,Cerebellum_Crus1_R,Cerebellum_8_L,Thal_VL_R,Frontal_Mid_2_R,SupraMarginal_R,Putamen_L,Amygdala_R,Occipital_Inf_R,Precentral_R,Occipital_Sup_L,OFClat_R,ACC_sup_R,Raphe_D,ACC_sub_L,Hippocampus_R,Cingulate_Mid_L,Cuneus_L,Thal_PuL_R,Temporal_Pole_Sup_R,Red_N_L,Thal_MGN_L,OFCpost_L,Calcarine_R,Olfactory_L,Rolandic_Oper_L,Thal_PuI_L,SN_pc_R,Putamen_R,SN_pr_L,OFCpost_R,Occipital_Sup_R,Vermis_9,Cerebellum_9_L,Frontal_Inf_Orb_2_R,OFCant_R,Thal_LGN_L,Thal_PuL_L,Cerebellum_6_R,Thal_VPL_L,Parietal_Sup_L,N_Acc_R,OFClat_L,SN_pr_R,Temporal_Pole_Mid_L,Insula_R,Thal_VA_L,Cerebellum_6_L,Angular_R,Thal_LGN_R,Olfactory_R,Thal_Re_L,SupraMarginal_L,VTA_R,Occipital_Mid_R,Thal_MGN_R,Frontal_Inf_Tri_R,Vermis_10,Thal_PuM_R,Cerebellum_4_5_L,Thal_MDm_R,Angular_L,Vermis_6,Frontal_Mid_2_L,Paracentral_Lobule_R,Postcentral_L,Cerebellum_9_R,ACC_sup_L,Frontal_Sup_2_R,Occipital_Inf_L,Postcentral_R,Caudate_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_MDl_L,Temporal_Inf_L,Cerebellum_7b_R,Frontal_Inf_Oper_L,Occipital_Mid_L,Thal_AV_R,Thal_IL_R,Vermis_8,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Cingulate_Mid_R,ParaHippocampal_R,Thal_LP_R,OFCmed_L,Cerebellum_Crus1_L,Precuneus_R,Cerebellum_10_R,Frontal_Sup_Medial_R,Fusiform_L,Vermis_7,Thal_AV_L,Heschl_R,Supp_Motor_Area_R,Pallidum_R,Cingulate_Post_L,Cerebellum_10_L
Frontal_Inf_Oper_L,0.16634024464488895,0.05982377233651849,0.5702437942516708,0.4927279369710638,0.6738032773061764,0.48560260721568843,0.24967170803175262,-0.006531335383192487,0.6698094456787534,0.2603050105090496,0.03969540354984294,0.45910190615176305,0.26292887393298786,0.22652123921184975,0.417498493943653,0.6492983641576148,0.3376374265673174,-0.14522420010599246,0.11119248887930064,0.36790012114125265,0.01908052744045448,0.4167203558531536,0.4665574582431687,0.2976546230125999,0.6586759305070793,0.314673261768345,0.3477150794207962,0.6500530035285934,0.4127327413921443,-0.1090692324286887,0.3925454348088494,0.26159025716480794,0.3161501247044106,0.2996819256220667,-0.3418645758956155,0.33496412823160376,0.2230605725071967,0.19967933507778204,0.4058389007959529,0.26385316327074115,0.37635941941675793,0.2559312808761131,0.5555138087663917,0.38824863635611634,0.6065607250770038,0.177511360497308,0.1665005975411076,0.4977412619023462,0.18610848352552878,0.330368573187445,0.11409854809020158,0.4322667797607331,0.11206728674703573,0.2551967356379838,0.06816421911982748,0.6204341422640343,0.6583051163351428,0.2775574303156602,0.7162271855102698,0.12924916164520803,0.21957096034911694,0.14367552785318205,0.655201200262999,0.5183120631405839,0.43914302818181344,-0.14240362192180483,0.683094868103588,0.621847071329263,0.06758090912434042,0.7206634979951076,0.6601852780929981,0.5429402401439094,0.12189045731708852,-0.2137322611765374,0.6888729082087309,0.35488521137971124,0.5866291128599619,1.0,0.21543578267088664,0.10940748751310085,0.29719902176623864,-0.14532599267034285,0.6244832521258576,0.3766262740667398,0.5734703813606173,0.1549493535074758,-0.04327084663235976,0.09171945010016413,-0.04765227116593732,0.6368835321459518,-0.10567807176118561,0.35588908619553483,0.4478825477445832,-0.046386738389996116,0.2327502283577112,0.7236460329500313,0.5594104039329414,0.3100729052018026,0.5195698511595904,0.7149666074143293
Occipital_Mid_L,0.6229590625017131,0.5175175058929535,0.2066587338181633,0.35486822419761144,0.22888784363159465,0.03485133967797102,-0.06541687524671531,0.6063734086918885,0.20378719680738616,0.856632759951864,-0.13203031690745384,0.09825071816505346,0.47514578104256333,-0.08852113974831638,0.28683905907638074,0.2922731653106563,0.7479227190410482,0.30387270196926863,0.11564769293219618,-0.022492308707999516,0.17174324951247474,0.013521480203069567,0.7127894551881162,-0.1576671898650972,0.25037963317163864,0.15512976163075481,-0.19562671189606576,0.029080468614528947,0.2637364865730831,-0.28163532902130317,0.8668527084789222,0.6973111198398035,0.3830321670318385,-0.20833931917903187,-0.10170490684804806,0.3929697389495597,-0.26727459983059615,0.5687782439775143,-0.1858368273845636,0.8126547263391859,0.18301854117080557,0.26312291238899194,-0.0240134316086423,0.04513492064952752,0.24737102235281222,-0.09223985225916982,0.6367869366480459,0.7324581640609438,0.18118869963230833,-0.015902989607757982,-0.17169548364381298,0.7008300346504335,-0.2529438078386219,0.861623452771107,-0.24519229646961296,-0.02098028164111927,0.17642225957756963,0.3257626658133329,0.3347145812165701,0.19197382706487046,0.8636208501821173,0.5731223590805544,0.25774169937014085,0.43560261802048755,0.41268151466105835,0.20832358386484012,0.2531457426310616,0.4589335389954635,0.7781898262179425,0.37707148912455923,0.08324267025858156,0.2342809111642822,0.5533310425960483,-0.14919903124677306,-0.04301523449406589,0.37972026548903176,0.09596747134670813,0.21543578267088664,1.0,0.4294808029347237,-0.09464617041928633,0.3618205300203834,0.02656267454428705,0.6121595858129116,0.3630702708053546,-0.13534391900439086,-0.00044504688727571454,-0.18699986081852732,0.4126074173611161,0.712996905728155,-0.04365421305221614,0.3522323474134484,0.5037767235818746,0.38096469833159163,-0.038179463720753,0.05745600680795894,0.3470220349444412,-0.0007088858306492466,0.17523431796859198,0.10768936997610905
Thal_AV_R,0.381235563051176,0.2501772430001236,0.08018105023351048,0.13888114744375202,0.2153819711593018,-0.01935045608985752,0.04420933958024803,0.3812791500888366,0.12416852632862176,0.44600818187181596,-0.25397043274014725,0.14098489360303396,0.40364800853065197,-0.2498464025860854,0.08396987156474976,0.20242330601819725,0.35014066985664616,0.21098445147444153,-0.023719161242825065,0.11073421605224902,0.0990469034437925,-0.06744036550385653,0.3496431016403144,-0.2769924934956472,0.15953510640965307,0.23195495831773705,-0.17600728800838256,-0.04267099581344429,0.18495345843809952,-0.39061352607705396,0.5100938392597648,0.39475365115445693,0.2367696193352687,-0.25875307302873396,-0.18402722525956078,0.3456641640368584,-0.057653368495894135,0.47659056163479313,0.10962651387290909,0.4330989327984134,0.34576242255532996,0.26195997023008627,-0.15275581949791503,0.09844302927798629,0.09772051692178023,0.046453196322035054,0.3814524599920937,0.46852312974419186,-0.3041453023789214,-0.02034696472033561,-0.4589008219037743,0.31497148536671044,-0.24766775160471427,0.5411812276189274,-0.05863419657638331,-0.15343738857676922,0.04622984583988219,0.4196670040097471,0.10245954706658499,0.37150496873360633,0.41009552816021994,0.3550735240193518,0.04527267556732577,0.13909775594874368,0.19579344949078745,0.1489564012480725,0.12942493846692213,0.23672335393711727,0.2851551335121205,0.28860886642239136,0.08707424605013249,-0.025827463070409874,0.330768982112896,0.0021655886290899615,-0.033747597364169546,0.06595663966023714,0.16326314200747644,0.10940748751310085,0.4294808029347237,1.0,-0.07166519595530023,0.2361409860345443,-0.18396178968665347,0.1861857127841944,0.2425026227945501,0.056823103469667825,0.1476082206446446,-0.06882592337836665,0.20970827343805623,0.36035609902094223,0.06499651946703142,0.17184397365454931,0.18202279351006512,0.20183646656951115,0.03425026648947368,0.048653800588880795,0.1057386985637256,-0.15496279982995165,0.11320355826062783,0.0015543690060617896
Thal_IL_R,-0.23122741585413348,-0.056236229858148704,0.5117077492897907,0.29099268199173245,0.3984575703136238,0.18288005547266498,0.061940077810537224,-0.3186991593729238,0.4001983465405985,-0.023365928733536483,0.20814408636064208,0.43877402404061305,0.05938734952076705,0.12378702731926985,0.04572666251097609,0.33026739083864,0.13494743192132286,0.09477270147641,0.108498291307872,-0.07968261881023408,0.1678338854354045,0.2751057531521302,-0.0073450494502458755,0.21519883141548146,0.15303927342569282,0.24854790995193266,0.3246888767951986,0.5420880842429571,-0.11024212350199569,0.3193239446646641,0.02201632078455336,-0.06604500379305434,0.08056318792567552,0.45019360744890646,0.02379276037098438,0.06831904918415899,0.27235767154422513,-0.1197416842973617,0.39354028170412597,0.024929570486605854,0.05658000003761539,-0.07134385918879493,0.32565368734449174,0.015042259316616138,0.22406319543157105,0.2234332184502686,-0.11427730130789816,0.12507778405884962,0.17393141536548873,0.1670398310952594,0.20335918574828998,0.016092380548293227,0.16489821971982843,-0.08315479488988063,0.19766883752326997,0.4086477923123565,0.19031807016718272,0.1065563788671886,0.30245153657813134,0.30307620334006313,-0.050100850052446654,-0.08344836260086344,0.3011492282369865,0.2131040628809027,0.07396829948557104,-0.1338614165648643,0.5219424507692701,0.3906121953363531,-0.1851964369656185,0.3585723871595578,0.39286525029597585,0.3328885324918904,-0.1580390061375016,0.1497585008373615,0.2943783941649277,0.06854215598183831,0.22264250504241156,0.29719902176623864,-0.09464617041928633,-0.07166519595530023,1.0,-0.24171846703230554,0.3683357567821298,-0.0050860382987051875,0.3697892475254267,0.2253053672427817,0.36056703047339267,0.20828482288540373,-0.21146663523528234,0.15511407618199446,0.0233670547392884,0.40483805005833007,0.11082389889258748,-0.10679577687504789,0.264435195317169,0.3364182610330602,0.3503147103795659,0.470671816104525,0.1942264675042537,0.42303457511540826
Vermis_8,0.44564986131290596,0.53809254934549,0.04140380875949899,-0.01296077015210334,-0.239354774934514,-0.20826970215773274,0.041168060362518945,0.6154394023959614,-0.2797694591982191,0.10626837935428018,0.1926708937386314,-0.08382508106402743,0.08961996775229661,-0.008251834340590994,0.1703451142463646,-0.06432916288092276,0.07583785888848013,0.4469057115977651,0.01849566059911229,0.018187630198047536,-0.05539998948146077,0.038529373513437805,0.347137989283055,0.08568531784442249,0.0855636685257451,0.09819775911766729,0.0059279554943991175,-0.2547575192899171,0.2784601212256951,-0.280240153231383,0.21493795597457943,0.4725338617937334,0.4876459354921263,-0.4584440125055598,-0.03985953134593169,0.22297477310862582,-0.005103867224733521,0.6774367705903995,-0.1559635252464353,-0.006928670990700143,0.22694106891864865,0.24144683002601483,-0.3268026447839632,0.027068375007234607,0.06870612672930518,-0.007735145210161494,0.5943525906131452,0.04946540553312668,-0.060926610579852304,0.188445502955513,-0.07366405974304278,0.20433540969993932,0.038900343242083836,0.24046023287690704,-0.2584196133707447,-0.23357042486572724,-0.021201987534456547,0.13067483185479348,-0.07000110401441711,0.07664989942973977,0.11794929143460534,0.2859534823938059,-0.1612654656857982,-0.11891054404386922,-0.1561464415002018,0.6574270723684689,-0.1465157645560337,-0.06012977691932937,0.614613430098322,-0.22754025254432755,-0.13934654441244057,0.0988413902218454,0.4426484681199285,-0.0479149487787821,-0.05263480024191736,0.23095918385747802,-0.20020143728583506,-0.14532599267034285,0.3618205300203834,0.2361409860345443,-0.24171846703230554,1.0,-0.302462007115904,0.5228809996301912,-0.00039598609888627983,-0.15333045888717287,0.30857204557358414,-0.2740598388853331,0.7713398609577606,0.07437559329473277,0.15990126123620796,0.13595247922711998,0.31915563619699144,0.6578511863000681,-0.013561664547658798,-0.27453813363380936,-0.2050129096994047,-0.4095481785606113,-0.42003672146455745,-0.08821226276839171
Frontal_Inf_Orb_2_L,0.12097396728414345,-0.21605342126227256,0.6754061416872773,0.40762270051291666,0.48616886447147345,0.44716933024355565,-0.0633845082942711,-0.17570974364889516,0.5665900946202234,0.12205942437049934,0.05005327399366837,0.497493497819955,0.15165851694566526,0.5904791306862432,0.5488887454051509,0.4820323004547319,0.2411374895290117,0.037104847480189204,0.32147111455048044,0.3015773826188015,0.12718338126785442,0.5438434247900048,0.2059609838760521,0.5244617356945053,0.24603025499637182,0.2810342136152231,0.2666814276660599,0.7248722580274506,0.26864519388490055,0.3011246355008678,0.23225964127980303,0.05967198947538621,0.3723893256151426,0.7029891469465407,-0.18552593445499144,0.37509873049806985,0.2746544641420561,-0.06960383124556395,0.24058841846900672,0.1669965425447915,0.19744189130356682,0.14608236130549618,0.5730833572185211,0.06874385528746314,0.6274602336903171,0.2661374343594105,0.06828884735492635,0.32548930805382936,0.6014916085481661,0.4277281213420475,0.06732442549107436,0.148035610022767,0.14078126356027823,0.10055463214209259,-0.15008211531409985,0.5973944152901437,0.6329432637294402,-0.005804133894449942,0.6858478012904342,0.17081648123577586,0.09295802887963278,0.11510989487399532,0.5125290081835503,0.5589936605435918,0.273220325731567,-0.10100736245282634,0.665651563978491,0.5736492706002112,-0.003912987671170719,0.557681439210404,0.821544323288256,0.5121833724446769,0.053725929789669294,-0.12532968483881707,0.5152391989397168,0.20828040811746307,0.47384774584274186,0.6244832521258576,0.02656267454428705,-0.18396178968665347,0.3683357567821298,-0.302462007115904,1.0,0.2495538420717837,0.43354635202869873,-0.20318118089988413,0.04967754561152364,0.39281052508313175,-0.22371700356920604,0.40226154245822693,0.028736920949833464,0.36227639429354147,0.531808412304615,-0.17244059856345823,0.25784677781964527,0.4841822857446123,0.6862427457806329,0.5845264766184074,0.435954928539898,0.6604719268910684
Temporal_Mid_L,0.375054555332734,0.504062273365785,0.3969220559355579,0.18490982733852018,0.2514732846401815,-0.1460902792119652,-0.170732221867862,0.3395339550333284,0.23583271668450045,0.5619938001360586,0.2273145364240783,0.19712496987762243,0.3031609716377095,0.270010741157236,0.26831684497179714,0.20749505388329537,0.5153510701885367,0.2867781444807008,-0.032547179140516545,0.0007409641374503081,0.1900704211176738,0.4236754070648336,0.46764001119818815,0.1893396594356341,0.2879245121587957,0.25501690401986127,0.01411492209336115,0.19369964363766917,0.37098607696728386,-0.13056117688856794,0.6459415690448584,0.5610536864080128,0.47031808423639776,-0.11672559168210186,-0.19145735269748188,0.4343476835383205,0.05211456803282156,0.55883463250914,-0.023564061787019513,0.2508445644414289,0.21211698357793135,0.2211900331005227,0.029052069144677308,0.15692437139630655,0.3739457790453648,-0.1970795254210554,0.7250226361582758,0.5871416600501596,0.25240591369590887,0.2614589302427639,0.1023391563284698,0.43456569243645715,-0.06135350250026577,0.5700229879016189,-0.2908267327194915,-0.01516069973041687,0.22739539301018818,0.3113317876519511,0.3133988572179191,0.15838292154743167,0.35363656874716654,0.4101520280914012,0.11333393046065722,0.2759300130082294,-0.1099159633738509,0.28304911387731724,0.31026043111424934,0.4455620064037187,0.7639578929870183,0.36611662383206617,0.27941629665661016,0.6821172558412181,0.2465831871063787,-0.1619596490572358,0.37127998085014063,0.7785801598767689,0.04069698429884651,0.3766262740667398,0.6121595858129116,0.1861857127841944,-0.0050860382987051875,0.5228809996301912,0.2495538420717837,1.0,0.34626778464066577,-0.23039533681664073,0.3779852146253946,-0.19217190736781928,0.547210018919116,0.5428724993659576,-0.14779418335923747,0.45851485331939046,0.7605951454859011,0.5194829280111781,-0.09842101026747715,0.2797054683630633,0.2779036730798132,0.024858253202228068,0.01602486066066631,0.42800517254062265
Cingulate_Mid_R,0.22844075834009384,0.19872300997763867,0.6761685842734603,0.6646276905218552,0.7491384443996539,0.4483714430096904,0.1995854999017344,0.04551799502849162,0.8076270724740036,0.3079105823998906,0.04832222764332457,0.697385398782678,0.1740906087962594,-0.02215348433659363,0.2871346118293281,0.8909693834164895,0.5501633320777708,-0.05662999551478908,0.1390567413902506,0.089069576703167,0.3035846571649887,0.17599508385928178,0.5518871288845769,0.08600308543972461,0.5608883932605125,0.13005999605076093,0.3570326780046141,0.6817148075417712,0.171180771904523,0.007247546476565208,0.4474079128359763,0.40654567787996,0.29156309823995386,0.27154675057967564,-0.15560105750565822,0.19531907986656596,0.28200010991932783,0.39702777830519526,0.518192902839211,0.41944047564818726,0.2943642548999378,0.13803391404833742,0.2921833580771815,0.07876101791121022,0.5901094844040788,0.2697262821811633,0.28831199512961164,0.5717228954398936,0.06242088944860433,0.055076258055719654,0.01235630994477938,0.6010142825851144,0.1418957355413126,0.30592320666582096,0.2055060724746106,0.49233262251051724,0.4884402093875359,0.5410982734092895,0.7156989244441554,0.46440812283412036,0.4227141948268017,0.25731473159749896,0.7132576358889005,0.6855409336305291,0.5180670587007917,-0.10401093065761323,0.7569322686773982,0.8155345287851965,0.17084260707573973,0.8078007941172369,0.6378092936388322,0.4912492513975299,0.21871457332277458,0.02305160434970227,0.381916993232422,0.323041058180678,0.4498445356005816,0.5734703813606173,0.3630702708053546,0.2425026227945501,0.3697892475254267,-0.00039598609888627983,0.43354635202869873,0.34626778464066577,1.0,0.2314613712474137,0.22471451098481163,-0.09631770282441215,-0.007563022055886469,0.6743861056619741,-0.13069632371864612,0.5421393724000245,0.4883203152241363,0.18965307510985296,0.39429212724900403,0.6487198423176157,0.7182516829875536,0.2834401184548366,0.5310783668876886,0.6637185834595146
ParaHippocampal_R,-0.24181205277464146,0.14232626944224788,-0.003014955686169762,0.30829488880635353,0.34668254560515166,0.2600475153393782,0.623268511882152,-0.13298985359149773,0.2501470928200621,-0.14666441832579494,0.20997728102833105,0.14128245426209107,-0.22043437824296022,-0.45804297180986353,-0.2309060064027438,0.2566840545043936,0.13080336922359279,-0.19040131723795004,0.041410275038138,0.10694673667881774,-0.049439256585942594,-0.0640328813186711,0.07310343000527651,-0.21352235811812936,0.35841014622016715,0.08281878442753333,0.14136580914818062,0.17899236698670418,-0.3501208498797201,0.12123753995723047,-0.12228539074928815,0.047626183204163015,-0.14222009580103778,0.0976174338147603,0.1192019760755592,-0.20252327815658047,0.3438929737232147,0.03141283168324409,0.5240669429712722,-0.0962407329457745,-0.053533465544806105,-0.21874907249209913,0.035316639931730585,0.32538233587415205,-0.09463169421282004,0.016064449401506725,-0.221339642503006,-0.03687366149679501,-0.2680147749223197,-0.23334176868947643,0.3490622804467142,0.058480670801275725,-0.04323209760040366,-0.15422133345765454,0.7355129572940914,0.21230517195367363,0.137694956032758,0.23142672184085444,0.14513930496682903,-0.050741908078287566,-0.08319040512328833,-0.1807692881895177,0.25682197462907425,-0.08007719685162322,0.14871018103197084,-0.16759533106624994,0.1064965542408501,0.11351166117164656,-0.25584808395622494,0.15340348182715477,-0.054085751274283125,0.10144833259474553,-0.03372157180276959,0.320558696119289,0.0195403386161675,0.07059934366678833,0.17078074696574766,0.1549493535074758,-0.13534391900439086,0.056823103469667825,0.2253053672427817,-0.15333045888717287,-0.20318118089988413,-0.23039533681664073,0.2314613712474137,1.0,0.10464498357399185,0.08833702461256768,-0.12341509999768253,-0.008893530240858623,-0.011266319915707687,-0.02881526820189874,-0.33704871954553056,-0.04754544920232726,0.26670574902170135,0.2486706930274515,-0.047290136507481685,0.06329248101123854,0.12031347829284962,0.1862492983197376
Thal_LP_R,-0.026913614362784936,0.18096488000040714,0.40157254055589564,0.1062688195303719,0.08645978230273282,-0.1639862131009603,-0.03672045936497865,-0.010835664571548723,0.1207183512316914,0.032666574868725894,0.4035420881863908,0.2264744164925952,0.07347701285550313,0.04487328350016833,-0.04215666438306145,0.022448249158624017,0.13064271282746587,0.5019740912836768,0.05224168400478554,-0.19888437637847017,0.20475881776733995,0.22519210466260567,-0.02467292371616827,0.1412111747325433,-0.09896063856560824,0.30906694688915365,0.13190002105629658,0.23730953606914323,-0.14522549263108192,0.27288253804484475,0.06112842484375372,0.21006401837462818,0.22672689382042502,0.1323064014601048,0.19422358495785555,0.13369643127246195,0.38968978375132424,0.30893669592529394,0.31780969907287554,-0.11963711515422334,0.06183914233063019,-0.14877056888735365,-0.07952578402754876,-0.026942339965868426,0.03189505588124557,-0.01191077585364133,0.3022569749275038,0.04487483776138576,0.13818000136375858,0.053561836712361865,0.13559569710255712,-0.045976471715621026,0.11697570493388593,-0.01976749170312661,0.0411994822582197,-0.06555853093884047,0.03006000249100661,0.2622076743623909,0.09831961678103789,0.2898917035847805,-0.10538948507641156,0.17645025634047984,-0.050931539551224994,0.032778216503496174,-0.3188669564352974,0.23191559170268278,0.15713423115600403,0.22889101439972503,0.18367145523208397,0.060033833500349014,0.21684051007940303,0.43006871050919443,-0.005236461695467474,0.13527985462776101,0.13629717600529767,0.47194623317057766,-0.10794694346458782,-0.04327084663235976,-0.00044504688727571454,0.1476082206446446,0.36056703047339267,0.30857204557358414,0.04967754561152364,0.3779852146253946,0.22471451098481163,0.10464498357399185,1.0,-0.057220049061410344,0.19894954128259476,0.025793125178679488,0.09899014197011706,0.3018271446642053,0.34135853688526374,0.36008561316442533,0.07141316635847551,0.034524444584041865,0.11381293174653986,0.20593343087926133,-0.15113915256173718,0.29506490946100383
OFCmed_L,0.10602974858156261,-0.28475773356369144,0.1487055849190948,0.1940830951394215,0.1735335392746627,0.40723298066294983,0.16981344389876873,-0.0037889242795143656,-0.000722562468877888,-0.09803143233494563,0.017056802320817625,0.18119288906124628,0.023662609881104305,0.3135835807018268,0.2968474563295603,-0.07129204413299535,-0.044390407477410534,0.19374535708244886,0.6003958885435058,0.1433968777172435,-0.30730588102807455,0.6044899946073455,0.005589271224489975,0.4399950301450315,-0.021705184408321438,0.48289660957355857,0.07556700050554514,0.08005192140698106,-0.011684469360933957,0.24487137844905388,-0.009732255421040599,-0.018825559273553977,0.25813496736137,0.4878223804279843,-0.11223007351587919,0.28077306798031776,0.3046978845398985,-0.16207674243902864,0.06862278301144495,-0.0035396049717712616,0.0740641246946885,0.03698311212654047,0.11072889572405954,0.3454480842480068,0.14627897974057852,0.22555549973117853,-0.16612959182625986,0.0891273387304785,0.24048849876354725,0.35507776335096103,-0.13819486251416171,-0.364876563867729,-0.025436582512000244,0.03172068913808312,-0.14970267712558796,0.3400273098726358,0.24369189199070282,-0.13289737217558287,0.294100734807187,-0.006771009221409553,-0.12267632929676703,0.048023334415005246,0.0752532504608881,0.06694149322000449,0.02974088725645764,0.06648525101727423,0.20240507154615733,0.05432585398117815,-0.16887430537073764,0.03762826347830261,0.3431318207258849,0.22120968949313324,0.2480908403247771,0.26306819576772533,0.09636213266587493,-0.1506825306763263,0.20528978460690792,0.09171945010016413,-0.18699986081852732,-0.06882592337836665,0.20828482288540373,-0.2740598388853331,0.39281052508313175,-0.19217190736781928,-0.09631770282441215,0.08833702461256768,-0.057220049061410344,1.0,-0.2895371022477317,0.0383801883992981,0.266893018307108,0.08507470484036984,-1.57536686678377e-06,-0.24870713644862502,0.08801820327319343,0.095927808348131,0.09433831960471949,0.19113471712502775,0.2538005079644665,0.24519945630867704
Cerebellum_Crus1_L,0.44850703905278205,0.6497565241637885,0.03621704422199276,-0.014610873104545972,-0.2193218057410471,-0.21220804660137751,-0.04654795981741981,0.6131160599143477,-0.19446752652370008,0.18780897211781442,0.10389908157278926,-0.06524451272492586,0.17034541545977344,0.03028484235187146,0.20906647278052418,-0.08446327419770434,0.09675629848717975,0.3912732303324259,-0.04583380459793877,-0.01698263210440203,0.02040932851236966,0.010061089808430705,0.40268967794774224,0.007789804661619353,0.11637214051895758,0.1553261179493172,-0.03834242814571106,-0.20877781805123452,0.3125824549446036,-0.24410353337744012,0.28411184348879825,0.514867820167091,0.5243535011405672,-0.36969328376744887,-0.05952640679516642,0.22824418172745733,-0.14138940148841295,0.6589897005163485,-0.23256868256873134,0.07261955731074192,0.14658157101111144,0.2864582698022007,-0.21751422455380903,0.01055975774458888,0.14612230935172188,0.060131646833753626,0.6821072951961729,0.10123371832449814,-0.018674706160513924,0.1617421244594851,0.0022896408057704945,0.2430901764359656,-0.0810746470181597,0.3004790599994898,-0.2864834616262808,-0.1839369896480404,0.06971237116405474,0.07822505539877307,-0.027596492965253062,-0.0016912852168654024,0.15031371933732696,0.3769911446127064,-0.07237372486062509,-0.07321030266619474,-0.09126939011413733,0.668540112007073,-0.08869339935928691,-0.024589277032717308,0.6816658304281816,-0.14921228189556446,-0.17131044425709596,0.10978511629555497,0.4120373479065628,-0.09983368612961518,-0.07165979615254482,0.3578114161275344,-0.26299920261425036,-0.04765227116593732,0.4126074173611161,0.20970827343805623,-0.21146663523528234,0.7713398609577606,-0.22371700356920604,0.547210018919116,-0.007563022055886469,-0.12341509999768253,0.19894954128259476,-0.2895371022477317,1.0,0.13157204875858225,0.11880215088823667,0.04285399959527443,0.3883270133669899,0.6425451995074377,-0.12329980171835722,-0.2134403450173067,-0.1300130796541459,-0.3168115654348358,-0.37136896180762125,-0.06421055076224588
Precuneus_R,0.5662457223638175,0.3290373482613147,0.5399688599676008,0.6063359543874498,0.6067015422099797,0.3927110416317349,0.16226621461477314,0.34027463568584326,0.6374972653391744,0.6311288894792423,-0.12926472325916244,0.4460975536451999,0.47523967640669207,0.08042956394290342,0.502464204111909,0.6383828531427054,0.6478083604914766,0.051152625085305915,0.2455206147167374,0.18429367304638555,0.19419163999278516,0.2753564463278162,0.7656328042885794,0.0799189199921452,0.518445837657169,0.2874208785561904,0.12038987988431382,0.4523317867966713,0.4168815378761328,-0.25799397697297066,0.7934069875415153,0.6278353412646921,0.42596201685778806,0.13717005181847555,-0.22184959465084544,0.43626031095072476,-0.01214058163899243,0.4906628428007079,0.15803334101267363,0.752229092237778,0.3619908527609016,0.20959445378248737,0.29411407531345957,0.17440702674662822,0.5509411733217464,0.14074850699493624,0.5225359865727086,0.8135355448958121,0.19792185976071933,0.214796876750872,-0.12599822873402522,0.706412077136146,-0.015662995821200103,0.672685065852794,-0.16171093148826546,0.4467801434878488,0.49566890984008155,0.4651471159299926,0.7224179661357517,0.3241597558817877,0.7177494856664399,0.5568904677439862,0.6665012384681004,0.7881473709085158,0.6094969341990402,0.010426659164585185,0.6292617703673647,0.7803147740667918,0.4486208520209887,0.7370493227465922,0.5551122951178681,0.43517723215169296,0.4897568869361414,-0.1677765376393451,0.34443888926664273,0.4649316378325591,0.4606168833916431,0.6368835321459518,0.712996905728155,0.36035609902094223,0.15511407618199446,0.07437559329473277,0.40226154245822693,0.5428724993659576,0.6743861056619741,-0.008893530240858623,0.025793125178679488,0.0383801883992981,0.13157204875858225,1.0,-0.10370088321216983,0.48225882234147854,0.6545511657252334,0.15244313246978622,0.21752334226762346,0.5197894332167456,0.6876787967415781,0.16993710399777529,0.5830515773772307,0.5027109182052402
Cerebellum_10_R,0.14117694451781373,-0.11800364523306178,0.06229937149529478,0.19324682899093684,-0.3386203465966269,0.042683086714147604,0.2399961344927336,0.20899610638079683,-0.3341242376227569,-0.07956612806985104,-0.002897773755658441,-0.08407647995776246,0.2427493498234678,0.08297216804313991,0.4425409443167753,-0.1282888495488601,-0.2616630260613796,0.5822471201630594,0.5676425539108606,0.05981096960858055,0.07678147936240512,-0.06623741248245753,-0.008073504316605716,0.1331756371227092,-0.10660572639749147,0.35571629353011164,-0.02522083267801979,-0.050665916976295786,0.025634063180001776,0.29553564763370843,-0.16965860836065244,-0.07154515799771186,0.521057041578349,0.25439819992821716,0.2877297954354431,0.28624482635897297,-0.049168842712768536,0.18366479990207354,-0.0684871404577755,0.07783972127794829,0.045720476027251926,0.23715380883267284,0.21936537371530132,-0.20373676088269377,0.04914935766719543,0.29497925281195975,0.09120489168379699,-0.29683619641720743,0.21418182163678343,0.21535411381659855,-0.029268523095995373,0.13523944194758886,-0.07644898933517263,-0.1416261791888822,-0.1701896089057877,0.08783411217137792,0.3464536608511179,-0.2630750561424464,0.06898961070554112,-0.12771828521230302,0.16031276733466795,0.25595745247121265,0.05614593878862762,-0.10075963824787998,0.1434905588399577,0.6995562407295141,0.00051973047115184,0.003613310079587944,-0.045618217742463454,-0.371425193032288,0.017361722854228424,-0.23605886670122656,0.4058727994523101,-0.018045725165104748,-0.20301416573690478,-0.2634811831620824,-0.048101581693098985,-0.10567807176118561,-0.04365421305221614,0.06499651946703142,0.0233670547392884,0.15990126123620796,0.028736920949833464,-0.14779418335923747,-0.13069632371864612,-0.011266319915707687,0.09899014197011706,0.266893018307108,0.11880215088823667,-0.10370088321216983,1.0,0.043641911518748536,-0.00493716433353765,-0.010496692285516382,0.13023666599502157,-0.4871670249666353,0.002120741577138046,0.04942955093712519,0.04646010244775238,-0.07104588783129095
