,Thal_MDl_R,OFCpost_R,Cuneus_R,Pallidum_L,Thal_LP_L,Angular_L,Lingual_R,Fusiform_L,Parietal_Sup_L,Precuneus_R,Vermis_6,Cerebellum_6_R,Thal_PuI_R,Temporal_Pole_Sup_L,Thal_MDl_L,Thal_IL_R,Cingulate_Mid_R,Raphe_D,Thal_LP_R,Fusiform_R,SN_pr_L,Temporal_Sup_R,Frontal_Sup_Medial_R,Occipital_Inf_L,Supp_Motor_Area_L,N_Acc_R,Vermis_3,N_Acc_L,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,OFCant_R,Thal_PuL_L,ACC_pre_R,SN_pc_R,Frontal_Inf_Orb_2_R,OFClat_L,Frontal_Mid_2_R,ACC_pre_L,Calcarine_L,Thal_PuL_R,Vermis_8,Red_N_R,ACC_sup_L,VTA_L,VTA_R,Cingulate_Post_L,Thal_AV_R,Frontal_Med_Orb_L,Cerebellum_9_L,SupraMarginal_R,Paracentral_Lobule_L,Precentral_L,ACC_sup_R,Red_N_L,Cingulate_Post_R,Precuneus_L,Occipital_Mid_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_10_L,OFCpost_L,Frontal_Inf_Oper_R,ACC_sub_R,Thal_MDm_L,Vermis_1_2,SupraMarginal_L,Temporal_Pole_Mid_R,Occipital_Sup_R,Putamen_R,Thal_VA_L,Cingulate_Mid_L,Amygdala_R,Thal_AV_L,Cerebellum_8_L,SN_pc_L,Thal_VPL_R,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Vermis_4_5,Frontal_Inf_Tri_R,OFCmed_L,Cerebellum_8_R,Thal_PuM_R,Cerebellum_7b_R,Cerebellum_7b_L,Thal_PuM_L,Olfactory_R,Thal_PuI_L,Angular_R,Rolandic_Oper_L,Cerebellum_Crus1_L,Olfactory_L,Rolandic_Oper_R,ACC_sub_L,Insula_L,Caudate_R,Thal_VL_R,Cerebellum_Crus1_R,Putamen_L,Vermis_10,Thal_VA_R,Heschl_R,Amygdala_L,Vermis_9,Parietal_Inf_L
Occipital_Mid_R,-0.2272846772399298,-0.29710662639772956,0.7423139473015753,0.11410021609300824,-0.22694295210146156,0.6795035084984845,0.5503406840179036,0.46516669545267897,0.7205688629386946,0.672685065852794,0.5645368843016656,0.4504335836496366,0.43634705146671837,0.287725625109945,0.061340857627351385,-0.08315479488988063,0.30592320666582096,0.5163802099116068,-0.01976749170312661,0.4157659388631716,0.23862125602324719,0.31574749312395045,0.3406340459094238,0.669833098809242,0.2239093017396992,0.18184703899376786,0.03597840762213621,0.2756024970624135,0.10055463214209259,0.43745139205817846,-0.2650807321927797,-0.15979550190995787,-0.19609816073872682,-0.27753981980252274,-0.14870021305103284,0.31490343407361215,0.24987171176492048,0.1301305371742747,0.5952283811935142,0.22559220814615355,0.24046023287690704,-0.17407804265657897,0.2683671683484354,-0.28296774250802853,-0.37272088047110197,0.15549464939612548,0.5411812276189274,-0.1439826268763719,0.33750906444648354,0.37179368072017416,0.20924479207490318,0.11863239477455162,0.11951847834881303,0.02560993119340314,0.0818319352935191,0.6473396989317264,1.0,0.11374129714383911,0.11540484758831067,0.19935980430684028,0.139304031015862,0.4683083885143769,-0.10241367668244468,0.10806704038101594,0.02332760411709302,0.46334176507637775,0.10943561325982785,0.9516168199954259,0.04448852261150175,-0.18706512778566545,0.22837376013012248,-0.20977653486643266,-0.13293575833251092,0.35700834020723515,-0.11276838065732328,0.3258806168518449,0.3403994167808761,0.07451440638401437,0.4006683904589609,-0.029491555258612526,0.03172068913808312,0.3158323905698907,0.29524444676723144,0.12452566700200252,-0.06653222477241837,-0.04862180200865986,0.011929922572613286,0.2620298143517105,0.8712312791643471,0.20038647826833397,0.3004790599994898,-0.1287432436248714,0.2304640094532089,-0.02386068202143302,0.2374178325121479,0.04245523917988529,0.1922989520616138,0.5837354309841872,0.022658831962532065,0.17291072580095732,0.031630941389567416,0.1811441901598115,0.4945111540448648,0.649948249479072,0.4619613012632719
Thal_MGN_L,0.02620332656657506,0.20345424579384483,0.16632830867946918,0.1520109855917516,0.007260607421686657,0.2462216783885768,0.2255270966388942,0.3879383426314032,0.16176836010719942,0.19419163999278516,0.2792365394430298,0.06239981947948014,0.17150173556380044,0.06724754063094819,0.030723914799364937,0.1678338854354045,0.3035846571649887,0.31891303397420884,0.20475881776733995,0.2905207820224161,0.014516298034956125,0.30435263180649164,0.3480010294355881,0.10447426279159666,0.18364939440144687,0.05719329153302253,0.031435832882580644,0.06524772974181703,0.12718338126785442,0.43856906585524513,0.3566190943075099,-0.2614888120744818,-0.07517503680338128,-0.1038340014242573,0.2721205352599077,-0.21226104817496244,0.23576372188988987,0.20993781324315355,0.08653069614839255,0.0034605457038000037,-0.05539998948146077,0.023663920652977385,0.2628003515443312,-0.10562861903102115,-0.1081003068917949,0.12485973115312782,0.0990469034437925,-0.023399095415663602,0.02586323361394956,0.11406553589128789,0.33057419628431917,0.015009675328072264,0.2053755564290653,0.0014871979613975263,0.13340685038593175,0.4209733335997358,0.11374129714383911,1.0,0.20104996954881135,0.10731505889945556,-0.1723287685247624,0.09210174820783404,0.15285280104784257,0.16970682060113432,0.2133456033486993,0.41690511238559297,0.046808692146240116,0.1848452704626147,0.37457276745380125,0.003982694813011941,0.174754817311796,-0.12929969412096448,0.02822969806758532,0.2803704271949329,-0.2510206330500995,0.1074471272196084,0.11178906864931094,-0.009621887044644306,0.28768869201984754,0.13560771517793377,-0.30730588102807455,-0.0016435902713375495,0.1648123802916993,-0.12108367306711079,0.4988837565939009,-0.07592198665160403,0.02323425965869736,-0.21317600594525557,0.13652456526904927,0.030925766912107827,0.02040932851236966,-0.11332717027974713,0.029771609320664635,0.07316842093584652,0.12311688587082575,0.07896672672118324,0.2245238562050126,-0.05048265784816463,-0.3355153884838715,0.1348818694964446,-0.09359234149014066,-0.03463041732726951,0.18909776634882738,0.1079483326125869,0.21202727917161898
Frontal_Mid_2_L,0.25684956294092826,0.0342362518416402,0.47015160207972156,0.595897564971145,0.2794229332887864,0.43437694267504146,0.6654730757147946,0.42443736672204957,0.4437986086388646,0.6665012384681004,0.2745107036846741,0.30477946041924353,0.292330188132442,0.3089397270256563,0.2786677112431754,0.3011492282369865,0.7132576358889005,0.15023101665169156,-0.050931539551224994,0.7550682210042601,0.24512228841719044,0.5447207036920882,0.3211293914792275,0.055956501152736475,0.8147790389417404,0.24414501103611178,0.6827679560882476,0.28255059236317737,0.5125290081835503,0.7471082427472086,-0.01227175958372464,0.17838594216337458,0.4481592935336037,0.3787381490685291,0.42532620741822086,0.01644137232668148,0.8312914149784678,0.5610238081331541,0.612687306745355,-0.04924228107042798,-0.1612654656857982,0.20230874995043274,0.7329292095979366,0.06505414715849499,0.20189770344463484,0.6622009720461689,0.04527267556732577,-0.07443274171510054,0.3608409211408855,0.5967377871897963,0.7128743478577354,0.8794526477887435,0.6384041369282538,0.18603050340264662,0.6797099749906778,0.6369589188219825,0.11540484758831067,0.20104996954881135,1.0,0.5743689888681474,0.16619260753771753,0.5515895611614251,-0.00594515949370769,0.4556680662936106,0.5626913363750454,0.6183426604663339,0.1009363033355498,0.24980936289868977,0.6543847899813681,0.5044411163477651,0.7931280718814081,0.42911768337191997,0.5316753998193621,0.16983278970767793,0.034359638024170754,0.37787924191472505,0.7702014411874069,0.39175151217585097,0.7553101379388083,0.7301475959636415,0.0752532504608881,0.32063702422428536,0.3784546550220734,0.5754535328605935,0.3781374295680122,0.38345978103068856,0.15188121946316938,0.16274098117879293,0.33749697362054315,0.629399747942163,-0.07237372486062509,0.13897722362345355,0.5423920285283799,0.0773450683398821,0.40635032141209676,0.33063718926875163,0.6135814079789811,0.3412636397890158,0.7177970328455918,0.6743027952602644,0.3197456352096682,0.5446044179121141,-0.1430544221321354,0.3840326944240967,0.718330103049094
Cerebellum_10_L,0.25759945505142545,0.21966140190673464,0.5055801032597207,0.48767901698241006,0.6093031820785535,0.09599471677466209,0.44155351428355755,0.491146208503959,0.09747563556303043,0.5027109182052402,0.136289692463235,0.23736943637542823,0.48174556321311174,0.7308967249079711,0.5967183894916048,0.42303457511540826,0.6637185834595146,0.1038275145169187,0.29506490946100383,0.5847937140968016,0.21408916002686948,0.4113028678180456,0.5359713607667085,0.12408834355740235,0.6121739693704994,0.2256087223150185,0.6159990637870729,0.3434555464952637,0.6604719268910684,0.7010158994590995,-0.15490928339808918,0.5130800601091362,0.49214487509776966,0.4269913934013375,0.46130337925911674,0.08396585607199712,0.6015485019317011,0.690561105552648,0.5461723125594437,0.061498816761275395,-0.08821226276839171,0.24677383879310724,0.7325380936647031,-0.03306471306308977,0.17227369179473703,0.48255032015818844,0.0015543690060617896,-0.0015084109819800298,0.34659214969930946,0.7350124820506119,0.6120247480125584,0.3348387691841275,0.6218569440030042,0.1333241967265146,0.5947145776545192,0.5139894324056892,0.19935980430684028,0.10731505889945556,0.5743689888681474,1.0,0.5630861194915276,0.49155251989495047,0.07535051617193661,0.46718969205771554,0.5352836589516199,0.26955992835418563,-0.10321960996305947,0.3151328208177837,0.7176947135341613,0.1830230652702399,0.6211631290653415,0.19218780368305854,0.28765193539443856,0.06390715522902192,0.28878454690570826,0.4106070493229884,0.4581384186803176,0.3103936655653232,0.6941859471616395,0.6142719539184452,0.24519945630867704,0.17131982839998702,0.30604776691565216,0.43399761321083,0.14795823735911484,0.6844049433622185,0.28200526579287394,0.39198591433752483,0.44543864396027505,0.5322171304556835,-0.06421055076224588,0.399957802878522,0.3577214638977009,0.2917489048695903,0.6119144268888317,0.3784422434539313,0.6705289648627907,0.10174231700009237,0.47762035979868156,0.604736112101144,0.2792148316939942,0.6872936410191209,0.2364964407356748,0.29218625444174573,0.2561885834871077
OFCpost_L,0.25720455670667036,0.08381642239912697,0.32019115027619155,0.060629527100351514,0.6579769483746136,-0.10386024405814528,0.12906915660894394,0.4175531982001966,-0.10290474987920402,0.2753564463278162,-0.08508457934768937,0.0931771636594679,0.3842033066192293,0.7470022685888298,0.5803200112385729,0.2751057531521302,0.17599508385928178,-0.006338730379941504,0.22519210466260567,0.16633303719802991,0.40726766416497767,0.2609158637068483,0.5054219814444557,0.19570702778826315,0.1457156199324095,0.40091545530346656,0.398393615904516,0.5320290291617343,0.5438434247900048,0.3107433549116715,-0.08898661126837654,0.44424430916322083,0.5877966268364399,0.40884705784139025,0.29710205675211787,0.10055178982503672,0.30109047251108584,0.5915300769530957,0.3487012957779806,0.1318927582972038,0.038529373513437805,0.05530024933464991,0.43524610087550497,-0.03418957719400686,0.3459684658938661,0.2392223305563362,-0.06744036550385653,0.20903882358197057,0.30871910223523163,0.38126017628569686,0.20385229158888493,-0.05362577445292861,0.39979693279462203,0.28404707802913753,0.3263417502174016,0.14983790052841317,0.139304031015862,-0.1723287685247624,0.16619260753771753,0.5630861194915276,1.0,0.43111478486565313,0.13960817390298347,0.28667510141531266,0.22029042327549186,-0.11533391880786587,0.02410864523890866,0.20903762252967237,0.3142618902918464,0.22545147941785904,0.1451151311714048,0.13075262080765127,0.09151440381536352,0.06732754114059632,0.30872896455718973,0.4023037330579097,0.1829689022921354,0.4126848284753121,0.3337911908227558,0.4596843077675002,0.6044899946073455,0.11490369316273859,0.18771890546101247,0.16837519757441083,-0.13995085854066006,0.46375614800863263,0.674076417875093,0.3967756533502851,0.30743547780569475,0.3578926933897222,0.010061089808430705,0.7542428717767321,0.34976119763301744,0.5455094210287615,0.5179218845038419,0.38716304317914413,0.42969719212538876,0.08502620445537254,0.30488179061029136,0.30411157063172856,0.3721346366065333,0.42351204422281147,0.4464307588519563,0.16832195671661138,-0.11877362504344259
Frontal_Inf_Oper_R,0.18755059558562293,-0.27493921307365,0.4803307950798088,0.22692733256109812,0.2766804580999856,0.4395766420431501,0.6497514241352823,0.6302041857177374,0.4234329903451638,0.6816850695670864,0.2994394818138647,0.5196866315145896,0.5761643146159604,0.3419962319081685,0.48053857808888695,0.09995198396870915,0.48733114026216123,0.3511220101150355,-0.09898427740755954,0.5018811124134387,0.767822952840181,0.5620557222487893,0.5327926633534412,0.4538371354851691,0.41848932838596614,0.6246782487446833,0.6234292274246956,0.8118977118936327,0.4839437212060913,0.5925569504849952,-0.14787421144218152,-0.011508041045424305,0.264849196586743,0.3905839100941727,0.09549376999251177,0.4700426419872196,0.5541264913166489,0.47244048630433,0.7146788268492319,0.1445545970913189,0.2625142093740944,0.0031312211044134293,0.592362182736438,-0.03710638716284222,0.2682755149914654,0.38356811885651393,0.1903388191961607,-0.18238157515727738,0.5377584222911845,0.3910905137612523,0.4509381830828244,0.4178075282527005,0.4726568219795778,0.39260192581660197,0.35263733777558276,0.5466940568294616,0.4683083885143769,0.09210174820783404,0.5515895611614251,0.49155251989495047,0.43111478486565313,1.0,-0.08980415445424707,0.45808899707692036,0.3581561837573309,0.5472564653189066,0.19128706959987912,0.5495472754459975,0.4373150930612263,0.4548007534779233,0.5264364218499175,0.11947483697447076,0.2135236787191133,0.32154098177645474,0.15875577796950008,0.7109766406523159,0.5293406554781572,0.38688033755896145,0.6546599156067433,0.6255120961878181,0.07760970125485282,0.5464054016263932,0.2898258935086015,0.22011129848636085,-0.04665735551488744,0.1451076176390161,0.5993470562223511,0.22110919883221627,0.49449181691302097,0.6355186386265776,0.3428520583054424,0.4941720454326902,0.793038279990942,0.39934426024220065,0.5930163694752087,0.39802595214935643,0.542579723998957,0.5290781110883191,0.40850364803252126,0.5561536265890034,0.4932304133150685,0.35600512099485626,0.2612496025665619,0.47643362628160063,0.4209599129515981
ACC_sub_R,-0.4420529455849962,0.5159279288465861,-0.024491742956888846,-0.02410107520166872,0.21097429501263312,-0.10342446638390679,-0.012341174505402052,0.03328248090055433,0.0024096034898050027,-0.09262420321921169,0.1683007110908298,-0.4558175052468154,0.3307989959496753,0.005098756332079819,-0.08063701350839521,0.25918026247338494,-0.15637078291076115,0.23512768852599483,-0.0023621375235337934,0.17950543503507513,-0.27090853211675736,0.2077886867221102,0.025080083903374312,-0.24470818913514286,0.12949869412295284,-0.22853018787354415,-0.05793253420198736,-0.022886751128841202,0.5002424906061766,0.0964394016247781,0.03187065244872112,-0.06959416133747384,-0.10667828163784654,-0.1691369881579026,0.6638499930930962,-0.034002417280640095,-0.0019120410086503371,0.11076666139974312,-0.18027829666815634,0.19363517955839787,-0.3650825142108517,-0.13954207467261057,0.17918550129427008,-0.5036442869485823,-0.22482519437847995,0.0706976053838827,-0.24638881200821985,-0.016120237916655754,0.14437485726675278,-0.0316145877263307,-0.09324984325085359,-0.06090972058484684,0.0069757552960986995,-0.02392782028256344,0.05133253366377211,0.05959339747397572,-0.10241367668244468,0.15285280104784257,-0.00594515949370769,0.07535051617193661,0.13960817390298347,-0.08980415445424707,1.0,0.15506938810738827,0.13358639521187918,-0.25299719503590995,0.40829912278905045,-0.11084791866841935,0.2167923639010759,0.10630137049011183,-0.16607420445405052,-0.29179373255267665,0.055796522591383964,-0.35439388675221317,0.2625121546268722,-0.06764787245840798,0.0806414953202073,0.29177476435469124,-0.12632456355212796,0.19490979033960623,0.5032908593343014,-0.1333085133015252,-0.5523291499970225,0.14161071392207433,0.003294319047318028,0.173207907405185,0.11304959881592246,0.1732918696684138,-0.07241851334488221,-0.46103717694003693,-0.32625754570741333,0.21398739498394279,0.1903803749464035,0.35383756547870154,0.006548510832981916,-0.02822266572760599,0.2250448409465156,-0.05010108712361002,0.00200007891515217,0.1921388024534608,-0.5013834229207074,-0.17780316585852296,-0.11201082276885722,-0.2125621174491772,-0.13099405679189977
Thal_MDm_L,0.07630757445786743,0.053244862485674095,0.3442032837688884,0.645375816907405,0.329995095318025,0.23047512373662218,0.34398008926539914,0.33342230099522074,0.22484889878527997,0.44261839558081395,0.15150624087331024,0.08740596230208655,0.48288675781125273,0.3235566513187992,0.6592440444080476,0.40101285717767543,0.42936675778120303,0.3387249453139702,0.1481623076228388,0.37834293547407954,0.26961898568936576,0.3664644317301515,0.5259159860465996,5.460622908919076e-05,0.45768949152110244,0.30485147666519263,0.48833621335033817,0.43904685255624565,0.459965562786739,0.5180287254600214,-0.011488761910347239,0.17797463773933275,0.32747240588823967,0.3596357215612446,0.2836232383034528,0.03393538111686609,0.4267614834508088,0.5359521808109624,0.30284676805195443,0.05823303455771649,-0.07592595405662039,0.40196602864031744,0.5775691350269787,-0.012338538145255746,0.2271364719799051,0.4139162965084689,-0.04122571020423871,-0.15357831601880467,0.23769167643041128,0.43065947336377,0.4952757349340021,0.37715702176890975,0.40696931039277406,0.32297969874007243,0.45170611229109386,0.46559677153430945,0.10806704038101594,0.16970682060113432,0.4556680662936106,0.46718969205771554,0.28667510141531266,0.45808899707692036,0.15506938810738827,1.0,0.3421129354806854,0.28817143811825996,0.08053893858009441,0.23731114970930028,0.6615314265214376,0.34537190443723736,0.4869944962556392,0.2612446472052882,0.3698924862573205,0.032157180947121375,0.26615827292055433,0.6632125835266834,0.46122877498867854,0.28097758313850196,0.5397846725080209,0.5738545107090511,0.10774019711525977,0.1529833364756065,0.1773687960019008,0.31410359615896966,0.1534950528697712,0.3424467740457485,0.23836026290631748,0.22322055835253699,0.27738661414025206,0.31752398089084594,-0.10415184907845973,0.3735245418009616,0.491930407511838,0.1090388595892167,0.4565424043772294,0.3422092592677701,0.6631227044292903,0.12591304420137192,0.3891557269156368,0.4774095485507374,0.19119726307076643,0.3521370131094439,0.07249120536366244,0.1450677120435557,0.3583787414066508
Vermis_1_2,0.07025173361137488,0.036859633769790776,0.28338484819001336,0.49492653348704435,0.3476636461425225,0.19574267604442977,0.35852747692959736,0.3460867357372184,0.14856739641228237,0.4098183309202564,0.16618376242484814,0.05599726285730736,0.27379901737953216,0.3466960907185923,0.37621817392635465,0.25054193629144916,0.5234726336272507,0.24149409777019046,0.006062171997669725,0.5005232385059467,0.1913885513042833,0.34793683600736713,0.40935768866942146,-0.09665500615266397,0.5967252303522272,0.25764371097030525,0.5054504216087843,0.24015542243588517,0.5034702906269091,0.5724140433889541,-0.051136451988717704,0.13792573173692926,0.30701134933235036,0.17315522566243605,0.3847881690564938,0.023608918344042728,0.518973121858672,0.5125274023387411,0.27035789011538974,-0.11497445610259154,-0.23811535152428434,0.1385137636745789,0.5621089196275788,-0.09454056130722872,0.0631188942365383,0.5337370711223589,0.05796507416377102,-0.050170072608688776,0.21503002216256484,0.5622963273489328,0.566836346143242,0.44306145874843655,0.4064161347850284,0.2872299138167745,0.5429748193675042,0.4511399988380328,0.02332760411709302,0.2133456033486993,0.5626913363750454,0.5352836589516199,0.22029042327549186,0.3581561837573309,0.13358639521187918,0.3421129354806854,1.0,0.36191828366095274,0.08619089082207278,0.13165341918231344,0.5785134666707623,0.27380236736270086,0.5808405221849295,0.23214215991885345,0.3032863055017718,0.005943987776129874,0.010590938897350018,0.24849412951439812,0.4163413156500295,0.2096183175958968,0.5038156969055712,0.5452596830325114,0.0600926741590513,0.08467533212238974,0.172314212390897,0.4512387867338327,0.38940604320819305,0.41390786758939396,0.14199970740271606,0.11862865871549222,0.24132548949850338,0.41421778430891465,-0.24925083812752072,0.13070270263754896,0.4007643823761953,0.1364142645050264,0.444557291359411,0.16309739835240264,0.47404699681773294,0.023299137184028144,0.4002568002043806,0.5550703674316261,0.11238962145444815,0.4586525346293089,0.04308311358006614,0.07264666630976856,0.3726466656478422
SupraMarginal_L,0.004229040236506215,-0.1727139489977486,0.5024280735139798,0.36702085383242816,-0.14141453633150583,0.7986690162313491,0.657201060045048,0.4594465073192973,0.666028401175483,0.706412077136146,0.40987524570098116,0.5227774588648735,0.27348958852804267,0.1482978509841233,0.09684755580590233,0.016092380548293227,0.6010142825851144,0.36634105987692894,-0.045976471715621026,0.5371219728415711,0.34619541016257366,0.4218449571872904,0.4156401176722266,0.44384016213490257,0.4603256475810168,0.2771975005329597,0.4159701896893291,0.33799401775544113,0.148035610022767,0.6353817141419246,0.0721351850794229,-0.25056579078022256,9.643234666178108e-05,0.09599025594399085,0.005176711568962349,0.21351178347974648,0.5766251055323478,0.2367421762862154,0.5745116091409114,0.08744568513494921,0.20433540969993932,0.09982733837636651,0.4576000864425814,0.0027477496108593742,-0.008184552334222179,0.398434209174226,0.31497148536671044,-0.18426087789169954,0.3420876576941654,0.3166899716749996,0.46685015425391146,0.5673239856978952,0.2812387173754261,0.12031642476122428,0.3382808579239095,0.6862318824693746,0.46334176507637775,0.41690511238559297,0.6183426604663339,0.26955992835418563,-0.11533391880786587,0.5472564653189066,-0.25299719503590995,0.28817143811825996,0.36191828366095274,1.0,0.1118077119354681,0.5664277607421944,0.3224780133167086,0.19407392118726463,0.571675567105915,0.20287008084861913,0.24155695788757367,0.4110458697569199,-0.11371814607971438,0.3337283327555603,0.527729605029656,0.16218351975140038,0.5992690954554106,0.2844872052699836,-0.364876563867729,0.4861501433013301,0.3489264229988373,0.23449680609303017,0.2964880398937734,-0.017614503462484457,0.08085236631840553,-0.012851571069359318,0.48406434437989315,0.5066254886362903,0.2430901764359656,-0.10060099696311191,0.4055221653749727,-0.08182636974286467,0.3066997998981138,0.12131765481432615,0.33994722071387795,0.40411153713163656,0.1623032933311891,0.41923223238617047,0.24061939860204215,0.17304792503231886,0.17054661982314728,0.4750274919107777,0.7894465111468286
Temporal_Pole_Mid_R,-0.4660082926910342,0.1833153396052384,-0.10285696543590069,-0.11255960805856621,-0.03172431107303733,0.33614182906309203,0.30611430369192383,0.08559368686188339,0.29728386404054347,0.09300489246665584,0.41894539181126156,0.10778795362914922,0.2634393766036564,-0.25062474316244215,-0.25800228450775475,-0.10950592429948758,-0.1693221761343594,0.3576930938856538,-0.17608991181628092,0.3177125621427492,0.12018891068070506,0.5964873396849684,0.08079979844545136,0.10408979645816017,-0.0208756336487296,0.09613917054820016,0.15864872539334332,0.18239469741733802,0.1294112429593623,0.0592508263341091,0.18944744839310937,-0.2034677302998849,-0.0542173104214142,-0.1298213129803021,0.30072924990783867,0.16259490815264233,0.23330505470546875,-0.018711574654041125,0.0595363923862928,0.48195162797690877,-0.006198224039791413,-0.22217771337312836,0.05992633181291704,-0.3685712530918076,-0.18777868242249196,0.24192969365339612,0.042867202161574816,-0.18339641565289172,0.39521882745796577,-0.2779110617647194,-0.18191050744610007,0.14183343009794747,-0.03628541913060493,0.01986513910714531,0.12325985811402013,0.0750493976515645,0.10943561325982785,0.046808692146240116,0.1009363033355498,-0.10321960996305947,0.02410864523890866,0.19128706959987912,0.40829912278905045,0.08053893858009441,0.08619089082207278,0.1118077119354681,1.0,0.014751522597748448,-0.0808179887714587,0.22246226005791606,-0.18350483774186196,0.07812541245464207,0.0027936652017785317,-0.15559142386017832,-0.02259887516108561,0.05708046907424127,0.08612903696453199,0.7030495112221713,-0.03615382242533907,0.1638712731555806,0.4216826946597862,0.4589348809048027,-0.24198902949269993,0.04699668813904291,-0.16059725893989546,-0.08150337390971615,0.19056581912683315,0.29845199601107814,-0.07243258033088207,-0.19209260587066818,-0.035752600679653454,0.1470099780899365,0.5274598128691314,0.17125564460648718,-0.1101492450096181,0.07585456683807126,0.05608806414207518,0.44272065025335106,0.13190783464180647,0.19565406538344968,-0.17844665453368572,-0.4530108235661643,0.006989410616092816,0.13341577448637423,0.19907564877568437
Occipital_Sup_R,-0.11113194306806833,-0.27110972573713726,0.835521975342767,0.21177994251508506,-0.10243594996225969,0.7025552974388596,0.599086768837587,0.5876138611168431,0.7522731605552125,0.7934069875415153,0.5461177810696335,0.47539417993676597,0.5116772834990451,0.39668531772771615,0.2029875542780925,0.02201632078455336,0.4474079128359763,0.5174044102386427,0.06112842484375372,0.496817315512754,0.31146997487097106,0.32777298794531723,0.44165770421077405,0.638870047735534,0.3666859630576712,0.2625160657308979,0.15211287429678297,0.3634860824405236,0.23225964127980303,0.5809356092137342,-0.24832473581031164,-0.10761811936199642,-0.10760310776849433,-0.1519576452648975,-0.056191710701779814,0.28884328038297613,0.3357179145338193,0.25621151080651067,0.6551456082700601,0.17646647372057378,0.21493795597457943,-0.09291671637133025,0.4204353673820271,-0.2441591530170264,-0.24716165387645728,0.22638150874560448,0.5100938392597648,-0.13840964947260972,0.3614551346417995,0.48507528836265096,0.3795388908960105,0.22111738358485714,0.2582706611955537,0.09143385254146154,0.1733638958816544,0.7741504896990385,0.9516168199954259,0.1848452704626147,0.24980936289868977,0.3151328208177837,0.20903762252967237,0.5495472754459975,-0.11084791866841935,0.23731114970930028,0.13165341918231344,0.5664277607421944,0.014751522597748448,1.0,0.22258869386484384,-0.12429389434740501,0.3754295337469539,-0.14002671496227936,-0.06552500912355015,0.389162831493005,-0.08179204265643938,0.43596119876344475,0.479358504410246,0.0577388659647731,0.555915529681214,0.0918794780352379,-0.009732255421040599,0.3079681948837409,0.37081385978665826,0.2037429800683659,0.016323024319990366,0.05365060675205461,0.09815005150616646,0.2599536886235806,0.9223191981302478,0.3090632995118959,0.28411184348879825,-0.05043381592215281,0.261156338371672,0.03416813723226647,0.33986919756451883,0.11674338596576567,0.33927822864153895,0.5334961908536294,0.06633061652761754,0.26884052452240514,0.10557902878400245,0.30914282183084163,0.49286532080564366,0.648473385111668,0.5579281773579021
Putamen_R,0.3226279084715406,0.2716746426301592,0.45098398250503013,0.6990815350854201,0.5098496476930988,0.12878625098289614,0.366749999532433,0.45579287977003197,0.15457620180961792,0.4523317867966713,0.08994754345343073,0.07609063903896197,0.4357897031372066,0.49282554235428494,0.5889612657069428,0.5420880842429571,0.6817148075417712,0.1549293550884703,0.23730953606914323,0.5677716366386294,0.15809901284536373,0.386981015835006,0.5325407266685005,-0.06709689771578614,0.712418281950896,0.2776502502275739,0.54379726574532,0.33134990513292073,0.7248722580274506,0.745772293283204,0.014105801480031514,0.3461183093993217,0.43082951557536836,0.3612035650059802,0.6267234226671279,-0.047793962717591544,0.5832926094723463,0.6863775108126864,0.3906021826024167,-0.072334737544739,-0.2547575192899171,0.29524477948036737,0.7836498869068781,-0.004710613690772705,0.2110019146048033,0.4822387846052167,-0.04267099581344429,-0.08718994472337105,0.21307740790143576,0.6608854933462611,0.7400624360334258,0.4651522535944272,0.6657040262496235,0.28913331745515686,0.5509823718132303,0.5903275152808497,0.04448852261150175,0.37457276745380125,0.6543847899813681,0.7176947135341613,0.3142618902918464,0.4373150930612263,0.2167923639010759,0.6615314265214376,0.5785134666707623,0.3224780133167086,-0.0808179887714587,0.22258869386484384,1.0,0.31016975893435705,0.6988100180780015,0.21218400107331414,0.3789369956641401,0.034269001788851915,0.19798804845315565,0.5228176691022507,0.5385870393388963,0.2235249527409062,0.6764867265588399,0.712802204848514,0.08005192140698106,0.03466663013673513,0.31716767363563036,0.42781778409672316,0.3837823404246474,0.5752371922635408,0.24457577094469193,0.15480997120479215,0.3255743119918195,0.47920527113879685,-0.20877781805123452,0.31988977852829986,0.3617725363191478,0.23748893855145498,0.5836735907810334,0.4572335205961102,0.7803319926916079,-0.015988828909775835,0.43500059310186706,0.5952233274244775,0.22623929545984073,0.5909505383465368,-0.0054380602482272545,0.14502715284052584,0.3831727083523523
