,Occipital_Mid_L,Cerebellum_Crus2_L,Red_N_R,Temporal_Pole_Mid_R,Calcarine_R,Cerebellum_Crus1_L,Parietal_Inf_L,Cerebellum_10_R,OFCpost_L,Cerebellum_Crus1_R,SN_pc_L,ACC_sup_L,Paracentral_Lobule_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Postcentral_R,Thal_PuL_L,OFCmed_R,ACC_sub_L,OFClat_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Temporal_Mid_R,Cerebellum_8_L,Occipital_Inf_L,Fusiform_R,Temporal_Pole_Mid_L,Hippocampus_L,Pallidum_R,Thal_MDl_R,Frontal_Inf_Oper_R,ACC_pre_L,Paracentral_Lobule_L,Lingual_L,Amygdala_R,Precuneus_L,SN_pr_L,Thal_VPL_R,Thal_VPL_L,Lingual_R,Cerebellum_Crus2_R,ACC_sub_R,Thal_VA_L,Frontal_Mid_2_L,Thal_PuA_R,Frontal_Med_Orb_R,Occipital_Sup_L,OFCmed_L,Cuneus_R,Frontal_Inf_Orb_2_L,Cerebellum_9_L,Thal_LP_L,Temporal_Sup_L,Thal_PuI_L,Thal_MGN_R,Pallidum_L,Thal_PuI_R,Thal_PuL_R,Angular_L,Precentral_L,Cingulate_Mid_L,Thal_MDm_L,OFCpost_R,Putamen_L,Thal_MDm_R,Cerebellum_6_R,Angular_R,VTA_L,Cingulate_Mid_R,Insula_R,Supp_Motor_Area_L,SN_pc_R,Thal_AV_L,Occipital_Sup_R,OFCant_L,N_Acc_R,Frontal_Sup_2_L,Red_N_L,Vermis_1_2,Thal_VL_R,Calcarine_L,Precuneus_R,Cingulate_Post_R,Vermis_7,Thal_VA_R,Thal_PuM_L,Thal_IL_R,Temporal_Pole_Sup_R,Caudate_L,Thal_Re_L,Cerebellum_9_R,Temporal_Inf_R,SN_pr_R,Cerebellum_6_L,Cuneus_L,SupraMarginal_L,Cerebellum_3_R,Postcentral_L,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Thal_PuM_R,Insula_L,Vermis_9,Rolandic_Oper_L,Heschl_L,Cerebellum_8_R,Cerebellum_7b_L,Hippocampus_R,Rectus_L,ACC_sup_R,ParaHippocampal_L,Temporal_Sup_R,Thal_IL_L,Thal_LP_R,Cerebellum_3_L
Caudate_L,0.08324267025858156,0.18543855336242093,0.002075400136504325,0.0828469774380998,0.41739296233617923,-0.17131044425709596,0.34938267483896124,0.017361722854228424,0.5258499214323235,0.2761620158703384,0.20360966809015954,0.7594401858176306,0.6989687259978259,0.476728871124087,0.6601852780929981,0.6714465991584944,0.40773712677714474,0.004110456131767379,0.42367087467364517,0.03281483571573348,0.8123820766490909,0.7052975001722062,0.2582602093727924,-0.0649420754790672,0.04952530833256874,0.661301104242239,0.20727291592586544,0.6662583991320055,0.4146114790683007,0.25238995922126817,0.5508592571862817,0.6416071250130327,0.6567639615579962,0.5710165933675752,0.1511574425059745,0.567550945682178,0.30714321292729596,0.5245217914546672,0.4531514054942641,0.4336646034685279,0.30668199702403476,0.23717837675856365,0.40510151875713174,0.6602483338386093,0.44827875335822415,0.12713360209197702,0.07819948300021427,0.3431318207258849,0.47980232379215704,0.821544323288256,0.4264359004510778,0.6421594772014142,0.5478128731980592,0.3518992461966655,-0.037084832933617425,0.47132401360358817,0.5320705492293687,0.0865411374990273,0.15523921233539859,0.5129637417481379,0.6562248565621827,0.497864909085212,0.12326259618997015,0.6399583588528392,0.40251065000319053,0.20639450336396165,0.40781716305260224,-0.1758075603741056,0.6378092936388322,0.7092615269457438,0.7649892156899167,0.3586010926931235,0.45924272125967663,0.28244774595779537,0.3060735920155523,0.3369548282707329,0.8111448168269698,0.31052259131333787,0.5584278633613615,0.7992564088554209,0.518218692018516,0.5551122951178681,0.5917847955916758,0.008341149699891609,0.2873359152284892,0.6414533116990413,0.39286525029597585,0.3788166860165142,1.0,-0.06429212017106298,-0.06274919323231082,0.4789559165744141,0.4187805248807818,0.17859034313655073,0.28482701520521964,0.22519088302150225,0.5547813394697054,0.4091867977232282,0.5476114047896266,0.6427955138280245,0.3241000576746507,0.512924726185386,0.24196513115245802,0.4367389817103301,0.40849366371851725,0.20377912777474375,0.08690549799221155,0.5446951894474776,0.40600872694660506,0.6915496827949704,0.4557362552959709,0.46666918450968464,0.4053662942192033,0.21684051007940303,0.6498496940125023
Thal_Re_L,-0.17169548364381298,-0.10718816216698428,0.37749236575077827,-0.2873633064908792,-0.1278369713061077,0.0022896408057704945,-0.1497659059942038,-0.029268523095995373,-0.020835608766533883,-0.3983796542548779,0.3437723605592161,0.08021006200898699,-0.12423119124396373,-0.07394956923922917,0.11409854809020158,-0.0203099553095517,0.07719793100588754,-0.06595148342705875,0.009168804715372614,0.31083812257236293,-0.003442187961303058,0.05832003167861578,-0.3061757462571864,0.09234937706651263,-0.12985917209462197,-0.03840716146741379,0.027162683620784656,0.27502012970700995,0.2950047849727817,-0.024496144424423508,-0.16828668438871144,0.15131551582183111,0.0007473999536835374,0.01500631765315515,0.0679492368149192,-0.06661468997419555,-0.2854180109183285,-0.21600194533541958,0.09998152713821125,-0.05446819283712028,0.01401410789999782,0.10607215233002591,-0.07984290494774475,0.07675762980058154,0.004658701850056773,-0.3168388415876561,-0.13714170334056314,-0.13819486251416171,-0.053789228097466474,0.06732442549107436,-0.08998561975571909,0.10667299457673472,0.03235050903790158,-0.1123072827645795,0.33496495217974415,0.2617397442533599,-0.04794527881494351,-0.16350716622515252,-0.2098150945724521,-0.1269360501358663,0.009919600840712289,0.15067688716087077,0.3229297230369134,-0.11815755007426065,-0.4188926280142504,-0.2369712218913447,-0.16457932240279569,0.12455194293903639,0.01235630994477938,-0.12795609719824244,-0.01638854465472518,0.04018923272771388,0.18809926144597605,-0.17993740963779586,0.2722692329807636,-0.4215011437624837,0.08960110487622146,-0.11612774748367344,0.04495729394414476,0.09694636581424793,-0.021393991344438507,-0.12599822873402522,0.06283516062244116,-0.0747562074126943,-0.12518075697032635,0.08065089478549485,0.20335918574828998,-0.15568174321817405,-0.06429212017106298,1.0,-0.04843131474474512,-0.25781749800256865,0.2699392620844347,-0.14269559396555911,0.020017011817365038,0.013540699466536278,0.16854999392638037,-0.22266957690735326,0.2362527863227376,0.0995014817645973,-0.2332839923747379,0.3286862517443646,-0.2000006235394607,0.08492862692091828,-0.04981453902582008,-0.15958458602776987,0.22243782463750625,-0.16585359833324884,-0.17433603285741145,-0.03312098381686098,0.304411191208092,-0.12706469723135969,0.18656733169727138,0.13559569710255712,-0.10375959154829902
Cerebellum_9_R,0.20832358386484012,-0.019691973502730734,-0.02602850993396103,0.45329466246645506,0.23480255738581554,0.668540112007073,-0.06587019852565441,0.6995562407295141,0.028177295097836622,0.43378702502180566,0.22798515782952952,-0.0745511288459203,-0.14648509613622937,0.40910042706034633,-0.14240362192180483,-0.379494804975467,-0.13057186206911822,0.1824979560359477,0.1667241955831725,0.08082490978365424,0.022941704245613346,-0.024907290742970215,0.5499814444876928,0.3548103075495576,0.41905824301040784,0.20024740313055503,-0.1490809790598678,-0.08197327381183472,-0.1873272536714799,-0.2682019220470786,0.2887912985094568,-0.1090668489024934,-0.39348331549623494,0.20174058823504984,0.11228278498915754,-0.06535787837778893,0.256134090590625,0.18756104006304425,-0.23271381138538252,0.4124797972206611,0.41757507846081954,0.028582491969059248,0.22815356384320945,-0.05115389529642493,-0.17778044461928943,0.3524881778660716,0.056982555277768965,0.06648525101727423,-0.25487630840871733,-0.10100736245282634,0.7147353474557702,-0.06362111753760759,0.2932612090893632,0.3378899828263157,-0.36602337055557327,-0.21066127056754905,0.20071104294116446,0.682568772755139,0.16785427741846404,-0.1258882338458586,-0.17745338826814985,0.015537649791462667,0.012662524278914839,-0.13960199771413842,-0.05136241763831032,0.5650342080638094,-0.1401081271282833,-0.049593242185678926,-0.10401093065761323,0.1673162691500403,-0.2570827791896094,-0.07643448190069142,0.011294002446947254,0.059524746040057634,-0.11110219286062341,0.1644397336128174,-0.1748160660068368,0.06393328203572453,-0.10192383583459144,0.08668626046242463,0.3254283697139248,0.010426659164585185,-0.2316154060266533,0.3963381926738838,0.13046195247274012,-0.12287097999066905,-0.1338614165648643,0.40067683228869644,-0.06274919323231082,-0.04843131474474512,1.0,0.39620707493656615,-0.028836037005390263,0.5634904891974502,-0.1624239685121758,0.20083471858655755,-0.06402817603028364,-0.03223753584543069,-0.08545042655644078,-0.042234349742059155,-0.14376429175173636,0.12389526468968788,0.3070563284267732,-0.030619562476169683,0.2491340825300982,0.7881836862479558,-0.259193404034634,0.4894364805629871,0.01416377146675125,-0.09628303726343382,-0.02921550398140154,0.45056030759598553,-0.0917085447639426,0.23191559170268278,0.1327936970942677
Temporal_Inf_R,0.402294665382052,0.12113890470790134,-0.13346040819706184,0.3877542569528803,0.6165891116540683,0.23948072112396893,0.546434732964991,0.31498822437128887,0.1379019850137311,0.6553681221876989,-0.014368017262129992,0.3944308698480858,0.591872251150671,0.5069214083937409,0.2720971252091821,0.3451894409717761,0.17947663771697644,0.1463523040799649,0.10763094028446103,-0.03595867647487856,0.6183742633282617,0.5301224075062094,0.7451201038234275,0.15179416654903172,0.30660335187709553,0.7696347061996197,-0.003925126462740871,0.18706824255774487,0.030358574067813487,0.06001788543935264,0.5144638837791936,0.27862722051152555,0.36602690753437084,0.6217442696932703,0.28972663756750855,0.5540280682311977,0.251370410110118,0.3733402026846306,0.21516729742369925,0.6579563564806429,0.5119201741629777,-0.015409520711247801,0.296066412742603,0.5450958664901036,0.1880039351762973,0.28344236170729137,0.2685057684975228,0.2209659701585549,0.35785138509588726,0.2848021173015562,0.5747303994984115,0.06884783721141466,0.46019669427563586,0.3371774954542014,-0.11080089739437116,0.24860746171125123,0.3966806358373073,0.35442103932839797,0.46564334321298456,0.5360024525385475,0.45502396807148765,0.2306897312971836,-0.018506113879077562,0.4666422791443572,0.3258175129501921,0.6585130532415225,0.36739839312211076,0.00037337729311887307,0.4708751695546799,0.5364011935394858,0.45958763680004344,0.11690175062068665,0.28178207245045667,0.4395725549667916,-0.11561899270652905,0.2828271083785432,0.46496649097176646,0.17242721478901704,0.18072382602964904,0.43292244341420194,0.6591790782914191,0.5893146036831991,0.32852035418083253,0.2875278868020487,0.2583439862155628,0.25057298374067044,-0.04645733478534433,0.5721948145465036,0.4789559165744141,-0.25781749800256865,0.39620707493656615,1.0,0.05713887257769323,0.4545123002831856,0.3525488805300886,0.4306525803738073,0.4118768826546456,0.5555962924552165,0.13160523706727725,0.3722556785086636,0.37796435552961805,0.21197987667129306,0.5413975254248413,0.3511033683222396,0.2767835976834359,0.6220250130676677,-0.1031474643322108,0.6322391038251878,0.22352691094472762,0.4261797032652467,0.1088392332168078,0.7094715099534387,0.22661309879646138,0.1184184882544297,0.4853313049586237
SN_pr_R,-0.0240134316086423,0.04672742618902053,0.43020642149620686,0.10292023722826749,0.060573015620638083,-0.21751422455380903,0.24161356857546343,0.21936537371530132,0.19207222782301123,-0.12511877072412303,0.3054775342316154,0.4798426626886281,0.355072975821273,0.463941029364636,0.5555138087663917,0.35922907306788615,-0.021849075955312925,0.08164563402032111,0.21082640665637947,-0.025273249455177362,0.42699043365070016,0.4242056624981838,-0.09260432130626413,-0.09413206618496736,-0.21964392228079696,0.29090659431849464,-0.02513250307097942,0.3910963700045097,0.5195721557277464,-0.08203213536926464,0.3494038545183292,0.402131528857516,0.3555306486844479,0.16185756613302452,0.14532459066231773,0.3657681665326077,0.1656590666568179,0.36813755836823653,0.11907382727537857,0.24410849446856325,0.2635643589757281,0.3813855376876101,0.28110422460615514,0.43298533717234766,0.4027112549617782,0.12434321236736788,0.0605452130780426,0.11072889572405954,0.19906186423882502,0.5730833572185211,0.20776234726405107,0.31869034538401514,0.13439027259879052,0.0825134404509626,0.019795360887681225,0.5077095671920951,0.39290817817266355,-0.11000164698819372,0.13372323426574176,0.33634376324485626,0.39429055488908243,0.6314890067860326,0.26398319924879426,0.24515325395603343,-0.0790501751127122,-0.1958241477562743,0.11988231164823913,-0.15810247346688178,0.2921833580771815,0.34665398326462304,0.4492253852122783,0.2611005234031583,0.24378304485069852,0.06612331410064187,0.1764934046999733,0.1820514226822723,0.45751308512840067,0.4165170842311209,0.494106481519703,0.4850317398910425,0.08019498976902169,0.29411407531345957,0.38277100201955605,-0.2873174741989436,-0.06758959250318369,0.3179896899566425,0.32565368734449174,0.17947796479692726,0.4187805248807818,0.2699392620844347,-0.028836037005390263,0.05713887257769323,1.0,-0.011374088189863452,0.0022354643179631297,0.267575036940803,0.4798015056922988,0.2941850145262825,0.20953198474385548,0.5676137306486071,-0.18413007555108882,0.49900803370238334,-0.12462043434865683,0.21085600517833908,0.04268725492640832,0.008698773352422572,0.21510332296089543,0.3616799343152601,0.024076391423554788,0.19119642806698148,0.5917678764208069,0.22617943804645782,0.3738348027627866,-0.07952578402754876,0.2882602629101298
Cerebellum_6_L,0.6367869366480459,0.4707442679771121,-0.12881346147644182,0.16514218499169958,0.5810951282846912,0.6821072951961729,0.22326669362529844,0.09120489168379699,0.11970021536967529,0.6666392420999182,-0.07362419314740466,0.2240799337881835,0.27151790691310296,0.34000911161222974,0.1665005975411076,0.20436083555853027,-0.1882877705068502,0.17782244103312256,0.10053766522840764,-0.07112465865881404,0.2678588901224093,0.390051540126817,0.46595097734672586,0.6734124459648423,0.7716279707348871,0.4603848156331053,-0.03747509744084328,0.07563855648317672,-0.023450304676146942,-0.13575805109407463,0.49662783003527594,0.0969456868543463,0.15643206707520213,0.5850630533346968,-0.09642340811782926,0.44591134947552497,0.38620935344378676,0.3904834346337706,-0.17726721998852937,0.6790607657299943,0.19705985365107812,-0.14295394421506186,0.023820896654094183,0.1684204713136365,0.2010313824272171,0.25769811581193125,0.5314010611147826,-0.16612959182625986,0.3457484104276921,0.06828884735492635,0.6272761119796596,0.028412888213064574,0.6801279923370578,0.25361071814473846,-0.3714318008291074,0.04576411003871643,0.46556744169416137,0.43905941424619327,0.4719608426387087,0.010626259689722686,0.15413658137083075,0.16431325266188526,-0.20271396505258227,-0.13413527251046586,0.22265477804952225,0.7498370174986995,0.4525598430519592,-0.2411568728280741,0.28831199512961164,0.3815140457206897,0.15506231051226083,-0.1771779764692588,-0.07470129551080175,0.5908142148152967,-0.31670522108964816,0.32203352722694045,0.25442030706514185,0.06927083928842985,0.08698148031331777,0.338561275790334,0.620294660095887,0.5225359865727086,0.04616347360868619,0.44506403075756185,0.14603754786018427,-0.08259501774333038,-0.11427730130789816,0.11642920366279247,0.17859034313655073,-0.14269559396555911,0.5634904891974502,0.4545123002831856,-0.011374088189863452,1.0,0.342381342821518,0.4747858458511827,0.003017014990724153,0.08462472978584962,0.3063930680961848,0.0014800615858424416,0.3072609070633238,0.27587131144644567,0.7478198234130133,0.16715344968505147,0.3821144476749695,0.6314605479730786,0.050687093962582856,0.4187966770525277,-0.07661144737040897,0.16388396195139887,0.13284750731580933,0.41678581117230307,0.19734968244271092,0.3022569749275038,0.08141309782432397
Cuneus_L,0.7479227190410482,0.27271753258914466,-0.036253701461431226,-0.11101244271613611,0.5686228752544183,0.09675629848717975,0.5973800547931467,-0.2616630260613796,0.1187243900031986,0.3771516698792864,-0.04861599608813502,0.4751214523275683,0.4826458981017922,0.04076937224658792,0.3376374265673174,0.6435530481816534,0.10277861233357574,0.07380966345592765,-0.11219023190632743,0.0024749206615924564,0.4666730088154246,0.6262859234139059,0.3117402161206994,0.2909977779005108,0.5194177160358465,0.5061060346245643,0.15530812379130013,0.13576517099884508,0.31554310135143415,-0.08410156608584615,0.2919992228501093,0.29909095671043895,0.4543515301420207,0.6553281513187518,-0.09510845017230375,0.7246069201114327,-0.05112781648231573,0.23813917296751325,0.134552426479396,0.5035786713583866,0.18669993354175593,-0.07987634678998307,-0.22503692282089535,0.33217581834888077,0.372976820790079,-0.2049203089535895,0.7753618841304422,-0.044390407477410534,0.8769296237222052,0.2411374895290117,0.20463018440023295,-0.0789628671892537,0.5011854975114947,0.1785426520755435,0.10132006979318076,0.34693593991891025,0.3493395211634962,0.11792732522420474,0.6181105090026843,0.3077434988109092,0.48038086413938835,0.16032733620891004,0.010196996638732865,0.1493141500820473,0.2132554964243321,0.3138191234822245,0.8184333005855713,-0.18143955738331372,0.5501633320777708,0.2601193351585791,0.4937328014206564,-0.15314156495043507,0.05305890930617295,0.8251530650351173,-0.23302442623925712,-0.028899187095763557,0.5810846570335092,-0.09501385932621642,0.1496131359464692,0.37299129208040144,0.6131291776902839,0.6478083604914766,0.21879988640938997,0.2239926261099633,0.04099292447232807,0.18612471662147578,0.13494743192132286,0.03633670457030893,0.28482701520521964,0.020017011817365038,-0.1624239685121758,0.3525488805300886,0.0022354643179631297,0.342381342821518,1.0,0.4987930556955349,0.25048496448170277,0.30488593248665674,0.4711352849816055,0.08430512241616342,0.37429124064713654,0.28148261043772665,0.5751033778625866,0.2882738026149446,0.2640641358703753,0.15557744239097726,0.18366202872780008,0.10149985906545482,0.044322555990429176,0.3575565313954556,0.2939082014807105,0.24324775217808023,0.4345236490359637,0.13064271282746587,0.10442143979873851
SupraMarginal_L,0.7008300346504335,0.329240783856842,0.09982733837636651,0.1118077119354681,0.65813243135162,0.2430901764359656,0.7894465111468286,0.13523944194758886,-0.11533391880786587,0.40411153713163656,-0.11371814607971438,0.4576000864425814,0.527729605029656,0.4055221653749727,0.4322667797607331,0.4679691097555482,-0.25056579078022256,0.014434585787565773,-0.08182636974286467,-0.033543739416778344,0.47563249171723915,0.6353817141419246,0.3801563580493739,0.4110458697569199,0.44384016213490257,0.5371219728415711,-0.13299516790470847,0.10162507339362718,0.007551459542160284,0.004229040236506215,0.5472564653189066,0.2367421762862154,0.46685015425391146,0.5478873090946604,0.20287008084861913,0.6862318824693746,0.34619541016257366,0.3337283327555603,0.11331362313891666,0.657201060045048,0.2955647580454783,-0.25299719503590995,0.19407392118726463,0.6183426604663339,0.08948282044979676,0.33593308537237304,0.570744941485824,-0.364876563867729,0.5024280735139798,0.148035610022767,0.3420876576941654,-0.14141453633150583,0.512713603461609,-0.012851571069359318,0.01337958866808991,0.36702085383242816,0.27348958852804267,0.08744568513494921,0.7986690162313491,0.5673239856978952,0.571675567105915,0.28817143811825996,-0.1727139489977486,0.1623032933311891,0.19043998738033202,0.5227774588648735,0.48406434437989315,0.0027477496108593742,0.6010142825851144,0.4327503003990122,0.4603256475810168,0.09599025594399085,0.24155695788757367,0.5664277607421944,-0.3402086518953785,0.2771975005329597,0.5171940031105032,0.12031642476122428,0.36191828366095274,0.33994722071387795,0.5745116091409114,0.706412077136146,0.3382808579239095,0.24266402438686296,0.24061939860204215,-0.017614503462484457,0.016092380548293227,0.16218351975140038,0.22519088302150225,0.013540699466536278,0.20083471858655755,0.4306525803738073,0.267575036940803,0.4747858458511827,0.4987930556955349,1.0,0.38401109839651393,0.6413149672056195,0.1482978509841233,0.2844872052699836,0.3489264229988373,0.3066997998981138,0.4750274919107777,0.5066254886362903,0.21508037493046164,0.4861501433013301,0.2964880398937734,0.4087529730249248,-0.3310274414753922,0.2812387173754261,0.13156863289440696,0.4218449571872904,0.14811355690907557,-0.045976471715621026,0.13413531556458408
Cerebellum_3_R,0.05975710049093857,0.25375336824349753,0.32950772118481897,0.07843231262316795,0.5080620110356805,-0.16247975886226063,0.5082254966127664,0.11051008354071878,0.20590508251632342,0.16099948092814875,0.1123247584862645,0.6161096280977841,0.47550304530021714,0.4885343669100612,0.5883763581347817,0.5399838451267557,0.3365885554404854,0.03197377932963884,-0.02720828787431512,0.07393540060707261,0.7700621046238362,0.6376080998614342,0.2775498599443041,0.13699150877313604,-0.09269777856787569,0.6709213444451086,0.26997665878148397,0.47149564622662155,0.2963701967047765,0.18532308360443187,0.3550421822243069,0.6447388501887626,0.5750785841121971,0.5460803489211076,0.5567037213736491,0.45450350835666237,0.08386872429482309,0.2571621629774371,0.5486020998106456,0.5333033442216734,0.40965318746867013,0.05217831982778015,0.4074363987165598,0.7797547788389174,0.13995412625082804,0.03256358811354844,-0.007173819410145632,0.17812553529238595,0.30960260195988953,0.4430355726387582,0.2842284068239911,0.25957000400936747,0.306743697700811,0.1812878758707161,0.39479192119602763,0.678601922398228,0.1993473362768824,-0.07515327010782032,0.2257368115951152,0.6905754522102867,0.6737922302875705,0.43413626435425173,0.14504266950921993,0.6767005197092916,0.09677976674160654,0.16792342112864986,0.20024523094338104,0.14153504246523058,0.5786528953947232,0.4792577404076151,0.6363950496533277,0.3263185288335449,0.5065119812075749,0.08744387044560793,0.16191333812925227,0.17423860555982348,0.6411265173524213,0.3019452426158887,0.6341998448602593,0.5162880305383795,0.4732240698866223,0.4313547390583211,0.6041637351101985,-0.11096315041618339,0.28208978711241317,0.47167154778959436,0.270142302732285,0.43651176983864587,0.5547813394697054,0.16854999392638037,-0.06402817603028364,0.4118768826546456,0.4798015056922988,0.003017014990724153,0.25048496448170277,0.38401109839651393,1.0,0.6109173474807695,0.32754106718648995,0.7311991057528747,0.25739383346586586,0.49430961059718187,0.2756261517010037,0.605603634312756,0.2460016452582372,0.22117736866042936,0.42897573318067106,0.3920544059220541,0.12930464530311897,0.5354055241089645,0.31398469756986275,0.5172127174062203,0.2531420115871105,-0.01973203996496913,0.613484527785028
Postcentral_L,0.41268151466105835,0.2993302603757455,0.05776936357990962,0.2762669097116541,0.6566994883935663,-0.09126939011413733,0.8642222555512318,0.1434905588399577,-0.08880116008169796,0.4603482245816795,-0.08107140185475654,0.47795616526798446,0.7162263482569957,0.5372387211370265,0.43914302818181344,0.46822823670670927,-0.07544779633551717,0.04271848603768038,-0.11014119614765433,-0.26621838274211707,0.65508391062092,0.5227501166351486,0.5199305712308067,0.0804859763358223,0.07430817475987384,0.6110223649131188,0.044629365059846014,0.022791517586083974,0.03244998057683436,0.10386052264403997,0.500772700954597,0.2930303746665029,0.5132514272161224,0.5083508608045137,0.4225681185355388,0.57142837400832,0.264455864872265,0.3574946700752609,0.23985969852921768,0.5850102875295912,0.4198899934335379,-0.09379514877921848,0.4806131282742936,0.8165297587209033,0.10731924450435612,0.281380691501121,0.20406847115615886,0.02974088725645764,0.416039818164234,0.273220325731567,0.25478228320160123,-0.1019309032015019,0.20705831552474313,0.06812856621575047,0.10639475694238834,0.48166303178639486,0.16768630675467333,-0.017055937735893503,0.6515267617750103,0.9540500882635825,0.6580817996720438,0.3390798423795114,-0.1579695332845807,0.6985647303437627,0.25857385338819655,0.30390336399171824,0.2892961239965595,0.08150732507600271,0.5180670587007917,0.4657601920413969,0.6366956922518301,0.22673837987432097,0.42050339573145556,0.2964996904235249,-0.25850219451538925,0.2767664569505727,0.4858135691647094,0.23817047205752837,0.3958320835115818,0.340973697555201,0.477005821392591,0.6094969341990402,0.49067495879009837,-0.03339419960145026,0.25976620118341426,0.09079487960659426,0.07396829948557104,0.399286621796885,0.4091867977232282,-0.22266957690735326,-0.03223753584543069,0.5555962924552165,0.2941850145262825,0.08462472978584962,0.30488593248665674,0.6413149672056195,0.6109173474807695,1.0,-0.07447974065977135,0.5294732596528741,0.3236828101499694,0.13991409958919504,0.32661126640338395,0.5021989609111985,0.08519203203262549,0.3590045202515558,0.24135093830286292,0.46957885565748864,-0.07394430534770809,0.41160967784462665,-0.040277500344074624,0.4831736487959169,0.11456565744685043,-0.3188669564352974,0.47493260139286175
Temporal_Pole_Sup_L,0.2342809111642822,0.14828772613138477,0.13966451940751248,-0.25062474316244215,0.36212305708716563,0.10978511629555497,0.06189301492185317,-0.23605886670122656,0.7470022685888298,0.07718660176991825,0.24550288698166708,0.595500787971441,0.3164400587233631,0.16508275771248682,0.5429402401439094,0.5768115798820922,0.46533238156997697,-0.010174165334795137,0.31222057380505064,0.37770803150314863,0.5678914402946759,0.5709189221452184,0.03618328133716737,0.28110116893569026,0.35676519711987165,0.3569816550163716,0.4636777452597198,0.5835796076758926,0.2984576116086046,0.1734741672854232,0.3419962319081685,0.6296682663099327,0.42631431361726024,0.5504096030006853,0.014656535115552144,0.4105202456654197,0.1636212448618907,0.346441843816894,0.3729819941082947,0.3373141698685041,-0.007066046826539719,0.005098756332079819,-0.016558859937060532,0.3089397270256563,0.2597081232508629,-0.12590253229010367,0.2771857749395239,0.22120968949313324,0.5587693646621423,0.5121833724446769,0.30873790078977176,0.6089699987541481,0.7348121440492541,0.3845799986692467,0.03289585966176039,0.34799807799872196,0.43198241829664824,0.09552606227935484,0.05886850493164771,0.02446187869870403,0.3716587578724572,0.3235566513187992,0.1706398363191651,0.22400888595923252,0.15860324558716155,0.22572360557843812,0.5202484612415951,-0.07224752672826067,0.4912492513975299,0.42350639496590786,0.39171760038797027,0.2542669184411299,0.12239136178674173,0.39668531772771615,0.46862213783569007,0.15530547476724377,0.6733120764594642,0.035735391590985585,0.3466960907185923,0.568199299337831,0.5242688296182645,0.43517723215169296,0.43119299908317676,0.26888626014950545,0.24016675607382645,0.5450114777348534,0.3328885324918904,0.16167494420421652,0.5476114047896266,0.2362527863227376,-0.08545042655644078,0.13160523706727725,0.20953198474385548,0.3063930680961848,0.4711352849816055,0.1482978509841233,0.32754106718648995,-0.07447974065977135,1.0,0.35832375994703847,0.31478441930760714,0.5954709179220684,0.37294753099384037,0.4038382820562805,0.5721522415413025,0.08424391230115708,0.1126365650453173,0.17975084494316357,0.3207313475811837,0.49536369339672864,0.41065705725212304,0.20348306078759842,0.3568437636537691,0.43006871050919443,0.4287576846143029
Frontal_Inf_Tri_R,-0.02098028164111927,0.2665311899558945,0.3076867657719087,0.1638712731555806,0.43618022985670607,-0.1839369896480404,0.35447674122613704,0.08783411217137792,0.4596843077675002,0.10905004311404921,0.17148037907760383,0.7088009432837197,0.47352050872933876,0.6882806334921882,0.6204341422640343,0.5471479787573833,0.28243449432685275,-0.02690571714176979,0.28045848583208965,0.24327930254460145,0.7452625032486372,0.6260193743289055,0.2341471143062322,0.09450908534966711,-0.10342439092870688,0.5337384533180232,0.1913020412529392,0.5296940473926584,0.2414390263510804,0.34977486385129297,0.6255120961878181,0.7370051876664702,0.6151530454478006,0.46943042162547083,0.4702305186718192,0.4222908744090011,0.3547410143862985,0.5118248543198449,0.4968074601542487,0.44852445048648937,0.2935968313315919,0.19490979033960623,0.5609920743244036,0.7301475959636415,0.12022364497886033,0.28133584508895987,-0.03942986974491211,0.3400273098726358,0.27792973091313455,0.5973944152901437,0.23415103726209335,0.4611031287122199,0.33601729249035883,0.1653244715128736,0.12972708316733916,0.5197530331805483,0.32005153052608876,-0.09431288328081074,0.10817109845836324,0.5693878290159855,0.5811587320078034,0.5738545107090511,0.14223419225583317,0.661446832284702,0.2646381785307681,0.08005056556257847,0.16862334230814577,0.1576563818615191,0.49233262251051724,0.7189376137154119,0.5610266435965686,0.534756352262623,0.4590124722990066,0.0918794780352379,0.41606890149220954,0.4347611010509072,0.6177273488339206,0.4302256233096179,0.5452596830325114,0.5884196627881345,0.43295815123451525,0.4467801434878488,0.5508769244701474,-0.0477840591298642,0.3836704636685014,0.4235518796703158,0.4086477923123565,0.5571402104428816,0.6427955138280245,0.0995014817645973,-0.042234349742059155,0.3722556785086636,0.5676137306486071,0.0014800615858424416,0.08430512241616342,0.2844872052699836,0.7311991057528747,0.5294732596528741,0.35832375994703847,1.0,0.20481631321332927,0.5959475646516006,0.16813789371287924,0.6378490819259443,0.3504370779095541,0.17598897803781943,0.3281965756124548,0.6028450199750266,0.16664090175408558,0.6195106757641269,0.3011670933244553,0.5778982495665428,0.15897278225126762,-0.06555853093884047,0.591182703288384
