,Occipital_Sup_R,Thal_AV_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_4_5_L,Cerebellum_8_R,Thal_MDl_L,Frontal_Inf_Tri_R,ACC_sub_L,Hippocampus_L,Thal_MDl_R,Insula_R,Frontal_Mid_2_L,Cerebellum_3_R,Frontal_Med_Orb_L,OFCpost_L,Thal_VPL_L,SN_pc_R,OFClat_R,Temporal_Pole_Mid_R,Rolandic_Oper_L,ACC_sub_R,Thal_IL_R,Frontal_Med_Orb_R,Temporal_Sup_R,Temporal_Inf_R,Caudate_L,Frontal_Sup_2_L,SN_pc_L,Vermis_4_5,Vermis_8,Vermis_7,ACC_sup_L,Frontal_Inf_Oper_L,Thal_PuM_L,Thal_PuL_L,Vermis_1_2,Pallidum_R,Vermis_3,Cerebellum_4_5_R,Thal_Re_L,Raphe_D,Angular_R,Cingulate_Post_R,Cerebellum_9_R,Fusiform_R,SupraMarginal_R,Occipital_Mid_R,Temporal_Pole_Sup_L,Precentral_L,Pallidum_L,OFCmed_R,Amygdala_L,Thal_PuL_R,OFCant_L,Amygdala_R,Thal_VL_R,Heschl_R,Cerebellum_Crus1_L,Cingulate_Mid_L,Thal_MDm_R,Lingual_R,SN_pr_R,Thal_MGN_L,VTA_R,Cerebellum_7b_L,OFCant_R,Temporal_Sup_L,Thal_AV_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Thal_LP_L,Occipital_Inf_L,Postcentral_R,Red_N_R
Temporal_Pole_Sup_L,0.39668531772771615,0.12239136178674173,0.4774595155761868,0.7308967249079711,0.5678914402946759,0.08424391230115708,0.5642949620264334,0.35832375994703847,0.31222057380505064,0.5835796076758926,0.1734741672854232,0.42350639496590786,0.3089397270256563,0.32754106718648995,0.12322999185574758,0.7470022685888298,0.3729819941082947,0.2542669184411299,0.37770803150314863,-0.25062474316244215,0.4038382820562805,0.005098756332079819,0.3328885324918904,-0.12590253229010367,0.20348306078759842,0.13160523706727725,0.5476114047896266,0.6733120764594642,0.24550288698166708,0.5741230939095919,0.0988413902218454,0.26888626014950545,0.595500787971441,0.5429402401439094,0.5450114777348534,0.46533238156997697,0.3466960907185923,0.2984576116086046,0.35673630022909014,0.45250776371457097,0.2362527863227376,0.11038948587902796,0.5202484612415951,0.43119299908317676,-0.08545042655644078,0.3569816550163716,0.6144987774962355,0.287725625109945,1.0,0.02446187869870403,0.34799807799872196,-0.010174165334795137,0.632048934542126,0.09552606227935484,0.46862213783569007,0.014656535115552144,0.568199299337831,0.6074351875674622,0.10978511629555497,0.3716587578724572,0.15860324558716155,0.3373141698685041,0.20953198474385548,0.06724754063094819,0.10844465738123707,0.1126365650453173,-0.11341176104716492,0.7348121440492541,-0.025827463070409874,0.06189301492185317,0.5915944897369485,0.6089699987541481,0.35676519711987165,0.5768115798820922,0.13966451940751248
Precentral_L,0.22111738358485714,0.5037181118383174,0.3149973035224961,0.3348387691841275,0.711978818093007,0.2652337868830727,0.08652386724201398,0.5693878290159855,-0.1476485808658394,0.15971385886514455,0.20251864870974964,0.44874817277646806,0.8794526477887435,0.6905754522102867,-0.07672601195587475,-0.05362577445292861,0.3808060665170051,0.2984876883288312,-0.2285271115636773,0.14183343009794747,0.5049868218997924,-0.06090972058484684,0.20594559221744727,0.17917549375882166,0.42307427066805037,0.5360024525385475,0.5129637417481379,0.5859235188517551,-0.05191837557433806,0.6063742040821529,-0.22096234994802616,-0.0706029536078129,0.5494836281402508,0.49119202380424054,0.25589025158785866,0.07135166480510227,0.44306145874843655,0.1354418941553586,0.5630527472244271,0.7603382501347242,-0.1269360501358663,0.11057443271391425,0.2667700343103816,0.54654007502361,-0.1258882338458586,0.6509295112932337,0.4443942600501921,0.11863239477455162,0.02446187869870403,1.0,0.5664260782496985,-0.0027095359954568622,-0.36753948347515614,-0.06313332842814949,-0.16134100611070568,0.45974348258901443,0.4397099248936264,0.41449451121922753,-0.1596635718455099,0.7399026131732632,0.2796901624236923,0.5468783787610279,0.33634376324485626,0.015009675328072264,0.15630338530716387,0.2928361083587365,-0.04662440801700106,0.20181579880971443,0.14523376217968414,0.8211725476581452,0.23875359833311077,0.03128570864221256,-0.03868756419692027,0.547636574202758,0.13853624628544275
Pallidum_L,0.21177994251508506,0.4325854196738509,0.3263248734148752,0.48767901698241006,0.6202425316241813,0.022097699062433925,0.4039543694053969,0.5197530331805483,-0.2481311591025451,0.323163190544538,0.14701447344007126,0.2788638781313782,0.595897564971145,0.678601922398228,-0.06728828274371837,0.060629527100351514,0.5326554861843383,0.19790696296221333,-0.0408720095587001,-0.11255960805856621,0.4529670154566911,-0.02410107520166872,0.3573667380807817,-0.07839870524262345,0.2848993320881332,0.24860746171125123,0.47132401360358817,0.6056442577862524,0.09273077583699749,0.6009740363196782,-0.22511783583304645,-0.07369030735692919,0.5311668296320129,0.5492871080649776,0.44106039449275214,0.30126607211052986,0.49492653348704435,0.5214774382202563,0.4900787160331997,0.6328175620357038,0.2617397442533599,0.2217605788646545,0.3000672617013028,0.5449514654870481,-0.21066127056754905,0.5190560677545629,0.6101760343885168,0.11410021609300824,0.34799807799872196,0.5664260782496985,1.0,0.09713205632750205,-0.08897667200348522,-0.07565814060064079,0.00197748015423791,0.409105079658378,0.5678178078119834,0.5163467121226875,-0.21888539257774248,0.6382668606175581,0.1673112362082122,0.39903734008197855,0.5077095671920951,0.1520109855917516,0.09009665448364318,0.40677804945413315,0.03015488450252419,0.22278630585793946,0.06589822780017517,0.5135463753201078,0.37065195777761817,0.17317142848843758,-0.055129742056658715,0.5699883022751351,0.476928787696567
OFCmed_R,0.1492991837763852,-0.08641081370348958,-0.16918101817590714,-0.004743351121290654,0.09962377559892004,0.0754569955902214,-0.16076948608466063,-0.02690571714176979,0.012748444595875543,-0.16640123979978177,-0.4530802695268562,-0.09634664423178423,0.019081021949312438,0.03197377932963884,-0.14745790300905276,-0.039567103863636106,-0.25826913456426703,-0.32112335239036094,-0.30413739674522294,0.37986260640314207,-0.28406790310163366,0.36148590335211267,-0.08754532928472575,-0.1667038725682322,0.27732531272792543,0.1463523040799649,0.004110456131767379,0.05400307496581394,-0.030139964622596136,0.021612965814313562,-0.040260886529220365,-0.24829161396913954,0.030751055631663794,-0.05564363840042295,-0.00044060012526174204,-0.1335604132906956,0.04772454372276968,0.31704761729696307,-0.025336464256077294,0.10721104653344274,-0.06595148342705875,0.4036010883866702,0.1344412988366218,0.11069519802822277,0.1824979560359477,0.2793643375845648,-0.017596886083938324,0.20037185931279025,-0.010174165334795137,-0.0027095359954568622,0.09713205632750205,1.0,0.11605561879776276,0.24831373009578006,-0.1588488477742059,-0.09119641954906554,0.08948126785501613,-0.170788296993301,-0.07633333977771498,-0.14203313027862302,-0.15637596186368785,0.1948934003337212,0.08164563402032111,0.11983864201745717,-0.307606334275001,0.023334575962009437,-0.026014711951207636,0.038755974692878024,0.08481170155375761,0.10274405099948096,0.1412237079923896,-0.06078452075418138,0.042349262654266834,-0.0536376560454764,-0.11088554765780224
Amygdala_L,0.49286532080564366,-0.22190209065170668,0.023289985945261826,0.2364964407356748,0.1044405156787636,0.3209627064971622,0.2364395879045632,-0.1116419753967792,0.2032856681761446,0.09209638389490533,-0.20599963894691836,0.16760429672738722,-0.1430544221321354,-0.12627043138555138,-0.01713563666790898,0.4464307588519563,-0.1361811649160744,-0.1462406679927354,0.25130747247566115,0.006989410616092816,0.05277898807549352,-0.11201082276885722,-0.04449964543350587,-0.005193037762173282,0.16585520614525906,0.05219889593539606,0.07985919905224731,0.21363896638566712,-0.0023789245959148007,0.24641413654140365,0.5274308068118948,0.41933146019287204,0.17090519348830552,0.1487179405128278,0.020248737681451096,0.027202498860164688,0.04308311358006614,-0.009011524161828155,-0.012663726945574718,0.06184149940470383,-0.03496398949300573,0.39521625454472364,0.4559263990580368,-0.009111390436376854,0.3151953104761225,0.11540157934349152,0.1242911748843007,0.4945111540448648,0.632048934542126,-0.36753948347515614,-0.08897667200348522,0.11605561879776276,1.0,0.3949572889911469,0.006795621202397615,-0.22914680865110493,0.22138605481703266,0.03754608107292794,0.4726671976132026,-0.07502284334002515,0.06567153983339541,0.34437995087609513,-0.09291378483048428,0.18909776634882738,-0.16981178555412438,-0.05169897669683626,-0.051319677096744926,0.6501035398808164,0.22693124749186433,-0.07861664819083836,0.43530800241719625,0.22472605188663358,0.6888820917813685,0.14139688743814927,-0.09683157721921701
Thal_PuL_R,0.17646647372057378,-0.031146124874132354,-0.07605839967817976,0.061498816761275395,0.12010711324842381,0.6396638953029731,-0.20185100003584422,-0.09431288328081074,0.12008988097339786,-0.12422397896181159,-0.3533520875440884,0.09316000845962931,-0.04924228107042798,-0.07515327010782032,-0.01855724609096318,0.1318927582972038,-0.08080015335857106,-0.08391511912020837,0.12303133088254184,0.48195162797690877,-0.20606038852888436,0.19363517955839787,0.09477270147641,0.0483848875882591,0.4669345457054685,0.35442103932839797,0.0865411374990273,-0.009012150301707864,0.17756226571193295,0.08430760803302026,0.4469057115977651,0.3625380456167667,0.086023368258697,-0.14522420010599246,0.08990118636954605,0.10226480087566002,-0.11497445610259154,0.08025425775639282,0.2033210351743655,0.06920983413231631,-0.16350716622515252,0.33270969702763464,0.016520639731629733,-0.07485501215016992,0.682568772755139,0.2671420609041267,-0.2524169811497431,0.22559220814615355,0.09552606227935484,-0.06313332842814949,-0.07565814060064079,0.24831373009578006,0.3949572889911469,1.0,-0.11374887003734524,-0.04572301330076402,0.23444243029611406,-0.4265134466860357,0.3912732303324259,-0.17971848363560444,0.1319431974467701,0.39941369876321287,-0.11000164698819372,0.0034605457038000037,-0.14382812547110482,-0.21861671755161233,0.17260122039858303,0.2717426355104786,0.21098445147444153,0.05457589984048324,0.2617178324506051,0.13020168687239583,0.46667560884548137,-0.2389330890013978,-0.12398855379912137
OFCant_L,-0.2804641513962945,0.17391202390491334,0.622263105047327,0.3818794715959881,0.1636116597705655,-0.21006442802767214,0.41007387597890205,0.41606890149220954,0.4665553851559449,0.5860501195891816,0.4358216558878121,0.2444186783457003,0.033957647858665875,0.16191333812925227,0.3800168437765171,0.7308488758200822,0.3914516803433343,0.4875117815868553,0.596640863627795,-0.13014904262473737,0.23416814843729655,0.17646940213325593,0.3231068471315538,0.04538499008676783,0.05354996315400588,-0.11561899270652905,0.3060735920155523,0.17996702813937215,0.3383118764884179,0.06374734377857395,-0.19548721783681855,0.01256415512852048,0.22822303972244723,0.1280419441328352,0.37380820898402983,0.4469784977467336,0.08404974572041811,0.0053198132559076905,0.298068163089803,0.0573476844109319,0.2722692329807636,-0.4195008657647026,-0.1788970320957392,0.19958999315698103,-0.11110219286062341,-0.1005693001478895,0.17149830961300178,-0.37092708152415005,0.46862213783569007,-0.16134100611070568,0.00197748015423791,-0.1588488477742059,0.006795621202397615,-0.11374887003734524,1.0,0.23509538239657649,0.2122904711470962,0.26570222316692604,-0.24530096702726562,-0.019393128970183197,0.06514330769516799,-0.2704429087460316,0.1764934046999733,-0.11357739240464736,0.4913683630685183,0.001115467182055365,0.21840072252897297,0.1320302179908501,-0.3893023762883862,-0.33657381102504874,0.3019298550913728,0.5858038756702322,-0.2718376226198248,0.05987147078282806,0.19153252593807824
Amygdala_R,-0.14002671496227936,0.3870565044084639,0.4872527253409025,0.19218780368305854,0.3376858373520933,0.29049739542873665,0.13909712952265058,0.4702305186718192,-0.22025840656844103,0.22292485483851932,0.32099750849626124,0.21417039068389723,0.42911768337191997,0.5567037213736491,0.178620216215728,0.13075262080765127,0.532383715518306,0.3965877592257941,0.19586711629586367,0.07812541245464207,0.5377483037469997,-0.29179373255267665,0.061940077810537224,0.26464262327948407,0.2883145374232585,0.28972663756750855,0.1511574425059745,0.1881476320788393,0.027594158382796236,0.25710666110824637,0.041168060362518945,0.03998121645631541,0.1870823868152649,0.24967170803175262,0.23024488180032243,0.30652611395682006,0.23214215991885345,-0.23055219737873145,0.5874518886757004,0.43632598638418923,0.0679492368149192,-0.18240803661525104,-0.11857685491452646,0.2680814039392922,0.11228278498915754,0.2297767728026225,0.21321947644939224,-0.20977653486643266,0.014656535115552144,0.45974348258901443,0.409105079658378,-0.09119641954906554,-0.22914680865110493,-0.04572301330076402,0.23509538239657649,1.0,0.14342876578585073,0.1734746725361704,-0.04654795981741981,0.314138719533513,0.10265099476290127,0.22740495576755854,0.14532459066231773,-0.12929969412096448,0.29168107796815557,0.24183747970841257,0.158577301082824,0.06796590165142279,0.04420933958024803,0.31501808497690464,0.21023633028927885,-0.004097358516502919,-0.1585607968886782,0.09174774346563498,0.47494864641417295
Thal_VL_R,0.33927822864153895,0.43531196620341317,0.32842595400887786,0.6705289648627907,0.7321120384350269,0.30652928207355484,0.5383935500309782,0.5884196627881345,0.2811193321585861,0.5477797289757238,0.21593670459927475,0.6578391254448152,0.6135814079789811,0.5162880305383795,-0.1044735951260823,0.42969719212538876,0.3824336420576572,0.39162686510493855,0.14017611128488525,0.05608806414207518,0.359172604726366,0.2250448409465156,0.5117077492897907,0.11434032803261308,0.46983578384928637,0.43292244341420194,0.7992564088554209,0.766149554888058,0.20948701901484643,0.7118554771107891,0.04140380875949899,0.13640353861307078,0.8037626327033756,0.5702437942516708,0.507996720606514,0.32083368568497617,0.47404699681773294,0.5098922781861264,0.5981636059307439,0.6621551080538534,0.09694636581424793,0.2650976551155443,0.4076768475001487,0.4555070036994266,0.08668626046242463,0.6211424495629293,0.5602429352943882,0.1922989520616138,0.568199299337831,0.4397099248936264,0.5678178078119834,0.08948126785501613,0.22138605481703266,0.23444243029611406,0.2122904711470962,0.14342876578585073,1.0,0.48735523502063843,0.03621704422199276,0.6476884491737266,0.45243210057457656,0.5085920755177495,0.4850317398910425,0.2245238562050126,0.18627376482443675,0.1669991920250264,-0.10353901377112765,0.5794049535283312,0.08018105023351048,0.3739309739646803,0.5665311919247049,0.5322478332007023,0.17768138988103285,0.630869226833249,0.1541570793056485
Heschl_R,0.30914282183084163,0.2509221563422254,0.45713507955125116,0.6872936410191209,0.6213700851754365,-0.18949159940960705,0.5966318339753743,0.4718191686852227,0.046491449442058845,0.5880402272829713,0.4821201695592804,0.4421205350782804,0.5446044179121141,0.503087030647111,0.01742865433365251,0.42351204422281147,0.5598520756283727,0.34107083907882807,0.03578036591590836,-0.4530108235661643,0.6088494023608154,-0.17780316585852296,0.3364182610330602,-0.05286469447153678,0.041910236753228663,0.16045116774071963,0.6107204518454242,0.7262240508574619,0.03059872625273041,0.6060424764763065,-0.27453813363380936,-0.036942947960636636,0.5928829072305439,0.7236460329500313,0.5553960276331918,0.38781254229382495,0.4586525346293089,0.2333553157737118,0.370453825998257,0.5924148908734748,0.11536233655840233,-0.010998796050975998,0.5202405504413815,0.5668670763868879,-0.48154763421656127,0.39214264331139026,0.8161357461525034,0.1811441901598115,0.6074351875674622,0.41449451121922753,0.5163467121226875,-0.170788296993301,0.03754608107292794,-0.4265134466860357,0.26570222316692604,0.1734746725361704,0.48735523502063843,1.0,-0.2134403450173067,0.694666459251321,0.2820018917158011,0.2168437633324657,0.24653223267037033,-0.03463041732726951,0.1851279056710684,0.18918603322890987,-0.38753408135058515,0.44588715455537997,0.048653800588880795,0.27256415204429674,0.2971380855852554,0.39350175283683064,-0.05324736519286625,0.8260351606793864,0.23839352974213252
Cerebellum_Crus1_L,0.28411184348879825,-0.12329980171835722,-0.2548155629480578,-0.06421055076224588,-0.027596492965253062,0.6295378246369442,-0.07165979615254482,-0.1839369896480404,0.03028484235187146,-0.1422557861544003,-0.07045066578475391,0.14612230935172188,-0.07237372486062509,-0.16247975886226063,-0.09983368612961518,0.010061089808430705,-0.23256868256873134,-0.03834242814571106,0.10389908157278926,-0.035752600679653454,0.11637214051895758,-0.32625754570741333,-0.21146663523528234,0.26282921185629815,0.10959670450236156,0.23948072112396893,-0.17131044425709596,-0.14041420446545613,0.16544962506143127,0.1508808147532145,0.7713398609577606,0.6425451995074377,-0.08869339935928691,-0.04765227116593732,-0.2545193759280601,-0.14138940148841295,-0.24925083812752072,-0.3168115654348358,0.14645133376892885,0.0011907689811482124,0.0022896408057704945,0.17034541545977344,0.10123371832449814,-0.32336952986184436,0.668540112007073,0.04908928858275378,-0.2193218057410471,0.3004790599994898,0.10978511629555497,-0.1596635718455099,-0.21888539257774248,-0.07633333977771498,0.4726671976132026,0.3912732303324259,-0.24530096702726562,-0.04654795981741981,0.03621704422199276,-0.2134403450173067,1.0,-0.08446327419770434,-0.0016912852168654024,0.4291730375775163,-0.21751422455380903,0.02040932851236966,-0.0810746470181597,-0.2271320466914062,-0.05952640679516642,0.4507656066438107,0.20970827343805623,-0.08091899157754699,0.024571260792318823,-0.15869480406476574,0.6816658304281816,-0.14921228189556446,-0.051184333536802684
Cingulate_Mid_L,0.3754295337469539,0.5083355460888315,0.3529069156573815,0.6211631290653415,0.7591011621547306,0.19741578087495365,0.4377244813050199,0.5811587320078034,-0.04151114633538403,0.4795431164173953,0.35721464813347503,0.5860979952969098,0.7931280718814081,0.6737922302875705,0.009574720829233658,0.1451151311714048,0.551744588126146,0.40030812031259383,-0.03251548075164182,-0.18350483774186196,0.6490936201525292,-0.16607420445405052,0.33026739083864,0.13286011357862204,0.3177033535201339,0.45502396807148765,0.6562248565621827,0.7830209325611635,-0.0016639214463939121,0.7342886989304477,-0.06432916288092276,0.07083082176673795,0.7262429847339008,0.6492983641576148,0.4758895997075127,0.3049997286570733,0.5808405221849295,0.25386645770985583,0.6098170361127969,0.7650791644205905,0.009919600840712289,0.12474597255491535,0.49376577456459714,0.5453045359330192,-0.17745338826814985,0.6185401424063861,0.760875809489636,0.22837376013012248,0.3716587578724572,0.7399026131732632,0.6382668606175581,-0.14203313027862302,-0.07502284334002515,-0.17971848363560444,-0.019393128970183197,0.314138719533513,0.6476884491737266,0.694666459251321,-0.08446327419770434,1.0,0.3915835481847871,0.49015264461271213,0.39429055488908243,0.174754817311796,0.20058261845116537,0.3212345106489256,-0.19938275928533622,0.4241269929373158,0.20242330601819725,0.6721604836586899,0.36685869541553506,0.23021702340965813,0.0520038615414082,0.8140181511425023,0.22485657422409697
Thal_MDm_R,0.296577852438015,0.16038046486298432,0.29140023046392793,0.21545304816499766,0.28661649142012935,0.11688964687867259,0.18472720629289777,0.2646381785307681,-0.0033320353497672886,0.2149920438896656,0.6248463208025037,0.5657624315339369,0.24373065625725668,0.09677976674160654,0.02893269142031631,0.23805519231123656,0.4036232585461763,0.38354829449395633,0.16075823083084895,-0.02727914884855554,0.31682063642040076,-0.20233855460112787,0.30307620334006313,0.4087622556438598,0.2537621807674813,0.3258175129501921,0.40251065000319053,0.35238864127734615,-0.33347163189780205,0.39323878838109594,0.07664989942973977,0.3107115632655952,0.38473602542523494,0.12924916164520803,0.1302596090858689,0.13107412004720448,0.13470560483911287,-0.1193807283558298,0.3016209067559177,0.33364259303405197,-0.4188926280142504,0.07791775213609686,0.28690160290140204,0.1402284422704022,-0.05136241763831032,0.23542840276557514,0.26993174400551057,0.21786037097271177,0.15860324558716155,0.2796901624236923,0.1673112362082122,-0.15637596186368785,0.06567153983339541,0.1319431974467701,0.06514330769516799,0.10265099476290127,0.45243210057457656,0.2820018917158011,-0.0016912852168654024,0.3915835481847871,1.0,0.149450642457029,-0.0790501751127122,0.16252667382635014,0.38835777302297864,0.10834242719706327,-0.007906786029029991,0.278229410417333,0.37150496873360633,0.28986296744661744,0.3853699589715623,0.2080344682206763,0.1825733173967494,0.4388954427912071,-0.14540717074844633
Lingual_R,0.599086768837587,0.22404385833122736,0.09908115408029995,0.44155351428355755,0.7344952594841149,0.6990020053317784,0.0806276436448868,0.44852445048648937,0.015496718609297438,0.1498188607350437,-0.15191509328534927,0.530228409190447,0.6654730757147946,0.5333033442216734,-0.17997326352773443,0.12906915660894394,0.09112003291702947,0.029194294265377924,-0.08925612979170941,0.30611430369192383,0.4314450439987499,-0.012341174505402052,0.061644260576454855,0.18726439198800984,0.7113280477384866,0.6579563564806429,0.4336646034685279,0.5548098052048613,0.062177649874133996,0.7398486357577815,0.29864517345723507,0.27559094173867416,0.5347104366543883,0.4804309590217706,0.1639729171535751,-0.01172354848774672,0.35852747692959736,0.17988387222157234,0.5737945233735955,0.774432595567735,-0.05446819283712028,0.5259467352220096,0.5349109142572219,0.3994966508497095,0.4124797972206611,0.8069740289011446,0.39788064518374183,0.5503406840179036,0.3373141698685041,0.5468783787610279,0.39903734008197855,0.1948934003337212,0.34437995087609513,0.39941369876321287,-0.2704429087460316,0.22740495576755854,0.5085920755177495,0.2168437633324657,0.4291730375775163,0.49015264461271213,0.149450642457029,1.0,0.24410849446856325,0.2255270966388942,-0.14455023094677436,0.19456568193016752,-0.047065913753865186,0.66856980186528,0.28589812878865284,0.6075871310061499,0.4768514121324331,0.05986906301708428,0.6018689735682596,0.45280792301132644,0.06553253585820096
SN_pr_R,0.06612331410064187,0.24378304485069852,0.14045245413546817,0.38763812779494916,0.42699043365070016,0.008698773352422572,0.513724287185184,0.5676137306486071,0.21082640665637947,0.3910963700045097,-0.08203213536926464,0.34665398326462304,0.43298533717234766,0.4798015056922988,-0.12353051537307819,0.19207222782301123,0.11907382727537857,0.2611005234031583,-0.025273249455177362,0.10292023722826749,0.21085600517833908,0.3813855376876101,0.32565368734449174,0.12434321236736788,0.22617943804645782,0.05713887257769323,0.4187805248807818,0.45751308512840067,0.3054775342316154,0.32315158750964057,-0.3268026447839632,-0.2873174741989436,0.4798426626886281,0.5555138087663917,0.3179896899566425,-0.021849075955312925,0.494106481519703,0.5195721557277464,0.38729283147131266,0.41051420636207747,0.2699392620844347,0.3576420537559166,0.11988231164823913,0.38277100201955605,-0.028836037005390263,0.29090659431849464,0.3249609353872603,-0.06627734173219968,0.20953198474385548,0.33634376324485626,0.5077095671920951,0.08164563402032111,-0.09291378483048428,-0.11000164698819372,0.1764934046999733,0.14532459066231773,0.4850317398910425,0.24653223267037033,-0.21751422455380903,0.39429055488908243,-0.0790501751127122,0.24410849446856325,1.0,0.2427176576076873,0.10769458725163732,0.21510332296089543,0.0036779285920954703,0.13439027259879052,-0.15275581949791503,0.24161356857546343,0.2534109577543877,0.31869034538401514,-0.21964392228079696,0.35922907306788615,0.43020642149620686
Thal_MGN_L,0.1848452704626147,0.02822969806758532,-0.07517503680338128,0.10731505889945556,0.06860923940740293,-0.0016435902713375495,0.030723914799364937,0.13560771517793377,0.07316842093584652,0.2982530563085014,0.02620332656657506,0.24438296039241098,0.20104996954881135,0.11341790934353742,-0.023399095415663602,-0.1723287685247624,0.04566093796319833,-0.1038340014242573,0.09469975808637941,0.046808692146240116,0.030925766912107827,0.15285280104784257,0.1678338854354045,0.0513267991409933,0.30435263180649164,0.10974079633101468,0.06771249779747052,0.24240228080182102,-0.2510206330500995,0.28768869201984754,-0.05539998948146077,-0.059929470198301436,0.2628003515443312,0.01908052744045448,-0.07592198665160403,-0.2614888120744818,0.2133456033486993,0.25454277782269236,0.031435832882580644,0.14821693175999284,0.1678945000737097,0.31891303397420884,0.13652456526904927,0.13340685038593175,0.11714060266881342,0.2905207820224161,0.11406553589128789,0.11374129714383911,0.06724754063094819,0.015009675328072264,0.1520109855917516,0.11983864201745717,0.18909776634882738,0.0034605457038000037,-0.11357739240464736,-0.12929969412096448,0.2245238562050126,-0.03463041732726951,0.02040932851236966,0.174754817311796,0.16252667382635014,0.2255270966388942,0.2427176576076873,1.0,-0.1081003068917949,0.4988837565939009,0.3566190943075099,0.14239632786874962,0.0990469034437925,0.21202727917161898,0.3507140174137052,0.007260607421686657,0.10447426279159666,0.235540426984849,0.023663920652977385
VTA_R,-0.24716165387645728,0.28596539400028614,0.4666145944828574,0.17227369179473703,0.16632419938396392,-0.05890691715372648,0.28677333480591893,0.39017850535371273,0.1934161605671324,0.19353586817885315,0.5853418851648455,0.3109056670486466,0.20189770344463484,0.14547599069414607,0.09269984481666406,0.3459684658938661,0.4174246488811453,0.7841563509285456,0.45823843674070436,-0.18777868242249196,0.32451844836217625,-0.22482519437847995,0.16489821971982843,0.38010702960415055,0.00871630717735381,0.003120211411373986,0.2192336391285552,0.10934985873227389,0.04852172916588788,0.19855945758613677,0.038900343242083836,0.24368301846049636,0.13213613973253535,0.11206728674703573,0.08502157759169046,0.2848262247978409,0.0631188942365383,-0.3102102744949947,0.38950196984884455,0.1520406913271864,-0.008924402552454509,-0.3355814769691993,-0.20780782369927334,0.17422517576255658,-0.10809171559507845,-0.13312759859856044,0.05547112759239986,-0.37272088047110197,0.10844465738123707,0.15630338530716387,0.09009665448364318,-0.307606334275001,-0.16981178555412438,-0.14382812547110482,0.4913683630685183,0.29168107796815557,0.18627376482443675,0.1851279056710684,-0.0810746470181597,0.20058261845116537,0.38835777302297864,-0.14455023094677436,0.10769458725163732,-0.1081003068917949,1.0,-0.039547199574397944,0.22644369271757972,0.06670656183699532,-0.24766775160471427,-0.030183976572053205,0.12793903494153056,0.4021776575520756,-0.1782693789454162,0.08177677369252244,0.060687057379802796
Cerebellum_7b_L,0.016323024319990366,0.19577951889824233,0.2843307005438628,0.14795823735911484,0.17537015208379186,-0.16703890352390446,0.0009101100042861087,0.3281965756124548,-0.22191645757654715,0.3077163800702257,0.19897016617441005,0.11952755418802408,0.3781374295680122,0.42897573318067106,0.2297446326624013,-0.13995085854066006,0.30723466334405425,-0.046190900189443274,0.05699481356900708,-0.16059725893989546,0.2929107172301549,0.003294319047318028,0.2555687589139149,-0.1677779760702354,0.13934072613034587,-0.1031474643322108,0.08690549799221155,0.28897170764979185,-0.2395066269618672,0.2582195668390338,-0.22939850946201296,-0.19078624093706045,0.329316677413775,0.1255345014583233,0.004238960672274564,-0.070301770190978,0.38940604320819305,0.20583392145890966,0.08928819746611459,0.25614964692988396,0.22243782463750625,0.07019966169697091,0.04261994711319458,0.29594139254869206,-0.259193404034634,0.21840755471931816,0.3262196967183256,-0.06653222477241837,0.1126365650453173,0.2928361083587365,0.40677804945413315,0.023334575962009437,-0.05169897669683626,-0.21861671755161233,0.001115467182055365,0.24183747970841257,0.1669991920250264,0.18918603322890987,-0.2271320466914062,0.3212345106489256,0.10834242719706327,0.19456568193016752,0.21510332296089543,0.4988837565939009,-0.039547199574397944,1.0,0.3025784879043154,0.012043492398796214,0.0082649012665298,0.327303661430434,0.3031380105729891,-0.05512162628388787,-0.0479634386391621,0.3123524720147482,0.2265492913034454
OFCant_R,-0.24832473581031164,0.10101583277942981,0.20624779736759086,-0.15490928339808918,-0.11980021767947704,0.010580072922671206,-0.1997183091678875,0.12784948110009586,-0.025328689552129746,-0.035976669753584566,0.07896677207967581,-0.0061104216555887035,-0.01227175958372464,0.11358631090864009,0.16935565674366276,-0.08898661126837654,0.10347639635435527,0.06954070469584454,0.44355014135141835,0.18944744839310937,-0.026372498762038312,0.03187065244872112,0.02379276037098438,0.053638518287678766,0.27710633457178846,-0.007830016090931558,-0.21316716502615324,-0.1595135032209067,-0.11607591950201311,-0.021299209994981663,-0.03985953134593169,0.07631903842731647,-0.0656497271401379,-0.3418645758956155,-0.20777070221441674,-0.039313110906380025,-0.051136451988717704,-0.09944835049020834,0.06410960160858349,-0.06191981751560946,0.18306014568122495,-0.1381459024700826,-0.36820594441807986,0.02284091932593029,0.1330035661774935,-0.05567411557885343,-0.27384844103406986,-0.2650807321927797,-0.11341176104716492,-0.04662440801700106,0.03015488450252419,-0.026014711951207636,-0.051319677096744926,0.17260122039858303,0.21840072252897297,0.158577301082824,-0.10353901377112765,-0.38753408135058515,-0.05952640679516642,-0.19938275928533622,-0.007906786029029991,-0.047065913753865186,0.0036779285920954703,0.3566190943075099,0.22644369271757972,0.3025784879043154,1.0,-0.1871003425657007,-0.18402722525956078,0.030911614784285,0.2198082533364988,-0.01806610081708887,-0.04764317838346779,-0.27895131457511024,0.056740507420094455
