,Thal_PuM_L,Temporal_Sup_R,Postcentral_R,Cerebellum_3_R,OFCpost_L,Thal_PuL_L,Cerebellum_8_L,Thal_MDm_L,Thal_LGN_R,Calcarine_R,Parietal_Sup_R,Temporal_Pole_Sup_L,Vermis_1_2,Rolandic_Oper_R,VTA_R,Occipital_Sup_L,Frontal_Inf_Oper_R,Raphe_D,Temporal_Mid_L,Occipital_Mid_R,Olfactory_L,Thal_PuI_L,Temporal_Sup_L,SN_pr_L,Precuneus_L,Supp_Motor_Area_L,Thal_PuL_R,Vermis_9,Thal_MGN_L,ACC_pre_R,Lingual_L,Frontal_Inf_Tri_L,Postcentral_L,Paracentral_Lobule_L,OFCmed_R,SupraMarginal_L,Cingulate_Mid_L,N_Acc_L,Thal_VA_L,Cerebellum_Crus2_L,Insula_R,Cingulate_Post_R,Fusiform_L,Cerebellum_Crus1_R,Red_N_L,Thal_LGN_L,Frontal_Inf_Tri_R,Rolandic_Oper_L,Occipital_Mid_L,Cerebellum_8_R,OFClat_L,Pallidum_R,Olfactory_R,Frontal_Med_Orb_R,Occipital_Sup_R,Frontal_Sup_2_L,ParaHippocampal_L,Temporal_Pole_Mid_L,Thal_VPL_L,OFClat_R
Rolandic_Oper_L,0.28255144186962394,0.34883925950884975,0.5954629710385267,0.605603634312756,0.3578926933897222,0.23961121645416913,0.38113711185294813,0.31752398089084594,-0.23493143913637346,0.6115889310687193,0.24728603242146768,0.4038382820562805,0.41421778430891465,0.46388426384550996,0.32451844836217625,0.1372283295910136,0.6355186386265776,-0.062209717172754954,0.2879245121587957,0.20038647826833397,0.2349767861460633,0.06122884629878944,0.5374829250213298,0.5059167769080923,0.40849281779161395,0.3969344707553234,-0.20606038852888436,0.33931710842320534,0.030925766912107827,0.6081108925978037,0.48977239616175783,0.7638724650290414,0.5021989609111985,0.554197124075363,-0.28406790310163366,0.5066254886362903,0.6490936201525292,0.39743225544900845,0.34188881433306395,0.25084372780519887,0.6620481940747635,0.4484434241609562,0.31144453987886206,0.14969085067074106,0.4155800152584105,-0.027609018922102747,0.6378490819259443,1.0,0.25037963317163864,0.3095418214530098,0.1260224663781376,-0.20094054418064447,0.3633474115182222,0.3720873860808031,0.3090632995118959,0.571777412282006,-0.09824894985723193,0.341053492411971,0.6110387776715461,0.2755144575302593
Occipital_Mid_L,-0.17793571297425914,0.3258660036592083,0.37707148912455923,0.05975710049093857,0.013521480203069567,-0.26727459983059615,0.5175175058929535,0.13371213308239682,0.18118869963230833,0.7127894551881162,0.6398430860691166,0.2342809111642822,0.04230573452001874,0.27792892444423134,-0.2529438078386219,0.856632759951864,0.4748922955848026,0.47514578104256333,0.6121595858129116,0.861623452771107,-0.1576671898650972,0.15512976163075481,0.571615774102582,0.2637364865730831,0.6573241044724158,0.25539736421379394,0.30387270196926863,0.6973111198398035,0.17174324951247474,-0.20014662610301814,0.6300250104431198,0.1462463182288937,0.41268151466105835,0.22952152832626513,0.11934399892358452,0.7008300346504335,0.2922731653106563,0.3186075692368931,-0.09223985225916982,0.3354212360920769,0.24737102235281222,0.12339647918505621,0.5037767235818746,0.6229590625017131,-0.022492308707999516,0.3929697389495597,-0.02098028164111927,0.25037963317163864,1.0,0.4611936168557522,0.26312291238899194,-0.0007088858306492466,-0.015902989607757982,0.12478389062400547,0.8668527084789222,0.34283426388283694,0.028155266378347938,0.04513492064952752,-0.1858368273845636,-0.13203031690745384
Cerebellum_8_R,0.022081304485006226,0.6140316012008076,-0.020518019504882593,0.22117736866042936,0.11490369316273859,-0.015756501296761344,0.4434819103626553,0.1529833364756065,0.16474066878237723,0.6277863913827884,-0.05044972384178277,0.08424391230115708,0.08467533212238974,0.5981806929364755,-0.05890691715372648,0.2360584288396336,0.5464054016263932,0.28827042353344184,0.4057407121008565,0.3158323905698907,0.1802649476077065,0.4116856031792625,0.5229310598302839,0.4039656562064674,0.22838286968215546,0.08573438543019149,0.6396638953029731,0.6023687992906734,-0.0016435902713375495,0.02622804679806603,0.5481841730108615,0.13706554087973638,0.3590045202515558,-0.05468756782878013,0.0754569955902214,0.4861501433013301,0.19741578087495365,0.4458158499077463,0.3281380419243431,0.07675855390834654,0.41639242104049284,0.07773858814998555,0.4397228276940223,0.6960998108449471,0.15028063420795632,0.46026510952968713,0.17598897803781943,0.3095418214530098,0.4611936168557522,1.0,0.40317848023779673,-0.19664650370737335,0.3262954482708702,0.39271702327275365,0.3079681948837409,0.17290445072140223,-0.09404052462133727,0.06732817530978497,-0.015600112517815725,0.05556226111344913
OFClat_L,0.05645046779055465,0.12705548261275199,0.11311633344982087,-0.044587088056711834,0.10055178982503672,-0.04459666066940297,-0.04047241070758244,0.03393538111686609,0.09460099039570667,0.1669101774950042,0.18115202835565491,-0.029240137192841603,0.023608918344042728,0.3237488426500385,0.04861310950542262,0.22466444775010688,0.4700426419872196,0.13045660895995062,0.2211900331005227,0.31490343407361215,0.24420651909059424,0.20324306351613552,0.22517723482864974,0.3315982831173922,0.15220974361540252,0.04051528709823492,0.18159815307753774,0.06016415327082358,-0.21226104817496244,-0.18322954672081013,0.13181321563019263,0.0635951144929828,0.16988738690395502,-0.10420652141269396,-0.07262606300651955,0.21351178347974648,0.1630318947854221,0.3939985572035644,0.2040821728452138,-0.2674856259627529,0.2663852382999373,-0.0688472911891639,0.11074345326410066,0.23519071313577256,0.1333670487177937,0.23074187448757896,0.03556530777063467,0.1260224663781376,0.26312291238899194,0.40317848023779673,1.0,-0.07576713229202985,0.23097592837057462,0.3782015417224598,0.28884328038297613,0.1047125571034618,-0.07563498626840898,-0.017589698785634423,-0.132517714892376,-0.07991241058346203
Pallidum_R,0.462649753800717,0.14039823830924003,0.3461978448760255,0.2963701967047765,0.027181194726369682,0.16458399046376482,-0.23785274610906074,0.4389926226842146,0.7144428082268897,-0.0782224303782577,0.35798059189976267,0.2984576116086046,0.32733896746621843,0.07270034927648476,-0.3102102744949947,0.19923494089620739,-0.05512605344203725,0.32864650511009147,0.024858253202228068,0.09517716545024907,-0.017868376348489853,0.2699174948331415,0.02871528589406479,-0.37433714736466267,0.39333160560300673,0.49126086340947933,0.08025425775639282,-0.03886417517548337,0.25454277782269236,-0.08499927592395233,0.22819693848843411,0.21396593325231014,0.03244998057683436,0.28670575708358836,0.31704761729696307,0.007551459542160284,0.25386645770985583,-0.08712499937817654,-0.0790659372428967,0.05060610898839005,0.0482319916454554,0.2695936200641732,0.18856891647137444,-0.10031878895800767,-0.12447740481038674,0.36711546598312206,0.2414390263510804,-0.20094054418064447,-0.0007088858306492466,-0.19664650370737335,-0.07576713229202985,1.0,-0.20821080855762159,-0.4423304909349655,0.1506913953788834,0.4208760535925281,0.8277039651772741,-0.07348131453133588,0.06686165711713749,-0.16039676993036175
Olfactory_R,0.14288056389932335,0.3148876418565679,0.10115635646962746,0.07542740930181864,0.674076417875093,0.05173563527220716,0.10082607392795427,0.23836026290631748,-0.007569443025916137,0.15290818732813427,-0.005062768547405221,0.28236159525103766,0.14199970740271606,0.5356869528930989,0.44277992973031743,-0.031641779372823316,0.5993470562223511,0.07369269814807208,0.2614589302427639,0.011929922572613286,0.7790449914931574,0.16653695736780663,0.411789177463775,0.7280895135551542,0.08010767622561256,-0.01850420228710791,0.1529247990208826,0.06173370185681282,0.02323425965869736,0.36038211135484327,0.09479568065289837,0.3671622443747769,0.030798039918076035,0.06745706577323789,-0.10906458973793282,0.08085236631840553,0.056487992856503175,0.7408946577554777,0.41541353449114377,0.04137321352261423,0.6032507017695147,0.1628520163201209,0.3703523112994445,0.13548867074432056,0.48630631773871347,0.20114558540248917,0.46642283912430665,0.3633474115182222,-0.015902989607757982,0.3262954482708702,0.23097592837057462,-0.20821080855762159,1.0,0.5853065024870638,0.09815005150616646,0.1971761756351045,0.05012878141716278,0.09853010675863835,0.08507361659418801,0.380670857371121
Frontal_Med_Orb_R,-0.153384914946148,0.27830198077691265,0.06753620616569372,0.03256358811354844,0.13993562668735987,-0.20847734772260926,0.2043022035232755,0.15915730591907412,-0.33870094046597554,0.23445132632041138,-0.04454307185748896,-0.12590253229010367,0.08214774703465513,0.4237353316440441,0.38010702960415055,0.036410781470484904,0.5595447208953318,0.09587529221438783,0.09918974361780783,0.08813217382356689,0.34268694148235407,-0.055849237073824436,0.21562069961256417,0.6951257529341983,0.11215895997534281,-0.05315391106176764,0.0483848875882591,0.09915475243599588,0.0513267991409933,0.1333707450496929,0.050997815759659185,0.13816105862103642,0.281380691501121,0.0776995981880129,-0.1667038725682322,0.33593308537237304,0.13286011357862204,0.5848856138554863,0.4520915373566934,0.0744404054743527,0.49851941823933593,-0.014643586409328927,0.1855236954345114,0.22078268805516618,0.4931613947544152,0.008923524615057323,0.28133584508895987,0.3720873860808031,0.12478389062400547,0.39271702327275365,0.3782015417224598,-0.4423304909349655,0.5853065024870638,1.0,0.13464474257938217,0.02802299070674646,-0.29632252986684116,-0.1143074274010406,0.06525106819468349,0.1365588215827883
Occipital_Sup_R,0.05365060675205461,0.32777298794531723,0.6180273658317972,0.08744387044560793,0.20903762252967237,-0.10761811936199642,0.389162831493005,0.23731114970930028,0.21871285708366547,0.6405822521176227,0.8584532676858427,0.39668531772771615,0.13165341918231344,0.261156338371672,-0.24716165387645728,0.8957292325527167,0.5495472754459975,0.5174044102386427,0.6459415690448584,0.9516168199954259,-0.05043381592215281,0.2599536886235806,0.6169950502889807,0.31146997487097106,0.7741504896990385,0.3666859630576712,0.17646647372057378,0.648473385111668,0.1848452704626147,-0.10760310776849433,0.6282372323012342,0.3073124934667227,0.2964996904235249,0.3795388908960105,0.1492991837763852,0.5664277607421944,0.3754295337469539,0.3634860824405236,-0.12429389434740501,0.3202506864958333,0.36243657279521685,0.1733638958816544,0.5876138611168431,0.5334961908536294,0.09143385254146154,0.4816792514102625,0.0918794780352379,0.3090632995118959,0.8668527084789222,0.3079681948837409,0.28884328038297613,0.1506913953788834,0.09815005150616646,0.13464474257938217,1.0,0.5272052867760848,0.20016294035211032,0.09918276335239541,-0.04459989149396955,-0.11743556757945472
Frontal_Sup_2_L,0.6096770924968347,0.47501231100634056,0.8793639522487661,0.6411265173524213,0.44689304475955277,0.3429202016809549,0.09697067431289765,0.5413018950810118,0.3219372714682507,0.5555487104239898,0.6740544020850181,0.6733120764594642,0.6271103148399451,0.4075220595385223,0.10934985873227389,0.3753713345058051,0.5648613665155876,0.2694577237254069,0.4566490915166242,0.37053476873055796,0.2200448819628015,0.29836716972091226,0.6557708805102141,0.2455446959024791,0.8094556675668784,0.8321355080100037,-0.009012150301707864,0.3673175879855197,0.24240228080182102,0.43350967935765233,0.6676468708210633,0.7854867122991547,0.4858135691647094,0.8168823393280412,0.05400307496581394,0.5171940031105032,0.7830209325611635,0.3627250032956795,0.22559250516187962,0.241935330314051,0.6364971055876886,0.6970731757609622,0.6054232542247077,0.2499264800017904,0.17991683282044182,0.37470390648542373,0.6177273488339206,0.571777412282006,0.34283426388283694,0.17290445072140223,0.1047125571034618,0.4208760535925281,0.1971761756351045,0.02802299070674646,0.5272052867760848,1.0,0.5218173162242404,0.2161575564116242,0.503475357982803,0.06918992334279198
ParaHippocampal_L,0.49555157248813686,0.28510941510047244,0.36763856048940274,0.31398469756986275,0.20257976756003876,0.11874955335687273,-0.19007932270976888,0.37965154395936546,0.6462618782899954,-0.04544953013733388,0.39703414706908924,0.41065705725212304,0.4428592892466327,0.1814028809057175,-0.26876433168076225,0.2649967722376705,0.10247687082782468,0.4410811067182461,0.22551059607611576,0.12930758394792774,0.12317350833159385,0.2656304977277217,0.2294639867822691,-0.1698955900644832,0.45188829504465094,0.46546792970060663,0.11137106741633052,-0.010299935005213414,0.44843498646403085,-0.03965145455473221,0.22589339294056995,0.2764530447512139,-0.040277500344074624,0.3297885142743667,0.33570738915801646,0.13156863289440696,0.24629106619468877,0.05472718871186463,-0.09147411018387097,0.06532373081256367,0.20408333167807527,0.32180794147712394,0.39567572362541514,-0.06623989244584705,0.0214548846882456,0.48957536760403275,0.3011670933244553,-0.09824894985723193,0.028155266378347938,-0.09404052462133727,-0.07563498626840898,0.8277039651772741,0.05012878141716278,-0.29632252986684116,0.20016294035211032,0.5218173162242404,1.0,-0.13242429846301312,0.05438694842622523,-0.01403187903997484
Temporal_Pole_Mid_L,0.2696400809201231,-0.04069087074837924,0.19298001599991269,0.26997665878148397,0.4633873810613626,0.3491051675729085,0.1347212166771662,0.09405363812702416,-0.08568251531798693,0.2766105505638251,0.07132657229289592,0.4636777452597198,0.11840622562447416,0.1218081334727028,-0.0430410143914561,-0.03352384258917797,0.07771036655145458,-0.08842055975640818,0.15692437139630655,0.12069830385584764,0.12639765235680928,0.3316606117573625,0.2926026386887229,0.07433317836238905,-0.027838643745185573,0.10474379057581909,-0.06152717878162634,0.24907085771214404,-0.47889823141360366,0.4180440453318025,0.22899099816690124,0.4200417953024665,0.044629365059846014,0.03402174097993857,0.011874324488320107,-0.13299516790470847,0.11724175227509517,0.03882245386875792,-0.04396917592143373,-0.08773250249967834,0.07107985592333478,0.23598635040434315,-0.016253401995846063,0.12389220869418678,0.1740995914861905,0.15855994293351042,0.1913020412529392,0.341053492411971,0.04513492064952752,0.06732817530978497,-0.017589698785634423,-0.07348131453133588,0.09853010675863835,-0.1143074274010406,0.09918276335239541,0.2161575564116242,-0.13242429846301312,1.0,0.2247516601762155,0.07295066367790512
Thal_VPL_L,0.6408397576283403,0.18990696589345654,0.4837120493827267,0.5486020998106456,0.2914191729546496,0.68784678926855,0.007555109667267839,0.32493860646549333,-0.18950425506689622,0.19369925018545153,0.06669278345579806,0.3729819941082947,0.34400433043024914,0.0017226949307342166,0.4174246488811453,-0.16798278294638044,0.1293194540792033,-0.2505368043466989,-0.023564061787019513,-0.16471425269485973,0.19938972467066346,0.20164036684505154,0.17236432852858652,0.039065171317437086,0.2133502591334444,0.4038642799380749,-0.08080015335857106,0.04549169432709887,0.04566093796319833,0.6777169598942323,0.2504705181477806,0.5839740909182384,0.23985969852921768,0.5487597259370636,-0.25826913456426703,0.11331362313891666,0.551744588126146,0.019360041558057196,0.27430753130839997,0.03519557456475262,0.3709449488030338,0.4257148570695656,0.054009484918308426,-0.20811513070437132,0.1977442258678126,-0.18578743369453926,0.4968074601542487,0.6110387776715461,-0.1858368273845636,-0.015600112517815725,-0.132517714892376,0.06686165711713749,0.08507361659418801,0.06525106819468349,-0.04459989149396955,0.503475357982803,0.05438694842622523,0.2247516601762155,1.0,0.38648742562015154
OFClat_R,0.115912584088812,0.09284189089391157,-0.028012645213827268,0.07393540060707261,0.42444125378367603,0.3588985878402331,0.1990977917628461,0.052108311250218226,-0.04075845252318722,-0.05398432453657563,-0.1531233145469594,0.37770803150314863,-0.08358197788313011,-0.0337453831289207,0.45823843674070436,-0.11156493412901206,0.0849972695427132,-0.37060139664910824,0.2273145364240783,-0.18483448779297706,0.4738210020398303,-0.03730925484777603,0.20142285330918966,0.11561781748222245,-0.10761457195696292,-0.1916167895515931,0.12303133088254184,-0.04926239157610868,0.09469975808637941,0.4677003448540993,0.03773938940216301,0.2913636870515685,-0.26621838274211707,0.03883937559380141,-0.30413739674522294,-0.033543739416778344,-0.03251548075164182,0.17045022853477956,0.045393762243093785,-0.14644179151948056,0.24755168587232537,-0.0008606057564690671,0.03265958038837118,-0.302681067003459,0.048603175372594384,-0.211590672989173,0.24327930254460145,0.2755144575302593,-0.13203031690745384,0.05556226111344913,-0.07991241058346203,-0.16039676993036175,0.380670857371121,0.1365588215827883,-0.11743556757945472,0.06918992334279198,-0.01403187903997484,0.07295066367790512,0.38648742562015154,1.0
