,Vermis_1_2,Parietal_Inf_L,Thal_AV_R,Frontal_Med_Orb_L,Cerebellum_8_R,Thal_PuI_L,Paracentral_Lobule_R,Red_N_L,Cerebellum_9_R,Fusiform_L,Cerebellum_3_L,VTA_R,Thal_Re_L,SN_pc_R,Raphe_D,Frontal_Inf_Tri_L,Thal_VL_L,Thal_PuI_R,Pallidum_L,Cerebellum_7b_L,Postcentral_L,Lingual_L,SupraMarginal_R,Olfactory_R,Rolandic_Oper_R,Thal_VPL_L,Parietal_Inf_R,Thal_MGN_R,Precuneus_L,Cingulate_Mid_R,Amygdala_R,Precentral_R,Vermis_6,Thal_VPL_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_PuA_R,SN_pc_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,Red_N_R,Cerebellum_3_R,Hippocampus_R,Cuneus_L,Frontal_Mid_2_L,Angular_R,Thal_LGN_L,Amygdala_L,Insula_R,Thal_LP_L,Thal_PuM_R,Temporal_Pole_Sup_L,Thal_MDm_L,Vermis_8,Cerebellum_Crus2_L,Vermis_3,Occipital_Mid_L,Thal_VA_L,OFCant_R,SupraMarginal_L,Thal_VL_R,Occipital_Sup_R,Calcarine_L,Caudate_R,Postcentral_R,Precentral_L,N_Acc_L,Rectus_L,Cerebellum_10_L,N_Acc_R,OFCpost_R,OFCant_L,ACC_sup_L,Supp_Motor_Area_R,Supp_Motor_Area_L,Vermis_7,Temporal_Mid_R,Olfactory_L,Thal_LGN_R,Frontal_Inf_Tri_R,ACC_sub_R,Thal_PuL_R,Thal_LP_R,Cerebellum_9_L,Cerebellum_4_5_L,Parietal_Sup_R,VTA_L,Cerebellum_6_L,Frontal_Sup_Medial_L,Temporal_Sup_R,Calcarine_R,Fusiform_R,Vermis_10,OFCmed_R,Occipital_Mid_R,Thal_AV_L,Occipital_Sup_L,Thal_IL_R,Temporal_Inf_L,Occipital_Inf_R,Rolandic_Oper_L,Heschl_L,Lingual_R,Cerebellum_Crus1_R,Cingulate_Post_L,SN_pr_L,Frontal_Inf_Oper_L,OFCpost_L,Frontal_Mid_2_R,Hippocampus_L,Rectus_R,Thal_PuL_L,ParaHippocampal_R,Putamen_R,Thal_MDm_R,Pallidum_R,Temporal_Pole_Mid_L,Frontal_Sup_2_L,ACC_pre_L,Temporal_Mid_L,Caudate_L,Vermis_4_5,Thal_MGN_L,Cerebellum_8_L,Precuneus_R,OFClat_L,Cerebellum_10_R,Thal_MDl_L,Thal_MDl_R,Cerebellum_4_5_R,ACC_pre_R,Cingulate_Post_R,Cuneus_R,Cerebellum_Crus2_R
Thal_MDm_R,0.13470560483911287,0.28986296744661744,0.37150496873360633,0.02893269142031631,0.11688964687867259,0.05344094326211352,0.371394650572977,0.2699205888230507,-0.05136241763831032,0.31746820761745154,0.1433430640368224,0.38835777302297864,-0.4188926280142504,0.38354829449395633,0.07791775213609686,0.22155985054440977,0.5990124797061382,0.05552385977911142,0.1673112362082122,0.10834242719706327,0.25857385338819655,0.23049029221337688,0.26993174400551057,0.2780387729851582,0.030258232026766394,0.4036232585461763,0.35388686585560447,-0.09006898230930972,0.3836360675374936,0.46440812283412036,0.10265099476290127,0.375066781694476,-0.006691629863579068,0.5838843374518043,0.3915835481847871,-0.0016912852168654024,0.4848271006785948,0.07997401284093614,-0.33347163189780205,0.13197746336371413,-0.02727914884855554,-0.14540717074844633,0.09677976674160654,0.29112361288648675,0.2132554964243321,0.24373065625725668,0.28690160290140204,-0.002289809746985733,0.06567153983339541,0.5657624315339369,0.2080344682206763,0.6513798909684496,0.15860324558716155,0.18623143270181833,0.07664989942973977,0.32676927616801466,0.3016209067559177,0.19197382706487046,0.3032022419240432,-0.007906786029029991,0.19043998738033202,0.45243210057457656,0.296577852438015,0.2975076389987117,0.7765636445850109,0.4388954427912071,0.2796901624236923,0.3710022073803622,0.046583722614836606,0.21545304816499766,0.616409054146536,-0.19900903987959434,0.06514330769516799,0.38473602542523494,0.26835588797583304,0.3263822465981712,0.3107115632655952,0.1774136537247022,0.2419364311596415,-0.23296097411425418,0.2646381785307681,-0.20233855460112787,0.1319431974467701,0.2898917035847805,0.08236637833070108,0.28661649142012935,0.33046082053996667,0.2363286792543967,0.22265477804952225,0.3853699589715623,0.2537621807674813,0.2597718413006543,0.23542840276557514,0.033986621612751726,-0.15637596186368785,0.21786037097271177,0.16038046486298432,0.16033951679419145,0.30307620334006313,0.061128948773496984,0.10555138950195912,0.31682063642040076,0.2228762014876942,0.149450642457029,0.17741060248549587,0.14148359620478326,0.31336804737602986,0.12924916164520803,0.23805519231123656,0.30366389602307003,0.2149920438896656,-0.17010161014908226,0.13107412004720448,-0.050741908078287566,0.3453946286514256,1.0,-0.1193807283558298,-0.10644683074753793,0.35238864127734615,0.31623838798723364,0.15838292154743167,0.40251065000319053,0.39323878838109594,0.16252667382635014,0.12772870218412447,0.3241597558817877,0.13807122465899835,-0.12771828521230302,0.18472720629289777,0.6248463208025037,0.33364259303405197,0.29140023046392793,0.1402284422704022,0.3076150726563647,-0.10949255680813719
Pallidum_R,0.32733896746621843,0.14213001246662207,-0.15496279982995165,-0.17112547316620727,-0.19664650370737335,0.2699174948331415,0.30023569636986175,-0.12447740481038674,-0.1873272536714799,0.18856891647137444,0.05230024823311346,-0.3102102744949947,0.2950047849727817,-0.14264056355727103,0.32864650511009147,0.21396593325231014,-0.039224557266704055,0.4263064424715975,0.5214774382202563,0.20583392145890966,0.03244998057683436,0.22819693848843411,0.38458116252387187,-0.20821080855762159,0.07270034927648476,0.06686165711713749,0.4071120520606134,0.12096063214572977,0.39333160560300673,0.2834401184548366,-0.23055219737873145,0.39306685813364284,0.26050533659836167,0.07634341856445764,0.25386645770985583,-0.3168115654348358,0.28670575708358836,0.78460799697374,0.3011625650372454,0.05472659249938963,0.0746440905817342,0.1652790849931401,0.2963701967047765,0.014305305825221416,0.31554310135143415,0.2260719131718439,0.24572016871081367,0.36711546598312206,-0.009011524161828155,0.0482319916454554,0.27026298868694526,-0.22108538120801385,0.2984576116086046,0.4389926226842146,-0.4095481785606113,0.05060610898839005,0.05735937754052211,-0.0007088858306492466,-0.0790659372428967,-0.09944835049020834,0.007551459542160284,0.5098922781861264,0.1506913953788834,0.030062302285330775,-0.014159909720660262,0.3461978448760255,0.1354418941553586,-0.08712499937817654,0.2433422715637844,0.3954973451564073,-0.2874756588176544,0.5107076561643877,0.0053198132559076905,0.44431738077099664,0.5839274798594721,0.49126086340947933,-0.38603045374485867,-0.16426743237918892,-0.017868376348489853,0.7144428082268897,0.2414390263510804,0.6476644750932469,0.08025425775639282,0.20593343087926133,0.13338733929875507,0.36135249866285,0.35798059189976267,-0.4153502340262262,-0.023450304676146942,0.18022381372115212,0.14039823830924003,-0.0782224303782577,0.40576586289117905,0.37252737770028793,0.31704761729696307,0.09517716545024907,0.12170648886534478,0.19923494089620739,0.470671816104525,0.20884138897081916,-0.31458148261569285,-0.20094054418064447,-0.18347522172043798,0.17988387222157234,-0.10031878895800767,0.22374277129656822,-0.37433714736466267,0.3100729052018026,0.027181194726369682,0.16180112761548907,0.32505495253594746,0.5846903511997611,0.16458399046376482,0.06329248101123854,0.6039141542889982,-0.1193807283558298,1.0,-0.07348131453133588,0.4208760535925281,0.2709998485125753,0.024858253202228068,0.4146114790683007,0.23160153745509596,0.25454277782269236,-0.23785274610906074,0.16993710399777529,-0.07576713229202985,0.04942955093712519,0.19731085170338725,-0.32911071568372746,0.24982313306825701,-0.08499927592395233,0.2695936200641732,0.31639357077805236,0.20979719227918445
Temporal_Pole_Mid_L,0.11840622562447416,-0.01817704096579857,0.09844302927798629,0.1848737545355465,0.06732817530978497,0.3316606117573625,0.05235347539644604,0.1740995914861905,-0.1490809790598678,-0.016253401995846063,0.5289153592798832,-0.0430410143914561,0.027162683620784656,0.09062462859933047,-0.08842055975640818,0.4200417953024665,0.12311162779448571,-0.034438195177939744,0.2220674725310684,-0.04365320545513535,0.044629365059846014,0.22899099816690124,0.36374756436885247,0.09853010675863835,0.1218081334727028,0.2247516601762155,0.16921641909687232,0.20039477200054634,-0.027838643745185573,0.07876101791121022,0.376407246369813,0.1603346823400634,-0.0392323746352682,0.08291862166889237,0.11724175227509517,0.01055975774458888,0.03402174097993857,-0.1836849302678919,0.16601142612536324,0.12073640389273371,-0.176334446293871,0.23385634274052594,0.26997665878148397,-0.04611393597877534,0.15530812379130013,0.14223881425027887,0.24043735050374587,0.15855994293351042,0.26173824929242756,0.07107985592333478,0.1797811852549141,0.20474801545285531,0.4636777452597198,0.09405363812702416,0.027068375007234607,-0.08773250249967834,0.17477999567295385,0.04513492064952752,-0.04396917592143373,-0.29933369028094786,-0.13299516790470847,0.12452680053920986,0.09918276335239541,0.27451996315354676,-0.02372482289657614,0.19298001599991269,0.08199456363338535,0.03882245386875792,0.39393337545260865,0.27743957993445795,0.08967219718292042,-0.18784925576302988,0.23628471312841712,0.16729150992373715,-0.0547148061023898,0.10474379057581909,0.051741011620894214,0.17969205910959746,0.12639765235680928,-0.08568251531798693,0.1913020412529392,-0.1959427703805011,-0.06152717878162634,-0.026942339965868426,0.10989385665519624,0.26404485079447426,0.07132657229289592,0.0719271990928135,-0.03747509744084328,0.14608420526527272,-0.04069087074837924,0.2766105505638251,0.05713252922423907,0.1534360327605451,0.011874324488320107,0.12069830385584764,0.09108983291129731,-0.03352384258917797,0.015042259316616138,0.22128216625287425,0.1406120281014671,0.341053492411971,0.47936416335964754,0.11344484405963012,0.12389220869418678,0.18215737260801498,0.07433317836238905,0.38824863635611634,0.4633873810613626,0.20389040071550663,0.1375106654560666,-0.11758070315204378,0.3491051675729085,0.32538233587415205,0.01524398838267138,-0.10644683074753793,-0.07348131453133588,1.0,0.2161575564116242,0.29525187209607745,0.15692437139630655,0.20727291592586544,0.11027458365440831,-0.47889823141360366,0.1347212166771662,0.17440702674662822,-0.017589698785634423,-0.20373676088269377,0.32094887459721716,0.08128487648821833,0.2342349459340235,0.4180440453318025,0.23598635040434315,0.16055085789220275,0.1367703899042046
Frontal_Sup_2_L,0.6271103148399451,0.5939634887274472,0.16397113102813612,-0.047655439899311924,0.17290445072140223,0.29836716972091226,0.7542761578132314,0.17991683282044182,-0.1748160660068368,0.6054232542247077,0.5294102657280251,0.10934985873227389,0.08960110487622146,0.31583931978068136,0.2694577237254069,0.7854867122991547,0.5442515749261171,0.511915170664605,0.6056442577862524,0.28897170764979185,0.4858135691647094,0.6676468708210633,0.8044077838142341,0.1971761756351045,0.4075220595385223,0.503475357982803,0.7886903579635091,0.10216646319631864,0.8094556675668784,0.7925084571622959,0.1881476320788393,0.8631903422563107,0.28077932770122,0.47320270129014647,0.7830209325611635,-0.14041420446545613,0.8168823393280412,0.44728991854010425,0.08754224607120037,0.2847939560952068,-0.04772582018736404,0.1494333453357417,0.6411265173524213,0.4310986619101374,0.5810846570335092,0.7563490776107195,0.6571216713688246,0.37470390648542373,0.21363896638566712,0.6364971055876886,0.49493553467324136,0.44350652377019445,0.6733120764594642,0.5413018950810118,-0.15350060354703746,0.241935330314051,0.5961015229789511,0.34283426388283694,0.22559250516187962,-0.1595135032209067,0.5171940031105032,0.766149554888058,0.5272052867760848,0.6143250481001571,0.38085522833910573,0.8793639522487661,0.5859235188517551,0.3627250032956795,0.23272440559889257,0.8003434481513265,0.2671717037641201,0.07171429414060972,0.17996702813937215,0.8559349727783302,0.8162850521360964,0.8321355080100037,0.03551882010389316,0.22667668225340862,0.2200448819628015,0.3219372714682507,0.6177273488339206,0.05875080351276597,-0.009012150301707864,0.20488438066158565,0.341407713841184,0.8389855564308563,0.6740544020850181,-0.1154237455078629,0.25442030706514185,0.6455817810092749,0.47501231100634056,0.5555487104239898,0.7307706147719689,0.6549868003621128,0.05400307496581394,0.37053476873055796,0.40971103387388613,0.3753713345058051,0.4083723176481542,0.4591428066860747,-0.02155633571542317,0.571777412282006,0.4087813159472076,0.5548098052048613,0.2499264800017904,0.6391737251502507,0.2455446959024791,0.7491798294870172,0.44689304475955277,0.7180277572133004,0.6167274899844374,0.036800915624931325,0.3429202016809549,0.1225615308202493,0.762369392055258,0.35238864127734615,0.4208760535925281,0.2161575564116242,1.0,0.7392992281803232,0.4566490915166242,0.8111448168269698,0.8226898372759543,0.24240228080182102,0.09697067431289765,0.7653884606665803,0.1047125571034618,-0.09747567239080072,0.5647590890959152,0.21974077462990804,0.8054749324608916,0.43350967935765233,0.6970731757609622,0.7331864758019412,0.26151380408611063
ACC_pre_L,0.5125274023387411,0.3147541523350281,0.08997093698663992,0.21788429646251592,0.11140736149121158,0.2681166134438149,0.37302025015972134,0.27082922711623697,-0.1090668489024934,0.35035782693123957,0.46335350809968007,0.21643281729479089,0.15131551582183111,0.3893394584407059,0.09496862402552822,0.7336322574923138,0.5906105343699998,0.2722424892367613,0.5082212544360799,0.35374207885187625,0.2930303746665029,0.44246475383318606,0.6843593885754774,0.3800505256620822,0.425313948443598,0.5933817054955707,0.5314582100925275,0.20610344299491723,0.5308403871810091,0.5596074969555351,0.3351033569282259,0.691172458288547,-0.0008115659897961297,0.460628119008016,0.5338970187433106,-0.151218306253713,0.60325253597356,0.14842995860392982,0.17756130173003948,0.45077051191713113,-0.018711574654041125,0.30891395186588316,0.6447388501887626,0.44960143196976426,0.29909095671043895,0.5610238081331541,0.36920389770878626,0.19435885805295075,0.17269086638535172,0.5996486918052795,0.5091110567774181,0.35220754201975446,0.6296682663099327,0.5359521808109624,-0.2147773150792583,0.2784400442739536,0.6312439472277136,0.047748254986235215,0.40809620806759733,0.11931324877196386,0.2367421762862154,0.6238118659875803,0.25621151080651067,0.4416547883725257,0.5089760685968403,0.6706053390810951,0.367511419220504,0.3439691907638149,0.2789909960155992,0.690561105552648,0.33661934003154975,0.18601816270653868,0.5173977731005572,0.8113010175371728,0.44765014544744186,0.48322514358159024,0.07419033453101573,0.11759263919323365,0.38606211786928524,0.1171685302245098,0.7370051876664702,0.11076666139974312,-0.008808161785253591,0.2002875889217596,0.1726043253628657,0.6590291977511931,0.34669624157871914,0.13059768343996153,0.0969456868543463,0.7741937251185829,0.5244492099925873,0.3864418754154035,0.4896307575229044,0.531493587942812,-0.029383303586904986,0.1301305371742747,0.38172832995393485,0.14056670451583317,0.46666747522548807,0.2088844845843303,-0.15703132329900532,0.6254248094666748,0.4662338400845873,0.35868023924093206,0.02696512573727973,0.5621903351778557,0.2713361965942073,0.5634038270426107,0.5915300769530957,0.705461589396748,0.625725682802968,0.08815309757890342,0.3810309288725783,0.27843297552069535,0.6863775108126864,0.31623838798723364,0.2709998485125753,0.29525187209607745,0.7392992281803232,1.0,0.20184135819617316,0.6416071250130327,0.6272149108851618,0.20993781324315355,0.1980666008887882,0.4507786816645768,-0.046251710993668024,-0.013454389578376368,0.5686091065304768,0.3786634223195141,0.668867212630368,0.7750481774791012,0.6032991252723827,0.41452290155757354,0.11930861380495146
Temporal_Mid_L,0.12207161434122103,0.12887503880444542,0.1861857127841944,-0.1619596490572358,0.4057407121008565,0.25501690401986127,0.2759300130082294,0.0007409641374503081,0.28304911387731724,0.7605951454859011,0.15455106042660258,-0.06135350250026577,0.1023391563284698,0.01411492209336115,0.3031609716377095,0.3699255881575894,0.30336259569427615,0.5441577916419652,0.06552686947893623,-0.06894260920939808,-0.1099159633738509,0.5651619982420997,0.2514732846401815,0.2614589302427639,0.19939782603875417,-0.023564061787019513,0.5034331786127468,-0.2908267327194915,0.43754280904989773,0.34626778464066577,-0.170732221867862,0.23583271668450045,0.4101520280914012,0.3736368890867249,0.20749505388329537,0.547210018919116,0.22601461534946513,0.17770723280654557,0.12248383807198501,-0.032547179140516545,-0.14092954981281963,-0.06238940107234177,-0.03210574354782733,0.26831684497179714,0.5153510701885367,0.11333393046065722,0.5871416600501596,0.4343476835383205,0.7989768571382961,0.3739457790453648,0.2587094806627305,0.3113317876519511,0.6821172558412181,0.161339915851187,0.5228809996301912,0.16363540746081506,0.1790679618716601,0.6121595858129116,-0.1970795254210554,-0.19145735269748188,0.43456569243645715,0.3969220559355579,0.6459415690448584,0.6085757338106366,0.05071426270517717,0.36611662383206617,-0.1259372833127693,0.4966092185878976,-0.0004569440938578014,0.42800517254062265,0.21211698357793135,-0.13056117688856794,0.0009518166738208179,0.31026043111424934,0.2779036730798132,0.1786620533911127,0.5194829280111781,0.2465831871063787,0.1893396594356341,0.25240591369590887,-0.01516069973041687,-0.22532532775037512,0.2867781444807008,0.3779852146253946,0.47031808423639776,0.3133988572179191,0.5461460653463555,-0.2377839124664852,0.7250226361582758,0.41562594252083923,0.17646389296743803,0.46764001119818815,0.2871466929140738,0.22739539301018818,-0.011980017938633836,0.5700229879016189,-0.09842101026747715,0.5619938001360586,-0.0050860382987051875,0.7785801598767689,0.3395339550333284,0.2879245121587957,0.5878441324760155,0.4754007732982768,0.375054555332734,0.01602486066066631,0.37098607696728386,0.3766262740667398,0.4236754070648336,0.18490982733852018,0.28166207876533744,-0.27538067065346494,0.05211456803282156,-0.23039533681664073,0.19369964363766917,0.15838292154743167,0.024858253202228068,0.15692437139630655,0.4566490915166242,0.20184135819617316,1.0,0.27941629665661016,0.5079670658302954,0.1900704211176738,0.504062273365785,0.5428724993659576,0.2211900331005227,-0.14779418335923747,0.37127998085014063,-0.035052059070059045,0.2611494673286798,-0.05074487721774497,0.13084409332281025,0.5505626563637398,0.10920725128705273
Caudate_L,0.5584278633613615,0.34938267483896124,0.08707424605013249,-0.05637456065934035,0.20377912777474375,0.3518992461966655,0.6989687259978259,0.31052259131333787,-0.06274919323231082,0.5919707771264742,0.6498496940125023,0.2192336391285552,-0.06429212017106298,0.3586010926931235,0.13159862367541963,0.6882866678459572,0.6137950010260471,0.5320705492293687,0.47132401360358817,0.08690549799221155,0.4091867977232282,0.5710165933675752,0.6157336076231175,0.3732607343087241,0.476728871124087,0.4531514054942641,0.5511808108268258,-0.037084832933617425,0.567550945682178,0.6378092936388322,0.1511574425059745,0.7092929719967802,0.22421417623198386,0.5245217914546672,0.6562248565621827,-0.17131044425709596,0.6567639615579962,0.44827875335822415,0.20360966809015954,0.3788166860165142,0.0828469774380998,0.002075400136504325,0.5547813394697054,0.5446951894474776,0.28482701520521964,0.6602483338386093,0.40781716305260224,0.3437228329914693,0.07985919905224731,0.7092615269457438,0.6421594772014142,0.3241000576746507,0.5476114047896266,0.497864909085212,-0.13934654441244057,0.18543855336242093,0.5970801660268864,0.08324267025858156,0.40510151875713174,-0.21316716502615324,0.22519088302150225,0.7992564088554209,0.28244774595779537,0.518218692018516,0.5102104715863921,0.6714465991584944,0.5129637417481379,0.4630655707559918,0.40600872694660506,0.7193479628110608,0.3369548282707329,0.12326259618997015,0.3060735920155523,0.7594401858176306,0.7450818100973412,0.7649892156899167,0.008341149699891609,0.2582602093727924,0.4337989669184118,0.3710200198664433,0.6427955138280245,0.23717837675856365,0.0865411374990273,0.21684051007940303,0.4264359004510778,0.8123820766490909,0.41243339269775925,-0.1758075603741056,0.17859034313655073,0.4786187232398157,0.46666918450968464,0.41739296233617923,0.661301104242239,0.6686786780638544,0.004110456131767379,0.14979430923805176,0.45924272125967663,0.07819948300021427,0.39286525029597585,0.2807653886882878,-0.026928110677077125,0.4367389817103301,0.40849366371851725,0.4336646034685279,0.2761620158703384,0.5469035965581083,0.30714321292729596,0.6601852780929981,0.5258499214323235,0.5886696429727829,0.6662583991320055,0.18960271170714418,0.40773712677714474,-0.054085751274283125,0.7416626723163887,0.40251065000319053,0.4146114790683007,0.20727291592586544,0.8111448168269698,0.6416071250130327,0.27941629665661016,1.0,0.7084591093928868,0.06771249779747052,-0.0649420754790672,0.5551122951178681,0.15462859257815417,0.017361722854228424,0.5373230336699351,0.25238995922126817,0.72019539068404,0.4266029450867314,0.5917847955916758,0.47980232379215704,0.30668199702403476
Vermis_4_5,0.5038156969055712,0.609040446304724,0.21047120770914227,-0.10571694536542549,0.3726279540977169,0.25670461927542143,0.7522560468302372,0.20494402313675128,0.05046511018316739,0.721121024702361,0.5179099211453745,0.19855945758613677,0.02259836590071152,0.30746739068907897,0.27685760296712614,0.7225100780695677,0.6891946204539345,0.5483119505166739,0.6009740363196782,0.2582195668390338,0.5485042745877271,0.8220850639738527,0.6633231281546506,0.22811060662810365,0.47550483776301056,0.4597247271528001,0.6016230951812125,0.025065680217241284,0.7937010606309204,0.790498249359315,0.25710666110824637,0.7953618557394257,0.4455031679014924,0.5770774744683371,0.7342886989304477,0.1508808147532145,0.7822946093426195,0.36986166861074005,0.000587789883004059,0.32137628539317825,-0.03615382242533907,0.12079943092209273,0.6164941508209781,0.5367336582792551,0.5167371960825585,0.7553101379388083,0.5834034007625879,0.2939920132438824,0.24641413654140365,0.6675351984288154,0.36322528039564594,0.5592139506179803,0.5741230939095919,0.5397846725080209,0.11579944842522849,0.3990854378691691,0.6659732902664832,0.4679264071797644,0.32751001385762946,-0.021299209994981663,0.5992690954554106,0.7118554771107891,0.555915529681214,0.7789267713717476,0.4059427921084184,0.7539856785840993,0.6063742040821529,0.4869950002336064,0.033236426805655236,0.6941859471616395,0.37499081995167083,-0.06200023694246109,0.06374734377857395,0.7202422092543735,0.7235142454218747,0.7260141264157621,0.2872192022191206,0.41592653214644676,0.21284364226250957,0.23265881689137333,0.6006994989995972,-0.12632456355212796,0.08430760803302026,0.3067630145269176,0.4365978231695559,0.8493188012839298,0.5348612229510247,0.028424719209297844,0.5002923399009527,0.5846393835956617,0.5829276389932353,0.7481130640535062,0.794008633348084,0.625087031436903,0.021612965814313562,0.4006683904589609,0.36647461307082246,0.38427846798951454,0.24350162652977358,0.5171969057598057,0.22186740306052496,0.6198869454860897,0.41388864319472457,0.7398486357577815,0.433324779115535,0.5757526225945381,0.38472703493232874,0.6266667899611748,0.3337911908227558,0.7515453196272939,0.4750576824979914,-0.08585946212079838,0.2621390574954639,0.09760188508593527,0.6764867265588399,0.39323878838109594,0.23160153745509596,0.11027458365440831,0.8226898372759543,0.6272149108851618,0.5079670658302954,0.7084591093928868,1.0,0.28768869201984754,0.37433104818164126,0.8085933617416727,0.05741693335151992,-0.06394168236753307,0.45332860904536193,0.27310850982285023,0.859954437266977,0.3693095947300136,0.6243119103721443,0.662665676890425,0.26794996643062935
Thal_MGN_L,0.2133456033486993,0.21202727917161898,0.0990469034437925,-0.023399095415663602,-0.0016435902713375495,-0.21317600594525557,0.11178906864931094,0.0014871979613975263,0.11714060266881342,0.3879383426314032,-0.3562311190901652,-0.1081003068917949,0.1678945000737097,-0.1038340014242573,0.31891303397420884,0.04827418474933719,0.14987019278972905,0.17150173556380044,0.1520109855917516,0.4988837565939009,0.027646907430011455,0.13028809553737078,0.11406553589128789,0.02323425965869736,0.029771609320664635,0.04566093796319833,0.2786109560516791,0.059236868231256845,0.4209733335997358,0.3035846571649887,-0.12929969412096448,0.28405699307621146,0.2792365394430298,0.1074471272196084,0.174754817311796,0.02040932851236966,0.33057419628431917,0.3205134071014786,-0.2510206330500995,-0.009621887044644306,0.046808692146240116,0.023663920652977385,0.11341790934353742,0.16417393398525132,0.18320324469984192,0.20104996954881135,0.13652456526904927,0.16018252083467116,0.18909776634882738,0.24438296039241098,0.007260607421686657,0.1648123802916993,0.06724754063094819,0.16970682060113432,-0.05539998948146077,0.45514047392489343,0.031435832882580644,0.17174324951247474,0.003982694813011941,0.3566190943075099,0.41690511238559297,0.2245238562050126,0.1848452704626147,0.08653069614839255,0.07896672672118324,0.235540426984849,0.015009675328072264,0.06524772974181703,-0.2379798817415088,0.10731505889945556,0.05719329153302253,0.20345424579384483,-0.11357739240464736,0.2628003515443312,0.3106715909493994,0.18364939440144687,-0.059929470198301436,-0.191729965675231,-0.11332717027974713,0.10151697742299276,0.13560771517793377,0.15285280104784257,0.0034605457038000037,0.20475881776733995,0.02586323361394956,0.06860923940740293,0.2529868021674959,-0.10562861903102115,0.3589835607746262,0.3507140174137052,0.30435263180649164,0.055317637627944345,0.2905207820224161,0.1348818694964446,0.11983864201745717,0.11374129714383911,0.02822969806758532,0.3209190731453525,0.1678338854354045,0.22441490755077514,-0.20545675102865618,0.030925766912107827,-0.168305748878875,0.2255270966388942,-0.05048265784816463,0.12485973115312782,0.014516298034956125,0.01908052744045448,-0.1723287685247624,0.23576372188988987,0.2982530563085014,0.07732192971145971,-0.2614888120744818,-0.049439256585942594,0.37457276745380125,0.16252667382635014,0.25454277782269236,-0.47889823141360366,0.24240228080182102,0.20993781324315355,0.1900704211176738,0.06771249779747052,0.28768869201984754,1.0,0.2803704271949329,0.19419163999278516,-0.21226104817496244,0.07678147936240512,0.030723914799364937,0.02620332656657506,0.14821693175999284,-0.07517503680338128,0.13340685038593175,0.16632830867946918,-0.12970941535214303
Cerebellum_8_L,0.005943987776129874,0.17074227578476267,0.2501772430001236,0.10670212343089981,0.4434819103626553,-0.037385549906960455,0.03729793008893331,0.0627701034682396,0.3548103075495576,0.4275235309321107,-0.03355608756961337,-0.05487061155012757,0.09234937706651263,-0.0430456732415047,0.16760716740737125,0.21863060638420492,0.3053401262865471,0.0440873259787379,0.07571041973427049,0.399361773342609,0.0804859763358223,0.5060818481197309,0.1053911540533265,0.10082607392795427,0.16579422216318843,0.007555109667267839,0.14020768592525937,0.035593711706531445,0.2558793634818649,0.19872300997763867,0.18006149032697777,0.15845417434646195,0.32342469738190577,0.27345303612555427,0.12741693946391214,0.6497565241637885,0.10831865487989101,-0.22668344499127135,-0.07419761337661948,0.016021060511605054,-0.15559142386017832,0.1084085262456671,0.13699150877313604,0.1509972642850863,0.2909977779005108,0.16983278970767793,0.25823462763589833,0.09444383549428287,0.4954040233607175,0.2498320725507576,-0.17464020282486176,0.31700579639370785,0.28110116893569026,0.032157180947121375,0.53809254934549,0.5350038980621333,0.19662433318021505,0.5175175058929535,0.09470925321713522,0.15429901698334278,0.4110458697569199,0.13665047666482746,0.389162831493005,0.5453058878990865,0.07766652293093158,0.1387411979657944,0.030822519041009886,0.2294212141396205,-0.29690723818568154,0.06390715522902192,0.190522333110505,-0.21958476438289568,-0.11360379757642605,0.1632571578870372,0.008614046469609197,-0.030134322678651994,0.5346629240664797,0.26990420030984413,-0.07344341739035322,-0.12552182619570784,0.09450908534966711,-0.35439388675221317,0.1585017720421416,0.18096488000040714,0.28004611245593725,0.14376073132103312,0.15988022443144173,0.19571151024493522,0.6734124459648423,0.31858681913216447,0.2302773619353165,0.5613108983022471,0.17618662732529036,0.06719219331844398,-0.11760824036968838,0.35700834020723515,0.0015114340073046192,0.3290789742873456,-0.056236229858148704,0.44770644018281364,0.36282483164502405,0.38113711185294813,0.37639033509126996,0.5430168903066759,0.3172007955507223,-0.09014554814504676,0.23229404646435878,0.05982377233651849,0.06732754114059632,0.3112865173661201,0.0603234027046953,-0.330684819433431,-0.17157964270785916,0.14232626944224788,0.034269001788851915,0.12772870218412447,-0.23785274610906074,0.1347212166771662,0.09697067431289765,0.1980666008887882,0.504062273365785,-0.0649420754790672,0.37433104818164126,0.2803704271949329,1.0,0.3290373482613147,-0.04047241070758244,-0.11800364523306178,-0.005115191869210508,0.13374983565585413,0.22794376089301188,0.09690345161072662,-0.04296432186701193,0.22665184857202744,0.08603833831700917
