,Cerebellum_7b_R,Heschl_L,Thal_AV_L,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Thal_IL_L,Thal_AV_R,Temporal_Pole_Sup_R,VTA_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Occipital_Sup_R,Frontal_Inf_Tri_L,Thal_Re_L,Thal_MGN_L,Paracentral_Lobule_L,Frontal_Med_Orb_L,Putamen_L,Cerebellum_6_L,Supp_Motor_Area_R,Vermis_3,Cuneus_L,Thal_PuA_L,Thal_VPL_L,ParaHippocampal_R,Postcentral_L,Temporal_Mid_R,Thal_IL_R,Rectus_R,Temporal_Inf_R,Precentral_L,Occipital_Sup_L,Fusiform_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Supp_Motor_Area_L,SN_pr_L,Red_N_L,Cuneus_R,OFCant_L,Calcarine_L,Cerebellum_3_R,Thal_VPL_R,Hippocampus_L,Cingulate_Post_R,Thal_PuA_R,SN_pr_R,Precuneus_L,N_Acc_L,Cingulate_Mid_L,ACC_sup_R,Precentral_R,OFCpost_L,OFCant_R,Frontal_Sup_2_L,OFClat_L,Thal_MDl_R,Frontal_Sup_Medial_R,Putamen_R,Temporal_Mid_L,Temporal_Pole_Mid_L,SupraMarginal_L,Thal_LP_L,Temporal_Pole_Mid_R,Thal_MDm_R,Parietal_Inf_R,Precuneus_R,Vermis_9,Heschl_R
Cingulate_Mid_L,0.5798893907322697,0.2820088874794888,0.5083355460888315,0.5264364218499175,0.6492983641576148,0.22083063563735036,0.2652674464513914,0.20242330601819725,0.11929057544382284,0.12492280916567322,0.32542182516351364,0.3716587578724572,0.3754295337469539,0.6942798440609025,0.009919600840712289,0.174754817311796,0.816710949477801,0.009574720829233658,0.6172671839509463,0.15413658137083075,0.7229023621371827,0.6098170361127969,0.48038086413938835,0.4062360688088511,0.551744588126146,0.2566840545043936,0.6580817996720438,0.22695351612602477,0.33026739083864,-0.12407544695642625,0.45502396807148765,0.7399026131732632,0.18455483699476138,0.4023832333936841,0.23100170120699692,0.3177033535201339,0.8345611953770795,0.2133924572197991,0.23366232135440623,0.5709603920601657,-0.019393128970183197,0.5608218063589019,0.6737922302875705,0.4618339320390158,0.4795431164173953,0.5453045359330192,0.28101600753975564,0.39429055488908243,0.6646764395357475,0.24243783908834027,1.0,0.6611873916939219,0.8327211984943362,0.1451151311714048,-0.19938275928533622,0.7830209325611635,0.1630318947854221,0.35721464813347503,0.41364188203831265,0.6988100180780015,0.20749505388329537,0.11724175227509517,0.571675567105915,0.23021702340965813,-0.18350483774186196,0.3915835481847871,0.6478481843749129,0.6383828531427054,0.3275217029560054,0.694666459251321
ACC_sup_R,0.4199519888005227,0.37942768009933164,0.42259351602902967,0.4726568219795778,0.45910190615176305,0.14826398355863882,0.19078741605462912,0.14098489360303396,0.35582270211751976,0.11875703738967984,0.3067446720955801,0.49536369339672864,0.2582706611955537,0.6675039307830419,-0.03312098381686098,0.2053755564290653,0.6724728339929968,0.13438783042597352,0.4977233888879972,0.16388396195139887,0.5916140980176292,0.5751521596868368,0.3575565313954556,0.3252645142700521,0.5798643266910231,0.14128245426209107,0.41160967784462665,0.17922217521421802,0.43877402404061305,-0.00014767111008657214,0.4261797032652467,0.5035611836552862,0.07358437449291713,0.43016337814617767,0.46541213489555133,0.47842603298019626,0.6322631727317342,0.22964143824565295,0.08316103479400822,0.4201890020669634,0.3199183989620102,0.505747599698736,0.5354055241089645,0.5233535192238433,0.5687045266590088,0.4842294475756693,0.19538123312505806,0.19119642806698148,0.5450132237775905,0.28456170179567164,0.6611873916939219,1.0,0.7337899775268696,0.39979693279462203,0.020975856899438712,0.709968343762656,0.02175135045190913,0.5124060618836673,0.630686290287202,0.6657040262496235,0.19712496987762243,0.15652265986098948,0.2812387173754261,0.43002757483681264,-0.03628541913060493,0.5551543967670687,0.5389553669728873,0.4460975536451999,0.2662543462208109,0.5644809100163627
Precentral_R,0.5547100470055115,0.25113562430941966,0.41934513089080117,0.44760802097777336,0.6698094456787534,0.11825580061579381,0.3952326681489929,0.12416852632862176,0.07807134766796842,0.051478379612916375,0.2477372769566524,0.5388904514835197,0.3905200858908878,0.7863456668733324,0.11316567271312927,0.28405699307621146,0.9110951164348481,0.04054252892115609,0.5536267765874444,0.13889282571535239,0.7906601298311355,0.4918077044856076,0.5123993498180848,0.3963652882616214,0.5825240210849894,0.2501470928200621,0.5103204087590422,0.030486755245722457,0.4001983465405985,-0.061370606517945896,0.34080483868392625,0.6379190364571391,0.222978808565545,0.4787274942015288,0.376772248414334,0.3175565826887827,0.8602618624847432,0.14283145162735844,0.18338734510173352,0.662023126017767,0.13090520144578208,0.5149734841881527,0.6784804885430442,0.405523164618128,0.6025153290240326,0.6105174895052015,0.4169416107897912,0.39961476663045653,0.7169637502962458,0.19910079177178028,0.8327211984943362,0.7337899775268696,1.0,0.26891188367991625,-0.10676743255291189,0.8631903422563107,-0.10314069629757981,0.39924179132205045,0.4687091365483263,0.7947617703148022,0.23583271668450045,0.1603346823400634,0.4222579158402958,0.37668686624437997,-0.2626013197143573,0.375066781694476,0.7782535352479379,0.6374972653391744,0.31422005311268647,0.8046414244212733
OFCpost_L,0.16837519757441083,0.6306959231526884,0.09151440381536352,0.43111478486565313,0.4167203558531536,0.08502620445537254,0.020222154313757637,-0.06744036550385653,0.4126848284753121,-0.03418957719400686,0.34976119763301744,0.7470022685888298,0.20903762252967237,0.5745617296646195,-0.020835608766533883,-0.1723287685247624,0.20385229158888493,0.20903882358197057,0.30488179061029136,0.11970021536967529,0.1452032087429189,0.398393615904516,0.1187243900031986,0.46813467101537887,0.2914191729546496,-0.0640328813186711,-0.08880116008169796,0.13767913494058562,0.2751057531521302,0.08457215712282344,0.1379019850137311,-0.05362577445292861,0.04465055802145029,0.4175531982001966,0.29710205675211787,0.2609158637068483,0.1457156199324095,0.40726766416497767,0.28404707802913753,0.32019115027619155,0.7308488758200822,0.3487012957779806,0.20590508251632342,0.4023037330579097,0.5329590437261911,0.3263417502174016,0.03267374282390422,0.19207222782301123,0.14983790052841317,0.5320290291617343,0.1451151311714048,0.39979693279462203,0.26891188367991625,1.0,-0.08898661126837654,0.44689304475955277,0.10055178982503672,0.25720455670667036,0.5054219814444557,0.3142618902918464,0.4236754070648336,0.4633873810613626,-0.11533391880786587,0.6579769483746136,0.02410864523890866,0.23805519231123656,0.34665395589764153,0.2753564463278162,0.16832195671661138,0.42351204422281147
OFCant_R,-0.3779448349111002,-0.2726567171689548,0.10101583277942981,-0.14787421144218152,-0.3418645758956155,-0.24118033063420655,-0.03766586574388808,-0.18402722525956078,0.33492453034670727,0.2344007996698672,0.011290307031741173,-0.11341176104716492,-0.24832473581031164,-0.1337825457875819,0.18306014568122495,0.3566190943075099,-0.04584161889259187,0.16935565674366276,-0.16861723508050605,-0.09917453642034979,-0.18277698796989444,0.06410960160858349,-0.1366489092553249,-0.06811233584359475,0.10347639635435527,0.1192019760755592,-0.013297811103488117,-0.04180280429936242,0.02379276037098438,0.06577652956188437,-0.007830016090931558,-0.04662440801700106,-0.09339442567590403,-0.13537417768254945,0.15825031015017663,0.27710633457178846,-0.222189099061051,-0.08981291054529465,-0.10180173992988344,-0.2079059711065414,0.21840072252897297,-0.13280019425141038,0.11358631090864009,-0.0643164248608421,-0.035976669753584566,0.02284091932593029,-0.1718848858714668,0.0036779285920954703,-0.08979116292414241,-0.0692124004793142,-0.19938275928533622,0.020975856899438712,-0.10676743255291189,-0.08898661126837654,1.0,-0.1595135032209067,-0.32327054187147225,0.07896677207967581,0.1898765176400478,0.014105801480031514,-0.19145735269748188,-0.29933369028094786,0.0721351850794229,-0.01806610081708887,0.18944744839310937,-0.007906786029029991,-0.3446519051462848,-0.22184959465084544,-0.12748565528195796,-0.38753408135058515
Frontal_Sup_2_L,0.5928998405340581,0.4087813159472076,0.40971103387388613,0.5648613665155876,0.7491798294870172,0.2499264800017904,0.4784199384093658,0.16397113102813612,0.2847939560952068,-0.1154237455078629,0.4075220595385223,0.6733120764594642,0.5272052867760848,0.7854867122991547,0.08960110487622146,0.24240228080182102,0.8168823393280412,-0.047655439899311924,0.5354313177638823,0.25442030706514185,0.8162850521360964,0.5961015229789511,0.5810846570335092,0.5415199525013387,0.503475357982803,0.1225615308202493,0.4858135691647094,0.22667668225340862,0.4083723176481542,0.036800915624931325,0.46496649097176646,0.5859235188517551,0.3753713345058051,0.6054232542247077,0.42811798605323537,0.47501231100634056,0.8321355080100037,0.2455446959024791,0.17991683282044182,0.7331864758019412,0.17996702813937215,0.6143250481001571,0.6411265173524213,0.47320270129014647,0.6167274899844374,0.6970731757609622,0.44728991854010425,0.45751308512840067,0.8094556675668784,0.3627250032956795,0.7830209325611635,0.709968343762656,0.8631903422563107,0.44689304475955277,-0.1595135032209067,1.0,0.1047125571034618,0.21974077462990804,0.6132733280098168,0.762369392055258,0.4566490915166242,0.2161575564116242,0.5171940031105032,0.49493553467324136,-0.04772582018736404,0.35238864127734615,0.7886903579635091,0.7653884606665803,0.3673175879855197,0.7262240508574619
OFClat_L,0.03745443076177772,0.35620143174406604,0.014131487360669692,0.4700426419872196,0.2559312808761131,0.23519071313577256,-0.1156414250535981,0.26195997023008627,0.11037240227663593,-0.0595151471486148,0.3237488426500385,-0.029240137192841603,0.28884328038297613,0.0635951144929828,-0.2408358862332192,-0.21226104817496244,-0.10420652141269396,-0.2074316930823683,0.11263097677283647,0.11727072788270514,0.1074907608315599,0.2853726227941187,0.0914132943088007,0.15762444068131615,-0.132517714892376,-0.21874907249209913,0.16988738690395502,0.3650956574367257,-0.07134385918879493,-0.04163674061153,0.26144882996360497,0.09588477809624547,0.22466444775010688,0.11074345326410066,-0.12970512005116258,0.12705548261275199,0.04051528709823492,0.3315982831173922,0.1333670487177937,0.10483959506410462,-0.12939708632316776,0.266465726881986,-0.044587088056711834,0.2641126669617284,-0.08099039667601782,-0.0688472911891639,-0.06354718251855995,0.1307745123586714,0.15220974361540252,0.3939985572035644,0.1630318947854221,0.02175135045190913,-0.10314069629757981,0.10055178982503672,-0.32327054187147225,0.1047125571034618,1.0,-0.04335926777756786,0.09690553440475873,-0.047793962717591544,0.2211900331005227,-0.017589698785634423,0.21351178347974648,-0.06604101826538009,0.16259490815264233,0.13807122465899835,0.05953943695191267,0.20959445378248737,0.06016415327082358,0.01791838559910114
Thal_MDl_R,-0.014699491698296553,0.25461688782390357,0.22317240072224034,0.18755059558562293,0.1985982070773672,-0.2544132556530723,-0.34761709896361376,0.04092583627208906,-0.08448610576462019,0.5976056666244569,-0.12944800512478472,0.1734741672854232,-0.11113194306806833,0.4364160399268702,-0.024496144424423508,0.02620332656657506,0.44176436888159504,0.1892492555149641,0.23583081693287358,-0.13575805109407463,0.0012882892856700722,0.32011011962864533,-0.08410156608584615,0.10647795708530311,0.6342556593875386,0.3070378380995583,0.10386052264403997,-0.19725722199124326,0.2628455571068661,-0.42398615355419783,0.06001788543935264,0.20251864870974964,-0.27532889748378797,0.03528264422954869,-0.0008244860563634809,-0.05374487013070697,0.16523991669128532,0.255483355438795,0.2572548220307032,0.010880566361058957,0.4358216558878121,0.09028862402286768,0.18532308360443187,0.28140871376084037,0.42267166178160426,0.1439563450031343,-0.32641832321206526,-0.08203213536926464,0.049959250210288526,0.14776149232280114,0.35721464813347503,0.5124060618836673,0.39924179132205045,0.25720455670667036,0.07896677207967581,0.21974077462990804,-0.04335926777756786,1.0,0.20516058623131042,0.3226279084715406,-0.035052059070059045,0.08128487648821833,0.004229040236506215,0.25813119195732914,-0.4660082926910342,0.6248463208025037,0.22350059296700844,0.05559848605545894,-0.06622837325271656,0.4821201695592804
Frontal_Sup_Medial_R,0.11922626411623567,0.42976018739622385,0.24173344680574396,0.5327926633534412,0.35588908619553483,0.11261702071703486,0.25995103690304844,0.17184397365454931,0.4155537998145722,0.043066513397141695,0.38345235717951726,0.5988933454895616,0.44165770421077405,0.4846065323246037,0.012894270893830453,0.3480010294355881,0.5118976639662347,0.12757149268301954,0.15593229323744096,0.3216419719030609,0.3497186546132374,0.4874823162771328,0.3983523820304281,0.29300298785357576,0.36956494040469795,-0.02881526820189874,0.15903793086886805,0.20656713986161718,0.40483805005833007,-0.031686243701870315,0.22819756828577858,0.15003068244285828,0.397147232824516,0.4521381005993625,0.23876735164971355,0.5130726964987515,0.3052488857784567,0.339430991758155,0.17250842117891413,0.45906504175043494,0.30292060553235156,0.4675150532702715,0.3395526840213574,0.6222245785924873,0.36454713972181496,0.39801204187683115,0.19844367151517905,0.27611587130783805,0.5632246395510824,0.5091399011335455,0.41364188203831265,0.630686290287202,0.4687091365483263,0.5054219814444557,0.1898765176400478,0.6132733280098168,0.09690553440475873,0.20516058623131042,1.0,0.5325407266685005,0.45851485331939046,0.10658517956071603,0.4156401176722266,0.34649939488829123,0.08079979844545136,0.4433559957687144,0.4955461792130405,0.48225882234147854,0.30279786704595196,0.2995525302942709
Putamen_R,0.42781778409672316,0.20919864471018756,0.3789369956641401,0.4373150930612263,0.6500530035285934,-0.015988828909775835,0.5184941038037764,-0.04267099581344429,0.2235249527409062,-0.004710613690772705,0.3617725363191478,0.49282554235428494,0.22258869386484384,0.7023420285459099,0.1942049910411273,0.37457276745380125,0.7400624360334258,-0.08718994472337105,0.43500059310186706,0.12334329286506703,0.6990502899334553,0.54379726574532,0.3199156028777629,0.5424313748950657,0.5839376142734414,0.17899236698670418,0.35841373483335154,-0.019701328743796574,0.5420880842429571,0.1543748733780216,0.2966153239215737,0.4651522535944272,0.11680475699095456,0.45579287977003197,0.6267234226671279,0.386981015835006,0.712418281950896,0.15809901284536373,0.28913331745515686,0.45098398250503013,0.2647187113836319,0.3906021826024167,0.6176829707026587,0.5228176691022507,0.710339745648036,0.5509823718132303,0.49489674648715576,0.6014292601783151,0.5903275152808497,0.33134990513292073,0.6988100180780015,0.6657040262496235,0.7947617703148022,0.3142618902918464,0.014105801480031514,0.762369392055258,-0.047793962717591544,0.3226279084715406,0.5325407266685005,1.0,0.19369964363766917,0.01524398838267138,0.3224780133167086,0.5098496476930988,-0.0808179887714587,0.3453946286514256,0.5948273690706756,0.4523317867966713,0.14502715284052584,0.5909505383465368
Temporal_Mid_L,0.04069698429884651,0.5878441324760155,-0.09842101026747715,0.4829105485440017,0.3766262740667398,0.375054555332734,0.21326356061951135,0.1861857127841944,-0.032547179140516545,-0.2377839124664852,0.19939782603875417,0.6821172558412181,0.6459415690448584,0.3699255881575894,0.1023391563284698,0.1900704211176738,0.22601461534946513,-0.1619596490572358,-0.1460902792119652,0.7250226361582758,0.2779036730798132,0.1790679618716601,0.5153510701885367,0.4182023185769494,-0.023564061787019513,-0.23039533681664073,-0.1099159633738509,0.2465831871063787,-0.0050860382987051875,-0.27538067065346494,0.2417570779670425,-0.1259372833127693,0.5619938001360586,0.7605951454859011,-0.11672559168210186,0.17646389296743803,0.1786620533911127,0.37098607696728386,0.0007409641374503081,0.5505626563637398,0.0009518166738208179,0.6085757338106366,-0.03210574354782733,0.3736368890867249,0.28166207876533744,0.13084409332281025,0.17770723280654557,0.029052069144677308,0.43754280904989773,0.4966092185878976,0.20749505388329537,0.19712496987762243,0.23583271668450045,0.4236754070648336,-0.19145735269748188,0.4566490915166242,0.2211900331005227,-0.035052059070059045,0.45851485331939046,0.19369964363766917,1.0,0.15692437139630655,0.43456569243645715,0.2587094806627305,-0.14092954981281963,0.15838292154743167,0.5034331786127468,0.5428724993659576,0.5610536864080128,0.2797054683630633
Temporal_Pole_Mid_L,0.3536105028107125,0.47936416335964754,0.09108983291129731,0.07771036655145458,0.38824863635611634,0.12389220869418678,-0.09506853187471222,0.09844302927798629,0.12073640389273371,0.0719271990928135,0.1218081334727028,0.4636777452597198,0.09918276335239541,0.4200417953024665,0.027162683620784656,-0.47889823141360366,0.03402174097993857,0.1848737545355465,0.3959499932110977,-0.03747509744084328,-0.0547148061023898,0.17477999567295385,0.15530812379130013,0.06307908365560648,0.2247516601762155,0.32538233587415205,0.044629365059846014,0.17969205910959746,0.015042259316616138,-0.11758070315204378,-0.003925126462740871,0.08199456363338535,-0.03352384258917797,-0.016253401995846063,-0.04885170462007344,-0.04069087074837924,0.10474379057581909,0.07433317836238905,0.1740995914861905,0.16055085789220275,0.23628471312841712,0.27451996315354676,0.26997665878148397,0.08291862166889237,0.1375106654560666,0.23598635040434315,-0.1836849302678919,-0.02513250307097942,-0.027838643745185573,0.03882245386875792,0.11724175227509517,0.15652265986098948,0.1603346823400634,0.4633873810613626,-0.29933369028094786,0.2161575564116242,-0.017589698785634423,0.08128487648821833,0.10658517956071603,0.01524398838267138,0.15692437139630655,1.0,-0.13299516790470847,0.1797811852549141,-0.176334446293871,-0.10644683074753793,0.16921641909687232,0.17440702674662822,0.24907085771214404,0.401881301662713
SupraMarginal_L,0.23449680609303017,0.21508037493046164,0.24155695788757367,0.5472564653189066,0.4322667797607331,0.40411153713163656,0.14811355690907557,0.31497148536671044,0.16218351975140038,0.0027477496108593742,0.4055221653749727,0.1482978509841233,0.5664277607421944,0.39012705917400164,0.013540699466536278,0.41690511238559297,0.46685015425391146,-0.18426087789169954,0.1623032933311891,0.4747858458511827,0.4908831940555237,0.4159701896893291,0.4987930556955349,0.1451979799895663,0.11331362313891666,0.058480670801275725,0.6413149672056195,0.3801563580493739,0.016092380548293227,-0.20750749644261585,0.4306525803738073,0.5673239856978952,0.570744941485824,0.4594465073192973,0.005176711568962349,0.4218449571872904,0.4603256475810168,0.34619541016257366,0.12031642476122428,0.5024280735139798,-0.3402086518953785,0.5745116091409114,0.38401109839651393,0.3337283327555603,0.10162507339362718,0.3382808579239095,0.08948282044979676,0.267575036940803,0.6862318824693746,0.33799401775544113,0.571675567105915,0.2812387173754261,0.4222579158402958,-0.11533391880786587,0.0721351850794229,0.5171940031105032,0.21351178347974648,0.004229040236506215,0.4156401176722266,0.3224780133167086,0.43456569243645715,-0.13299516790470847,1.0,-0.14141453633150583,0.1118077119354681,0.19043998738033202,0.36317810692153696,0.706412077136146,0.4750274919107777,0.17304792503231886
Thal_LP_L,0.24218365350068408,0.28986773009562256,0.19736095989411953,0.2766804580999856,0.4313504990179133,-0.06696469876657149,0.23571838655773095,-0.25145516543597757,0.24592123429075227,-0.04859611207031674,0.22971884331247067,0.6089699987541481,-0.10243594996225969,0.5291423563572137,0.10667299457673472,0.007260607421686657,0.35960552222954184,0.05617065039039807,0.27224012078357135,0.028412888213064574,0.32113915451267966,0.3626262644043457,-0.0789628671892537,0.6363924996332762,0.3918732670506118,-0.09845926042931899,-0.1019309032015019,-0.09940834579813539,0.3960362515149564,0.15381051939608095,0.06884783721141466,0.03128570864221256,-0.20740215933165665,0.3995720499875819,0.46310006021907335,0.1588256998447307,0.36177836129553004,0.2619245136830993,0.09683812491113669,0.14329238156857166,0.5858038756702322,0.1674358348775386,0.25957000400936747,0.3034191211832794,0.5912409433197777,0.41221335497989137,0.249465133556473,0.31869034538401514,0.11528149001553663,0.4105734263567086,0.23021702340965813,0.43002757483681264,0.37668686624437997,0.6579769483746136,-0.01806610081708887,0.49493553467324136,-0.06604101826538009,0.25813119195732914,0.34649939488829123,0.5098496476930988,0.2587094806627305,0.1797811852549141,-0.14141453633150583,1.0,-0.03172431107303733,0.2080344682206763,0.30159269064002664,0.1417214191342766,-0.010988798473997705,0.39350175283683064
Temporal_Pole_Mid_R,0.04699668813904291,-0.07077162938928112,0.0027936652017785317,0.19128706959987912,-0.12210615697219104,0.44272065025335106,0.16557876870904686,0.042867202161574816,0.7030495112221713,-0.3685712530918076,0.5274598128691314,-0.25062474316244215,0.014751522597748448,-0.22275382111523764,-0.2873633064908792,0.046808692146240116,-0.18191050744610007,-0.18339641565289172,0.13190783464180647,0.16514218499169958,0.1013456218024204,0.15864872539334332,-0.11101244271613611,-0.11527712743495455,-0.2849491238265404,-0.2619691261388446,0.2762669097116541,0.5364275027870335,-0.10950592429948758,0.4647797589937839,0.3877542569528803,0.14183343009794747,0.11645260914580141,0.08559368686188339,0.30072924990783867,0.5964873396849684,-0.0208756336487296,0.12018891068070506,0.01986513910714531,-0.10285696543590069,-0.13014904262473737,0.0595363923862928,0.07843231262316795,0.05708046907424127,-0.22410308141354784,0.12325985811402013,0.12463297174189508,0.10292023722826749,0.0750493976515645,0.18239469741733802,-0.18350483774186196,-0.03628541913060493,-0.2626013197143573,0.02410864523890866,0.18944744839310937,-0.04772582018736404,0.16259490815264233,-0.4660082926910342,0.08079979844545136,-0.0808179887714587,-0.14092954981281963,-0.176334446293871,0.1118077119354681,-0.03172431107303733,1.0,-0.02727914884855554,-0.3629025977627624,0.09300489246665584,0.13341577448637423,-0.4530108235661643
Thal_MDm_R,0.03869333563259139,0.2228762014876942,0.16038046486298432,0.37685006633950263,0.12924916164520803,0.17741060248549587,-0.01225635913118377,0.37150496873360633,0.13197746336371413,0.2363286792543967,0.030258232026766394,0.15860324558716155,0.296577852438015,0.22155985054440977,-0.4188926280142504,0.16252667382635014,0.4848271006785948,0.02893269142031631,0.21243944479452892,0.22265477804952225,0.26835588797583304,0.3016209067559177,0.2132554964243321,0.011281893359741137,0.4036232585461763,-0.050741908078287566,0.25857385338819655,0.1774136537247022,0.30307620334006313,-0.17010161014908226,0.3258175129501921,0.2796901624236923,0.16033951679419145,0.31746820761745154,0.036203920970651345,0.2537621807674813,0.3263822465981712,0.31336804737602986,0.2699205888230507,0.3076150726563647,0.06514330769516799,0.2975076389987117,0.09677976674160654,0.5838843374518043,0.2149920438896656,0.1402284422704022,0.07997401284093614,-0.0790501751127122,0.3836360675374936,0.3710022073803622,0.3915835481847871,0.5551543967670687,0.375066781694476,0.23805519231123656,-0.007906786029029991,0.35238864127734615,0.13807122465899835,0.6248463208025037,0.4433559957687144,0.3453946286514256,0.15838292154743167,-0.10644683074753793,0.19043998738033202,0.2080344682206763,-0.02727914884855554,1.0,0.35388686585560447,0.3241597558817877,0.24185818357519992,0.2820018917158011
Parietal_Inf_R,0.4466684681827417,0.3275276797377098,0.12305249904806964,0.3707556470533082,0.6006702070999587,0.0904382868183873,0.38735360773885497,0.2702367163424601,-0.17071726515895763,-0.15204128666700356,0.02517175818838576,0.6408480685707156,0.682955610832061,0.6075513231007488,0.03710295447461312,0.2786109560516791,0.7246933830974464,0.019013917489615655,0.17701823342781936,0.2434373774702649,0.6550049648810362,0.19109616037844313,0.7155241938424315,0.3266421953003348,0.3312144903944495,0.06487233005915889,0.17180714212743925,-0.08733213831142125,0.34101139254944685,-0.11929108370262383,0.17335449225237218,0.25983516293576836,0.5347564044275485,0.5304882480947309,0.21418821998374601,0.08960692493463332,0.663650357751343,0.1357502877933197,0.08454625342910334,0.80915632836003,0.06599854228668482,0.4358383647102815,0.30992240323281517,0.3465150639499125,0.5219304942623934,0.387957301573584,0.4854501258787443,0.2654118302882347,0.7459214239377789,0.20067586270987975,0.6478481843749129,0.5389553669728873,0.7782535352479379,0.34665395589764153,-0.3446519051462848,0.7886903579635091,0.05953943695191267,0.22350059296700844,0.4955461792130405,0.5948273690706756,0.5034331786127468,0.16921641909687232,0.36317810692153696,0.30159269064002664,-0.3629025977627624,0.35388686585560447,1.0,0.6639790148676256,0.3253348286619424,0.7479546021117369
Precuneus_R,0.4606168833916431,0.4366180719274162,0.21752334226762346,0.6816850695670864,0.6368835321459518,0.5662457223638175,0.31860866038925345,0.36035609902094223,0.2455206147167374,-0.17176809280246494,0.4832975754831812,0.43517723215169296,0.7934069875415153,0.5839323025493138,-0.12599822873402522,0.19419163999278516,0.6748927978024855,-0.1677765376393451,0.3927110416317349,0.5225359865727086,0.6876787967415781,0.451019539810569,0.6478083604914766,0.28888595448075327,0.15803334101267363,-0.008893530240858623,0.6094969341990402,0.4897568869361414,0.15511407618199446,-0.06442038034012572,0.5893146036831991,0.598178050339093,0.6311288894792423,0.6545511657252334,0.13717005181847555,0.48454001758960247,0.6591589611053755,0.4168815378761328,0.18429367304638555,0.7840500342157362,-0.15069629348223426,0.7303817637873122,0.4313547390583211,0.5044865802802877,0.24912916851662753,0.5640185096204438,0.3489984164552138,0.29411407531345957,0.8980410699281522,0.45995018395096465,0.6383828531427054,0.4460975536451999,0.6374972653391744,0.2753564463278162,-0.22184959465084544,0.7653884606665803,0.20959445378248737,0.05559848605545894,0.48225882234147854,0.4523317867966713,0.5428724993659576,0.17440702674662822,0.706412077136146,0.1417214191342766,0.09300489246665584,0.3241597558817877,0.6639790148676256,1.0,0.6278353412646921,0.5197894332167456
Vermis_9,0.2370031123268706,0.43423802962946895,0.03801986113205381,0.47643362628160063,0.26159025716480794,0.8025943640815224,0.20589489206069148,0.39475365115445693,0.2689580962903767,-0.1020514546332648,0.35757489239543894,0.37294753099384037,0.648473385111668,0.3126008067477042,-0.2000006235394607,0.1079483326125869,0.28951394599532226,-0.03336785249928406,0.23452356371439628,0.7478198234130133,0.3142696014495387,0.29547098999497784,0.5751033778625866,0.036796657899285684,0.04549169432709887,0.047626183204163015,0.32661126640338395,0.6660859925114401,-0.06604500379305434,-0.13388398711655114,0.5413975254248413,0.2789243632483401,0.5515990284204905,0.5684513443968872,-0.0892938922481197,0.4890594518171723,0.3165648336518436,0.25148171195983793,0.05395660902162754,0.5319020534708349,-0.31679663181253664,0.7984616133196836,0.2756261517010037,0.365856755570579,-0.01025481395094679,0.21835410349409762,0.1005245544799919,-0.12462043434865683,0.5026838412553598,0.31888365480772907,0.3275217029560054,0.2662543462208109,0.31422005311268647,0.16832195671661138,-0.12748565528195796,0.3673175879855197,0.06016415327082358,-0.06622837325271656,0.30279786704595196,0.14502715284052584,0.5610536864080128,0.24907085771214404,0.4750274919107777,-0.010988798473997705,0.13341577448637423,0.24185818357519992,0.3253348286619424,0.6278353412646921,1.0,0.17524169960236224
Heschl_R,0.5212955352770334,0.4526529194999435,0.2509221563422254,0.35600512099485626,0.7236460329500313,-0.030703271191305483,0.2042506125305781,0.048653800588880795,-0.12420136000066644,0.10864659982114605,0.1003665535647249,0.6074351875674622,0.30914282183084163,0.7735682054726616,0.11536233655840233,-0.03463041732726951,0.7018602442816253,0.01742865433365251,0.5064463979080576,-0.019129898567296844,0.5172663515952186,0.370453825998257,0.3806262922767041,0.39125830236210923,0.5598520756283727,0.2486706930274515,0.27766215270734157,-0.10076828213350424,0.3364182610330602,-0.20394133732019257,0.16045116774071963,0.41449451121922753,0.10737533836883946,0.331723881450592,0.17845936607364227,0.041910236753228663,0.6412979971363642,0.1765168969308809,0.1737964341257966,0.556582024604692,0.26570222316692604,0.3916061716804302,0.503087030647111,0.30707238251854413,0.5880402272829713,0.5668670763868879,0.24188624650494042,0.24653223267037033,0.4849876109435044,0.1680622772466902,0.694666459251321,0.5644809100163627,0.8046414244212733,0.42351204422281147,-0.38753408135058515,0.7262240508574619,0.01791838559910114,0.4821201695592804,0.2995525302942709,0.5909505383465368,0.2797054683630633,0.401881301662713,0.17304792503231886,0.39350175283683064,-0.4530108235661643,0.2820018917158011,0.7479546021117369,0.5197894332167456,0.17524169960236224,1.0
