,Frontal_Sup_2_R,ACC_sub_R,Red_N_L,Thal_MDm_L,Frontal_Mid_2_L,Thal_PuA_L,SupraMarginal_L,Hippocampus_L,Parietal_Sup_R,Frontal_Sup_2_L,Putamen_L,Rectus_L,Frontal_Med_Orb_L,Angular_R,SN_pc_L,Thal_PuI_L,Putamen_R,Parietal_Sup_L,Lingual_L,Cerebellum_Crus1_R,Cuneus_L,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Vermis_8,Cerebellum_4_5_L,Cerebellum_6_R,Thal_IL_R,Thal_MDl_R,Precuneus_L,Cingulate_Post_L,Pallidum_R,Cerebellum_7b_L,Cerebellum_10_R,Cerebellum_9_R,Postcentral_L,N_Acc_R,Thal_PuI_R,VTA_R,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,OFCmed_R,Thal_LP_R,Vermis_7,Calcarine_L,SupraMarginal_R,Raphe_M,Rolandic_Oper_L,SN_pr_R,Frontal_Inf_Tri_L,Rectus_R,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Olfactory_L,Parietal_Inf_R,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Cingulate_Post_R,Occipital_Mid_L,Thal_PuM_R,N_Acc_L,Thal_MDl_L,Heschl_L,Thal_PuM_L,Thal_AV_R,Frontal_Med_Orb_R,ParaHippocampal_L,SN_pr_L,Cerebellum_3_L,Occipital_Inf_L,Temporal_Pole_Sup_L,Red_N_R,Heschl_R,Insula_R,Temporal_Inf_L,OFClat_L,Vermis_1_2,OFCpost_L,Temporal_Pole_Sup_R,ACC_sup_R,Occipital_Mid_R,Amygdala_R,LC_L,Vermis_4_5,ACC_sup_L,Thal_IL_L,Thal_PuL_R,Vermis_6,Supp_Motor_Area_R,Temporal_Mid_L,ACC_pre_L,Postcentral_R,OFCant_L,Caudate_R,Rolandic_Oper_R,Thal_VL_L,Parietal_Inf_L,OFCmed_L,Vermis_9,OFCpost_R,Paracentral_Lobule_R,Fusiform_R,Fusiform_L,LC_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_LGN_R,ACC_pre_R,Hippocampus_R,Angular_L,Thal_LGN_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Temporal_Sup_R,Insula_L
Putamen_L,0.49016380716919283,0.05867440138821531,0.6687789635083918,0.6470604932475051,0.780918768064093,0.24377628276356153,0.452809154464429,0.7604210396244772,0.39062741888272534,0.6019017712146872,1.0,0.30124005280361976,0.4048989015122215,0.36446338961552915,0.6632509090014512,0.23628962951712107,0.7831484288659003,0.5867906487112879,0.12556076813244893,0.06998313423041687,0.1694111979084192,-0.5409646022944165,0.6193448972711243,-0.13327467244317223,0.5326219906616275,0.08719948278377343,0.6697893058677725,0.32092715622490764,0.627431782315606,0.583105949326073,0.6915411032849526,0.23456638870340493,0.27300277283534524,0.09644303035129886,0.7205676317380175,0.01285203136924685,0.34140678003741787,0.33858098638774364,0.7041235340499525,0.24382929214248458,0.3259856357692443,0.6236901693780779,0.17445347408477774,0.19631923448227237,0.4433747005171796,0.09827600110843414,0.627215853779049,-0.012732202863561524,0.6602076060437927,0.28204615763956814,0.5469146760411081,0.5764533970893532,0.040754143053006495,0.24385259907945422,0.40344751557370223,0.4239191051508872,0.4961403784165724,0.5758313847119055,0.16180315881397092,0.49553425730321166,-0.10956644838756967,0.7125447538970862,0.6317209337260877,0.5451393803520683,0.46113124354848123,0.2741185525148592,0.3526304254830151,0.5923688168414565,0.6682010546064336,-0.19299960565493657,0.05041947468452818,0.5557183231156202,0.35970233342090374,0.3626253516750791,-0.29843124694507045,-0.2148067406353363,0.4755060983124353,0.34495337651967006,-0.13587556602574558,0.5076897897575832,0.0439705053151918,-0.182853901387819,0.32510812171527304,0.4085567578101657,0.5108368859954713,0.6439509569336009,0.21860081473254034,-0.12637033798637887,0.4745550241814444,0.034405217370409906,0.591599173703127,0.38839348901706333,0.3375537139091227,0.5585921756134179,0.31212364038099455,0.644195099984271,0.5708696453119064,0.3664549468652057,-0.03635218998035366,0.02574270610248977,0.4764617681302689,0.34268036127851953,0.17812156161809264,0.28212260739027545,0.19001857503136294,0.6803931721180276,0.6774342483901817,0.4610004081697232,0.7320935343744632,0.13306123660701688,0.4539640529187438,0.011150610196192935,0.4857867692582639,0.34924578624792724,0.3378411929279921
Rectus_L,-0.20760472307546624,0.5793040046336929,0.2772973662335468,0.0054747214316021664,0.19644432332371695,0.10759470268866532,0.08416375513756706,0.07681948530095883,-0.27010113181360257,0.3100773393407526,0.30124005280361976,1.0,0.8635604785311904,-0.07516168257687146,0.23167279682343944,-0.14568390504626672,0.3529503069733384,0.04183645242362988,-0.11649549323959593,0.49760238422880676,0.0824280472098536,-0.10075432970721743,-0.17073617236683655,-0.290501768178508,-0.03328534878521612,-0.35901772407288574,0.0472336716103624,0.04089481523084884,0.006501594577233952,-0.06383371413566297,0.1471321568518507,0.22128785916035681,-0.3235696019353259,0.0015334667484145292,0.18644643523508703,0.6112605201383972,-0.12147687554394067,0.04800654476333404,0.1763148310975468,0.3077577209432005,0.9479404279135109,0.01636094626002862,-0.028256345710472818,-0.22231121366418646,-0.3173707804711557,-0.18551552494805496,0.39500257063695204,-0.0676431090631894,0.17361775688734107,0.9507704374043076,0.27510542014713435,-0.06816988880144044,0.5772780560255879,-0.41793217156523094,0.13522163542211882,0.22747468122839765,0.0213587442046185,-0.1469966436336131,0.46946142796305473,-0.1928312024473108,0.5203691350521655,0.10592786544636046,0.24776447803413307,-0.11989098008268907,0.17246364836470934,0.9355432694857732,-0.15654199553936177,0.2355775463532496,0.07742842401558958,0.24504440655637108,0.2863040579071675,0.2818292479549094,0.042073233726457035,-0.13107765990477255,-0.2707186358880508,-0.06838832757046288,0.07573622240134616,0.5476608619427702,-0.21605674139705494,0.028403626928810568,0.06512125350889922,0.039508732192586625,0.22668671553909328,-0.13772675318326272,-0.11088602222435821,0.1167508445450404,-0.24124113530958127,-0.10115737450540388,-0.2256875682847242,-0.12286465119520142,0.6266771209246299,-0.3675288426882218,0.8738290990752974,-0.16546949803961664,-0.14211190532222234,-0.036702884886546126,0.18058205922006676,0.9327219743230795,-0.2508486362763089,0.3335857941341969,-0.22598726443228337,-0.22675857197039942,-0.15094612987487688,-0.11664578445134142,0.10958150944264,-0.050583767806535264,0.026524578991394175,0.7150236795321863,0.2629685214027608,-0.085448854480143,0.048761621605020296,-0.24442966738123043,-0.07515346245357171,-0.08234811427824085,-0.08267415570299828
Frontal_Med_Orb_L,-0.23669914111502424,0.4131944238507603,0.39354650401183267,0.00968687018006406,0.29078719777910184,0.11761694125528349,0.010975565362311425,0.16221793427645081,-0.347553788552738,0.3509564392792506,0.4048989015122215,0.8635604785311904,1.0,0.008368230383792329,0.3708630275334525,-0.18056723271101072,0.4967692182085558,0.05199823682466975,-0.22565083852396375,0.3843154889663438,0.04854175249777843,-0.34739664066768544,-0.09432354004462776,-0.42654581642247547,-0.05373481536189199,-0.46925397776645994,0.10311506584491618,0.047550783222824085,0.00957548753809842,-0.06218297900347213,0.11585000072871954,0.1422676484634946,-0.2981263000385718,-0.1791594290851692,0.24600498781648464,0.3260746491972734,-0.17141514010766484,0.1497354488427577,0.2152416358572884,0.32627048182218554,0.9161903004597298,0.10056373641852506,0.014505094094249516,-0.37544079996020185,-0.30479635444100656,-0.26177434172608616,0.3765020743161388,-0.10893102017756873,0.16957413205224547,0.8510106954374929,0.3216756569248657,-0.06609637848756088,0.3632821000757201,-0.4833107603906811,0.029983193215010143,0.3301915836677481,-0.005497396827397404,-0.13474602408579905,0.34696644711408153,-0.12951118370463227,0.22758432480044935,0.20639179276199038,0.2807501469313262,-0.17406000336287536,0.2192523419209906,0.8694257027008173,-0.18992288109302305,0.3153452303601745,0.14147323272294315,0.016143618434906484,0.18959186835621555,0.3767406015882665,0.11016145148299161,-0.22279402293662376,-0.5396530898904542,-0.2604113436316172,0.1474462338446835,0.6086269704679712,-0.4486570753714907,0.18476416801275347,0.020054483299930873,-0.1344638420261919,0.3328916505864739,-0.18834597028797714,-0.14011657843912953,0.1585163001563951,-0.23182724171358698,-0.2090884505488474,-0.23763361995797178,-0.3153580610195525,0.6967620278673429,-0.400889581120919,0.9516434975464977,-0.14351762547710467,-0.18909475618154017,-0.02390058327110476,0.18417087779647937,0.9507841912991909,-0.4755804803596772,0.19263717030126634,-0.27351521287769404,-0.1604579634079217,-0.27762634261315944,-0.2028024544502389,0.18146863664487123,0.09553082183491873,0.148133167603368,0.8299788150486702,0.4338248017215202,-0.2104559964008737,0.055309296887593805,-0.406949633007014,-0.09634811048114972,-0.0058972541158985575,-0.2373576324384128
Angular_R,0.3970655213001417,-0.028155061438432747,-0.1020742349794824,0.08538805966645133,0.520438886390978,0.3256395072170801,0.3195169017156994,0.18715698652026455,0.5142990294634416,0.27760729111740806,0.36446338961552915,-0.07516168257687146,0.008368230383792329,1.0,-0.046053610470559496,0.4101105053191742,0.38726597640055715,0.5827520249444392,0.5202756152702587,0.19917324543785128,0.6334621168555805,-0.031688061297571894,0.6937151861673245,0.3883875570828886,0.46363786992709005,0.3461566856988966,0.2672569612098302,0.09488075352536436,0.5855478492177877,0.5202745423047367,0.13716779314366256,0.2573744696244123,0.2539899324267923,0.5357094289150736,0.5197415152315099,-0.17442084930922463,0.42835133825770394,-0.16981888495016037,0.47391760412207284,0.08107416039907268,-0.019382487630652413,0.41166661999292226,0.17308898920701474,0.4298188535321666,0.7371672659502312,0.38281765613576285,0.24385904819000984,-0.25501633171809296,0.2229522702220093,-0.0985342325262101,0.045847232064232524,0.5005737857325797,-0.1449430132659857,0.5760940276060703,0.08954209639389958,0.2356386923680555,0.3965972778886087,0.563337625384919,0.2545890286881542,0.6882651224659565,-0.15672755452573403,0.24288502071817075,0.20273283454398877,0.44139959091719533,-0.20739780125931784,-0.07917353253413045,0.16120911287351342,0.015809224004759283,0.5457468218116843,-0.0022448776753740906,0.3813344102257429,-0.14093824543126837,0.29620811362208666,0.6725825364534423,-0.15200003285806177,0.12831832081787473,0.2758253963468671,0.08500215083095629,-0.09507116585970646,0.31050793145400923,0.7887731920847922,0.20469236212193298,0.35561413191109237,0.5515518121906589,0.1954527725233076,0.3508568912219762,0.492632101943789,0.49178009616567053,0.48419405710263624,0.0876490149355005,0.014387965646811168,0.6039027483117355,0.07284656406777919,-0.0019329069111800633,0.6454305141252258,0.22767988378876927,0.5642428229451223,-0.015868120574938194,0.31898185060153444,-0.1336496989696015,0.5255165287248396,0.6569999570048712,0.11748119425528247,0.18136046275469958,0.8362963520046292,0.5648675720211364,0.2732405725169197,0.03296082179130128,0.2619108029097059,0.4743668467635321,0.3369112076634691,0.11194296033991671,0.511594247343553,0.7541259413473618,0.0876824032950862
SN_pc_L,0.17552944118984126,0.07133983009868779,0.8668270908367413,0.4411537567117224,0.45939303271209925,0.20998644493806198,0.07810515389143798,0.7606050229851277,0.08602325779208492,0.34645808360915353,0.6632509090014512,0.23167279682343944,0.3708630275334525,-0.046053610470559496,1.0,0.05518353010808551,0.68561663238919,0.24759825413954684,-0.3686484865079401,-0.13628614301662254,-0.3394213054372485,-0.6154439038886296,0.2604439211644295,-0.5061317765655395,0.17460190568292763,-0.22439135633077495,0.40848670882007143,0.3514324108390433,0.2914051335506831,0.3129258436562816,0.4847241722478398,-0.10188473592455478,0.1879078875245556,-0.3391503848464423,0.3921625036386314,0.073079225524748,0.22518808489656655,0.776620879882539,0.3322592251732367,0.3015134053804675,0.24594920276384866,0.3589998257742389,0.22063562288829477,-0.19119575853246895,0.13480822197200198,-0.167996815083633,0.2779957927967148,0.3119790654887804,0.37325031598964137,0.2165039041476262,0.26904030125587175,0.32804212147510464,0.07706867685799997,-0.007106127512903452,0.35988192837175503,0.3464329203726686,0.3067130003937371,0.22799476858224643,-0.2206412521879971,0.19761555591454646,-0.07095930214017473,0.5875819785581784,0.3972415683950286,0.12794372284268551,0.6930558012928351,0.20778251916739088,0.3359799895164466,0.8236432373621794,0.38171125914867127,-0.5525615069600509,0.00028010998319216067,0.9079512673762309,0.17392262679004117,-0.19744657088736123,-0.4392262496423434,-0.4294808640930679,0.44573948051930323,0.45866321265503895,-0.13694998213915388,0.41159444253018085,-0.35642861548431604,-0.5731076289651459,0.2176733049936374,0.05949189657197786,0.279928434384306,0.5244935808548044,-0.10835347551499659,-0.48202092978869454,0.2644882531655361,-0.2725322029120379,0.4535017109239483,0.1407744670137365,0.2334471538340736,0.5048801105357746,-0.10670327282123783,0.34832512529722715,0.20325906559401075,0.31150672811500585,-0.46905846942137625,0.051833889029800066,0.18526867000117275,0.03234348102846408,-0.030839587039087762,0.15126482134586663,-0.24053339775166563,0.4419907406141404,0.6956347376647833,0.3278516675552901,0.8111010976295098,-0.28000577736583765,0.2679513291259473,-0.05419361507360162,0.16729011198603777,0.0761782977570295,-0.06901556679759954
Thal_PuI_L,0.6412234990216867,-0.2220775240549587,-0.04474329548847687,0.13404966061808252,0.5550869589324924,0.5276178138715493,0.5606759557394242,0.42436917790746365,0.7052921160183052,0.4832604106627656,0.23628962951712107,-0.14568390504626672,-0.18056723271101072,0.4101105053191742,0.05518353010808551,1.0,0.12566631836645,0.6840052976222273,0.5079265167784954,-0.17146674470537515,0.2847419707147663,0.05272637679750096,0.44561421122228745,0.4006180715898882,0.6647390766253375,0.5154983700121624,0.26342834260290254,0.47223067154858883,0.6626089682661472,0.6558188438812513,0.18146880660469694,0.4335487837036328,0.4622289848892632,0.3878752468715978,0.6333811076256067,-0.13125385126447173,0.6797456626569595,-0.030534421052061347,0.5562803380583332,-0.19037317139658425,-0.2038523356126376,0.4190138637785489,-0.0007738321638228104,0.5553111456659585,0.5692741370952251,0.6048605210646126,0.4131310349004893,-0.1879364463459964,0.5726974728973578,-0.21600862195664863,0.16263870064506983,0.7048515615543173,0.019761710933352404,0.6489837036487803,0.4317797023429771,0.02587449700973302,0.7282577900674772,0.5811267844215522,0.2994082618712502,0.5722594407971593,-0.005009975691872634,0.19604985505264536,0.5104900332505474,0.5561337506302062,-0.06801286414664022,-0.13845771247470226,0.5020225118821082,0.07266353530459356,0.5942881541663289,0.1402563597910533,-0.025937201335169552,-0.08243104820533743,0.055872433489537625,0.4451371195942625,0.32879495474369597,0.1002567733410509,0.4364884596313308,-0.3013026140592878,0.1202027893209233,0.15331889021228565,0.27030124062699823,-0.04913870057771135,0.49212753518188845,0.7554168605748295,0.5195823430732618,0.6113800532167472,0.47520934078883387,0.32229703503574253,0.7588715618870318,0.48728482618971813,-0.04246091572647581,0.6914389570520686,-0.15125628560081786,0.2978910626451767,0.3376409411744225,0.12824599523221675,0.6372137767523353,-0.2105386468214115,0.5118394097341628,-0.3500515756801665,0.7494864575910397,0.5458515115792538,0.581523199679246,0.18758539720046513,0.2562506540645266,0.24602687140528604,0.4144026829336469,-0.0645080509802478,0.167173092733695,0.520152953195306,0.7257142275956634,0.10584475986882663,0.5810191384161315,0.3018743266549395,0.4711615268331602
Putamen_R,0.3013921816286221,0.16307865397072502,0.6667119169114117,0.4023947243963203,0.6928615485808813,0.28257619203044165,0.19077650097074547,0.5795750423085386,0.20872228430943743,0.5647898623612881,0.7831484288659003,0.3529503069733384,0.4967692182085558,0.38726597640055715,0.68561663238919,0.12566631836645,1.0,0.41692363553185996,-0.06510706998115412,0.15893469190893342,0.049088262685393305,-0.5591157914622955,0.6088928274803816,-0.3056773827665366,0.2690296476936372,-0.17719717258704268,0.517041361971986,0.356190844628184,0.4686694203175457,0.430077550260134,0.6063053143343669,0.04006166531767915,0.1919325724228456,0.0974356852460137,0.5865743422141992,0.1359226909755654,0.367370230955903,0.38341202808148395,0.5888114109361635,0.36544892968796844,0.409845489213667,0.5097834803398691,0.220356472316338,-0.046464282799577206,0.3791367506381121,0.020408043395471833,0.45171174258185043,-0.03943285530632477,0.4487823825288515,0.32186379043444885,0.39185302889836354,0.45595351200649753,0.14245844080840522,0.03916955503570902,0.29676911855674937,0.6697643964093226,0.38955948339813734,0.40421621304172434,-0.07632238175160494,0.44497804721205103,-0.06941841129278223,0.6651320462946791,0.38926066942512155,0.2697236983536041,0.5439129299876407,0.3097410823205411,0.12517286159352223,0.5700184975843912,0.5911944373211,-0.40335381883932986,0.31104558738725085,0.6353500074720779,0.5145069223812383,0.3110928037652309,-0.6270513357223982,-0.32023201371790067,0.36491147597376256,0.5821399334736341,-0.3164591535515055,0.5480151143071939,0.053241071088135146,-0.3359552513130938,0.4098215105470725,0.24992585873558149,0.3378830820291532,0.5732115553299962,0.09619431532043295,-0.09811269900702814,0.30881875776600387,-0.3598672695158318,0.5878242621629727,0.31379329554484686,0.4319368387462857,0.37085721604230226,0.3385236028610202,0.375564346159732,0.4219264447765925,0.45217970312505434,-0.2992432403601134,0.006532030064328527,0.2713127150462222,0.3163029858293696,-0.1839011317106943,0.06701774355946367,0.23921061119335663,0.7379620376997147,0.6814546934528739,0.5147184966393538,0.8812076660260308,-0.09814246607341849,0.35151612447680497,-0.06269468159494788,0.3140602587901441,0.5149572808819501,-0.06277083258818852
Parietal_Sup_L,0.8508076573157685,-0.11489451351599415,0.1319358099964735,0.4408564534511665,0.8562475767690901,0.5733437826993828,0.8332717623253543,0.7113608903536106,0.8930549317991117,0.8031052291328103,0.5867906487112879,0.04183645242362988,0.05199823682466975,0.5827520249444392,0.24759825413954684,0.6840052976222273,0.41692363553185996,1.0,0.6209408102734437,0.008234223285599212,0.48240022320979514,-0.04096085527784676,0.6685009379397703,0.4656735679068294,0.8918856974146689,0.600912116364951,0.4798641803025372,0.3212817748917043,0.9691771710755013,0.9123749744229798,0.48249283215035593,0.5351311003191666,0.5093099778912352,0.47903442194929,0.9260682325551315,-0.1703590122691234,0.7189725999970314,0.1061871713051331,0.863730927232034,0.16430342225264524,-0.0013425255794123102,0.5848390919907249,0.26220641257900856,0.67243984126696,0.6680128034561407,0.5053913267446704,0.7067922098496391,0.044106233288685195,0.8236065977559016,-0.01373726818244861,0.4649161963716411,0.9213626700500722,-0.034667613565444615,0.7012174712805014,0.5386569378323497,0.3083797247939988,0.891940976536673,0.8621056276942114,0.47352613804502913,0.8132847787152725,-0.042658550023144164,0.39994153608363736,0.7468407814189912,0.7827828732089671,0.09403225133974795,0.0775266017083543,0.7089668552695845,0.28426512501405216,0.7728732644416457,0.15667634127118396,0.19904930203273422,0.1252534060931921,0.10622889859092483,0.5768987699146753,0.21856443761200411,0.11647889268945083,0.689366786248395,-0.07699552455960994,0.20330876073628562,0.39755145613547427,0.381451595147985,0.02385394919816484,0.4663390865111034,0.9152688927395523,0.7168847441436558,0.7052894452911748,0.5018690056622024,0.3947670164740567,0.8738218490685444,0.5255105004043128,0.15669530242784388,0.771492242957234,0.05283261179958456,0.568874026917,0.44708341257446377,0.5127277171087736,0.9360211106619275,0.05670568469938495,0.5306442436753765,-0.02506947075337814,0.8858525196961207,0.6961108177445812,0.678801351208317,0.413936807709959,0.4073768992428351,0.5725961203625167,0.559657704748639,0.14702064654758595,0.42102421805730855,0.7044029933378875,0.6481321142658367,0.3257286379690819,0.8821748710144224,0.36867585380646734,0.6479234331277651
Lingual_L,0.5002128283741829,-0.13062073044677922,-0.3824929581665279,0.19728312743584395,0.35334824801428594,0.3017769852380787,0.6972916739109363,0.12526480389874134,0.6727344113427434,0.3992704624137867,0.12556076813244893,-0.11649549323959593,-0.22565083852396375,0.5202756152702587,-0.3686484865079401,0.5079265167784954,-0.06510706998115412,0.6209408102734437,1.0,0.23609853926505647,0.8073048920796461,0.4245783216697477,0.3584538289285868,0.7258026679513049,0.7195633162486926,0.7341094282190725,0.19047127618212947,-0.08432148100574904,0.6034810957378273,0.5620536027205024,0.22156544481579282,0.578576173626467,0.2635255340840133,0.7250179164088512,0.533372364201551,-0.17149560364479347,0.3462520811830769,-0.41137110157500933,0.3794192537722584,0.010959185220020876,-0.16140972904140122,0.2970288031250881,-0.04348737172114747,0.8726999140487605,0.39009306329676374,0.47187189968948734,0.39731661909570026,-0.10450382537140952,0.5027051570270307,-0.14751178244297383,0.10050685211295597,0.5283336266702794,-0.16640979094396594,0.5618745659030135,0.3064268637755649,-0.14802942353363932,0.5381220675115449,0.6233587397404413,0.6116766701584365,0.5490663736219074,-0.018254855804178273,-0.038013729234037216,0.3805724068027469,0.6510558324740247,-0.34517887754321636,-0.08085189442952567,0.36635415037537233,-0.2703715219221296,0.40893524378023166,0.6255523416043938,0.1470873285930188,-0.3983760914128948,-0.10559861034276531,0.62620425895184,0.5659221367730641,0.38670974174027317,0.3119742544784948,-0.349536819962034,0.3657912127910288,-0.0804786853054664,0.5860758548149152,0.4397799091234527,0.18828172532147724,0.7474355246434543,0.3327608086713075,0.1468719967470796,0.4663578709826385,0.7873976021010107,0.47429910727900904,0.7411930418756567,-0.13953763306815292,0.5202535592411653,-0.1411229238696817,0.20076822108304948,0.34322844391382484,0.33770668090960726,0.6414709903061455,-0.17304512514758796,0.799563977407745,0.07684064757583754,0.5676685100759625,0.6107367770313381,0.6416134125936044,0.33436341051642443,0.6158628606469682,0.13419867233811067,0.07067028935727984,-0.1964171025051614,-0.1543606951326352,0.8456056980518184,0.3471328355257344,0.342799165549615,0.6070647816475621,0.20216684602402768,0.67552223152529
Cerebellum_Crus1_R,-0.18481309009177396,0.35985515569374227,-0.04414845940230807,-0.0297057963288756,-0.00955187100123839,0.010329552446728894,0.07935306266597955,-0.18361045867744896,-0.08724219113533717,0.059374280925145205,0.06998313423041687,0.49760238422880676,0.3843154889663438,0.19917324543785128,-0.13628614301662254,-0.17146674470537515,0.15893469190893342,0.008234223285599212,0.23609853926505647,1.0,0.37112936918023787,0.13462524682758087,-0.0044090768630739826,0.12059404086923678,0.033838965895206706,0.007098314093288088,-0.08918949630412924,-0.28217158693530087,-0.006049536468237594,-0.00895709083018364,0.05908219102030439,0.2231460104240795,-0.13496307780177152,0.48291172912527347,0.06573708319463414,0.32169231843888385,-0.13034303504370004,-0.25974237320527876,-0.0078218950771526,0.41723095668386356,0.5267853003536656,-0.1252302317344404,0.03760678568850318,0.17215610482531504,-0.11201797216475544,-0.187938387041688,0.1687446279837828,-0.05449262170981871,-0.03429266162047762,0.4922993239344858,-0.06199347536219119,-0.08477391786600585,0.14494089544667607,-0.21519251928321437,0.09560881652583476,0.10176976410301676,-0.07518682555520453,-0.03938557648531591,0.4022643925592633,-0.02242485764327581,0.21985573544733117,-0.09263982938069815,0.03534201739071391,-0.0003802244783903035,-0.016344432998815217,0.4484082029662077,-0.2354968077048614,-0.13076139985587046,-0.004485815664553755,0.4069807543727042,0.5271882748642044,-0.022889131213743464,0.12079879822314737,0.22780267301937301,0.024964173727143865,0.18949415050174773,-0.033526290305237905,0.4303492937556716,0.09793125328377328,-0.09030454697219295,0.4084760763876353,0.38618938076912623,0.048769165342273386,0.008665745072318298,-0.28884956108987353,-0.1751402162153421,-0.10515623030099934,0.38141662364834567,-0.22551090325209625,0.06669063119950394,0.21698920010669612,-0.10943592653969715,0.4843990132664058,-0.2586444640593327,0.1386799951679667,0.05707517076866824,0.0907590957095491,0.45635766334282185,0.157718091003374,0.5403914645270148,-0.1443715844502516,0.024376382478816568,-0.06841214644714617,0.011084152174271309,0.32685420535747767,0.008349039951940094,-0.11589048187517018,0.19237416264270538,-0.0042510583197138616,0.15682946258706895,-0.1834962735793614,0.11415617025568875,0.05691930661079288,0.2154265242220205,-0.022782581727452515
