,Frontal_Mid_2_R,Putamen_L,Parietal_Sup_L,Cerebellum_4_5_L,VTA_R,Occipital_Mid_R,OFCpost_R,Temporal_Sup_L,Postcentral_R,Cerebellum_Crus1_R,Thal_AV_L,SN_pc_R,Cerebellum_7b_R,Postcentral_L,OFCmed_R,Thal_IL_L,Parietal_Inf_L,Frontal_Sup_2_R,Rolandic_Oper_L,Cerebellum_9_R,Thal_VL_R,Cingulate_Post_L,Rectus_R,Olfactory_L,ParaHippocampal_L,Thal_MGN_L,Lingual_R,Caudate_R,OFCant_R,Angular_R,Heschl_R,Calcarine_R,Cerebellum_Crus2_R,Supp_Motor_Area_R,Cerebellum_6_R,Amygdala_R,Occipital_Inf_R,Occipital_Sup_L,Temporal_Inf_R,Cerebellum_Crus2_L,Temporal_Inf_L,Cuneus_R,Cerebellum_9_L,Vermis_3,Precuneus_R,Thal_VL_L,Occipital_Sup_R,Occipital_Inf_L,Cerebellum_3_R,Vermis_7,Olfactory_R,Thal_PuA_R,Frontal_Inf_Oper_R,Thal_MDm_L,Raphe_D,Cingulate_Post_R,LC_L,N_Acc_L,Thal_LP_R,ACC_sub_R,Cingulate_Mid_R,OFCant_L,Thal_VPL_L,N_Acc_R,Insula_L,Paracentral_Lobule_R,Thal_PuL_L,VTA_L,Thal_MDl_L,Frontal_Sup_Medial_L,Thal_MGN_R,Red_N_R,Fusiform_R,Precentral_R,ACC_sup_L,ParaHippocampal_R,Putamen_R,Thal_LGN_R,Vermis_9,Pallidum_R,Raphe_M,ACC_pre_R,Cerebellum_8_L,Parietal_Inf_R,Cingulate_Mid_L,Rolandic_Oper_R,SN_pr_L,Frontal_Inf_Orb_2_L,Lingual_L,SN_pr_R,ACC_sub_L,Frontal_Med_Orb_L,SupraMarginal_L,Insula_R,Temporal_Pole_Mid_R,ACC_sup_R,Vermis_1_2,Precuneus_L,Thal_PuM_L,Rectus_L,Cerebellum_7b_L,Hippocampus_R,Pallidum_L,Thal_PuI_R,Paracentral_Lobule_L
Cerebellum_8_L,0.5187415199403498,0.40344751557370223,0.5386569378323497,0.6018361327247148,0.26644835504287867,-0.02312350930211237,0.16485568263288092,0.46172613563676534,0.4738006342157455,0.09560881652583476,0.14380124185570378,0.36850448791310075,0.41450708409664505,0.5811605018687567,0.08513240837030878,0.520513550863732,0.4978354139465644,0.5064371738057272,0.4180677428189697,0.2375948753720262,0.5273419143186272,0.5771242159907986,0.0759323939544252,0.12971251430296468,0.45777677490447094,0.3419933417011045,0.3812403644737574,0.5310359000315632,0.18469582464931528,0.08954209639389958,0.07536267413399335,0.2697414802936504,0.05291649850985282,0.549882607049924,0.3955246127872611,-0.10447782032781808,0.19887468720011514,0.2717654471735518,0.14229576598345636,-0.07346867817341883,0.2294297915595519,-0.022031659108748422,0.29430715707895005,0.5786627059065461,0.5630092690333551,0.4661068789496632,0.1349035457837913,0.09540882566477524,0.3986764591148798,0.17315759908251982,0.16647651710128933,0.42271038528316673,0.37299505173741887,0.4396501752945107,0.1854085120975199,0.5185849576394631,0.2539894221630234,0.10143271171388962,0.38839240115084916,0.0984750835166004,0.48632742177730026,0.029975634104455976,0.5405688514337889,0.10478526728647887,0.4186403219685841,0.5331789703263118,0.28379178899064444,0.1939190990936413,0.40847208154732817,0.5096015155717601,0.4610384255273456,0.3260978513653281,0.38519785571402676,0.5375783694986148,0.49434168558291836,0.35915260048035463,0.29676911855674937,0.5288622304907501,0.235001534190524,0.3695035051753109,0.23884551686404068,0.054003350312192375,1.0,0.3419910662471857,0.49643052045124025,0.14879583265768845,0.3194484152503372,0.15110422275940447,0.3064268637755649,0.15939676667540528,0.008175385284127564,0.029983193215010143,0.4990405099958948,0.26453701797302,0.23509586351801642,0.11533479618208474,0.4689989534051634,0.5652273637512332,0.5454664546577713,0.13522163542211882,0.4105501294340883,0.4153740566138974,0.44850796773433294,0.44200020009944835,0.6101380842271223
Parietal_Inf_R,0.7512361681275948,0.24385259907945422,0.7012174712805014,0.687467560818474,0.02666510209402789,0.4106809817981161,-0.19780884729879059,0.42578735737037415,0.815449374362163,-0.21519251928321437,-0.11340599367699893,-0.059691816185609155,0.16113435838999107,0.534114348260277,-0.46867049830012236,0.4784730042591597,0.6483997612320855,0.7397641139884611,0.2787605821734278,0.3852831291619644,0.36063218876704606,0.723390010884529,-0.43314235981704086,-0.14297275392286946,0.6407035685981357,0.29178683756444607,0.758176057273175,0.44101493544946596,-0.29060591499986416,0.5760940276060703,0.0072575063942273005,0.69237675440632,-0.06961597336725747,0.8340363034231815,0.7386072354242313,0.12998313076156542,0.15301540200831718,0.4370878956105491,0.22304176123442432,0.16949960289826588,0.4064324937282989,0.309156429439459,0.5502327154359146,0.5951899011013736,0.8507539682912919,0.37657060768279843,0.6763651360479932,0.04834801791442777,0.2044538713033426,0.23886941504970405,-0.0729686543651184,0.5752658512995026,0.5962488532561503,0.2814121607021229,0.3528601468332107,0.7085217280826445,0.1872204238387998,-0.0687140438489538,0.44530041842881735,-0.2578021836820952,0.721105269773737,-0.45830403777501544,0.5398225680221796,-0.20679852804570623,0.5421670324119716,0.8507343641418995,0.04196633363969905,0.07393081278316511,0.21590686990860325,0.5612504252087991,0.2892896248498161,-0.12181289245723616,0.6499285521390714,0.817688927943923,0.592396697130913,0.23018516886731838,0.03916955503570902,0.3596676296758867,0.6024755827578391,0.25628482234693467,0.5666040535812525,-0.3162090710777085,0.3419910662471857,1.0,0.6951793238572712,0.5225511139052117,0.0711859810852052,0.13268377392334849,0.5618745659030135,0.038920759397541124,-0.43043280418048574,-0.4833107603906811,0.5861953614935531,0.5718630130730663,0.4355219396993994,0.17894201115979938,0.3701548180815618,0.7423836450025054,0.6778131245309201,-0.41793217156523094,0.2336698763167138,0.09737621041824099,0.1593289426602762,0.6635493307253495,0.6527589978035416
Cingulate_Mid_L,0.6905760215197118,0.4857867692582639,0.8821748710144224,0.8183138297115613,0.0466729351886701,0.3055273469291948,0.12921159528512421,0.6159407428603703,0.7885765943174124,0.05691930661079288,0.2221743852458821,-0.014818225514589391,0.1327466591724716,0.796548761591087,-0.12167078085482409,0.533881521805343,0.7973962924447153,0.8412736193936816,0.623405762900707,0.6109665756282149,0.4017106840831059,0.9034482327027825,-0.10491803593123165,-0.024377795339341334,0.7016389275806929,0.2863141984398796,0.7026419768953561,0.4975823846921278,-0.0769982656967472,0.511594247343553,0.18521539350428531,0.649336762674143,0.06055285486478139,0.7940410532763985,0.6173247680983766,0.09148500055379415,0.04125202829267145,0.4866246952806386,0.24207572587034057,-0.0029652347511394104,0.30252308962855,0.3064489910805179,0.610752662177933,0.7818664391142703,0.8413807898384156,0.4451100018130398,0.45265786397817986,0.14338711938974572,0.5044334728965578,0.31275799389301345,-0.03307658622806723,0.607492398342962,0.6144174397504497,0.36307581519919985,0.1627642979958643,0.7896108562690771,0.33213156340031597,-0.08890575573860125,0.4107951690934312,-0.07995242711814309,0.983107053668468,-0.08057851961001763,0.6197796603612385,-0.14906304017193014,0.6112299428582073,0.8720680235624692,0.2561906599080889,-0.005133280239088458,0.23568911782511281,0.9042696283907087,0.35585877294527474,0.08262298459850922,0.6221004542292019,0.7767964400789938,0.5907874124698086,0.5985748099104129,0.3140602587901441,0.43821560126490033,0.6146261309087773,0.4846215135724698,0.3302728613161122,-0.016250638771038276,0.49643052045124025,0.6951793238572712,1.0,0.5245286169194726,0.15302660511502156,0.44946755065251925,0.6070647816475621,0.17184671479927596,-0.11271096216638896,-0.09634811048114972,0.7610385321329526,0.6289429519504947,0.48130822265308726,0.5488191240479426,0.7221564099749228,0.8827490214456958,0.6857426126495603,-0.07515346245357171,0.42844517235908264,0.2959007296462347,0.29227456442704464,0.6302410884369236,0.8175135423453594
Rolandic_Oper_R,0.3654126480183085,0.31212364038099455,0.44708341257446377,0.3314116866167826,-0.15083333223090653,0.5115294667915226,-0.0736706067283035,0.0313034878611821,0.7050040851130208,0.1386799951679667,-0.02351244830231147,-0.3431142715959316,-0.16109893472847844,0.3877967012881542,-0.1320184579199072,0.298822145907164,0.36717435775979185,0.5730202299336586,0.23561828551199945,0.5627523548142973,0.31117857312358277,0.49774412425222525,-0.14640104378271487,0.032271510717965045,0.18573528112669394,0.14905015593055915,0.5719672910825698,0.14888473054024948,-0.17260839635287847,0.6454305141252258,0.6194810256102615,0.5782908004752981,0.118970230605928,0.4742155120659784,0.3711758597968345,0.2723057068839103,0.042578095416108644,0.2861414041118518,0.06888422811234073,0.023827121428367334,-0.06801918352253329,0.3639358701338115,0.43286355202894006,0.3737366080181321,0.5314011322674292,0.2509135420205631,0.4554128370439503,-0.07281142162993925,0.17867568386222576,0.19704791791006288,0.06296146329894163,0.36154523630953556,0.7883927335715466,0.1947756024065993,0.24591129954401397,0.5281034782833837,0.20616083536491603,-0.05124208561541096,0.3826607795927829,0.09840795274281829,0.5288427774893582,-0.10009682566967738,0.2645503779476708,-0.015560338378249097,0.14737307012525383,0.5513119644100488,0.06924706207399685,-0.003424277505441324,0.3361057400970082,0.5103645348515098,0.12038631073832519,-0.16049456608065016,0.6030654366614249,0.46620540132086524,0.3583372968561658,0.4484162698437033,0.3385236028610202,0.17084418847606647,0.41735176059080936,0.2918142436089428,0.28051222486326194,-0.020867406530271276,0.14879583265768845,0.5225511139052117,0.5245286169194726,1.0,-0.020513047358912538,0.14274260709851938,0.34322844391382484,-0.1607143863629043,-0.11615382347286422,-0.18909475618154017,0.2441991013127116,0.8605521855915967,0.40967028581254333,0.47889832603453564,0.13827979683732855,0.4869215804111491,0.4231189202523068,-0.14211190532222234,0.09282455388737616,0.1523867507251853,-0.06339777850814476,0.4797854589718942,0.28287670441401797
SN_pr_L,0.26885129496644555,0.5923688168414565,0.28426512501405216,0.1815154172875473,0.7610385273546154,-0.20319198718840242,0.006890897986525831,0.3194548389578195,0.15910189368398872,-0.13076139985587046,0.01335619029910531,0.6963908840845119,-0.019895953850437336,0.3799468798820831,0.2396683221169944,0.4774000673649638,0.24742540544765482,0.21986320290765324,0.2724571530411476,-0.30855189464220634,0.5147790420692532,0.3330317443207672,0.22238645512977762,0.04701335015298039,0.2834544277160088,0.2751518728575769,-0.09149458485649051,0.5248376894742938,0.24465702499784042,0.015809224004759283,0.12166978629412475,-0.16989477753652032,-0.24477405808108915,0.2851411795186089,-0.1158197721030921,-0.3437158659871971,-0.08690828207747889,-0.08223790414412675,-0.3089655098609709,-0.4572072832851885,-0.3361642906150514,-0.16352745851736908,-0.2806495520234997,0.3366578085074143,0.2681926446257883,0.428851791259259,-0.2159947140890718,-0.39140248637039754,0.2691863924065184,0.28794989478315625,0.008757263386928322,0.32501595569252273,0.29168994401812604,0.5764501952908352,0.07031041561842713,0.3200578321486409,0.09873116763951202,-0.0505049609836273,0.435902204647676,0.07590918109212784,0.09842633696436917,0.22709355492203828,0.5525615557128825,0.08995033622887368,0.04159557586880499,0.20417930697261408,0.5415740999587774,0.6544015015804757,0.592291220961575,0.24771521594782483,0.18284045106534594,0.8105263012304772,0.10424149126817439,0.24688047277201539,0.3584051904904273,0.3641682485549195,0.5700184975843912,0.5562934423648616,-0.35349245710708854,0.4828497091523021,-0.011724988812497972,0.23303540853995883,0.3194484152503372,0.0711859810852052,0.15302660511502156,-0.020513047358912538,1.0,0.25535188040773343,-0.2703715219221296,0.2606502810171237,0.254341394463422,0.3153452303601745,0.1234599007411876,-0.11155141020656147,0.012406717285219563,0.31499958904452724,0.32968111530655914,0.3151903217988739,0.21800913939343036,0.2355775463532496,-0.01213182490447853,0.749451425988595,0.6325718647450921,0.2682842306314597,0.28060946150652955
Frontal_Inf_Orb_2_L,0.34375974698262035,0.5469146760411081,0.4649161963716411,0.30296663745879565,0.14522508649699772,-0.08258548017575788,0.12636187371754778,0.5815928180754192,0.12586861947245326,-0.06199347536219119,0.2967251349426921,0.1535840495356124,-0.07213027652354242,0.44987607919739536,0.25858427640230414,0.40529447578643113,0.4858358517364799,0.49340002968173846,0.7045712828133979,0.05145993124535803,0.2169771302004826,0.34647202579360903,0.27305636600111344,0.18492622332785147,0.42908286743080387,0.32768961659010476,0.10052586057058457,0.4011029215349426,0.21279618531222305,0.045847232064232524,0.17108520991658582,0.058689920353277636,-0.04073868690588696,0.27235106145531257,0.14815012461218494,0.0035439472727843264,-0.1254056666541183,0.14265411353092294,-0.19775659057414796,-0.17237500564511138,-0.017802794218701574,0.024824765900443184,0.16143219979215964,0.3053419531962379,0.3295371175938691,0.21992934689743407,-0.06090136500808366,0.04079178779172875,0.13267156589040222,0.2053221179907298,-0.05024427158286147,0.09430235155483983,0.20028341186065823,0.2873896218490782,0.15369642207366968,0.28778892123473987,0.21852832309207704,0.03444205023896304,0.2250381020553954,0.04712052109666243,0.4123933670689504,0.289446931352044,0.38094416856884106,-0.00018050565650844328,0.4141259001545019,0.29320009032495914,0.3338582425130568,0.09127004153960407,0.21846617811117955,0.6391383637361392,0.17240072619025187,0.1934014303075915,0.2096625958728726,0.1663355264831678,0.5371745118573007,0.42989170629847223,0.39185302889836354,0.283640643913523,0.08384457387349015,0.5632670175003317,0.011314073688515643,0.4853278187273441,0.15110422275940447,0.13268377392334849,0.44946755065251925,0.14274260709851938,0.25535188040773343,1.0,0.10050685211295597,0.10165017841226187,0.28703673182791783,0.3216756569248657,0.4854851288574021,0.1868616581460055,0.123534190418628,0.4456537949892171,0.27162990032467277,0.43293562830072324,0.2897625304922556,0.27510542014713435,0.18964221825146535,0.3264764142633007,0.4515401312748314,0.24434170226040877,0.3683499469662108
Lingual_L,0.4563818851645297,0.12556076813244893,0.6209408102734437,0.7195633162486926,-0.41137110157500933,0.5860758548149152,0.07684064757583754,0.42786326345645154,0.5202535592411653,0.23609853926505647,-0.07313639280484567,-0.3829843437452125,0.24070993167574986,0.533372364201551,-0.16140972904140122,0.1468719967470796,0.6414709903061455,0.5002128283741829,0.39731661909570026,0.7250179164088512,0.2590993104369851,0.5620536027205024,-0.14751178244297383,-0.16640979094396594,0.36635415037537233,0.03281982194643313,0.8490516284835511,0.20076822108304948,-0.042705986308028215,0.5202756152702587,-0.10559861034276531,0.8906359610512676,0.26137902906723876,0.47429910727900904,0.7341094282190725,0.4397799091234527,0.2593193050236061,0.8155104395277801,0.4185260067484573,0.4245783216697477,0.5659221367730641,0.6158628606469682,0.8060810243701553,0.46129410431158613,0.5849129287811604,0.33770668090960726,0.7701900384692166,0.6255523416043938,0.1799402511658861,-0.04348737172114747,0.03755897636983591,0.5050312755879969,0.3584538289285868,0.19728312743584395,0.1927554670487958,0.6233587397404413,0.18828172532147724,-0.018254855804178273,0.2970288031250881,-0.13062073044677922,0.6259816490275505,-0.1411229238696817,0.3432861170162196,-0.17149560364479347,0.67552223152529,0.5676685100759625,0.016597581445460523,-0.33584119340832597,-0.038013729234037216,0.5142254198847556,0.09182915225441719,-0.3983760914128948,0.6107367770313381,0.5517364098504495,0.3327608086713075,0.0728807437887844,-0.06510706998115412,0.07067028935727984,0.799563977407745,0.22156544481579282,0.47187189968948734,-0.1964171025051614,0.3064268637755649,0.5618745659030135,0.6070647816475621,0.34322844391382484,-0.2703715219221296,0.10050685211295597,1.0,-0.10450382537140952,-0.14881188704312226,-0.22565083852396375,0.6972916739109363,0.62620425895184,0.342799165549615,-0.0804786853054664,0.3119742544784948,0.6034810957378273,0.6510558324740247,-0.11649549323959593,0.578576173626467,-0.1543606951326352,-0.12114570063383022,0.3462520811830769,0.5381220675115449
SN_pr_R,0.19520712293195477,-0.012732202863561524,0.044106233288685195,0.03199315752663998,0.5326869326906452,-0.26980482041507536,0.35597100779967783,0.17485889034950547,0.014378829994592049,-0.05449262170981871,0.16677631064283172,0.3903556814720656,0.1518326460743846,-0.014108319500504661,-0.10626178598200843,-0.09617521989835116,-0.01639816351760178,0.09885564567896178,0.058317483504648555,-0.1367370162165143,-0.003820501694531263,0.07695867579103838,-0.06730453981959765,0.05689364560561263,0.46676405651970854,-0.1725857547680223,-0.05463224660000948,0.25800775036218243,-0.07360298744781557,-0.25501633171809296,-0.1548112972435626,-0.18731804376983974,-0.0033607723745502967,0.017585837610064416,0.031034824579525867,-0.23759635757800698,0.11440350021779026,-0.21801730817554998,0.3250104116428092,0.023381741054940775,0.14762119376751215,-0.30855750459357195,-0.10894528760283786,0.05931946161959992,0.05737898258298497,0.06384652661273273,-0.14259058652874235,-0.12687111986074115,0.2675068788031312,0.23280412952613092,0.00309595817179852,-0.07880371208282456,-0.1472827914021572,0.050609258919162764,-0.38064897613897225,0.008183128895600968,0.01784908413097189,0.051526220051267974,-0.1878127084053747,0.08638821626178012,0.18828151994397005,-0.1761962226650907,-0.06735027994764493,-0.01914405711919509,0.06913096872670126,0.04304004846843311,0.085821858901762,0.4974313714492445,0.023237152800107738,0.0581454018088062,0.07444782248377851,0.3396244209859946,-0.10923788123933012,0.13852382343993946,0.17936393639343487,0.18536834618833736,-0.03943285530632477,0.11783435595460155,-0.025514315321862237,0.22802401665447974,-0.24830142479320183,-0.1832438349977967,0.15939676667540528,0.038920759397541124,0.17184671479927596,-0.1607143863629043,0.2606502810171237,0.10165017841226187,-0.10450382537140952,1.0,-0.1885419199725597,-0.10893102017756873,0.1082834997712853,-0.2224432057058321,0.3338199336552628,0.07418000384218651,0.39537741205832566,0.054517218038987486,-0.017552455904482202,-0.0676431090631894,-0.12354030854288163,0.0919486360098315,0.12353432198166427,0.06710914764565544,0.0868381463038486
ACC_sub_L,-0.39399032545861684,0.32882259741088093,0.007958601952363534,-0.08052326081237954,0.031171885295606598,0.07718846936586723,0.24501135486329056,0.07071270578327515,-0.3799860306042326,0.4295308071943017,0.1777419345086386,0.09389345873152649,-0.057122920715309035,0.1834925763565287,0.9055682499131118,0.09145513765163937,0.15018133293085426,-0.23509291701185764,0.3261015552868294,-0.08403249244908195,0.05088119767272883,-0.08489753470774043,0.8629525951851419,0.44566145303353416,-0.23562435166949314,0.09151460095505509,-0.3329434652354788,-0.19021555664655268,0.7328941549490725,0.011780510275323394,0.11132439784920864,-0.1689132689791377,0.2544945553104867,-0.25394974393543723,-0.40493955150116134,-0.01962081171180043,-0.09802007490377505,0.12427234105340744,-0.33874104651374787,-0.2048946300181512,-0.43493019010483774,0.19052016928447954,-0.19930958422973805,-0.02702097277910177,-0.27455578881916703,-0.029036772508473054,-0.3229335145122067,0.11601416707927356,0.0731249874340097,-0.015880541871311833,0.3318983421804571,-0.10498258001797889,-0.09288968100759079,0.03862304294348937,0.08346515685820624,-0.1387645455334821,0.21702212250449207,0.34763052565612973,0.09944729486180567,0.4551986358802361,-0.20677858662246354,0.8904649142683416,0.09796746685017135,0.41925181174043175,-0.1836891392532988,-0.2698714564452479,0.26540431523420427,-0.12782524071409576,0.14443616023658834,0.09393448773019754,-0.15609167109768926,0.2694911145579572,-0.15913635046875874,-0.4061572683146786,-0.17203229712052273,0.19021221537929037,0.40589832249824725,0.0439328565152129,-0.3669157435327717,0.0965808271057105,-0.16692781014520644,0.7389745116922096,0.008175385284127564,-0.43043280418048574,-0.11271096216638896,-0.11615382347286422,0.254341394463422,0.28703673182791783,-0.14881188704312226,-0.1885419199725597,1.0,0.8948987225843793,-0.010287306199170964,-0.12741526890581895,-0.35997102483261845,0.12125035464898234,0.003409873064649467,-0.027753963475543424,-0.15167136055763483,0.8755182313402075,0.1588569777916674,0.32078213867092725,0.19705292370711874,-0.21119896599521398,-0.044566493140473416
Frontal_Med_Orb_L,-0.39954599175391364,0.4048989015122215,0.05199823682466975,-0.05373481536189199,0.1497354488427577,0.020054483299930873,0.19263717030126634,0.12522881088847412,-0.400889581120919,0.3843154889663438,0.2355300915500434,0.2337901040475339,-0.16418213145401286,0.24600498781648464,0.9161903004597298,0.1585163001563951,0.18417087779647937,-0.23669914111502424,0.3765020743161388,-0.1791594290851692,0.06824051710012802,-0.06218297900347213,0.8510106954374929,0.3632821000757201,-0.18992288109302305,0.18486692167462324,-0.385845048030421,-0.14351762547710467,0.6982051797092585,0.008368230383792329,0.11016145148299161,-0.24663846468115577,0.19732035827555877,-0.23763361995797178,-0.46925397776645994,-0.1344638420261919,-0.22270675685765554,0.09490990973822266,-0.38269558436829376,-0.34739664066768544,-0.5396530898904542,0.18146863664487123,-0.29857312238218564,0.04206322785469471,-0.27041785543377356,-0.02390058327110476,-0.37567434218696777,0.016143618434906484,0.17756088104127987,0.014505094094249516,0.20328261268193507,-0.1597421764943339,-0.09432354004462776,0.00968687018006406,0.054474205246928024,-0.13474602408579905,0.3328916505864739,0.22758432480044935,0.10056373641852506,0.4131944238507603,-0.2006072632743107,0.9516434975464977,0.1395331440210612,0.3260746491972734,-0.2373576324384128,-0.27351521287769404,0.30717326055485333,-0.049355201279197916,0.20639179276199038,0.10561192101833022,-0.04353336336495604,0.3767406015882665,-0.1604579634079217,-0.39867498639786525,-0.14011657843912953,0.29944880155471243,0.4967692182085558,0.148133167603368,-0.4755804803596772,0.11585000072871954,-0.26177434172608616,0.8299788150486702,0.029983193215010143,-0.4833107603906811,-0.09634811048114972,-0.18909475618154017,0.3153452303601745,0.3216756569248657,-0.22565083852396375,-0.10893102017756873,0.8948987225843793,1.0,0.010975565362311425,-0.22279402293662376,-0.406949633007014,0.18476416801275347,0.1474462338446835,0.00957548753809842,-0.17406000336287536,0.8635604785311904,0.1422676484634946,0.4338248017215202,0.31017696010246415,-0.17141514010766484,-0.005497396827397404
SupraMarginal_L,0.6869346916590372,0.452809154464429,0.8332717623253543,0.8283576984649622,0.004661438526384832,0.2628635620371396,0.07211642703107167,0.8373370596166394,0.5373930249339801,0.07935306266597955,0.028264636249055702,0.033403650087454266,0.254074108562075,0.7982104043530215,0.00776477344705193,0.5331068106110679,0.8994620596366947,0.6865650873345254,0.7901035139134749,0.47296309577582085,0.5020962435737965,0.752448218647672,0.04278785726750971,-0.03264798313918559,0.6233934194627013,0.3454469778328321,0.6973847063001537,0.5555111686345386,0.09313217414662575,0.3195169017156994,-0.10348555854776031,0.6422321108005102,0.09987691920604895,0.677133331045339,0.6309709918550256,0.18583306254736476,0.15008210205093891,0.7044589799433307,0.1850979102251527,0.1251444567112888,0.454695778462467,0.3123414893274937,0.6684519984365709,0.6695143492501622,0.7701778665112581,0.5570845913294397,0.4594553446179548,0.41810454444121437,0.2380143470653033,0.136711234772404,0.03585160541534535,0.5206821161227826,0.4212787663417319,0.44146657313714344,0.2920824338684753,0.724184286782272,0.34210571970350534,0.02165848760516153,0.42678103678046864,-0.1336079870761367,0.7579658902817156,0.02167874931641805,0.6413235727348602,-0.1084634513230474,0.8331158383680842,0.7063996494106949,0.2632291617077812,-0.02712603985152984,0.23611460290140124,0.7671650298031587,0.35526236363400454,-0.012947949490664528,0.4783958316577857,0.6524981384837856,0.6615951848265551,0.2802018361539255,0.19077650097074547,0.3591669169437435,0.6370914455249643,0.4845929103195784,0.4389099493996971,0.08437953569216552,0.4990405099958948,0.5861953614935531,0.7610385321329526,0.2441991013127116,0.1234599007411876,0.4854851288574021,0.6972916739109363,0.1082834997712853,-0.010287306199170964,0.010975565362311425,1.0,0.43244324115915106,0.35939396572004706,0.1009440324224945,0.5375881426794852,0.851716978774535,0.7871510349033108,0.08416375513756706,0.562984574520237,0.2001119227611996,0.3228753561909045,0.5290058656712507,0.8190059443548173
Insula_R,0.469131281901522,0.3626253516750791,0.5768987699146753,0.5456472929784053,-0.2931474154439273,0.5699132554707123,-0.014868625934870866,0.17333758846373884,0.7499064962486518,0.22780267301937301,-0.054929515061306035,-0.3757037803981758,0.05121789629295489,0.5256340922834971,-0.13537761385237287,0.33208434110835955,0.5086198634203798,0.6530553605115149,0.3568513169123356,0.7533662791798073,0.39729077808491703,0.6040566542942727,-0.1573362427482892,-0.041142793225934594,0.2512570386764142,0.19946091148496117,0.7328673214250342,0.21764540241302716,-0.1397297832363713,0.6725825364534423,0.4914669102440322,0.7773471299922983,0.187976082030492,0.5625377532599735,0.5297501863499456,0.388282648997847,0.1449576438223581,0.5192681898419051,0.16542947122948165,0.11135416852395054,0.15139493700540196,0.49851432221335923,0.6512987460493992,0.5108219606687333,0.6359040414533944,0.35926630735381987,0.6073466867513434,0.191347057483311,0.24421125247141917,0.1096359318780466,0.0592266519394123,0.5096729043258413,0.7748669145190095,0.27711493529005876,0.3070484386761383,0.6587602932595034,0.19379222041271343,-0.05723545952536773,0.43437155673528727,0.046987828013563326,0.640288243688595,-0.12570297119591814,0.3643396416145278,-0.039965223020090604,0.40318579283832806,0.6513325515944709,0.12309530233474307,-0.1604872037050314,0.29694303404544187,0.629331307654776,0.1757869597657135,-0.2388653954630758,0.6745294188157691,0.5745405550096011,0.4345019448768714,0.40144729878649704,0.3110928037652309,0.23261049930876357,0.6211880415512391,0.3930877035158124,0.44049343793214096,-0.056716725712095795,0.26453701797302,0.5718630130730663,0.6289429519504947,0.8605521855915967,-0.11155141020656147,0.1868616581460055,0.62620425895184,-0.2224432057058321,-0.12741526890581895,-0.22279402293662376,0.43244324115915106,1.0,0.3885578427938127,0.33525081747599006,0.20740230459371387,0.6037400094698581,0.612130420672201,-0.13107765990477255,0.30987418937831146,0.11410140351263777,-0.02257248685470823,0.500584707163275,0.4333602452082266
Temporal_Pole_Mid_R,0.46197191265121346,0.011150610196192935,0.3257286379690819,0.2721104464537118,0.113596346344706,0.22386463275585983,0.2917932186224381,0.20570738883969883,0.443747912116801,0.11415617025568875,-0.08396577987324226,-0.043088752484971,0.18892158665862288,0.1408445343245417,-0.3223767946698091,0.09671200228462842,0.2544192226780553,0.46181712411686937,0.2007324682121736,0.3898435321031694,0.11697219519225148,0.3559055025245455,-0.2471808279633073,-0.10443165135675468,0.4708691034441033,-0.16981608145972438,0.5601238721950247,0.3352278787772043,-0.1110024109268174,0.11194296033991671,0.053047770039213495,0.3700267909454017,0.27757392025261746,0.33872067436769876,0.6101992083875853,0.23204896356707236,0.4113857623259523,0.15967873788646098,0.5630723042486884,0.36989386247277545,0.42917451760840614,-0.02681990606191189,0.5047564722520564,0.16957461465590704,0.43122267118463253,0.25624336368073025,0.3320282291851405,0.19488561279377795,0.06915182955676526,0.22967435641613387,0.0008429748590416085,0.29738902804532535,0.2455717365534821,0.1756237095671178,-0.11351356839564378,0.3401944035993543,-0.21453016145618492,0.11236143207940542,0.043253412161240484,0.06148078516979687,0.5078859538071893,-0.3739876092567543,0.027672576159835604,-0.046502606201351625,0.3880888904578066,0.40160242201226026,0.04478565145018773,0.11902779538708701,-0.050980189371643704,0.320264165340983,0.028710546585225646,-0.049056174777796356,0.4189612186919964,0.40734718097726924,0.28873058713602984,0.18722784533496795,-0.06269468159494788,0.030666032276844606,0.5505532274238943,0.2270363628839868,0.06543898760379853,-0.2569994899848099,0.23509586351801642,0.4355219396993994,0.48130822265308726,0.40967028581254333,0.012406717285219563,0.123534190418628,0.342799165549615,0.3338199336552628,-0.35997102483261845,-0.406949633007014,0.35939396572004706,0.3885578427938127,1.0,0.1332292940164038,0.14689992998844978,0.3249609547848135,0.32858168864482995,-0.24442966738123043,0.05462836604101333,-0.12273273806849413,-0.09919310896569682,0.3043250375893975,0.21114024317076702
