,Thal_LP_R,Heschl_L,Occipital_Sup_L,Thal_AV_L,Thal_PuM_R,Occipital_Inf_R,Temporal_Pole_Sup_L,Cerebellum_4_5_R,Occipital_Mid_R,Thal_LGN_R,Cingulate_Post_L,OFClat_L,Cerebellum_10_L,Thal_MDl_L,Fusiform_R,Parietal_Inf_R,Thal_MDl_R,ACC_sub_R,Postcentral_R,Frontal_Mid_2_R,Thal_IL_L,Temporal_Mid_L,Cerebellum_6_L,Red_N_L,Pallidum_R,LC_L,Postcentral_L,Thal_PuI_R,Cerebellum_Crus1_L,Thal_PuL_R,Thal_PuA_R,OFCant_L,Thal_IL_R,Insula_R,SN_pr_L,LC_R,Putamen_R,Frontal_Med_Orb_R,Frontal_Sup_2_L,Angular_L,Vermis_10,VTA_L,Vermis_1_2,Frontal_Inf_Oper_L,Thal_VPL_R,Cerebellum_3_L,Rectus_L,Putamen_L,Fusiform_L,Vermis_7,ACC_pre_L,Cuneus_R,Hippocampus_L,Calcarine_R,Caudate_R,Cerebellum_6_R,Cingulate_Post_R,ACC_pre_R,Thal_PuA_L,Amygdala_L,Vermis_6,Calcarine_L,Cerebellum_3_R,Cerebellum_9_R,Thal_VL_L,Lingual_L,SN_pr_R,Cerebellum_Crus2_L,Cingulate_Mid_R,Paracentral_Lobule_R,Red_N_R,Cerebellum_7b_R,Rolandic_Oper_L,ACC_sup_R,Cerebellum_8_R,Temporal_Sup_R,Raphe_M,ParaHippocampal_L,SN_pc_L,Supp_Motor_Area_L,Thal_PuM_L,Parietal_Sup_L,Cerebellum_8_L,Vermis_4_5,Angular_R,Frontal_Inf_Orb_2_R,Olfactory_L,Cerebellum_9_L,ACC_sup_L,Paracentral_Lobule_L,Vermis_8,SupraMarginal_R,Rectus_R,OFCmed_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_L,Thal_VPL_L,Cerebellum_Crus1_R,OFClat_R,Thal_MDm_R,Thal_VL_R,Thal_MGN_R,Supp_Motor_Area_R,OFCpost_L,Frontal_Inf_Tri_L,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Rolandic_Oper_R,SupraMarginal_L,OFCmed_R
Caudate_R,0.6109463160103307,0.5617991949660126,0.06731743035975984,-0.05002528937063043,0.46720321184387054,0.11167514121968083,-0.08395630956336299,0.549182423793686,-0.20383245390958254,0.5951496377894797,0.6270367437571123,-0.07210846454481937,0.34679080013698227,0.5960328159838524,0.37566181896972656,0.44101493544946596,0.3032912343488567,-0.15576468851663772,0.49024016453313896,0.8141930715599149,0.5191566773602969,0.3215332584208303,0.15215299474268884,0.49866042334518934,0.6628966285237301,0.03631695522311214,0.5714153974383337,0.4472584993242265,-0.17852990471798388,0.2795110741307194,0.5644954433989717,-0.21910284362316204,0.6646765180238037,0.21764540241302716,0.5248376894742938,0.44582587940269935,0.37085721604230226,-0.12930074437858324,0.5563878045606171,0.2937334913467991,0.37629499388033993,0.49855666068264903,0.398543386119344,0.5214398039856687,0.6431881580896801,0.48235871829922394,-0.16546949803961664,0.5585921756134179,0.46608680671386193,0.21553764231224154,0.20839732168453345,-0.1969554160939039,0.7541324250806429,0.21080087185734747,1.0,0.41911522901151016,0.6636537845425688,-0.04387748983210309,0.08204128764459413,0.1688254595862083,-0.11567965017225804,0.4183740142620401,0.31301212212354923,-0.0235680335395662,0.7553880427751595,0.20076822108304948,0.25800775036218243,-0.1304046664575261,0.49935588135844183,0.571766704980185,0.4636731200275318,0.16178458060159112,0.43229286755068036,0.24209305347665747,0.25242867550621195,0.01636454125737242,0.23287656196351456,0.6182196785895417,0.5048801105357746,0.6331212073240949,0.6842769194945306,0.568874026917,0.5310359000315632,0.4847948753028232,-0.0019329069111800633,0.25222566275750496,-0.15245108299950472,0.15196985339612257,0.7739093019292986,0.552026657620441,0.04681112987061219,0.38875699629510463,-0.15303949410263404,-0.14782331600479945,0.4011029215349426,0.5450955588079659,0.6407971603388437,-0.2586444640593327,-0.11885466934305057,0.7599718074970045,0.7611908783733412,0.32472629848967866,0.5958445357337697,-0.10674331279712164,0.7285155820066821,0.49732888341287035,0.5837726398060462,0.14888473054024948,0.5555111686345386,-0.1837141951650074
Cerebellum_6_R,0.3470453360500967,0.3231799063593448,0.5147616495311862,-0.11255907230627882,0.5438299695818748,0.35446390213982637,0.043175877232712066,0.15636854175601853,0.39340156662845327,0.15269975221122742,0.6037536117286396,0.43613325074433584,0.5873036664267518,0.03794072254486442,0.727775439902409,0.7386072354242313,0.0009615804625636792,-0.2080787355943857,0.618926089164623,0.6803454389122243,0.25713094220414906,0.7330360245551836,0.7951822704847472,-0.25613573739553797,0.2129763039770344,0.0001851707845223312,0.41074593223007916,0.4151691318697653,0.30104757933418436,0.4337106925626301,0.50799839429541,-0.4129700880701949,0.25207219785322854,0.5297501863499456,-0.1158197721030921,0.39849675253545475,-0.17719717258704268,-0.30545667065348997,0.33769020148886086,0.7682221231844396,0.0907084968192817,-0.08571851900205102,0.2484636394845058,0.6931723859698741,0.3480632788519244,0.3267016476902669,-0.35901772407288574,0.08719948278377343,0.7631582856514255,0.14474925942276168,-0.24702582358451822,0.267329098795749,0.3043666052760973,0.72672791429003,0.41911522901151016,1.0,0.6358758956502144,-0.3305074470221547,0.20410131145538463,-0.2013624314283256,0.6077718854479169,0.8379817243281303,0.07570692869693395,0.48428048238567345,0.4131602725013556,0.7341094282190725,0.031034824579525867,0.39702020401306265,0.6528071222140094,0.6761041984054237,-0.25784596780597363,0.30912370330107874,0.3132176754953573,0.004330414037404571,0.712228479290788,0.14509525148832247,0.4427210798936808,0.5804738050321113,-0.22439135633077495,0.5450547338348788,0.6650854441603274,0.600912116364951,0.3955246127872611,0.7325918009954693,0.3461566856988966,-0.09132217754457819,-0.21257512966232592,0.7152010223987464,0.47133712600508954,0.4725565659328321,0.7368837356600322,0.5195654518936604,-0.36219633945489393,-0.4168829465745418,0.14815012461218494,0.30995844285507484,0.3820047985655987,0.007098314093288088,-0.10003676556106104,0.07632762494003664,0.31314451108003255,0.11375503943510747,0.6138958358065588,-0.4422778954960352,0.4444196852378562,0.3703207470437766,0.6703705072211911,0.3711758597968345,0.6309709918550256,-0.409539800314347
Cingulate_Post_R,0.727446395700905,0.6022778816760997,0.5410191050081775,-0.04975210386585134,0.8340701112298338,0.04877326645258165,0.18871589283948728,0.6721217258062567,0.36132681524368354,0.5672782254545886,0.9241975452130132,0.11510813257723826,0.2876821922504255,0.5579468692013213,0.7326826698536943,0.7085217280826445,0.21670025234712295,-0.19202105639971265,0.8205370417109162,0.7930189741264047,0.5729167246148528,0.4415500968855725,0.4120864279897478,0.21023854087512006,0.5629979775475367,0.2839018912000917,0.8344388892843895,0.629750818069305,-0.061693704492070164,0.49101174002177717,0.7522912757069731,-0.1344477506751677,0.652115536991815,0.6587602932595034,0.3200578321486409,0.5248384687225524,0.40421621304172434,-0.11381876133206718,0.6652861851620148,0.6051615375492791,0.6143091181222821,0.16083241234546988,0.5750359311493414,0.5496935517508587,0.7155808518270063,0.7558484584662539,-0.1469966436336131,0.5758313847119055,0.5481018069709561,0.24394047388690202,0.11852236754822082,0.36701002432783847,0.651772987903781,0.7312278500664388,0.6636537845425688,0.6358758956502144,1.0,-0.03641759542352941,0.33182161904733903,0.1120931237013541,0.3698675846051943,0.7407925469170795,0.44464381458154456,0.45682684277990127,0.706029435176848,0.6233587397404413,0.008183128895600968,-0.05659656724751075,0.7816014994885371,0.853479129704416,0.14997395178687067,0.07917431117267548,0.5393081182315627,0.3585892962193868,0.2807729765781042,0.4658484275034848,0.47300764626225317,0.5861841870007549,0.22799476858224643,0.8649946889282664,0.8615683035092675,0.8621056276942114,0.5185849576394631,0.8458903953794544,0.563337625384919,0.2677619659068044,-0.21394297539599685,0.521879328505125,0.7093715153141552,0.7598586722066083,0.42871321711899124,0.7285230439674777,-0.19749787864264445,-0.1466377718861311,0.28778892123473987,0.7848319929315274,0.7569242754041484,-0.03938557648531591,0.03722053725033584,0.47851754744050295,0.7164769558356381,0.32425388364271923,0.822870314989379,-0.07388881714439588,0.7381697989261223,0.7828183710854383,0.8530169468267961,0.5281034782833837,0.724184286782272,-0.1804908541742267
ACC_pre_R,0.16096594184766314,0.32527856540157235,0.0817032041243536,0.20357272014076994,-0.04752395581707461,-0.26964385953098136,0.08411113735000544,0.37952464778542716,0.018074108151086555,0.181885464785076,0.012819814640993504,-0.1637326992808903,-0.31355931382671187,0.2789579493235995,-0.023361756204336472,-0.3162090710777085,0.23968046929370146,0.3319154594038751,-0.2366207042237498,-0.2088378523501784,0.3146846683537015,-0.2594350055621404,-0.41025404134215265,0.32289099798976356,0.1853184651029993,0.32070656416478266,0.29971362183154476,-0.06236046641693103,-0.20348667196492384,-0.050115312811467555,-0.16891534155416174,0.7810747492039728,0.14739242851374948,-0.056716725712095795,0.23303540853995883,-0.18548068974043538,0.5147184966393538,0.7194631566626706,0.4251707141521766,-0.14700491768601667,0.3011012772884803,-0.028072375701620696,0.12624657924143282,-0.12068817085099781,0.06095244555024813,0.19597458997448738,0.7150236795321863,0.4610004081697232,-0.1737370570113192,0.0013099335139013766,0.7372725625150046,0.1364446244062619,0.25212679936167515,-0.17180106717173244,-0.04387748983210309,-0.3305074470221547,-0.03641759542352941,1.0,0.13046702012024464,0.25693085483313166,-0.18162068961574604,-0.28833514900995927,0.08873835813344329,-0.15600883232843388,0.006969875338465137,-0.1964171025051614,-0.1832438349977967,-0.32475240271510586,-0.10313546683845916,-0.09787113519567223,0.2572112701032648,-0.17277205119524597,0.47218196772683385,0.22402555536579563,-0.45541925219040696,0.07132069380265096,-0.11591589589525143,-0.06844889213918288,0.3278516675552901,0.049821465880543196,-0.04329133025730267,0.14702064654758595,0.054003350312192375,-0.04871797706487278,0.03296082179130128,0.4004645524968185,0.32821685865562844,-0.1619777534229071,0.06612929976105907,0.05292893081393449,-0.3053115797637987,-0.10711415888487538,0.6866118972842344,0.799764144446307,0.4853278187273441,0.3989471350982011,0.15632965377891384,0.19237416264270538,0.5420224240866605,0.16841705202924304,0.10426351036195454,0.08641665271343049,-0.06161390936171852,0.4464931152594083,0.2410580963480739,0.04731879692528485,0.0017733616963385357,-0.020867406530271276,0.08437953569216552,0.7493426510509845
Thal_PuA_L,0.07490560411817945,0.4286317095366335,0.25541221983355994,0.42131195506654034,0.5401414656444977,-0.23143588148831473,0.19402538619310403,0.40769266622613765,0.14810142172069118,0.33897249624595965,0.5300346612456363,-0.008781273830349594,0.19851355611299745,0.09450413509806671,0.3504228708765906,0.3592320588518249,0.3569433757789988,0.05885084039843268,0.4519293454771908,0.2751295528457487,0.4319802856666005,0.21059078788180863,0.1712672020903982,-0.06566598878923155,0.207690128445681,0.6891655378226794,0.533243821489593,0.4968074149206488,-0.011728598119361725,0.16820945969447304,0.037934872324864824,0.10407534458802384,-0.18985982885530958,0.2767731579392231,0.05002314029714753,0.07934779873423208,0.28257619203044165,0.11650612787911613,0.5164818331284491,0.3440969339887362,0.554491874650114,-0.025671964112581113,0.6864831587269599,0.2567635594415092,0.27398086693380147,0.3871494961605169,0.10759470268866532,0.24377628276356153,0.44769239964762675,0.17058587603784706,-0.0353008363328236,0.20844952009880646,0.4041254822482208,0.29096902011290904,0.08204128764459413,0.20410131145538463,0.33182161904733903,0.13046702012024464,1.0,0.056297551569083525,0.37499668450855983,0.24845712127444536,0.47482919717706723,0.3965893821687546,-0.14638374135137486,0.3017769852380787,0.304591668780178,-0.08861329814007991,0.6566526811077747,0.5288704923029481,0.06620804543938527,0.020295004093730477,0.4668446229835173,0.4269425111797151,0.07766799488627574,0.23240303841239987,0.10199709654764162,0.5310386503396781,0.20998644493806198,0.504693612822381,0.19797412927588462,0.5733437826993828,0.3246711227415474,0.5992107219287738,0.3256395072170801,0.26849598235659466,0.3476983625986135,0.36185571335453687,0.35160073179681095,0.6196783549109076,0.3319703922485655,0.31961366750848624,0.06839619533384234,0.10541917585588467,0.3251246318283059,0.4904208976147474,0.36414688386701666,0.010329552446728894,0.24754136852199565,-0.26119502601909794,-0.0340442066727578,0.4641142428274868,0.47843535665240294,0.018515341808783933,0.394923639819774,0.24426983163817084,0.4547527006177281,0.2583843456588101,0.44289662836836996,0.057052819943486856
Amygdala_L,0.5011375045205765,0.23257764762847205,-0.047209677790694314,-0.14734497549311226,0.045359526471382,-0.1788094832197424,-0.078299755782227,0.36224738216570057,-0.13474699977169458,0.3431136346198559,0.13048217884930507,-0.2972445192594715,-0.3692467642856041,0.43591708913469207,0.07526780883973581,-0.015983801944015223,0.45278413202949247,-0.07957094710745706,0.04450854418868442,0.058645993502111034,0.3900258023621009,-0.12992181364936586,-0.2596410938545286,0.41764695810144037,0.06310274446917775,0.3698548678142879,0.2600333343607326,0.21611820263266554,-0.36672891033761057,0.10199897520728289,0.15163055893636967,0.22996415868169728,0.4714132376923339,-0.09899251327210129,0.3925461833612112,-0.10169593900903759,0.3237994670868871,0.23075907743327936,0.20154524550234693,-0.15359482254679477,0.3808817898522634,0.10673338951269522,0.083308403264091,-0.06431177121864075,0.2746876715956819,0.3969129670597062,0.2093083291670514,0.26896202055965984,-0.07075517372561295,-0.1459546426111697,0.33265365666941227,-0.09047367565226615,0.27833210619479787,-0.10966383269067999,0.1688254595862083,-0.2013624314283256,0.1120931237013541,0.25693085483313166,0.056297551569083525,1.0,-0.36640374817058,-0.13548352338461453,-0.019304812576813674,-0.261573629797528,0.02815426539544979,-0.17279524169328697,-0.2504057143491658,-0.3047095021359397,-0.09466419375566702,0.10260081346777794,0.3236521811142169,-0.015562488696806692,0.10461694335405361,0.06982609406219768,-0.2179051705628616,0.06876629782343763,0.33650433476922237,-0.044953047340905265,0.36031120505616765,0.1906966462290655,0.07368917500882192,0.1577596122854961,0.14620432219486112,0.03210633666631933,-0.003295984138498746,0.10219935325146266,0.24297700322714497,-0.2032701882716357,0.17924202108991058,0.22027305907420963,-0.3501104513467267,0.08878447406026452,0.19386727073024676,0.21360099067530047,0.03321575242367041,0.2749557013838876,0.524875239074193,-0.22820661143015689,-0.05488032707204178,0.29639246677970865,0.30765100061404266,0.20436355318904628,0.19702085056458335,0.08689425738359256,0.2761538742344023,0.1567530428219294,0.10122058821598966,-0.0881885842979961,0.023321589770286075,0.23207372151233785
Vermis_6,-0.0030018816050453928,0.05976837092327006,0.6281766175316074,0.03689507311306316,0.4022812949542017,0.23131834244207736,0.3596214336826364,0.008816684311482515,0.6174379362707384,-0.10906494111806248,0.36417202814528127,0.45864085552925027,0.3287212566855875,-0.27859885931767847,0.5610491324038926,0.36877654676590893,-0.2416091290274947,-0.01680042835481115,0.3918609064989398,0.17800434509270766,-0.03600997078072017,0.4520639118220769,0.7170508633977595,-0.5393192634041447,0.024428044066701127,0.12920972586981755,0.2705838425057952,0.21221566387761803,0.4796718839696058,0.2539609046508578,0.23966263967596285,-0.10792279179744066,-0.16977957256015455,0.5787332905477944,-0.4579078994821189,0.09437386086118434,-0.09811269900702814,-0.08349371107734867,0.2550378767461276,0.660154629236194,0.1219604003204911,-0.43060020694076423,0.21399962934556832,0.3983700942988307,0.05333906084820844,0.16007420974635597,-0.10115737450540388,-0.12637033798637887,0.42021669096448566,-0.0034378599674407717,-0.3114910557451255,0.5789529809626773,-0.1625557566021444,0.7299596593833546,-0.11567965017225804,0.6077718854479169,0.3698675846051943,-0.18162068961574604,0.37499668450855983,-0.36640374817058,1.0,0.6741202045883811,0.19124644003681215,0.8142929082490051,-0.020076418186297174,0.7873976021010107,-0.09509806949836386,0.4972151300545013,0.5343974520891495,0.3707029429504116,-0.4575272485189582,0.096248945063594,0.22257666380265595,0.025634223735760905,0.31522977963183135,0.32082938384041637,0.23314349194945114,0.16515871378391445,-0.48202092978869454,0.2863503978174024,0.27752368915138437,0.3947670164740567,0.12565326338164584,0.5690235970185776,0.49178009616567053,0.025638423808114066,-0.07113654633388129,0.7579854948695252,0.04257667968379617,0.308037659005322,0.7573495722573172,0.2769694483068875,-0.13221717376499764,-0.15331358810180024,-0.014718158137574275,0.14486066268302206,-0.0013057705451981288,0.38141662364834567,0.1485449550037485,-0.37273994118215337,-0.07754931749343698,0.0025309670441095882,0.239789967336097,-0.19043873781356588,0.13762574915152154,0.2070268599659093,0.40737574926785186,0.39086714192893274,0.41527099235616793,-0.13812271867435086
Calcarine_L,0.38686483829359175,0.4596058418151195,0.7177416360108889,-0.16640170921783792,0.5875352608976095,0.402104400568146,0.16680882566399857,0.19228358915797278,0.5045704124274042,0.20498256665706058,0.6903065560916376,0.4134665516102642,0.5868964390454569,0.11178851684629186,0.62990750243775,0.6883458901032791,0.004440233540194088,-0.18633253631839886,0.671934550567696,0.6665607216302051,0.29500852515427806,0.7998271368751957,0.8529935925315346,-0.20159835735531076,0.33883332673772537,0.07640917689007748,0.5677980785410203,0.45335570681514126,0.4389035755409829,0.4908549924563206,0.6246090405518331,-0.32263933770349246,0.3545520396954113,0.632282955348427,-0.09244843414023958,0.48708337448070244,-0.046464282799577206,-0.18524401131121515,0.41551684886337337,0.8458056435250455,0.23769972885474497,-0.13593878576517618,0.35325333144861326,0.76318043016569,0.46660048210011584,0.47262755711063753,-0.22231121366418646,0.19631923448227237,0.7296582558928932,0.04308408378374992,-0.15790818444900964,0.3943817843480306,0.31309080734468575,0.8533211915742234,0.4183740142620401,0.8379817243281303,0.7407925469170795,-0.28833514900995927,0.24845712127444536,-0.13548352338461453,0.6741202045883811,1.0,0.15920513205667639,0.6775522448591453,0.5164091535536293,0.8726999140487605,-0.009553633094972383,0.3692770145030775,0.7088938290942005,0.7171065532573756,-0.22021309896852911,0.32404031929740335,0.4156399240384162,-0.05651395485022622,0.654149969291038,0.21317372295950243,0.4986811971416248,0.49222058707935484,-0.19119575853246895,0.6607800627453738,0.7791053856152585,0.67243984126696,0.44753735212542584,0.8060879557157755,0.4298188535321666,-0.14404001669297076,-0.2116249087651882,0.8229421115354844,0.45986587530079204,0.6083526317073966,0.7198151916252269,0.5137746756410437,-0.25807486860723783,-0.3148219844297646,0.07863148220532659,0.3964855561118929,0.44822295807360973,0.17215610482531504,-0.0901889924893695,0.16280358162921246,0.43696498218146124,0.24026200746618973,0.6448477383582829,-0.3556921878024321,0.5643633925981173,0.44638915121799455,0.7740580811101909,0.3794536051181267,0.7496118989388072,-0.3032734805275695
Cerebellum_3_R,0.29811166691383617,0.2805504391688794,0.09779629958959687,0.32967875362902027,0.5919476348159497,-0.18524981970902235,0.30457783852106335,0.6513856036486194,0.04873546196666634,0.6174941840477766,0.5049411628562364,-0.16519835274869846,-0.19799799873785826,0.36664354575143915,0.3415374261227487,0.2044538713033426,0.12364643501879048,0.09470466380758984,0.39933650584150215,0.26160825967410334,0.3121100896157632,-0.16992078242676703,-0.17459276678313504,0.37640701936509297,0.34850502664755967,0.32042990676160027,0.5323851126250627,0.33336704287836394,-0.16614967216580104,0.10801625312635645,0.38866865701565084,0.12313238679965084,0.18887965598020345,0.24421125247141917,0.2691863924065184,0.16152913237922342,0.6118478120231637,0.02992951348969538,0.4187004262000887,0.07924862211926828,0.7134241317310123,0.20084697611466545,0.660661129334213,-0.038393327554430846,0.49055213769536804,0.5118129832295901,0.05162419047072317,0.48754546711027585,0.07578137912872193,0.24697352731141323,0.15044830470167125,0.29517162774570105,0.47878375364822684,0.23670608360338166,0.31301212212354923,0.07570692869693395,0.44464381458154456,0.08873835813344329,0.47482919717706723,-0.019304812576813674,0.19124644003681215,0.15920513205667639,1.0,0.25180447922068155,0.3456294026750348,0.1799402511658861,0.2675068788031312,-0.3508712168554261,0.45547507682023874,0.3884581109899177,0.44982865972145997,-0.04122056010591606,0.2788359981220191,0.48180991780353244,-0.32038459789304935,0.3360701990849136,-0.08872758604628699,0.3762672779234399,0.4974184505874001,0.4957423746547477,0.2902292887714633,0.4389890573157596,0.3986764591148798,0.40357990008809264,0.38937869310623247,0.3174800543424222,-0.020707885122179807,-0.026378064477059114,0.2075858217901723,0.45534444551978337,-0.11887986549509555,0.3463152384875973,0.04059310776593997,0.12844614293695575,0.13267156589040222,0.5374444875409138,0.36330770171650606,0.1336679793636427,0.0355328349209498,0.26445159235090904,0.3776941360047148,0.26807628622229124,0.36401288537548276,0.34921195077150413,0.33846600455771075,0.48062812311426556,0.45252891377262483,0.17867568386222576,0.2380143470653033,0.09789074185580875
Cerebellum_9_R,0.08493228017011716,0.20489970888207076,0.6396109364594068,0.08668445526883858,0.4801746590223583,0.26537351535352066,0.4529621577503413,0.13815873110130855,0.5541785668312496,0.023286911062674207,0.4884741408930061,0.36638560449187346,0.3286941321549446,-0.07648740307524053,0.4643529242117299,0.3852831291619644,-0.10270517082753544,0.06667503860393718,0.5530460917554783,0.23959847878986637,0.13063605373641843,0.43707285831295783,0.6401927006483756,-0.34391935780746635,0.20199797626748311,0.19909490356130738,0.4193161580679906,0.35209844949123426,0.5035106938510437,0.2951164079740888,0.37101163079114036,-0.05681931115387761,0.019438829756784237,0.7533662791798073,-0.30855189464220634,0.1705378959425856,0.0974356852460137,-0.047966980460373836,0.3269098787021891,0.5963673628056833,0.296143250289722,-0.3804687348041847,0.2511582222406436,0.4067085134083525,0.25289556076563907,0.363641799731697,0.0015334667484145292,0.09644303035129886,0.3743868951540394,-0.015035714817986597,-0.17437693922288564,0.49765808338978407,-0.03460846666480161,0.7222004316137407,-0.0235680335395662,0.48428048238567345,0.45682684277990127,-0.15600883232843388,0.3965893821687546,-0.261573629797528,0.8142929082490051,0.6775522448591453,0.25180447922068155,1.0,0.12757501986265382,0.7250179164088512,-0.1367370162165143,0.26895430659348873,0.618783178500842,0.4888776056976042,-0.34290968668680377,0.20263640242600658,0.3381462978338189,0.13447245157979795,0.2883642811524292,0.46665012619513513,0.3123235965596136,0.15278702563599647,-0.3391503848464423,0.42928128206371513,0.4216489316380916,0.47903442194929,0.2375948753720262,0.6253618132539336,0.5357094289150736,0.09642069275980278,0.024146578007583106,0.8190043820495906,0.16043201213333189,0.4341872192530924,0.6473482277218339,0.4169910458377531,-0.03295805933758602,-0.0997893567377815,0.05145993124535803,0.3177470735831269,0.14924633211195598,0.48291172912527347,0.17577188218700113,-0.19389103718823283,0.10860341358393802,0.1342286746007859,0.3591610429416987,-0.08366053279545406,0.2614577059920802,0.41230210060118266,0.4843681861040264,0.5627523548142973,0.47296309577582085,-0.050503796358368346
Thal_VL_L,0.6635745595531776,0.5414852839557798,0.318922955251888,-0.18524651733936362,0.47898357487160365,0.1869051853141153,0.03867702526894876,0.499915972367718,0.07407443493755465,0.4699340088741135,0.5885750352522742,-0.0012411593349529089,0.21302539521851135,0.6446544458849967,0.3619435770884746,0.37657060768279843,0.054157935495796894,-0.10693548681994275,0.4273546599967099,0.6132364829471147,0.37508540833688087,0.31093642471092,0.17651295018309363,0.47748574744519284,0.593408431692481,-0.07850235480736013,0.5789603679620409,0.25589536419254505,0.011878986684415236,0.271672864069716,0.741476654887754,-0.05245660246027419,0.8023133352516794,0.35926630735381987,0.428851791259259,0.5416256282119066,0.375564346159732,-0.014948488190010087,0.4164725540910682,0.3492654635964581,0.35679581883966055,0.31240175272318027,0.3298388807284399,0.4244541104608508,0.6839322964384152,0.5199299062728102,-0.036702884886546126,0.644195099984271,0.30111307783239555,0.18810335301598047,0.32521458054130775,0.1133672925308544,0.5958985433846216,0.39795441746387494,0.7553880427751595,0.4131602725013556,0.706029435176848,0.006969875338465137,-0.14638374135137486,0.02815426539544979,-0.020076418186297174,0.5164091535536293,0.3456294026750348,0.12757501986265382,1.0,0.33770668090960726,0.06384652661273273,-0.15690897483515218,0.4035950956212503,0.48851503707197963,0.3439274064176425,0.14260006685365628,0.4302498425844285,0.1523266017018046,0.16594377686079886,0.16260379826684657,0.21211489956358698,0.35131076211112877,0.34832512529722715,0.5797477175005618,0.7845702532251976,0.5127277171087736,0.4661068789496632,0.430398934494051,0.22767988378876927,0.10190989282020714,-0.29987234215388275,0.2001066965627202,0.537532700403553,0.4224520141658386,0.06687693399472443,0.41470837882348144,-0.028747235446881098,-0.030497954940312363,0.21992934689743407,0.5422754164513426,0.5832077218984026,0.05707517076866824,-0.1100221105286486,0.82856167155094,0.8970299209654781,0.11073039004539442,0.48102985021402334,0.06822861896347149,0.6365417562451512,0.6006914779288501,0.6158990996071758,0.2509135420205631,0.5570845913294397,-0.03223666229489824
Lingual_L,0.2970288031250881,0.3805724068027469,0.8155104395277801,-0.07313639280484567,0.5490663736219074,0.2593193050236061,0.1470873285930188,0.14453894566396844,0.5860758548149152,0.07067028935727984,0.5620536027205024,0.38670974174027317,0.4508068837561058,-0.038013729234037216,0.6107367770313381,0.5618745659030135,-0.08432148100574904,-0.13062073044677922,0.5202535592411653,0.4563818851645297,0.1468719967470796,0.7411930418756567,0.8260919651772013,-0.3824929581665279,0.22156544481579282,0.18828172532147724,0.533372364201551,0.3462520811830769,0.5255064588912741,0.4663578709826385,0.5050312755879969,-0.1411229238696817,0.19047127618212947,0.62620425895184,-0.2703715219221296,0.33436341051642443,-0.06510706998115412,-0.08085189442952567,0.3992704624137867,0.8456056980518184,0.22112860809913334,-0.33584119340832597,0.3119742544784948,0.7027308016354387,0.35247322765962635,0.40893524378023166,-0.11649549323959593,0.12556076813244893,0.6416134125936044,-0.04348737172114747,-0.13953763306815292,0.6158628606469682,0.12526480389874134,0.8906359610512676,0.20076822108304948,0.7341094282190725,0.6233587397404413,-0.1964171025051614,0.3017769852380787,-0.17279524169328697,0.7873976021010107,0.8726999140487605,0.1799402511658861,0.7250179164088512,0.33770668090960726,1.0,-0.10450382537140952,0.4245783216697477,0.6259816490275505,0.5676685100759625,-0.3983760914128948,0.24070993167574986,0.39731661909570026,-0.0804786853054664,0.4826361064996539,0.20216684602402768,0.47187189968948734,0.36635415037537233,-0.3686484865079401,0.5283336266702794,0.6510558324740247,0.6209408102734437,0.3064268637755649,0.7474355246434543,0.5202756152702587,-0.14802942353363932,-0.16640979094396594,0.8060810243701553,0.3327608086713075,0.5381220675115449,0.7258026679513049,0.39009306329676374,-0.14751178244297383,-0.17304512514758796,0.10050685211295597,0.35334824801428594,0.3432861170162196,0.23609853926505647,0.11202829611958388,-0.04852030957036643,0.2590993104369851,0.09182915225441719,0.47429910727900904,-0.349536819962034,0.5027051570270307,0.3584538289285868,0.7195633162486926,0.34322844391382484,0.6972916739109363,-0.16140972904140122
