,Amygdala_L,LC_R,Putamen_R,Cerebellum_3_R,ACC_pre_R,Thal_PuI_R,OFCmed_L,Cingulate_Post_R,Cerebellum_9_R,Frontal_Sup_Medial_R,Vermis_10,Fusiform_L,Thal_AV_R,Vermis_7,Occipital_Sup_R,Vermis_1_2,Thal_MDl_L,Amygdala_R,Thal_PuL_L,OFCant_R,Cerebellum_10_R,Rectus_R,Insula_R,Raphe_D,Temporal_Sup_R,Precentral_L,Temporal_Sup_L,Frontal_Mid_2_L,Thal_MDm_R,Cerebellum_6_L,Paracentral_Lobule_R,Pallidum_R,Cerebellum_3_L,Cerebellum_8_L,Heschl_L,Frontal_Sup_2_R,Precentral_R,Thal_PuM_L,OFCant_L,Occipital_Inf_L,VTA_L,Frontal_Inf_Tri_R,VTA_R,Caudate_L,Occipital_Sup_L,ParaHippocampal_L,Thal_PuA_L,Frontal_Inf_Orb_2_L,Thal_IL_R,Raphe_M,N_Acc_R,Thal_VL_L,Temporal_Pole_Sup_L,Calcarine_L,Fusiform_R,Thal_MDm_L,Lingual_R,Occipital_Mid_L,Frontal_Inf_Tri_L,SN_pc_R,Rectus_L,Vermis_8,Lingual_L,Rolandic_Oper_R,ACC_sup_L,Thal_LGN_R,Thal_PuA_R,Vermis_9,Vermis_3,Cuneus_L,Thal_VL_R,Thal_VA_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Thal_IL_L,Thal_LP_L,Parietal_Sup_R,Paracentral_Lobule_L,Frontal_Med_Orb_R,Thal_AV_L,Cerebellum_8_R,Thal_LP_R,Cingulate_Post_L,Frontal_Sup_2_L,LC_L,Occipital_Mid_R,Pallidum_L,Cerebellum_Crus1_L,Cerebellum_4_5_L,ACC_sup_R,Thal_LGN_L,Rolandic_Oper_L,OFClat_L,Cerebellum_4_5_R,Angular_L,ParaHippocampal_R,Thal_VA_R,OFCpost_L,Precuneus_R,Frontal_Inf_Oper_R
Thal_LP_L,-0.1132434531545414,0.5430597442737972,0.3250895623539075,0.3500965378439758,0.005389704776478664,0.28854363820652834,-0.06568515490841899,0.6506746010255137,0.12887363805130722,0.4168502852043376,0.31636860269554934,0.29801213650182795,0.26505131213444183,0.22621666104357813,0.2813384495731607,0.3241630697934531,0.6118053647589958,0.05757491231994523,0.31016485631550006,-0.06519016888370376,0.25728155068579023,-0.10071987965172474,0.352128571098467,0.009118341836344189,0.16860028760151596,0.5132997804205767,0.46161672232150425,0.4985100167077479,0.6904150182247082,0.19484453753033684,0.444450139038256,0.559769576408453,0.39335024840038996,0.4615140144676576,0.4665444660125654,0.5001632727611977,0.5592728639241665,0.7255344109563435,-0.08716046776162847,-0.012559593527559396,0.3445579324301119,0.560456676594864,0.1683639562298938,0.3226449417301565,0.3115901471196975,0.40569816956047405,-0.01957664622636314,0.21952781579328554,0.5968652523663908,0.16639805078122813,-0.1437162362448104,0.8488978589165221,0.044729734948919735,0.4940881289460625,0.41264271192561097,0.7123075326096074,0.440796090186692,0.12307652875762101,0.5725355900754836,0.152866234053969,-0.0896485376169497,0.1272442820496293,0.3311903593035811,0.27790621932313037,0.5981583842997041,0.43037456497000703,0.5133794479947955,0.2308673299416763,0.5156977735857026,0.4168280019133039,0.7897582632999057,0.6451116575025627,0.6154580843031078,0.277890265405242,0.3364342420439046,1.0,0.49409920295598064,0.3902609704985627,-0.05725765798443699,-0.1224808843043917,0.1568832229563916,0.5315217833168375,0.5238905232067276,0.41007106233365764,0.05728958774241414,0.1031138524247019,0.26107853001822806,0.015866951162755497,0.551800301618112,0.0755243270163133,0.13864220461436383,0.4117547161014663,0.03016358780007824,0.4733908763159939,0.37574906466139324,0.21542317406170985,0.31929349769046544,0.03667101190590126,0.5506215957868967,0.559834735511802
Parietal_Sup_R,0.027497587876479768,0.4899596270658417,0.20872228430943743,0.3457784375656004,-0.2000502487571016,0.7532201655947364,-0.3198488575224013,0.867269373167963,0.5736811302668621,0.7264208817542239,0.5399758703955861,0.7419378802311434,0.03711280502555483,0.23564569942973676,0.6225720435782893,0.5636273565493654,0.32257974104136733,0.11925653463047876,0.17633930525705993,-0.18595523616968332,0.5847065529228451,-0.31105459538683683,0.66482418108516,0.34993928031026755,0.37015378492956014,0.6727609562466058,0.6223459573071468,0.6801939528333006,0.21992464260876535,0.6083586994771142,0.9486165115165707,0.4562823380916411,0.6803036978729383,0.5409432955914127,0.5757482539951049,0.8967752757148266,0.9029622899725416,0.8182509861582731,-0.32104938134833266,0.1561782716417952,0.06977911125722538,0.502633314675713,0.04463009475519416,0.3098445009360364,0.5362037105020789,0.7275143681683518,0.4962905250115718,0.3026840552043126,0.42943676308791784,0.5758123636923541,-0.19674178741379675,0.5070745659584912,0.17534142201651703,0.8099989904084847,0.7147043809542497,0.43203459779423986,0.8455109627626664,0.30306020496113495,0.7057349143144815,0.00740891657204938,-0.27010113181360257,0.6033725819527915,0.6727344113427434,0.5282666591847497,0.7344634672098286,0.4787278547954745,0.6566184150341574,0.7078726669676269,0.7759037170361718,0.4159896467926029,0.5057809715259671,0.3930359533322986,0.8572200687784742,0.4878981547548134,0.5980210967263939,0.49409920295598064,1.0,0.8428225043772879,-0.24388828024528345,0.002401407580227851,0.5327404561309083,0.530469272848143,0.8946237687065416,0.619835499368214,0.2888605215874972,0.34286796859608326,0.3008806100354152,0.07705756197901549,0.8589025555722103,0.2998379485676324,0.597464587001427,0.5240226235336841,0.2396123132908092,0.5035484111694977,0.7391964051365887,0.4168796472637513,0.5631713470406536,-0.289393551345344,0.9667492339674527,0.6718376042310642
Paracentral_Lobule_L,0.22027305907420963,0.3677967495405842,0.38955948339813734,0.45534444551978337,0.05292893081393449,0.7482535123387292,-0.009587325605767682,0.7598586722066083,0.4341872192530924,0.7586797956724127,0.7534569343197796,0.6277750572619153,0.18332460084181398,0.21015475224607896,0.38161703444262385,0.704603740195978,0.34153515681156155,-0.12332048265803124,0.2734819220835858,0.020584510235725526,0.4119532094191947,-0.04307713806689205,0.4333602452082266,0.44661508232818553,0.21404877587769475,0.8507364974093523,0.7071145295933714,0.7841719812894097,0.22642310078027703,0.38737646909243056,0.8428760790003731,0.4538310494732886,0.773877635615045,0.6101380842271223,0.7315603494061118,0.7576681633472276,0.7961876654026028,0.7129111748142596,-0.022166821346085264,0.11514269119950256,0.06623643024077773,0.4329880504025468,0.16370100689981776,0.4376608921060308,0.5167001182024102,0.6690217826574258,0.6196783549109076,0.3683499469662108,0.42039676251800423,0.5420153997756989,-0.07690262673150473,0.4224520141658386,0.16081678318332562,0.6083526317073966,0.5291735625370169,0.38039260677156594,0.6058227733904996,0.3801842036616663,0.8268654793176278,0.22939503649808313,0.0213587442046185,0.33057860685318013,0.5381220675115449,0.28287670441401797,0.6765371393863172,0.610608130602194,0.5563212708030143,0.4597208832429071,0.8308984858680777,0.3245340293498498,0.4737703186861685,0.37322855431214563,0.7300287078262007,0.21114024317076702,0.7019796852198827,0.3902609704985627,0.8428225043772879,1.0,0.036664980928167064,0.17040694767389725,0.28373925419382245,0.48576233918056166,0.8661061168133839,0.7863242629530026,0.4859872464998959,0.16857567244993032,0.4878607433719042,0.013108773027817133,0.8402793293347611,0.30232930173631845,0.7264522365711957,0.6602086762483856,0.041773220364309416,0.6199540243158101,0.6300257577365777,0.5219800540620706,0.6321953354819592,-0.08412853225615304,0.8548359218293565,0.5528367794298072
Frontal_Med_Orb_R,0.23075907743327936,-0.09410008250936959,0.3097410823205411,0.02992951348969538,0.7194631566626706,-0.1143990464848688,0.9135802685870618,-0.11381876133206718,-0.047966980460373836,0.2067072500998601,0.19369919482308642,-0.11827657992620631,0.1466760333648092,-0.02077409655226066,-0.28172749279242737,0.07812401527561208,0.1200845706923859,0.039460670538515534,0.18708330811644122,0.8400396839878748,-0.2968784732680431,0.9277502761391574,-0.14216417657993383,0.06223967415357319,-0.09693356968355364,0.2841458918898664,0.18570414350672482,0.22181843063170337,0.05888844340790952,-0.2235597122277481,-0.20096417009960696,0.13157809225986333,0.06469825182994388,0.11347809672351239,0.28031902642496415,-0.16138408687300287,-0.36560262864909215,-0.09818082893955518,0.8627739351479794,0.2806762140994778,-0.12508855678403888,-0.040231660869493,0.07703045569967801,0.21585376338511686,0.192554075803955,-0.10564544460120147,0.11650612787911613,0.2908587740859124,0.07049174487929281,-0.16360971824206585,0.5420365301504539,-0.014948488190010087,0.28435317929968423,-0.18524401131121515,-0.16663474697686134,0.02543736882318533,-0.25142612280862586,0.5025305212325994,0.20297343360780237,0.17154916894766162,0.9355432694857732,-0.2535635174836517,-0.08085189442952567,-0.1457527699790884,-0.0646473262547865,0.027471253616890852,-0.10693851458826077,-0.23629765184292226,-0.003930976789782154,0.10760148005534602,0.0578193839749716,0.08423148862245598,-0.2993733818420871,-0.20684514517456948,0.09219230611336796,-0.05725765798443699,-0.24388828024528345,0.036664980928167064,1.0,0.13485062066073086,-0.3231227719828288,0.05442177979825182,-0.03779609473102013,0.35572179315052643,0.24072779944758202,0.09181453422229441,0.24202643512880817,0.14393140200559332,-0.010950154563343691,0.020421670946527946,0.060149165350734446,0.39134814296599024,-0.0672198812426618,0.1503162070723312,-0.04288653460095393,0.16750883210233491,0.038551425214413904,0.515053781240638,-0.19510641621961658,-0.16444022647330453
Thal_AV_L,-0.14734497549311226,-0.18164914754265818,0.24540542561095421,0.32967875362902027,0.20357272014076994,0.0105975996532381,0.2592873429131874,-0.04975210386585134,0.08668445526883858,0.19298841738500447,0.2392289878559577,0.059876536046185994,0.32968687583061496,0.10442016361117124,-0.20875398171595774,0.2955025132851667,-0.12620545852158727,-0.30027453138334426,0.20585844996485442,0.08844968786587448,0.010616287248367587,0.19642555750579352,-0.054929515061306035,-0.13722551285746468,0.004666623415600535,0.16906014250398887,0.1108168354416869,0.2196614625256426,-0.18151659817878849,-0.17393841157545617,0.05702209399041718,0.12336145681327267,0.041626371824058046,0.14380124185570378,0.1288680795077305,0.08335549598185855,0.01477569963044268,-0.13403064556794442,0.2396009675641645,-0.11357366793941948,-0.05335703568508666,0.06651350562515337,0.03472993519129736,0.3233869665053535,-0.12410631079746175,0.1823942635582766,0.42131195506654034,0.2967251349426921,-0.32206690091408496,-0.26664672219980595,-0.004117552215621073,-0.18524651733936362,0.0422895745076401,-0.16640170921783792,-0.03501471702016261,-0.16948302741710058,-0.1391477035191751,-0.057994178902805386,0.08893758173981857,0.16085064721419975,0.19903504399682795,-0.10126687317387317,-0.07313639280484567,-0.02351244830231147,-0.04768200898315841,0.15526286612127443,-0.18656294718277935,-0.12087794451542161,0.11637561931420023,-0.24118264844715329,-0.19839955036923115,-0.19979230044796809,-0.06322361759266479,-0.08396577987324226,0.14390576996505072,-0.1224808843043917,0.002401407580227851,0.17040694767389725,0.13485062066073086,1.0,-0.18998262130624163,-0.23731174364392277,0.10393323508630092,0.1982489007848171,0.22227449335050067,-0.15501695972735308,0.21196113502601296,0.012249452622332195,0.060826429611078356,0.32780671103659415,0.1683658661175161,0.21785008640445744,-0.11112718645512762,0.17678192116056962,-0.1369214549091873,0.4378472831752258,0.30887859177911203,0.22804721829421354,-0.011684739624963185,-0.04709755143070835
Cerebellum_8_R,-0.2179051705628616,0.3802984833189635,-0.5819049080682601,-0.32038459789304935,-0.45541925219040696,0.24300064532108334,-0.5117326045541888,0.2807729765781042,0.2883642811524292,0.07631169627481138,-0.2503764489495665,0.7580605800605125,-0.28543997738608823,-0.025337195458025392,0.40569641150099933,0.08658951638806422,-0.22340545580216972,0.3247808440846979,-0.2562133986236486,-0.21409342560322292,0.2861016692682313,-0.3593783012622378,0.21837246385143788,0.05249312858785489,-0.24265269924413185,-0.009006253904245221,0.43978829324197605,-0.051674183936004835,-0.10132444017281264,0.8062818331558701,0.48121750442278943,-0.0014490802504276456,0.019188304503181226,0.2223669703649253,0.21870618127928,0.447425434040302,0.42397777440408874,0.4245415037053308,-0.5477980235229138,0.5021590142979733,-0.12579520292781968,-0.2599243230511182,-0.18573306219076038,-0.4488561379083579,0.28121146796347857,0.4750522521901633,0.07766799488627574,-0.02977121619185104,-0.017972452537813766,0.3736201709184348,-0.13791950070445963,0.16594377686079886,-0.1624119349733862,0.654149969291038,0.17774597463049552,0.11295533148417225,0.5774790436151777,0.33576905015212893,0.2300130563624928,-0.17183295251227435,-0.36127809227700663,0.6393886550465646,0.4826361064996539,0.07673123281070061,0.3212269619104926,-0.15128536258594655,0.24304056281226089,0.7874517229963577,0.13559626907599767,0.18106419891053893,0.025398611306393704,-0.11183136715045612,0.5205106656102153,0.5030711276306924,0.06393298550581807,0.1568832229563916,0.5327404561309083,0.28373925419382245,-0.3231227719828288,-0.18998262130624163,1.0,-0.026063280043369948,0.29936172880748396,-0.000801194930041474,-0.14225515668988212,0.10870419476510838,-0.03874151202908249,0.4918096257577465,0.4163377866835975,-0.2790750434449413,0.14118464729114621,0.08707138130317432,0.44634019449361667,-0.33471530172429226,0.5938149930975399,-0.3267599778906419,0.272657232290032,-0.6603132016648405,0.4658208144839216,-0.04345527554031917
Thal_LP_R,0.5011375045205765,0.3319627855728565,0.5097834803398691,0.29811166691383617,0.16096594184766314,0.43803166265238913,0.03714513267901018,0.727446395700905,0.08493228017011716,0.5775556930408886,0.5622687008944225,0.20437693948606933,0.14212432114790635,0.09751074293526872,0.27832202690366187,0.3206170045507579,0.7939724900152264,-0.04882498376164234,0.3506683361581524,0.023810834375104537,0.38629084733005037,-0.008838517601830213,0.43437155673528727,0.3938892876118177,0.4096687402486918,0.640502255534867,0.3918968339805476,0.6638349062080008,0.6686684200978068,0.044533937501308685,0.5581620331723466,0.4721280763482575,0.6895828553101209,0.38839240115084916,0.4453978699475364,0.5448007632804959,0.5481402607390363,0.6859280810884618,0.05398223801333968,-0.13074159100391194,0.21896382914990578,0.6874466497964236,0.20586933953730696,0.5432656254696984,0.2874144948646356,0.2892957966908316,0.07490560411817945,0.2250381020553954,0.8375920204264704,0.4652109604413876,-0.06827085377492502,0.6635745595531776,0.0899924194204125,0.38686483829359175,0.5872925075567688,0.7041945210042037,0.439243523384035,0.09517515976926812,0.603222179338279,0.1645446581343555,0.01636094626002862,0.04295149101811084,0.2970288031250881,0.3826607795927829,0.5755555045085403,0.5448831720965007,0.6779854919687718,0.1039988732952222,0.6201913596140872,0.3342384767069936,0.8207817070328511,0.8044300425848064,0.5475367788378076,0.043253412161240484,0.532425165875912,0.5315217833168375,0.530469272848143,0.48576233918056166,0.05442177979825182,-0.23731174364392277,-0.026063280043369948,1.0,0.6241785898530026,0.5038527606600327,0.28183674995933394,0.22814091422102378,0.39071418719984385,-0.3225489265411598,0.5661084351176161,0.337719350230092,0.4267986262449635,0.36647727131709334,-0.058028953533570314,0.6938354334956414,0.2689260022840558,0.3287978382006275,0.19197927132852272,0.0815741342179643,0.6024190491751664,0.6951672570581436
Cingulate_Post_L,0.13048217884930507,0.46133448972021984,0.430077550260134,0.5049411628562364,0.012819814640993504,0.7109602983099887,-0.07364506926465744,0.9241975452130132,0.4884741408930061,0.8044011803067755,0.7107619780693736,0.6296922566653023,0.2244763967225376,0.30601003757316414,0.44332622499553426,0.703077347891272,0.45827387779177126,-0.003865562714778037,0.34948200816104463,-0.06946088189082038,0.5422153991908369,-0.11790140698813638,0.6040566542942727,0.28454131522002946,0.4282931823069065,0.816067735369583,0.6512253769004643,0.8209705034155157,0.3549936459447224,0.39289461286898,0.9097151218293655,0.5453844493199507,0.7902171514347541,0.5771242159907986,0.6840733510575864,0.8481867109257487,0.8630766715823807,0.7895127491084006,-0.06381069654846494,0.021815400020896023,0.12203282750698588,0.6457780113717395,0.15711284059792927,0.5436345993956514,0.4788044035147155,0.6878325896179124,0.5300346612456363,0.34647202579360903,0.5324961979259231,0.42939181551277344,-0.13536139729673088,0.5885750352522742,0.23498742625638416,0.6903065560916376,0.6871533074023813,0.5428970490948746,0.7204129034193348,0.2807928013143201,0.7674138331777774,0.14019199272398908,-0.06383371413566297,0.4078745907617995,0.5620536027205024,0.49774412425222525,0.6857619978501561,0.6271578351467118,0.6793545508804503,0.5031870689259987,0.8842064699812099,0.35796357317743965,0.6120030454462958,0.5060959068187525,0.7820136977288672,0.3559055025245455,0.6635709856966551,0.5238905232067276,0.8946237687065416,0.8661061168133839,-0.03779609473102013,0.10393323508630092,0.29936172880748396,0.6241785898530026,1.0,0.7291382065531691,0.38530085756361804,0.2662226190789942,0.4409604072699102,-0.034115641686563745,0.8843653500418143,0.4630201506230314,0.5982568382472977,0.6090874199226014,0.05787211500979098,0.6995297906257549,0.6001804558750287,0.5739607807551843,0.6139722482263262,-0.030559983415333798,0.9162525473575349,0.7168429670850621
Frontal_Sup_2_L,0.20154524550234693,0.21620171387556691,0.5647898623612881,0.4187004262000887,0.4251707141521766,0.5741056079939817,0.3433336070690838,0.6652861851620148,0.3269098787021891,0.8655649465331292,0.6999285215429031,0.4554593586274889,0.27937715992302686,0.2392890320706288,0.18368569772146529,0.5809875221971554,0.4162649329446984,-0.05323605062830545,0.4113091364537239,0.27043057483012267,0.3888660044451973,0.2566707279375521,0.3930924656983441,0.3895460910791632,0.2020157954890021,0.8333486595003253,0.6629810630186966,0.8273633386292649,0.31770610265987864,0.1791704672078235,0.6036495835464748,0.5654903349689419,0.6770546923151517,0.5190387676422601,0.7285449716029624,0.7052177594271923,0.5130420239798275,0.6016147136853692,0.3155833848494309,0.10839183217427487,0.1309523474205999,0.5024916888821475,0.18400281534405033,0.6035911260250703,0.4484656310533095,0.5427417083993019,0.5164818331284491,0.6763018909621903,0.44187902515200594,0.3171708276573495,0.010017401068832341,0.4164725540910682,0.21640279173716323,0.41551684886337337,0.5220786943919472,0.42774457650699355,0.4345021984949881,0.43811901324775665,0.8376555701018712,0.20177564807270584,0.3100773393407526,0.20292081433355225,0.3992704624137867,0.2567099920902964,0.6975377333127605,0.5518800314473735,0.40956172497906923,0.24315225074492888,0.6993952544178387,0.31476530230193445,0.48652121106315566,0.4099514461002385,0.5876103532235435,0.19176606360306261,0.6325820903352721,0.41007106233365764,0.619835499368214,0.7863242629530026,0.35572179315052643,0.1982489007848171,-0.000801194930041474,0.5038527606600327,0.7291382065531691,1.0,0.45373704155231975,0.13762475357600676,0.47568691301844845,-0.08041975671752888,0.6744433840624846,0.41060155051939873,0.591445161963676,0.8067621152729673,-0.011628543134533728,0.717535298355289,0.4759857943967629,0.6065860391980661,0.5614620999653704,0.15015715237752417,0.6629296050502795,0.49050692107139754
LC_L,0.3698548678142879,0.05224213683092735,0.4098215105470725,0.32042990676160027,0.32070656416478266,0.41405391836645833,0.2687430145250045,0.2839018912000917,0.19909490356130738,0.4718513895141883,0.5671950476652077,0.15476618719741544,0.026311878771946757,0.11114396378702195,0.09882899748185914,0.45236278171141386,0.3539862586377111,-0.2744576296533706,0.11884663853812208,0.06803815864527683,0.11625958859995857,0.18525741485803598,0.19379222041271343,0.45416600916698485,0.2610347822132091,0.5257004162258693,0.2981300376227484,0.5060032437668504,-0.050818170679372596,-0.026170161521030917,0.3363892621684021,0.1665877288370136,0.44453004200822815,0.2539894221630234,0.44002899429400427,0.27598014059527626,0.19194066136686283,0.18189520262707526,0.3051287287195804,-0.03206053409077332,-0.014411653488123727,0.21910584589428228,0.10502001951089157,0.30985864385414397,0.3147258784238297,0.20696293948005562,0.6891655378226794,0.21852832309207704,0.07282558722035073,0.1886787857597962,0.0009519688515833681,-0.07850235480736013,0.13337935506134282,0.07640917689007748,0.26824585691000136,-0.07737457018406042,0.18571947462223073,0.22887496293533174,0.3956964540635639,0.1328387121511778,0.22668671553909328,0.0992463698637886,0.18828172532147724,0.20616083536491603,0.34572152798287803,0.3490847949909157,0.0024390649646515933,0.08066118523569632,0.4291951560910935,0.17792591515020034,0.17125138130565545,0.15386671151495934,0.11100013980401786,-0.21453016145618492,0.4536569931349977,0.05728958774241414,0.2888605215874972,0.4859872464998959,0.24072779944758202,0.22227449335050067,-0.14225515668988212,0.28183674995933394,0.38530085756361804,0.45373704155231975,1.0,0.16768624160360462,0.33331187267478923,-0.1490185925814696,0.34814507399897343,0.22629432575805158,0.4610979890149439,0.39585953852457273,-0.24225224527029313,0.4702986298058376,0.2083071054435722,0.49242396708442665,0.1787433788605733,0.11214701287937061,0.30627057984009115,0.27106268517532406
Occipital_Mid_R,-0.13474699977169458,0.1697991639785281,0.053241071088135146,0.04873546196666634,0.018074108151086555,0.19571198808092907,0.058021964237338707,0.36132681524368354,0.5541785668312496,0.23916796199512125,0.09068204135135405,0.14269522535206924,-0.45925030482743967,0.05978095632553279,0.8118514611821365,0.02058052139951453,-0.016577427800671275,0.48220825490295594,-0.07383433116492498,0.14702919602008863,0.1454597521829682,0.04815968381121924,0.5699132554707123,0.22269223976555094,0.5454592298120351,0.22183940440809885,-0.005835140770988581,0.2272521816679515,-0.21760084075770872,0.39599835985597526,0.29017904497720565,-0.06707656360650514,0.23604776365078176,-0.02312350930211237,0.03999948128925491,0.20077933876611978,0.21783937543296236,0.30979411826096326,0.11691753292038559,0.34133556130520515,-0.2810990130498735,0.234216490108683,-0.35628217194629686,0.06543792781692548,0.7216538802789029,-0.004407799891259148,0.14810142172069118,-0.08258548017575788,0.07012784046975665,0.3311485502976459,-0.016071854549424208,0.07407443493755465,0.4591675500246371,0.5045704124274042,0.5142633801394695,-0.0644679898956797,0.5810377084862315,0.5097581370545666,0.0335376808658194,-0.4822443258267581,0.06512125350889922,0.5614376682155312,0.5860758548149152,0.5115294667915226,0.0047650496904691805,-0.09515348126908908,0.306865678922667,0.4509558800962479,0.17707954605075749,0.7465792244937896,0.060392638326423484,0.13636223986760543,0.05647588931149636,0.22386463275585983,0.0662447968111556,0.1031138524247019,0.34286796859608326,0.16857567244993032,0.09181453422229441,-0.15501695972735308,0.10870419476510838,0.22814091422102378,0.2662226190789942,0.13762475357600676,0.16768624160360462,1.0,-0.31582042233544494,0.1900586022380258,0.28261912638495595,-0.004786544619470227,0.12297170996678768,0.13532120885007964,0.39415906810740725,0.09580827909525816,0.5505099765429755,0.10707067754283119,-0.05197779471401206,0.03922127202498582,0.3007058569438162,0.3718017048170732
Pallidum_L,0.4241487841390732,0.15966628473657424,0.5601260209806972,0.29110807582500914,0.37836931233826904,0.36616441322041793,0.2685127415727109,0.3255567483303794,-0.17414566278423832,0.49024425674428146,0.5176930627298348,0.2879782850168239,0.5497147504764945,0.10445877801566229,-0.2484522931240426,0.44175681402099415,0.5303437298445046,-0.430862756551033,0.4339393634751102,0.19143499942427777,0.28649275693035775,0.23323844516417838,-0.02257248685470823,0.21897111767315086,0.004599636057068331,0.5730360010424698,0.6101852644862334,0.5440076772892524,0.5658797261502218,-0.18932848016020404,0.395164945268557,0.5630806467491121,0.49265520504931803,0.44850796773433294,0.5828207820574928,0.3918503753706678,0.34376957996096563,0.32265776404704205,0.21892512939049305,-0.21973254440560375,0.3214248726561867,0.2919962309457166,0.5335167296645955,0.4824068941978982,-0.02296054897592608,0.4449895465755643,0.2816347616537322,0.4515401312748314,0.46009703937656404,0.0697637389915572,0.08553860216287014,0.3568752211914713,-0.19154593167303383,0.043806991943744836,0.10718161575142628,0.440710199869293,-0.015364730668996,0.0715674736381845,0.6188800363991979,0.7813920785056722,0.26242946176377985,-0.32537613007141514,-0.12114570063383022,-0.06339777850814476,0.5009442562921891,0.7029502962307095,0.1784242104801883,-0.1453725534499588,0.5028005751611393,-0.18731827257008657,0.4798518686654368,0.4752437785604128,0.3721856645076358,-0.09919310896569682,0.6906461200081664,0.26107853001822806,0.3008806100354152,0.4878607433719042,0.24202643512880817,0.21196113502601296,-0.03874151202908249,0.39071418719984385,0.4409604072699102,0.47568691301844845,0.33331187267478923,-0.31582042233544494,1.0,-0.24918981431559353,0.3989419382554564,0.27682479152995243,0.5422132592508241,0.4774976508261762,-0.36867481565590027,0.5603108676626738,-0.013366182477136574,0.48312137454471127,0.45474776173559533,0.15304819782014942,0.400627047907602,0.23646429746989137
Cerebellum_Crus1_L,-0.36672891033761057,0.07969728742767047,-0.45479650623036005,-0.16614967216580104,-0.20348667196492384,-0.17498493163039955,0.016224078264063142,-0.061693704492070164,0.5035106938510437,-0.1738526682595851,-0.24327899560279068,0.39020469632887733,-0.27920059587084955,-0.23344449184360014,0.2172724569973492,-0.05321010673883305,-0.4494911729641108,0.5157589454188949,-0.1776522422714478,0.2275465217944329,-0.2173944967210976,0.17590591160538827,0.12044382417229235,-0.23864366919799598,-0.29430843038881954,-0.07607793203901705,0.17456016485672166,-0.24189508205771604,-0.2659382159437738,0.6634974596714545,-0.019375424105586504,-0.08248387782572418,-0.18465251408404088,0.1079970741658014,0.07398815332591978,-0.07454146982022375,-0.06320530679602622,0.11340455802567882,0.03307596270234975,0.8124191140210034,-0.5180653445920964,-0.46660830451428825,-0.5309784350173274,-0.5034943064725662,0.4426675218017034,-0.04485776414627911,-0.011728598119361725,-0.10778636986557781,-0.24363217693202835,-0.011344707662506634,0.17077951170182484,0.011878986684415236,0.06464318677952556,0.4389035755409829,-0.12367902974449316,-0.0855013664571078,0.26152183389828243,0.5327246741108891,0.06142984587719283,-0.35671411031992284,0.1670358848415993,0.3556788165412153,0.5255064588912741,-0.12449809788538066,-0.16680966765863198,-0.39206659071449607,0.029331348784762755,0.5731939237150974,-0.09361684327237649,0.42603404252957194,-0.14194376954099497,-0.27014853131054967,-0.08390806519941794,0.17685895731125334,-0.31374347004445596,0.015866951162755497,0.07705756197901549,0.013108773027817133,0.14393140200559332,0.012249452622332195,0.4918096257577465,-0.3225489265411598,-0.034115641686563745,-0.08041975671752888,-0.1490185925814696,0.1900586022380258,-0.24918981431559353,1.0,0.195399697728478,-0.42339293720020466,-0.1444853841078729,0.10073805546111868,0.3627223488805917,-0.46796261423286933,0.4272380930106143,-0.351398376637359,0.19811476481658294,-0.25008713336483146,-0.05222234672654314,-0.3143528630633775
Cerebellum_4_5_L,0.10122058821598966,0.5287048123730812,0.2690296476936372,0.45252891377262483,0.0017733616963385357,0.6293243492531647,-0.059041054093763784,0.8530169468267961,0.4843681861040264,0.7124076777010877,0.6318665912130552,0.7544561595213162,0.090182520640096,0.14023628982803438,0.5070288534838787,0.6930656248189604,0.3604853843283533,0.08667993805805974,0.2893273851983751,-0.0449658967301227,0.43123055230725704,-0.07670098918270918,0.5456472929784053,0.2828461284295365,0.2416218864803731,0.8236033341392022,0.7314400534186096,0.7511192019082803,0.32621503865210283,0.5413715311043298,0.8599554704005083,0.4356346236773036,0.7836228749398272,0.6018361327247148,0.7219514575274714,0.7813632851186865,0.8295390791965152,0.8321295462437042,-0.045240244267408254,0.2508556414202386,-0.0203038309269231,0.46511442034443085,-0.016061653075261882,0.4091168741561112,0.612462502634827,0.6885955559440469,0.4547527006177281,0.30296663745879565,0.5017421447770705,0.4737100785147093,-0.19576902663735177,0.6158990996071758,0.0650080360110609,0.7740580811101909,0.6473740801701117,0.5097502414422803,0.7644055475988699,0.45084191302246446,0.8167465243865178,0.05945055668920804,-0.03328534878521612,0.41964764324904325,0.7195633162486926,0.3314116866167826,0.6493144708663179,0.5503635070629441,0.675588405222572,0.5839220436471434,0.8845267275944944,0.5296847320318433,0.5754323502678358,0.4633897623384588,0.7529651126894589,0.2721104464537118,0.5966327970266945,0.551800301618112,0.8589025555722103,0.8402793293347611,-0.010950154563343691,0.060826429611078356,0.4163377866835975,0.5661084351176161,0.8843653500418143,0.6744433840624846,0.34814507399897343,0.28261912638495595,0.3989419382554564,0.195399697728478,1.0,0.2140950521904065,0.6131403369708629,0.6194255911001194,0.08209516558434694,0.5849777702168927,0.6947869676142829,0.39085715707795854,0.538725723077497,-0.19985459330462843,0.8635371077975198,0.5896479332341698
