,LC_R,Cerebellum_9_R,Cerebellum_Crus2_R,Cerebellum_10_L,LC_L,Frontal_Inf_Tri_R,Vermis_8,Thal_PuL_L,Frontal_Inf_Tri_L,Cerebellum_Crus1_R,Thal_VA_R,Amygdala_R,Temporal_Sup_R,Hippocampus_L,Insula_L,Cerebellum_8_L,Occipital_Mid_L,Putamen_R,Temporal_Mid_L,Precentral_R,Thal_MDm_R,Thal_LGN_R,Thal_IL_L,Thal_PuI_R,Temporal_Pole_Sup_R,Cuneus_L,Vermis_7,Parietal_Inf_R,OFClat_R,ACC_sub_L,Frontal_Mid_2_L,Thal_LP_R,Frontal_Inf_Oper_L,Temporal_Inf_L,Precuneus_R,Thal_VA_L,Postcentral_R,ACC_pre_R,Cerebellum_4_5_R,Fusiform_R,Red_N_L,Pallidum_L,Cingulate_Post_R,N_Acc_R,OFCpost_R,Rolandic_Oper_L,Cerebellum_Crus2_L,Calcarine_L,Heschl_L,Raphe_M,Rectus_R,SN_pc_R,SupraMarginal_L,Thal_PuA_L,Thal_VPL_L,Thal_MDl_R,Vermis_4_5,Thal_MDm_L,ParaHippocampal_R,Supp_Motor_Area_R,Cerebellum_7b_R,Temporal_Pole_Mid_R,Thal_AV_R,Thal_MGN_L,Cerebellum_4_5_L,N_Acc_L,Cerebellum_Crus1_L,Olfactory_R,Thal_PuM_L,Temporal_Sup_L,Vermis_10,Olfactory_L,Thal_LGN_L,Fusiform_L,OFCant_L,SN_pc_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,ACC_sup_R,Rolandic_Oper_R,Cuneus_R,Raphe_D,Cerebellum_9_L,OFCmed_L,Caudate_R,Putamen_L,Thal_VL_L,ParaHippocampal_L,Cingulate_Mid_L,Frontal_Med_Orb_L,Precentral_L,OFCpost_L,Frontal_Inf_Orb_2_L,Parietal_Sup_L,Calcarine_R,OFCant_R,Thal_LP_L,Thal_MGN_R,Cerebellum_6_R,ACC_pre_L,Vermis_9,Occipital_Sup_R,Cerebellum_8_R,Lingual_R,Parietal_Sup_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Parietal_Inf_L,Angular_L,Paracentral_Lobule_R,Thal_VL_R,Frontal_Sup_2_R,SupraMarginal_R,Thal_IL_R,Precuneus_L,Hippocampus_R,Thal_PuA_R,Temporal_Pole_Mid_L,Cerebellum_3_R,Temporal_Inf_R,SN_pr_L,SN_pr_R,Vermis_6,Occipital_Sup_L,Cerebellum_7b_L,OFCmed_R,Thal_PuM_R,Cerebellum_6_L,Angular_R,Occipital_Inf_R,OFClat_L,Insula_R,Heschl_R,Postcentral_L
Cerebellum_7b_R,0.11962932664902429,0.20263640242600658,0.22021063173483998,0.2685495612065222,-0.07841041951677374,-0.25670821738192073,0.03229250590747957,0.03829656013201393,0.2610841780932507,0.14069378945027225,0.21544169141794514,0.1130942681995382,-0.31492392107633216,0.06551586256157207,0.39877412094450454,0.41450708409664505,0.21905053987579096,-0.22627449129273164,0.4284161332702773,0.1620025811493773,0.03851908103431412,-0.0079112817837863,0.0750261251850019,0.12917433107117887,0.41740217051892115,0.09007258688892712,-0.13102907154503232,0.16113435838999107,-0.1388071960813936,-0.057122920715309035,-0.02645812847627536,-0.0399013707676136,0.41073499171657085,0.5537865595134628,0.19073448003353805,0.017330150436311854,0.06830665938761807,-0.17277205119524597,-0.1974120415987077,-0.055525235154111306,-0.045328877781445155,0.08599674476328696,0.07917431117267548,0.330172884243948,0.16648843164669408,0.10419386631756627,0.29783717184068725,0.32404031929740335,0.19457029364051825,0.21395001459831112,0.12346158245348915,0.12260635948429492,0.254074108562075,0.020295004093730477,0.11828019708735696,0.061742202614403996,0.1856412547199145,0.14498045092238376,-0.1910804853099634,0.16346599291028463,1.0,0.18892158665862288,0.05732253418258176,0.03772108515183275,0.24833942375206525,0.36957069680561083,0.5375295507722494,0.398349981455309,0.25360425149946897,0.21398070805090738,0.027725748178407287,0.22431380001836737,0.11694986064755589,0.34397509614476396,-0.08226131913709174,-0.10170480062907494,0.10099936455772593,-0.33827740024752656,-0.01800014666238627,-0.3670710579767705,-0.16109893472847844,-0.17951281957180837,0.022191243489882034,0.30988262752374784,-0.037401588456186935,0.16178458060159112,-0.09390421889354951,0.14260006685365628,0.21672181763725287,0.1327466591724716,-0.16418213145401286,0.07164818008045544,-0.15897453277879606,-0.07213027652354242,0.11256303625556066,0.08822359404038688,0.2694569935421204,0.1251215296129063,0.0968891283739023,0.30912370330107874,-0.05916383689478531,0.3134857891139194,0.0709913901060473,0.487957808410022,0.15369001367836743,0.22188201496395085,0.22363350652801395,-0.12106612628519627,0.11310526899952884,0.2599363735218196,0.17986726594548955,0.13620724870842446,0.14558451653311758,-0.06459227832359822,0.053478714655333194,0.1319374828521165,-0.12163722892113243,0.1556186491286009,-0.05598926234477497,-0.04122056010591606,0.229593866987965,-0.019895953850437336,0.1518326460743846,0.096248945063594,0.18153784951274662,0.2428463535690583,0.044331438091784504,-0.015646399713269355,0.4105259214057007,-0.19699323299366497,0.4614670031354984,0.1352047162212819,0.05121789629295489,-0.2278791968418651,0.05942513965834728
Temporal_Pole_Mid_R,0.40570651343758174,0.3898435321031694,0.27757392025261746,0.5550139831890446,-0.21453016145618492,0.20685544424489496,0.6023002573288504,0.04478565145018773,0.14888997687820985,0.11415617025568875,0.33609836320048564,0.23204896356707236,0.16618821673757267,0.18901896119095904,0.3880888904578066,0.23509586351801642,0.11351995243706019,-0.06269468159494788,0.38648642530285876,0.40734718097726924,0.0714845589723539,0.030666032276844606,0.09671200228462842,0.3043250375893975,0.6091573217817775,0.11797744334188819,0.22967435641613387,0.4355219396993994,-0.05506048462947816,-0.35997102483261845,0.12005415596804932,0.043253412161240484,0.3399962345393818,0.42917451760840614,0.43122267118463253,-0.005812932405559671,0.443747912116801,-0.2569994899848099,0.0471515250560341,0.4189612186919964,-0.15923512367438025,-0.09919310896569682,0.3401944035993543,-0.046502606201351625,0.2917932186224381,0.2007324682121736,0.36989386247277545,0.5186209226870471,0.12987859034038793,0.06543898760379853,-0.2471808279633073,-0.043088752484971,0.35939396572004706,0.16414273736170568,0.027672576159835604,-0.1356483096224098,0.4102756218118828,0.1756237095671178,0.18722784533496795,0.33872067436769876,0.18892158665862288,1.0,0.06345309901558858,-0.16981608145972438,0.2721104464537118,0.11236143207940542,0.17685895731125334,0.0008429748590416085,0.32858168864482995,0.20570738883969883,-0.10725900865861396,-0.10443165135675468,-0.032104937287767026,0.4919757240972291,-0.3739876092567543,-0.05419361507360162,0.10878632336063103,0.18535857367635103,0.24619393195202122,0.1332292940164038,0.40967028581254333,-0.02681990606191189,-0.11351356839564378,0.5047564722520564,-0.30639957705435966,0.3352278787772043,0.011150610196192935,0.25624336368073025,0.4708691034441033,0.48130822265308726,-0.406949633007014,0.03178499528940812,-0.13040394393154842,0.123534190418628,0.3257286379690819,0.3700267909454017,-0.1110024109268174,0.277890265405242,0.028710546585225646,0.6101992083875853,-0.240643836010256,0.5505532274238943,0.3320282291851405,0.5030711276306924,0.5601238721950247,0.4878981547548134,0.46197191265121346,0.2455717365534821,0.2544192226780553,0.4496500049398183,0.40160242201226026,0.11697219519225148,0.46181712411686937,0.35764619295139677,0.016498783310245062,0.3249609547848135,-0.12273273806849413,0.29738902804532535,0.390499262643415,0.06915182955676526,0.5630723042486884,0.012406717285219563,0.3338199336552628,0.43462432959767755,0.15967873788646098,0.05462836604101333,-0.3223767946698091,0.28070884500649057,0.4953164402630789,0.11194296033991671,0.4113857623259523,0.42964826836004655,0.3885578427938127,0.053047770039213495,0.1408445343245417
Thal_AV_R,0.11329796676611364,-0.18462526282412312,-0.16407164017153883,-0.10280870260779425,0.026311878771946757,0.3839884424684541,-0.4376678119056619,0.42125828880564675,0.29220522060838555,-0.016344432998815217,0.3353255687033647,-0.4215336789034984,0.06951810366933946,0.5132086688995495,-0.04179829719647705,0.38315720590329855,-0.3268856093327245,0.5439129299876407,-0.276690270228533,0.19084621774287522,0.5035093485868012,0.534348217461705,0.33551875971751083,0.09940996629405767,-0.028694069218821408,-0.4176906321834487,0.13641659734918102,-0.12509303343186962,0.09001039060883313,0.1434592372361564,0.3242118863842292,0.14212432114790635,-0.11035621346000406,-0.2750166923680852,0.11376969702117469,0.330517039453255,0.09883356171192846,0.2006785378655251,0.4666707508116824,0.013218579113041626,0.6388824894948121,0.5497147504764945,0.1378312094846851,0.12329144621081937,0.2136467752063525,0.2473501850818332,-0.40385119447804274,-0.19319834964556284,0.21966234949630262,-0.288957787131897,0.16301004742744465,0.6174444454245077,0.009670302153014416,0.12928655302026928,0.2733512681743041,0.16921581232144287,-0.0016389183775981635,0.39276516489242885,0.45192014982195583,0.1324750656894464,0.05732253418258176,0.06345309901558858,1.0,0.21357623725628863,0.090182520640096,-0.041683733038693105,-0.27920059587084955,-0.017682493832420397,0.03178142257565118,0.16505984943423405,0.36639961376031466,0.1075478591560267,0.12381190781089081,-0.040099782190290346,0.16843805935631262,0.6930558012928351,-0.17370818200098992,0.3922486071038601,0.24710132294746753,0.32382481398960006,-0.014302215116133403,-0.3762057507564961,-0.13424807306195893,-0.2764216286938418,0.1995208002364076,0.44934716737874125,0.46113124354848123,0.3006289218940722,0.22189102093513458,0.128996078492319,0.2192523419209906,0.2758788950193059,0.38910899014381994,0.2513585401213728,0.09403225133974795,-0.30743820404934863,0.11097415196023395,0.26505131213444183,0.31863152903729375,-0.17983972019886776,0.34715338776178883,-0.35182369046529527,-0.44825689523261636,-0.28543997738608823,-0.21344247784091816,0.03711280502555483,0.21208121829430934,0.19279070756408237,0.030972982854935646,-0.34984150162034267,0.10006338998431125,0.3482823316615245,0.16923150163495168,0.037246537512592,0.2489075774673268,0.1391131966925436,0.5985827661626718,0.03730660352306184,0.34250113962860707,0.40385510346566966,-0.13834214443414203,0.5855370935022164,0.2919796315402956,-0.3458453073995066,-0.3583297003886509,-0.013954267900869025,0.1747281284492551,0.13209831225379132,-0.3779295779990933,-0.20739780125931784,-0.11996530259660404,-0.3331041919876618,-0.08229287008285174,0.281100071726789,0.2396118446944899
Thal_MGN_L,0.020435320435762273,0.02298953061471821,-0.27181911766506645,-0.09586148568738406,0.48146325957348524,0.28779568503607156,-0.1356378835100714,0.19400981626402203,0.5109289783069328,-0.22250221652092134,0.26403094533574417,-0.3113575072241068,0.21663708427833975,0.553376658173607,0.21023371768275398,0.3419933417011045,0.12147280517160264,0.4315985735818234,0.09594017107579123,0.3605524941140503,0.25495206237145135,0.6142007055071352,0.7135735650792923,0.5359744637270136,-0.12764929450047519,0.02052257564123156,-0.08213662362078124,0.29178683756444607,0.11293211709589701,0.09151460095505509,0.572215008136671,0.39924633864474135,0.22059441163294255,-0.10331230521997381,0.4601645261955496,0.39895451069871674,0.3949624938593229,0.35058730651938225,0.5199073610612187,0.270142404993902,0.35837831973223766,0.6224560772487185,0.3365080804504913,0.06751270232154025,-0.4106456859448258,0.43736396641015124,-0.3531825143797823,0.11714974300509474,0.4843651541675184,0.40599665771011806,0.07354730167308603,0.3820877364872889,0.3454469778328321,0.38547016826010577,0.5952801917029932,0.70006768058094,0.4133095583975687,0.16483877093437524,0.4243364837367738,0.5458953463089143,0.03772108515183275,-0.16981608145972438,0.21357623725628863,1.0,0.38932661200379143,-0.011982906725317924,-0.27447008008138873,0.10860074979640714,0.3859944123595843,0.39271760641258385,0.5766596499188892,0.19518976010317995,0.7286149383545023,0.2026624500526524,0.1408641413886922,0.4064742213117627,0.3573919207207739,0.13469022048064888,0.5244162879527847,0.21477359402319335,0.14905015593055915,0.07190419958486774,0.6177018954366315,0.1167031163427082,0.13513367406714186,0.27207076475493497,0.5055933575102143,0.14279903047210674,0.3103615445229589,0.2863141984398796,0.18486692167462324,0.5894762153228224,0.008407711164750278,0.32768961659010476,0.45258788773534636,0.13847446752452022,0.040646684103298504,0.16036011660885155,0.5922000065712382,0.04536159428069563,0.37840688837770736,0.020746247431655325,0.0073172288289248015,-0.020183515130822543,0.14377883236750905,0.3569644454819502,0.3486808833019322,0.3688610502037832,0.46294756465062387,0.12224790323324154,0.48251774237669764,0.3298093870513165,0.39706502247910463,0.3725658395887992,0.38053865231586226,0.4751471241957466,0.455829157104254,0.15132580065231752,-0.17804966730158447,0.1806900829738504,-0.38493193705530265,0.2751518728575769,-0.1725857547680223,-0.1553413736462843,0.15308125617208818,0.21758356226880837,0.10499102964885011,0.3599971496417982,-0.07232150096755818,0.19722396213645518,-0.2784204390603844,-0.20507381369894034,0.19946091148496117,0.2795629967664852,0.546614128633829
Cerebellum_4_5_L,0.5287048123730812,0.4843681861040264,-0.034962219161020776,0.3814902724005335,0.34814507399897343,0.46511442034443085,0.41964764324904325,0.2893273851983751,0.8167465243865178,0.033838965895206706,0.538725723077497,0.08667993805805974,0.2416218864803731,0.6553515154630691,0.7440035306663393,0.6018361327247148,0.45084191302246446,0.2690296476936372,0.6399551497854642,0.8295390791965152,0.32621503865210283,0.5503635070629441,0.5966327970266945,0.6293243492531647,0.25421097707828283,0.5296847320318433,0.14023628982803438,0.687467560818474,0.06039424328726831,-0.08052326081237954,0.7511192019082803,0.5661084351176161,0.6768453803964916,0.37862130664174326,0.8635371077975198,0.4633897623384588,0.7260449354014855,0.0017733616963385357,0.5849777702168927,0.6473740801701117,0.10590472075711749,0.3989419382554564,0.8530169468267961,-0.19576902663735177,0.01076491190553798,0.6194255911001194,-0.0430381000210962,0.7740580811101909,0.7219514575274714,0.4737100785147093,-0.07670098918270918,0.05945055668920804,0.8283576984649622,0.4547527006177281,0.755839431105721,0.22496882029623141,0.9155935826990206,0.5097502414422803,0.39085715707795854,0.8309688332294017,0.24833942375206525,0.2721104464537118,0.090182520640096,0.38932661200379143,1.0,-0.08834709852419748,0.195399697728478,-0.07782093791968367,0.8321295462437042,0.7314400534186096,0.6318665912130552,-0.13952837819497177,0.6131403369708629,0.7544561595213162,-0.045240244267408254,0.17460190568292763,0.4904479887275784,0.061554790760286804,0.7124076777010877,0.2140950521904065,0.3314116866167826,0.35910275271167585,0.2828461284295365,0.6016920439079098,-0.059041054093763784,0.5837726398060462,0.5326219906616275,0.6158990996071758,0.6885955559440469,0.8183138297115613,-0.05373481536189199,0.8236033341392022,-0.19985459330462843,0.30296663745879565,0.8918856974146689,0.7219101344146581,-0.0449658967301227,0.551800301618112,0.42547707044959365,0.6703705072211911,0.11027637808220232,0.5839220436471434,0.5070288534838787,0.4163377866835975,0.7644055475988699,0.8589025555722103,0.7529651126894589,0.5896479332341698,0.8443288379119226,0.6947869676142829,0.8599554704005083,0.5754323502678358,0.7813632851186865,0.5949148873080333,0.5017421447770705,0.8963441426460304,0.32227286014618034,0.675588405222572,0.05897293723743796,0.45252891377262483,0.17179350518713338,0.1815154172875473,0.03199315752663998,0.40737574926785186,0.612462502634827,0.6426524509123772,-0.08048669630200977,0.7603221273307437,0.5413715311043298,0.46363786992709005,0.052210241225043585,0.08209516558434694,0.5456472929784053,-0.009122654559882816,0.8762875693624228
N_Acc_L,0.012122898224762308,0.04220972270883997,0.4525070712425907,0.06442180356047127,0.01930827053271399,-0.2641907271238309,0.03948431800119525,-0.1751574127851487,-0.028040369993170153,0.21985573544733117,-0.07360066832019847,0.11345451028678177,-0.17589848127783098,-0.07727405179356872,0.05542647213693828,0.10143271171388962,0.28545205022942244,-0.06941841129278223,0.1012456771279302,-0.20386451260546515,-0.13384691951966324,-0.14695256613152743,-0.016202949336343295,0.010873266409613943,0.17010631137835622,-0.029931565962000865,-0.026010954876847625,-0.0687140438489538,0.08717602347871059,0.34763052565612973,-0.10600992536095152,-0.09468921510344082,0.07317048939875237,0.16370465851171118,-0.10000765435241445,-0.12522333006821948,-0.18274967752006682,0.20463523994017474,-0.16491909900298538,-0.1474192112387378,-0.11374873879487281,0.02517640806454509,-0.20289865968411566,0.6427755085880883,0.22773776340136442,0.07382458938048643,0.3922141529134568,-0.009964267501297365,-0.0008797697004612428,0.024770613402164646,0.5506880846677009,0.06266376989324345,0.02165848760516153,0.08894495935757292,-0.1164291792913768,0.1456540784887614,-0.05538042496335348,-0.18321829903856285,-0.07192436900031338,-0.09705522660082327,0.36957069680561083,0.11236143207940542,-0.041683733038693105,-0.011982906725317924,-0.08834709852419748,1.0,0.23619338032937387,0.6504272566210375,-0.10353290679567592,0.032794005506175054,-0.10721788827761124,0.6508379659002289,0.0338313663283582,0.07810710808300149,0.2520306373943899,-0.07095930214017473,-0.07201486401069365,0.0193273104548048,-0.023285501962991974,-0.22788861763226514,-0.05124208561541096,-0.07001934434382837,0.08439737857343838,0.11735066685058454,0.3656730273354088,-0.09392012971844475,-0.10956644838756967,-0.19214320708100285,0.018831178405909785,-0.08890575573860125,0.22758432480044935,-0.09636043259208821,0.10787649693591232,0.03444205023896304,-0.042658550023144164,-0.07283297845278434,0.5843859130198881,-0.16788346452758396,-0.05075019746086842,-0.016675218029136036,0.19812532500267935,0.061231524657659214,-0.03560235692851017,0.12904217788047936,-0.06096022828116022,-0.07384313380230684,-0.0917491649279797,-0.23313633056123345,0.01813909313688146,0.0826656278177254,-0.09086926206248418,-0.11690059957264531,-0.059774612676457,-0.14984083122061334,-0.12213041198809754,-0.0847494257828384,-0.13046835579889296,-0.14275385135955748,0.08406548684400961,-0.1812840270728507,0.07635646023782557,-0.0505049609836273,0.051526220051267974,0.032418326822416854,0.047253353084802274,0.04349436095719593,0.43451459083659116,-0.2140280995998473,0.10587155728377327,-0.15672755452573403,0.3546429636024648,0.191249289514978,-0.05723545952536773,-0.17726507229585964,-0.10647430691024758
Cerebellum_Crus1_L,0.07969728742767047,0.5035106938510437,0.5079192075912737,0.4449121085473856,-0.1490185925814696,-0.46660830451428825,0.3556788165412153,-0.1776522422714478,0.06142984587719283,0.5175896382289847,0.19811476481658294,0.5157589454188949,-0.29430843038881954,-0.3287402157445027,0.42215198652479385,0.1079970741658014,0.5327246741108891,-0.45479650623036005,0.5982602620213354,-0.06320530679602622,-0.2659382159437738,-0.39206659071449607,-0.31374347004445596,-0.17498493163039955,0.4032858850947093,0.42603404252957194,-0.23344449184360014,-0.01707850766195028,0.04811631710601087,0.0026587704505153377,-0.24189508205771604,-0.3225489265411598,0.4355379488437322,0.7011603454281206,-0.05222234672654314,-0.27014853131054967,-0.1180052983172088,-0.20348667196492384,-0.46796261423286933,-0.12367902974449316,-0.42202023901388847,-0.24918981431559353,-0.061693704492070164,0.17077951170182484,0.41404213538819473,0.10073805546111868,0.5059149555023345,0.4389035755409829,0.07398815332591978,-0.011344707662506634,0.17590591160538827,-0.35671411031992284,0.27197757677475054,-0.011728598119361725,-0.2158860452802782,-0.3775045329450668,0.13116547382636842,-0.0855013664571078,-0.351398376637359,-0.14090967865548065,0.5375295507722494,0.17685895731125334,-0.27920059587084955,-0.27447008008138873,0.195399697728478,0.23619338032937387,1.0,0.2105428907204177,0.11340455802567882,0.17456016485672166,-0.24327899560279068,0.03615188253509035,-0.1444853841078729,0.39020469632887733,0.03307596270234975,-0.5096380218325873,-0.01599931471018097,-0.4409512569169645,-0.1738526682595851,-0.42339293720020466,-0.12449809788538066,0.1192257691840268,-0.23864366919799598,0.5392925355110039,0.016224078264063142,-0.17852990471798388,-0.26658167206477656,0.011878986684415236,-0.04485776414627911,0.1178486056564585,-0.10006168553809608,-0.07607793203901705,-0.25008713336483146,-0.10778636986557781,0.0020847718471097058,0.2799503542430914,0.2275465217944329,0.015866951162755497,-0.1188613724696653,0.30104757933418436,-0.18928569751785979,0.5731939237150974,0.2172724569973492,0.4918096257577465,0.26152183389828243,0.07705756197901549,-0.08390806519941794,-0.3143528630633775,0.05666838814838736,0.4272380930106143,-0.019375424105586504,-0.14194376954099497,-0.07454146982022375,-0.26381880672502367,-0.24363217693202835,-0.027829854010211614,-0.5407505568199027,0.029331348784762755,0.045360811262906996,-0.16614967216580104,0.525044514677315,-0.4618928400732958,-0.009917002158420313,0.4796718839696058,0.4426675218017034,0.4246859899667271,0.10034664428212209,-0.1401545504580073,0.6634974596714545,-0.0883080225670874,0.5058521937339336,0.3627223488805917,0.12044382417229235,-0.30526552380763516,-0.05023968624570706
Olfactory_R,-0.1277632874037611,0.20445665493689627,0.38365676580782865,-0.11742655846684626,0.06736288258579311,-0.16364474819042793,-0.006563524835683646,-0.061764602280076415,0.01857371437473736,0.21399243552849478,0.047655673886967814,0.13501075707102078,-0.020950677097088234,-0.11555067453885945,-0.014453318276700143,0.16647651710128933,0.22088014083317956,0.01760862319858679,0.025758658195219396,-0.14507542202980978,-0.16304140366335898,-0.0983331758496752,0.008715706703128526,0.09132187300106553,0.12590130396099616,-0.0026725676785238264,-0.04370708577252434,-0.0729686543651184,0.07430952600193606,0.3318983421804571,-0.021160554690649022,-0.05000913799426173,0.03117787880766896,0.0831458364176033,-0.04794986935507332,-0.07321193263364892,-0.06109090886169758,0.15295951747942435,-0.10649720556301365,-0.10685711155021507,-0.042661666447635714,-0.010628752488694153,-0.13335257863926112,0.6778062308554113,0.11821192577697678,0.11968656150844534,0.31139965425790006,0.0030415164611794047,-0.02697414316416851,0.17753429348337796,0.5061832131330107,0.025518212816776673,0.03585160541534535,0.13028969145948205,-0.03712599189736631,0.12154993569520432,-0.010876956112951737,-0.14261396358526382,0.010050689757214265,-0.048705299892917726,0.398349981455309,0.0008429748590416085,-0.017682493832420397,0.10860074979640714,-0.07782093791968367,0.6504272566210375,0.2105428907204177,1.0,-0.03641939670528375,-0.051036630346766795,0.06531710003511894,0.6575330022167608,0.15182378371701785,-0.018738035644325,0.279801071413654,-0.09432017500610179,-0.0303142392863048,0.023511611836987627,0.014964479683278405,-0.14353583630627267,0.06296146329894163,0.028879822598358994,0.14572508778369234,0.12700612770628392,0.35862226644430734,-0.15275577227713513,-0.08452581161189059,-0.17737706893187807,-0.07617906910771265,-0.03307658622806723,0.20328261268193507,0.01600084120611581,0.16470514644423073,-0.05024427158286147,-0.007063919778078675,0.008754866594575382,0.5428173622612484,-0.20375913399715598,0.01112321756853904,-0.07420547241623668,0.1276704929799206,0.06116116006786228,0.004272213762545235,0.01773254856391556,-0.037576402942105624,-0.027122440625348798,-0.11701639492341005,-0.10309539896851982,0.05171570318884688,0.05392418013482411,-0.038218288593271955,-0.048239675330789974,-0.07024023387501342,-0.09559207163889975,-0.08269128283383091,-0.01840195213558859,-0.01814241156727093,-0.04770940959936319,0.06214346926073804,-0.10727612945073367,0.007100104587234362,0.008757263386928322,0.00309595817179852,0.10204606400207594,0.15126805122334755,0.05260315040770485,0.4377376621680696,-0.11102555317551922,0.08291660183293359,-0.04297999112799697,0.32087633262399795,0.14786621599063507,0.0592266519394123,0.022027520898356603,-0.016944129604835552
Thal_PuM_L,0.5334269070387301,0.4216489316380916,-0.03861973251076751,0.3632363093363163,0.18189520262707526,0.5414735806342534,0.40565181201474954,0.3393735538786165,0.7774652925764501,-0.0003802244783903035,0.4593290856605721,0.16736595607450003,0.2834736979666082,0.6159575489658742,0.7703963416480126,0.5454664546577713,0.36926297605057695,0.2697236983536041,0.5970975856866706,0.8028493446976439,0.5278563611534932,0.4649020702177441,0.5585771296050649,0.5818134058204377,0.2953067355369959,0.5566295295111676,0.15586390359546157,0.6778131245309201,-0.028281981563384264,-0.15167136055763483,0.6853289378947967,0.6859280810884618,0.6837267909431248,0.34970616111784236,0.8507996917937463,0.6589215918319429,0.7201760571565645,-0.04329133025730267,0.5171945624197409,0.6023311568388265,0.16269822368668913,0.32265776404704205,0.8615683035092675,-0.11926223965422701,-0.03829023424996507,0.5708062640833349,0.013460774779328031,0.7791053856152585,0.6360779282486538,0.5878320762024827,-0.1514009108157953,0.022446776957762055,0.7871510349033108,0.19797412927588462,0.7185595487141002,0.2699768826791119,0.789413034696172,0.6914938877669726,0.24557890280676012,0.7775044632903546,0.25360425149946897,0.32858168864482995,0.03178142257565118,0.3859944123595843,0.8321295462437042,-0.10353290679567592,0.11340455802567882,-0.03641939670528375,1.0,0.6679358091433667,0.4898978469067109,-0.19276499319136697,0.48962068786037194,0.5823565999134521,-0.1628817617310889,0.12794372284268551,0.5728211363745513,0.03789597670694964,0.6631097933797606,0.13873982768441526,0.4231189202523068,0.31277265396509835,0.34859326525516426,0.5684719798195431,-0.15511633787798634,0.6842769194945306,0.5451393803520683,0.7845702532251976,0.5558965584199498,0.6857426126495603,-0.17406000336287536,0.7199143409322256,-0.17369458890231004,0.2897625304922556,0.7827828732089671,0.7095557814676988,-0.07452743260382791,0.7255344109563435,0.3171909348544533,0.6650854441603274,0.15285587865292147,0.567692767937204,0.5437391370361039,0.4245415037053308,0.7470061901772783,0.8182509861582731,0.7917999685896006,0.694617481387167,0.7554010401940318,0.6803576312809534,0.7832101223823048,0.7608279339086745,0.7724193637170382,0.6241926733568468,0.6876822962000392,0.8341627984845416,0.3280897916541839,0.7320066252030787,-0.09149539819866562,0.2902292887714633,0.1075535452832378,0.21800913939343036,-0.017552455904482202,0.27752368915138437,0.6007007258998679,0.4905594097284283,-0.1582239383271931,0.7045378058314328,0.4976327884409575,0.44139959091719533,0.19805138848107895,0.15527399976206152,0.612130420672201,0.07319073584825037,0.7614429869622026
Temporal_Sup_L,0.46394033029429127,0.15962043964038838,-0.07652731221357317,0.5414905428356451,0.2981300376227484,0.18221461148490348,0.28941872924945944,0.3057768847668845,0.8417474844439391,-0.0648890734916438,0.5963210100196871,-0.004638792162711129,-0.15420173117227604,0.7245943512005837,0.801248617174197,0.46172613563676534,0.5680315717699204,0.1773721633270582,0.7082230953786323,0.5491173334277026,0.396103743432276,0.41575341547131295,0.5699511099291411,0.3993756084813963,0.2683700866217222,0.28332087196566175,0.13522889227883905,0.42578735737037415,0.11491000523715227,0.07071270578327515,0.5939664640913825,0.3918968339805476,0.7419379126554702,0.4216147951793415,0.6538717314714385,0.3486382848947,0.3847583393362683,0.1896809510661562,0.40026041689216374,0.2832766999332646,0.24367558383214746,0.6101852644862334,0.5873378622894574,-0.09426636824246555,0.098631180476134,0.7563006180695636,-0.06069106897302396,0.531654461231061,0.8438438502201583,0.2977650007846058,0.13836080888822552,0.2846544143781981,0.8373370596166394,0.3576826723325009,0.6708366038467968,0.2641608725539017,0.6244873179863276,0.5113431043667216,0.24767399994739125,0.5967996048981046,0.21398070805090738,0.20570738883969883,0.16505984943423405,0.39271760641258385,0.7314400534186096,0.032794005506175054,0.17456016485672166,-0.051036630346766795,0.6679358091433667,1.0,0.34072725753858896,0.00366051870247875,0.5054537402046937,0.75082822489209,0.09407973398006797,0.3082065770271987,0.2752153871082672,0.033432514749483104,0.6074321246236586,0.12211861646679806,0.0313034878611821,0.009138653787449273,0.2243374258965444,0.4427250982132138,0.13592168863254434,0.6411640800456241,0.5548324914586135,0.5413905607425566,0.6652505757756919,0.6159407428603703,0.12522881088847412,0.6768096409454935,-0.18488941037509812,0.5815928180754192,0.7330030845696784,0.3359391870535439,0.1447553987500758,0.46161672232150425,0.3894627929841189,0.4636125650654015,0.2546031464475142,0.4338703972416949,0.19196188481431825,0.43978829324197605,0.462779263964976,0.6223459573071468,0.6270308335108031,0.24576315015183267,0.7406741396857127,0.5975559491656934,0.6009684377580856,0.4780945903346159,0.6391587052388246,0.23728920398257541,0.43179545841657735,0.7084663485739803,0.23939696428958354,0.3856619904731204,0.06865146153865573,0.11885202581496203,0.00869869790506835,0.3194548389578195,0.17485889034950547,0.05649665069781643,0.4494398699291183,0.4773017117763937,0.08877707124366153,0.4130845029318407,0.40591401180705033,0.08251132314806871,0.08408565456548382,0.03155890911566612,0.17333758846373884,-0.1549861823846673,0.7235492751876066
