,Cerebellum_6_R,SN_pr_R,Thal_PuM_L,Frontal_Inf_Oper_L,Red_N_R,Thal_MDl_L,SN_pc_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_9_R,Thal_VL_R,Occipital_Mid_R,Supp_Motor_Area_L,Thal_IL_R,Thal_MGN_L,ParaHippocampal_R,SN_pr_L,Cerebellum_10_R,Vermis_1_2,Precentral_L,Cerebellum_3_L,Parietal_Sup_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Occipital_Sup_L,Lingual_L,Parietal_Inf_L,Rolandic_Oper_L,Temporal_Mid_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Supp_Motor_Area_R,Cerebellum_3_R,OFCmed_L,Occipital_Sup_R,Postcentral_L,ACC_pre_R,Thal_MDm_L,N_Acc_R,Cingulate_Mid_L,Vermis_9,Angular_R,Hippocampus_L,ACC_sub_R,Precuneus_L,Temporal_Pole_Sup_L,Fusiform_R,Caudate_L,Rolandic_Oper_R,Temporal_Sup_R,Cingulate_Post_R,Paracentral_Lobule_L,Thal_VPL_L,Frontal_Mid_2_R,OFCpost_L,Frontal_Inf_Tri_L,Lingual_R,OFClat_L,Thal_AV_L,Temporal_Pole_Mid_L,ACC_pre_L,Thal_VA_R,Thal_MDl_R,Caudate_R,Vermis_8,Paracentral_Lobule_R,Temporal_Pole_Mid_R,N_Acc_L,Olfactory_R,Fusiform_L,VTA_L,Frontal_Sup_2_R,Frontal_Inf_Tri_R,Vermis_3,Thal_MDm_R,Calcarine_L,Thal_PuI_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,ACC_sup_L,Thal_LP_R,Frontal_Med_Orb_R,Postcentral_R,Temporal_Inf_L,Thal_VA_L,Vermis_4_5,Rectus_L,Cerebellum_4_5_R,VTA_R,Thal_LP_L,Thal_MGN_R,ACC_sup_R,Raphe_D,Pallidum_L,Cerebellum_9_L,Cerebellum_Crus1_L,Angular_L,Cingulate_Post_L,Parietal_Sup_R,Cuneus_R,Olfactory_L,ACC_sub_L,Precentral_R,Cerebellum_8_L,Thal_PuA_L,Cerebellum_Crus2_L,Red_N_L,SupraMarginal_L,OFCant_L,Cuneus_L
Cerebellum_4_5_R,0.5440130163310487,0.15737947689034162,0.40856820930927296,0.33698763769570045,0.37731981843767404,0.5095457608087269,0.49632999339526923,0.2605620469807465,-0.12534966006155754,0.5819983156504092,0.6312255927198273,-0.2522849134008409,0.15976820433599834,0.4948162434158883,0.4936773663209484,0.6680690825041504,0.3571136374035329,0.4591651369879836,0.3308878757082561,0.1003570094838662,0.7566875980339625,-0.14362843704205197,0.27408162852836404,0.3333794073987483,-0.09025074845747279,0.3513247867405004,-0.18134275351497062,0.5822975058948623,0.41967646945703146,0.5723691218022401,0.036494366626984055,0.10716725255112218,0.720581742359361,0.47465738348249287,-0.08072213038133426,-0.025808843643892267,0.2514702742503841,0.4918464136665393,0.26884202249303296,0.4206287135801566,0.6993894267258756,-0.01996688292815054,0.5161573449754988,0.32784394709638165,0.22963500065976927,0.49874711617490397,0.7326635794857864,0.5572666715068336,0.4455785217567801,0.5203003155835967,0.47069404855911606,0.03074085417225527,0.5531600796850658,0.11545291474078813,0.4846268047284631,0.4163889220235499,0.5908500591672543,0.46784737399006143,0.4932698132397803,0.1534249947308878,0.33754938008597135,0.5879216065715138,0.5093849630804683,0.34722901742065554,0.5235442213781177,0.07832616327475976,0.3872077297187693,0.41703451807417247,0.6767480717857488,0.6280272762890172,0.05500347033693698,0.1702109186074276,0.2848319948292325,0.3239329592382322,0.45685899608917946,0.41024181227368434,0.4479456354788062,0.29632909486113074,0.20083366385092757,0.4590659851087625,-0.1123305108589118,0.11890741960581236,-0.038829479297172044,0.4695986068811431,0.4250611796684211,0.7624910466468872,0.3662076818077966,1.0,0.26854311251478946,0.1904256311495095,0.3687535797867758,0.4927521191883781,0.2372470584311273,0.24653360672602487,0.5780844497716285,0.23396606261291408,-0.14604241346192068,0.3830946705291458,-0.00827001783291627,-0.05986365784399091,0.6908911043411171,0.2453638871122249,0.04092135632056216,0.6335508630359976,0.4631799270906004,0.22031345636017813,0.38183501640486,0.09396608286819087,0.14999559478666655,0.0397985817127292
VTA_R,0.08844378082211121,0.5418682557639344,-0.020289168131138697,0.07987596586043483,-0.33153160170903373,0.6493170614065144,0.675392959790199,0.26351021020362086,-0.41162177808627315,0.010413147732408215,0.22837848444038295,-0.359811372582717,-0.075455844578855,0.65598401313652,0.48227822593430747,0.7000822112710121,0.35740963079271726,0.07128719916648765,-0.11460131117398424,-0.009254605556126116,0.1744283857590871,0.0007706343205222924,-0.126344824281664,0.3185996885037298,-0.353929906151163,-0.20940768876829427,-0.241426754484057,0.11296038369257341,0.04359498916523303,0.362212185770898,-0.35989891261310064,0.1153164250785031,0.3841241075533376,0.5367674383949592,-0.35229956032193077,0.03733382224737715,0.0040797456476296895,0.5868307380143978,-0.17594992232803264,0.038115222842056734,0.4542997699101599,-0.05791943872914252,0.41027496371680433,0.21418133401513728,-0.1588670286010046,0.35583038204576695,0.3706350167983529,0.5229163402652881,0.22108735387535575,-0.022882381000624896,0.06011129597150469,-0.2153602810111517,0.258720471653283,0.003956576694858555,0.5552681199121696,0.16315891979662764,-0.011653830632407587,0.3471335654844055,0.5517792560038057,-0.28305434075706976,0.15996427061191013,0.41960386759694585,0.5308063646798815,0.3160605145309041,-0.07725387266202731,-0.050712864810954356,0.5372835114047478,0.2348913860152172,-0.08405894957108463,0.35090920527168357,0.628208942574223,0.23003868683023507,0.18307645444266796,0.40540437975761473,0.6318291668595106,0.06666666062350055,0.19229294747223183,-0.06098118077722473,0.15774606505957975,0.22928815414880996,-0.04769045813591195,0.25634414791825666,-0.0965290898492875,0.24717820358237047,0.5641718163618165,0.3829273583851951,0.6717789874033282,0.26854311251478946,1.0,0.1587156289864898,0.7556774564103292,0.05715081616720196,0.014966916955057896,0.5408070684263139,0.25129330531082505,-0.10628946719637375,-0.19203599634921245,-0.11944577024494607,-0.3859176210138996,-0.36241675203131385,0.5444748772506698,0.14643945779240639,-0.20805966423218547,0.3362953254672773,-0.1421696105470061,-0.18032598555448168,-0.1555949472955426,-0.09436352161795535,0.5453256553105459,-0.2692283820252215
Thal_LP_L,0.513624223749558,0.5485714981818944,0.8034356165018154,0.18420401284437132,0.2926041308563255,0.0952056935809469,0.16455805658046938,-0.192396599692568,0.3661742122432103,0.3534865057705277,0.3848862783023704,0.40225654934673255,0.7224301731846109,0.2202729957289167,-0.21506321221336797,0.1366473054332667,-0.15466539824700817,0.16156917726604839,0.47092047686597116,0.7551864607675054,-0.18169718715554453,0.04949317172198274,0.3737119925925957,0.4862669620105354,0.5131543956490965,0.6188907586524229,0.5005483118786029,0.2238675673345871,0.14011325829114119,0.14327665046741414,0.6412212754807218,0.8138817066670901,0.2878133412650976,-0.2831876377878471,0.5510812496071096,0.5405580860978824,-0.04314578795899314,0.5910427630536744,0.5028286619699697,0.6958141869817416,0.003678206753913869,0.8165740911931362,0.7054454190064445,-0.5885014573944453,0.7165795961037914,-0.27750860179860753,0.4849947322556795,0.329361235772747,0.4321910921706817,0.6501233398451457,0.3566517330381367,0.6526121825566574,0.13621490099437678,0.5178651331270574,-0.20781008110271518,-0.022835368383824328,0.5252481169233505,-0.0853996808221759,0.23670094816329623,0.15222385198772287,-0.2976438422414607,-0.016823367445384214,0.30355090640570065,0.687330712545042,0.3739294824273637,0.7794235105512882,-0.11198648143330957,0.10211390057751059,0.14732293628344387,0.2813364655385675,0.2392612397803637,0.4078633584805031,0.3470254205005437,0.1959482508480685,0.5905575127674959,0.7561911997301715,0.7085077874199011,0.14678223911685148,-0.0024767069398865613,0.13470211050961242,0.7376822706632009,-0.3005556315003389,0.82629552543261,-0.29120841826576543,-0.1326601888391144,0.4363110156931036,-0.22736214367380297,0.1904256311495095,0.1587156289864898,1.0,-0.011807158787571916,0.19268296442242466,-0.4245942155825293,-0.27422232823075227,0.4981199518057198,0.1321010010464309,0.47754762456305244,0.3980671337336768,-0.15755865797205612,0.4049085520536313,0.0938848685428741,-0.4935763259549614,0.7476745373855639,0.3296331535096401,0.5379817071426811,-0.1046259958371082,0.49946041247449247,0.38950991755544817,0.3473137037603263,0.6055928343806212
Thal_MGN_R,-0.00033338857637492056,0.5408999560357456,-0.0851269190288228,0.13527878492688056,-0.2300508818559522,0.8215517551010116,0.6071905983366549,0.43634139222632223,-0.6025472051160508,0.1662654307005562,0.4335864422690872,-0.6061116038918861,-0.15081299925896496,0.8728894211654966,0.6800546313404603,0.8000009393414486,0.6396894977135823,0.22808573164123763,-0.10731217691870959,-0.14078227371418015,0.3783036280411522,-0.11105914012843557,-0.1649828602754261,0.34249358194217056,-0.5925995163868143,-0.27218964374332877,-0.48051867545137533,0.19995873507282264,0.06926817329042181,0.525045632640271,-0.5809068214037845,0.03747772069002253,0.39326419481424985,0.5974654126988753,-0.5277566746046292,-0.19300682767042687,0.03548297867537008,0.653095051977299,-0.2046735457370646,-0.021932549619550754,0.6321701682414714,-0.24966918195441334,0.3917416769330024,0.3750754356227195,-0.3074017624344216,0.5029709197563611,0.42719646854202215,0.6117410187275383,0.21363787403030085,-0.018948360028508696,0.13437597067952292,-0.33366864245936523,0.38224926776671775,-0.04987726263830692,0.5583504068332454,0.283166420811961,0.03194017746900687,0.5044834325569139,0.7123340209005922,-0.3416135631181784,0.30049555954924567,0.6304140654252333,0.6846741139250889,0.2356475131579918,0.01918447024269416,-0.16280920061083615,0.6255819136970335,0.4629142906340526,0.07219003784060567,0.41282050623544125,0.6890850379161905,0.24384014741782198,0.16660805741170398,0.5673907279843172,0.6659361275365258,0.0026083855214256236,0.08924445423937215,-0.03173349413582716,0.2413780998299686,0.291647717882609,-0.23532691317970159,0.30084402753063677,-0.25390027681050176,0.4005308642194285,0.797215110164762,0.5024886927714194,0.7634708110034741,0.3687535797867758,0.7556774564103292,-0.011807158787571916,1.0,0.18440441355508763,0.2697215176841116,0.6958437887100176,0.3584916935313045,-0.19621703511240332,-0.4190911722954559,-0.044011840244726985,-0.4035795882813084,-0.5116698729780452,0.6422656909758552,0.3240023501820833,-0.3282299856719731,0.46968440158703745,-0.14005926252390086,-0.18341034222284286,-0.2586477681045288,-0.26031745711770266,0.567313824359381,-0.4808388486472557
ACC_sup_R,0.5315177389213785,-0.031274735801254505,0.45499516391530515,0.6399655629956927,0.489025415276748,0.43016546408738787,0.2220570312331098,-0.16997933059062728,0.16552920965489515,0.552522187729706,0.5899564194143061,0.08375016687384639,0.3368660914805417,0.2501706772010177,0.3097574531442274,0.3366746760701943,0.15374926052066518,0.361865916493335,0.590829692660177,0.18505656677084883,0.32322997832383316,-0.06552463003980735,0.7609412368420152,0.510847724451981,-0.08362720116568825,0.4723942356614144,-0.04649355186098819,0.6117221802433099,0.4828963719632797,0.18379439120668667,0.21793901125288984,0.17592961239948143,0.4185138624958096,0.10059825062173385,0.331061633702849,0.07662855807885281,0.7956659244024024,0.4432060640254645,0.4590110483534859,0.36539560216022776,0.3906022782611931,0.011639629864945286,0.4231289574111467,0.2904911782937992,0.3533364404739877,0.5438334781788088,0.47162373356669735,0.5345368912532031,0.6607827892719141,0.4222759423988334,0.6592264852340971,-0.08725347219859081,0.6126287246769215,0.4900837011701861,0.361571397221889,0.7311253595618676,0.4916997844081624,-0.04832012896941855,0.4918083792399772,0.5403786667507681,0.5983603489011937,0.508190449137017,0.3836184024897612,0.617225540507762,0.34219459081356013,0.05608619892000676,0.05717348933638777,0.1456134565588613,0.3084786081103207,0.5649438638846669,0.03604584456693624,0.005163067977838607,0.7123827778137193,0.38099677299656026,0.3165295780775494,0.39905652532747266,0.43537319220772874,0.34803833605607826,-0.0760698926213102,0.7890251111268841,-0.07779752731633884,-0.12489391396514127,0.02849242617705456,0.39213336097635915,0.34220441183071304,0.5956787356592134,0.04578223409259457,0.4927521191883781,0.05715081616720196,0.19268296442242466,0.18440441355508763,1.0,0.13805428103873227,0.2169154612865164,0.5391734231508467,0.4895200914245788,0.19562841966131342,0.19000903860545837,0.3708588792188202,0.43300380019241064,0.4524367827406068,0.3440311322698512,0.28293621849417766,0.4798643506804803,0.4838070059259847,0.4700727660796387,0.38222476802988886,-0.04868221833787276,0.13027750829986962,0.28032011012960373
Raphe_D,-0.03165567999434766,-0.12123431308081789,-0.14012410968779943,-0.14577665190290726,0.07576985608631082,0.30092310789021437,0.28059575439712253,0.4096388103689688,-0.4316410663205925,0.22731308794545294,0.3243250112058855,-0.33256593954246877,-0.5283729285198085,0.16127842898587064,0.5089090168935344,0.28995550479657906,0.4443740331634907,0.20170835156222117,-0.05454543943618133,-0.6325345742509461,0.4292733850231174,-0.2150272523751073,-0.23435059634325,-0.36014863195513036,-0.4316594348851723,-0.25075468337906265,-0.6446829119919883,0.022343291563093892,0.13928618361888526,0.29084750687307476,-0.4027417431779587,-0.5708116692435828,0.015344400503600596,0.33617423806578256,-0.4727881807798066,-0.6246146230919974,0.018552830003010976,-0.06947545725187323,-0.09099927643372173,-0.27885426282553755,0.28282768663801544,-0.5536097029529485,-0.2337185171534794,0.5527868623818499,-0.46063882346318563,0.49352493557742066,0.2486130752990389,0.07603018121595315,-0.09740675194409827,-0.02299747886921268,0.11100880261818352,-0.38379468152154783,0.28273446779012734,-0.4546768586372788,0.25922353609675075,0.09611288950116686,0.06608039696152468,0.3832225254709263,0.3377225281211592,-0.1708088692164386,0.31994699503860763,0.6040460763013752,0.22152850617345227,-0.14672935504234672,0.10934649760251808,-0.5392192232358247,0.4946765545416353,0.10437842809842235,0.14112413752544686,0.15435452894259036,0.04772026469069386,-0.16046126161397792,-0.18792941065365673,0.08804998707013237,-0.05058157184028227,-0.21156528302333769,-0.1602324498454286,0.40286044491322553,0.1455240215208545,0.1522741698464587,-0.7095218761507067,0.535156806286812,-0.5536138420696298,0.5523198649837091,0.47293257492381946,0.04679566184716712,0.25713348033018324,0.2372470584311273,0.014966916955057896,-0.4245942155825293,0.2697215176841116,0.13805428103873227,1.0,0.21471719394881364,0.16092931869406904,0.06739727462897288,-0.618224806314778,0.03827326149872557,-0.09593248466618863,-0.4310863575448085,0.13940781878441488,0.5249940229801094,-0.5408950595931886,0.29000271952643314,0.06097637088632057,0.29340540749193744,-0.23476179172647405,-0.2804134690390733,-0.19294873353136313,-0.3954308615607148
Pallidum_L,-0.06998750192847167,0.1892031967510692,-0.25652266505787197,0.3983284393570354,-0.33116032160343334,0.7529279324680128,0.24109249120783147,0.24019987227372078,-0.3798402039465681,-0.14780737582452294,0.1701421034165638,-0.4179618196115264,-0.33026457180686475,0.47363288950877863,0.6630215235753107,0.6166827454525861,0.75797534989413,-0.053998228571867,-0.1484298865457865,-0.181630854706369,0.44127122524271145,0.233457719509376,-0.059978513657038324,0.39946130909831323,-0.5572977428918342,-0.3583041534558849,-0.23697535642049936,0.3582402891605917,0.27502229079688006,0.5047982730347635,-0.5221860970003288,-0.23743522646012596,0.2008609335544208,0.5748637232537869,-0.47012377917571513,0.06586219906739522,0.30511235846365187,0.36076214912115556,-0.4742047934808902,-0.16762870030514418,0.5673976752056327,-0.45871995718213443,0.2132612140156855,0.6372194495615455,-0.33499514689855314,0.6225106817179134,0.09533758529397497,0.5719608384514492,0.24539247840093895,-0.3606198403709115,0.16644277642409655,-0.48464498560934005,0.5239063341404201,-0.08308287418793688,0.5899261578950912,0.5498178304317126,-0.23564714674251225,0.45389435667246664,0.4373202021202938,-0.21409306437263154,0.5994819273294218,0.40008335431872183,0.5229497292083956,0.023382210797537502,-0.27796364319987016,-0.2991096166325926,0.5581811243926128,0.5624266024870813,0.09967950526130888,0.48528948936593697,0.5147552773296609,0.16691914971317276,0.2588890146637323,0.3397368518693533,0.2522695524386012,-0.25397036523445615,0.04868788056255826,-0.33292609643492316,0.31411953437073564,0.3098754962171893,-0.37795638421011096,0.39584181175152433,-0.5695641748494552,0.5798137128150324,0.7246432782015795,0.3174921484737194,0.7840180007183136,0.24653360672602487,0.5408070684263139,-0.27422232823075227,0.6958437887100176,0.2169154612865164,0.21471719394881364,1.0,0.02073657851397486,-8.618789639764206e-06,-0.1567887444095955,-0.24767457168720608,-0.09364256079545098,-0.2643019231432139,0.5922816754459801,0.6363278833268412,-0.5017609444802733,0.1320597457757876,-0.27219521809408714,-0.1387130799354673,-0.3576201809471107,0.0016339062403887459,0.42509111241006775,-0.48281626221010154
Cerebellum_9_L,0.6953044847008362,0.30060366172209757,0.6582792226440651,0.28641286086896844,0.5229549423553144,0.44905350779294206,0.4666381797785383,0.13666996482340335,-0.0010171989561985756,0.8987629655683632,0.7586156061418421,-0.050633305578979666,0.42560300746171653,0.5089037762745205,0.2411794401659584,0.5117237369206324,0.16756881524808837,0.6980741262187258,0.613664896571317,0.3374430636861514,0.3601623652018023,-0.20528850873042637,0.3644715485579255,0.46050701147643786,0.09047957649405856,0.6223762475019815,-0.15706009479754518,0.420440796747655,0.4139263366891764,0.40815531746872385,0.285560054521236,0.4210585671623899,0.5219252821837252,0.08934917831708741,0.18498727008119456,0.06680351418753845,0.12861190246841123,0.6752248841094896,0.49647245020917063,0.5147892306829404,0.49416045729845226,0.2663964877438674,0.6550503142732627,-0.08851504826074227,0.3858396307775595,0.24338124297084945,0.8459635906596343,0.5702762578408597,0.4221312287292442,0.6989943964114024,0.5881325461262222,0.2505277506223239,0.48777091445323484,0.34952358299207015,0.16711403605705671,0.27323197405445243,0.7713448961078152,0.2086332946939972,0.6514336561815591,0.19517539313954754,0.073480942790444,0.5816458416424317,0.5741330042217547,0.5327931838400957,0.6254462668406605,0.31983009993669487,0.1882486963377305,0.2328890237509004,0.2950322919462692,0.6238407960844298,0.2759993126045563,0.35893947162722345,0.34690699150782506,0.5541834618323033,0.6455177074494372,0.7526876635692304,0.5256383578884458,0.6262175174327537,0.1399090679034115,0.4962928708433515,0.1352267956175386,-0.12126474910266583,0.3108704649861878,0.32034327684446806,0.40049458638095514,0.7085105732037373,0.039424603411219214,0.5780844497716285,0.25129330531082505,0.4981199518057198,0.3584916935313045,0.5391734231508467,0.16092931869406904,0.02073657851397486,1.0,0.3617147733078198,0.04324935616997652,0.4189488863661926,-0.17140877203060298,0.1397782222338139,0.42459270733397353,-0.10561022657385491,0.33840116172528895,0.8725900452429636,0.5733803068797145,0.37760671626538567,0.5180608671945428,0.14315459132578257,0.2981572936126217,0.31002612561071835
Cerebellum_Crus1_L,0.7139998227971005,-0.20153560857112338,0.2854520073225746,0.5439009230865414,0.19055107809967484,0.21056421721912463,-0.09082242549171253,-0.20218562972825568,0.5233529667298282,0.34054785458310677,0.09716810578004222,0.3035385410159304,0.0528690255587155,-0.2547387512544186,-0.08514930220571061,0.1196818469513888,0.024535028515982393,-0.09488785514061945,0.33384153299829056,0.07957421459295594,-0.014120872213431761,0.23639391183230768,0.516483579287434,0.18720957049028336,0.2489801292661084,0.4823161688401132,0.17615116562628153,0.33784584671982654,0.6881289866398934,-0.14592370938279964,0.42899620397430105,-0.061391780943303435,0.04655873284003862,-0.0762309070947627,0.5336538360183742,0.2815050332763458,0.5955381182967563,0.18303745349829892,0.19948423034702636,0.20169880477195687,0.11019602193471814,0.1428189726264219,0.14423464982867268,0.20317894298325465,0.34520825677162625,0.39063819240622644,0.3811203279887795,0.39690288505992666,0.38439571583286425,0.12340458584756477,0.35778980946929173,-0.12568937628194013,0.3253427933298712,0.125665954264542,0.22399384450295529,0.5025277567035021,0.2752032057593146,-0.4011108470345388,0.2431467467895913,0.6116309042501961,0.4582459115460455,0.16269434428182658,0.2669043078684018,0.35922637983002664,0.08664431148168927,-0.03456644522606137,-0.04037873728809421,-0.016019136932808046,-0.030353444104653515,0.6450116567867831,0.016735691610918903,-0.23111751087829527,0.356219818927194,-0.03659971006039187,0.0967514864471621,0.40804898902649794,0.3540254409625106,0.561047391573958,-0.32385722775404946,0.49904704837965536,0.02660743842688528,-0.06821755748245316,-0.07633406276428115,0.5205990933372083,0.20333775433742782,0.1389080060866186,-0.1500743378212497,0.23396606261291408,-0.10628946719637375,0.1321010010464309,-0.19621703511240332,0.4895200914245788,0.06739727462897288,-8.618789639764206e-06,0.3617147733078198,1.0,0.48752624429379665,-0.20952104016996995,0.36546674319197814,0.6121252906738638,0.09001594256450264,0.3043672753657003,0.020702137588890373,0.4346681542951457,0.22718553726536111,0.8289458394215224,0.2553076206391105,0.24268754095175185,-0.1294901396663781,0.6228857095002045
Angular_L,0.3842019582921348,-0.11096675045622476,0.4032708849224745,0.47230025925967617,0.1508008986900424,-0.16056008099610916,-0.4169549063679253,-0.5053105723886419,0.8404122118043017,-0.03526874550395828,-0.16997751648316542,0.5952884085930139,0.49078462413959606,-0.3754439760282075,-0.5080296602337632,-0.23576185341350073,-0.3206000141967828,-0.22094861719198677,0.4052402018966593,0.663478881384354,-0.365928513282252,0.526794441459439,0.49853952034115007,0.44949397879032743,0.6351126435154598,0.61719821595867,0.8655186234298325,0.23503569644902125,0.38443810893589647,-0.23640107393864698,0.7254892399590932,0.45526643537791356,-0.03869145813714877,-0.44484398821646426,0.8106950639493263,0.8226682897824712,0.3414000536681653,0.12047778809954866,0.13372428629997485,0.372701075297619,-0.2536109567275183,0.6179831042642194,0.34556135523106024,-0.3396726155216692,0.7398256977414268,-0.20448802614783174,-0.06828349038681514,0.1899981980876439,0.294547798325504,0.08472058191265552,0.25837378290863156,0.3770514732065022,0.03956266225042516,0.4151245642908298,-0.22682320626537428,0.25850022704860226,0.15030873421836297,-0.4981312832600282,-0.1680104527710508,0.47721098105593285,0.05314391665219068,-0.4408912421691053,-0.03473422954045877,0.307475539192746,-0.09911767827863541,0.5569791767010394,-0.4027387507447336,0.015775512118830735,-0.13041621161952024,0.2665462941410148,-0.10319516639834327,0.05661137249165668,0.347020435970269,-0.09857694070382808,0.01162594880569088,0.46501236959996856,0.450108927509287,-0.14559581243332445,-0.20294980203115134,0.20814550949419497,0.6303079905137804,-0.3836644423830262,0.4276223006168804,-0.14367057080313714,-0.3069614910244382,0.0575084081052908,-0.3806043311257983,-0.14604241346192068,-0.19203599634921245,0.47754762456305244,-0.4190911722954559,0.19562841966131342,-0.618224806314778,-0.1567887444095955,0.04324935616997652,0.48752624429379665,1.0,-0.08538624048729967,0.40663056950632637,0.8827563648361005,-0.1359750840582586,-0.21081272014032398,0.5070076333394078,-0.13885483794979617,0.16419329496901783,0.16675830193814992,0.44880198717197406,0.5861532035104081,0.02793962028452413,0.7482141270097783
Cingulate_Post_L,0.29376041368358924,0.1812667924628849,0.6530624865452355,0.05785543741264384,0.5467215798437799,-0.04521375316993572,0.1854210383076963,0.1019303262162245,-0.006145981967755433,0.4877814385738635,0.6544456969713704,0.027517650485728434,0.5445017278450053,0.17003550265986106,0.1792974771138114,0.05351604189816744,-0.05669567162013981,0.5573459538253437,0.5479207571226791,0.4502082863018271,0.38114151368718985,-0.22620506694804945,0.22999666818850106,0.23456560162148793,0.2421204528834152,0.4503867261258392,0.09580087912229462,0.4442602121688318,-0.023164389891048454,0.2640370422781675,0.29683967566431113,0.3004462277049719,0.44936932725221085,-0.06230610776015049,0.037392676227192966,0.12639883534735363,-0.1691743141897252,0.15192519915728736,0.3420736534726966,0.6992051678995541,0.12360959045112736,0.197370099797825,0.38417168371797833,-0.3037286239703578,0.45246004864697476,-0.19642900241786357,0.4039547116137514,0.07210925552723027,0.30368303661098867,0.7323288800146572,0.60392841833278,0.6741185761760727,0.35803747690252735,0.256464549131607,-0.20496209251553663,0.01699995029526499,0.5463806419425339,0.3955964472092695,0.12028319018158365,-0.09852479781894845,-0.16781025941788233,0.2604900262749645,0.05554871276141235,0.07391264511557247,0.576998838398936,0.3720889153391032,-0.05711625643038788,0.00886209954758595,0.4557800223425376,0.04980525577524805,-0.19780343355997312,0.44185216957041457,0.07993880891456595,0.25584843057952483,0.12074163567341054,0.4206889026416433,0.42117177615015106,0.12890444643753587,0.4562297531571048,0.13722799957503465,0.03880909954167222,-0.030189942835763636,0.3889890812491436,-0.12492812242233824,-0.1142704316815723,0.43168351221717494,-0.24192142333421793,0.3830946705291458,-0.11944577024494607,0.3980671337336768,-0.044011840244726985,0.19000903860545837,0.03827326149872557,-0.24767457168720608,0.4189488863661926,-0.20952104016996995,-0.08538624048729967,1.0,-0.058814373193065275,0.005350200939926789,0.17401244591999737,-0.37599561281162774,0.5136151240713409,0.25763550638765725,0.7632449385123513,-0.19645387952225765,0.42969153233909874,0.3729378408624464,-0.08042355830271665,0.07816588220731228
Parietal_Sup_R,0.1165364200886118,-0.5311790781930251,0.09145999147248854,0.4273251881337861,0.2138524174395076,-0.21025503736823692,-0.392886387367662,-0.40145704045574027,0.4908631273844257,-0.03485731146225357,-0.07793290077612221,0.31367241775201216,0.15841797693125284,-0.44664962676677455,-0.12343585522991946,-0.25121360390340586,-0.25075811888377847,-0.13587171162592743,0.32167079922301284,0.10149679269636858,-0.0407568892047547,0.2528050887548131,0.4753150392024312,0.0627247750547971,0.18426371396159852,0.24620872387016718,0.32862512321100995,0.2975260516164085,0.2566533499467799,-0.2697458396824794,0.2544125642019539,-0.14713131295606924,-0.08657221303304,-0.1588179131343598,0.3866984606501684,0.18517934208728562,0.5954363930823648,-0.2720818710419246,0.06105798040725695,0.056213842584046096,-0.1626122761330005,-0.10370004307662085,-0.13259125994044577,0.1589255283688687,0.2876651142680169,0.17411202792248973,-0.2569841126646245,-0.03309108963698016,0.18642552369909623,-0.08970871426690682,0.20505755538613002,-0.006783390760405514,0.17168586103795466,0.15435659000492527,0.0005659462294878001,0.49450824274873284,-0.03768363916956386,-0.33358175165124443,-0.2501303604073491,0.6120318930413869,0.4027238476873704,-0.16174477919438737,-0.22553110624397177,-0.024744424467975305,-0.06584003928238275,-0.0441903146129632,-0.27130875400742044,-0.1309302433591142,0.061911049686716624,0.07733987440847108,-0.46653348174248765,-0.3728569948627377,0.26897966129102274,-0.16964065640530387,-0.41501034651517354,-0.04529417111841127,0.09967227589678974,-0.07747080540096545,-0.24472026648853015,0.33547030188381377,-0.07727772899421143,-0.14744958916658693,-0.13082707641152863,0.08443642107407462,-0.2242393855144594,-0.0761500820750153,-0.3209853786798218,-0.00827001783291627,-0.3859176210138996,-0.15755865797205612,-0.4035795882813084,0.3708588792188202,-0.09593248466618863,-0.09364256079545098,-0.17140877203060298,0.36546674319197814,0.40663056950632637,-0.058814373193065275,1.0,0.5507137753988909,-0.07167660703815351,0.22055562789069807,0.1537958381202765,-0.26273632551553033,0.1891372997920129,0.3549065208028813,0.23306994876271636,0.09069889669778804,-0.35864241522082957,0.27754321764912904
