,N_Acc_R,VTA_L,ParaHippocampal_R,Fusiform_L,OFCmed_R,Cerebellum_7b_R,Temporal_Sup_L,Thal_LGN_R,Frontal_Med_Orb_L,OFClat_R,Frontal_Sup_Medial_R,Thal_LP_L,Cingulate_Post_R,Occipital_Inf_L,Thal_IL_R,Cingulate_Mid_L,Supp_Motor_Area_L,Parietal_Sup_L,Precuneus_L,Calcarine_R,Cerebellum_4_5_L,Hippocampus_R,Thal_MDl_R,Hippocampus_L,Thal_PuA_L,Thal_LGN_L,Amygdala_R,Thal_AV_R,Occipital_Mid_R,Thal_PuL_R,Temporal_Inf_L,Putamen_R,Raphe_M,Rectus_R,Thal_VPL_R,Temporal_Mid_R,Vermis_4_5,ACC_sub_L,Vermis_8,Occipital_Sup_R,Occipital_Sup_L,Postcentral_R,Thal_VA_R,Thal_IL_L,Thal_PuI_L,Angular_L,Occipital_Inf_R,Frontal_Med_Orb_R,Angular_R,Frontal_Mid_2_R,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,Rolandic_Oper_L,Pallidum_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,Frontal_Inf_Oper_R,Thal_LP_R,Parietal_Inf_R
Occipital_Inf_R,0.568098891373163,-0.2672913042019786,-0.2733196049587905,-0.042380458734690804,-0.5692313275175587,0.026419287269005495,0.06256302765876075,0.010038842101736395,-0.1393968219286165,0.0503179133653514,-0.13602009875342258,0.5316650745759505,0.09128856735759029,0.3521076334253417,-0.27614912158289495,0.3550200945131724,0.40803328824204943,-0.06584737795980242,0.5475903474061786,0.564019582432639,0.11092458880545604,0.16153391618383683,-0.16300377142123523,0.1362549015109981,0.42219182741085637,-0.14598110655457872,0.4726152531866069,0.05045843522745752,0.6425673104073669,0.7135752048558862,-0.3078404103256465,-0.19718620100750897,0.48034443894130324,-0.6073340316863407,0.24663647659691845,0.6600330764410419,0.02442473523855084,-0.4333263684528169,0.4647920909600685,0.6480438083531036,0.7045715434068315,0.6008206638931324,-0.1417530659883739,-0.5436651857542335,0.2983239865068888,0.33638615132003713,1.0,-0.2454873274659208,0.5815368083303158,0.21282137815312155,0.3714275498871873,-0.19604090865038112,0.06522879347089185,-0.18663186562622422,-0.699381009889762,0.27677201502406235,-0.26505797091901073,0.18762323386494714,0.4503281092859546,0.2850646673224544
Frontal_Med_Orb_R,-0.45185483340428223,0.3169381492065573,0.3903055794158411,0.1806325615574766,0.6565743743979449,0.2510469938005252,0.007778256208048711,0.036948024711576356,0.6112466070379127,0.3547064107492667,0.40003485126188526,-0.3005556315003389,0.06823764390039956,-0.28143142421247924,0.1538360260214673,-0.2265200894538222,-0.5782236176020872,0.20008141585234523,-0.327579624849013,-0.2153461397048513,-0.011379547957074356,-0.34794640921958636,0.33449374231847756,-0.1688679860161309,-0.1006829340727227,0.07419669424967665,-0.4289950139710469,0.2068717680793418,-0.10724064277133268,-0.5384824461954306,0.5007413079497287,0.23631273587016471,-0.47042793697212304,0.522041086079384,0.03100534753363071,-0.299492077765499,0.02753311099822959,0.5364783253726053,-0.1569988238486326,-0.410116009343961,-0.14611078968977032,-0.5401670012861496,0.48640627626367144,0.5443596555802819,-0.010440626868973972,-0.3836644423830262,-0.2454873274659208,1.0,-0.3931984645315945,-0.5988393969319936,-0.13250008995356893,0.3821421887928188,0.018879134761607935,-0.0229027672735026,0.39584181175152433,-0.06821755748245316,0.780847285191077,-0.46271724102754297,-0.578164795521877,0.04212744892742044
Angular_R,0.43310733974622545,0.12296092579945354,-0.15245265398228275,0.05658628850733193,-0.558619298063728,-0.03948960886827154,0.2564438731282553,0.35974505194900425,-0.23132031457483154,0.020093996898924535,-0.1884494032615474,0.8165740911931362,0.10180131377656025,0.26527722286459754,-0.027528494348581727,0.5380539726978177,0.5884315732023152,0.12989998151905285,0.7524501557501548,0.5717859526061294,0.3182541318362509,0.46770150526804005,0.038222423060536644,0.4520464717053323,0.24030226980099298,-0.08298946807768441,0.4982934811978063,0.15714825258475132,0.510194874703175,0.706376196103612,-0.459359542544261,-0.0839777411105043,0.4911723581223991,-0.4239267611620049,0.207051576466626,0.5875312798116954,0.18492683990887687,-0.5684219618320936,0.2896038143476426,0.689260726245126,0.6705151452711994,0.8797032799062194,-0.34476989963615995,-0.5567387393224473,0.4206258250253069,0.6179831042642194,0.5815368083303158,-0.3931984645315945,1.0,0.4100815170052227,0.15063524863392086,-0.06467016412905387,0.24634308285237444,-0.016917807824010388,-0.45871995718213443,0.1428189726264219,-0.281176483418566,0.24110570766704745,0.8510825840234233,0.4558378844823666
Frontal_Mid_2_R,0.5307781469390177,-0.06714397837667335,-0.10395523254822532,0.11710409970299956,-0.5134487419826863,-0.20176394104386963,0.24745685409984378,0.28646228641810456,-0.5482115508044983,-0.29221261346791794,0.08441151526035243,0.5178651331270574,0.3523722029209565,0.1591502306774334,0.09559593648419405,0.4641532169686628,0.745038833825325,-0.07008277546291679,0.45024968895840084,0.3467174160098993,0.3626203528766927,0.5739881472544321,-0.01728910273623645,0.5126834866424403,0.34238090789514647,0.36897613168668314,0.5255961882398124,0.1915872487301792,0.279083473776451,0.43728790469963136,-0.3332926521627393,-0.09003347409667214,0.602639460648294,-0.27204291831684996,0.34958381706452757,0.46442326078585033,0.3409360819671601,-0.33345032998953966,0.2674963292560262,0.41994352809244323,0.08334448763140069,0.5736369889364732,-0.11849075025424567,-0.1891261796514964,0.405214757937706,0.4151245642908298,0.21282137815312155,-0.5988393969319936,0.4100815170052227,1.0,0.31227182991141583,0.035047561923395795,0.4653408494045562,0.304546641943632,-0.08308287418793688,0.125665954264542,-0.42777460847337445,0.7727600204376315,0.483257731693229,0.09283680104627083
Cerebellum_9_R,0.5772251839654883,-0.02533455852931874,0.36102037375397616,0.4949325053081225,-0.07514691969311599,0.3917836787885802,0.28792044287788016,0.43175916118900803,0.15806090291900524,0.11828069668951238,0.15755768577929885,0.3534865057705277,0.5618362292153589,0.21098711906858536,0.3452362252694816,0.46179183154299447,0.4021838705041623,-0.26788569690391434,0.363528227625064,0.5676183697973068,0.4377967836136191,0.5036016655240059,0.3850942169510267,0.5184869957700634,0.6692990920361116,0.29693980039522044,0.6530872626491437,0.4654332412319647,0.016490399192524124,0.25863743319226046,0.29497902849547825,0.3053409442478821,0.40231776621253534,-0.07293789457021839,0.6591666505438205,0.6704211211998754,0.6056247335400713,-0.10609350423294144,0.6447968055350911,0.2105507588942601,0.1384509210172538,0.25361917047550936,0.5774200889641407,0.13975580672149684,0.4479679763353931,-0.03526874550395828,0.3714275498871873,-0.13250008995356893,0.15063524863392086,0.31227182991141583,1.0,0.30803098963263725,0.2730940386762927,0.3803407164123603,-0.14780737582452294,0.34054785458310677,0.07882602182920954,0.38657346928589376,0.029238913487893342,-0.07275231180822854
Frontal_Inf_Orb_2_L,0.00021111443071103169,0.33347012935637493,0.6207041103207468,0.47262163489928355,0.5945732465858239,0.21367852725666664,0.3345579143156686,0.5373179945759291,0.34497278958034666,0.4547640815362282,0.538663983613384,0.14327665046741414,0.3031587862738499,-0.2976860668509225,0.5794791655783139,0.1353731899415945,-0.04601363288840384,0.016863190714353427,-0.02903997402854356,0.015368317070588304,0.4292929246533977,0.34452621043388526,0.5178927759320794,0.5141975492358136,0.17690718721415175,0.40038656259426403,0.1992857593788656,0.3615369413214982,-0.2580463295643888,-0.2771018302911135,0.3566296805239351,0.27937471558222077,-0.0692272685688459,0.6082186522098502,0.36038294349851535,0.16975777967192934,0.5676055832000847,0.26444426049753417,0.260297719005151,-0.35278327240287627,-0.21892712513569257,-0.08423611739621675,0.4805621703968754,0.5148691143289584,0.3180515782382178,-0.23640107393864698,-0.19604090865038112,0.3821421887928188,-0.06467016412905387,0.035047561923395795,0.30803098963263725,1.0,0.4803584995778455,0.37423498935870153,0.5047982730347635,-0.14592370938279964,0.5748873245833471,-0.0695625219087672,-0.11198565084155672,0.035684937460665
Frontal_Sup_2_R,0.1291831477132165,0.2330390966493542,0.18683138919201678,0.1778774988148949,0.04951433776240599,0.006550178576484811,0.20391501562216613,0.45238682123031954,0.07904307986121548,0.44942062760036644,0.7882673267756083,0.4078633584805031,0.3602153451187326,-0.2290270643461555,0.3314826547726371,0.40919180139295913,0.41267226373386545,0.021244372060454386,0.19226781511927685,0.18259089064358083,0.3698888627868179,0.4500377811863835,0.21732443132353602,0.5652517702997469,0.2378067596761164,0.39357430256520004,0.45814115519723253,0.12471363533330478,0.03058080193819186,0.14825015643248457,-0.10559030731895895,0.03077900172954386,0.35764852311054657,0.1891801555182611,0.3320936008838749,0.3034038809652299,0.4215711389697357,-0.32625791330764636,0.20873183275216686,-0.07541599806985744,0.08343159043287579,0.331401102170699,0.09223862105109276,0.14981674338838463,0.3718095812636427,0.05661137249165668,0.06522879347089185,0.018879134761607935,0.24634308285237444,0.4653408494045562,0.2730940386762927,0.4803584995778455,1.0,0.13618942245480403,0.16691914971317276,-0.23111751087829527,0.08659899731267091,0.06229229361962701,0.24840414128638466,0.18929476285567845
Rolandic_Oper_L,0.13089301882243806,-0.02458003130559988,0.4166239691025117,0.6244600796213243,0.17633188708938818,-0.023617402447552123,0.755586376826516,0.31082713497467757,-0.1654681825939731,-0.10326751046974252,0.1431700232025863,0.2238675673345871,0.7275729484899933,0.27544307355999603,0.24375725800086717,0.5307117905666295,0.34037019831459825,0.177768789094927,0.43998487868837316,0.33957171989713,0.5171191079964402,0.5067090159364095,0.4141537970873812,0.5406880042774235,0.5999122215162302,0.7269525028560462,0.3727025464540335,0.5587167873232785,-0.10125239397863964,0.03885506227698096,0.43379760126880784,0.6067528765002778,0.24234594539132875,0.1592886711720077,0.6453423741411802,0.18488151133076944,0.5489746754735124,0.22658526395061368,0.21414577814017216,0.09699820252378802,-0.015891789497263154,-0.014692419053033928,0.4127076145002989,0.39557266369887667,0.5916267393917534,0.23503569644902125,-0.18663186562622422,-0.0229027672735026,-0.016917807824010388,0.304546641943632,0.3803407164123603,0.37423498935870153,0.13618942245480403,1.0,0.3582402891605917,0.33784584671982654,0.0638060237965707,0.6021010175801915,-0.0822675904702001,-0.017538600187854764
Pallidum_L,-0.4742047934808902,0.5147552773296609,0.6166827454525861,0.48528948936593697,0.6749368582306782,0.10664915114999086,0.3211189528057378,0.25293545366340253,0.24019987227372078,-0.09649807610200431,0.31411953437073564,-0.27422232823075227,0.16644277642409655,-0.2586786364752604,0.47363288950877863,-0.16762870030514418,-0.33026457180686475,0.233457719509376,-0.33499514689855314,-0.2592926226338243,0.2469101112021792,0.01672141725919564,0.5229497292083956,0.2132612140156855,-0.27219521809408714,0.3376594284624843,-0.30534946403519647,0.2485604293001938,-0.4179618196115264,-0.7003283364954567,0.5798137128150324,0.5536942526846682,-0.4125858451955063,0.7892043107386312,-0.011489397541146319,-0.4965380070206686,0.3174921484737194,0.6363278833268412,-0.27796364319987016,-0.47012377917571513,-0.5572977428918342,-0.5695641748494552,0.40008335431872183,0.7554622712386199,0.04868788056255826,-0.1567887444095955,-0.699381009889762,0.39584181175152433,-0.45871995718213443,-0.08308287418793688,-0.14780737582452294,0.5047982730347635,0.16691914971317276,0.3582402891605917,1.0,-8.618789639764206e-06,0.5581811243926128,-0.059978513657038324,-0.37795638421011096,-0.3258081368556411
Cerebellum_Crus1_L,0.19948423034702636,0.016735691610918903,0.1196818469513888,0.6450116567867831,-0.29590095436022085,0.22364517626881047,0.5058190294333961,-0.06328693217623427,-0.20218562972825568,-0.621764079835192,-0.32385722775404946,0.1321010010464309,0.35778980946929173,0.7308096846599139,-0.2547387512544186,0.20169880477195687,0.0528690255587155,0.23639391183230768,0.34520825677162625,0.6965716051120642,0.2852051642227165,-0.0002477630108321213,0.2669043078684018,0.14423464982867268,0.22718553726536111,0.1265057909430787,0.1618167790476154,0.3614604475441145,0.3035385410159304,0.19095338895902333,0.5205990933372083,0.5589208052252548,0.020971956192837315,-0.23445583166830986,0.1673910252056776,0.02741330025992516,0.1389080060866186,0.3043672753657003,0.08664431148168927,0.5336538360183742,0.2489801292661084,-0.07633406276428115,0.16269434428182658,0.008739961803459121,0.3540254409625106,0.48752624429379665,0.27677201502406235,-0.06821755748245316,0.1428189726264219,0.125665954264542,0.34054785458310677,-0.14592370938279964,-0.23111751087829527,0.33784584671982654,-8.618789639764206e-06,1.0,-0.04037873728809421,0.516483579287434,0.02660743842688528,-0.1629285303394381
Temporal_Pole_Mid_R,-0.34469409235629966,0.5578423872296632,0.754470371309711,0.4296853086764247,0.7765200740086361,0.47224504995490874,0.05699526270548744,0.3505631251588688,0.6404050171332004,0.3271024778283214,0.31605821768462644,-0.11198648143330957,0.08992509630945793,-0.3694284354883273,0.5275156702265318,-0.12815137729894038,-0.4167065839054502,0.0788791965789314,-0.26675588990323107,-0.162651548039034,0.2556349792966398,-0.07198858626753601,0.6223936962414223,0.12463634117262212,-0.1060326252507202,0.05354745225900895,-0.2691202863083341,0.3784193651058546,-0.2541343913017942,-0.6285625523698489,0.5859367815118494,0.37417914337809705,-0.4515725857395506,0.7830297492564984,0.1213706775010324,-0.1323616289033245,0.3563920971958433,0.5515819239067808,0.027128413741922205,-0.4444573807918174,-0.28353706548355984,-0.4111643002233524,0.6432801883307508,0.647198135580664,0.06513650329450356,-0.4027387507447336,-0.26505797091901073,0.780847285191077,-0.281176483418566,-0.42777460847337445,0.07882602182920954,0.5748873245833471,0.08659899731267091,0.0638060237965707,0.5581811243926128,-0.04037873728809421,1.0,-0.3894903055226673,-0.44784546609443093,0.006588288185798812
Frontal_Inf_Oper_R,0.5411449859097914,-0.21064671402076818,-0.036283743600740964,0.3786692243136849,-0.4739214881123942,-0.15702019700322134,0.5016686685770221,0.14184548264445548,-0.5732251415381927,-0.5694014300822149,-0.17266383584942505,0.3737119925925957,0.55932825026049,0.5289262971030865,-0.0842426763181293,0.490164773817189,0.5881492971035824,0.043817238713608,0.5317203006687395,0.5214930447118775,0.3862695309487281,0.4712918125817501,0.06562789832819592,0.4166507024066093,0.5530549105689764,0.5126064578033738,0.4402057255557254,0.3776926097206878,0.28719243099314645,0.4130500880356042,0.044033148470402475,0.2491633234297219,0.4725066103086075,-0.36386483129589037,0.5056322989800361,0.383822706669015,0.3331956883072254,0.004954676453623162,0.252687324198846,0.5530564909497645,0.1207317615761601,0.31057410217880527,0.08689875841208147,-0.056952719836715036,0.5409011920790626,0.49853952034115007,0.18762323386494714,-0.46271724102754297,0.24110570766704745,0.7727600204376315,0.38657346928589376,-0.0695625219087672,0.06229229361962701,0.6021010175801915,-0.059978513657038324,0.516483579287434,-0.3894903055226673,1.0,0.22841085373412762,-0.048195841761629075
Thal_LP_R,0.3544044284149973,0.06761052913659625,-0.2290633006499497,-0.020934136792784233,-0.5944586100309187,-0.1806591036247793,0.20898192895494616,0.3355731431640608,-0.3532027966789722,-0.0912952328160826,-0.21587544273851966,0.7376822706632009,-0.05999412618870555,0.2600661012530585,-0.046344975390801936,0.41997411951056457,0.6358288792340631,0.13435584167182163,0.6177846282841823,0.4130285617618966,0.28686404768149554,0.4996391582608109,-0.1291892372481957,0.44108003069665247,0.09540621585008598,-0.077333525689962,0.4719540083072432,-0.040803119590332435,0.39318322228172153,0.6864396309209541,-0.5721633936622428,-0.15145942913615615,0.5424664353075329,-0.41706166903590447,0.022439855146185014,0.45205855553925905,0.12292209852028796,-0.6090607599741071,0.11508896344759906,0.6178583001839263,0.5486371742657054,0.8108488781326552,-0.532410037236307,-0.6126522094815084,0.34393429790314595,0.6303079905137804,0.4503281092859546,-0.578164795521877,0.8510825840234233,0.483257731693229,0.029238913487893342,-0.11198565084155672,0.24840414128638466,-0.0822675904702001,-0.37795638421011096,0.02660743842688528,-0.44784546609443093,0.22841085373412762,1.0,0.30800687765077556
Parietal_Inf_R,0.06953309367542716,-0.07213694257520334,-0.17124169042818935,-0.16781979760472188,-0.19081757701882385,-0.2358869718568447,0.020440817408969473,0.009231205001787895,-0.15304299932690327,0.3134848088455799,0.08404508393300732,0.35734843669519745,0.02069358351474287,-0.02098141625318127,-0.188685924946476,0.21121565442813614,0.2632522305613728,0.15801354062007733,0.4099080867230712,0.060965075294321505,0.002953862662573059,0.06745818371424663,-0.16965686347490344,0.12597437334931924,0.16622379221056657,-0.02460024098467171,0.18764497414015666,0.11284795165908776,0.38881416830990034,0.3935184128439305,-0.3401169411036131,-0.3115193542357137,0.21150929016176911,-0.20443952221064535,0.1429156187326884,0.24616835499914014,-0.03413650814848584,-0.3754434024461032,0.005799280167207747,0.2366941189008864,0.4562233170829517,0.4574579757575568,-0.25266913582188705,-0.4156664150675672,0.12501046187636713,0.24516830608994833,0.2850646673224544,0.04212744892742044,0.4558378844823666,0.09283680104627083,-0.07275231180822854,0.035684937460665,0.18929476285567845,-0.017538600187854764,-0.3258081368556411,-0.1629285303394381,0.006588288185798812,-0.048195841761629075,0.30800687765077556,1.0
