,Temporal_Sup_R,Raphe_M,Thal_PuM_L,Cerebellum_9_R,Angular_R,Cerebellum_8_R,Thal_IL_L,ACC_pre_R,Amygdala_L,Precuneus_R,Temporal_Inf_R,Postcentral_R,Frontal_Inf_Oper_L,Frontal_Sup_2_L,Frontal_Sup_Medial_L,SupraMarginal_L,SN_pc_L,VTA_L,Thal_PuL_R,Frontal_Mid_2_R,Cingulate_Mid_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,Thal_IL_R,OFCant_L,Thal_PuI_R,Heschl_L,Rolandic_Oper_L,Cuneus_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Vermis_3,Thal_MGN_R,Insula_R,Supp_Motor_Area_R,Frontal_Inf_Oper_R,OFCmed_R,Thal_MDl_L,Temporal_Sup_L,Lingual_L,Pallidum_L,Raphe_D,ACC_sub_L,Thal_VA_L,Calcarine_R,Temporal_Pole_Mid_L,Fusiform_L,Thal_LP_L,Paracentral_Lobule_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,OFCant_R,Vermis_4_5,Cerebellum_3_L,Thal_MDm_R,Red_N_L,Paracentral_Lobule_R,Cerebellum_3_R,Occipital_Mid_R,Cerebellum_4_5_R,Thal_VPL_L,Vermis_10,SN_pc_R,ParaHippocampal_L,Cerebellum_Crus2_L,OFClat_R,Lingual_R,Cerebellum_7b_L,Thal_VL_R,OFCmed_L
Frontal_Inf_Orb_2_R,0.05149130824547973,-0.20876571266613866,-0.04728884017005856,0.017032618983327388,-0.11029037786974671,-0.0025369487705320325,0.3927998338553219,-0.6167442292184512,0.14827013385410662,-0.301826494635461,0.10472015648255253,-0.11228698738663477,-0.46932898767316805,-0.673763381458277,-0.48476985502694053,0.14439414630856318,0.2440045378189448,0.4115549441782928,-0.3874423236186356,-0.40276407653448887,-0.03019721499806666,-0.16134477485905205,0.6474549802106184,0.49695247722312996,0.3326733833738679,-0.2447075112214531,-0.32429096293292764,-0.10384865166481445,-0.6602717840662307,-0.18854667049889592,0.0911685363753221,0.25754165319573363,0.4838592133684218,-0.13861654213098823,-0.08152949882671072,-0.6641367516306774,0.6784451117094767,0.33168362566285514,-0.13194893217615344,-0.28625322373263706,0.29585746709432387,0.32786136631388024,0.012484548685500828,0.37619294952899984,-0.2675886175779885,-0.6914656594510048,0.02967680533247361,0.005353883005611606,0.1693120696391492,0.2756704823579692,1.0,0.7940151024898859,0.21531325821825845,0.43358979101889644,0.3117160264446629,-0.2709748932108994,0.02685546035862555,0.2210123031823907,-0.310473886769917,0.18724044221197972,0.07306169135723922,-0.2945099496090669,0.4016656745965861,0.37073875508686877,-0.5047557752146804,0.852503455628528,0.006194496779793981,-0.3976826928378816,0.25890844939821545,0.3902906100481897
OFCant_R,0.08212862086896149,-0.06562786236640558,-0.019250176328254,-0.025959161695528317,0.04740118089779618,-0.028006346416967826,0.19126249542322107,-0.5728047571540708,0.18263017395752526,-0.1051639301580841,0.0326887489722694,0.07927129588413319,-0.3561834321900828,-0.4966531102056255,-0.45088483623789755,0.11082008223076503,0.1873623573241064,0.35159818779347984,-0.28076455573028986,-0.22916830079624917,0.059560737437756396,-0.18770156091281312,0.5229786902299983,0.5032917133582792,0.3944803305275252,-0.341566521361854,-0.27345631551852484,-0.04373079143474691,-0.5476362332530121,-0.27100614376025123,0.17233529775968953,0.27372217347289873,0.4127520886209262,-0.05607037943323748,0.1557004246401587,-0.5579425850222043,0.5582193557413847,0.20673432068478317,-0.11678190743599216,-0.1902140511547296,0.2182350802212543,0.05502465783556386,-0.12712369444384106,0.18037088011809685,-0.33188589215438025,-0.45587906533760586,-0.06740217647426028,0.12726472379201736,0.25357915342898907,0.2599811100972256,0.7940151024898859,1.0,0.27393856631027635,0.3309825670480476,0.3112668073156056,-0.15633235016566743,0.22076904035094072,0.23714140136403,-0.28870231009554576,0.21527839032708948,-0.0712279937120314,-0.2749380542322868,0.336061582683096,0.28781262340497654,-0.551135589775963,0.7372808408990774,0.05339732644444711,-0.49730192109026816,0.17447085687825165,0.29313898149785694
Vermis_4_5,0.5334287641920308,0.28776128078063107,0.5503574091487908,0.6056247335400713,0.18492683990887687,0.6205792365991865,0.44198047161175885,0.2773571949898601,0.6736438656075309,0.5723867973435031,0.6059493493361416,0.16534146761467813,0.40387599136084823,0.33933429302763796,0.39364148058303905,0.16267286710173795,0.5258822486193844,0.309435649997486,-0.0025247827201538807,0.3409360819671601,0.5737862118845702,0.5183449278362644,0.5676055832000847,0.6261420450553432,0.40346743997010065,0.2503923737242048,0.20750337659865642,0.5489746754735124,0.0799429215914977,0.20977265195120476,0.8350559556469666,0.6535353788745539,0.5024886927714194,0.6743605345444619,0.4401540792474779,0.3331956883072254,0.22760301665324073,0.6019264470684293,0.5222128284649165,0.4905740619510444,0.3174921484737194,0.04679566184716712,0.0680265789229574,0.4718880215092482,0.3386591938174455,0.1297651949856635,0.6517903201876404,0.4363110156931036,0.19346095934932606,0.43168351221717494,0.21531325821825845,0.27393856631027635,1.0,0.5654446789950023,0.6338519082283587,0.38906205425933643,0.35318857845482243,0.8170763078615076,-0.13105541166395562,0.7624910466468872,0.5848478030712067,0.35799520807284163,0.5420835194655599,0.6385872678731359,0.07748819031209792,0.13099957421397326,0.698425965766746,0.2001178087508943,0.7049006883286228,0.26540029932854065
Cerebellum_3_L,0.27726944753672844,-0.10783901202173024,0.12456576465237484,0.4102226958437275,-0.3332297207364084,0.3028754083030258,0.6165036858584562,0.09619349061347217,0.3019338868900819,0.015651710297013084,0.3960833662436116,-0.31855804769923096,0.1894946811287895,-0.0950245895809053,0.11527007564395468,0.10957171049843588,0.18244158218191917,0.023112376703410334,-0.36890900794404446,-0.06889362857479757,0.15622187158138162,0.24511877422710446,0.6608106024494691,0.427311616918717,0.09670263864994477,0.03850261980561239,0.026678623099963106,0.5040040752152858,-0.27404325479533903,0.08352372010175506,0.42441961617632434,0.35994662752184453,0.3783036280411522,0.27993685130442886,-0.19603752498047067,0.014965971725242645,0.611354369818847,0.45649272970046806,0.2697710595976037,0.07144849250897255,0.44127122524271145,0.4292733850231174,0.37473243842016757,0.4579180280309305,-0.043689365133533525,-0.08958587194986527,0.44472317379324394,-0.18169718715554453,-0.05860093578323168,0.38114151368718985,0.43358979101889644,0.3309825670480476,0.5654446789950023,1.0,0.16637000486965017,0.12549124840065867,-0.15305584594932115,0.5339401654413515,-0.3433629565630577,0.7566875980339625,0.5522866662129418,0.1201953556485754,0.3377467555899162,0.4675682459680776,0.029874693740149606,0.33399252596761403,0.30394123387226896,0.11834657405707733,0.5626903146141756,0.4930701449764244
Thal_MDm_R,0.4063627572589236,0.19172018460109633,0.42566306127533454,0.4553970375314535,0.3629994287271076,0.5348385105748628,0.3320064193124072,0.04626202764721676,0.6773137996831003,0.47443130478610157,0.5072060069606421,0.3248783406383905,0.14653910589112976,0.1898083849930529,0.15635491058792553,0.016329375938506453,0.6614563508052059,0.6488014103825913,-0.08242253245146909,0.23343453670741604,0.3598518702826375,0.4429183464297865,0.4358642892046339,0.7874520633919673,0.6112491621006082,0.11875921333935775,-0.10407083734415461,0.20661242552545322,-0.07823085136259908,0.11402696798961665,0.6162760400932586,0.5291264135688915,0.6659361275365258,0.5980962136763847,0.5042899043647117,0.0963715108322074,0.153201931128763,0.6978010821684721,0.2531581939136702,0.2714839256379501,0.2522695524386012,-0.05058157184028227,-0.01729457837430767,0.5877355365484715,0.38723631636860417,-0.056897155920864195,0.5572386974377128,0.5905575127674959,0.09477743569512781,0.12074163567341054,0.3117160264446629,0.3112668073156056,0.6338519082283587,0.16637000486965017,1.0,0.20763156438054958,0.34590087510684914,0.49299570765160156,-0.14834342754967847,0.45685899608917946,0.2753213426025913,0.1297654051963904,0.6075623397633186,0.7828382958012996,-0.009653355126450266,0.14579549455098822,0.41883250105232916,0.11051296959762352,0.5490088638915297,0.30188362765365273
Red_N_L,0.6200257301535529,0.6774335365817772,0.6975505138447684,0.6264449016699682,0.42431704009909715,0.4096121330536269,-0.29547574726985476,0.16006129553443302,0.5156402709678437,0.5976411045228885,0.5054486760180069,0.49720661593646726,0.2559388742694075,0.33809544788488755,0.3577890821488804,0.33045971576380306,0.03552094590335193,-0.41122181079961406,0.6674700742050391,0.4682905546511762,0.4908857487268859,0.4904193374362736,0.08633845737259777,-0.010387022227187976,-0.11075833064940221,0.6332774842858142,0.5847440129225775,0.3621721835380956,0.5362512207566471,0.5421881237489634,0.3678311255647471,0.15079773309942104,-0.2586477681045288,0.6341550155882432,0.5118103371632667,0.49282354920484134,-0.3643407013978996,-0.13623573786564366,0.41907713141982655,0.7860009837245847,-0.3576201809471107,-0.23476179172647405,-0.34146000772581203,-0.20209153341871447,0.5308639609073171,0.3695402419424153,0.2662431951669001,0.49946041247449247,0.47468858696058497,0.42969153233909874,-0.2709748932108994,-0.15633235016566743,0.38906205425933643,0.12549124840065867,0.20763156438054958,1.0,0.5495754828119339,0.36447028821815125,0.3185524515478179,0.38183501640486,0.2314387974566945,0.4388016046432401,0.035402822649185574,0.09518156116267887,0.25579748205302655,-0.04252647918015294,0.7062089083775346,0.11536948571674126,0.39968774186340517,-0.2178183285771933
Paracentral_Lobule_R,0.4917176211951268,0.5573441834466177,0.5901979292545764,0.25334404424072793,0.8107551270468598,0.23895582216185618,-0.4433866101333015,-0.1615204780757291,0.3827375753279424,0.7368401578693642,0.14846168833781834,0.8144971557037854,0.08302487950825592,0.22100564996567934,0.18718477493005078,0.44623788346051246,0.13685279201030962,0.0339061724298646,0.6670424204919757,0.49948360938950953,0.6159090626353567,0.31257049393607256,0.14387076730688064,0.07625346139213504,0.33436983622647687,0.24510580886861258,0.39449892314914736,0.12944894399536175,0.4739383540317126,0.23721795872703702,0.3771756567252707,0.23429025373147158,-0.16280920061083615,0.45847364308400224,0.8724875276670976,0.2287430233319667,-0.38481540875333897,-0.14389298066088638,0.3461515089754492,0.6038215867059029,-0.2991096166325926,-0.5392192232358247,-0.567610693799746,-0.32889566709646734,0.4237638404731926,0.15526281878817386,0.08125931066017067,0.7794235105512882,0.7799112812249601,0.3720889153391032,0.02685546035862555,0.22076904035094072,0.35318857845482243,-0.15305584594932115,0.34590087510684914,0.5495754828119339,1.0,0.2640715831008519,0.4385581026395922,0.07832616327475976,-0.07248419424308526,0.2813884968389135,-0.08449334271539913,-0.08364080345332703,-0.25566847498789586,0.1761460498222779,0.4513115510284134,-0.2424527115866508,0.14835090674211923,-0.38741420993344344
Cerebellum_3_R,0.4627027741949225,0.35742732190867077,0.4099132335250809,0.5006612579700057,0.08268850981699741,0.4892946703218106,0.3917385156699609,0.13082705747797374,0.5861386469377299,0.41764350605420264,0.5484510292671966,0.1096993305929717,0.23027597288042664,0.19593392094205148,0.30603425850482474,0.14806152989506086,0.49618259958838745,0.09402579085827167,-0.03097608522600547,0.28019395232710137,0.5331246093065236,0.40330380592121745,0.3946308911532204,0.49425000740076885,0.29031224766729585,0.18913275798404208,0.22800161717515804,0.41637997426884976,-0.023188882789501188,0.19626424678885382,0.7967031445157945,0.5466600812461413,0.39326419481424985,0.5127026162788999,0.3193195052768355,0.2217343743911623,0.1803051185705712,0.41618922874007747,0.2816662373227285,0.3879783341866882,0.2008609335544208,0.015344400503600596,-0.06569947438103282,0.3141863315128359,0.251565065369101,-0.0073738018191649825,0.4586918114948847,0.2878133412650976,0.22335201441943994,0.44936932725221085,0.2210123031823907,0.23714140136403,0.8170763078615076,0.5339401654413515,0.49299570765160156,0.36447028821815125,0.2640715831008519,1.0,-0.18287661671999014,0.720581742359361,0.4581233213554431,0.2595667737120369,0.6023049529303911,0.5718016541197801,0.03491924468832638,0.22974562738546353,0.6124090940255206,0.12488295163561593,0.5529301538888283,0.35981863259542174
Occipital_Mid_R,0.15220992625955607,0.29393432986923346,0.35998556207575616,0.016490399192524124,0.510194874703175,0.00987184806850234,-0.518407665931814,0.17670332368551261,-0.09165704051072325,0.31544989304926513,0.015503820130813747,0.43597169842622163,0.004356830701928151,0.22612306426817524,0.20183320025068627,0.35521120235886844,-0.18797834255995455,-0.21320479468055065,0.6332287580087201,0.279083473776451,0.20465108570030854,0.24252655929079414,-0.2580463295643888,-0.5142681225529356,-0.12844721645398238,0.4157226585045911,0.40869850044638784,-0.10125239397863964,0.6751316965335105,0.37902049689077066,-0.06254354803902283,-0.2651468895222929,-0.6061116038918861,0.08452207263012745,0.271878898404028,0.28719243099314645,-0.5162241825859126,-0.3710590947361219,0.23065121250148823,0.43677874050511756,-0.4179618196115264,-0.33256593954246877,-0.20703447103571057,-0.4450251386887733,0.35435580806608497,0.44131057216367225,-0.05360568012440986,0.40225654934673255,0.44902012422762366,0.027517650485728434,-0.310473886769917,-0.28870231009554576,-0.13105541166395562,-0.3433629565630577,-0.14834342754967847,0.3185524515478179,0.4385581026395922,-0.18287661671999014,1.0,-0.2522849134008409,-0.14170268828751412,0.3920708757616639,-0.410075117764266,-0.3452637190538776,0.08603660967393781,-0.23732996585700383,0.11749792273753995,0.06643375796629818,-0.13263768349241928,-0.44605580222508734
Cerebellum_4_5_R,0.5203003155835967,0.1161778873067692,0.40856820930927296,0.5819983156504092,-0.01996688292815054,0.5232679699935363,0.4695738224482761,0.2514702742503841,0.5623171159475077,0.3597950001238561,0.6800532575335327,-0.038829479297172044,0.33698763769570045,0.14985809084425275,0.2056406431986386,0.09396608286819087,0.46318148813844534,0.05500347033693698,-0.13063949130075675,0.11545291474078813,0.4206287135801566,0.5440130163310487,0.5723691218022401,0.4948162434158883,0.14999559478666655,0.2209081484839953,0.21936157835792774,0.5822975058948623,-0.05986365784399091,0.2863445551646058,0.7719288673822812,0.3239329592382322,0.3687535797867758,0.6246949383589013,0.10716725255112218,0.27408162852836404,0.3568323659506827,0.5095457608087269,0.3700539927867123,0.3513247867405004,0.24653360672602487,0.2372470584311273,0.2453638871122249,0.4250611796684211,0.2719629822680144,0.1534249947308878,0.6280272762890172,0.1904256311495095,0.03074085417225527,0.3830946705291458,0.18724044221197972,0.21527839032708948,0.7624910466468872,0.7566875980339625,0.45685899608917946,0.38183501640486,0.07832616327475976,0.720581742359361,-0.2522849134008409,1.0,0.5531600796850658,0.40219656020342276,0.49632999339526923,0.6520328293526823,0.22031345636017813,0.14388844595315226,0.5908500591672543,0.22652824840113944,0.6312255927198273,0.47465738348249287
Thal_VPL_L,0.33542762072371135,0.07654445314490062,0.5160834988786541,0.45450983097657816,-0.24010447367976465,0.3906996943402384,0.6522657852543458,0.497088455355597,0.27620716789070787,0.2566806892709767,0.38143541552755555,-0.23328263895225035,0.6696529870485607,0.36573965989305013,0.47132473960483484,0.31634010895734976,0.3074043269290954,0.12446149761556793,-0.12972990967313114,0.2248412763731879,0.38857677517790395,0.4726480170435437,0.49710755644505794,0.342755142647397,0.1050163392270239,0.3886929622555048,0.3478789782011456,0.8011805660642803,0.12550921145222696,0.14732849036384546,0.4980830327284918,0.38399615639374735,0.38224926776671775,0.5145563701891932,-0.05687897672516638,0.48726262431594897,0.3221890923224469,0.6604950609097607,0.661720919804394,0.2745974090627527,0.5239063341404201,0.28273446779012734,0.3724124054571809,0.5552286256288501,0.32212930998299943,0.06909650900872494,0.724600331925222,0.13621490099437678,-0.03754538879430073,0.35803747690252735,0.07306169135723922,-0.0712279937120314,0.5848478030712067,0.5522866662129418,0.2753213426025913,0.2314387974566945,-0.07248419424308526,0.4581233213554431,-0.14170268828751412,0.5531600796850658,1.0,0.5217768131606517,0.331315365524829,0.5346584028952042,0.23668045835534965,-0.035447558600476506,0.3618522106770221,0.47314856076330675,0.7324792338710415,0.39114750692190386
Vermis_10,0.45930386713552324,0.35194073731498926,0.6599104548388063,0.3066727321671937,0.297774231173355,0.2968223681091617,-0.02040565733892465,0.4561504581875276,0.10338484913717765,0.5174900979862554,0.3832557898624064,0.24072141161170402,0.555116400867982,0.4625075997268481,0.44212396697661893,0.4795684598051026,0.3191420956535548,-0.13012698281307356,0.44383235357572337,0.40535272546774465,0.5758505215102669,0.65455975611477,0.17059847777155693,-0.1239938840911161,-0.06189430933370263,0.5400652297851263,0.7314477663850282,0.5829560707224289,0.5869154942935499,0.46636352788901264,0.5203962673594406,-0.14814414178985016,-0.22264063914155627,0.6472249025172191,0.23538778069569374,0.6654600426059811,-0.24550647278999535,0.14138523319354143,0.6397401921075139,0.5842019076017749,-0.04160709453013419,-0.16002218487211994,0.03715206669779088,-0.03787971792268775,0.6145965512354798,0.42870848010292506,0.5531280274834407,0.4755499474976376,0.3063056283872397,0.3135369784791168,-0.2945099496090669,-0.2749380542322868,0.35799520807284163,0.1201953556485754,0.1297654051963904,0.4388016046432401,0.2813884968389135,0.2595667737120369,0.3920708757616639,0.40219656020342276,0.5217768131606517,1.0,-0.01895729813774133,0.11784667684092359,0.29074637811635323,-0.2526046156913703,0.43041105202018115,0.3437880806115265,0.3507224146127677,-0.0005456506076024882
SN_pc_R,0.3287293057349982,0.07561407534358552,0.19101241003051275,0.38297841467422544,-0.10425477411595946,0.4101708012594313,0.5878233744863633,-0.0288153436178589,0.48930046987831677,0.03570774462968212,0.5764074127547006,-0.06499955128587584,-0.021803950368758946,-0.09194677616917211,-0.04281226577302139,-0.2007300978896831,0.5638914172381172,0.3278488570218257,-0.36285901708162765,-0.049970078207079924,0.1804655343410277,0.23981025377805623,0.4226028284963048,0.6759138014375468,0.26036606874882173,-0.006503181963112258,-0.23028359924920103,0.16137568167125543,-0.4377516575534174,0.09516683741480263,0.44629366603607096,0.457550512617305,0.6071905983366549,0.32476050873702106,0.049183541347831775,-0.0715597277388748,0.39381253521734483,0.566118149967127,0.006770676160175988,-0.013543913836723227,0.24109249120783147,0.28059575439712253,0.12421510853701115,0.53400673313166,0.09104701552478829,-0.2304743895661713,0.3133205925945915,0.16455805658046938,-0.14807736650444447,0.1854210383076963,0.4016656745965861,0.336061582683096,0.5420835194655599,0.3377467555899162,0.6075623397633186,0.035402822649185574,-0.08449334271539913,0.6023049529303911,-0.410075117764266,0.49632999339526923,0.331315365524829,-0.01895729813774133,1.0,0.7477036575560702,0.06653662909302867,0.3431670725400076,0.3665132664713639,0.06247757806385755,0.5178402343542274,0.4893746667964977
ParaHippocampal_L,0.30671881641806825,-0.0497588968169148,0.30291939877231605,0.5093203342705487,-0.10137473581897537,0.5433990093660082,0.6550733459310695,0.17437495114472548,0.6349542874941683,0.18691089276907746,0.62809545278304,-0.14419797820714855,0.1931292230935942,0.0650327549114471,0.0795247116839714,-0.049130388602231206,0.6095768117237222,0.5027611352221143,-0.39408297819559207,-0.05062303534144548,0.18898774461210469,0.42506167242884885,0.49974487292366226,0.7450470522864713,0.3529649749542433,0.16719891209901402,-0.16722529342547582,0.34343106825591185,-0.26689781448347044,0.11722668720903219,0.5765166134117491,0.53504823808135,0.7362968547888685,0.4614563968494754,0.03269925862956066,0.031239404284344623,0.489498993628072,0.8214823813580259,0.22436125373467714,0.11127070455059294,0.41764944706451224,0.31112519791179705,0.3037506068535628,0.7875312834690206,0.22447772322374418,-0.05026410692921235,0.6763386500408053,0.20632793932696825,-0.17016253144308977,0.13651467430432537,0.37073875508686877,0.28781262340497654,0.6385872678731359,0.4675682459680776,0.7828382958012996,0.09518156116267887,-0.08364080345332703,0.5718016541197801,-0.3452637190538776,0.6520328293526823,0.5346584028952042,0.11784667684092359,0.7477036575560702,1.0,0.2110475658824965,0.16603430160152896,0.36621578556680084,0.3321188805551107,0.6688878752425779,0.6729935678207023
Cerebellum_Crus2_L,0.09650698872665105,-0.0667787948160643,0.16471282746809834,0.44595897013589153,-0.10284040835856409,0.5202881881786372,0.05466946063918086,0.48987222260648533,0.23048139251923142,0.19022686009059733,0.4212527666036929,-0.2196915698399671,0.35252925444082484,0.28431779049241807,0.21003152578210713,-0.04153599002632696,0.08707337202855009,-0.16417010632725945,0.0894475395382152,-0.05855555544742641,0.034851415299397864,0.5304153681736742,-0.2227093035699348,-0.19958817397306344,-0.32563530873679547,0.5906685005645539,0.09009967659818845,0.18069152501909394,0.36522249469768703,0.5834419853895702,0.08016068023859302,0.05839756493239454,-0.18341034222284286,0.21466867227330477,-0.22591856948218172,0.35270444242397103,-0.22885321079870202,0.12203193134101681,0.2482936189446469,0.3753627318664764,-0.1387130799354673,0.29340540749193744,0.2972904252822138,0.21858647206110637,0.5262274792919097,0.5741201314871146,0.45058638721764604,-0.1046259958371082,-0.2759313574596983,-0.19645387952225765,-0.5047557752146804,-0.551135589775963,0.07748819031209792,0.029874693740149606,-0.009653355126450266,0.25579748205302655,-0.25566847498789586,0.03491924468832638,0.08603660967393781,0.22031345636017813,0.23668045835534965,0.29074637811635323,0.06653662909302867,0.2110475658824965,1.0,-0.5095702457638718,0.3314337987758216,0.8268096790663765,0.15425040681191385,-0.051817095675729716
OFClat_R,0.2906778170010761,0.037961036123383966,0.1354575832528946,0.11828069668951238,0.020093996898924535,0.016180716556258832,0.12903163161898976,-0.780011207335391,0.16679045674732243,-0.2661648238654866,0.19529503080940921,0.14788219092063837,-0.5533449881237167,-0.7489840033598022,-0.5569760867847938,0.1950865937441779,0.0026212366427021227,0.06105549241009254,-0.05817943878101163,-0.29221261346791794,0.13741102734836885,-0.16827981856970695,0.4547640815362282,0.3295220290441534,0.09542980544053128,-0.08498963241968205,-0.10682652001466625,-0.10326751046974252,-0.6022613506601786,0.0004572009979879104,0.01624861333763304,0.17979123868518085,0.17971673615712078,-0.1126274041838914,0.05261191092989343,-0.5694014300822149,0.40032304412506825,-0.01170254273650537,-0.2276446964039938,-0.1162954543181441,-0.09649807610200431,0.2062971940198068,-0.3522662573183347,0.010937795854392841,-0.18018021376951635,-0.6685139987918922,-0.20850933091784246,0.12864729990449744,0.43712702381710655,0.5393133043112764,0.852503455628528,0.7372808408990774,0.13099957421397326,0.33399252596761403,0.14579549455098822,-0.04252647918015294,0.1761460498222779,0.22974562738546353,-0.23732996585700383,0.14388844595315226,-0.035447558600476506,-0.2526046156913703,0.3431670725400076,0.16603430160152896,-0.5095702457638718,1.0,0.17197553258294632,-0.5987484355475396,0.2899227857555226,0.1371868885147416
Lingual_R,0.7977866423097693,0.5160983952682442,0.7358155339170881,0.7969924328878801,0.38140961686302804,0.7445450657348806,-0.016361475151669667,0.06525482750382633,0.6948106699023517,0.5753745573643029,0.7758788282809608,0.42000056441910505,0.1507690578039399,0.1567362320866831,0.19710091377766456,0.24124869101717453,0.2655827811221793,-0.0724083424193203,0.44629306402649077,0.3318985606081149,0.5990823862831499,0.6197377446240037,0.31648483253038073,0.2783714232134168,0.05981509018419482,0.6300839510071852,0.417619715740402,0.37284457269622584,0.2873876454149646,0.6609349584241113,0.6132455824044767,0.3590547158332707,0.03194017746900687,0.696651955420737,0.4557785001210305,0.3763412336651413,-0.18312292538118563,0.14265197931314483,0.3900775873433854,0.7981559300199262,-0.23564714674251225,0.06608039696152468,-0.24956845497715194,0.10273891905726686,0.6298911323790501,0.20156623623926703,0.4368022759403183,0.5252481169233505,0.44049415756148563,0.5463806419425339,0.006194496779793981,0.05339732644444711,0.698425965766746,0.30394123387226896,0.41883250105232916,0.7062089083775346,0.4513115510284134,0.6124090940255206,0.11749792273753995,0.5908500591672543,0.3618522106770221,0.43041105202018115,0.3665132664713639,0.36621578556680084,0.3314337987758216,0.17197553258294632,1.0,0.15750508535670185,0.6464708986272453,-0.10484793494918555
Cerebellum_7b_L,-0.0684861377792535,-0.14745060578076263,0.11604233386959774,0.29905139447102813,-0.150647486373329,0.4333041412327932,0.2954414297590239,0.6515556921766502,0.15979835836732711,0.27423072553692696,0.22344985608111034,-0.35651221103240144,0.5730809128326285,0.4592136861461353,0.4114075242348716,0.12073233606071275,0.26067508464030137,0.10366270875787513,-0.11126918215954158,0.03128224970927516,0.01940159211775688,0.5428345257987441,-0.04038785230418081,-0.07747419325722774,-0.03739058464707012,0.4702137052623352,0.04451020417909581,0.35636832930464213,0.423551941287669,0.33463158379140256,0.22214817168586384,0.18058324896622022,0.06221523067256706,0.23654737956595584,-0.22494982349188927,0.41220488618231327,-0.03582298137769651,0.4253192769233597,0.47361126214301036,0.2811295310763229,0.2790911028369203,0.23709587066705165,0.49655036029986954,0.45092146651496073,0.48471533125761196,0.4945027971048938,0.6769140341983905,-0.10742415474315309,-0.34721199866638075,-0.3090264292007081,-0.3976826928378816,-0.49730192109026816,0.2001178087508943,0.11834657405707733,0.11051296959762352,0.11536948571674126,-0.2424527115866508,0.12488295163561593,0.06643375796629818,0.22652824840113944,0.47314856076330675,0.3437880806115265,0.06247757806385755,0.3321188805551107,0.8268096790663765,-0.5987484355475396,0.15750508535670185,1.0,0.1712653008069918,0.15761532261055516
Thal_VL_R,0.6995242440668837,0.2388270135455931,0.7078210694092016,0.7581910023259045,0.007141819304332854,0.6384220847482511,0.4773621389010895,0.19517505384165462,0.6350245588662787,0.30458578764123945,0.7192152322237152,0.1428268157057657,0.3245888704990662,0.1438122532016992,0.2396365737202038,0.15391562152594537,0.2062716531834346,0.15970215964841483,0.03811877690239156,0.25120743568542847,0.5180722766083343,0.5103249649452778,0.5146317791092611,0.5860954410669543,0.1378576344052857,0.48947415306984193,0.2667646276549381,0.6217329182526338,-0.035690637827487964,0.40419166768419906,0.5006281897327137,0.5651024313090106,0.4335864422690872,0.6117261163780698,0.2093998455104558,0.36386818427057277,0.24042366412630314,0.5630521539405597,0.4182997943795548,0.4294462841756979,0.1701421034165638,0.3243250112058855,0.05347817726560891,0.4877066890091661,0.3669873676663955,0.036179146057542265,0.5424926007894582,0.3848862783023704,0.243272534385817,0.6544456969713704,0.25890844939821545,0.17447085687825165,0.7049006883286228,0.5626903146141756,0.5490088638915297,0.39968774186340517,0.14835090674211923,0.5529301538888283,-0.13263768349241928,0.6312255927198273,0.7324792338710415,0.3507224146127677,0.5178402343542274,0.6688878752425779,0.15425040681191385,0.2899227857555226,0.6464708986272453,0.1712653008069918,1.0,0.26540964907265907
OFCmed_L,-0.12852559091167895,-0.3122735020857034,-0.1864414147466788,0.03316095225945555,-0.4879841836511937,0.016265673168484637,0.6548293102853449,0.11393403055995097,0.13946804453698647,-0.2143565996078702,0.19740214026531597,-0.5091214886434487,0.05037111299395728,-0.07103209344206954,-0.006733776297810276,-0.17909134564050488,0.436836628600603,0.24256530191959505,-0.6762887934939963,-0.20818803240301645,-0.21041433938136309,-0.00019722696614632397,0.4668976561091828,0.49613462933024166,0.25215016755544095,-0.23644615240569472,-0.2817515340378011,0.18662292057088528,-0.43704859281040465,-0.27390749460201236,0.2870030584448553,0.10968879897973763,0.5974654126988753,0.058869081450208534,-0.34494793452384415,-0.15402831719294227,0.7185704103045251,0.6224101045104977,-0.062411457691598775,-0.3492972610144464,0.5748637232537869,0.33617423806578256,0.5218880583626001,0.6124901764608921,-0.28223783516763107,-0.20690321294750438,0.3493348160348549,-0.2831876377878471,-0.40582863740666797,-0.06230610776015049,0.3902906100481897,0.29313898149785694,0.26540029932854065,0.4930701449764244,0.30188362765365273,-0.2178183285771933,-0.38741420993344344,0.35981863259542174,-0.44605580222508734,0.47465738348249287,0.39114750692190386,-0.0005456506076024882,0.4893746667964977,0.6729935678207023,-0.051817095675729716,0.1371868885147416,-0.10484793494918555,0.15761532261055516,0.26540964907265907,1.0
