,Thal_PuL_L,Cerebellum_Crus1_R,ACC_sup_R,Cerebellum_7b_R,Olfactory_R,Precentral_L,Temporal_Sup_R,Frontal_Med_Orb_L,VTA_R,Frontal_Inf_Oper_L,Vermis_4_5,Frontal_Inf_Tri_L,Precuneus_L,Lingual_L,Vermis_6,Thal_MGN_L,Supp_Motor_Area_R,Thal_LGN_R,Rectus_L,Calcarine_R,Raphe_M,ACC_pre_L,SupraMarginal_L,Thal_LP_L,Cerebellum_4_5_L,Vermis_7,ACC_pre_R,Cerebellum_Crus2_R,Olfactory_L,SN_pc_R,Calcarine_L,OFCant_R,Cerebellum_Crus1_L,Frontal_Inf_Tri_R,SupraMarginal_R,Cuneus_L,Heschl_L,Cuneus_R,ACC_sub_R,Thal_VPL_R,Cerebellum_Crus2_L,ACC_sub_L,Parietal_Sup_L,Cerebellum_8_L,Occipital_Inf_L,Insula_L,N_Acc_R,OFCant_L,Thal_LP_R,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Supp_Motor_Area_L,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Thal_MDm_L,Insula_R,Occipital_Mid_L,Occipital_Sup_L,Paracentral_Lobule_L,Thal_VA_L,Hippocampus_R,Cerebellum_4_5_R,Thal_VL_L,Thal_VA_R,Frontal_Inf_Oper_R,Thal_AV_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Caudate_L,Temporal_Pole_Mid_L,OFClat_L,Thal_LGN_L,Fusiform_R,Caudate_R,Occipital_Sup_R,Thal_AV_L,Thal_PuA_R,Putamen_L,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Red_N_R,Rectus_R,Frontal_Sup_Medial_L,Temporal_Inf_R,ParaHippocampal_L,Postcentral_L,Fusiform_L,Thal_PuI_R,Thal_PuL_R
Insula_R,0.6034723559421634,0.4257475367089626,0.621390926377056,0.18243900859922446,0.5162303433944928,0.5247766091318534,0.7108285165977032,-0.17382065923862772,0.22576519866943345,0.5116094030638854,0.6743605345444619,0.42809384301827563,0.5726699613954781,0.6452332444329997,0.5145836597806673,0.14029548131390243,0.5576565693601533,0.6202569287622051,0.048409885941999214,0.6261717389270636,0.5312014279380107,0.13610291572194858,0.2095928611597787,0.6448642394697558,0.7101808865982742,0.2181897544304337,0.35358619388059576,0.26912883199329646,0.5563938353746067,0.32476050873702106,0.6851286188314656,-0.05607037943323748,0.37123853739130946,0.6124745204909908,0.38806938413586495,0.45660861992825597,0.4912973816244966,0.37320549195832936,-0.09789077651630272,0.6297815902888985,0.21466867227330477,-0.08171470888502338,-0.01891739009567006,0.5626371313199566,0.2924054032031696,0.9054920801731755,0.5708395429575825,0.2992936617671581,0.41637133308894375,0.574209493566579,0.38454965120773404,0.5752820826832847,0.30836111487269585,-0.030463091419377912,0.6679936612377754,1.0,0.25021761011125,0.1778831852510397,0.27597663847742,0.18345930786399348,0.7936901693487745,0.6246949383589013,0.48695335956253244,0.3317238128184184,0.644210832867057,0.5337593348974863,0.29118969693695795,-0.13861654213098823,0.590514128887755,0.33167518024028364,0.0492217228773354,0.5054287274084992,0.6912828804639028,0.7048493104081538,0.37757138616637476,0.4317895868921135,0.555024086683296,0.5639799134196447,0.6180079277046557,0.6780674450959331,0.5282924702203673,0.5466026235771324,0.0020068215383928483,0.5166227449848333,0.6058989331567797,0.4614563968494754,0.31486891093265906,0.631416180780724,0.4354084787207756,0.33851944708333903
Occipital_Mid_L,0.42975156834569866,0.35487529576085075,0.16552920965489515,-0.40251959390591574,-0.046480892459080235,0.5018711201967687,0.15927887073132377,-0.41273606916336636,-0.41162177808627315,0.3270035892385579,-0.05977014598164423,0.1661419658185496,0.7334951773849034,0.6383280014315115,0.19753264278294036,-0.5639222722387878,0.2530810645205819,-0.17062866705424065,-0.5523580501727803,0.5312109689509584,0.33867617934296795,0.05601608759634483,0.5401484881484058,0.3661742122432103,0.0926346367589949,0.45582959139071544,0.3115157430362109,0.022412342820850386,-0.22917828458643524,-0.4588689658809075,0.43275451112013985,-0.430737537370562,0.5233529667298282,0.12002451605810399,0.42040396109834394,0.8164906267269532,0.6007479776079299,0.8308582811095659,-0.28649434063315754,0.10930042496495376,0.32126717719895953,-0.16325622193031986,0.4924553482022577,-0.14111745342103346,0.8069931384552917,0.1962993182282209,0.18763007822706493,-0.2972027692212675,0.5021483525868908,0.1653131449486929,-0.3776129757486404,0.3871979331137276,-0.16319235975951296,-0.4191085856122598,-0.07666227554938415,0.25021761011125,1.0,0.7707739309008463,0.3859050546705492,-0.3718750659324647,0.08101600049449353,-0.12534966006155754,-0.11376747922326999,-0.38047331577384713,0.4115677400460624,0.04996810523992005,0.4972752479005425,-0.5382156180040032,0.04997109733394197,0.5181021632382776,-0.5284585354248806,0.04345591031886398,-0.06324088832914869,0.19432110437387978,0.8422694948436895,-0.22611347387760328,0.6332539361448709,-0.09019012390299222,0.03868131284150859,0.23600248547295713,0.41228895120831055,0.2777626980831771,-0.6173889146628663,0.19163523530962667,0.01857151590228866,-0.32342750965428435,0.5862391800527371,0.18916034951063498,0.5503324684091694,0.7038767091898119
Occipital_Sup_L,0.40427130436750275,0.4869551958531916,-0.08362720116568825,-0.24840501751832736,-0.05823538309659052,0.5399453673836389,0.3576302047077402,-0.11935736456709906,-0.353929906151163,-0.0835241678372032,-0.022928112303098346,-0.23068896545572398,0.7527571604835763,0.6710048389326483,0.3771322457595043,-0.6183221150132429,0.36168008701593213,-0.05284182235853763,-0.5553643033530318,0.5199409606534795,0.4511953888549442,-0.28249659531260995,0.6148080927087622,0.5131543956490965,0.11786973545503268,0.6170622826277653,-0.12977863465098383,0.10401457287576729,-0.313142160414725,-0.31970153502132,0.5613294780432488,-0.06210981118081921,0.2489801292661084,-0.12590589965920637,0.6311091299243681,0.7857337921765964,0.5421352235790873,0.6075329520964502,-0.4886493779442282,0.19110600816098325,0.09902250311081964,-0.4407253667430832,0.2730669779179472,-0.07490659833569395,0.47350207874110484,0.07503202437938945,0.24357943051809347,-0.19615185488858267,0.5486371742657054,0.08334448763140069,-0.29198486151976966,0.42382875086837724,0.08343159043287579,-0.28353706548355984,-0.05971082491395831,0.1778831852510397,0.7707739309008463,1.0,0.6851416696459874,-0.4589582470566282,0.13131819989280452,-0.09025074845747279,-0.220116714581764,-0.34864164703508316,0.1207317615761601,0.023959018569736455,0.7045715434068315,-0.1409133274644355,-0.08450066704075983,0.2601266058264449,-0.26423485409918973,-0.05993897266224067,0.05144612407284546,0.13666057751463498,0.7458559355654037,-0.20977349598799633,0.6158252016321907,-0.011670883788957837,0.1384509210172538,0.2772714854089165,0.4964235929956473,0.26968112642488823,-0.5706201025778791,-0.1017211032581872,0.16792049821398142,-0.27106100169204833,0.5101734822367019,0.01476010751498346,0.552215198407101,0.7700773683256801
Paracentral_Lobule_L,0.5076458921512803,0.4055394214083767,-0.08725347219859081,-0.17160886517021154,0.11178069707243547,0.7413885840176642,0.584449110660683,-0.12699863254772575,-0.2153602810111517,-0.1018801816879923,0.19346095934932606,-0.270776497153546,0.7118821010252312,0.5870531189025047,0.3644850734874411,-0.36147247423408824,0.6115177420227546,0.19959722426674595,-0.43864591102660355,0.39209946337205115,0.5913355071500871,-0.496900995355215,0.600822975196974,0.6526121825566574,0.25313785753335133,0.44188054480758093,-0.3573189744506669,-0.004329210667883269,-0.15285942043091974,-0.14807736650444447,0.5820942900031263,0.25357915342898907,-0.12568937628194013,-0.018408829199585718,0.7942288595700409,0.450069661211724,0.5564545844620427,0.3357718060883341,-0.6729422243779639,0.4285452699419491,-0.2759313574596983,-0.669349994826429,0.054698520164394346,0.03854562801974235,0.12444643965716473,0.08325389682863146,0.3065338824685316,0.06566555084475008,0.5310879496798592,0.3172996685642595,-0.03792445502821136,0.6902854723305685,0.46501147226794637,-0.21986635519062717,0.1053827915574712,0.27597663847742,0.3859050546705492,0.6851416696459874,1.0,-0.45015225265285114,0.41676693710764595,0.03074085417225527,-0.10180954684027708,-0.2400071408493864,0.12599736768152342,0.12434426039542504,0.5337061756155259,0.1693120696391492,-0.0837662245167929,0.008719625462507057,0.1038303152232561,0.15335030725649512,0.16266037011501874,0.12062427425681348,0.41168078115656787,-0.1322944806268486,0.6091733654592119,0.07295023979897794,0.25345716410914826,0.21238965459057466,0.7346556256725405,0.31719019749682925,-0.38039662000482233,-0.04604494191056794,0.19985804096372636,-0.17016253144308977,0.5317359672854632,-0.079515680397882,0.3869778119336306,0.7064747038115402
Thal_VA_L,0.061797031256681796,-0.1337617390579276,0.34220441183071304,0.525672493773236,0.10656726531036069,-0.28128987351118967,-0.07627684212063106,0.5071452863148039,0.5641718163618165,0.2677806501183194,0.4718880215092482,0.48623610444453547,-0.27201527073065984,-0.12934141878103642,-0.03481077940753548,0.7007169158611399,-0.24560011827553738,0.4589166955939967,0.710216504613759,0.03756027018905475,-0.38024738784463785,0.6278149520297772,-0.07773656129250373,-0.1326601888391144,0.3370644452006339,-0.3492401625017326,0.27716358828023324,0.21206900899919442,0.6517070927654532,0.53400673313166,0.050972503677676514,0.18037088011809685,0.20333775433742782,0.13408423827373497,-0.5835182931781816,-0.2927446784061644,-0.34924484957505153,-0.3201975570384484,0.6475919503322615,0.2245771459565066,0.21858647206110637,0.631524789552389,0.056989970853936534,0.5700320483344204,-0.15146285992235953,0.3823615769238682,-0.2190632011537583,0.3208178682595082,-0.4566160849747203,-0.2388683309068173,0.678303256519764,-0.3322396783283507,0.09258865159932554,0.7325894613583428,0.6101313759383556,0.18345930786399348,-0.3718750659324647,-0.4589582470566282,-0.45015225265285114,1.0,0.11095634577721222,0.4250611796684211,0.7283920759624406,0.8071759627704019,-0.10328269305090056,0.5124842134032105,-0.4139255491762297,0.37619294952899984,0.7618440848217252,-0.15084624542802635,0.4771767781320842,0.22225890540312232,0.5152927572733107,0.23067135362010874,-0.3836728670009645,0.8480201046749598,-0.2853382329700779,0.36930730685034313,0.27589458433144726,0.27243899693592044,-0.5338101297996396,-0.10742616207150743,0.7300102499641817,0.06679151640960579,0.28229640341458623,0.7875312834690206,-0.17803956282976466,0.6578929858277257,-0.005452868828588134,-0.6433599757249928
Hippocampus_R,0.5321815245691667,0.21047084705234137,0.38695782053448996,0.1444524753520824,0.3924376758086821,0.65744313661151,0.6899897166333548,-0.136994262390103,0.3602002364711714,0.3835674355929357,0.6887300431958615,0.2571459481486075,0.5468673619760253,0.5333862354604257,0.38402464216082377,0.16733788275204184,0.7037844054964978,0.7494488352787797,0.036329550138854846,0.4259526335203743,0.6263909870217431,-0.08172756219447812,0.2040796974763356,0.7410716655114101,0.7067445256801483,0.037290828520815666,0.10530468410338871,0.055424480766073,0.48197533954806887,0.43528189742033324,0.6404242043966113,0.18564227409590267,-0.0002477630108321213,0.47748230241241113,0.5156633845917828,0.26753678830317834,0.4103504637063048,0.1784803790672741,-0.33474048274662066,0.6475018590605873,-0.13261782142517695,-0.3363979260891335,-0.1078655671111487,0.4561679604753412,0.056471916414629064,0.663567554608657,0.48552421430777226,0.3843891967929727,0.4996391582608109,0.5739881472544321,0.37662838374547675,0.7050251537853871,0.4500377811863835,-0.07198858626753601,0.6597458099021721,0.7936901693487745,0.08101600049449353,0.13131819989280452,0.41676693710764595,0.11095634577721222,1.0,0.4950802206902299,0.3991152527388315,0.2567613049713537,0.4712918125817501,0.4399688284445721,0.16153391618383683,0.028536252369692608,0.4917110440459361,0.07366783039202893,0.12476387815852351,0.5234851515171325,0.6120194581843815,0.6042335415238549,0.23065979605679512,0.3586096902704977,0.44247309763056597,0.5197734872656639,0.5036016655240059,0.44965214407075876,0.6151550258741398,0.429168491017188,0.03812234954521488,0.38338238315766576,0.4879893234622441,0.4443509978440817,0.3452583696268469,0.39879119226917226,0.2384960439489607,0.3247931354134004
Cerebellum_4_5_R,0.3547785699428359,0.2863445551646058,0.4927521191883781,0.3878641000457228,0.6767480717857488,0.1003570094838662,0.5203003155835967,0.2605620469807465,0.26854311251478946,0.33698763769570045,0.7624910466468872,0.4163889220235499,0.22963500065976927,0.3513247867405004,0.6320400131339967,0.4936773663209484,0.10716725255112218,0.45810842613035213,0.3662076818077966,0.2719629822680144,0.1161778873067692,0.33754938008597135,0.09396608286819087,0.1904256311495095,0.7719288673822812,0.09695979355744412,0.2514702742503841,0.29632909486113074,0.6908911043411171,0.49632999339526923,0.41024181227368434,0.21527839032708948,0.23396606261291408,0.2848319948292325,-0.04036363321305949,0.0397985817127292,0.21936157835792774,-0.05986365784399091,0.32784394709638165,0.49025418205553595,0.22031345636017813,0.2453638871122249,-0.14362843704205197,0.6335508630359976,0.01749043857374244,0.6239176706107463,0.26884202249303296,0.14999559478666655,-0.1123305108589118,0.11545291474078813,0.7186096981669982,0.15976820433599834,0.1702109186074276,0.3872077297187693,0.4918464136665393,0.6246949383589013,-0.12534966006155754,-0.09025074845747279,0.03074085417225527,0.4250611796684211,0.4950802206902299,1.0,0.5857928970491967,0.5879216065715138,0.27408162852836404,0.43396623716230903,0.016535645079761824,0.18724044221197972,0.5572666715068336,0.1534249947308878,0.46784737399006143,0.431349956199755,0.7326635794857864,0.34722901742065554,-0.08072213038133426,0.4932698132397803,0.21421424110339887,0.4426311840785367,0.5819983156504092,0.6951760730031702,0.04092135632056216,0.37731981843767404,0.3680606203416915,0.2056406431986386,0.6800532575335327,0.6520328293526823,-0.025808843643892267,0.6280272762890172,0.2209081484839953,-0.13063949130075675
Thal_VL_L,0.6543172876132795,0.15404223601897832,0.6011324299648225,0.3191106957000145,0.38824739315774737,0.07501991083253035,0.306164085687131,0.19514771399894745,0.36042791596078405,0.5860118621223854,0.6337570459514502,0.7206628539740106,0.10463490586538812,0.23179741314109922,0.1297218046332964,0.7664512240929123,-0.09257284812089199,0.4799702359646977,0.41932344628555257,0.3187572624007281,-0.025960104593570454,0.6357478206025785,0.2621562405549242,0.13603068349227584,0.5177009378086417,-0.1386758888515319,0.4576100505584445,0.22408746895696222,0.6753956882150053,0.4479673180186932,0.28322059417561546,0.016441077388980443,0.3402526605362343,0.43741480404684824,-0.29510822670177383,-0.049737936587150526,0.21159784334936765,0.013356399979372597,0.47319531007257226,0.7026251724902406,0.2760838790987924,0.45443533683204984,0.09111110726853798,0.5782932332032008,0.11849642554230252,0.5936353316579979,0.05390491009941927,0.14972746189484143,-0.34786727742745116,0.08446448120574954,0.7403414569916725,0.07419605202787871,0.26078642606782093,0.4764383408930653,0.5389616637127985,0.48695335956253244,-0.11376747922326999,-0.220116714581764,-0.10180954684027708,0.7283920759624406,0.3991152527388315,0.5857928970491967,1.0,0.7844740514039461,0.34759524269441566,0.6735548561004021,-0.22401082050544835,0.19053693589995893,0.7723277145782953,0.019230845146113163,0.49256317447249853,0.7244074619536685,0.631280458947589,0.3315329382066051,-0.12645741138646022,0.6971247360216001,0.24297390618963824,0.405771020791132,0.4968433667440835,0.5239281123149527,-0.11083166240041946,0.2911336510815757,0.43378252326028394,0.35685480665836516,0.46067174115276693,0.6806447460588777,0.08433789476578457,0.7854885223589347,0.36573607393591906,-0.24644625521192753
Thal_VA_R,0.28106348934092723,0.22955400319518168,0.508190449137017,0.5579890407477436,0.30905542808949626,-0.26903260325305256,0.3362723204599752,0.4658086837842574,0.41960386759694585,0.18103682646415514,0.5425492933963018,0.41178537279544103,-0.12164025125385598,0.06970430966267241,0.20463432972950024,0.7445272628897963,-0.21886549151195098,0.45972907104625854,0.49003581914083816,0.14946858623470183,-0.11898714263168839,0.5037668430897094,-0.12851050920587503,-0.016823367445384214,0.3554827386009467,-0.03243545628231132,0.26036517468036086,0.4575412383923795,0.6254773874607611,0.671608126159007,0.2055630026637357,0.12243002415732714,0.16269434428182658,0.22108560458191176,-0.3544503696450282,-0.19978326506556435,-0.11806998249334788,-0.3014797115498466,0.5285091146417232,0.5669009433013442,0.2950021943985586,0.4645548976277846,-0.1742769818110222,0.6493981964439571,-0.14760298518144446,0.5216290414239086,0.14710078619157557,0.13153671747016815,-0.532410037236307,-0.11849075025424567,0.8248747948365952,-0.15591715435258166,0.09223862105109276,0.6432801883307508,0.5423316853852092,0.3317238128184184,-0.38047331577384713,-0.34864164703508316,-0.2400071408493864,0.8071759627704019,0.2567613049713537,0.5879216065715138,0.7844740514039461,1.0,0.08689875841208147,0.6034257340465079,-0.1417530659883739,0.3476049937581379,0.613965570903566,-0.07559226766933234,0.5414230903493328,0.3652733363537198,0.6868025957317719,0.35304615094697234,-0.30870270946877076,0.8381224565837038,-0.007532220461984702,0.5700227054214053,0.5774200889641407,0.46136351895374605,-0.27678338425389376,0.25923562341734036,0.5155279974169502,0.06488720502471033,0.6579036857092333,0.8297366860730881,-0.3660222586380686,0.5577453821629422,0.26418192474138663,-0.4316224161951162
Frontal_Inf_Oper_R,0.5950536660474814,0.39781306460966775,0.7609412368420152,-0.15702019700322134,0.2779727053174977,0.44935102487530165,0.47253997016175014,-0.5732251415381927,-0.126344824281664,0.7219291901204767,0.3331956883072254,0.621359332693734,0.5317203006687395,0.5570422727454413,0.2756985995762183,0.01037780540382965,0.34978036709351384,0.14184548264445548,-0.27159591959711565,0.5214930447118775,0.4725066103086075,0.3223209304941064,0.11607760160906391,0.3737119925925957,0.3862695309487281,0.2178687812542536,0.7231939859024872,0.17237403482564367,0.19862817316421252,-0.0715597277388748,0.4088841299344059,-0.5579425850222043,0.516483579287434,0.8403228261681482,0.33632612018227737,0.4781165042991002,0.5864109790505678,0.6875376556221812,-0.06739248333951617,0.5056322989800361,0.35270444242397103,0.004954676453623162,0.043817238713608,0.20597072627966556,0.5289262971030865,0.6118492958346677,0.5411449859097914,0.017427730508134263,0.22841085373412762,0.7727600204376315,0.028577534286022933,0.5881492971035824,0.06229229361962701,-0.3894903055226673,0.23712236757110158,0.644210832867057,0.4115677400460624,0.1207317615761601,0.12599736768152342,-0.10328269305090056,0.4712918125817501,0.27408162852836404,0.34759524269441566,0.08689875841208147,1.0,0.3776926097206878,0.18762323386494714,-0.6641367516306774,0.25986982028467914,0.6304035474706242,-0.3529147140697638,0.5126064578033738,0.26625963233612954,0.5646160586933523,0.5530564909497645,0.08303768093812189,0.6263493579451355,0.40905980520911234,0.38657346928589376,0.48398634861876966,0.6082821250655828,0.5139768028907963,-0.36386483129589037,0.7847858484548015,0.2948713862708732,0.031239404284344623,0.3573141336745222,0.3786692243136849,0.44037546841618436,0.4130500880356042
Thal_AV_R,0.5849137694404994,0.29120721030270563,0.5805641632403105,0.40508990861318284,0.21874370908422064,0.22062147204916316,0.4401991848221764,0.059767339252627116,0.25653729629397254,0.4143836974147527,0.5360060856726266,0.47931035230325575,0.3326411362282826,0.3498891813602964,0.24812705966192436,0.36184128727239656,0.2038138662537053,0.5252835790667354,0.1807217097703532,0.4162207177902229,0.08306297409275903,0.37708145341930943,0.18197358306444897,0.463813859333504,0.47273881806212026,0.08328300033126372,0.3718699273928816,0.3387868281559042,0.45327098292789575,0.2933829120827869,0.42744179302486274,0.07238305468675632,0.3614604475441145,0.4441210657108601,0.07852952228397792,0.21333407300178797,0.2018861879434621,0.16891758759337325,0.1904615202454885,0.6697635044508387,0.24111587124793143,0.2495581574828954,0.00835764782562533,0.5710445381510207,0.1531819175660295,0.6528315301729225,0.257278818421113,0.28463242675628553,-0.040803119590332435,0.1915872487301792,0.5525120295587859,0.24223528556293109,0.12471363533330478,0.3784193651058546,0.6402879968833188,0.5337593348974863,0.04996810523992005,0.023959018569736455,0.12434426039542504,0.5124842134032105,0.4399688284445721,0.43396623716230903,0.6735548561004021,0.6034257340465079,0.3776926097206878,1.0,0.05045843522745752,0.0973207451322024,0.646550717060362,0.20643319901445442,0.19010438975647453,0.3709265355225244,0.6165330428110232,0.6022686054238521,0.15459750471230302,0.6807122694006883,0.3666489485089374,0.5351262027924543,0.4654332412319647,0.5355705482969485,0.17798614538553148,0.24387371494587598,0.20541536146641284,0.22013772731025988,0.4733074148826075,0.563597777362347,0.145508141696113,0.6143116311073532,0.4229605676154774,0.018294912193109508
Occipital_Inf_R,0.2790164825081191,0.713748399641491,0.06528287772931163,0.026419287269005495,0.014808715618797168,0.3351687799510515,0.5102750579729433,-0.1393968219286165,-0.295463477889362,-0.22460753353779184,0.02442473523855084,-0.32561205475861676,0.5475903474061786,0.6254989847788106,0.5234400214087952,-0.5322995236893728,0.37558233267321545,0.010038842101736395,-0.5442568893760682,0.564019582432639,0.48034443894130324,-0.34912017157011616,0.23052139089162185,0.5316650745759505,0.11092458880545604,0.7687802711201309,-0.09435195138082708,0.454626620030245,-0.29128680900355064,-0.037051347676319936,0.6152777560635353,-0.15256641302029975,0.27677201502406235,-0.041022725997824576,0.6269872270143009,0.7277554464145339,0.35504082717972474,0.4394453703333422,-0.47397518399852834,0.24663647659691845,0.27319153699497306,-0.4333263684528169,-0.06584737795980242,0.15007185347373586,0.3521076334253417,0.24214723582280542,0.568098891373163,-0.16803738424078424,0.4503281092859546,0.21282137815312155,-0.230219379162836,0.40803328824204943,0.06522879347089185,-0.26505797091901073,0.024204940116495283,0.29118969693695795,0.4972752479005425,0.7045715434068315,0.5337061756155259,-0.4139255491762297,0.16153391618383683,0.016535645079761824,-0.22401082050544835,-0.1417530659883739,0.18762323386494714,0.05045843522745752,1.0,-0.17868711627452855,-0.13814062266244037,0.36671818168783277,-0.2727031592656154,-0.14598110655457872,0.2509303386025964,0.3371479828361939,0.6480438083531036,-0.08039321536545133,0.5741415768158562,0.2989187911341288,0.3714275498871873,0.39599107896162883,0.5255363059080456,0.4104830196312647,-0.6073340316863407,-0.0037977657803412055,0.48628509099435635,-0.09557011629096189,0.16036799306575084,-0.042380458734690804,0.5652688607278491,0.7135752048558862
Frontal_Inf_Orb_2_R,-0.09882234620936711,-0.18854667049889592,-0.38780829075412576,0.29630267590028775,0.15232385150990524,-0.16105450344307393,0.05149130824547973,0.6368233273884063,0.3926383419280048,-0.46932898767316805,0.21531325821825845,-0.33662101756859625,-0.26323959626639226,-0.28625322373263706,-0.04318872964794105,0.4077079881716605,-0.08152949882671072,0.3682581050166555,0.5292182555892473,-0.2675886175779885,-0.20876571266613866,-0.1735988536394288,0.14439414630856318,0.005353883005611606,0.0911685363753221,-0.25924367711080104,-0.6167442292184512,-0.12304258415495808,0.25601089849387143,0.4016656745965861,-0.05492489519389232,0.7940151024898859,-0.517389990480794,-0.37467765097201033,-0.13513507546126788,-0.4932397177962042,-0.32429096293292764,-0.6602717840662307,0.12143296573615303,0.09739460839790645,-0.5047557752146804,0.012484548685500828,-0.06044116920256041,0.1590536831347585,-0.6411502359501077,-0.1267091326440251,-0.30416479788343687,0.3326733833738679,-0.2225030828999935,-0.40276407653448887,0.5342541163057081,-0.27264383934958564,0.4625847175177265,0.6840232985421113,0.24872118810070143,-0.13861654213098823,-0.5382156180040032,-0.1409133274644355,0.1693120696391492,0.37619294952899984,0.028536252369692608,0.18724044221197972,0.19053693589995893,0.3476049937581379,-0.6641367516306774,0.0973207451322024,-0.17868711627452855,1.0,0.15488367164832498,-0.6914656594510048,0.8263814938093194,0.025780885913833797,0.23367181850385293,-0.1900744515923075,-0.6000931247020466,0.3310473591224833,-0.3478577775062079,-0.013494332698857005,0.017032618983327388,-0.10932264156049494,-0.32242831650258524,-0.24460823640223478,0.6275296148128058,-0.48476985502694053,0.10472015648255253,0.37073875508686877,-0.15864384137740167,0.02967680533247361,-0.2447075112214531,-0.3874423236186356
Caudate_L,0.4356745021909478,0.05734426711885969,0.5345368912532031,0.34590467235316646,0.2419152136536487,0.2717420645290756,0.21462197394949348,0.2565921599633468,0.5229163402652881,0.5973641083442013,0.6966872422891598,0.6624254966128803,0.26517513675365045,0.31257626508154984,0.19245732285778497,0.4983254252017008,0.19321906170595213,0.6412816146485965,0.508911717173628,0.3831302678160193,0.011532225027943512,0.6036231231314666,0.27198228977251493,0.329361235772747,0.6451253445770933,-0.16094875109762136,0.44910064905512204,0.15566485589062753,0.7350215562786029,0.46609585852732016,0.4455956690362016,0.13636517114161725,0.39690288505992666,0.37783136274218787,-0.1427535652574821,0.14584173386708674,0.08218275987860443,0.10948531297195231,0.3665980785193005,0.4678978664971069,0.24748333620667964,0.4026793816735489,0.20288883142291275,0.6241613221986743,0.16050707515100934,0.6996259090509392,-0.005591955461263922,0.37046387915008516,0.0016852363190951573,0.1024161705290041,0.6419592824582194,0.17038392048486645,0.202714503109499,0.5200652107041391,0.8303257061124382,0.590514128887755,0.04997109733394197,-0.08450066704075983,-0.0837662245167929,0.7618440848217252,0.4917110440459361,0.5572666715068336,0.7723277145782953,0.613965570903566,0.25986982028467914,0.646550717060362,-0.13814062266244037,0.15488367164832498,1.0,0.17844670148997466,0.30305829526204214,0.4324548615626827,0.6446159887279018,0.5152747243886996,0.0662762772672133,0.8129540971621007,0.14755776719439523,0.4490485671578995,0.4002650271117198,0.5180296297703558,-0.06119397074005547,0.0884483077853157,0.49493340742315806,0.32704326133767153,0.4004479192617774,0.7500815491818517,0.3136693449803007,0.8413394384294498,0.22349632518398266,-0.2247552019002006
Temporal_Pole_Mid_L,0.24649728589202194,0.4099076753463396,0.5403786667507681,-0.14492195151151951,0.054601135686628145,0.25913118271897045,0.13973450523848313,-0.4053656027759469,-0.28305434075706976,0.490515683657462,0.1297651949856635,0.4756874106246287,0.4437316370567495,0.4578937942994312,0.40553004411979976,-0.2846748021964361,0.1847796808836521,-0.13351753228992702,-0.3000983284000315,0.3110635205203292,0.18030393335748554,0.372984175699278,-0.0227938533474081,0.15222385198772287,0.14457542882140295,0.4373945406877637,0.6810283613740058,0.28941431427357617,0.005810713310964665,-0.2304743895661713,0.2921047690074164,-0.45587906533760586,0.6116309042501961,0.3941636840773727,0.1972000424295741,0.5579653024612171,0.3030198188809759,0.652452222210734,0.04763058159153486,0.1229893068800966,0.5741201314871146,0.14572057098431496,0.08574908055634337,0.14657324488976786,0.5733321918408846,0.39868978034497365,0.30383508929671654,-0.17560849820768806,0.15839280766925515,0.3907764542378533,-0.12273348625655633,0.3580724239981833,-0.3353187186948264,-0.23996910703202634,0.07135854046833083,0.33167518024028364,0.5181021632382776,0.2601266058264449,0.008719625462507057,-0.15084624542802635,0.07366783039202893,0.1534249947308878,0.019230845146113163,-0.07559226766933234,0.6304035474706242,0.20643319901445442,0.36671818168783277,-0.6914656594510048,0.17844670148997466,1.0,-0.5018556588471631,-0.009709936535380576,0.06650401454621666,0.3419876894839191,0.6431968557706683,0.0015007888913274616,0.4414651228918269,0.2124281168048781,0.2525496988720564,0.3900792216752898,0.351801231120803,0.29395627600259766,-0.37461109639782053,0.5028026187101308,0.21658547833416877,-0.05026410692921235,0.2349752906546624,0.21932560896637027,0.35153581763749986,0.32286650131136313
