,Occipital_Inf_L,Frontal_Inf_Orb_2_R,Lingual_R,Cerebellum_10_R,Cingulate_Post_L,Vermis_1_2,Thal_PuA_L,ACC_sup_R,Fusiform_R,Thal_VL_R,Thal_VPL_L,Thal_MDm_R,Amygdala_L,Thal_VA_R,OFCant_L,Thal_IL_L,ACC_pre_L,Cerebellum_4_5_R,Temporal_Inf_L,Frontal_Mid_2_R,VTA_L,Precentral_L,Vermis_10,Calcarine_L,Amygdala_R,Heschl_R,Angular_R,Precuneus_R,Thal_LP_L,Vermis_9,N_Acc_L,Temporal_Sup_L,OFCpost_R,Lingual_L,Thal_PuA_R,Rolandic_Oper_R,Pallidum_R,N_Acc_R,Rolandic_Oper_L,Postcentral_L,OFClat_L,Precentral_R,Thal_LGN_L,Raphe_D,Fusiform_L,Olfactory_L,Thal_VA_L,Cingulate_Post_R,SupraMarginal_R,ACC_sub_L,Thal_MDl_L,Frontal_Med_Orb_R,Temporal_Sup_R,Thal_VPL_R,Thal_PuM_L,Thal_MDl_R,Occipital_Mid_R,Hippocampus_R,SN_pr_R,Frontal_Sup_Medial_L,Caudate_R,Temporal_Mid_R,OFCant_R,Red_N_R,Thal_VL_L,Cerebellum_Crus2_L,Parietal_Sup_L,Cingulate_Mid_R,Cuneus_L,OFCpost_L,ACC_sup_L,Thal_PuL_L,Thal_MGN_R,Frontal_Inf_Tri_R,Thal_PuL_R,SN_pc_R,ACC_sub_R,Cerebellum_9_R,SupraMarginal_L,SN_pr_L,Temporal_Pole_Mid_L,VTA_R,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Vermis_4_5,Vermis_8,Temporal_Inf_R,Putamen_R,Occipital_Sup_R,Thal_LP_R,Paracentral_Lobule_R,Thal_PuI_R,Vermis_6,Thal_MGN_L,Cerebellum_10_L,Raphe_M,Thal_MDm_L,Occipital_Mid_L,Red_N_L,Calcarine_R,Temporal_Mid_L,Parietal_Inf_L,Frontal_Med_Orb_L,Hippocampus_L,Vermis_3,Frontal_Sup_2_R,Parietal_Sup_R,Frontal_Mid_2_L,Cerebellum_3_R,Insula_L,Frontal_Inf_Tri_L,Postcentral_R,Thal_LGN_R,OFCmed_R,ACC_pre_R,Olfactory_R,Cerebellum_9_L,OFClat_R,Cerebellum_8_R,Frontal_Sup_2_L,Vermis_7,Thal_PuI_L,Rectus_R,SN_pc_L,Cerebellum_4_5_L
Red_N_R,0.39027825611738565,-0.24460823640223478,0.7036169949708948,0.6864169694133869,0.5467215798437799,0.7209398388142608,0.732902550913269,0.489025415276748,0.3813878411579176,0.5835345237449555,0.37083833738944216,0.07351481176850184,0.46159797566698524,0.25923562341734036,-0.27945147285988686,-0.09108294112428754,-0.015510008004855996,0.37731981843767404,0.0036194530972816566,0.3846009976418561,-0.45325913701371395,0.31450068288538535,0.3854737572629778,0.48889200136454425,0.6417124760186216,-0.07262919197499645,0.1675487439432763,0.37005158190592563,0.2926041308563255,0.06470045075612159,0.0535781858935309,0.34496305999595567,-0.25171635639830153,0.6656275135226183,0.7244483183867438,0.2463717357901971,-0.3011072037940677,0.6427357578812916,0.4323560401729458,-0.010132420182491704,0.008974953537428554,0.4935938432706954,0.36977050981893167,0.07576985608631082,0.1883033780082334,0.21041429434187797,-0.10742616207150743,0.5296072230997898,0.3287913432093738,-0.22238094936862235,-0.09724244711502796,-0.35635602350754,0.6668153428595001,0.6346121489932901,0.659336286517404,0.014467541144070463,0.16561911685953717,0.429168491017188,-0.2759830032806943,0.3049017207383612,0.27269264762039813,0.6320632328272051,-0.2162851567250094,1.0,0.2911336510815757,0.3209533332028926,-0.17034246984945836,0.39871084305109084,0.37114670673597777,-0.2039138747047584,0.30461046681881165,0.5947528957045807,-0.2300508818559522,0.26756107541639856,0.5402809058015304,0.07838541270108716,-0.17760952612404415,0.7060196017257474,0.14627942713297798,-0.25015781725783426,0.29395627600259766,-0.33153160170903373,0.28051895817899947,-0.05684581955666396,0.3507928155969126,0.4613979782867836,0.5661018638025629,0.0911506900801709,0.35002779280778873,0.1169094909967303,0.28327045391157485,0.6651368768133192,0.5115260647059314,0.0015623512676407906,0.4394871824357403,0.498625746934407,0.10711491356606453,0.2777626980831771,0.8158886473019601,0.43986752230401527,0.19194886879434833,0.08051570022806963,-0.19830996958004918,0.40558452567488196,0.19614238458038913,0.13837621673319073,0.2138524174395076,0.24523963030732798,0.2770595085627854,0.48206854689208234,0.20290855808782648,0.3240186576980236,0.13987294297151884,-0.2649656202864991,0.2003475411610177,0.556081872075223,0.5229549423553144,0.02258045758982166,0.44650799843940286,0.2398639645590465,0.5022613966596957,0.4207744347885515,-0.39696943313777994,-0.15355479875902195,0.18848340815947137
Thal_VL_L,0.11849642554230252,0.19053693589995893,0.38400572745407224,0.36726966941725897,0.30694463038404557,0.4606060542390127,0.5380245174651431,0.6011324299648225,0.631280458947589,0.7753352316875325,0.9519520173021447,0.4174711944564672,0.36038972647910494,0.7844740514039461,0.14972746189484143,0.7359659564774977,0.6357478206025785,0.5857928970491967,0.7338666901315912,0.08446448120574954,0.3043581913614582,0.07501991083253035,0.4231996262213768,0.28322059417561546,0.2248714447646113,0.20851640886928788,-0.2539368529197817,0.22038336480089263,0.13603068349227584,0.6100547497040676,0.45453684775142755,0.6324831531597713,0.4783476230634565,0.23179741314109922,0.24297390618963824,0.514024583547662,0.4848166545329031,0.05390491009941927,0.7268582585681612,0.08433789476578457,0.49256317447249853,-0.11083166240041946,0.7244074619536685,0.3815336365130935,0.7854885223589347,0.6753956882150053,0.7283920759624406,0.7488208684513648,-0.29510822670177383,0.45443533683204984,0.7860152408295775,0.35997443759026815,0.306164085687131,0.7026251724902406,0.47372639690112706,0.6798687093619046,-0.196259013471604,0.3991152527388315,0.16154750972156662,0.35685480665836516,0.3315329382066051,0.08960784572196667,0.016441077388980443,0.2911336510815757,1.0,0.2760838790987924,0.09111110726853798,0.4349534646554814,-0.049737936587150526,0.482934644410608,0.6572002704428821,0.6543172876132795,0.5217267211809175,0.43741480404684824,-0.24644625521192753,0.4479673180186932,0.47319531007257226,0.4968433667440835,0.2621562405549242,0.5785381524069788,0.019230845146113163,0.36042791596078405,-0.09257284812089199,0.6515086120005912,0.6337570459514502,0.17874062020011303,0.46067174115276693,0.7702054368818649,-0.12645741138646022,-0.34786727742745116,-0.11475920014397735,0.36573607393591906,0.1297218046332964,0.7664512240929123,0.26438511064066994,-0.025960104593570454,0.5389616637127985,-0.11376747922326999,0.1517446424021861,0.3187572624007281,0.5777652212304206,-0.18309016199203101,0.19514771399894745,0.5502098796028023,0.47761360223095467,0.26078642606782093,0.044280838758266126,0.5011880410699968,0.46734384621594,0.5936353316579979,0.7206628539740106,-0.28844717467582226,0.4799702359646977,0.43572719744877353,0.4576100505584445,0.38824739315774737,0.5604706754287542,0.00881480112386597,0.46821936594568103,0.2754478352267074,-0.1386758888515319,0.6184090480025511,0.43378252326028394,0.41430578150461894,0.5177009378086417
Cerebellum_Crus2_L,0.6383131602812905,-0.5047557752146804,0.3314337987758216,0.0951073906013459,-0.19645387952225765,0.3302893645226718,0.2294900950781389,0.4700727660796387,0.34831045392656473,0.15425040681191385,0.23668045835534965,-0.009653355126450266,0.23048139251923142,0.2950021943985586,-0.32563530873679547,0.05466946063918086,0.38547472504257335,0.22031345636017813,0.536881934859995,-0.05855555544742641,-0.16417010632725945,-0.15317547571926324,0.29074637811635323,0.2782019818297072,0.08938274239977151,-0.13957180366052957,-0.10284040835856409,0.19022686009059733,-0.1046259958371082,0.10971504187545814,-0.13591638372165876,0.2482936189446469,-0.2903975574810527,0.3753627318664764,0.3155510783212577,0.15882949212547673,-0.21028474468213995,0.2581669733411512,0.18069152501909394,-0.11185855290780061,-0.3353026736040845,-0.11875806930882127,-0.00874939943120315,0.29340540749193744,0.45058638721764604,0.03254885711714184,0.21858647206110637,0.28398714923998536,-0.21408344724904504,0.2972904252822138,0.12203193134101681,-0.07489929814289546,0.09650698872665105,0.14453104715289894,0.16471282746809834,0.1898810020863949,0.08603660967393781,-0.13261782142517695,-0.38946265310503697,0.21003152578210713,0.17986325293497796,0.06564130423866099,-0.551135589775963,0.3209533332028926,0.2760838790987924,1.0,-0.019753699629451057,0.12152168523895097,0.4427547643422424,0.16246705347034732,0.5139701883607479,0.2119560675743194,-0.18341034222284286,0.1343746430046245,0.0894475395382152,0.06653662909302867,0.2600323537232858,0.44595897013589153,-0.04153599002632696,-0.07945802848088182,0.5741201314871146,-0.18032598555448168,-0.22591856948218172,0.4327308481657111,0.07748819031209792,0.18883145477889143,0.4212527666036929,0.4215582890779149,0.33725402145756495,-0.2156996134886635,-0.25566847498789586,0.5906685005645539,0.3654942656704858,-0.0015034290580009848,0.03145454980096749,-0.0667787948160643,0.040289838631824566,0.32126717719895953,0.25579748205302655,0.5262274792919097,0.5829298290662329,-0.1564794905456367,-0.08195377305163148,-0.06427440229859757,0.05839756493239454,-0.39602983809867653,0.3549065208028813,-0.053459877583654676,0.03491924468832638,0.3520645092223398,0.38649838511077533,-0.2196915698399671,-0.19719480613756857,-0.22885321079870202,0.48987222260648533,-0.03737286817916381,0.37760671626538567,-0.5095702457638718,0.5202881881786372,0.28431779049241807,0.48595757434435227,0.13611723242780757,-0.27019955563685355,0.08707337202855009,0.08016068023859302
Parietal_Sup_L,0.3261812460325454,-0.06044116920256041,-0.21444652880921422,-0.31256398707703636,-0.22620506694804945,0.031541948693066355,-0.11339691545828205,-0.06552463003980735,-0.21287614869627297,-0.19642077690220924,0.11930139439623752,-0.06061488317748091,-0.26207815596774875,-0.1742769818110222,0.012918803137337965,-0.026953595714466972,0.24728823442274878,-0.14362843704205197,0.18441123576578863,-0.07008277546291679,0.08766231839877463,0.18410467528918767,0.2793995396842518,-0.00706407173549184,-0.09531257807243755,0.11776103011300079,0.12989998151905285,0.14418937843743235,0.04949317172198274,-0.049239613487179375,0.18823740897677016,0.43832814775162426,0.10257323159200259,0.07099117521505961,0.10119573346183819,0.047602276163162864,-0.0774974521984062,-0.326601841181993,0.177768789094927,0.5191601527079488,-0.06608230094478136,-0.09037045248990104,0.13906671073368718,-0.2150272523751073,0.2587965604495536,0.054710456274245256,0.056989970853936534,0.08047590490145846,-0.06455334089073671,0.20169244214425683,0.08964778152578527,0.20008141585234523,-0.27434026094613845,-0.08575555505943505,0.02961778365702703,0.10134469675881747,0.29776871291173684,-0.1078655671111487,-0.10624183390578933,0.09262877305311311,-0.023098857571678365,-0.2921257095900444,-0.10736488754780898,-0.17034246984945836,0.09111110726853798,-0.019753699629451057,1.0,-0.1379792675563876,0.2417263781961402,0.10443369295101064,0.06441086806522163,0.20568149788754653,-0.11105914012843557,0.07107428325774509,0.09160231836728419,-0.2937891322046215,0.10588300327154923,-0.26788569690391434,0.4969453102158913,0.12681840730798016,0.08574908055634337,0.0007706343205222924,-0.05297956617078788,0.07341813390135542,-0.11141643926135548,-0.37879677424069796,-0.2987548401194905,0.26264353502518006,0.27550798013466143,0.13435584167182163,0.10407499551043677,0.0998624189520801,-0.22095519508494943,-0.11041293243912664,0.18512195806117565,-0.0730522842155427,0.018069088010745034,0.4924553482022577,0.015049441048619057,0.07378603605084444,0.32192255281783516,0.5734910107517353,-0.17106574627791143,0.11406195035706647,-0.16925082114212575,0.021244372060454386,0.2528050887548131,0.18876170148568444,-0.151390447414889,0.013143278756935986,0.23859062201640024,-0.11938159055461059,-0.11048226763222208,0.06442593960956856,0.19141790099765113,-0.09248562809966525,-0.20528850873042637,-0.2169659290177989,-0.2815310425225306,0.15467508268578153,-0.20812147906196657,0.19912272752086782,0.04153216045083729,0.14344198153629173,0.03048464804543433
Cingulate_Mid_R,0.18048136421588667,0.029049390993228938,0.6839517791760411,0.40527175423794914,0.5328184019658838,0.6025342693839972,0.613516983143554,0.5289266111249192,0.7402312367737848,0.636762637965167,0.4147105427660944,0.6667427314703358,0.6746733389906685,0.34417325753977773,0.34737155158347566,0.11861298075872523,0.0075292880793011475,0.5281560446792158,0.046273168145972425,0.4979632416595089,0.2578888006573644,0.6384113122184268,0.44624775048389953,0.7905681245051401,0.6423347400235959,0.5667542005308575,0.5687619996093268,0.7441491742798435,0.7432689018780148,0.3289585223962378,0.18066561977878323,0.49595116782720805,0.04769588843786109,0.6452595085718625,0.5045423096573425,0.6699413969294014,-0.04385524114247443,0.5148621042597622,0.5054868160063655,0.4212408106034643,0.10971727002404359,0.5881075628466919,0.41019500623028443,-0.15651890853320027,0.5020057021891383,0.3838697454965565,0.18571779726686405,0.6543264053062547,0.5754568993496472,-0.257211525294007,0.35695515539261297,-0.21272181247705105,0.7634911813335951,0.6795505198906612,0.7510127335951424,0.48280221289757685,0.05668641442794055,0.7730604129764937,0.4878730480151946,0.3281944163230868,0.6724500901003831,0.697595653115538,0.08584905494309875,0.39871084305109084,0.4349534646554814,0.12152168523895097,-0.1379792675563876,1.0,0.4109794148494797,0.04407111982732629,0.47056465034341294,0.5499930209524931,0.25648604493791655,0.4590091828348787,0.34062829888524254,0.43121552528900287,-0.2924640573158129,0.5900408340592823,0.30030826483690526,0.0619082852757174,0.16282640520731154,0.2870234636808891,0.6709807436829862,0.05462085880265459,0.7200314090185034,0.5652165121331968,0.6045942340105148,0.4060840867797704,0.32720502274512875,0.4116991266578666,0.5684570267477839,0.41275562498106777,0.5050169713264437,0.14797899601809517,0.5872503071344085,0.522384403173887,0.6998806407079123,0.15584988169320185,0.486821541513004,0.6792363730706094,0.31532769197118604,0.2017452521777188,-0.0029876766730050066,0.7329790962370493,0.491694783497592,0.40259932716261804,-0.11477998656004981,0.6110552529066812,0.6050621399969419,0.6904632371569882,0.2757879882254039,0.5897470799903269,0.6884960308786479,-0.19812491678057312,0.15422075233055627,0.26421645249600917,0.7150113005304011,0.10014422652040791,0.6700374705785588,0.34594795712735343,0.28102150092091854,0.7019602353486646,-0.05148439736657635,0.4039073773133936,0.7289763580799594
Cuneus_L,0.7184613906645161,-0.4932397177962042,0.4726778805912674,0.004844191072886813,0.07816588220731228,0.4745435202031498,0.41157860914468886,0.28032011012960373,0.2643549024067254,0.05159455689201741,-0.037312867989632945,0.15360376984343874,0.2407749160939153,-0.19978326506556435,-0.11546538049150636,-0.53225827665734,-0.06394039390460059,0.0397985817127292,-0.11795600346824811,0.3226843974340128,-0.1344057550237346,0.5341518127651433,0.5693653497116966,0.7016844928462498,0.4821757592645428,0.19741476038644476,0.7009462710132994,0.6546889346357903,0.6055928343806212,-0.2554012218501309,-0.14020380377660643,0.4325402689707072,-0.47903643062324425,0.7842791331918514,0.6955021988561629,0.21562704981334377,-0.6477395800672067,0.4861398091037743,0.11875934631989493,0.49762786697607136,-0.5232397271864963,0.5574021924581719,-0.012403520431889695,-0.3954308615607148,0.286654488926383,-0.1759898717107369,-0.2927446784061644,0.25351681133903053,0.583946603628962,-0.2849866858510821,-0.22364695709243052,-0.37020743013708973,0.41058076253544223,0.27197094450728493,0.6004762062366134,0.006614716239241512,0.642616102944973,0.26753678830317834,-0.04056754621847382,0.24083042686713693,0.48903055031375037,0.4942376189982158,-0.3984951134716592,0.37114670673597777,-0.049737936587150526,0.4427547643422424,0.2417263781961402,0.4109794148494797,1.0,-0.23943748255747474,0.26601487928456335,0.4655047152448633,-0.4808388486472557,0.22192425526913606,0.767217512203713,-0.22599640235610607,-0.4017005074382781,0.3154648246946462,0.4158921650979474,-0.39883193834441827,0.5579653024612171,-0.2692283820252215,0.4495226050740901,-0.18752666984575744,0.10655330018969023,0.2497179623764183,0.33713315404789007,0.17034290724011927,0.9184638154778091,0.6025802717217198,0.5235936157054514,0.6756035363440394,0.4599919397251801,-0.5687243837512002,0.5840655768015233,0.45556244458787865,0.1676212446359099,0.8164906267269532,0.5881015739815749,0.7687995734807466,0.41646731514993585,0.6204058341407677,-0.316711295173629,0.3329943229964415,-0.11864361944576818,-0.041910555670713355,0.27754321764912904,0.19282799959698416,0.02135835606636067,0.41592426387846904,0.06643691775829719,0.5648350867791224,0.056614628952954056,-0.6542066913888269,0.2505047762831866,-0.05117513981693091,0.31002612561071835,-0.37488920217335847,0.3515014974893779,0.3657654251944206,0.6336156937100595,0.46341575862937556,-0.6046311924077422,0.08771275979082395,0.2793612343718944
OFCpost_L,-0.14814800285584062,0.15391999942621304,-0.021320651205954527,0.04991407482662893,-0.20496209251553663,-0.10303138754404646,-0.10303953280255981,0.361571397221889,0.32376873720654836,0.23659539126584092,0.41999786768957087,0.38101562591032206,0.1691709095466875,0.5861084468194276,0.32811184338309307,0.6115390491797013,0.5777798489235981,0.4846268047284631,0.5871583435031184,-0.05933860134032605,0.2872599083895503,-0.30980351405411766,0.1321284532541297,-0.08432083538919076,-0.19723043800812282,0.21414269946309641,-0.388673280725194,-0.03976531560100836,-0.20781008110271518,0.5723186475847772,0.20055194102787893,0.08764413719058421,0.4926627686100794,-0.19398016913403984,-0.3246762983221903,0.24581573798708561,0.5892791627129516,-0.16211960764399566,0.2913437693694896,-0.1512104030933034,0.3397228114978401,-0.4060974871452529,0.23900599201592854,0.25922353609675075,0.5051679265686309,0.6682832226085392,0.6468259264800549,0.11469018970247181,-0.508415687398042,0.6202300932925474,0.6655442711176826,0.40659412769651254,-0.09962163404757839,0.026939396490025407,-0.13038193427749256,0.4784586350772441,-0.3064843958839669,0.07531665416910188,0.16948892100181295,0.19740539569872378,0.25316016957373083,-0.15962549709623064,0.07517333194849395,-0.2039138747047584,0.482934644410608,0.16246705347034732,0.10443369295101064,0.04407111982732629,-0.23943748255747474,1.0,0.3755897852908412,-0.03274861644981503,0.5583504068332454,0.30583011132622806,-0.6082675396986142,0.4724362740906701,0.6961005379148557,0.090861529315684,-0.18848875796476391,0.4480245848512688,0.05892376006526102,0.5552681199121696,-0.26899399541302516,0.7621957990741194,0.3328601143140755,-0.03330162303467986,0.24742380827978708,0.4315487878799127,-0.3027694586287391,-0.40093579640707755,-0.3215772580229009,-0.15259182729348156,0.012477682115742336,0.5562555070369205,-0.11148333279794116,-0.17377864268539314,0.3893789128657642,-0.3116525443954177,-0.15712618588251648,-0.08511916130590137,0.29970207449303066,-0.3427256995213948,0.26367751554344687,0.17397817315755437,0.13564685012546854,-0.04154217308668814,0.0005659462294878001,0.17604971919289641,0.38119753610332224,0.41518411274539435,0.4579978476312283,-0.46312912719978155,0.21427859086682371,0.5426641147369848,0.40248789138927743,0.17796834890088703,0.16711403605705671,-0.14013321352873845,0.17219841868940572,0.1925125019535099,-0.3494890647177346,0.08342300105370483,0.7067925149809059,0.5417900915858959,0.39012117833668136
ACC_sup_L,0.37995528514920823,-0.24181152442675322,0.4208686432144399,0.24867645786976275,0.13722799957503465,0.5355347622109601,0.40088606062183446,0.7890251111268841,0.4712488914277904,0.5332811693263616,0.5812665171311375,0.3577440137408823,0.40831220280576336,0.549520431121796,-0.002580907184937496,0.38337276351108535,0.7115886453028775,0.4590659851087625,0.56899486464799,0.1329498012296323,0.17292836733412664,0.20857466598225202,0.3243196564265163,0.3994221770922837,0.18890737633885035,0.2632785218222501,-0.05572690900210523,0.4119627036261493,0.13470211050961242,0.4071476851041524,0.2993698653616129,0.5937803726531866,0.1714352905310805,0.4282570144346705,0.31826362434669164,0.508242639025169,0.19138060109871002,0.12674377418887567,0.5748862643455924,0.15822774434151224,0.016352206032826517,0.039220621495891575,0.33872916734576825,0.1522741698464587,0.6320727763289913,0.5108974748846368,0.5338690993797673,0.6387947845700686,-0.13483781217358592,0.42150706803447,0.5403430668207148,0.07220567353439318,0.23421201161103114,0.47985088833940526,0.394487912958775,0.5452935192413354,0.002863694539107006,0.3158337791697289,-0.006785688051722887,0.3923660153758858,0.40715790340438934,0.230478304682545,-0.17041075880724263,0.30461046681881165,0.6572002704428821,0.5139701883607479,0.06441086806522163,0.47056465034341294,0.26601487928456335,0.3755897852908412,1.0,0.4609517537916661,0.291647717882609,0.3568968226240314,-0.07569193483069425,0.2879235514892683,0.3785011428146132,0.4636447575539214,0.1242356116832647,0.26482037362325517,0.4902354875685331,0.22928815414880996,0.05662843236970339,0.6221412834833305,0.5935503731160386,0.2940049004623227,0.44726956931676665,0.7046645080553484,0.26061811187638506,-0.1617065299556846,-0.011903067534373675,0.41558032222660146,0.26914874578413417,0.3360222255876844,0.32054621751672147,0.10153112296932733,0.47965019022295274,0.21803591512063447,0.29799786828076685,0.3380159540961164,0.6663942938877973,-0.007399256306636775,0.06185531475264483,0.3526793947663934,0.4763840353271314,-0.10844155061296862,0.33547030188381377,0.4498992772252505,0.405858928948193,0.600414354382445,0.7558911218453906,-0.14843033219764068,0.270473856973679,0.11828115068025463,0.7075485114311006,0.141777730754833,0.4962928708433515,-0.3786573341335111,0.490656892001199,0.5253358007939108,0.13834786849416217,0.4159440171153926,0.14732126371803764,0.2788089529823557,0.47816203459334067
Thal_PuL_L,0.46232149975516085,-0.09882234620936711,0.5697677422708052,0.34720650437162104,0.5772055324436299,0.779163612680177,0.8532496323812588,0.5089381718460209,0.4476716079566187,0.6526686386300801,0.7432528950099695,0.17852586295676096,0.30525326640727324,0.28106348934092723,-0.034828850799129035,0.059046808119743686,0.21191046513050912,0.3547785699428359,0.22552843305051548,0.3906283539412799,-0.11330412175884086,0.5809192145779005,0.7198700361769984,0.572694814368174,0.5701294605097667,0.20623186471919974,0.2514397082038496,0.5046972073640192,0.5419745343654445,0.12653186146513046,0.17140248693274934,0.7257523269407982,-0.017687136805758254,0.6780331444407448,0.806543411634864,0.48986073699749877,-0.1841472913753246,0.356190859335507,0.6983155701022049,0.4726289879609521,0.1546669998309872,0.5038427895942145,0.7226448260657841,-0.0418791715406836,0.5399011398350219,0.2868706863217627,0.061797031256681796,0.8000062665969524,0.3300400165489171,-0.08978537356271803,0.2014941421227109,-0.0406514143937309,0.5793117180395353,0.8412289411758537,0.8734009004734489,0.26109449096708187,0.33399625352868206,0.5321815245691667,0.03313104387324757,0.40656707705745465,0.3726663310458686,0.4413008855478509,-0.13638556317675962,0.5947528957045807,0.6543172876132795,0.2119560675743194,0.20568149788754653,0.5499930209524931,0.4655047152448633,-0.03274861644981503,0.4609517537916661,1.0,-0.10564734456392164,0.46556270927170046,0.5032227910923981,0.0260144037536094,-0.1159557743102005,0.5134993022029927,0.619883613529537,0.004241679676833065,0.24649728589202194,-0.08431550018973426,0.3018489733084104,0.07729434981159906,0.46939040557021283,0.27695420817379646,0.4227922216157036,0.4482920099972386,0.42386820613601806,0.15858482578605368,0.39584376721621456,0.727321955473391,0.296599794147197,0.19159445582376855,0.6777494061805697,0.4567069292029154,0.31069940058965856,0.42975156834569866,0.5820399076820569,0.6014260729587725,0.47370918327090883,0.4067381987705392,-0.2287573063804313,0.6450016892555123,0.21805047324131407,0.33417804056983047,0.3034464433241537,0.5242638338964851,0.34187159715368215,0.5439230183484091,0.4901302964341111,0.2815187718616538,0.3004844999853231,-0.1578870995059239,0.33592628679418396,0.3793109594594208,0.4971591141628274,0.003137116752177315,0.40021770571390963,0.36106472060565564,0.281441425978143,0.8076125987073273,-0.2084946456868977,0.11128881269068797,0.4574895486485768
Thal_MGN_R,-0.4856597907439892,0.4838592133684218,0.03194017746900687,0.22808573164123763,-0.044011840244726985,-0.10731217691870959,-0.14005926252390086,0.18440441355508763,0.42719646854202215,0.4335864422690872,0.38224926776671775,0.6659361275365258,0.3975046578261994,0.6304140654252333,0.567313824359381,0.7222150068695347,0.30049555954924567,0.3687535797867758,0.4005308642194285,-0.04987726263830692,0.6890850379161905,-0.14078227371418015,-0.22264063914155627,0.0026083855214256236,-0.06525999280465064,0.42238893327683663,-0.24966918195441334,0.005023197898245637,-0.011807158787571916,0.6321701682414714,0.4629142906340526,0.04458263214571631,0.6723504955030115,-0.27218964374332877,-0.4662296709179036,0.21363787403030085,0.8013349660752174,-0.2046735457370646,0.19995873507282264,-0.19300682767042687,0.5044834325569139,-0.3282299856719731,0.19873780089737342,0.2697215176841116,0.41282050623544125,0.6422656909758552,0.797215110164762,0.13437597067952292,-0.37347509556085895,0.3240023501820833,0.8215517551010116,0.30084402753063677,-0.018948360028508696,0.15951208437874437,-0.0851269190288228,0.6846741139250889,-0.6061116038918861,0.3440243506218253,0.5408999560357456,0.059785703193330875,0.2356475131579918,-0.09848191172236305,0.4127520886209262,-0.2300508818559522,0.5217267211809175,-0.18341034222284286,-0.11105914012843557,0.25648604493791655,-0.4808388486472557,0.5583504068332454,0.291647717882609,-0.10564734456392164,1.0,0.16660805741170398,-0.667064159794593,0.6071905983366549,0.3750754356227195,0.1662654307005562,-0.26031745711770266,0.6396894977135823,-0.3416135631181784,0.7556774564103292,0.03747772069002253,0.5029709197563611,0.5024886927714194,0.01918447024269416,0.15574693094734463,0.43722816542931026,-0.5277566746046292,-0.23532691317970159,-0.16280920061083615,-0.3486780435700153,-0.09855914545801288,0.6800546313404603,-0.10893498897560094,-0.2142726033149861,0.653095051977299,-0.6025472051160508,-0.2586477681045288,-0.18129109022825124,0.06926817329042181,-0.48051867545137533,0.43634139222632223,0.3917416769330024,0.5673907279843172,0.24384014741782198,-0.4035795882813084,0.34249358194217056,0.39326419481424985,0.2897383583007263,0.283166420811961,-0.25390027681050176,0.6643683732723213,0.6205753809436646,0.03548297867537008,0.07219003784060567,0.3584916935313045,0.17971673615712078,0.2447527908804426,0.04664870207804245,-0.5671889432576256,0.08924445423937215,0.8168054635434493,0.4875659926795324,0.37160796937322715
Frontal_Inf_Tri_R,0.2297014158544251,-0.37467765097201033,0.22126366380950155,0.1533644313707598,0.07993880891456595,0.4127423024585406,0.3375354162991245,0.7123827778137193,0.2946316452984262,0.37895260070083636,0.5510675929815972,0.3111296289347639,0.223567029284792,0.22108560458191176,0.394015952880732,0.19050500198286827,0.3611502528449214,0.2848319948292325,0.1062970154570072,0.7835367391171854,0.1073637967486154,0.3072314421315339,0.5272593802625727,0.2814046407108601,0.31378960525904837,0.4934839261078152,0.15671872256986832,0.5195568221378143,0.3470254205005437,0.25540095435832016,0.01990184022334603,0.4351006035392709,-0.19012752716167872,0.3078838214181264,0.34184814370183736,0.726341355981963,0.00715238309132275,0.4145721133083882,0.5391536867537511,0.31338936556680064,-0.09290626658824493,0.44386421390187053,0.5571777850989436,-0.18792941065365673,0.4511799998190978,0.35682563456670946,0.13408423827373497,0.489186268902913,0.18599510121714546,0.13244917711376247,0.3626107944695945,-0.23928602135250884,0.3203956979806871,0.45154555798650947,0.3998584343238339,0.2553633052389251,0.15319635336941279,0.47748230241241113,0.1533903184368397,0.8447069114820268,0.669057902655215,0.23006613304715426,-0.3546343405132592,0.26756107541639856,0.43741480404684824,0.1343746430046245,0.07107428325774509,0.4590091828348787,0.22192425526913606,0.30583011132622806,0.3568968226240314,0.46556270927170046,0.16660805741170398,1.0,0.13114972632587996,0.09940032965094071,0.06889681190186174,0.27348076967894064,-0.008475208977870671,0.06041531794394448,0.3941636840773727,0.18307645444266796,0.3523221539857771,0.29254213406766916,0.4271934297562506,0.07904737571985508,0.19310101114875855,0.25714092572018743,0.30770192438720717,0.15128017251319334,0.18298013152111783,0.1995381664101839,0.0855304393143792,0.2493648688206476,0.5606528805007611,0.32742330623330834,0.43546725113122936,0.12002451605810399,0.26074105098942285,0.366479479285408,0.20554732912090498,0.15133226746039236,-0.47116775514586534,0.5295838582811503,0.1865851782785128,0.26990905191130643,0.26897966129102274,0.6727597034501105,0.30311973073605086,0.6336670052459196,0.6240132498211162,0.21648673561014037,0.3239619795649149,-0.2432141483769948,0.6621616534891812,0.24157109316827455,0.34690699150782506,-0.4544513517693183,0.3088537404544955,0.8018211459518384,-0.14198016532524857,0.5116378196967784,-0.00865359094839475,0.2036320882143519,0.4396743899665251
