,Cerebellum_7b_R,Frontal_Sup_Medial_L,N_Acc_L,Precentral_L,Frontal_Inf_Tri_L,Thal_MGN_R,Cerebellum_9_L,Occipital_Inf_R,Putamen_L,Thal_MDl_R,Vermis_1_2,Cuneus_R,Calcarine_L,Temporal_Sup_R,Cerebellum_3_R,Lingual_L,ACC_sup_L,Precentral_R,Olfactory_L,SN_pc_R,Frontal_Sup_2_R,Cingulate_Mid_L,Thal_IL_R,Frontal_Med_Orb_R,Calcarine_R,Temporal_Pole_Sup_L,SN_pr_R,Insula_L,Temporal_Pole_Mid_L,Cerebellum_7b_L,Cingulate_Post_L,Hippocampus_L,Red_N_L,Temporal_Inf_R,Cerebellum_10_R,Thal_LP_L,Frontal_Mid_2_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Heschl_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Thal_VPL_L,Vermis_3,Supp_Motor_Area_R,Thal_PuL_R,Angular_R,Amygdala_R,Temporal_Pole_Sup_R,Fusiform_L,Thal_IL_L,Thal_VL_L,Parietal_Sup_L,Cerebellum_Crus1_R,Angular_L,SupraMarginal_R,ParaHippocampal_R,Cerebellum_Crus2_R,ACC_sub_R,ACC_pre_L,Caudate_R,N_Acc_R,Paracentral_Lobule_R,Raphe_D,Thal_VL_R,Parietal_Inf_L,Cerebellum_Crus2_L,Thal_VA_R,Hippocampus_R,Cerebellum_8_R,Rectus_L,Thal_PuA_R,Parietal_Sup_R,Occipital_Inf_L
Cerebellum_7b_L,0.229381856383723,0.4114075242348716,0.04745755300320793,-0.0938293099631624,0.6423607815663441,0.06221523067256706,0.3475621463667412,-0.01166442513769829,0.23328583661498692,0.3990962978988922,0.3145706528745826,0.423551941287669,0.2199233506021895,-0.0684861377792535,0.12488295163561593,0.2811295310763229,0.6124595970507338,-0.21594432114570722,0.23063808721470705,0.06247757806385755,-0.2220823741645075,0.01940159211775688,-0.07747419325722774,0.0978544085229239,0.48471533125761196,0.6174665981968593,-0.24184262424959074,0.4166226594447348,0.4945027971048938,1.0,-0.3090264292007081,0.12064333141852629,0.11536948571674126,0.22344985608111034,-0.021300059748224968,-0.10742415474315309,0.23604416968346797,0.47361126214301036,0.3716780995390481,0.5428345257987441,0.04451020417909581,-0.3976826928378816,0.35636832930464213,0.47314856076330675,0.18058324896622022,-0.22494982349188927,-0.11126918215954158,-0.150647486373329,-0.025673029151320675,0.13503416377069075,0.6769140341983905,0.2954414297590239,0.4975289020287854,0.24417897678258657,0.33463158379140256,0.31448924725840904,-0.3531835922431484,0.294361124899346,0.4949203447326258,0.438605195350357,0.6212719058231215,0.26336916905755275,0.031456426916540346,-0.2424527115866508,0.23709587066705165,0.1712653008069918,-0.03467469661959432,0.8268096790663765,0.35963153827634886,-0.09061810688654073,0.4333041412327932,0.09550275792071654,0.19217983054742857,0.3660461771896266,0.5850464423289272
Cingulate_Post_L,0.022758474612769093,0.02007347882847131,0.00886209954758595,0.4502082863018271,0.01699995029526499,-0.044011840244726985,0.4189488863661926,0.24937540474591988,0.2427518304449481,0.05554871276141235,0.5479207571226791,0.005350200939926789,0.4206889026416433,0.7323288800146572,0.44936932725221085,0.4503867261258392,0.13722799957503465,0.5136151240713409,0.17401244591999737,0.1854210383076963,0.44185216957041457,0.6992051678995541,0.17003550265986106,-0.030189942835763636,0.23248229065517195,-0.19642900241786357,0.1812667924628849,0.2296903199831444,-0.09852479781894845,-0.3090264292007081,1.0,0.38417168371797833,0.42969153233909874,0.49163503985402174,0.5573459538253437,0.3980671337336768,0.23456560162148793,0.21681099976420987,0.07993880891456595,0.29376041368358924,0.5465009038705139,0.2756704823579692,0.4442602121688318,0.35803747690252735,0.25584843057952483,0.3004462277049719,0.36114680409896266,0.197370099797825,0.5615527425464318,0.4121927604667973,0.04980525577524805,0.020273195255691937,0.30694463038404557,-0.22620506694804945,0.4244113044089482,-0.08538624048729967,0.4687300741990364,0.05351604189816744,0.12890444643753587,-0.3037286239703578,-0.16781025941788233,0.07391264511557247,0.3420736534726966,0.3720889153391032,0.03827326149872557,0.6544456969713704,0.09580087912229462,-0.19645387952225765,0.2604900262749645,0.5054310050322317,0.31955664741035106,-0.24192142333421793,0.5454469533453237,-0.058814373193065275,-0.054065772396809895
Hippocampus_L,0.12640259966362827,0.4475217623982304,0.427095756720282,0.6286760889916895,0.34111012863071893,0.3917416769330024,0.6550503142732627,0.1362549015109981,0.4358191603386724,0.5363030815232824,0.580094013643122,0.28897837647830316,0.6709927934534391,0.576383255396381,0.5895084892911352,0.5617098372431617,0.3526793947663934,0.4782969950848897,0.5659585413614693,0.36303740709123083,0.5652517702997469,0.5929993789268783,0.5254219704193206,-0.1688679860161309,0.5199299170867019,0.08306029123848584,0.44928204841175684,0.6881968205470698,0.023985108235302515,0.12064333141852629,0.38417168371797833,1.0,0.5884276106360087,0.447127492957229,0.43859291547322393,0.7054454190064445,0.7367796658810518,0.5939237878319078,0.5295838582811503,0.5540161775914716,0.38852068820140495,0.1421248338726788,0.5406880042774235,0.5651868390368423,0.4641354029900382,0.6485437635627894,0.2918653055401896,0.4520464717053323,0.6747740454958094,0.4381388650363855,0.632849763273023,0.18262966399287567,0.5502098796028023,0.11406195035706647,0.1896535596359865,0.34556135523106024,0.3783263836904458,0.5497493485287693,0.04055993001273419,-0.1805252564906112,0.0388988982601943,0.6281193815086064,0.3770662649270659,0.5793308789303963,-0.2337185171534794,0.6318236926579995,0.29163150659714326,-0.06427440229859757,0.3277541486231042,0.8453057397634227,0.47723729854096786,0.19951270503657503,0.45584782927318174,-0.13259125994044577,0.13470790274670172
Red_N_L,-0.19482957914145216,0.3577890821488804,0.10736419472409381,0.5592400967648705,0.1572199943222475,-0.2586477681045288,0.5180608671945428,0.5417746072265861,0.24069385078372504,0.011013849641184546,0.7044006700668013,0.5362512207566471,0.6566186036588624,0.6200257301535529,0.36447028821815125,0.7860009837245847,0.29799786828076685,0.6061241823235414,0.2133079520131095,0.035402822649185574,0.23499448420475125,0.4908857487268859,-0.010387022227187976,-0.4704093588497573,0.5308639609073171,-0.15136399736210424,-0.17200815999829966,0.49869792849047706,0.3695402419424153,0.11536948571674126,0.42969153233909874,0.5884276106360087,1.0,0.5054486760180069,0.5715939101095807,0.49946041247449247,0.38790167959811644,0.41907713141982655,0.26074105098942285,0.4904193374362736,0.5847440129225775,-0.2709748932108994,0.3621721835380956,0.2314387974566945,0.15079773309942104,0.5118103371632667,0.6674700742050391,0.42431704009909715,0.7420221330123442,0.026272940887628028,0.2662431951669001,-0.29547574726985476,0.1517446424021861,0.015049441048619057,0.5421881237489634,0.44880198717197406,0.49580550702051673,0.02341613945237302,0.22863332992034452,-0.30478714793710526,-0.10839432972055997,0.3646770944731502,0.5839464820307223,0.5495754828119339,-0.23476179172647405,0.39968774186340517,0.3697835103648673,0.25579748205302655,0.04460537369549027,0.5518517866177554,0.4096121330536269,-0.3687795463182943,0.7228308468936906,0.23306994876271636,0.4702323641280809
Temporal_Inf_R,0.5182553007657899,0.0890575347549352,0.0357764499296648,0.0951754968752812,0.1454680921519322,0.15574693094734463,0.752345184993485,0.48628509099435635,0.6644621101003275,0.3998222874366431,0.5258947989660129,0.045583611436775126,0.6478375275404388,0.7548090498735577,0.5484510292671966,0.5495539948880245,0.44726956931676665,0.24091356042748946,0.3798689418973911,0.5764074127547006,0.11446709802458245,0.4503911855929271,0.3744899590780852,0.05497780884045061,0.5225699676812289,0.31126650051889176,0.1811262719804317,0.6541973331494059,0.21658547833416877,0.22344985608111034,0.49163503985402174,0.447127492957229,0.5054486760180069,1.0,0.6219523101051518,0.3942639774724659,0.10573641887696043,0.19693477591685507,0.19310101114875855,0.6450729567220099,0.24514034088559167,0.10472015648255253,0.30854663487522127,0.38143541552755555,0.29747747471462965,0.18545079509714837,0.17756822034671946,0.18564352281015406,0.5163368690044937,0.5840024741680439,0.4658812877887946,0.1895396253836152,0.46067174115276693,-0.2987548401194905,0.7080877822393148,-0.13815866289085313,0.22746243777261801,0.45574718613902265,0.6989409068407015,0.052543867047786845,0.11441936422751893,0.5153639070031856,0.5947294473099312,0.14846168833781834,0.3152907403183619,0.7192152322237152,-0.22373019701094815,0.4212527666036929,0.6579036857092333,0.4879893234622441,0.7466384541889065,-0.007261710858166145,0.43172507436415664,-0.10573595502982196,0.15993825196449277
Cerebellum_10_R,0.1346742034930052,0.17310692761641203,0.12960714874630483,0.15679937674983718,0.07258618148029641,0.22808573164123763,0.6980741262187258,0.22224698371398402,0.41009322416376714,0.22341737572575313,0.555154771949999,-0.07086173102952177,0.4548808232634846,0.6448065468741745,0.4610174939581265,0.4259198044892398,0.24867645786976275,0.27482024350282586,0.3840903770568754,0.4188946498998887,0.37959599319067,0.2891102447228966,0.427521048746784,-0.11608729533101778,0.22406658512077055,0.0797200818918183,-0.017069410295401072,0.3927724803059885,-0.0007490765840112117,-0.021300059748224968,0.5573459538253437,0.43859291547322393,0.5715939101095807,0.6219523101051518,1.0,0.16156917726604839,0.2678999563076194,0.11105650992824452,0.1533644313707598,0.3166459899679349,0.13140318543655413,0.21603780235042397,0.310023536052627,0.36077088764226806,0.46509296716939946,0.2275484858707912,0.12110747550448127,-0.014238375560767406,0.544768052317101,0.44705749474549683,0.19277793689904715,0.1920295672620386,0.36726966941725897,-0.31256398707703636,0.42710063103321233,-0.22094861719198677,0.15459729388026103,0.2950165615892004,0.34593590103596056,-0.05292706583502547,-0.06493913861339395,0.19209917819760056,0.43902370677859814,0.18638774899254776,0.20170835156222117,0.7095521480800552,-0.28195489361017806,0.0951073906013459,0.5228535877914597,0.4580755399888771,0.5665131286346639,0.005161179169363991,0.3337982725980534,-0.13587171162592743,-0.11390952974858538
Thal_LP_L,0.13998566672588114,0.20955617369700877,0.10211390057751059,0.7551864607675054,-0.022835368383824328,-0.011807158787571916,0.4981199518057198,0.5316650745759505,0.45711493936249326,0.30355090640570065,0.47092047686597116,0.4049085520536313,0.7561911997301715,0.6501233398451457,0.2878133412650976,0.6188907586524229,0.13470211050961242,0.7476745373855639,0.0938848685428741,0.16455805658046938,0.4078633584805031,0.6958141869817416,0.2202729957289167,-0.3005556315003389,0.629231061356752,-0.27750860179860753,0.5485714981818944,0.5339344085084317,0.15222385198772287,-0.10742415474315309,0.3980671337336768,0.7054454190064445,0.49946041247449247,0.3942639774724659,0.16156917726604839,1.0,0.4862669620105354,0.4120045038262402,0.3470254205005437,0.513624223749558,0.4326768254400859,0.005353883005611606,0.2238675673345871,0.13621490099437678,0.1959482508480685,0.8138817066670901,0.6303773666850179,0.8165740911931362,0.6679036526209426,0.08909899911006718,0.2813364655385675,-0.2684920111972209,0.13603068349227584,0.04949317172198274,0.3785299446602866,0.47754762456305244,0.7986887817991554,0.1366473054332667,0.14678223911685148,-0.5885014573944453,-0.2976438422414607,0.687330712545042,0.5028286619699697,0.7794235105512882,-0.4245942155825293,0.3848862783023704,0.5005483118786029,-0.1046259958371082,-0.016823367445384214,0.7410716655114101,0.41498272712339723,-0.22736214367380297,0.5964410177162085,-0.15755865797205612,0.20556236176783418
Frontal_Mid_2_L,-0.08499311879533092,0.7454217206498169,0.3604019508279057,0.6942807200053002,0.5989606748911805,0.34249358194217056,0.46050701147643786,-0.08718686153034773,0.3387829381467721,0.4312230629987014,0.48093372937093193,0.3893022141299846,0.47032202760215286,0.29587072367451406,0.4941016867141349,0.41992700429961194,0.4498992772252505,0.46146951426654914,0.532166043169149,0.15771567569079384,0.5566036361309684,0.5843139585340182,0.3902422766234484,-0.27860353727713466,0.35710291487433204,0.17690337974010567,0.30098861956909284,0.5279730866431773,0.24170867334459362,0.23604416968346797,0.23456560162148793,0.7367796658810518,0.38790167959811644,0.10573641887696043,0.2678999563076194,0.4862669620105354,1.0,0.6472999692042937,0.6727597034501105,0.39471291642070655,0.31216847218320104,-0.10831865486661492,0.5686563710671533,0.5627357812357252,0.49465953291316567,0.6152805123930717,0.14396890784077948,0.27581785793086605,0.4603615118356881,0.2515981186266743,0.530872926531984,0.25614969273791177,0.5011880410699968,0.18876170148568444,-0.01376327353763831,0.44949397879032743,0.2405857451242266,0.3463136315658347,-0.15982157874361608,-0.07140338949739736,0.2788399963965695,0.4805673811895484,0.16184494936212546,0.48625878654418253,-0.36014863195513036,0.4272039873678774,0.3232739327053625,-0.053459877583654676,0.14608082853904614,0.6555396134569453,0.3541695710245638,0.2149791613163525,0.3447068582672481,0.0627247750547971,0.1671713120258858
Temporal_Sup_L,-0.12380563546497146,0.4302891988139282,0.5246663188315351,0.5393948700800753,0.6706677359301155,0.04458263214571631,0.38984963932031186,0.06256302765876075,0.1445735065939793,0.4596680480344925,0.6013482965117632,0.5570123288984073,0.49801695784030786,0.3042766761366197,0.2816662373227285,0.5841406442125325,0.5937803726531866,0.22724001548307626,0.4049340356388654,0.006770676160175988,0.20391501562216613,0.537584417726189,0.07655303282070892,0.007778256208048711,0.5505049866032062,0.2885238112110208,-0.0036465019087573453,0.5968471401568045,0.3131327070158783,0.47361126214301036,0.21681099976420987,0.5939237878319078,0.41907713141982655,0.19693477591685507,0.11105650992824452,0.4120045038262402,0.6472999692042937,1.0,0.4351006035392709,0.5553959298560757,0.5326655204377176,-0.13194893217615344,0.755586376826516,0.661720919804394,0.2874482522457641,0.24716646616216684,0.26228449609958915,0.2564438731282553,0.37423273160866394,0.29746415005391813,0.7209551900333069,0.2331589256939891,0.6324831531597713,0.43832814775162426,0.1956041653257365,0.6051595789425828,0.12217378878547298,0.3036063618937667,-0.013181518965265211,0.11015832665468171,0.4658683046414669,0.35428948950777467,0.07463132585661134,0.3461515089754492,-0.13669936038651476,0.4182997943795548,0.5123285703682837,0.2482936189446469,0.19495102828250485,0.4211442007472485,0.2866667294507571,0.030075864476312438,0.5524317882377422,0.2955133113324207,0.5452434086974536
Frontal_Inf_Tri_R,-0.05889984792906682,0.8447069114820268,0.01990184022334603,0.3072314421315339,0.6240132498211162,0.16660805741170398,0.34690699150782506,-0.041022725997824576,0.47308480585224055,0.2553633052389251,0.4127423024585406,0.4742528963545992,0.2814046407108601,0.3203956979806871,0.30311973073605086,0.3078838214181264,0.3568968226240314,0.44386421390187053,0.35682563456670946,0.09940032965094071,0.26990905191130643,0.3202998332206559,0.19159676514812055,-0.23928602135250884,0.366479479285408,0.29254213406766916,0.1533903184368397,0.6336670052459196,0.3941636840773727,0.3716780995390481,0.07993880891456595,0.5295838582811503,0.26074105098942285,0.19310101114875855,0.1533644313707598,0.3470254205005437,0.6727597034501105,0.4351006035392709,1.0,0.47669165176480016,0.3325784180311164,-0.37467765097201033,0.5391536867537511,0.5510675929815972,0.1865851782785128,0.3523221539857771,0.13114972632587996,0.15671872256986832,0.31378960525904837,0.20190621014070237,0.4511799998190978,0.19050500198286827,0.43741480404684824,0.07107428325774509,0.15062341391575856,0.347020435970269,0.18599510121714546,0.20966514782769366,0.030222977120156574,0.06889681190186174,0.3611502528449214,0.669057902655215,0.4145721133083882,0.18298013152111783,-0.18792941065365673,0.37895260070083636,0.15133226746039236,0.1343746430046245,0.22108560458191176,0.47748230241241113,0.3088537404544955,0.09867464479591391,0.34184814370183736,0.26897966129102274,0.2297014158544251
Cerebellum_6_R,0.3134616588884105,0.3792651599585246,0.09146694056094117,0.3563452476252941,0.3739973439961505,-0.00033338857637492056,0.6953044847008362,0.42567321383049994,0.5586450984606887,0.4395619315088447,0.5945232665681486,0.4900650626860841,0.7331761373992604,0.6203477033504703,0.40330380592121745,0.694516328155269,0.4562745859906768,0.36000352494669535,0.28009454040955784,0.23981025377805623,0.17403879307836895,0.5881725743124789,0.12746504464802033,-0.0900596421032952,0.8350669132571693,0.2658948036707603,0.15333375316963357,0.7137020764250344,0.42093074274827846,0.5428345257987441,0.29376041368358924,0.5540161775914716,0.4904193374362736,0.6450729567220099,0.3166459899679349,0.513624223749558,0.39471291642070655,0.5553959298560757,0.47669165176480016,1.0,0.41510205981010717,-0.16134477485905205,0.5044425877623185,0.4726480170435437,0.22957040558493436,0.2931075459885136,0.3293966275189495,0.41579091192347756,0.553511014212757,0.3080623015901381,0.6971597646416297,0.07505845974927422,0.4862464969638829,0.006309455261047917,0.7466748435489562,0.3842019582921348,0.33205934585297575,0.3298996462282148,0.5967597420593914,-0.03592162227741571,0.21135574824734019,0.5990198948643067,0.49544424102721374,0.31257049393607256,-0.03165567999434766,0.5103249649452778,0.18206560188032395,0.5304153681736742,0.3587346748274423,0.46743217829978984,0.699595715080544,-0.09999056194055919,0.5724387772549405,0.1165364200886118,0.451379088970572
Heschl_L,-0.3178897431811395,0.32501220510027146,-0.03464522746285173,0.5912219036276936,0.27354011434569325,-0.44426978843241405,0.14984555668451602,0.35504082717972474,0.08018470162701509,-0.16285911420633684,0.5666727773983838,0.585019005075747,0.42129548496702274,0.4884985742213099,0.22800161717515804,0.6333569027545584,0.19309658346786887,0.5883768315087121,0.07676055365983724,-0.23028359924920103,0.16780203054763987,0.6230506324128569,-0.31659149823567523,-0.27714231865812855,0.4606545940369302,-0.23158275580238866,-0.13481989934953623,0.3443965408414454,0.3030198188809759,0.04451020417909581,0.5465009038705139,0.38852068820140495,0.5847440129225775,0.24514034088559167,0.13140318543655413,0.4326768254400859,0.31216847218320104,0.5326655204377176,0.3325784180311164,0.41510205981010717,1.0,-0.32429096293292764,0.5687223179280253,0.3478789782011456,-0.15448634668215291,0.2810808498844553,0.66053070562091,0.33269039532353195,0.521466623599555,-0.026759871457231684,0.20862285988713525,-0.28721515141590415,0.21159784334936765,0.23174184046382737,0.42310957805632027,0.5211616448854559,0.46138131345866895,-0.18574435799373012,-0.01840996624975714,-0.2707424532082174,0.022654952222555428,0.18411439003597627,0.366495320633755,0.39449892314914736,-0.317692141836217,0.2667646276549381,0.5977343379082353,0.09009967659818845,-0.11806998249334788,0.4103504637063048,0.10390046638407005,-0.43613509317747334,0.748996616768206,0.3910300330953276,0.5192668549038667
Frontal_Inf_Orb_2_R,0.29630267590028775,-0.48476985502694053,0.34440166212644985,-0.16105450344307393,-0.33662101756859625,0.4838592133684218,0.10750810271350518,-0.17868711627452855,-0.013494332698857005,0.33705227786195396,-0.18115145113741665,-0.6602717840662307,-0.05492489519389232,0.05149130824547973,0.2210123031823907,-0.28625322373263706,-0.24181152442675322,-0.32242831650258524,0.25601089849387143,0.4016656745965861,0.4625847175177265,-0.03019721499806666,0.49695247722312996,0.6253816681610187,-0.2675886175779885,0.04020023365660599,0.445330649569933,-0.1267091326440251,-0.6914656594510048,-0.3976826928378816,0.2756704823579692,0.1421248338726788,-0.2709748932108994,0.10472015648255253,0.21603780235042397,0.005353883005611606,-0.10831865486661492,-0.13194893217615344,-0.37467765097201033,-0.16134477485905205,-0.32429096293292764,1.0,-0.10384865166481445,0.07306169135723922,0.25754165319573363,-0.08152949882671072,-0.3874423236186356,-0.11029037786974671,-0.07805310175131275,0.5342541163057081,0.02967680533247361,0.3927998338553219,0.19053693589995893,-0.06044116920256041,-0.18854667049889592,-0.512382994321613,-0.13513507546126788,0.444671225431606,-0.12304258415495808,0.12143296573615303,-0.1735988536394288,-0.1900744515923075,-0.30416479788343687,0.02685546035862555,0.32786136631388024,0.25890844939821545,-0.2695666532998917,-0.5047557752146804,0.3476049937581379,0.028536252369692608,-0.0025369487705320325,0.5292182555892473,-0.3478577775062079,-0.5912077228294631,-0.6411502359501077
Rolandic_Oper_L,-0.023617402447552123,0.4144221449156121,0.40011118898460935,0.3673373346694263,0.7265325890233565,0.19995873507282264,0.420440796747655,-0.18663186562622422,0.23151152224923507,0.4141537970873812,0.5537923291830926,0.27411310191307076,0.31148795769649235,0.44461501269797454,0.41637997426884976,0.41181084991602157,0.5748862643455924,0.21762271800885194,0.5927168846736875,0.16137568167125543,0.13618942245480403,0.5307117905666295,0.24375725800086717,-0.0229027672735026,0.33957171989713,0.3782642046685877,-0.025370358009935565,0.6054973337668159,0.2339719088971158,0.35636832930464213,0.4442602121688318,0.5406880042774235,0.3621721835380956,0.30854663487522127,0.310023536052627,0.2238675673345871,0.5686563710671533,0.755586376826516,0.5391536867537511,0.5044425877623185,0.5687223179280253,-0.10384865166481445,1.0,0.8011805660642803,0.30889371046665487,0.1041846713927867,0.03885506227698096,-0.016917807824010388,0.3727025464540335,0.5306412845176808,0.6244600796213243,0.39557266369887667,0.7268582585681612,0.177768789094927,0.1699631045695955,0.23503569644902125,0.019513778160170487,0.4166239691025117,0.01366519532324436,0.22827475553641977,0.4714316165200537,0.2780467229299836,0.13089301882243806,0.12944894399536175,0.022343291563093892,0.6217329182526338,0.21228436816667023,0.18069152501909394,0.4127076145002989,0.5067090159364095,0.29168379142161127,0.13639898758028807,0.46005303786451546,0.2975260516164085,0.27544307355999603
Thal_VPL_L,0.13598492738706675,0.47132473960483484,0.36483390862323456,0.1583763637811266,0.7615160751877204,0.38224926776671775,0.48777091445323484,-0.2354371943082116,0.329569441087377,0.5322046853030796,0.5292020933575784,0.12550921145222696,0.2509515942521994,0.33542762072371135,0.4581233213554431,0.2745974090627527,0.5812665171311375,0.0127886816464269,0.6284965138531632,0.331315365524829,0.2899194788847571,0.38857677517790395,0.342755142647397,0.2455286089973992,0.32212930998299943,0.5602305334531732,0.05818278674656798,0.567769933874783,0.06909650900872494,0.47314856076330675,0.35803747690252735,0.5651868390368423,0.2314387974566945,0.38143541552755555,0.36077088764226806,0.13621490099437678,0.5627357812357252,0.661720919804394,0.5510675929815972,0.4726480170435437,0.3478789782011456,0.07306169135723922,0.8011805660642803,1.0,0.38399615639374735,-0.05687897672516638,-0.12972990967313114,-0.24010447367976465,0.2647913099902194,0.6455138013497459,0.724600331925222,0.6522657852543458,0.9519520173021447,0.11930139439623752,0.14732849036384546,0.03956266225042516,-0.21680256577626186,0.5588431415173347,0.1179591701177659,0.40309804065042487,0.5897040152784514,0.2914777795948683,0.09026812944234394,-0.07248419424308526,0.28273446779012734,0.7324792338710415,-0.06896537932954748,0.23668045835534965,0.651997303193106,0.424126211008605,0.3906996943402384,0.3179549762240411,0.34984750415397775,0.17168586103795466,0.1805829641957247
Vermis_3,0.30108334614123866,0.21992253032069883,0.3341259536832293,0.2351653800144077,0.3007152368893884,0.5673907279843172,0.5541834618323033,-0.14067379296861107,0.3563669954195676,0.5700211521254814,0.3384177402696395,-0.10941844779985806,0.3522700652142398,0.239098950343379,0.5466600812461413,0.19381354216571467,0.4763840353271314,0.08756692222344879,0.5060622165515873,0.457550512617305,0.3311723759859728,0.32471400553322477,0.6076451540109341,0.025539783357175484,0.1504008167396228,0.2984157281130848,0.30993972593231195,0.341464703644506,-0.034120777439546904,0.18058324896622022,0.25584843057952483,0.4641354029900382,0.15079773309942104,0.29747747471462965,0.46509296716939946,0.1959482508480685,0.49465953291316567,0.2874482522457641,0.1865851782785128,0.22957040558493436,-0.15448634668215291,0.25754165319573363,0.30889371046665487,0.38399615639374735,1.0,0.3152985086931276,-0.17218710543911855,0.01721604171878219,0.3159398985783114,0.529106663457524,0.39208231013160466,0.44491272500618917,0.47761360223095467,-0.16925082114212575,0.02281786594889201,-0.09857694070382808,-0.013531460893179328,0.5362309736762663,0.19090140488837515,0.036399993998606384,0.16713284595314892,0.2570093916869504,0.0864906589142449,0.23429025373147158,0.08804998707013237,0.5651024313090106,-0.20006478019792695,0.05839756493239454,0.47398266923253346,0.3835817991923934,0.47945834205534016,0.23453011097949783,0.08349591986807166,-0.16964065640530387,-0.1284983539507981
Supp_Motor_Area_R,-0.029370093105560796,0.3597244071845226,0.09493728333551205,0.8251580887467107,-0.05784045732966166,0.03747772069002253,0.4210585671623899,0.37558233267321545,0.3142992004909301,0.1347849026897499,0.3822631881900018,0.3713831644378616,0.6327350377139522,0.4992130512618885,0.3193195052768355,0.5283373012331738,0.05662843236970339,0.8163297836963798,0.0914987852444958,0.049183541347831775,0.4814432975228163,0.6100448286151434,0.27420402869132154,-0.5831785752283289,0.4075478998349736,-0.38027495899886077,0.4799000035575394,0.38576626542514725,0.1847796808836521,-0.22494982349188927,0.3004462277049719,0.6485437635627894,0.5118103371632667,0.18545079509714837,0.2275484858707912,0.8138817066670901,0.6152805123930717,0.24716646616216684,0.3523221539857771,0.2931075459885136,0.2810808498844553,-0.08152949882671072,0.1041846713927867,-0.05687897672516638,0.3152985086931276,1.0,0.5790559004481042,0.7829725472483371,0.6301431744053964,-0.06626528479657658,0.0943468816477147,-0.36205714232134095,-0.09257284812089199,-0.05297956617078788,0.16897749816537372,0.45526643537791356,0.7828469469235156,0.012118115017715753,-0.032058933241781086,-0.649957186641135,-0.39549734886332194,0.5533003774085857,0.4580082938408838,0.8724875276670976,-0.5708116692435828,0.2093998455104558,0.4587268313138205,-0.22591856948218172,-0.21886549151195098,0.7037844054964978,0.3428342190458805,-0.20628986656763673,0.43067755234602445,-0.14713131295606924,0.09018169742325978
Thal_PuL_R,-0.3275537561236508,0.17274664231863543,-0.24082284081973393,0.6616102598222329,-0.17637085597391172,-0.667064159794593,0.1673121746752323,0.7135752048558862,0.053935957490015084,-0.31548261898780244,0.5210366018226041,0.684790036688421,0.5615973773370952,0.5025494252443555,-0.03097608522600547,0.7129635217366291,-0.07569193483069425,0.7952577440026171,-0.3704146957984849,-0.36285901708162765,0.14825015643248457,0.5003718898129839,-0.4376815618206072,-0.5384824461954306,0.5720345895337535,-0.5990789326029254,-0.09386984060600106,0.1630300294106012,0.32286650131136313,-0.11126918215954158,0.36114680409896266,0.2918653055401896,0.6674700742050391,0.17756822034671946,0.12110747550448127,0.6303773666850179,0.14396890784077948,0.26228449609958915,0.13114972632587996,0.3293966275189495,0.66053070562091,-0.3874423236186356,0.03885506227698096,-0.12972990967313114,-0.17218710543911855,0.5790559004481042,1.0,0.706376196103612,0.5997038964169653,-0.4149669792316427,-0.08973258618343259,-0.7136835418647032,-0.24644625521192753,0.09160231836728419,0.5327469693631095,0.6333113087515636,0.7960714580778118,-0.4964378035164131,0.1323607550611373,-0.7096008757511894,-0.4397828033152755,0.2579267446131863,0.5606172144812758,0.6670424204919757,-0.4760118307640343,0.03811877690239156,0.6632427625749212,0.0894475395382152,-0.4316224161951162,0.3247931354134004,0.1651170834666542,-0.7734096446127475,0.8063196230615614,0.2210727900061789,0.5475098310410902
Angular_R,-0.03948960886827154,0.0728780085835606,-0.028878043952373148,0.6863827181752967,-0.2477551292269403,-0.24966918195441334,0.2663964877438674,0.5815368083303158,0.24262534586392545,0.038222423060536644,0.3066007659090812,0.5346877038258159,0.6621671452632695,0.499225869317206,0.08268850981699741,0.5974343760277291,-0.05572690900210523,0.7100430986023991,-0.19751061239395923,-0.10425477411595946,0.24634308285237444,0.5380539726978177,-0.027528494348581727,-0.3931984645315945,0.5717859526061294,-0.45418089899033104,0.3759537373975863,0.3085752331649421,0.2086809943156741,-0.150647486373329,0.197370099797825,0.4520464717053323,0.42431704009909715,0.18564352281015406,-0.014238375560767406,0.8165740911931362,0.27581785793086605,0.2564438731282553,0.15671872256986832,0.41579091192347756,0.33269039532353195,-0.11029037786974671,-0.016917807824010388,-0.24010447367976465,0.01721604171878219,0.7829725472483371,0.706376196103612,1.0,0.4982934811978063,-0.20951340887093758,0.05658628850733193,-0.5567387393224473,-0.2539368529197817,0.12989998151905285,0.3688361421358103,0.6179831042642194,0.8787272909061504,-0.15245265398228275,0.09254736380114761,-0.6755645457427434,-0.43137392598197327,0.5120401417252605,0.43310733974622545,0.8107551270468598,-0.5536097029529485,0.007141819304332854,0.6626800027741852,-0.10284040835856409,-0.34476989963615995,0.46770150526804005,0.23859218952760694,-0.3850654028463786,0.4675142010815998,-0.10370004307662085,0.26527722286459754
