,Cerebellum_Crus1_L,Thal_MGN_L,SupraMarginal_R,Heschl_R,Rolandic_Oper_R,Cerebellum_Crus2_R,Cerebellum_3_L,Rectus_R,Vermis_10,OFCant_R,Frontal_Inf_Oper_L,Thal_IL_R,Thal_PuI_R,Precentral_R,ParaHippocampal_R,Thal_LGN_R,N_Acc_L,OFClat_L,Angular_R,Calcarine_L,Pallidum_R,Paracentral_Lobule_R,Frontal_Sup_2_L,Occipital_Sup_R,Temporal_Mid_R,Temporal_Inf_L,Thal_VL_R,Temporal_Inf_R,N_Acc_R,Putamen_R,Temporal_Sup_R,SN_pr_L,Thal_PuL_R,Thal_PuM_R,Insula_L,Cerebellum_10_R,Cerebellum_7b_L,Cerebellum_10_L,Amygdala_L,Olfactory_R,SN_pr_R,Olfactory_L,Hippocampus_R,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Thal_VPL_R,Precuneus_R,ACC_sub_L,Cerebellum_9_L,Cingulate_Post_L,Angular_L,Precuneus_L,Thal_MDm_L,Cerebellum_8_R,Frontal_Sup_2_R,Occipital_Inf_R,Fusiform_R,Thal_VA_R,Frontal_Mid_2_R,Cerebellum_7b_R,Cingulate_Mid_R,Vermis_1_2,ACC_pre_R,Vermis_3,ACC_sup_L,Cuneus_L,Frontal_Mid_2_L,Supp_Motor_Area_R,Thal_MDl_R,Thal_VPL_L,Thal_VA_L,OFCmed_R,Cerebellum_4_5_L,Lingual_L,Caudate_L,Frontal_Inf_Tri_R,Thal_IL_L,Putamen_L,Red_N_R,Thal_MDm_R,OFCpost_L,Thal_PuL_L,Thal_Re_L,Thal_LGN_L,Fusiform_L,Red_N_L,ACC_pre_L,Heschl_L,SN_pc_R,Cuneus_R,Thal_MDl_L,Raphe_D,Postcentral_L,Caudate_R,Cerebellum_6_R,Parietal_Inf_R,Cerebellum_Crus2_L,ACC_sub_R,Postcentral_R,Rolandic_Oper_L,Thal_PuM_L,Pallidum_L,Frontal_Sup_Medial_L,Insula_R,Vermis_4_5,OFCpost_R,Precentral_L,Occipital_Inf_L
Frontal_Sup_2_R,-0.006024977396115848,0.637067967941603,0.4273459456624274,0.7977752237982969,0.6780541334871591,0.027447152357970364,0.8823787345863432,0.17907853663997375,0.339549438376606,0.3342906238639483,0.7338458465208568,0.6960125130878507,0.4125749792374442,0.7615964468971547,0.8209365980099513,0.6816327646519077,0.34178796254025795,0.3152463255236372,-0.04694582739457514,0.5191131270412092,0.712634031843665,0.7540105773759768,0.9604904960847565,-0.018860167272780778,0.45341435090496585,0.7463956903297633,0.8138389464833455,0.17785507566055997,0.4790295421594476,0.8047770479839264,0.5894767412688973,0.26983360410837415,0.2850691312512117,0.5685152071746147,0.7695509499757516,0.5622332466272295,0.0872260649369403,0.5135789065319574,0.554198606395279,0.3509348686239101,0.768309987544011,0.39231774736348074,0.8830603557536463,0.7058858424878688,0.5989043736437987,0.836761926911891,-0.11643178103962411,0.7259102050913955,0.7456722207284963,-0.012768263363294006,0.12694669531665445,0.7367348367017847,-0.017249393064409705,0.7441653958828427,0.6219146632678727,0.6501625639848925,1.0,0.22000774023295375,0.7628598773612508,0.6138634923565892,0.921119511356138,0.012596269099373503,0.815019500829154,0.593656526400146,0.5725651543463768,0.8196264089137922,0.760171729164977,0.47076708241767873,0.778878021154628,0.9520032580244769,0.506634307324227,0.5357552061999805,0.5708096978633044,0.04571269588167828,0.7774392145298036,0.6413537768487466,0.8485541749780812,0.7363356935175378,0.5103797999681556,0.6706641714244481,0.4112677996675546,0.43402728718904376,0.28802517940009625,0.28960928711707795,0.3269244739388695,0.7308113685451334,0.7342718678791639,0.5012905450659175,0.6245264326516746,0.7625220068734505,0.4769933358632172,0.5135096113659506,0.4077302510197682,0.212936611214729,0.7037083256236117,0.8984507816335447,0.70735987719625,0.1439793866309646,0.04711311216690508,0.15258145719944016,0.6872814336860938,0.758887475796256,0.7934686258070204,0.5909191537243875,0.8806424289039771,0.8086188876832491,0.5829768197524143,0.4473097648102489,0.8151376341621432,-0.13647548936685133
Occipital_Inf_R,0.07105320793227629,0.014519680046021995,0.04449427806677301,0.06539053263157202,0.15262650487078447,0.10909832001757241,0.22339314272026614,0.02578230968853665,0.30864626013318364,0.11345845906457017,0.07201192273054534,0.0668061037831755,-0.09692139458441992,0.20966632645366642,0.15737557069411756,0.037762959835558794,0.033608331920823166,0.045914201580377574,0.037641864963575106,0.07229854141552054,0.18497197411065258,0.11006294342803107,0.22158752858334257,0.06522274408719642,0.2960015271195144,0.07986702674022889,0.19394885844073853,0.13795568153235455,0.14775828902212995,0.24774242438853855,0.19676769212218745,0.06242655574780717,0.048593445292814744,0.010290519009117654,0.1975142464274411,0.28637389596818136,0.04411323634090544,0.08692189200589913,0.1141222934877573,0.12244487179480773,0.2702339278328795,0.19174501104085148,0.14570407813942005,0.20116708365015837,0.2538578464350435,0.17647276019778174,-0.08325459593792331,0.1312239645467296,0.09954875096591927,0.0916778323216092,-0.002681627471750359,0.09408229611441288,-0.048266697561224314,0.10226724756528859,0.10562170734851678,0.18721378065196084,0.22000774023295375,1.0,0.32367259681503,0.17512729972637583,0.14864464645811398,-0.02851660122084292,0.07518096549017243,0.15793417509609362,0.19858013082219006,0.1424252926285288,0.23878948183569146,0.12103454091823933,0.1683054765987507,0.2124381662245581,0.044809137680854094,-0.029586135382035854,0.16269461067975866,-0.12732941425776267,0.21269801408518008,0.13511085482797414,0.17949075509254872,0.2065657353085502,0.0317736710875898,0.20457519942931343,0.13378362216301715,0.10976598582626852,0.14545455881706967,-0.0704594201846009,0.04864765995965649,0.059925149724764454,0.15757914322193511,0.21925155458019582,0.1357745411101561,0.21742656526086476,0.18110860394003506,0.09716647887535704,0.036142084436737526,0.03443690447089293,-0.0157203483758796,0.17815587429861518,0.3298945754535222,-0.028920322121059164,-0.034847807831867104,0.05792325348367234,0.09790346196646858,0.1407870939520023,0.11432355993801036,0.14578206747821656,0.11394484643986022,0.22745058222453146,0.1408558257721896,0.06927604780769354,0.20600736686240792,-0.10054866075917437
Fusiform_R,0.20484146541217632,0.579345496401842,0.5095599902490989,0.6231139961164784,0.6525473164294076,0.22852533585046092,0.7403254118730145,0.020301779240276232,0.34816481093947715,0.08066641401175761,0.5833672359408943,0.4861128327902861,0.3724459891014626,0.6872302320867871,0.5681437283189148,0.41586405185945796,0.1050787852209002,0.10809136284359044,0.14548256953026117,0.638667680967894,0.5150853270742941,0.6726998794096012,0.7662096290102264,0.027706954837560076,0.589415935395802,0.49716601457513454,0.688242083022977,0.4533756211075847,0.4053049433699065,0.6510523806025212,0.661476230003472,0.3482242181458137,0.5204465192353807,0.3367789135118633,0.6031265875687375,0.5636942612694681,0.3419793413038586,0.30268277554879186,0.30151015419365657,0.21780748465620525,0.5423380109588153,0.22761493935779767,0.7090127329087568,0.6179153537678365,0.5876484265895486,0.7543082614143154,0.04298051276827225,0.6169442626100684,0.7070269850006099,0.20655162956313752,0.04091879573720773,0.5572713970290911,0.2545224067212353,0.6857585446594122,0.5672445576300704,0.6824440868569797,0.7628598773612508,0.32367259681503,1.0,0.3605619424290409,0.6914258180228171,0.1419566189008768,0.6454206964973931,0.7239332297178558,0.36014114958412274,0.8238729308169674,0.6459541428919326,0.6133661788184567,0.647015291649474,0.8375379050862921,0.3931915808041645,0.5187840550900523,0.3331806410118425,-0.12559628984618929,0.8165416467815595,0.7343900786174267,0.7647917741734652,0.6386231282705023,0.595382624225719,0.5445805951954645,0.4298128641147461,0.3835613822593681,0.3867605699208533,0.26511835521756827,0.24406984746122715,0.5734427799939826,0.7579904257631567,0.5655011658045302,0.3715244911637781,0.6403024728978738,0.4927536948794753,0.6001413488997319,0.35839659079047687,0.12633036985569654,0.6217098514910576,0.7161517666199954,0.8159812251392691,0.30824195127346843,-0.13169866356209048,0.07585869340496008,0.685955831906692,0.6445880215520909,0.4795387573427298,0.3907000240860672,0.7350725975652304,0.6470098958556223,0.6925191731577466,0.2665299011262867,0.7190135666573226,-0.2046046151093555
Thal_VA_R,-0.14367366416318014,0.3507354871036886,0.22282190627530082,0.5503769393641045,0.40223726399355225,-0.04693088546221442,0.5670922498772641,0.08836477784671994,0.3527057127156703,0.23128096449710214,0.542401956096677,0.6498215972966087,0.18461053996337995,0.4203041180691023,0.5597543445841874,0.7056682830654941,0.33270243847552355,0.33201433902550376,-0.020024997662974848,0.42438012757332505,0.6269030301539763,0.34996705256002497,0.5676383723543621,-0.21324074741815216,0.2978996306787691,0.5123427729778749,0.590860609017869,-0.02230593855742122,0.5883006351807802,0.584603000394428,0.31626302999296274,0.08674544277569693,0.16260225616500676,0.5773942497928064,0.5570197311886259,0.3741714583300957,-0.2766358598255021,0.3658043786874711,0.5160783491252632,0.326289172930428,0.479366278037134,0.5135814379958455,0.6237896782003496,0.4948905181402845,0.33102249506447595,0.41587952509047577,-0.07768141270850092,0.4211668996956008,0.3768501286781201,-0.19622391910054668,0.023582152324218737,0.419462158205915,-0.09623105324818768,0.46087897293455343,0.647194634505262,0.23112700041792691,0.6138634923565892,0.17512729972637583,0.3605619424290409,1.0,0.5771487176478948,-0.43895851208059594,0.4024801633366504,0.14973872475610844,0.4086836135821874,0.42162205343072034,0.7186776491981246,0.25555314701055376,0.5020966768240034,0.5359224255039322,0.3111039790242853,0.3496399529200047,0.43268844297656134,0.09075203703463872,0.38009151513125916,0.3564205863656087,0.41014019570993704,0.4937336097372397,0.038606723495098895,0.777167618891759,0.2241779113086453,0.674163335034277,0.12491960035297855,0.027112315143083227,0.5276125008872997,0.5340966410453833,0.3588280585121872,0.41915629401916754,0.3817500028310052,0.5316878183305059,0.0764278020865602,0.2930145742141275,0.41587098442037984,0.3333219821575161,0.25800289416451694,0.631346922592857,0.4831661413980468,0.01905533841411386,-0.05354802029382901,0.09327363640660385,0.2836132026782977,0.5310747066092575,0.5720626381508063,0.8001749795855456,0.47686737018473957,0.530608532143872,0.23477239695482685,0.23356763766431285,0.45530795361372695,-0.09377996926319465
Frontal_Mid_2_R,-0.020457527696343517,0.6013526949136536,0.40430776310920247,0.8441051447014367,0.8040204996696454,-0.008483298150657343,0.8843711761311439,0.24813544829719822,0.21047538111604333,0.34902962571155205,0.8042980539740977,0.7491791198971792,0.5072863461985305,0.668175721468976,0.8043202812366478,0.6804852342564688,0.3763895437597823,0.33833259301504925,-0.053469484210833404,0.5312846822948578,0.6473480065117047,0.7229485503093992,0.9047318990529793,-0.051698066665807084,0.4585716924378566,0.7440457906772229,0.7823904312655066,0.24899647306198883,0.3996518073596381,0.7475996357793172,0.6215546927123011,0.19330611966499445,0.2456682734113299,0.6582237276737388,0.7775768554739572,0.5686938608892145,0.001248512791113264,0.5081614496081155,0.5028589539753476,0.29063656969369833,0.6357248960700643,0.399623507579023,0.8634574712085603,0.7896936993715477,0.4890013702405972,0.7660696244493503,-0.11017115551910264,0.7726607889412739,0.7263797298798894,-0.12293164863138592,0.16410046198223968,0.7665414965457266,0.0020420943446724455,0.7204533013859324,0.6329197027384058,0.5745758535496706,0.921119511356138,0.14864464645811398,0.6914258180228171,0.5771487176478948,1.0,-0.046001826755441726,0.8108312781261774,0.5857704858873484,0.5440405709561819,0.8075562821145383,0.7133757509726721,0.48869449678778665,0.8923007581154363,0.8942690626488906,0.4550281130415716,0.6051742075548281,0.6434828950003796,0.04502165355199582,0.7295957935270811,0.6619691656940769,0.8048281853712297,0.8332183598875286,0.4971107875606764,0.6446542939038964,0.42721256060163315,0.3970653933320902,0.3299072394417314,0.39838816367997043,0.31947636984573463,0.6606573938933543,0.6706604448055569,0.4818064560480706,0.5537310528532021,0.7234462034232425,0.4989693149051191,0.4477263112124309,0.5346425393083943,0.26414215019767895,0.7179451692934468,0.8628230643319809,0.6189903037109913,0.09010787549381559,0.06065138130511805,0.051694348333711726,0.6726594291475066,0.7978093145478871,0.8210911190900391,0.5756705090525416,0.8900738578103641,0.8486228085195652,0.6090939422639753,0.4480422283685221,0.7651475058076039,-0.0214055554557882
Cerebellum_7b_R,0.11988797601833423,0.17583875107100652,0.18616363094682128,-0.07028181706602661,-0.01531610772762338,0.13171780435670694,-0.0585228200580741,-0.010115620246725174,-0.0933930501882676,-0.24751017432790628,-0.04357745841479414,-0.1664917090848328,0.09811241226878775,0.1892765636069277,-0.10035112241761315,-0.18505063983716855,-0.27513421374634295,-0.23994315507687028,0.17133640531513933,-0.10723026587091347,-0.08735035402760147,0.2651428694890746,0.030350766523363725,0.14197693079204954,0.051955111765818296,-0.1128943211371871,0.004474093484895535,0.10712647575711438,-0.34689480615031415,-0.16148995198847513,0.1206323042917234,0.1303042735753189,0.020364347447384596,-0.3468563496323215,-0.11115742075710622,-0.10930249449033529,0.5429428911212357,0.04375943849709347,-0.23817172884132828,-0.274763462297857,-0.018991150372760588,-0.5063226915324925,-0.1037335796355545,-0.08397547688833172,0.05936985938620899,0.2289722569405457,0.19196090873340366,-0.07290825317305948,0.18213429768376593,0.41612882565237613,-0.02067137093628035,0.1263918500919193,0.09906069443519516,0.08272876941729343,-0.233958735533658,0.19849944938292233,0.012596269099373503,-0.02851660122084292,0.1419566189008768,-0.43895851208059594,-0.046001826755441726,1.0,0.22510952035999848,0.27455129343603374,-0.2207692631973399,0.1565511067968877,-0.3377308536854737,0.08634748230939428,-0.14154725344825456,0.056024299180310454,0.11725026074700584,0.010530065817557681,-0.1991890132494997,0.038132582581575404,0.14649471592555885,0.052904841202195574,0.17196809204148156,-0.10189707115184592,0.4027163433982827,-0.3386517437405841,0.08826006187633387,-0.4089595295760345,0.04923537539571569,0.12520753613385047,-0.33040855245817086,0.060655951576325175,0.10188678891357661,-0.10004204305597436,-0.1253601809082223,-0.03554486680669771,0.2239328902474356,0.07616064866706052,-0.23992885248828602,-0.2960940007711594,0.23562238136821592,-0.024305487613257248,-0.06194456506612874,0.2808399308782613,0.027285513943420613,0.08703170597448252,0.2927590900670473,-0.049160351947036426,-0.1366752462156178,-0.4431888385633534,0.10392011522207942,-0.17361916764437055,0.1503708880421629,-0.14269086073414763,0.15001908883007198,-0.02272513522924612
Cingulate_Mid_R,0.059831932725785665,0.55064421536982,0.6188258580465925,0.7827177730601419,0.6835003851830039,0.07206199519645948,0.79470205829843,0.22832606751384446,0.18399827602536495,0.2710823879012554,0.6373530668628892,0.5652109415696429,0.6039670623488068,0.5834650717873462,0.6561156389683386,0.5353814839178996,0.20507085826370816,0.13759684467026842,0.08917251855359712,0.5301230706354149,0.6490568128832036,0.8529677516098215,0.7897224772808346,0.04943751736202165,0.4851984665467504,0.690736729039904,0.7423903025343226,0.25250896258712874,0.304553762432763,0.6841180680344902,0.7699433919431337,0.21064649964813184,0.25233798359607507,0.5384738398598115,0.6520727398247803,0.4804526438465282,0.1989866864946269,0.5193573713618543,0.39977066419966667,0.22182607069517604,0.5764450895395696,0.18500004346444426,0.7446849605109639,0.5820909452995013,0.476517305475619,0.8076210598375008,-0.03665967712227127,0.7398632839006634,0.8049860472753063,-0.002021785047543287,0.240765629955465,0.8408249262688061,0.1645254168639298,0.7692648298618797,0.5451667412548977,0.654123575663666,0.815019500829154,0.07518096549017243,0.6454206964973931,0.4024801633366504,0.8108312781261774,0.22510952035999848,1.0,0.610343400006529,0.46339085270387087,0.7709953767415965,0.6023570965778648,0.44019269412093776,0.6716081279629641,0.7978819861158873,0.5310263837383015,0.6369264567447395,0.5117101184085386,0.07634795462216008,0.814929017322356,0.6798730252468315,0.8077285727531782,0.5870030685700879,0.5981069649648763,0.5198794163434,0.3330269805057996,0.2965958913169471,0.25789736859174034,0.4013164013500479,0.15381601689137722,0.6156396752768382,0.7716007038457401,0.39696849815908847,0.4744059447071609,0.5091424128799658,0.4875671423571258,0.4774149900646092,0.44558789129278303,0.09236288705016842,0.7452449322231249,0.7829938073653523,0.5752001805571791,0.26191477933396073,0.03221409033712921,-0.015020361310840268,0.7554400922411335,0.6420973954849687,0.723391010228207,0.41915560875809754,0.8487852296080106,0.7120976622210012,0.676502922847566,0.40831434378424913,0.6325968452960008,-0.01827298563893421
Vermis_1_2,0.1362366914959519,0.46979961446874197,0.5086049701118202,0.5274787480431943,0.5787682699944859,0.20636431217062468,0.6236441898727213,0.20604457636962953,0.2579287269103201,-0.015473501809885706,0.49529180197179384,0.4212840440832379,0.5593801060419344,0.518015164901966,0.42549865599785786,0.3191310797674984,-0.05409040483107549,-0.02427825507975989,0.07393400814179449,0.6764527522254318,0.2870442815471231,0.6302068348988119,0.5961240772874156,0.11237936146646559,0.4566445214876266,0.5347810195230254,0.5456157732952965,0.4015737812218965,0.04402489579087877,0.48694664517793323,0.5752123841626795,0.4004546181193144,0.5537507687648043,0.4280432010537602,0.4637469718844927,0.45456919078257574,0.18354840608354472,0.17389814135800294,0.121733758686473,-0.09511831558833594,0.4310529821045577,-0.03499740367593668,0.5496724372755234,0.4383678609625929,0.3645187205018088,0.6706069830489357,0.06362688424880131,0.6490835737696734,0.7304188434139799,0.07668120264154733,0.24680575271991262,0.5997160260540472,0.36873915779406596,0.6832775947186742,0.41618476253614745,0.7189480257287737,0.593656526400146,0.15793417509609362,0.7239332297178558,0.14973872475610844,0.5857704858873484,0.27455129343603374,0.610343400006529,1.0,0.25279227948957944,0.7810432734465884,0.4037769868969793,0.6145150543891986,0.5304388249201909,0.6690499081292156,0.4703871700983869,0.6014590016515494,0.2902655909521742,-0.17368355097969437,0.7611899337695457,0.7471587684585543,0.6267976795113158,0.5006016882730215,0.5801157211080105,0.2908544096554047,0.3452697960861397,0.20681571973388377,0.2791757820929175,0.26041026191121663,0.20945847447603771,0.4691224815562112,0.631627923991714,0.29208243015234586,0.2075298856330175,0.5314181107294979,0.44970825714888457,0.5498435753384875,0.4831162645831755,-0.18859819307563966,0.6803355900132695,0.5974230596842106,0.5923232477651683,0.39862691250241744,-0.04188913648364449,0.016302962783010976,0.6512920964442169,0.5725570152212424,0.4919344349967265,0.12293733180645268,0.6663193800770182,0.5130184138662054,0.7627587147383855,0.2532656388162255,0.5527985303161682,-0.15725427386288132
ACC_pre_R,0.008330353834155306,0.17109056351383298,0.10032165111791344,0.4607578449210452,0.42905509453704244,-0.13794785351821195,0.529295424675055,0.13862535900905723,0.29172641006961886,0.41224088417002425,0.31161066615992844,0.51031913581682,0.2307239170812092,0.20753227586977832,0.5204908743193146,0.3762234388972365,0.299869831084115,0.13745527243285965,-0.17916045627390914,0.2054353975865798,0.49706403981537234,0.2331418813016413,0.5668791670311463,0.047496402098164935,0.4417124580645743,0.5342694677416043,0.36561486356725986,0.0580833815640657,0.45228616485349077,0.6972433901047611,0.3125464217097611,-0.20761571761347855,-0.04591367302434567,0.5390783415433339,0.42711265067399795,0.4090778422221238,-0.09094199152231833,0.3717249486379722,0.26342545380584875,0.2898825931743416,0.4733081563871188,0.38816935952262144,0.5055331752295623,0.38093769312068737,0.4781575200239589,0.26861322998706855,-0.26737682498731424,0.5663424737021974,0.284584550669091,-0.22304361149662058,-0.005845801739087764,0.38093839774189203,-0.17518813920688808,0.2843151804993428,0.3364317985236759,0.4385180239305378,0.5725651543463768,0.19858013082219006,0.36014114958412274,0.4086836135821874,0.5440405709561819,-0.2207692631973399,0.46339085270387087,0.25279227948957944,1.0,0.36999710181646234,0.597472953780115,0.29795175637515464,0.5100179587981188,0.5094842288784402,0.22347719027342547,0.33032797767008704,0.5252362202749679,-0.005104090536380965,0.4452876836773318,0.31893235108549134,0.47262336526331045,0.40941116333562916,0.14466451186403465,0.48031665334862844,0.14046245261443188,0.2219291093976386,-0.013832084617554662,0.19279609762298347,0.3855938495521064,0.343272625598775,0.3560062987770678,0.24290164872393555,0.7423201084011153,0.3877493047246398,0.19695448582637398,0.27543505876147617,0.31664386965997665,0.24776836922319084,0.251810801561442,0.503725026265186,0.3980149007568495,-0.18387152465934015,0.010318152956111663,-0.15386782988296288,0.15574973975254713,0.48516076064574276,0.5400145731325663,0.4285372289629854,0.5725974277853951,0.604174124347286,0.3422688274378679,0.28064739785454257,0.26965880150418575,0.005354121647176088
Vermis_3,0.08119079769210782,0.6348510863748723,0.5444205174491539,0.7845350895898355,0.6973114746874461,0.0851238097282249,0.8046087344650694,0.13161410341052038,0.3080855076058447,0.04325337035355932,0.6809420396175465,0.65848392933037,0.6801838725912843,0.6412547492038101,0.6945162064519839,0.5429333233620491,0.10946888200220514,0.10305120747168893,0.049811193644854625,0.7479446147468984,0.48695794584165497,0.7986911612488758,0.7982382376380914,-0.08389268798844912,0.47204951054251915,0.731923007910997,0.6902510986778618,0.29334544642518284,0.2640233181535756,0.6041946313730164,0.6540613003874475,0.32570416671402136,0.4401324411096878,0.597946008212748,0.6216620263092346,0.5287429695294397,0.1759850404151789,0.4239584621259033,0.34564499549593686,0.11495400631150629,0.5795839033179411,0.15853122154075208,0.7549227166925034,0.5951725730968573,0.48392058441475366,0.799347306528789,0.013095098876396356,0.755318599104623,0.8277230308096151,0.023043566828909193,0.092922856043182,0.7323639285338626,0.1857727730126231,0.8192419951057845,0.678355045696617,0.6483547718751795,0.8196264089137922,0.1424252926285288,0.8238729308169674,0.42162205343072034,0.8075562821145383,0.1565511067968877,0.7709953767415965,0.7810432734465884,0.36999710181646234,1.0,0.6258861289136005,0.6304062712696101,0.6840785430269555,0.8289568606107074,0.5591466840880907,0.753834093929898,0.46898847136113775,0.018228372689433614,0.8858280374252382,0.8784459810726913,0.7939498874094832,0.6083628437619379,0.6116415159489605,0.4748262019907493,0.4025218290228573,0.3820930709014517,0.22167646159149879,0.3737546981641217,0.2813324624115833,0.736628147156447,0.7825166246048194,0.48429931764219053,0.4048935564549592,0.6876396438574636,0.4321607066817329,0.620814049494924,0.5283304307546531,0.0860174092753929,0.8122394406865331,0.7671948459136645,0.7222730205576259,0.286785900041065,-0.04006766068584811,0.03250730007615406,0.7392494130593472,0.7236196591263885,0.6963572396540039,0.3655606472891524,0.860662842139068,0.6689695183019897,0.841342619218206,0.3301629000519388,0.6852771286019682,-0.1516780492432248
ACC_sup_L,-0.008067087791415574,0.4882378156129378,0.307899249662516,0.6564834835580671,0.5402708578498869,-0.044215602857619565,0.7617395945022382,0.13143026165194585,0.3835341380709728,0.33033948209664543,0.557784790881678,0.6187660095261163,0.4086369439688166,0.41052652265716766,0.7132799860755549,0.6535790894684697,0.4065016300514975,0.3480886694872622,-0.030894257863895488,0.5682608747513965,0.6586378446800037,0.5078676761710107,0.7547848164354951,-0.10959397187150187,0.4370376503504992,0.6355431350363652,0.7225021145254413,0.184147724758478,0.7207308208843192,0.751061422933614,0.5245795783887981,0.22236061677913008,0.3211813141641091,0.64708897290445,0.7085970732620005,0.5947269313088297,-0.031134414746354994,0.4352195440476137,0.5748068494423371,0.5269895009589088,0.6262882469720232,0.6374044465485705,0.7995614549979099,0.5546722890824057,0.4361056540183612,0.5302159643877185,-0.07659541338679955,0.6863548236207834,0.5009959635685615,-0.03557803002549446,0.025130976980384134,0.49048826250374183,0.016590447906669525,0.5627751557044351,0.7058285341119839,0.4350319188322427,0.760171729164977,0.23878948183569146,0.6459541428919326,0.7186776491981246,0.7133757509726721,-0.3377308536854737,0.6023570965778648,0.4037769868969793,0.597472953780115,0.6258861289136005,1.0,0.3382344526905,0.7090022596438308,0.7376945059788047,0.30283157817503253,0.5529864117653881,0.4665874377717709,0.06968548470318683,0.6603839448892871,0.6068552510596791,0.7049817641568882,0.5509127674604589,0.3272912723925684,0.8298514384695528,0.33984151451356887,0.7166500599271504,0.1949271431515138,0.21195596604026928,0.5379488089044396,0.5171998604530837,0.6727095882330507,0.6149962049033645,0.5568623991796083,0.6321318529833074,0.28795633741321086,0.3966818455891691,0.38428977987988083,0.3994774763657405,0.4554528744755928,0.748957112484355,0.7034367033247514,-0.014784095693091547,-0.15578813068153632,0.16439870393599684,0.39478761129457424,0.6398227838917797,0.617411746655315,0.8027822192884234,0.7136250204688046,0.7122463060479806,0.539848700866643,0.33444433160631243,0.5182677040802731,-0.13865843977458323
Cuneus_L,0.18287379954829927,0.32877959870632034,0.35348706626528587,0.5464647129410543,0.6588723526737049,0.1482861688737036,0.47079328492666284,-0.04821863300671473,0.23148663790374388,-0.04301411745132191,0.5542835914551523,0.5021945045096108,0.26170380366225926,0.5182343244555973,0.2526883131011214,0.27084873328754233,-0.09833217465471253,-0.003435678555531749,0.193601179784362,0.5718697057694796,0.19373488493622928,0.424786633651257,0.47887501731178705,-0.05986214933250314,0.4467517905413981,0.34409958734385027,0.34509689096826573,0.22350783987218203,0.13615354636399093,0.4400467279642688,0.39837193578624935,0.1553933980816483,0.517031028656923,0.28974524709421495,0.3195380078925014,0.25978772811413414,0.06539911288755025,0.12557564360291681,-0.012100063938624903,-0.11628598977569278,0.2744301531265029,-0.043438654670288374,0.3802334007057661,0.5522497119671159,0.5184339304317906,0.5021235997029952,-0.02407520232899805,0.4128177791066453,0.5511426645589984,0.0019847021488308696,-0.004200923934974463,0.4312210793165464,0.3170439291511228,0.5258682375576746,0.37454920637577965,0.6022227371397555,0.47076708241767873,0.12103454091823933,0.6133661788184567,0.25555314701055376,0.48869449678778665,0.08634748230939428,0.44019269412093776,0.6145150543891986,0.29795175637515464,0.6304062712696101,0.3382344526905,1.0,0.4079223293731536,0.5782109812627734,0.2623742086778111,0.4368826685552648,0.3872827029468127,-0.11239113675861474,0.5192180286164181,0.5745232220493597,0.41226131489676404,0.5476613142644942,0.2724822075127849,0.2837698052769245,0.2438723407779348,0.07550274593277505,0.137855794256719,0.1788332289115391,0.18508070332951476,0.543405490543403,0.37163223085187463,0.24250249440565297,0.2207397724460137,0.4551165505007867,0.18687158247259392,0.6743017074168635,0.5047427573176406,-0.0559003464870306,0.480210530262583,0.4730738344407392,0.47291711250818885,0.2945286542873973,0.040794253780429904,-0.34630064919294434,0.5106874629101186,0.562115374028738,0.3737611824994163,0.13661914770273545,0.5331453236442911,0.4488391928567688,0.4830909786072096,0.172451201939102,0.5385490174464767,-0.16141325880156715
