,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Amygdala_L,Red_N_L,Parietal_Sup_R,ParaHippocampal_L,Temporal_Pole_Mid_L,Precentral_R,Cerebellum_8_R,Thal_VL_R,Postcentral_L,Parietal_Sup_L,SN_pc_L,N_Acc_R,Parietal_Inf_L,Angular_R,ParaHippocampal_R,OFCmed_R,Calcarine_R,Cerebellum_Crus1_R,Thal_AV_R,Insula_R,Olfactory_R,Thal_PuA_R,Thal_IL_R,Cerebellum_6_R,Temporal_Inf_R,Putamen_R,Vermis_7,SN_pc_R,Occipital_Mid_L,Thal_PuI_L,Thal_VA_R,Thal_MDm_R,Precentral_L,Vermis_1_2,Thal_VA_L,ACC_pre_L,SN_pr_L,Caudate_L,Cerebellum_3_L,Temporal_Mid_R,OFCmed_L,Rectus_L,Thal_PuA_L,ACC_sub_R,Putamen_L,Vermis_3,Lingual_R,Vermis_10,SupraMarginal_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_VL_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Frontal_Inf_Oper_R,Vermis_4_5,Caudate_R,Thal_PuM_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Thal_AV_L,Occipital_Sup_L,Cerebellum_10_R,Frontal_Sup_Medial_L,Thal_MGN_R,Cingulate_Mid_R,Postcentral_R,Thal_IL_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,Temporal_Sup_L,Occipital_Inf_L,Parietal_Inf_R,Calcarine_L,Thal_Re_L,Cuneus_L,Precuneus_L,Occipital_Inf_R,OFCpost_R,Occipital_Mid_R,Thal_PuM_L,Cingulate_Post_L,Precuneus_R,Cerebellum_3_R,Thal_LGN_L,Frontal_Sup_Medial_R,Amygdala_R,Paracentral_Lobule_L,Thal_PuL_R,SN_pr_R,Red_N_R,Frontal_Sup_2_R,Temporal_Mid_L,Cerebellum_9_L,Fusiform_R,VTA_L,Raphe_D,Thal_PuL_L,SupraMarginal_R,Frontal_Mid_2_R,Vermis_8,Cuneus_R,Pallidum_R,Frontal_Inf_Orb_2_L,OFCpost_L,Fusiform_L,Cingulate_Mid_L,Pallidum_L,Cerebellum_7b_L,Hippocampus_L,Heschl_L,Thal_MDl_R,Rolandic_Oper_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_L,Olfactory_L,OFCant_L,OFClat_L,ACC_sup_L,Thal_LP_L,N_Acc_L,Thal_VPL_R,Supp_Motor_Area_R,ACC_sup_R,Paracentral_Lobule_R,Rectus_R,Cerebellum_6_L,Lingual_L,OFClat_R,OFCant_R,Rolandic_Oper_R,Cingulate_Post_R
Calcarine_L,0.46380549276239114,0.006811827309771569,0.1938394823953498,0.49193170284619103,0.21713254063738147,0.43416737264848354,0.10827311286159044,0.4203692735623795,0.5880474490950255,0.5641654959381807,0.671072580054928,0.32142158747512295,0.46767256521015244,0.24534894307814423,0.5112690630734942,0.1408346295393116,0.37893407234752224,-0.09512437183621211,0.7818774641073126,0.18789430376085928,-0.055052554334401045,0.4712672609963783,0.05176340790019561,0.5793442952378793,0.47601446229999717,0.6470117370460228,0.26506878679287343,0.42098993775484295,0.0053962363665770756,0.20853446074448356,0.04603790281315885,0.5804843456250472,0.42438012757332505,0.5372827846852014,0.43235246030259794,0.6764527522254318,0.2416165840276465,0.09285570873235365,0.4675036429094201,0.5006894716233552,0.5398915017962609,0.43809075945465004,0.14074195518897598,0.012080613833167872,0.44893324896737424,-0.07304331132866874,0.477722576070895,0.7479446147468984,0.8102011499549152,0.16651643247451012,0.6310139177759201,0.16843329696953077,0.39233812099126913,0.2954791768512463,0.6147347814551269,0.266369783304624,0.7020391530902059,0.38884779818199994,0.7744327578438646,0.5322761012086248,0.5459770343951341,0.4677350516835427,0.09343921477418966,0.2650036520040216,0.3301820493711394,0.35849118232195326,0.5790914604402642,0.5598225583121693,0.5301230706354149,0.6259156590971241,0.34728206607614703,0.691776096322733,-0.18396607817598068,0.6041202993195046,-0.19987158030111227,0.4460216322733465,1.0,0.39502198633076074,0.5718697057694796,0.7717150272631446,0.07229854141552054,0.26076337748617195,0.03992234591935241,0.4438756371903816,0.5334674033163674,0.7470625094087244,0.6354352638129469,0.5398293027356013,0.41110563410766715,-0.0390888310125006,0.6032903865101329,0.703732400167508,0.31863081237711416,0.24867650498869256,0.5191131270412092,0.6476352192902637,0.20491804921002194,0.638667680967894,0.2819635766169323,-0.017487861326334352,0.1793632943090094,0.595873907499794,0.5312846822948578,0.2556313642417405,0.6707884147932975,0.31139022325874266,0.06452994835279156,0.1380422231641875,0.6415174677937879,0.5073515033636193,0.3685482896821541,0.005855153004918754,0.6062753849221276,0.41561622129964226,0.47348936825333043,0.4803021801760326,0.1179880695540277,0.5148349658711447,0.13459653618616055,-0.08700893670454828,-0.04193191000984636,0.5682608747513965,0.02991721655355242,-0.07778077281474968,0.6184822145937463,0.5594559978359596,0.42822105452358367,0.6207299122750339,0.055260101438181844,0.5305274412501538,0.8734340613415199,-0.05033767361990669,-0.04383910785603158,0.5098660078936158,0.4248318543288113
Thal_Re_L,0.2750839909433641,-0.18603703592022047,0.1664641382412342,0.3582390641617105,-0.05559142945449358,0.2038489418353771,0.10327310482626212,0.16739634494081126,0.23310415822902436,0.2911295216993407,0.23883231400538044,0.05753132135896443,0.19901784743048476,0.4889887839812831,0.150395521476445,-0.13616313839350522,0.2432848056268377,0.0229961397136119,0.21594550522688374,-0.09359266425983949,0.18253788519247818,0.26428708721817584,0.1991228407305596,0.34762424483519233,0.41724522499537864,0.3485126048740139,-0.02764222759857086,0.3185424657865195,0.09660708646882481,-0.11552824186369645,0.034154363219228726,0.3617010562051111,0.5276125008872997,0.5839105864802798,0.20114844341766352,0.20945847447603771,0.09543536449260281,0.20027928068364867,0.22879463245951634,0.2269619613940363,0.28514282096501664,0.19757839552709383,-0.00580410346068607,-0.059188540235649456,0.060777612937013614,-0.07229707603623993,0.48429314677083285,0.2813324624115833,0.2937742782912537,0.21149869460676646,0.17060701767141462,0.0974599630836548,0.21436786366540786,-0.03300169488170818,0.31173633117172406,0.1687158748882412,0.3056105842183503,0.2557167622001465,0.22299130704021983,0.3249782763884706,0.4272212653678406,0.2742927172280437,-0.053995116093999186,-0.049690299126182516,0.07828679114400583,0.16130489399204054,0.25868218626198564,0.3088774109123159,0.15381601689137722,0.16632335304467252,-0.10251159520932898,0.30149017368631104,-0.03642555656986268,0.3806750224925223,-0.12497149567003742,0.1255800842629617,0.39502198633076074,1.0,0.18508070332951476,0.34600120807273244,0.04864765995965649,0.088863477844321,0.02222755600219341,0.24262825717766162,0.17488020302833154,0.25762350041200766,0.32492036929940926,0.21272297092656164,0.23779894849868768,0.009366947299773398,0.20870112099864646,0.25101723391938463,0.3052657201818836,0.06684999308629024,0.3269244739388695,0.32639035597441046,-0.035922354063126945,0.24406984746122715,0.007862613946193905,0.17307112540339822,0.011686691388785668,0.16562522961693582,0.31947636984573463,0.14664838358338453,0.32468255219813913,0.1753637616803929,0.15715267029481444,-0.11938796879855818,0.2228076299777051,0.13159064137333018,0.5394620323621333,-0.19380174825006527,0.3347613758238616,0.2753159607746382,0.12581064445090573,0.2655810473428396,-0.0388402990410454,0.29927617342975316,0.3591589229730936,-0.00025437749006242924,0.05799530763626991,0.5379488089044396,-0.07617781227483483,0.046452049340051996,0.2924211696125304,0.29541568026180176,0.22094383223484637,0.17641913124643924,-0.11970207622810768,0.4156269501514713,0.3469988486454364,0.17536236080361714,0.0845172938527942,0.17988921683132506,0.1515096275454849
Cuneus_L,0.47887501731178705,0.02761581023810023,-0.012100063938624903,0.24250249440565297,0.13774119175983685,0.27616688905387793,-0.02407520232899805,0.5182343244555973,0.6022227371397555,0.34509689096826573,0.480210530262583,0.06408293682813299,0.2000385661911783,0.13615354636399093,0.26989133536323046,0.193601179784362,0.2526883131011214,-0.11239113675861474,0.6848316312962371,0.2679011393858545,0.055294862411572256,0.4488391928567688,-0.11628598977569278,0.30265073457859487,0.5021945045096108,0.47291711250818885,0.22350783987218203,0.4400467279642688,0.05508574036453189,0.18687158247259392,0.027025679391747857,0.4841809533622307,0.25555314701055376,0.07550274593277505,0.5385490174464767,0.6145150543891986,0.3872827029468127,0.2207397724460137,0.1553933980816483,0.41226131489676404,0.47079328492666284,0.4467517905413981,0.05809889762163754,0.07292597349494807,0.10235332264281549,-0.34630064919294434,0.2837698052769245,0.6304062712696101,0.679903856112594,0.23148663790374388,0.4875563131565334,0.12557564360291681,0.5476613142644942,0.3105879864972728,0.5566731961632858,0.5184339304317906,0.4368826685552648,0.5522497119671159,0.4830909786072096,0.4730738344407392,0.28974524709421495,0.5122275268941908,0.20605771097662928,0.22700497232755656,0.43281452633759254,0.25978772811413414,0.5331453236442911,0.3659392639378464,0.44019269412093776,0.5106874629101186,0.2724822075127849,0.6845615107055175,0.0025543209702111524,0.5427654245340124,-0.16141325880156715,0.2945286542873973,0.5718697057694796,0.18508070332951476,1.0,0.5258682375576746,0.12103454091823933,0.172451201939102,-0.038489624834878625,0.3737611824994163,0.4312210793165464,0.5511426645589984,0.5233445142444967,0.543405490543403,0.4257002811179035,-0.11119238545170367,0.5021235997029952,0.517031028656923,0.2744301531265029,0.2438723407779348,0.47076708241767873,0.37814691365636477,-0.004200923934974463,0.6133661788184567,0.28195907639531936,-0.0559003464870306,0.1788332289115391,0.35348706626528587,0.48869449678778665,0.17454557380509447,0.6743017074168635,0.19373488493622928,0.11026206239320305,0.137855794256719,0.37163223085187463,0.4311495445218231,0.13661914770273545,0.06539911288755025,0.40945980382124875,0.4551165505007867,0.2623742086778111,0.562115374028738,0.18287379954829927,0.5542835914551523,-0.043438654670288374,-0.050517726157071015,-0.003435678555531749,0.3382344526905,0.1989606830683721,-0.09833217465471253,0.4128177791066453,0.5782109812627734,0.28167583769938837,0.424786633651257,-0.04821863300671473,0.26832058842298806,0.5745232220493597,-0.08783030698587886,-0.04301411745132191,0.6588723526737049,0.293026437348006
Precuneus_L,0.6508170424431429,-0.006026273758751591,0.3212709518585114,0.47210165057510556,0.24145595094828037,0.5656844394430811,0.06793669708127116,0.6517812912167994,0.6584280489024945,0.6739785139441609,0.8674025297923821,0.5785163082429531,0.6160592442121559,0.19935903278695027,0.687786587610851,0.08758896482845095,0.5491436435328323,-0.05206846373446635,0.6893824698396691,0.13667792662197012,0.056785387661455786,0.5863393533925896,0.06517027627642367,0.6281783439477667,0.5635029780414114,0.6903517244177131,0.23460791540563986,0.5250861302816802,0.05461527668289238,0.3168174134799777,0.0936388958256778,0.5745702065359811,0.46087897293455343,0.4735800062844374,0.6246817050508596,0.6832775947186742,0.2983333477536114,0.21885277197330227,0.43118707128528866,0.6506044506734185,0.6595022332033804,0.42213119799563276,0.19765923700084675,0.03218442840571575,0.6147641336629479,0.0012385563010247412,0.4652005994761542,0.8192419951057845,0.7768428547843613,0.1701281226997286,0.7051003878386973,0.29649355402796557,0.5259255736850864,0.2850837325896642,0.6918221981746531,0.39563051047318537,0.6489583449999855,0.4751940117309893,0.6826038688682144,0.7164109365394336,0.5517788493263869,0.6393179768619556,-0.07136750843149967,0.3652219699509998,0.32375339495454253,0.3381816264730279,0.7144311811152769,0.4417268349248465,0.7692648298618797,0.8694562648429766,0.4350869268273692,0.6853402632877894,0.006405534421383121,0.6997858941336123,-0.10516198548699092,0.5994038943598983,0.7717150272631446,0.34600120807273244,0.5258682375576746,1.0,0.10226724756528859,0.40550690554020047,0.04335026251750681,0.5939443992709215,0.7567855806382244,0.9645738862838469,0.756146924043526,0.625891506233964,0.5638476183259113,0.1726843994269822,0.8750643689123248,0.5130389491961922,0.5042102153876702,0.28674051105663384,0.7441653958828427,0.6884311053950831,0.2549717320987884,0.6857585446594122,0.395864903289033,-0.012156655398541417,0.2095318013152866,0.7649587934832563,0.7204533013859324,0.28827796069089606,0.7065128391901407,0.43982397208086865,0.1691732808381075,0.2465113108340077,0.7217785287393935,0.7414291049527826,0.37576686207573995,0.11576308504504411,0.6890260114687166,0.5026679610635497,0.5911564106773225,0.5517953014054714,0.12040955550525483,0.6296516577841297,0.110110745962095,-0.05671456562858381,0.023970851709133115,0.5627751557044351,0.10504686300063429,0.008589048522949175,0.6276197353674409,0.7244236635012056,0.5736534075332863,0.8638335458536182,0.12114041985524995,0.6176740627031863,0.7752053387094013,0.16860243011858597,0.09958663605374027,0.5848474336338093,0.710850713658495
Occipital_Inf_R,0.22158752858334257,0.08121553136212571,0.1141222934877573,0.21925155458019582,-0.06268052521448057,0.11744074668941742,-0.08325459593792331,0.20966632645366642,0.18721378065196084,0.19394885844073853,-0.0157203483758796,-0.015321796176956939,0.1394080869186968,0.14775828902212995,-0.02022465633528962,0.037641864963575106,0.15737557069411756,-0.12732941425776267,0.16448351752634968,0.19854002461599027,0.0944916239792358,0.22745058222453146,0.12244487179480773,-0.07171537097006017,0.0668061037831755,0.3298945754535222,0.13795568153235455,0.24774242438853855,-0.011162064227970066,0.18110860394003506,-0.24896702181431535,0.011024022321785986,0.17512729972637583,0.10976598582626852,0.20600736686240792,0.15793417509609362,0.16269461067975866,0.1357745411101561,0.06242655574780717,0.17949075509254872,0.22339314272026614,0.2960015271195144,0.09014497729036701,0.07148280157348975,0.0742091033647627,0.05792325348367234,0.20457519942931343,0.1424252926285288,0.2254417706704084,0.30864626013318364,0.03622951613331293,0.08692189200589913,0.2065657353085502,0.22613700932244005,0.11922562274627485,0.2538578464350435,-0.029586135382035854,0.20116708365015837,0.1408558257721896,0.17815587429861518,0.010290519009117654,0.20207426559964878,0.09941005164744002,0.11564187595751077,-0.08870435113061467,0.28637389596818136,0.11394484643986022,0.026301670441246563,0.07518096549017243,0.09790346196646858,0.0317736710875898,0.2759248014966763,0.005656775126080779,0.13243319351576735,-0.10054866075917437,-0.028920322121059164,0.07229854141552054,0.04864765995965649,0.12103454091823933,0.10226724756528859,1.0,0.06927604780769354,-0.3450878230934949,0.11432355993801036,0.09408229611441288,0.09954875096591927,0.149595357297744,0.059925149724764454,0.09436554424476243,0.05854448542467467,0.17647276019778174,0.048593445292814744,0.2702339278328795,0.13378362216301715,0.22000774023295375,0.19740795606369904,-0.002681627471750359,0.32367259681503,-0.04310984040078748,0.03443690447089293,-0.0704594201846009,0.04449427806677301,0.14864464645811398,0.13890671015976283,0.09716647887535704,0.18497197411065258,0.06630879940193243,0.14545455881706967,0.15757914322193511,0.1126659885241169,0.14578206747821656,0.04411323634090544,0.1308412995774429,0.21742656526086476,0.044809137680854094,0.1407870939520023,0.07105320793227629,0.07201192273054534,0.19174501104085148,0.016325648722178326,0.045914201580377574,0.23878948183569146,0.0005108277864592248,0.033608331920823166,0.1312239645467296,0.2124381662245581,0.14121637900641823,0.11006294342803107,0.02578230968853665,0.22885417579131162,0.13511085482797414,0.16166435068344834,0.11345845906457017,0.15262650487078447,-0.06101887625090959
OFCpost_R,0.4249121630704151,-0.08903419733339915,0.347774757696556,0.1541730691858853,0.02277446381660734,0.3482502058089428,-0.06303376863976036,0.3078564076322385,0.20700560806220306,0.36694985214023407,0.40833685109963574,0.16442484173020927,0.35270766364390743,0.18055717347424613,0.23778870609150432,0.03348926431483351,0.34445815682631986,0.19276171025857888,0.22856783784505735,-0.14252625157163973,0.21929755432050724,0.517484267079634,0.3919503000213413,0.26939988780578566,0.26847970148291167,0.23533377492855265,-0.04317513016962187,0.37793032039284297,-0.0027805245102327167,0.15434101103171471,0.08417972444302091,0.23714331298076372,0.23356763766431285,0.07340051345802623,0.31739444460755456,0.2532656388162255,0.385212622525699,0.3777341024396646,0.18221684689363743,0.42118904791489936,0.3981017392230735,0.040718225453672,0.08319978743950725,0.07545513908180075,0.2694001053199953,0.029830183701952055,0.28389688626227916,0.3301629000519388,0.3090561466726986,0.07104724057857033,0.38913686538124925,0.08134042009158733,0.3403557174867215,0.1365357587501499,0.49933285669186916,0.31089597598824137,0.18585784850172396,0.2835125026506587,0.2100917635819591,0.4652567571370157,0.2867249960415564,0.3736806893858011,-0.037608117154605845,0.0674264125208026,0.26756046783913906,0.1294180810754383,0.4077010199794201,0.08899758388487246,0.40831434378424913,0.3502848558203234,0.15646616273445643,0.2595889069356437,0.30497555770599355,0.5131944975481576,0.052263346413797186,0.12951106141275948,0.26076337748617195,0.088863477844321,0.172451201939102,0.40550690554020047,0.06927604780769354,1.0,0.11009221892093456,0.45542652918368387,0.3994086231253896,0.37979598418507227,0.35954053400644503,0.3119333193383653,0.42855044240327667,0.1884764764931677,0.40133616432045005,0.10558674637692043,0.3921495370040676,0.10045444610091504,0.4473097648102489,0.4780344065265796,0.14314817756663337,0.2665299011262867,0.11573768878764652,-0.08629975270379092,-0.07667691144000455,0.2402215782545601,0.4480422283685221,0.11571906802483402,0.21585297313163426,0.3377066606694055,0.6232096587921269,0.36952637478529377,0.3538744693104535,0.44133223264462923,0.2621152744462262,-0.11049494076443278,0.3976484792479497,0.3052546028822591,0.29909308892357417,0.4418606979644912,-0.044881097903822914,0.37555360510658564,0.30229663218082203,0.04783368577905487,0.5674709529546168,0.33444433160631243,0.012221124017680711,0.3857934303631758,0.36952456007868106,0.4063614373074843,0.38821914812048736,0.35780300220139305,0.23706715415997318,0.20625115600698815,0.3217943170079103,0.18666067915062,0.6078039181164318,0.3593687868326717,0.4193377311758489
Occipital_Mid_R,-0.12917673073460828,0.07596067921535622,-0.1183000060389952,0.02871877829715722,0.18701062926749323,-0.14517681125286433,0.14605146919775133,-0.12551750356598754,-0.11657999996764717,-0.04012750214297813,0.023627596943372537,0.03092169509846014,-0.08119159616504437,-0.01001845759365815,-0.04539490698149688,0.05640640958709162,-0.14078963097589373,0.06952667556970278,0.017558455366099592,-0.0595143460379148,-0.021455580389204004,-0.002423188274582934,-0.0003262251420970744,0.0816212117529029,0.027550730009010427,-0.14869398362677352,0.024969172385543116,-0.10932327756705924,0.1663493747677377,-0.04212714750286451,0.7026353294641751,0.04390960522316264,-0.025233415941841683,0.028827392170332367,-0.16082693683589935,-0.013715792488134933,-0.04023743260452455,-0.09993154648133604,-0.13305414421108866,-0.09024227965125849,-0.1258799334141654,0.060559761494531954,-0.002055314097384385,-0.048258161761351434,-0.0421538491369569,-0.14800136579730308,-0.03805669040857956,-0.058278968137943164,-0.048532687806430636,-0.08366665731685241,-0.004838160132147852,-0.15445674199148945,-0.003966676835291364,-0.24777813732682533,0.007834100001647588,-0.05834032806960358,0.07724325543018928,-0.015680726419410207,-0.030898931221263182,-0.03332387243163945,0.08688121984926087,-0.11717195623393263,0.12305578392556946,0.013590861018306089,0.11442208441195109,-0.14546637892371334,-0.009607573563173927,0.06529089352876456,0.05175058896828839,0.051183154013896094,-0.0026068839695213082,-0.163989493423232,-0.08141376757422884,-0.05872325972191985,0.41049755935197785,0.1556189399773586,0.03992234591935241,0.02222755600219341,-0.038489624834878625,0.04335026251750681,-0.3450878230934949,0.11009221892093456,1.0,-0.03352642047914965,-0.035313538901053335,0.06063864523838693,-0.13039482681221995,-0.10838988674378605,0.023087049945770387,-0.1111467703276536,-0.04256350725491714,0.01834592639961931,-0.15069593552554214,-0.12304308430262788,-0.11796095494895084,0.025729193581379713,0.10868744891563924,-0.13410198417745553,0.04128194107841699,-0.08611289354297268,-0.0653121938015495,0.16190658258434454,-0.008569361555357782,-0.023486434120405103,-0.004879202754391664,-0.1013939138685483,0.061740854318423806,0.0490805649759628,-0.007862389610050388,0.0013307643140883256,-0.06169903388231139,0.006175325500897122,-0.06381804193494686,-0.038150835862980216,0.1291450741102856,-0.04449331140697535,0.1864915442044117,-0.009611069072519827,-0.04818431670092573,-0.03928255187746511,0.06025976305016328,-0.04010497110103459,0.0861971248913132,-0.06686166319982395,0.03807194043976339,-0.10187514498622582,0.018606283399176304,-0.008687038425527413,0.016250695676900434,-0.04350600347829326,0.05382742588334987,-0.06962281141843123,0.11755536718091868,0.018849819709597405,0.08613702308773509
Thal_PuM_L,0.7939941463805312,-0.24924320002492506,0.5068865544085485,0.2790590916572663,-0.08359125419780682,0.7325859971029145,-0.26252369698383193,0.484227062854643,0.5019388477856199,0.6846357273887521,0.5598704685862935,-0.03793336963831708,0.41396481227499365,0.3021248178107029,0.11938211182687178,-0.10475186312777666,0.7575681697471652,0.055432607346689394,0.2535513496961886,-0.1199504161038609,0.4461044754046656,0.751569468489853,0.20102672854545378,0.7101923081325344,0.7324847178532451,0.4850987997894522,0.1675634182593465,0.7135414840295687,0.09852451640908014,0.40614226613603066,-0.04680032958488083,0.6486412902542196,0.5720626381508063,0.366815763505801,0.567723207762517,0.4919344349967265,0.7470733663481419,0.5779815649844152,0.10056100441603366,0.7035343478588819,0.8090032604431592,0.35709680591935855,0.17251526285559438,0.09556171379143943,0.651688161986499,0.0085203675247211,0.5699748280265046,0.6963572396540039,0.5142898533932003,0.2533163441061932,0.3196399760459614,0.5011045598745385,0.6470813491578885,0.2704277250797518,0.8091989223750211,0.3819871060978071,0.661222479287235,0.5878893534782009,0.5954283231442402,0.7897703714703957,0.7886057360823333,0.7132387387342529,-0.1529840730999576,0.38657817968980684,0.010333729030391875,0.5598895513268967,0.8173444856807212,0.4388450065504734,0.723391010228207,0.47468232427296086,0.4362188346288537,0.6787802019954783,0.18848428635074782,0.7665309188629162,-0.0781028032072946,-0.06317362647110818,0.4438756371903816,0.24262825717766162,0.3737611824994163,0.5939443992709215,0.11432355993801036,0.45542652918368387,-0.03352642047914965,1.0,0.7659681509497314,0.5766296736925747,0.7398936405234979,0.6613890652056849,0.8339984036510059,0.48524275814021556,0.6201066853067294,0.07255405365598634,0.6273916372659376,0.3337278629313368,0.7934686258070204,0.5258035384476027,0.1922231489552396,0.4795387573427298,0.05919967206341805,0.173329411015222,0.40118421543167976,0.2672225969066341,0.8210911190900391,0.15535276651200214,0.32655251495959087,0.6700917568268926,0.4304314388644788,0.19583513581375714,0.5615138772733804,0.6700275191801338,0.569051086918654,-0.12749908685697017,0.8215341457613831,0.6420713654971029,0.5300466940587206,0.7466517619916869,-0.12983608732696358,0.6587701418152174,0.3453528769034818,-0.016773592104972777,0.3048401435520171,0.617411746655315,0.036376606617429225,0.3885499786101443,0.7832356092398333,0.7327224815649265,0.7092888905623439,0.5906976841802251,0.2657186674458895,0.3373192829077442,0.5827919782598391,0.24382158168859722,0.346565634618373,0.6613349152302704,0.7598330379372601
Cingulate_Post_L,0.7056847988084681,-0.05416527462721035,0.3694614250002106,0.2968792192977665,0.13617229277082626,0.6418473552352845,-0.09025824418903695,0.5328944374353537,0.5690115258047896,0.7116363668693014,0.6753798318744464,0.21756584698101541,0.45144770245456756,0.15017327392841423,0.3887980551773743,0.07114756523418868,0.6128297905443483,-0.03215074648564706,0.45201904034640034,0.031076044348887232,0.2786528144841524,0.6668668012833914,0.10196393038093847,0.6235080572508327,0.6033176476399299,0.5053007448064526,0.30945456271296173,0.6242622243295682,-0.042047837234963845,0.4631754426614305,-0.08827324171118396,0.5987208129812276,0.419462158205915,0.2761306631358714,0.6319146744235448,0.5997160260540472,0.5703350698679842,0.3886935184554699,0.18045077066842827,0.6793015512724788,0.7540722182315706,0.3858862903880108,0.23651648979452494,0.08898108804914996,0.668482337694213,-0.04417326445250199,0.49602925174112905,0.7323639285338626,0.6404054099503521,0.13854269177801468,0.5583975887410064,0.4333546504585745,0.6069470431990217,0.3520307012143788,0.680353164725638,0.4024734966393993,0.6472395966791685,0.5808775709270282,0.6641578353722402,0.6987817855640328,0.5790834377929391,0.6731938549307793,0.018714567545268714,0.44958722628839065,0.13738132951065493,0.45849046645292935,0.7371911874932159,0.48863900893296597,0.8408249262688061,0.637826298610743,0.5334585076201239,0.6875332220455127,0.13243489580419743,0.6938046004147148,-0.08519758794730384,0.21284047065843442,0.5334674033163674,0.17488020302833154,0.4312210793165464,0.7567855806382244,0.09408229611441288,0.3994086231253896,-0.035313538901053335,0.7659681509497314,1.0,0.7576711426031315,0.6951897253986752,0.6039783284828487,0.6707404020592707,0.36519843731889423,0.7477641326901918,0.23423060506422816,0.4948158577060728,0.3986429880677637,0.7367348367017847,0.5461395980534308,0.2625467330822627,0.5572713970290911,0.21346911205948157,0.09444187152306323,0.44448469334963125,0.4689886171195478,0.7665414965457266,0.16509401866800782,0.4239140273257395,0.6125366308344606,0.32129203802728606,0.31848054930092295,0.5983038076579441,0.8507226151038472,0.3938505499121498,0.027898975531585716,0.7445464656086781,0.45902561837998307,0.5131355071279836,0.6733241950599128,-0.02639433903826219,0.6614554189906676,0.15485129727928001,-0.05732355272377048,0.17808330448442253,0.49048826250374183,0.2218960177098556,0.24634018089371962,0.7214503120917578,0.7005748542338003,0.6745212119252995,0.763916020723305,0.26437981153986023,0.31908855649394813,0.6609676660768348,0.0775454059774598,0.2321278763462357,0.7006591189110665,0.8804776497301097
Precuneus_R,0.6716789977928547,0.08072334278583793,0.2831585559564025,0.4210569890507338,0.2652778647730321,0.5551137732185734,0.052488359980335575,0.6832393349177088,0.7027243747769542,0.6698668216623507,0.869064596414867,0.5711284148060249,0.622484442713599,0.16514317800639458,0.6596793577102095,0.11275862495157944,0.5269237317076142,-0.10186437853554409,0.7182976095696074,0.19653946373506814,0.010142605355237899,0.5836037648683657,0.03261453787228586,0.5931459909105568,0.5269227806900056,0.6792034354775055,0.2654443560129875,0.5233033198382234,0.028400867997244023,0.37837861612689444,0.0832485334521708,0.5808841460672035,0.3768501286781201,0.4034608994844813,0.6539754005925298,0.7304188434139799,0.27692956501151866,0.24158317811992477,0.413934874082067,0.6692239331631863,0.6546368392498013,0.45278227001760596,0.22187047096172585,0.09342154425553971,0.6181202697209927,0.0014539498596160968,0.41000335697428136,0.8277230308096151,0.7988430888145148,0.16253067516221106,0.6762767506309111,0.28972768948663935,0.5378130862785859,0.32017586753318494,0.6618444055318932,0.4380860568826767,0.6449615631089505,0.46848444751462576,0.6994946098286697,0.6887568442017663,0.5133340788620461,0.6559818942154854,-0.029785994339424204,0.39811882806364685,0.30308378879722225,0.3398618871923774,0.7329880226008058,0.4203877053340497,0.8049860472753063,0.9014378738615478,0.4884406478894212,0.6738619361759638,-0.020748402120912852,0.6661955392873411,-0.09231019645085434,0.5953042801947124,0.7470625094087244,0.25762350041200766,0.5511426645589984,0.9645738862838469,0.09954875096591927,0.37979598418507227,0.06063864523838693,0.5766296736925747,0.7576711426031315,1.0,0.7176863922712503,0.6176781161150202,0.5804416182378703,0.14774634303773607,0.8883295963629069,0.5234577326416716,0.4875802932544614,0.2901918764258662,0.7456722207284963,0.671076329310906,0.26697517848710806,0.7070269850006099,0.412995748026912,-0.07507377031057454,0.2505572821080052,0.7649155804136115,0.7263797298798894,0.2659661984994848,0.7159504006647484,0.431786975509252,0.12002364063864407,0.2829667728387559,0.714253994802926,0.7619990162272229,0.2992067276226106,0.199771170931353,0.6723200817707804,0.5030514091300029,0.6077863552994988,0.5299478718670463,0.16226997378585617,0.6000250969767014,0.05213322332833072,-0.0775484627784431,-0.012715828294528787,0.5009959635685615,0.15309293623920295,-0.02031511754828338,0.6444638397908286,0.7436697225397486,0.5440939816160848,0.8770273894293725,0.15131186629965596,0.6005697208078598,0.7691608248027869,0.15532906803335494,0.10584080268227664,0.5849860048871413,0.727161984875229
