,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R
N_Acc_L,0.210618771729776,0.1799235966437137,0.3857934303631758,0.1600351751236737,0.7079002598519308,0.29642178879101005,-0.09833217465471253,0.033608331920823166,0.12957386085271008,-0.20392525983226553,-0.04558841272013611,0.20929369983629167,0.28065592115885063,0.11899090549525894,0.26577567006669617,0.639316669940464,0.3609327714830823,0.299869831084115,0.046452049340051996,0.19878862475852527,0.3161940755362809,0.19088480711870004,0.6352416621600813,0.03343928332435429,-0.06399715391373183,0.4415784301239633,0.4245479526809065,-0.28311758801696885,0.008589048522949175,-0.17105496353599492,-0.3464380604204908,0.25373880252964887,-0.0689371042079768,0.5011258566744136,0.33454085037735865,0.415838000390899,0.4700526791413441,-0.11215095329700397,0.5310091429481699,0.6409745135887274,0.3763895437597823,0.4047802310554605,0.499370638021512,0.32276241674096956,-0.05409040483107549,0.3335567580035774,-0.2596373243563979,0.11746166767104117,0.3370606185009385,-0.3544790206281951,0.1282573044306616,0.09637006233492115,0.2905838761415004,-0.4088944021377303,0.2916726911689617,0.5358902038105136,0.21388268022201024,0.20752860014315075,0.23226856049932545,-0.03937304105476063,-0.0587233613205288,-0.011616992956832673,0.5033853534837937,0.48914271613565125,0.1538629244401466,0.39301299784482974,0.3375928575118173,0.11730390328491515,0.03296599225138046,0.6952248831540583,0.4065016300514975,0.4829570872279267,0.02911813247579423,0.3006776173352766,0.09129972572001677,0.002912438268811054,0.24634018089371962,-0.10176716785299642,0.10603046770433609,0.5861900479141485,-0.08005124442034306,0.48128718454318775,0.280357382603954,-0.09304038026657863,-0.24836968379489258,0.3882963656797355,0.23691748092011433,1.0,0.2997383177492459,0.1079305212284216,-0.07778077281474968,-0.0326299142324426,0.18489297520894418,0.5390994519995872,0.3500310629056906,0.2824582902767913,-0.17408170305784573,0.30645211382901133,-0.22620258542908014,0.15844895341909682,-0.06686166319982395,-0.43671363284612497,0.10946888200220514,0.1670931460285741,0.48400647721840045,0.34178796254025795,-0.29320536155560095,-0.31179467520989385,0.20507085826370816,-0.2647723797063227,0.3983783262648026,-0.17748882797302468,-0.149606697005667,0.2895050176480727,0.33270243847552355
Heschl_L,0.3975505117275596,0.31442830100669406,0.3052546028822591,0.31466705760423813,0.3996596256393492,0.5840774551461184,0.4551165505007867,0.21742656526086476,0.09807554004870689,0.32248852850835613,0.1530536917595811,0.3057193191174235,0.6117497903455474,0.45420292108219956,0.1944294407640588,0.37013719426817715,0.7157747197392401,0.3877493047246398,0.2753159607746382,0.6787927359567872,0.39821427773746093,0.44741295739681236,0.6966347844812365,0.48894088857881945,0.11423703963956677,0.7255780028463331,0.46315252465725065,0.0021913230318761482,0.5026679610635497,0.19648586580070687,-0.07538006799950332,0.38735399262290465,-0.18340600765499207,0.6625473881456474,0.7796160758975953,0.7180267411056479,0.1855833935039148,0.0030439963321704615,0.15712890568952748,0.5159080805182596,0.7234462034232425,0.7800462107410752,0.4297866429847444,0.5554379564244916,0.5314181107294979,0.5495325890327896,0.0537273913021462,0.16021362784750948,0.704879816878934,0.022824720185653645,0.39749566894712635,0.37704523454288313,0.6999613828206573,0.1677158132216928,0.03199574112434445,0.49646656445316495,0.18644386686994602,0.5487772276252724,0.4937337509908213,0.4642783068308791,0.28627133899285384,0.49450025816382176,0.13372487869376004,0.5178916049550837,0.45320788615191,0.11651626346809575,0.5769882611559966,0.5220860066531209,0.4656715771133384,0.3212892198043503,0.6321318529833074,0.6645137492703895,0.19670528751563113,0.34251644975122847,0.5390453965739022,0.40585623758952977,0.45902561837998307,-0.18387165151446463,0.599822228862838,0.46993145726230706,0.3636259806909173,0.7094939130592809,0.15636573060586792,0.4265633920306497,0.3824316584625842,0.6086143407508083,0.04125921984241202,0.2997383177492459,1.0,0.6342104844848758,0.41561622129964226,0.03353315772916096,0.6527825875297002,0.68381191071737,0.46328343020609425,0.7646316138361067,-0.10976518650655594,0.5615995036403753,0.02763191654304366,0.28820650637406303,-0.038150835862980216,-0.012600342058374304,0.6876396438574636,0.4428572427404135,0.6833007645400352,0.7625220068734505,0.2817624868722317,-0.17620750556878642,0.5091424128799658,0.10989230688209521,0.3888170987692596,0.027669109358930237,0.42484285438434144,0.24946575566189497,0.5316878183305059
Thal_LGN_L,0.27813936935953476,0.3892038384572024,0.3119333193383653,0.34841383386881153,0.2048983520267823,0.682727097069202,0.543405490543403,0.059925149724764454,0.035917084031620805,0.27050706602611674,0.2075782327079322,0.21271227294647213,0.6300090364999924,0.614294301488849,0.3418287763389356,0.2443121336626703,0.6578339359910642,0.343272625598775,0.21272297092656164,0.6860120043176838,0.4106363648975116,0.5171467088275257,0.5437126204526684,0.5769929300233297,0.06813480548493617,0.6725493793763974,0.29837049008388855,0.07415964555980298,0.625891506233964,0.28785389850086945,-0.029627958616392436,0.5390850354222502,-0.2318507118739949,0.6580119788220447,0.7180044762741742,0.6813987350378744,0.027085523347162733,0.062295634833189645,0.13405317151747131,0.3828067957322664,0.6606573938933543,0.7128820696299916,0.4706285432194012,0.5145450078665554,0.4691224815562112,0.5569798184579775,0.09943376829221948,0.05052628589662235,0.6558825025319627,0.1286838379810476,0.5665960047959465,0.23722954400391288,0.6989411073733341,0.36592107197930746,0.03985011393814435,0.43649024908438727,-0.016977992268006895,0.50775393455122,0.5309550540388449,0.5433325774990271,0.2686796454855402,0.5792234957879714,0.09423970313353258,0.4631165699674913,0.3680207691563023,0.02144397892936172,0.56397974547928,0.516711241711048,0.6590904245027317,0.12376877977534281,0.5171998604530837,0.6269688298846586,0.09649366868586184,0.41862603429345274,0.46693011857520134,0.15755321677644407,0.6039783284828487,-0.1944461529317426,0.6725022677343893,0.36082245225385123,0.49310799463014,0.6921271082611256,0.28193933882819316,0.41001390315590663,0.5669802313910136,0.6220571125622062,0.08249155899489505,0.1079305212284216,0.6342104844848758,1.0,0.5398293027356013,-0.018014707298084732,0.6332110904667446,0.5906914818206738,0.45807686403335995,0.7116461457160562,-0.05472017099572224,0.4841109487975184,0.01861240477858009,0.3027772342520981,-0.10838988674378605,-0.0786717060364655,0.736628147156447,0.5440013714467538,0.6749769636326963,0.7308113685451334,0.28722663181399616,-0.2264525993527556,0.6156396752768382,0.18011816260918403,0.2981819270147733,-0.049646038860709694,0.34357618579422494,0.04621056711821476,0.5340966410453833
Calcarine_L,0.20853446074448356,0.5740338815966892,0.26076337748617195,0.5860923164811565,-0.04193191000984636,0.5829291289042835,0.5718697057694796,0.07229854141552054,0.26506878679287343,0.4675036429094201,0.2556313642417405,0.2650036520040216,0.4544304344417487,0.6207299122750339,0.08109601900158404,-0.0390888310125006,0.6041202993195046,0.2054353975865798,0.39502198633076074,0.43235246030259794,0.24867650498869256,0.266369783304624,0.40694095694852334,0.671072580054928,0.0053962363665770756,0.5302041180261823,0.35849118232195326,0.32142158747512295,0.7717150272631446,0.595873907499794,0.09410210254878344,0.5793442952378793,-0.004057950826034046,0.43416737264848354,0.4677350516835427,0.5398915017962609,-0.04383910785603158,0.18789430376085928,-0.055052554334401045,0.1938394823953498,0.5312846822948578,0.46380549276239114,0.2416165840276465,0.5391378941180497,0.6764527522254318,0.5098660078936158,0.3301820493711394,0.02991721655355242,0.5006894716233552,0.4460216322733465,0.7020391530902059,0.16651643247451012,0.5790914604402642,0.2819635766169323,-0.18396607817598068,0.3685482896821541,0.012080613833167872,0.6470117370460228,0.38132602928169496,0.6259156590971241,0.3901097093857952,0.8734340613415199,-0.017487861326334352,0.42822105452358367,0.49193170284619103,0.055260101438181844,0.38884779818199994,0.6415174677937879,0.5804843456250472,0.13459653618616055,0.5682608747513965,0.41110563410766715,0.14074195518897598,0.5598225583121693,0.6476352192902637,0.32827860488305427,0.5334674033163674,0.09343921477418966,0.6032903865101329,0.09285570873235365,0.47348936825333043,0.6062753849221276,0.1793632943090094,0.45597774200005525,0.6707884147932975,0.47601446229999717,-0.09512437183621211,-0.07778077281474968,0.41561622129964226,0.5398293027356013,1.0,0.04603790281315885,0.691776096322733,0.37893407234752224,0.5459770343951341,0.5594559978359596,0.21713254063738147,0.6184822145937463,-0.15763993949283997,0.2954791768512463,0.03992234591935241,0.1179880695540277,0.7479446147468984,0.5073515033636193,0.48701843364852787,0.5191131270412092,0.703732400167508,0.006811827309771569,0.5301230706354149,0.5112690630734942,0.24534894307814423,0.20491804921002194,0.46767256521015244,-0.07304331132866874,0.42438012757332505
Occipital_Mid_L,-0.14651080779379919,0.07362706482243356,0.08417972444302091,-0.0016390068931250437,0.09135400623897924,0.006306840661433709,0.027025679391747857,-0.24896702181431535,-0.06348051452929396,-0.052495255416521114,0.0688221017835808,-0.07434062473451304,0.011800054048590605,0.020097423206086117,-0.004409674690209357,-0.1511272657561079,-0.006343243846241198,-0.10827569551828475,0.034154363219228726,-0.06771581732260532,-0.11791154952573377,-0.043605181868896746,-0.01638028433736918,0.07592140572231701,0.16490629971676193,-0.054591567264403985,-0.17076789706605094,0.1364048551146879,0.0936388958256778,0.15341661332837392,0.09896640072439854,0.039762012515830426,-0.05383825677526181,-0.1251380494558513,-0.07578963955114282,-0.1347233973085198,0.10625705905451176,-0.014567283641639858,-0.09170761536904903,-0.069052823975027,-0.013159488868343004,-0.08741651359243675,-0.057890126991840464,0.017802133192192728,-0.0561789992725151,0.010000720260188804,0.16845977079370364,0.02515273034897395,-0.08045804201310676,0.2337874509155727,-0.007013776324157641,-0.048116812909298284,-0.011484489737940364,0.0010332170512938406,0.05021918082053545,-0.006474743627589265,-0.12757250576217044,-0.09473550723718234,-0.007781438125842387,0.0954456691320958,0.02551167344503065,-0.034030724364459454,-0.05984753044644618,-0.07307261109078346,0.046308515220366955,0.007147743648564324,0.002983177229538892,-0.03192937888446454,0.048122113446213095,0.005764087174135043,0.004409705340709253,-0.008381196428003498,-0.039932603715403865,0.02821486882656899,0.06470309181263563,0.08595184199574861,-0.08827324171118396,-0.010112806119583456,0.02371154572599992,-0.047173003061049254,0.05932345564374203,-0.054050569964593294,-0.20470206135352997,0.000811574047855254,0.11276551388753255,0.052555706332980366,0.11297752383423608,-0.0326299142324426,0.03353315772916096,-0.018014707298084732,0.04603790281315885,1.0,-0.12975310695174128,-0.10312156226564,0.03568156303431402,-0.053166554667429984,0.09370864490253243,-0.030198185412646916,0.09117448469586195,-0.23888605291403567,0.7026353294641751,0.13153275499315598,-0.07014477571150127,-0.02585703087392877,0.03338172526488161,-0.07287136093349113,0.08932818186126579,0.023427018782625045,0.014487179785392925,0.05519179505480318,0.02806150927436066,0.037144940471220474,-0.05060156687607172,-0.09396436042458518,0.06310058760949672
Cerebellum_4_5_R,0.40354762829672086,0.6136855363409104,0.2595889069356437,0.6477761937541378,0.09567898839712691,0.73886611419254,0.6845615107055175,0.2759248014966763,0.40320839317232465,0.16820713721617286,0.18613878383171514,0.47702953440454154,0.4842440117691998,0.6299570003761744,0.1758647841599004,0.2571464671113907,0.764302559823907,0.46521848762410545,0.30149017368631104,0.6476242777025636,0.4409062045936632,0.5369922823574427,0.6135176106248387,0.6277859733627249,-0.003303884566946223,0.7193572320672197,0.6305149333466069,0.03761190653191474,0.6853402632877894,0.4051201451580056,-0.0024159792798497323,0.5445096860689126,-0.07006144889202838,0.6397918364670224,0.7472308899215236,0.8017941597513156,0.08317800216897935,0.18425023230375773,0.2970212684401572,0.3039855671679852,0.7796474503796047,0.7637925048567575,0.5859267373119857,0.6988167011408597,0.7169645053863603,0.7819711659105593,0.15548551027770774,0.1881140250190688,0.6956384583047516,0.13329186601457793,0.6506040695079597,0.3570955679431486,0.785560945639425,0.12222552388964465,0.055338492086935434,0.43530409749625204,0.18300461140484728,0.7671896459091042,0.46473121205008555,0.5816965666127071,0.4277589595949576,0.8082059129597509,0.20276866562109128,0.657921088600735,0.5001534060262665,0.1603894172922103,0.6942500873289128,0.655173121373105,0.6091906730777082,0.26964737543935635,0.6483908144650841,0.7000592796789408,0.25745984140660916,0.5589674403894195,0.5879683222929614,0.18948516657762512,0.6875332220455127,0.14232199182080985,0.6667734551809167,0.45695553031297304,0.4006084945496086,0.7758824624726234,0.37220771010333875,0.5782767540022082,0.5721889681352079,0.682596443684485,-0.08761647853138352,0.18489297520894418,0.6527825875297002,0.6332110904667446,0.691776096322733,-0.12975310695174128,1.0,0.6628386924068115,0.590914567691959,0.7927085109470092,0.03662383421164622,0.7453215609396256,-0.07117590490371237,0.361639966572212,-0.163989493423232,0.05205813681247925,0.884290661707256,0.6372799057593893,0.7109566269718661,0.7599266359355998,0.3945269190428407,-0.08167466984622837,0.6453097800886006,0.3209241078604237,0.30244757789558363,0.07324890501008705,0.3594176467536595,-0.10755738700578159,0.4605264184993147
ParaHippocampal_R,0.4566157897066023,0.37475736769308404,0.34445815682631986,0.46680300740941993,0.3808501993114233,0.665606654963276,0.2526883131011214,0.15737557069411756,0.1792485634320026,0.1078190517244875,0.09521369690454949,0.42611178056787685,0.6064969442479711,0.5670733426909803,0.30563386203814,0.73081099778152,0.7159819103848278,0.5204908743193146,0.2432848056268377,0.5540305617651474,0.4384490702074466,0.327377089382405,0.7499515065713078,0.5751677032231599,0.05250997840777553,0.885675637651167,0.6939436826144434,-0.04370639075886466,0.5491436435328323,0.24433489645270795,-0.19924663429106737,0.6342967111431926,-0.22394255166130106,0.9011583844619565,0.7716784301527364,0.819265625476257,0.23609855580978797,-0.08171763078654413,0.42686395157514184,0.7224227897398677,0.8043202812366478,0.8167171380654943,0.5621876468450012,0.7589097054492902,0.42549865599785786,0.5347178884989064,-0.21714474781172566,0.10027600172832826,0.7627501760269416,-0.11061880441836736,0.5718066885193953,0.29036641456332807,0.7986197296416152,-0.0030960026568297907,0.1601480581026976,0.5853354234036705,0.16782741899506157,0.5659160181613688,0.41627359657869495,0.4391130889608304,0.1114561946640109,0.5114028306583783,0.402508259896485,0.7825176487296819,0.45140389897226546,0.34719298230580437,0.5241074955161115,0.6168281381513355,0.4640087028542038,0.5453292061729531,0.7132799860755549,0.8218084740921145,0.2229122657244389,0.4213186236173539,0.5174113081694565,0.3188223115605089,0.6128297905443483,-0.26974913893808544,0.6047443810202093,0.624879355347831,0.37638719532761883,0.9035976826252897,0.42552854983847416,0.31875759101204065,0.18808077258782566,0.673087904055837,0.1560589088212822,0.5390994519995872,0.68381191071737,0.5906914818206738,0.37893407234752224,-0.10312156226564,0.6628386924068115,1.0,0.6773339632135589,0.7508023883520719,-0.18469544559487316,0.7077105056927954,-0.1519882760801761,0.2757831540129784,-0.14078963097589373,-0.24650710472843998,0.6945162064519839,0.5706917134456551,0.7686254983938144,0.8209365980099513,0.01698846235272658,-0.3021889203653093,0.6561156389683386,0.09020216179301656,0.43414084763523,0.058088902967954416,0.3728370755654563,0.32180985688980973,0.5597543445841874
Thal_PuM_R,0.2365387825898057,0.6769939028962336,0.2867249960415564,0.47103897696937813,0.1846586558644721,0.6217694715473028,0.28974524709421495,0.010290519009117654,0.20060373866036424,0.004709358858251506,0.14724075703801542,0.317123048123493,0.554965436264081,0.42982253893680955,0.18444032764809595,0.4306365484534844,0.6452183512533302,0.5390783415433339,0.4272212653678406,0.26009457846386275,0.2070091939472746,0.19867873433044558,0.4937356069556868,0.47264101443733925,0.1251306825202657,0.6828926434599704,0.5571443117564885,-0.06424936316252866,0.5517788493263869,0.28231993630019064,-0.1763529271413053,0.85725777859285,-0.15546984302499486,0.5785165618752245,0.46775932625070293,0.6442259690912083,0.23820022466544843,-0.10420979836523023,0.4311359954251869,0.437443015402404,0.6582237276737388,0.5643463245698934,0.532367851244098,0.713430245882447,0.4280432010537602,0.5134832210645779,0.013765507674715427,-0.05481235578037735,0.49044688905524864,-0.051628012333849393,0.7806635260789003,0.1818913084517974,0.6753704037104856,-0.11596733248532005,0.12107574884850504,0.5686979151659802,0.06355872511604325,0.4658006905235272,0.1872408766832356,0.33351998684987616,0.061001173250267764,0.5782025683696776,0.2915125820859143,0.6708241585290824,0.2749276622319396,0.29738867275467956,0.3838957607573597,0.44847395299928317,0.6008637218762276,0.43792482662906523,0.64708897290445,0.6912871266466607,0.11943613514467061,0.5241916588667568,0.44379585250856896,0.2629625667265254,0.5790834377929391,-0.05315271971418033,0.3926527211403208,0.4798435415548255,0.437916632412063,0.7566192617498234,0.42389976653409484,0.29449664007367093,0.3103988363481749,0.7213263672115046,0.008238195168490609,0.3500310629056906,0.46328343020609425,0.45807686403335995,0.5459770343951341,0.03568156303431402,0.590914567691959,0.6773339632135589,1.0,0.5118192344410613,-0.07759336214478363,0.7815442698128946,-0.10107969482423056,0.11624178903942141,0.08688121984926087,-0.1488907194646728,0.597946008212748,0.4548934283083085,0.6718560861832545,0.5685152071746147,0.1185648992949188,-0.30304362104192023,0.5384738398598115,0.08367628850166677,0.3240195208033025,0.14880310248872072,0.2872985965383608,-0.013365259194584669,0.5773942497928064
Supp_Motor_Area_R,0.5373535857075916,0.42684229132519974,0.4063614373074843,0.6020256128708266,0.29368182973124557,0.7656943587693897,0.5782109812627734,0.2124381662245581,0.3148120078986625,0.3104692071095625,0.2071092258586995,0.44448872865398037,0.6259798981509315,0.7422796154021484,0.28672595059719136,0.39521987683320353,0.8301539434740649,0.5094842288784402,0.29541568026180176,0.8701110515980378,0.44274184986739146,0.5928524045621103,0.757231114641385,0.6933232220121164,0.05202522115419675,0.8713862795011784,0.583036225685919,0.1387727460931885,0.7244236635012056,0.4308994331725296,0.046951463403555486,0.47554188304373823,0.03607104135164466,0.7421644860603678,0.96012523800921,0.8867696425095408,0.31728218131542396,0.16055064736797622,0.287448077952638,0.4813617960348492,0.8942690626488906,0.961096828319257,0.5285155270693991,0.6608037637428107,0.6690499081292156,0.7456950089307522,0.0823933279222718,0.24879043200448558,0.8594386956744363,0.18323982999117389,0.5399253538980243,0.30164349184472344,0.8723404266266895,0.23894013333237116,0.053265039224107864,0.5644936203398602,0.22908183088215428,0.7379450685926366,0.5590358167987598,0.7177853256989243,0.49194914325886135,0.6651409780338091,0.21184135211412872,0.6682602992935127,0.5160153466481473,0.12923129870160746,0.7575112769545035,0.7310458301235406,0.5975264621246269,0.3418910392900527,0.7376945059788047,0.815675965330873,0.24046349384433588,0.4908838913442884,0.6277138311367402,0.33956793272439706,0.7005748542338003,-0.0514890756615419,0.8530856983360962,0.5671920191282989,0.46656066773780386,0.8211923084004595,0.3039171913000237,0.5395109693671465,0.5642895467753408,0.655916139163788,0.015284958273570766,0.2824582902767913,0.7646316138361067,0.7116461457160562,0.5594559978359596,-0.053166554667429984,0.7927085109470092,0.7508023883520719,0.5118192344410613,1.0,0.06432513956203285,0.7448416708869412,0.00926981547908281,0.39757863366018953,-0.10187514498622582,0.09496110752118611,0.8289568606107074,0.7391543873338801,0.8139265540526772,0.9520032580244769,0.42492111035333463,0.013699971196105349,0.7978819861158873,0.323345370413237,0.4910406145459446,0.07945961345945679,0.538769287853117,0.11774862341095077,0.5359224255039322
Parietal_Sup_R,0.2328098384994255,0.22351325315324794,0.02277446381660734,0.2877767674249678,-0.13146972324638004,0.012637787215158122,0.13774119175983685,-0.06268052521448057,0.44001941767227276,0.17689752845192558,0.1202692711970662,0.17783745771840484,-0.04438521075784733,0.27247386206774427,0.15167081835673965,-0.15041278836859814,0.04753843840452672,-0.24381810634042606,-0.05559142945449358,0.13794146916432048,0.07614475660775663,-0.09881640732829414,-0.014651413103912476,0.21022041769183375,-0.009945303017772548,0.02649926507357014,-0.019971352639730593,0.3631033375948708,0.24145595094828037,0.3012676394594756,0.08476539000842408,-0.021748561817493742,0.2694441877635075,-0.10192689144801696,-0.009565939725685754,0.01947279210782104,-0.09996166605594461,0.20011622962663503,-0.1854199568548626,-0.16872221796297696,0.021562125453950934,-0.028508271962137715,-0.08889438878954455,-0.13133459774062553,0.22937853694339383,0.19369333551254878,0.26619104765621215,0.30065843610767534,-0.019558464369027407,0.355308504866466,0.10412342259957891,-0.3082021335519612,-0.011369003209207793,0.10402365641861207,-0.07870829541759972,-0.020513533556585896,0.12298699211203505,0.1417360364083249,0.15027166521880964,0.3090075885728625,0.1282793779904074,0.14267879888287469,-0.18791264560544274,-0.044926119068673206,0.08787496196817215,-0.04107949209803519,0.12339070829652249,0.13423428708953716,0.0038189967389787027,-0.15510301730476525,-0.08212973601507963,-0.09332180103225221,0.08382252324551935,0.2503685216493198,-0.05760786034436952,-0.11845726094484604,0.13617229277082626,0.2945822529354466,0.2290455912053973,-0.3387230017186934,-0.046363778329720474,-0.02100235499384259,0.09641595292312959,0.1144360778806965,0.15689088294046047,-0.04867534897729495,-0.18528612188511626,-0.17408170305784573,-0.10976518650655594,-0.05472017099572224,0.21713254063738147,0.09370864490253243,0.03662383421164622,-0.18469544559487316,-0.07759336214478363,0.06432513956203285,1.0,0.0415535249787026,-0.13017288564042306,0.1409798699628134,0.18701062926749323,0.16669812867718267,0.07304149802307855,0.14955712461847445,0.007379729114443992,-0.04406283459145067,0.3190810076980376,0.27696293248031895,0.12669568601743353,0.3385865278365066,-0.08809421008008522,0.1269349803247482,0.0037144763136486214,-0.07350329110547107,-0.09713485891745365
Thal_VPL_R,0.5173255135812524,0.5564605887917735,0.36952456007868106,0.6634557156144022,0.20088976921697219,0.6812372755898027,0.4128177791066453,0.1312239645467296,0.38090777567732403,0.11998459253874492,0.10670110603095091,0.4351039933571809,0.5067743999760373,0.5929660126785129,0.1471465345198755,0.4047184900934028,0.7455719358800287,0.5663424737021974,0.2924211696125304,0.45605088267393523,0.3261550317463194,0.33276034640258145,0.6599515623962278,0.6218735636403225,0.018056340869078567,0.7623064180579321,0.7288225783783269,-0.01013528188110189,0.6276197353674409,0.38369523425636337,0.012168817707795265,0.7096440518539513,0.019573641270904545,0.6562118834270328,0.664694789315033,0.8230257480620263,0.36832378259127035,0.07592951602708202,0.4293823624491544,0.43821536369112846,0.7726607889412739,0.7472117218519398,0.5788791552128789,0.7765655346683712,0.6490835737696734,0.6582661034662675,0.028486297394618547,0.13119966612560152,0.7643491190935354,0.008882372506170773,0.7788658330034608,0.3021648455030131,0.8063563854129817,0.05449729382225319,0.09478659212735119,0.5006998934904618,0.1952778671438561,0.6556640015412775,0.35423371453732977,0.4808568211979737,0.4030725967710831,0.749474942267907,0.2128608969516169,0.7369216378244732,0.4390652824310871,0.2895802584389061,0.4830988086751736,0.7323070511300686,0.6369394765775406,0.4048081020681902,0.6863548236207834,0.7584603262132539,0.2846524485503239,0.5142681974878208,0.6203042946048636,0.276298241054926,0.7214503120917578,0.08755650393497805,0.5620034657958818,0.580848687718816,0.4759614695197705,0.8135581179690624,0.4420057023669331,0.5051600561595384,0.3405269120920414,0.651993320243324,0.04427253132408489,0.30645211382901133,0.5615995036403753,0.4841109487975184,0.6184822145937463,-0.030198185412646916,0.7453215609396256,0.7077105056927954,0.7815442698128946,0.7448416708869412,0.0415535249787026,1.0,-0.03556109949353186,0.3092083387964468,0.03807194043976339,0.1255034750483591,0.755318599104623,0.7222013871845636,0.716741874399494,0.7259102050913955,0.31692850788234206,-0.04523855548265929,0.7398632839006634,0.2665396323993591,0.43750807644284484,0.1774456145374072,0.48704299881150553,0.029701458027845223,0.4211668996956008
Cerebellum_Crus2_L,-0.15147261669568907,-0.17936353831976973,0.18174459853369124,-0.15067150174073338,-0.09777888553222086,-0.0028256635372422767,0.040794253780429904,-0.034847807831867104,-0.3766722405404882,-0.07136750539235175,0.017887796762327074,-0.2080348653412856,-0.06302202392828245,-0.09728209701966876,-0.08321709434555985,-0.2879536245714056,-0.006517959015047219,0.010318152956111663,-0.14088525299425686,0.03694453889444399,-0.297347963783465,0.11772249645363835,-0.1485063247887356,-0.02414424714208415,-0.019017060471038457,-0.15238831421375829,-0.24081730446025712,0.039130562377060446,-0.002963271228477983,-0.04064196016424569,0.13359582921877863,-0.14119426179276817,0.04560610447362887,-0.18321908060344877,-0.01694116906355608,-0.06622385015732085,0.2844281682989677,-0.14882120308394114,0.027469887171961086,-0.18856899558938597,0.06065138130511805,-0.030380087298419473,-0.007331970948216716,0.02493963877969625,-0.04188913648364449,-0.05722116291295228,0.128360045253223,-0.2466162514348979,-0.08631560647372846,0.036796061038553075,-0.20913117666089118,0.17955826612734702,-0.037697506000657834,0.1619062006863501,0.07522104084858754,-0.25092755414966034,-0.1775601998847252,-0.17619539997256153,-0.3586694591439979,0.03087283353438887,0.04857089828086253,-0.06821312706039848,-0.22960985338209164,-0.15556625372009514,-0.19997442504663243,-0.1639054969818264,-0.017195054816954165,-0.06977565533366667,0.05185355949496453,-0.1876947397288014,-0.15578813068153632,-0.03133319276484578,0.017219957614178678,-0.26812937061149994,0.16459793252025035,0.0020392347295672708,0.034649785214978114,0.0016452436273861378,0.003253525424055646,0.028218767882214182,0.20135735001140154,-0.22195871427257638,-0.3009872554299064,0.11384387115275968,0.06529041026290024,-0.04947840130562373,0.12001772343289556,-0.22620258542908014,0.02763191654304366,0.01861240477858009,-0.15763993949283997,0.09117448469586195,-0.07117590490371237,-0.1519882760801761,-0.10107969482423056,0.00926981547908281,-0.13017288564042306,-0.03556109949353186,1.0,-0.1180942283606079,0.08228419099409463,0.41126128353726005,-0.04006766068584811,0.05383319412684941,-0.07256736278765467,0.04711311216690508,-0.08777702752989118,0.16424741367439238,0.03221409033712921,-0.014403798799379884,-0.1205072300332141,0.3257819051042409,0.16318498373654416,-0.21845045057069476,-0.05354802029382901
