,Putamen_R,Caudate_R,ParaHippocampal_R,Thal_AV_R,Pallidum_L,Cerebellum_6_R,SN_pr_L,Cerebellum_4_5_L,Occipital_Sup_R,Vermis_7,Cerebellum_7b_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Heschl_L,Frontal_Inf_Orb_2_R,OFCpost_R,Cuneus_L,Olfactory_L,Caudate_L,Thal_MGN_L,Temporal_Pole_Mid_R,Thal_AV_L,Postcentral_L,Amygdala_L,Rectus_L,Thal_VPL_L,Cingulate_Post_R,Frontal_Mid_2_R,Cerebellum_4_5_R,OFCmed_R,Lingual_L,Cuneus_R,Cerebellum_Crus2_L,Calcarine_R,Postcentral_R,Temporal_Mid_L,Temporal_Inf_L,Hippocampus_L,Vermis_9,Vermis_10,Cerebellum_10_L,Parietal_Sup_R,Precuneus_L,Rolandic_Oper_R,N_Acc_L,OFCmed_L,Pallidum_R,Thal_MDm_L,SupraMarginal_R,ParaHippocampal_L,ACC_sub_R,Temporal_Mid_R,Cerebellum_Crus1_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_VL_L,Thal_VA_L,SupraMarginal_L,Olfactory_R,Cerebellum_6_L,SN_pc_R,Thal_PuA_L,OFClat_L,Occipital_Mid_R,Cerebellum_10_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,SN_pc_L,Thal_PuM_L,Vermis_4_5,Frontal_Mid_2_L,Parietal_Inf_R,ACC_sub_L,Occipital_Sup_L,Lingual_R,VTA_L,Occipital_Inf_R,OFCant_R,Red_N_L,Fusiform_L,Thal_PuI_R,Thal_VA_R,ACC_pre_L,Cerebellum_9_L,Thal_Re_L,Cerebellum_8_L,Supp_Motor_Area_R,Amygdala_R,Thal_PuI_L,Angular_R,Temporal_Inf_R,Precuneus_R,Cerebellum_3_R,Precentral_L,ACC_sup_R,Thal_MDl_R,Thal_LP_L,Heschl_R,Thal_PuA_R,Putamen_L,Vermis_8,ACC_sup_L,Parietal_Sup_L,Thal_PuM_R,Raphe_D,Vermis_6,SN_pr_R,Cerebellum_9_R,Vermis_1_2,Fusiform_R,Frontal_Inf_Oper_R,Red_N_R
Cerebellum_7b_R,-0.0453748317792678,-0.3031006825474485,-0.5201809791241588,0.12381634130826732,-0.252853184922878,0.8133425345640438,-0.6154055188333388,0.1312313571998535,-0.061990293312231756,0.8701639768095449,1.0,-0.2819611289360075,-0.3459743392719849,-0.30732391279095506,-0.4295905080990958,-0.5298853122216942,0.05965722188514512,-0.6123183492336581,-0.2947404616390189,0.06986844478361828,0.6851354017024295,-0.369590488200875,-0.36771876323901526,-0.7818034004697153,0.5863528519813944,-0.2791100910457329,0.3075881713533459,-0.3417663611467862,-0.36408356383961504,-0.6323353299393247,0.7039518011096136,0.07768848013336556,0.8674358645734473,0.6806938064911734,-0.2265439009252233,-0.025855510584907804,-0.09013007636486998,-0.14769430743168108,0.6511665470516778,-0.09661464932173401,-0.3526348071059014,-0.651938286009921,-0.6551388770469153,-0.2073486312225939,-0.48245048035566895,-0.28868390097866636,-0.3223470407473749,0.07753523983527454,-0.13081907128347905,-0.5864372276154407,0.589424079876128,0.5811765672271277,0.7356205447289245,0.5677821584695145,-0.5860975456967805,0.7251910864417253,0.15390762464024124,-0.3796676618266179,-0.564081740717107,-0.19688076914337116,-0.6365307353050038,0.7286257343126258,0.15824184337796388,0.24733124823481184,-0.823537804952178,0.4727231242804134,-0.499387301340348,0.29207583005022225,0.2621611637522729,-0.17236762804428754,0.13368198319275387,0.19209108154676063,-0.2745943616574043,-0.40429245568139416,-0.42174669115790253,-0.30089392373608015,-0.23972890869664007,0.7221232017679066,0.68539303640629,0.9398651395669774,-0.730339432456633,-0.09018101488424285,0.3051085357640348,-0.34381028598079677,-0.476517963901173,-0.5165576197275071,0.8492870308946204,-0.5554024951029299,0.7512626882633432,-0.11944802330813495,0.20469285093783612,-0.12423966991318337,-0.3665156896489785,0.6057474653023789,-0.5695998959984466,-0.004257613216248171,-0.27837691907260176,-0.20062808258273515,-0.3342401230499218,-0.04624974139503849,-0.22531952360199992,0.2118983708086185,-0.20550485286809048,0.7410142448855648,-0.19794193317106004,-0.5745200400540221,0.017104599895699887,0.29228963427238686,0.7586865753955471,-0.2773259369334479,0.8735392018517943,0.04861796307712106,0.6612796402557664,0.2501591565265415,0.22468735826243152
Supp_Motor_Area_L,0.5316020374919173,0.5713332380942356,0.5227623648659362,0.24641679846662531,0.30447135899971883,-0.12001062620780886,0.3913945774890099,0.6964066877200132,0.47434134660744603,-0.25101339240722914,-0.2819611289360075,1.0,0.5599078575325249,0.5572306918990526,0.23664485809283653,0.20974269779153834,0.4927841521761789,0.31365651485092494,0.5143122587984956,-0.06451473864850413,-0.2165441338017002,0.5188723700408779,0.600487461282813,0.46550163266504435,-0.31752986292230495,0.5369126499921715,0.4088104985441388,0.4183829669160617,0.6803965668831355,0.34460649756922557,0.1313316191288948,0.5630826169611665,-0.24387753949133653,0.24111104055589466,0.6256889538554583,0.3497811336943981,0.19273969354905007,0.5010719993962052,-0.07834550892553475,0.6110763823025774,0.5746794141815736,0.4927710348571531,0.6744096010477931,0.7579204125856396,0.4490000888795844,0.3523496075994696,0.49848397286642676,0.5852986736474078,0.7098726232940444,0.6293387999661423,-0.05945329203728398,0.03744347177068072,-0.1789571397701772,0.19283768911029217,0.4592150469978403,-0.2750416735732382,0.5505565582079073,0.4808560853225445,0.3738184853341096,0.5852247469267509,0.2500835691040177,-0.06492242602278954,0.20293530744038424,0.2210245974265644,0.3441620796555189,0.2907093160475802,0.6248022974641034,0.27656399702612516,-0.07997934415916906,0.49024261252086265,0.18004174902931142,0.4001605082800681,0.7352133405860748,0.5440281121707167,0.5576842755203804,0.18344107936555534,0.5840889729692511,0.18682615051819088,-0.05121758449703207,-0.2682645725678635,0.1935917772455335,0.39233049306895096,0.35985490496932027,0.6713978096223747,0.2615993910721431,0.15533109501449519,-0.24061767208280382,0.37327085912558594,-0.1584882940168966,0.8486481965046008,-0.2170230400096965,0.3222494676203442,0.6571616272660881,-0.16555784855260539,0.6225511808734195,0.5752571336344284,0.6218012436782773,0.5555525176718829,0.5934466219069302,0.5800836024818279,0.5053913288987503,0.3144130526712623,0.4154294207708305,-0.19699591850219209,0.6274050466222304,0.41740412024811335,0.3779087480189919,0.015254580248315042,0.016501399483362537,0.34451096901454087,-0.21252874045617257,0.5797790514601426,0.005332374285642976,0.5939348924355637,0.0025463078519850153
Frontal_Sup_Medial_L,0.1803957334844174,0.6740546070852849,0.5309816224973043,-0.15910483043084117,-0.16240602868959603,-0.14537305212259813,0.49691931708636655,0.5870545557974063,0.24195517717485987,-0.2858937401843411,-0.3459743392719849,0.5599078575325249,1.0,0.6259309735100772,0.5672497001706873,0.6940651900248471,0.2898575462207615,0.5793030519091232,0.7524738568765845,0.11600990116436848,-0.03061753140263527,0.7665059182418943,0.48418613470689037,0.37795139130081234,-0.011476711860094099,0.5993390842943538,0.20986821448468612,0.6436827248864662,0.5843221968056906,0.18722163232298542,0.056778529334963475,0.358193315552878,-0.2970045058950096,0.10018995297039351,0.28443018692117206,0.3654382258801853,0.17253513416337216,0.5498439848036025,-0.08290202734132444,0.5629964747136249,0.3828845408059432,0.2720930117775531,0.485652661235589,0.5726019428012712,0.6127508442439286,0.14161452175926104,-0.019773473382435024,0.28043133807997,0.3099887458696887,0.6472080131691351,-0.18485340845710307,0.008544492346046642,-0.21641311876181074,0.07363729457932906,0.8421511103879917,-0.309549744090796,0.34068606107754457,0.6899807064205473,0.5351858781405583,0.5311921568802349,0.5479059885352883,-0.09268234204541059,0.24054160515702785,0.25060923043017863,0.5255685639130957,-0.020744927115877786,0.5718713989279434,0.19404858353271748,0.42599902200318224,0.6249663455689197,0.24514692985692962,0.41100778537767185,0.6300498274990125,0.6990021821965113,0.25223775886955846,0.45726629452692547,0.37757047299627783,0.11669212657917011,-0.11056129177245176,-0.2961048654673844,0.6623017871732022,0.5054318943277574,0.3291012613565582,0.5621894269822996,0.6081685758029101,0.7451277066568025,-0.18731821023083525,0.537599311157911,-0.12319936060631785,0.5056608108668619,0.3739815582401946,0.4273823721687124,0.3052403585386439,-0.09147067143451024,0.4722286143484179,0.5560968425257199,0.3938196072674091,0.8147928103672185,0.23391628663693725,0.45971805826969764,0.6032319825990706,0.325612532961837,-0.014238110829039712,-0.24571783085129195,0.7928858551410441,0.3119949091960726,0.4825475194474112,0.2650386314314045,0.0038863707661468665,0.4732593492161049,-0.20704627958905922,0.45814666504689,0.027899289883302644,0.44129610511976475,0.17930832169273583
Heschl_L,0.4848438778115876,0.5790654743717224,0.4074200697957993,-0.17986017812765248,-0.09561786875177078,0.008991915982354328,0.43176569234489093,0.5689152169622952,-0.005718108992762137,-0.07148570678647974,-0.30732391279095506,0.5572306918990526,0.6259309735100772,1.0,0.12482396477715914,0.32814775403838575,0.002710095481184486,0.4792721314505567,0.7521512217227185,0.2993676822582513,-0.1979027483253304,0.7900972093845444,0.20447055197138464,0.4592573294249958,-0.2996713061704099,0.700565968062626,0.4065277933697316,0.2495888678318776,0.7711684287457844,0.4214060328864049,0.11174738642391267,0.2399849222096794,-0.1470389364747483,0.23232962943552568,0.34604142358473033,0.7386058569510765,0.6789717627780891,0.7564183895602123,0.1194573478029965,0.48829563930067355,0.290565667691094,0.09553468263851003,0.28174381556844846,0.6857088368171474,0.5267738216702847,0.29793141792841477,0.2207548813543212,0.21292383001635562,0.45478246443228804,0.7110609695396176,-0.1055380432246432,-0.15711715568616172,0.08113935691532108,-0.054505413815466995,0.6869195058837373,-0.20756990924794058,0.26068014894913033,0.7872002714928114,0.41873439909228305,0.3252564478331126,0.42538300451839944,0.1514099100377646,0.06851280657743153,0.2605338528571583,0.35698863025126165,-0.16711088648017616,0.4953353699148553,0.2075669108627771,0.33808713699414916,0.34174045543148784,0.41411937979388896,0.5959161421532695,0.6577112509257484,0.40377582282436425,0.2070293061716638,0.38375428682391577,0.19990285687168627,0.1223674329613582,-0.03218730264611284,-0.2916152012025274,0.3147805391831523,0.5608742738629767,0.6525911843359561,0.664410373456658,0.46563599814295853,0.35302070646840716,-0.13985091036770345,0.49541671139787413,-0.09326212169772308,0.4855506030238285,0.11101583716165662,0.5812960776112833,0.1698870899489333,-0.2246277582657534,0.32789545013827637,0.40614924639146455,0.13956541273291495,0.7546152275306711,0.21535384204528804,0.4945094261464403,0.703860062221151,0.3888571054747158,-0.01726349999656819,0.06435554828805168,0.7331856786341899,-0.058281549097720424,0.6912394955550805,0.37751840461344616,0.09103320244402822,0.5814145046706635,-0.053595390082256084,0.6098818127967125,0.08679151577224002,0.4435003964694426,0.18487895457744696
Frontal_Inf_Orb_2_R,-0.20899763916430458,0.6319376233046311,0.7633909525281103,0.11322013166508117,0.16935442831605346,-0.23615805713064608,0.5494252298218811,0.1619898404019588,0.06440958508654489,-0.5228681876705666,-0.4295905080990958,0.23664485809283653,0.5672497001706873,0.12482396477715914,1.0,0.5815259395259121,0.021068665819238528,0.49443714767996433,0.47529152194159924,0.05255592774160057,-0.11353041385324407,0.38814669095167037,0.578131933728478,0.3893831959096474,0.02951405471171964,0.5466635075850798,0.034495007034691216,0.8327206128638689,0.39867918478894543,0.07566183300531912,-0.25494978605532914,0.11611932596500858,-0.4990097223615436,-0.26888942900268226,-0.12787727271420474,-0.2802214433203397,-0.2784883260948074,0.3517817237931216,-0.239038477371417,0.15700672813645483,0.3273231900424478,0.2614800390329788,0.46385651850935955,0.23146684123814643,0.3823535099451891,0.2016387199038605,-0.058519646732762734,0.27784978917039643,-0.0962951244650834,0.5114053059334585,-0.3284929398675494,0.2195803836635916,-0.47459127380448346,-0.31498103326284577,0.49329897347990015,-0.18334879342706395,0.2715266973326051,0.49527642436925307,0.6762931627878679,0.4782228227809126,0.5341406805933729,-0.2860904112265905,0.41136536884221114,0.1521362708829705,0.6748814262863688,-0.08759357027033413,0.6676279524887552,-0.2963927295365417,-0.06169217883441022,0.7209049611570194,-0.31874838659840593,0.20655962804368783,0.38158876015258186,0.7420442115630567,0.03533057998833011,0.41237188491730314,0.1874472483935119,-0.2685493996178579,-0.4209904247949094,-0.3755214990539586,0.6768067539293987,0.282068330548188,-0.14476963588813418,0.3602469693802454,0.6413709289810572,0.5153186652793192,-0.32126901791244955,0.3815074763098118,-0.210729562136809,0.33802836737019815,0.2594753659706957,0.23919278787300036,0.22408399623186925,0.21115373702348764,0.48158079701799933,0.5622279857112173,0.5648646899052723,0.4327309752234209,0.3763224189762401,0.2422794537300592,0.3785132811656566,0.14828109350085542,0.4191043588765475,-0.420494497553494,0.42666223554694,0.5556720221389554,0.17359316865005595,0.05382086813865584,-0.3177805675497898,0.26194006288180266,-0.4829230962624832,0.2846000184352265,0.07334931503395081,0.2434744009844911,0.1329021268452501
OFCpost_R,-0.24603938707004552,0.6123327448584771,0.5027270061901856,-0.34231682038372924,-0.12445001674006875,-0.4023824654440931,0.5434987431140605,0.12947985990135058,-0.07169852973539088,-0.5358852819451203,-0.5298853122216942,0.20974269779153834,0.6940651900248471,0.32814775403838575,0.5815259395259121,1.0,-0.002899647726456662,0.8060591227409006,0.49674256561350116,0.13768910306255763,-0.1426467223445775,0.6147368383549014,0.3165270225203741,0.5506708603687435,-0.03881097321535479,0.3884716213914446,-0.23708444305370507,0.38830040540021094,0.37092075983483896,0.4631784027541306,-0.36758460725437603,-0.0993725858599741,-0.5101119322374371,-0.3768756194560166,-0.016075505886031554,-0.04749225439452705,-0.08895775600869066,0.22486494879346017,-0.35704803929230283,0.24759476497556052,0.33226365275678593,0.20496055647265854,0.3509619727836874,0.24345522482687865,0.6411517377516396,0.4087645965409091,-0.19527234858042347,0.019402178892030456,-0.06389880369716097,0.568560377120986,-0.2763443475497151,-0.16678741669181035,-0.5255570758964051,-0.3231828175483816,0.6484394346311121,-0.39861355674444715,-0.0033501914830697693,0.5433581454431823,0.6290073845513758,0.2949510962632785,0.8757196413422651,-0.4396699017616188,0.14002912980382562,0.031706098363750275,0.6277513259774375,-0.39849311498737167,0.4560235649127817,-0.12783124573619434,0.06998205594126825,0.47823749399079074,0.045353173107666664,0.04166350079943691,0.2963862174541302,0.34956033961266014,-0.016809515217746335,0.6603964671695677,0.06955605211364775,-0.3682304991872526,-0.32664414887502213,-0.5287097230003402,0.8643533633091336,0.3078659746788454,-0.15112175224872906,0.30991919822444836,0.7471214191279745,0.7990583182808965,-0.4905240960949185,0.5616193767819629,-0.4876858706429189,0.05575230703186063,0.5259935395351187,0.1694125213060313,0.04034181607289458,-0.16578870373124707,0.23201341255233432,0.2696440261490373,0.20507894670132953,0.5097592789210448,0.13695257447696574,0.11710754904350935,0.5086943694219384,0.09943079483928802,-0.019570269713856926,-0.46366818348673206,0.43201787855104173,0.3107240563251552,0.19961619094399594,0.0501240917560447,-0.3249353017283892,0.4649229158630391,-0.4739540969616569,0.153274207198662,-0.21133733268743393,0.06649763707166441,0.04055706667820189
Cuneus_L,0.3405248035198426,0.019372834292826973,0.008017638990046323,0.36495537041247933,0.260663534158308,-0.10286159623048527,0.06932334642860834,0.5352272467019155,0.8860608596187436,-0.1097680044707506,0.05965722188514512,0.4927841521761789,0.2898575462207615,0.002710095481184486,0.021068665819238528,-0.002899647726456662,1.0,-0.10444431085684408,0.057504169541716006,-0.3078574525676777,0.0718579503134161,-0.03554373620387037,0.5104086476664814,-0.09769272256603422,-0.059557178505485774,-0.08264128869342509,0.3181953919650119,0.19955182837606594,0.0554692737671999,-0.12930120742171244,0.40175262328919403,0.7796650856368019,-0.06472589864668561,0.3505578651609963,0.5853702228807856,0.13542134182962637,-0.24499035345331624,-0.04082069374928623,-0.1912358040209653,0.578457000402599,0.36418425474703053,0.5811476920779128,0.590824070564046,0.34823905779171144,0.01367969816428566,-0.06654958560013205,0.36628187942699447,0.4843879669063271,0.526986349731849,0.04251181914373948,-0.1642702878177407,0.0954329692122888,-0.14341439962966798,0.7259158988360489,0.08601998110958951,-0.18144100007454075,0.5571288411248483,-0.15400338710974132,-0.2758427587614463,0.4490525948858859,-0.22178069343590154,-0.10703503240117264,0.2493188285439886,0.10416941144510021,-0.10136008414218398,0.7162802784968119,0.13667108626645733,0.38602530475871094,0.08121708082412116,0.11841736523671627,0.09854902106470305,0.009124945732415702,0.2760967923156897,0.24402193781193643,0.6411705896169554,-0.2732124083520714,0.8073520120143053,0.4713553166138903,0.25710957326197836,0.06575563147130249,-0.043859082554188425,0.016152118511471636,0.06286047635162403,0.11896008129307412,-0.34329250816679135,0.07423986978478658,-0.008510282136354432,-0.13155583242703064,-0.0132367835174233,0.46592771577466374,-0.2793305791973505,0.017142868711393772,0.7308213162224838,-0.1430255169940375,0.5636258493013755,0.33357732425443165,0.4763390308049782,0.1069261655763775,0.37077767582464294,0.32316476259720955,-0.06439940579219905,0.11604255170894268,0.1484587576422802,-0.2601342160178645,0.19045852054862594,0.5439313014286411,-0.06279095806767794,-0.2520201460486473,0.13299099537680317,-0.08794613891315908,-0.02582319716468164,0.1257709394618513,-0.09972584609445806,0.17060068964361183,-0.040853621424452605
Olfactory_L,-0.019554973855742834,0.5839654367596917,0.5566439622871523,-0.2837798157362601,-0.07230370312195951,-0.4013057848473803,0.6812074875580275,0.1650236365003678,-0.1422034085580833,-0.5179913661601574,-0.6123183492336581,0.31365651485092494,0.5793030519091232,0.4792721314505567,0.49443714767996433,0.8060591227409006,-0.10444431085684408,1.0,0.5268666279919144,-0.01774409552622849,-0.33174285889501715,0.6996941167461572,0.2349996653000908,0.7029180209730567,-0.22515587754386918,0.46720052941919693,-0.1445360305745467,0.3176187194021445,0.5453575624373113,0.5397312757149869,-0.4148766997877272,-0.1526241427081519,-0.4883860305936614,-0.38877536240328386,0.06760931722119971,0.12394809502718623,0.20225170902422435,0.41849099272937096,-0.3097904807282749,0.25998106006761923,0.36979542196178294,0.21374524937981107,0.3441197025797047,0.29610875697957223,0.7415377581838052,0.4466452386586926,-0.060510713021183854,0.026993768436411207,0.06382820523728562,0.715054114938901,-0.3250699783491769,-0.28952644947333056,-0.4340025041925833,-0.4428130232544375,0.6868232077910789,-0.4542610442445544,0.06081020523144576,0.6578019981191103,0.6962629973649521,0.20627962698289187,0.8933295407777191,-0.3759463594568984,0.21693246187818452,0.06786953188966396,0.6897337437316856,-0.48798363174355774,0.5743617887961701,-0.1446394521455677,0.05392358452051111,0.4152119240571061,0.08074389189719733,0.13830253763518677,0.33383826219112733,0.3317514312417311,0.05297810731264487,0.6682555339913331,0.01651433186284076,-0.4288141638426173,-0.3339176060721135,-0.6284460602503119,0.775574166719917,0.4622087843416044,0.04103520883118564,0.41287714765550576,0.736070269341535,0.6606898031652068,-0.5354259803939598,0.6948256653930954,-0.48929817594272546,0.18017073220993413,0.35154963509661863,0.33155646361303515,0.057343137712681805,-0.2681350352652533,0.2551522720776695,0.3287085887993952,0.1428479034615319,0.5098765461003502,0.19745880335537683,0.09050816858230717,0.5410941112536036,0.19964783858159857,0.0502828716246447,-0.36454675818927124,0.4713400246435041,0.21471555329919367,0.2885088594749105,0.12310151038637675,-0.3299353536042691,0.6757276289809848,-0.48096839611233944,0.2868365572512432,-0.20883155706470957,0.12085403508968083,0.08871403616528573
Caudate_L,0.379248974698442,0.739393611451381,0.594668601800198,-0.1341450362579313,-0.011599359529833275,0.073340455319985,0.5745600117434394,0.5608680769757981,-0.011926683222058627,-0.1508248918575969,-0.2947404616390189,0.5143122587984956,0.7524738568765845,0.7521512217227185,0.47529152194159924,0.49674256561350116,0.057504169541716006,0.5268666279919144,1.0,0.2510646440394149,-0.0680412358610725,0.8640322291418996,0.33792290202614317,0.40931997482807714,-0.14753362518967977,0.7212000279275208,0.403382543113241,0.5303426229439584,0.7791847583147516,0.31546147132902974,0.17602816864039508,0.2902924364336209,-0.1906390498040532,0.19111935323190862,0.08008977619852334,0.5373048517311649,0.4261196994181786,0.7748222646679316,0.14834335232981116,0.46909349433908076,0.24776678489144036,0.04756164402207301,0.3293219223021798,0.5742547368817823,0.464738630289289,0.2922290472918453,0.12518754664731538,0.3441132803439264,0.19281509393086646,0.7079821125199651,-0.1549729687992735,0.09254854459084864,0.007662242842522579,-0.02054647286121078,0.67753006077837,-0.06079577869743427,0.4234027408056669,0.8663857845629157,0.5261089886982608,0.5341761500525183,0.5130822155804455,0.1689269022532006,0.34261247479338053,0.3451336815099184,0.3996144920626514,-0.12480498339818577,0.661174571154502,0.059423872102502134,0.30304651697187684,0.4966221729643069,0.2650871242288709,0.6070873042914341,0.6783208432234279,0.5577289034606749,0.03482089402918598,0.433948949211662,0.28859382101716147,0.10495480193556954,-0.07880867429962826,-0.2421545315161072,0.49305785433764016,0.514709967729159,0.5461875391005324,0.6254702066476001,0.5975548194330822,0.4194876149706722,-0.09592424825391413,0.49316520873466363,0.001607568084619711,0.5350936284234336,0.27960344123354686,0.5924795115663236,0.11792147547396321,0.045377503221145095,0.3482875892233798,0.6090320250644149,0.3295172485172723,0.8428063017880694,0.3259510617430307,0.509242800672717,0.741410858853513,0.49224024420089457,0.12848789191593651,0.006648646196194911,0.7642313492485012,0.11389926916508673,0.6433925792785541,0.42863623117827754,0.08900305684403624,0.6316236508692694,-0.12504945502265252,0.6464149734041477,0.26001605042780834,0.45956480075479883,0.2895400728544548
Thal_MGN_L,-0.11508651667211774,0.33095428887404404,0.10860597862083893,-0.0768311984002264,-0.1342752794741305,0.26131373319385603,-0.09667568379209049,0.13711893448015122,-0.24537856692428953,0.15699633951524206,0.06986844478361828,-0.06451473864850413,0.11600990116436848,0.2993676822582513,0.05255592774160057,0.13768910306255763,-0.3078574525676777,-0.01774409552622849,0.2510646440394149,1.0,0.21185548816985417,0.2098923560480507,-0.05417203921129344,-0.062157656070701596,0.1335798064996809,0.34379670017556285,0.01258545490336854,0.020521600716873225,0.20542122234607385,0.13203455110727952,0.08753282982069657,-0.026067778193159016,0.06389466220305405,0.1704749121973257,-0.128992909262916,0.141233735267348,0.1528818238264272,0.278472337715937,0.3034816400173103,0.06368754353750906,-0.07889807744243901,-0.30830211297004634,-0.16871576439970545,0.221606705822036,-0.033618181736677806,0.1401148040142115,-0.023498039165831246,0.04779916858794004,-0.01157213948675206,0.11458690816992428,0.21519178283595933,0.2043720299010813,0.176143242772275,-0.12310473737940654,0.039641495059312526,0.2144686129169009,-0.03147191628054063,0.26258266077688935,0.14796048424505068,0.07330139837381146,0.1162516218834051,0.25015227260479955,-0.10725974220526688,0.11182046752014578,-0.08217680055963048,-0.11842795756660016,0.02113079669287122,0.02802688797652078,0.06627546584332811,0.18777722769536526,0.20651455932980808,0.2547821916235096,0.23602331731381332,-0.010082786443790666,-0.2604611739260311,0.2507507653187165,-0.17530664894059741,0.08986271907659794,0.00818098147439148,0.10849492709152193,0.019162635229655906,0.02260987948147404,0.22323803624577293,0.029768487057539976,0.3142795063882946,0.13526163292361587,0.15295358240499524,0.06942219197481808,0.12451540488435554,-0.08144583760431999,0.3091607673022115,0.34268349692846617,-0.20788454243375332,0.22573282061327568,-0.13246094062067182,0.1632802499005374,-0.09234260812179337,0.25504035673392433,-0.08452370782438193,0.06768303147840392,0.3157275732950307,0.004011987644653755,-0.13767707803903612,0.21859367718197312,0.18788084666444935,-0.2562212307150007,0.2417586603982222,0.23135862212632027,0.1859576152004104,0.03821105175432441,0.16498761387408142,0.2125040810026503,0.29379427342125475,0.2239728740032069,-0.0929440167117986
