,Olfactory_R,Temporal_Mid_L,Frontal_Med_Orb_R,Cingulate_Mid_R,Thal_VPL_R,Cerebellum_10_L,Occipital_Inf_L,Thal_VL_L,ACC_pre_L,Vermis_10,Thal_Re_L,Raphe_M,Temporal_Pole_Sup_L,Thal_MGN_R,Thal_PuL_L,Occipital_Mid_R,Fusiform_R,Frontal_Sup_2_L,Cerebellum_8_L,Vermis_4_5,Temporal_Inf_R,Cingulate_Post_R,Insula_R,Heschl_L,Cerebellum_6_L,Thal_MDl_L,Cerebellum_Crus1_R,Cerebellum_9_R,Cingulate_Post_L,Raphe_D,Frontal_Inf_Tri_L,Precuneus_R,Temporal_Pole_Sup_R,ACC_sup_L,OFClat_R,Calcarine_R,Temporal_Inf_L,Thal_LP_L,Caudate_L,Fusiform_L,ACC_pre_R,Thal_AV_R,N_Acc_R,Frontal_Mid_2_R,Cerebellum_8_R,Thal_MGN_L,Putamen_L,Cerebellum_10_R,SupraMarginal_L,Angular_R,Thal_PuM_R,Thal_PuA_L,OFCant_R,Occipital_Sup_R,Temporal_Sup_R,Frontal_Med_Orb_L,ACC_sub_R,Vermis_8,Temporal_Mid_R,Olfactory_L,Cerebellum_7b_L,Frontal_Inf_Oper_L,OFCmed_R,Precuneus_L,Cerebellum_4_5_R,Thal_LGN_L,Rolandic_Oper_R,Insula_L,Temporal_Sup_L,Precentral_L,Thal_PuA_R,Parietal_Inf_L,SN_pc_L,Frontal_Sup_Medial_R,Thal_PuL_R,Frontal_Inf_Oper_R,Parietal_Sup_R,Supp_Motor_Area_L,ParaHippocampal_R,VTA_R,Amygdala_L,Cerebellum_Crus2_L,Thal_MDm_L,Thal_MDm_R,Vermis_6,Cuneus_L,Occipital_Inf_R,Thal_VA_L,OFCpost_L,OFClat_L,Thal_AV_L,Vermis_1_2,Pallidum_L,Rectus_R,Frontal_Sup_2_R,Thal_LGN_R,Parietal_Inf_R,Frontal_Mid_2_L,Vermis_3,Thal_VA_R,Frontal_Inf_Tri_R,Heschl_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,SN_pr_R,Thal_IL_R,Caudate_R,SN_pr_L,Thal_IL_L,Frontal_Inf_Orb_2_R,Occipital_Mid_L,Thal_VL_R,OFCant_L,Vermis_9,SupraMarginal_R,Thal_PuI_R,Cuneus_R,Cerebellum_4_5_L,Supp_Motor_Area_R,Cerebellum_6_R,Cerebellum_3_R,Thal_PuM_L,Cerebellum_Crus2_R,Amygdala_R,VTA_L,Hippocampus_L,OFCpost_R,Calcarine_L,Hippocampus_R,Postcentral_R,Rectus_L,Paracentral_Lobule_R,Pallidum_R,ParaHippocampal_L,Red_N_R
Thal_PuI_R,0.45731838179382883,0.3738992360289013,0.09643797095886782,0.5486618752586541,0.6621856413682752,0.517477348237297,-0.2759908454629195,0.6889259847110157,0.21352284506726155,0.3707876761949906,0.5682189037819884,0.23265619951052996,-0.05518203097101549,0.5664175868717886,0.7279123431398896,-0.019473292133088724,0.1369017445018726,0.4667563758354489,-0.2073026730587099,0.7430883507875694,-0.05393995503660715,0.4040362736461342,0.44362015955933237,0.664410373456658,0.012289876279313865,0.4689939335813956,-0.23086565907265313,-0.23046500064483047,0.7117347076119753,0.22249490997666735,0.6027068060942001,0.4772706050191547,0.29503752094003793,0.7058880223929538,0.03135079170569528,0.14540219213782218,0.37819119793320544,0.6705055493029709,0.6254702066476001,0.43765569428565226,0.2904942266748093,0.01307361332844907,0.5269084646457063,0.4363361206330385,-0.19462543741297275,0.029768487057539976,0.32371767988470873,0.6079191218808531,0.4975227866467916,0.3567586069843898,0.6761086966861873,0.29805397261924815,0.2991609763424428,0.08495565774065628,0.5555119094022232,-0.10267092470167503,-0.05804749886823634,-0.08669636546326881,0.02491112387288746,0.41287714765550576,0.01926366258339076,0.6635290788083502,0.4281893484309058,0.4517791659905498,0.8362189952306344,0.45232492551722137,0.6262872366098546,0.4633753534996082,0.5766450603227565,0.4515008785152749,0.5012984042058144,0.38525573430251175,0.1686174182107679,0.5659906994998201,0.6606104603497243,0.5379807004751926,0.2425181533022568,0.6713978096223747,0.6938766393544753,0.5509851674847405,0.6157390417260582,-0.30904697451556307,0.3353555462880984,0.4138645874453311,-0.05158304134552878,0.11896008129307412,-0.32142757351174506,0.5595375634145419,0.3479996106260464,0.47045181081152737,0.6556493821164986,0.6377981830397369,0.09730720063405127,0.27096245502252386,0.4029864328369804,0.6882754359423204,0.2451378753163819,0.5117940009612011,0.660435187112728,0.46991095700767,0.5259193289769871,0.5901334251622985,0.5621894269822996,-0.2715759249127236,0.473212575056229,0.22732834175542907,0.6515827919195007,0.4618876132348592,0.2330049171009042,0.3602469693802454,-0.08456559791860628,0.5621017347843228,0.18900778912961264,0.04379925201137004,0.44718555243524166,1.0,0.3470566957599981,0.5397623430321985,0.6142618403556593,-0.0289085688990305,0.43047408235772383,0.5474017365384046,-0.15470130825962838,-0.01422890446270332,-0.23035085310936593,0.6183070503807819,0.30991919822444836,0.19475921124787512,0.736514619238863,0.30608265002022705,-0.28176962438828473,0.2937288386554924,0.17163037569291537,0.758115754543206,0.1778299305052935
Cuneus_R,-0.2387476691129477,0.34378297526749146,0.04751643586673651,0.6038388283662975,0.12315131155408367,0.24446512823856636,0.22903356025097166,0.08893268716818874,-0.01251438752269923,0.5564397859709799,-0.03598202083737701,-0.008112359471980178,0.15499289170294728,-0.1908556617979369,0.3595266921950413,0.7263161330988244,0.21837519753530163,0.44713450644483665,0.20967423886791864,0.5425899055557023,0.09409051185770138,0.5494381441150715,0.3412595170234355,0.2399849222096794,0.20620139329411705,0.2849583208781788,0.01848784106049668,0.1030229122763489,0.2979950130633404,0.051422096283569065,0.3386841111154041,0.6061186524951747,-0.03218147701788467,0.3939516434340683,0.14253275720721037,0.5850396945742062,0.04365420101906295,0.4782926528522106,0.2902924364336209,0.38520377241810105,-3.738172597913937e-05,0.37732858250623164,-0.009434174670544283,0.3671053492946674,0.09838339189832424,-0.026067778193159016,0.20185155448092423,0.23822844369091145,0.5651859808250981,0.6796446710061271,0.26914825221939076,0.2690379186865402,-0.10040962929715562,0.7513959457810199,0.4115411032818934,-0.08692657054569601,-0.058614567396908145,-0.007698123279282981,0.31197640357533823,-0.1526241427081519,0.3764210411364269,0.4083449170703715,-0.09434096986033425,0.5332375845544559,0.3386805781123911,-0.006451057141889579,0.4824950730968503,0.2731831482275619,0.3117189527393246,0.5287111301282873,0.30509323237506236,0.5262508167308284,0.23810607036203532,0.45799933585443414,0.5406097960850249,0.39243943105621576,0.4056205334769023,0.5630826169611665,0.2147328877863338,-0.008867423440075198,-0.10405989953150727,0.010343620492732996,0.5339487312669324,0.4491096976652293,0.3029963110969004,0.7796650856368019,0.16506284350280698,-0.13080007240933889,0.1583134439789373,-0.08622961548481144,0.12039577714713326,0.4087468687815249,0.2174644663829893,-0.21015627983323995,0.5906155122628783,0.012288435891516599,0.49914655120106094,0.4124146926995188,0.6289978448168461,-0.19253385938866038,0.2541816710527997,0.142307093000288,0.358193315552878,0.11290680667463439,0.040764730201505305,0.564874362480884,0.20619092355624283,0.11455532510873166,0.656265299844904,0.11611932596500858,0.6690319788688825,-0.05755346179539096,0.07107725173690488,0.10275684675370986,0.5296813376139287,0.3470566957599981,1.0,0.6455977931019767,0.6262098710734144,0.17719681896341052,0.5023446495345242,0.35091627370332923,0.033527253039509555,-0.20756661271097626,0.18027539300669962,0.30588056668688,-0.0993725858599741,0.620290150944412,0.15377124841932782,0.46624707135957805,-0.11453278814119626,0.4753477930372155,0.3705019383071905,0.18726204014197886,0.14224604829231857
Cerebellum_4_5_L,0.049408568036131535,0.4997706250719697,0.2117711766934243,0.6645471806001568,0.458006619331019,0.4788197642131606,0.31086713501296886,0.4500440085004764,0.21954857260274882,0.7941948113121756,0.2136993761557331,0.2135663076443802,0.3134146417545477,0.04238047705379889,0.5723103800422894,0.4233164369852347,0.3232017138670903,0.46028800122325253,0.22445080371905496,0.7639555991507907,0.0472452306144463,0.5322735225637543,0.5843488321428859,0.5689152169622952,0.322821590428179,0.47108053546060896,0.10377451899114924,0.24782627063528082,0.5423824672940166,0.20719180254129432,0.5932721911506642,0.3848936335418068,0.06697095240043908,0.6261013405291662,-0.08418176294683281,0.6318120343385867,0.23106200213595582,0.5430497659030444,0.5608680769757981,0.6546593198094821,0.25993763842165873,0.13388810546134067,0.24198219913776114,0.35237453134366764,0.23081995646354042,0.13711893448015122,0.10347001712213404,0.47483867263522167,0.5621076144808241,0.4146144362122894,0.4629034031959294,0.33398612330955446,0.008425308102258087,0.4475383552208054,0.5179030610838229,0.09761758282430456,0.11319307920726987,0.1295641306298421,0.23863136035255295,0.1650236365003678,0.5682499010548224,0.6441219390959982,0.0020002835779978005,0.3663968684691289,0.631186690896806,0.12799691266190433,0.714679250802499,0.4378037539255441,0.5126382632738388,0.40714440447220007,0.4400299199264057,0.3383718655757056,0.3941207816384062,0.5924851509747405,0.5391917399534288,0.7058407224797025,0.15063253351659833,0.6964066877200132,0.3012189405901811,0.2457052831598882,0.09008966558346608,0.1381915102835978,0.5404202670662918,0.5600899537645406,0.4950431636060089,0.5352272467019155,0.15135263182636405,0.14512294021216696,0.15410746603168238,-0.00694038059865247,0.5240897743959028,0.7199824290042316,-0.017182535251684634,0.012344343419727477,0.5322603649533878,0.26142032462594345,0.3601201791967813,0.42551502443275646,0.8170703516668583,0.1538119021940146,0.4665603449571258,0.4459852452991993,0.5870545557974063,0.21601249881906928,0.3492436670093853,0.6382546826033889,0.5071395528566017,0.20028189761350265,0.620433067531898,0.1619898404019588,0.538383766315693,0.29131452344499165,0.2221960595773688,0.26392678034254735,0.6490288425140437,0.5397623430321985,0.6455977931019767,1.0,0.6411214999796372,0.2709958515530514,0.7267999158278348,0.504952458499867,0.027060515125206283,0.031413525635315596,0.37101275531842565,0.5116179845335541,0.12947985990135058,0.6818732220647981,0.3528823164144708,0.5465875207557173,0.03055013937148038,0.17972621724809715,0.237121472323229,0.43551689961549717,0.13003358595658082
Supp_Motor_Area_R,0.110448020335482,0.296279928330141,0.0392556711857251,0.7802050295392234,0.48631436218972884,0.4703535676028838,-0.12195168599699413,0.4515185263664677,0.015093982327564679,0.49447513133620974,0.26508891894714287,0.1287299350129795,-0.015050073658425256,0.19323963544401287,0.6236991251875279,0.3841593551229943,0.22512162368849756,0.6322579586653997,0.02894983756903654,0.653474778261943,0.08054040308708717,0.57130407356339,0.36708308608265133,0.4855506030238285,0.10609843979650836,0.45511402257428474,-0.12817175073001943,-0.1177291698915181,0.6235746531649837,0.12468168572782258,0.627100353369198,0.6592917679428862,0.19061412077212414,0.6154837584862092,0.10208604574996231,0.336633437721859,0.12080550333501533,0.5687840744400577,0.5350936284234336,0.3937433523162112,0.0726982952551512,0.3415477348701001,0.28464869211462346,0.5458892296847867,-0.07500525881336238,-0.08144583760431999,0.5068427416064915,0.6127281454501144,0.6716228275115791,0.5781703932390752,0.40616693350631694,0.2948601384699795,0.11984970567224368,0.43653402907391453,0.6245695114132624,-0.1815943543822328,-0.07950175769535604,-0.083405815300352,0.24822943103163467,0.18017073220993413,0.07612442822682931,0.7038617719209479,0.1508655190231858,0.582278310893486,0.6159104387032298,0.27611132039946035,0.6629554497182994,0.3497681460398282,0.4696404194873393,0.7425152289240149,0.36511048667847934,0.5839653814367347,0.04334082727462761,0.5337291989797535,0.5798144653274641,0.5952242435861859,0.36497369672584784,0.8486481965046008,0.5593105531682031,0.25231861664508476,0.28172097110826094,-0.14057795631495226,0.6011890382532951,0.5264761429678623,0.08315334956596643,0.46592771577466374,-0.09411765972936824,0.3146754273354214,0.25678692276703524,0.26696437393188677,0.445108668637479,0.6105095248652435,0.32530311448574933,-0.06781690788815058,0.6996401159090718,0.38595401043164124,0.42262613942178123,0.6050288233690061,0.7573499401405985,0.20325383455476262,0.49064077340001955,0.456165584389507,0.5056608108668619,-0.1446886461991553,0.28763725015077535,0.6182873750671605,0.5016671079791061,0.3569556635302645,0.49568905696392185,0.33802836737019815,0.21392708330227506,0.3375645889781423,0.1692422006116204,0.01531168039010406,0.5373249202645114,0.6142618403556593,0.6262098710734144,0.6411214999796372,1.0,0.0656736309146012,0.6413012355928374,0.506770979926183,-0.05154453456094472,-0.19887096868278947,-0.03275245939417098,0.5820467193759524,0.05575230703186063,0.43169814118811706,0.5204023917403742,0.42810438185135796,-0.2169354024838577,0.5921409886857502,0.45033440138762143,0.5312939866061419,0.1325993670812909
Cerebellum_6_R,-0.4057651246713285,0.21138570789086114,0.1462942531802133,0.24408763315223758,0.1745476450238391,-0.4118499775359022,0.7050610012612206,0.019471260253684335,-0.451959660499368,-0.05391415472841108,-0.2986069038952895,0.4324945394975229,0.29472368671045296,-0.43774527696149773,0.1721294088109749,0.3668945512466458,0.9306237327163481,-0.0772950023455939,0.8660152449534054,0.05315927031039187,0.7925449338315467,0.5240029695321482,0.3344200545156238,0.008991915982354328,0.9525373726080425,0.2701845980153722,0.9536331039395317,0.8849255522282546,0.0973240213530486,0.6288065886815484,0.224778381703468,-0.5107118258069271,-0.1337334041447945,0.13213970073508968,-0.17868351638426558,0.7898375057351738,0.24640290729972136,0.10313369512085731,0.073340455319985,0.628543356794829,-0.36423729387197623,0.11022995941428407,-0.3143150238867603,-0.1499161922089693,0.9224976257471762,0.26131373319385603,-0.10019321217302908,-0.24780112227147064,-0.0676846331836704,-0.4152363725882037,0.39823099019980535,0.43068952097464863,-0.5839332044651954,-0.2612452320773428,0.3122143711287089,0.40928679273805807,0.5579207791983429,0.9135507184938901,0.7619790033766602,-0.4013057848473803,0.19611830725158946,0.3313292507590962,-0.47166524743807464,-0.6338413771376024,0.061485701227733,0.41862554244068506,-0.03147940933393828,-0.0980762463249496,0.06350422385156514,-0.23394143314882382,0.479650698593682,-0.4792952021675382,0.27276620291479503,-0.24777103135597958,0.08565907158461955,0.47892533209910254,-0.7788116973517624,-0.12001062620780886,-0.17034863356208974,-0.173333403180093,-0.6113665476084833,0.8079285673941607,0.19689495347462335,0.4157356083127839,0.8470181559505929,-0.10286159623048527,0.8775085859514965,-0.22289830442953898,-0.5663582606155072,-0.662265992801716,-0.04475689788972223,0.38755016074766946,-0.24471488559160537,-0.3553008962265492,-0.054989140585332434,-0.4384515931724075,-0.5920997834337977,-0.20496187109681308,0.14337059577475142,-0.15188001775643806,0.07484860198426828,0.1236034790016187,-0.14537305212259813,0.6212783999527538,0.057088836842527996,0.18960688744758555,0.03417319173609083,-0.36021340510137584,0.25737031787365944,-0.23615805713064608,0.4305364865750724,0.07376142001010468,-0.36226584813321816,0.8906868203019751,-0.15556867981231237,-0.0289085688990305,0.17719681896341052,0.2709958515530514,0.0656736309146012,1.0,0.21043344939315092,0.561805867887584,0.847626629666343,0.41425163165250256,0.5163186563763419,0.28910887848696404,-0.4023824654440931,0.6166356356957106,-0.11459656826888914,-0.38479586772401,0.5141281395021348,-0.5269744661034411,-0.37085443049271355,-0.26152099881519464,0.48523660206762775
Cerebellum_3_R,0.2563361564203676,0.16703713928178796,0.3062525476836253,0.4844619847097761,0.6742110021921481,0.4522358629920368,-0.01725065432363912,0.563881931741173,0.27638528169821025,0.5813062468560498,0.3087029703098749,0.3108204675918647,0.23361851670066275,0.18542082760788772,0.5376605651365188,0.2662620923186551,0.4268217359635793,0.6790911951848622,0.17380735102659986,0.668412643216497,0.2958337643106566,0.42152977280268633,0.48463177844118527,0.40614924639146455,0.2053598380863371,0.4646948441803866,0.0019348044508963435,0.014984722258356094,0.5310669155015489,0.3093353587372552,0.6635443519879943,0.42303969379503376,0.4751255090831748,0.5882684221342399,0.2198309137745504,0.3399852238649745,0.03270351862907671,0.4308528978064149,0.6090320250644149,0.4186843028499788,0.31578815651873765,0.19906813837458312,0.4916433778641034,0.65178832175225,0.055447007864788136,0.1632802499005374,0.31062394105462926,0.6545300718561892,0.5561143987287192,0.3183289558047965,0.416724984243798,0.4339124536089008,0.23349812221050595,0.27612053697200173,0.5419194557154532,0.04444047877994874,-0.02285608123908558,-0.0013341042442679438,0.3906840512513495,0.3287085887993952,0.1841451077475604,0.6250010776240064,-0.014901738377680324,0.3871159206220455,0.6305103506991938,0.2442942066118787,0.5351863280000905,0.2663370802167733,0.31805944200639186,0.5281437917014106,0.4957783161051391,0.4629298148270347,0.1634503664150752,0.5811075788387817,0.3927152300079772,0.6504554444909928,0.11787037762310855,0.5752571336344284,0.5733068177149399,0.382440474584792,0.16568002004593846,-0.02639250938605536,0.559779036388368,0.5410363319438303,0.2792729393257331,0.33357732425443165,0.019138494713607665,0.41869011190475874,0.30191302263299347,0.23686861311340235,0.48899370417434124,0.6792189203408514,0.07137590698282907,0.056869401865864526,0.6536111031841345,0.36726936071099087,0.15165045320384377,0.6269390805844041,0.805548775866677,0.37971597011096686,0.601960844063655,0.5096669630820354,0.5560968425257199,0.21550176327274925,0.5017732294679278,0.7204602804307744,0.6552759364729914,0.45155730870800254,0.3687997129437405,0.5622279857112173,0.1948596732756899,0.5741848580015683,0.39787786072088555,0.1867086715140475,0.33572917603018804,0.43047408235772383,0.5023446495345242,0.7267999158278348,0.6413012355928374,0.21043344939315092,1.0,0.5300626158790881,0.05333697023308635,0.18188245816908716,0.11400328090181568,0.6155673408791946,0.2696440261490373,0.35789990438386754,0.5525976593065823,0.20804999797373555,0.07060327194760144,0.3346131885310078,0.13414897803052353,0.493789138187111,0.27862057955294517
Thal_PuM_L,0.12366686796472734,0.4397421229713815,0.1554541942145738,0.5617544910270049,0.6955651983231262,-0.0029400941358939505,0.17374191495249694,0.6005988071181788,-0.05611679354124573,0.17805911321649212,0.18022106981480135,0.5038941062801875,0.31046316456849105,0.10504246328474783,0.7849582635484558,0.25608865489540233,0.6987169293982161,0.3105521788722892,0.4358476846735307,0.5038436627621423,0.4935131187511196,0.7561222702941737,0.6520797935434135,0.5959161421532695,0.5898347996908263,0.5998932140058485,0.37613936600403114,0.3159451636384976,0.5684878503464242,0.7171164215081004,0.5774917401761785,0.0812280489519663,0.2152643512437195,0.7447626584153699,0.05987510021728831,0.540336665470543,0.44340960070870156,0.6647280119121969,0.6070873042914341,0.7381240252180085,0.0421576998131904,0.16350992925142055,0.2799511646629101,0.2891437717759177,0.3703261731645951,0.2547821916235096,0.12446351746388183,0.3922491696375273,0.3045023982523472,0.07504984822857454,0.8710833266796788,0.6673384651617743,-0.032665320166169735,-0.059607473487468185,0.6524179206181018,0.12366230371414721,0.18130479445580014,0.47804424557805597,0.5481955516298397,0.13830253763518677,0.0982713615894969,0.6693456649848843,0.023505808546656938,-0.055700394685889096,0.6265231604784363,0.6871374578474132,0.4318682189797882,0.4828556436211111,0.5473436133104722,0.12750330287283965,0.7544206230144176,-0.016017057776694755,0.2743578407104406,0.3942600615402584,0.5852523870133952,0.6525940676829023,-0.2646724196025449,0.4001605082800681,0.4229339227158462,0.3375267317416864,-0.016990817095329253,0.2556093153367037,0.5395784406127339,0.7449120984531123,0.40561599534757176,0.009124945732415702,0.27399177892963833,0.2485131316271921,0.15603447654788086,-0.015269482630947085,0.470026694061435,0.7589313925046178,-0.07078209384516906,-0.019435746000664163,0.259612793850757,0.23583552436585334,-0.18207176148851534,0.3416626000927461,0.6448744036953554,0.2765331730550842,0.4574203748060226,0.6215027359801739,0.41100778537767185,0.23450775407220179,0.40524117737128973,0.42954892209912493,0.5643933237156875,0.24783552665525788,0.44285987897603973,0.20655962804368783,0.14275197815069413,0.5463523648869956,0.023248875328831662,0.5268043697359893,0.2028395571862686,0.5474017365384046,0.35091627370332923,0.504952458499867,0.506770979926183,0.561805867887584,0.5300626158790881,1.0,0.3654234619673279,0.34790333911855975,0.1872298008383306,0.8259512499926894,0.04166350079943691,0.45881919525357323,0.5326239762123945,-0.07796304895419946,0.07816746213253206,-0.052523958121682784,-0.056319136109776846,0.44958283979499347,0.5268558446555479
Cerebellum_Crus2_R,-0.391481842111825,-0.05757529229638588,-0.004106533483873445,0.1007408917793057,0.04729391399254621,-0.4544289623960833,0.4874699707669212,-0.1305715355151516,-0.5251094272558189,-0.3031961843284134,-0.36712573747555793,0.3818370371442829,0.05637863855877979,-0.4176942629005458,-0.002972118585592427,0.30289503550647257,0.7990072412362372,-0.06657888060145518,0.7305185067368876,-0.1079687262595949,0.7908490653841753,0.39374029833687274,0.10583626636527056,-0.20756990924794058,0.7662767526274243,0.12655312141551875,0.8315338869867536,0.6965440293208615,0.04072141240860463,0.45529710921157873,0.052397102023542946,-0.4694950504256923,-0.06807860260780581,-0.07616777995343811,0.024786674985701716,0.5837193183573763,0.002869448058699595,-0.03882673834334419,-0.06079577869743427,0.31233053117253906,-0.44472135602077084,0.09778089746406855,-0.37382182119381024,-0.12231279771780061,0.7560892874455213,0.2144686129169009,-0.0022294246426110384,-0.31526609149920737,-0.09898340903253025,-0.416080478567501,0.20315978239697277,0.29992831050184016,-0.5655146574004504,-0.31395240090172055,0.23944849579579502,0.24879777912667253,0.4899549260055101,0.7465995848872568,0.7441329616948016,-0.4542610442445544,-0.06431085233820766,0.1549560528750658,-0.41578403959510196,-0.5866964694624354,-0.09947986874372522,0.3153993897267521,-0.20829434450040146,-0.34036907679791717,-0.15107407402799888,-0.18490930940851943,0.2934451959499189,-0.403206732582179,0.027739692222368353,-0.38411181578595033,-0.023480274237206795,0.2517687418085366,-0.7067040244148751,-0.2750416735732382,-0.16459876405815102,-0.21297292369371001,-0.6123465769564316,0.6837777048142374,0.10811951561409038,0.20762173228251798,0.6393669192304228,-0.18144100007454075,0.7699850053713793,-0.2286381914247309,-0.5476930564357797,-0.616063406018439,-0.19400891418614602,0.20017696413290775,-0.11066405634436709,-0.3496433028483562,-0.11520459446889465,-0.4903647895971816,-0.627836575755765,-0.2441274856219628,-0.023906234378204806,-0.17867824432364962,-0.03099905905972148,0.019789195550545313,-0.309549744090796,0.5806493949811494,-0.0996725221110476,0.08564287103963673,-0.05678785955187281,-0.3373530495790431,0.09239954316156683,-0.18334879342706395,0.2592123063401387,-0.0016666668043153238,-0.37819091459968207,0.690012505718579,-0.321443160376653,-0.15470130825962838,0.033527253039509555,0.027060515125206283,-0.05154453456094472,0.847626629666343,0.05333697023308635,0.3654234619673279,1.0,0.32941339887362947,0.3839294228278574,0.11469910340044412,-0.39861355674444715,0.42498146558332406,-0.16007817821227474,-0.5099847658849521,0.5150790241994981,-0.4055761121263469,-0.34524090147965253,-0.3454954103050949,0.33711038275411365
Amygdala_R,0.393987324787784,0.018800494721234143,0.36652955002861937,-0.29023218582439886,0.40611315124237674,-0.26399290900267025,0.1697335874133263,0.34142097356498324,0.40011081589247466,-0.04480054863394635,0.1561255985684582,0.3490775998924641,0.39827413606509,0.13957106180309142,0.09919030038390939,-0.20887286954071846,0.49337585878135815,0.020077760261346746,0.29470822996020307,0.023827228853892497,0.5030644409239781,0.016588248059009374,0.5829202271540938,0.11101583716165662,0.3385599337658937,0.2727034901969551,0.37769536362428263,0.333771897241481,0.041076848883302305,0.5783281925636545,0.26156082214337467,-0.4305984821932671,0.44515319084311394,0.3157566571944995,0.007887362831890633,0.13971185417421603,0.09151584802620327,-0.06350717407653778,0.27960344123354686,0.24193904256913912,0.4502984157915649,-0.2897467284750715,0.37947610528556436,0.09848609886447775,0.32166773470165233,0.3091607673022115,-0.29051607611438035,-0.007002404849372484,-0.08683416542253784,-0.5178356212635504,0.3512212390946866,0.2504706663785461,0.3171195519078384,-0.4494982089013324,0.16069996719960256,0.356165560066408,0.16929481924888806,0.3661374388529022,0.41629903152789427,0.35154963509661863,-0.054088081715985135,0.1960107223163933,-0.13518455086807774,-0.42023226620301773,0.12184162235763638,0.37814570121067714,-0.09037050956739201,0.15330338578194777,0.07379517844798872,-0.2941993419691056,0.3223286679635078,-0.2901878950802368,0.18536766152709042,0.18133128928285092,-0.15929411241029393,0.22301447089162393,-0.5884760388828878,-0.2170230400096965,0.10029757984452284,0.3307553787154209,-0.15718861727471145,0.23311943478654265,-0.03476150348560134,0.321156612761427,0.3380073508274663,-0.2793305791973505,0.25593047227301186,0.307034916918477,0.10091084347788595,-0.0038954559531633546,0.3321953925975128,0.2249763262690607,-0.4380194936732378,0.441613880679463,-0.21295519148303088,0.036024964302980175,-0.6706963247016033,-0.003804927036056388,0.024782444590389353,0.5127279580796851,0.3584687365199427,0.4191439971886671,0.3739815582401946,0.4263233639298536,0.36447102922394214,-0.06699085359767479,0.3678312040502513,0.11087866117766418,-0.15386799171456692,0.2594753659706957,-0.08280686336361354,0.5650337421573357,0.3175701191660888,0.40125202649021435,-0.42380679129385335,-0.01422890446270332,-0.20756661271097626,0.031413525635315596,-0.19887096868278947,0.41425163165250256,0.18188245816908716,0.34790333911855975,0.32941339887362947,1.0,0.13006566972440417,0.2817685057139872,0.5259935395351187,0.035411727484720046,0.25853237405111484,-0.5416263296961831,0.5154851483438888,-0.4792250762661014,-0.6966079567747059,0.11215766924461473,0.42329005713396867
VTA_L,-0.49079787386730006,0.24300315345224455,0.08597936728743055,0.15313037176612668,-0.188992273788986,-0.1040168451160825,0.7714300194849908,-0.2371644893567473,-0.24755977432328083,0.22646654671952543,-0.47652194184663704,0.04373807585673225,0.48524581703845504,-0.5882222920624537,-0.03092777050075132,0.4116402421688516,0.3633077640647976,-0.20819800834120158,0.5504727434751064,-0.06335169545170256,0.18099920664663316,0.2795653169410136,0.20314588850350382,-0.03218730264611284,0.5311992707185192,0.034212947149838656,0.5916008426789855,0.694257911831675,-0.18377320872630343,0.20045436396171926,-0.057654816137802496,-0.3368354768783845,-0.43381577408375255,-0.071908126881061,-0.20871225813214034,0.622469792431825,0.06603005996120735,0.13082781254464748,-0.07880867429962826,0.4108768732356614,-0.27171201070803075,0.054898406539056525,-0.3915126871745867,-0.2934587359677873,0.6892361137320483,0.00818098147439148,-0.33486189228921376,-0.32697016789228944,-0.128369089165477,-0.1388362453660129,0.0657764037449867,0.044274652541896976,-0.5036839867966479,0.16165085094663184,-0.03911407276425233,0.30122783081898147,0.33645034866651713,0.5140136512629006,0.23698318029931237,-0.3339176060721135,0.5827221534753602,0.016551982939953205,-0.4584456909152777,-0.3601931473630242,-0.1749320413526367,-0.16823092909310644,0.017313156710358022,-0.030182455610388858,-0.003623788845622046,-0.2841969645167226,0.15033992252132233,-0.33209857172397156,0.18716691391900206,-0.09941559251039873,0.1378236267589913,0.16668270240221886,-0.33954924160957756,-0.05121758449703207,-0.5531832576184519,-0.27940910438907374,-0.5905755669133337,0.6717125209272959,0.12919899149929756,0.22844973206934233,0.6800877587002907,0.25710957326197836,0.6491622826880246,-0.5366690509865871,-0.38894426099396223,-0.660247004423878,-0.11808814639997449,0.22096417601261187,-0.29051384027364946,-0.3765903775334965,-0.09215902736166032,-0.536831289740706,-0.07033722853293652,-0.255864071556363,0.042280327861201734,-0.38554086690691286,-0.15816594989885677,-0.04586744423724618,-0.11056129177245176,0.5514263406389794,-0.09610920609388142,0.36125166531627473,-0.21399798310599213,-0.2611608982704496,0.36688463013762407,-0.4209904247949094,0.6327124509823607,-0.27953912514692636,-0.12452428614162019,0.47352000616002576,0.17003183127333144,-0.23035085310936593,0.18027539300669962,0.37101275531842565,-0.03275245939417098,0.5163186563763419,0.11400328090181568,0.1872298008383306,0.3839294228278574,0.13006566972440417,1.0,-0.057572152737184405,-0.32664414887502213,0.5114726409599571,-0.4732681067606004,0.13455794752758782,0.34560421013962245,-0.40401925002733513,-0.10341178583846593,-0.30093888681468645,0.018878189429620412
