,Thal_MGN_L,Cerebellum_10_L,Temporal_Inf_L,Rolandic_Oper_R,OFCmed_R,Heschl_L,Insula_R,Hippocampus_R,Parietal_Inf_R,Thal_MDl_R,Precuneus_R,SN_pr_L,Supp_Motor_Area_R,Thal_PuA_L,Thal_VA_L,Vermis_3,ACC_sup_L,Lingual_L,Thal_AV_L,Thal_MDm_R,Vermis_4_5,Vermis_7,Thal_LGN_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,Thal_Re_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Angular_R,Thal_MGN_R,Frontal_Sup_2_R,Thal_PuM_R,Temporal_Sup_R,Postcentral_R,Cerebellum_3_R,Cerebellum_4_5_R,Cuneus_R,Calcarine_R,Parietal_Inf_L,OFCpost_R,Insula_L,ACC_sup_R,Vermis_1_2,Hippocampus_L,ParaHippocampal_R,Frontal_Mid_2_R,Cingulate_Mid_R,Thal_LP_L,Olfactory_L,Heschl_R,Thal_VA_R,Thal_VPL_R,SupraMarginal_R,Frontal_Inf_Oper_R,Temporal_Pole_Sup_R,Olfactory_R,Occipital_Mid_R,Raphe_D,Rolandic_Oper_L,Occipital_Sup_R,OFCmed_L,Cerebellum_9_R,N_Acc_L,Fusiform_R,Amygdala_L,Thal_PuI_R,ACC_sub_R,Calcarine_L,ACC_pre_R,Cerebellum_Crus1_L,VTA_R,Thal_PuL_L,Occipital_Inf_L,Vermis_6,Cuneus_L,ACC_sub_L,Thal_PuM_L,Temporal_Mid_R,Cerebellum_Crus1_R,Occipital_Inf_R,SupraMarginal_L,Vermis_9,Frontal_Med_Orb_R,Thal_LP_R,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_IL_L,Thal_VPL_L
Frontal_Inf_Oper_R,0.2239728740032069,0.3446185594714389,0.16328000470849555,0.668303996306824,-0.07910964774129048,0.4435003964694426,0.6162767796803902,0.47165638886067224,0.048816776801279924,0.4050309817877361,0.10952246532340196,0.14145096664182052,0.5952242435861859,0.4999600548042305,0.3119457075678474,0.6739269250601447,0.7066407403644521,0.4799224834236614,0.4538138187370731,0.5383762773821466,0.5921126709571344,0.29983199281395706,0.4036421590550735,0.313648920714062,0.1412734514815604,-0.1371910303341997,0.7140108868630216,0.15377572776352627,0.44129610511976475,0.741148477484856,0.20444089595695414,0.04001869728989761,0.4694859787658341,0.5115854307934729,0.76488158297517,0.2736875026853476,0.6504554444909928,0.5960222551521013,0.39243943105621576,0.5613124116550181,0.14904309717689954,0.06649763707166441,0.36619667807797995,0.615009339514412,0.6752111015112123,0.603928974056997,0.42196650247202455,0.3518021685571738,0.656142204526791,0.5548634976931063,0.12085403508968083,0.4971141022708947,0.30686108677260604,0.5922859187868674,0.5189375259464827,1.0,0.241199388208988,0.09875728354527162,0.34354404218416773,0.37885279159789265,0.7191979136035654,0.12631360269107747,0.3063134925040772,0.33513372954242754,0.2587323067736538,0.5892297208903206,0.044124459055552685,0.5379807004751926,0.28132829504060464,0.5486624833910385,0.11106470604861483,0.27258708808707793,0.16802253547620635,0.6692255238715238,0.22196375103235466,0.5061191833237763,0.17060068964361183,0.2189124380765477,0.6525940676829023,0.5460542386007958,0.3171645835622124,0.2999724043665609,0.3672917433872171,0.43938285431065965,0.2527421151234776,0.5456709053273251,0.15333255709569693,-0.0825668852134117,0.4197943514459038,0.5854633385519813
Temporal_Pole_Sup_R,0.1897300080317345,0.23744699562803914,-0.27921042654153483,0.1289733110534874,0.15365521715398317,0.08312817407282982,0.2313075973307764,0.6929981989685975,-0.19704315475528272,0.27968022598762127,0.27724637732637875,0.47435229908233456,0.19061412077212414,0.16817630037907785,0.7172222374133082,0.33160318285911683,0.37397246843471904,-0.2854602687346682,0.3534039774941286,0.15642057653285385,0.3187576628451326,-0.44550470676599835,0.26734631221657396,-0.05108498005952827,-0.14611720016899096,0.0718380956652173,0.7005002299669887,0.37910029698244896,0.49055537472723815,0.3363510398464386,0.04193108380339516,0.4569307703038666,0.383833840846455,0.20299026210238078,0.36128731619822024,-0.3128056123618926,0.4751255090831748,0.3690178791797874,-0.03218147701788467,-0.29409827743753625,0.4842565440520998,0.6524067029553777,-0.014716672864599135,0.4138819746548582,0.28899736895926403,0.3192668938028351,0.728295239550744,0.7149761963176114,-0.04995378134933066,0.1778626671819692,0.5064409039758239,0.4231424977523448,0.694647587953512,0.6204458475943812,-0.2444168214371982,0.241199388208988,1.0,0.6074859569590766,-0.185582742515577,0.12089124310662129,0.22643246754978863,-0.13324464855446122,0.2902494641801865,-0.39989045698722203,0.37329291123849173,0.1666932549835167,0.3533738773460472,0.29503752094003793,-0.23194108255764517,-0.2265621985462406,0.5612840971827568,-0.4206652606349086,0.46330664539816235,0.2879139052004488,-0.5544189865924214,-0.2668228851132348,-0.13590125836459577,0.46564968377207877,0.2152643512437195,0.30421298134189334,-0.28079225806475994,-0.32286156251838083,0.38543770401496735,-0.15820232855941088,0.3772350045080977,0.41431647201221455,-0.31442343701290787,0.404934151384345,-0.21118282540377958,0.5275567774001083
Olfactory_R,0.1162516218834051,0.37966492840077654,0.13082880164043592,0.25085914441000456,0.66120690924051,0.42538300451839944,0.3452333692303435,0.7320615122505962,-0.060903951598835424,0.17767824341979843,0.2079029412924576,0.6497833657632758,0.110448020335482,0.08913978077670591,0.7885753028941669,0.2436046932344991,0.43690952346771256,-0.5249273364227929,0.6866245169807267,0.11696665044626257,0.3285926140285265,-0.5643500692096421,0.26534482215650684,0.30650501777946404,-0.08680905408413324,0.1603500755472758,0.41875544601195647,0.7341617027416651,0.5479059885352883,0.2366685604272779,-0.008397943734443976,0.8465415472588419,-0.028090673884398204,0.2926794413219978,0.1811969925836501,-0.05780062747099659,0.2563361564203676,0.5292903798613123,-0.2387476691129477,-0.47590739744279004,0.2511547281233847,0.8757196413422651,0.3584595275071368,0.5129777069457422,0.23102687118705795,0.3735371449084867,0.6412933288936639,0.3275211411774078,-0.12522272964659759,0.100904625336134,0.8933295407777191,0.540832066414501,0.8162609047358884,0.5739696823491515,-0.04430186969298178,0.09875728354527162,0.6074859569590766,1.0,-0.5748442504014426,0.11511107797140462,0.25553669946100827,-0.26048142025309573,0.5641224381135098,-0.5531515687472904,0.7755550310409919,-0.18923008512925468,0.7566735681181204,0.45731838179382883,-0.23075090256935551,-0.4269620803329238,0.6653805013196189,-0.496441338640652,0.7279575371414579,0.2753663522801875,-0.6320689048999723,-0.4282456995972282,-0.22178069343590154,0.7464007229904941,0.12366686796472734,-0.2434576039527245,-0.5125193862832198,-0.6482698577793948,0.2098066574102475,-0.3096982314354425,0.12255414290350591,0.3868936347617959,-0.5043610380422283,0.22176547147905606,-0.2763381396407427,0.5002165225542424
Occipital_Mid_R,-0.11842795756660016,0.04810423220604301,-0.28053187467759866,0.2284145578400755,-0.4254141092526834,-0.16711088648017616,0.1715081867809437,-0.17126461889047398,0.30349592129438485,0.20206364165439528,0.2552907051292879,-0.2559491191942046,0.3841593551229943,0.27742320254193154,-0.4312555483006563,0.3411521436862469,0.11186795377619622,0.6229290756534425,-0.31413718818788355,0.2810205436180121,0.13050084494086567,0.2984559422892833,-0.169536123822194,-0.14125824361003864,0.020873754596580578,0.19521459134057217,0.1423916121131028,-0.42241272448748773,-0.020744927115877786,0.15570535580050032,0.5649625285669693,-0.6149623806057083,0.3959660878181053,0.022418751757989214,0.39478849634852037,0.29546994349372174,0.2662620923186551,-0.09433521330721521,0.7263161330988244,0.6158485567617151,0.31102443691768134,-0.39849311498737167,-0.09675144697779346,-0.007199176266376702,0.16792724332766149,-0.0025153167834932023,-0.0809962568407011,0.09754746109679789,0.5330014729887527,0.33234574013712453,-0.48798363174355774,-0.1339847266229074,-0.4896371046436807,-0.19455084802501318,0.37956852016953146,0.34354404218416773,-0.185582742515577,-0.5748442504014426,1.0,-0.006630649120260971,0.18324790064383617,0.7301994284886716,-0.1330753821970425,0.3356090430936868,-0.2935023947729732,0.34778724137403816,-0.469699986248264,-0.019473292133088724,0.13204659647991232,0.6390574137210444,-0.3727581230209637,0.2370795158848663,-0.4473729523909861,0.16623111696836082,0.4147114676691709,0.4107146752984968,0.7162802784968119,-0.45195037415458955,0.25608865489540233,0.5713343848917651,0.32685960552913834,0.5226456358605936,0.324711553280076,0.19865362390995528,0.12626545516594564,-0.025783356271690858,0.30733546715820004,0.24122538490375015,0.5719178884073761,-0.06140903172652564
Raphe_D,0.23135862212632027,-0.33470420410635965,0.5049667393281033,0.03877970730136799,-0.1234270220889018,0.37751840461344616,0.5300670302622912,0.3128036896932102,-0.5216862106854088,-0.3716687182229011,-0.31247054252930057,0.13314187683965975,0.12468168572782258,0.5790939213759786,0.15838409923561778,0.36260036678411045,0.4427850108019092,0.335205125036357,0.3879431542268901,0.5256033027187766,0.20827092332183625,0.4921750098277563,0.6543578128603839,0.39299939024093555,0.4801086754061577,-0.5692936383697094,0.18934043910829537,0.1944295567640312,0.2650386314314045,0.4327779174813283,-0.35534751453041086,0.08820227200180414,-0.028862080255255357,0.7056454439835862,0.25998751048718943,-0.3908059810317308,0.3093353587372552,0.35320674664031093,0.051422096283569065,0.399557357847187,-0.34019432836861246,0.0501240917560447,0.26939311012155037,0.5029776733770671,0.42091962977376723,0.6277764686031784,0.19570571705863107,0.09410472241699795,0.13918546084487093,0.17996393187972226,0.12310151038637675,0.47146248660780554,0.2571596551860081,0.5545972449788773,-0.1995936129003901,0.37885279159789265,0.12089124310662129,0.11511107797140462,-0.006630649120260971,1.0,0.3499985929178885,-0.36933188769571806,-0.0668151127476624,0.48179281174254596,0.27563569967967655,0.6855715507463412,-0.1185182752008335,0.22249490997666735,0.27247665754669564,0.2656056522263442,0.082615046537456,0.6025527636750956,0.3297924258088071,0.4862674581531052,0.3159865908919129,0.4767532158199798,-0.2520201460486473,0.2130125762370895,0.7171164215081004,0.4483338565871218,0.5344736643126785,0.35726988018059086,0.026373739226790434,0.6617016498001062,0.25250115896498987,0.7122686591221329,0.37756880155633005,-0.4837269351413148,0.1815610800693367,0.4000550306338274
Rolandic_Oper_L,0.2415571150826403,0.3596831391548784,0.3998177173289928,0.7862019465223599,0.26970294320932814,0.7867173760599009,0.6714981983192839,0.6483816965856278,0.16394032107287082,0.4228309637568987,0.41281427197788134,0.3373061223309915,0.7321308770147172,0.4076903940938103,0.37816533575132766,0.7317247026208542,0.8096656276717223,0.3591698767298686,0.6769739686908285,0.6819855087944747,0.7197231255723552,0.030663403332974473,0.4891538299936353,0.7387821135042214,0.13915908914239622,0.06695753635840458,0.5358484617190783,0.3306011983862083,0.6085881775825328,0.8817940593115772,0.3035685582395782,0.3235848388212827,0.45725878787338115,0.6857480383898974,0.7109041359654779,0.2758764424853205,0.5988699272674178,0.7981067932320436,0.47675323443306283,0.44631031803795923,0.3152948701807616,0.20033735003182507,0.5997618486680008,0.8197188939751094,0.7395766397223493,0.7892430570774617,0.5486349309202608,0.42030672933892377,0.7547529015365007,0.6558159959593045,0.2726375859968823,0.7019876203219261,0.3596526705541376,0.6710247154212324,0.4641541428655185,0.7191979136035654,0.22643246754978863,0.25553669946100827,0.18324790064383617,0.3499985929178885,1.0,0.15092498963433776,0.3573514545472735,0.057370645345178814,0.3441428759602145,0.40047378273688,0.29530888653905984,0.7235310767705556,0.0215601807980898,0.5158026311191957,0.23113436583693656,0.1223977551681406,0.46989207482493567,0.7597863721544653,-0.0022276118117079244,0.2352179959013854,0.20188920454956952,0.24691776273299137,0.7169809428251385,0.2766253400872719,0.03294494999951377,-0.03005977471451479,0.607824141771951,0.2556340796451026,-0.006592309816389055,0.6393801361848549,-0.03610660837522599,0.09231804045861514,0.5561415596106264,0.7417778366515644
Occipital_Sup_R,-0.24537856692428953,0.4160514341238857,-0.29475286628543407,0.39307727573770895,-0.09295857884947052,-0.005718108992762137,0.07066212307797205,-0.06118302844898488,0.7931064470584217,0.4186122336096059,0.6600451407218003,0.03842708415266891,0.43653402907391453,0.011627272920280388,-0.25156780637063614,0.37659202231396066,0.1384697315809744,0.22541996699923716,-0.10479380551884673,0.115747138239861,0.23863199786549208,-0.2517785682802624,-0.4145399548000549,0.0074647904329136275,0.013649876943298963,0.7356987232839606,0.11995685747650925,-0.13883707832972195,0.24195517717485987,0.06014267587417933,0.8689649461283608,-0.2709089842503323,0.518840511038811,-0.16348963927837556,0.18514427668627087,0.6977311234205912,0.27612053697200173,0.001943101362827034,0.7513959457810199,0.21617576682985234,0.6445635004640367,-0.07169852973539088,0.12944686396888538,0.009325102178685363,0.048072028096574924,-0.08333389311171882,0.041154489525921885,0.2523875287830472,0.4403051324282946,0.31385575431470614,-0.1422034085580833,-0.1289072202297839,-0.3246355180871025,-0.21571713504953222,0.6311466145808469,0.12631360269107747,-0.13324464855446122,-0.26048142025309573,0.7301994284886716,-0.36933188769571806,0.15092498963433776,1.0,-0.08466007162918213,-0.1872898631273269,-0.03593329889031294,-0.23873719269415306,-0.035566414023272326,0.08495565774065628,-0.21067176284165381,0.341528126259179,0.006886948319095166,-0.27495175295066604,-0.2236710817595038,0.13954107019347026,0.05000724230700768,-0.0377569636308806,0.8860608596187436,-0.31977911623924254,-0.059607473487468185,-0.0037073504073858493,-0.3052160580955612,-0.05652584251846373,0.435192737282342,-0.3341746697752767,0.05604703616391325,-0.1904706141913504,-0.09025655934378156,0.6500385867046177,0.5084434969131164,-0.043690934885524745
OFCmed_L,0.1401148040142115,0.3932301233024568,-0.05899384510080276,0.36951364344255594,0.5951606290836396,0.29793141792841477,0.23908683415740767,0.5261535355688642,0.03444156805594839,0.4029208801652191,0.20277872880731904,0.3790734967255134,0.2533680403641749,0.25131668367887516,0.4385525625338523,0.22911849748119414,0.38182990150117757,-0.17910839315260674,0.3418856224182826,0.18271739096919784,0.212515900147589,-0.32652918198286046,0.13855655607740872,0.11649360478299395,-0.4217214898011495,0.15268984764963286,0.362540863390272,0.27280350626189104,0.14161452175926104,0.278245472282508,0.18745164970275424,0.4026516406366593,-0.0334310755540799,0.22465839983102667,0.4873610687748256,0.06988547496343753,0.16732213592122788,0.4354116651266759,-0.03295025713346355,-0.15636115119575703,0.23948948199101458,0.4087645965409091,0.2258976028225091,0.3711938880094551,0.29237358394123114,0.3218667186383178,0.4930343634168064,0.08055540912870571,0.3121271509521506,0.3358108003191344,0.4466452386586926,0.40924388946057305,0.3925296690448559,0.31132314523318555,0.19351955043603136,0.3063134925040772,0.2902494641801865,0.5641224381135098,-0.1330753821970425,-0.0668151127476624,0.3573514545472735,-0.08466007162918213,1.0,-0.3585338263116423,0.43200687899277473,0.01028482279723864,0.4814501808655914,0.40527192188706596,-0.11169628839880863,-0.13341230501345644,0.03826227205273601,-0.3297996087927812,0.34003419363165116,0.30471263480618366,-0.45062983397533446,-0.2507508638144711,-0.06654958560013205,0.3969073285779425,0.257839568529121,0.04549547407115934,-0.2579913065987373,-0.31068979505796995,0.2415640839824653,-0.23513967223525048,-0.190707417838296,0.22678622621530567,-0.4163825864174531,0.19562084407347732,0.03029091497560887,0.4623610132235795
Cerebellum_9_R,0.16498761387408142,-0.45159798770223253,0.26530377821888323,-0.13225439693646368,-0.5887821859296256,-0.053595390082256084,0.2305485216390568,-0.4399265815596993,-0.44209916497724694,-0.3922508846857827,-0.622610062944771,-0.5147538291171619,-0.1177291698915181,0.2630539383519661,-0.4591686619130766,-0.026962086685290626,-0.03289182742544388,0.7735256168727921,-0.15874469599214008,0.25875321478513647,-0.10386648933872444,0.9822730361545423,0.16447021888460803,0.01779918250535641,0.46469329589945324,-0.7385926425914834,-0.13407673493957367,-0.4047734040713222,-0.20704627958905922,0.10082698111460667,-0.4576261364274042,-0.5935946043935422,-0.17371964976115656,0.2090397986177455,0.01612252920085673,-0.1876672480089152,0.014984722258356094,-0.18078152323473065,0.1030229122763489,0.7749659448239035,-0.6233590360281032,-0.4739540969616569,-0.07019851400745247,-0.03140063655574426,0.1830315325668813,0.0356188078220044,-0.5192961820319424,-0.35707889667077863,0.09093744751109543,-0.027577830668128113,-0.48096839611233944,-0.11175291269421449,-0.3604374405476973,-0.08661893693850024,-0.06553677263414062,0.33513372954242754,-0.39989045698722203,-0.5531515687472904,0.3356090430936868,0.48179281174254596,0.057370645345178814,-0.1872898631273269,-0.3585338263116423,1.0,-0.3676952625409201,0.686122094092914,-0.735184250100854,-0.23046500064483047,0.5837874181668937,0.6111163248238124,-0.33959231043087246,0.9182379561388647,-0.3681073207913636,-0.014793099484776612,0.9125749453223732,0.9075369806182788,-0.02582319716468164,-0.22874796643264778,0.3159451636384976,0.5041767598390077,0.9410965627582735,0.9073327057311962,-0.25062752897147583,0.8235494488744804,0.1579135136318941,0.14635998936563213,0.725177618603298,-0.7470663953486295,0.2597450155611232,-0.20526434552787506
N_Acc_L,-0.033618181736677806,0.39530917114116804,0.29088711449393445,0.328858236611645,0.4989875514788426,0.5267738216702847,0.4135833143536494,0.6501939343595515,0.1369050326943287,0.08260440040225575,0.3017863159782689,0.6112439332835061,0.2842354106793422,0.29012854409726246,0.6399500863673973,0.45540399212760285,0.5641316116496851,-0.3239616373655331,0.6432650216332602,0.20466681302132866,0.4571001996693495,-0.37693859175426114,0.2921915709552446,0.3993186076497182,0.10618804616722648,0.22888494813425,0.400153401788853,0.7501618587641964,0.6127508442439286,0.28247012167831664,0.19205566791437403,0.6680239892458794,0.14124262324490372,0.4656153421722988,0.2210132672505025,0.18873774993550566,0.3918126212720572,0.570112478406547,0.01912840014108344,-0.22312685825151682,0.25180059478686884,0.6411517377516396,0.4696101188859762,0.5600002468384737,0.3264083152096512,0.4637625371945737,0.5873438231237874,0.3146354025901861,0.10006721056489856,0.27693677188168414,0.7415377581838052,0.4865022694855886,0.6139475614232074,0.5661960279585605,0.21681368051942682,0.2587323067736538,0.37329291123849173,0.7755550310409919,-0.2935023947729732,0.27563569967967655,0.3441428759602145,-0.03593329889031294,0.43200687899277473,-0.3676952625409201,1.0,-0.10886060285961052,0.6580033076526124,0.5676582347789235,-0.08167160212375282,-0.21486198052127795,0.5598810592299586,-0.2853912065598781,0.5773369019504491,0.46754004126127624,-0.3933955090899496,-0.2297812757969723,0.01367969816428566,0.6013631782056217,0.31332343912552874,-0.19085533645460667,-0.38836195777292914,-0.48403123785299734,0.24790382974212483,-0.16315323833094164,0.3101934506438006,0.4623891352871113,-0.33602841669296135,0.1989388765791524,-0.08838101074877024,0.5431652728783988
Fusiform_R,0.29379427342125475,-0.25682653724424065,0.17024810495166431,0.08677582214782024,-0.3675278056274302,0.08679151577224002,0.42907928457827577,0.18324904867179906,-0.5938619457379897,-0.11340530121578982,-0.33501250336759486,-0.13795883984965857,0.22512162368849756,0.5352664029785221,0.026696102056670442,0.32121940922150044,0.30886726543700727,0.649611172894729,0.10851430813623716,0.5309483775581497,0.18837846690979662,0.6938620921395218,0.5440607789015072,0.08928623163030275,0.2198942773681277,-0.6829260766388351,0.32084027511268093,-0.146111460147311,0.027899289883302644,0.4982635647113356,-0.3064463973268484,-0.25496630860626185,0.11297685273506052,0.5008651393447857,0.512304367179729,-0.4389457138012884,0.4268217359635793,0.2620136348908578,0.21837519753530163,0.6918324832905797,-0.25966903870165836,-0.21133733268743393,-0.06349417270078156,0.33598386677442726,0.5371059868037019,0.48550596450711714,0.1432078211686634,0.11117752443974145,0.3299791544849314,0.2125193048002985,-0.20883155706470957,0.3301371403640375,0.0841827585323588,0.4163064693746818,-0.1613882671805234,0.5892297208903206,0.1666932549835167,-0.18923008512925468,0.34778724137403816,0.6855715507463412,0.40047378273688,-0.23873719269415306,0.01028482279723864,0.686122094092914,-0.10886060285961052,1.0,-0.4289279848437286,0.1369017445018726,0.44935039436684554,0.5464870561769536,-0.23357469752014184,0.7002475916676865,0.022547827040709872,0.34254743462649834,0.46138367387120066,0.7066073108691954,-0.09972584609445806,0.08043614659182033,0.6987169293982161,0.8617804617676292,0.8135558116371083,0.7287537879248698,0.10528375102714897,0.8055504490654279,0.22633263201392273,0.5368622450280562,0.5248956093498035,-0.45686800130456307,0.24281760997570528,0.3070425951315278
Amygdala_L,-0.062157656070701596,0.5597409914019602,0.2034064926368829,0.3990970359472908,0.7401534667086362,0.4592573294249958,0.07299193179492244,0.6897269094320787,0.3018666930050734,0.3770261994631805,0.4591302841183579,0.6004856472750881,0.28172097110826094,-0.10192531029245955,0.6809986620014153,0.2983296806846319,0.3235014763129788,-0.6357146230000809,0.5633824754763899,-0.02218219143470936,0.4325569483504301,-0.7111799741139807,0.15236575217615472,0.33035991483959587,-0.3446838700855245,0.4713769835236032,0.309820375371404,0.7007800242994562,0.37795139130081234,0.22537415300824817,0.2883972449915242,0.8383181393237322,0.10943932343911074,0.17964441988603405,0.1872816327143675,0.26725378162397123,0.16568002004593846,0.6033447514188488,-0.10405989953150727,-0.5362910691179629,0.424044748515477,0.5506708603687435,0.30713534062859393,0.33541982618942207,0.18441261226389596,0.30102403355506246,0.6871123631803676,0.26875673652791005,0.10564350991152785,0.17086630192001168,0.7029180209730567,0.4280547418104558,0.604891360611553,0.42119300227876416,0.24411044887837277,0.044124459055552685,0.3533738773460472,0.7566735681181204,-0.469699986248264,-0.1185182752008335,0.29530888653905984,-0.035566414023272326,0.4814501808655914,-0.735184250100854,0.6580033076526124,-0.4289279848437286,1.0,0.6157390417260582,-0.30483521103315897,-0.4039689169813207,0.40502617439816674,-0.617661585072232,0.6438218611664565,0.3050780446402233,-0.7403819014325923,-0.6119329321217624,-0.09769272256603422,0.47991465314228665,-0.016990817095329253,-0.478736223138732,-0.7207097553153327,-0.8338292044234349,0.29105121029050773,-0.4617910021798376,-0.055532720779024054,0.1588915901749237,-0.686662513769334,0.41473136635902424,-0.1872909518081882,0.4552917432386225
Thal_PuI_R,0.029768487057539976,0.517477348237297,0.37819119793320544,0.6262872366098546,0.4281893484309058,0.664410373456658,0.44362015955933237,0.736514619238863,0.2451378753163819,0.39974713066463957,0.4772706050191547,0.4618876132348592,0.6142618403556593,0.29805397261924815,0.5595375634145419,0.660435187112728,0.7058880223929538,0.01603459904895676,0.6556493821164986,0.4138645874453311,0.7430883507875694,-0.22196751266958192,0.45232492551722137,0.5766450603227565,-0.05518203097101549,0.2425181533022568,0.5259193289769871,0.5682189037819884,0.5621894269822996,0.6635290788083502,0.3567586069843898,0.5664175868717886,0.4029864328369804,0.6761086966861873,0.5555119094022232,0.30608265002022705,0.43047408235772383,0.8362189952306344,0.3470566957599981,0.14540219213782218,0.38525573430251175,0.30991919822444836,0.4633753534996082,0.6935539440400433,0.6377981830397369,0.6183070503807819,0.6938766393544753,0.4363361206330385,0.5486618752586541,0.6705055493029709,0.41287714765550576,0.5901334251622985,0.46991095700767,0.6621856413682752,0.44718555243524166,0.5379807004751926,0.29503752094003793,0.45731838179382883,-0.019473292133088724,0.22249490997666735,0.7235310767705556,0.08495565774065628,0.40527192188706596,-0.23046500064483047,0.5676582347789235,0.1369017445018726,0.6157390417260582,1.0,-0.05804749886823634,0.19475921124787512,0.2904942266748093,-0.131020631165078,0.5509851674847405,0.7279123431398896,-0.2759908454629195,-0.05158304134552878,0.11896008129307412,0.37401717392384926,0.5474017365384046,0.02491112387288746,-0.23086565907265313,-0.32142757351174506,0.4975227866467916,0.04379925201137004,0.09643797095886782,0.5829748321890722,-0.2546704549259311,0.24599267490585025,0.2330049171009042,0.7386364415554787
ACC_sub_R,0.21519178283595933,-0.2085851150934305,0.13336726579661357,-0.1274484374771866,-0.17545785902826394,-0.1055380432246432,0.010662740759071155,-0.16430843342065216,-0.34132960189187445,-0.32431680822576386,-0.4780473470890929,-0.5203675688993779,-0.07950175769535604,0.17928641138455645,-0.129176958568715,-0.08576177709260145,-0.0821897762577569,0.2574910242042499,-0.07610635834674093,-0.031160940297089584,-0.0393901283450041,0.6073110511579497,0.09890646043062544,-0.10152671025781052,0.03350207462362418,-0.51126708436475,-0.0769704049157078,-0.07402936252029144,-0.18485340845710307,0.09626756024148021,-0.2994794400077925,-0.18538409131159903,-0.16526551436287348,0.15223682143351241,0.012974185322263115,-0.12414214184933081,-0.02285608123908558,-0.1195009334247358,-0.058614567396908145,0.37422201930320115,-0.36941047567705476,-0.2763443475497151,-0.2496775039768444,-0.060957480317635516,0.11973243620890735,-0.0472674591630755,-0.21106277395801742,-0.28554416408199285,0.11730025344895892,-0.012167106409853403,-0.3250699783491769,-0.12006655446696891,-0.09108527353236373,-0.05004174945674264,-0.023869414260103895,0.28132829504060464,-0.23194108255764517,-0.23075090256935551,0.13204659647991232,0.27247665754669564,0.0215601807980898,-0.21067176284165381,-0.11169628839880863,0.5837874181668937,-0.08167160212375282,0.44935039436684554,-0.30483521103315897,-0.05804749886823634,1.0,0.21881276131143773,-0.23565183950631935,0.5430957032105902,-0.21551155679752318,0.061442140498919044,0.4479839500220069,0.4890727267054749,-0.1642702878177407,0.09186874276942796,0.18130479445580014,0.3091707777578251,0.6179073927729476,0.5633079507972594,-0.04599980367677508,0.5468681452834839,0.3089646574218347,0.12106263960506412,0.437347349206562,-0.4842012364335671,-0.08968422094846679,-0.038615708094602026
Calcarine_L,0.17649990273689656,-0.013330207627047626,0.21029758487830083,0.45492969622539225,-0.3311901356845731,0.2766331895936965,0.43130808199823023,-0.03737708551709545,0.09169797249902775,0.18725787641931135,0.0636569103197056,-0.1922320214431923,0.43169814118811706,0.2684463308348419,-0.27468966145101725,0.47199584212751994,0.3449383676154612,0.8400745360934914,0.10538577166250115,0.48954686312340956,0.43937049252360016,0.5622729525635085,0.16560852040826546,0.32359488935678593,0.2510154547772413,-0.1635914358009378,0.18815096795582703,-0.2687357858926793,0.15178779267371736,0.4558307700240948,0.19095358742646337,-0.38122124248428485,0.27752573927217344,0.3090775391665923,0.45741262989733544,0.24578968616632027,0.35789990438386754,0.2464531737020376,0.620290150944412,0.8853961565165251,-0.0005180211587327008,-0.31732410949239004,0.22897401592725183,0.30530892518487834,0.44306006824044536,0.32871723464395114,-0.09647793362409485,0.016007403842100316,0.5614780858624605,0.3395969196602974,-0.3451202381785667,0.21488977222374334,-0.2410013781489197,0.11388074504487503,0.3949600337415896,0.5486624833910385,-0.2265621985462406,-0.4269620803329238,0.6390574137210444,0.2656056522263442,0.5158026311191957,0.341528126259179,-0.13341230501345644,0.6111163248238124,-0.21486198052127795,0.5464870561769536,-0.4039689169813207,0.19475921124787512,0.21881276131143773,1.0,-0.19395571209901638,0.5377846039509878,-0.178654845030728,0.32142926135120836,0.6033279702919376,0.7076859001439166,0.48324279388678865,-0.23041625492899087,0.45881919525357323,0.5130542404436317,0.5266871565503125,0.5635618036148116,0.2752948998979261,0.5196735994009548,-0.014825759633272309,0.23404481936944177,0.45161490517927244,-0.18318373537180824,0.6870101497078445,0.13221825516434468
