,Putamen_R,Thal_MDl_L,Heschl_R,Cerebellum_Crus1_R,Cerebellum_4_5_R,Thal_PuL_L,Putamen_L,Supp_Motor_Area_R,Vermis_3,Angular_R,Fusiform_L,Thal_MDm_L,Raphe_D,OFCpost_R,ParaHippocampal_L,Rolandic_Oper_L,Cerebellum_8_L,Vermis_8,Cerebellum_3_R,ACC_pre_R,Hippocampus_R,Vermis_1_2,Rolandic_Oper_R,Frontal_Med_Orb_L,Olfactory_L,Cingulate_Post_L,Frontal_Inf_Tri_L,ACC_sup_R,Caudate_L,Supp_Motor_Area_L,Vermis_10,Cerebellum_10_R,OFClat_L,Thal_MGN_L,Cuneus_L,Cerebellum_7b_R,Frontal_Mid_2_R,Temporal_Sup_L,Thal_PuA_L,Cerebellum_4_5_L,Paracentral_Lobule_R,Thal_Re_L,Thal_AV_L,Vermis_6,Amygdala_R,Thal_LP_R,Occipital_Mid_L,Calcarine_L,Cerebellum_8_R,Parietal_Inf_L,Precentral_R,Cerebellum_6_L,ACC_sup_L,Precuneus_L,Thal_PuA_R,Postcentral_L,Vermis_9,Frontal_Sup_2_R,Insula_R,Cerebellum_9_R,OFCpost_L,Cerebellum_3_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Occipital_Sup_R,Vermis_7,Red_N_R,Frontal_Med_Orb_R,Cerebellum_7b_L,Parietal_Sup_L,OFCmed_R,Rectus_L,Thal_IL_R,Temporal_Pole_Mid_L,Temporal_Inf_R,Thal_PuL_R,Frontal_Sup_Medial_L,Thal_AV_R,OFCmed_L,Cerebellum_Crus1_L,Thal_PuI_R,Temporal_Pole_Mid_R,Parietal_Inf_R,Occipital_Inf_R,Thal_MGN_R,Temporal_Pole_Sup_R,Thal_VPL_R,Caudate_R,Thal_PuM_R,Olfactory_R,Precentral_L,Thal_LGN_L,Red_N_L,Calcarine_R,Thal_MDl_R,SN_pr_R,Thal_VL_R,Vermis_4_5,Thal_VA_R,Cuneus_R,Frontal_Sup_2_L,Paracentral_Lobule_L,Temporal_Mid_L,Hippocampus_L,Amygdala_L,Pallidum_L,Lingual_L,Thal_LGN_R,Occipital_Inf_L,ACC_sub_R,Fusiform_R,Thal_LP_L,Cerebellum_10_L,Frontal_Inf_Orb_2_L,N_Acc_L,Angular_L,Temporal_Sup_R,Lingual_R,VTA_L,Temporal_Mid_R
Thal_VPL_L,0.19173277800226954,0.520196805344147,0.7174345529622569,-0.15018827624105685,0.7695450432305946,0.8461753380773596,0.3346165311392753,0.5681807432641572,0.6818507483867743,0.23810249858013494,0.4329783222426516,0.47270406357457956,0.4000550306338274,0.3884716213914446,0.7263020896189895,0.7417778366515644,-0.0830496301599082,-0.03924240182380715,0.5990431851114832,0.38569965837643294,0.8114164239757458,0.6723609839909215,0.589282702183112,-0.1387195593548862,0.46720052941919693,0.7251823431582723,0.6574139343415049,0.8039942939844195,0.7212000279275208,0.5369126499921715,0.25205721437169587,0.6863197562936099,0.4828189411557905,0.34379670017556285,-0.08264128869342509,-0.2791100910457329,0.554910831679977,0.5233050824731366,0.4811203572477652,0.46821205111862557,0.2671752416255713,0.45326243942141775,0.6440465521378118,-0.05258187780462416,0.2122904727752318,0.8175371047548956,-0.2499567008424166,0.13221825516434468,-0.1479270508977201,0.3472175173917965,0.18541206377394825,0.07584759822455121,0.8141397809640143,0.32649115837793174,0.5327382013832301,0.4272950181858623,0.07428774686401234,0.4265198362697942,0.5081639428249574,-0.20526434552787506,0.49038050018097434,0.7703133286324432,0.5466635075850798,1.0,-0.043690934885524745,-0.21259633189740426,0.19347488238391716,0.14788848214637318,-0.10287051979526142,0.1779302554854348,0.3346811415648871,-0.13853989346424309,0.37718547260763907,-0.18323542964574052,0.1743169630608536,0.5809126445142065,0.5993390842943538,0.09463637951142162,0.4623610132235795,-0.11192699125587485,0.7386364415554787,-0.06287628684355671,0.06074684937909208,-0.2573782861692213,0.5492426611836216,0.5275567774001083,0.8393771259306896,0.8009410018284766,0.7626117370622617,0.5002165225542424,0.43464275448961814,0.5075249818303735,0.53154817617939,0.10111527677891428,0.35139657869361374,0.44082946781602766,0.7561679066841699,0.637098675910265,0.6230441892953605,0.21527733422119083,0.573877529894822,0.10408381967489354,0.2500066498783673,0.7698886359527154,0.4552917432386225,0.08355751534246342,0.017105273829986972,0.6474328941894193,-0.331568129123851,-0.038615708094602026,0.3070425951315278,0.6962938350425628,0.38108456440439803,0.5449703554823315,0.5431652728783988,0.17044518248058893,0.6340217332155552,-0.026221781114208777,-0.19910618313721165,0.22407303591547095
Occipital_Sup_R,0.39093517076223944,-0.031517491942196094,-0.1289072202297839,-0.3052160580955612,0.001943101362827034,0.13954107019347026,0.16425868279469644,0.43653402907391453,0.37659202231396066,0.8689649461283608,-0.06552179352109018,0.472912026227584,-0.36933188769571806,-0.07169852973539088,0.05208364260817155,0.15092498963433776,-0.15221890147798353,-0.4027736523875018,0.27612053697200173,0.006886948319095166,-0.06118302844898488,0.048072028096574924,0.39307727573770895,-0.16384884810167685,-0.1422034085580833,-0.011797943892829323,0.03579481954266406,0.009325102178685363,-0.011926683222058627,0.47434134660744603,0.5089014486666812,0.14810458214908348,0.010097705497216215,-0.24537856692428953,0.8860608596187436,-0.061990293312231756,0.2523875287830472,0.0074647904329136275,0.011627272920280388,0.4475383552208054,0.5948711770463291,-0.13883707832972195,-0.10479380551884673,-0.0377569636308806,-0.4494982089013324,-0.1904706141913504,0.588077227190054,0.341528126259179,-0.1766942778534195,0.6445635004640367,0.6349701799730126,-0.2620305055705545,0.1384697315809744,0.6747034333732359,-0.052740600309095234,0.579232141782361,-0.3341746697752767,0.518840511038811,0.07066212307797205,-0.1872898631273269,0.21858220439212206,-0.07280263026259153,0.06440958508654489,-0.043690934885524745,1.0,-0.2517785682802624,-0.19191937436151882,0.05604703616391325,0.3532884291210605,0.6500385867046177,-0.09295857884947052,-0.1721407490682826,0.5300566247151633,-0.09025655934378156,-0.2455108872790988,0.398075760098134,0.24195517717485987,0.4295214535160213,-0.08466007162918213,-0.27495175295066604,0.08495565774065628,-0.03281689258174594,0.7931064470584217,-0.05652584251846373,-0.2709089842503323,-0.13324464855446122,-0.21571713504953222,-0.002785945054529206,-0.16348963927837556,-0.26048142025309573,0.5161688234351404,-0.4145399548000549,-0.09062105806933148,0.21617576682985234,0.4186122336096059,-0.23483043924590843,-0.3076292722295195,0.23863199786549208,-0.3246355180871025,0.7513959457810199,0.3072043557692725,0.7073246586820567,0.04150805247889564,-0.08333389311171882,-0.035566414023272326,0.2987849317927134,0.22541996699923716,-0.08854883058140299,0.05000724230700768,-0.21067176284165381,-0.23873719269415306,0.31385575431470614,0.4160514341238857,0.11156936896041249,-0.03593329889031294,0.7210071622840374,0.18514427668627087,0.33629702069189227,0.16165085094663184,-0.0037073504073858493
Vermis_7,0.017897093402280597,0.06772587550132894,-0.13073010834628765,0.9599925917510228,-0.1825570676501497,-0.01979636729585692,-0.3562355160458194,-0.15005056165579186,-0.08623011281629189,-0.4952877824854441,0.5739318978772768,-0.01614732198984264,0.4921750098277563,-0.5358852819451203,-0.4691233018696521,0.030663403332974473,0.8592292239177327,0.931764926625544,-0.04823616804869029,-0.4203529707784859,-0.4501398336008327,0.16210716465953146,-0.16318938673802824,0.45986357695325464,-0.5179913661601574,-0.1316391891136441,0.009361248863052169,-0.07018078994046026,-0.1508248918575969,-0.25101339240722914,-0.059757009778539275,-0.4992064649408106,-0.7835431019038563,0.15699633951524206,-0.1097680044707506,0.8701639768095449,-0.4131624169314792,0.006916546433374419,0.25521790692148133,0.17272342544500008,-0.6967956002300829,-0.4078627326546194,-0.18211814763948875,0.8747002328002789,0.2882793485868424,0.13525020406344665,0.5234521637579389,0.5622729525635085,0.9657740625782024,-0.6877180262999101,-0.28193365439201606,0.8994236917967928,-0.07287739696386034,-0.7561602721287783,0.30020053535985103,-0.5675416656621143,0.8506456643698961,-0.22736553196836828,0.17195586351719191,0.9822730361545423,-0.6630068890115657,-0.5308298549414009,-0.5228681876705666,-0.21259633189740426,-0.2517785682802624,1.0,0.32573846342885826,0.10098204467774038,0.3944918335179042,-0.794413365771295,-0.5643762789398725,0.5128096522460617,0.03715919379086939,0.7281927116117233,0.525028284451175,-0.055444908446727205,-0.2858937401843411,-0.015593603640064327,-0.32652918198286046,0.9488557274190201,-0.22196751266958192,0.6122520388199346,-0.4812100859901202,0.907518706410784,-0.5782773607976205,-0.44550470676599835,-0.10625178815010607,-0.24962902417922175,0.21232248455459807,-0.5643500692096421,-0.4917679456505075,0.2163304094114841,0.07318238262446929,0.7537246783624562,-0.42113222418566143,-0.0697889022306503,-0.21414989587019048,-0.13549819427395585,-0.36772947472654305,0.04463355707658835,-0.32992161416573107,-0.6906263069657883,0.2820678017861658,0.03678844896814806,-0.7111799741139807,-0.38734024432744496,0.734252612067749,-0.6067911151028944,0.8914093218232044,0.6073110511579497,0.6938620921395218,-0.0415139436441159,-0.4872666625245079,-0.41008948502009324,-0.37693859175426114,-0.5963432076439193,-0.0001288702496592766,0.7307325670418514,0.6634815872059728,0.4862585469015546
Red_N_R,-0.11979860246195709,0.3839296768121678,0.2926783603263724,0.3850435693187085,0.2677797549668711,0.2999708899771203,0.07754309059125472,0.1325993670812909,0.29269570827012453,-0.2083616789593277,0.40785116057856574,0.21399840912536025,0.6416543569757133,0.04055706667820189,0.09447997812589416,0.31836164223585606,0.3963159913475359,0.3963475363188296,0.27862057955294517,0.013480711443253647,0.2562527065914653,0.2924381353589047,0.008858074559678943,0.2372869347910784,0.08871403616528573,0.09240857250527827,0.322308576955113,0.3772604818068329,0.2895400728544548,0.0025463078519850153,0.024674590358140423,0.10470911384004315,-0.08579337791544327,-0.0929440167117986,-0.040853621424452605,0.22468735826243152,0.11868735490901498,0.2530087295969489,0.5618813283904524,0.13003358595658082,-0.17534497253359627,0.08787997667662038,0.18816552965979516,0.35602753997187314,0.42329005713396867,0.3746670860090565,0.15216501694045617,0.24517653002781994,0.32770272914325127,-0.1510858497106023,-0.298727537020819,0.48193315024007555,0.36309929194729446,-0.26735859326771094,0.6268935574655307,-0.15807717534848417,0.4205512448688921,0.017544708762299018,0.5083828644989252,0.32486428508840054,0.0036444369535374556,0.11093949093218054,0.1329021268452501,0.19347488238391716,-0.19191937436151882,0.32573846342885826,1.0,0.159888691516407,-0.07010766013138668,-0.2454130974226841,-0.17937315785824498,0.12940747311790707,0.09600270635093772,0.3016977627726985,0.48143430786454555,0.10532060488491993,0.17930832169273583,-0.00565082962536503,0.03722635640379531,0.3727604271851756,0.1778299305052935,0.27120733698120264,-0.39736015623859045,0.2973429645196486,-0.07426707099555081,0.16729601427530316,0.43570271885039835,0.23981787327905166,0.4810246493497055,0.05542521732206893,-0.06907703342410176,0.5057879126938537,0.558635811109957,0.32319457330110135,-0.15933695884250124,0.4922135886466736,0.2889446323487337,0.08959296727408785,0.047478022685353005,0.14224604829231857,0.09394597828436956,-0.42947964537661754,0.22082303660562852,0.45980170202521975,-0.11715260321689243,-0.03080912947512066,0.36950126985423554,0.011796098515883412,0.22839202453908153,-0.0839741686969617,0.5504176916952515,0.1573976361290611,-0.2473694186415188,0.10025781017130637,0.14487632456625987,-0.13995885469989283,0.2988794814079124,0.27420328374395736,0.018878189429620412,0.48474967519108175
Frontal_Med_Orb_R,-0.2861047507370469,-0.18135873681455078,-0.0302138596669122,0.144676907678942,-0.015318590194121379,0.2320494227158684,-0.11347207743414449,0.0392556711857251,0.19906541077691442,-0.032335359338972615,0.04040204692148833,0.06276376544368588,0.25250115896498987,0.24396551311552786,0.036150241000345876,-0.006592309816389055,0.225022164840721,0.047425520782959064,0.3062525476836253,0.35527956647933445,0.15165589923438702,0.11378050474779051,-0.11262630703614522,0.4542840794554347,0.10225329553082893,0.06984283494726135,0.26485959192778014,0.166660554994557,0.006249905969368015,0.04205508558622551,0.1700275516942546,0.12927467994382158,0.09926484377483097,-0.10547297225653411,0.11033170577744038,0.19636362334527527,0.31403463460879477,-0.18269081227891693,0.329198409786582,0.2117711766934243,-0.05019097221927086,0.245295139035892,0.07624599212273929,0.14978551165067858,0.36652955002861937,0.23275659240521285,0.14983695223688895,-0.014825759633272309,0.15922589932595424,0.1448639867507163,-0.22635727458454283,0.06624965635607691,0.18048779126970707,-0.04954154502084073,0.2766303190482136,0.1724151209847644,0.17501000036106817,0.2765617179242104,0.18747617811077136,0.1579135136318941,0.07660760435029286,0.08938418531889636,0.362238401206895,0.14788848214637318,0.05604703616391325,0.10098204467774038,0.159888691516407,1.0,0.20498702714434563,0.06000513085605212,-0.27666026705498376,0.4887688120822911,0.06666353571381302,0.1918963899891158,0.27533431112842727,0.10638538301174122,0.3495272949810078,-0.07510262916239793,-0.190707417838296,0.05115628995711592,0.09643797095886782,0.2932570568439194,-0.13568431211355444,0.1827160856079947,-0.02195655646707172,0.3772350045080977,0.2461414615029754,0.15122483003850287,0.17945193430373735,0.12255414290350591,0.13663415832203174,0.03388102630536019,0.30978177472310564,0.047669964410840295,-0.20911873334738723,0.07768536656718501,0.27219689523261026,0.057113641680558325,0.18299078440465413,0.04751643586673651,0.2952615496518066,-0.15541281898606776,-0.1811483621062823,-0.00463686707555653,-0.055532720779024054,-0.37008350102257215,0.028504095030334794,0.017200513220198776,0.12661273320352306,0.3089646574218347,0.22633263201392273,0.10091537861119677,0.08533881850336424,0.18853014699681353,0.3101934506438006,0.16222967071519143,-0.0049764452919216495,0.1378421264403963,0.08597936728743055,0.26225621995114823
Cerebellum_7b_L,0.345976414148394,0.016318136394462425,-0.03522006680472714,0.2179644428192812,0.04872827939829612,0.08801298489977767,-0.33407584347416697,0.07612442822682931,0.23536745206013274,0.1502910712274223,0.4402955241402891,0.1669495919582808,0.05407817156210199,-0.12783124573619434,-0.07808076156572934,0.13649847760709774,0.3576732737315739,0.23165087885116106,0.1841451077475604,0.06975361514480538,-0.29342041774404615,0.22607607643492159,0.2438716379988987,0.3495718601052838,-0.1446394521455677,0.02163345577304761,0.05206442013084163,0.033791159945030055,0.059423872102502134,0.27656399702612516,0.6055140431047678,-0.08657089424305116,-0.36084782552402733,0.02802688797652078,0.38602530475871094,0.29207583005022225,-0.14103511461708418,0.20391739739908604,0.06432543334448856,0.5682499010548224,-0.2164341804357219,-0.08876402747058992,0.09027834057171483,0.5547383599137641,-0.054088081715985135,0.068455260118022,0.6562340291213793,0.41508168486926234,0.36474101480377585,-0.08494052034692895,0.40010105091577375,0.2804277408353301,0.10697807261888262,0.023245490968226954,0.1450021480659433,-0.04381393773524815,0.29682180230982164,0.11384492083300415,0.23334253772979052,0.46035847630849747,-0.1096913171475783,-0.40690515775407027,-0.2963927295365417,-0.10287051979526142,0.3532884291210605,0.3944918335179042,-0.07010766013138668,0.20498702714434563,1.0,-0.1696051688500985,-0.23350166494324526,0.08187702794553095,0.3039389950846682,0.24414796779215614,-0.17978393551140745,0.23173984253114302,0.19404858353271748,-0.0384376427651203,-0.26315158017394263,0.3862539226116708,0.01926366258339076,0.26366996584296193,0.3049267488613174,0.30597089771235536,-0.34588861095564377,-0.34713375659593565,-0.07114892586070082,-0.029533103852112504,0.11218419823177997,-0.3142197846864386,-0.14536535823209698,-0.25159580292985256,0.11615817840155235,0.4987568963380387,-0.06301016080159605,0.04920254809529195,-0.2010197776456621,0.24721562212576714,-0.260114194790894,0.3764210411364269,-0.06679855992598661,0.10087759334766828,0.43863107676666474,-0.034404721225842205,-0.25615386659500367,-0.28879771679366584,0.4722259420555475,-0.1763649259771549,0.6401759102756908,0.26230989142459377,0.03990143840268382,0.22395927540047889,0.09702785147917015,0.08844167868250248,-0.03424166567201695,0.08612540601425488,-0.034596622761313485,0.585037514536633,0.5827221534753602,-0.053857661232768105
Parietal_Sup_L,0.08753935423472835,-0.05660161379701947,-0.0068671779996343895,-0.7437940178803725,0.1414452344871678,0.1362353222077623,0.49330955609878263,0.4054060041183585,0.3359002856847651,0.7872495722713416,-0.4530994850784226,0.32958014544056835,-0.4837269351413148,0.3107240563251552,0.32627047177130014,0.09231804045861514,-0.5543358560547607,-0.8104296842163271,0.2723674250849755,0.2475711526858236,0.34882494229257344,-0.02700938312900271,0.245793028430917,-0.39818155751009154,0.21471555329919367,0.15243515825477616,0.12810762570837023,0.07810131139665706,0.11389926916508673,0.41740412024811335,0.2728876540873341,0.45249957913783223,0.5569454957997242,-0.2562212307150007,0.5439313014286411,-0.5745200400540221,0.596687623806955,-0.09994313340771564,-0.05409160116029245,0.12510721284859475,0.8953484434633951,0.21173797619864473,0.03382356396176185,-0.5798141162478029,-0.4047004293436015,-0.14438043748730936,-0.022092721095129966,-0.18318373537180824,-0.7176693422968888,0.9408688602013964,0.374672745404494,-0.6834842881933847,0.12815231825786724,0.885062067497855,-0.1383831528481991,0.8230801918349979,-0.6995255656907878,0.585796828717765,-0.1077334089903918,-0.7470663953486295,0.5360391810237547,0.41752561018330897,0.5556720221389554,0.1779302554854348,0.6500385867046177,-0.794413365771295,-0.2454130974226841,0.06000513085605212,-0.1696051688500985,1.0,0.26757647628375464,-0.3597315794055863,0.3148495469728796,-0.5046974388328821,-0.29200936062531635,0.29627238747711226,0.3119949091960726,0.3173392204103529,0.19562084407347732,-0.783315521162427,0.24599267490585025,-0.3524468476889522,0.6553891695747069,-0.5725158671640136,0.22125640863347715,0.404934151384345,0.04544982958564726,0.20609323876537408,-0.18051825784012082,0.22176547147905606,0.7858254936442546,-0.33166449165296735,-0.06563075650964764,-0.3700489230850727,0.5373318716348559,-0.09287690386141959,0.033900971767570474,0.23889364533119242,0.07475130778634237,0.4166132597654547,0.5854890786774402,0.788742661392473,-0.29576441302441464,-0.050756530468434216,0.41473136635902424,0.5030745608108688,-0.32743888960909034,0.34830353815983456,-0.6141311059301697,-0.4842012364335671,-0.45686800130456307,0.24095588693425846,0.5485519699211857,0.27019454607872034,0.1989388765791524,0.9037409591621048,0.14737715529015274,-0.29645081105289495,-0.4233918882303523,-0.15060880341544147
OFCmed_R,0.1603338975457255,0.2512275756910499,0.3727232397417561,-0.5590963345727102,0.45706686952986,0.15344191980095462,0.1464275655852287,0.1508655190231858,0.14679949771582063,0.2118834540551719,-0.0905170999813908,-0.0276392273047948,-0.1234270220889018,0.4631784027541306,0.5978635293980556,0.26970294320932814,-0.6343433476462418,-0.4065470718848765,-0.014901738377680324,0.21238658291899426,0.5319379484330558,0.19883035858036918,0.2983945607445837,-0.2871143359936439,0.5397312757149869,0.3582915056123233,0.03496648470637973,0.2678564207313962,0.31546147132902974,0.34460649756922557,0.06172730690484011,0.390100709164312,0.5095569317131933,0.13203455110727952,-0.12930120742171244,-0.6323353299393247,0.004609935102047966,0.3910903794649544,-0.054644214492803184,0.0020002835779978005,0.2743357167961266,0.5755686232087326,0.454455496181311,-0.5093118052304152,-0.13518455086807774,0.12315335859589069,-0.46501535784526876,-0.3311901356845731,-0.5820350580387369,0.25235367306764694,0.31811292501803273,-0.4296999392526948,0.17980432581975975,0.4012059211497308,0.01206031812516231,0.20993173013970554,-0.38523604176213466,-0.17011231864614687,0.08147808999979883,-0.5887821859296256,0.4674036563990641,0.5150544722391219,0.07566183300531912,0.3346811415648871,-0.09295857884947052,-0.5643762789398725,-0.17937315785824498,-0.27666026705498376,-0.23350166494324526,0.26757647628375464,1.0,-0.5338692011498298,-0.17858120352181117,-0.5725542696402787,-0.4391141226123553,0.11626071206888527,0.18722163232298542,-0.26130874615474803,0.5951606290836396,-0.4643411455071739,0.4281893484309058,-0.5617454738625269,0.1839199270730949,-0.6679488037836183,0.7236297915387931,0.15365521715398317,0.22829885841173386,0.31742751489412085,0.21631335647348132,0.66120690924051,0.19094096055098095,0.08008210751140775,0.18882925228604935,-0.41596680166825495,0.23643401924493213,0.33540132089747704,0.30123004459464814,0.2955393545093879,0.39046816765570913,-0.09434096986033425,-0.028179628925666778,0.4184933305130495,0.16920471318234978,0.23692812959107065,0.7401534667086362,0.18312796925813632,-0.5000356699512137,0.667056101688023,-0.6114940459375128,-0.17545785902826394,-0.3675278056274302,0.16942101089572095,0.365561499454705,0.3206627503898619,0.4989875514788426,0.19985493076314156,0.1504374256112417,-0.5469094778486107,-0.4584456909152777,-0.42998125473066445
Rectus_L,-0.45327004235071644,-0.1338058724522424,-0.15191709773903492,0.5790801828977906,-0.287439899859799,-0.044441074664808136,-0.2707740821192969,-0.2169354024838577,-0.13924082314024486,-0.40626155128216684,0.05842968406456021,-0.08054659669785758,0.3068059211710854,-0.03881097321535479,-0.3465853864471852,-0.15231320059327808,0.4773329567670631,0.4293528041706726,0.07060327194760144,0.060162218505581955,-0.21245901952696122,-0.029311690223783868,-0.28269305687541985,0.3704300567455469,-0.22515587754386918,-0.13371259419189183,0.04186026788697779,-0.06774804674128736,-0.14753362518967977,-0.31752986292230495,-0.06600936914653714,-0.31554704413591167,-0.3528799138165433,0.1335798064996809,-0.059557178505485774,0.5863528519813944,0.001862308533118504,-0.315513734299635,0.20915045056738968,0.03055013937148038,-0.4257561389071084,-0.17499702350527213,-0.13322326195958442,0.48226938669707514,0.5154851483438888,0.0785708775175254,0.23734658916186235,0.16853943529073226,0.5708121886573065,-0.3015091580649472,-0.5072465212141464,0.4069006903715883,-0.0795258377127031,-0.4803034008293211,0.139056230137591,-0.20713636771910982,0.45711939857834377,-0.032438163225063495,0.12522635815726793,0.5419410746270479,-0.33232453591727806,-0.2692373031055289,0.02951405471171964,-0.13853989346424309,-0.1721407490682826,0.5128096522460617,0.12940747311790707,0.4887688120822911,0.08187702794553095,-0.3597315794055863,-0.5338692011498298,1.0,-0.04174064041626596,0.4550490346386279,0.556669306159574,-0.2170240868779388,-0.011476711860094099,-0.10599145262780738,-0.2810869184172046,0.40921314936873426,-0.28176962438828473,0.5860547658823084,-0.47457307802176063,0.5788200307875258,-0.32349977072032254,0.12192657840588342,-0.01390920900843065,-0.027874851361065857,-0.014805534754863795,-0.1527901709319654,-0.2347481056759186,0.056635705045382165,0.02528192075729913,0.28755726527992964,-0.35337567024123206,-0.059189344945276355,0.08098758862901267,-0.18942599391828352,0.01830652475018415,-0.11453278814119626,-0.007513225033103199,-0.5493435085059832,-0.214798904561638,-0.13836176011572623,-0.4745801164090085,-0.3584759394571085,0.29710252146061733,-0.4165576622810123,0.43023771901938684,0.45971854016086094,0.47500474847564483,-0.17093223047100534,-0.19262182353186375,-0.20934905425878986,-0.1095581490435982,-0.2547550780933288,-0.04594979667352314,0.34550225130681966,0.34560421013962245,0.4943307930139488
Thal_IL_R,0.4381469547460774,0.4366119924436077,0.3452391855546701,0.04759338994792597,0.3565156796053439,0.4593057755205807,0.3551916029929544,0.6182873750671605,0.6606554639503126,0.49006903051514267,0.33424353929555034,0.7772647644090529,0.1076134185168106,-0.0033501914830697693,0.23186227073387833,0.491425304641911,0.20060474633604447,0.02459506337820817,0.7204602804307744,-0.03298272525751239,0.2177084110736712,0.4744711398774319,0.5315261120415034,-0.03977211174429947,0.06081020523144576,0.2850266731982449,0.44818962041313415,0.36292290698836505,0.4234027408056669,0.5505565582079073,0.5217080189479504,0.3825042855979486,-0.02678031308193966,-0.03147191628054063,0.5571288411248483,0.15390762464024124,0.45221613734270977,0.17413607535487385,0.33223989115274033,0.6382546826033889,0.3670867561068742,-0.06758742914621768,0.2578174540765392,0.3118185779661989,-0.06699085359767479,0.312863992790905,0.44248457796097557,0.5008947943716197,0.1494758005785213,0.4405351484575852,0.3618571246090463,0.1833352930084279,0.4501815784602479,0.40667625738629004,0.3539386352147611,0.44816115973595966,0.10689246841967268,0.5954981389755147,0.4032807754179122,0.09856557044425251,0.16039804130179536,0.15674721618638113,0.2715266973326051,0.37718547260763907,0.5300566247151633,0.03715919379086939,0.09600270635093772,0.06666353571381302,0.3039389950846682,0.3148495469728796,-0.17858120352181117,-0.04174064041626596,1.0,0.08219329228965074,0.21861469815968446,0.44211656828675394,0.34068606107754457,0.4555512738668361,0.1328473374912679,0.06091246098460277,0.22732834175542907,0.2640019687880619,0.35656698332883835,0.17176808723193557,-0.18268844534036757,0.14255454063779344,0.33590168069493315,0.4275470473921242,0.21667401988557064,-0.09706926162937445,0.4769997115503885,-0.006566471277334509,0.25221983785234964,0.4382070566528916,0.5846773519335658,0.1940378765992482,0.22194365428738527,0.3897892152827068,0.01746857240101442,0.564874362480884,0.5183392902393795,0.27658167599227473,0.1116166187426644,0.40660607797723064,-0.09538465492294068,0.2925651835653848,0.4770583703435253,0.016106319159750266,0.14528116310876005,-0.10326266846192884,0.322356396229585,0.46095276581848926,0.35495150393410846,0.14180513904247366,0.05640397801463396,0.41056726214986966,0.5116144334320364,0.4833777477829679,0.36125166531627473,0.36483516911869374
Temporal_Pole_Mid_L,0.0044383134690129215,0.06778179677648967,-0.21416051804425845,0.7102046888587171,-0.23522148569380968,0.02416823823274545,-0.32940418018038986,-0.09560527649128436,-0.05090247007111803,-0.32026455340777854,0.38399741896032674,0.04548007677879198,0.37756880155633005,-0.46732095242531896,-0.45601493001801613,-0.03610660837522599,0.7411009365886508,0.6629988085976986,0.025230284462682658,-0.27561103128942865,-0.38765360506128127,0.0598683438230205,-0.24208433232907903,0.24543565450887023,-0.47143849276202565,-0.15134494165569107,0.0347414164283828,-0.04116860274486136,-0.10403808199251965,-0.24096640229889787,-0.04644407266453225,-0.31776281439114595,-0.5939720477359408,0.004719513500608634,0.025554349245561617,0.6693266272536962,-0.17173671215247677,-0.006239037667763785,0.2977308135910199,0.10126046076418191,-0.4327869685598,-0.32426348845424485,-0.19763509704824062,0.6232317005327461,0.21083023600842402,0.08039654707405036,0.46949827918998305,0.45161490517927244,0.7217728679778863,-0.4575235746600702,-0.3105557572067611,0.6618936432064443,-0.04640702530968339,-0.5281489801636914,0.26744683150578336,-0.40464205604175085,0.6167483031751629,-0.025686060330846482,0.10128971544280935,0.725177618603298,-0.45939112205992094,-0.4371133652828343,-0.3173509411264803,-0.18323542964574052,-0.09025655934378156,0.7281927116117233,0.3016977627726985,0.1918963899891158,0.24414796779215614,-0.5046974388328821,-0.5725542696402787,0.4550490346386279,0.08219329228965074,1.0,0.442618053724776,-0.06373968601502235,-0.16223016949227403,0.026157339420041663,-0.4163825864174531,0.7055121661627008,-0.2546704549259311,0.6323719932459747,-0.3105528100749474,0.7254211728436216,-0.517557046709002,-0.31442343701290787,-0.06004055265682961,-0.28470050797608326,0.12126621323201585,-0.5043610380422283,-0.3468053239716656,0.18214970259419183,0.045347478724323174,0.5862979947398899,-0.33996559429473394,-0.096904226912267,-0.2312276654678522,-0.14240991111126763,-0.39232215865205655,0.11927333646044883,-0.15724950129348722,-0.5597605107536923,0.19489911337127822,0.042697396818032834,-0.686662513769334,-0.28687803427737846,0.5945575308008234,-0.49264228144826044,0.68792318060567,0.437347349206562,0.5248956093498035,-0.04631395830509241,-0.38292429629322533,-0.2691338054440025,-0.33602841669296135,-0.35979878372407514,-0.11565825674609004,0.6027000178135068,0.4831622756582551,0.4184946789017441
