,Thal_PuA_R,Thal_IL_L,Cerebellum_9_L,Cingulate_Post_R,Frontal_Sup_Medial_R,Putamen_R,Vermis_6,Thal_VA_L,SupraMarginal_L,Caudate_R,Parietal_Inf_R,Thal_AV_R,Insula_R,Thal_VA_R,Thal_MDl_R,Lingual_R,Raphe_D,Thal_VL_R,Cerebellum_4_5_L,Hippocampus_L,Cerebellum_10_R,Occipital_Inf_R,Occipital_Mid_L,Frontal_Sup_2_L,Thal_IL_R,Thal_PuL_R,Cingulate_Post_L,Frontal_Med_Orb_L,Rectus_L,ACC_sup_R,Frontal_Mid_2_L,Vermis_7,Thal_Re_L,Amygdala_L,Cerebellum_4_5_R,Pallidum_L,Rolandic_Oper_L,Temporal_Mid_R,Amygdala_R,Red_N_R,OFCant_L,Vermis_1_2,SN_pc_L,Frontal_Inf_Tri_L,SN_pr_R,Olfactory_R,Thal_PuM_L,Heschl_R,Thal_LP_R,SN_pc_R,OFCpost_L,Parietal_Sup_R,VTA_L,Cerebellum_Crus1_L,Vermis_4_5,Thal_PuM_R,Cerebellum_8_L,Caudate_L,Cingulate_Mid_R,ACC_sup_L,Thal_PuA_L,Thal_MDm_R,SN_pr_L,Cerebellum_6_R,Thal_AV_L,Raphe_M,Temporal_Pole_Sup_R,Pallidum_R,OFCpost_R,Postcentral_L,Temporal_Sup_L,OFCant_R,Cerebellum_Crus2_R,Cerebellum_7b_L,Precentral_R
Thal_LP_R,0.615816270646156,0.20292009508657083,0.18109941214465675,0.48706798738496865,0.5095687532866111,0.1122469593237393,0.27145467908621873,0.44236995802431134,0.32733694914388084,0.6841023099334558,-0.22789661271175746,-0.042364991593725226,0.6641243280004895,0.575014428481017,0.008193381313541645,0.1826823653158078,0.7122686591221329,0.7236439038511749,0.4415091934738511,0.7609375245642724,0.4678112988650602,0.06084146274068202,-0.05529379621588419,0.4126499761264677,0.312863992790905,0.5008158508948621,0.5676242079630102,0.13318462959715605,0.0785708775175254,0.8154751246091619,0.4442806953144802,0.13525020406344665,0.37035251905514094,0.1588915901749237,0.646310753356343,-0.2754164677341864,0.6393801361848549,0.3702386536907472,0.517951012550175,0.3746670860090565,0.2346388263764623,0.6675202060726885,0.2637890411347017,0.6551372125845838,0.5026067692802189,0.3868936347617959,0.8441686219031158,0.7376553060674211,1.0,0.34385080277987007,0.3113872869464937,-0.24259579910753465,0.06196777229367483,0.2444752779830221,0.5443889297201144,0.8651526429473452,0.25731214647125344,0.7231282418118372,0.3454934105995322,0.7733847174410743,0.4909673666299196,0.6383688802835265,0.35163806797069097,0.36791733216285005,0.6510129112993963,0.4742574133075424,0.41431647201221455,-0.2129306587717403,0.3670704045459852,0.09396076506894573,0.5474153150258191,0.27372030569682115,0.2170776282753453,0.068455260118022,-0.06759288367577801
SN_pc_R,0.3812870939424351,0.3320090097485435,0.2045685545444878,0.3810776284578513,0.34580383271645204,0.013360993561042965,0.24423906675506976,0.16140815746154583,0.18728254786903584,0.44473759394388845,-0.08595104813213648,0.3356322303009944,0.4358987765542859,0.19867556033623288,0.35673786291013315,0.2852394828650833,0.30572591053133585,0.3963789357388215,0.32196767563804385,0.4481930067964738,0.30867967892489584,0.1953873221394564,0.14384048189542742,0.41710410770525547,0.6570473280531527,0.19449672561843692,0.16919520665224266,0.009802795024569063,0.1985078299172326,0.32688781638596204,0.33697272612677714,0.07661078650404769,-0.0970035222487793,-0.09877485928843589,0.29483401574957546,0.24966312565218332,0.29871693178413206,0.5260502102965465,0.2923389427530697,0.39523776266859895,0.30099893868763244,0.41384024719470275,-0.15259668869650167,0.33178116271039293,0.39879116405953435,0.09343168791544831,0.4137077710088297,0.3863286576342437,0.34385080277987007,1.0,0.16294356266528046,-0.05761190939936515,0.2683586699608251,0.07873081264780632,0.1715771839391177,0.1956697056295685,0.226822278179895,0.34261247479338053,0.26222127152362595,0.38027827958237154,0.33748868220399025,0.4794831588765288,0.48417224686048477,0.2918102490176156,0.21618974192180426,0.21609234530782542,0.3558450637274915,-0.004467807166786133,0.14002912980382562,0.19531203268706865,-0.014294795009953511,0.04466845747806583,0.29893304964181433,-0.0803609958984429,-0.09061316832131719
OFCpost_L,0.12604715569170793,0.08255827440770369,-0.5714113265857741,-0.020460381018286608,0.6525130145777053,0.020331478188282095,-0.45956897633746724,0.5056723472376936,0.3284654105082391,0.5335200841046353,0.4018097570754466,-0.07284053051386412,0.3392850617944637,0.498582094974313,0.2932042133861784,-0.36235035357844425,-0.04596437916333439,0.4570361000580676,0.15410746603168238,0.34632532191692494,0.5257236621014257,-0.6514745365863023,-0.2574852877005933,0.4164126622026905,0.16039804130179536,0.23597734363454137,0.29768623902388325,-0.2785584614131994,-0.33232453591727806,0.509373433742337,0.5361461613457335,-0.6630068890115657,0.47998573107243103,0.5221937350529111,0.390886120830745,0.14103454214464958,0.2518739068566736,-0.2688359827020849,0.10091084347788595,0.0036444369535374556,0.6427188314149811,0.1779219361202814,0.030934903680932012,0.2512550121474863,0.35196381485714423,0.6753554817254083,0.15603447654788086,0.3766135060503606,0.3113872869464937,0.16294356266528046,1.0,0.5599429175234288,-0.38894426099396223,-0.5742662238800363,0.34065250668016167,0.23614758799351324,-0.5033819977729521,0.441199816472095,0.0521915431215885,0.5348997628612262,0.13445797434832765,0.1697054522802239,0.679970987932908,-0.5663582606155072,0.48252986070528864,-0.049551667718469666,0.46378981697781085,0.2138835470351861,0.7189222395468227,0.43099958590858983,0.33201154524072113,0.7428984428248236,-0.5476930564357797,-0.1096913171475783,0.3090388286926969
Parietal_Sup_R,-0.23617385116535852,0.2036258222599391,-0.7054559945305537,-0.08968942579709786,0.49634701399913317,0.3195982792594353,-0.5930174058349313,0.10080436526234413,0.39831564256007734,0.08467298567926772,0.8891619986422312,0.2664945877338232,-0.13724577728086798,-0.03892413788903593,0.5338331623660414,-0.2776097557734985,-0.5692936383697094,-0.13370996390566817,0.15063253351659833,-0.07898612988812793,0.36077803819317256,-0.6615708266362476,0.013030524505741627,0.3540542331724671,0.261076462103836,0.30369098315084714,0.09070402316717137,-0.42951753044946916,-0.5441431979502311,0.023304868271664975,0.44781455095720224,-0.7735359607709069,0.1928106507155316,0.4713769835236032,0.13226085537801516,0.43954509086906607,0.06695753635840458,-0.4483035982176559,-0.5884760388828878,-0.38030369178881035,0.3392046929970228,-0.08802826306441398,-0.18555991922592643,-0.009359823784936454,-0.09515681920176022,0.1603500755472758,-0.2646724196025449,-0.06139185132491318,-0.24259579910753465,-0.05761190939936515,0.5599429175234288,1.0,-0.33954924160957756,-0.7376065538137777,0.24418818324137845,-0.211725004828154,-0.6476738558547191,0.04756164402207301,0.23720964080715043,0.12124266269540956,-0.17648858668400347,-0.10215809692599505,0.3599421293275504,-0.7788116973517624,0.04553970509621033,-0.3772906587811749,0.0718380956652173,0.6275536843916587,0.20496055647265854,0.6697496227338329,0.06158460562496674,0.36933643604689304,-0.7067040244148751,0.010565106715349356,0.6947503754433426
VTA_L,0.15033992252132233,0.36688463013762407,0.6165912409515089,0.2795653169410136,-0.09941559251039873,0.2126335043869168,0.6800877587002907,-0.5366690509865871,-0.128369089165477,-0.21399798310599213,-0.07033722853293652,0.054898406539056525,0.20314588850350382,-0.38554086690691286,-0.16546760173460429,0.6994818226854967,0.20045436396171926,-0.27953912514692636,0.37101275531842565,-0.057572152737184405,-0.32697016789228944,0.6491622826880246,0.6327124509823607,-0.20819800834120158,0.36125166531627473,0.1378236267589913,-0.18377320872630343,0.30122783081898147,0.34560421013962245,-0.0951414530428579,-0.255864071556363,0.6634815872059728,-0.47652194184663704,-0.5905755669133337,-0.1749320413526367,-0.29051384027364946,0.017629666141470785,0.23698318029931237,0.13006566972440417,0.018878189429620412,-0.12452428614162019,0.22096417601261187,0.18716691391900206,-0.057654816137802496,-0.09610920609388142,-0.49079787386730006,0.1872298008383306,-0.04586744423724618,0.06196777229367483,0.2683586699608251,-0.38894426099396223,-0.33954924160957756,1.0,0.5996526803059652,-0.06335169545170256,0.0657764037449867,0.5504727434751064,-0.07880867429962826,0.15313037176612668,-0.071908126881061,0.044274652541896976,0.22844973206934233,-0.2611608982704496,0.5163186563763419,-0.11808814639997449,0.04373807585673225,-0.43381577408375255,-0.10341178583846593,-0.32664414887502213,-0.2813558832304278,-0.003623788845622046,-0.5036839867966479,0.3839294228278574,0.5827221534753602,0.017875113287644535
Cerebellum_Crus1_L,0.3721615994144729,0.26866315877947383,0.8925732096432638,0.41884234243115026,-0.3482166822813243,0.10675949577840016,0.8252571835338073,-0.3703657178236444,-0.2783430271460756,-0.19909763590204,-0.4630110468331505,-0.0523674326212189,0.1959117720930231,-0.3024990914056157,-0.4207770994861304,0.6595622575508019,0.6025527636750956,-0.123622372349605,0.18770332730200584,0.20910175499516068,-0.3823834652510451,0.8033942964658747,0.46877948498263344,-0.28325100324536295,0.06091246098460277,-0.008672975466975033,-0.02493313076906684,0.4030644824535747,0.40921314936873426,0.025168751076122948,-0.29964920024672675,0.9488557274190201,-0.2847248997042848,-0.617661585072232,-0.04153838950449463,-0.4055803246053859,0.1223977551681406,0.4293399746007628,0.26424280455613125,0.3727604271851756,-0.40330061490066244,0.2622477464507207,0.4077127837436954,0.11439893579409005,0.05683015640232604,-0.496441338640652,0.44586132377894255,-0.03526722852597142,0.2444752779830221,0.07873081264780632,-0.5742662238800363,-0.7376065538137777,0.5996526803059652,1.0,-0.040488826351357296,0.3400232683900841,0.8779016103338285,0.007662242842522579,0.11378335852143481,0.002637611794111215,0.2965759159473502,0.3381966087831595,-0.4063402092487688,0.8737790140542916,-0.05749529318059708,0.3101792574925809,-0.4206652606349086,-0.3353113532277874,-0.5255570758964051,-0.5895061750991442,0.2003977248938862,-0.6338905809043452,0.6790910008060701,0.3862539226116708,-0.2540933523652701
Vermis_4_5,0.33171371491307544,0.36516919965715317,-0.11772610844367785,0.3830006096473666,0.6391983603383681,0.35370385815285166,0.19516586421349397,0.5016927569054594,0.5593631001853907,0.6771982800272632,0.3091577956205326,0.08674272947870286,0.4861668618731334,0.4689196945242557,0.42874320603908417,0.26050604286013435,0.20827092332183625,0.5434856849043492,0.7639555991507907,0.6262813354032134,0.650727694590277,-0.216218173853417,0.10515710417993263,0.5238262840738285,0.3897892152827068,0.5801341340879261,0.7173603370333854,-0.0568359934724758,-0.18942599391828352,0.643829043110555,0.5626270666801669,-0.13549819427395585,0.45560176476455777,0.4325569483504301,0.836185129626579,0.06025061034578008,0.7197231255723552,0.12465963872628039,0.023827228853892497,0.08959296727408785,0.25082010853425185,0.7187886959511636,0.27862274466631104,0.6404065130504135,0.429227318864043,0.3285926140285265,0.5038436627621423,0.6101973637339477,0.5443889297201144,0.1715771839391177,0.34065250668016167,0.24418818324137845,-0.06335169545170256,-0.040488826351357296,1.0,0.5386121294432176,-0.03284891323064746,0.6783208432234279,0.5206676898903434,0.6636352245519855,0.17550646160947242,0.4569337742208669,0.4177279012078919,0.05315927031039187,0.6464076363993005,0.271321374591608,0.3187576628451326,0.24964032072116496,0.2963862174541302,0.48119905576298355,0.6011617649880645,0.2806374277597409,-0.1079687262595949,0.24721562212576714,0.4375414692634287
Thal_PuM_R,0.7969042494858816,0.33420992400390914,0.20743866419936832,0.6292017419565527,0.38114002188506857,0.17805210004859062,0.30387634756810716,0.3070884163966776,0.33367016944448946,0.5285930013055652,-0.16464810809973474,-0.11035390248116174,0.6369632609482287,0.32994026498939333,-0.049914401683237845,0.23852700792245263,0.7056454439835862,0.551544967389021,0.4629034031959294,0.736404612458822,0.3591356961891932,0.07395086485997444,0.06507408919616098,0.26235896358545857,0.21667401988557064,0.5767870801453967,0.5872814093939398,0.12751699494994623,-0.014805534754863795,0.7565329752177777,0.30583684104061115,0.21232248455459807,0.4012734491308649,0.17964441988603405,0.6662204598836704,-0.21055129913650447,0.6857480383898974,0.29871645173258016,0.3512212390946866,0.4810246493497055,0.06226428566175342,0.6654334220649121,0.4518212387625343,0.5614809540334097,0.5271345739936927,0.2926794413219978,0.8710833266796788,0.5917512237031064,0.8651526429473452,0.1956697056295685,0.23614758799351324,-0.211725004828154,0.0657764037449867,0.3400232683900841,0.5386121294432176,1.0,0.271765323272089,0.6433925792785541,0.4103620564386297,0.7121334040722109,0.650910329590667,0.6375218802927568,0.2995749533672775,0.39823099019980535,0.5731721249727448,0.4120519993310733,0.20299026210238078,-0.14592579273005268,0.19961619094399594,0.05239937224189778,0.6576181040665845,0.1303933079253186,0.20315978239697277,0.11218419823177997,0.05635193528474564
Cerebellum_8_L,0.3568383896100514,0.3048642268389031,0.9675419632886175,0.44989447691273166,-0.237104384737993,-0.0007735632765595491,0.8107188981073011,-0.33288586809109,-0.09737981774671815,-0.15486922669339442,-0.4344719452033179,0.09424010601087571,0.17709800564211475,-0.3133424629013181,-0.3308846802820012,0.7004696672628098,0.5421449719943092,-0.08940133453686164,0.22445080371905496,0.16966026745635465,-0.2768320953685857,0.8419452088255187,0.5304426815035387,-0.02017895936132997,0.20060474633604447,0.06714717097784156,-0.04393778343734581,0.37850532316804336,0.4773329567670631,0.04660521075276442,-0.09112310280419936,0.8592292239177327,-0.3668100160718927,-0.7458814713140751,-0.1280227428330052,-0.2840318678688832,0.1024426702780496,0.6313263496113843,0.29470822996020307,0.3963159913475359,-0.2676600614014113,0.2626131186991266,0.25031934954469004,0.21951840254622204,-0.06693936761634522,-0.5616513505951284,0.4358476846735307,-0.09832270746300212,0.25731214647125344,0.226822278179895,-0.5033819977729521,-0.6476738558547191,0.5504727434751064,0.8779016103338285,-0.03284891323064746,0.271765323272089,1.0,0.001607568084619711,0.14909692419877615,0.035381557794649965,0.35886556870033065,0.3395844228309797,-0.38680928485961913,0.8660152449534054,-0.16225968851337375,0.30992132643110554,-0.17227891415516508,-0.3291163654535858,-0.4876858706429189,-0.3934410709065021,0.02942777106539809,-0.5430420391841543,0.7305185067368876,0.3576732737315739,-0.36956262937416917
Caudate_L,0.49224024420089457,0.40841710221344196,-0.09592424825391413,0.403382543113241,0.6285243501119571,0.379248974698442,0.08900305684403624,0.5261089886982608,0.5341761500525183,0.739393611451381,0.03482089402918598,-0.1341450362579313,0.6439444471010335,0.5975548194330822,0.3259510617430307,0.10495480193556954,0.42863623117827754,0.6928045270472785,0.5608680769757981,0.7748222646679316,0.661174571154502,-0.2421545315161072,-0.02054647286121078,0.5266148752623185,0.4234027408056669,0.38573235289047575,0.5733975730299979,-0.1573135909694155,-0.14753362518967977,0.8428063017880694,0.5577289034606749,-0.1508248918575969,0.49316520873466363,0.40931997482807714,0.7791847583147516,-0.011599359529833275,0.7669023727234062,0.09254854459084864,0.27960344123354686,0.2895400728544548,0.3368072846312143,0.6464149734041477,0.2650871242288709,0.7902446004983367,0.6316236508692694,0.5130822155804455,0.6070873042914341,0.741410858853513,0.7231282418118372,0.34261247479338053,0.441199816472095,0.04756164402207301,-0.07880867429962826,0.007662242842522579,0.6783208432234279,0.6433925792785541,0.001607568084619711,1.0,0.42106767242020093,0.7642313492485012,0.3451336815099184,0.6404011554526408,0.5745600117434394,0.073340455319985,0.8640322291418996,0.2421984331116803,0.4234258967177663,0.12518754664731538,0.49674256561350116,0.33792290202614317,0.7460459950555681,0.49305785433764016,-0.06079577869743427,0.059423872102502134,0.09604176479136281
Cingulate_Mid_R,0.3961604630684953,0.6474014863582492,0.09972111735979186,0.6964051809282976,0.41969190774820997,0.6706057746937523,0.21794279092591862,0.018329206686316202,0.6509571977028524,0.37264532147448975,0.3836899851180443,0.422361681333826,0.3885284735881065,-0.04234071564194616,0.4887498687744997,0.4608940940622942,0.13918546084487093,0.09626143604492625,0.6645471806001568,0.5310630501855976,0.38838521327459175,0.14894082357528812,0.3819727574105305,0.43500844018977314,0.5949025794450638,0.6073607676835914,0.4806085104043712,-0.11285703534087693,-0.21679642795892545,0.5252832043373813,0.3747165169202146,0.08894646098739667,0.06966445787989452,0.10564350991152785,0.5205125213155205,0.307888672914101,0.7547529015365007,0.30234238711530886,-0.29023218582439886,0.14113134637698646,-0.1201185912453145,0.5916221532759944,0.07883770912245841,0.5128647896162923,0.08838143580287212,-0.12522272964659759,0.5617544910270049,0.3773127557023148,0.3454934105995322,0.26222127152362595,0.0521915431215885,0.23720964080715043,0.15313037176612668,0.11378335852143481,0.5206676898903434,0.4103620564386297,0.14909692419877615,0.42106767242020093,1.0,0.5750267336502979,0.37964184715582666,0.5199951145293743,0.07320884886279491,0.24408763315223758,0.31866473445688775,0.17965820128448,-0.04995378134933066,0.5177958959411124,-0.1663995878578785,0.5188709741676707,0.41174353702057465,-0.1892880972310695,0.1007408917793057,0.22261738921632165,0.48338569079237725
ACC_sup_L,0.582809837684537,0.44473632758881193,-0.02815911320663904,0.5085104973595787,0.7619590442345692,0.3061323283856385,0.14427926560359858,0.4889154007083255,0.4700732616226086,0.7830653067243524,0.16242672003208639,0.12175425334253412,0.7802519772215625,0.5271678783683522,0.35251104025338803,0.2316674395784652,0.4427850108019092,0.6569066709423126,0.6261013405291662,0.7959055196779444,0.5889794793700466,-0.12254863691529465,0.06445375656810066,0.5269600145559206,0.4501815784602479,0.579523124102888,0.5708940124896978,-0.0394489286236924,-0.0795258377127031,0.9571677115474094,0.5834320822899197,-0.07287739696386034,0.40906153258625094,0.3235014763129788,0.7480065265966087,0.03307573166576847,0.8096656276717223,0.2424132017437299,0.3157566571944995,0.36309929194729446,0.36867218801963203,0.6543830102278339,0.2682458567020957,0.7265035993448292,0.5050147353299074,0.43690952346771256,0.7447626584153699,0.7012387267672612,0.7733847174410743,0.38027827958237154,0.5348997628612262,0.12124266269540956,-0.071908126881061,0.002637611794111215,0.6636352245519855,0.7121334040722109,0.035381557794649965,0.7642313492485012,0.5750267336502979,1.0,0.49153623541718494,0.6466337097141444,0.4802123940780581,0.13213970073508968,0.7216830422742535,0.3024762527839904,0.37397246843471904,0.0987614335085618,0.43201787855104173,0.3613214642443508,0.6244637471225635,0.3665886205831154,-0.07616777995343811,0.10697807261888262,0.29964220019783505
Thal_PuA_L,0.8568719315924571,0.44588216285321236,0.3258232498579766,0.5715527254972478,0.2304930163042188,0.00019981917722088934,0.3090504677189674,0.09363956867453321,0.28386081360066695,0.34247119537322324,-0.16045371171231348,0.08724022779496825,0.45343929358876994,0.006954274056404562,-0.06490814088874455,0.324831918325501,0.5790939213759786,0.31132396215586644,0.33398612330955446,0.4929298052706383,0.17833709017990063,0.278853980814018,0.2523402983208595,0.25211191224531876,0.33223989115274033,0.2387756577322619,0.29591101195113756,0.1704903423809184,0.20915045056738968,0.480428317550117,0.19290634537506535,0.25521790692148133,0.15503063759238978,-0.10192531029245955,0.3093403883052576,-0.015906649000275414,0.4076903940938103,0.4987899755895169,0.2504706663785461,0.5618813283904524,0.003563069681684993,0.3571902696787806,0.3537771698785906,0.3376244984002604,0.35852870196258235,0.08913978077670591,0.6673384651617743,0.2215212304720737,0.4909673666299196,0.33748868220399025,0.13445797434832765,-0.17648858668400347,0.044274652541896976,0.2965759159473502,0.17550646160947242,0.650910329590667,0.35886556870033065,0.3451336815099184,0.37964184715582666,0.49153623541718494,1.0,0.5258522341923677,0.1412683211958947,0.43068952097464863,0.21980778724840302,0.34346724128300754,0.16817630037907785,-0.14241022036038675,0.031706098363750275,0.08406393532381116,0.23137978048508834,-0.07766982596615556,0.29992831050184016,0.06432543334448856,-0.06252259248294821
Thal_MDm_R,0.6501972703598171,0.6626228770089126,0.28927024610655894,0.7172778209082042,0.4590253790967167,0.31836790875740834,0.40745780094858924,0.1722638153674494,0.3832140632341593,0.506342470555688,-0.05948912155037213,0.21475009446996343,0.7056787332192578,0.19085386329447235,0.2665254485067083,0.4170221534685277,0.5256033027187766,0.437846659441986,0.5600899537645406,0.7112752705858565,0.3916752350797404,0.179109592622992,0.3197963448593392,0.2657436947827523,0.6021198550014037,0.41642918887917235,0.4100047348545354,0.10478829267523854,-0.03415655193943492,0.6666457525296696,0.2854243446024364,0.21770439829737098,0.17011904468370143,-0.02218219143470936,0.60206838206929,0.11316881035707547,0.6819855087944747,0.4017931879782022,0.321156612761427,0.48427458105812055,0.10387335133729071,0.6716997632673288,0.29159869367869035,0.5155888944537643,0.5079719742568184,0.11696665044626257,0.7449120984531123,0.5997898919703277,0.6383688802835265,0.4794831588765288,0.1697054522802239,-0.10215809692599505,0.22844973206934233,0.3381966087831595,0.4569337742208669,0.6375218802927568,0.3395844228309797,0.6404011554526408,0.5199951145293743,0.6466337097141444,0.5258522341923677,1.0,0.2954954961094251,0.4157356083127839,0.5197782745071641,0.2658148837015842,0.15642057653285385,0.11358062156980248,0.14617249698854667,0.11067749574215,0.5640259228082668,0.06285621765266292,0.20762173228251798,0.2558851741617682,0.12860025661909968
SN_pr_L,0.26215499245500523,0.14772044783121668,-0.47713905818290303,0.0767690059602181,0.5533495650333065,0.07332244472160056,-0.33888713251504454,0.5860358059076289,0.26900787119218234,0.5607166170517938,0.19798985944251632,-0.07529566800787467,0.3416792344467496,0.541299340937033,0.4221646322407554,-0.33256208000399257,0.13314187683965975,0.5853914025901358,0.20028189761350265,0.5072274272888093,0.6202498493461667,-0.5833947282472643,-0.3295215254564528,0.41993938185714363,0.29724308452590176,0.2292521729587681,0.38758390179996416,-0.3060077040962329,-0.3106035616843126,0.47828692267933887,0.5069256780816824,-0.5390820748064334,0.4810105671435567,0.6004856472750881,0.5810293055212348,0.24116479832444726,0.3373061223309915,-0.12336754348760995,0.11087866117766418,0.18185029237658598,0.4651378744213587,0.34635179184411113,-0.021118646130449985,0.36005705398461085,0.6265195797017497,0.6497833657632758,0.24783552665525788,0.5097765414823037,0.35163806797069097,0.48417224686048477,0.679970987932908,0.3599421293275504,-0.2611608982704496,-0.4063402092487688,0.4177279012078919,0.2995749533672775,-0.38680928485961913,0.5745600117434394,0.07320884886279491,0.4802123940780581,0.1412683211958947,0.2954954961094251,1.0,-0.36021340510137584,0.5861755168770283,0.1207552630729161,0.47435229908233456,0.19429710832246463,0.5434987431140605,0.3310220200936388,0.3725054472634728,0.6232385418075387,-0.3373530495790431,-0.23031900848939507,0.18611451611172708
Cerebellum_6_R,0.479650698593682,0.25737031787365944,0.898481162375059,0.5240029695321482,-0.24777103135597958,-0.04840126927577552,0.8470181559505929,-0.22289830442953898,-0.0676846331836704,0.03417319173609083,-0.5920997834337977,0.11022995941428407,0.3344200545156238,-0.15188001775643806,-0.26990315971604245,0.7036204709316611,0.6288065886815484,0.07376142001010468,0.2709958515530514,0.28910887848696404,-0.24780112227147064,0.8775085859514965,0.4305364865750724,-0.0772950023455939,0.18960688744758555,0.08565907158461955,0.0973240213530486,0.40928679273805807,0.5141281395021348,0.15730484841778025,-0.20496187109681308,0.8950657377995184,-0.2986069038952895,-0.6113665476084833,0.061485701227733,-0.24471488559160537,0.263016193132104,0.7619790033766602,0.41425163165250256,0.48523660206762775,-0.36226584813321816,0.38755016074766946,0.27276620291479503,0.224778381703468,0.057088836842527996,-0.4057651246713285,0.561805867887584,0.1236034790016187,0.36791733216285005,0.2918102490176156,-0.5663582606155072,-0.7788116973517624,0.5163186563763419,0.8737790140542916,0.05315927031039187,0.39823099019980535,0.8660152449534054,0.073340455319985,0.24408763315223758,0.13213970073508968,0.43068952097464863,0.4157356083127839,-0.36021340510137584,1.0,-0.04475689788972223,0.4324945394975229,-0.1337334041447945,-0.37085443049271355,-0.4023824654440931,-0.3732317108532538,0.06350422385156514,-0.5839332044651954,0.847626629666343,0.19611830725158946,-0.3812324251125247
Thal_AV_L,0.3854150327154202,0.22698175242040952,-0.22268105358731827,0.19266283585398986,0.6271333187610967,0.3346775705934597,0.04338784281342442,0.6340919065179307,0.40804297106898046,0.7179230145967738,0.064158510451014,-0.30261382569094336,0.6353004095853059,0.7159915745047263,0.26564931508288553,-0.004590798097974568,0.3879431542268901,0.7194130749571414,0.5240897743959028,0.7044085266559278,0.6036604541855672,-0.3491678503029724,-0.1445828687462631,0.39742888584664654,0.2578174540765392,0.23420195563459548,0.5578030301819048,-0.07532109671583682,-0.13322326195958442,0.7932484775047329,0.4688007502061966,-0.18211814763948875,0.6794311483787866,0.5633824754763899,0.7723325852950097,-0.16971939610328562,0.6769739686908285,-0.10493406909213818,0.3321953925975128,0.18816552965979516,0.4004542484675054,0.5877996432144076,0.28384884861060145,0.714027085110632,0.7167079190005391,0.6866245169807267,0.470026694061435,0.7348514158651273,0.6510129112993963,0.21618974192180426,0.48252986070528864,0.04553970509621033,-0.11808814639997449,-0.05749529318059708,0.6464076363993005,0.5731721249727448,-0.16225968851337375,0.8640322291418996,0.31866473445688775,0.7216830422742535,0.21980778724840302,0.5197782745071641,0.5861755168770283,-0.04475689788972223,1.0,0.2888816210492182,0.3534039774941286,0.046625540725827294,0.6147368383549014,0.27104569500901304,0.7431941777079899,0.5550252179632712,-0.19400891418614602,0.09027834057171483,0.18954084339821692
Raphe_M,0.3631019661673192,0.04588590292257217,0.2721415182498434,0.2284783209851164,0.13761771634038472,-0.09005763564517344,0.3128337964454233,0.2839751606038291,0.09661022510560782,0.3501758291387189,-0.32878917952925896,-0.0025272687199112205,0.2939163473227577,0.29564765960685685,-0.050868147135275016,0.16000050112550257,0.5011726279536731,0.39378105052828555,0.2135663076443802,0.452854021407981,0.2114446903760717,0.2553951115326809,-0.0704357426140677,0.1202552490252721,0.06874917556420249,0.09476593478286718,0.31338523648899513,0.09245502779221869,0.24667183786650843,0.31518967993147884,0.10950611188348254,0.2898244785912778,0.1772146217448239,-0.003355692693062705,0.32022044037516634,-0.17187857964367162,0.25478964829536904,0.4369853254354378,0.3490775998924641,0.3522675263598069,-0.06447256404093772,0.4424347870916797,0.2453876885417469,0.2974461628089713,0.30665089059050527,0.16019037530774136,0.5038941062801875,0.28857229166827647,0.4742574133075424,0.21609234530782542,-0.049551667718469666,-0.3772906587811749,0.04373807585673225,0.3101792574925809,0.271321374591608,0.4120519993310733,0.30992132643110554,0.2421984331116803,0.17965820128448,0.3024762527839904,0.34346724128300754,0.2658148837015842,0.1207552630729161,0.4324945394975229,0.2888816210492182,1.0,0.22815355315120667,-0.2216124113511671,0.03483429903030133,-0.11056666854993835,0.14915022529388725,-0.04801793090779188,0.3818370371442829,-0.007218451812384893,-0.20741976531006068
Temporal_Pole_Sup_R,0.15672319728018372,-0.21118282540377958,-0.252955242503515,-0.02160605333981144,0.4892544013536259,-0.41559026502031293,-0.2668228851132348,0.7172222374133082,0.38543770401496735,0.6541328300137745,-0.19704315475528272,0.014073086259049135,0.2313075973307764,0.694647587953512,0.27968022598762127,-0.3263099571375095,0.12089124310662129,0.7544359551028563,0.06697095240043908,0.3192668938028351,0.5684987527103108,-0.32286156251838083,-0.4110174695086796,0.6088183711856034,0.14255454063779344,0.14682941125747545,0.347375089144754,-0.05942731633811474,0.12192657840588342,0.4138819746548582,0.5785617131388079,-0.44550470676599835,0.37910029698244896,0.3533738773460472,0.3690178791797874,0.14204556291220163,0.22643246754978863,0.30421298134189334,0.44515319084311394,0.16729601427530316,0.5560197678539239,0.28899736895926403,-0.29628895445114783,0.4753903979328661,0.2736060130468724,0.6074859569590766,0.2152643512437195,0.4231424977523448,0.41431647201221455,0.3558450637274915,0.46378981697781085,0.0718380956652173,-0.43381577408375255,-0.4206652606349086,0.3187576628451326,0.20299026210238078,-0.17227891415516508,0.4234258967177663,-0.04995378134933066,0.37397246843471904,0.16817630037907785,0.15642057653285385,0.47435229908233456,-0.1337334041447945,0.3534039774941286,0.22815355315120667,1.0,-0.19834968258359395,0.6524067029553777,0.4245495697546105,-0.05108498005952827,0.6735626947369073,-0.06807860260780581,-0.34713375659593565,-0.3191365908909645
