,Raphe_M,Cerebellum_7b_L,Cuneus_R,ACC_sup_R,ACC_pre_L,Occipital_Mid_L,Frontal_Mid_2_R,Thal_LGN_L,Red_N_R,Thal_VL_R,Thal_MGN_L,ACC_sup_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,Thal_VA_R,Temporal_Sup_L,Thal_LP_L,OFCant_R,Temporal_Pole_Sup_R,Amygdala_R,Lingual_R,Occipital_Inf_L,Cerebellum_Crus2_L,Cerebellum_6_L,Frontal_Med_Orb_R,Cingulate_Post_L,Temporal_Mid_L,Vermis_10,N_Acc_R,Pallidum_L,Thal_PuL_L,Frontal_Inf_Orb_2_R,Vermis_8,Cerebellum_8_R,Precentral_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Fusiform_R,Angular_L,Fusiform_L,SupraMarginal_R,Temporal_Mid_R,Temporal_Sup_R,OFCpost_L,Cerebellum_4_5_R,Thal_PuA_R,Thal_MGN_R,Vermis_6,Thal_IL_L,OFCpost_R,Red_N_L,Rectus_L,Putamen_R,ACC_pre_R,Thal_VA_L,Frontal_Sup_2_R,SN_pr_L,OFCant_L,Thal_MDl_R,Cerebellum_Crus1_R,ACC_sub_R,Thal_PuM_R,Temporal_Inf_R,OFCmed_L,Putamen_L,VTA_R,Precentral_R,Raphe_D,Caudate_L,Angular_R,Cerebellum_9_R,ParaHippocampal_L,Thal_MDm_L,Vermis_3,Insula_R,Frontal_Inf_Orb_2_L,SN_pc_L,Cingulate_Mid_L,Frontal_Sup_2_L,Frontal_Med_Orb_L,Occipital_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Thal_PuI_R,Temporal_Pole_Mid_L,Temporal_Inf_L,OFClat_R,Postcentral_L,Hippocampus_L,Olfactory_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Thal_LGN_R,Calcarine_R,Postcentral_R,Vermis_7,Frontal_Inf_Oper_L,Precuneus_R,SupraMarginal_L
Frontal_Inf_Orb_2_L,-0.005333597172460801,-0.11402010133596414,0.06796749941327382,0.24930740109834315,0.28237702002927895,0.05364726774701892,0.009182912304987235,-0.015501938410671058,0.2503508413513036,0.4448751291569185,0.19709581420417327,0.28368796722224526,0.25752508291521353,0.7295293068270153,-0.1225263162061552,0.23552426168027,0.05055429761424386,-0.15153325535056075,0.4152009778245299,0.5222169302713915,0.5138328667798415,0.3188557218200335,0.16430974029160758,-0.027908710285594746,0.1649564354420812,0.540426939654125,0.24255768463575522,0.08007948282382381,0.4196259203086368,0.25160620434978653,0.38815695306798986,-0.19003444329443728,0.47337523256880343,0.04953628138814479,-0.2579683478527769,0.16979721943821366,0.28584482720209775,-0.28508363506136897,0.34698365638970585,0.1338238391796039,0.35221778870309606,-0.10666916109084912,0.38553886240889923,0.39001100742367445,0.586867208387054,0.3892979255716221,0.07964110670860491,0.08085959112056229,0.3268628208802249,0.1488952305626065,0.5260343110638293,0.4955986723994613,0.7939161131860866,0.3506060037135743,0.1554073716071163,0.5062858641978284,0.028462433670779223,0.3021057162164256,0.39302307288728294,-0.07312593001014495,0.13938271998106694,0.6809725856754296,0.09179172164693367,0.34903453418639907,0.7247270064302224,0.5448252443903443,0.12339009358749135,-0.1978702492499757,0.5013678031819552,0.5975025918757602,0.1891738522375471,0.3110311934384072,0.5779920622086371,0.2853083131623496,0.4744061148144202,0.5996068732303534,1.0,0.32834575612910866,-0.30319125294573485,-0.2332675919935611,0.5756983264988631,0.11840882659444928,0.14574859049545008,-0.23901013146756067,-0.09441557082931755,0.25282113221283053,0.37087134871458405,0.22000221354007174,-0.22398082173869122,0.5986860693655898,0.6865516985494915,-0.11135437381036989,0.054971849281158315,-0.0550628813476656,0.3316757009870779,0.18747474031357467,-0.009634444469229288,-0.26776065194204884,0.3448642459625565,-0.17597142450776515
SN_pc_L,0.032481416482638366,-0.023918696825002944,-0.15637372205572042,0.4605489308360659,0.48439366683930435,-0.1695241457658256,-0.1468625212202915,0.20264405979123065,0.053178136424867864,0.2232392292894394,0.08990880689847056,0.423701848334556,-0.009457331604327835,0.3673872911533531,-0.07042215734618262,0.17532670812925916,0.3298134992833499,0.04138081357686967,0.055394599716583004,0.23800088269529376,0.038121206935342815,0.3461383527452044,-0.10255660411055711,-0.03381383867436219,0.41509428222399625,0.09565044872298169,0.23285666610657177,0.42142541350165463,0.5688275933760712,0.30848372969643334,0.4534837463629113,0.22834805716458784,0.4257083969398066,0.2764862812762989,0.07362102877851796,-0.1079919108099291,0.5531312227770311,0.24415291536383232,0.5150260381421945,0.02588240090287585,0.4964380256585989,0.009641418343201568,0.11037281166740975,0.031118467183679447,0.35024819789649414,0.6208157078571614,0.16991775235511256,0.4216881503188245,0.3853548952520689,0.6227603200990821,0.2368840187344226,0.28303625860018905,0.37901682387652064,0.3642201639416236,0.30908902309271574,0.4325256614673783,-0.1327645900923284,0.38424894959694694,0.1915213661246028,0.20723511128534164,0.2867866687196144,0.32171965159612914,0.3950487557537545,0.3903083465851439,0.28999163914795734,0.5688704985860669,0.44150911276266747,0.017307173138957424,0.15835926476523257,0.4675142495407647,-0.003790031630783594,0.5701964542228022,0.5246194333042068,0.274134426198265,0.5411713001257873,0.4194725211491538,0.32834575612910866,1.0,0.08074824063800796,0.03578686614718483,0.19963337089674968,-0.13806310347826853,0.37060642979252284,0.2078663607425055,0.2812459603870326,0.3041518532395878,0.6133713614713397,0.35961019627292623,0.21448162131005652,0.5590638693245238,0.40936689466531606,0.06897472842485063,-0.1674648834800827,0.3365836067505796,0.13147389853728145,0.04616161232676715,-0.07810978519255327,0.2525198838600893,0.24224223535136882,-0.09715527317101667
Cingulate_Mid_L,-0.12228945343499295,0.32579855760519183,-0.0034931829845562695,0.33132979073146185,0.04030742600278389,-0.045096148708736836,0.2546313063000841,-0.16542055390256585,-0.427283194370869,0.06886678317826236,-0.3005496168642617,0.27810458448744924,0.29713073894364195,-0.18221902500829557,0.062226197138302144,-0.3443773289447803,0.24292295348763362,0.4714613294703428,-0.48655240283469414,0.2829050193079782,-0.43841425201771633,0.3351624249833774,-0.07314345108028839,0.2948559972695847,0.43754960231897017,-0.25290606692061257,0.2951815259264819,0.3167046462589944,0.19582553911694303,0.5927533104543333,0.04525226247813908,0.4435136663130886,0.03413194145125146,0.42385701555193256,0.2766462480865796,0.13592188268193214,0.14728046155703953,0.4210067825059967,0.3215963819216367,-0.003296287467630868,0.37134554916427637,0.11606815543525459,0.23549094375911445,0.2026163858067839,-0.08739656052933496,0.18427249496359957,-0.10940344591154723,0.17624584340079458,0.26892012713979424,0.2918803429097438,-0.13863082135284074,-0.41838941061309476,-0.28313082359128366,0.1432338837509436,0.4260089488300837,-0.4154830853347003,0.09460307253120426,0.38002603513218325,-0.4296368342083943,0.0681360577738838,0.5195413063481815,-0.05137990457175265,-0.2550366597558789,0.31648662942096656,-0.46838601388729934,0.10654487411284029,0.6006777545694368,0.3805316981013743,-0.07990162333187929,0.112043472241243,-0.08009674196401763,0.29186301302722617,-0.32502098428711235,0.10546834435261727,0.14080684970364357,0.19845718461889714,-0.30319125294573485,0.08074824063800796,1.0,0.2298803517769263,-0.31423482794846025,-0.03388890066696062,0.2958958048207814,0.31217356727708184,0.01732545820282001,0.07187156846345458,0.3355708536630558,0.012019481429776342,0.1768946839200048,-0.16458411302539805,-0.07167399967088528,0.13379040329647418,0.3117788699553454,0.3257259535941099,0.22002356520916663,-0.05313658626028648,0.4131250878795661,0.4514256953007485,0.23764542605058325,0.2953970769619351
Frontal_Sup_2_L,0.19000499285078756,0.4982959919586048,0.05976840252063579,-0.021037711966799922,0.25999822992610166,0.05846254840254991,0.3966471266912322,0.2609128986055852,0.1992650539532847,-0.03554824478615876,0.2084747405850692,-0.03873010156994218,-0.3321543833178911,0.08180259675925562,0.9059288959384713,0.12425249478068928,-0.10931792090102524,0.07722588258102048,-0.018212985796687637,0.026542785423500335,0.07031834169668096,-0.5593798383675616,-0.003252216015687288,0.3283030557424093,-0.12602694655351943,0.07793125225170823,-0.5641025985970451,-0.040605133134813086,-0.11886231361419655,0.21459726117426692,-0.10719353655040728,0.00985986880065556,0.1501774087375223,0.23152583204824723,0.7371203932191741,-0.15004791208340473,0.03849410930198475,0.5475761869168481,-0.11908871698210446,-0.11117450248829952,-0.18324478318772897,-0.07122266423924212,-0.4029981520279765,-0.41214501547307086,0.0019080606964013722,-0.10320694335463641,0.17379779782941218,-0.06782625516847558,-0.4232278418077295,0.16176804153848984,0.1680836805975995,-0.15881765220679367,0.048227727802095374,0.23527519216252604,0.5925649906048107,0.09253867170073288,0.6175406590042566,-0.2533307447435451,0.06276206645831903,0.20223825766508208,0.024032740675932043,-0.09019983050590268,0.2956369412810536,-0.12568459335906845,-0.23023169249974837,0.13685992808428601,-0.2560215079116074,-0.015419022677580413,-0.09288339435473032,0.20479584735059136,-0.09267910314573921,0.1219199027357065,0.08870931764539083,-0.012165654573665904,-0.21890934772913392,-0.36406126743439493,-0.2332675919935611,0.03578686614718483,0.2298803517769263,1.0,0.13335463492449035,-0.0013344122729434522,0.33197603522932123,0.8357965349882716,0.39144810982131545,0.17340739241688327,0.0835826824581181,-0.21540229874395334,-0.06240160052926036,-0.11361867375640763,0.14919804473938955,0.5127069495978326,0.1318704095245692,0.10601366389605331,-0.5882210498120953,-0.06419069181683439,0.007923250912097808,0.2672945997060734,-0.5710887451534696,0.42356488750087107
Frontal_Med_Orb_L,0.02805983004058126,-0.2963274731565652,-0.1756719112672981,0.015364870462178059,0.16444145180968053,-0.16311941267523128,-0.18381755329529598,-0.27610163528417514,0.268486832167074,0.18857109406743647,-0.04123327547760986,-0.1955157444791619,-0.09425874466311045,0.5718405047362131,0.1959044015945621,0.17550839139104155,0.29967233097996354,-0.5284005013460299,0.8681663128956417,0.12767244885959278,0.5850666519634264,0.12669445349493758,-0.0441386542740795,-0.19982008555197048,-0.195501361092306,0.9314222521706801,0.15322579350771093,0.15607492307840415,0.26007475303038263,0.11940794872801609,0.20659801758692084,-0.42953679635175995,0.23864279706225788,-0.1391407026367282,-0.24638957114704516,0.10753579630516384,0.056632185918008573,-0.020575260845627098,-0.010750202664352457,0.08933931284732206,0.11803491323585184,-0.28056486352512605,0.10369218386051676,0.11037346553622876,0.5621723310865726,0.1302895687475041,-0.0008570091234987918,-0.07736467243249492,0.3007875693437735,-0.12672813350373133,0.2242769782327162,0.7723326102683227,0.7282354191079005,0.11531585730915667,0.041822728129211784,0.5667143102386424,0.14316199350101538,0.12621312135839746,0.8332886067407624,-0.399021141429458,0.07593883717260447,0.6416001728968233,0.07221175389861688,0.23605488344477266,0.5699608452165225,0.3471774977580641,-0.13593288518213498,-0.4895623959304461,0.48063522157717214,0.5413452297278323,-0.002509980270463331,0.1397074538980336,0.3851781523403618,0.01641505132339214,0.3876863535724763,0.2812666927436982,0.5756983264988631,0.19963337089674968,-0.31423482794846025,0.13335463492449035,1.0,-0.15041446489611685,-0.13935022798372051,0.09688618759226236,-0.25487349196368003,0.5702697114631704,0.2109506097512923,0.2636669701678225,-0.23051102511087115,0.5930967643804286,0.4771841250599333,-0.34907748460557664,-0.20148840400660292,-0.4035677165202191,0.10336655318983456,0.024061657568253948,-0.09297750447415624,0.018187834638612368,0.10143101284624455,-0.050425049505279027
Occipital_Sup_L,0.051964750895665685,0.5420013178647749,0.985009838233988,-0.43192600226004896,-0.2832605051979083,0.976678709365973,0.7267246356552953,0.12343202946597702,0.2735937533152464,0.21124101093555073,0.37968374717859527,-0.01938643891281128,0.660418125878838,-0.14173278618335644,0.25541602473979835,0.20962971401120872,-0.7077200793909515,0.34409896455106265,-0.2171853691339009,0.42907232834822395,0.14665317368925346,-0.054597046690922114,0.9421125041627393,0.6607713681135853,0.1297757833840058,-0.10206195826693178,-0.12651922032070903,-0.6545283020696566,-0.08692440527408184,0.10609637809786776,0.2522332602987497,-0.2792508098780743,-0.22088439446680275,0.054331186942776055,0.021782962010166256,0.365490350849031,-0.1040597312985235,-0.6333730396912953,0.1630930782856873,0.1597236412090639,0.07402034491121909,0.2199579021986407,0.4517688800931831,0.5663282071453763,-0.3977590083372411,0.02708942277094683,-0.15957944919749165,-0.4568609357595547,-0.32140611557843957,-0.19722851870728625,0.49056116690398377,-0.3346141999834622,0.03275253304594241,0.015064276097007607,-0.04013079838051953,-0.11699171897528246,0.6500701311347449,-0.02541359769463082,-0.32067106907442283,-0.29285384266921954,-0.013570421098664012,-0.1655795840726851,-0.44365257953695164,-0.05242568031626621,0.20600934434444101,-0.020396772335275214,0.0006441579949811501,0.1714711338375776,0.23133261699683913,0.05812513826824459,0.3515365332951268,-0.029525732117590898,0.039493771360919715,0.22032162312856507,-0.22231496045815827,0.044635185156946575,0.11840882659444928,-0.13806310347826853,-0.03388890066696062,-0.0013344122729434522,-0.15041446489611685,1.0,0.38466477280672234,-0.38455131820043864,-0.25429366956629607,-0.5967151088221319,-0.008346744134487764,-0.7564924606526371,-0.36869913135379934,-0.16891565597316544,0.07029584387978742,0.3537319996876897,0.7633874898689968,-0.20844091763225045,0.42010967296954466,0.5873184149951959,0.06672890691186215,-0.7160358046532036,0.3245599127206112,0.13193428299750362
Cerebellum_8_L,0.10962642716249112,0.7131493624344492,0.4151574636522198,0.1060804004071893,0.1855975362405268,0.3913380461309659,0.5802084160012918,0.4270659965959802,0.25602310149643126,0.3369082458154685,0.33954082047283524,0.42400144727268935,0.31652242760146376,0.1493928940255993,0.3703520107200194,0.16617548786060826,-0.2956746670192361,0.44288530246608454,-0.2866869168735351,0.4846355416234021,0.11378266943684559,0.024525539323599504,0.36458946686728994,0.6244008933395228,0.5148567959919222,-0.137135613957724,-0.12706764000005583,-0.12669477590031733,0.4246405878769383,0.2803253316782037,0.3279427846237579,0.21007387908556496,0.24062257198687742,0.5206042322413205,0.6569090335256034,0.16407204101853706,0.43844176841934357,-0.00235675210920954,0.5383444991378347,0.03132360154193709,0.40249625282075674,0.21577015752668371,0.24998093051980308,0.23858343132686935,-0.0727120012787411,0.4844058728236458,0.11720642437304024,0.025696899796524054,-0.06501263710773779,0.39412467089644976,0.4704454658228283,-0.26839180084410574,0.1246329986802875,0.47096734518900935,0.5209164706425854,0.07163974103031157,0.47119380744780426,0.09040766109878164,-0.30843261389231724,0.16513895616453955,0.33297842224914775,-0.016648051360549528,0.14826522854521476,0.3516423625509869,0.014181904286202498,0.29801465725387505,0.2608595252327997,0.3257934057774443,0.08726179571403396,0.36318171269990196,0.1789382354809552,0.7774752917867657,0.3769583375295497,0.452650069036035,0.19148213587156537,0.18947350459259701,0.14574859049545008,0.37060642979252284,0.2958958048207814,0.33197603522932123,-0.13935022798372051,0.38466477280672234,1.0,0.17067174598551219,0.2941786035843379,-0.10107668213815617,0.46501011079289356,-0.28826557434942157,-0.07559360187978051,0.1740267294050049,0.21741456289461963,0.6359062906188131,0.48643977895874274,0.36539226759532745,0.026418212715526596,0.39186936963598296,0.05593107891952835,-0.17692345120395164,0.06404587994156917,0.3240693744219318
Frontal_Mid_2_L,0.22326438443694888,0.18015728920658733,-0.3471274448035047,0.3553587447790749,0.5710606844730948,-0.32926322637354943,-0.04877425799157593,0.21409520296544263,0.04531670627056586,-0.07727942722075169,0.024625450548995242,0.17257451015697417,-0.5902865301542501,0.1935280079095904,0.5740870392135505,0.0256739006232619,0.30367083095848657,0.04715847925395799,-0.060865222436228654,-0.11557481352283633,-0.02173243271814501,-0.36648007911838965,-0.3927994299248821,-0.0512717573668143,0.002936312244636976,-0.025399483412456247,-0.3345188568124078,0.38357504386532587,-0.0044946992867835244,0.3164165733803639,-0.14740412233807176,0.26623503087555517,0.3504569506345345,0.1409124892721551,0.6153125722466493,-0.29160498827345427,0.23796078987967761,0.8863108242447115,-0.02685416932255886,-0.05931534906601003,-0.03548154671577348,-0.08354182568604576,-0.5275401405800028,-0.6082574873292783,0.21983270664551222,0.02825202976860269,0.22590360569052353,0.23580905958712084,-0.20441585399715703,0.3944981780281184,-0.06003014909817275,-0.03667022739234276,0.08870546501912914,0.24224439591795907,0.6604128307969951,0.13116927998258135,0.16933231832157006,-0.08444862723881416,0.08306166434001301,0.4245964903503245,0.07529038290757788,0.03956088083029263,0.45533426362401724,-0.012964603357926457,-0.21457746799434405,0.294331647559447,-0.08305883141908142,-0.019670557327220964,-0.17167284118757803,0.21854291550525728,-0.23181652677129208,0.19641259773272873,0.1416955713973843,-0.05152588080514842,0.01975900922214538,-0.23163567521657466,-0.23901013146756067,0.2078663607425055,0.31217356727708184,0.8357965349882716,0.09688618759226236,-0.38455131820043864,0.17067174598551219,1.0,0.513614024032463,0.41348502951790134,0.20690154782509051,0.23881318136253366,0.24542302191243617,0.02290242207691162,0.22584515800959534,0.34061255968491194,-0.2883631785014473,0.28281496559152874,-0.6085861467338726,-0.3122899822699623,-0.008974209384550992,0.6633276591531678,-0.5631827420744677,0.31808566256762594
Thal_PuI_R,0.25338658016302024,0.12354222282283508,-0.2370057546161665,0.28581198963993537,0.4755304814499336,-0.23906331441818918,-0.04070971405819881,0.652630112320072,0.10033773476107025,0.040236502313906554,0.32387113263706163,0.41115839216337463,-0.5363349510834968,0.16972962197884017,0.17668269758496757,0.13912760819627706,-0.004914849970275744,0.37662733169129775,-0.3718655188531025,-0.11095717817737404,0.011993151898601957,-0.4289279687681463,-0.2915023040003389,-0.05285825177179453,0.012457287652923617,-0.3587915376044322,-0.4362115925142921,0.17851962918792913,-0.025292899306707622,0.06179410106624121,-0.15186650853053796,0.5080734856625012,0.3966262237665421,0.2959909014956988,0.6294342724631683,-0.3477727995702508,0.34764190234330383,0.48595350552797895,0.04799509695690641,0.0285451326248074,-0.07029130755415794,0.016610804657276722,-0.5758052994521679,-0.6181746494143555,0.054712068905663505,0.1202542274128697,0.37578489063510045,0.31749039930571826,-0.36244553161685256,0.6335357286964145,0.12663468021659732,-0.18563840728382267,0.06813158994693176,0.33324432889574573,0.4554318169522012,0.11237803802341725,-0.07681746902853889,-0.2244556030793827,-0.268077637227459,0.7671728639048822,-0.2491008228320936,-0.023115057307972697,0.7166218643223418,-0.19361120744402655,-0.07662435355530506,0.16881873406614406,-0.15463621347892773,0.19564821013164113,-0.2908677381053881,0.08410831165292457,-0.11709637245528311,0.2307441754038945,0.3418203544165271,0.1311118908737534,-0.07181336249729457,-0.31925922855795724,-0.09441557082931755,0.2812459603870326,0.01732545820282001,0.39144810982131545,-0.25487349196368003,-0.25429366956629607,0.2941786035843379,0.513614024032463,1.0,0.09784263128834647,0.10554013501531935,0.1835476549690674,0.23861350601583112,-0.0006950433143169527,0.23656723878076774,0.4977599665143732,-0.24478887573492214,0.5960910762027001,-0.6432165385654534,-0.14211047171945487,-0.1744892858526277,0.2865022954550073,-0.566491234822383,0.20648685021379848
Temporal_Pole_Mid_L,0.191832370776769,-0.3880746380879981,-0.6009591491629666,0.3833082039206121,0.30908251241092194,-0.5960230677843219,-0.4639534173132826,-0.2310146992172793,-0.02607356858466379,-0.07638142751784695,-0.2335686305408514,0.08002979074565567,-0.42747910894539837,0.5864919090425476,-0.009995555373691126,-0.06727905190826479,0.6734248959487014,-0.3308818638550608,0.5171201410082553,-0.07941911869421707,0.29332712468145794,0.18041284245159883,-0.4809474427619471,-0.46864705031459797,-0.0735191127709032,0.5427433832673424,0.22056368241331642,0.5998397705205926,0.2247226042911438,0.17660195168509907,0.06802614525212368,0.06856431810183544,0.33024036687869784,-0.016034847267862643,0.03685430935930765,-0.1571944950784417,0.12626041376662464,0.5146304332697741,0.008233550609965756,0.027395221494951823,0.17304745895236595,-0.31181502845722875,-0.14352113772360148,-0.25632446763573424,0.6431914186993676,0.09412006199810037,0.11473809116095976,0.2936493140663392,0.38733351752116063,0.22002988083132732,-0.16356264713795526,0.5619629485479971,0.4663817224750974,0.21417815321255573,0.23710871873187886,0.42431108125564704,-0.294752412922051,0.11648897607882225,0.5388093318887097,0.044964627892972744,0.15518369995437997,0.5756910780850386,0.28172628207447553,0.37448473751313127,0.11340158851834925,0.28318219221593005,0.07503383184753189,-0.2613140243594731,0.06614102716912122,0.3750119592999518,-0.2531263778697046,0.2899645757326879,0.14753242230071326,-0.02447104317909571,0.3652744791955437,0.20025361328236604,0.25282113221283053,0.3041518532395878,0.07187156846345458,0.17340739241688327,0.5702697114631704,-0.5967151088221319,-0.10107668213815617,0.41348502951790134,0.09784263128834647,1.0,0.35701165740293617,0.6233078278471649,0.12265222801968927,0.43949175190817097,0.3359183137551318,-0.2694015461203633,-0.5008554690733147,-0.04231672923161338,-0.1470991610610462,-0.3060306039119937,-0.16228226960505582,0.5637152227254237,-0.09813693545489842,0.027604306089611678
Temporal_Inf_L,0.26244750843446696,0.18119035754872637,-0.019149205748901648,0.6109993390490224,0.5170658211876908,-0.01817124007269381,0.011838460492431006,0.14303698814876964,0.12218039040530156,0.2432404950128834,-0.05740740746224042,0.585060155879011,0.21030898528489855,0.5934075202844189,0.008871226705277043,-0.1887169749118665,0.38704260859058975,0.11923766781416557,0.004647938986905452,0.5227296443239171,0.09301459423236653,0.5379906197313675,0.05819894450238051,0.20233049577328951,0.7218089941754123,0.1433145791335614,0.5020849859746169,0.5341849653085524,0.7450868900857374,0.5747176064756138,0.4810014066027723,0.23265742577846338,0.4273903097008802,0.37901076175414067,0.13760664977174908,0.15431916901790146,0.7092666838367933,0.2590927189633982,0.7759576509457949,0.047382356296920745,0.8154140885841363,0.04596113469051605,0.389777722987069,0.26217899186000365,0.39407494557405337,0.7561747250265092,-0.04173197800385761,0.3323127360208892,0.40425282465190965,0.5478429008174657,0.3302617498758262,0.18432794098661984,0.43837300949748353,0.48508572080745116,0.4070028137555705,0.37765723238575094,-0.012507983647957292,0.41782811875288917,0.03456696381314742,0.13399903277476666,0.6209311798076437,0.40800663473440396,0.04528731020850053,0.7730583540453014,0.20007863988435282,0.6371212561981642,0.5956894941120053,0.10545383721088103,0.2797173402965193,0.4650498666515569,0.07285585840050667,0.6634174738706845,0.453846749004408,0.3041718424520922,0.6696057675345036,0.5579363950106745,0.37087134871458405,0.6133713614713397,0.3355708536630558,0.0835826824581181,0.2109506097512923,-0.008346744134487764,0.46501011079289356,0.20690154782509051,0.10554013501531935,0.35701165740293617,1.0,0.36493992735495007,0.17888142149442246,0.5408088955115271,0.4671863901307118,0.18785633051036651,-0.006972966761347342,0.39879445186524776,0.3487078073852332,0.1765210654010501,0.00014193462179409443,0.301143525540491,0.4399047601106085,0.11650776600309928
OFClat_R,0.07400286470373284,-0.5890542982368656,-0.7918393596187148,0.6958571787553526,0.5237030769816594,-0.7700420326469164,-0.7740803359632776,-0.1317449860423691,-0.18737281431208816,-0.04664291031739924,-0.3008147327363164,0.3159981397211815,-0.4504873101438562,0.43350422136575784,-0.44991275742289333,-0.20201903299495738,0.8078925475772692,-0.2905297423366885,0.2215452146059438,-0.16318938491818338,-0.015067631457666405,0.39706057450451476,-0.7129225189031092,-0.6535327927660416,0.19294669272616433,0.19315094195282778,0.4441853672900928,0.8056359847765434,0.3553856456137127,0.13347773939980923,-0.05852501467718798,0.2614064217783848,0.5161313504073933,-0.01814184574452548,-0.21001401815616894,-0.2619981094191016,0.39284890097503367,0.5246266413087092,0.19161524945132138,0.06159681704427921,0.32280617633962455,-0.1738486732631688,-0.1766817209924159,-0.3089820207257486,0.576297483405657,0.29567012083897415,0.09070821758190899,0.5170946283798967,0.510488571179841,0.395452872728654,-0.2383354276426344,0.46612255046606593,0.3108307947955407,0.1175766666050542,0.11681583523374606,0.2756263406001316,-0.7318217619699157,0.24678765419509047,0.3190772568476454,0.31430921802169437,0.15883714626515344,0.4881106874037101,0.3644055593028401,0.35168525853996613,0.125376556333872,0.2918861438354435,0.2382795826284732,-0.07410941498972486,-0.010130768119580353,0.14924354072272641,-0.282475376167237,0.21625022620625137,0.21801331226279794,-0.03730164549263245,0.5589880883047572,0.33350940583419336,0.22000221354007174,0.35961019627292623,0.012019481429776342,-0.21540229874395334,0.2636669701678225,-0.7564924606526371,-0.28826557434942157,0.23881318136253366,0.1835476549690674,0.6233078278471649,0.36493992735495007,1.0,0.3905352334239464,0.43210429410755824,0.22315528676092533,-0.3970064547610278,-0.7590976595748941,0.26828907779414557,-0.04320603445134146,-0.3554349433956004,-0.051175882245982234,0.6555615058552215,0.049835642000926494,-0.2548851404181468
Postcentral_L,0.11948067477050538,-0.26304893518912986,-0.3993637789700425,0.39821366303720634,0.368196703157209,-0.35983157122067755,-0.3941822658131534,0.25980231456910985,-0.15058700778093967,-0.10647939839271804,-0.20180379101179305,0.3057769548595723,-0.3446687232286749,0.04271221116497675,-0.2872208518510728,-0.07226926071987999,0.39958399351111135,0.14671834394919767,-0.1864875752704754,-0.1849540596791766,-0.17703127528448792,0.12661068095444405,-0.3517868596902555,-0.27585797262296285,0.23357081566701596,-0.32941818303083903,0.1816730527357782,0.48672402779466595,0.09021222817057287,0.033619225047137324,-0.02112457549339904,0.562226791166902,0.1964542837852034,-0.08589868432634487,0.03401235023277397,-0.08328991317868986,0.3999994204065024,0.46588516225678517,0.15059813713709178,-0.08823066311531137,0.18319378916734158,0.11949957247561895,-0.27051622768568073,-0.34880091197743435,-0.05556028468717108,0.13530565678395412,0.11451206474557171,0.33808559618608824,0.06631769626164159,0.27792118727612913,-0.16248358441527394,-0.007847928309850748,-0.12523862559728802,0.135954199972923,0.05321772633211787,-0.10423002528007608,-0.43193014830120874,0.05686463919836126,-0.18858752822112,0.37575105359255656,-0.09057748957299377,-0.041679366484526054,0.2093344234128847,0.03628289039411217,-0.13050737721204267,0.15081984074533517,0.139890528279938,0.03169963825689368,-0.3396286365558496,-0.16396590275613246,-0.17183833340844756,0.07311497379095294,0.09675915256515502,-0.029256018442716674,0.14677971194990494,0.04586151732682824,-0.22398082173869122,0.21448162131005652,0.1768946839200048,-0.06240160052926036,-0.23051102511087115,-0.36869913135379934,-0.07559360187978051,0.24542302191243617,0.23861350601583112,0.12265222801968927,0.17888142149442246,0.3905352334239464,1.0,0.10433546125748304,-0.018844979558901877,0.04798885737906691,-0.4254419144756661,0.4060650849417778,-0.12981542844691182,-0.1746845480385785,-0.049736532477371934,0.48712899248693337,-0.0649274518771193,-0.11635266240403021
