,Thal_MDl_L,Fusiform_R,Thal_PuA_L,OFCpost_R,Cuneus_L,Cerebellum_Crus1_R,Rolandic_Oper_R,Thal_IL_R,Temporal_Pole_Mid_R,Postcentral_L,Cerebellum_Crus1_L,Thal_VPL_L,Cerebellum_6_R,Precentral_L,Temporal_Mid_L,Vermis_7,Cerebellum_9_L,Vermis_6,Precentral_R,Thal_IL_L,Frontal_Inf_Orb_2_R,Occipital_Mid_L,Calcarine_R,Thal_LP_L,LC_R,Olfactory_L,Caudate_R,Insula_R,Thal_Re_L,Angular_L,Vermis_8,Occipital_Inf_R,Temporal_Inf_L,Cingulate_Post_L,Cuneus_R,Thal_AV_R,Temporal_Pole_Mid_L,Cerebellum_10_R,Frontal_Inf_Oper_R,Cerebellum_9_R,Frontal_Sup_Medial_R,SupraMarginal_L,Thal_PuI_L,Rectus_L,Cerebellum_7b_R,Thal_PuA_R,Cingulate_Mid_L,Calcarine_L,OFCmed_L,Frontal_Sup_2_R,Thal_MGN_L,Lingual_R,Heschl_R,Thal_PuI_R,Precuneus_R,Angular_R,Thal_VL_L,Thal_MDl_R,Frontal_Inf_Tri_L,Thal_MDm_R,ACC_sup_R,Frontal_Med_Orb_L,OFCmed_R,Temporal_Sup_R,OFClat_R,Fusiform_L,Postcentral_R,Frontal_Inf_Oper_L,Cerebellum_8_L,Vermis_4_5,Temporal_Pole_Sup_R,VTA_R,Temporal_Mid_R,Lingual_L,Olfactory_R,SN_pc_R,Red_N_L,Frontal_Mid_2_R,OFCpost_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,ParaHippocampal_L,LC_L,ParaHippocampal_R,Vermis_1_2,Frontal_Sup_2_L,Parietal_Inf_R,Frontal_Inf_Tri_R,Insula_L,Parietal_Inf_L,ACC_sup_L,Thal_PuM_R,Hippocampus_L,Amygdala_L,Thal_LGN_L,Thal_LP_R,SN_pr_L,Pallidum_L,Thal_PuM_L,Red_N_R,Thal_PuL_R,Thal_VA_R,OFCant_L,N_Acc_R,Caudate_L
Thal_VL_L,0.6194257868910112,0.32619007230327973,0.3502117669410246,0.6416392857942437,0.3080337283443789,-0.1725468170704262,0.06295162109116788,0.0929079588547666,0.42717116421255397,-0.011444231531143793,-0.06877523807183289,0.761211129258435,-0.028389792043683897,0.10971912591426662,-0.3032020430749924,-0.15682142125096027,0.0970007912263177,-0.44267201419379376,0.11631010885038758,0.40593219860384516,0.31113877852099936,0.30473634529796606,-0.183601980830097,0.480706221589073,0.2984244692312556,0.4219319149955908,0.09937643504913016,0.07070102116252257,0.5864035534541605,0.09107404394807249,0.10283622144294803,-0.3319005854222121,0.1381156593120451,-0.3055436467848837,0.3204573004149578,-0.29731659305615266,-0.2572366590763161,0.19568677100516368,0.24031221763276414,0.21761212495779905,0.1326625092131972,0.06408783497593556,0.6930079754630558,0.2566000440159539,0.12415834605842045,0.49139619976983206,-0.22934325868130934,-0.13033162520446503,0.35163355569256904,0.2767977650294256,0.6733285189967892,-0.2287727765160333,-0.11153430120524203,0.47470492541036813,-0.1616206058592737,0.29743577861241555,1.0,0.48964455827464043,-0.16774588873957766,0.3423451056741698,0.058266935582387255,-0.15011513174319852,-0.18015700438525026,0.03436443488011442,-0.18983138561830754,0.029840835942716977,0.41303001772414993,-0.41068739709079455,0.438340822419325,-0.30691941493295943,0.42721891596948747,-0.058400940325011065,0.03380381022554324,-0.2156479314260364,0.237627679361063,-0.2946814062107248,-0.15156015208537402,0.3497005548044989,-0.007898184436344763,-0.050361648807573246,0.2606749681291012,0.5396522764123525,0.19126439022100092,0.06988325451682359,0.48077859776910464,0.08999314282067575,-0.00034759741694408456,0.24274313559754418,-0.17471847162326512,0.35642435535207423,0.45167302718034796,0.4587979203380258,0.11757835981584065,0.5255344658304876,0.7414261083474597,0.392845835400758,-0.16398536494614308,0.29010372756489333,0.2910711867951312,0.5371362069660791,-0.002829560423665331,0.43547418237980823,-0.2869072909272549,0.08723125577674955,0.319027277894632
Thal_MDl_R,0.46081069521305734,0.15957595134055116,0.5909010830528925,0.09781675815171866,-0.3448479079633784,-0.1610331051723886,-0.4457697201962652,0.4068738861465826,0.34777428592466814,0.37575105359255656,-0.26763512591060273,0.29018219363658776,0.032506237277148485,-0.31392232758423033,0.27141620199545713,-0.06729212372281315,0.06682779478535035,-0.27898486018448976,0.18982118411456614,0.5811458499514004,0.4675488483497346,-0.3084887233342597,-0.5051060326275135,0.41983601505199764,0.3178342427821278,0.24067483702905784,0.30988014570446015,-0.12502883746129548,0.6809796184588354,-0.11346490837147927,0.14114779614580858,-0.5842558711907955,0.13399903277476666,-0.2529865212750927,-0.3031370357502648,-0.6488364443155188,0.044964627892972744,0.264094626290435,-0.2985535343254957,0.15905162898581754,-0.044186697938019694,0.07994155653145997,0.7237197984576806,0.0030188206301898298,0.41238179226821653,0.49277116899302625,0.0681360577738838,-0.40377938953154535,-0.08891582342912177,-0.2554047646796201,0.2933311867218541,-0.24127787005402287,-0.5510134870724674,0.7671728639048822,-0.4214259780661246,-0.1559709844122116,0.48964455827464043,1.0,0.5001632693164251,0.5773147082098254,0.5057226461429077,-0.399021141429458,-0.11777730290630142,-0.5075001353421306,0.31430921802169437,-0.008871031823990929,-0.14034708586321934,0.3222354033149215,0.16513895616453955,0.21028219685513155,-0.014061246048609513,-0.025410731355471738,-0.42696471858832935,-0.20727049414989712,0.20968513695815347,-0.13462336380057657,-0.2527219558227067,-0.12846946973533563,0.06717655465367421,0.1400046341107225,0.14150433063177933,0.255808775908997,0.0729271243503194,-0.3048075016711137,0.5981645710367227,0.20223825766508208,-0.11697145303934628,-0.2773652720459805,-0.046543885415754035,0.17025066138860576,0.5742694690823726,0.6725689738819952,-0.07846519139855834,0.49012974722272395,0.5844709066833322,0.47729135870547623,-0.11545592131374097,-0.13840926348641916,-0.3429908050572523,0.006177609108922204,-0.10109386722419685,0.09739539471249015,-0.33860109758955576,0.09911881443628447,0.06263175583056699
Frontal_Inf_Tri_L,0.06645509153346556,0.026631411572739423,0.3063337612657035,-0.28919386859125945,-0.7013369657641293,0.1414384023753416,-0.635142200764421,0.2872133952660984,0.23162227334153304,0.46588516225678517,-0.040191310186871866,-0.2872270267034608,0.20957409584533007,-0.3421139735234397,0.6848104702731748,0.05070458166727221,0.18781373263718917,0.06448144845581952,0.006412689674241111,0.4738630322242159,0.37015112224677005,-0.5921129771512901,-0.4810427043758089,0.02856871037718318,0.21146735527345775,0.12295802967009925,0.5061834800593256,-0.09422424024817155,0.2027912187502466,-0.07346006567281424,0.1205146920248594,-0.2686403505696569,0.2590927189633982,-0.04880285497814087,-0.6121481092928802,-0.2490113161916745,0.5146304332697741,0.32768488402930834,-0.6028483897087982,0.20153766241364063,0.19941536298613177,0.18555566437182489,0.17180127688225075,-0.023080713938934194,0.5247693718366501,0.18328273673915374,0.4210067825059967,-0.3298250871720188,-0.3407552025494746,-0.2398647355216189,-0.21166348350278832,-0.10754288695059516,-0.6028515938981426,0.48595350552797895,-0.4058528119781637,-0.3469864040624585,-0.16774588873957766,0.5001632693164251,1.0,0.4161621332628362,0.5692897853620933,-0.020575260845627098,0.05867937231596359,-0.6331892430248995,0.5246266413087092,0.1050890178590217,-0.46904968347544157,0.907931616669595,-0.00235675210920954,0.39264945266389156,-0.23648502566560162,0.1066319577220652,-0.5156196764325465,-0.04529096138144991,0.24154633469543738,0.17755318752856575,0.004817878684773855,-0.36409516398336866,0.276093210744236,0.38994822001048673,0.1812766066317564,0.044841226361798145,-0.12062462317045147,-0.17487281226661097,0.2550999010392549,0.5475761869168481,-0.09174486353304924,-0.5220406959748141,0.3028769526243406,0.003984698743000379,0.27726707024325775,0.42267646875825826,0.07682732289612752,0.3101869809727069,0.08978300348368062,0.25454458342565445,0.0780824648608134,-0.15742379251947597,-0.49035616723314074,-0.1983174094494342,-0.2091625410913782,-0.13301836548952758,0.038045811399493,0.30528778117213634,0.12439629480870944
Thal_MDm_R,0.1953349478947905,0.5529996333223485,0.6442807625390193,0.09519565225040386,-0.3732429761242038,0.34835820695390396,-0.030381796722392173,0.7210788465561848,0.5407671055418556,0.30362230024470127,0.250686918560488,0.1996311792561165,0.5569463034279307,-0.02549259840394876,0.5665700107530134,0.23471232283455215,0.46216929831295256,0.34343301248702607,0.19213729604126417,0.685961093608772,0.5102193033803513,-0.3792026814333357,0.062404496291799054,0.3128654739597394,0.19521448416147272,0.34134134093379054,0.5461107427736186,0.4767981440989851,0.28706992401270676,0.1171115532395888,0.2909971004893213,-0.2690573253726157,0.4863791361369787,0.3707959836824968,-0.3558463485086793,-0.13747313228661032,0.2780506959670596,0.3869664818541733,-0.07740230033176974,0.4835201796127443,-0.29921046398999945,-0.030109448317003348,0.33283844005261076,0.19272949705378634,0.1518470240983414,0.414617439121721,0.37400463150460234,0.13074681804689034,0.06638762545326905,-0.34448682218623394,0.0754137513744982,0.4275083550983862,-0.005335772451026611,0.39615763549216365,0.1617704303530019,-0.0728140252442479,0.3423451056741698,0.5773147082098254,0.4161621332628362,1.0,0.7122838275241298,-0.10092693850459596,0.1467886040855352,0.022309384031057287,0.528879286647259,0.4868098132174677,-0.0064245232518857194,0.41247813305040737,0.22935680733257433,0.5825217716831186,0.3343516895936466,0.5036623730364915,0.13250143201083972,0.4009093248894507,0.33172170176674276,0.40985954295127547,0.0523798765600644,-0.20881882603834637,0.4080247927011443,0.2850316576432389,0.3651351138425611,0.3296641748816374,0.28503471330351465,0.15654768692300716,0.2998555373844133,-0.09239468508154257,-0.12442051224087013,-0.1904803547964945,0.4891069043108448,0.045761843772962094,0.6846728163445961,0.4210711611680463,0.3360991845783207,0.3965247581322174,0.23755776391147887,0.1421321893377741,0.39418795205861246,0.21493922217296996,-0.10583295177145545,-0.05455381649544032,-0.026947212541504197,-0.02705709265334047,-0.17110296905090444,0.42210997846857146,0.4113782680723706
ACC_sup_R,0.09267372088784677,0.5867644819975022,0.5733579619637712,-0.0045931150926361766,-0.47657372738368675,0.38857028247158265,-0.13406341195342972,0.6411112478794383,0.5076710562165322,0.39821366303720634,0.24383466108341695,-0.06489788032350216,0.6203671998956949,-0.12268709622996021,0.760311008084378,0.08833915448588295,0.5310400919389047,0.4221184555292853,0.1405680475861429,0.6468983909798962,0.5885732621276497,-0.46067228196654936,0.09219597037481786,0.07307008656898138,0.15476208937580394,0.38474092637054663,0.7055337909018927,0.511481911382979,0.14188058245224114,0.04833900501886576,0.1141026814823573,-0.28441712190185114,0.6109993390490224,0.4680288117282935,-0.4541866018075412,-0.11582429774561849,0.3833082039206121,0.5037669136487306,-0.24927737567916247,0.48120891009587785,-0.25766540971096735,-0.08748797440068934,0.13775253052803077,0.30087157422549227,0.07899746252307233,0.14369256673148467,0.33132979073146185,0.13403153325995215,0.03261302052404249,-0.44266264360841034,-0.09160968728299825,0.46712641449198683,-0.047046202309289485,0.28581198963993537,0.22799215992826727,-0.1132485794997338,0.058266935582387255,0.5057226461429077,0.5692897853620933,0.7122838275241298,1.0,0.015364870462178059,0.22046759773339034,-0.06521444459203796,0.6958571787553526,0.5555816793850821,-0.1488118960391491,0.6086025891123149,0.1060804004071893,0.6168032407603423,0.21747397269991095,0.4787493505867158,0.08102780739436323,0.5010020488169398,0.45526035717999863,0.4738939576792859,0.10783568187883204,-0.3794131039367903,0.4873297412025089,0.26992338343728844,0.4638997808617951,0.38725772946940074,0.1464918878631704,0.29962108019730893,0.24893262805406455,-0.021037711966799922,-0.14317161206127377,-0.39078712186553716,0.6468604049765136,-0.10931825430081384,0.7879097943029711,0.2876622252173908,0.4369293298206149,0.48498323783069514,0.0965938241490624,-0.06406151481584887,0.40952362127709646,0.14762192937965402,-0.2710915198474618,-0.11294809181148659,-0.006606256419172074,-0.11481714816639578,0.0017455778938648572,0.48115387106147595,0.3146497538948177
Frontal_Med_Orb_L,-0.242071871969033,-0.010750202664352457,-0.4155986634231528,0.2242769782327162,-0.1545776554668296,0.07593883717260447,-0.09425874466311045,-0.3784615292278216,0.14705901153239248,-0.23051102511087115,0.16357595267135513,-0.20013557832167586,0.12384143200917799,0.10753579630516384,0.15607492307840415,-0.09297750447415624,0.19038513198475313,0.3007875693437735,-0.4895623959304461,-0.12672813350373133,0.23864279706225788,-0.16311941267523128,0.10336655318983456,-0.5284005013460299,0.21109125306447782,0.4771841250599333,0.2973228399126791,0.2812666927436982,-0.40051387232926206,0.08933931284732206,-0.1391407026367282,0.2942471189579937,0.2109506097512923,0.15322579350771093,-0.1756719112672981,0.6864290808961164,0.5702697114631704,0.10294016400110323,-0.22478226591237502,0.1397074538980336,0.1959044015945621,-0.050425049505279027,-0.5398802719845661,0.7282354191079005,-0.30461915644279075,-0.0008570091234987918,-0.31423482794846025,0.08803079349048888,0.5699608452165225,0.14316199350101538,-0.04123327547760986,0.12669445349493758,0.0754200507376548,-0.25487349196368003,0.10143101284624455,-0.002509980270463331,-0.15011513174319852,-0.399021141429458,-0.020575260845627098,-0.10092693850459596,0.015364870462178059,1.0,0.7197137327260872,0.11037346553622876,0.2636669701678225,0.11803491323585184,0.024061657568253948,0.018187834638612368,-0.13935022798372051,-0.04639956339037391,0.12767244885959278,-0.13593288518213498,0.10369218386051676,0.09644688812089436,0.550720068317735,0.09943535486465663,0.7723326102683227,-0.18381755329529598,0.5621723310865726,-0.10775582130617935,0.5718405047362131,0.3851781523403618,-0.23293396329741298,0.6623235969383006,-0.38866267552551337,0.13335463492449035,-0.03447626323632751,-0.20148840400660292,0.5139338357872525,-0.23697999844075346,-0.1955157444791619,0.07221175389861688,0.5930967643804286,0.19716536166530094,-0.27610163528417514,0.15687523105584197,0.12621312135839746,0.20659801758692084,0.5483151325364263,0.268486832167074,0.247709308598318,0.17550839139104155,0.8332886067407624,0.11940794872801609,0.5413452297278323
OFCmed_R,-0.31145499819674205,-0.04635530368906124,-0.173997293401994,0.03284043161377526,-0.3997343938440433,-0.018882245212085196,-0.2857137734013813,-0.10618575885954085,0.17133589662044954,-0.0049219975497068625,0.04880153527039213,-0.3321129163593921,0.14838300157716117,-0.04933249896594564,0.403332505058453,-0.08160226491616783,0.23104443173021508,0.4379859387131263,-0.29845648404394876,0.04542537027955137,0.4329281149506669,-0.3980289175070668,0.06498369064854982,-0.38748714216362,0.2961809479528439,0.4252927852359019,0.18919418416783382,0.22846920507893068,-0.231941016728978,0.1743555812506828,-0.08085718410163006,0.03300562124939684,0.1812595181884202,0.28199461399940495,-0.4199006177912676,0.3492921260594158,0.7124317627068515,0.0493478591054315,-0.4296836846956306,0.16281989482274473,-0.2555729160690044,-0.14040043143603376,-0.42742170424270787,0.7121648458295485,-0.3263437651991811,0.01956862143009864,-0.26588498212864986,0.10490161284373008,0.5331415246937541,-0.3511178081202582,-0.1561774543012405,0.24450803595260784,-0.08099596456336665,-0.0321560463641674,0.08720196393318552,-0.1901163666345864,-0.18015700438525026,-0.11777730290630142,0.05867937231596359,0.1467886040855352,0.22046759773339034,0.7197137327260872,1.0,-0.08096489153757679,0.5663194201507289,0.18305813860268713,-0.1690670447406499,0.19369856653397946,-0.2252589774726975,0.30091221261681483,-0.08811489607191068,-0.046994608537899794,-0.054292824837857814,0.2076079620759607,0.5904151240671508,0.17529845602854188,0.717605492318513,-0.4993504299665374,0.5832467965728196,-0.1891184303469565,0.5893509704117749,0.30379599836399446,-0.11928708808035424,0.4745885068358769,-0.35011259822549157,-0.188474867935383,0.03844868619911294,-0.48387071916625013,0.5682475814233322,-0.3153605979897953,0.012885138896354831,0.19625317656377358,0.5626908086444432,0.19332606340029507,-0.22433662851795574,0.20421090046285173,0.11688979680803424,0.02935485276166206,0.2689462585468812,0.006900112883724542,0.048278016398227326,0.062238542717197996,0.6036871623660173,-0.000584594746440961,0.3435233500256296
Temporal_Sup_R,-0.12470476434981743,0.5121402607588932,-0.04029065345719954,0.2996666729899458,0.6047792677519637,0.4828841547073919,0.951198548974279,0.22941734817941775,0.14433749616929142,-0.34880091197743435,0.5771325390198478,0.29915173548917434,0.3957861133669132,0.537030750556741,-0.22485705656624116,0.26713483336408356,0.2714624206680751,0.39462143554455287,0.10857643557440237,-0.18158735936175974,-0.1776685667591965,0.5007619289386136,0.8500079029049645,0.11138987392506915,-0.36464412530668433,0.06338388509877112,0.022937735869818888,0.6518629528336272,-0.44777911148160165,0.10181923167013335,0.10898193656250181,0.4903768780861504,0.26217899186000365,0.5279137604697195,0.541753104637417,0.5531482073433219,-0.25632446763573424,0.031563273070021824,0.814650350253522,0.22531836753025253,-0.16073268876943936,-0.04179545006334708,-0.2940276998939092,0.112222708262018,-0.4034269774966292,-0.22387665088854583,0.2026163858067839,0.6861615164390263,0.20195743135046168,0.28874494994045025,0.012956503754563118,0.646044082149147,0.9640998998787438,-0.6181746494143555,0.8233503132807252,0.37306203556015277,0.03436443488011442,-0.5075001353421306,-0.6331892430248995,0.022309384031057287,-0.06521444459203796,0.11037346553622876,-0.08096489153757679,1.0,-0.3089820207257486,0.4608823750761823,0.5107751168013626,-0.5026842841388948,0.23858343132686935,0.026809393181696277,0.6463383889731686,0.5119766175020793,0.9637236509684076,0.5830002481308895,-0.04087720217371669,0.3414763476755621,-0.024018878045503587,0.436976531057731,0.013115779916551955,0.06397239255216766,0.04013894078102203,0.003676902029811234,0.361490450137968,0.49959524554629453,-0.21754364847022178,-0.41214501547307086,-0.038484709373762256,0.656482335785669,0.2152706050768995,-2.1286921628042362e-05,0.10333147440386777,-0.5825150471154386,0.21163630204489026,-0.2785126735442493,-0.2920295172227025,-0.5628347881873617,0.4624180220871455,0.49080483912104333,0.4212344488924311,0.06902261289560849,0.3293123175482769,-0.010771251886914803,-0.08160174967650068,0.3058570480846616,0.31463584087069585
OFClat_R,-0.2690605618102617,0.19161524945132138,0.2739722364971902,-0.2383354276426344,-0.7785240740827115,0.15883714626515344,-0.4504873101438562,0.3192722819719612,0.2521196999302465,0.3905352334239464,0.03568989280227519,-0.4449969078337701,0.4402445383266391,-0.2619981094191016,0.8056359847765434,-0.051175882245982234,0.3001390727390409,0.510488571179841,-0.07410941498972486,0.395452872728654,0.5161313504073933,-0.7700420326469164,-0.04320603445134146,-0.2905297423366885,0.2157593008705107,0.22315528676092533,0.5177420804281135,0.33350940583419336,0.012468358674423705,0.06159681704427921,-0.01814184574452548,-0.26052789583563396,0.36493992735495007,0.4441853672900928,-0.7918393596187148,-0.009582208741530705,0.6233078278471649,0.20645067269388087,-0.6467540125309601,0.21625022620625137,-0.44991275742289333,-0.2548851404181468,-0.2004704703792834,0.3108307947955407,-0.11960608972339572,0.09070821758190899,0.012019481429776342,0.0005281323065481064,0.125376556333872,-0.7318217619699157,-0.3008147327363164,0.39706057450451476,-0.23723554617141562,0.1835476549690674,0.049835642000926494,-0.282475376167237,-0.18983138561830754,0.31430921802169437,0.5246266413087092,0.528879286647259,0.6958571787553526,0.2636669701678225,0.5663194201507289,-0.3089820207257486,1.0,0.32280617633962455,-0.3554349433956004,0.6555615058552215,-0.28826557434942157,0.6466986369166583,-0.16318938491818338,0.2382795826284732,-0.1766817209924159,0.3806113154553756,0.39875888752302296,0.3945435577241409,0.46612255046606593,-0.7740803359632776,0.576297483405657,0.021977059700126873,0.43350422136575784,0.21801331226279794,0.0028797168106530252,0.25000467318227565,-0.11434638446977023,-0.21540229874395334,-0.0972872431219264,-0.7590976595748941,0.6625214772944654,-0.4262419438905844,0.3159981397211815,0.3644055593028401,0.43210429410755824,0.29954721514767696,-0.1317449860423691,0.09477714652465821,0.24678765419509047,-0.05852501467718798,-0.219811037035564,-0.18737281431208816,-0.031267793391645135,-0.20201903299495738,0.3190772568476454,0.13347773939980923,0.14924354072272641
Fusiform_L,0.012593959768997237,0.8181795233205225,0.33659892119494705,0.1716078378363398,0.06415730581777089,0.7111642458836128,0.3881453145400449,0.614499008724999,0.4307866011089301,0.18319378916734158,0.7901895016176405,0.079958994011514,0.8742175822435465,0.1975250891152519,0.5726367339352001,0.2838439091078947,0.7098202646284288,0.6337308742864077,0.20601552908449816,0.4580832943739616,0.3448706362176113,0.06250414008957438,0.6244709549592224,0.17028771758203423,0.0007400906198508193,0.25805596146060933,0.42192141593510385,0.6595339764393569,-0.22908399249418396,0.13165189384985623,0.38628187341559583,0.23303954432735777,0.8154140885841363,0.6970723185164412,0.06105452420864139,0.36084458379817236,0.17304745895236595,0.49759533858855004,0.19790938750273887,0.6583784901604147,-0.2257167022768909,0.046794193923670076,-0.07788576873888313,0.2722909804250272,-0.06655132015229198,-0.1647143062834254,0.37134554916427637,0.6088199946856481,0.14586392256130276,-0.13623785192437496,-0.17509850415158182,0.77061710885234,0.49953504725038694,-0.07029130755415794,0.6895837839562895,0.041148679108690835,0.029840835942716977,-0.008871031823990929,0.1050890178590217,0.4868098132174677,0.5555816793850821,0.11803491323585184,0.18305813860268713,0.4608823750761823,0.32280617633962455,1.0,0.19488228585400624,0.267488422075225,0.40249625282075674,0.5792528457841521,0.4123206201275529,0.7401806556945772,0.5563190962785466,0.8220010570301216,0.2740143389587505,0.6573741993829643,0.16502831169250173,-0.06047467964249838,0.2815247073974805,0.39307530859583945,0.4087465293885486,0.3865620943413526,0.41410056453892713,0.5648211367169798,0.08871617997378589,-0.18324478318772897,-0.009567500203096555,0.01579160900271927,0.627228802723009,0.002941207712514442,0.5401796720771097,-0.1430698090361387,0.627454500016998,0.2249789240488477,-0.04446750614127778,-0.36998510629736253,0.6767173580671586,0.49758148501293464,0.06914639323234358,-0.06473229077505814,0.2703595365030973,-0.11241311400158312,-0.058945883031873474,0.5104645515160352,0.44016318405670357
Postcentral_R,0.19970304777694065,0.38738008519630823,-0.04848703844128206,0.5577671202836343,0.5898386535826923,0.0484685349839109,0.5052605122498434,-0.00870140242905037,0.3173403228640517,-0.1746845480385785,0.27173768054098196,0.5389688776651397,0.09171122697629115,0.42546613796027194,-0.4006553429648306,-0.05226428615261446,0.1825814972623062,-0.18341606571790164,0.05491110627125862,-0.023000722261456146,-0.02165011229495639,0.551728413392658,0.30450680686520987,0.2529364255202329,-0.023101704595146193,0.15228798224554496,-0.0803062603908922,0.26003493544215883,0.05897861618806731,0.14265374126656277,0.033167376388870455,0.11891486896673205,0.1765210654010501,0.02004589669059153,0.5723207755710258,0.13138201659583038,-0.3060306039119937,0.04334467563590578,0.5475997762958965,0.1983084427613999,0.12556797280037124,0.02588878584084499,0.17033477972040756,0.16491411605808068,-0.14128105092229018,0.06581419131797478,-0.05313658626028648,0.2818527578560264,0.2599677265754694,0.4456701362766268,0.3916238800502043,0.10145013055908911,0.4056616002690407,-0.14211047171945487,0.2785361589110176,0.37481535255852183,0.41303001772414993,-0.14034708586321934,-0.46904968347544157,-0.0064245232518857194,-0.1488118960391491,0.024061657568253948,-0.1690670447406499,0.5107751168013626,-0.3554349433956004,0.19488228585400624,1.0,-0.5524446697908565,0.39186936963598296,-0.34718191834189327,0.5247855132453795,0.09406972623327098,0.47809611834575916,0.11670974041018967,0.033189264152607915,-0.0960721837397323,-0.08783247224868243,0.49329946848999295,-0.16833854533779874,-0.05577786785253642,0.06851228633565787,0.25539563587286207,0.27342834981784325,0.30144203426261,0.15543345138770465,-0.06419069181683439,0.07557505823017081,0.5217451007060939,-0.1181958922196512,0.2992569998265167,0.19171725030705908,-0.1307469030502948,0.10762194305920797,0.02630212063551058,0.2661484010819677,-0.126268064115166,-0.014826148456861784,0.38433466853399173,0.3955447552255477,0.4579979942347069,0.1563360245500454,0.1990899884347494,-0.19675309983978298,0.11005698037599101,0.2209236360498857
Frontal_Inf_Oper_L,-0.11988896472506713,0.04950886734452487,0.2853070884466885,-0.48013222393395544,-0.7641400643811254,0.2765250448490709,-0.539636106950373,0.4000787812706806,0.10529780434392758,0.48712899248693337,0.10238418825789505,-0.5139018320870982,0.3442545253417686,-0.31618515713626616,0.8600241308244037,0.15725028662892845,0.2367573656124861,0.3757881201617662,0.00844611598493474,0.3982040704483391,0.267879205011222,-0.679010286098223,-0.20753794404338147,-0.0927392842435952,0.10850636979144056,-0.0038846809350385923,0.4708046827635826,0.011055071585701223,-0.0470354372071084,-0.04770594291745249,0.12079363926071578,-0.15428907154930918,0.301143525540491,0.2534922791305663,-0.7000068154196196,-0.08615742106776135,0.5637152227254237,0.2693612482138527,-0.6312257260003864,0.16895429874406676,-0.07879434231480417,0.070143566290352,-0.09925544970566172,-0.06987741384494807,0.32843052880856516,-0.002796704092019358,0.4514256953007485,-0.08496819971881377,-0.3621940396706338,-0.4884224134723212,-0.4584405136385359,0.18213674492729343,-0.39915852271759195,0.2865022954550073,-0.12817504501934543,-0.41073973675975595,-0.41068739709079455,0.3222354033149215,0.907931616669595,0.41247813305040737,0.6086025891123149,0.018187834638612368,0.19369856653397946,-0.5026842841388948,0.6555615058552215,0.267488422075225,-0.5524446697908565,1.0,-0.17692345120395164,0.6277941114081561,-0.33800831176270946,0.2804824408542795,-0.3786307965324727,0.23162530533043255,0.17203459892685086,0.40695802712740764,0.1304610600919065,-0.577200480601868,0.32112721273156297,0.36414070062533077,0.14770424699468543,-0.05938408706072154,-0.09020525447777854,-0.08081630678022611,0.025107107938169927,0.2672945997060734,-0.05100313801110557,-0.6356828058435897,0.4832419805591622,-0.14969918612555932,0.21909515766446955,0.230907998275274,0.18429623964487937,0.17300567885430626,-0.16188775468473418,0.030574993187329345,0.2712178765052474,-0.13050333143839965,-0.5494905172638959,-0.4058373517911511,-0.14035973344650085,-0.26945409320274705,0.12012598244744022,0.2605729434266848,0.054566138153993755
Cerebellum_8_L,0.36874321014415623,0.5383444991378347,0.2898031452698008,0.4704454658228283,0.37669776301698193,0.33297842224914775,0.31652242760146376,0.2636610970087963,0.507620522808068,-0.07559360187978051,0.3942862555774224,0.5544567033681409,0.3686286718026047,0.16407204101853706,-0.12669477590031733,0.05593107891952835,0.659622460586908,-0.06501263710773779,0.3257934057774443,0.39412467089644976,0.24062257198687742,0.3913380461309659,0.026418212715526596,0.44288530246608454,0.05184074353451891,0.21741456289461963,0.14991832594051538,0.18947350459259701,0.14767662878770899,0.03132360154193709,0.5206042322413205,0.0864174177299986,0.46501011079289356,-0.12706764000005583,0.4151574636522198,-0.08791373775920625,-0.10107668213815617,0.5939012046050508,0.447366802747246,0.7774752917867657,0.3703520107200194,0.3240693744219318,0.4807202962999376,0.1246329986802875,0.40113500496828297,0.11720642437304024,0.2958958048207814,-0.005565631182271773,0.014181904286202498,0.47119380744780426,0.33954082047283524,0.024525539323599504,0.12941351202421278,0.2941786035843379,0.06404587994156917,0.1789382354809552,0.438340822419325,0.16513895616453955,-0.00235675210920954,0.22935680733257433,0.1060804004071893,-0.13935022798372051,-0.2252589774726975,0.23858343132686935,-0.28826557434942157,0.40249625282075674,0.39186936963598296,-0.17692345120395164,1.0,0.026600418389373624,0.4846355416234021,0.2608595252327997,0.24998093051980308,0.057022140266992045,0.05844557260205305,0.06390184078550734,-0.26839180084410574,0.5802084160012918,-0.0727120012787411,0.44118712903714474,0.1493928940255993,0.3769583375295497,0.27541196084809805,0.12821863865121,0.4725920874684855,0.33197603522932123,-0.041191671030877564,0.48643977895874274,-0.07828798358275113,0.44856818283105554,0.42400144727268935,0.14826522854521476,0.1740267294050049,0.2992024741660702,0.4270659965959802,0.12663116793334298,0.09040766109878164,0.3279427846237579,0.20208731453910772,0.25602310149643126,0.09836809905923262,0.16617548786060826,-0.30843261389231724,0.2803253316782037,0.36318171269990196
