,SN_pr_R,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_3_L,ACC_pre_L,SupraMarginal_L,Cuneus_R,Thal_LGN_L,Temporal_Sup_L,Occipital_Inf_R,Cingulate_Post_R,Occipital_Mid_L,Occipital_Mid_R,OFCmed_L,Lingual_R,Thal_VA_L,Thal_VA_R,Insula_L,Thal_MGN_L,Temporal_Inf_L,ACC_sup_L,Hippocampus_R,Thal_MDl_L,Amygdala_R,Temporal_Pole_Mid_R,Putamen_R,Thal_LGN_R,Cerebellum_9_R,Red_N_L,Cerebellum_Crus2_L,Cerebellum_8_R,Putamen_L,Frontal_Inf_Orb_2_R,SN_pc_R,SupraMarginal_R,Pallidum_R,Cerebellum_10_R,Temporal_Inf_R,Heschl_L,Vermis_10,Pallidum_L,Cerebellum_4_5_R,Precuneus_L,LC_L,Heschl_R,Olfactory_L,Frontal_Med_Orb_L,Occipital_Sup_L,Vermis_9,Cerebellum_7b_L,Caudate_R,Precentral_R,Thal_AV_L,OFClat_R,Thal_PuL_R,Thal_VL_R,VTA_R,Thal_VL_L,Frontal_Inf_Oper_L,Occipital_Sup_R,SN_pc_L,OFClat_L,Raphe_D,Precuneus_R,Fusiform_R,Frontal_Inf_Tri_R,Thal_PuA_R,Precentral_L,Thal_PuA_L,Rectus_L,Temporal_Mid_R,Thal_PuL_L,Cerebellum_4_5_L,SN_pr_L,Vermis_6,Cerebellum_6_R,Vermis_7,Cuneus_L,Frontal_Mid_2_L,Cingulate_Post_L,Fusiform_L,N_Acc_L,Caudate_L,Cerebellum_6_L,Calcarine_R,ParaHippocampal_R,Calcarine_L,Thal_MDm_R,Thal_MDm_L,Thal_LP_L,OFCpost_R,Cerebellum_7b_R,Thal_PuI_L,Lingual_L,Thal_MDl_R,Vermis_1_2,Cerebellum_Crus2_R,Cingulate_Mid_R,Thal_AV_R,Vermis_8,OFCmed_R,N_Acc_R,ACC_sub_L,Frontal_Inf_Tri_L,Cerebellum_3_R,Rectus_R,Cerebellum_9_L,ACC_sub_R,Cerebellum_8_L,Cerebellum_10_L,Frontal_Mid_2_R,Frontal_Med_Orb_R,Thal_Re_L,OFCant_R,Parietal_Inf_L,Angular_L,Rolandic_Oper_L,Vermis_4_5,Parietal_Inf_R,Olfactory_R,OFCpost_L,Frontal_Sup_2_R,Thal_PuI_R,ParaHippocampal_L,Vermis_3,Thal_PuM_R,Thal_VPL_L,Cerebellum_Crus1_L,Cerebellum_Crus1_R,VTA_L,Postcentral_L,Temporal_Sup_R,Frontal_Sup_Medial_R
Precentral_L,-0.015084307477509225,0.08475117053978633,-0.15004791208340473,-0.1887988345418386,0.39482854955379226,0.012680468131014314,-0.15880358391964558,0.16442490322129935,0.33289595154477636,-0.0003360307850726802,-0.17352084285005753,0.2908562537859071,-0.08113061679464355,0.3298861065404188,0.35780816668194204,0.10654397648586537,0.2798511637423121,-0.017681186290072797,0.023924243730604755,0.11489618556426962,-0.006158002206143617,0.15431916901790146,0.05840952328792511,0.12987400533290347,-0.0667666413449467,0.23094376333657649,0.15707283023697022,0.1434464492189767,-0.0052995954218581385,0.10221984152318023,-0.09922020453895923,0.3519157120743669,-0.10141316104137371,0.15765540950101076,-0.1679266164441372,0.07428106810598444,0.16787460545813046,0.25283266032148666,-0.1292332449640136,0.28453167076746905,-0.05990144804458174,0.07601943732523932,0.4856239607479575,0.12568855941825494,0.23955285742750343,0.26954891542137943,0.48462395964452715,0.04976785923390442,0.10753579630516384,0.365490350849031,0.09561571203118532,0.21580242061324037,-0.1029135112597184,0.005382604390841409,-0.028764089609798274,-0.2619981094191016,0.2102627046540877,0.263887385137044,0.28994457859441136,0.10971912591426662,-0.31618515713626616,0.38136669015702124,-0.1079919108099291,-0.12296391104132344,0.23749308200525843,0.3643915775556518,0.2818919212986693,0.41805845012287673,-0.028120227428892697,1.0,-0.0807746508161612,0.05469375803018309,0.5167249315589346,-0.051018667204787434,0.40218510893406056,0.07873838064654715,0.05082067769488854,0.16862379459689944,0.10074493215389653,0.3757986267758143,-0.29160498827345427,0.25103154063737826,0.1975250891152519,0.25214277389013073,0.22613241678378465,0.26846574535061035,0.4053881064556579,0.2582790922907903,0.3371209181812235,-0.02549259840394876,0.3576572803115249,0.21878609228572088,0.2953700731157127,-0.12526581766621525,-0.11284174354317414,0.2594551075786234,-0.31392232758423033,-0.053565093778208235,0.054430843719795924,-0.029467189151594474,0.2521485050741286,0.01940739581988157,-0.04933249896594564,0.1439339397404658,0.06041802648326091,-0.3421139735234397,0.1139683160997263,0.0008808838524577252,0.15627256129744221,0.03113321842344154,0.16407204101853706,0.05485496385028062,0.3309258627852831,0.10629432617090429,-0.06850134257351692,0.01603112960730018,0.22714056610979544,0.0913521364623298,-0.25461364617108523,-0.13843741635035653,0.122848169328661,0.027524195882619073,0.02128521657006493,0.2928433288820077,-0.3477727995702508,-0.017246029183431495,0.06284198134977763,-0.40003129472510884,0.4121197554044859,0.43896192729332845,0.23665019780549637,-0.05225699539282878,-0.08328991317868986,0.537030750556741,-0.03252163451068657
Thal_PuA_L,0.5113135694612184,0.09326554465920281,-0.03941509894760581,0.3759151898838947,0.24923962133978236,0.43414610294398903,0.45177833621687413,-0.16129292196212539,-0.15833298377320532,0.2521994817871837,0.17791661767127556,-0.3296294710353462,0.4509215103968757,-0.20305508835931016,-0.2168897290844128,-0.10280463056288226,0.2526145416696618,0.01863634946041265,-0.09428171058189871,0.1735240894368893,0.1260631120813123,0.3647774494022475,0.6026437314711953,0.4442871817908594,0.33150889456896837,-0.3289465107200658,0.3984004588936325,0.30956984535491766,0.6194440131123367,0.3627923480257584,-0.2725635554344776,-0.002393868079803603,0.20709853309506496,0.3425549293578884,0.3993217214260475,0.3478235184474286,0.10386723750716159,0.2937648286087251,0.4039687185302423,0.25771801227066266,-0.040548291501227816,0.2960500184314304,0.1345660287719982,0.4072520524456424,0.07622297450980907,0.19682821191158545,-0.017608617917550883,0.18438917640369196,-0.4155986634231528,-0.15494063914569692,0.45255903435681105,0.11352639150145626,0.3891748356642301,0.33299076148713325,-0.21896023542030418,0.2739722364971902,0.020279000577661677,0.17124177154560502,0.4492636324538459,0.3502117669410246,0.2853070884466885,-0.16909344231220394,0.464239562511,0.018964130455972793,-0.10640112287415027,0.11755851406352871,0.4511236621456662,-0.03258677714416114,0.2441577126883157,-0.0807746508161612,1.0,-0.028328247642901472,0.04619090948978886,0.5505703587676212,0.26352629115137527,0.2642918037610191,0.17340513883472974,0.36809250367199253,0.1374275567908963,-0.1908842494627502,0.172013715198126,0.15616094485812423,0.33659892119494705,0.31354026932574397,0.1646457622217763,0.46610679436145414,0.012389887929812342,-0.12205404716551571,0.028003846176763898,0.6442807625390193,0.2761447441876029,0.3921603927066861,0.05747194609907622,0.22284664204153262,0.48305840061354965,0.26200416812926297,0.5909010830528925,0.36877566752495095,0.2660495743873391,0.43995332672105014,-0.40374124673622375,0.34791589902285,-0.173997293401994,0.3395685980566493,0.19688989211461094,0.3063337612657035,0.4074829902154459,0.001090850366915423,0.3077835129897272,0.041361424799465876,0.2898031452698008,0.26616672487760246,-0.03610499521940203,-0.44171812588632997,0.27193000550542884,-0.504250425285635,0.1125871008508028,-0.03833263565414359,0.21500393032225862,0.4912773907854087,-0.07382175071794826,0.06828721319158965,0.18622284791330096,-0.26869300531982976,0.4159941953272935,0.20132294552181534,0.2526388565240705,0.3645480787479029,0.2368756366781072,0.09618237068456688,0.24477094686822806,0.3586399360941816,0.2828664297114208,-0.04029065345719954,-0.21970060879513742
Rectus_L,0.04022864353152596,0.7689574613927469,0.048227727802095374,0.16501788681019425,0.37652606533021815,0.3280728898701937,0.5026843448519737,-0.07759706606406694,-0.012778490436910464,0.0929953206613615,0.1491551719960799,-0.022612504476624933,-0.0522676549577547,-0.0035999791461400654,0.00797589956570308,0.8110974799035985,0.13178082450249548,0.5842380920182909,0.21535653237845298,0.48786884184769286,0.22256376427571173,0.43837300949748353,0.29546981254383553,0.36905976252870976,0.0012418316625539732,0.6309237309409712,0.5075266230467783,0.32355326263834266,-0.06805553049884627,0.3148990671616709,0.5779799934062635,-0.1460956721847522,-0.11470323611856903,0.5481726241656976,0.5907315199954991,0.12217350758318192,-0.1613483093240348,-0.044342833753255435,0.26279203768057696,0.3162664183583696,0.1473340890259905,0.3689578756188992,0.26956754510596836,0.3565299281824085,0.17070282961141237,-0.03703154412289753,0.04506705263233474,0.8616674902068507,0.7282354191079005,0.03275253304594241,0.2548034039731764,-0.18389037474214093,0.37759081271374106,-0.2643237706060059,0.2725184754259589,0.3108307947955407,0.11671575762191055,0.2761674929074946,-0.017539557834866253,0.2566000440159539,-0.06987741384494807,0.0047788896016622145,0.37901682387652064,0.16532142952491946,0.44610553805429515,0.1310069888547817,0.2620209641077867,-0.14242586612246624,0.10769158819778611,0.05469375803018309,-0.028328247642901472,1.0,0.12306897226271994,-0.14294235697274293,0.19781828863612175,0.1612945043878291,0.1508330050190285,0.18262862375246058,-0.22445664752076924,-0.008451340558268884,0.08870546501912914,0.11417749124456551,0.2722909804250272,-0.09784843028860708,0.5991146364060965,0.035294998734738625,0.11605228513580407,0.6553345111951082,0.15135322087264008,0.19272949705378634,0.14093396672794878,-0.1672925581273613,0.5315349539952311,-0.27932934907088036,-0.0961705160856827,0.12222990977520519,0.0030188206301898298,-0.04775929913665739,-0.17504459015495571,-0.3671661824404535,0.34202518069531235,-0.04885171292247222,0.7121648458295485,0.35688470915205334,-0.19334887364498066,-0.023080713938934194,0.4041876169178786,0.9566190393930699,0.3098667567411435,0.7666662778682402,0.1246329986802875,-0.028256537600545417,-0.09394465516547831,0.617371218901832,-0.07526912096655833,0.5191166698669191,-0.12793987053881772,0.20235601291711758,0.031557005898088776,-0.015702166105424322,-0.04134337683320158,0.7809640089081622,0.5889089577601531,0.07328307719194357,0.06813158994693176,0.6626001686031944,0.4121778638319297,0.2458900475461619,0.08421302919650048,0.1194108878040893,-0.0061363713421058175,0.09313646573257509,-0.12523862559728802,0.112222708262018,0.05993589447640899
Temporal_Mid_R,0.3631109463760128,0.13433774795551737,-0.4029981520279765,-0.08127399550006621,0.6636312873318877,0.14317974277178286,-0.16804267266814504,-0.03193810675455113,0.42554679671494483,-0.27255558865606555,-0.06692930380024266,0.4653041609236374,0.22872147826523895,0.3902694099026631,0.4383872570175124,0.14781285763904806,0.7281399233779281,0.012211410452396492,-0.06424563896733282,0.3089843201278916,-0.012193677489039113,0.389777722987069,0.21280478187504837,0.20476035345971827,-0.15479914908754588,0.12957890141919912,0.24265953555512873,0.19948844454037165,-0.09695506268769932,0.3164967674897688,-0.01843545907875426,0.36189081247358323,-0.35346948807531725,0.27684687044446005,-0.1427621629637223,0.392927795155067,0.23712881496866864,0.6900945895407777,0.15491705689992802,0.6726738707838205,0.11158311244835721,0.42698452925152636,0.5502393570027846,0.4807238665652859,0.6852005413986809,0.3948296557729146,0.9257485367379169,0.06885779796457019,0.10369218386051676,0.4517688800931831,0.3228489020758618,0.2193265419170133,0.14449450988583717,0.1029873272231549,0.32999673574672,-0.1766817209924159,0.31918020225379323,0.4714049359007413,0.5920062323622677,0.03380381022554324,-0.3786307965324727,0.47956609047501136,0.11037281166740975,-0.0777628639235842,0.5259891105868744,0.8348415426309667,0.6382787075348949,0.5521532620205032,-0.20215526266078926,0.5167249315589346,0.04619090948978886,0.12306897226271994,1.0,-0.21370731641668508,0.6930594482010157,0.4646023867056346,0.45015516257333177,0.5322899550980964,0.2322903838733281,0.4857907745330532,-0.5275401405800028,0.6132463999866197,0.5563190962785466,0.4073479562816747,0.338283409795594,0.5620653138340911,0.828905353622237,0.5739303559726566,0.6598446425612329,0.13250143201083972,0.46739157470397563,0.09510427838262674,0.2545088716246388,-0.3337442357584387,-0.2751761619845099,0.6798866721253293,-0.42696471858832935,-0.16914259501136608,0.1786969722843008,-0.07136978080420012,0.50015296640639,0.10673702964099026,-0.054292824837857814,0.33731935079651854,0.016282513910828817,-0.5156196764325465,0.5290400375977964,0.07544380298739062,0.38075899060032975,0.156457642684194,0.24998093051980308,-0.12025130230891451,0.34290372588994356,0.19054033670880682,-0.3892135851663515,0.02812948803412856,-0.010919601795174339,0.07915968555125318,-0.19940168188934418,0.1316418545386615,-0.02273434163992293,0.009395035039073879,0.11141187012584938,0.19553024178650838,-0.5758052994521679,0.03904419664759939,0.4123002460210391,-0.5339652536424145,0.28852305329351047,0.6268017712802791,0.6055783848271663,0.17707757429577395,-0.27051622768568073,0.9637236509684076,-0.1961773714188052
Thal_PuL_L,0.3123853777158506,-0.004219468415282711,0.00985986880065556,0.363252201865708,0.07003935429861709,0.39387517873894085,0.3850106335592266,0.06733257520508529,-0.2712656419401622,0.42713788991420387,0.19370129226993837,-0.42940076487240725,0.3747689278875856,-0.2933527568027843,-0.33582688969297814,-0.15489596621056656,0.07425832463054463,-0.22046550239014742,-0.10314615553786886,0.044902820463728586,-0.11191272804624285,0.23265742577846338,0.519099413067434,0.4092657056278728,0.28037689763629076,-0.2846863201600055,0.40285883205690787,0.27261183410935486,0.6514477983997122,0.2604518646932782,-0.2703130485437536,0.013146491550136637,0.3576938901588948,0.18409553940832704,0.30471277762759796,0.2719963911321576,0.17462141051759328,-8.118327117774019e-05,0.15417224484647069,0.08541329081882319,-0.040779629038826926,0.13107792923593894,-0.012475667516898012,0.2024853874713195,-0.16078075668879585,0.10337307546983662,-0.22990258353388662,0.15519220440392315,-0.42953679635175995,-0.2792508098780743,0.358235546191124,0.06351740523903539,0.24439885905281633,0.34188366025379785,-0.3453603024351625,0.2614064217783848,-0.029637084067561242,0.024382205707140888,0.3402684277267321,0.2607975635728601,0.406886912037937,-0.28282850388873215,0.22834805716458784,0.06239553211745664,-0.39802217800002493,-0.12377229856000833,0.25958834787644947,-0.126874342836863,0.2121501069012479,-0.051018667204787434,0.5505703587676212,-0.14294235697274293,-0.21370731641668508,1.0,0.0937830105055979,0.1568662781338608,0.003070718498831378,0.2518335375570819,0.12933947839251317,-0.3191787387512154,0.26623503087555517,0.046123761625969976,0.22135309219819846,0.3497204162348884,0.03714730904776534,0.3382449465903176,-0.1532971982921931,-0.3001992681305801,-0.031194815775839206,0.5980618987765203,0.14013879346600164,0.6710410401728543,0.0163847842718713,0.3676537660532881,0.5364906410900775,0.037977113855742116,0.6271644360769522,0.4737211886791012,0.22299077813231596,0.5257581748416013,-0.4712923015048319,0.2837036564282304,-0.11105637621478376,0.29264797889947725,0.2507322078458876,0.4441784203991446,0.13959089821959988,-0.0727380867090054,0.2239575553662317,-0.07473319931252582,0.21007387908556496,0.37184833088284147,-0.09605896849779491,-0.5420313606444693,0.4147689844124272,-0.5046861453160553,0.24878497067216684,-0.0646768121808919,0.2722271842581191,0.45034721610353307,0.003910539202282279,0.1290361343363302,-0.10538913084699991,-0.3008982642326923,0.5080734856625012,0.0327067127160041,0.03458796644160331,0.29454468144513335,0.14972674760245355,0.09132632186716994,0.07161537689467257,0.37366993083688504,0.562226791166902,-0.2703056152016448,-0.2629666428582143
Cerebellum_4_5_L,0.38435283925702957,0.25101862069529873,-0.2669262233126383,0.1856126165198758,0.4711320436685006,0.6461304963286535,0.3353236483696721,0.07115357895449591,0.286748996936169,0.16157476604124607,0.10781668761513201,0.14918848335280657,0.24049477644278597,0.29041783388957126,0.29614983224491653,0.22045048440823642,0.6456611124174886,0.0759694260139506,0.0888223586997761,0.3960695539255418,0.11806528305773821,0.5915899013402496,0.5971270704037499,0.5829213806730843,0.10694365728017724,0.23880866171380677,0.39390657196398216,0.39088282862693496,0.2761699703216447,0.559054568391462,-0.025599625757234165,0.2519311134029699,-0.13369647421564984,0.5314262068191904,0.14935085725821706,0.3134976463256582,0.3319456797432088,0.5366083390360937,0.32324722392310157,0.6799463952688714,0.09964581680895417,0.5987427973285223,0.5975439355114414,0.827150995202149,0.5770646252679781,0.46992413532516397,0.566540381976141,0.1909838050056645,0.0025492000832038216,0.3111584343133673,0.6119220010454636,0.16781403530796946,0.2953542663055443,0.172653213888343,0.10210317621822852,0.05579839261558521,0.2650171220993175,0.5509121534016607,0.6442489051094292,0.29225992957110725,-0.0902926796542695,0.3117931635011689,0.3649378242251188,-0.18269434078072128,0.5216177619331265,0.6557307916922449,0.8756172104470901,0.18770596439326181,-0.02739282581431444,0.40218510893406056,0.26352629115137527,0.19781828863612175,0.6930594482010157,0.0937830105055979,1.0,0.4950999440421541,0.31092638474116713,0.7012850559512747,0.08097821192374607,0.3087460440921688,-0.19877388121886322,0.5913858555450076,0.772841298261169,0.35776642825771254,0.38680978746382144,0.8346187628397602,0.6045995633304889,0.6234795537503982,0.5620340923560176,0.39687458674427,0.5944666899378684,0.28123926452643266,0.3094571270725202,-0.2115665805542403,0.09635690504451834,0.7311803238290089,-0.032007657335863374,0.15281399940365784,0.19323124517592546,0.06606657288973099,0.24538065795461325,0.0910522948288169,-0.06966563691765704,0.36585162343753763,-0.03350535174722755,-0.15253099068636122,0.6980086805080129,0.15403728423851476,0.591860842010012,0.10594142099920519,0.4134402885748462,0.09449448641816963,0.10729038358987447,-0.08007757708354546,-0.05473302278999672,-0.12945119477247022,0.0692457915782235,0.23258648243296842,-0.00671760285029314,0.17664570185326178,0.026576703261530398,0.13260517108292735,0.13415354683372524,0.03628335666272054,-0.13793804633755244,0.3999946308851957,0.6358254010716247,-0.18396078881897152,0.39794226629047313,0.6757401411659967,0.5392357743508814,0.2965951024868917,0.09674170721987045,0.6106724040678061,-0.2119767913387016
SN_pr_L,0.6580369880151884,0.15587858452172748,-0.2533307447435451,0.44193671183880534,0.2731249748985985,0.35318204479912174,0.17478005571747823,-0.0802448586147392,-0.028047352706594045,-0.3477419188671144,0.42331229689923383,0.23399705170821639,0.616081876603008,-0.06707111102496592,-0.046562405272985864,0.1352136762580283,0.6811859708048289,-0.01162278139912679,-0.042354850158244084,0.5833018562495171,-0.27587008410334823,0.41782811875288917,0.2761984116615899,0.1680724731891166,-0.0659672356007996,-0.16647970330609016,0.21097312592807452,0.0976962387719322,0.09325753827606434,0.3240304195365721,0.17412061264263748,0.06184004454062199,-0.31328144889097986,0.4851906954973046,0.17127195373662632,0.7064796301814926,0.01220809511804283,0.5870588426835319,0.24289136027531383,0.3910895079947181,0.44706598230936156,0.494636743961234,0.3678276244486096,0.5516892226349909,0.6701551503006927,0.17138879319630998,0.5419381823368101,0.23746116744171744,0.12621312135839746,-0.02541359769463082,0.3843607737306432,-0.07334430781689634,0.3954472975986791,0.09179795882973853,0.5738073691273956,0.24678765419509047,0.33849287733943045,0.3438519271443704,0.7196974318973127,-0.16398536494614308,0.2712178765052474,-0.02027072796570639,0.38424894959694694,0.20286634157719388,0.3320398686409436,0.638662202721405,0.5020970378396055,0.04652006944559791,-0.12964131026742526,0.07873838064654715,0.2642918037610191,0.1612945043878291,0.4646023867056346,0.1568662781338608,0.4950999440421541,1.0,0.6868895403177161,0.6389200072932381,0.4303982916245798,-0.02892982080937759,-0.08444862723881416,0.5725967455265941,0.6767173580671586,0.6236380096654711,0.38951787274375804,0.5257292773508113,0.6303593508970082,0.40588005686802364,0.6107775228824274,0.39418795205861246,0.11404658414678077,0.08145652380477685,-0.02226474601363681,-0.2167036581886569,-0.25846462395691006,0.6506886070083325,-0.11545592131374097,-0.17288532539226922,0.21030106331468856,0.14527011614659505,0.4972982994787302,0.2698912618043851,0.11688979680803424,0.5191408143106574,0.24542810293405531,0.0780824648608134,0.6371254716561436,0.17865505395481393,0.3609551661848204,0.18356462906901072,0.09040766109878164,-0.29790261195285483,-0.10946536406960623,0.09925196289457085,-0.4988985871176487,-0.025913175178920292,-0.15518772596414007,0.02159666614718021,0.3783182167874109,0.5349054429214185,-0.18588556893652455,0.1334106336538576,0.2767921363017119,-0.1692522228027831,-0.2244556030793827,0.13487112742513327,0.5953107872330432,-0.18447295623214685,-0.12705883136741067,0.574871004969536,0.5511954493596596,0.7626529079705001,0.05686463919836126,0.4624180220871455,-0.29118422357574464
Vermis_6,0.7270339739826436,0.21865911368209726,-0.4232278418077295,0.6423742813015276,0.09555114850698684,0.24424455235944192,0.015098816481078777,-0.23135145512163302,-0.3389800557876769,-0.5648229264516679,0.7069954730082326,0.2931536294703815,0.8044523716628825,-0.3577033541705221,-0.32582223539055943,0.04982613680993874,0.850376967899733,0.1424679077805441,-0.1734256680683596,0.7416666148096003,-0.49784369851005933,0.40425282465190965,0.10879630360997851,-0.020001216967048766,-0.322959957751704,-0.2222523912176702,0.09181365435596586,-0.01306769530606701,-0.02868368029502337,0.3773757750915866,0.4358231373920501,-0.18813114266340922,-0.45963983780210893,0.25643071424540365,0.16482511299498812,0.7338839980262789,-0.11012166839332165,0.5860892824734162,0.24597494380737817,0.5102185215917358,0.7998608004120699,0.5454865236167715,0.24707832520911366,0.4108769676538395,0.848000794816613,0.09104968205747893,0.5024237032496613,-0.002299164061066151,0.3007875693437735,-0.32140611557843957,0.33166088348421546,-0.3272124528593138,0.38902266534215363,-0.03969393485564978,0.7484010335754085,0.510488571179841,0.24360976470597,0.15938354420134793,0.6069000897882446,-0.44267201419379376,0.3757881201617662,-0.310978864715533,0.3853548952520689,0.4092398125892146,0.23061120819531636,0.6873562915226604,0.358745124567508,-0.2057678227304058,-0.23899069347369628,0.05082067769488854,0.17340513883472974,0.1508330050190285,0.45015516257333177,0.003070718498831378,0.31092638474116713,0.6868895403177161,1.0,0.6740944449320017,0.3925115523167389,-0.3002576860816731,-0.20441585399715703,0.7660095530732285,0.6337308742864077,0.38521861176667815,0.31286111157113144,0.4003495618657159,0.6132331629902548,0.42691544015542454,0.5349506385278103,0.34343301248702607,0.03881613881061802,-0.28014089829718936,-0.25901943271269806,-0.3153795438006132,-0.5759082335672362,0.7909181134248595,-0.27898486018448976,-0.47130233949375705,0.1957778805902842,-0.10360726297248526,0.5103510524000724,0.22439035946218183,0.4379859387131263,0.21609110175111884,0.06544846206880642,0.06448144845581952,0.5906156387984375,0.25291380288099824,0.4999873444401482,0.3757098561834026,-0.06501263710773779,-0.6192037458533673,-0.39865056326013215,0.38255311637332223,-0.6323204841533664,0.28376180082313157,-0.34768878335525294,0.04660724837596727,0.6239229617216053,0.8048174808768462,-0.0684915899982267,0.084309294181081,0.42853879994852495,-0.4628050870079291,-0.36244553161685256,0.04381294999609924,0.7130650780963308,-0.1841387516970229,-0.42322591395568254,0.5380782442553569,0.5913029407102117,0.5735079442672365,0.06631769626164159,0.39462143554455287,-0.4728709378612798
Cerebellum_6_R,0.715780987303887,0.3975473049843011,-0.14003610962661173,0.5816330868249429,0.4091303882951574,0.6877016617611886,0.36771783546687176,0.0759144398978651,-0.14079734725125134,-0.08273697406406795,0.510204305592825,0.23882807817642673,0.6023869145879442,-0.15355262435521003,-0.14044004249365896,0.018710375391770243,0.7607946394248837,0.18899410427858374,-0.17024754927509902,0.6742402184492334,-0.17611453326487372,0.7742546227856469,0.5193267470690066,0.5404526604273626,-0.07025369487723393,-0.047125705772922126,0.4328172480057349,0.3871861310366685,0.39219781106240736,0.6878654545704078,0.1591600647813814,0.17271169085488985,0.009793789424321733,0.5728442858678617,0.31654228375457055,0.6433243894997994,0.1326818838117274,0.624854187874826,0.539785685049024,0.8055694706595989,0.4848089426264792,0.7524707506702787,0.4564730922857979,0.8082436137049414,0.6194380074054945,0.3895722310764987,0.42361179100460356,0.16922107520807592,0.12384143200917799,-0.14358444714288277,0.6833851870383993,0.12269997666101458,0.4975397127961616,0.16761063058529246,0.3975982813590336,0.4402445383266391,0.2922958442680353,0.3442002951236711,0.7569710601876097,-0.028389792043683897,0.3442545253417686,-0.12345428265567863,0.5182649854358272,0.3129202966374897,0.277006473748067,0.5818278967016454,0.8280059801414381,-0.029908311399868104,-0.07089005829226543,0.16862379459689944,0.36809250367199253,0.18262862375246058,0.5322899550980964,0.2518335375570819,0.7012850559512747,0.6389200072932381,0.6740944449320017,1.0,0.27179773100217103,-0.1408030628706217,0.05764324358628848,0.6652939583947528,0.8742175822435465,0.5269290378216257,0.4492906903393937,0.8563834128451765,0.4835389259983142,0.5227926368874868,0.4315977190457504,0.5569463034279307,0.4028365868277939,0.0676254550365632,0.07836903532855825,0.08031679263391711,-0.07346925044962033,0.7646587737162887,0.032506237277148485,0.11898829658201604,0.542078912203285,0.24934924683644596,0.29707472802463497,0.44788906937512535,0.14838300157716117,0.45360026219225613,0.1966957071951805,0.20957409584533007,0.8478194439712505,0.22343916291011076,0.7166545326357922,0.26872095759557296,0.3686286718026047,-0.07173145257567723,-0.09436010887028279,0.09122395325050352,-0.18612643578526022,-0.005438910518729786,-0.019543235268638486,0.03976243815991282,0.4321177430633365,0.6549063276706585,-0.05473867952623126,0.19944999912411446,0.413931315863579,-0.17245254693124668,-0.05417001751942261,0.27758032207019356,0.8078894379705265,-0.046521069007216316,0.027696146291769044,0.7822176329222466,0.8304546528405007,0.5285279769894125,0.16406879625701629,0.3957861133669132,-0.19639095730568049
Vermis_7,0.346100967697992,-0.1121469409156299,0.007923250912097808,0.20323936884449997,0.11667343003496268,-2.641858227649237e-08,-0.10861114983774382,0.028609786218104442,0.0698552116438285,-0.25922484238976895,0.18195471639444616,0.42288973786627604,0.34711546440472096,0.05648500785103127,0.032614831827708864,-0.22088805150270524,0.32794299623908835,-0.3053522183666447,0.1040953605410708,0.17683730941244344,-0.25396636566892433,0.00014193462179409443,-0.027897635726058516,-0.10555061026703569,0.18315153104344523,-0.3635685774266818,-0.1397700954663457,0.027536734871936083,0.030552218699616374,9.950980059745896e-05,-0.14317475340090646,0.3704884636732624,0.027479739721950353,0.054128264215775115,0.06498835852086862,0.31699668659466074,-0.02755423672848208,0.3246318818251953,0.11978690417135712,0.0625340027486563,0.19992237319328224,0.0552246907918912,0.053540954867446956,0.004192127673462576,0.2767960026336663,0.0961801235571517,0.2884139428067311,-0.15764924160056273,-0.09297750447415624,0.06672890691186215,0.036166977269497344,0.2844138938524879,0.03836648958770964,0.1556723011296002,0.24819422132127694,-0.051175882245982234,0.10763106138229546,0.33009814524553927,0.3548186288529508,-0.15682142125096027,0.15725028662892845,0.05872728724439674,-0.07810978519255327,0.33074985706506344,-0.02965592368398734,0.2975854818261808,0.09067627248437891,0.20765470662583535,-0.01670177861700529,0.10074493215389653,0.1374275567908963,-0.22445664752076924,0.2322903838733281,0.12933947839251317,0.08097821192374607,0.4303982916245798,0.3925115523167389,0.27179773100217103,1.0,0.04409798160507668,-0.008974209384550992,0.1760338619683516,0.2838439091078947,0.47022110712296694,0.18796630978352435,0.24847232697794935,0.2984153439763415,-0.17564416611823405,0.33415566317498246,0.23471232283455215,0.13855833376100385,0.14710196943272658,-0.12081743327638633,0.2274261497350404,-0.1311343317774558,0.3212062203395312,-0.06729212372281315,-0.10951876480111883,0.4414107867550038,0.2575248940088146,0.2751564110455104,0.40284739127782276,-0.08160226491616783,0.18140371492676674,0.3592451769164503,0.05070458166727221,0.17721987301041223,-0.2032124032583154,0.04171710541124208,-0.12655204120105326,0.05593107891952835,-0.049546021986920756,0.12355496960349545,-0.015098899870529477,-0.17481457525831864,-0.1821233778866392,0.18756372199757343,-0.06560022593601483,0.16740526077661172,0.3101581011274362,-0.0863427586921981,-0.0655241768805409,0.0005518918853767663,0.043003751943102984,-0.1744892858526277,-0.15357775337791135,0.1412049742367734,-0.17682415185163552,-0.021354376039730304,0.4209829004159577,0.47431407007723986,0.36456530914519564,-0.049736532477371934,0.26713483336408356,-0.026295731110718087
