,Frontal_Med_Orb_L,Vermis_7,Cerebellum_Crus2_R,Cerebellum_8_L,Thal_PuL_R,Thal_PuM_R,Thal_VPL_R,Frontal_Inf_Orb_2_L,Insula_R,Vermis_3,OFCant_L,Calcarine_L,Red_N_L,Olfactory_R,Angular_L,Thal_PuM_L,ACC_sup_R,Raphe_M,Vermis_1_2,Rectus_L,Parietal_Inf_L,Postcentral_R,Raphe_D,VTA_L,Calcarine_R,Vermis_4_5,Precuneus_R,Putamen_L,LC_R,Cerebellum_4_5_R,Thal_VL_R,SupraMarginal_L,Vermis_9,ParaHippocampal_R,OFClat_R,Frontal_Mid_2_R,VTA_R,Lingual_L,Cerebellum_8_R,Thal_MDl_L,Cerebellum_7b_L,Temporal_Pole_Sup_R,Precentral_R,ACC_sup_L,Cerebellum_4_5_L,Thal_MGN_R,Thal_VL_L,Cerebellum_3_R,Cerebellum_10_R,Occipital_Inf_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Pallidum_L,Cerebellum_7b_R,Fusiform_R,Thal_LP_R,Vermis_6,OFClat_L,Thal_Re_L,Thal_MDl_R,Cuneus_R,Putamen_R,Red_N_R,Heschl_L,Thal_IL_L
ACC_sup_L,-0.1955157444791619,-0.027897635726058516,0.23183608609986553,0.42400144727268935,-0.0016113400893706135,0.24397419103632637,0.1263222292550003,0.28368796722224526,0.41421312130306426,0.4050641587741947,-0.3419851316236961,0.1737377969707683,-0.16126417633765902,0.4127020605053868,0.14971741632024851,-0.1416316092415997,0.7879097943029711,0.17807589849299704,0.5097219998565637,0.29546981254383553,0.12685535815524185,0.19171725030705908,0.13864760311998692,0.3175934869089975,0.12223413725652527,0.34923133235138903,0.2220262336239228,0.5122494123642356,0.24504741139326808,0.6251286839959282,0.38543705672481854,0.04533521754040484,0.6458727023024682,0.2592641396847775,0.3159981397211815,-0.007764130992544653,0.4574705360069509,0.3887436892298193,0.20898204805777434,0.34858232158717944,0.12605365611683253,0.4022485832165357,0.32441890976203686,1.0,0.5971270704037499,0.38998885292683083,0.45167302718034796,0.5481789110781441,0.460327236021787,-0.09114832348442327,0.155380556789709,0.27726707024325775,0.2951945715990867,0.13404962775496754,0.7194214791685738,-0.026532935345049635,0.10879630360997851,-0.05686820953137612,0.36595881897777305,0.5742694690823726,-0.037051401181977375,0.5763595747930853,0.13236774978590599,-0.02610098837266769,0.6814200057308797
Cerebellum_4_5_L,0.0025492000832038216,0.08097821192374607,0.19323124517592546,0.4134402885748462,0.2650171220993175,-0.18396078881897152,0.16143793746743565,0.2933301708893375,0.6168016631695474,0.6358254010716247,-0.23172717515828758,0.5620340923560176,-0.025599625757234165,0.13260517108292735,0.23258648243296842,0.2650217771473353,0.39243716357877656,0.07164724498409825,0.15281399940365784,0.19781828863612175,0.0692457915782235,0.4736482590201768,0.5216177619331265,0.2965951024868917,0.6045995633304889,0.17664570185326178,0.6557307916922449,0.5314262068191904,0.03550939132647846,0.827150995202149,0.5509121534016607,0.07115357895449591,0.6119220010454636,0.6234795537503982,0.05579839261558521,0.10729038358987447,0.6442489051094292,0.7311803238290089,-0.13369647421564984,0.10694365728017724,0.16781403530796946,0.4711320436685006,0.172653213888343,0.5971270704037499,1.0,0.12980915914163038,0.29225992957110725,0.6980086805080129,0.32324722392310157,0.2792443260931335,-0.00671760285029314,-0.15253099068636122,0.5975439355114414,-0.2115665805542403,0.8756172104470901,-0.39414057935652574,0.31092638474116713,-0.18269434078072128,-0.05473302278999672,-0.032007657335863374,0.286748996936169,0.39088282862693496,0.31615570562534623,0.09964581680895417,0.30908530829530245
Thal_MGN_R,-0.07736467243249492,0.053778104471333826,0.1563232641051483,0.025696899796524054,-0.12234613855800987,0.36804254586720575,0.13984614084685856,0.08085959112056229,0.24131453998466387,0.3895717933972161,0.03816138005202408,-0.02510995376756956,0.09678975651313347,0.12118401435056791,0.06866226761683271,-0.2546846373947328,0.5356646088176068,0.0023448783666883927,0.1430794847742372,0.07809084444017078,-0.13532037020239024,-0.1879493061268073,-0.07046240939326233,0.3321294404132844,-0.0637944732010827,0.5176217904857381,0.0462486517371652,0.31079231674596725,0.15478079032407335,0.33515363997793246,0.07588289453796711,-0.14160409534912224,0.33757121825949454,0.021006438647375916,0.5170946283798967,-0.38172178259212103,0.2339157849990463,0.2745713927396311,0.02469304586619495,0.10917031356700008,-0.17483021439892477,0.010186707668199417,0.140771013972015,0.38998885292683083,0.12980915914163038,1.0,0.04214722677010415,0.3310081434972819,0.2837783459814015,-0.4579733606663476,0.4803097479672489,0.4187544282565759,0.015761564543502107,0.08552470201791432,0.29335036329122544,0.12141310521969671,0.3233377668661172,0.19470741005987605,0.11065809104143595,0.39412883719740865,-0.4497497249236942,0.2239596093763942,-0.161179158683143,0.3200866909631313,0.5421001770409679
Thal_VL_L,-0.15011513174319852,-0.15682142125096027,-0.050361648807573246,0.438340822419325,-0.002829560423665331,0.4587979203380258,0.4489287031311225,0.2833394644363497,0.07070102116252257,-0.06555136871213561,-0.2869072909272549,-0.13033162520446503,-0.15156015208537402,0.237627679361063,0.09107404394807249,0.2910711867951312,0.058266935582387255,0.31370464371173756,0.48077859776910464,0.2566000440159539,0.35642435535207423,0.41303001772414993,0.12909697966798947,-0.13435811484142993,-0.183601980830097,-0.30691941493295943,-0.1616206058592737,0.3811672208365922,0.2984244692312556,0.27501329146025466,0.49529018156110527,0.06408783497593556,0.288256107677284,0.06988325451682359,-0.18983138561830754,0.3497005548044989,-0.058400940325011065,-0.2156479314260364,0.3416585687457844,0.6194257868910112,0.3595934753586445,0.42721891596948747,0.11631010885038758,0.45167302718034796,0.29225992957110725,0.04214722677010415,1.0,0.11682579211906592,0.19568677100516368,0.2712633308231707,-0.5132268812841727,-0.16774588873957766,0.29010372756489333,0.12415834605842045,0.32619007230327973,0.392845835400758,-0.44267201419379376,-0.2681953877985733,0.5864035534541605,0.48964455827464043,0.3204573004149578,0.5123081970219745,0.5371362069660791,-0.615310748735036,0.40593219860384516
Cerebellum_3_R,0.20619927270472055,0.17721987301041223,0.3852024716923469,0.4377285612708695,0.28578049211155654,0.006274667099915804,0.1817362540398278,0.46337073000047024,0.6588225075266221,0.8179635754897073,0.04674415165584992,0.41836954445127056,0.2251419289232075,0.3564050357677293,0.13624977932552826,0.16812637675340694,0.5918265372444658,-0.02521342044758382,0.13633192321920698,0.4041876169178786,0.03692065534547481,0.18872698158426868,0.3917681504103394,0.5391829478148695,0.5011134085636557,0.5230197876630402,0.585030341851434,0.6434684283787334,0.0686418009156769,0.8854784932561257,0.4152048347272789,-0.03502977734682121,0.7464223235034293,0.6330118330904966,0.35107211364891727,-0.03160320123915994,0.6601862790645676,0.6939176364587232,-0.026539418993170968,0.0719595276188626,0.0885473365973942,0.5195361402604414,0.14421957747429887,0.5481789110781441,0.6980086805080129,0.3310081434972819,0.11682579211906592,1.0,0.6866279553044634,0.032103055221785776,0.2981276799097609,0.10291066705697201,0.46404237343727317,-0.05266675158193236,0.8265622080602746,-0.2749290458562774,0.5906156387984375,0.19668133293269147,-0.2078686276439414,0.011917706282939497,-0.0026482189204394407,0.4542677141767771,0.034051761486898216,0.3534445316933923,0.4965033362294276
Cerebellum_10_R,0.10294016400110323,0.11978690417135712,0.5841982098482107,0.5939012046050508,0.16045635014284187,0.3070053743810015,0.28153372776442703,0.19059251867640725,0.26309512645070493,0.4522410979897157,0.02979557527782524,-0.1014122758427919,0.00361028222607353,0.32277979149125186,-0.12606772600716323,0.0755040655465267,0.5037669136487306,-0.0532704122248202,0.34308598071051144,0.26279203768057696,0.19057621268877603,0.04334467563590578,0.09194731607204462,0.2710039666795244,-0.03318836902142829,0.3516872954330562,0.08675382181883765,0.4225038892371682,0.011164386994016527,0.6107766509984875,0.328994083695992,0.11877171037419237,0.5798482115611495,0.31171835862567765,0.20645067269388087,0.08529743791078734,0.3094466139785384,0.2688650028118637,0.44962653731424607,0.2649912521247133,0.330688021846938,0.3347738825674503,0.1412403335801302,0.460327236021787,0.32324722392310157,0.2837783459814015,0.19568677100516368,0.6866279553044634,1.0,-0.09927240294416838,0.20781694920353583,0.32768488402930834,0.2634981942962995,0.3851654444204094,0.5844258934120782,0.1357828804555654,0.24597494380737817,0.1171240477735514,0.031094191684808287,0.264094626290435,-0.09094765851814571,0.5536780800121947,0.0593759474039556,0.10336176850061911,0.5053705307073014
Occipital_Inf_L,-0.0441386542740795,0.06502543119784578,-0.056577912560961806,0.36458946686728994,0.1120917359931236,-0.45224139179739953,-0.1314790520987874,0.16430974029160758,0.05429091802037187,-0.15761465178225154,-0.205392399715901,0.4479791452133547,-0.23574183839489524,-0.07799590788338023,0.1275082308868494,0.41132539041624405,-0.4515097606058648,0.07910039910487299,0.023359707935837103,0.07212718984892752,0.26518276034503846,0.525308865864381,0.22788033142338104,-0.2810436873933037,0.4432339164327292,-0.4877711137492323,0.36488904498405256,-0.011317421788005525,-0.1412003823172621,0.03303972279437445,0.1693337178735475,0.1521131964125205,-0.013583465816286985,0.12680090955716158,-0.7129225189031092,0.6703398362172647,-0.005585192789997017,0.02655763445981601,0.001143210876469371,0.189310305622977,0.5032345284394644,0.38829881196835475,0.11986567971848204,-0.09114832348442327,0.2792443260931335,-0.4579733606663476,0.2712633308231707,0.032103055221785776,-0.09927240294416838,1.0,-0.7023450088366654,-0.6284918010218671,0.2997158904152027,-0.1194843218630304,0.14839123971697354,-0.3071744011056155,-0.2376014759976112,-0.29881190920598205,-0.09717214601786132,-0.37773155405898196,0.9389959938749762,0.012131266400421226,0.2650607105112973,-0.4936034127700589,-0.2282738857322846
Rolandic_Oper_L,0.19466506807575515,0.16740526077661172,0.2204992210599953,-0.3122336084138214,-0.051034293100469225,0.14803443790349674,0.0034543288852663966,-0.0972883872925338,0.20347960806993537,0.5138862565105367,0.31074143146662586,0.08727518737448134,0.3618213480198123,0.19917516525505638,-0.011135832008009505,-0.4012408884484035,0.6168111315212076,-0.10268617482724107,-0.23807329386906265,0.031557005898088776,-0.33245651711226576,-0.530723028126061,-0.09993464832280805,0.4718794167469221,0.012383616686791917,0.7335109982519338,0.10055712674697075,0.21086700907540296,0.04762641647341555,0.19129948972402297,-0.145867174494542,-0.11069979775754267,0.11480153424532243,0.1305912369847551,0.7887201692035118,-0.7493990556469878,0.34670397132898234,0.44252877321248757,-0.17080047717369579,-0.291476168840306,-0.5250256069570466,-0.33772938003882697,-0.09261539890030608,0.155380556789709,-0.00671760285029314,0.4803097479672489,-0.5132268812841727,0.2981276799097609,0.20781694920353583,-0.7023450088366654,1.0,0.7237842705924271,-0.060807779294594716,0.03190659555487855,0.0851080523130246,-0.0704407016913707,0.6239229617216053,0.5026968719872627,-0.2489113880544562,0.12755241664447856,-0.781368095551403,-0.015213412867682921,-0.4268165692757242,0.875613219530224,0.30273102609539654
Frontal_Inf_Tri_L,-0.020575260845627098,0.05070458166727221,0.38994822001048673,-0.00235675210920954,-0.2091625410913782,0.42267646875825826,0.13433967616350914,-0.28508363506136897,-0.09422424024817155,0.17087697169205282,0.038045811399493,-0.3298250871720188,0.004817878684773855,0.24154633469543738,-0.07346006567281424,-0.49035616723314074,0.5692897853620933,0.13792146633409458,0.2550999010392549,-0.023080713938934194,0.003984698743000379,-0.46904968347544157,-0.26803962908193363,0.2741434665467986,-0.4810427043758089,0.39264945266389156,-0.4058528119781637,0.2828919622976852,0.21146735527345775,0.07645196976536782,-0.13718705384593904,0.18555566437182489,0.10923397842874795,-0.17487281226661097,0.5246266413087092,-0.36409516398336866,0.1066319577220652,-0.04529096138144991,0.414258756675123,0.06645509153346556,-0.09251733221845093,-0.23648502566560162,0.006412689674241111,0.27726707024325775,-0.15253099068636122,0.4187544282565759,-0.16774588873957766,0.10291066705697201,0.32768488402930834,-0.6284918010218671,0.7237842705924271,1.0,-0.15742379251947597,0.5247693718366501,0.026631411572739423,0.25454458342565445,0.06448144845581952,0.3599121969941275,0.2027912187502466,0.5001632693164251,-0.6121481092928802,0.2178375319170129,-0.1983174094494342,0.3718121208251687,0.4738630322242159
Pallidum_L,0.20659801758692084,0.053540954867446956,0.186076706917822,0.3279427846237579,0.2946060575955616,-0.0919526919784304,0.31029367828938076,0.38815695306798986,0.5308309619177962,0.34422760215819775,0.010452052497516164,0.37009357745548255,0.09881521276092355,0.14179935767442417,0.0022319569825176694,0.3663188595707719,0.14762192937965402,0.13011987968390668,-0.08758142057024432,0.26956754510596836,0.17002180667406183,0.38433466853399173,0.31217721930726583,0.07681674994606899,0.4179819673683894,0.058075820515178476,0.45506826227228026,0.578225159029987,-0.052015395645607476,0.4588805672157858,0.47882713532048193,0.1398720051965088,0.33809559691314595,0.5286123417375744,-0.05852501467718798,0.1830484559293335,0.48835223698788816,0.42583201866924475,-0.06292890293323945,0.06254543384389821,0.18534271731597282,0.45679457190225725,-0.0910349107577195,0.2951945715990867,0.5975439355114414,0.015761564543502107,0.29010372756489333,0.46404237343727317,0.2634981942962995,0.2997158904152027,-0.060807779294594716,-0.15742379251947597,1.0,-0.10988372273018793,0.5581254078196572,-0.15330690506191805,0.24707832520911366,-0.005314199897916674,-0.13878536024276356,-0.13840926348641916,0.21738947994021068,0.4782619088847826,0.35643221557815474,0.07455067770750042,0.168656100552753
Cerebellum_7b_R,-0.30461915644279075,0.2274261497350404,0.7814125198574244,0.40113500496828297,-0.11060417093356009,0.2419355534356866,-0.05666939475283064,-0.37019820153224564,-0.37746689457278426,-0.26004155210876573,-0.3288381740663812,-0.4585633797002901,-0.48377266708736794,-0.03386066208520676,-0.22803722151511907,-0.3621933250731704,0.07899746252307233,0.23159867292613692,0.6077101198890119,-0.27932934907088036,0.4248864261559008,-0.14128105092229018,-0.39606816192747646,-0.05092700378048671,-0.5334121513541606,0.04748612200291479,-0.5076499941216701,-0.012510355890433356,-0.024578849620058536,-0.09154001888180861,-0.09526103362307212,0.4662252746982769,0.10667775141003409,-0.46684829667361544,-0.11960608972339572,0.3386850072392732,0.016900418600320554,-0.3404553062037089,0.8716578782131977,0.2700539469700095,0.6631934522388837,0.015203486332455014,0.27586404839711154,0.13404962775496754,-0.2115665805542403,0.08552470201791432,0.12415834605842045,-0.05266675158193236,0.3851654444204094,-0.1194843218630304,0.03190659555487855,0.5247693718366501,-0.10988372273018793,1.0,0.01339638516480482,0.3181288033287919,-0.3153795438006132,0.22894805472500415,0.4366394787932964,0.41238179226821653,-0.04539996220623324,0.254611487709295,-0.022999933254493277,-0.2560290109195617,0.25087901439051336
Fusiform_R,-0.010750202664352457,0.09067627248437891,0.3864590026604829,0.5383444991378347,0.279787862279486,-0.013560382785296277,0.17104938404970746,0.34698365638970585,0.6776706036390596,0.6782394603072899,-0.2129228625993414,0.4098636104329467,-0.05509646633614967,0.26472465930850814,0.09422151178948923,0.1412076790875901,0.5867644819975022,0.06922527092453815,0.3505371798153503,0.2620209641077867,0.15958503586651593,0.38738008519630823,0.40824907374502545,0.3732065294738787,0.47325009951848857,0.36464520643739434,0.5811532404757872,0.6158937132577638,0.02758583081055008,0.8968583369008292,0.5463355384323534,0.08473913823918901,0.7349464795495361,0.5762530351180485,0.19161524945132138,0.14973783123363982,0.6745760965352684,0.6839778940815093,0.07247803421627934,0.18997136535062778,0.267334784639946,0.6315661956629345,0.21934988536801528,0.7194214791685738,0.8756172104470901,0.29335036329122544,0.32619007230327973,0.8265622080602746,0.5844258934120782,0.14839123971697354,0.0851080523130246,0.026631411572739423,0.5581254078196572,0.01339638516480482,1.0,-0.25501360554632835,0.358745124567508,-0.05405722564212391,0.031608325376369976,0.15957595134055116,0.15049434498165173,0.5801334542566698,0.20604084375528703,0.1053116257564178,0.5159444799008684
Thal_LP_R,0.15687523105584197,-0.21698788721633974,-0.037988008010825004,0.12663116793334298,-0.05108405631933236,0.7486763511934591,0.5276103690533306,0.06568599555403763,-0.30687070591804133,-0.2234868965800412,0.21696509370338576,-0.6711807760510246,0.168286631983601,0.19225721718853586,-0.1676479003276796,0.1654360718643921,-0.06406151481584887,0.13316838359361735,0.2394318682906322,0.18404072176368722,0.1754639525433325,-0.126268064115166,-0.1528268761394312,-0.23395193201312106,-0.7323309197699931,-0.12209629571256966,-0.6857912125785909,0.0510791866822708,0.39510035154254897,-0.14658921809391753,0.11049290202254304,0.1134166358640961,-0.012882931868126352,-0.1672193963103919,0.09477714652465821,-0.03311533427995695,-0.44848850562265585,-0.5865982652596449,0.4877530908935775,0.2834280033166109,0.03406931874142439,-0.14929999721652273,-0.15144897588438747,-0.026532935345049635,-0.39414057935652574,0.12141310521969671,0.392845835400758,-0.2749290458562774,0.1357828804555654,-0.3071744011056155,-0.0704407016913707,0.25454458342565445,-0.15330690506191805,0.3181288033287919,-0.25501360554632835,1.0,-0.35258078585634073,0.13244283317942407,0.41075924226818017,0.47729135870547623,-0.30104534147830975,0.21924647722728663,0.25041599245125257,-0.2304121171347431,0.22231784059934673
Vermis_6,0.3007875693437735,0.3925115523167389,0.1957778805902842,-0.06501263710773779,0.24360976470597,-0.1841387516970229,-0.07703416586371804,0.3268628208802249,0.651219732844032,0.7130650780963308,0.33223785067333517,0.5349506385278103,0.4358231373920501,0.084309294181081,0.04660724837596727,0.03439596184924881,0.4221184555292853,-0.4066642600596266,-0.47130233949375705,0.1508330050190285,-0.34768878335525294,-0.18341606571790164,0.23061120819531636,0.5735079442672365,0.6132331629902548,0.8048174808768462,0.6873562915226604,0.25643071424540365,-0.2373915376491697,0.4108769676538395,0.15938354420134793,-0.23135145512163302,0.33166088348421546,0.42691544015542454,0.510488571179841,-0.39865056326013215,0.6069000897882446,0.7909181134248595,-0.45963983780210893,-0.322959957751704,-0.3272124528593138,0.09555114850698684,-0.03969393485564978,0.10879630360997851,0.31092638474116713,0.3233377668661172,-0.44267201419379376,0.5906156387984375,0.24597494380737817,-0.2376014759976112,0.6239229617216053,0.06448144845581952,0.24707832520911366,-0.3153795438006132,0.358745124567508,-0.35258078585634073,1.0,0.4092398125892146,-0.6323204841533664,-0.27898486018448976,-0.3389800557876769,-0.01306769530606701,-0.45209107826681955,0.7998608004120699,0.1286116949610417
OFClat_L,0.36145329989134106,0.33074985706506344,0.34975933574225276,-0.13299386545761666,0.01603738096238648,0.13129567214009205,0.058642159047365944,0.23937984440260113,0.19505181013736683,0.3001403338860279,0.36635057064965765,0.058783669956787826,0.3240799543463427,0.2918841127099399,0.020095513553779695,-0.020525174600313525,0.21928594774469706,0.10426540449689656,-0.14001736648074994,0.16532142952491946,-0.09405458857273799,-0.299413860292383,-0.03437253009986413,0.2326131120585696,-0.009326754506939691,0.4313835429654565,-0.003298241164663814,0.1628305217042287,0.03829566227878132,-0.025331552947846104,0.002797725262760394,-0.005878136885825651,0.02972847934647963,0.07091021439255187,0.46645064982540224,-0.24329138458941368,0.17563420662203372,0.1329599496505734,0.069877737155264,-0.24456626301413914,-0.1421695620771815,0.022611430278567598,-0.05256326793736414,-0.05686820953137612,-0.18269434078072128,0.19470741005987605,-0.2681953877985733,0.19668133293269147,0.1171240477735514,-0.29881190920598205,0.5026968719872627,0.3599121969941275,-0.005314199897916674,0.22894805472500415,-0.05405722564212391,0.13244283317942407,0.4092398125892146,1.0,-0.13329298033217765,-0.0033970953557687245,-0.4104882999752219,0.13375773311193534,-0.2125700788392096,0.5229476736785142,0.16714982110867663
Thal_Re_L,-0.40051387232926206,-0.17481457525831864,0.062073821931760226,0.14767662878770899,-0.23433064382118793,0.47281561349907286,0.1685379484607289,-0.1497335110345708,-0.3211394866755044,-0.2877938907871362,-0.4663815347167921,-0.4993531147182652,-0.3623820057488929,0.11029015081103438,-0.014006270126559535,-0.15945365617034296,0.14188058245224114,0.4554585768099897,0.6481729090341988,-0.07526912096655833,0.3743913390089757,0.05897861618806731,-0.32156938366840043,-0.24680853681658219,-0.5836111687552564,-0.24780483905208303,-0.5583095430907983,-0.002739096210817181,0.3145913788527898,-0.06073895771641224,0.05382648757272824,0.1744999981412793,0.05284779303935711,-0.37416828965904364,0.012468358674423705,0.10778425543520168,-0.2743447228629986,-0.41060830290537986,0.5250732707951237,0.41185740923239544,0.24549697260326048,0.0005401794099879289,0.21199067678558767,0.36595881897777305,-0.05473302278999672,0.11065809104143595,0.5864035534541605,-0.2078686276439414,0.031094191684808287,-0.09717214601786132,-0.2489113880544562,0.2027912187502466,-0.13878536024276356,0.4366394787932964,0.031608325376369976,0.41075924226818017,-0.6323204841533664,-0.13329298033217765,1.0,0.6809796184588354,-0.03423899395145557,0.2955062869729008,0.3583699962791308,-0.5077976937887979,0.3137586397911334
Thal_MDl_R,-0.399021141429458,-0.06729212372281315,0.1400046341107225,0.16513895616453955,-0.10109386722419685,0.6725689738819952,0.22390410735631394,-0.07312593001014495,-0.12502883746129548,-0.05312874507291012,-0.33860109758955576,-0.40377938953154535,-0.2527219558227067,0.20968513695815347,-0.11346490837147927,-0.3429908050572523,0.5057226461429077,0.17210006586134152,0.5981645710367227,0.0030188206301898298,0.17025066138860576,-0.14034708586321934,-0.27313487446771934,0.10467306995334834,-0.5051060326275135,0.21028219685513155,-0.4214259780661246,0.2403414658116589,0.3178342427821278,0.1414266060576439,0.1420843528735357,0.07994155653145997,0.24746748017867753,-0.3048075016711137,0.31430921802169437,-0.12846946973533563,-0.025410731355471738,-0.20727049414989712,0.4530079539418036,0.46081069521305734,0.057448260017761245,-0.014061246048609513,0.18982118411456614,0.5742694690823726,-0.032007657335863374,0.39412883719740865,0.48964455827464043,0.011917706282939497,0.264094626290435,-0.37773155405898196,0.12755241664447856,0.5001632693164251,-0.13840926348641916,0.41238179226821653,0.15957595134055116,0.47729135870547623,-0.27898486018448976,-0.0033970953557687245,0.6809796184588354,1.0,-0.3031370357502648,0.37038391961145595,0.006177609108922204,-0.25902708188313434,0.5811458499514004
Cuneus_R,-0.1756719112672981,0.0698552116438285,-0.030159545179781137,0.4151574636522198,0.07424842818854692,-0.4444373706267804,-0.1703803805540282,0.06796749941327382,-0.011490990603141266,-0.24433468037138947,-0.34077637645287767,0.38321496482044426,-0.3755891744312883,-0.16583453792307964,0.15428425241854601,0.3459298365531091,-0.4541866018075412,0.04163914154875589,0.13855213515604586,-0.012778490436910464,0.30373727491323876,0.5723207755710258,0.2121611447601567,-0.24617660754249207,0.38563971819427884,-0.5413410886005228,0.28793372463102,-0.05645880303833298,-0.1126220787863379,0.02497428985873907,0.17378243465391066,0.16180370715997824,0.01765116991308287,0.03432867953240612,-0.7918393596187148,0.7668359783861981,-0.0009692255183964982,-0.046988328290730755,0.08302402313352088,0.25824337812179193,0.5948663315998091,0.4082999861309898,0.21584961503356737,-0.037051401181977375,0.286748996936169,-0.4497497249236942,0.3204573004149578,-0.0026482189204394407,-0.09094765851814571,0.9389959938749762,-0.781368095551403,-0.6121481092928802,0.21738947994021068,-0.04539996220623324,0.15049434498165173,-0.30104534147830975,-0.3389800557876769,-0.4104882999752219,-0.03423899395145557,-0.3031370357502648,1.0,-0.0017128362788356864,0.2525659542314219,-0.6321288303391005,-0.2000810419916443
Putamen_R,0.11531585730915667,0.027536734871936083,0.28986006839156714,0.47096734518900935,0.19296345551585004,0.3319700181669819,0.3769686999098597,0.3506060037135743,0.45774262526356657,0.3051938767530639,-0.052438858105714414,-0.07305290689967756,0.0008097697138376821,0.4931635864077817,-0.018262761162697597,0.11931177863377239,0.45945427295625085,0.19901158048443554,0.474176115222837,0.32355326263834266,0.3252255677723756,0.2843701684257886,0.23246809197932003,0.013531020937020693,-0.06365531991894438,0.09534989843165786,0.0335745357635168,0.6239062598153993,0.11270042347141765,0.47671619358909234,0.5919568577662171,0.19551183981054218,0.4488760765269307,0.3639652142652271,0.1175766666050542,0.22692516152283398,0.1901272260204975,0.10625211211424186,0.37741299677055373,0.41882190901407473,0.24440905432749332,0.5833533196059193,0.008982012551487277,0.5763595747930853,0.39088282862693496,0.2239596093763942,0.5123081970219745,0.4542677141767771,0.5536780800121947,0.012131266400421226,-0.015213412867682921,0.2178375319170129,0.4782619088847826,0.254611487709295,0.5801334542566698,0.21924647722728663,-0.01306769530606701,0.13375773311193534,0.2955062869729008,0.37038391961145595,-0.0017128362788356864,1.0,0.3767298209226531,-0.09168700567389398,0.4506243747910181
Red_N_R,0.268486832167074,-0.38365987565376525,-0.10017756783871842,0.25602310149643126,0.012558259128615908,0.20076822072138878,0.5706064058100527,0.2503508413513036,0.04660542001570111,0.058766505591419514,0.12267859151772816,-0.1986086158368224,0.15734257320225803,0.18415984897908497,0.1369505350139864,0.533919118875972,-0.11294809181148659,0.5118234458368083,0.21319614633375952,0.3320641008832034,0.2188277474866477,0.4579979942347069,0.34825178714988847,-0.4752680118462995,-0.19453150099792277,-0.5962502889299529,-0.17445976753179326,0.2616023851657685,0.34974616851472856,0.21580050687829844,0.3343806733288666,0.18385752353385548,0.08635295558040905,0.4198108506871652,-0.18737281431208816,0.22590719731779998,-0.2647707259706635,-0.19090401134813442,0.1945828755215773,0.19337929744608293,0.20784903579688535,0.2440245550599935,-0.2036659651546489,0.13236774978590599,0.31615570562534623,-0.161179158683143,0.5371362069660791,0.034051761486898216,0.0593759474039556,0.2650607105112973,-0.4268165692757242,-0.1983174094494342,0.35643221557815474,-0.022999933254493277,0.20604084375528703,0.25041599245125257,-0.45209107826681955,-0.2125700788392096,0.3583699962791308,0.006177609108922204,0.2525659542314219,0.3767298209226531,1.0,-0.3286212149156391,-0.00821425167034113
Heschl_L,0.44870512832289805,0.19992237319328224,0.1078571463161564,-0.3805436290838857,0.07359733700243021,-0.10543263718520893,-0.007511542357677887,0.1164695858600185,0.39836634814067506,0.6199766591914755,0.5113518029048347,0.3123561792927575,0.5638502615632265,0.20366504166151744,0.05086458331830019,-0.10392220654666619,0.436398771454471,-0.17608122014933308,-0.5204567358657896,0.1473340890259905,-0.4488723316645766,-0.37909356021547236,0.12725285208001658,0.3956998467418191,0.30756209322466677,0.6562298498724494,0.37281360699986243,0.174040493408392,-0.07338651259069082,0.20817421052128204,-0.05043227427865682,-0.17871375399620887,0.05162380310408284,0.39246578650863195,0.7035903172730898,-0.6996403670641412,0.3549284133618037,0.6100691568820785,-0.44379073224595106,-0.46720493942237024,-0.5779958762879932,-0.23273269829838555,-0.19797000329150696,-0.02610098837266769,0.09964581680895417,0.3200866909631313,-0.615310748735036,0.3534445316933923,0.10336176850061911,-0.4936034127700589,0.875613219530224,0.3718121208251687,0.07455067770750042,-0.2560290109195617,0.1053116257564178,-0.2304121171347431,0.7998608004120699,0.5229476736785142,-0.5077976937887979,-0.25902708188313434,-0.6321288303391005,-0.09168700567389398,-0.3286212149156391,1.0,0.04267074229913049
Thal_IL_L,-0.12672813350373133,-0.050402689034486234,0.23911334389316838,0.39412467089644976,-0.07243200158247629,0.5211064399764349,0.2585235734588753,0.1488952305626065,0.2433000093284969,0.4216226942725414,-0.1854137277406434,-0.01596377703276743,-0.0480972670706747,0.3266505980195569,0.10913297937342226,-0.10714150462762254,0.6468983909798962,0.18223066880270977,0.451102518032965,0.2360050637903388,0.14495524045449162,-0.023000722261456146,0.03052693083916289,0.4063165575355088,-0.10517162787392646,0.44046023227758907,0.007741324306878752,0.4829526293997879,0.3393537661515498,0.5399270355732345,0.21612955200237094,-0.0294714747762207,0.5894744820760274,0.0780949559948655,0.395452872728654,-0.09569287704661307,0.3501527881845195,0.20488495718841068,0.34179844488031225,0.3414997352545524,0.06264098031799314,0.23567053458157133,0.286468994064144,0.6814200057308797,0.30908530829530245,0.5421001770409679,0.40593219860384516,0.4965033362294276,0.5053705307073014,-0.2282738857322846,0.30273102609539654,0.4738630322242159,0.168656100552753,0.25087901439051336,0.5159444799008684,0.22231784059934673,0.1286116949610417,0.16714982110867663,0.3137586397911334,0.5811458499514004,-0.2000810419916443,0.4506243747910181,-0.00821425167034113,0.04267074229913049,1.0
