,Caudate_L,Occipital_Sup_L,ParaHippocampal_R,Temporal_Mid_R,Thal_MGN_L,Olfactory_R,OFCpost_L,OFCpost_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,Thal_VL_R,Frontal_Mid_2_L,Cerebellum_Crus1_R,Cingulate_Mid_L,ACC_pre_L,Occipital_Sup_R,Temporal_Inf_R,Parietal_Sup_R,Thal_PuM_R,Supp_Motor_Area_L,Parietal_Inf_R,ACC_pre_R,VTA_R,Thal_AV_L,ACC_sup_R,Hippocampus_L,Occipital_Inf_R,Thal_LP_R,LC_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,ParaHippocampal_L,OFCmed_L,Thal_PuI_R,Angular_L,Cerebellum_6_R,Cerebellum_9_L,Temporal_Sup_L,Thal_MDl_R,Red_N_R,Vermis_1_2,OFCmed_R,Thal_PuA_R,Cerebellum_3_L,Occipital_Mid_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L,Vermis_7,OFClat_R,Cerebellum_Crus1_L,Cerebellum_Crus2_R,Cingulate_Post_R,Frontal_Sup_Medial_R,Precentral_R,Frontal_Inf_Oper_L,Precuneus_L,Rectus_L,Cerebellum_7b_L,SN_pr_L,Precentral_L,Raphe_D,Heschl_R,Frontal_Inf_Tri_L,Rectus_R,Caudate_R,Vermis_6,Occipital_Mid_L,Thal_MGN_R,Cerebellum_10_R,SupraMarginal_L,Cerebellum_7b_R,Cerebellum_8_L,Thal_VA_R,Heschl_L,LC_L,Vermis_3,Occipital_Inf_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus2_L
Occipital_Mid_R,-0.02547834779549719,0.8909698937160767,0.14429202466338384,0.8636997082903556,0.07461306596465467,-0.2607049550640406,-0.09237788769139593,-0.40656408194116905,0.15063679440467992,-0.15057736670775929,-0.15388756069027823,0.24601580216847063,0.569709325672339,0.529548912302473,-0.1944741467234893,0.9487106262723135,0.12556313724505805,0.5279479200987278,0.5344991246222376,0.4450781077051454,0.6594260928864909,-0.16165790501129532,0.14963641863374533,0.21110523140113394,-0.33952823633126833,0.5398620055755606,0.6865765038383171,-0.26694758229658255,-0.05272634450366447,0.15001022204239278,0.4676914476288572,0.6409779217400416,-0.36467478758765004,0.026493779015764354,0.8761135578348251,0.7412312913954756,0.5748306468909288,0.4307783883604347,0.06228862539064924,0.6622742037534616,0.7416044333248109,-0.04060283446706554,0.610495552326702,0.7908970624884724,1.0,0.049033832894769265,0.48939202836553225,0.7122793318364949,0.13586977480869125,0.6852836356802389,0.3540371400218985,0.6013549523634449,0.12334304531470397,0.5048891793842275,0.3915014707560277,0.5976014813767703,-0.33161285862403583,0.3275450032034821,0.41497297965590507,0.6446018733644859,0.563643725876689,0.34854143933820425,0.17052043315846285,-0.4275742053792257,-0.08350957559585805,0.7577634208837114,0.9058227378681918,0.36226694720128905,0.5990632716283414,0.6839869172939878,0.10730730759543125,0.5307101016196675,-0.3593726067239431,0.5520003568489761,-0.13238995595670994,0.3778994632707114,0.7357880039491445,-0.520262897190187,0.43968479586338016,0.5405460845273418
Frontal_Sup_Medial_L,0.016143492232081405,0.054967905343810936,0.5311770585445555,0.21086852899388925,0.281469209981367,-0.10373925691228221,0.19558057652673563,0.35251441036419645,0.766039454260948,0.3935418807359699,0.39179228556419265,0.4171885114937345,0.09174832465738132,0.5467136904705343,0.060399975869211024,0.08626692619858815,0.3479913202812241,0.0672136940753135,0.49202046984715764,0.6115295280109195,0.346527574473541,0.4965319538719835,0.2633595167643976,-0.04058278419068759,0.5640514688180185,0.4777901780631877,-0.020048640157075182,0.5932116652466993,0.45468104448092617,0.21618157807246594,0.5401958916697999,0.2754536196929893,-0.04382032545455042,0.17070406692253587,0.08215263827098396,0.24593999216714185,0.2844852581977576,0.49431633650948126,0.528953820841915,0.4061399121682678,0.07390553656650688,0.22769380190188018,0.12484597931392395,0.2206933972724834,0.049033832894769265,1.0,0.5413703411590417,0.14851114946817737,0.06992743688255493,0.02282373226950367,-0.06626979277900073,0.38542812911700597,0.8322730520553216,0.4887128424068637,0.329022149469027,0.21224313599833608,-0.12791995185497304,0.22706525196381755,0.531975985303968,0.47238358690129834,0.015003409877384343,0.4573603897400752,0.317792896619446,0.0149486339720116,0.022203365891700046,0.24759798124544696,0.03131979072495014,0.2551180584799072,0.49659295317338764,0.31978347643431704,0.18702045662464858,0.07223983957828328,0.1516182871322134,0.31407049137107285,0.2810329916591025,0.27739636307402926,0.031538433671736525,0.0941545429332242,0.34640420698720664,-0.0007621935512215005
Paracentral_Lobule_L,0.2511110731233233,0.44171582578520985,0.5283177776967976,0.5362445335907169,0.3745298622214346,0.007372229494674168,0.10019534894232028,0.15001087003667465,0.5832665998580215,0.10460136623205891,0.43963232507987887,0.47255803286200954,0.18344623652552056,0.852356605203786,0.004325078406522433,0.5359982293327,0.40181382392393805,0.5435564747766765,0.5186661296256004,0.786233634603489,0.7606340769934765,0.16097116010745727,0.2593165285342036,0.2613962257709648,0.30341770408533125,0.6847690551846856,0.1284771804292314,0.24800765107786152,0.3081576184058154,0.2182547169424624,0.7740911795194864,0.5120670611342258,-0.13094747150040545,0.11338612291784628,0.5824858683376725,0.41720018543038717,0.38473598218722505,0.6705111162139721,0.47348312838858025,0.5848244406272382,0.37903166639080793,-0.07662449081035391,0.277104461274276,0.47181108042836545,0.48939202836553225,0.5413703411590417,1.0,0.2585001475791247,0.05747562291009779,0.18006196165420849,0.1162812938396873,0.5477355489185708,0.4873302777593133,0.6827646797804386,0.5686979012314863,0.7091600772340765,-0.08414646240604756,0.160169978285956,0.5808746326204922,0.8534564542611159,0.408611092525339,0.5878970659022613,0.5476366249970621,-0.11337407485789726,0.1916715546231376,0.4386759299249932,0.3425621886466009,0.36775533313016273,0.5539351625454793,0.704546944942026,0.12439127709364937,0.18100370989955533,0.22074527845465738,0.4522216984750184,0.28250856161595794,0.5275235766623566,0.17748686924632703,0.04959183701691015,0.4622851036614539,0.12174440310104792
Vermis_7,-0.09859269158341315,0.527564543564803,0.0903740150903641,0.6282282627498228,0.1949285322100337,-0.3231032691362215,-0.07358257869397095,-0.5123415220441466,0.2580799695204322,-0.11377891888898617,-0.3792795958211727,0.31826966803884177,0.7564985025178181,0.31246849944834637,-0.14694197727011554,0.6953497690545667,-0.009359341193510728,0.038762870366234034,0.5162934074423732,0.37469239367288226,0.3955349102132956,-0.20276337761165505,0.2625760810482954,0.169529817093716,-0.2209655232629347,0.5505776229156805,0.7834057717408898,-0.139338777180595,0.1640369851602157,0.13117481914916446,0.4853728714162389,0.6500897037261993,-0.33997566524217365,-0.10635428597956204,0.4957029775709183,0.9098757127595771,0.7141963384508422,0.55606374684851,-0.08093266357719273,0.5559460211552563,0.5974156345636173,0.15043518972466996,0.6090180756638797,0.8196576863324331,0.7122793318364949,0.14851114946817737,0.2585001475791247,1.0,0.04429609608734991,0.9211517401260437,0.36248676302587,0.480254592732087,0.04895720911168477,0.4766805903807097,0.42208249089780414,0.13367737485341152,-0.3477349780525424,0.5271585539941955,0.5029675770229901,0.3555246462839185,0.33883432471066144,0.456658924210971,0.2136573351342367,-0.42928936689923813,-0.12665751743822778,0.8490189413497299,0.7966561744190991,0.411072362283723,0.6990360303384066,0.5449066148731484,0.029234778819946003,0.7782665460906093,-0.3536662154694829,0.6292658437534233,-0.23704178050168428,0.3246939567548559,0.9201432729779342,-0.6601838367921158,0.6450507646548788,0.7288241333148211
OFClat_R,0.018941535270629008,0.17347513867010975,0.1662561052110315,0.11080711913572162,0.08436190817566804,-0.07302668896265818,0.458958415675734,0.0669158870063709,0.07471529552532753,-0.006811152902935481,0.026730567586147058,0.11288715795553927,0.0740966406740375,0.10324766811102695,0.05427310093909395,0.17629931850367106,0.14446373457527134,0.09034736256141125,0.21839140990971595,0.04223186663190491,0.1672023753352944,0.21804205922643383,-0.25895838274959315,-0.15319533183926576,-0.060862720174699944,0.16227059857753315,0.08317833861994117,0.01223654145251448,0.06671881391405182,-0.0831562738942062,0.030440860593687828,0.1075499232892132,0.06899067546143886,0.1399878563835858,0.1525683958820042,0.06426405122992661,0.10590177921212285,0.1581136225387,0.18229425040986894,0.21346411533855278,0.13448248406841193,0.08117108120413803,0.1220680481500871,0.08918450238457039,0.13586977480869125,0.06992743688255493,0.05747562291009779,0.04429609608734991,1.0,0.07507250699536774,0.0054249725451592495,0.082016369699263,0.10576788464144432,0.15302083910776526,0.06006765577079423,0.07923560376769409,-0.048135557721962895,-0.014771750248570631,0.039977383289229416,0.1167531323783249,0.12260003312006555,0.05948594957947128,0.04076522452440402,-0.058828612989888895,0.07953070916626696,0.11518619845221445,0.11553271348786315,0.1476190278423179,0.21526691733292547,0.19577636531847611,-0.08782415870753114,-0.023213773943100296,-0.08840309764054549,0.23103721871563673,0.027752584546747887,-0.01811920314050196,0.09788313356953025,0.06756874169524082,0.11127233864674409,0.11994666812959423
Cerebellum_Crus1_L,0.01894629499110225,0.4927859119665278,-0.05699266111846463,0.6315396378009384,0.16491456929458378,-0.23831386213026998,-0.06452643013002547,-0.586410019171621,0.24691499830110122,-0.14824862034583952,-0.44059154661015276,0.1830372191998346,0.824250347932609,0.2586402523694475,-0.19097064181664852,0.6370816492651207,-0.02372141325346304,-0.05958146831540584,0.4480809474879735,0.31111454687974754,0.2793120504550559,-0.25059499265581797,0.154499899468242,0.14221078276738142,-0.26647395834199694,0.5238161640520009,0.7816524245228758,-0.17554514745357017,0.016012775978185925,0.15855864219798704,0.38035501924691745,0.5671722750335186,-0.2501459941262885,-0.07449804094134847,0.4888134379113446,0.8802703686814516,0.6657371483383556,0.5257043327682417,-0.14536698251621324,0.517616216346694,0.594967198513659,0.11042060160350863,0.5776389767346505,0.7826142502041873,0.6852836356802389,0.02282373226950367,0.18006196165420849,0.9211517401260437,0.07507250699536774,1.0,0.4411182606200807,0.4236524651297299,-0.09725328890804157,0.45285681322519156,0.4555416180513293,0.02915187117138423,-0.30611104275127693,0.4473242711116088,0.4444058360859495,0.3068338415793717,0.38106421887126646,0.3077165344707172,0.2173172618980579,-0.4281146748913861,-0.004897540911837488,0.7894181389754529,0.8080339634016319,0.34623973345158826,0.6523912369743032,0.5107073146670514,0.04336407259599068,0.7788899013501214,-0.313621491540661,0.6264519414385515,-0.2504932958802819,0.29251512816435005,0.9399111939611052,-0.6516197490568335,0.613326769993516,0.831566334750933
Cerebellum_Crus2_R,0.09179892169472602,0.21088985602681026,-0.15409157090404055,0.36929376344964354,0.0635276568408231,0.05767858083720547,-0.2592172547365735,-0.2513488186784925,0.030840146978474942,-0.3149841045171093,-0.16567067418668532,0.12108445190632994,0.47001502501279513,0.18834307180004314,-0.18142213096358617,0.3000534755231125,-0.05942255063868107,0.02836585045341998,0.09441401229080056,0.06822493959073528,0.16229827205469616,-0.3166334531635042,0.17879304692827774,0.24299648428120232,-0.09919729846696694,0.2489964060051696,0.40133572989831945,-0.15666956878500224,-0.0008823739293280434,0.20375448513558797,0.1282075835509442,0.17278564870219382,0.015746694298196844,-0.0652461568107193,0.24197831758149693,0.3939470037696428,0.23475489501285815,0.21917032670712985,-0.2254079485935912,0.1646874281390311,0.3347192205728728,-0.08240958425558466,0.20904294790851588,0.35526246135426176,0.3540371400218985,-0.06626979277900073,0.1162812938396873,0.36248676302587,0.0054249725451592495,0.4411182606200807,1.0,0.19778752642158456,-0.029037413043112224,0.20485193656492717,0.22232263270821795,0.03899714183805529,0.04039912982095729,0.3984554362638548,0.12755584920600704,0.13860834707339975,0.21788747366284658,0.2312808539382793,0.1949307110077142,-0.034206436201428866,0.0377778693861526,0.2923522388093497,0.3609027324633158,0.015589606211091022,0.3031327980023893,0.19659576027276832,0.1784820709463884,0.5077865816336172,-0.03570743790335481,0.1493679557536821,0.04666115551212633,0.11499758383075147,0.3841297586888644,-0.44744938148376556,0.25396631163199945,0.5134266502290241
Cingulate_Post_R,0.09065384580093644,0.537055050582599,0.24423404825464604,0.6439659322029465,0.3377123235764125,-0.1334416714437172,0.13437643653660758,-0.09301233029040736,0.3299042475000529,-0.12073871268643376,0.07682374198023442,0.38412500046500714,0.3981434899145924,0.5682215828415641,-0.14354978540162228,0.5547362992824071,0.15077572174553128,0.16606844204738,0.7334595555075258,0.4750692395395978,0.37396158232346327,0.037339343655731966,0.2076951186090238,0.1337315557423343,0.036016869369098425,0.563733663441836,0.3067083916423392,0.11580812189649736,0.1890520997551297,0.07131007135917615,0.5288596582769435,0.4753150663317722,-0.12835413571425733,0.278400664678094,0.5080481643003901,0.5537878510942036,0.4539502325184154,0.5104642604062389,0.2508412553820669,0.5194001105181183,0.3015515577141141,0.0705280584006532,0.39194580011132013,0.523554533481316,0.6013549523634449,0.38542812911700597,0.5477355489185708,0.480254592732087,0.082016369699263,0.4236524651297299,0.19778752642158456,1.0,0.29088329096924315,0.39232476238129405,0.38213351410337176,0.44265446636010575,-0.15284029016191716,0.27923837247593103,0.430551459495042,0.5307813811935954,0.40475968577977395,0.5303395460452226,0.33310345270480934,-0.18774663407186823,0.007464318693257009,0.4705190812189052,0.6167035260158713,0.32418023385240496,0.5827397655218586,0.4774577986509382,0.0779504018773377,0.36566902677808666,-0.06043403560906478,0.5062771012454258,-0.04932949714749288,0.29490113475093044,0.4464916459699096,-0.20210690445007873,0.46365043772597686,0.34592227934403774
Frontal_Sup_Medial_R,-0.1328330415815221,0.2092074103916469,0.4540552223371368,0.2117666478284719,0.17633177659935773,-0.17199501631666267,0.09116465181260514,0.3778412066704833,0.5764201861869992,0.3492673334102483,0.4633803278872871,0.35060490193741245,-0.016768835549741363,0.4819573002955498,0.2118384644380531,0.17870827685112645,0.28402837842531475,0.32540794855204824,0.43435412421931285,0.4601063119786484,0.4003366210796003,0.6038698241726457,0.22660463295434613,0.020848441905682708,0.38489317147742624,0.3081933247399162,-0.017664455939800715,0.402788889149065,0.30778680554283366,0.16300098837945456,0.4198065301542904,0.18197607650696856,-0.15826908559421152,0.14354631992280223,0.17883485017151235,0.1537716606215,0.19491667520012293,0.2579247636598344,0.5725219890660606,0.3214946694739809,0.17432273015228206,0.15429826774819697,0.08704776184637238,0.19496133793302398,0.12334304531470397,0.8322730520553216,0.4873302777593133,0.04895720911168477,0.10576788464144432,-0.09725328890804157,-0.029037413043112224,0.29088329096924315,1.0,0.3994371664523344,0.15377701345447697,0.37980666104227384,-0.1801445551617707,0.24684959400461648,0.3760553493436094,0.4481231180217462,0.04574346978224274,0.30624237927188147,0.12967801705016804,-0.01006281785699404,-0.102975154036677,0.20535757468324614,0.024131972384679273,0.2163292526988544,0.32014490323695777,0.26716218232182876,0.16251233606142618,-0.03510077606016364,0.018130703989754342,0.19751419397113523,0.26434005617483547,0.22737854982128075,-0.05633524537482325,0.05805606445729235,0.15238626202669686,-0.12505936985050511
Precentral_R,0.10355233644183337,0.3816943684387981,0.6092466487855878,0.6268708835584328,0.4260509327876631,-0.06101050977391802,0.11707071856340667,-0.016029829199996497,0.6655981478222667,0.13219797874684117,0.12764844036978873,0.38127417138318787,0.5515839247021048,0.5992127118122834,-0.10862266152816374,0.5938488194645717,0.5172387230897503,0.24820444919659004,0.4746895502458224,0.7326355474884305,0.6269082471464925,0.15106773116752864,0.15823229661052315,0.3334203157044801,0.22115565514733151,0.794980318774868,0.41666901227253234,0.23071722803733222,0.23840616614819346,0.2508652545371422,0.650079740706876,0.6513282296469146,-0.09948970952821878,-0.11537556165406986,0.4421089287697558,0.644329658768401,0.5973108339432528,0.7385223129700772,0.30994510008082526,0.6121962024105081,0.42598460618747436,0.15572419931872714,0.4120234593880041,0.6812378456512077,0.5048891793842275,0.4887128424068637,0.6827646797804386,0.4766805903807097,0.15302083910776526,0.45285681322519156,0.20485193656492717,0.39232476238129405,0.3994371664523344,1.0,0.5572157429961017,0.38254955942867797,-0.15102616071935038,0.29851789622077424,0.6105907468687062,0.7228110002014769,0.27249599999314844,0.4057529601238498,0.41477202700908594,-0.1670209102948704,0.12622284379431847,0.5974621590914261,0.4232524045801117,0.26107432909504924,0.6304254996976,0.7072832803782423,0.1388682151970709,0.4556485344108979,0.1673219999617479,0.6156455909895975,0.09182204367376606,0.4908479520494466,0.41863211223649144,-0.24382165593129668,0.49781241790219694,0.3787984609385969
Frontal_Inf_Oper_L,0.5283891358814898,0.1567584511286582,0.20522152612844544,0.44407419109099094,0.32516165273832937,0.19562909571951004,0.030903015959363265,-0.11157429638511879,0.5724032748743523,0.05606492146486739,0.19190533024833828,0.46731281228934146,0.5309144357360104,0.523135150128982,0.01733019284136734,0.40072119402656464,0.398308856640731,0.06461144431982639,0.45009422665697957,0.5974939754957345,0.4242995467565346,-0.011694266001764616,0.3051065456696766,0.2126865851571772,0.18113671374687818,0.7112557900658977,0.27715354745703275,0.11681383568064628,0.3393467056500227,0.1887029613786822,0.6783706785967044,0.4616499616615801,-0.08784425100904598,-0.08448430165447329,0.3013069186867088,0.5626380676722534,0.5749856968477565,0.6883372426327631,0.3839083005912737,0.4005371446880025,0.21107192407368497,0.03558514039918393,0.17817021117470794,0.48050216918755717,0.3915014707560277,0.329022149469027,0.5686979012314863,0.42208249089780414,0.06006765577079423,0.4555416180513293,0.22232263270821795,0.38213351410337176,0.15377701345447697,0.5572157429961017,1.0,0.21834786357353797,-0.031410367874494034,0.14093245166705667,0.6519284366381182,0.5680212687568195,0.15549879526101684,0.48103008866338054,0.75477266096586,-0.13001557830897958,0.534603121945923,0.466466638819089,0.32101930890863517,0.3929188532836938,0.5217519544383289,0.5435797848540099,0.13576695641494593,0.41147186143025916,0.22553702004213302,0.650552368373089,0.16243230723656835,0.4168984181848678,0.39548146207077756,-0.036149156684569396,0.5936139775071159,0.4152584751332164
Precuneus_L,0.043825902269516576,0.705292327000232,0.32731550011079635,0.503786817962958,0.10709948227694088,-0.09837421849375096,0.03799085565286787,0.034582994599631184,0.18361897344521563,-0.042873332421744556,0.35761765190137274,0.21759208625776855,-0.018678047843659496,0.6373791586345497,0.05229173654215262,0.640826078519857,0.1806689269495091,0.8869930743089981,0.4036225217931951,0.4792745678602803,0.7549735842792251,0.179295484992513,0.0705119304831268,0.1720414071075198,-0.0685611182880152,0.32871641538435786,0.11389419609435844,-0.09507603432336911,-0.0371348747807738,0.1238900341627062,0.47291088701185574,0.3883466365819817,-0.2409317558822149,0.13860804586242859,0.7557944724189652,0.2504375548465694,0.2701947156801447,0.2834673429253031,0.35907395876011255,0.46896164224700265,0.5091645720365003,-0.17421491822076765,0.25647248225676494,0.39301886303906863,0.5976014813767703,0.21224313599833608,0.7091600772340765,0.13367737485341152,0.07923560376769409,0.02915187117138423,0.03899714183805529,0.44265446636010575,0.37980666104227384,0.38254955942867797,0.21834786357353797,1.0,-0.17296438513344792,0.017592985693129927,0.21900519541932556,0.7157542277166217,0.5353529727033288,0.3455507415984094,0.2017835712877851,-0.1886422094641633,-0.04361338949038651,0.3585964224294499,0.4288968706613487,0.2810123255050258,0.3193614709205322,0.591809203690041,0.09665635398811792,-0.01702130266409306,-0.0754079242780301,0.2041112812918992,0.15076943065264023,0.31787771962763456,0.09408514804677161,0.01830229693926,0.1478812836692667,-0.031733876385542724
Rectus_L,0.3969711836276574,-0.4296433055866374,0.13741221417833374,-0.16251153376628444,0.06866097786393065,0.8173817078294813,0.1523828049403659,0.3823400369813335,-0.18673315656809303,-0.048340884336086375,0.2890976132340082,0.09073544195688608,-0.0688621378706347,0.05200472204080117,-0.003256083446824567,-0.3377205295325871,0.11719832020655582,-0.1791728170387567,-0.2229716778331793,-0.16138816142014925,-0.1585403476931215,-0.13397082832271434,0.09966977051502787,0.19077471239646643,0.20901100393493802,-0.012119789545713057,-0.2898629714228298,0.016499822164888052,0.11816199756035568,0.005846555486901908,-0.15268870773890217,-0.04625488062967122,0.8371287564994717,0.08985255245810249,-0.3477893732155598,-0.2745706110448266,-0.15603492852964043,-0.08722025562475025,-0.19001233409911356,-0.24227235852210618,-0.3881916282031807,-0.031890014803792006,-0.4799111357621877,-0.3608265375362271,-0.33161285862403583,-0.12791995185497304,-0.08414646240604756,-0.3477349780525424,-0.048135557721962895,-0.30611104275127693,0.04039912982095729,-0.15284029016191716,-0.1801445551617707,-0.15102616071935038,-0.031410367874494034,-0.17296438513344792,1.0,-0.21621375149297992,-0.41599574085684415,-0.13135034430296372,-0.37264081081533323,0.020715387349886868,0.2389623855203587,0.9084488951584317,0.37024629500465467,-0.3926512480056108,-0.39941308489225474,-0.3574609352500698,-0.22407991302572863,-0.30937923234792297,0.25206156453113027,-0.11315092020561453,0.7037368618054844,-0.23540282741455565,0.17685595959642897,-0.2227222972470882,-0.39352380854072666,0.19286702777523615,-0.07732470533747679,-0.17046578086984124
Cerebellum_7b_L,-0.276565885138807,0.28591756110576505,0.15480638719173587,0.2802903906493168,0.10783023284661818,-0.24883107669582527,-0.20698086544639505,-0.17954493009297057,0.21825253889499321,-0.058551850094120415,-0.2183576544860382,0.10467016089468208,0.3918431708348483,0.1652604240770326,0.11255198220114306,0.3490307481969737,-0.10359012878196747,0.005423002534557844,0.293237615737202,0.24064638407424893,0.18773044857374896,-0.003669707423209396,0.27624343707777593,0.2145280858441125,-0.13656738820107206,0.3651837411456572,0.4501814432345887,-0.16613811294292272,0.19106189506082633,0.008260180744664149,0.2465734984787834,0.4208924829321966,-0.23138753601622422,-0.12588292505787588,0.21026503353898535,0.455513678305421,0.2898164350324554,0.22219571023913687,-0.05952114698343989,0.21924866719412095,0.3409574147382826,0.13743854363689023,0.335903911467407,0.5014568983086565,0.3275450032034821,0.22706525196381755,0.160169978285956,0.5271585539941955,-0.014771750248570631,0.4473242711116088,0.3984554362638548,0.27923837247593103,0.24684959400461648,0.29851789622077424,0.14093245166705667,0.017592985693129927,-0.21621375149297992,1.0,0.3063553734917391,0.16967354889303687,0.07149676820362252,0.2251937790815904,-0.00814416122247064,-0.17942074468834726,-0.25338644934478366,0.46960117127697537,0.3826242038768231,0.27912178010439426,0.40920808539925596,0.26421185992406204,0.0066662640454281975,0.5682912081423663,-0.24946376210352683,0.33664079923898715,-0.07095006487075661,0.152299064205042,0.44233856748679296,-0.43967403496087254,0.2426846114057627,0.36734886296716585
SN_pr_L,0.08258443408764375,0.27854224290298196,0.36954981811161697,0.4687453474448492,0.27701142318364197,-0.2540331670977042,-0.03654847235103377,-0.051222949786088955,0.6510615814482887,0.199818365566212,0.0513614886662784,0.40896041087506474,0.455387093816658,0.5037265486200823,-0.009252680852190751,0.4402070677905414,0.39103476337795995,0.09463132667519764,0.5184246200527761,0.6807814023781555,0.438132520583419,0.08640980887931826,0.25819448034932346,0.062269396973172735,0.2190009202131645,0.6931465809982229,0.37364221255496916,0.2790821774959514,0.39823894136435545,0.21906666007065814,0.6052801297040227,0.47370200322096045,-0.43609855860089264,-0.09184414753709352,0.3278612067072857,0.5756166894712373,0.4811869594598238,0.6079796849665143,0.3955870703070949,0.5050737377904531,0.3124588294124454,0.08716525750630184,0.42715605089737646,0.5412865341229965,0.41497297965590507,0.531975985303968,0.5808746326204922,0.5029675770229901,0.039977383289229416,0.4444058360859495,0.12755584920600704,0.430551459495042,0.3760553493436094,0.6105907468687062,0.6519284366381182,0.21900519541932556,-0.41599574085684415,0.3063553734917391,1.0,0.5692748285309351,0.180809247569111,0.4208879206214765,0.41004078660919274,-0.43735183015995077,0.13229245460224148,0.5612675441247421,0.37347456146202124,0.40038638292704043,0.5641086075334931,0.5156431983953431,0.11542434584050039,0.39603481688771486,-0.09838058165691108,0.6092307945436968,0.0935241788315092,0.4789757295929358,0.44194297455343895,-0.16108971893314916,0.49146467856401505,0.3367997384536294
Precentral_L,0.1813087993055729,0.6066836790630002,0.48208347877013447,0.6284094936848754,0.18548596022049027,-0.02131000198604618,0.04818914873151489,-0.024726111523016223,0.5562753640331948,0.043131979318455804,0.28769498384322945,0.4495179480448025,0.30610464876783783,0.8334012988583687,-0.03504803282423728,0.6643219240740696,0.346957665956867,0.5727866897525575,0.5363020917658078,0.8487574037848109,0.7973888104066676,0.12693741505228268,0.2659960567402809,0.3178367748281266,0.05138864456454423,0.7297204364402624,0.2618352947654815,0.06965789508649009,0.17521907302223877,0.13914920859317886,0.7099437221761689,0.5857128905696962,-0.16899314100596532,0.07334268395066464,0.7246804698366011,0.5160130722809813,0.5112766886852191,0.6398715975483795,0.397259127000326,0.6096492997545466,0.46662058944883816,-0.028061598496910634,0.33598288223772643,0.6054746115441542,0.6446018733644859,0.47238358690129834,0.8534564542611159,0.3555246462839185,0.1167531323783249,0.3068338415793717,0.13860834707339975,0.5307813811935954,0.4481231180217462,0.7228110002014769,0.5680212687568195,0.7157542277166217,-0.13135034430296372,0.16967354889303687,0.5692748285309351,1.0,0.40127834559744624,0.5750280678413123,0.4255172426534385,-0.1338045855776021,0.11514947021417768,0.5111788667745846,0.5174549655923881,0.33656334207605754,0.6834178891908517,0.7526527271691913,0.28054469577278196,0.2889957626414288,0.1016025914953766,0.5129388004087784,0.20497469598621523,0.45627993251311094,0.3137418986875336,-0.05028361437063897,0.5331359849142718,0.19343709190077235
Raphe_D,0.06590370878860209,0.5778839943656255,-0.05160854683311582,0.4932423785631822,0.16716875073270307,-0.2881420408410533,0.16839782315252713,-0.21413032934275145,0.1445227654843854,-0.20169963626900395,-0.03646395017430697,0.04951539276687416,0.14977892944224186,0.3395416615738441,-0.15573350094084354,0.5250659976987914,0.01832998328805536,0.4403999008932059,0.3273703452954408,0.25056001120990684,0.4233133012319873,0.04192786516189044,-0.17413203626801776,-0.025931768337399533,-0.127405506247478,0.16586093937897564,0.3065290456936039,-0.11007462136799621,-0.29007770812085937,0.0999286771015996,0.34671080820087585,0.2630516994926491,-0.20241370277497192,0.20163314367017157,0.6254698452750992,0.3647775954036936,0.26697727380973374,0.3099985873920694,0.038024629407901474,0.46355437775679037,0.6221981413362468,-0.1081478423120417,0.43577383931407715,0.4106314302042302,0.563643725876689,0.015003409877384343,0.408611092525339,0.33883432471066144,0.12260003312006555,0.38106421887126646,0.21788747366284658,0.40475968577977395,0.04574346978224274,0.27249599999314844,0.15549879526101684,0.5353529727033288,-0.37264081081533323,0.07149676820362252,0.180809247569111,0.40127834559744624,1.0,0.22579749893611759,0.11671416132947944,-0.4356911470406795,-0.0064448928511988204,0.4332777264547594,0.5446831858031125,0.17395176532307574,0.36881028419558903,0.47452950795949606,-0.22510525285776745,0.10714358829768209,-0.21078208547082802,0.23273616281271373,-0.06146153999512662,0.37074386286167677,0.36897984326524796,-0.31964706232655915,0.1638801215669488,0.2769126618952545
