,OFCmed_R,Cingulate_Mid_L,Thal_MDl_R,Temporal_Inf_R,Rolandic_Oper_L,OFCmed_L,Cerebellum_4_5_R,Parietal_Sup_L,Frontal_Inf_Orb_2_L,Thal_VA_L,Angular_R,OFClat_L,Frontal_Mid_2_R,Cuneus_R,N_Acc_R,Thal_MDl_L,Cingulate_Post_L,ACC_sub_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,ParaHippocampal_L,Hippocampus_L,Fusiform_L,Precuneus_R,Frontal_Inf_Oper_R,ACC_sub_R,Thal_LP_L,Parietal_Inf_R,SupraMarginal_R,Cerebellum_7b_R,Rectus_L,VTA_L,Temporal_Sup_L,LC_L,Parietal_Inf_L,Cerebellum_9_R,Cerebellum_10_R,Occipital_Inf_R,Caudate_L,Thal_PuL_L,OFCant_R,Thal_IL_R,Amygdala_L,Frontal_Inf_Tri_L,Temporal_Mid_R,SN_pr_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_8_R,SN_pc_L,Amygdala_R,Thal_AV_R,Calcarine_R,Cuneus_L,SupraMarginal_L,Thal_LP_R,Thal_PuI_L,OFClat_R,Frontal_Inf_Oper_L,Frontal_Sup_2_R,Lingual_L,Cerebellum_Crus2_R,Cerebellum_6_R,Temporal_Pole_Mid_L,Cingulate_Post_R,Insula_R,Thal_MDm_L,Vermis_1_2,Thal_VL_L,Thal_PuM_R,Occipital_Sup_L,Lingual_R,Vermis_9,Parietal_Sup_R,Vermis_6,Thal_AV_L,Occipital_Mid_R,Vermis_4_5,Putamen_R,Cerebellum_Crus1_L,Pallidum_L,N_Acc_L,Thal_VL_R,Olfactory_L,Frontal_Mid_2_L,Angular_L,Red_N_L,Insula_L,Cerebellum_3_L,Vermis_8,Thal_VA_R,Thal_PuI_R,Thal_LGN_R,Thal_LGN_L,Hippocampus_R,Thal_PuA_L,Thal_VPL_R,ACC_pre_L,Thal_MDm_R,Temporal_Pole_Sup_L,Cerebellum_8_L,Occipital_Sup_R,Cerebellum_Crus2_L,Putamen_L,Raphe_D,OFCant_L,ACC_sup_L,Heschl_R,ACC_sup_R,Thal_IL_L,Thal_MGN_L,Thal_PuM_L,Temporal_Mid_L,Cerebellum_6_L,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Thal_VPL_L,Thal_MGN_R,Frontal_Sup_Medial_L,Occipital_Mid_L,Vermis_10,Olfactory_R,Precuneus_L,LC_R,Precentral_R,OFCpost_R,SN_pc_R,ACC_pre_R,Postcentral_R,VTA_R,Caudate_R,Occipital_Inf_L,Frontal_Sup_Medial_R,SN_pr_R,Frontal_Sup_2_L
Lingual_L,0.058634934193686865,0.5208434512986976,0.1179761287903728,0.1985536573697281,0.5760553531385693,-0.254771757843374,0.6250675206998934,-0.07754861701114583,0.20904584691672368,-0.17729946667204877,0.3900888365624296,-0.000722075988927951,0.3667022311437203,0.7238806584072187,-0.22587004877044803,-0.1415242128999833,0.5014410757253283,-0.23727835363238903,0.4051853243075849,0.19798428081586064,0.7261228238004076,0.7528291641004106,0.9246659424064626,0.43926643282668587,0.4943282201358696,0.04082048790529604,0.004786378538248446,0.5060648813562623,0.45467077535903466,0.11661919108046742,-0.20993544437289954,0.5746284717189681,0.7001361624925808,-0.11948526859000906,0.25686207814543055,0.28932939309450956,0.7505003407657194,0.7187257979826311,0.036817465726475804,0.09620060080213272,-0.00986867170920523,0.04750529827692052,0.7037481801817351,0.37858822846291856,0.7339455593381944,0.5629725264345358,-0.498375920707254,0.4462036550852979,0.33808067281562865,0.6511869985975633,-0.17891900147894008,-0.1209048120273123,0.9162519487010672,0.6830221828002812,0.6499716399990562,-0.07088763733637636,0.701144993842368,0.11718207497790242,0.5883462122076687,0.40916287133769186,1.0,0.301995228078015,0.9281496280460619,-0.4990129354270866,0.538394594317929,0.045069434159361356,0.4157722198374923,0.602502497544054,0.23311477581631804,0.5847841781629898,0.5526105814686532,0.8863006676083927,0.4100306521204192,0.11124424172748187,0.8813512417820923,0.22191962163601817,0.7369645006436298,0.7713815874003931,-0.045617868940027985,0.8298925617148442,0.1408789663373781,0.08754803513181811,-0.18870264988647456,-0.12002786788505256,0.38535979615787624,0.5564507968082185,0.6822405600664083,0.27252086810228565,0.8924337389883796,0.7586048902245874,-0.17731655291753443,-0.07005247125892386,0.5282428619460133,0.012484903299439657,0.6987475530011286,0.4639833332848386,0.6614471292949891,-0.11787314901576228,0.6183417190562246,-0.4248368644394169,0.7477509059351781,0.7597781306367731,0.692130226285693,0.0424535501007967,0.30440190530405187,0.4111854933048758,-0.1112218281797449,0.4791561854475725,-0.1778461844097394,0.10887242304605461,0.30452991547093333,0.4920680763662109,0.8630976942038004,0.9226332754648143,-0.07465813868100887,0.03893227102770714,-0.16658071199781985,0.4650450628547009,0.2536434303051959,0.7675741025779257,0.46126901486978084,-0.1081987709627652,0.2821994408322078,0.17982366929805443,0.644404030229247,-0.4394141095859733,0.21694509315485366,-0.09295838390474653,0.3348794613193198,0.3051482101322053,0.059772372659175524,0.8405663173095598,0.1490624842566462,0.35158714625996296,0.6241088644293734
Cerebellum_Crus2_R,-0.08240958425558466,0.18834307180004314,-0.2254079485935912,-0.05942255063868107,0.1282075835509442,0.015746694298196844,0.03709504562273764,-0.07717404131384266,0.20375448513558797,-0.1998013692610524,0.1635800189990252,0.16776809552337138,0.012117117234796797,0.28739647074126806,0.08213674475233775,-0.07037305984054101,0.0991734577810712,-0.039171966937210215,0.10327750222905752,0.14729901016277347,0.17278564870219382,0.2489964060051696,0.3575415938201676,0.017626047145120016,0.10261573307172527,-0.06896443539497552,-0.08033397951888195,0.16229827205469616,0.26351731838200226,0.1784820709463884,0.04039912982095729,0.11729288469261012,0.21917032670712985,0.04666115551212633,0.06616291788661234,0.10178798103731768,0.3031327980023893,0.40133572989831945,0.09179892169472602,0.17189588194705513,0.22095177167109967,-0.09884133147728008,0.09017264536963863,0.1949307110077142,0.36929376344964354,0.12755584920600704,-0.14805426587286075,0.1162812938396873,0.24856816399994536,0.17818823264925676,-0.40308892922454964,-0.09110929466670366,0.2574921087726644,0.24341645070289517,0.19659576027276832,-0.15666956878500224,0.3235015320079992,0.0054249725451592495,0.22232263270821795,0.030840146978474942,0.301995228078015,1.0,0.3939470037696428,-0.44744938148376556,0.19778752642158456,0.10353083436685877,0.16003072845717822,0.3347192205728728,0.1152522877540816,0.09441401229080056,0.21088985602681026,0.2050500643137865,0.16835576699277527,0.02836585045341998,0.2923522388093497,0.24299648428120232,0.3540371400218985,0.10277935887793874,0.038316092773086646,0.4411182606200807,0.01331081143863898,-0.0053604183957194395,-0.16567067418668532,-0.02649543073728035,0.12108445190632994,0.24197831758149693,0.09163032073848015,0.21077439137063375,0.35526246135426176,0.3420797713488035,-0.03570743790335481,-0.0652461568107193,0.18578830357120027,-0.08050537205776082,0.13086810593925985,0.28109130689817535,0.33689383242433124,-0.18142213096358617,0.15718588569940062,-0.2681123707104121,0.5077865816336172,0.3000534755231125,0.5134266502290241,0.14716726409759215,0.21788747366284658,0.3092627827699767,-0.07563104540888035,0.2312808539382793,-0.09919729846696694,-0.10912733056857886,0.0635276568408231,0.36843933664523293,0.3082776953877171,0.3496741730390481,-0.3149841045171093,0.02796890581097839,-0.15292616686471347,0.015589606211091022,-0.06626979277900073,0.3609027324633158,0.3109862729068864,0.05767858083720547,0.03899714183805529,-0.0008823739293280434,0.20485193656492717,-0.2513488186784925,0.15646361467382117,-0.3166334531635042,0.04582426706619693,0.17879304692827774,0.0377778693861526,0.3841297586888644,-0.029037413043112224,0.04097152288736798,0.1202064783292748
Cerebellum_6_R,0.13468228520572378,0.45169588335557437,0.0987515194935344,0.188894863501692,0.5884034661612206,-0.2602562089072101,0.6312360062103147,-0.1383189341054855,0.21606574901703005,-0.16606389899400575,0.366199980156828,-0.043678406240607225,0.3344597651908401,0.7181590308873462,-0.2116265990688628,-0.12870067118571105,0.5085558926377107,-0.2021368262488837,0.4606439042165846,0.19646331122468114,0.7067590547872967,0.6845897668403095,0.9141127196398893,0.41380703170685673,0.46976972828367725,0.03288749408653534,0.04558847855204262,0.44067713952707666,0.43631689167812066,0.11339171971237276,-0.2745706110448266,0.557148022665078,0.679047060230081,-0.11291078585219003,0.20100750589611152,0.37650012570857505,0.7552887917693429,0.7482865515818986,0.042690213649239826,0.10263031508847802,-0.03761929798573559,0.06480305093037167,0.7025083424226196,0.3591887753220361,0.7323465125710173,0.5756166894712373,-0.4753433719131406,0.41720018543038717,0.36231438040234754,0.6228998756943313,-0.2617420777954506,-0.09354603872282637,0.8856048112004432,0.6535697455708095,0.6253749404496323,-0.029637042596015954,0.7066507319110478,0.06426405122992661,0.5626380676722534,0.3918283565085237,0.9281496280460619,0.3939470037696428,1.0,-0.5695308902410501,0.5537878510942036,0.04912387374684411,0.4813635613011544,0.589610268668998,0.2477683571889793,0.5691384819032427,0.560256058174219,0.8681269847463519,0.4353556848075038,0.06639437147579928,0.9008355267988613,0.22967636720623863,0.7412312913954756,0.7195982468250584,-0.0686116378899039,0.8802703686814516,0.19792707869527826,-0.008051516864507979,-0.2280803988846262,-0.1512146363033963,0.3861651472653231,0.5356848618176915,0.5989561155988865,0.2533238146690211,0.8776501595736097,0.828641054965094,-0.1956882343892865,-0.09517693058358774,0.5501790868662779,0.06056115420411766,0.6481549195071619,0.5687916297733799,0.6852189529964946,-0.15284903203334224,0.5792602716477444,-0.46526624971771285,0.7549820114453227,0.7479586271251161,0.7288905368767722,0.020691223360534923,0.3647775954036936,0.35208523279661347,-0.032681108192226034,0.48335203584355446,-0.09369937168607397,0.10383891885886981,0.3276720079768578,0.5538943921001912,0.8679714236438432,0.9560753906003376,-0.11461076158147065,0.031075870060962598,-0.1653471244763248,0.44011328374629066,0.24593999216714185,0.7906585972192282,0.5575054118012097,-0.17522760366614473,0.2504375548465694,0.20444956098870418,0.644329658768401,-0.40626238016611566,0.23648538721352286,-0.09821831837152965,0.285256676144043,0.26913878775772404,0.028434540917649218,0.8642019955736193,0.1537716606215,0.3090568623831809,0.6003719679308163
Temporal_Pole_Mid_L,-0.1497796478899544,-0.017240690553824215,0.36184589048096366,0.07892681611626515,-0.043246432534262386,0.1750506071112323,-0.1077729015383674,0.14121820234448054,-0.13110678304221232,0.43406347076851143,-0.18777987161046716,0.202400166761277,0.11080461378423948,-0.3636975140109258,0.2038765893572382,0.404950109803269,-0.049463200921053045,0.24476248259421277,-0.03333853017277823,-0.1065836153704246,-0.4000771032378604,-0.19618999937398307,-0.4366833213100957,0.012659522025030217,-0.12652061193866343,0.09932764485725358,0.18347021343071612,-0.1546620246076882,-0.10901221201794405,0.07044453674519634,0.19286702777523615,-0.32762589195443614,-0.13868464015493645,0.31634485335859375,0.0060281884509618055,0.009597767151212699,-0.33404124068018726,-0.7022479617054185,0.23194377838780192,0.06049403348386159,0.00422528146815974,0.11925721196696192,-0.3359732150063185,0.07793392547322146,-0.5038792918604313,-0.16108971893314916,0.42998505699096173,0.04959183701691015,-0.07795601735282832,-0.31096380689622444,0.4322861726043481,0.24328516437891443,-0.4607710453524411,-0.4251196973461477,-0.21941403596526118,0.2643792218892717,-0.3914036673578711,0.06756874169524082,-0.036149156684569396,0.014675266845271952,-0.4990129354270866,-0.44744938148376556,-0.5695308902410501,1.0,-0.20210690445007873,0.13257095367782631,-0.02288412623263749,-0.582417232692048,0.017907704485235012,-0.16534210184146547,-0.3890944523609492,-0.3722089414611278,-0.0843606522810063,-0.0019286650012128165,-0.5495957933373506,-0.17671729365919664,-0.520262897190187,-0.1793441881362442,0.2367141450845602,-0.6516197490568335,-0.001799246449916951,0.11320067749223461,0.4403818728408957,0.24486387017706143,-0.021357991583690006,-0.30910233550749266,-0.23747893736261558,0.017753011774820814,-0.5407464240373473,-0.5758252740240273,0.3093862783179264,0.1397490923885913,-0.16949013056029277,0.2763526623051964,-0.11355404065425168,-0.3065202344310485,-0.3895399311694332,0.20438130973431262,-0.20428326317368262,0.7140491903372705,-0.5906541173836842,-0.4789342675016988,-0.5975582836784105,0.08279756897614687,-0.31964706232655915,-0.27461049916317043,0.28902787326155904,-0.050129536469845415,0.32102969807026405,0.12794334356377177,0.01276167289099724,-0.428061450849419,-0.45307211798656216,-0.5923531976696738,0.16910382193379564,-0.012963351619427611,0.4939410978142502,-0.03236276447527482,0.0941545429332242,-0.5596652729825881,-0.2663588374360273,0.18115773020638087,0.01830229693926,0.19935551130417323,-0.24382165593129668,0.3956647016594448,0.041034347314324676,0.16475885367826854,0.05500599043085571,-0.0993154073742761,0.2086852037129331,-0.6283346879205439,0.05805606445729235,-0.24220321425921928,-0.1171122723903435
Cingulate_Post_R,0.0705280584006532,0.5682215828415641,0.2508412553820669,0.15077572174553128,0.5288596582769435,-0.12835413571425733,0.47462986860719414,0.10540562177995882,0.07131007135917615,-0.001226731140612586,0.47558384129020914,0.10637399028584392,0.4101249991372445,0.5853982413179393,-0.21997032323525612,0.13146561290377892,0.8802299020616265,-0.17311997326318215,0.3275549538422862,0.18085252887034622,0.4753150663317722,0.563733663441836,0.582896632300898,0.5956014878545252,0.3216469184970101,-0.03064042955044064,0.11169412594801377,0.37396158232346327,0.33629253181948926,0.0779504018773377,-0.15284029016191716,0.2894679982109465,0.5104642604062389,-0.04932949714749288,0.3512288996317624,0.25513021114795903,0.5827397655218586,0.3067083916423392,0.09065384580093644,0.35517740195581327,-0.04117553123284589,0.2118072433138513,0.47170834245623183,0.33310345270480934,0.6439659322029465,0.430551459495042,-0.07737680586554138,0.5477355489185708,0.2762808666319353,0.4827016378213478,-0.09633713964619496,-0.04239077512608087,0.6077610186042594,0.4947254126001403,0.4774577986509382,0.11580812189649736,0.4747595890492716,0.082016369699263,0.38213351410337176,0.3299042475000529,0.538394594317929,0.19778752642158456,0.5537878510942036,-0.20210690445007873,1.0,0.11597677026581008,0.5517012351055639,0.3015515577141141,0.32210152551829907,0.7334595555075258,0.537055050582599,0.5220096891920386,0.22193556464012068,0.16606844204738,0.4705190812189052,0.1337315557423343,0.6013549523634449,0.5952435876548243,0.04813531777547321,0.4236524651297299,0.08782898383446067,-0.13234128174921614,0.07682374198023442,-0.09819022610562897,0.38412500046500714,0.5080481643003901,0.37853853315832986,0.1547829196233058,0.523554533481316,0.4528030927755017,-0.06043403560906478,0.278400664678094,0.4385554474351679,0.05028387535371467,0.5349010734891066,0.40931082707513766,0.6216916430759346,-0.14354978540162228,0.43190730847730346,-0.11961070294533496,0.36566902677808666,0.5547362992824071,0.34592227934403774,0.026184597688826996,0.40475968577977395,0.0854670608217061,0.08420411316328426,0.5303395460452226,0.036016869369098425,0.18034633856714521,0.3377123235764125,0.5286861344194334,0.627015239128142,0.5322735958759074,-0.12073871268643376,0.1772104625936303,0.10277417487782106,0.32418023385240496,0.38542812911700597,0.6167035260158713,0.33654051053480627,-0.1334416714437172,0.44265446636010575,0.1890520997551297,0.39232476238129405,-0.09301233029040736,0.2445395533857676,0.037339343655731966,0.34200605283237306,0.2076951186090238,0.007464318693257009,0.4464916459699096,0.29088329096924315,0.2668575595472907,0.487116241534337
Insula_R,-0.01627894406308807,0.39145665576928296,0.29970991421639126,0.5491095831469002,0.3214336544308047,0.3322519672833217,0.3090512716766886,0.07245239862840648,0.5050307104790476,0.49487963608175056,-0.020650754072027166,0.5178542455278298,0.572498145498013,-0.047760953180894794,0.3552101443250704,0.52206625598828,0.1480022120295094,0.17640506399302797,0.4561742305039543,0.5825192359719243,0.1816315117851688,0.42080103607168534,0.17471207266640196,0.17704729729110197,0.5109066653200486,-0.13027617066707034,0.23157206898055616,0.1571771686556912,0.42753563179193077,0.1050379685233549,0.3238709252905233,-0.0666226975660864,0.3543699477387937,0.29973330301972084,0.20699238011608367,0.05013987639004669,0.07866136579665202,-0.09535110859661489,0.4815416970157966,0.44012058405031507,0.38891626935183876,0.09100896224914973,0.09661750571380166,0.6441116150685783,0.1681590710874765,0.2894315838996287,0.5329147093399382,0.46639645867040735,0.13890721687351174,0.04463243142394238,0.34421132113228503,0.1855581250727511,0.06024875154413886,-0.13108306438276857,0.08959768404378018,0.3372673884082319,0.21399981798871237,-0.030032922636157026,0.39049451712216915,0.5029205587106242,0.045069434159361356,0.10353083436685877,0.04912387374684411,0.13257095367782631,0.11597677026581008,1.0,0.33551009050948827,-0.1252832806415525,0.3408379140321997,0.06947504075428343,-0.18861295422839333,0.0674000051154779,0.3726492022729935,0.009289751057147598,-0.015029793927009002,0.26496618609022665,-0.10000393594849781,0.24034585368516698,0.6207316503620266,-0.13187402628567882,0.2561572803857923,0.43787926981016106,0.388000449667454,0.34842649801968195,0.37635789351292925,-0.13013764441796624,0.08248153370623067,0.7290524298548371,-0.01608555819406641,0.08328368584190597,0.6366482629891553,-0.10217619259150941,0.32866105924949257,0.572376876027059,0.4573251373132284,0.26264799039785447,0.22587274258778586,0.1551152686280811,-0.16979511477588208,0.3240703111584506,0.004754078283468942,-0.016946554712637844,-0.013896926889812925,0.5932536619123694,-0.0497606411178779,0.1667913336379219,0.596489446223222,0.17448509080224595,0.65345334756071,-0.03914281286226602,0.3678247576724702,0.04358188463285441,-0.10365035239284504,-0.06092028891313308,0.2969690707629053,-0.28410422697672255,0.5784259813837611,-0.028259684217207662,0.4011786259632705,-0.23853229705996845,0.39025889704503675,0.48286098782991604,0.14442728653747453,0.2926805349768275,0.3941103992650223,0.4707538936239947,0.41218814413081695,0.2816896644733626,0.35331323993545977,0.14525776610373947,0.5450505120080884,-0.22874791620225504,0.3361219668229108,0.1343390439229827,0.4065678000915489
Thal_MDm_L,0.13050939667760245,0.614555237799751,0.4437695179045951,0.29762078898115246,0.7170431103738352,-0.0942542654643457,0.6231704014673923,0.15801332070252025,0.16105761113288428,0.246232905065345,0.43514820936947324,0.19469812089801122,0.68833750957813,0.5068612598709434,-0.02829321633094657,0.39359407047090506,0.571284236693209,-0.07552012601079834,0.38380825916130773,0.23796480546556448,0.517680939548158,0.5738759410577359,0.5778245862841881,0.6119162964113856,0.5450366987456575,-0.022666898018830508,0.10710296367757355,0.5403348302994815,0.6054820215289343,-0.0968934845413296,-0.1122928688455496,0.23177099378222193,0.6145129654002112,0.2700739167637583,0.4271889861630918,0.3686214469113993,0.5127246661496454,0.19903190604019155,0.36011078685389186,0.4945437104572869,0.030594766599668314,0.40135812070967364,0.48513271874072655,0.6038285121133113,0.451417566286878,0.5139822531345303,0.05212063362786068,0.7096403795905067,0.21126391966147368,0.42039196395901995,-0.042207600318778536,0.1869784355448777,0.5095335486081137,0.3912409902742234,0.6056645050863688,0.17510315228024345,0.4971917578440456,0.1320729819124098,0.6025612798509425,0.4510459904203354,0.4157722198374923,0.16003072845717822,0.4813635613011544,-0.02288412623263749,0.5517012351055639,0.33551009050948827,1.0,0.2090418706974424,0.5208566800440306,0.5286671603766451,0.3575215042375888,0.5343529655464248,0.281385345834969,0.2826632533191384,0.3755628747114786,0.32851398804975623,0.4560302160202556,0.5924283009180327,0.22728399528250479,0.27528995699285297,0.2650353857817396,-0.17018130948981572,0.3803564794694745,0.0286037416972696,0.5655917880332775,0.4185992164839663,0.27149562214405926,0.377007432894141,0.4799785551068381,0.34909708277983,0.20335687506730188,0.041916021443604824,0.5712683026224821,0.31209122046602816,0.6287823528464395,0.5890402959826091,0.6481547462291803,-0.08688640971422358,0.4669026386441994,0.03934071025058004,0.21418532697887757,0.4740652802051854,0.18688420423127203,0.19945279838066662,0.3911194630533288,0.050750082240065,0.40352401546298927,0.6538986622242536,0.3157128905636719,0.19261178354395497,0.5431164907587603,0.527032671265291,0.47487165342921095,0.43268701235355395,-0.04284659263007229,-0.013523722804055205,0.4480681787451829,0.3935002131503271,0.3826921319247604,0.3502292315189696,0.4819068787759773,-0.02466755002493486,0.4855373284558346,0.3641861293148145,0.5913907727335742,0.08556651051314892,0.39443097988641124,0.062190291262321284,0.5818905070806557,0.178860431207574,0.24191456196408545,0.27391678253194435,0.32008905781304603,0.20716614083557625,0.581326621556053
Vermis_1_2,-0.12743770549925237,0.39831170891398077,-0.013894102740598843,0.013374052048955204,0.322279129756867,-0.37488580426912144,0.36632321549321495,0.39043486389144094,0.16789379019416414,-0.4665568769166762,0.6263642772314363,-0.24691699093550754,0.014328136164226063,0.6935054765232351,-0.4298531613762556,-0.40042291006947783,0.23856593331430573,-0.22315400060429813,-0.13895285458154044,0.028508062780370956,0.4770828195605296,0.3247754497562789,0.5159196855403348,0.4263805414690898,0.45836334537916174,0.11655346764836447,-0.24366032455963169,0.5550254274573858,0.43926097525373736,0.012305754273966869,-0.3881916282031807,0.3556709070371463,0.29936721402466226,-0.07608019700183839,0.5517238464857469,0.19944323161033645,0.5114908011844858,0.61975498598566,-0.18572941903691786,0.17951688929310153,-0.22179159959810552,-0.004207558940806121,0.4437931041833201,-0.014766055115071942,0.6461098697597528,0.3124588294124454,-0.37700811292358666,0.37903166639080793,0.2128261776456433,0.6221493044414375,-0.23388419168929825,-0.26175311974638177,0.5840536490566399,0.7269240100462849,0.5629647607915772,-0.19038095257464,0.48394380830510897,0.13448248406841193,0.21107192407368497,0.19422294199867887,0.602502497544054,0.3347192205728728,0.589610268668998,-0.582417232692048,0.3015515577141141,-0.1252832806415525,0.2090418706974424,1.0,0.20560078035709667,0.42429593712758606,0.7442095215435816,0.6056026946369546,-0.15612208692787005,0.5235330926839789,0.7484409535071956,-0.03059368452675596,0.7416044333248109,0.39946383748643327,-0.30444777525862277,0.594967198513659,0.02183099469721047,-0.14805352672472996,-0.12458814907581182,-0.23385038284898851,0.01389114347113073,0.7279308754644129,0.40247798632370846,-0.027911023857000693,0.693343468063541,0.39124499963737774,-0.4397810357624529,0.11069844455361165,0.1997018192874699,-0.4236503554912774,0.3430105899176331,0.3004272969888821,0.6442112363212019,-0.09919617559830526,0.5208148750923383,-0.6111172476006671,0.35953622576130406,0.720387838226546,0.5053938609006142,-0.24066208280626075,0.6221981413362468,-0.0784557762609859,-0.20711530500599945,0.13501898515277239,-0.3613757561659342,0.1868004748179268,0.017011597632712983,0.6518499246205874,0.5483432286413404,0.6375998729445955,-0.12480371163581035,0.13126512410650856,-0.43212703485366255,0.3035981387807081,0.07390553656650688,0.7288991266233567,0.12083841634900622,-0.3454439082605619,0.5091645720365003,-0.22710919564601736,0.42598460618747436,-0.31782506345787287,-0.0006455086724705928,-0.008207258948883113,0.43335187913665274,0.06563036467079064,-0.17572528087762573,0.6059808844579173,0.17432273015228206,0.5017105657164358,0.16461905331579668
Thal_VL_L,-0.041020572036066565,0.4498700649063928,0.19775359463366413,0.32503621324414494,0.478462996044368,0.41589328784709323,0.5068482402845117,0.084347015532646,0.12832866144982255,0.4747716424170886,0.23076466480674615,0.26495622519910367,0.5741377461127031,0.2573121322160247,0.07147478828480212,0.5552687276284163,0.33049354036478223,-0.02036851577634675,0.1540087063927865,0.2863393062625224,0.23553261473041937,0.318327089923489,0.32254644073830296,0.31706032570492354,0.44920619410088947,-0.0535883659405631,0.20514692487663896,0.3832738330733665,0.45930634387974384,-0.15343845784626262,0.26197679249918526,-0.04318429391600655,0.5206765428038997,0.13218357868818137,0.31291112780904845,-0.023618806250012576,0.308196115306949,0.01761477609426322,0.5050081591623926,0.4605465006157648,0.1864109039776829,0.33139933764753177,0.25799358121283095,0.5068280968077093,0.35434327048573694,0.09794843748755383,0.2038301258648224,0.51329730449491,-0.05346665361631228,0.2978179559453196,0.10164901822018838,-0.20173437765271218,0.34127839480642924,0.13451128778456786,0.3169412879165571,0.35052061503010706,0.2840138017206545,0.18650378645186907,0.2906082260504404,0.2390369130173319,0.23311477581631804,0.1152522877540816,0.2477683571889793,0.017907704485235012,0.32210152551829907,0.3408379140321997,0.5208566800440306,0.20560078035709667,1.0,0.3529275325482322,0.12602283966626804,0.26311990937294844,0.1846840581588327,0.15980857079986072,0.24178149544685873,0.0215687687337008,0.24067478063188608,0.3268464969683442,0.40194901745427464,0.14452667552577092,0.08844593799566249,-0.2930920052685086,0.41801426812284515,0.36447004920505555,0.4225615581008296,0.21512098595056695,0.07780348468785171,0.5688263502387828,0.16331948289515627,0.17057522564618915,0.4660056739008485,0.4618674364675296,0.17863469869662507,0.2805706519796177,0.3579687059990168,0.4477623821818363,0.468760580370505,-0.13073116016830608,-0.058972755764252406,0.19435262376323362,0.029244812767539173,0.24168865424376318,0.09973026432579907,0.36342220008959725,0.4137115617281478,-0.12881623014320912,0.4080954925384851,0.3931332002434073,0.31626934600056544,0.5830094784604295,0.5271677255396611,0.4485155791015005,0.22136925584679934,0.19639062569761448,-0.07747659053194061,-0.2141386442498276,0.4549175119401835,0.17655218916567886,0.24100957538772433,0.12469162412981553,0.35852088867111165,0.22138265360340662,0.3005341770211098,0.12030852112331059,0.4406514947201042,0.212369650680238,0.07220010631860897,0.11034690960743303,0.47890276840684,-0.11831708005193993,0.4087652453569839,0.05588469973889224,0.1377560944641055,0.3113493249733099,0.38795043642354654
Thal_PuM_R,0.05158379553689548,0.537153389761312,0.456532546809435,0.2593630163134388,0.5774525478881498,-0.20140637628099636,0.5546825461128576,0.12706815926534262,0.03358164393875801,0.03716613565312722,0.39954176508977124,0.012874797254915055,0.39048584188423385,0.6059955433888742,-0.2766334800011656,0.13183140359079829,0.6997844878388483,-0.15434193240407396,0.3639578563827312,0.09901045155837608,0.4633864774666145,0.5509846458990781,0.5738442795569506,0.6445472621523636,0.42156204142248743,0.0481991371719218,0.17430194785482614,0.42656297317246594,0.31034333186289376,0.04320234497324004,-0.2229716778331793,0.27762430096943974,0.5213954226494703,0.030656972899348878,0.3861225185975098,0.3471730545249211,0.5864995150648479,0.2754178345996398,0.10316280119004965,0.2754054838837366,-0.1478768078960686,0.3469010031409411,0.6597007490328124,0.27796472568676733,0.5682609437852049,0.5184246200527761,-0.14826470225473223,0.5186661296256004,0.3135688471766409,0.6004748858593562,0.15724378444241838,-0.08984122273155935,0.5932333056893385,0.5171025907271488,0.4730059834518138,0.18187418344947012,0.433390337553742,0.21839140990971595,0.45009422665697957,0.41620563046697806,0.5847841781629898,0.09441401229080056,0.5691384819032427,-0.16534210184146547,0.7334595555075258,0.06947504075428343,0.5286671603766451,0.42429593712758606,0.3529275325482322,1.0,0.48354367101334755,0.5549132830555404,0.23358180075316218,0.233572226941351,0.5576595432476613,-0.10109885121499633,0.5344991246222376,0.6120774592565469,-0.01818624114401294,0.4480809474879735,0.1848576100418246,-0.011335219849873228,0.2723645006193118,-0.029611064071283583,0.36622961924963066,0.4600684226948652,0.49796215411283057,0.11307092206777662,0.5432218954174166,0.48402611537597173,-0.12321072122602221,0.40887392838351483,0.37800845398195715,0.10753618823029593,0.6103378763423969,0.3707218252544567,0.6823843814577025,-0.050369611940703884,0.5803680480576124,-0.11380831036032667,0.2989911869549086,0.517187044089048,0.34344659337008426,-0.03031510483707977,0.3273703452954408,-0.010482798566575075,0.11937787182924732,0.4993636802246305,0.009741876723074626,0.3622855364895019,0.3006336414597433,0.45251555694356116,0.599182081289627,0.5472285141819443,-0.019523061946486304,0.21263209478501574,0.19673833334891797,0.44272767482680664,0.49202046984715764,0.5357540632678577,0.3091757925638927,-0.17490907725725283,0.4036225217931951,0.24229512524724148,0.4746895502458224,-0.04164791455308437,0.1870153272052831,0.2135651178924992,0.443951339345263,0.1246946702642692,0.08599932861792059,0.43003947569895273,0.43435412421931285,0.31029852853124823,0.5128489907539476
