,OFClat_R,Temporal_Inf_L,Thal_PuI_L,Thal_MDm_L,Thal_VPL_L,Cerebellum_8_R,Parietal_Inf_R,Thal_VA_L,Thal_PuI_R,Vermis_6,Temporal_Sup_R,Rolandic_Oper_R,Hippocampus_R,Thal_MGN_R,Thal_LP_R,Precentral_R,Putamen_R,Cerebellum_10_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Cerebellum_3_L,Temporal_Sup_L,Pallidum_R,Rolandic_Oper_L,OFCpost_R,Heschl_L,Rectus_L,Raphe_D,Insula_L,Red_N_R,Thal_MDl_R,Thal_PuA_R,Frontal_Mid_2_R,Thal_IL_R,Occipital_Sup_L,Thal_AV_L,Amygdala_R,Cingulate_Post_L,ParaHippocampal_L,Parietal_Inf_L,Vermis_7,SN_pr_L,Cerebellum_Crus2_L,LC_R,Cerebellum_9_L,ACC_sup_L,OFCmed_L,Cerebellum_6_R,Calcarine_L,Occipital_Mid_L,Occipital_Sup_R,Frontal_Sup_2_L,Vermis_3,SN_pc_R,ParaHippocampal_R,Lingual_L,Parietal_Sup_R,Lingual_R,Angular_R,SupraMarginal_L,Thal_VL_L,Occipital_Inf_R,Caudate_L,Thal_LP_L,Frontal_Inf_Oper_R,Pallidum_L,Temporal_Mid_R,SN_pc_L,LC_L,Red_N_L,Vermis_4_5,Cerebellum_8_L,Vermis_10,Insula_R,ACC_sub_L,VTA_L,N_Acc_R,Postcentral_L,ACC_pre_R,Frontal_Inf_Orb_2_L,OFClat_L,VTA_R,Thal_MDm_R,Cerebellum_10_R,Precentral_L
Cerebellum_Crus2_L,0.11994666812959423,0.40896497994557496,0.6211715684950804,0.18688420423127203,-0.3040578487016286,0.1929102820149386,0.15884438648902205,-0.2740489580063566,-0.052838869023018244,0.6351269045348513,0.12177561765870308,0.25493647408368275,0.27275525922186455,0.19856471947543247,-0.14325117466797854,0.3787984609385969,-0.14988136422552775,0.47898691130034915,0.18600374673830386,-0.22494979223584285,0.653994753714246,0.3884699018535955,0.08066684699878525,0.18557115831042154,-0.46863086330577997,0.4838468828795273,-0.17046578086984124,0.2769126618952545,0.13800133750968527,0.4224657663840036,-0.1848381101978704,0.4829059173840795,0.04862532696752631,-0.10832369075573171,0.38456114056754015,0.12464632825287672,-0.37174192799932115,0.21085661199193537,0.5045075677213227,0.016721941378454973,0.7288241333148211,0.3367997384536294,1.0,-0.018314756801523682,0.5370670851186248,-0.11711533006292113,-0.11630462627466243,0.7288905368767722,0.5050864409349891,0.6702693438147416,0.5070447523297763,0.35902652062467394,0.23613546191197565,0.020002969875062608,-0.06930793107074366,0.692130226285693,-0.12128267267225147,0.5319239329393693,0.149699514249582,0.4004098239063564,0.09973026432579907,0.6767700862399563,0.014967975240170354,-0.007813079796336874,0.2754983982704742,0.07652344175452687,0.57344193874892,0.38416395770084155,-0.11866725568402653,0.3911659422795235,0.320422822774525,0.7312120953625851,0.3715466890420554,-0.013896926889812925,-0.2339461905026035,0.2992026098822381,-0.17423160997624917,-0.14050182343343517,-0.20282762303706833,0.2418589120402995,-0.12017013237372211,0.11800752655180491,0.4068970233736129,0.5428645436166601,0.19343709190077235
LC_R,0.06671881391405182,0.38703922663984336,0.14704905545773517,0.3641861293148145,0.49939209027309744,0.19233273084012,0.1804086230532164,0.46346114545625117,-0.02979367554873531,0.12935345492760092,0.32677320569270785,0.18497803548687847,0.4323817271532666,0.3374914658971411,0.4189184430781998,0.23840616614819346,0.33393570148944485,0.32897496425264483,0.4497537493202108,-0.19540814171359883,0.10474859091931685,0.3723448089505328,0.326833373963316,0.40467827471741,0.26511175241550144,0.2702659886924833,0.11816199756035568,-0.29007770812085937,0.2735860943192645,0.10148058993051452,0.39633051281591536,-0.02153875540799892,0.5015715807657621,0.42561755305107957,-0.16123569322703374,0.018188886391480467,0.29384338857182596,0.31134070689856913,0.2479927963119089,0.0010108947259429542,0.1640369851602157,0.39823894136435545,-0.018314756801523682,1.0,0.18685940520264657,0.41508012987427123,0.046923428430858456,0.20444956098870418,0.16489876439686224,-0.09998717702616698,0.0061990235915362485,0.42912239822158826,0.26253396345862856,0.17759407419881215,0.40841785294506183,0.17982366929805443,-0.10949521519950761,0.2540080742546449,-0.061439673457822606,0.12173096172223351,0.12030852112331059,0.019544914449550987,0.1668665221672017,0.4479130242526934,0.14335408122350296,0.328661905963324,-0.0036996402167610424,0.14193610061237136,0.34429795687148584,0.248732453511074,0.40616310580837844,0.1472004174538468,0.2285580075332786,0.2926805349768275,0.09516829147375548,0.045072629314641996,0.19151414831751348,0.29379287187764247,0.10801160704836356,0.07961373956055828,0.15270829370243513,0.35656169095006407,0.21390777205230802,0.26843737325475225,0.17521907302223877
Cerebellum_9_L,0.10590177921212285,0.7482197511807773,0.5126436402893904,0.4570852079547041,-0.05060132893643259,0.4803925856549915,0.4603697341702083,0.011381330316194326,-0.17797154620927574,0.6553155370154574,0.3518919519370103,0.4966638712095503,0.6256379754667245,0.30978771561148033,-0.003649127809021336,0.5973108339432528,0.05192947108781661,0.6586238928069061,0.4205819523173897,-0.08793743380803769,0.7236319587268858,0.6934434308847071,0.2553637929284381,0.6343274269928597,-0.27212680735539674,0.6601291216559028,-0.15603492852964043,0.26697727380973374,0.3063079843332022,0.4465970566928915,0.18735146676524408,0.3616932214174753,0.4191429846089799,0.016698734575859124,0.4131900889195561,0.2492099733755523,-0.13911115045908456,0.4340751493458774,0.6250451977046322,0.19253157174043606,0.7141963384508422,0.4811869594598238,0.5370670851186248,0.18685940520264657,1.0,0.05588689951064341,-0.14643100392500216,0.813305712050638,0.6701225995564426,0.5892890953867121,0.6243154110267217,0.5815809495966415,0.27493354047334034,0.35695342593179136,0.25905108380811903,0.7822446186953491,0.12960458101649946,0.7396455844631985,0.33980142006381125,0.5631367252086645,0.19806194303407498,0.49850491122265106,0.10679461253080395,0.06608174346550515,0.4086939160891888,0.2407754899992449,0.5387228368247857,0.4607008578558019,-0.11804144205959974,0.5412579239347963,0.6405747969461815,0.5661815761628713,0.4576255706271151,0.0984325281574177,-0.014683936632846924,0.5277673797941798,-0.06878049139198769,0.27483124090324984,-0.06989499911732884,0.21757181811456136,0.1559026223219237,0.19590680892975643,0.48945131342610476,0.668677622554763,0.5112766886852191
ACC_sup_L,0.0941704442106161,0.17358292200143643,0.16171650066822923,0.40352401546298927,0.6712996846270212,-0.0210339133975233,0.09077517714568588,0.6383404144512467,0.18185226125949597,-0.09166656354298586,0.5606288959811886,0.3924112187360288,0.2758596445141462,0.05621566552225641,0.7477244364950868,0.3025810544119271,0.43377498887910687,0.17443132648954,0.4451158636971807,-0.10862097225451246,-0.13537611529721172,0.35150271459562477,0.20943039080466677,0.3631979803100868,0.543325469783416,0.040899623088850666,0.05818159232001322,0.011147884902774687,0.4288643953365815,0.13121889357089297,0.38505751964086016,-0.04590746747661177,0.6228920840608635,0.35741996890844413,-0.2804375037145501,-0.04539063411209422,0.2867055740073889,0.23075438160354464,0.046795780178707835,0.12346875462136112,-0.15281606487265925,0.298371407896974,-0.11711533006292113,0.41508012987427123,0.05588689951064341,1.0,0.22765108674795295,-0.032681108192226034,0.025290677169269693,-0.31544199755521174,-0.21401772966156443,0.46036568500178193,0.29465195302265346,0.34427542133971323,0.41797463085400366,-0.1112218281797449,-0.11739633967634308,-0.016993678264301888,-0.10621565886548144,0.07296320721519663,0.4080954925384851,-0.23239422009902155,0.294220569882953,0.542688683079271,0.3487589102147402,0.48377785194217254,-0.046644965262857475,0.020713628091955944,0.35306140251143325,0.046096989586845806,0.16890857925059913,-0.2030250783798515,0.22573206670311657,0.596489446223222,0.03678781741370091,-0.21791195242922548,0.3060556216267193,0.3993418924001062,0.3630341156681417,0.3027656741418883,0.19827328990803866,0.07993351531514484,-0.1923964850064352,0.12394836187271058,0.16549180600483648
OFCmed_L,0.06899067546143886,-0.06585342287510165,-0.17647640963983255,-0.0942542654643457,0.39290269464568456,-0.10319147101248997,-0.22450878714431005,0.5765316746510963,0.19785693997937737,-0.38475066635211963,0.027705475007802828,-0.1487976616664617,-0.1264279999042068,-0.3437300554885921,0.15907338027157644,-0.09948970952821878,0.6280286257459228,-0.07935941158202192,0.19738707166145508,-0.15722211237022365,-0.38395367729189556,-0.03671063957303801,0.093402319898674,-0.18340230804414162,0.4366814882106326,-0.1883280104159102,0.8371287564994717,-0.20241370277497192,0.4459809867886022,-0.22539119421582668,-0.16894239496540447,-0.42094713799631583,0.13931328660714012,0.09884061469766119,-0.42299631025873435,0.06199418916147934,0.24082494788311873,-0.18641689194803066,-0.0933051485026283,-0.20629863131317158,-0.33997566524217365,-0.43609855860089264,-0.11630462627466243,0.046923428430858456,-0.14643100392500216,0.22765108674795295,1.0,-0.2602562089072101,-0.38770017662263034,-0.3713105902870151,-0.3755680378353135,-0.04474708230762551,-0.19961404592395526,-0.10822684222698352,0.11576845072401432,-0.254771757843374,-0.2732048065519183,-0.2850392834799407,-0.2914032142398971,-0.3006469974033903,0.41589328784709323,-0.31106416186874064,0.4344830440642918,0.10617855753910456,-0.12814619169192934,0.0006504266725407917,-0.1758488151147845,-0.3608753748375265,0.15712151454487114,-0.355816603744163,-0.2089597958173404,-0.16944984190415854,0.14097743945492067,0.3322519672833217,0.23462128506957078,-0.27950519483861164,0.4406596801087552,-0.09121997514849155,0.016224376053427723,0.04675470680219717,0.43367394633488116,-0.07889211737729243,-0.4944071342736297,-0.1614017597208553,-0.16899314100596532
Cerebellum_6_R,0.06426405122992661,0.6889464776958224,0.7066507319110478,0.4813635613011544,-0.1653471244763248,0.36231438040234754,0.44067713952707666,-0.16606389899400575,-0.09517693058358774,0.9008355267988613,0.36530460597441977,0.502492992387965,0.6481549195071619,0.44011328374629066,-0.029637042596015954,0.644329658768401,-0.0686116378899039,0.6902249709181502,0.3591887753220361,-0.1383189341054855,0.8776501595736097,0.679047060230081,0.20248268339870096,0.5884034661612206,-0.40626238016611566,0.7137560825354122,-0.2745706110448266,0.3647775954036936,0.2533238146690211,0.6065650274424595,0.0987515194935344,0.5530770672168996,0.3344597651908401,0.06480305093037167,0.560256058174219,0.22967636720623863,-0.2617420777954506,0.5085558926377107,0.7067590547872967,0.20100750589611152,0.9098757127595771,0.5756166894712373,0.7288905368767722,0.20444956098870418,0.813305712050638,-0.032681108192226034,-0.2602562089072101,1.0,0.8364849437701152,0.7906585972192282,0.7479586271251161,0.6003719679308163,0.45762592403698354,0.23648538721352286,0.19450543107485557,0.9281496280460619,0.06639437147579928,0.8681269847463519,0.366199980156828,0.6253749404496323,0.2477683571889793,0.7482865515818986,0.042690213649239826,0.04558847855204262,0.46976972828367725,0.19792707869527826,0.7323465125710173,0.6228998756943313,-0.11291078585219003,0.5989561155988865,0.7195982468250584,0.7549820114453227,0.5575054118012097,0.04912387374684411,-0.2021368262488837,0.557148022665078,-0.2116265990688628,0.1719956110140621,-0.09821831837152965,0.21606574901703005,-0.043678406240607225,0.26913878775772404,0.5792602716477444,0.7552887917693429,0.5160130722809813
Calcarine_L,0.13188612698218993,0.572631100003663,0.6254201636522579,0.5694212750603775,-0.15404737447813324,0.3585317361402832,0.5827570857260529,-0.21233621231962707,0.12413286679661252,0.8631846440511904,0.43113985016490886,0.5723797114147073,0.6426968522335268,0.5339904411278542,0.03852711023982194,0.6113783688440345,-0.1418276928004683,0.6770481277414562,0.26839982540164353,0.17858196873540916,0.8348817984067061,0.630389745171172,0.09628277054255797,0.6468056475082079,-0.2835257029007678,0.5758452444040908,-0.3982339391143317,0.5203190663558256,0.1425735555678322,0.6720751749972512,0.2071136064202379,0.611572941511925,0.37807916879519887,0.1819329516595823,0.7708062768227636,0.11799812111322651,-0.23653159769718718,0.6631386928479359,0.6783912445954399,0.46486474348243956,0.7622458381442793,0.5405842824295088,0.5050864409349891,0.16489876439686224,0.6701225995564426,0.025290677169269693,-0.38770017662263034,0.8364849437701152,1.0,0.8176658796078978,0.8295309190211752,0.5023783053806768,0.5675131499611643,0.21016134083818794,0.2835625442019697,0.8058034109234669,0.36504052169971385,0.8761051320856739,0.6320966973572367,0.7100633195569748,0.3239335158256364,0.6238714767698952,-0.05487290404147019,-0.027524639005720622,0.5188659021501961,0.17217998585939998,0.7610127775464544,0.6562398049634403,-0.006187844234067157,0.5374645753685755,0.7817514226171813,0.5453075327908335,0.3864005821998897,0.0062534964325520765,-0.2452701304611461,0.4444026860524405,-0.3036120695274949,0.4015948714190109,0.009409386593472924,0.20476694156892364,-0.12616393748201796,0.2261992584458627,0.6161036685630101,0.7264090369058355,0.6444788104385074
Occipital_Mid_L,0.11553271348786315,0.4710457079388549,0.6205748127868356,0.3502292315189696,-0.4732602857770364,0.3082211175078473,0.4642539099478059,-0.48790409345694985,0.04540548457180685,0.7759261202211588,0.08018523157283716,0.3256138331993514,0.3927948031527891,0.3782791213330139,-0.29677783396822016,0.4232524045801117,-0.2952298180816309,0.593959093564814,0.04664653598208266,0.18306234330008295,0.8205116449728378,0.4167544679012507,-0.004075115553154969,0.37696073970151756,-0.51817867090884,0.5209966619589073,-0.39941308489225474,0.5446831858031125,-0.04356252922263385,0.6071416277225582,-0.08722508408281866,0.7064601248378936,0.07362389623042326,-0.008540365106723052,0.869000282012324,0.1723325124537326,-0.4196134948933508,0.4955936709491537,0.6175938067657811,0.3698928949082512,0.7966561744190991,0.37347456146202124,0.6702693438147416,-0.09998717702616698,0.5892890953867121,-0.31544199755521174,-0.3713105902870151,0.7906585972192282,0.8176658796078978,1.0,0.8429755991517215,0.29480057536897514,0.29708806153359646,0.03362961836384125,0.03593595125099078,0.7675741025779257,0.3176069424538471,0.7280380765068719,0.6447415828340887,0.6452417147798722,0.12469162412981553,0.7086994604302211,-0.1321497908244199,-0.23245365016236041,0.31687291973898163,0.008563675322604963,0.7719339923137604,0.59463552296953,-0.17610108015625095,0.4609481795537919,0.5066158363275888,0.619359576759912,0.2660994566170763,-0.23853229705996845,-0.19055508938300542,0.4905348670417969,-0.39163592744726833,0.1446444804121742,-0.2141504873459132,0.1427977430590135,-0.2294859882662831,0.17117953777450093,0.664456362293926,0.6690670758910171,0.5174549655923881
Occipital_Sup_R,0.17629931850367106,0.44353578108028147,0.5857259642763832,0.4740652802051854,-0.3097033504747395,0.3457975806867693,0.7001198618279827,-0.372527789700405,-0.07865470038136034,0.7755320335463385,0.35847411841544,0.5248761423620186,0.6247891598405202,0.38765965466166286,-0.25893822222045004,0.5938488194645717,-0.19559499108238595,0.6011151953935931,0.21282811021285347,0.3860366942886339,0.8295938641429904,0.49998227495419423,0.025813097788988888,0.5099862847509653,-0.3757292084638895,0.6100803552954795,-0.3377205295325871,0.5250659976987914,0.09164008806329109,0.6626046495172154,0.1492607854884874,0.5566862577557163,0.2707160136993728,0.06660293029467534,0.8721688826656842,0.25015682976937864,-0.23320339640120916,0.4798723943597818,0.6968951732372459,0.5823633397429789,0.6953497690545667,0.4402070677905414,0.5070447523297763,0.0061990235915362485,0.6243154110267217,-0.21401772966156443,-0.3755680378353135,0.7479586271251161,0.8295309190211752,0.8429755991517215,1.0,0.3775623256931145,0.4277598377684751,0.14384270330156365,0.2568197448862685,0.7597781306367731,0.5665912507560961,0.796191734904663,0.7822794991988152,0.7183204025371661,0.24168865424376318,0.6881395028375609,-0.064397678556298,-0.1929689286337999,0.5556120233691302,-0.019029382327586216,0.8215948679343309,0.6069815860045624,-0.14366568990242742,0.5440519225297181,0.626794875504031,0.5539628728391938,0.3325804022089872,-0.016946554712637844,-0.13590781593987805,0.5185935246513916,-0.41066423373662136,0.3635454585774619,-0.07808275712204657,0.16517954962094306,-0.05382455412847177,0.14716425503251065,0.6811714348407193,0.6132296562207507,0.6643219240740696
Frontal_Sup_2_L,0.18788277401186781,0.64302615249397,0.6453878261450126,0.581326621556053,0.3397397720738766,0.11529970814397444,0.43037413749371684,0.30142193360695296,-0.05521195714318164,0.4819015616895899,0.6188428680801169,0.5371935603705936,0.7381804004708582,0.2506182309628115,0.3804441972576854,0.7299330038906642,0.2107832248962334,0.5724706260050092,0.5952312268541091,-0.21474907561909087,0.508673003755455,0.7827987145203221,0.32209549303774093,0.6235749723111399,-0.02099167542926323,0.6403810871623453,-0.11126794965011956,0.15733569575058667,0.44410678098234563,0.5549811702626802,0.32467015433849344,0.3028825888017004,0.7112399720551614,0.17842906679164394,0.11768077393681237,0.16600495551089808,0.13854118297076795,0.46885343252390305,0.5736311983935751,0.20670635390915024,0.4990182869197824,0.7011635761359997,0.35902652062467394,0.42912239822158826,0.5815809495966415,0.46036568500178193,-0.04474708230762551,0.6003719679308163,0.5023783053806768,0.29480057536897514,0.3775623256931145,1.0,0.40926626850081366,0.48246585539171605,0.47669151066906373,0.6241088644293734,-0.09134849874059042,0.5187569619287838,0.10740887092769058,0.5448160281109105,0.38795043642354654,0.3585774251631136,0.26093251073612705,0.42302392506797937,0.5878186487358347,0.37168762664617666,0.4837082285321834,0.45386073887687894,0.06749054573699512,0.621051170386971,0.5951984215700805,0.44274198622729605,0.5292376722818394,0.4065678000915489,-0.13905284219352057,0.3335725495113172,0.04788662297463275,0.3979781148106009,0.10966025633049849,0.18276432972998508,0.18083407129658224,0.19549855354723908,0.29818073902012115,0.662655123499799,0.5836032529846306
Vermis_3,-0.01811920314050196,0.2665462368355556,0.41815074387944806,0.4287081999717752,0.1618340892645631,0.05482750320377179,0.3697681409435209,0.10649148985271782,0.1393986826375574,0.5708165536459766,0.5883662706877115,0.5681451671592028,0.4397357978395756,0.32033498206666705,0.31298692078575263,0.4908479520494466,0.14387840649560008,0.4269482506368561,0.4163422840847579,0.07401020146816147,0.44629995414239904,0.5539431145730298,0.1673344359558377,0.5581276031633247,-0.007918590635199153,0.3925537266998212,-0.2227222972470882,0.37074386286167677,0.4049337095933125,0.3596955689356772,0.28859691308947877,0.22251103550636586,0.4550493862171504,0.13630925538048572,0.29126159261345497,-0.005382376097652552,0.026470320218605237,0.3740346088271989,0.32399196420982623,0.2939219333270622,0.3246939567548559,0.4789757295929358,0.23613546191197565,0.26253396345862856,0.27493354047334034,0.29465195302265346,-0.19961404592395526,0.45762592403698354,0.5675131499611643,0.29708806153359646,0.4277598377684751,0.40926626850081366,1.0,0.23658153365920875,0.24945106239727996,0.45030435329013546,0.1594560892887349,0.46303498969073487,0.2883770369599487,0.37912702206924115,0.41452877829222484,0.3348796212730715,0.1772394846907928,0.17154972843246782,0.5111016562948166,0.27559832272245405,0.4257805045613231,0.533074515610536,0.04820317793114774,0.32701457786143423,0.5567059003547663,0.20283198849606718,0.3481204449882579,0.29951856746778766,-0.10668674486178735,0.2020678804752138,0.03469264441816312,0.33698413682952183,0.12111961134347358,0.26312522500935237,-0.027807072234217117,0.19325125403878646,0.15883238625882692,0.36421897607225895,0.45627993251311094
SN_pc_R,-0.1498051499823285,0.3733605787477658,0.26480489340564917,0.39443097988641124,0.28809097502963077,0.2752151014619865,0.35068382065197545,0.1335668285394161,-0.21085359243211915,0.1585215633003269,0.4907192645003317,0.3558881628078073,0.5371953705620477,-0.001643556868929283,0.18035052098383433,0.521264072397109,0.20165853142172535,0.3621822365374708,0.35375373856401615,0.1013671079982707,0.2825489057486154,0.4702034597857424,0.31585532696066926,0.5030790808006116,0.15517916352886782,0.24924508873631177,-0.033166653549418536,-0.031197914534476266,0.3366699416874786,0.18203098857559638,0.18003508346982908,0.121103530779177,0.40984689767708526,-0.13132813115053468,0.011373478568387937,0.3933195956624338,0.09899473417389912,0.3039918398390701,0.2772007949121441,0.29837010978795564,0.11227961662827417,0.5469284633603021,0.020002969875062608,0.17759407419881215,0.35695342593179136,0.34427542133971323,-0.10822684222698352,0.23648538721352286,0.21016134083818794,0.03362961836384125,0.14384270330156365,0.48246585539171605,0.23658153365920875,1.0,0.40800339789987455,0.21694509315485366,0.11998027831367467,0.18300895579559054,0.14693471815272996,0.3464280974586463,0.07220010631860897,-0.05212488456158173,0.13364320442865546,0.18966680790383839,0.24902842398369626,0.3036099680324161,0.18995562673337674,0.23338875601562695,0.14712705817982202,0.3215876991447446,0.3370421742978274,0.22645984609822475,0.33505140848542725,0.41218814413081695,0.08121695735108402,0.2012246300336851,0.18024545090211777,0.501424143057591,0.030189003363544874,0.18129535729371135,0.3884193841187051,0.3199519498803896,0.11432112798901684,0.3393554353098104,0.5233024837504051
ParaHippocampal_R,0.1662561052110315,0.1965430034619438,0.2903438239193978,0.4110901251531995,0.281523546030881,0.07998400993474836,0.4559107652719313,0.2953783217824423,-0.049551675162356666,0.20795199518534066,0.5234728179999043,0.2765488737278286,0.6369139951893026,0.07674423599040922,0.3724572940771783,0.6092466487855878,0.21175051618989318,0.3270858666051701,0.18446553821302267,0.21733326985852128,0.24508199964372435,0.4287870358059646,0.21585307407382676,0.46101571931292984,0.46555155176877805,0.30707946769289146,0.13741221417833374,-0.05160854683311582,0.22518858521350738,0.3806412980402008,0.29645603903082207,0.21986713009050995,0.44748907411005845,0.33827205134641647,0.13811309845266392,0.1912650277026398,0.3950275222061447,0.31024589606761915,0.642063423766186,0.43400799636737014,0.0903740150903641,0.36954981811161697,-0.06930793107074366,0.40841785294506183,0.25905108380811903,0.41797463085400366,0.11576845072401432,0.19450543107485557,0.2835625442019697,0.03593595125099078,0.2568197448862685,0.47669151066906373,0.24945106239727996,0.40800339789987455,1.0,0.20775287839814427,0.23884368002014483,0.34202886225219226,0.2687418802677891,0.4391155642341005,0.28987210034158145,0.09417291204410964,-0.12202198527361985,0.3484430699142812,0.41122809936468324,0.3923310842454,0.2530112602935438,0.19770908965474557,0.15663569925148105,0.3019283750544564,0.47812350146201643,0.12073621189508467,0.2115356112198919,0.37031351962643966,-0.03088599635661923,0.13229665194202914,0.03953077552784992,0.5819584951091208,0.24172572864120642,0.17988421995623605,0.1151184747380247,0.22280214188474515,0.18354773949224587,0.3173336695539138,0.48208347877013447
Lingual_L,0.11718207497790242,0.6958630035272668,0.701144993842368,0.4157722198374923,-0.16658071199781985,0.33808067281562865,0.5060648813562623,-0.17729946667204877,-0.07005247125892386,0.8813512417820923,0.38242880986325756,0.4960295100132482,0.6987475530011286,0.4650450628547009,-0.07088763733637636,0.644404030229247,-0.045617868940027985,0.7116298467740082,0.37858822846291856,-0.07754861701114583,0.8924337389883796,0.7001361624925808,0.24983541933157874,0.5760553531385693,-0.4394141095859733,0.744965847888959,-0.20993544437289954,0.30440190530405187,0.27252086810228565,0.6454577021733869,0.1179761287903728,0.4983999238008787,0.3667022311437203,0.04750529827692052,0.5526105814686532,0.22191962163601817,-0.17891900147894008,0.5014410757253283,0.7261228238004076,0.25686207814543055,0.8576181821222767,0.5629725264345358,0.692130226285693,0.17982366929805443,0.7822446186953491,-0.1112218281797449,-0.254771757843374,0.9281496280460619,0.8058034109234669,0.7675741025779257,0.7597781306367731,0.6241088644293734,0.45030435329013546,0.21694509315485366,0.20775287839814427,1.0,0.11124424172748187,0.8863006676083927,0.3900888365624296,0.6499716399990562,0.23311477581631804,0.7187257979826311,0.036817465726475804,0.004786378538248446,0.4943282201358696,0.1408789663373781,0.7339455593381944,0.6511869985975633,-0.11948526859000906,0.6822405600664083,0.7713815874003931,0.7477509059351781,0.46126901486978084,0.045069434159361356,-0.23727835363238903,0.5746284717189681,-0.22587004877044803,0.21186402125701242,-0.09295838390474653,0.20904584691672368,-0.000722075988927951,0.3051482101322053,0.6183417190562246,0.7505003407657194,0.5650298749553989
Parietal_Sup_R,0.09034736256141125,0.020369019232193673,0.044854656737825634,0.2826632533191384,-0.10929945259342674,0.3404922709706651,0.7749954047663621,-0.26333633484221425,0.06204404613268974,0.22294281466203708,0.23025172705281036,0.37291398178869406,0.337359743714678,0.18818420912220007,-0.2308788765806963,0.24820444919659004,-0.10331442862843465,0.22957874819466315,0.03046187221975004,0.907165512064074,0.27810436906977504,0.07945495541154135,-0.08576654095684975,0.32107431861056446,0.03755670555019162,0.08938016313676486,-0.1791728170387567,0.4403999008932059,-0.0477077706277468,0.34945214942677366,0.26381705564516467,0.20504875822053706,0.12318458452524512,0.11769157915807403,0.6461071438315297,0.1295536216793862,0.03478673970233538,0.19176692234564288,0.2687249953115321,0.8561986262995589,0.038762870366234034,0.09463132667519764,-0.12128267267225147,-0.10949521519950761,0.12960458101649946,-0.11739633967634308,-0.2732048065519183,0.06639437147579928,0.36504052169971385,0.3176069424538471,0.5665912507560961,-0.09134849874059042,0.1594560892887349,0.11998027831367467,0.23884368002014483,0.11124424172748187,1.0,0.32203736306902525,0.8693733601773946,0.4842238385594715,0.15980857079986072,0.06252928226122464,-0.08505642255554437,-0.3284655851239118,0.3601041776419379,-0.11383519955182045,0.33164776293867065,0.278453868234416,0.11132993830859045,0.1537152344830491,0.2506322430719476,-0.11030108515791506,-0.09692083799656777,0.009289751057147598,0.12029799459361941,0.21019707402965135,-0.3454702161858886,0.6261764367161762,0.14587754201484163,0.08206619281595838,0.12564188999769177,0.008600028117785919,0.43896371083286106,0.15446171946348755,0.5727866897525575
Lingual_R,0.1678432123227105,0.6062324823126769,0.6154800239522509,0.5343529655464248,-0.1029430375445133,0.39195303461897973,0.5884512024529212,-0.15107820432538013,-0.07211344505826385,0.871228793458131,0.4256463209555485,0.532596132488725,0.7326219514547736,0.5950555073733425,-0.045776939925967444,0.6309594120536474,-0.08416272322807744,0.6970519239734279,0.3628290554950278,0.1352924630435338,0.8675522774409868,0.629057002100808,0.09745726635037681,0.6239869562283051,-0.2734783986388434,0.661224244243247,-0.24751650429702216,0.364359129734786,0.19332975995965268,0.6598513355835881,0.2695049038926249,0.48612408852737415,0.3923562162925434,0.1962135016434919,0.6524918726390367,0.23030092732630106,-0.14599362073656103,0.5572535745800713,0.7546035366701263,0.4223631391256594,0.761485956753873,0.5202104481944833,0.5319239329393693,0.2540080742546449,0.7396455844631985,-0.016993678264301888,-0.2850392834799407,0.8681269847463519,0.8761051320856739,0.7280380765068719,0.796191734904663,0.5187569619287838,0.46303498969073487,0.18300895579559054,0.34202886225219226,0.8863006676083927,0.32203736306902525,1.0,0.5474112594237908,0.7072563889412274,0.26311990937294844,0.6285071155047426,-0.02756271051426872,-0.035895920528899276,0.5505806536580394,0.08009732389511473,0.6791667422952185,0.6219905849177912,0.030909204167897743,0.5824242239881118,0.8642807902826269,0.6121048408894506,0.3949548647431962,0.0674000051154779,-0.20783479755309345,0.5108302927601834,-0.34070460222859195,0.3838476628916803,0.07160178214900455,0.23951627337901304,-0.001903808823456754,0.2881010157704651,0.6935573419480536,0.7041036140732906,0.6115922821370284
