,Caudate_R,Thal_MGN_R,Cingulate_Mid_R,Amygdala_L,Frontal_Sup_2_R,Postcentral_R,OFCmed_L,Fusiform_R,Occipital_Inf_L,Occipital_Mid_R,Thal_PuL_R,Parietal_Sup_L,Thal_AV_R,Thal_PuL_L,Rolandic_Oper_R,Thal_VL_L,ACC_pre_R,Pallidum_R,OFClat_L,Thal_VPL_L,Cerebellum_10_L,LC_L,ACC_sup_L,Vermis_1_2,Temporal_Pole_Mid_L,Precentral_L,Vermis_9,Cerebellum_7b_L,Thal_VA_R,Thal_IL_L,Hippocampus_R,Precuneus_L,Calcarine_R,Red_N_L,SN_pc_R,OFCant_L,Cerebellum_7b_R,Thal_PuM_L,OFClat_R,Pallidum_L,Cerebellum_4_5_R,Thal_PuI_R,Occipital_Sup_R,Cerebellum_Crus1_L,Hippocampus_L,Cerebellum_Crus1_R,SN_pc_L,Heschl_R,Frontal_Inf_Tri_R,ACC_sub_L,Supp_Motor_Area_R,Thal_MGN_L,Frontal_Inf_Oper_R,Thal_LGN_R,Fusiform_L,Thal_LP_R,Insula_L,Cerebellum_6_L,Calcarine_L,Cerebellum_8_R,Thal_MDl_L,Postcentral_L,Temporal_Mid_R,Putamen_L,Red_N_R,Raphe_D,Caudate_L,Temporal_Sup_R,Olfactory_R,Temporal_Pole_Sup_L,Thal_PuA_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Thal_LGN_L,Putamen_R,Occipital_Inf_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,N_Acc_R,Cuneus_R,OFCpost_L,Vermis_10,Thal_PuA_L,Lingual_R,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Vermis_8,Thal_MDm_L,Occipital_Sup_L,Cerebellum_10_R,Vermis_3,Rolandic_Oper_L,Cingulate_Mid_L,OFCmed_R,Thal_PuI_L
Frontal_Inf_Oper_R,0.34831245055531157,0.32752330234569893,0.5253627451109457,0.5264280287234818,0.5971177725164887,0.6263715206517214,-0.12814619169192934,0.7217134457142089,0.25083382576726765,0.4728125725711267,0.339439609035578,0.30279111190029495,0.12831768618854136,0.2728948210715792,0.778946164726146,0.44920619410088947,0.33038717140275714,0.17749144873508257,0.03009844864159205,0.20546981297453368,0.39854306658866556,0.18297107146996947,0.3487589102147402,0.45836334537916174,-0.12652061193866343,0.5897911779714551,0.22974756630911652,0.07397298052429316,0.11483241502101793,0.3551996411899013,0.6555862600198892,0.4805078941450617,0.5317744338534358,0.5008244020051034,0.24902842398369626,0.06055350788447457,-0.052769863611853166,0.42073382889139277,0.29417294192657106,0.22053299897701328,0.6081508279856979,-0.026713091226019777,0.5556120233691302,0.2908596556765842,0.6047705118794673,0.3872139059013148,0.5126719536273744,0.18553793376575795,0.551895119818882,-0.1516685545147503,0.6726107973610547,0.40707505662116417,1.0,0.39775487613257277,0.5358282167324028,0.2414951857927746,0.451746043671421,0.4304459544456149,0.5188659021501961,0.15424637418263795,0.15437152878620872,0.5667912443411026,0.6083884779594194,0.13548292103008197,0.5884254787482748,0.3479811739850751,0.27971157359636073,0.7689021671714528,-0.008736441344290285,-0.1751637221085361,0.2793563764051844,0.4086939160891888,-0.015392600765095165,0.3390993902876763,0.12878358154967676,0.3534587314025849,0.5422229830095587,0.4039930334323439,-0.1692129636967436,0.5130769193477125,0.19848053925261097,0.42834608384124606,0.43431625141288827,0.5505806536580394,0.5571281039754873,0.11050605510876116,0.38220055207834813,0.5450366987456575,0.40251928334344667,0.42165340946593227,0.5111016562948166,0.5255194233654171,0.5530632505992585,0.07242717585670219,0.5573895752601781
Thal_LGN_R,0.12957160081137467,0.47920289050934234,0.42537637449940024,0.4644194628886597,0.25450483739702623,0.35785208481624364,-0.2337797820911382,0.5437831553303883,0.34788139285151387,0.3728631569224845,0.4136013203304942,-0.008814906266950254,0.22378976531097483,0.17585132915288967,0.5134472612931947,0.17863469869662507,0.10042324701806743,0.1675172409442361,0.2232618576971957,0.17949799199835587,0.43764152588191735,0.039431735355215256,0.13517372187843182,0.1997018192874699,-0.16949013056029277,0.38694076549572615,0.36354574685467955,0.36464722528429494,0.06206669543584325,-0.0748592331939487,0.6449593982258052,0.3388683933876769,0.56606285256216,0.32379565549142486,0.3477931176546329,0.32887291741925334,-0.08763612331635635,0.22127333606615399,0.033345551534988895,0.11185777580552278,0.614210155059865,-0.1777560228473284,0.48247867446069126,0.31379447373323616,0.541282259797154,0.3667589884574498,0.4139696186255341,0.4903688182424799,0.195458155808153,-0.1108280956891796,0.5910798243436943,0.555661087767131,0.39775487613257277,1.0,0.6004518421306576,0.0312088130057684,0.31491826967952496,0.4764037211916477,0.5552998553011805,0.2915797805423624,0.1944346931271964,0.33066544377283347,0.3309555759225912,0.1461646917894374,0.27630405485278076,0.14246784664079784,0.0992216735192719,0.4832147569617004,-0.012124214911092304,-0.12913647557592223,0.19795520472736333,0.50364966255175,-0.02705883123341923,0.23104665423049958,0.13069339617594108,0.3040222201832326,0.43244461175752674,0.25204410706702157,-0.045563962519246694,0.5142041129622879,0.013692226215007342,0.3310696740417645,0.2558212103891514,0.6170811184539865,0.4570085282767037,-0.04944259844665719,0.4282140019661082,0.5712683026224821,0.27291345460031285,0.3968660350738514,0.47234962045187906,0.6218128421177195,0.3183687712451172,0.049910965887848074,0.34749073161885496
Fusiform_L,0.06939196379971595,0.44182026053103757,0.6677314303143141,0.7264790339623719,0.5071014917120562,0.42286268991001347,-0.19804411652163548,0.70059718301883,0.7966289220410837,0.7006915887112226,0.5406163859040292,-0.07487157347644198,-0.05397765911590321,0.2250470130168629,0.5469883843480448,0.32254644073830296,-0.07793506044540431,0.19732157561644117,0.11127798252633771,-0.045973594816068684,0.7286386687654027,-0.0638921607177189,0.06620952167866677,0.5159196855403348,-0.4366833213100957,0.6497424577678199,0.45948508457262194,0.44915456136193266,-0.06227315776276438,0.11052497017724472,0.7911491661828308,0.3192943050605634,0.8613557882407641,0.6458567837161281,0.36294492168656256,0.455350222970536,0.10853464981956039,0.5815337360700251,0.17209441208716306,0.17454091070994865,0.663755045426182,-0.12468763792662801,0.7551390805755238,0.7892032027859432,0.8485295711015219,0.7566159711295215,0.6107153450903187,0.6212259065940278,-0.03708259883109338,-0.21864262960756708,0.7541401314488643,0.3973019168373934,0.5358282167324028,0.6004518421306576,1.0,0.004976004172146878,0.33172861325225705,0.9181568179260268,0.7959890225060776,0.32090893368133144,-0.014903353114784412,0.31328928673396383,0.701677467520116,0.08940117615214992,0.6605471582790804,0.33255790157665355,0.07094855437889963,0.48687643189460034,-0.11416725539022923,-0.324532093556668,0.5193942868320646,0.7944958191637226,-0.41511615545358094,0.16427908847462724,0.005017138206468177,0.6780341753449811,0.6384639285200241,0.343341853076378,-0.17709870807906983,0.7043804101864449,0.08951228165585143,0.5306739072918448,0.6119163600060226,0.8568717457422625,0.49386343472212113,-0.17063061199853546,0.7592842753609966,0.5778245862841881,0.5077654798293508,0.8071901992526195,0.4634567104806864,0.6836510387185092,0.6056192083994274,0.12174214160814543,0.7554389418252275
Thal_LP_R,0.17412758205416864,0.11147766171035561,0.1833259943853616,0.21224911905376095,0.43549246983631035,0.16376896744736408,0.15907338027157644,0.3499622330996654,-0.20778263755879403,-0.26694758229658255,0.35664301073702454,-0.19679434247830582,0.39643509843149993,0.21159492143585792,0.2548852755934426,0.35052061503010706,0.29849899066690844,0.3053383085945068,-0.03463691543860172,0.5860700065309643,0.13350758863745485,0.316928903400832,0.7477244364950868,-0.19038095257464,0.2643792218892717,0.06965789508649009,0.11246980332191851,-0.16613811294292272,0.25656342083870726,0.41747663856072925,0.19892706964191567,-0.09507603432336911,-0.08142578453041732,0.11208892966120784,0.18035052098383433,-0.14935275029323458,0.008167402035348416,-0.03531534408888727,0.01223654145251448,0.5321029023362295,0.2578738632135667,0.35443802088420134,-0.25893822222045004,-0.17554514745357017,0.09167389014451266,-0.11334736680068308,0.08749606112673677,0.1787957591987348,0.4697465493950427,-0.06581623725090567,0.23592292681567184,0.37466954524808416,0.2414951857927746,0.0312088130057684,0.004976004172146878,1.0,0.307000623476252,-0.10821128457547113,0.03852711023982194,-0.10551426844754978,0.5018195678318088,0.30713111345340494,-0.027986377198236427,0.25025932806325923,0.14872811439385894,-0.11007462136799621,0.14587101024546442,0.48940880630994194,-0.04087017302234442,0.3210063302160667,-0.07783014125571795,-0.003649127809021336,0.23344625039032516,0.634719150432217,0.37861548226545216,-0.20894589420527385,0.22198572551098777,0.5932116652466993,0.24961368205302442,-0.16898957655851468,0.33776967096966565,0.15884757860431128,0.17330612577339427,-0.045776939925967444,0.4812273239671314,0.1786339995102163,-0.11533874314633462,0.17510315228024345,-0.3060612600818501,0.09157482256525962,0.31298692078575263,0.2641552760214294,0.1535230601971484,0.1759575906381604,0.07271507215167095
Insula_L,0.7295779508649785,0.014943175169901662,0.3153833635701358,0.18849941059769337,0.32566531249831654,0.3485105623730826,0.4459809867886022,0.45423320794736627,0.019303072119211246,0.08016294741231897,0.3335695945062876,-0.09686231746133599,-0.006428373480972278,0.32985458324505773,0.4898986063598807,0.5688263502387828,-0.013586379984499273,0.5133839518106778,0.5171969927078179,0.5302818053738522,0.34478318935260044,0.1733270066862351,0.4288643953365815,-0.027911023857000693,0.017753011774820814,0.3025814808260017,0.505440630931474,-0.061009690311977116,0.7233033197483574,0.03399996439518522,0.43671119142744147,0.08879861065824113,0.28941220694870545,0.18311656982356156,0.3366699416874786,0.27081231698223807,0.18221311738535792,0.12613040169824036,-0.06891491463447234,0.38834706091532983,0.35694413686152515,-0.001912149933833902,0.09164008806329109,0.1415960443217212,0.44753014702330457,0.34013433229265827,0.14635816368433227,0.31958618979934206,0.6765858074999197,0.1824861062553469,0.47431978680267084,0.41860063379164697,0.451746043671421,0.31491826967952496,0.33172861325225705,0.307000623476252,1.0,0.1377226796326713,0.1425735555678322,0.12437193993744412,0.5554797469593075,0.2609268613925864,0.2943143385889734,0.8188652605120482,0.16745120191301907,0.04885671507021615,0.754680842425285,0.6300424788273218,0.6315363009255636,0.25916583057804154,-0.18734212053408847,0.3063079843332022,0.26277651399856716,0.5444964498591256,0.8117535446370235,0.0652223416044262,0.32876459848006845,0.24590078925012554,0.5549815554050639,0.0792367573173116,0.09219755518753574,0.49626283337750293,0.3192361218396548,0.19332975995965268,0.6621403927802443,0.23936426771018257,0.2657543659389661,0.377007432894141,-0.15621185671965754,0.18612206441749343,0.4049337095933125,0.48201527169312086,0.36292314319571467,-0.08976666793687345,0.28299320016176677
Cerebellum_6_L,-0.06056417986495273,0.4582940094256221,0.4854713010739697,0.7046443040822189,0.37726216033907206,0.24725115245601817,-0.32277257480176896,0.525482976304601,0.923883685800008,0.7527177186405584,0.4063835544760506,-0.1250752277865135,-0.14739302939108725,0.05360569111535362,0.4154314229601803,0.19639062569761448,-0.11968518200610131,0.10239646107878177,-0.13382664180055778,-0.2782256476764234,0.6526583828332403,-0.1550748725609248,-0.1079113811798292,0.6375998729445955,-0.5923531976696738,0.48436968940333847,0.319311467515815,0.4990198304129972,-0.3053036907639564,0.13014690659305533,0.5991834054413181,0.22581083618505812,0.850536265200081,0.6088894510059873,0.168863471140125,0.35154447774283654,0.03601442846482749,0.5924258130855686,0.12833120670605885,0.11345006909354481,0.5519034713482682,-0.10040578472677149,0.7622939940828455,0.9222991244401559,0.6669750499902145,0.7909621785048365,0.6280847502287348,0.4494389323531136,-0.21872216747125423,-0.262929842496094,0.5723166805862984,0.26965723393205615,0.4304459544456149,0.4764037211916477,0.9181568179260268,-0.10821128457547113,0.1377226796326713,1.0,0.8203280410558518,0.25767737368780086,-0.2577996473606497,0.11538981654081966,0.6903190952078915,-0.10843890118381669,0.6345755449588739,0.4049662930520573,-0.04691674905905001,0.2599836174828958,-0.2969520938260133,-0.541278262242933,0.6337798163558717,0.7514781853776332,-0.5857196298570323,-0.03638723154630521,-0.20438774080046043,0.787606221545233,0.46642613313978865,0.19350019393163248,-0.30967589905693726,0.7084387562828699,0.0063778242812030485,0.4418331660056508,0.5895456761984972,0.8502225017417726,0.2659498396376492,-0.29740356670660323,0.7794937904453421,0.43268701235355395,0.5989646674104774,0.7679337481218842,0.397327083381223,0.5315365271635002,0.42709548905340977,0.16724388236653043,0.7301374999698715
Calcarine_L,-0.10898909563083016,0.5339904411278542,0.6202236841832622,0.7132629639613013,0.3774583472135695,0.45673477857058875,-0.38770017662263034,0.6127349810025805,0.7185967300116689,0.8178679345962268,0.27415039551313847,0.17858196873540916,-0.037259696623962266,0.23552377374679004,0.5723797114147073,0.3239335158256364,0.009409386593472924,0.09628277054255797,-0.12616393748201796,-0.15404737447813324,0.6770481277414562,-0.006187844234067157,0.025290677169269693,0.6848441717824708,-0.4213367078765843,0.6444788104385074,0.16551851411057,0.40417107294416965,-0.3137875892716353,0.2562040918805702,0.6426968522335268,0.5562172831083911,0.8691365428253661,0.5374645753685755,0.21016134083818794,0.04649159523000416,0.04226298358729644,0.6639364892493191,0.13188612698218993,0.17217998585939998,0.7003912629997482,0.12413286679661252,0.8295309190211752,0.6803392994975225,0.6032881239517851,0.5546266245693335,0.6562398049634403,0.4862365776711981,-0.08812929410944353,-0.2452701304611461,0.6776018577656184,0.3795721982269597,0.5188659021501961,0.5552998553011805,0.7959890225060776,0.03852711023982194,0.1425735555678322,0.8203280410558518,1.0,0.3585317361402832,-0.13090056062328123,0.4015948714190109,0.7610127775464544,-0.12021695474657959,0.6720751749972512,0.5203190663558256,-0.05487290404147019,0.43113985016490886,-0.37843074823492534,-0.42805153683478303,0.611572941511925,0.6701225995564426,-0.32147810215683653,-0.07045525824612024,-0.1418276928004683,0.6238714767698952,0.5756769209141132,0.3177749425327046,-0.3036120695274949,0.8856344772807903,0.03269399650559104,0.3864005821998897,0.5008662134837796,0.8761051320856739,0.37807916879519887,-0.17562832106019588,0.5851151697596498,0.5694212750603775,0.7708062768227636,0.7264090369058355,0.5675131499611643,0.6468056475082079,0.5406641230175919,0.02712819345864876,0.6254201636522579
Cerebellum_8_R,0.06488810535203986,0.25299033945974886,0.4351034687967466,0.15132789453972312,0.13781879291052823,0.36084968316214044,-0.10319147101248997,0.21725127384739223,0.21391594308357206,0.37187757759853945,0.18646431122079946,0.27180567128970656,0.07031564980136239,0.10426968567157947,0.3820576182121148,-0.05346665361631228,0.04771625620361507,0.23455414345687006,0.2943486754291216,0.08120700192624851,0.4770117120085203,0.12256591611215459,-0.0210339133975233,0.2128261776456433,-0.07795601735282832,0.4354587245388612,0.1844414485883255,0.14190533311002493,-0.0528212344962663,-0.11279674496522113,0.3407368096389715,0.3484762945082931,0.30790202076326084,0.2406410376487439,0.2752151014619865,0.02489163531443776,0.44312473864352153,0.08323508286145355,-0.017071369193516414,0.04525402153549229,0.26139056083626455,-0.02072973742163921,0.3457975806867693,0.24763350658173156,0.31986211875780746,0.29613443873479733,0.24111633366743826,0.3411507859230583,0.037154656333723335,0.15177920645121648,0.38632459397301744,-0.10355742088885554,0.15424637418263795,0.2915797805423624,0.32090893368133144,-0.10551426844754978,0.12437193993744412,0.25767737368780086,0.3585317361402832,1.0,0.016001942906150625,0.3874222890925471,0.2840147468254254,0.08135882298826515,0.14998137580922138,0.06570863572394305,0.06443831959169301,0.18257048260281014,0.10408794590626261,0.09083389451918787,0.05814787270375529,0.4803925856549915,0.1729965924070053,-0.03250162511543659,0.11442029969661187,0.1467928317354697,0.3342047549508551,0.22499717586780119,-0.03819834713830701,0.42545081297744075,-0.09924092938436505,0.2135766073198436,0.021952677821528398,0.39195303461897973,0.20575870177854272,-0.08368981736414638,0.2847154046747901,0.21126391966147368,0.33112266631546095,0.3616125567771615,0.05482750320377179,0.41575704252471724,0.3695519633955707,-0.04392905319317852,0.10425927021163318
Thal_MDl_L,0.5127210075142676,-0.004512550308805874,0.1812369051526289,-0.030652794566999784,0.19340273513230208,0.2885198126376588,0.5066798658867557,0.33463473170834473,-0.4237502533218415,-0.3039449355643385,0.2737151104975326,-0.09960788539120202,0.08608938830648424,0.4000875952936388,0.27089202126582024,0.5552687276284163,0.2153077807598003,0.17687468387265148,0.5665011843013917,0.812950377744049,0.14204296082924553,0.31409229767519087,0.5281653877091292,-0.40042291006947783,0.404950109803269,0.19420832244786493,0.2840878959589199,-0.21449969286841997,0.7604390670569864,0.1363154976110685,0.24111963165156958,0.04579938014821147,-0.07865201507685196,-0.11736228443646135,0.2660663798666721,-0.0189419647391444,0.050812308860120114,-0.15892478909982757,-0.022209596568716926,0.16464705175529945,0.34565534844316526,0.24272332023611065,-0.259660360996673,-0.32827882942146175,0.1419474820863097,-0.1540003714096408,-0.06066336933504834,0.417057996080956,0.5680697182659743,0.164600937614142,0.277117766690227,0.3815496194278395,0.15437152878620872,0.1944346931271964,-0.014903353114784412,0.5018195678318088,0.5554797469593075,-0.2577996473606497,-0.13090056062328123,0.016001942906150625,1.0,0.3772207100325924,-0.1425903364472951,0.5526406820422238,-0.08796591269397817,-0.1446331935324402,0.5496487751501602,0.43110915534981487,0.5161021128029823,0.6582349461181453,-0.43901865198269246,0.025638152185490336,0.53223109847102,0.5642273666156145,0.6485578559534548,-0.4396842858966881,0.2138791613187655,0.3328977073833223,0.3815001444423724,-0.18435421850691816,0.3140372958661793,0.2816522831706958,0.05690355767050786,-0.10728411343088963,0.603884011476294,0.4308537489780144,-0.10319961066744157,0.39359407047090506,-0.3837729522213446,0.025271561845196334,0.1819770328446874,0.3577370572420076,0.23748579503798475,0.014421733696479005,-0.16034899520037482
Postcentral_L,0.11987174299526386,0.31063301332290383,0.71652129014843,0.33563015748379676,0.5300179673851446,0.8876813627546183,-0.09121997514849155,0.624826829587986,-0.09437755964095067,0.3135411892694327,0.1925007574208273,0.6277761046650994,0.2212327411887951,0.5517283634018844,0.5720541746364068,0.3741148447599808,0.3505557741045671,0.2009447547101681,0.24766934028278415,0.4506376055954888,0.4536288358437031,0.4041177900180812,0.3993418924001062,0.2512333739860232,0.22871397637579904,0.792707600148042,0.04483229623079812,0.03623058051600635,0.21982610472013134,0.1804641041230115,0.6442052530374134,0.7052468689679734,0.2789282331938068,0.32013846725501577,0.501424143057591,-0.21713586293144466,0.17638917887359382,0.27984875490764394,0.07725585120061615,0.23951738229606875,0.5838609486427204,0.15555349400241,0.3635454585774619,-0.10655726730280686,0.48885771281593327,-0.050546036578002974,0.38725553680625174,0.4569980101159153,0.3657785440150535,0.05281644483401049,0.6862673128257558,0.21462958402249604,0.5667912443411026,0.33066544377283347,0.31328928673396383,0.30713111345340494,0.2609268613925864,0.11538981654081966,0.4015948714190109,0.3874222890925471,0.3772207100325924,1.0,0.33335746193951354,0.12484155217922248,0.43158911591256593,0.25364019696880435,0.15008161274933993,0.597989344646182,0.006068396603829058,0.2620615121655792,0.16714849917909985,0.27483124090324984,0.3330264157059464,0.16623797902262297,0.22098600118876846,-0.12136108765188171,0.7018072051978919,0.591203359640226,-0.11089264960261211,0.46276226396416487,0.15706963310168012,0.18899736016055887,0.19744045454750905,0.3838476628916803,0.579486926906166,0.200492748220927,0.03618362595237951,0.6145025536819538,0.37269659002165806,0.41837212129355467,0.33698413682952183,0.646102449260636,0.7184549240046447,-0.00900194264346908,0.26130746818570944
Temporal_Mid_R,0.07662013766254712,0.2398979275924446,0.5824290480983256,0.574232682698879,0.36015358787550694,0.43338907396561954,-0.1758488151147845,0.5817291453350827,0.6223732668970581,0.8636997082903556,0.21912937017412273,0.25856794303786745,-0.0992733297179567,0.30084896793708094,0.5679309400498573,0.35434327048573694,-0.09260687661500504,0.18794120206917278,-0.038259929335429654,-0.1543896604387996,0.5895685800795885,-0.029437554445919688,-0.046644965262857475,0.6461098697597528,-0.5038792918604313,0.6284094936848754,0.307594018555463,0.2802903906493168,-0.1257458019359119,0.18672065034933924,0.6087242217427055,0.503786817962958,0.8104854818668816,0.5319849053648329,0.18995562673337674,0.1747711796167792,0.14244721189848913,0.6854723635446419,0.11080711913572162,0.15528134171581068,0.5042922478466886,0.09983751036688875,0.8215948679343309,0.6315396378009384,0.6515775979518895,0.668990604289972,0.5660639249136465,0.2526366179694109,0.07708840499201934,-0.16291648966207384,0.6223246521917793,0.256935397859711,0.6083884779594194,0.3309555759225912,0.701677467520116,-0.027986377198236427,0.2943143385889734,0.6903190952078915,0.7610127775464544,0.2840147468254254,-0.1425903364472951,0.33335746193951354,1.0,0.09945087215442529,0.7195759605219146,0.4932423785631822,0.10475212251342442,0.5095894040585132,-0.09431680911931047,-0.4581704796315627,0.5228818331639942,0.5387228368247857,-0.23112985878984874,-0.002461126673471329,0.021443067241495733,0.6662475818985014,0.5151551804528879,0.21086852899388925,-0.2376311624159606,0.7841842738288836,-0.07272594369412619,0.5105958960952454,0.48831382408845586,0.6791667422952185,0.3266082550208332,-0.12069192519654041,0.6681335914826688,0.451417566286878,0.7072488343033568,0.5803440077561927,0.4257805045613231,0.4345104876945156,0.6037750484339492,-0.01817148241093738,0.6966325491349159
Putamen_L,0.6533066490919633,-0.24799056970657748,0.1646765892909276,0.0019742235465337447,0.08281228049861475,0.172275105119544,0.6230645097910423,0.22943541912295676,-0.16271445398031859,-0.10781044020179949,0.16497977732766836,-0.13012752868888894,-0.0028486619438920532,0.3489817962954902,0.1524441191946194,0.36342220008959725,-0.1857295470476281,0.6427768171100792,0.4972627070376918,0.5445936769853948,0.1693442935741525,0.22100371904000798,0.31852506471413916,-0.24066208280626075,0.08279756897614687,0.10938111024853732,0.4163073772998047,-0.17886822777498215,0.751869840427278,-0.17556067639260484,0.24324762295793947,-0.05803836228047973,0.050781658653705875,0.00014622157902145303,0.23866214630107144,0.3877374876535246,0.317978172567171,-0.04967294264632793,-0.11980807955154532,0.4575363313899362,0.14369640004653772,-0.014616526620072727,-0.12209207434781312,-0.08195352153967135,0.2627318370279352,0.1848616917103487,-0.12418336397747429,0.225843338843986,0.5478091404377765,0.3286655196655142,0.23123023800192588,0.23144580235408713,0.13548292103008197,0.1461646917894374,0.08940117615214992,0.25025932806325923,0.8188652605120482,-0.10843890118381669,-0.12021695474657959,0.08135882298826515,0.5526406820422238,0.12484155217922248,0.09945087215442529,1.0,-0.07860604147766721,-0.21607412210624347,0.6775840264714736,0.34893917213270315,0.8146455423486076,0.3728484361806359,-0.2600553304945725,0.11294969804249139,0.31837930414176285,0.4532337966448817,0.9491289778120452,-0.041597165572184056,0.13424505916412752,0.11447101390045215,0.7490348142513809,-0.17754873245159866,0.05529054087463025,0.35775055501726855,0.0658590619612645,-0.05267974821419768,0.5060837201313283,0.31605291714802497,0.08443579011591684,0.19945279838066662,-0.3088122922068867,0.0017463445703902185,0.1097940161226425,0.15423735370196273,0.24573450742156416,-0.02754739377578309,0.06943366058021105
Red_N_R,-0.057491141442825466,0.3791595740337927,0.5982525581259766,0.6133159094317098,0.47586681094335737,0.5006015216857006,-0.22539119421582668,0.5986422571906653,0.5431974256290893,0.6622742037534616,0.26002440054491427,0.23343096262363094,-0.010914151137981564,0.2817356693874593,0.5321030919427432,0.38970778753343993,0.11445397769722389,0.021654216040636196,-0.05082193314848209,-0.0521085980341061,0.5494764738553247,0.07549073094175224,0.13121889357089297,0.6017472644917657,-0.3349942865883277,0.6096492997545466,0.09843092378284438,0.21924866719412095,-0.16921763301162446,0.3337258115463261,0.6298701542777673,0.46896164224700265,0.6818230953597586,0.7271113736913958,0.18203098857559638,0.029558379104643605,-0.01254868373645522,0.5884203843514003,0.21346411533855278,0.14335888931635568,0.5447978203476427,0.13088804190276138,0.6626046495172154,0.517616216346694,0.6029407322833396,0.40359655175472936,0.5907693486349908,0.36647498506978443,0.00917369275133056,-0.22172866945466196,0.6330900745633755,0.2942030776092954,0.5884254787482748,0.27630405485278076,0.6605471582790804,0.14872811439385894,0.16745120191301907,0.6345755449588739,0.6720751749972512,0.14998137580922138,-0.08796591269397817,0.43158911591256593,0.7195759605219146,-0.07860604147766721,1.0,0.46355437775679037,-0.039371281734249024,0.47971895091523736,-0.2786761424490012,-0.31827363697876176,0.480445462026922,0.4465970566928915,-0.23177189707096302,0.04333136847518091,-0.08572122183008232,0.46524461390017313,0.5754996388191945,0.4061399121682678,-0.35406429885289037,0.6281009242154851,0.16807148930516114,0.27783292397581816,0.5092753927874955,0.6598513355835881,0.40314731138092036,-0.15863395620799076,0.4513667079085399,0.43956728562660463,0.5754729707650669,0.6134235506551281,0.3596955689356772,0.5139014890231102,0.6097832586390383,-0.00662429684406801,0.6655860800503565
Raphe_D,-0.0064448928511988204,0.17395176532307574,0.29293375083245804,0.19735761407806415,0.1445227654843854,0.3545495279687064,-0.20241370277497192,0.2365460503259824,0.36897984326524796,0.563643725876689,-0.10729104981820019,0.35596713549871745,-0.30690749254375477,0.3128184219258733,0.4503625243566227,0.4137115617281478,0.04192786516189044,-0.3086394543003162,-0.05276251704508868,-0.16692457166129046,0.3024083166991004,-0.06146153999512662,0.011147884902774687,0.6221981413362468,-0.31964706232655915,0.40127834559744624,-0.17387379484852972,0.07149676820362252,-0.21078208547082802,0.30349001553612587,0.18171481622815128,0.5353529727033288,0.39492455559379697,0.11435483967189032,-0.031197914534476266,-0.34419033615385247,-0.22510525285776745,0.6985041024398276,0.12260003312006555,-0.099856940510503,0.29078710235428057,0.20163314367017157,0.5250659976987914,0.38106421887126646,0.16586093937897564,0.14977892944224186,0.4296929428201452,0.22579749893611759,-0.07644866902535054,-0.15670308751699386,0.27684675598567127,0.16716875073270307,0.3479811739850751,0.14246784664079784,0.33255790157665355,-0.11007462136799621,0.04885671507021615,0.4049662930520573,0.5203190663558256,0.06570863572394305,-0.1446331935324402,0.25364019696880435,0.4932423785631822,-0.21607412210624347,0.46355437775679037,1.0,0.06590370878860209,0.216728239462583,-0.2881420408410533,-0.35006038050424676,0.43577383931407715,0.26697727380973374,-0.12937151319228263,-0.27015942486291605,-0.19851948415362064,0.3065290456936039,0.25056001120990684,0.015003409877384343,-0.3232390045418918,0.5297959836432362,0.16839782315252713,0.15945871058851666,0.48573337174845604,0.364359129734786,0.11642090013883306,0.061142787687669335,0.2219801429974053,0.3911194630533288,0.5778839943656255,0.36881028419558903,0.37074386286167677,0.34671080820087585,0.3395416615738441,-0.1081478423120417,0.4170393319527106
