,Thal_MGN_L,Cingulate_Mid_R,ACC_sup_L,Frontal_Sup_Medial_R,Thal_VL_L,OFClat_L,Cingulate_Post_R,Cerebellum_8_R,Thal_PuA_R,Parietal_Inf_L,Occipital_Mid_L,Cerebellum_10_R,Calcarine_R,SN_pr_R,LC_L,VTA_R,Occipital_Inf_R,Cerebellum_3_R,Parietal_Inf_R,Cerebellum_10_L,OFCmed_L,Temporal_Mid_L,Frontal_Inf_Oper_R,OFCmed_R,Vermis_9,Olfactory_R,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Vermis_4_5,Parietal_Sup_L,Temporal_Pole_Sup_R,Postcentral_R,Pallidum_R,Caudate_R,Thal_AV_L,Cingulate_Post_L,Temporal_Inf_R,Thal_PuI_R,OFCpost_R,Vermis_7,ACC_pre_L,Thal_IL_L,Thal_AV_R,Thal_LP_L,Cingulate_Mid_L,Frontal_Inf_Oper_L,OFCant_L,ACC_sup_R,Fusiform_L,Thal_PuA_L,Frontal_Mid_2_R,Frontal_Med_Orb_L,Occipital_Sup_R,Frontal_Sup_2_R,VTA_L,Thal_VPL_L,ParaHippocampal_R,Thal_VA_R,Thal_PuL_L,Hippocampus_L,Precuneus_L,ACC_sub_R,Frontal_Sup_2_L,Thal_MGN_R,Temporal_Inf_L,Vermis_6,Frontal_Inf_Orb_2_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_R,LC_R,N_Acc_L,Supp_Motor_Area_L,Occipital_Mid_R,Putamen_L,Frontal_Inf_Tri_R,Thal_IL_R,Vermis_1_2,Insula_L,Thal_MDl_R,Temporal_Sup_L,Supp_Motor_Area_R,Amygdala_R,Temporal_Pole_Mid_L,ParaHippocampal_L,Temporal_Pole_Sup_L,Olfactory_L,SN_pc_R,Thal_VPL_R,OFCant_R,Amygdala_L,Rolandic_Oper_R,Cerebellum_7b_L,Rolandic_Oper_L,Precentral_L,Pallidum_L,Vermis_10,SN_pr_L,Thal_MDl_L,ACC_pre_R,Caudate_L,Cuneus_R,Precentral_R,Occipital_Sup_L,Thal_VL_R,Temporal_Pole_Mid_R,Raphe_D,Cerebellum_4_5_R,OFClat_R,Cerebellum_7b_R,Cerebellum_8_L,Occipital_Inf_L,Rectus_R,Cerebellum_6_R,Thal_PuL_R,Hippocampus_R,Temporal_Mid_R,Temporal_Sup_R,Thal_PuM_R,Thal_MDm_R,Thal_LP_R
Cerebellum_7b_L,0.10783023284661818,0.30317712164614663,-0.11910584849608338,0.24684959400461648,-0.052627526829459204,-0.07031452702912157,0.27923837247593103,0.14190533311002493,0.335903911467407,0.07120228186577506,0.3826242038768231,0.40920808539925596,0.3482577852563274,-0.043704622517522405,-0.07095006487075661,0.27624343707777593,0.4501814432345887,0.37325073387987406,0.18773044857374896,0.3095137262242568,-0.23138753601622422,0.40315878020085616,0.07397298052429316,0.13743854363689023,0.174835842874409,-0.24883107669582527,0.21216614079281634,0.36734886296716585,0.37229714997686547,-0.10158452586462209,-0.3005922245540438,0.051316837994863015,0.021404442195323323,-0.25338644934478366,0.2145280858441125,0.2552706136110408,-0.10359012878196747,-0.12588292505787588,-0.17954493009297057,0.5271585539941955,0.11255198220114306,-0.06132083041287794,0.03161803495400049,-0.02247855717230463,0.1652604240770326,0.14093245166705667,0.2910495465151854,-0.13656738820107206,0.44915456136193266,0.15964525358483975,-0.004322204554751522,-0.058551850094120415,0.3490307481969737,0.21825253889499321,0.2901275327136746,-0.24107012293045577,0.15480638719173587,-0.24946376210352683,0.04361253145306577,0.3651837411456572,0.017592985693129927,-0.02938294210253382,0.22215293005508652,0.27912178010439426,0.2426846114057627,0.46960117127697537,0.009898791717059287,0.008260180744664149,0.3984554362638548,0.19106189506082633,0.09829199558884164,0.24064638407424893,0.3275450032034821,-0.17886822777498215,-0.25732239887068115,-0.056083155451715654,0.3409574147382826,-0.061009690311977116,-0.05952114698343989,0.22219571023913687,0.26357513076639494,-0.22955403068056007,-0.43967403496087254,0.4208924829321966,-0.38282555982775984,-0.4440439929277261,0.17541130520219506,0.3006572672256656,0.025989738942599254,0.4013154590296529,0.12287980989218798,1.0,0.2465734984787834,0.16967354889303687,-0.05362862796629573,0.14458034094621872,0.3063553734917391,-0.21449969286841997,-0.003669707423209396,-0.276565885138807,0.3408135988790055,0.29851789622077424,0.28591756110576505,-0.2183576544860382,-0.4632922155890774,0.07149676820362252,0.2305746474317676,-0.014771750248570631,0.0066662640454281975,0.5682912081423663,0.44233856748679296,-0.17942074468834726,0.455513678305421,0.22920849704794966,0.31681348901920703,0.2802903906493168,0.06862338971851785,0.293237615737202,0.3806807953150483,-0.16613811294292272
Rolandic_Oper_L,0.4379032628194145,0.6906038961743569,0.3631979803100868,0.4198065301542904,0.478462996044368,0.27857005039839744,0.5288596582769435,0.41575704252471724,0.2703049824187547,0.45232844417525664,0.37696073970151756,0.6101246541720926,0.5901491522974712,0.17207727260837166,0.07964941691838742,0.28514063823766206,0.21371605224674642,0.6596723356690777,0.6536765806421597,0.6299580388553945,-0.18340230804414162,0.6479808529132564,0.5255194233654171,-0.020896845908059694,0.3339412269147646,-0.06751713858097759,0.06193454863111736,0.18557115831042154,0.6912179410162334,0.11195260685404824,0.00039432403843292355,0.6525088457018764,0.21918708135702025,0.1814448137776964,0.22812721489981894,0.6267245157225669,0.2733751322794573,0.028670633696658225,0.0651771337183004,0.4853728714162389,-0.03759355917877597,0.15638980051068846,0.13290841182415636,0.20958583473174627,0.6058883022378415,0.6783706785967044,0.016350462980557087,0.333082951431115,0.6836510387185092,0.4837457601817584,0.6811596521512967,0.10103434044678944,0.5099862847509653,0.5101570297828277,0.3789010901598889,0.3431139049115708,0.46101571931292984,0.15345924175500048,0.35643187551305977,0.6558079363053857,0.47291088701185574,0.0027107120645850323,0.6235749723111399,0.48294111386052013,0.7225523058777982,0.5532490972000766,0.2741296494485829,0.22028250564612178,0.1282075835509442,0.40467827471741,0.018975093053404602,0.733116499229092,0.4676914476288572,0.15423735370196273,0.22507125074060919,0.25189139070707245,0.322279129756867,0.48201527169312086,0.4768496725178414,0.8395010627130108,0.8079273488744937,0.04824090034391371,-0.043246432534262386,0.5306629600551266,0.04226987348437799,-0.05659683732409866,0.5030790808006116,0.6150746345140723,0.018407615105630406,0.5906459030460997,0.7216460921110702,0.2465734984787834,1.0,0.7099437221761689,0.2782259850654191,0.366938032055318,0.6052801297040227,0.3577370572420076,0.12187200601783907,0.2534819954158649,0.5896246481290067,0.650079740706876,0.32872778015578186,0.2874432828144505,0.03338037323025147,0.34671080820087585,0.6448772003783492,0.030440860593687828,0.08226187576156425,0.33209674474915496,0.3710642315163071,-0.1545210117637694,0.5884034661612206,0.4885440442965332,0.7454504656603845,0.4345104876945156,0.6134679355058894,0.5774525478881498,0.46282984160244606,0.2641552760214294
Precentral_L,0.18548596022049027,0.8331089276702236,0.16549180600483648,0.4481231180217462,0.405135472066318,0.2552029074348021,0.5307813811935954,0.4354587245388612,0.33598288223772643,0.7594613454903044,0.5174549655923881,0.6834178891908517,0.6004612500039974,0.41639608694655944,0.20497469598621523,0.2659960567402809,0.2618352947654815,0.6965052973027172,0.7973888104066676,0.6363300207319057,-0.16899314100596532,0.5685162350379649,0.5897911779714551,-0.028061598496910634,0.16989124892167193,-0.02131000198604618,0.06903038778094715,0.19343709190077235,0.6764132148900753,0.5102792595816397,0.01168891114997786,0.7934295105461346,0.18595243408904066,0.11514947021417768,0.3178367748281266,0.5433726255504345,0.346957665956867,0.07334268395066464,-0.024726111523016223,0.3555246462839185,-0.03504803282423728,0.16377154674005848,0.018316159625792368,-0.03114384521567721,0.8334012988583687,0.5680212687568195,0.03156600050289693,0.05138864456454423,0.6497424577678199,0.41682746755990646,0.5639474019641609,0.043131979318455804,0.6643219240740696,0.5562753640331948,0.3715343925772306,0.19686044401921457,0.48208347877013447,0.1016025914953766,0.5106113273759577,0.7297204364402624,0.7157542277166217,0.010260873815915905,0.5836032529846306,0.33656334207605754,0.5331359849142718,0.5111788667745846,0.06920737989442652,0.13914920859317886,0.13860834707339975,0.17521907302223877,0.05294920781962451,0.8487574037848109,0.6446018733644859,0.10938111024853732,0.15301831899636467,0.2107435691386222,0.46662058944883816,0.3025814808260017,0.397259127000326,0.6398715975483795,0.8286469318016274,0.1008049694165712,-0.05028361437063897,0.5857128905696962,-0.012880512031884431,-0.034111950708938236,0.5233024837504051,0.6797617260118438,0.022570541121078317,0.4636593473895163,0.6296149447930727,0.16967354889303687,0.7099437221761689,1.0,0.15749607237556593,0.36113142315370067,0.5692748285309351,0.19420832244786493,0.12693741505228268,0.1813087993055729,0.6956818790316827,0.7228110002014769,0.6066836790630002,0.28769498384322945,0.07570357090911721,0.40127834559744624,0.6100201289367179,0.1167531323783249,0.28054469577278196,0.2889957626414288,0.3137418986875336,-0.1338045855776021,0.5160130722809813,0.2555011427296416,0.75325494371573,0.6284094936848754,0.5604272394201822,0.5363020917658078,0.5730290914592966,0.06965789508649009
Pallidum_L,0.14714860098223242,0.222645293612705,0.48377785194217254,0.23226765647020875,0.08844593799566249,-0.11572374799891938,0.08782898383446067,0.04525402153549229,0.30283018905430487,0.02846552804368579,0.008563675322604963,0.1669699281792328,0.10985332175132519,-0.01808221760826762,0.197072932822281,0.24011544669346943,0.12323689721273133,0.2932253917946484,0.11748902477280783,0.25730190402544806,0.0006504266725407917,0.09138173321715365,0.22053299897701328,0.19538334375087293,0.2197538549269389,0.03062629796592442,-0.3644032663597355,0.07652344175452687,0.15704629766442646,-0.14399868061423446,-0.06006722690979238,0.19549778649473598,0.7431600976314772,0.15128430210053345,-0.07715670079207558,0.15563584760579954,0.2984053494089225,0.05478170111111436,0.28394439134495425,0.12167583702482018,-0.2852228384020583,-0.012982980880561332,0.35648236101153974,0.38859962032291484,0.18195765188920537,0.2732852247004945,0.11834928605400263,0.5056709992319942,0.17454091070994865,0.2371466170938269,0.3949560758808545,0.3342633792346778,-0.019029382327586216,0.3377132959601508,0.019941395464857348,0.29133398272237426,0.3923310842454,0.1437929337920632,0.19046607674792343,0.24316649102533638,-0.0636316674431832,-0.1737496022496037,0.37168762664617666,-0.09019002912748386,0.18195617742563058,0.14018890627687436,0.4542327590684628,0.34067819941254474,0.01331081143863898,0.328661905963324,0.3576613411113956,0.2525279874893452,0.02809000052657025,0.4575363313899362,0.34555028438083246,0.26457685393166497,0.02183099469721047,0.38834706091532983,0.10728636575198046,0.278658484773189,0.2710902395756199,0.32537285519921577,-0.001799246449916951,0.24923055119067022,0.06792221008206062,0.16711291482836899,0.3036099680324161,0.10762205589580051,-0.07990884428505188,0.3783394861768217,0.20512885285174337,-0.05362862796629573,0.2782259850654191,0.15749607237556593,1.0,0.21938927489577484,0.4351511078278306,0.16464705175529945,-0.11007578864019323,0.15204817938388276,-0.01989270695594316,0.32746481418865514,-0.07581587195396608,0.2034408256021714,0.16853848275766725,-0.099856940510503,0.1426590156744573,-0.09682185951166883,0.2707302804996218,-0.032508499391314026,0.09613643153918111,0.05185820137951417,0.19792707869527826,0.2703024962488983,0.2607468543476486,0.15528134171581068,0.3072484128306405,0.1848576100418246,-0.011916508284962029,0.5321029023362295
Vermis_10,0.3678314682055238,0.3307095393156548,0.22573206670311657,0.10426031311692067,0.35852088867111165,0.18839581538139313,0.33654051053480627,0.2135766073198436,0.1920513331010771,0.0630248026967571,0.2660994566170763,0.41319279622028743,0.4928263954583091,0.246802218750892,0.07419949175100403,0.14091237716002236,0.36409706960988975,0.47038670546956773,0.21018819288711085,0.4427938806630635,0.14097743945492067,0.35124541850083235,0.42834608384124606,0.1665051853521347,0.6873026643184942,0.2498396998008863,-0.17578704541859194,0.3715466890420554,0.405639217219959,-0.1603978131721996,-0.04657707617765519,0.20035916997209163,0.2657090087790855,0.3863571695946661,0.25184599395298674,0.2640225557665554,0.5146228525343537,-0.07077011407277077,-0.07155233624740641,0.41118151682112675,-0.05371511520834981,0.01608428086494823,-0.03453261294671343,0.14684521217001706,0.322984045678569,0.48391869101529517,0.28504688458478,0.24770939798290453,0.5306739072918448,0.4589120809798625,0.43785968645508794,-0.10175151814935943,0.3325804022089872,0.4108990160727142,0.20947537784890927,0.225610735667999,0.2115356112198919,0.3311660436728865,0.24597164954504655,0.5037993481649146,0.08892394133686021,-0.10829740725606127,0.5292376722818394,0.05535636775107297,0.34527353623459156,0.4167764254093763,0.26880731447430956,0.12713547899729527,0.3109862729068864,0.2285580075332786,0.05414605058785121,0.4143197379677001,0.32591181232806465,0.35775055501726855,0.32469170039885636,0.0962878939166135,0.12083841634900622,0.49626283337750293,0.18169309828880842,0.5034491459464246,0.4243448120984563,-0.010519016661973189,-0.2663588374360273,0.35609508556741476,-0.10383288484418517,0.2212550272115052,0.33505140848542725,0.4461663135904621,0.28808347905944726,0.3458764843607462,0.3603405976258423,0.14458034094621872,0.366938032055318,0.36113142315370067,0.21938927489577484,1.0,0.3925285251236593,0.2816522831706958,-0.0276834841600398,0.3697419236331667,0.2908432561843525,0.5338659672934277,0.0990400637000378,0.10462965899943295,0.11193930261988551,0.15945871058851666,0.47952759422631924,-0.05064324870090925,0.04752831237172898,0.430529100468575,0.3003878739520383,-0.0334338356551005,0.5575054118012097,0.4096116325830666,0.45991735451061705,0.5105958960952454,0.4733751060927115,0.3091757925638927,0.09621933794909691,0.15884757860431128
SN_pr_L,0.27701142318364197,0.6022183157939648,0.298371407896974,0.3760553493436094,0.09794843748755383,-0.026149922408251584,0.430551459495042,0.27210242048382827,0.42715605089737646,0.31790580382014993,0.37347456146202124,0.5641086075334931,0.5028458002599365,0.3565216772696143,0.0935241788315092,0.25819448034932346,0.37364221255496916,0.478601927516522,0.438132520583419,0.5353210826756042,-0.43609855860089264,0.5326793710958941,0.5249402384499626,0.08716525750630184,0.3560428428260428,-0.2540331670977042,0.08245454226233791,0.3367997384536294,0.5597784226415851,-0.0008305941604396942,-0.2616949034317607,0.3902597893659599,0.36454713945945366,0.13229245460224148,0.062269396973172735,0.4844862872312481,0.39103476337795995,-0.09184414753709352,-0.051222949786088955,0.5029675770229901,-0.009252680852190751,0.11566478900008695,0.25622486305055653,0.27845614723206596,0.5037265486200823,0.6519284366381182,0.1459341832363649,0.2190009202131645,0.6305008583041949,0.45318197128169985,0.4758576967784392,0.199818365566212,0.4402070677905414,0.6510615814482887,0.301704599241974,0.1886524138945942,0.36954981811161697,-0.09838058165691108,0.1899274439786772,0.6931465809982229,0.21900519541932556,0.06659393714981106,0.7011635761359997,0.40038638292704043,0.49146467856401505,0.5612675441247421,0.1998254360554901,0.21906666007065814,0.12755584920600704,0.39823894136435545,0.21679900579277034,0.6807814023781555,0.41497297965590507,0.015042411133662625,0.26308893241641734,0.17070793374622512,0.3124588294124454,0.2393182036621491,0.3955870703070949,0.6079796849665143,0.6565340522396642,0.13811397294922062,-0.16108971893314916,0.47370200322096045,-0.2262783006734136,-0.2196172302821695,0.5469284633603021,0.5115521011131079,-0.13164951014171944,0.5990671852224043,0.5867374499772056,0.3063553734917391,0.6052801297040227,0.5692748285309351,0.4351511078278306,0.3925285251236593,1.0,0.00987961761898728,0.08640980887931826,0.08258443408764375,0.4541994014187251,0.6105907468687062,0.27854224290298196,0.0513614886662784,-0.1210931138046843,0.180809247569111,0.41208510067917764,0.039977383289229416,0.11542434584050039,0.39603481688771486,0.44194297455343895,-0.43735183015995077,0.5756166894712373,0.5678516170675265,0.6899942126302196,0.4687453474448492,0.5614238544479518,0.5184246200527761,0.4933086530968828,0.2790821774959514
Thal_MDl_L,0.3815496194278395,0.1812369051526289,0.5281653877091292,0.2061725854887246,0.5552687276284163,0.5665011843013917,0.13146561290377892,0.016001942906150625,-0.43901865198269246,0.0009757400749499036,-0.4196148850339346,0.025271561845196334,-0.07865201507685196,-0.14874750950694998,0.31409229767519087,0.07373887433735483,-0.4396842858966881,0.17818894012487135,0.056065666190039,0.14204296082924553,0.5066798658867557,-0.13477845633943242,0.15437152878620872,0.014421733696479005,0.2840878959589199,0.5161021128029823,-0.23651545755192172,-0.3121319740484152,0.18266869558263332,-0.09960788539120202,0.53223109847102,0.2885198126376588,0.17687468387265148,0.5127210075142676,0.06301526912328571,0.23596627494757857,0.32300901970415113,0.24272332023611065,0.49291333282556743,-0.29463847620959227,0.024159771220998594,0.1363154976110685,0.08608938830648424,0.3201706792127401,0.23748579503798475,0.2303399648159582,-0.0189419647391444,0.628509250762662,-0.014903353114784412,0.05690355767050786,0.603884011476294,0.044512223894997115,-0.259660360996673,0.19340273513230208,-0.18614279044644122,0.812950377744049,0.27846076809116965,0.7604390670569864,0.4000875952936388,0.1419474820863097,0.04579938014821147,-0.1733219777772889,0.2836834136305236,-0.004512550308805874,0.23070400631689314,-0.2368975537038525,0.2888377353503185,0.02624725333929178,-0.07037305984054101,0.38732692801391944,0.09014981225162463,0.2138791613187655,-0.3039449355643385,0.5526406820422238,0.5680697182659743,0.3206822374081916,-0.40042291006947783,0.5554797469593075,0.4028670317570422,0.35012382199247927,0.277117766690227,0.3993532207116349,0.404950109803269,-0.09613267058668366,0.6582349461181453,0.5449223468808623,0.2660663798666721,0.0064834945394627854,0.36771511359597286,-0.030652794566999784,0.27089202126582024,-0.21449969286841997,0.3577370572420076,0.19420832244786493,0.16464705175529945,0.2816522831706958,0.00987961761898728,1.0,0.2153077807598003,0.5496487751501602,-0.18435421850691816,0.16545017520143948,-0.3837729522213446,0.6444316195819152,0.4308537489780144,-0.1446331935324402,0.34565534844316526,-0.022209596568716926,0.050812308860120114,-0.2571338684604353,-0.4237502533218415,0.5055186408336193,-0.12870067118571105,0.2737151104975326,0.24111963165156958,-0.1425903364472951,0.43110915534981487,0.13183140359079829,-0.2829795099984578,0.5018195678318088
ACC_pre_R,0.1892947989887824,0.1240689028509658,0.3630341156681417,0.6038698241726457,0.11034690960743303,0.1455870704470964,0.037339343655731966,0.04771625620361507,-0.2564520294850295,0.2444305838938205,-0.2141504873459132,0.08180296555731784,-0.08579067651938571,0.21665164790124025,0.18904858309761657,-0.07242957183877068,-0.2713141410909391,0.08573869160850124,0.09159515019739355,0.013060993370382858,0.016224376053427723,-0.12240443713895857,0.33038717140275714,0.1766758960140678,-0.10007997502013506,-0.06961144553256582,0.16114997192292066,-0.20282762303706833,0.24833204655480096,0.19453745515008616,0.36039856778322477,0.2620157993399427,-0.1850845670235816,0.07592240140273687,-0.2462614334796377,0.16651157943074163,0.20745849669344527,0.20489694260636435,0.43185339349266477,-0.20276337761165505,0.32974756087181106,0.35919654824874286,0.1440090080470874,0.10790297612718976,0.07760363804339676,-0.011694266001764616,-0.2994482131213003,0.2895811115121268,-0.07793506044540431,-0.11237338183512156,0.15593143132831416,0.37131752208830204,-0.07808275712204657,0.3731250522352016,-0.055355575385386865,0.29116258494990876,0.24172572864120642,0.08069989124824807,0.012259079533680023,0.0031792188624997705,0.179295484992513,0.12478843484863307,0.10966025633049849,0.23374244812619394,-0.11263452174850883,0.018616666320697167,0.024659440089479224,0.09113830163964055,-0.3166334531635042,0.10801160704836356,0.004821922935818215,0.10140718662472371,-0.16165790501129532,-0.1857295470476281,0.2929871839120259,0.23654277620934266,-0.008207258948883113,-0.013586379984499273,0.6122658124453606,0.04771114638229258,0.11974677852167331,0.4155770590701043,0.16475885367826854,-0.05875361287176145,0.21075928368244015,0.047317009817046174,0.030189003363544874,0.04556307274797359,0.031192540142787106,0.04728239912942011,0.23262322243642136,-0.003669707423209396,0.12187200601783907,0.12693741505228268,-0.11007578864019323,-0.0276834841600398,0.08640980887931826,0.2153077807598003,1.0,-0.050693532776925024,-0.020385072112176737,0.15106773116752864,-0.015011580929014128,0.3990301720202547,0.09349878522005506,0.04192786516189044,0.34163923237267696,0.21804205922643383,-0.12109045627691388,-0.23301391326438256,-0.28073255365659844,-0.0205519971177985,-0.09821831837152965,0.11904744488592872,0.17017542835714455,-0.09260687661500504,0.32243233287365924,0.2135651178924992,0.057139947933845886,0.29849899066690844
Caudate_L,0.2492543119532796,0.07462403483799752,0.294220569882953,-0.1328330415815221,0.5050081591623926,0.44467664484392216,0.09065384580093644,0.06443831959169301,-0.30301156873703955,-0.025005933066437263,-0.1321497908244199,0.04438828481132061,0.07730385466137961,0.1846779397995808,0.20377891158664202,-0.03290626330918767,-0.12086449292259281,0.006642070347467936,0.056682623036054265,0.14779267691985565,0.4344830440642918,-0.03259282515052584,0.27971157359636073,-0.08269395952473611,0.3671097885076869,0.6532537403620974,-0.43785700610001554,0.014967975240170354,0.020493304681184498,-0.0657574165098897,0.23902406872710763,0.18656113419536205,0.33993767356570415,0.9072208794635136,0.015789481999563766,0.06357108957604483,0.3797353541972938,0.1580025820145147,0.11726056720971663,-0.09859269158341315,-0.095822992554118,0.1599679179250535,-0.15474334546602808,0.1031750847175221,0.22142550382943285,0.5283891358814898,0.06997487501342267,0.34414642687445157,0.07094855437889963,0.20247746968255398,0.5267481326730634,0.02818930387196965,-0.064397678556298,0.1209600726832331,-0.046383464578738876,0.6025700129210261,-0.12202198527361985,0.6672944425289041,0.23695912394384544,0.18254529415133197,0.043825902269516576,0.07660310864209366,0.26093251073612705,0.02604606713800122,0.23988357473923963,-0.06546274450542226,0.31911705099029253,0.17475212981809768,0.09179892169472602,0.1668665221672017,0.09378796273462524,0.12028243626387804,-0.02547834779549719,0.6775840264714736,0.6508752600425767,0.20555223008159687,-0.18572941903691786,0.754680842425285,0.21604515313706926,0.30770067339033114,0.19154258729529822,0.2544177057432587,0.23194377838780192,-0.10210412983495555,0.33870128789188875,0.7010684121181643,0.13364320442865546,0.14072535193908653,0.3436259598318092,-0.06422524664563177,0.36244550639745576,-0.276565885138807,0.2534819954158649,0.1813087993055729,0.15204817938388276,0.3697419236331667,0.08258443408764375,0.5496487751501602,-0.050693532776925024,1.0,-0.06069480492979332,0.10355233644183337,-0.21316247930211385,0.40768241194720095,0.46806185425068036,0.06590370878860209,0.1522024185878259,0.018941535270629008,0.07433337381886357,-0.11483523997957223,-0.12138397611632112,0.2933181885711269,0.042690213649239826,0.14550147297261595,0.14885503608403916,0.10475212251342442,0.3395141044539413,0.10316280119004965,-0.13183465142821432,0.14587101024546442
Cuneus_R,0.22494492673080646,0.5939915661539585,-0.17984909198422414,0.26385183095781745,0.2573121322160247,-0.03896568136306293,0.5853982413179393,0.42545081297744075,0.5103927560538095,0.6023232164301889,0.8208744101136645,0.5999229304874578,0.8150069963751108,0.37372120154522775,-0.04611671521581559,0.1438136358157229,0.5503209288719717,0.5964674072347785,0.6726513718148082,0.5932061871371214,-0.4410806534470107,0.7308969859098252,0.5130769193477125,-0.08023657807888925,0.11273311919258537,-0.31848046061049634,0.2526639960134711,0.4317822983391784,0.6664925242029264,0.41070363255246833,-0.2617036050001458,0.5374471181486048,0.017737421327148405,-0.10928885725563424,0.1981002889416298,0.57736752397228,0.11118931984446985,0.06103426803305593,-0.3300356436296797,0.6442420750333695,-0.10036438331502791,0.17074671549182324,-0.0916090991347256,-0.1800914400966566,0.5320006515350979,0.4113133101494457,0.033148143106354194,-0.2560185227007633,0.7043804101864449,0.33322045884587287,0.27616607246146924,-0.14348385080892356,0.917146666160893,0.2327272849988269,0.44535418005559213,-0.22110960810727176,0.21730183492975352,-0.32337593843540346,0.16583206617765356,0.5586091434799949,0.6842580032318121,0.14217205678410838,0.3382966307225617,0.5202456085405465,0.4980238125713432,0.7545814878575985,0.07553473489588497,0.16784699904949318,0.28739647074126806,0.03646035580278402,-0.08508143639299821,0.5521862240774595,0.8973229282435585,-0.17754873245159866,-0.12779597416104369,0.10967056729827293,0.6935054765232351,0.0792367573173116,0.25895337818817404,0.518300360366683,0.6716288449262734,-0.22021093766666974,-0.3636975140109258,0.5987124732804118,-0.41692838223539225,-0.2808854929660221,0.19672755488605687,0.731603558073122,-0.20157914407772315,0.577369178606352,0.5547177834541641,0.3408135988790055,0.5896246481290067,0.6956818790316827,-0.01989270695594316,0.2908432561843525,0.4541994014187251,-0.18435421850691816,-0.020385072112176737,-0.06069480492979332,1.0,0.5708120553712211,0.8588018529688225,-0.015507905720452572,-0.1803556047730526,0.5297959836432362,0.588800297757297,0.13985445406980893,0.07629084003584567,0.4905593475570621,0.631930969259364,-0.45482417780206513,0.7181590308873462,0.12703306073793166,0.6039817503962313,0.7841842738288836,0.36049691582439375,0.6059955433888742,0.7161348861435072,-0.16898957655851468
Precentral_R,0.4260509327876631,0.6466186306913912,0.3025810544119271,0.3994371664523344,0.4406514947201042,0.10135036928812907,0.39232476238129405,0.16698284301857702,0.4120234593880041,0.5009982053623484,0.4232524045801117,0.6304254996976,0.6589918195510404,0.42940694800636475,0.09182204367376606,0.15823229661052315,0.41666901227253234,0.7914054891370689,0.6269082471464925,0.5211641001758223,-0.09948970952821878,0.5456514879851017,0.7461669101253925,0.15572419931872714,0.40441723077365477,-0.06101050977391802,-0.09666007748485823,0.3787984609385969,0.6619515407587254,0.13890340250111863,-0.19429889429501068,0.649445785541414,0.2614339567342308,0.12622284379431847,0.3334203157044801,0.36679488866647747,0.5172387230897503,-0.11537556165406986,-0.016029829199996497,0.4766805903807097,-0.10862266152816374,0.18043098226188392,0.11340963529858097,0.22595365681953267,0.5992127118122834,0.5572157429961017,0.2873451516257072,0.22115565514733151,0.7606352582604632,0.5679582830157333,0.5602470263634444,0.13219797874684117,0.5938488194645717,0.6655981478222667,0.34285664527276194,0.13334140876800768,0.6092466487855878,0.1673219999617479,0.3410119007844043,0.794980318774868,0.38254955942867797,-0.05021056287046831,0.7299330038906642,0.26107432909504924,0.49781241790219694,0.5974621590914261,0.24968671674142381,0.2508652545371422,0.20485193656492717,0.23840616614819346,0.13474117125051038,0.7326355474884305,0.5048891793842275,0.17247566905425069,0.26261533978615303,0.14675982531620982,0.42598460618747436,0.4293561647376841,0.30994510008082526,0.7385223129700772,0.8070731911427147,0.13030255784231964,-0.24382165593129668,0.6513282296469146,-0.17929648917607818,-0.06132394947274975,0.521264072397109,0.6142939533959881,0.008915114914863013,0.6431332077035584,0.5856294442306003,0.29851789622077424,0.650079740706876,0.7228110002014769,0.32746481418865514,0.5338659672934277,0.6105907468687062,0.16545017520143948,0.15106773116752864,0.10355233644183337,0.5708120553712211,1.0,0.3816943684387981,0.12764844036978873,-0.021339641972885477,0.27249599999314844,0.6535478693762642,0.15302083910776526,0.1388682151970709,0.4556485344108979,0.41863211223649144,-0.1670209102948704,0.644329658768401,0.5238493235214924,0.7854967723779008,0.6268708835584328,0.6698977236729605,0.4746895502458224,0.3788129845757752,0.23071722803733222
