,Frontal_Inf_Oper_L,Thal_VPL_R,Postcentral_L,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Calcarine_L,SN_pr_L,Pallidum_L,Frontal_Mid_2_R,Supp_Motor_Area_L,Cingulate_Post_L,Thal_MDl_R,VTA_R,Thal_PuA_R,Amygdala_L,OFClat_R,Temporal_Inf_L,Temporal_Sup_L,Vermis_6,Lingual_R,ACC_pre_L,Paracentral_Lobule_R,ACC_sup_L,Parietal_Sup_R,Thal_VL_L,Thal_LGN_R,Raphe_D,Cingulate_Mid_R,Cerebellum_9_R,Occipital_Mid_L,Occipital_Sup_R,Angular_R,OFCpost_L,Cingulate_Post_R,Cerebellum_4_5_R,Frontal_Med_Orb_L,Cerebellum_3_L,Parietal_Inf_L,Temporal_Inf_R,ACC_sub_R,Rolandic_Oper_L,SN_pc_R,Putamen_R,Occipital_Inf_L,SupraMarginal_L,Thal_MGN_L,Parietal_Sup_L,Lingual_L,OFCant_L,Hippocampus_R,Thal_MGN_R,Red_N_L,Frontal_Inf_Tri_R,ACC_sup_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Rectus_L,Thal_PuM_L,Thal_IL_L,Cerebellum_7b_R
Lingual_L,0.5883462122076687,0.6614471292949891,0.21186402125701242,-0.4990129354270866,-0.24424880026706997,0.8058034109234669,0.5629725264345358,0.1408789663373781,0.3667022311437203,0.5578527793368665,0.5014410757253283,0.1179761287903728,0.3051482101322053,0.4983999238008787,0.7037481801817351,0.11718207497790242,0.6958630035272668,0.7001361624925808,0.8813512417820923,0.8863006676083927,-0.11787314901576228,0.2168445977954398,-0.1112218281797449,0.11124424172748187,0.23311477581631804,0.5282428619460133,0.30440190530405187,0.5755148308924285,0.28932939309450956,0.7675741025779257,0.7597781306367731,0.3900888365624296,-0.00548945061577856,0.538394594317929,0.6250675206998934,-0.07465813868100887,0.8924337389883796,0.25686207814543055,0.1985536573697281,0.04082048790529604,0.5760553531385693,0.21694509315485366,-0.045617868940027985,0.8405663173095598,0.6499716399990562,0.30452991547093333,-0.07754861701114583,1.0,0.4111854933048758,0.6987475530011286,0.4650450628547009,0.6822405600664083,-0.10159112620285737,-0.1778461844097394,0.692130226285693,0.4462036550852979,-0.20993544437289954,0.4920680763662109,0.10887242304605461,0.11661919108046742
OFCant_L,0.23304318898678078,0.029875177288699633,-0.21713586293144466,-0.27461049916317043,-0.10526304271187281,0.04649159523000416,0.1459341832363649,0.11834928605400263,0.17888300109031985,0.092723598789226,-0.01368624974714318,-0.1922764727846335,0.243105596410182,0.05439745123867975,0.23667515979863027,0.08345903307010047,0.33112753388189164,0.27368999435417024,0.16612098347221374,0.24182939485298754,-0.1285609979785433,-0.24907078101991037,-0.11566135277980508,-0.29165627229891466,-0.12881623014320912,0.32887291741925334,-0.34419033615385247,0.11724774169699911,-0.027495446606979217,0.12835648888224574,0.16938891921883287,-0.15445859067735138,-0.07526825289851319,0.0854670608217061,0.0931761811851763,-0.007143061661508771,0.3207071002133821,-0.25245109646329844,0.07308592070484841,-0.14598793102664492,0.016350462980557087,0.21081218645304872,0.2366271653162633,0.34996580625920704,0.10715095648099528,0.0991557204332846,-0.4019960656020605,0.4111854933048758,1.0,0.3273567362640887,-0.06720479056533778,0.2635839594353914,-0.018138982392025355,-0.02182009285229068,0.3462451751631382,-0.04945600707252848,0.24196065581067813,-0.006583757979837474,-0.3048879193817961,0.21217713920690598
Hippocampus_R,0.6361382332369774,0.6668093397143441,0.6442052530374134,-0.11355404065425168,-0.022556555130984476,0.6426968522335268,0.6899942126302196,0.2607468543476486,0.6613540063652933,0.7665939000943335,0.5763704146562192,0.4604395193265474,0.3654751414474082,0.2856378745803519,0.7169648075635773,0.12901574298959428,0.6114842174382806,0.742370987282131,0.6141351193396013,0.7326219514547736,-0.020278297512440896,0.4802231208780237,0.2758596445141462,0.337359743714678,0.3579687059990168,0.6449593982258052,0.18171481622815128,0.8068162424051103,0.33122166822970733,0.3927948031527891,0.6247891598405202,0.4626959282657475,0.11104210876235325,0.5349010734891066,0.7537855716647095,0.14421713267462416,0.6603124442744515,0.5388911641608936,0.5103425631320472,-0.02236354580015648,0.7454504656603845,0.5371953705620477,0.21721016975142662,0.38514720591020785,0.682528879656181,0.436714146975543,0.19179252061253643,0.6987475530011286,0.3273567362640887,1.0,0.41566842751577743,0.6488888812312994,0.2789811511090195,0.22797230300506213,0.27275525922186455,0.7685867101449965,-0.04595771103929927,0.4088362533919962,0.1085721472355637,0.17860884653690878
Thal_MGN_R,0.3929188532836938,0.3116294192061819,0.31063301332290383,-0.03236276447527482,-0.15815224608415052,0.5339904411278542,0.40038638292704043,-0.09019002912748386,0.3394396349774389,0.36592638084279244,0.4541119898456145,0.4605422113819424,0.16842526793130644,0.19967139067896375,0.40799523559797346,0.1476190278423179,0.4629799613484447,0.37731120329610857,0.5003853894497228,0.5950555073733425,0.12907571149987648,0.32184525575277373,0.05621566552225641,0.18818420912220007,0.17655218916567886,0.47920289050934234,0.17395176532307574,0.3111044570233765,0.22540515072027514,0.3782791213330139,0.38765965466166286,0.27576552873995774,0.06542562088123233,0.32418023385240496,0.4951826236284744,0.009031231072377976,0.46441340354802196,0.2528653069071903,-0.04457165843647207,0.2537582301050909,0.48294111386052013,-0.001643556868929283,-0.16390128922623282,0.34973329324048635,0.4507271098303434,0.3506700043160363,0.06398922825621622,0.4650450628547009,-0.06720479056533778,0.41566842751577743,1.0,0.33281218113191435,0.02245102002722316,-0.028557740174217257,0.19856471947543247,0.36775533313016273,-0.3574609352500698,0.09250803943305246,0.3311589855632457,-0.14176225238967913
Red_N_L,0.532206520800637,0.4374072201278946,0.32013846725501577,-0.23747893736261558,-0.16688830092390033,0.5374645753685755,0.6701923362590883,0.2725424534280976,0.38094151164053125,0.5793748101677071,0.376686658914798,0.34368247772189653,0.25851672108261103,0.2681470041572448,0.6223274144001906,0.11832508363779144,0.5127448404470882,0.5518619936397795,0.6063884767813338,0.5824242239881118,-0.1919635550937007,0.17356949863527096,0.046096989586845806,0.1537152344830491,0.07780348468785171,0.32379565549142486,0.11435483967189032,0.5280386870722148,0.25375661795749976,0.4609481795537919,0.5440519225297181,0.29859067525040645,0.017169378919999673,0.37853853315832986,0.39949923779101754,0.18882482935446454,0.6058685818467621,0.3262464536502106,0.28421288376196646,0.12759158002180196,0.4871041662697062,0.3215876991447446,-0.04665990569529591,0.5561836504550602,0.5400091356280171,0.15339690484601923,0.020696287565603426,0.6822405600664083,0.2635839594353914,0.6488888812312994,0.33281218113191435,1.0,0.0662371187610461,-0.026823425898892275,0.3911659422795235,0.43704320302985095,-0.2993260858962517,0.24854566955138746,0.14441640375259604,0.1974813989257002
Frontal_Inf_Tri_R,0.4548831392425458,0.08049669916753456,0.3657785440150535,0.3070841380438635,0.37160389779554814,-0.08812929410944353,0.26308893241641734,0.34555028438083246,0.6036544174138042,0.19919021250902055,0.065418253557919,0.4567646234239897,0.043108472202812095,-0.2973639206647025,0.02030638694569584,0.02389586377416253,-0.07005713395666266,0.23261545271378412,-0.10920713618407689,-0.06252100166108164,0.0807619887746983,0.09590344267817688,0.5935944798058247,-0.04212036189372596,0.34139648409907686,0.195458155808153,-0.07644866902535054,0.12272172473187799,0.1009744750318521,-0.36503076313719607,-0.1327454463247271,-0.1013789349729155,0.1228550487452736,-0.002342274312995064,0.23510047088783007,0.3406840527297459,-0.18595459743079953,0.11933799535566667,0.6044982445576482,0.00260532999049206,0.22507125074060919,0.2598169175024868,0.6248646578712459,-0.3612025605944621,-0.06887834061487287,0.3618202625697964,0.04860859294745664,-0.10159112620285737,-0.018138982392025355,0.2789811511090195,0.02245102002722316,0.0662371187610461,1.0,0.640339357494728,-0.16158987005788175,0.3307141638079487,0.23359088697021768,-0.10402187053116976,0.14917060603712132,-0.0029021071689820798
ACC_sup_R,0.18113671374687818,-0.011838187472661283,0.3418567990790173,0.32102969807026405,0.27565577128526364,-0.0731122458131531,0.2190009202131645,0.5056709992319942,0.6083259500006266,0.19208227747447446,0.18584300972303444,0.34952832091486824,0.09176538475942471,-0.18010700070365102,0.05589782469697005,-0.060862720174699944,0.13496699370761037,0.3002663371324158,-0.18245487842232128,-0.089050231801918,-0.033156839409884536,-0.011013160076323933,0.8872646673471959,-0.1838514195802651,0.31626934600056544,0.21237600088337363,-0.127405506247478,0.1984872854987922,0.15129423049501142,-0.41480631549541747,-0.3024829219890635,-0.1955041985554939,0.2626295938288144,0.036016869369098425,0.22291330616737629,0.42357597198842656,-0.21984310996424955,-0.004737879570922002,0.31502271974258805,-0.13024157029929545,0.333082951431115,0.34935506837320296,0.6010372909594301,-0.30662736118676986,-0.04632222504557181,0.39570094791735266,-0.16764918103006007,-0.1778461844097394,-0.02182009285229068,0.22797230300506213,-0.028557740174217257,-0.026823425898892275,0.640339357494728,1.0,-0.21104313152610923,0.30341770408533125,0.20901100393493802,-0.08412047443232679,0.08884632610780378,0.05101286856915632
Cerebellum_Crus2_L,0.4152584751332164,0.448524439854227,-0.14050182343343517,-0.5975582836784105,-0.23772784914504008,0.5050864409349891,0.3367997384536294,0.07652344175452687,0.04862532696752631,0.16885425623862302,0.21085661199193537,-0.1848381101978704,0.11800752655180491,0.4829059173840795,0.38222298729924853,0.11994666812959423,0.40896497994557496,0.3884699018535955,0.6351269045348513,0.5319239329393693,-0.15888885823009943,-0.1296508686599339,-0.11711533006292113,-0.12128267267225147,0.09973026432579907,0.18940188197628344,0.2769126618952545,0.25722976634407463,0.09939980656749038,0.6702693438147416,0.5070447523297763,0.149699514249582,-0.04508817086010721,0.34592227934403774,0.2123645453661132,-0.15581192736625915,0.653994753714246,0.016721941378454973,0.020437350256174616,0.06393023727170757,0.18557115831042154,0.020002969875062608,-0.14988136422552775,0.7763277339993353,0.4004098239063564,0.14650142728703186,-0.22494979223584285,0.692130226285693,0.3462451751631382,0.27275525922186455,0.19856471947543247,0.3911659422795235,-0.16158987005788175,-0.21104313152610923,1.0,0.12174440310104792,-0.17046578086984124,0.4787127945370086,0.06479244421000736,0.03679935803049718
Paracentral_Lobule_L,0.5686979012314863,0.6622609193000226,0.8322158104941509,0.04959183701691015,0.09214513239385574,0.557099956757062,0.5808746326204922,0.19826333348139066,0.6401454628560311,0.786233634603489,0.6132856294096174,0.47348312838858025,0.2593165285342036,0.277104461274276,0.4305234008109136,0.05747562291009779,0.4622851036614539,0.6705111162139721,0.4386759299249932,0.539077402104113,0.004325078406522433,0.6770784923455422,0.37815285547515537,0.5435564747766765,0.51329730449491,0.47370083508179317,0.408611092525339,0.8480212681790738,0.31195744421652294,0.3425621886466009,0.5359982293327,0.6127975457423559,0.10019534894232028,0.5477355489185708,0.6212580528159166,0.10460136623205891,0.47181108042836545,0.7603285353490865,0.40181382392393805,-0.045984294527045375,0.7740911795194864,0.5482750530049463,0.2312867630227287,0.17748686924632703,0.704546944942026,0.3745298622214346,0.4892190254611674,0.4462036550852979,-0.04945600707252848,0.7685867101449965,0.36775533313016273,0.43704320302985095,0.3307141638079487,0.30341770408533125,0.12174440310104792,1.0,-0.08414646240604756,0.5249892158805499,0.16988001150049156,0.12439127709364937
Rectus_L,-0.031410367874494034,-0.23069421091155223,-0.05283427245771975,0.19286702777523615,0.19560417541127723,-0.3982339391143317,-0.41599574085684415,0.014112472433644451,0.12220486956605645,-0.16138816142014925,-0.1796095840701202,-0.19001233409911356,0.09966977051502787,-0.4799111357621877,-0.24529417584137672,-0.048135557721962895,-0.07732470533747679,-0.08722025562475025,-0.3926512480056108,-0.24751650429702216,-0.003256083446824567,-0.09062339957040849,0.05818159232001322,-0.1791728170387567,0.26197679249918526,-0.13357599027422823,-0.37264081081533323,-0.06415833694331609,-0.054386833837513415,-0.39941308489225474,-0.3377205295325871,-0.2311279796609665,0.1523828049403659,-0.15284029016191716,-0.030046534166959734,-0.048340884336086375,-0.3608265375362271,-0.1777161675316303,0.11719832020655582,-0.28161701406580014,-0.15268870773890217,-0.033166653549418536,0.6730370266616686,-0.39352380854072666,-0.30937923234792297,0.06866097786393065,-0.09006156582090874,-0.20993544437289954,0.24196065581067813,-0.04595771103929927,-0.3574609352500698,-0.2993260858962517,0.23359088697021768,0.20901100393493802,-0.17046578086984124,-0.08414646240604756,1.0,-0.26455860624444577,-0.17488924025684724,0.25206156453113027
Thal_PuM_L,0.2874768648383334,0.7914571629801201,0.27984875490764394,-0.428061450849419,-0.07323863752766728,0.6639364892493191,0.36472889253747875,0.13547324092077975,0.22512531471612027,0.41201860762473647,0.4243598194303744,-0.13032149965824744,0.009852572311022339,0.6982759234295466,0.4537905740711515,0.17063039103653382,0.32251740292965125,0.4559394005620813,0.5548428259476436,0.4811062635101287,-0.2461205393844977,0.31237822059536224,0.10756085894758227,0.35852713375637796,0.4485155791015005,0.22127333606615399,0.6985041024398276,0.5323312678952349,0.1368205610056775,0.6852178752118117,0.657598436499006,0.5904228887989896,0.07271001065710482,0.5286861344194334,0.32674690698837383,-0.1859801070012746,0.5887082575209183,0.4736577510960782,0.15509917815659466,-0.1033044847155829,0.42815003651701466,0.2224416327817835,-0.11773080027121607,0.565789669316415,0.5964479459164921,0.20612183723077468,0.24500226073197523,0.4920680763662109,-0.006583757979837474,0.4088362533919962,0.09250803943305246,0.24854566955138746,-0.10402187053116976,-0.08412047443232679,0.4787127945370086,0.5249892158805499,-0.26455860624444577,1.0,0.27198698707243596,-0.04585830372105942
Thal_IL_L,0.059974335849791734,0.27744335258248976,0.1804641041230115,0.12794334356377177,0.07183030964558776,0.2562040918805702,0.11566478900008695,-0.012982980880561332,0.23133167092942614,0.09845582458427636,0.2588317111634144,0.33531605737921294,-0.23545361195556294,0.035811505772530734,0.25214076687175674,0.4204826025206358,0.12993376732417003,0.21499480371182264,0.1933824253417461,0.1826699898938742,-0.0876621896165294,0.1526667782754987,0.3221251057993912,0.05897398102893955,0.5830094784604295,-0.0748592331939487,0.30349001553612587,0.10310129876189962,-0.0729418435356465,0.09895105474167246,0.12196916756652561,0.10527127184211792,0.5209858634556664,0.18034633856714521,0.30308669701286706,0.08639476455675524,0.05730493995264022,0.19065611664053775,0.14787917550115873,0.16020708597224573,0.15638980051068846,-0.2478253000718841,-0.08753272756426836,0.07642223558945856,0.15653402280002987,0.2867914878431961,0.03697105109093955,0.10887242304605461,-0.3048879193817961,0.1085721472355637,0.3311589855632457,0.14441640375259604,0.14917060603712132,0.08884632610780378,0.06479244421000736,0.16988001150049156,-0.17488924025684724,0.27198698707243596,1.0,-0.23082729034265606
Cerebellum_7b_R,0.13576695641494593,0.007110916512767774,0.17638917887359382,0.07044453674519634,0.034703526756357614,0.04226298358729644,0.11542434584050039,0.2707302804996218,0.04477402162485086,0.21767822796827524,0.05776539853365948,-0.06730540780110908,0.32863890199844503,-0.05956435869159692,-0.0050411782823309645,-0.08782415870753114,0.2005528006500754,0.08179663735247744,0.026531745804103713,0.06371066937530867,-0.1521848742988299,0.12096853750753048,-0.01199893373912938,0.09535523598326776,-0.15343845784626262,-0.08763612331635635,-0.22510525285776745,0.31570779783078173,0.4034709015811243,0.1060189313662196,0.053294197462093476,0.1580400542358929,-0.14040209570702844,0.0779504018773377,-0.022601793281972603,0.17460128705348754,0.0726338133781827,0.1482759506074515,0.11126578440873171,-0.006573129875002657,0.08226187576156425,0.34660171554796754,0.27412100289391866,0.028520153505958053,0.06189092541772541,-0.34076622546937435,0.14983865043291306,0.11661919108046742,0.21217713920690598,0.17860884653690878,-0.14176225238967913,0.1974813989257002,-0.0029021071689820798,0.05101286856915632,0.03679935803049718,0.12439127709364937,0.25206156453113027,-0.04585830372105942,-0.23082729034265606,1.0
