,ACC_sup_R,Occipital_Mid_R,Vermis_4_5,Thal_PuL_L,Cerebellum_Crus1_L,Rolandic_Oper_L,OFCpost_L,Temporal_Sup_R,Frontal_Med_Orb_R,Frontal_Inf_Oper_L,Parietal_Inf_L,SN_pr_L,OFCant_L,Temporal_Pole_Mid_L,Thal_VPL_R,Postcentral_L,Cerebellum_4_5_R,Hippocampus_R,OFClat_R,Red_N_R,Cerebellum_7b_R,Thal_PuM_R,Thal_LP_R,Cerebellum_Crus2_L,Thal_LGN_R,Cerebellum_10_R,Thal_PuM_L,OFCmed_L,Calcarine_R,Red_N_L,Vermis_8,Occipital_Sup_R,Rectus_R,Frontal_Sup_2_L,ACC_pre_L,Insula_R,Pallidum_L,Cerebellum_9_R,Temporal_Pole_Mid_R,Paracentral_Lobule_R,SN_pc_R,Thal_LP_L,Fusiform_R,Putamen_L,SN_pc_L,Thal_MDl_R,Paracentral_Lobule_L,Hippocampus_L,Cuneus_L,Vermis_6,Occipital_Inf_R,Supp_Motor_Area_R,Supp_Motor_Area_L,Olfactory_R,Thal_PuI_R,Vermis_7,SN_pr_R,Cerebellum_10_L,Parietal_Sup_L,Cerebellum_Crus1_R,Frontal_Mid_2_L,Parietal_Inf_R,Cerebellum_Crus2_R,Thal_AV_L,Lingual_L,Temporal_Inf_R,Thal_LGN_L,Frontal_Inf_Tri_L,Fusiform_L,Vermis_9
Occipital_Inf_R,0.24691327026664187,0.15411506811891318,0.32892505106339615,0.27393346312836836,0.4298456203048444,0.0554421715332244,0.1924898895951458,0.22551443439843277,-0.46158311759683074,0.02861698104383252,0.1431904440326004,0.06672911167832873,-0.3656794651582498,-0.2982890980239819,-0.08110575249807146,0.19385104076424287,0.2752956511959871,0.1865331965648255,0.17267153911104796,0.16475897909099144,0.4450402822348407,-0.04391314938220221,0.043205332948865444,0.30584932014864785,-0.3011935076736186,0.1381980553636448,0.25260755653745387,-0.46313450773730075,0.40073136256611136,0.2566233537087659,0.1853851088470957,0.030079384202870135,-0.006835936051900367,0.0029046653905238466,-0.2959022804938008,0.09412813919341838,-0.3250323893532634,0.4988925647430861,-0.16183432548344628,-0.09006199730079575,0.2829089432929001,-0.12191612847184027,0.3158447255840067,-0.04143155858112776,0.16489963750859535,0.11964912579300374,-0.13249790401586234,0.18421920209548356,0.17190135072433635,0.46813696468007493,1.0,0.12482177793735312,0.0992743575923168,0.029103869697268976,-0.20343259055820898,0.29176959970639904,0.07084973631373133,0.16726973219875796,-0.22778080007798318,0.6477585452614442,0.20992923351070739,-0.21608454576667485,0.5533241682373166,0.5500132710246649,0.5169187159763146,0.4348902347018495,0.020226643451771872,0.15471263255496878,0.3294253298050327,0.436236253150361
Supp_Motor_Area_R,0.6399914143157288,0.18750650000568245,0.7164170822054814,0.27460593034573944,0.2818248002804057,0.7514788201597831,0.5730824960727388,0.8461706815534552,0.019999972462775018,0.8355759299373269,0.6695802561069486,0.42667465274782346,-0.023827879731089192,0.025750275719760574,0.4312039562068183,0.8857022619721721,0.7285183670526825,0.7957184061549686,0.4590220743530806,0.6818897636951893,0.4536984809515251,0.6792924298584271,0.5168009784899344,0.17693788727879312,0.25214715183190917,0.7618709053831404,0.546774336764551,-0.178984645177679,0.758701678739071,0.6380350421678859,0.1514506225592476,0.27618931696022075,0.5040251484436293,0.8395811558173674,0.4375082899253782,0.816835054896571,0.2825066288774726,0.4651773137123843,0.2328933995252737,0.5129135325776002,0.6275615217538787,0.35661115660179493,0.867002889029864,0.65559948288284,0.5776592901858586,0.07860592092424207,0.606506478338025,0.8044478046228073,0.498792488149215,0.2106821991015113,0.12482177793735312,1.0,0.9752754265308112,0.4971807666518388,0.13473418525716072,-0.09267399020650784,0.5270424679651189,0.8392118749553422,0.2278155304214456,0.4795203694502491,0.7993116091570815,0.08776986608569104,0.32745307727937634,0.489030844371851,0.6634508033448153,0.7242995566706791,0.6759453596694852,0.8891270565239217,0.8400236863456622,0.2586122644801015
Supp_Motor_Area_L,0.6704051230880669,0.08829783428441268,0.6966026797086902,0.29761671624888864,0.29693724006444044,0.8077883050761849,0.6216963063218821,0.833515705211957,0.12151025242801243,0.8612470361138782,0.6073119494094747,0.42208941831043245,0.0795023423980256,0.12279766509781041,0.4646957014166951,0.871422945554763,0.7782567488723824,0.8177991906181019,0.5076521849040976,0.7253161454109605,0.40638704172470025,0.6820535056365779,0.5172697529183716,0.20551673923984146,0.29368929061788557,0.8221037665632134,0.5802189785991486,-0.13092199677478203,0.6983301459503848,0.6173698745918833,0.20017112079774793,0.22723957613052023,0.5273630438338969,0.8876888841114124,0.5248100159985969,0.8391717760601451,0.38406339007665335,0.4931997862249633,0.27074288987872197,0.44510086268176785,0.60953791146603,0.4222725462362595,0.8699934235397546,0.6930767831414482,0.5893255120875803,0.07661922524613954,0.5235250159347298,0.8509130945186851,0.4165821568073531,0.17783212380067637,0.0992743575923168,0.9752754265308112,1.0,0.5167875981525923,0.17225574063254115,-0.07603196561213796,0.5486149055590747,0.8134788764367132,0.14269598658728372,0.4630778492503659,0.8595128158362354,-0.012443564518544453,0.3525108977435466,0.405571359334475,0.6510321260001438,0.7370971818656566,0.7011728659743391,0.9139136844109585,0.8487297106526276,0.327881966844672
Olfactory_R,0.10161272641017537,0.19060683250305263,0.5184231133359785,0.158160095915837,0.04525109182713353,0.34019602751844974,0.46648732522582653,0.36712096808447836,0.35458876668401224,0.292630678207369,0.2876188562521234,0.6093881502727477,0.2510185073849129,0.07652301006767882,0.20787518793225715,0.3430783193628631,0.3849952900101507,0.5654215476799467,0.36442046271623774,0.5515259133880459,0.06005072624851702,0.44130123837800317,0.504317238886797,0.13498439226683487,-0.048338782780261234,0.49808926608871795,0.21525885415970822,0.3397800890374631,0.25722761528387555,0.3236892565626021,-0.07846990749227184,0.25164714077999895,0.6011129865992236,0.4620844747112263,0.3740652217772498,0.42926083180051344,0.2875256421755082,0.2849508871842007,0.4090579975201571,0.08357288198171672,0.40557688936013886,0.11923628488409789,0.4757918896583523,0.46229732435833737,0.3990318831145763,0.3173230514783806,0.3541455402144746,0.5728503024910426,0.28934258727800444,-0.2146543266325949,0.029103869697268976,0.4971807666518388,0.5167875981525923,1.0,-0.004811133455290287,-0.19676864467478491,0.2428851816698494,0.3801375826591191,0.12134025038507999,0.1463736777361934,0.4614373775838666,0.04442050743585202,0.1341322041397669,0.20805362314191114,0.21612080430228525,0.391183745260938,0.41692477835082187,0.4145775080155693,0.3997847942957448,-0.06299800049199852
Thal_PuI_R,0.1818038730668535,-0.0007335481656693659,0.25992818283282043,0.02842447855718875,0.0029893585967480352,0.2415418669462206,0.23257760370431885,0.2356002126497522,0.26191957446507236,0.22244246563080552,0.09772223846973241,0.13736677802021427,0.21126294267324025,0.18637273853302383,0.27804575220542177,0.09044056432091217,0.11856612289510086,0.1460519475243133,0.30014890631636826,0.14281440267816958,-0.29045536864909627,0.3417834498026957,0.0028925328393337234,0.06909465556728211,0.4047990257418035,0.14987481394436614,0.250469912027882,0.06658908339701378,0.06643660651668486,0.11344480808143317,0.34733425669436485,-0.042398506596783216,-0.1105638909959314,0.19530182615586025,0.1595306118113541,0.3680939002403358,0.17755908323269273,-0.15722879710367663,-0.2198653277701291,0.23115656704399856,0.17162433176483652,0.15737903372749934,0.05602227664447434,0.1316968359786803,0.058734240871264505,-0.4323182332023335,0.16381396067628007,0.20834362759209368,-0.0063554476688083795,0.10958203820333193,-0.20343259055820898,0.13473418525716072,0.17225574063254115,-0.004811133455290287,1.0,0.321393753593989,0.10377539442343614,0.18014824717604475,2.1053998180568915e-05,-0.07502638940606646,0.12949118403205098,0.1369501192949989,-0.10494722670558986,-0.23386613257401173,0.1920149589418968,-0.05137610105568071,0.16453914704814343,0.21863662075407736,0.07842425757271343,0.25675302706844666
Vermis_7,0.09230212451225658,0.22378207560366262,0.2604628418113011,0.12326519163221507,0.3400189633619598,0.02301857784369869,0.07573784575788432,0.16895403411138324,-0.23051245953891036,-0.053480803528507384,0.1203601179604286,-0.03023387400146811,-0.23118105424130816,-0.13068020221013615,-0.0495302720188877,-0.016796171863008323,0.025560907983403578,-0.034783714564293085,0.18452528770169177,-0.09004333164014518,-0.04826438989767309,-0.03893385824527962,-0.09538534895406175,0.15309800551468852,-0.01941368370961252,-0.026169361275030577,0.2050082596564419,-0.31486637976680526,0.2539859509491374,0.05567800512585469,0.6592331602409641,-0.02532322640249847,-0.3892100320455035,-0.1794429964976938,-0.3891572596615665,0.1812263660904325,-0.33039449834852475,-0.03822667299716568,-0.5884589945112173,0.15903643270605755,0.2161303674663819,-0.16887596783448533,0.009991849611726111,-0.2617621656281133,-0.1919699249226044,-0.3236083782417845,0.0016002310861059385,0.0006558642915744576,0.1908990936118017,0.5708931500110397,0.29176959970639904,-0.09267399020650784,-0.07603196561213796,-0.19676864467478491,0.321393753593989,1.0,-0.11043137271518101,0.04648896111607481,-0.1531220772108865,0.31467042319262856,-0.07592953483150139,0.17133366138212036,0.10085595441637152,0.08742210169189733,0.4105232692898244,0.014011316384217746,-0.2754298018435343,0.031780736341649234,0.06792500722529174,0.6813034416147207
SN_pr_R,0.5561903512064289,-0.2028743704710942,0.3677397502755924,0.25451047100458696,0.25822171199899735,0.6158544296366508,0.37488396406574687,0.49668788324456736,0.11894339642482588,0.6643282859622681,0.09225697155996125,0.1815859055801402,0.09914164865757724,0.2496927161215566,0.5004827809695341,0.4313831051326741,0.6729054514852243,0.629674777487578,0.25965626156074023,0.5201915969096009,0.3617210014123975,0.5649092502630356,0.35734541930047814,0.15264968517437244,0.450081411775526,0.5457197846553156,0.5521279770329898,-0.18137245755786777,0.3357632369426046,0.48994126195037496,0.17122936788288318,-0.02990574340745683,0.4106410498373089,0.6025298482282299,0.37464862824743195,0.5861643784293502,0.42942871798684346,0.41363298222425265,0.11992386306331748,0.0968481381491099,0.5805527672792498,0.5201306554270548,0.5368481207330346,0.5100647381821171,0.5322915685759109,0.11785157390944416,0.028527438244688258,0.6263524820990892,0.009604763720556912,0.10830748780535986,0.07084973631373133,0.5270424679651189,0.5486149055590747,0.2428851816698494,0.10377539442343614,-0.11043137271518101,1.0,0.41948533763692725,-0.16990813533014784,0.29225629929715624,0.5904896853284213,-0.25275703279354356,0.30953543893238505,0.09650664306344842,0.43306627372003836,0.4473838557453601,0.4233302719581435,0.6161820027611307,0.5971356253058092,0.33049682957799564
Cerebellum_10_L,0.5327844711624192,0.24875754147789866,0.7433935491308689,0.3515956245093173,0.32252698364479265,0.6225124908221842,0.5219145982747349,0.7339925736515452,-0.1184623469407536,0.6712920999620189,0.6775147423039138,0.43457828507928803,-0.17514948678587508,-0.08711439215670813,0.3704986533065762,0.8015241196501396,0.6022373606072462,0.660113556477041,0.3946476181381496,0.5933970779747744,0.4789642654519833,0.5881120966128776,0.40492185607540465,0.18567396514575493,0.2750185182748452,0.7213332570113603,0.5013244207646075,-0.31805776374872613,0.7353080981857629,0.643504751007502,0.16167527763834358,0.2025104306280962,0.2837186646156064,0.6551156035733465,0.21270037143926743,0.7069629761056607,0.14033468939411428,0.4109454219892297,-0.0363170928153964,0.5428751111420953,0.63851556393155,0.234308247487867,0.7601753620241136,0.5400704950199273,0.46205592324016737,0.04833687108981491,0.5625087557593141,0.7016703607172199,0.5860865754374364,0.2767886630650697,0.16726973219875796,0.8392118749553422,0.8134788764367132,0.3801375826591191,0.18014824717604475,0.04648896111607481,0.41948533763692725,1.0,0.21353640713342112,0.5499512391237472,0.6640670195669297,0.16907347425739744,0.3017632077500062,0.4788883702537389,0.5880322274455824,0.6195682296692357,0.5777816769240911,0.7306784650181763,0.7328802780352169,0.24996335018088622
Parietal_Sup_L,-0.20714734585616346,0.46666031599392266,0.03684747716743999,-0.2986693416539652,-0.3044615908793511,-0.16447394575357335,-0.14271731135715007,0.09388109896162164,-0.10614106477904356,0.05200387954491286,0.5941442812506813,0.14576835587877499,-0.2714161783771986,-0.18244756146164423,-0.20642195265522334,0.2958086021733869,-0.28228705491511563,-0.04313700947128046,-0.07765600082726516,-0.11832241133271601,-0.003369501311855897,0.021435829971234287,0.04924360651541355,-0.30512691339724823,-0.14814118005470508,-0.07883376030099813,-0.2543769679348276,0.016831862895532006,0.21302168937008967,0.08432808177225762,-0.1481827956468579,0.3374227903678669,0.026111563954123975,-0.058401575126266356,-0.15357234247562954,0.07202816909938495,-0.2985995617466314,-0.323512578885396,0.021493773498824614,0.5741425839195801,0.04952953392290819,-0.2232253732980602,-0.026380693571762908,-0.16616999292597406,-0.03980934828849464,-0.20887732893426733,0.6340459324916223,-0.13222320456974024,0.48085390487615515,0.030526281820044694,-0.22778080007798318,0.2278155304214456,0.14269598658728372,0.12134025038507999,2.1053998180568915e-05,-0.1531220772108865,-0.16990813533014784,0.21353640713342112,1.0,-0.14643175230040525,-0.17508868691235324,0.5715396138403448,-0.3161530789236065,0.16867072562686064,-0.10638489712955733,-0.09979629928251872,0.0374958386867659,0.009987713349569577,-0.11481450245551014,-0.39146811255641617
Cerebellum_Crus1_R,0.4728633453560293,0.23423906017112262,0.6407408871002309,0.4850087491231812,0.5807494603124217,0.34348498581726444,0.5398951812244132,0.5608259969659717,-0.4568730722052687,0.31567642166211796,0.3904889687704899,0.2076976307539961,-0.265055403038031,-0.2910002765039729,0.13491894063097823,0.5092301615857754,0.5361366327865997,0.4829493239522834,0.3623381916641971,0.43408797809708827,0.7121857778408873,0.21739388503352966,0.22252418668490934,0.36543937845895963,-0.025203832218302094,0.4188840533569574,0.4639703119115554,-0.49894076139841825,0.6949911599863485,0.4874576962338587,0.22502494724152572,0.1022022991584373,0.20230900533336357,0.35410904506331986,-0.10545445490334537,0.3933984748779347,-0.2122807712718863,0.6731078968272253,-0.16020335501487645,0.11467793591535125,0.6157079066642225,0.05181193184968535,0.6119723269211127,0.21644179243615505,0.4022194065267498,0.1092730006116082,0.11422503230723105,0.4894123227932397,0.370666918842453,0.6482414213633185,0.6477585452614442,0.4795203694502491,0.4630778492503659,0.1463736777361934,-0.07502638940606646,0.31467042319262856,0.29225629929715624,0.5499512391237472,-0.14643175230040525,1.0,0.5321189152912945,-0.17825681279344943,0.7641123306034278,0.6592502963930011,0.7804603557459482,0.7257710360452813,0.22189806466441236,0.47659712096672124,0.6513439753273713,0.5716512790559247
Frontal_Mid_2_L,0.7769607445345043,-0.1550808121634336,0.589218378963934,0.39779262797017734,0.3080534033992924,0.8387328567777013,0.7127140301111784,0.7744985306243302,0.21614044686283143,0.8216782772324882,0.30166260285441726,0.34485240436774345,0.24838720962386357,0.18895513353746396,0.5342836992839762,0.7167096058262374,0.8630596546575814,0.8399983777629022,0.5756300968100075,0.7442927678016044,0.39244800868942575,0.6567863665378144,0.5034404261440805,0.32802845717837187,0.32634237946488126,0.815470700246933,0.5795425247276933,-0.09569549863480549,0.4885319545681223,0.5222812763481829,0.2376141886550807,0.047002339819306266,0.5682227080833152,0.9136335812285313,0.6593889895261458,0.7744963614611177,0.5405806311022874,0.610615643393927,0.3925042063350272,0.06748685187610715,0.5991920631178004,0.5086014795205059,0.8322789597457131,0.7866080714405121,0.5635276405012412,0.1889816596586733,0.12968354108076838,0.8719025983499826,0.08802510286552728,0.08854418009486636,0.20992923351070739,0.7993116091570815,0.8595128158362354,0.4614373775838666,0.12949118403205098,-0.07592953483150139,0.5904896853284213,0.6640670195669297,-0.17508868691235324,0.5321189152912945,1.0,-0.37766852001243983,0.47857787393445494,0.3037917501567552,0.6202667393571851,0.8091719122330487,0.7255990498311029,0.8854874575985288,0.8042805761266876,0.42809534500854807
Parietal_Inf_R,-0.37738039251069344,0.6879925678297195,0.07781892433228224,-0.24131349027567975,-0.18984436684797695,-0.2172679783310918,-0.20159179136659985,0.01833915608397552,-0.14247720995676103,-0.16215598385588714,0.5439621818908541,-0.009263497070076373,-0.31618704773502126,-0.03222197699272156,-0.20558821325660945,0.11366440596966841,-0.4078587785045015,-0.25625446551529213,-0.22238035483545054,-0.10780801607085619,-0.05594317308231895,0.01721262731220853,-0.0696958867893175,-0.2888427077375328,-0.07670434732554467,-0.13469770510177745,-0.19166994958266717,-0.005957011727976935,0.272350740012766,0.07171573245396988,-0.03770738676690542,0.34568021039299207,-0.22084396695941827,-0.23981663919941815,-0.3749231262588136,-0.03132166099257324,-0.4213949598934847,-0.43722461631446496,-0.3011421650800679,0.7347590480974765,-0.049635388512662984,-0.42508813495462294,-0.13658909029002475,-0.28608968499254833,-0.12931301668375617,-0.1475950146276826,0.737359068435617,-0.20113816314320754,0.6934115212217002,0.20591065367538927,-0.21608454576667485,0.08776986608569104,-0.012443564518544453,0.04442050743585202,0.1369501192949989,0.17133366138212036,-0.25275703279354356,0.16907347425739744,0.5715396138403448,-0.17825681279344943,-0.37766852001243983,1.0,-0.416953275079464,0.17065648388884225,-0.11184739982579696,-0.3055565781940412,-0.19504642109856257,-0.1375096907935875,-0.15614755114244475,-0.29496942635090395
Cerebellum_Crus2_R,0.4069183788012344,-0.07289538550504714,0.5023577288436936,0.4821599852117117,0.5837975217755067,0.24580173700286165,0.4795154506621607,0.37322462946477175,-0.2562474566877699,0.21190210729221856,0.056620439021899775,0.19606495446427047,0.05489716608752555,-0.11546016033494692,0.16829745765332438,0.24616665821613404,0.5659228302736783,0.41547279135475,0.33995052326021663,0.42696223573209136,0.6478615290129918,0.14102348318183225,0.17344180400804918,0.2525048133874223,0.02931384174716701,0.3943589732513849,0.43759832729607145,-0.24621213873047867,0.5066216546558788,0.2748043293434087,0.070190010135902,0.020639859635748867,0.2556381950146689,0.3253616234741278,0.033163157923737765,0.22291452079741322,-0.03198435533910411,0.8339373950970399,0.06583781782407,-0.17652481438903414,0.38469738909281964,0.19568329147582444,0.5066997562221979,0.22394841398116735,0.45084018706527934,0.16028011629977415,-0.13161199520986233,0.44379894480762533,0.09687844222694002,0.42755778084047763,0.5533241682373166,0.32745307727937634,0.3525108977435466,0.1341322041397669,-0.10494722670558986,0.10085595441637152,0.30953543893238505,0.3017632077500062,-0.3161530789236065,0.7641123306034278,0.47857787393445494,-0.416953275079464,1.0,0.47103842860288986,0.6135523170117312,0.7159242367276598,0.1567713171074703,0.3153010984347689,0.5839907171907386,0.5313782261068138
Thal_AV_L,0.32869096362557804,0.4726983884470967,0.5206730351941141,0.2220321364134164,0.3267895373724797,0.12504339600594552,0.26867692252466835,0.5027101083926373,-0.5693170624175783,0.17600385375877514,0.5426798417277082,0.18528535008261474,-0.5223867913434003,-0.39168280815495093,0.08030216855255011,0.4886133166129638,0.3101765469769754,0.36159031522614155,0.14853403150779415,0.37195323136954905,0.6036364504251515,0.18250449392812415,0.21539682938612512,0.13259019594743912,-0.16333731312268604,0.294652338603238,0.2791167027947246,-0.5032581651476531,0.7013346536872512,0.4279422083109608,0.003857504555188942,0.32109879044778994,0.18804863888209755,0.23512734383988929,-0.24025210430979982,0.2439789061970044,-0.37588138496806417,0.4460236793788377,-0.036259578320112916,0.29934437897921196,0.44938582784579156,-0.1443454211508891,0.5007482435859278,0.09918971948530869,0.31400712464255276,0.1918364766783308,0.37148877496620286,0.32515864665968364,0.5672853400512825,0.4503940626945453,0.5500132710246649,0.489030844371851,0.405571359334475,0.20805362314191114,-0.23386613257401173,0.08742210169189733,0.09650664306344842,0.4788883702537389,0.16867072562686064,0.6592502963930011,0.3037917501567552,0.17065648388884225,0.47103842860288986,1.0,0.5699861264496606,0.5507515673525768,0.20379607645797657,0.3371239755290028,0.4901427139433482,0.16164316098712175
Lingual_L,0.6323131186658334,0.18362098881643327,0.8000683489155429,0.45736479013683223,0.6301646273406978,0.5837597493512213,0.5680187687651093,0.7860147534920887,-0.2879951992006346,0.5770657405677344,0.4047748351856278,0.3564728607822478,-0.22631810150914092,-0.17928244475156227,0.3576676164571541,0.5840388912033329,0.7556554208575333,0.7038523896866938,0.49587886493622557,0.5101897583139837,0.48764778569676037,0.4327786237074007,0.370601375620489,0.4548830027146959,0.09180925399688147,0.5634787158202095,0.6860854972204389,-0.430255925109665,0.7969675299216531,0.5510245522941444,0.45076839614267583,0.0880434717446616,0.24059105805439895,0.5147774716742181,0.04179598369220196,0.7061353818929699,-0.03381582523864471,0.6103712469155216,-0.15088876311029925,0.22183270528346544,0.6530315040691279,0.1985916436401944,0.7774991443776995,0.3640881667159695,0.4794373667987987,-0.03858902377476115,0.214944051793682,0.6900051329428469,0.36909808935336663,0.6112960013762434,0.5169187159763146,0.6634508033448153,0.6510321260001438,0.21612080430228525,0.1920149589418968,0.4105232692898244,0.43306627372003836,0.5880322274455824,-0.10638489712955733,0.7804603557459482,0.6202667393571851,-0.11184739982579696,0.6135523170117312,0.5699861264496606,1.0,0.7228821646415639,0.349015221420971,0.7074575223490386,0.8415027120933055,0.6806911082822766
Temporal_Inf_R,0.6177120063620263,0.03501879829575077,0.6607503933366002,0.4312819876733802,0.3896815812759296,0.6743339944984778,0.5962482037833776,0.7585098705111329,-0.02170470811969741,0.6391782314283692,0.34746460014162683,0.33866777644508766,0.0580589678414614,-0.05882782325910739,0.374587078114584,0.6217312482962193,0.7988574210899615,0.7559601783575489,0.4407568012010996,0.6819828590547854,0.5981559835307871,0.5140589828367685,0.4845866016996449,0.2510640395992788,0.08445861521539613,0.732807288750881,0.5575319187851703,-0.19976871773374738,0.6860534294440629,0.36721124721349524,0.24511427974602645,0.12873271098389677,0.39994658178833836,0.6952931954799326,0.34085140180623213,0.6270507692277355,0.19516988657554507,0.7891453313136992,0.34045704870658744,0.08005427569825263,0.5597502524051199,0.24093085334734893,0.8246336634643933,0.5626295055981383,0.525148274993434,0.19728248890849487,0.19607296912023117,0.7326392904269786,0.2933219575787572,0.2962967451506147,0.4348902347018495,0.7242995566706791,0.7370971818656566,0.391183745260938,-0.05137610105568071,0.014011316384217746,0.4473838557453601,0.6195682296692357,-0.09979629928251872,0.7257710360452813,0.8091719122330487,-0.3055565781940412,0.7159242367276598,0.5507515673525768,0.7228821646415639,1.0,0.5154000749359005,0.7248560036399231,0.7996275086489444,0.49984355708290534
Thal_LGN_L,0.6329558882074452,-0.11417799326636842,0.37331414299658494,0.23631501749151318,0.03724873086542669,0.6948530423588803,0.5423438615271411,0.5628569092274751,0.25538789528330913,0.6958626716429397,0.27874629326421196,0.263525908663399,0.14104053138288064,0.1198436550282614,0.4909338624398283,0.596310645034779,0.6281474919814316,0.6790126086228607,0.44606653395004753,0.6018414923427092,0.19107969238246647,0.5666479985077018,0.3684533195367282,0.16787622405451388,0.3273584168455372,0.6367377920019301,0.42860000515088315,-0.0454211651410059,0.2892799912416986,0.42720665223280124,0.028718706741646165,0.06269983013453032,0.48632871000621186,0.7795980635773484,0.6446677215951455,0.635698345506182,0.5217592088448418,0.34417878858603546,0.44034934068366766,0.1263331584331019,0.3804233474309787,0.4281821020333429,0.650781315839175,0.7166041551444859,0.49688654254961506,0.14350933999739152,0.19580468915370539,0.6918394181269839,0.06119169144912643,-0.15151033231299318,0.020226643451771872,0.6759453596694852,0.7011728659743391,0.41692477835082187,0.16453914704814343,-0.2754298018435343,0.4233302719581435,0.5777816769240911,0.0374958386867659,0.22189806466441236,0.7255990498311029,-0.19504642109856257,0.1567713171074703,0.20379607645797657,0.349015221420971,0.5154000749359005,1.0,0.7265367190304001,0.5754921808837894,0.06912906367466368
Frontal_Inf_Tri_L,0.7979960190226508,0.009073064371042225,0.6290875544736566,0.3223182173731288,0.2997703747406391,0.8854068952616712,0.6396701673453421,0.8651943991461605,0.13654757416031704,0.9152177083122992,0.48431538889911446,0.3190729674890612,0.04203918843222291,0.11872444557572978,0.5043018701522733,0.814519705238115,0.8195885702214429,0.8570464494460588,0.5508144850578356,0.6954613595394559,0.33442246109890955,0.667453550077534,0.46095504344087723,0.27388386675390186,0.29792377141265597,0.7883216937667084,0.5962221573304288,-0.22317308251683773,0.6119133894390891,0.5922266073991053,0.3264607950977309,0.12879262141431966,0.5231595444176158,0.87479471712163,0.5582053160235739,0.9058494066512189,0.41119817462564173,0.4582247049534904,0.24168786146179713,0.3021617682045117,0.6556023091437312,0.4339661358289558,0.8442232673785252,0.6903335579902314,0.5402832027911575,0.038930300403487994,0.33413478001618163,0.8391576638608079,0.24167357551877372,0.20413462735748195,0.15471263255496878,0.8891270565239217,0.9139136844109585,0.4145775080155693,0.21863662075407736,0.031780736341649234,0.6161820027611307,0.7306784650181763,0.009987713349569577,0.47659712096672124,0.8854874575985288,-0.1375096907935875,0.3153010984347689,0.3371239755290028,0.7074575223490386,0.7248560036399231,0.7265367190304001,1.0,0.84310958128267,0.4512362820932896
Fusiform_L,0.716024205921165,0.08151663271338189,0.7867663091286462,0.49330665346913094,0.5996647893403593,0.7627175428478445,0.6503904015547892,0.8191909864528009,-0.06607866388821375,0.7412032047616105,0.4210748224452444,0.4297603482101164,-0.03969314900954811,0.026536008870790745,0.4884958826832899,0.7114572336125742,0.8844578999543689,0.8481794167577649,0.5217032952976598,0.7114666542187479,0.5496009749537208,0.5850137510924548,0.5119829891479981,0.3562473286369745,0.22898153913436536,0.8129206791463005,0.7278532944326123,-0.267664657964233,0.7717569631008903,0.6413730253878598,0.2659664532351514,0.10926093940016951,0.47395612466531856,0.7640278033339301,0.34991637010494475,0.7884114759418754,0.2802682027981761,0.6876994215650389,0.13448429819730826,0.24223237551666935,0.6424921496516677,0.4232438175271867,0.9324083252322573,0.6536219575340618,0.6538272364277469,0.17750538017516973,0.29097071556178,0.8731588810029335,0.371587497912072,0.3622574287290865,0.3294253298050327,0.8400236863456622,0.8487297106526276,0.3997847942957448,0.07842425757271343,0.06792500722529174,0.5971356253058092,0.7328802780352169,-0.11481450245551014,0.6513439753273713,0.8042805761266876,-0.15614755114244475,0.5839907171907386,0.4901427139433482,0.8415027120933055,0.7996275086489444,0.5754921808837894,0.84310958128267,1.0,0.5191250313913928
Vermis_9,0.5453298855473656,-0.1238817898162806,0.4401190657086716,0.3713568362854656,0.5508286763465321,0.4647246445371208,0.3838778299862855,0.46801414949078535,-0.07068213972493192,0.39253072802842887,0.07360078803406712,0.03149752856898995,0.010041058467785963,0.06010825505255656,0.2223273114048255,0.2546396827279515,0.5487412520274088,0.37121700255076295,0.4118292033680774,0.31340347400551566,0.2598473875242316,0.2218438078044408,0.12431716220892194,0.27940808382651344,0.15755769028226713,0.41351161645103385,0.5654513712705157,-0.3334938367441807,0.4311715155416572,0.2474928695402786,0.7093723131160474,-0.10088251208562234,-0.0677835262177896,0.28110898323121525,0.023127924664407606,0.4780293089652934,0.032743056355598786,0.47811986494216746,-0.2577875833895321,0.010063607970007838,0.38464900643362093,0.20159351136457812,0.4258502759333357,0.146007259618409,0.18776550241458353,-0.18758237127751437,-0.11819589671069688,0.41458495703938114,0.03521367543640844,0.5790121741807707,0.436236253150361,0.2586122644801015,0.327881966844672,-0.06299800049199852,0.25675302706844666,0.6813034416147207,0.33049682957799564,0.24996335018088622,-0.39146811255641617,0.5716512790559247,0.42809534500854807,-0.29496942635090395,0.5313782261068138,0.16164316098712175,0.6806911082822766,0.49984355708290534,0.06912906367466368,0.4512362820932896,0.5191250313913928,1.0
