,Vermis_8,Thal_MDm_L,Caudate_L,Rolandic_Oper_L,Thal_IL_L,Occipital_Inf_R,Frontal_Mid_2_L,Paracentral_Lobule_R,Vermis_1_2,Thal_LGN_R,Thal_PuL_L,Hippocampus_L,Temporal_Sup_L,Parietal_Sup_L,Red_N_L,ACC_sup_R,Cingulate_Post_R,Frontal_Sup_2_R,Thal_MDm_R,Vermis_10,Thal_MGN_L,Thal_MDl_R,Cerebellum_8_R,SN_pr_R,Angular_R,Supp_Motor_Area_L,ParaHippocampal_R,Postcentral_L,Amygdala_R,Occipital_Sup_R,Temporal_Sup_R,Precentral_R,Cerebellum_Crus2_R,Thal_PuM_R,Thal_LP_R,ACC_sub_L,Thal_VA_L,ACC_pre_R,OFCpost_R,LC_R,Hippocampus_R,ACC_sub_R,OFCmed_R,Cerebellum_6_R,Insula_R,Thal_PuA_L,Cerebellum_9_R,Temporal_Pole_Mid_L,Putamen_L,Vermis_4_5,Cingulate_Mid_L,Temporal_Pole_Mid_R,Temporal_Mid_R,Frontal_Inf_Oper_R,Cerebellum_10_R,Cerebellum_6_L,Thal_VL_R,Frontal_Sup_Medial_L,Thal_AV_R,Frontal_Inf_Oper_L,Cerebellum_3_L,Occipital_Mid_L,Thal_VA_R,Cerebellum_10_L,Caudate_R
Cerebellum_6_R,0.31564950259668134,0.4530686376373671,0.3969407594091338,0.4912330049718265,0.3867758032027602,0.581832843555564,0.6377157042096221,0.20598320635966683,0.3969486542264301,0.03804212093630454,0.5025239673853374,0.646037096476225,0.7527433251577356,-0.08426250355948825,0.6041723354647305,0.6018973662353962,0.6484317021694701,0.4214020319698052,-0.12301343780699052,0.4784965440760806,-0.002416046716539342,0.08977107060710218,0.7998153406765737,0.40076382276868305,0.33511668443862763,0.6353130878778552,0.582108835061478,0.6136781211053501,0.2148056692904851,0.09778361857004926,0.723966719179426,0.5131222765261833,0.681597206577647,0.37454962619442655,0.3628322164238279,0.30045447961146066,0.2794304504854924,0.2522625058848016,0.24850279536683414,0.4393017542399251,0.6584589577033957,0.0008592347722145852,-0.375818990891946,1.0,0.6083558734350923,0.19821730583161076,0.6142787109457936,-0.21548045799636872,0.3438770287527434,0.7665216497939453,0.6059580290056779,-0.11016532413689731,0.834368074170979,0.5501414268619643,0.5375839668268564,0.899060867406451,0.716148346648285,0.43924786378474945,0.45217535578259366,0.5083152184759279,0.4294670939903854,-0.2858900082935569,0.7477757344149653,0.6407201130582728,0.6320159008037902
Insula_R,0.4288871191780265,0.45071231880681184,0.6753718159491591,0.8617545504693185,0.49069307917348276,0.09412813919341838,0.7744963614611177,0.36181653175552503,0.6109923397692548,0.2915945356618845,0.32432012569903773,0.8170995681050205,0.8539342210542531,0.07202816909938495,0.5766107082123167,0.6912610770550449,0.8085124882993933,0.7817551031563476,0.09484554019061295,0.5022052839477326,0.4026010835132601,-0.023912353657872757,0.39545194894841235,0.5861643784293502,0.14905420148106835,0.8391717760601451,0.7010893249139313,0.7256163885869283,0.39102868538171803,0.07032530518519275,0.8407762776699398,0.691837892930645,0.22291452079741322,0.7029367273468017,0.5294054565946071,0.1958994785359375,0.43761446932594766,0.6330277778834751,0.3639011506714191,0.13970065780659374,0.8323104665899318,0.15962350595517352,-0.13904025850706114,0.6083558734350923,1.0,0.36364358303049743,0.36766169390404646,0.10668584955394272,0.6583886690538356,0.68827528957293,0.8025255790206842,0.13925492211847104,0.7009143305690249,0.9130826047797327,0.7718099786139048,0.4246378184443228,0.6239999604983378,0.770490337349595,0.3723544770406384,0.8714741634487586,0.6112795090796833,-0.009509582173178262,0.48443165561087886,0.7069629761056607,0.7936288304839518
Thal_PuA_L,0.02129705076208638,0.454466441633263,0.5496239223733109,0.4329111968398293,0.24740520762403467,-0.06432107076338593,0.40491233146845007,-0.12220451580241422,0.36918485897722514,0.3735347606367206,0.13268851108669177,0.47242745141384795,0.36614788200247805,-0.2895192136593375,0.2880752979465259,0.3958618248696726,0.37646794871134376,0.3689018739678128,0.2771488267777638,0.4408031706013384,0.25660087951364,0.15598861190766852,0.06250755802344135,0.4148330150074327,-0.2519311253949147,0.33929285918015495,0.4525163900556102,0.14095755586220524,0.370361885021762,-0.059835381601934426,0.25705488213840805,0.26135730628644355,0.17841665178799077,0.3750530847707791,0.3351050836695589,0.1888400751668875,0.37185442359889936,0.48667166032766096,0.3067872465437202,0.13342165154446303,0.47846338127798343,0.24442889558433528,0.06610971374258616,0.19821730583161076,0.36364358303049743,1.0,0.23031973938140296,0.19737525475532913,0.5275598703135015,0.23017715458317106,0.29464792724297467,0.2741131398432297,0.1487212716522224,0.40872701365229525,0.4282984968249633,0.0024225176972896565,0.3234333769748318,0.43326530934154023,0.303107391973711,0.4203476027426744,0.5517820745756219,-0.16033791566968866,0.06618366337335356,0.14143593191925213,0.4793170193299948
Cerebellum_9_R,0.16030826622086455,0.4821517368059289,0.5365783471363452,0.47362812010504557,0.29963399323846057,0.4988925647430861,0.610615643393927,-0.12430412949862578,0.43822668825466177,0.04701024828181706,0.5273744751690017,0.6025009131880553,0.5703837387348065,-0.323512578885396,0.3173880488644823,0.5156126178218284,0.5491617051160705,0.231123848308688,0.20891877748207427,0.6617978952342898,-0.1825214893921277,0.24991010956809678,0.8316996271313661,0.41363298222425265,-0.07480732335242575,0.4931997862249633,0.5783283952890927,0.33863846504219197,0.3697795116334166,0.04811192889197283,0.4539854061070408,0.2516058886513784,0.8339373950970399,0.3002072421627447,0.3299831481263373,0.24952008238596995,0.455057656128541,0.2651503053200348,0.173852977301707,0.20212715035179732,0.5694812878047432,-0.0008545972120217642,-0.16315061496082425,0.6142787109457936,0.36766169390404646,0.23031973938140296,1.0,-0.007115230692311416,0.4449829445470038,0.5561284265312394,0.45127733044990875,0.1966928611945419,0.5717440825660441,0.31356181818111245,0.602399726285357,0.47381156756518794,0.6052991698755756,0.250395402333478,0.6526553167380489,0.38268273332283287,0.5666826381749808,-0.3483261815371518,0.5931486561057412,0.4109454219892297,0.5423527906132992
Temporal_Pole_Mid_L,0.14104133840446947,-0.03190435986428967,0.37111805304969897,0.29500191379683355,0.0025401921527030526,-0.2982890980239819,0.18895513353746396,0.0951408925074712,-0.029923415990752236,0.33394106321798706,0.013543794507997975,0.16451254624704628,0.13888309152757747,-0.18244756146164423,-0.10817372150473631,0.043100641578283035,0.07047954143078562,0.1741887341032277,0.5760367228132763,0.11945596643640662,-0.1053217240629354,0.09380229714902873,-0.21460437485792971,0.2496927161215566,-0.25522453501394793,0.12279766509781041,0.09068293019422571,-0.004799381639649627,0.2238631281205459,-0.14337230628126998,-0.02088487934406726,0.08746866712405202,-0.11546016033494692,0.14163677676727915,0.00946820951267947,-0.18810413569498943,0.046803751171689334,0.2251735210337382,-0.11305413183911148,0.1077156078287309,-0.036084978721088075,-0.09299149163091217,0.17156297984899269,-0.21548045799636872,0.10668584955394272,0.19737525475532913,-0.007115230692311416,1.0,0.2457742469432362,-0.1659713211550799,0.09700440778291186,0.26392347331520627,-0.21023485887454638,0.1805742547701881,0.24224259169364717,-0.20546285237554346,-0.0899586914899555,0.10637491580194605,-0.04061949975127686,0.1756915470071614,0.189095443259164,0.023717034601882077,-0.277360289944644,-0.08711439215670813,-0.019265013792100737
Putamen_L,0.09162701951322214,0.5885936287702488,0.8324247207483085,0.749570016838125,0.5082830436179933,-0.04143155858112776,0.7866080714405121,0.03616073716085991,0.6893161918484899,0.4180534032668571,0.3533455831468574,0.7637905068167677,0.6196704406180672,-0.16616999292597406,0.37236390547285436,0.5813941971954257,0.6481131964673962,0.6908578038845236,0.5279178513992726,0.7063235894077589,0.2108568143452835,0.3199586006486492,0.2563659035512549,0.5100647381821171,-0.20736269701818694,0.6930767831414482,0.7523225139072601,0.4922823160008746,0.5256859563282278,-0.02113391545117069,0.5633414178180675,0.5925876051717347,0.22394841398116735,0.6294044815854127,0.5245693352949625,0.21418500842087934,0.7213596036987668,0.5680124213421928,0.44897494549964945,-0.08039103609515913,0.7366306347361096,0.22093738478481703,0.16242149314149334,0.3438770287527434,0.6583886690538356,0.5275598703135015,0.4449829445470038,0.2457742469432362,1.0,0.45995134168905455,0.6447857482435599,0.4688700530396593,0.41671731515555616,0.676855218549194,0.7406687032960309,0.12543035166541167,0.510134493341371,0.6611039629957477,0.5713990016411753,0.6946336160443933,0.6836982934116372,-0.10119714114774524,0.24996646791388732,0.5400704950199273,0.7311692031973874
Vermis_4_5,0.3001462563313085,0.47727580160780597,0.43463862112698226,0.5117354581633533,0.4416288239110317,0.32892505106339615,0.589218378963934,0.3399461162219631,0.571542691762296,0.0827216631081623,0.4091117746507125,0.7351701827208279,0.7112216927069894,0.03684747716743999,0.5851838392424019,0.4477519140288401,0.7864179803554031,0.5010666202201298,-0.0029598327335163634,0.5238538250552368,0.2849786829089743,0.08970108764273042,0.6355848857336528,0.3677397502755924,0.41255101481934753,0.6966026797086902,0.618999661949883,0.5773125670921112,0.3889810483795703,0.1728062381117974,0.7554242246906455,0.5751920482561008,0.5023577288436936,0.5744588152891908,0.5422917437447214,0.37047915435306505,0.4036290349973527,0.3050544636663623,0.45815755559241883,0.14747488667826464,0.7284307773362618,0.19019442638860692,-0.029407393574697734,0.7665216497939453,0.68827528957293,0.23017715458317106,0.5561284265312394,-0.1659713211550799,0.45995134168905455,1.0,0.6375612302176581,-0.06640248011560335,0.8016310292014532,0.5614616849159613,0.6619353202837218,0.7008329660070776,0.6930283156187071,0.4640285865257288,0.4113336925869689,0.4883721611096541,0.512955800123381,-0.11442948554050528,0.7807895247609001,0.7433935491308689,0.580227143686227
Cingulate_Mid_L,0.1914309373182551,0.5669018104010185,0.6515036828664547,0.7841093548032884,0.542402522813926,0.06744142776269514,0.7727977777900853,0.5071698909173841,0.5667908300243352,0.34809135508342387,0.27378149435069427,0.7679721316152255,0.7610372293309287,0.1962594131169657,0.5252456211472546,0.637101694847989,0.8542199191673946,0.8672690499861798,0.17940330221440973,0.5540899619009357,0.12112937423095005,0.019877002922904705,0.42283206738757545,0.547195101562881,0.2277345920914218,0.9429577839221706,0.7321428468337898,0.8359967108323706,0.3207278674193988,0.24277872799515668,0.8225764217474618,0.8968263449571879,0.3294213380571425,0.6671236225131579,0.48447599981801276,0.1845043346408087,0.45284030559137434,0.4324750806044328,0.33781426563940903,0.11407808822942134,0.744850408450768,0.03239908558290779,-0.09235544306476032,0.6059580290056779,0.8025255790206842,0.29464792724297467,0.45127733044990875,0.09700440778291186,0.6447857482435599,0.6375612302176581,1.0,0.23769579446825762,0.708862823757841,0.8065868615655444,0.7363682706347533,0.48032317856619794,0.6327257341641136,0.8369910824310731,0.4792471842439915,0.8597347382694829,0.5236264402094725,-0.013139507441463645,0.5322726973481852,0.7815268921876753,0.7718498588778985
Temporal_Pole_Mid_R,-0.22581290455148503,0.27809120053552816,0.45942504769641984,0.2618870502574335,0.31536210652490293,-0.16183432548344628,0.3925042063350272,-0.22500423469847564,0.3728395681638104,0.02232555922173364,-0.031985800686850197,0.2627679131101889,0.13833817113910818,0.021493773498824614,-0.1362736318237663,0.13079139613410498,0.1845628491268194,0.40176944139900345,0.4377990160672735,0.38854080001292035,-0.0013848045472659256,0.3525090076240292,-0.11062679717412069,0.11992386306331748,-0.26154057253859,0.27074288987872197,0.45178121720261954,0.10951743471906845,0.4305898291079719,0.04287073163751204,0.16239297328984642,0.1309675691039015,0.06583781782407,0.30878627146647936,0.3256334392741995,0.13176926656011337,0.5256117725417101,0.30614506028751653,0.4319107086227426,-0.36527655120656644,0.3261618685281658,0.18522084486440765,0.411203874698355,-0.11016532413689731,0.13925492211847104,0.2741131398432297,0.1966928611945419,0.26392347331520627,0.4688700530396593,-0.06640248011560335,0.23769579446825762,1.0,0.05628165169733062,0.14057396589338603,0.2924357856546286,-0.3025772184868912,0.15183547066664094,0.3590480589318721,0.4767385166803239,0.2544827056284427,0.3729104851006834,0.12793312084504463,-0.09264092839684376,-0.0363170928153964,0.3387108244793044
Temporal_Mid_R,0.3521196984719533,0.4104163665095142,0.4149109016135214,0.5762920184220788,0.4729372098394112,0.44718329863564726,0.7060365018537368,0.2972322618347023,0.4635020590555249,0.10793319259089629,0.35006319807387215,0.6884052069223018,0.7952628284428377,0.05087613664701735,0.5168967575769927,0.6011539769068412,0.7849735245063176,0.5546812908872109,-0.095175055545229,0.41597059996146246,0.15564354084526577,0.021645853951484422,0.6974405714215978,0.4166604471330437,0.39549302474998954,0.7112116223259213,0.6061627822027232,0.6652704582052583,0.30001597282092796,0.21042926661303216,0.8988904019963209,0.6025990700243539,0.5732369947221942,0.6070105795289394,0.4580047639915564,0.3070030040424938,0.35267361425978816,0.31422784606709053,0.34115146547917047,0.22403361852951043,0.7222980104107958,0.04790398693310389,-0.26340088066075795,0.834368074170979,0.7009143305690249,0.1487212716522224,0.5717440825660441,-0.21023485887454638,0.41671731515555616,0.8016310292014532,0.708862823757841,0.05628165169733062,1.0,0.6428265460438745,0.6045705501402471,0.7027927360238087,0.6634250004395504,0.5008900894962564,0.4706963934444217,0.5918955557786497,0.4633399510041113,-0.12662498943713274,0.703118400300646,0.6883708187087185,0.7040753621868541
Frontal_Inf_Oper_R,0.38327554369319244,0.4759771348979339,0.6853831886264264,0.8989075892542211,0.47116259695371526,0.05680285244369964,0.7622224138385735,0.35744413684686555,0.540356032344566,0.41756097876374365,0.26658177321424587,0.7734370431273674,0.8328941965553648,0.01760387361943709,0.5558584538076495,0.7251758195022056,0.7563728619925804,0.7823140709639502,0.15788359736915264,0.49210286577128165,0.24898376481042084,0.022084245668909718,0.34050223637522437,0.6494355164487311,0.08225705247755759,0.8106202486006683,0.6737994041672534,0.7262492754462738,0.2320105993381292,0.02629473180814322,0.8030144088057372,0.7745121280336353,0.1458599672172646,0.6699836903082143,0.4813424359252009,0.0950982385214329,0.43677603338279036,0.5629431158450728,0.22661465312809256,0.18660452596997923,0.7628633291707196,-0.014334497442290695,-0.23789186884344943,0.5501414268619643,0.9130826047797327,0.40872701365229525,0.31356181818111245,0.1805742547701881,0.676855218549194,0.5614616849159613,0.8065868615655444,0.14057396589338603,0.6428265460438745,1.0,0.7321831156880546,0.37964770243846685,0.6008384174881559,0.782361932688384,0.35643801956817084,0.915915637536898,0.5562729722182571,-0.028453461221834543,0.36031584004373457,0.6798051586145026,0.8006262028296447
Cerebellum_10_R,0.2789198261830618,0.5537970248199034,0.8003398780280261,0.806635194109528,0.5751748875586649,0.1381980553636448,0.815470700246933,0.2688984305055645,0.7021748616504158,0.26292377216296914,0.38135936495382466,0.842206727498423,0.8002330422884615,-0.07883376030099813,0.5208994991216227,0.6067050560475129,0.790121300779001,0.7125294171262709,0.45145130491496827,0.7482155016777285,0.20174586218794685,0.20943713108013062,0.49922721282927746,0.5457197846553156,0.05054597762312174,0.8221037665632134,0.7734944251404081,0.6729035019784702,0.47153522259938846,0.08519748573241842,0.7248825812241786,0.6194960119682961,0.3943589732513849,0.6173517274237726,0.5224196219380469,0.21723619441753417,0.5881633464686499,0.5367705129695549,0.2990799640390302,0.030658642286712244,0.7838270597489043,0.08477516974089638,-0.025954332496651283,0.5375839668268564,0.7718099786139048,0.4282984968249633,0.602399726285357,0.24224259169364717,0.7406687032960309,0.6619353202837218,0.7363682706347533,0.2924357856546286,0.6045705501402471,0.7321831156880546,1.0,0.3779617513191923,0.6791882693488329,0.668496750385502,0.5836073519549622,0.7431289565860003,0.6871344864082338,-0.06306195322175831,0.5135425480692496,0.7213332570113603,0.7646642241214882
Cerebellum_6_L,0.2501742697817481,0.30276557983396996,0.17175417541605129,0.2718897502537607,0.3270326505091954,0.5332515380579137,0.3740113850458033,0.36837234064656027,0.17989143170251637,-0.03344156378777945,0.47776616453516885,0.46102081498054337,0.5608398052543593,0.026502598125111083,0.54238732899889,0.3579630256266753,0.5102766157518756,0.26897367058214555,-0.1360134467135988,0.30457515195479246,-0.12207834900312611,0.0577285809100133,0.7190341882742739,0.23575294426350132,0.5174541644773001,0.476622159853316,0.35685801119246713,0.5095311064140752,0.06050235366178214,0.14834595655001748,0.5662132119456074,0.47454066410390805,0.5824176207536204,0.2182214592777947,0.2138489195877083,0.2455274393380664,0.09927037620040427,-0.014932070586213467,0.0725514565351887,0.4562204188615774,0.3988468977749843,-0.14793488425457896,-0.36069419630303007,0.899060867406451,0.4246378184443228,0.0024225176972896565,0.47381156756518794,-0.20546285237554346,0.12543035166541167,0.7008329660070776,0.48032317856619794,-0.3025772184868912,0.7027927360238087,0.37964770243846685,0.3779617513191923,1.0,0.5943350369346343,0.26072387805798797,0.2428638211198565,0.27880138558445233,0.17646199624763623,-0.2359277938019356,0.7417306341169633,0.5956075246835109,0.3540694382702455
Thal_VL_R,0.13280833274119486,0.6926222489956817,0.5440363489978715,0.5399536988992618,0.5856833785619924,0.4264256732865137,0.6302806809171998,0.19178775263921075,0.48355729939570946,0.06023274909511175,0.3276276981470664,0.6730167747362162,0.7070881245900205,0.01182731087340951,0.6226789338104979,0.5959421002168896,0.6702007373060967,0.5399631479231238,0.08413063518283301,0.6026183050218227,0.0559956983566214,0.2847516428779864,0.6240434134340276,0.47265412288441916,0.2329445180581437,0.6824670028650747,0.6962423640337331,0.6485340066880143,0.2725579316673393,0.0612495261114552,0.6804614006709031,0.5678187739148661,0.5469015483735767,0.3716337321134247,0.4822001024465687,0.35374215582549867,0.509216836495901,0.3298390495971441,0.3116448117671793,0.25633860561234456,0.7029776097648653,0.0026561399216596233,-0.228001212051282,0.716148346648285,0.6239999604983378,0.3234333769748318,0.6052991698755756,-0.0899586914899555,0.510134493341371,0.6930283156187071,0.6327257341641136,0.15183547066664094,0.6634250004395504,0.6008384174881559,0.6791882693488329,0.5943350369346343,1.0,0.5795015572909966,0.7187302838263344,0.5737545331548944,0.4800517241901602,-0.03006595688874192,0.7796644405628091,0.6034660088881064,0.7281347091579393
Frontal_Sup_Medial_L,0.09554970368159957,0.6347901922071784,0.6872473418160002,0.7252103185886534,0.47353183177225905,-0.09837207475009774,0.7208117158379863,0.36393998314822085,0.601411951181714,0.3732469107134445,0.14138587208246456,0.7133622983088647,0.6714591424687995,0.18493316018773037,0.5560946592303597,0.6256201600710405,0.7071030239486283,0.9209337268836302,0.24549668891787216,0.5354507523130674,0.22113367865620204,0.11498741854010693,0.20414462406558143,0.5859069807504775,0.04200018244307591,0.8433287987534771,0.72320861230032,0.7568789340874783,0.31679680817991124,0.11055391917182497,0.6820347413928475,0.7691783358732297,0.11385674764365959,0.6741524381287336,0.4926308647460978,0.21312098849243555,0.5726717524832031,0.5480768964420729,0.4366628817136804,0.05914352426564502,0.7464118619959551,0.1638009347154307,0.0017043795989770275,0.43924786378474945,0.770490337349595,0.43326530934154023,0.250395402333478,0.10637491580194605,0.6611039629957477,0.4640285865257288,0.8369910824310731,0.3590480589318721,0.5008900894962564,0.782361932688384,0.668496750385502,0.26072387805798797,0.5795015572909966,1.0,0.45272551481393364,0.8390227428810011,0.5011388804263672,0.07998387706479337,0.39193285841109904,0.668508666335256,0.7860581310820778
Thal_AV_R,-0.07746714287382257,0.641524185592681,0.5446228186735973,0.46119865082030903,0.49788963875691133,0.30214453545369596,0.6072103211742577,-0.16006502927519667,0.5630124196130554,0.014326259122570966,0.2523299581307436,0.5882855724520555,0.45578269219573087,-0.14098404730174224,0.2810311351400199,0.4722959761941833,0.4815899523302574,0.44810702503675753,0.28174956721409944,0.6686992585456417,-0.08356592685738035,0.45466230327169543,0.49659038371097486,0.37901404861823595,-0.1343448573131697,0.5162604904017795,0.7135186050171479,0.36125134504436085,0.4257695696860623,0.07491960533017479,0.4677571686033826,0.3805684464136654,0.5335354745134674,0.32441088502848686,0.5136028801385213,0.3040859176310694,0.7096199109400072,0.32304131393046,0.4137784787761662,-0.07881082753380583,0.6408208500398569,0.1297598198463184,0.019113092400041276,0.45217535578259366,0.3723544770406384,0.303107391973711,0.6526553167380489,-0.04061949975127686,0.5713990016411753,0.4113336925869689,0.4792471842439915,0.4767385166803239,0.4706963934444217,0.35643801956817084,0.5836073519549622,0.2428638211198565,0.7187302838263344,0.45272551481393364,1.0,0.41278143997097816,0.4994521955689739,-0.05747477300661507,0.49467206290953214,0.36882858559615245,0.6405052323412104
Frontal_Inf_Oper_L,0.31646002311809834,0.5184912220235123,0.7509786740847025,0.8918353084236729,0.4539067344686784,0.02861698104383252,0.8216782772324882,0.30691340840783593,0.5822820835905073,0.41046171686680627,0.21797564451624357,0.7469562079376587,0.7986474755810384,0.05200387954491286,0.5185915185199532,0.7546738856032017,0.7379609162901272,0.8161183880172402,0.17972642703598066,0.5419537730212609,0.22355806057540406,-0.030486754605392883,0.3190163127552969,0.6643282859622681,-0.0158137105225199,0.8612470361138782,0.7164213829104273,0.763169112807344,0.28680569154229973,0.08074468172626212,0.7709343389108391,0.7532055524140386,0.21190210729221856,0.6549386370394881,0.4568311912485661,0.12157362155804814,0.4394252112582132,0.6265703843159415,0.2812726707600645,0.1718841859012928,0.7655067311404337,0.06592645559613178,-0.16788654718365376,0.5083152184759279,0.8714741634487586,0.4203476027426744,0.38268273332283287,0.1756915470071614,0.6946336160443933,0.4883721611096541,0.8597347382694829,0.2544827056284427,0.5918955557786497,0.915915637536898,0.7431289565860003,0.27880138558445233,0.5737545331548944,0.8390227428810011,0.41278143997097816,1.0,0.6051337951803979,-0.02140302246802607,0.3271918539775988,0.6712920999620189,0.8392733683687182
Cerebellum_3_L,0.3198111186936972,0.5098327322131442,0.7491153647078422,0.6646547910142017,0.35090289349189524,0.13663700711399257,0.7150354458225852,-0.17016280140907258,0.66152738203884,0.23573247998487337,0.3480085729197589,0.7630780691949557,0.6552986028619192,-0.30949440854967386,0.29855099694895143,0.5750731944858535,0.610913543047783,0.49811852162425796,0.24546185806810972,0.6421038585664198,0.2916848625302368,0.15270555828548926,0.36867658532973585,0.4299664011051978,-0.2270856653927337,0.5955290401524593,0.7150987590231436,0.3165298644134405,0.6068981127776382,-0.025355944746366148,0.5508733764260181,0.3477083634211529,0.4216278121652508,0.5421107754793382,0.4811509223067175,0.3444915921115447,0.5219974593044069,0.696533424471993,0.42987776777544034,0.06025970674260678,0.7396684289474279,0.3926449503032513,0.1971346818628466,0.4294670939903854,0.6112795090796833,0.5517820745756219,0.5666826381749808,0.189095443259164,0.6836982934116372,0.512955800123381,0.5236264402094725,0.3729104851006834,0.4633399510041113,0.5562729722182571,0.6871344864082338,0.17646199624763623,0.4800517241901602,0.5011388804263672,0.4994521955689739,0.6051337951803979,1.0,-0.20132269733948108,0.28222821183625124,0.32536023862200386,0.6727474139245936
Occipital_Mid_L,-0.08224777713323271,-0.06390005566619344,-0.20066261664997465,-0.13612812863403098,0.06825230673776043,-0.3225373122046767,-0.1950321679524954,0.2647496260751905,-0.0492725126818298,-0.20537067173534207,-0.3718552532781624,-0.20228570680694558,-0.17772590304682875,0.4486177183685034,-0.1098452296097941,-0.2413865214422247,-0.08680838446266202,0.11931714764643758,-0.060642410633702605,-0.15727459541286645,0.2672910783906904,-0.04265806628684452,-0.3519076696984504,-0.13789726841532118,0.22413196945851188,-0.033821754307372845,-0.08698836192617525,0.006650810347426986,-0.11698189743874765,0.15628781928415442,-0.005696482291396091,0.06900199834909684,-0.4241382512284561,-0.0037253116830606773,0.07567126068566032,-0.11253614410936147,-0.06971538055427558,-0.08316171067969538,0.03183114099062012,-0.3947226983255972,-0.08282079482106115,-0.03507311683191233,0.1234596115247641,-0.2858900082935569,-0.009509582173178262,-0.16033791566968866,-0.3483261815371518,0.023717034601882077,-0.10119714114774524,-0.11442948554050528,-0.013139507441463645,0.12793312084504463,-0.12662498943713274,-0.028453461221834543,-0.06306195322175831,-0.2359277938019356,-0.03006595688874192,0.07998387706479337,-0.05747477300661507,-0.02140302246802607,-0.20132269733948108,1.0,-0.06931545753063914,-0.037569447836764115,-0.09113115867315941
Thal_VA_R,0.08913002339206696,0.4814570258322476,0.27847180183736986,0.2783447746237122,0.4457830249237588,0.481595157387193,0.44615390294629076,0.34866102865108617,0.3550280548719005,-0.10940713827592644,0.3823098593051933,0.5383350309413941,0.5656596516931378,0.16048181023156946,0.5919934139169944,0.4202824063604385,0.6084303151386276,0.37969734410721284,-0.10547455866433326,0.434915319405228,0.07740875365961591,0.112708988748441,0.6857508326765127,0.2663107000430571,0.46992933470873754,0.5740164555860277,0.5114920475902655,0.595136879678578,0.2306002029350473,0.22017775243256898,0.6037497658679121,0.470021135420631,0.5874332173356963,0.29777103435400015,0.34362320077989644,0.43349649497790893,0.3759595716162756,0.12824745161322015,0.28048957298971144,0.2130380729239012,0.5614271847506958,0.006671353223393947,-0.20767505879134032,0.7477757344149653,0.48443165561087886,0.06618366337335356,0.5931486561057412,-0.277360289944644,0.24996646791388732,0.7807895247609001,0.5322726973481852,-0.09264092839684376,0.703118400300646,0.36031584004373457,0.5135425480692496,0.7417306341169633,0.7796644405628091,0.39193285841109904,0.49467206290953214,0.3271918539775988,0.28222821183625124,-0.06931545753063914,1.0,0.6378677176053795,0.49051090569502936
Cerebellum_10_L,0.16167527763834358,0.4886396054663795,0.5231358719497857,0.6225124908221842,0.4853141159071892,0.16726973219875796,0.6640670195669297,0.5428751111420953,0.618555754333228,0.2750185182748452,0.3515956245093173,0.7016703607172199,0.6993751150518336,0.21353640713342112,0.643504751007502,0.5327844711624192,0.738592172654858,0.6922685257290248,0.17048540677480867,0.5536843041324682,0.11004973869783714,0.04833687108981491,0.5240253024802772,0.41948533763692725,0.33537702137187964,0.8134788764367132,0.5989977765890485,0.8015241196501396,0.16794887531551667,0.2025104306280962,0.7339925736515452,0.7597656362432027,0.3017632077500062,0.5881120966128776,0.40492185607540465,0.17171577738681978,0.42401120348253674,0.23856894762834738,0.21476799706019498,0.05824279076578095,0.660113556477041,-0.062301996664171355,-0.1687008556804962,0.6407201130582728,0.7069629761056607,0.14143593191925213,0.4109454219892297,-0.08711439215670813,0.5400704950199273,0.7433935491308689,0.7815268921876753,-0.0363170928153964,0.6883708187087185,0.6798051586145026,0.7213332570113603,0.5956075246835109,0.6034660088881064,0.668508666335256,0.36882858559615245,0.6712920999620189,0.32536023862200386,-0.037569447836764115,0.6378677176053795,1.0,0.6330503954525503
Caudate_R,0.20431077812866763,0.6506937330545608,0.768287827836525,0.7793010378408805,0.5189051950100325,0.20302997305438214,0.865546727104511,0.09573991230827934,0.6336510318980035,0.3038747407532851,0.28462043379177165,0.8044311047827806,0.8078127524866595,-0.06046540277518878,0.5788570053351684,0.805975916569085,0.7609477131687283,0.7577835896370695,0.1554255616141698,0.6381479933109108,0.18835970069667832,0.15270208080451528,0.49447473617287535,0.6555100442308847,-0.004089790856692133,0.8169646107226247,0.8354135821024053,0.711613042703237,0.41302389276735624,0.11266368098045927,0.7938671355462306,0.6610467442767571,0.4308967790015762,0.6200019926763131,0.523920879814437,0.3439806056914369,0.6228400578824432,0.6432229153096847,0.4262203482997568,0.18646686312897465,0.8817362517280631,0.18600812820073157,-0.19964927222570453,0.6320159008037902,0.7936288304839518,0.4793170193299948,0.5423527906132992,-0.019265013792100737,0.7311692031973874,0.580227143686227,0.7718498588778985,0.3387108244793044,0.7040753621868541,0.8006262028296447,0.7646642241214882,0.3540694382702455,0.7281347091579393,0.7860581310820778,0.6405052323412104,0.8392733683687182,0.6727474139245936,-0.09113115867315941,0.49051090569502936,0.6330503954525503,1.0
