,LC_L,Precuneus_L,Rolandic_Oper_L,Temporal_Inf_R,Cingulate_Mid_L,Rectus_L,Supp_Motor_Area_R,Thal_PuI_L,Precentral_L,Olfactory_L,Precentral_R,OFCpost_R,Temporal_Sup_R,Precuneus_R,OFCmed_L,Supp_Motor_Area_L,Red_N_R,Thal_MDm_L,Insula_L,Cerebellum_10_L,Thal_PuM_R,OFCmed_R,OFClat_L,Cerebellum_Crus2_L,ACC_pre_R,Heschl_L,Cerebellum_3_R,ACC_pre_L,Thal_LGN_L,ACC_sub_R,Vermis_4_5,OFCant_R,N_Acc_R,Frontal_Mid_2_R,Cerebellum_7b_R,Thal_PuM_L,Raphe_D,SN_pr_L,Frontal_Med_Orb_L,Thal_PuI_R,N_Acc_L,Frontal_Mid_2_L,Calcarine_L,Thal_LP_R,Thal_VL_L,Thal_PuA_L,Thal_MDl_L,Cerebellum_4_5_R,Parietal_Inf_L,Occipital_Mid_R,ACC_sub_L,Putamen_R,Postcentral_L,Thal_LGN_R,Amygdala_L,Parietal_Sup_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Thal_VPL_L,SN_pr_R,ACC_sup_R,Thal_IL_L,Cerebellum_6_L,Thal_MDm_R,SN_pc_R,Cerebellum_8_L,Frontal_Sup_2_R,Parietal_Sup_L,Vermis_1_2,Rolandic_Oper_R,Thal_VA_L,Vermis_8,Caudate_R,Frontal_Med_Orb_R,Cuneus_R
Parietal_Inf_L,0.14781338749413095,0.8157374531866414,0.2754755291991449,0.34746460014162683,0.5950027292883251,-0.1278141702927799,0.6695802561069486,0.2173592887096827,0.6628856620626926,0.4961445956979342,0.6143644259263652,0.07581279594895132,0.5571219863476969,0.8347440786625246,-0.3328506070684365,0.6073119494094747,0.33875471586055117,0.13082451516840227,0.40298768498206633,0.6775147423039138,0.27523399618089095,-0.1924605657889932,0.37421675011451977,-0.07676872900169128,-0.06171788697056308,0.0691803092756361,0.2596199733519848,-0.10881000372007153,0.27874629326421196,-0.24122433696765183,0.5129937073320274,-0.08990960549382587,-0.043298564311941144,0.330397795119932,0.3537614536738502,0.15481117441400127,0.338455549616609,0.18024710759485238,-0.2393669191965611,0.09772223846973241,0.0666875189661381,0.30166260285441726,0.6362715616676161,0.16352550339489855,0.588919671213906,-0.15181937941301335,-0.18733550642401356,0.15040261686172166,1.0,0.6539073521466241,0.08537560189394591,0.010317481901814212,0.8208595626341633,-0.0784049237951451,0.07673962045959365,0.1884349182914571,0.056620439021899775,0.34305597170310037,0.5626014108547194,0.09225697155996125,0.20459961380738206,0.38902641410405986,0.5329351226367778,-0.04929018561446808,0.41959440972018414,0.29960069516811005,0.5716624449685773,0.5941442812506813,0.23196960876477496,0.26052115652230873,0.07196955009375594,0.0991046142140953,0.3210628186984359,-0.2737630550533969,0.7190087040008938
Occipital_Mid_R,0.0271043204117848,0.6205271854425769,-0.14100154802283846,0.03501879829575077,0.11195110482905903,-0.20817069640742547,0.18750650000568245,0.03893185613621323,0.10555517586966368,0.2658061415232646,0.24876993814669335,-0.030016397100772987,0.19776690163872881,0.5230943278351406,-0.22248981981496538,0.08829783428441268,0.02276579784795094,-0.17317305884871853,0.026413753966264965,0.24875754147789866,0.0016539549664605637,-0.12042535775948154,0.11564049142261229,-0.10502212887619078,-0.3963393085466942,-0.26652356287236084,-0.07908414455592809,-0.43773326454871253,-0.11417799326636842,-0.29345279751978076,0.2994803260300815,-0.25190278382982373,-0.348375115939944,-0.13768144944019095,0.15426003968316757,-0.09673252673617168,0.3062056045624876,0.07759532734167017,-0.3288732697881414,-0.0007335481656693659,-0.2829233814042199,-0.1550808121634336,0.31731350214496995,-0.01300073761131796,0.380493069127834,-0.3303950074130908,-0.32760848459817965,-0.2204315731131096,0.6539073521466241,1.0,0.003335309151246138,-0.4085200119796149,0.26901474395751884,-0.33018976446426396,-0.03897003787066834,0.13934731522257013,-0.07289538550504714,-0.14812212876423436,0.4909870305239184,-0.2028743704710942,-0.24608554366786473,0.1891291462184807,0.4511871319585967,-0.15524841682386673,0.16518176746062035,0.13940569742365044,0.07799858939031508,0.46666031599392266,-0.082213796266752,-0.20107749139105602,-0.12416308770501676,-0.0027885518772377514,-0.14691837977321637,-0.3106521669458014,0.5862368669894287
ACC_sub_L,0.3776951931940311,0.13497899962901674,0.028271463425235368,0.25291558246319934,0.1845043346408087,0.5577980933575265,0.2790449845645941,-0.10357733294881571,0.25908415342970775,0.5225231580103995,0.16135836872575335,0.601424962767472,0.20196809310502822,0.16666770372927334,0.12303522280666915,0.27645899198437995,0.33805016479997285,0.30050550312912305,0.18885602938710494,0.17171577738681978,0.15535371442490356,0.332006763547872,0.4827935594052028,0.18776049250599897,0.43501084871579093,0.025611256771866465,0.32170518277637883,0.1323355011614113,0.20030408277327139,0.59082596707869,0.37047915435306505,0.3562478583649196,0.3456613467676466,0.3083130638813939,0.13698213528243064,0.12307633258658222,-0.060741806108363695,0.4747525064427853,0.37222435099415085,0.0431923049764378,0.07902285887870797,0.313979722869547,0.08640725884959496,0.16525235582027387,0.35282394325160277,0.1888400751668875,-0.030913807641276884,0.31254589787783893,0.08537560189394591,0.003335309151246138,1.0,0.21348525139615354,0.1964052439585795,-0.0819541502037747,0.5157283118558096,0.01882017437278438,0.3633999909239533,0.2620825929740734,0.30668128273679,0.22175994954143924,0.16798997608671237,0.2306216364340468,0.2455274393380664,-0.046614309663300484,0.43050751072840454,0.1401900343647832,0.19813926411745622,0.027316202638343022,0.2528407873162005,0.01791620566078291,0.40527655023808157,-0.33590550773157607,0.3439806056914369,0.015607414427901662,-0.0467352847953395
Putamen_R,-0.039425246925250144,0.07903981461468586,0.7869903978391347,0.5641262865088342,0.6383674770693384,0.42645957279472463,0.6138054850857079,0.15063858654939566,0.6279316764578422,0.3136370036206096,0.5115368028146957,0.43646857673872796,0.5524551422851831,0.1737297977556324,0.20145519027140957,0.6940038902112253,0.6682996650313334,0.5493060243718686,0.6799148338388971,0.42890591432575104,0.6517726976505415,0.148096334526922,0.4243619381709195,0.15724148320544795,0.7449523955337799,0.7169359011630233,0.67196455281767,0.8620909906062731,0.7238990311541375,0.29809946299036366,0.31269328287977993,0.5110297728553316,0.44784234330794237,0.8453000231341267,0.12565938741121502,0.5228360398835464,-0.0402305566904455,0.3083432190595183,0.5015073397478707,0.1954348145426788,0.6559295372370391,0.8078187737698923,0.3079656701396369,0.478396591684251,0.35771292928495696,0.5644965477756639,0.45696580904547984,0.7527071652234877,0.010317481901814212,-0.4085200119796149,0.21348525139615354,1.0,0.4490899548402948,0.4667728392788926,0.23850031019686813,-0.011755724665767292,0.20674846610565123,0.8539125840522832,0.1817698579040968,0.5735833675165374,0.6569203614092752,0.4563864167838194,-0.030467600045633907,0.4831084172815956,0.3228215977353563,0.08330071916229449,0.7198803525419507,-0.18911867904166854,0.6359513235966927,0.8106195071091987,0.6401167385528918,0.14131716207100406,0.7774138232865689,0.5259373061871013,-0.07568788398833931
Postcentral_L,0.1635847711887045,0.6080726147939004,0.6612985343067022,0.6217312482962193,0.8359967108323706,0.018757431380040924,0.8857022619721721,0.1648212704493134,0.9356267067796263,0.539880815891172,0.7706921002643257,0.21709897141010778,0.7440147883029654,0.7464714972031629,-0.35295026055597023,0.871422945554763,0.5824399297865465,0.4433309275457078,0.7188611381522946,0.8015241196501396,0.47274727169820097,-0.23508535467462482,0.49013164463823783,0.11479400661288833,0.3031228854143868,0.495528856274346,0.5456697021172399,0.28505958250927516,0.596310645034779,-0.12136953207687992,0.5773125670921112,0.04443862714200201,0.2925728629148417,0.7243695409237105,0.47794378922631986,0.4132597724190426,0.35825562432673613,0.224656499814302,0.028182304639228196,0.09044056432091217,0.4097284638986634,0.7167096058262374,0.7201721382986258,0.3086786169808105,0.6823081849587295,0.14095755586220524,0.07998865664487356,0.5613595543876578,0.8208595626341633,0.26901474395751884,0.1964052439585795,0.4490899548402948,1.0,0.15899633652330342,0.12380987962775321,0.19002080000893287,0.24616665821613404,0.7330507279455686,0.4924738109620346,0.4313831051326741,0.6149675498025816,0.5066887936371075,0.5095311064140752,0.13245649074577087,0.5715297783584057,0.40165880999032727,0.801448944699976,0.2958086021733869,0.5011117919036409,0.6670376623389722,0.3997177893832992,0.1611648461008858,0.711613042703237,-0.1318730379120003,0.4784021524081245
Thal_LGN_R,-0.0024420659649247293,0.07261812885823285,0.3961087308385417,0.08445861521539613,0.34809135508342387,0.07249101204899763,0.25214715183190917,0.023621957254592638,0.25422609542127683,0.05432071984405707,0.3654585141297397,0.06607657255550536,0.2258308362738842,0.10906434676088829,0.06721636670413558,0.29368929061788557,0.19258638754458232,0.22496529738674956,0.3454248058922864,0.2750185182748452,0.4020217528163785,-0.011479615324234216,0.07162096652818077,0.04989934978093565,0.3159652231657435,0.40731486714777754,0.20755751081390483,0.4248634014711831,0.3273584168455372,0.029858249482446926,0.0827216631081623,0.17658685650395814,0.22226188225607552,0.45293784638305,0.004736175854824751,0.3504349335663394,0.03358678605358401,0.041466436008321166,0.23142708183723534,0.4047990257418035,0.46729684498761553,0.32634237946488126,0.22679778180035245,0.09369367765155179,-0.017918796684139152,0.3735347606367206,0.09650630356152377,0.33166081740959685,-0.0784049237951451,-0.33018976446426396,-0.0819541502037747,0.4667728392788926,0.15899633652330342,1.0,-0.018653902910967714,0.020225516918594432,0.02931384174716701,0.43646956436365747,-0.07254427379242172,0.450081411775526,0.355998909848407,0.05295986794666385,-0.03344156378777945,0.30401811211152485,0.1793930603363334,0.07298333689279449,0.3403517949234263,-0.14814118005470508,0.1283397138102896,0.4579052773631015,0.09481665076006159,0.12930337852913434,0.3038747407532851,0.237531812351492,-0.06519749774693083
Amygdala_L,0.012442753221308193,0.27685361921904855,0.11204754910482602,0.18185398807788558,0.21802645816191846,0.4529990640827831,0.2763203048515978,0.10353230203596957,0.15691920675452992,0.6383751785133783,0.13423853872183816,0.6537642334671308,0.338660880020222,0.2704753225045511,0.18506877333462843,0.28260776713413394,0.1988239081825435,0.22012957783067655,0.2200600660429844,0.1767390882719283,0.33301769472848314,0.3260776671257206,0.5557811248111422,0.1912443079321574,0.525012334111849,0.042262105779910825,0.4657176498657742,0.15402131105550734,0.13845070073642013,0.7354128482091732,0.49414275479815684,0.5449709405988467,0.054907598137439693,0.27648880229808637,-0.11423827240222413,0.31773823331045736,-0.513063637042152,0.6352359349146901,0.20363375547071186,0.35395804188617846,-0.048964935535150855,0.24544400628055207,0.12945501565656148,0.3575091390419354,0.12422710150158413,0.24952811072229006,-0.13660383482441246,0.31566932612714377,0.07673962045959365,-0.03897003787066834,0.5157283118558096,0.23850031019686813,0.12380987962775321,-0.018653902910967714,1.0,0.0026705881194121848,0.10699533932273671,0.28535617616086245,0.1634787319800642,0.14448115317761778,0.22307737385915288,0.11766648278458626,0.11537908381051698,-0.3147745641965122,0.4928214740031224,0.04669755480593079,0.2694838357733629,0.06205479568527615,0.3326663529061972,0.07444877401913583,0.22146996554827575,0.1989407979137304,0.34381388320511647,0.06547593760687949,0.06656144907901536
Parietal_Sup_R,0.058307693298531374,0.13807901225140934,0.05480003184786599,0.3025792913015073,0.12518098474425784,-0.13770190158991033,0.12805794105868187,0.03044081830038019,0.19477369368669586,0.15517515689865627,0.04836903062679412,0.06858137199489239,0.1984360873350579,0.19306486628557945,-0.22068133673031914,0.14084776638064875,0.12451863684491946,0.11568331389155982,0.10156165057051492,0.21473804983842415,0.11197578216243233,-0.14815850450139617,0.016254660363455516,0.1796829276008522,-0.07134043781246396,0.1676508388896873,0.11303866823077355,-0.09577847937407727,0.04046312351760216,-0.05600298924226181,0.2783385333473966,-0.10783925906818938,0.023595463984296572,0.026124307550978956,0.27946859528257784,0.22738127806316907,0.14028423619704525,0.07662175074159551,-0.10986434783830565,0.009285259090712178,0.03610895980686612,0.22396287300206624,0.27318587572453085,0.07550234016660085,0.13673227895935505,-0.03310885409801321,-0.007415654171580485,0.18124787673430212,0.1884349182914571,0.13934731522257013,0.01882017437278438,-0.011755724665767292,0.19002080000893287,0.020225516918594432,0.0026705881194121848,1.0,0.34532602596891243,0.11822022444701837,0.13321857214852065,0.016289021689868066,0.11264335512537467,0.1029234429470629,0.3275310626214241,-0.0074202770306580545,0.2373833794473623,0.260184111814336,0.010428929297769386,-0.056773361380089746,0.08862787247796385,-0.0015819329691330805,-0.01329245175390709,0.14028255066833661,0.13025092556083195,-0.2490648018375798,0.09463387195891006
Cerebellum_Crus2_R,0.28985343732319496,0.10089454341831153,0.24580173700286165,0.7159242367276598,0.3294213380571425,0.012276173720517492,0.32745307727937634,-0.27948299520560566,0.3276927738827989,0.2923892324257116,0.1332465161904287,0.19057825578456924,0.37322462946477175,0.2724686780809113,-0.24621213873047867,0.3525108977435466,0.42696223573209136,0.41823816892625293,0.32598000375807684,0.3017632077500062,0.14102348318183225,-0.17973435010974004,0.21485619982639906,0.2525048133874223,0.2096089354852734,0.4173124795177717,0.2261978190376553,0.033163157923737765,0.1567713171074703,0.07652414839757128,0.5023577288436936,-0.04030010692325529,0.4531156833432369,0.23137046779324105,0.6478615290129918,0.43759832729607145,0.16165163416739864,0.19606495446427047,0.05066804461346166,-0.10494722670558986,0.20266861952979626,0.47857787393445494,0.5083322971764133,0.17344180400804918,0.3782333383310742,0.17841665178799077,0.1085392991420611,0.5659228302736783,0.056620439021899775,-0.07289538550504714,0.3633999909239533,0.20674846610565123,0.24616665821613404,0.02931384174716701,0.10699533932273671,0.34532602596891243,1.0,0.3253616234741278,0.3873396234558434,0.30953543893238505,0.4069183788012344,0.19274331289536062,0.5824176207536204,0.011611810369672699,0.38469738909281964,0.7583431741417253,0.09930783685735434,-0.3161530789236065,0.18437605833690868,0.14248035584407195,0.22680109130433104,0.070190010135902,0.4308967790015762,-0.2562474566877699,0.07704610830703568
Frontal_Sup_2_L,0.05347405994885707,0.35783940456142316,0.8452516589288869,0.6952931954799326,0.8378039460301411,0.3230938718928821,0.8395811558173674,0.17113709777802477,0.8466883785870215,0.46383505780186507,0.7163857928537393,0.4818726341702842,0.7337698337651845,0.4866175231823447,0.006815427130254104,0.8876888841114124,0.732145180174398,0.6256836902540968,0.8077933758329267,0.6551156035733465,0.7060765760980954,0.05639162055989905,0.5605903853977041,0.18145337764980055,0.6453042578750808,0.7563313430370724,0.7358427671024138,0.7720290082089943,0.7795980635773484,0.1990864554419398,0.5329345377404785,0.4287346378448928,0.423322712879934,0.9316545790886511,0.30477332027582493,0.603477334682968,0.1321180191950555,0.35189755474811507,0.42791838875244576,0.19530182615586025,0.6348155509004487,0.9136335812285313,0.5787089993430486,0.5420263550112606,0.530812363948135,0.5107928753648352,0.32700505950008346,0.8055731698483455,0.34305597170310037,-0.14812212876423436,0.2620825929740734,0.8539125840522832,0.7330507279455686,0.43646956436365747,0.28535617616086245,0.11822022444701837,0.3253616234741278,1.0,0.2975235206891668,0.6025298482282299,0.7307699924773918,0.5125936773646583,0.25022245455296677,0.3813576830772064,0.5413765576136219,0.26347185517712385,0.8973000142483621,-0.058401575126266356,0.6627779029774574,0.8276134541903761,0.6590976187520463,0.14628582383327532,0.8666893087664403,0.29386674147222,0.15213351530642338
Thal_VPL_L,0.14803695351956708,0.618208861205289,0.360725155969133,0.5152317497463537,0.46315095569475184,-0.02295562487266936,0.5213937045997002,0.0017593984538333374,0.41909469276278355,0.5676492232934175,0.44422679115365865,0.15484751461820614,0.5896928229007667,0.6382286943905761,-0.2329128817885376,0.5059273293757398,0.5403809559935212,0.20368882244414338,0.4944697514017669,0.49056350240476476,0.27270621460824745,-0.1825718054963546,0.4424221305956814,0.13150905627675066,0.20073643186893075,0.2796453495379588,0.29885970849517335,-0.06876938770212156,0.2687600545982801,-0.05546158672966245,0.6399566213789871,-0.06080584474151322,0.24268948834084075,0.3216387806567666,0.3690205219098598,0.3978329068742894,0.21930211661349605,0.32918351815000696,-0.18814641747921437,0.1651305757598226,0.019508444020349507,0.36760397923270255,0.6750251191960096,0.19504206356709403,0.7478187665491722,0.09249272428469686,-0.010844628497560623,0.416223818133712,0.5626014108547194,0.4909870305239184,0.30668128273679,0.1817698579040968,0.4924738109620346,-0.07254427379242172,0.1634787319800642,0.13321857214852065,0.3873396234558434,0.2975235206891668,1.0,0.25393278026293425,0.3009726446504529,0.4754520366551139,0.5966648026828072,0.020292096443034643,0.43266817379032163,0.5367672969618782,0.35586063794102496,0.17670500839370595,0.24810654964922385,0.29562979491712227,0.1444221843913425,0.21586200723528629,0.39431239691099135,-0.1524374446568706,0.4854403465093315
SN_pr_R,0.1333223709031581,0.13564791504476426,0.6158544296366508,0.4473838557453601,0.547195101562881,0.1256873867063606,0.5270424679651189,-0.019754884144407354,0.5227551321766648,0.2782184906770445,0.4993214548685367,0.24303110249297152,0.49668788324456736,0.28874439994054457,-0.18137245755786777,0.5486149055590747,0.5201915969096009,0.5547530258551467,0.6476063677019975,0.41948533763692725,0.5649092502630356,-0.22441663187100855,0.3280344655381879,0.15264968517437244,0.5016332263817872,0.590895474328262,0.44876419433561676,0.37464862824743195,0.4233302719581435,0.09009371611107249,0.3677397502755924,0.0889787548840281,0.5899855278723684,0.6628425060269982,0.3617210014123975,0.5521279770329898,0.2713574089405087,0.1815859055801402,0.22172610018290873,0.10377539442343614,0.5161382847976982,0.5904896853284213,0.46114243545972927,0.35734541930047814,0.49522815583886504,0.4148330150074327,0.2508486702768183,0.6729054514852243,0.09225697155996125,-0.2028743704710942,0.22175994954143924,0.5735833675165374,0.4313831051326741,0.450081411775526,0.14448115317761778,0.016289021689868066,0.30953543893238505,0.6025298482282299,0.25393278026293425,1.0,0.5561903512064289,0.2648599182067005,0.23575294426350132,0.26063821144423505,0.5805527672792498,0.30995947160161863,0.49849379070061306,-0.16990813533014784,0.37244288477967913,0.6520755807270376,0.4230569010909127,0.17122936788288318,0.6555100442308847,0.11894339642482588,0.053344202103873584
ACC_sup_R,0.08241645059694117,0.1301484002472353,0.7232308005912473,0.6177120063620263,0.637101694847989,-0.012479082053869422,0.6399914143157288,-0.07951715009459118,0.6723468597234794,0.4181429592842923,0.5074870716423096,0.20567020875261613,0.6777361976829033,0.28262181485075866,-0.3775267338812088,0.6704051230880669,0.5646408188486166,0.4742206886273409,0.775402420371326,0.5327844711624192,0.4862608974110662,-0.3638127347254583,0.4266628378495783,0.29814338106512417,0.6143649579662662,0.6920258859818956,0.5573734304495541,0.4753337559163232,0.6329558882074452,0.06387831013668735,0.4477519140288401,0.067772163389073,0.49710298674615416,0.7550929146687714,0.4102162802013601,0.5848864868975076,0.15754718346716443,0.1569965755383026,0.1945090588828589,0.1818038730668535,0.4532216234024721,0.7769607445345043,0.523702652192712,0.2824803926240513,0.5166207668932468,0.3958618248696726,0.15241092166909725,0.7487342716654425,0.20459961380738206,-0.24608554366786473,0.16798997608671237,0.6569203614092752,0.6149675498025816,0.355998909848407,0.22307737385915288,0.11264335512537467,0.4069183788012344,0.7307699924773918,0.3009726446504529,0.5561903512064289,1.0,0.31173671621904836,0.3579630256266753,0.05790144569668884,0.5359099375362885,0.4900469204835915,0.5814995563880171,-0.20714734585616346,0.45902903200333106,0.7344106049885993,0.42738300076309493,0.33241046364049837,0.805975916569085,-0.056376114778366015,-0.05473368856109967
Thal_IL_L,0.008577963791454092,0.40813497593370673,0.4288291931965445,0.5263937898314871,0.542402522813926,0.2236574953127307,0.5727520665488174,0.15565063799366274,0.5613012894321897,0.3928467489092419,0.5447857706612651,0.30056393894569816,0.5212383041972384,0.42849307221882615,-0.011731016343570407,0.5746162912820414,0.5440897900100576,0.45761355562234785,0.43169137156470805,0.4853141159071892,0.41091005186594165,-0.00037824495337679187,0.4271129481234212,-0.003280470703135251,0.20721346093322085,0.43238276760100636,0.45386344562232195,0.28740792444255564,0.41330163211048343,0.00641932576364081,0.4416288239110317,0.1747098622234189,0.21660030256637391,0.5316801030153391,0.27942342776126594,0.370055228678127,0.21317060894496698,0.31604692106686144,0.16352736105739388,-0.08955249318653069,0.3160617014912761,0.5072409230430858,0.4775481014678395,0.5010370555510631,0.564083226848343,0.24740520762403467,0.288765986988305,0.46202881709973,0.38902641410405986,0.1891291462184807,0.2306216364340468,0.4563864167838194,0.5066887936371075,0.05295986794666385,0.11766648278458626,0.1029234429470629,0.19274331289536062,0.5125936773646583,0.4754520366551139,0.2648599182067005,0.31173671621904836,1.0,0.3270326505091954,0.298911460836605,0.3227941914284284,0.19783323347423523,0.536615518067584,0.15156485701095837,0.46582418716210006,0.4576861200895176,0.4790738111501031,0.1109689879489584,0.5189051950100325,0.10722858362058428,0.3853131446550523
Cerebellum_6_L,0.33321383518790776,0.5457034966984481,0.2718897502537607,0.5402134158718448,0.48032317856619794,-0.20976221390788993,0.526140513977192,-0.18290171853216927,0.4703675369320494,0.4706323323565459,0.47454066410390805,0.0725514565351887,0.5662132119456074,0.6565886783754321,-0.46735954084115033,0.476622159853316,0.36037589280671856,0.30276557983396996,0.4633327206916632,0.5956075246835109,0.2182214592777947,-0.36069419630303007,0.30822143421682213,0.27687231132573425,-0.014932070586213467,0.3163831215237161,0.2934068266246269,-0.23242487822132277,0.0992455627179662,-0.14793488425457896,0.7008329660070776,-0.23187375041409,0.16026918745589885,0.2793592383224907,0.6069426022853912,0.4390223726931422,0.4063063828902421,0.2316022675672089,-0.2230178523525575,-0.030785257657792667,0.01657478214755399,0.3740113850458033,0.757060774665273,0.2138489195877083,0.6122623442223435,0.0024225176972896565,-0.10507133841482512,0.43370263752521526,0.5329351226367778,0.4511871319585967,0.2455274393380664,-0.030467600045633907,0.5095311064140752,-0.03344156378777945,0.11537908381051698,0.3275310626214241,0.5824176207536204,0.25022245455296677,0.5966648026828072,0.23575294426350132,0.3579630256266753,0.3270326505091954,1.0,-0.1360134467135988,0.5502046821460177,0.8020216722842303,0.26897367058214555,0.026502598125111083,0.17989143170251637,0.16412222381362396,0.09927037620040427,0.2501742697817481,0.3540694382702455,-0.46184050840529656,0.5361796955718059
Thal_MDm_R,-0.13076263329307383,-0.0590425986861189,0.32536891829444603,0.12248353171296184,0.17940330221440973,0.2963583513613562,0.18747483613676894,0.12336863180917589,0.2717809831152221,-0.07672817465765838,0.22855351769058682,0.0986243814915295,0.0018853714966125983,0.009967618386224205,0.3855819513016138,0.26526961197136084,0.5139017520637393,0.2969332684784417,0.16724679114212382,0.17048540677480867,0.3340343774982429,0.3077556177814247,0.03734422531077542,-0.08798880021838457,0.08076469703747487,0.3348662959169548,0.2503654078908499,0.5300923234044027,0.33672715951734733,-0.08681101544273485,-0.0029598327335163634,0.23831338806490818,0.07048000809061064,0.3012340086866656,0.14517619382857525,0.17398413685789127,0.14381972037972332,0.015727037359443627,0.20372712455473996,-0.10372318434039765,0.5552826767477604,0.34011808777893787,0.0787923641107061,0.23143269090994012,0.1378350319753302,0.2771488267777638,0.45642009020943985,0.23409213570992088,-0.04929018561446808,-0.15524841682386673,-0.046614309663300484,0.4831084172815956,0.13245649074577087,0.30401811211152485,-0.3147745641965122,-0.0074202770306580545,0.011611810369672699,0.3813576830772064,0.020292096443034643,0.26063821144423505,0.05790144569668884,0.298911460836605,-0.1360134467135988,1.0,-0.0812519439327667,-0.0992096619832762,0.33683660734261234,-0.20309917575635605,0.30618543080610505,0.3031652180023783,0.47037289445789604,-0.1303285129592818,0.1554255616141698,0.5005243571719621,0.02575551558099606
SN_pc_R,0.13175694431838997,0.4271011050748109,0.44578986546334926,0.5597502524051199,0.5511146347107401,0.1432967224456193,0.6275615217538787,0.025332519993141744,0.6042812680144137,0.6357782294583416,0.4996509449630904,0.5008859417136361,0.6376832908390222,0.5199636967793797,-0.30378689430505973,0.60953791146603,0.5138290706518456,0.39389941802199674,0.6534843658821181,0.63851556393155,0.48806320038213613,-0.15529241608970076,0.5238060042304654,0.35563446890060185,0.4040785030436625,0.396430238700013,0.5915282411640789,0.12916440197100118,0.3804233474309787,0.295556538701398,0.6887913768650477,0.1532344542346832,0.3110841148740211,0.5510672902657908,0.4015774849954545,0.4729267420584605,0.1538267845461726,0.5488929415002785,0.1739769535133602,0.17162433176483652,0.34157502071800416,0.5991920631178004,0.5606466898244669,0.37776368304903213,0.6444878812227416,0.16375900282136527,-0.07457238199426797,0.5957375519980751,0.41959440972018414,0.16518176746062035,0.43050751072840454,0.3228215977353563,0.5715297783584057,0.1793930603363334,0.4928214740031224,0.2373833794473623,0.38469738909281964,0.5413765576136219,0.43266817379032163,0.5805527672792498,0.5359099375362885,0.3227941914284284,0.5502046821460177,-0.0812519439327667,1.0,0.41755354502128916,0.5060235368729599,0.04952953392290819,0.5031123012358835,0.38538696475273526,0.40432684717847917,0.2131276333475037,0.6561463487224615,-0.17947549414031672,0.2603959960531924
Cerebellum_8_L,0.2318811916632659,0.34919046319720337,0.350650681098001,0.631371871959252,0.45208645645079387,-0.2453625257983462,0.44303244854790697,-0.26616400012385555,0.3709095478909637,0.35938152052581873,0.3266576687126856,-0.05402973121987094,0.50329116814957,0.49416061141941947,-0.4443883212387641,0.43161958081567425,0.3965120991233171,0.3002247626258404,0.43871581875903015,0.48456860543320796,0.16229904719944108,-0.4207187472747658,0.21595088990477224,0.25742913693858427,0.1078987514768939,0.4365971815718452,0.22783797172331632,-0.14405469178249253,0.09689245269144664,-0.1592051534447135,0.6152123869798327,-0.22667715828506269,0.27815395573750745,0.2532624671845788,0.7042741521676563,0.5058862442780213,0.23533328615367327,0.15107832318659672,-0.24194977853409363,0.015358621493384739,0.08397267062647759,0.4032343101202674,0.7392427946075387,0.16249195009300194,0.49768625782775067,0.044347165145462136,-0.014453586521799818,0.5311708112020628,0.29960069516811005,0.13940569742365044,0.1401900343647832,0.08330071916229449,0.40165880999032727,0.07298333689279449,0.04669755480593079,0.260184111814336,0.7583431741417253,0.26347185517712385,0.5367672969618782,0.30995947160161863,0.4900469204835915,0.19783323347423523,0.8020216722842303,-0.0992096619832762,0.41755354502128916,1.0,0.16473850320821926,-0.17288797642582443,0.11769051128288921,0.2417075062531035,0.06936426898785178,0.3340404271407712,0.3971484343337606,-0.40209608002999614,0.33027744963277805
Frontal_Sup_2_R,0.0766824500261546,0.5715108052426126,0.7507393800456946,0.5557872296869734,0.8672690499861798,0.3013237066918778,0.8865872959096573,0.2602662512920625,0.8517010740911642,0.48027551281255554,0.826837713985553,0.4446088194464783,0.7338689409315569,0.6352468158515927,0.019891454400746963,0.8976329373902837,0.6493614540774659,0.5354852150263019,0.7372796065297132,0.6922685257290248,0.6973763864534047,0.08410224280981149,0.6262034377707563,0.030832678571186278,0.5007249496917014,0.5849580889894651,0.6644826932717944,0.6584538178417745,0.718690495215896,0.12839313867515337,0.5010666202201298,0.42058663358674714,0.2845648239419363,0.8845403539901984,0.2544620728440352,0.459011167998099,0.191857377111252,0.3311681190885119,0.3172359302785858,0.1578002236091569,0.5386591490931408,0.752384926970845,0.5782731525758645,0.5072926584657727,0.5766678588099411,0.3689018739678128,0.19331126529168183,0.6257070895717093,0.5716624449685773,0.07799858939031508,0.19813926411745622,0.7198803525419507,0.801448944699976,0.3403517949234263,0.2694838357733629,0.010428929297769386,0.09930783685735434,0.8973000142483621,0.35586063794102496,0.49849379070061306,0.5814995563880171,0.536615518067584,0.26897367058214555,0.33683660734261234,0.5060235368729599,0.16473850320821926,1.0,0.2351655186365344,0.608339474965527,0.7612449199993324,0.5747350858396905,0.10274526590837492,0.7577835896370695,0.2549708813305424,0.38551439881217275
