,Cerebellum_9_L,Cuneus_L,N_Acc_L,Thal_MDl_R,Thal_MGN_R,Thal_VL_R,Cerebellum_10_R,Hippocampus_L,Frontal_Inf_Oper_R,SupraMarginal_R,Pallidum_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Vermis_8,Temporal_Pole_Sup_R,Frontal_Inf_Oper_L,Vermis_4_5,Thal_VA_R,Calcarine_L,Thal_VPL_L,Angular_L,SN_pc_R,Cerebellum_8_R,Precuneus_R,VTA_R,Red_N_L,OFCpost_R,Thal_MDm_R,Cerebellum_Crus1_L,OFCpost_L,Paracentral_Lobule_R,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Temporal_Inf_L,Thal_MDl_L,Cingulate_Post_L,Putamen_L,Cerebellum_9_R,ACC_pre_R,Cerebellum_3_L,OFCant_L,Vermis_9,Thal_PuI_R,Thal_PuM_L,Thal_LGN_L,SupraMarginal_L,Rectus_R,Occipital_Mid_L,Precentral_L,ParaHippocampal_R,Pallidum_L,Thal_IL_L,Vermis_6,Insula_L,Thal_PuL_L,Caudate_L,Cerebellum_3_R,SN_pr_L,Frontal_Sup_Medial_R,Vermis_10,Frontal_Sup_2_R,Thal_VPL_R,Lingual_L,OFCant_R,VTA_L,Precuneus_L,Cuneus_R,Cingulate_Mid_R,Heschl_R,OFCmed_R,Cerebellum_6_L,Cerebellum_Crus1_R,Rectus_L,Thal_VL_L,Postcentral_R,Thal_PuA_R,Caudate_R,N_Acc_R,Frontal_Inf_Orb_2_L,Vermis_3,Insula_R,Cerebellum_6_R,Occipital_Inf_R,SN_pc_L
Red_N_L,0.3651468217711531,0.39580607840389626,0.3305609031340856,0.14203881914760477,0.31880335749553507,0.6226789338104979,0.5208994991216227,0.6086777244999173,0.5558584538076495,0.4257001878507007,0.2235195782195562,0.5222812763481829,0.286141994987101,0.25676285544063143,0.07290991802400294,0.3979431924495677,0.5185915185199532,0.5851838392424019,0.5919934139169944,0.573144629761064,0.43440770633122827,0.22761387518574397,0.6223877470083453,0.4277237087490073,0.5921259712291257,0.3721336486099096,1.0,0.22936080440112241,0.14665716110984112,0.3963490459822047,0.4702670426962724,0.3866815180128087,0.013756983995832951,0.5849658059843541,0.5029865925357874,0.0969505222639381,0.31508859858690724,0.37236390547285436,0.3173880488644823,0.23995450358828718,0.29855099694895143,-0.27171195683158816,0.2474928695402786,0.11344480808143317,0.5139627425003204,0.42720665223280124,0.5955137134279131,0.36507301196817277,-0.1098452296097941,0.6825120119002442,0.5211295271478966,0.12706136369610121,0.3782195398175065,0.26726154375219485,0.5734683380283041,0.2620263029404931,0.42648557315357777,0.4960290263562133,0.31581808347458207,0.5458281403096383,0.37777857340219284,0.5425387466583063,0.3281499878029591,0.5510245522941444,-0.0706565971159644,0.2533691946354244,0.41922184234993604,0.34157920355606763,0.6067560675119221,0.2246814063312481,-0.26046927014590116,0.54238732899889,0.4874576962338587,0.04517030639955977,0.5854544982877347,0.43556356923721556,0.08885037014157088,0.5788570053351684,0.2475676580056089,0.46961411073391557,0.5471690508579595,0.5766107082123167,0.6041723354647305,0.2566233537087659,0.5404113327197784
OFCpost_R,-0.0801710201887876,-0.013654357803604102,0.2698683131329595,0.2706485704944838,0.07531992920618923,0.3116448117671793,0.2990799640390302,0.48727492602049133,0.22661465312809256,0.03733870138037507,0.47152067947215426,0.4442609223871914,0.5481047771920435,0.29711820853224125,-0.1467428696236474,0.7536568416409453,0.2812726707600645,0.45815755559241883,0.28048957298971144,0.1171279772054907,0.15484751461820614,-0.058842481864282904,0.5008859417136361,0.05864550067745253,0.20508422382502983,0.7154339222329149,0.22936080440112241,1.0,0.0986243814915295,-0.024400241408443046,0.532587135547875,-0.1453109156140405,0.6184558254300039,0.3283703242032975,0.31221335256796146,0.08248636083996173,0.49892277682922553,0.44897494549964945,0.173852977301707,0.5339668780305525,0.42987776777544034,0.3787955321150567,-0.0429220471226885,0.06431833767356335,0.1918104311800984,0.32970564804280844,0.08460740030580406,0.688005727863746,0.03183114099062012,0.3290688682579069,0.6200056942781234,0.33168900830421266,0.30056393894569816,-0.31508921776504106,0.2698032452356818,0.059953443753113955,0.3906762125496729,0.5139790356208099,0.7040518352042469,0.4371797238153114,0.2937740719883067,0.4446088194464783,0.3044262725318817,0.2284084827191315,0.7331514984511437,0.012035081292674311,0.19157033889940672,0.02200571124248823,0.36658813068299534,0.08643422300373628,0.5786998153667959,0.0725514565351887,0.12502918844011246,0.743421817581267,0.2903700732663395,0.09670646241715498,0.27737128783026244,0.4262203482997568,0.20483283334085284,0.5031481546818235,0.47404029289771715,0.3639011506714191,0.24850279536683414,-0.0633780772343718,0.30312643881030993
Thal_MDm_R,0.1670508851286042,0.06263198722360264,0.5552826767477604,0.55608549637803,0.38026174541786345,0.08413063518283301,0.45145130491496827,0.35536407814802834,0.15788359736915264,-0.04718169863385427,0.5100794736976602,0.34011808777893787,-0.18832967829119404,0.2905428594691369,-0.1303285129592818,0.07196175731796134,0.17972642703598066,-0.0029598327335163634,-0.10547455866433326,0.0787923641107061,0.020292096443034643,-0.09059862575681744,-0.0812519439327667,-0.06434691518557806,0.009967618386224205,0.0560594812831889,0.14665716110984112,0.0986243814915295,1.0,0.0027724834427477318,0.26566637019930434,0.03441317289740022,0.20372712455473996,0.07735533001976733,0.27634819189652116,0.45642009020943985,0.5321697913288075,0.5279178513992726,0.20891877748207427,0.08076469703747487,0.24546185806810972,0.5014173183436276,-0.16204764082658354,-0.10372318434039765,0.17398413685789127,0.33672715951734733,0.11025671688966845,0.327652106370468,-0.060642410633702605,0.2717809831152221,0.32179976256048565,0.6017445184434337,0.298911460836605,-0.29018743984871553,0.16724679114212382,0.17868735449487072,0.5440800005379601,0.2503654078908499,0.015727037359443627,0.23201402851002131,0.43015065194080127,0.33683660734261234,0.32977023069992845,-0.20284065731517725,0.23831338806490818,0.4430370106794262,-0.0590425986861189,0.02575551558099606,0.45379957942715726,0.056426719271501,0.3077556177814247,-0.1360134467135988,-0.11310786504346508,0.2963583513613562,0.1378350319753302,0.14974877087825803,0.3589550047416154,0.1554255616141698,0.07048000809061064,-0.18672215469271006,0.22956020302817984,0.09484554019061295,-0.12301343780699052,-0.20911136874085967,0.29472144128766087
Cerebellum_Crus1_L,0.5985657764798439,0.21240150372466526,0.022236446094483275,0.13127343576989436,-0.06566002900809775,0.5379652420715424,0.36405009061307336,0.4353770415675582,0.27535885367012086,0.08734291922011296,-0.05703701622936101,0.3080534033992924,0.1258774711154811,0.3674984068340968,0.25243023957013627,0.13035847263542233,0.15865453342907562,0.5159724558464048,0.5513422493326235,0.5400035598742704,0.42228568660910365,0.01617463319666905,0.3095781535755082,0.6888743069602152,0.34373891749033647,0.2538009797840391,0.3963490459822047,-0.024400241408443046,0.0027724834427477318,1.0,0.37316992601768656,0.030644999423578113,-0.16694794879667207,0.3037000048248893,0.6533494812826192,0.10547017887865122,0.2606466388286205,0.19259663631453094,0.5818341941408778,0.13324935039669303,0.31851716095762606,-0.13146614642838259,0.5508286763465321,0.0029893585967480352,0.43856183945128985,0.03724873086542669,0.36482091207328554,0.09478401724983812,-0.3644966176072627,0.21032744319783522,0.30765363700182125,-0.04721085535629432,0.13118021814423605,0.508631775080914,0.3732043124568009,0.5132369828805715,0.2945936530708466,0.2124514123058191,0.18631096300198724,0.13670940492629371,0.35433470642200166,0.05807445408967046,0.1753537412195008,0.6301646273406978,-0.18966665488200987,0.36499466856401735,0.13447675407300275,0.1736330470958802,0.3306266890892534,0.21188826348975603,-0.2869395660038394,0.674800295693866,0.5807494603124217,-0.1106886458973551,0.3442347260334293,0.02782674866621959,-0.1469269562253359,0.2955163174035013,0.24723933005250176,0.3039380817954011,0.2731229304623821,0.30611715940557455,0.6298251413056646,0.4298456203048444,0.3538783371969516
OFCpost_L,0.25866982792160703,0.16474480617312154,0.3620717138875876,0.1673876804088019,0.19900556521039167,0.44620126733695054,0.5683114141220825,0.7508204688163107,0.5050677605022766,0.1476421022423875,0.3844596954043564,0.7127140301111784,0.49441565625436995,0.3833713437010767,0.19539713253955046,0.6053839093839308,0.47251721166064686,0.5686417416520354,0.430164817895938,0.4795231743413541,0.37275119982761773,0.00956153362766136,0.599904790029954,0.47287933742918253,0.4125539472520267,0.5063924288800851,0.4702670426962724,0.532587135547875,0.26566637019930434,0.37316992601768656,1.0,0.0611331619838889,0.3203240226262333,0.5848141962296474,0.5703092316658702,0.1205907861245226,0.6217329818296898,0.5607098583728362,0.4575777436994119,0.5224074433151807,0.5329171308718756,0.29856299052165747,0.3838778299862855,0.23257760370431885,0.4701429818669185,0.5423438615271411,0.41479825946749704,0.5369820250193064,-0.2932719500203349,0.5647641578799711,0.6332047915756149,0.3047899160740292,0.3423157827397781,0.18490126702866244,0.6707346556837503,0.4469292188236066,0.6021891853632461,0.6110039521849752,0.46499253313966954,0.5821039611700619,0.4891393861807719,0.552553957218852,0.3748772578239044,0.5680187687651093,0.43441479995563886,0.29797161315674814,0.2933544486701343,0.1359917255764664,0.6399489734645909,0.32343229936802703,0.12152522377333716,0.4682633506545227,0.5398951812244132,0.30532747920016523,0.49458212714153243,0.185574603344094,0.22368651450686128,0.5806925106275952,0.28264512290401755,0.6315100787476133,0.590506715575006,0.6043626465145935,0.6112879693160388,0.1924898895951458,0.528239251824795
Paracentral_Lobule_R,0.13825829317470362,0.7847881871172007,0.0024003683646964475,-0.20517463511700776,0.40010371591118,0.19178775263921075,0.2688984305055645,0.15660558982182496,0.35744413684686555,0.818091819333736,-0.029164441304121835,0.06748685187610715,0.05269132463598364,0.14756250015855144,0.1977621107832685,-0.01988093849342187,0.30691340840783593,0.3399461162219631,0.34866102865108617,0.5489660898463746,0.4212167499502348,-0.011809667663639093,0.1812777733365924,0.03548437054660159,0.7831138972368751,-0.13782503424844905,0.3866815180128087,-0.1453109156140405,0.03441317289740022,0.030644999423578113,0.0611331619838889,1.0,-0.3699792175395964,0.3220106257522605,0.17712616401368614,-0.20111605875997715,0.11091584233242736,0.03616073716085991,-0.12430412949862578,-0.16469216817082816,-0.17016280140907258,-0.27760458155193335,0.010063607970007838,0.23115656704399856,0.12513755073455282,0.1263331584331019,0.6089821127542049,-0.09436791492405773,0.2647496260751905,0.4519918500263353,0.018218104680205814,-0.19011033583807355,0.2741335623886364,0.4153909543976742,0.2511007616444491,-0.022285316167718425,-0.008882245468670037,0.11906716221662549,0.04780889390461745,0.2044490936523287,-0.06012899833125745,0.47437075338068696,-0.009626398115353148,0.22183270528346544,-0.12765123843716528,-0.18148969626524739,0.7911799473349782,0.7404583502140871,0.34975692657600893,0.04098759537063731,-0.20622968723724244,0.36837234064656027,0.11467793591535125,-0.21913551378890028,0.3572081535157383,0.8015945625009611,-0.01223472704779191,0.09573991230827934,-0.16807618097705457,0.14821647953142159,0.14260244244921738,0.36181653175552503,0.20598320635966683,-0.09006199730079575,0.12213615389139704
Frontal_Med_Orb_L,-0.1363991813746026,-0.3759904946852112,0.3567594809395136,0.2573225850856267,0.09793327607512854,0.04085390752926063,0.13577388363992576,0.28164653971057274,0.160641429259024,-0.2389392020549345,0.48794810256365256,0.3647592895071069,0.25842707118684305,0.14500550681243776,-0.3643828490908399,0.4347837916839232,0.2646513090932315,-0.0052261234085821074,-0.10170754595028468,-0.16631807098118592,-0.18814641747921437,-0.056472931265099856,0.1739769535133602,-0.13224050716054192,-0.17623137052070637,0.4025452580623935,0.013756983995832951,0.6184558254300039,0.20372712455473996,-0.16694794879667207,0.3203240226262333,-0.3699792175395964,1.0,0.22136824868263943,0.1783051457112032,0.1665661533655345,0.3100194648977295,0.4378370002001154,0.07960947767318245,0.4352063915171693,0.2973382433653043,0.48304584837489467,-0.2147411113041198,-0.0023913087007688487,0.023367568755841863,0.38116704335644497,-0.2569405797626795,0.5741567839353876,-0.022329910230283176,0.2020028509875876,0.4904384359151128,0.4975756597033524,0.16352736105739388,-0.5143822352931579,0.18624219249291132,0.00874420307300636,0.4201950652224856,0.3249660790088789,0.33923498153886494,0.3730847375968667,0.239662098420538,0.3172359302785858,0.2683736146507887,-0.08761961171184984,0.5830741177419301,0.2001411739178273,-0.18663807662015275,-0.28610261005226295,0.2622733331915788,0.15972929108043818,0.4013487029261246,-0.2230178523525575,-0.09174410553284106,0.5793112375062361,0.009542361782150894,-0.05343131975801958,0.3980866716134656,0.33183331647055153,0.25741627572315773,0.24264394494108507,0.3414787865870202,0.17123927305143588,-0.024565059187746055,-0.23847698369621836,0.26497161785923184
Frontal_Inf_Tri_R,0.4470755513188541,0.2403587962652127,0.45500393825640684,0.026009599122497076,0.26826390337496653,0.6425909084036793,0.7462793645689972,0.7858281345164826,0.9143574989428915,0.3694657033942884,0.5452974384465884,0.830503143348427,0.5512390863404468,0.37664105917998497,0.33486602462082055,0.6239841018533484,0.906611458194864,0.6067238012365976,0.46515780434341575,0.688540695868277,0.43416474566780366,0.00852722444939549,0.6488214057253855,0.4601063180394223,0.569448823874528,0.47360839583780034,0.5849658059843541,0.3283703242032975,0.07735533001976733,0.3037000048248893,0.5848141962296474,0.3220106257522605,0.22136824868263943,1.0,0.6866662067321855,0.1921720326141061,0.4261555914723193,0.6560633571242565,0.41026081806354514,0.5904826676348216,0.5527246780815323,-0.028242141285303383,0.43455849907521976,0.22976468592208604,0.5711603534337465,0.6900727931053281,0.5591223534773615,0.46617377776363683,-0.06128527663188813,0.826813625546705,0.7301239264901652,0.36554647520172956,0.44959734263408296,0.2257282077155864,0.9281877196221525,0.2905037057622975,0.6684300864372431,0.6823198638144868,0.295477113190531,0.8592069118642283,0.5313840482318859,0.811744413072074,0.49329004748801303,0.6978607637746138,0.1982445258183219,0.2978926242115314,0.4552578773656619,0.24301887696672658,0.8121495008769987,0.7300613009230842,-0.24641650998617354,0.42470553821819607,0.4576010378918348,0.095797900164632,0.6697494414852392,0.48668492474710984,0.3286281984132313,0.8695264581271327,0.41198187257343816,0.7169638162869204,0.7638702046736953,0.9142419161500321,0.6374362851118712,0.14017595839761166,0.4805761604045812
Temporal_Inf_L,0.6094609521914187,0.2283722964463026,0.4084363999376001,0.18095521782669707,0.2339706446623791,0.689122322929512,0.7204191711831931,0.798322816505502,0.7000276500388611,0.22337635843734277,0.518257664754751,0.7078225999999244,0.396231222505889,0.6161470567160068,0.27064627178624817,0.5022003002480694,0.6779041700198076,0.6497184530993342,0.5519982603919694,0.7204932873466152,0.4655778131543786,-0.08160758809041627,0.4203359166031145,0.5596637329815634,0.539599081318777,0.4827758163003744,0.5029865925357874,0.31221335256796146,0.27634819189652116,0.6533494812826192,0.5703092316658702,0.17712616401368614,0.1783051457112032,0.6866662067321855,1.0,0.28529533948448915,0.6618480703730825,0.6327930100366823,0.6713821398959847,0.5194074013655778,0.6593044355351705,0.19751595982661074,0.5037875090076518,0.1409419752165191,0.6622442738664226,0.461869046627283,0.42025434449737153,0.4121195662507608,-0.2326969690930212,0.5911613576951824,0.7058839659270717,0.39298262310679355,0.40876564827709205,0.26435506859670155,0.6997058284747368,0.46242194001046294,0.718179028246723,0.5669155045115397,0.35137663578652073,0.5855653189402593,0.6069260691306033,0.5914324807076008,0.529632635844316,0.7041450037459864,0.23560819433271998,0.44960385696144173,0.35329433804497185,0.2724620694651879,0.7602301315081773,0.5550107471046647,-0.05593588516245636,0.5171320407349184,0.4431509144631617,0.18508003847010687,0.48626475401845265,0.3323785524828478,0.2953779322096511,0.6681650784611612,0.4408997699884742,0.5500517102436131,0.7221555003462118,0.6922336985301444,0.6172060992288455,0.1690688045925616,0.6180526671954223
Thal_MDl_L,0.12283036728362848,-0.18683252468230713,0.35405611079059,0.34940721042104383,0.13989401930103393,0.2170486959319257,0.34361011679829734,0.2822798668113208,0.23885375112085885,-0.2367319550288274,0.4644819725579872,0.3233873123193077,-0.033438553689005085,0.2796912577464346,-0.07796878047076305,0.20182491249361675,0.27249288355717977,-0.01350559631632846,-0.08169418761701061,0.02231197658253817,-0.010844628497560623,-0.14547096425669667,-0.07457238199426797,0.048749067287915546,-0.14613207145063764,0.22490081866238953,0.0969505222639381,0.08248636083996173,0.45642009020943985,0.10547017887865122,0.1205907861245226,-0.20111605875997715,0.1665661533655345,0.1921720326141061,0.28529533948448915,1.0,0.27212026003223033,0.4260131189550213,0.22406404214427314,0.25907987128223225,0.3393914674738437,0.3154139774416246,0.03247351264780277,-0.15020067377358784,0.23786586111347827,0.2379394595090338,0.005407004645112505,0.2533904572018939,-0.03385092113580032,0.19377674426368827,0.3284733098418893,0.47003792855165627,0.288765986988305,-0.23560551554273046,0.2327559246775628,0.17577491440242218,0.49628533514347106,0.22963284275384901,-0.006179805215737162,0.23985691803851092,0.37164084269215364,0.19331126529168183,0.36696981269991474,0.031030074601599723,0.13839042466402984,0.4518073877214205,-0.23324987661416138,-0.1518850058522047,0.3098042026422846,0.3246760234936333,0.11706580284944698,-0.10507133841482512,0.011406595253377123,0.21273620288880754,0.11002897760264663,-0.103781835413313,0.23798335486924177,0.28847751901930024,0.2178449586790802,-0.020887777426540733,0.2921541544152674,0.17884164717436385,0.026478853023900812,-0.025038561892869377,0.2966170188126453
Cingulate_Post_L,0.25255359958517326,0.22398633773968735,0.39967105582987167,0.2369643521132398,0.33858632395122895,0.443779004730869,0.6911903649079468,0.7285925937182612,0.4463735550855486,0.18419125131357955,0.5822777602013539,0.6359778447680627,0.4359272665037455,0.4980573119753899,0.08742052969237667,0.5999788946189375,0.4801410478467362,0.5290825522866854,0.33916133973118134,0.510795763833258,0.4238956474163836,-0.1168772973654006,0.3365926815588509,0.24807865931975553,0.4734570500338646,0.515012220625135,0.31508859858690724,0.49892277682922553,0.5321697913288075,0.2606466388286205,0.6217329818296898,0.11091584233242736,0.3100194648977295,0.4261555914723193,0.6618480703730825,0.27212026003223033,1.0,0.6327166069426756,0.5178904101601307,0.4941076762992683,0.654320554701653,0.4970624341493549,0.24109667919460448,0.17874664521316808,0.5389396445451721,0.4499450912010861,0.2728653814371338,0.5474233947866844,-0.092080274686982,0.49020669413607804,0.6871553900992476,0.4908271071098385,0.4824798445506025,0.03218754923130501,0.4905050352861715,0.2847425331077256,0.6875493202521445,0.5489373574441444,0.4376052705190971,0.4891511489361201,0.5684851127811493,0.5760954626418565,0.4891370938553382,0.41827412843312933,0.5038710989148277,0.39855661095638933,0.4115735999303058,0.1844006659345266,0.7030745342052225,0.31350506098572956,0.3118841959442415,0.25506276993190624,0.2713043459993471,0.4575953666766241,0.408042632900652,0.2881769298803543,0.43137836863749157,0.5335983303051269,0.3383852573825479,0.46518593740683783,0.6812790116802633,0.523079333804779,0.36715174461955596,-0.018326646366116185,0.6405141164591333
Putamen_L,0.3243512651908898,0.012029506537020795,0.662043048385215,0.3199586006486492,0.40549750262218065,0.510134493341371,0.7406687032960309,0.7637905068167677,0.676855218549194,0.07991806522995924,0.7772990897150136,0.7866080714405121,0.38096937478187615,0.39986575740873415,0.09162701951322214,0.5618349760082952,0.6946336160443933,0.45995134168905455,0.24996646791388732,0.3949412475205285,0.24473508794346516,-0.023969858501913296,0.39255913297371947,0.2563659035512549,0.2904823766858551,0.42113101931476804,0.37236390547285436,0.44897494549964945,0.5279178513992726,0.19259663631453094,0.5607098583728362,0.03616073716085991,0.4378370002001154,0.6560633571242565,0.6327930100366823,0.4260131189550213,0.6327166069426756,1.0,0.4449829445470038,0.5680124213421928,0.6836982934116372,0.38446272533655484,0.146007259618409,0.1316968359786803,0.5448069320012554,0.7166041551444859,0.2633611643315712,0.5597641846675493,-0.10119714114774524,0.6536522460132614,0.7523225139072601,0.724165369711985,0.5082830436179933,-0.1273531211806883,0.6604568971941597,0.3533455831468574,0.8324247207483085,0.6950623523632493,0.41900009893824236,0.6731164346853252,0.7063235894077589,0.6908578038845236,0.6282671314067093,0.3640881667159695,0.4149720744970062,0.36039031932025306,0.170166054924568,0.0719436753476315,0.741403835419206,0.5287701328935522,0.16242149314149334,0.12543035166541167,0.21644179243615505,0.4200084354612994,0.4038953841171977,0.28790549297482126,0.48973018176378774,0.7311692031973874,0.3049600224469488,0.44613134122926706,0.7538181743735787,0.6583886690538356,0.3438770287527434,-0.04143155858112776,0.493631525986894
Cerebellum_9_R,0.8251222172248711,0.1323749221889271,0.33696698134851444,0.24991010956809678,-0.07073811856851542,0.6052991698755756,0.602399726285357,0.6025009131880553,0.31356181818111245,-0.08909020048686242,0.29989585465606117,0.610615643393927,0.15338560909099297,0.15163208853939242,0.16030826622086455,0.42946394585670694,0.38268273332283287,0.5561284265312394,0.5931486561057412,0.5769480555063525,0.42863119140912975,-0.05571742013331079,0.35444034496385807,0.8316996271313661,0.2760541551750845,0.39126936200988305,0.3173880488644823,0.173852977301707,0.20891877748207427,0.5818341941408778,0.4575777436994119,-0.12430412949862578,0.07960947767318245,0.41026081806354514,0.6713821398959847,0.22406404214427314,0.5178904101601307,0.4449829445470038,1.0,0.2651503053200348,0.5666826381749808,0.04893788045560774,0.47811986494216746,-0.15722879710367663,0.5511768148497203,0.34417878858603546,0.3471715968933915,0.2729794957595027,-0.3483261815371518,0.44383278899566037,0.5783283952890927,0.19080676123126836,0.29963399323846057,0.2974472870859815,0.4488942620568949,0.5273744751690017,0.5365783471363452,0.4040033897205482,0.282494583854868,0.38939025965482893,0.6617978952342898,0.231123848308688,0.2634498619077286,0.6103712469155216,-0.011317770877608864,0.5454303123884384,0.08319924770225942,0.12577736114507262,0.5742437838177799,0.419138805786293,-0.16315061496082425,0.47381156756518794,0.6731078968272253,0.051134990962270276,0.45700634274065394,-0.09114118550971072,0.0824527136134961,0.5423527906132992,0.3782043718438842,0.2988768649786017,0.46622163297822306,0.36766169390404646,0.6142787109457936,0.4988925647430861,0.49201756484645753
ACC_pre_R,0.07832331083733657,-0.3294509764985012,0.29987960589770374,-0.10518075275928453,0.04511362608292552,0.3298390495971441,0.5367705129695549,0.6066785146570121,0.5629431158450728,-0.19156196948521878,0.502355393290508,0.6400121804753727,0.7542339777850088,0.4526434360290012,0.2541454947474816,0.6056006865273494,0.6265703843159415,0.3050544636663623,0.12824745161322015,0.18156275663335641,0.20073643186893075,-0.02281326465335799,0.4040785030436625,0.1308705737453564,0.12017459395952486,0.5899731253240427,0.23995450358828718,0.5339668780305525,0.08076469703747487,0.13324935039669303,0.5224074433151807,-0.16469216817082816,0.4352063915171693,0.5904826676348216,0.5194074013655778,0.25907987128223225,0.4941076762992683,0.5680124213421928,0.2651503053200348,1.0,0.696533424471993,0.44947431142127126,0.40834211182839236,0.371340321389869,0.41114646301755065,0.5139342907694397,-0.03890434677216332,0.518679424906077,-0.08316171067969538,0.38490735136562965,0.6048001210326963,0.6144090099234673,0.20721346093322085,-0.1361281479116809,0.611412082144507,0.21003199256056782,0.6669410363425212,0.577368943373942,0.38065120770334154,0.5844026155209229,0.3648797682545417,0.5007249496917014,0.5226970908708396,0.3718065600531163,0.6000811112589989,0.18084142079179033,0.03349486232192771,-0.255931473583129,0.44712471934212494,0.5787649029242766,0.1767337441266688,-0.014932070586213467,0.08397993041387376,0.4659880288150076,0.2532387548733396,-0.04129288837080196,0.5234547568168859,0.6432229153096847,0.47185551556368766,0.7161231301124223,0.7353022263031258,0.6330277778834751,0.2522625058848016,-0.08732080008002557,0.3819751547106249
Cerebellum_3_L,0.32443230118990424,-0.10581966481908346,0.34629240896597785,0.15270555828548926,0.1042619222450569,0.4800517241901602,0.6871344864082338,0.7630780691949557,0.5562729722182571,-0.10765254343019065,0.6234354129195024,0.7150354458225852,0.5408720403012455,0.4566914697922856,0.3198111186936972,0.6156664686397538,0.6051337951803979,0.512955800123381,0.28222821183625124,0.42102767720886086,0.2915235418628225,-0.01559265796061179,0.35232417296664503,0.36867658532973585,0.21866420691576424,0.5469291770681456,0.29855099694895143,0.42987776777544034,0.24546185806810972,0.31851716095762606,0.5329171308718756,-0.17016280140907258,0.2973382433653043,0.5527246780815323,0.6593044355351705,0.3393914674738437,0.654320554701653,0.6836982934116372,0.5666826381749808,0.696533424471993,1.0,0.3819826844903947,0.4689861420899161,0.21030335144804937,0.6465856414678319,0.5541640178591539,0.1621981690826183,0.47605940075579506,-0.20132269733948108,0.4503507698247066,0.7150987590231436,0.6027482532586826,0.35090289349189524,-0.048541508189267016,0.5986500553500315,0.3480085729197589,0.7491153647078422,0.7557179760636193,0.4122159150560391,0.5251285495296557,0.6421038585664198,0.49811852162425796,0.556087383307564,0.5642656537860024,0.4329012090347486,0.29714944848467145,0.11241230757121294,-0.08327369725683545,0.5794918439083601,0.546957169304834,0.1971346818628466,0.17646199624763623,0.2704136057563978,0.357973890066062,0.3058741855282093,-0.007046555400255944,0.3800153172536329,0.6727474139245936,0.37595469797994213,0.5754409253037669,0.8372032699606771,0.6112795090796833,0.4294670939903854,0.13663700711399257,0.470497595344742
OFCant_L,-0.18883979173174525,-0.3881037884470003,0.25732426583284745,0.1272657264127857,0.09631476873933367,-0.21202808444737756,0.16107835652848376,0.1940082183224216,0.0019844433154412944,-0.3956582802471479,0.4104242731576823,0.24838720962386357,0.21772964787184823,0.28712043481850746,-0.03822559152187588,0.1890821169446989,0.11321813846280418,-0.12900290336022474,-0.37045838045457424,-0.1819299109895534,-0.23902064777848483,-0.13585947748822869,-0.17846444671036465,-0.2502825174204534,-0.17554243936588107,0.19009593603351402,-0.27171195683158816,0.3787955321150567,0.5014173183436276,-0.13146614642838259,0.29856299052165747,-0.27760458155193335,0.48304584837489467,-0.028242141285303383,0.19751595982661074,0.3154139774416246,0.4970624341493549,0.38446272533655484,0.04893788045560774,0.44947431142127126,0.3819826844903947,1.0,0.010041058467785963,0.21126294267324025,0.00956966925267271,0.14104053138288064,-0.3447977163790904,0.3311417412147165,-0.10918048392454846,-0.029053791799776466,0.19474286692752976,0.6418366114334101,-0.01878103863399038,-0.39385942657110995,0.02992678041739413,0.005923430662965057,0.4461082015437054,0.17255599665351998,0.1355295941228982,0.06248613758798353,0.10433303461230303,0.1662427811391107,0.27808646586317365,-0.22631810150914092,0.7146330933546462,0.12613070674094432,-0.19713931332633836,-0.30026460687850026,0.14634314384874658,0.17423600172829365,0.6449433225994464,-0.3670297926032349,-0.265055403038031,0.5270477719068267,-0.29389809252919247,-0.1983343861933717,0.457796830764302,0.02691102567094735,0.14646285435323525,0.06597179324015486,0.21769242293315458,0.03851810736596696,-0.2637494820349779,-0.3656794651582498,0.12523719533358008
