,Frontal_Sup_2_L,Thal_PuI_R,OFCpost_R,Rectus_R,Parietal_Sup_L,SupraMarginal_R,Frontal_Sup_Medial_L,Cerebellum_Crus2_L,Red_N_R,VTA_R,Cuneus_R,Caudate_L,Cerebellum_7b_R,Cerebellum_6_L,ACC_sub_R,Vermis_9,Angular_L,OFCant_L,Vermis_8,Caudate_R,Frontal_Sup_Medial_R,Thal_VA_L,Putamen_R,Hippocampus_L,Thal_VPL_R,Thal_MDm_L,Pallidum_R,Paracentral_Lobule_R,Cerebellum_Crus1_L,SN_pr_R,Frontal_Inf_Oper_R,OFClat_R,Cerebellum_9_R,SN_pr_L,Parietal_Inf_R,Occipital_Sup_L,Raphe_D,Temporal_Pole_Mid_R,Cerebellum_4_5_R,LC_L,Temporal_Inf_L,Occipital_Inf_R,Temporal_Sup_R,Thal_MDl_R,Vermis_1_2,Angular_R,Supp_Motor_Area_R,OFCmed_R,Fusiform_R,SN_pc_R,Thal_PuM_R,ACC_pre_R,Frontal_Med_Orb_R,Thal_VA_R,ACC_pre_L,Amygdala_L,Temporal_Sup_L,Thal_MDm_R,ParaHippocampal_R,Cerebellum_Crus1_R,Lingual_R,Thal_AV_L,Precentral_R,Cerebellum_8_R,Vermis_4_5,VTA_L,Red_N_L,Thal_LGN_R,ParaHippocampal_L,Thal_MDl_L,Frontal_Inf_Tri_R,Heschl_R,N_Acc_R,Thal_PuA_R,Vermis_7,Cerebellum_3_L,LC_R,OFCant_R,ACC_sup_R,Thal_PuM_L,Calcarine_L,OFCmed_L,Lingual_L,OFClat_L,Temporal_Inf_R,Occipital_Mid_L,Precentral_L,Thal_VPL_L,Cingulate_Mid_R,Insula_R,Frontal_Inf_Orb_2_L,Paracentral_Lobule_L,Postcentral_L,Thal_MGN_L,ACC_sub_L,Frontal_Inf_Tri_L,Cerebellum_4_5_L,Parietal_Inf_L,SN_pc_L,Parietal_Sup_R,ACC_sup_L,Cerebellum_3_R,Precuneus_L,Cerebellum_10_L,Pallidum_L,Frontal_Mid_2_R,Calcarine_R,Thal_PuL_R,Thal_IL_R,Frontal_Mid_2_L
Frontal_Med_Orb_R,0.29386674147222,0.26191957446507236,0.3098840438666758,0.2771564936793358,-0.10614106477904356,-0.26773134914594393,0.17384143390687218,-0.10530054179438934,0.22904065492987918,0.14366841748813064,-0.226588300086999,0.43333016253583423,-0.47712455895419004,-0.46184050840529656,0.335060996366373,-0.07068213972493192,-0.2612127855503474,0.7794424667982242,0.04349314001179723,0.03175765296431961,0.10305876570684724,0.22371510415386275,0.5259373061871013,0.22034948426445244,0.2616100625213084,-0.034210912670791,0.4671084051657242,-0.15880538809496025,-0.285432488557232,0.11894339642482588,0.16926865039086947,0.14012597806217766,-0.12370589237782643,0.08632768047605463,-0.14247720995676103,-0.3817964562622509,-0.3828920770163397,0.5064106741158515,0.1264220865637978,-0.17256008907144,0.12833811108638635,-0.46158311759683074,-0.05053552742453906,0.09417749014840493,0.19083092781583752,-0.4031765627869141,0.019999972462775018,0.6200593050983578,0.01367540492455861,-0.17947549414031672,0.28146434540611626,0.48657551804433863,1.0,-0.40640706737902815,0.6949597873310575,0.06547593760687949,0.010497501887215543,0.5005243571719621,0.21543810716440367,-0.4568730722052687,-0.12448605492343164,-0.5693170624175783,-0.0006161588224169389,-0.4122963108075867,-0.1403584631774593,0.009608527874926696,-0.2388326677087632,0.237531812351492,0.058383794383389885,0.3562539428843156,0.07289281407845241,0.17702932886205733,-0.02095892669397312,0.4573788536535523,-0.23051245953891036,0.368300579750324,-0.32330617237545084,0.6575457555150261,-0.056376114778366015,-0.0198209676727803,-0.20236907092036172,0.7504464193549866,-0.2879951992006346,-0.006477465206835227,-0.02170470811969741,0.1534644673515919,-0.004876013912951672,-0.1524374446568706,0.12583616671729,0.19552627407995682,0.10801401016237684,-0.020368582326035133,-0.1318730379120003,0.28826997274538807,0.015607414427901662,0.13654757416031704,0.18751222959815453,-0.2737630550533969,0.14655260530621927,-0.2490648018375798,-0.014929450171580922,0.2644828270861704,-0.09161924476373622,-0.1184623469407536,0.6643961955497094,0.25395341859181736,-0.36244852490879703,0.17085102763294416,0.12287513119653895,0.21614044686283143
Thal_VA_R,0.37369273097369765,-0.03949574526926513,0.28048957298971144,0.3195495535821479,0.16048181023156946,0.44871875495173563,0.39193285841109904,0.2346137391540658,0.45646161586990275,0.41341530873962024,0.5449532090196045,0.27847180183736986,0.5752978696399786,0.7417306341169633,0.006671353223393947,0.3075861270283505,0.046127707472866306,-0.37045838045457424,0.08913002339206696,0.49051090569502936,0.41141141261497854,0.3759595716162756,0.12919707321640245,0.5383350309413941,0.11945477904900449,0.4814570258322476,0.1299445520655151,0.34866102865108617,0.5513422493326235,0.2663107000430571,0.36031584004373457,0.37727816447309775,0.5931486561057412,0.4366441340787234,0.08201273830140907,0.32627539690284457,0.18591321535569635,-0.09264092839684376,0.49971520204655767,0.29889982715237373,0.5519982603919694,0.481595157387193,0.6037497658679121,0.112708988748441,0.3550280548719005,0.46992933470873754,0.6237203711143542,-0.20767505879134032,0.6690290342472753,0.5520307568563622,0.29777103435400015,0.12824745161322015,-0.40640706737902815,1.0,-0.13542504959892893,0.315274355105147,0.5656596516931378,-0.10547455866433326,0.5114920475902655,0.67320375538701,0.711535844840191,0.7531132037921127,0.470021135420631,0.6857508326765127,0.7807895247609001,0.2264161237324832,0.5919934139169944,-0.10940713827592644,0.5672310676167209,-0.08169418761701061,0.46515780434341575,0.17897196506729757,0.15375340593627715,-0.10149587274620231,0.10467232958028556,0.28222821183625124,0.2130380729239012,-0.07382142279578499,0.4202824063604385,0.44376821415305756,0.6889135790533204,-0.38167022669558587,0.7052440113595193,0.4963267455714885,0.6170373302624337,-0.06931545753063914,0.5547467081576588,0.6807371718311511,0.5207491403943714,0.48443165561087886,0.5157362679879965,0.3809207377370188,0.595136879678578,0.07740875365961591,0.43349649497790893,0.480073299057354,0.5333998468326747,0.586865359677743,0.49469542488163376,0.23159681375425428,0.5459501011476529,0.38954927620144797,0.5599992981179922,0.6378677176053795,-0.17011548754472455,0.3627703396182115,0.7777733749088691,0.20314176733140207,0.38864398771804143,0.44615390294629076
ACC_pre_L,0.7720290082089943,0.1595306118113541,0.47727422084904997,0.5782516266560287,-0.15357234247562954,-0.18124342683636135,0.6255078106187052,0.04693984574081314,0.5009243316571453,0.3835293332743492,-0.24002388596199137,0.7561677638653865,-0.0652540317482058,-0.23242487822132277,0.3395587703221201,0.023127924664407606,-0.08976630979095802,0.682848643386823,-0.0220325367346534,0.5534761225585018,0.6293016141016204,0.5593697712327229,0.8620909906062731,0.562452400809306,0.5521943580836024,0.39010591582236526,0.7713606802143383,-0.13889899228253455,-0.11606966605389957,0.37464862824743195,0.5107049340421349,0.39050853521632994,0.19006111883790888,0.19751615996097252,-0.3749231262588136,-0.3760443388098364,-0.11569855352324633,0.6576893474627622,0.5152990859891946,-0.045644417022656286,0.4321137155916724,-0.2959022804938008,0.296478871844992,0.23523394537560977,0.47500017359134444,-0.4386361003116653,0.4375082899253782,0.37650319169655805,0.41584255630654154,0.12916440197100118,0.5016402980401987,0.6792754231176904,0.6949597873310575,-0.13542504959892893,1.0,0.15402131105550734,0.40115952941569655,0.5300923234044027,0.5765150680145174,-0.10545445490334537,0.19556258826025108,-0.24025210430979982,0.36042243189880624,-0.06279904216816563,0.0740642976484291,0.35668770013094,0.1276759369525572,0.4248634014711831,0.4594579659389275,0.47840375021463916,0.5024176047060693,0.5266623240541288,0.3316615750419783,0.6370654821084624,-0.3891572596615665,0.5920723051313264,-0.15036629346332314,0.6663837777177395,0.4753337559163232,0.300652001289859,0.07707835948501889,0.4467814313445997,0.04179598369220196,0.34073455570963534,0.34085140180623213,-0.01379264545009955,0.46267236267539186,-0.06876938770212156,0.5798400345156901,0.486319939779182,0.37776630322740556,-0.04149828841924303,0.28505958250927516,0.19771250889313718,0.1323355011614113,0.5582053160235739,0.5556666570732929,-0.10881000372007153,0.3807777839406471,-0.09577847937407727,0.45260882914276424,0.5195215942424953,-0.0587187147522392,0.21270037143926743,0.8338348092037949,0.708107095498607,-0.09213582509065524,0.39964063212144063,0.40151668476782565,0.6593889895261458
Amygdala_L,0.28535617616086245,0.35395804188617846,0.6537642334671308,0.3732953598022135,0.06205479568527615,0.08093549813421562,0.30175112119047465,0.1912443079321574,0.1988239081825435,0.5303053038836313,0.06656144907901536,0.14913649359411518,-0.11423827240222413,0.11537908381051698,0.7354128482091732,0.21057049396442598,0.07145082370628389,0.1007988871955229,0.1989407979137304,0.34381388320511647,0.2442753079012453,0.22146996554827575,0.23850031019686813,0.3683454488720906,0.2118299394455163,0.22012957783067655,0.21608931351361912,-0.04703524462243855,0.01756796827519643,0.14448115317761778,0.21009733270763276,0.5018136119621264,0.065394047495972,0.6352359349146901,-0.060758876051728104,0.014738126200102114,-0.513063637042152,-0.028793815067894267,0.31566932612714377,0.012442753221308193,0.20732130513504277,0.03066300456331747,0.338660880020222,-0.14657350811275657,0.3326663529061972,0.08709625280171977,0.2763203048515978,0.3260776671257206,0.29011867867213115,0.4928214740031224,0.33301769472848314,0.525012334111849,0.06547593760687949,0.315274355105147,0.15402131105550734,1.0,0.22857466749641295,-0.3147745641965122,0.3532617767466549,0.1077592759790607,0.30792624085312253,0.08302925881712031,0.13423853872183816,0.07157968921108476,0.49414275479815684,-0.34423882629157293,0.2248161609828522,-0.018653902910967714,0.42207797825140464,-0.13660383482441246,0.26977601391170913,0.04218298984162358,0.054907598137439693,0.1551968455017705,0.18173176210318195,0.4550709256970618,0.02168733964684162,0.5449709405988467,0.22307737385915288,0.31773823331045736,0.12945501565656148,0.18506877333462843,0.38591813009515497,0.5557811248111422,0.18185398807788558,0.0442119681187846,0.15691920675452992,0.1634787319800642,0.10140029298842454,0.3786965360404271,0.5960632254457419,0.04152029278506082,0.12380987962775321,0.6196601366083598,0.5157283118558096,0.29549120161558123,0.29291349945486755,0.07673962045959365,0.16961262813358755,0.0026705881194121848,0.39789584357471397,0.4657176498657742,0.27685361921904855,0.1767390882719283,0.13319236252956307,0.27648880229808637,0.14579550385019813,0.00015490583920246847,-0.0029447116659505218,0.24544400628055207
Temporal_Sup_L,0.7801561674029489,0.24894642401367106,0.23365741534050727,0.36822290762498233,-0.13850433129865364,0.29805548179642277,0.6714591424687995,0.3365193919666018,0.673284199151404,0.4670670751598824,0.23582968505957871,0.7026589895169685,0.3942947809247576,0.5608398052543593,-0.003235455118018998,0.6328720376268588,-0.05203255447537745,-0.0013658668050428669,0.47643140016000385,0.8078127524866595,0.7321909111405286,0.4167148208124265,0.6217382401777197,0.8070837610490255,0.5041991754668474,0.47381960588464006,0.4583237245313699,0.27021845541467554,0.47811876241987455,0.5460856651573456,0.8328941965553648,0.5761043825981863,0.5703837387348065,0.26785872841131714,-0.19991034583448458,0.04071355712717829,0.19950272052312312,0.13833817113910818,0.8455008030757242,0.07902935895789943,0.7520926046771179,0.2957667366250933,0.8919006474489222,0.029306249107701087,0.5795266829981127,0.12376589138429718,0.7766386101751376,-0.296297646877638,0.8346188926265927,0.5855508353994138,0.6013406648921854,0.5418271458043659,0.010497501887215543,0.5656596516931378,0.40115952941569655,0.22857466749641295,1.0,0.13563912215179094,0.6800924027470883,0.6011154815820164,0.861113934534756,0.3872843109386902,0.6142192547113597,0.6285772630659664,0.7112216927069894,0.3659737188616886,0.5658024559050145,0.298379975012386,0.6082665806463524,0.20687304263389014,0.8678254892521136,0.7079794298955976,0.3679685813434522,0.22409206444754154,0.2317370231437398,0.6552986028619192,0.3357834312511469,0.09467083272472847,0.8016184793358007,0.7145339001963297,0.7977235824727867,-0.32696755508998293,0.8079163308932681,0.49092210261122116,0.754901214044383,-0.17772590304682875,0.7550842536165657,0.5395327297651465,0.7731602846134971,0.8539342210542531,0.6906003721252518,0.22723805202508024,0.7397685154513789,0.15827415404660664,0.15007909141928075,0.8920551331546146,0.8372825729455871,0.4326588216858003,0.4751665017660606,0.23669590558354048,0.7969398093199701,0.7055288722107216,0.4443807744495027,0.6993751150518336,0.34089818397432153,0.770439576327627,0.6727677631017404,0.4310741468258939,0.5337968115533589,0.8559083968880182
Thal_MDm_R,0.3813576830772064,-0.10372318434039765,0.0986243814915295,0.327652106370468,-0.20309917575635605,-0.04718169863385427,0.24549668891787216,-0.08798880021838457,0.5139017520637393,0.0560594812831889,0.02575551558099606,0.5440800005379601,0.14517619382857525,-0.1360134467135988,-0.08681101544273485,-0.16204764082658354,-0.09059862575681744,0.5014173183436276,-0.1303285129592818,0.1554255616141698,0.23201402851002131,0.47037289445789604,0.4831084172815956,0.35536407814802834,0.32977023069992845,0.2969332684784417,0.5100794736976602,0.03441317289740022,0.0027724834427477318,0.26063821144423505,0.15788359736915264,0.023114590783859683,0.20891877748207427,0.015727037359443627,-0.05056092135622645,-0.28604209068236613,0.14381972037972332,0.4377990160672735,0.23409213570992088,-0.13076263329307383,0.27634819189652116,-0.20911136874085967,0.0018853714966125983,0.55608549637803,0.30618543080610505,-0.23802556627295637,0.18747483613676894,0.3077556177814247,0.20468288820824057,-0.0812519439327667,0.3340343774982429,0.08076469703747487,0.5005243571719621,-0.10547455866433326,0.5300923234044027,-0.3147745641965122,0.13563912215179094,1.0,0.32179976256048565,-0.11310786504346508,0.04218066644085631,-0.12642143967891925,0.22855351769058682,-0.06434691518557806,-0.0029598327335163634,0.4430370106794262,0.14665716110984112,0.30401811211152485,0.21369340176102053,0.45642009020943985,0.07735533001976733,0.056426719271501,0.07048000809061064,0.3589550047416154,-0.3941984800438141,0.24546185806810972,-0.19120692518540636,0.23831338806490818,0.05790144569668884,0.17398413685789127,0.0787923641107061,0.3855819513016138,-0.20284065731517725,0.03734422531077542,0.12248353171296184,-0.060642410633702605,0.2717809831152221,0.020292096443034643,0.45379957942715726,0.09484554019061295,-0.18672215469271006,0.08433183730411371,0.13245649074577087,-0.20672959984246966,-0.046614309663300484,0.1578335070053709,0.3623614002386892,-0.04929018561446808,0.29472144128766087,-0.0074202770306580545,0.06148451135395879,0.2503654078908499,-0.0590425986861189,0.17048540677480867,0.6017445184434337,0.3012340086866656,-0.07771570770426378,0.34444753807247974,0.4649141324561838,0.34011808777893787
ParaHippocampal_R,0.8035129387383072,-0.03992448119469853,0.6200056942781234,0.7182675897201023,-0.031965831043302396,0.17096925082820633,0.72320861230032,0.29078781653075386,0.7391368123838657,0.6568841103602727,0.1814333178631398,0.7810606214525947,0.39564837186872925,0.35685801119246713,0.33785090239641385,0.23421650820798592,-0.07009735788193143,0.19474286692752976,0.015279003316526651,0.8354135821024053,0.774466834233332,0.737668935318196,0.7560483009894546,0.8604622921771657,0.535796896746409,0.6690279763354116,0.7089304381546317,0.018218104680205814,0.30765363700182125,0.6497055636846534,0.6737994041672534,0.47173750288188704,0.5783283952890927,0.5329790671842515,-0.284228522143363,-0.12421092548900753,0.11258405866050285,0.45178121720261954,0.8587695518643838,0.16638109455318378,0.7058839659270717,0.14612602020059032,0.6752273049852832,0.3144546989475183,0.7266991580463689,-0.040885354161695676,0.7697490347360514,0.12712006533676146,0.8498887844492602,0.6406368929868616,0.5953641716458347,0.6048001210326963,0.21543810716440367,0.5114920475902655,0.5765150680145174,0.3532617767466549,0.6800924027470883,0.32179976256048565,1.0,0.4139794530337123,0.6464621091260387,0.3243110082258656,0.6427672970597109,0.4286881794547557,0.618999661949883,0.472210695295505,0.5211295271478966,0.24514151703305603,0.9241748817707663,0.3284733098418893,0.7301239264901652,0.5144400736172922,0.5032635407940355,0.40770543209047067,-0.23816195376135932,0.7150987590231436,0.010053287634719184,0.40593767423632354,0.5996908159401203,0.5773452551000193,0.5535544841018987,0.06093744829150006,0.5696961410133652,0.6271963669402411,0.7410021121796359,-0.08698836192617525,0.7315551188708473,0.42454568107462426,0.8128729222091025,0.7010893249139313,0.5895643244491691,0.17980838817414188,0.5891424234991153,0.14538091558985322,0.4949081191066466,0.7764395164041528,0.864930007464362,0.24067484899354882,0.6305119271746278,0.09716846926569297,0.7445527426302104,0.7691897282886958,0.2844849660694996,0.5989977765890485,0.48915254790263835,0.814250193056044,0.4788334942934415,0.4798248331777136,0.6402301151907112,0.8223849396692692
Cerebellum_Crus1_R,0.35410904506331986,-0.07502638940606646,0.12502918844011246,0.20230900533336357,-0.14643175230040525,0.25642806489088965,0.22253335371711355,0.36543937845895963,0.43408797809708827,0.370533211146396,0.26901672403390803,0.26341023794588364,0.7121857778408873,0.8301110134240969,-0.12480115488289023,0.5716512790559247,0.0788648759238153,-0.265055403038031,0.22502494724152572,0.49031275189641965,0.39215285316087584,0.2126030798407491,0.09791512880892447,0.4894123227932397,0.13491894063097823,0.36180959065264084,0.003635506203295688,0.11467793591535125,0.5807494603124217,0.29225629929715624,0.3410045298395797,0.3623381916641971,0.6731078968272253,0.2076976307539961,-0.17825681279344943,0.1693302523095202,0.38181285400793935,-0.16020335501487645,0.5361366327865997,0.19422757528725565,0.4431509144631617,0.6477585452614442,0.5608259969659717,0.1092730006116082,0.2737441535624015,0.31509707682776467,0.4795203694502491,-0.39157471755401446,0.6119723269211127,0.6157079066642225,0.21739388503352966,0.08397993041387376,-0.4568730722052687,0.67320375538701,-0.10545445490334537,0.1077592759790607,0.6011154815820164,-0.11310786504346508,0.4139794530337123,1.0,0.6793324550540473,0.6592502963930011,0.32148610903448455,0.8570324145729236,0.6407408871002309,0.37110916163523266,0.4874576962338587,-0.025203832218302094,0.4668061441886186,0.011406595253377123,0.4576010378918348,0.2797848746043243,0.2804240385073999,-0.20869962225206334,0.31467042319262856,0.2704136057563978,0.4089645769621536,-0.21369345491264494,0.4728633453560293,0.4639703119115554,0.6789301743847622,-0.49894076139841825,0.7804603557459482,0.23281652890795634,0.7257710360452813,-0.3538159400985278,0.5144201461633443,0.4892475270449119,0.4803531171561367,0.3933984748779347,0.4324952393862667,0.11422503230723105,0.5092301615857754,-0.14421364734797934,0.26268078892853447,0.47659712096672124,0.5106505669449183,0.3904889687704899,0.4022194065267498,0.44341654117655055,0.5366991654268524,0.3308182474815104,0.32861965018340167,0.5499512391237472,-0.2122807712718863,0.309298657921053,0.6949911599863485,0.3552101579856232,0.2733368370031018,0.5321189152912945
Lingual_R,0.6800057345116706,0.22594720384033473,0.2690741334095591,0.302107073978786,0.038356707803968486,0.5603630948180538,0.6181436032553727,0.31708158670804093,0.6429756428164384,0.4489533093440037,0.5194392153931333,0.5371028431494896,0.4828007604004651,0.7349315603750296,-0.0464064756862691,0.5506521202740804,-0.023245169900767887,-0.15522937611329932,0.4306640544608414,0.702070564580525,0.6300049921003964,0.36357235670101007,0.4258730453744756,0.7959332032221663,0.4182389959472089,0.49747750308978067,0.3618143983447455,0.46595862925660775,0.5063848312283633,0.4976780462682675,0.7610520446765312,0.4864817460800548,0.5429286434775181,0.3761709454100729,0.07058815024933135,0.18455274016835882,0.21344176155318054,-0.03379353612214051,0.7650108044307402,0.08212334756977238,0.738822415223301,0.3377910761551579,0.873447791126713,0.03729579068296587,0.5511140925090594,0.3799589451944912,0.830737363844792,-0.25389351987567116,0.8713356863431633,0.6542453597194123,0.6123911964222911,0.3333732100601493,-0.12448605492343164,0.711535844840191,0.19556258826025108,0.30792624085312253,0.861113934534756,0.04218066644085631,0.6464621091260387,0.6793324550540473,1.0,0.5507347238611103,0.7401416454580266,0.6472974598747072,0.868452545818501,0.20147093190416618,0.6369557726233894,0.20986295556069262,0.6039428361057124,0.06966224334503064,0.775908746445647,0.4993059683205736,0.21871698733622502,0.07931991252800909,0.282238723202659,0.5529042499670309,0.2739698599101959,0.026435238400396847,0.6211592055888393,0.7065158285437607,0.9226840066470677,-0.3235684743706679,0.8810254653996158,0.5004934097883329,0.7386240625687849,-0.12617320707637095,0.7413736438103713,0.6476202902416149,0.7397907477983572,0.8033623781300979,0.6553848661228412,0.46320134176622696,0.7401805643476783,0.15792412523181665,0.17625191026684156,0.7939609548859891,0.8292932730098885,0.5930948368128278,0.5244597708931685,0.26065001990111347,0.7234113894617242,0.6589094518343667,0.6789520231025163,0.7732156348852057,0.11559562812742472,0.6774945812445959,0.8652033165381875,0.32507959937393427,0.5419175417336315,0.7161406817772076
Thal_AV_L,0.23512734383988929,-0.23386613257401173,0.06475393402461618,0.18804863888209755,0.16867072562686064,0.5540801534370966,0.2160083101912979,0.13259019594743912,0.37195323136954905,0.1977646930372881,0.4536930431541189,0.04357016221614057,0.6036364504251515,0.6486747603255912,-0.2669049248041208,0.16164316098712175,0.12243764158345254,-0.5223867913434003,0.003857504555188942,0.38172116229788144,0.3681090314642187,0.27076490563367495,-0.020296383831786485,0.32515864665968364,0.08030216855255011,0.34173058869890965,0.0571966925094155,0.29934437897921196,0.3267895373724797,0.09650664306344842,0.22523658980551034,0.14853403150779415,0.4460236793788377,0.18528535008261474,0.17065648388884225,0.33978343283198603,0.4053076951941965,-0.036259578320112916,0.3101765469769754,0.11228849727725959,0.2546936213862,0.5500132710246649,0.5027101083926373,0.1918364766783308,0.2185647695868555,0.5351538490431297,0.489030844371851,-0.3347149961129367,0.5007482435859278,0.44938582784579156,0.18250449392812415,-0.16931909351177124,-0.5693170624175783,0.7531132037921127,-0.24025210430979982,0.08302925881712031,0.3872843109386902,-0.12642143967891925,0.3243110082258656,0.6592502963930011,0.5507347238611103,1.0,0.4392357861328856,0.6142018949036793,0.5206730351941141,0.25938125790094585,0.4279422083109608,-0.16333731312268604,0.35679450611226504,-0.1692398669719135,0.3116379338546327,0.07609500607651154,0.11354527534260671,-0.2368468498606876,0.08742210169189733,0.08859845632380846,0.10317867551419539,-0.3022946940184449,0.32869096362557804,0.2791167027947246,0.5728337778445558,-0.5032581651476531,0.5699861264496606,0.3365151143309862,0.5507515673525768,0.00217530681647723,0.45086429116301796,0.5712992289157511,0.4059522261512419,0.2439789061970044,0.3042485332731104,0.37148877496620286,0.4886133166129638,-0.11367347654048461,0.2461245346812643,0.3371239755290028,0.3211232339396158,0.5426798417277082,0.31400712464255276,0.3129846773424809,0.4103315470015203,0.18845688408427494,0.4836238523935226,0.4788883702537389,-0.37588138496806417,0.24389167561788722,0.7013346536872512,0.15158222911666341,0.26465869722372115,0.3037917501567552
Precentral_R,0.7163857928537393,0.11457544615831539,0.2694208195620527,0.3917548666779658,0.2723984380484844,0.7226821936499461,0.7691783358732297,0.0833876559783472,0.5637807954162758,0.2826882817164169,0.5627209866934135,0.5187044645102177,0.4109787916953201,0.47454066410390805,-0.06409256947810131,0.09617860403393795,-0.026118881278015607,-0.06360892286508353,0.07430923013648072,0.6610467442767571,0.7067685145805351,0.43639631832768383,0.5115368028146957,0.6713205343979739,0.47825427918162,0.5254103890355621,0.5366196492694157,0.6016239602478973,0.21932074326247783,0.4993214548685367,0.7745121280336353,0.23537864274546136,0.2516058886513784,0.3124176871145325,0.2877602022976086,0.13390830891387587,0.3575389194773066,0.1309675691039015,0.5805870375434836,0.11747930568834293,0.6420094091591964,-0.028507026343928217,0.7360663181650491,0.0998222024502989,0.47353322830624034,0.35426954863164084,0.8977463649356204,-0.10547876740218681,0.7274128161169499,0.4996509449630904,0.6151000193078815,0.24572082362611636,-0.0006161588224169389,0.470021135420631,0.36042243189880624,0.13423853872183816,0.6142192547113597,0.22855351769058682,0.6427672970597109,0.32148610903448455,0.7401416454580266,0.4392357861328856,1.0,0.26886441920121035,0.5751920482561008,0.22633817999035533,0.5652660728506558,0.3654585141297397,0.5774262062299871,0.08529220046755094,0.7385439123712373,0.4032963887145807,0.26455628086946814,0.27954889996775334,-0.11620948298192163,0.3477083634211529,0.0632374932691415,0.12563991011295614,0.5074870716423096,0.45244828193518977,0.7184345987884182,-0.1526102252062833,0.5395260121692679,0.507149900204879,0.5275577972517494,0.06900199834909684,0.8078386704354064,0.44422679115365865,0.8117286863595279,0.691837892930645,0.47427225249682214,0.6852728696929571,0.7706921002643257,0.07885562221233736,0.16135836872575335,0.7512323992922708,0.7296250180624769,0.6143644259263652,0.50907515197152,0.04836903062679412,0.6316936939062926,0.5296625538402638,0.6756527586739115,0.7597656362432027,0.21735841650975668,0.792026316898887,0.7255021194980429,0.15450492340586144,0.5399756311832853,0.6167528663483854
Cerebellum_8_R,0.3419254219118266,-0.08487914012230093,0.05864550067745253,0.12358339021350084,-0.21287688320145096,0.11148956561657848,0.20414462406558143,0.3808134322266128,0.4724486014579411,0.3361021808754544,0.23401542475942383,0.3268140194536893,0.7371657568673421,0.7190341882742739,-0.13187538219851175,0.6217899951900716,-0.01891784842809681,-0.2502825174204534,0.3062937896517209,0.49447473617287535,0.3607487053285774,0.27408193194243924,0.16829210594631977,0.5183389142795376,0.18427004115478102,0.36764532460001403,0.04102930580649656,0.03548437054660159,0.6888743069602152,0.3044436677859419,0.34050223637522437,0.35928161209792614,0.8316996271313661,0.23173694328013744,-0.27708893510282784,0.15964024003901678,0.19750054570239237,-0.11062679717412069,0.6084657924855126,0.09434781048238391,0.5596637329815634,0.6538418591653096,0.5189288634301708,0.13406821204756345,0.33080190266409515,0.1504703003076401,0.45029256778165944,-0.405629306128595,0.6193577157238008,0.5041155486495295,0.2257100308754641,0.1308705737453564,-0.4122963108075867,0.6857508326765127,-0.06279904216816563,0.07157968921108476,0.6285772630659664,-0.06434691518557806,0.4286881794547557,0.8570324145729236,0.6472974598747072,0.6142018949036793,0.26886441920121035,1.0,0.6355848857336528,0.3813504251818599,0.4277237087490073,-0.021987831391012916,0.4503001513340008,0.048749067287915546,0.4601063180394223,0.36979872898562,0.24122993477425786,-0.16355688153669173,0.2876770165599408,0.36867658532973585,0.3257950173722675,-0.22884965677656968,0.5678001363379284,0.5232714573645239,0.6670717938914763,-0.48822658123911306,0.7491946821287906,0.19800244575903184,0.7497986928884529,-0.3519076696984504,0.45025079706017745,0.4711185520582184,0.46679750664680564,0.39545194894841235,0.35640464743845623,0.00914066566100407,0.4356211794294132,-0.19627585349298918,0.1486399443775628,0.46084231111133167,0.5205379802787808,0.26193252491216085,0.3667896411893263,0.34958564222818456,0.46282300755539213,0.34461368893369315,0.2121642757995505,0.5240253024802772,-0.11629631524689835,0.2893098117979299,0.6662936021234069,0.4608940481958317,0.36217027258869433,0.5296840540847624
