,Cingulate_Post_R,Thal_PuL_L,Thal_PuM_L,Cerebellum_10_L,Precentral_R,Cerebellum_Crus2_L,Angular_L,Cerebellum_Crus1_R,OFCpost_L,Occipital_Sup_R,Cerebellum_3_R,Thal_VL_R,Thal_MGN_R,Frontal_Inf_Orb_2_R,Rectus_L,Cerebellum_7b_L,Thal_PuA_L,Postcentral_L,Pallidum_R,Frontal_Inf_Tri_R,OFCmed_R,Cingulate_Mid_R,Vermis_7,Vermis_9,Thal_VPL_L,OFCmed_L,N_Acc_L,Supp_Motor_Area_L,Thal_AV_L,Thal_PuL_R,Angular_R,Frontal_Med_Orb_R,OFCpost_R,Frontal_Mid_2_R,Heschl_R,Cerebellum_4_5_L,Rolandic_Oper_L,Temporal_Mid_R,Parietal_Sup_R,Cerebellum_9_L,Vermis_10,Thal_IL_L,Thal_LGN_R,Parietal_Sup_L,Vermis_3,Thal_LP_R,Lingual_L,Occipital_Sup_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_PuA_R,Frontal_Inf_Tri_L,Thal_VA_R,SupraMarginal_R,Thal_VPL_R,Raphe_D,ACC_sup_R,Occipital_Mid_L,Thal_MDm_R,Amygdala_R,Insula_R,Thal_MDm_L,SupraMarginal_L,Hippocampus_R,Insula_L,Thal_PuM_R,Fusiform_R,Lingual_R,Temporal_Pole_Sup_L,Temporal_Mid_L,Cerebellum_Crus2_R,ACC_pre_L,Occipital_Inf_L,LC_R,SN_pr_L,Cerebellum_9_R,N_Acc_R,Frontal_Mid_2_L,ACC_sub_R,Cerebellum_6_R,Cerebellum_10_R,Paracentral_Lobule_L,OFClat_R,Heschl_L,Cingulate_Post_L,ParaHippocampal_L,ACC_pre_R,SN_pc_L,ACC_sup_L,Temporal_Sup_R
Vermis_10,0.5883037097032635,0.4763634405381251,0.5562912200016452,0.5536843041324682,0.44831712996813716,0.3251001666939427,-0.0675790352161389,0.36884555459421164,0.4891393861807719,-0.039147855393584785,0.6031495554170345,0.6026183050218227,0.13197740657227303,0.21457215499957127,0.2356678017107456,0.04227849392798343,0.4408031706013384,0.4474001145229187,0.5728342255341927,0.5313840482318859,0.001801945610104218,0.7098882497502784,-0.2895888548166659,0.19907924615661152,0.33097339770983913,-0.07418863577735738,0.5609130508146677,0.6352703261780026,0.25872308318285336,0.5528356331481795,-0.17171743675654147,0.13523734588010758,0.2937740719883067,0.6154061913652378,0.4669506561619777,0.7962034604536997,0.6162235277212872,0.41597059996146246,0.12245726558209369,0.520882394412839,1.0,0.42048490398592375,0.19311162304275134,-0.21064571630874682,0.6564851484996287,0.4570005417580656,0.4185285838105005,-0.17422537913047934,0.5543100491005841,0.31275865236419215,0.3635745786646737,0.5804658203859805,0.434915319405228,-0.030641397481231118,0.40074498492235383,0.08643446130296886,0.4860068167665436,-0.15727459541286645,0.43015065194080127,0.41918131750163407,0.5022052839477326,0.6319215129008829,0.32885139606319785,0.6900872231241445,0.5388716483359286,0.4818875995043295,0.7422107232184537,0.5306644944255338,0.2861692736821573,0.48879972355069795,0.4474353503733064,0.45492328625054307,-0.20092134318125457,-0.03899546486652761,0.3700505165453331,0.6617978952342898,0.32913620955591555,0.7052866906934229,0.06832547733000421,0.4784965440760806,0.7482155016777285,0.013602909697069038,0.3469713962225133,0.6535744693483179,0.5684851127811493,0.6905899350402814,0.3648797682545417,0.503826590812379,0.5465592126229899,0.4919346921730035
Thal_IL_L,0.5541335974180869,0.20036144529257244,0.370055228678127,0.4853141159071892,0.5447857706612651,-0.003280470703135251,-0.14616779264809507,0.30456550462208465,0.3423157827397781,0.2722335784293101,0.45386344562232195,0.5856833785619924,0.2648685789288317,0.23504603582371864,0.2236574953127307,0.07560967548437392,0.24740520762403467,0.5066887936371075,0.5264766739414108,0.44959734263408296,-0.00037824495337679187,0.5800231476483595,-0.08368957873243095,0.09205722587517325,0.4754520366551139,-0.011731016343570407,0.3160617014912761,0.5746162912820414,0.46961512713811887,0.22887027524002868,0.22469345963429047,0.10722858362058428,0.30056393894569816,0.5316801030153391,0.3001708607442857,0.5543491193636415,0.4288291931965445,0.4729372098394112,0.1029234429470629,0.24959207482586393,0.42048490398592375,1.0,0.05295986794666385,0.15156485701095837,0.46172428256194553,0.5010370555510631,0.37801648295375584,0.0902842141332551,0.5010027162789532,0.3928467489092419,0.18831135716657021,0.48204987740626576,0.4457830249237588,0.4059937745224722,0.4258777372039359,0.21317060894496698,0.31173671621904836,0.06825230673776043,0.298911460836605,0.37016051969274333,0.49069307917348276,0.45761355562234785,0.4880076444437886,0.5159129458621716,0.43169137156470805,0.41091005186594165,0.5888014274880936,0.5241691434840184,0.19445619930014896,0.37985005578213343,0.19274331289536062,0.28740792444255564,-0.035203866842015645,-0.07152342391288709,0.31604692106686144,0.29963399323846057,0.21660030256637391,0.5072409230430858,0.00641932576364081,0.3867758032027602,0.5751748875586649,0.40365584333306304,0.2197589843730152,0.43238276760100636,0.4824798445506025,0.5176079296156338,0.20721346093322085,0.4387946555586846,0.46007965230367315,0.5212383041972384
Thal_LGN_R,0.2864800091778399,0.1648659089364499,0.3504349335663394,0.2750185182748452,0.3654585141297397,0.04989934978093565,-0.11939887353777866,-0.025203832218302094,0.2808990075161187,-0.01018936871275473,0.20755751081390483,0.06023274909511175,0.5179634821382023,0.07532098405115888,0.07249101204899763,0.010462866750748364,0.3735347606367206,0.15899633652330342,0.32524772954660275,0.2989602239257828,-0.011479615324234216,0.30822406778145195,-0.01941368370961252,0.15755769028226713,-0.07254427379242172,0.06721636670413558,0.46729684498761553,0.29368929061788557,-0.16333731312268604,0.18324124839851116,-0.27887121475377263,0.237531812351492,0.06607657255550536,0.45293784638305,0.29132017400825094,0.3508071326849586,0.3961087308385417,0.10793319259089629,0.020225516918594432,0.11351186286893152,0.19311162304275134,0.05295986794666385,1.0,-0.14814118005470508,0.3430425676519703,0.09369367765155179,0.09180925399688147,-0.18204042338263915,0.27540513319653404,0.05432071984405707,0.33882969019761633,0.29792377141265597,-0.10940713827592644,0.037643167710151894,0.5345211470552653,0.03358678605358401,0.355998909848407,-0.20537067173534207,0.30401811211152485,0.1399396062166387,0.2915945356618845,0.22496529738674956,-0.046677077837448414,0.212386847288278,0.3454248058922864,0.4020217528163785,0.18999027465883797,0.20986295556069262,0.2762585223536887,0.2281344191324023,0.02931384174716701,0.4248634014711831,-0.21913089028323834,0.18397338890509674,0.041466436008321166,0.04701024828181706,0.22226188225607552,0.32634237946488126,0.029858249482446926,0.03804212093630454,0.26292377216296914,0.0008013248598317186,0.17550441749749562,0.40731486714777754,0.2970875863685691,0.19244293132236526,0.3159652231657435,0.1682470203754759,0.28091882039660027,0.2258308362738842
Parietal_Sup_L,0.04623083996687511,-0.2986693416539652,-0.2543769679348276,0.21353640713342112,0.2723984380484844,-0.30512691339724823,0.02249877370508378,-0.14643175230040525,-0.14271731135715007,0.3374227903678669,-0.06519245880959867,0.01182731087340951,0.13079517982372948,0.056134317617505564,0.06440988627580244,0.1916219347521152,-0.2895192136593375,0.2958086021733869,-0.10434387580697199,0.06070088427549856,0.1014145366961492,0.031008847448969513,-0.1531220772108865,-0.39146811255641617,0.17670500839370595,0.016831862895532006,-0.11972376469051696,0.14269598658728372,0.16867072562686064,-0.40467950253410584,0.4886146297530474,-0.10614106477904356,0.06762100973772928,-0.01622379084161226,-0.1518052209553402,-0.11710535774616011,-0.16447394575357335,0.05087613664701735,-0.056773361380089746,-0.14810623111191354,-0.21064571630874682,0.15156485701095837,-0.14814118005470508,1.0,-0.10207033423291399,0.04924360651541355,-0.10638489712955733,0.3096250703614447,0.0704567891443756,0.1471058515490841,-0.03885347251533149,0.009987713349569577,0.16048181023156946,0.5086264728311259,-0.20642195265522334,0.052351021541524226,-0.20714734585616346,0.4486177183685034,-0.20309917575635605,-0.0798564608579661,0.07202816909938495,-0.13624818863021268,0.26086613650331525,-0.04313700947128046,-0.084495476917869,0.021435829971234287,-0.026380693571762908,0.038356707803968486,-0.1443711994235722,-0.14685456881300035,-0.3161530789236065,-0.15357234247562954,0.4142899682472764,-0.22995220500751712,0.14576835587877499,-0.323512578885396,-0.1524757530173662,-0.17508868691235324,-0.04498839732461413,-0.08426250355948825,-0.07883376030099813,0.6340459324916223,-0.07765600082726516,-0.33341102369422093,-0.12604486530362272,-0.05828951924619027,-0.16122343226840452,-0.03980934828849464,-0.0668375195529606,0.09388109896162164
Vermis_3,0.8029698656216518,0.31564000230640255,0.7315047979963113,0.5888578780597981,0.6047532489419213,0.32788539792263455,-0.030459315792114815,0.29981851674932947,0.590506715575006,0.03805012542766779,0.8629501745684243,0.5805869261003895,0.33296118954846976,0.6543175041679263,0.3161684523362925,0.10650517270088582,0.5799067758915345,0.5719476521675754,0.6424932186305125,0.7638702046736953,0.04494871329295828,0.731837180473112,-0.008799924393607802,0.39861364500824203,0.38214402888025933,0.01637885444168181,0.43991567891796457,0.7977469430440294,0.15038674206594618,0.4375858714669172,-0.06631999471880824,0.3066762473501838,0.47404029289771715,0.8182682756066321,0.5866484314948599,0.8739868525202936,0.7879269409423151,0.5794297386625196,0.02391054618242509,0.29894748711142016,0.6564851484996287,0.46172428256194553,0.3430425676519703,-0.10207033423291399,1.0,0.539985119948102,0.634675209828287,-0.1180475530583714,0.7070344677112264,0.5896784335414319,0.45150997440847584,0.8188374661814546,0.4172625300904364,0.1577974136779421,0.6242973144591337,-0.054900749957934404,0.6605817587359327,-0.0726212073142861,0.22956020302817984,0.5488717567269734,0.8297580516034838,0.5885124446328553,0.3296926966956532,0.8686233884807525,0.7705381124462187,0.7181303596205281,0.8003896518854933,0.7151411728500049,0.5299961448174952,0.7190703309652435,0.28186942001458604,0.613058936750612,-0.2336631478426856,0.08987467484168443,0.5240388462158059,0.46622163297822306,0.3464346449110185,0.7956087523963267,0.3409373632629852,0.5148774118321497,0.7837662234163328,0.18695261557331885,0.5583691620126247,0.6742179423819428,0.6812790116802633,0.7377671628567255,0.7353022263031258,0.6130396857697693,0.764194874933649,0.7174422700676302
Thal_LP_R,0.5615249292875364,0.03522250023704007,0.4477987663698477,0.40492185607540465,0.4638827895741582,0.18832497485397712,-0.14215421116803978,0.22252418668490934,0.36295328685385925,0.1892039591811071,0.5271810259382116,0.4822001024465687,0.2610728761515461,0.3302463657210577,0.3326879003170887,0.05982944569381976,0.3351050836695589,0.3086786169808105,0.5807150170334201,0.4681067304973181,0.20454595685787913,0.48871976608258844,-0.09538534895406175,0.12431716220892194,0.19504206356709403,0.1715361790559102,0.3366879035487147,0.5172697529183716,0.21539682938612512,0.32674615282424185,0.07086099282298336,0.21074031873737453,0.47919309828178447,0.5300821962685557,0.2746610956786339,0.5831989577209831,0.48601958998368644,0.4580047639915564,0.07550234016660085,0.23399039065783747,0.4570005417580656,0.5010370555510631,0.09369367765155179,0.04924360651541355,0.539985119948102,1.0,0.370601375620489,-0.05732006649004671,0.4634699719556616,0.33294845381717786,0.2463829503956282,0.46095504344087723,0.34362320077989644,0.2245050552853983,0.4273771200647345,-0.04799984660708373,0.2824803926240513,0.07567126068566032,0.23143269090994012,0.45968599034096086,0.5294054565946071,0.45802430175962217,0.31357211316567307,0.6166284472973776,0.4388603634493393,0.5649211058976169,0.5863782543969309,0.5328447049880768,0.3232920525347576,0.44335239726945336,0.17344180400804918,0.389698857951944,-0.15252874226686067,-0.18573855717304058,0.44852886377183465,0.3299831481263373,0.09545983419545903,0.5034404261440805,0.18594735774779048,0.3628322164238279,0.5224196219380469,0.22905595582097565,0.31645482157165017,0.4793289972196567,0.4772124722782797,0.5517831705296218,0.25447791360068645,0.3663142876532278,0.41571022746300745,0.5108254900845035
Lingual_L,0.726049417150773,0.45736479013683223,0.6860854972204389,0.5880322274455824,0.5395260121692679,0.4548830027146959,0.03698379613576856,0.7804603557459482,0.5680187687651093,0.0880434717446616,0.5692613977454696,0.6996481421442168,0.0371410798265129,0.5021301862408512,-0.08667201609645381,0.47877352932594835,0.2606567511276442,0.5840388912033329,0.20028173385597192,0.6978607637746138,-0.35757019147465835,0.5817974366159744,0.4105232692898244,0.6806911082822766,0.6076753057313535,-0.430255925109665,0.1239637200166582,0.6510321260001438,0.5699861264496606,0.32950057440388714,0.29908597590687264,-0.2879951992006346,0.2284084827191315,0.5361023934101383,0.4893541131587791,0.6933953888617594,0.5837597493512213,0.8561971775904955,0.29748677119236366,0.5339885410133349,0.4185285838105005,0.37801648295375584,0.09180925399688147,-0.10638489712955733,0.634675209828287,0.370601375620489,1.0,0.21152706545540406,0.5189877580298867,0.6100897797763284,-0.043353803894949354,0.7074575223490386,0.7052440113595193,0.3802184540491256,0.3576676164571541,0.18036360840640006,0.6323131186658334,-0.2615144880163927,-0.20284065731517725,0.2549969356146017,0.7061353818929699,0.4155288030977619,0.6018096660145679,0.7038523896866938,0.7109875098795325,0.4327786237074007,0.7774991443776995,0.8810254653996158,0.3068252344482067,0.875869163193417,0.6135523170117312,0.04179598369220196,-0.09513256378631463,0.4331510527751915,0.3564728607822478,0.6103712469155216,0.3295273194340927,0.6202667393571851,0.05610102609005332,0.8990785497907953,0.5634787158202095,0.214944051793682,0.49587886493622557,0.5799711221241427,0.41827412843312933,0.5790197767453639,0.3718065600531163,0.4794373667987987,0.681075941575972,0.7860147534920887
Occipital_Sup_L,0.07224657694588557,0.006567905578283614,0.02198765536546993,0.07273678678366576,0.13390830891387587,-0.04338697738088216,0.006434752744318193,0.1693302523095202,-0.08763392070032375,0.1824408402728351,-0.12103676216749006,0.12475750007121349,-0.10270542166590026,0.020577263118213323,-0.17486759497231186,0.29088228854644477,-0.18385204815533399,0.15580481796245593,-0.2071770447090372,0.0039167356002341325,-0.21371550954185492,-0.004593126505651323,0.062453339531280835,0.030933490110339783,0.2955618580525672,-0.2272004984183618,-0.3274102789185004,0.039960212106842856,0.33978343283198603,-0.1560967075313776,0.4614599580699182,-0.3817964562622509,-0.11350030224702606,-0.09897207777274328,-0.050662024305673584,-0.06845321657413737,-0.13000511855465693,0.18832156236746375,0.13374489147733892,0.10322656216222849,-0.17422537913047934,0.0902842141332551,-0.18204042338263915,0.3096250703614447,-0.1180475530583714,-0.05732006649004671,0.21152706545540406,1.0,-0.0652896767274669,0.07090486732175642,-0.17337477655513084,-0.030989422598296925,0.32627539690284457,0.38972688520771104,-0.22172098540814025,0.11377806225797964,-0.03513416620375431,0.09165530287020705,-0.28604209068236613,-0.11729284284697289,0.013829663666971505,-0.07995072163607846,0.2755616595741134,-0.04294184867885519,-0.02614229051854031,-0.04098990892526398,0.04723113491301937,0.18455274016835882,-0.07804454772163562,0.11298536176859392,0.0878759346210664,-0.3760443388098364,0.3250887156702102,0.07139270046144071,0.031167567646454966,0.04400083469087164,-0.07112633907729642,-0.1391730028954439,-0.209322381514404,0.17327250924328103,-0.08936581465502728,0.3537289650123747,-0.005123272932021283,-0.11551221596074307,-0.05333024171895523,-0.12370819227185954,-0.21483758307116535,-0.00952047390657233,-0.06585438591841203,0.17341456582477233
Frontal_Sup_Medial_R,0.7035975883041153,0.21007154224746682,0.49039217705819776,0.6061254107395087,0.7067685145805351,0.10301481492286144,0.03209709978477311,0.39215285316087584,0.5821039611700619,0.14660309015648407,0.6187826365737383,0.6132967531210575,0.27952839450800926,0.42116913661568556,0.2807376999909429,0.17119253172646015,0.3935103529546032,0.7449315839041222,0.7015333947832504,0.8592069118642283,-0.13284666618565744,0.8495320196692763,-0.1926754513460098,0.22274126626972415,0.3180196839779883,-0.1735373071332092,0.5608983842294663,0.8096575773725952,0.3681090314642187,0.33609907994321014,0.046227339344399834,0.10305876570684724,0.4371797238153114,0.9068382734612875,0.6167215717133263,0.7488891664862161,0.7446125957582175,0.6470846036953535,0.0433946633278204,0.3718654223375934,0.5543100491005841,0.5010027162789532,0.27540513319653404,0.0704567891443756,0.7070344677112264,0.4634699719556616,0.5189877580298867,-0.0652896767274669,1.0,0.43472164767126603,0.4747948170468326,0.8801958242739942,0.41141141261497854,0.2984988487132405,0.5347789728769908,0.30900362495243594,0.7444619956899848,0.0229114121604571,0.23201402851002131,0.376839963744067,0.74710830067852,0.577500410212995,0.4521582285182512,0.8134706163958354,0.7825861327491102,0.6486094401468392,0.7462033806587512,0.6300049921003964,0.3809362370964342,0.5867712247101001,0.2745544702470507,0.6293016141016204,-0.09978015572035005,0.13439588695233243,0.2466797142247352,0.38939025965482893,0.5123452642630837,0.8327646010894356,0.1271839703908798,0.5475789292858197,0.6771462131187692,0.251670024297316,0.4832600416352645,0.650172774741497,0.4891511489361201,0.6817942889720074,0.5844026155209229,0.5354829292313675,0.8231675090677135,0.7531791298893353
Olfactory_L,0.6634356728473216,0.27865355245209855,0.4272684148925209,0.5805324144482423,0.43114547343363696,0.25148289217467323,0.003448020100569456,0.4343698848850937,0.5685541716527864,0.25725279670780066,0.5796187278754236,0.4822681436610562,0.15539706765565087,0.6660275443129942,0.19569822198007547,0.2563871908276655,0.15217322866553415,0.539880815891172,0.20460253998641031,0.5275327278083862,0.10301257391503567,0.45529719317300055,0.23603110443863684,0.3534060518751778,0.5676492232934175,-0.08376288296207099,0.12756567327545895,0.606279019813314,0.4209968387922205,0.1212132542701638,0.29364063037055477,0.002936085642567865,0.4622840619132794,0.46591508220463224,0.15786043486370183,0.5535476702792768,0.396705134573918,0.661910657068779,0.15517515689865627,0.20538281728841762,0.31275865236419215,0.3928467489092419,0.05432071984405707,0.1471058515490841,0.5896784335414319,0.33294845381717786,0.6100897797763284,0.07090486732175642,0.43472164767126603,1.0,0.09554580391531116,0.5820061419664873,0.6100190444788458,0.4019073288700714,0.22979337953748125,-0.18911874374651563,0.4181429592842923,-0.045800796799615816,-0.07672817465765838,0.4746206958082231,0.6154163865929435,0.25704072226114993,0.5179265751027143,0.6089887126868831,0.5526549260474813,0.5038373066176032,0.5623084631417168,0.6538819293263896,0.18294639875242197,0.6391865667737541,0.2923892324257116,0.11304929617731985,-0.037878547892784664,0.17347555422853775,0.538667305959584,0.31852865150047005,0.10498726827664218,0.5210322011040337,0.3081244334211144,0.5416530578532622,0.509049632296898,0.3831186983597667,0.5653494264936404,0.21682596987679917,0.45966135118061136,0.4896076124595598,0.44573827207330297,0.42613702897458305,0.6524016137498369,0.6328023510627874
Thal_PuA_R,0.30574752260530724,0.03250958189966522,0.21758799374728674,0.1108648787630623,0.27954889996775334,-0.1112214456742094,0.010313071025869668,-0.20869962225206334,0.22368651450686128,-0.047555614450008575,0.27789497333960694,0.1095524000502158,0.2029487468290655,0.2668312441637961,0.38561508089067575,-0.16829795300594555,0.3578561347860697,0.19355374652888188,0.5509439121381702,0.3286281984132313,0.14973718593886573,0.40895793350645393,-0.36850523907371546,0.003864638406489026,-0.06983289517379938,0.258582578381079,0.4057286128153479,0.39047698917529317,-0.2368468498606876,0.24330541711080395,-0.33846826888003567,0.4573788536535523,0.27737128783026244,0.5469483026737881,0.3840778317921666,0.40246543214677943,0.3671687751193048,0.04537139899196519,-0.11296970227746458,0.014231845796787735,0.3635745786646737,0.18831135716657021,0.33882969019761633,-0.03885347251533149,0.45150997440847584,0.2463829503956282,-0.043353803894949354,-0.17337477655513084,0.4747948170468326,0.09554580391531116,1.0,0.3794545467235698,-0.10149587274620231,-0.14407171289813447,0.38955674798942924,-0.08393173031144113,0.35128482406542455,0.11810941116198416,0.3589550047416154,0.3972016495314514,0.3324078036032791,0.3382183603781136,-0.1809288768905432,0.32468473190354497,0.28575854130600603,0.5044555347285761,0.27323049090472046,0.07931991252800909,0.2464144157763939,0.09414449558306319,-0.017999632324227074,0.6370654821084624,-0.10866738479966737,0.007119708364904444,0.11072514915537308,0.0824527136134961,0.4053959846685456,0.4210959296115576,0.30092966041868424,-0.04213841808959642,0.3295124371207092,0.010187538138271337,0.2837377428036629,0.30165556087940876,0.43137836863749157,0.29331495480495323,0.5234547568168859,0.2686634030041659,0.32717053217256736,0.23833237017363332
Frontal_Inf_Tri_L,0.8159321177448143,0.3223182173731288,0.5962221573304288,0.7306784650181763,0.7512323992922708,0.27388386675390186,0.003706495458568461,0.47659712096672124,0.6396701673453421,0.12879262141431966,0.74051058435603,0.6447265405771194,0.26265824304026913,0.5730333485786755,0.1337542898617192,0.21008947868848377,0.3515487109491223,0.814519705238115,0.5817828594829708,0.9688698469311433,-0.18345370678934403,0.8544861529833058,0.031780736341649234,0.4512362820932896,0.4701940959713125,-0.22317308251683773,0.4802314220595154,0.9139136844109585,0.3371239755290028,0.3690053167292904,0.10447436702486397,0.13654757416031704,0.36671690114922445,0.9023602760239288,0.6905299796714824,0.8542233900895587,0.8854068952616712,0.7380853040713488,0.09519856277394213,0.44140538583269295,0.5804658203859805,0.48204987740626576,0.29792377141265597,0.009987713349569577,0.8188374661814546,0.46095504344087723,0.7074575223490386,-0.030989422598296925,0.8801958242739942,0.5820061419664873,0.3794545467235698,1.0,0.480073299057354,0.36118068135113846,0.5043018701522733,0.19704169178511519,0.7979960190226508,-0.06645497314420831,0.1578335070053709,0.35704292745992605,0.9058494066512189,0.484220049724044,0.5628903318845864,0.8570464494460588,0.9289686787213959,0.667453550077534,0.8442232673785252,0.7939609548859891,0.3998681259115695,0.7654884843636649,0.3153010984347689,0.5582053160235739,-0.07922692019298049,0.21097231422987234,0.3190729674890612,0.4582247049534904,0.42770061404324267,0.8854874575985288,0.10681836270052239,0.6640379896804974,0.7883216937667084,0.33413478001618163,0.5508144850578356,0.7356106532826878,0.5342361565867265,0.6820283406045746,0.6347183592398898,0.5402832027911575,0.8684110171185818,0.8651943991461605
Thal_VA_R,0.6084303151386276,0.3823098593051933,0.44376821415305756,0.6378677176053795,0.470021135420631,0.2346137391540658,0.046127707472866306,0.67320375538701,0.430164817895938,0.22017775243256898,0.38954927620144797,0.7796644405628091,0.0015740083956380807,0.3209220764693963,0.0005951829600383395,0.5483596156542231,0.06618366337335356,0.595136879678578,0.1299445520655151,0.46515780434341575,-0.20767505879134032,0.5207491403943714,0.10467232958028556,0.3075861270283505,0.6807371718311511,-0.38167022669558587,0.1102293200323931,0.5740164555860277,0.7531132037921127,0.20314176733140207,0.46992933470873754,-0.40640706737902815,0.28048957298971144,0.3627703396182115,0.17897196506729757,0.5333998468326747,0.2783447746237122,0.703118400300646,0.23159681375425428,0.5379849881149652,0.434915319405228,0.4457830249237588,-0.10940713827592644,0.16048181023156946,0.4172625300904364,0.34362320077989644,0.7052440113595193,0.32627539690284457,0.41141141261497854,0.6100190444788458,-0.10149587274620231,0.480073299057354,1.0,0.44871875495173563,0.11945477904900449,0.18591321535569635,0.4202824063604385,-0.06931545753063914,-0.10547455866433326,0.2306002029350473,0.48443165561087886,0.4814570258322476,0.6819237066616193,0.5614271847506958,0.44287378329581356,0.29777103435400015,0.6690290342472753,0.711535844840191,0.1728814880136462,0.6923855095387342,0.5874332173356963,-0.13542504959892893,0.017608817150492864,0.2130380729239012,0.4366441340787234,0.5931486561057412,0.15375340593627715,0.44615390294629076,0.006671353223393947,0.7477757344149653,0.5135425480692496,0.3809207377370188,0.37727816447309775,0.2699426897464361,0.33916133973118134,0.5672310676167209,0.12824745161322015,0.49469542488163376,0.5459501011476529,0.6037497658679121
SupraMarginal_R,0.4879921283446117,-0.0141539585664491,0.16536014831287718,0.5495731735783453,0.7226821936499461,-0.09261505946701994,-0.01762260638631976,0.25642806489088965,0.1476421022423875,0.43141406713614366,0.15313115498796903,0.31518040915741097,0.37528657278756816,0.12063483119275273,-0.12984011710200172,0.4380145191443905,-0.08796096405045105,0.569191562742059,0.03816417363599819,0.3694657033942884,-0.17778334332370785,0.3774980959685343,0.17268981328337105,-0.025418137490000763,0.550966589466358,-0.25072144419359527,0.036273627154333285,0.4619187251481498,0.5540801534370966,-0.2341987947428967,0.7979339119604297,-0.26773134914594393,0.03733870138037507,0.3001040435629453,-0.05368742432933722,0.27248009908326004,0.20416325160162266,0.49868222360956815,0.06892912245902523,0.11761021792718657,-0.030641397481231118,0.4059937745224722,0.037643167710151894,0.5086264728311259,0.1577974136779421,0.2245050552853983,0.3802184540491256,0.38972688520771104,0.2984988487132405,0.4019073288700714,-0.14407171289813447,0.36118068135113846,0.44871875495173563,1.0,0.0902604888546577,0.38534146207688597,0.08847377630933534,0.25544391734845984,-0.04718169863385427,-0.09687197365153405,0.3815815710132773,0.09849416734567952,0.6699972666049299,0.22611073662629036,0.31133597200773955,0.3093589336326354,0.3591617881461045,0.5603630948180538,0.15976782965254413,0.37000919796797627,-0.0790218360379186,-0.18124342683636135,0.381620001945746,0.027450413497613253,0.14437344505466707,-0.08909020048686242,-0.08775918797053726,0.12599731996975738,-0.2602155518641121,0.3635814895395944,0.25258823193505486,0.869036372537579,0.010729913947788229,0.05842020773182773,0.18419125131357955,0.16137891950911593,-0.19156196948521878,0.2068296463535373,0.2752392041984894,0.5269047866234499
Thal_VPL_R,0.5255272142644487,0.17477568731985826,0.5740144913287214,0.3704986533065762,0.47825427918162,0.09421095752904075,-0.12332973068149689,0.13491894063097823,0.3748772578239044,-0.020532323369475098,0.4685003977415977,0.4134471054068325,0.4121796891172663,0.31705864765720704,0.2595447538827145,0.1127277096995406,0.5792590783804601,0.28584395618117425,0.5869063635714719,0.49329004748801303,0.03544297030377019,0.49669801513241785,-0.0495302720188877,0.2223273114048255,0.1918622313566514,0.08718766340302998,0.49101377043071404,0.4646957014166951,0.08030216855255011,0.3405329786683368,-0.15109063736394732,0.2616100625213084,0.3044262725318817,0.6337217329927187,0.4584998393092636,0.5709329857126566,0.577226750955705,0.34218788165232034,-0.0292029975909444,0.20430525666723173,0.40074498492235383,0.4258777372039359,0.5345211470552653,-0.20642195265522334,0.6242973144591337,0.4273771200647345,0.3576676164571541,-0.22172098540814025,0.5347789728769908,0.22979337953748125,0.38955674798942924,0.5043018701522733,0.11945477904900449,0.0902604888546577,1.0,0.02642337096149669,0.5210061821621925,-0.08973755443077946,0.32977023069992845,0.3497400610224853,0.5224394915398333,0.5489386742297994,0.07546495658607756,0.5543578376311559,0.508133079792396,0.5391254953042388,0.4739684396279817,0.4182389959472089,0.46136084809838007,0.44467251391582346,0.16829745765332438,0.5521943580836024,-0.38292921627056437,0.0946409637307025,0.24792809530593418,0.2634498619077286,0.3434200715400327,0.5342836992839762,0.19329082799834796,0.23956639927706305,0.5135912350889251,0.03229386579608965,0.3128746014780287,0.5736231033672846,0.4891370938553382,0.5102395169898286,0.5226970908708396,0.39275537245311853,0.5073704157310109,0.4358482770420957
