,Cingulate_Mid_L,Frontal_Med_Orb_R,Frontal_Inf_Tri_R,ACC_sup_L,Insula_L,Occipital_Mid_L,Thal_PuM_R,Cerebellum_Crus2_L,Olfactory_R,Cerebellum_3_R,SupraMarginal_R,Cerebellum_8_L,OFCant_L,Temporal_Sup_L,SN_pr_L,LC_L,Thal_IL_L,Vermis_7,Thal_VPL_R,Thal_VL_L,Temporal_Inf_L,Thal_PuA_R,SN_pc_L,Thal_MGN_L,Supp_Motor_Area_R,Precentral_R,Thal_PuL_L,Paracentral_Lobule_R,Thal_MDm_L,SN_pr_R,Thal_LP_R,Precuneus_R,Thal_AV_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus2_R,Occipital_Sup_L,SupraMarginal_L,OFCmed_L,ParaHippocampal_R,Precentral_L,VTA_R,Occipital_Inf_R,Thal_LGN_L,ParaHippocampal_L,Parietal_Sup_R,Caudate_L,Temporal_Sup_R,Temporal_Mid_R,Calcarine_L,Thal_VA_R,Heschl_R,Putamen_L,Frontal_Sup_Medial_L,LC_R,Temporal_Pole_Mid_R,Thal_AV_L,Thal_LP_L,Cingulate_Post_R,Occipital_Mid_R
Temporal_Sup_R,0.8225764217474618,-0.05053552742453906,0.8494547409580884,0.7717501051772201,0.8083378271364171,-0.005696482291396091,0.6860807768814653,0.22439711358952885,0.36712096808447836,0.6675463271338845,0.5269047866234499,0.50329116814957,-0.09996655577576916,0.8919006474489222,0.3539519076154718,0.01731453219936551,0.5212383041972384,0.16895403411138324,0.4358482770420957,0.7125266873140484,0.6446117058172373,0.23833237017363332,0.44131753044008926,0.24420229019594883,0.8461706815534552,0.7360663181650491,0.2883878767651161,0.40329737598660553,0.4489257059948421,0.49668788324456736,0.5108254900845035,0.6856286485913732,0.4677571686033826,0.5508733764260181,0.13108307809820874,0.37322462946477175,0.17341456582477233,0.6762328962143273,-0.3078328063635831,0.6752273049852832,0.7675610480815469,0.43099863103144026,0.22551443439843277,0.5628569092274751,0.5994463054498969,0.1984360873350579,0.566023854663638,1.0,0.8988904019963209,0.7862115930649443,0.6037497658679121,0.6007181949584928,0.5633414178180675,0.6820347413928475,0.17467033036064306,0.16239297328984642,0.5027101083926373,0.2620780838683257,0.8128435634537149,0.19776690163872881
Temporal_Mid_R,0.708862823757841,-0.2241800487150061,0.7146762262425169,0.7121459035255528,0.7001361950658138,-0.12662498943713274,0.6070105795289394,0.281205112910783,0.35389272505277125,0.5585944536342415,0.49868222360956815,0.639688416353387,-0.17422523167365755,0.7952628284428377,0.3702083843853114,0.033388160562652786,0.4729372098394112,0.2765773944731257,0.34218788165232034,0.7328733787688211,0.5801068504398494,0.04537139899196519,0.4673344302169783,0.15564354084526577,0.7438055202704359,0.6025990700243539,0.35006319807387215,0.2972322618347023,0.4104163665095142,0.4166604471330437,0.4580047639915564,0.6489146748804179,0.4706963934444217,0.4633399510041113,0.036889713470924276,0.5732369947221942,0.18832156236746375,0.7018495983393879,-0.3814360584247792,0.6061627822027232,0.6859673231172906,0.46594689806520323,0.44718329863564726,0.43475734917108,0.5917076209503123,0.3627253368163836,0.4149109016135214,0.8988904019963209,1.0,0.776922249244699,0.703118400300646,0.4310274916848832,0.41671731515555616,0.5008900894962564,0.22403361852951043,0.05628165169733062,0.6610731347685482,0.14751514021509476,0.7849735245063176,0.29411191881616877
Calcarine_L,0.7785342999035444,-0.20236907092036172,0.688540695868277,0.5637327878487968,0.6900961883542807,-0.18337960217664978,0.49008097541545703,0.2093229118300645,0.28234448782997157,0.5135471812401244,0.5999100925372227,0.7392427946075387,-0.1819299109895534,0.7977235824727867,0.2855194788670272,0.13370639544355162,0.4775481014678395,0.2834975763176554,0.34337434711778003,0.6803418013846113,0.7204932873466152,-0.008143701442650702,0.5039459680353141,0.011500205765644677,0.7794878297690342,0.7184345987884182,0.38934780353418497,0.5489660898463746,0.4266642679069315,0.46114243545972927,0.4034442318770554,0.8175481686986857,0.36346955871647013,0.42102767720886086,-0.08784029273882346,0.5083322971764133,0.25823511175646313,0.74836171101313,-0.35758911518106784,0.5535544841018987,0.6828933769747385,0.34446372957152127,0.33812626588692585,0.38069196118258514,0.5125331255940464,0.27318587572453085,0.45289186149930094,0.7862115930649443,0.776922249244699,1.0,0.6889135790533204,0.46054423713560083,0.3949412475205285,0.5316983721858566,0.3482032613157876,-0.07443416273031646,0.5728337778445558,0.16458802171497125,0.7796484972234501,0.31731350214496995
Thal_VA_R,0.5322726973481852,-0.40640706737902815,0.46515780434341575,0.5459501011476529,0.44287378329581356,-0.06931545753063914,0.29777103435400015,0.2346137391540658,0.3736192993502086,0.38954927620144797,0.44871875495173563,0.6782645720865823,-0.37045838045457424,0.5656596516931378,0.4366441340787234,0.29889982715237373,0.4457830249237588,0.10467232958028556,0.11945477904900449,0.6744231925140326,0.5519982603919694,-0.10149587274620231,0.49469542488163376,0.07740875365961591,0.6237203711143542,0.470021135420631,0.3823098593051933,0.34866102865108617,0.4814570258322476,0.2663107000430571,0.34362320077989644,0.6921966542069686,0.49467206290953214,0.28222821183625124,-0.07382142279578499,0.5874332173356963,0.32627539690284457,0.6819237066616193,-0.38167022669558587,0.5114920475902655,0.5547467081576588,0.41341530873962024,0.481595157387193,0.27323593572612576,0.5672310676167209,0.23159681375425428,0.27847180183736986,0.6037497658679121,0.703118400300646,0.6889135790533204,1.0,0.17897196506729757,0.24996646791388732,0.39193285841109904,0.2130380729239012,-0.09264092839684376,0.7531132037921127,0.08136175058808848,0.6084303151386276,0.39776951168320496
Heschl_R,0.6096902674416539,0.17702932886205733,0.7300613009230842,0.5281090640269935,0.6929851402118599,-0.11723011612036867,0.39121096006461825,0.1537719527147276,0.04352638622013517,0.44313524375108126,-0.05368742432933722,0.3348851486895805,0.17423600172829365,0.7079794298955976,0.0018223485262918488,0.04052311945971232,0.3001708607442857,0.05331383398885573,0.4584998393092636,0.3196108184552222,0.5550107471046647,0.3840778317921666,0.3143935296573746,0.12248961577686242,0.5250837790107363,0.4032963887145807,0.2749087946972778,0.04098759537063731,0.3995237490621911,0.5018440283770172,0.2746610956786339,0.22840843039401554,0.41227516542329634,0.546957169304834,0.11984873546683542,0.33211787552641536,-0.050662024305673584,0.18320997872363357,-0.20179659324882554,0.5144400736172922,0.5277719549299402,0.22630896613995657,0.11777233870535624,0.47897840614224796,0.38911876528985845,0.07467425669961351,0.6141446369903413,0.6007181949584928,0.4310274916848832,0.46054423713560083,0.17897196506729757,1.0,0.5287701328935522,0.5719517581591549,0.20510452022942624,0.3152038216067719,0.07609500607651154,0.4729147797055262,0.4801804711908068,-0.2892154671387509
Putamen_L,0.6447857482435599,0.38345714200090786,0.6560633571242565,0.6364543974317782,0.6604568971941597,-0.10119714114774524,0.6294044815854127,0.2303219257217147,0.46229732435833737,0.6950623523632493,0.07991806522995924,0.14730139887747684,0.38446272533655484,0.6196704406180672,0.41900009893824236,-0.054979025044589735,0.5082830436179933,-0.2617621656281133,0.6282671314067093,0.4038953841171977,0.6327930100366823,0.48973018176378774,0.493631525986894,0.2108568143452835,0.65559948288284,0.5925876051717347,0.3533455831468574,0.03616073716085991,0.5885936287702488,0.5100647381821171,0.5245693352949625,0.2904823766858551,0.5713990016411753,0.6836982934116372,0.4149720744970062,0.22394841398116735,-0.21876745606331655,0.2633611643315712,0.16905956766894917,0.7523225139072601,0.6536522460132614,0.42113101931476804,-0.04143155858112776,0.7166041551444859,0.6743906325723261,0.02426096195433655,0.8324247207483085,0.5633414178180675,0.41671731515555616,0.3949412475205285,0.24996646791388732,0.5287701328935522,1.0,0.6611039629957477,-0.08039103609515913,0.4688700530396593,0.09918971948530869,0.5526791656069788,0.6481131964673962,-0.22709329429629826
Frontal_Sup_Medial_L,0.8369910824310731,0.17384143390687218,0.8095021437896913,0.7250134656655448,0.7048640429094654,0.07998387706479337,0.6741524381287336,0.07949999709574151,0.36305961606157533,0.6613500224768799,0.3341250484924547,0.18723590662292305,0.10498581376358031,0.6714591424687995,0.3483602194104008,0.1586937763515869,0.47353183177225905,-0.21533902133362218,0.5533227529900944,0.5081659865467457,0.625752575497861,0.5250151735378566,0.5157456080760692,0.22113367865620204,0.83690315338831,0.7691783358732297,0.14138587208246456,0.36393998314822085,0.6347901922071784,0.5859069807504775,0.4926308647460978,0.5336725463996562,0.45272551481393364,0.5011388804263672,0.3989217126375148,0.11385674764365959,-0.03912022423531269,0.42015207187396714,-0.04335183547873694,0.72320861230032,0.8112068802897427,0.43014636683935653,-0.09837207475009774,0.6795872776138829,0.6477498256603926,-0.007172132087387222,0.6872473418160002,0.6820347413928475,0.5008900894962564,0.5316983721858566,0.39193285841109904,0.5719517581591549,0.6611039629957477,1.0,0.05914352426564502,0.3590480589318721,0.2160083101912979,0.5690646378685253,0.7071030239486283,-0.05208398791764695
LC_R,0.11407808822942134,-0.32330617237545084,0.2111515751164957,0.25166495878315015,0.24680072800457564,-0.3947226983255972,-0.0906293337199731,0.09960141740194095,-0.2801249833444947,-0.028924453927831703,0.027450413497613253,0.5151441711461934,-0.13002468652911517,0.3357834312511469,-0.13232895613855625,0.4134564634079824,-0.07152342391288709,0.38182236780741025,0.0946409637307025,0.1530472166643237,0.3526084580047734,0.007119708364904444,0.15515613682934346,-0.16317080586212548,0.08530839805395707,0.0632374932691415,0.21126515108249863,0.07271771262875555,0.05953816692772648,0.33678776676166283,-0.18573855717304058,0.19503076486518267,-0.07881082753380583,0.06025970674260678,-0.215076098396005,0.38925195802183077,0.07139270046144071,0.1135656546956802,-0.4368491182487452,0.010053287634719184,0.1115428565845696,0.20505406709530807,0.27315032280893925,-0.11343901300360457,0.053262521503770165,0.17452174412187232,0.10068610021458511,0.17467033036064306,0.22403361852951043,0.3482032613157876,0.2130380729239012,0.20510452022942624,-0.08039103609515913,0.05914352426564502,1.0,-0.36527655120656644,0.10317867551419539,0.167670811705337,0.13292762087476032,-0.06995947233497624
Temporal_Pole_Mid_R,0.23769579446825762,0.5064106741158515,0.18814335620927064,0.16707291888839415,0.12719394312419746,0.12793312084504463,0.30878627146647936,-0.14629009426981263,0.4090579975201571,0.27765599302500565,-0.19724878492402542,-0.27380034668093417,0.4801268805104147,0.13833817113910818,0.10746130508482186,-0.10967623822405066,0.31536210652490293,-0.5884589945112173,0.23707050598617435,0.1639869517460427,0.13330256243399755,0.45509119890478283,0.18615629527831837,-0.0013848045472659256,0.2328933995252737,0.1309675691039015,-0.031985800686850197,-0.22500423469847564,0.27809120053552816,0.11992386306331748,0.3256334392741995,-0.13608190518695593,0.4767385166803239,0.3729104851006834,0.48946526671841023,0.06583781782407,-0.15844333795869348,-0.03785901895551895,0.43581438862818844,0.45178121720261954,0.26211971507254683,0.24856929454959276,-0.16183432548344628,0.44034934068366766,0.31917653665185974,-0.009338977876904788,0.45942504769641984,0.16239297328984642,0.05628165169733062,-0.07443416273031646,-0.09264092839684376,0.3152038216067719,0.4688700530396593,0.3590480589318721,-0.36527655120656644,1.0,-0.036259578320112916,0.23536914087811556,0.1845628491268194,-0.21515370056401942
Thal_AV_L,0.40820925953865544,-0.5693170624175783,0.3116379338546327,0.4103315470015203,0.27818154444876614,0.00217530681647723,0.18250449392812415,0.13259019594743912,0.20805362314191114,0.18845688408427494,0.5540801534370966,0.5631511001492978,-0.5223867913434003,0.3872843109386902,0.18528535008261474,0.11228849727725959,0.46961512713811887,0.08742210169189733,0.08030216855255011,0.6565374962595865,0.2546936213862,-0.2368468498606876,0.31400712464255276,-0.11367347654048461,0.489030844371851,0.4392357861328856,0.2220321364134164,0.29934437897921196,0.34173058869890965,0.09650664306344842,0.21539682938612512,0.49419486731083384,0.47169930650010655,0.08859845632380846,-0.3022946940184449,0.47103842860288986,0.33978343283198603,0.640626752841711,-0.5032581651476531,0.3243110082258656,0.45086429116301796,0.1977646930372881,0.5500132710246649,0.20379607645797657,0.35679450611226504,0.3129846773424809,0.04357016221614057,0.5027101083926373,0.6610731347685482,0.5728337778445558,0.7531132037921127,0.07609500607651154,0.09918971948530869,0.2160083101912979,0.10317867551419539,-0.036259578320112916,1.0,-0.1443454211508891,0.43835863696111776,0.4726983884470967
Thal_LP_L,0.39456416336083283,0.234596353573462,0.41527802525905355,0.4557546910288253,0.4142352544633743,-0.17155705931500742,0.42974600031927757,0.10564006472573959,0.11923628488409789,0.41740111196439544,-0.2151233268312589,0.0690242845310776,0.3236033117229907,0.39129154513144815,0.23605362852415798,0.13662579441661785,0.17418880874765164,-0.16887596783448533,0.5276675672390742,0.0501106890734484,0.467153498779152,0.5484116257240673,0.4292926743945209,0.1999540469840315,0.35661115660179493,0.3006138659101717,0.1430148528300134,-0.1274748570847641,0.5383592147192495,0.5201306554270548,0.33100994724138305,0.06702188468851895,0.3171280950298098,0.5148049786681125,0.31878803579223436,0.19568329147582444,-0.32471721672178233,-0.0958312236710801,0.03664780339138681,0.4816480585405263,0.3911773714527345,0.3424104367756512,-0.12191612847184027,0.4281821020333429,0.4857160384993322,-0.01287607092298826,0.6512319207052426,0.2620780838683257,0.14751514021509476,0.16458802171497125,0.08136175058808848,0.4729147797055262,0.5526791656069788,0.5690646378685253,0.167670811705337,0.23536914087811556,-0.1443454211508891,1.0,0.39702419295185687,-0.4732982015371713
Cingulate_Post_R,0.8542199191673946,0.1168540184183645,0.77085649227607,0.7329762314739899,0.7695020762382608,-0.08680838446266202,0.7276235843142514,0.24787988872114342,0.5285493929250675,0.6796999589474586,0.4879921283446117,0.4974892900588339,0.0840985008468574,0.7716952586566082,0.47302195084274196,0.07806485544719799,0.5541335974180869,0.027555301165869343,0.5255272142644487,0.6419889202895824,0.759154202532969,0.30574752260530724,0.676100986625641,0.28368907314331016,0.8777665895219657,0.7669156201996338,0.3374511970549085,0.3843467374215962,0.544027094079877,0.547497187313231,0.5615249292875364,0.7474089199605675,0.4815899523302574,0.610913543047783,0.28118496650416425,0.45345282299111206,0.07224657694588557,0.5942394209551332,-0.09438484387540721,0.7436577828924308,0.778826249518253,0.5244057370859276,0.15199756271757225,0.6029336340528892,0.7192171929229592,0.19990912890298637,0.6632430566289312,0.8128435634537149,0.7849735245063176,0.7796484972234501,0.6084303151386276,0.4801804711908068,0.6481131964673962,0.7071030239486283,0.13292762087476032,0.1845628491268194,0.43835863696111776,0.39702419295185687,1.0,0.14876471987421158
Occipital_Mid_R,0.11195110482905903,-0.3106521669458014,0.026323261125118076,-0.030617106518004762,0.026413753966264965,0.2506916243810269,0.0016539549664605637,-0.10502212887619078,0.19060683250305263,-0.07908414455592809,0.7010312709029921,0.13940569742365044,-0.4625713521256998,0.010994118967974741,0.07759532734167017,0.0271043204117848,0.1891291462184807,0.22378207560366262,-0.32698761746457655,0.380493069127834,-0.0826495408678625,-0.37623571622118884,0.07065551238494786,0.029280307507012004,0.18750650000568245,0.24876993814669335,0.024158177855020897,0.5765401816855557,-0.17317305884871853,-0.2028743704710942,-0.01300073761131796,0.5230943278351406,-0.1133902893594977,-0.3313586677166713,-0.25190278382982373,-0.07289538550504714,0.3789512636891277,0.5663732034901212,-0.22248981981496538,-0.09827366974315105,0.10555517586966368,-0.0635660155707584,0.15411506811891318,-0.11417799326636842,-0.0804181426366495,0.13934731522257013,-0.33440474214657684,0.19776690163872881,0.29411191881616877,0.31731350214496995,0.39776951168320496,-0.2892154671387509,-0.22709329429629826,-0.05208398791764695,-0.06995947233497624,-0.21515370056401942,0.4726983884470967,-0.4732982015371713,0.14876471987421158,1.0
