,Fusiform_R,Occipital_Inf_R,Red_N_L,Amygdala_L,Lingual_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Caudate_R,Frontal_Sup_2_L,OFCant_R,Temporal_Mid_L,SupraMarginal_L,Cerebellum_3_R,Parietal_Inf_R,SN_pr_R,LC_L,Frontal_Sup_2_R,ParaHippocampal_R,Thal_PuM_R,Hippocampus_R,Frontal_Inf_Tri_L,Thal_LP_R,Supp_Motor_Area_L,Thal_MGN_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,SN_pc_R,Supp_Motor_Area_R,SN_pr_L,Cerebellum_4_5_R,Cingulate_Post_R,Thal_MGN_L,Cingulate_Mid_R,Thal_VL_R,VTA_R,Cerebellum_3_L,Cingulate_Mid_L,Thal_PuL_L,ACC_pre_L,Insula_L,Precentral_R,Thal_VL_L,Thal_PuM_L,Caudate_L,Rectus_R,Fusiform_L,Cerebellum_6_R,Vermis_10,Cerebellum_7b_L,Angular_R,OFCpost_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,Hippocampus_L,Putamen_L,Thal_IL_L,Occipital_Mid_R,Calcarine_R,Rolandic_Oper_R,Cerebellum_7b_R,Parietal_Sup_L,Angular_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_PuI_R,Frontal_Inf_Orb_2_L,Pallidum_L,Heschl_R,Cerebellum_10_L,Putamen_R,Occipital_Sup_R,Vermis_3,Precentral_L,Temporal_Inf_R,Parietal_Inf_L,Cuneus_L,Frontal_Sup_Medial_R,Cerebellum_8_L,Temporal_Pole_Mid_L,SupraMarginal_R,Olfactory_R,Vermis_6,Occipital_Inf_L,Cuneus_R,Thal_MDl_R,Thal_LP_L,Rectus_L,Cerebellum_9_L,N_Acc_R,Temporal_Pole_Sup_R,Vermis_9,Frontal_Med_Orb_R,Thal_MDl_L,Thal_LGN_R,OFCmed_L,Heschl_L,Calcarine_L,Thal_AV_R,Thal_VPL_R,OFCpost_L,Thal_PuA_R,Cerebellum_Crus2_R,Thal_PuI_L,LC_R,Occipital_Sup_L,Precuneus_R,Thal_VA_L,Rolandic_Oper_L,Thal_VPL_L,Parietal_Sup_R,Cerebellum_8_R,Temporal_Sup_R,Vermis_8,Red_N_R
Temporal_Pole_Sup_R,0.7028089149152269,0.16058261466594928,0.3979431924495677,0.5544846046214351,0.5274166961975675,-0.01988093849342187,0.13035847263542233,0.166102212684633,0.7343602235381543,0.7119371685722148,0.5057823596574494,0.575217822098196,0.38005969594401634,0.6497996550972095,-0.2321711678200339,0.3859651022800037,0.13042370190660896,0.6475848633326089,0.7825344489354059,0.5494677552338155,0.8158110025781413,0.6662716250533159,0.5950674112919664,0.6524118536479017,0.07053916872700809,0.17576061740441787,0.5497767063590825,0.5840645602778393,0.6332791934003758,0.5326060380936857,0.6808807943606704,0.6795710252278313,0.37906702258652747,0.6212845461509517,0.6273005573045022,0.7117144670625006,0.6156664686397538,0.5753087002619689,0.1579592491715094,0.5163180445750462,0.5666665916950333,0.42888976226649866,0.60530323129357,0.4797020141659646,0.5719278485992701,0.718114414973911,0.65629084227904,0.5461326173085786,0.5239981373662355,0.16404109081916635,0.11352863668906386,0.7536568416409453,0.5965277623187625,0.5343242446456345,0.6916466383684404,0.5618349760082952,0.47663014945785886,0.026364396728079283,0.40612615648630634,0.4843386688166435,0.23725334524957695,0.042256512759345444,-0.07900260062157198,0.40569951900391127,0.6239841018533484,0.030148086230544303,0.6793210400238641,0.3465307303013537,0.44290563673485406,0.4411118988586984,0.5967452082954235,0.11006246008679607,0.6829052265120196,0.5910918023885214,0.6905321124685757,0.2835351754623889,0.15632872581774898,0.7203690984112733,0.23334082397393613,-0.10350571434189872,0.15581266799284038,0.5874390286164292,-0.037315695070260856,-0.15201851447774745,0.13816231877860968,0.21960995389942198,0.35167758684017025,0.49686084412642323,0.19329511408483824,0.3426157926690219,1.0,0.2289422621908466,0.2059420489654298,0.20182491249361675,-0.000694153723452826,0.1277133069011444,0.48596055330236254,0.42857889757125445,0.6177995971098693,0.42304240277014904,0.6053839093839308,0.3118182035350496,0.4046896384050318,0.09778649533515947,-0.06045972329169395,-0.04255911824084893,0.39416896316448125,0.6094449752037705,0.5207901042388616,0.39315149429664803,0.1271481369553117,0.36415187306813435,0.6655773193111321,0.024861246374602318,0.6258353607775445
Vermis_9,0.4258502759333357,0.436236253150361,0.2474928695402786,0.21057049396442598,0.6806911082822766,0.010063607970007838,0.5508286763465321,0.27940808382651344,0.38661485811685936,0.28110898323121525,-0.07802553076097797,0.6274285308352823,0.25487906093918594,0.3289726648506929,-0.29496942635090395,0.33049682957799564,0.0844027599880017,0.11941578644243389,0.23421650820798592,0.2218438078044408,0.37121700255076295,0.4512362820932896,0.12431716220892194,0.327881966844672,-0.10159355728381002,-0.11819589671069688,0.39253072802842887,0.38464900643362093,0.2586122644801015,0.03149752856898995,0.5487412520274088,0.37220370396133445,0.06412208745649998,0.25413520660423133,0.37517450058810126,0.3126480345254594,0.4689861420899161,0.31150466666542953,0.3713568362854656,0.023127924664407606,0.5210773144712018,0.09617860403393795,0.2728756408527425,0.5654513712705157,0.3262732860821779,-0.0677835262177896,0.5191250313913928,0.6197269024156979,0.19907924615661152,0.1790062168207148,0.00444947150606059,-0.0429220471226885,0.34177409184367075,0.42553399849040724,0.41458495703938114,0.146007259618409,0.09205722587517325,-0.1238817898162806,0.4311715155416572,0.39187635827965034,0.2598473875242316,-0.39146811255641617,0.012713994275030144,0.5716512790559247,0.43455849907521976,0.25675302706844666,0.44167852387586,0.032743056355598786,0.5109889313210946,0.24996335018088622,0.22611807732224587,-0.10088251208562234,0.39861364500824203,0.2222714768727574,0.49984355708290534,0.07360078803406712,0.03521367543640844,0.22274126626972415,0.6780525762693685,0.06010825505255656,-0.025418137490000763,-0.06299800049199852,0.5790121741807707,-0.22427153734890842,-0.01340405088852486,-0.18758237127751437,0.20159351136457812,-0.30099978375011116,0.45964023142150856,0.2763476538548009,0.2289422621908466,1.0,-0.07068213972493192,0.03247351264780277,0.15755769028226713,-0.3334938367441807,0.4930707778143392,0.5465673989745915,0.12468651795184427,0.2223273114048255,0.3838778299862855,0.003864638406489026,0.5313782261068138,-0.1308997102313629,0.5777296555257341,0.030933490110339783,0.2826339408627007,-0.09184302384239364,0.4647246445371208,0.32545773099462266,0.2604257558266888,0.6217899951900716,0.46801414949078535,0.7093723131160474,0.31340347400551566
Frontal_Med_Orb_R,0.01367540492455861,-0.46158311759683074,-0.2388326677087632,0.06547593760687949,-0.2879951992006346,-0.15880538809496025,-0.285432488557232,-0.10530054179438934,0.03175765296431961,0.29386674147222,0.6575457555150261,-0.09482036959651369,-0.25643901888680326,0.2644828270861704,-0.14247720995676103,0.11894339642482588,-0.17256008907144,0.2549708813305424,0.21543810716440367,0.28146434540611626,0.13362558457522125,0.13654757416031704,0.21074031873737453,0.12151025242801243,0.23747073584597866,-0.020368582326035133,0.21947722558237123,-0.17947549414031672,0.019999972462775018,0.08632768047605463,0.1264220865637978,0.1168540184183645,0.28826997274538807,0.12583616671729,-0.21072845903511062,0.14366841748813064,0.368300579750324,0.07320411645487526,-0.03892727551230519,0.6949597873310575,0.14912521371490375,-0.0006161588224169389,-0.16806397848030366,-0.0198209676727803,0.43333016253583423,0.2771564936793358,-0.06607866388821375,-0.37720543860386924,0.13523734588010758,-0.5121176995529314,-0.4031765627869141,0.3098840438666758,0.3090752019517747,0.16926865039086947,0.22034948426445244,0.38345714200090786,0.10722858362058428,-0.3106521669458014,-0.36244852490879703,0.31331240371407304,-0.47712455895419004,-0.10614106477904356,-0.2612127855503474,-0.4568730722052687,0.07289281407845241,0.26191957446507236,0.10801401016237684,0.6643961955497094,0.17702932886205733,-0.1184623469407536,0.5259373061871013,-0.058184047044242404,0.3066762473501838,-0.004876013912951672,-0.02170470811969741,-0.2737630550533969,-0.2839401625902332,0.10305876570684724,-0.40209608002999614,0.5699546284773592,-0.26773134914594393,0.35458876668401224,-0.5018060339820656,-0.16241631854749822,-0.226588300086999,0.09417749014840493,0.234596353573462,0.4391730463218227,-0.30279480598708347,-0.02095892669397312,0.2059420489654298,-0.07068213972493192,1.0,0.3562539428843156,0.237531812351492,0.7504464193549866,0.15859776970287798,-0.20236907092036172,0.013598479262798627,0.2616100625213084,0.16696996221808447,0.4573788536535523,-0.2562474566877699,0.2332875236643534,-0.32330617237545084,-0.3817964562622509,-0.1550440019349256,0.22371510415386275,0.302493742791464,-0.1524374446568706,-0.2490648018375798,-0.4122963108075867,-0.05053552742453906,0.04349314001179723,0.22904065492987918
Thal_MDl_L,0.21934704821084555,-0.025038561892869377,0.0969505222639381,-0.13660383482441246,0.031030074601599723,-0.20111605875997715,0.10547017887865122,0.0676641499548809,0.28847751901930024,0.32700505950008346,0.13839042466402984,0.08495241917334487,0.005407004645112505,0.22963284275384901,-0.33960492671091913,0.2508486702768183,0.04743008208672207,0.19331126529168183,0.3284733098418893,0.11929013658013096,0.2527075329061966,0.20027812235501974,0.2858991114138656,0.18285719090247854,0.13989401930103393,-0.17129591953844756,0.27249288355717977,-0.07457238199426797,0.11827404166257044,-0.006179805215737162,0.32397624569230754,0.17326747894230746,-0.05922132731874441,0.3098042026422846,0.2170486959319257,0.22490081866238953,0.3393914674738437,0.13581582006065646,0.17577491440242218,0.47840375021463916,0.2327559246775628,0.08529220046755094,0.11002897760264663,0.23786586111347827,0.49628533514347106,0.2533904572018939,0.22696437358272517,0.026478853023900812,0.37164084269215364,-0.17137114358462666,-0.3291717140743402,0.08248636083996173,-0.033438553689005085,0.23885375112085885,0.2822798668113208,0.4260131189550213,0.288765986988305,-0.32760848459817965,-0.07807129760596428,0.39514312028633325,0.06767290684797779,-0.3026704068486036,-0.14547096425669667,0.011406595253377123,0.1921720326141061,-0.15020067377358784,-0.020887777426540733,0.47003792855165627,0.3246760234936333,0.04582440730005887,0.45696580904547984,-0.13924020950408045,0.2921541544152674,0.19377674426368827,0.21053016680802164,-0.18733550642401356,-0.18683252468230713,0.23985691803851092,-0.014453586521799818,0.23576793429636844,-0.2367319550288274,0.1428567751591439,-0.23560551554273046,-0.22426897119247421,-0.1518850058522047,0.34940721042104383,0.36358797582022045,0.21273620288880754,0.12283036728362848,0.2178449586790802,0.20182491249361675,0.03247351264780277,0.3562539428843156,1.0,0.09650630356152377,0.24760809786773466,0.42303739872244966,0.02231197658253817,0.333319200654531,0.36696981269991474,0.1205907861245226,0.23798335486924177,0.1085392991420611,0.012602644493132857,-0.0873580613952042,-0.3374854540544773,-0.14613207145063764,0.34671522871204835,0.3719296606003617,-0.010844628497560623,-0.007415654171580485,0.048749067287915546,0.057127370829535756,-0.07796878047076305,0.2922482088872804
Thal_LGN_R,0.18999027465883797,-0.3011935076736186,0.12904543148619618,-0.018653902910967714,0.09180925399688147,0.07321805376343817,0.09062475590359913,0.04989934978093565,0.3038747407532851,0.43646956436365747,0.17658685650395814,0.2281344191324023,-0.046677077837448414,0.20755751081390483,-0.07670434732554467,0.450081411775526,-0.0024420659649247293,0.3403517949234263,0.24514151703305603,0.4020217528163785,0.212386847288278,0.29792377141265597,0.09369367765155179,0.29368929061788557,0.5179634821382023,0.0008013248598317186,0.41046171686680627,0.1793930603363334,0.25214715183190917,0.041466436008321166,0.33166081740959685,0.2864800091778399,-0.006673944636863883,0.30822406778145195,0.06023274909511175,0.031491167522013454,0.23573247998487337,0.34809135508342387,0.1648659089364499,0.4248634014711831,0.3454248058922864,0.3654585141297397,-0.017918796684139152,0.3504349335663394,0.4447231800113238,0.08505408948676747,0.22898153913436536,0.03804212093630454,0.19311162304275134,0.010462866750748364,-0.27887121475377263,0.06607657255550536,0.07532098405115888,0.41756097876374365,0.320534418464237,0.4180534032668571,0.05295986794666385,-0.33018976446426396,0.06479812018198679,0.4579052773631015,0.004736175854824751,-0.14814118005470508,-0.11939887353777866,-0.025203832218302094,0.2989602239257828,0.4047990257418035,0.14276380388166546,0.4643069084924988,0.29132017400825094,0.2750185182748452,0.4667728392788926,-0.01018936871275473,0.3430425676519703,0.25422609542127683,0.08445861521539613,-0.0784049237951451,-0.13862210292555388,0.27540513319653404,0.07298333689279449,0.33394106321798706,0.037643167710151894,-0.048338782780261234,-0.07414494967724926,-0.21913089028323834,-0.06519749774693083,-0.10141903478743718,0.5063497186141906,0.07249101204899763,0.11351186286893152,0.22226188225607552,-0.000694153723452826,0.15755769028226713,0.237531812351492,0.09650630356152377,1.0,0.06721636670413558,0.40731486714777754,0.22679778180035245,0.014326259122570966,0.5345211470552653,0.2808990075161187,0.33882969019761633,0.02931384174716701,0.023621957254592638,0.18397338890509674,-0.18204042338263915,0.10906434676088829,0.09481665076006159,0.3961087308385417,-0.07254427379242172,0.020225516918594432,-0.021987831391012916,0.2258308362738842,0.12930337852913434,0.19258638754458232
OFCmed_L,-0.1852122021388237,-0.46313450773730075,-0.36894403453925445,0.18506877333462843,-0.430255925109665,-0.2345401931093755,-0.32619545240865583,-0.19827740242890982,-0.23548575983027684,0.006815427130254104,0.7064310040578703,-0.2826432508939662,-0.36845634130533417,0.04439119122010086,-0.005957011727976935,-0.18137245755786777,-0.09969893168246467,0.019891454400746963,0.06093744829150006,0.02672432123462548,-0.08525598191072431,-0.22317308251683773,0.1715361790559102,-0.13092199677478203,0.08776735875564666,-0.016995010508884613,-0.14161013990127586,-0.30378689430505973,-0.178984645177679,0.21819115897626648,-0.1422943088088384,-0.09438484387540721,0.22049710553534574,-0.09984367843074286,-0.30715665029458894,0.1374026064742097,0.1752188522058158,-0.14433332188342807,-0.20694823396681772,0.4467814313445997,-0.25719045009345337,-0.1526102252062833,-0.3541779226627171,-0.20916383414950576,0.11709196296006859,0.3015517815458126,-0.267664657964233,-0.4744452873820278,-0.07418863577735738,-0.3754338403169895,-0.2752359828724314,0.45716304561213833,0.11362677783255465,-0.218888863991307,-0.028065282158412887,0.16905956766894917,-0.011731016343570407,-0.22248981981496538,-0.42191160512310755,-0.1149748208382187,-0.4166670738740185,0.016831862895532006,-0.22924773177447244,-0.49894076139841825,-0.2789124163632971,0.06658908339701378,-0.11580062761000783,0.41434182798108726,-0.20179659324882554,-0.31805776374872613,0.20145519027140957,0.03734238064377264,0.01637885444168181,-0.23596434103941719,-0.19976871773374738,-0.3328506070684365,-0.22004396205475713,-0.1735373071332092,-0.4443883212387641,0.3425297353880887,-0.25072144419359527,0.3397800890374631,-0.5863813715853592,-0.11774283746119042,-0.15022661377835936,0.19698047480384798,0.03664780339138681,0.6338625667039263,-0.3911572513290841,-0.15559510260468912,0.1277133069011444,-0.3334938367441807,0.7504464193549866,0.24760809786773466,0.06721636670413558,1.0,-0.12028705072545465,-0.35758911518106784,-0.02357070618215532,0.08718766340302998,0.01321333864598769,0.258582578381079,-0.24621213873047867,0.1719038383871526,-0.4368491182487452,-0.2272004984183618,-0.21733479691842655,0.12413841097096555,-0.10867277536485986,-0.2329128817885376,-0.22068133673031914,-0.48822658123911306,-0.3078328063635831,-0.22310938466349423,0.014113713333079057
Heschl_L,0.7334614700340835,0.16068703039148705,0.3185270392077532,0.042262105779910825,0.5799711221241427,0.001638563762308362,0.38684231530142427,0.2878477045837309,0.7449563253630327,0.7563313430370724,0.14878837282670296,0.6221525818229335,0.31619622329619157,0.6009008267828311,-0.3800485963190632,0.590895474328262,0.04313597346663368,0.5849580889894651,0.6900149411728932,0.4790915053597532,0.6916664771078318,0.7356106532826878,0.4793289972196567,0.6900700585637239,0.1798878122033258,0.005142443919343634,0.7404694302440009,0.396430238700013,0.626402768941239,0.18174970187892836,0.8266367712751531,0.6147221259646515,-0.0630566524583129,0.7357592070438451,0.6033789001245371,0.3955019174697329,0.6481609070518033,0.681467069197951,0.3611005022559895,0.5683021767137421,0.7401238738664938,0.5574157058542762,0.45808834233610746,0.65021220606761,0.750173696752769,0.36303222365550714,0.7415705283853479,0.5417233386803202,0.6535744693483179,0.056475536332148336,-0.1921727735447975,0.20514625609518652,0.2783767417857016,0.7272211827480705,0.7256900788414223,0.6969399105096045,0.43238276760100636,-0.26652356287236084,0.4582293238267227,0.8194606965806568,0.3553704849971319,-0.33341102369422093,-0.10649924826339614,0.40978873238875113,0.7208714229424511,0.020040262265980942,0.4268152712020277,0.5121771287267032,0.7652431805192698,0.4842500297077195,0.7169359011630233,-0.03283787477098997,0.6742179423819428,0.5990286595462688,0.6916463563282668,0.0691803092756361,0.00035190500488735827,0.650172774741497,0.4365971815718452,0.2858939583923004,0.05842020773182773,0.2394121832105395,0.15142856259456222,-0.2443811846110861,0.03031009046175575,0.24401388598862894,0.49491204895618657,0.0782321889927294,0.5419423203624685,0.4758154115781916,0.48596055330236254,0.4930707778143392,0.15859776970287798,0.42303739872244966,0.40731486714777754,-0.12028705072545465,1.0,0.6245349377853144,0.5965969291009152,0.5736231033672846,0.45966736288770765,0.30165556087940876,0.4173124795177717,-0.003479447626158096,0.2175036525548893,-0.11551221596074307,0.28425292308399946,0.5050752736450767,0.8456130251651782,0.2796453495379588,0.1676508388896873,0.47763461430141774,0.6448677864035033,0.3086608986689586,0.5819063819776245
Calcarine_L,0.775843482858742,0.33812626588692585,0.573144629761064,0.12945501565656148,0.8142962119426174,0.5489660898463746,0.5400035598742704,0.2093229118300645,0.5940101949110268,0.5787089993430486,-0.08784029273882346,0.8061989315546872,0.74836171101313,0.5135471812401244,0.15414011006522713,0.46114243545972927,0.13370639544355162,0.5782731525758645,0.5535544841018987,0.49008097541545703,0.6214425112301288,0.7029232131268139,0.4034442318770554,0.7695603056694771,0.2430366593684829,0.5317846598620628,0.6213978139769034,0.5606466898244669,0.7794878297690342,0.2855194788670272,0.6775894997994842,0.7796484972234501,0.011500205765644677,0.7086002949520678,0.6846556183718691,0.34446372957152127,0.42102767720886086,0.7785342999035444,0.38934780353418497,0.07707835948501889,0.6900961883542807,0.7184345987884182,0.6803418013846113,0.654925499181581,0.45289186149930094,0.2043748999078924,0.824811114290267,0.7840714747862858,0.4754586057710493,0.4788807067068841,0.4578488066123526,0.1171279772054907,0.2952483858408817,0.6718057822120831,0.6985978042533436,0.3949412475205285,0.4775481014678395,0.31731350214496995,0.9285713442341769,0.5572347018862375,0.5620652188653331,0.07036300219944908,-0.055808492029318875,0.6789301743847622,0.688540695868277,0.15502498702156597,0.503207963294323,0.0028786341982806095,0.46054423713560083,0.7516350099559309,0.3079656701396369,0.24656007426175255,0.5684358319334876,0.6828933769747385,0.7144972093191793,0.6362715616676161,0.655155533131926,0.5246558711688152,0.7392427946075387,0.02165145342555292,0.5999100925372227,0.28234448782997157,0.5885097117980679,0.05028728465068906,0.5817858370385183,-0.003308236309230626,0.16458802171497125,-0.15283245061802472,0.6213041455830721,0.2484251696494374,0.42857889757125445,0.5465673989745915,-0.20236907092036172,0.02231197658253817,0.22679778180035245,-0.35758911518106784,0.6245349377853144,1.0,0.36346955871647013,0.34337434711778003,0.4795231743413541,-0.008143701442650702,0.5083322971764133,0.06450506956963098,0.3482032613157876,0.25823511175646313,0.8175481686986857,0.2287806291801426,0.6422753344730362,0.6750251191960096,0.27318587572453085,0.6670717938914763,0.7862115930649443,0.383541126933736,0.603721891802832
Thal_AV_R,0.6436984851195187,0.30214453545369596,0.2810311351400199,0.15658570391933732,0.3925074930937496,-0.16006502927519667,0.2868889117951982,0.1791691593761355,0.6405052323412104,0.5705107689250299,0.1854927045430776,0.3885939040715154,0.2784487031170551,0.47706217365079767,-0.36196892751585197,0.37901404861823595,0.06766897634214004,0.44810702503675753,0.7135186050171479,0.32441088502848686,0.6408208500398569,0.4829345994705002,0.5136028801385213,0.5162604904017795,0.002052069086572233,-0.00936837443546852,0.41278143997097816,0.37217058238632966,0.5111786553671668,0.3388220096751168,0.623971434024047,0.4815899523302574,-0.08356592685738035,0.6038773123355677,0.7187302838263344,0.4357615151587922,0.4994521955689739,0.4792471842439915,0.2523299581307436,0.4012687820890073,0.425616456929556,0.3805684464136654,0.5072576624057851,0.39224171744987074,0.5446228186735973,0.5218490280985842,0.6140010881433072,0.45217535578259366,0.6686992585456417,0.12897309728277864,-0.1343448573131697,0.4137784787761662,0.1453310689929466,0.35643801956817084,0.5882855724520555,0.5713990016411753,0.49788963875691133,-0.1133902893594977,0.36949445176652335,0.41971045260646644,0.49504737981446667,-0.14098404730174224,-0.05441794591446506,0.4062754536976683,0.45972546790262486,-0.2987214030293923,0.2924047922748665,0.2793510026971102,0.41227516542329634,0.36882858559615245,0.5701657596205914,0.07491960533017479,0.46832101553676586,0.49470494240533164,0.7119960486017928,0.07100688315374971,0.06568097410051141,0.5783649930004481,0.3447608895327118,-0.04061949975127686,0.0014777085399048245,0.40751824972898043,-0.04288415637744781,-0.24310036616143563,0.12772494721144007,0.45466230327169543,0.3171280950298098,0.28999346059135067,0.5354598263254631,0.3917632884476664,0.6177995971098693,0.12468651795184427,0.013598479262798627,0.333319200654531,0.014326259122570966,-0.02357070618215532,0.5965969291009152,0.36346955871647013,1.0,0.3688181788069426,0.41225533770603034,0.24253704790999936,0.5335354745134674,-0.07548119761925531,-0.07881082753380583,-0.022970517885522304,0.17303403902438716,0.7096199109400072,0.46119865082030903,0.29264574525835463,0.1771466887198173,0.49659038371097486,0.4677571686033826,-0.07746714287382257,0.5325598860496202
Thal_VPL_R,0.4739684396279817,-0.08110575249807146,0.3281499878029591,0.2118299394455163,0.3576676164571541,-0.009626398115353148,0.1753537412195008,0.09421095752904075,0.5951569107053208,0.6299025042739234,0.27776094391890555,0.44467251391582346,0.07546495658607756,0.4685003977415977,-0.20558821325660945,0.5004827809695341,0.015254735589224747,0.5095046552232513,0.535796896746409,0.5391254953042388,0.5543578376311559,0.5043018701522733,0.4273771200647345,0.4646957014166951,0.4121796891172663,0.03229386579608965,0.5702593914481403,0.3190860177470125,0.4312039562068183,0.24792809530593418,0.6248755978739422,0.5255272142644487,0.2636992365215602,0.49669801513241785,0.4134471054068325,0.3322176278786708,0.556087383307564,0.47050666015619547,0.17477568731985826,0.5521943580836024,0.508133079792396,0.47825427918162,0.3142082274291562,0.5740144913287214,0.6195894155176458,0.37193927132222715,0.4884958826832899,0.23956639927706305,0.40074498492235383,0.1127277096995406,-0.15109063736394732,0.3044262725318817,0.31705864765720704,0.6185490746311909,0.5897000326050602,0.6282671314067093,0.4258777372039359,-0.32698761746457655,0.22567005573548252,0.6044653163780715,0.1196037612654729,-0.20642195265522334,-0.12332973068149689,0.13491894063097823,0.49329004748801303,0.27804575220542177,0.3814640271617906,0.5349552056991492,0.4584998393092636,0.3704986533065762,0.6511756599977979,-0.020532323369475098,0.6242973144591337,0.4099218588487931,0.374587078114584,-0.038402781683711106,-0.07127124131999478,0.5347789728769908,0.16584599230331507,0.15338023521593042,0.0902604888546577,0.20787518793225715,-0.08615126222242576,-0.38292921627056437,-0.041493385949857825,0.16783523811469908,0.5276675672390742,0.2595447538827145,0.20430525666723173,0.3434200715400327,0.42304240277014904,0.2223273114048255,0.2616100625213084,0.36696981269991474,0.5345211470552653,0.08718766340302998,0.5736231033672846,0.34337434711778003,0.3688181788069426,1.0,0.3748772578239044,0.38955674798942924,0.16829745765332438,0.12704659602139826,0.0946409637307025,-0.22172098540814025,0.15389855530521546,0.4251600545392385,0.577226750955705,0.1918622313566514,-0.0292029975909444,0.18427004115478102,0.4358482770420957,0.14286541580711612,0.5366354526406262
OFCpost_L,0.645368363890802,0.1924898895951458,0.4702670426962724,0.36524002609746137,0.5680187687651093,0.0611331619838889,0.37316992601768656,0.3801382687849474,0.5806925106275952,0.6697070315791092,0.43441479995563886,0.6597902258845993,0.41479825946749704,0.6110039521849752,-0.20159179136659985,0.37488396406574687,0.07300119026340013,0.552553957218852,0.6332047915756149,0.5204964300642193,0.6700327927261229,0.6396701673453421,0.36295328685385925,0.6216963063218821,0.19900556521039167,0.1343665073366357,0.47251721166064686,0.599904790029954,0.5730824960727388,0.46499253313966954,0.6112503262386354,0.6609659449838388,0.12910532858439958,0.6399489734645909,0.44620126733695054,0.5063924288800851,0.5329171308718756,0.5521555057160298,0.4469292188236066,0.4758457757861131,0.6707346556837503,0.42799605697717885,0.49458212714153243,0.4701429818669185,0.6021891853632461,0.5369820250193064,0.6503904015547892,0.6112879693160388,0.4891393861807719,0.007536967546040496,-0.007339231171018682,0.532587135547875,0.49441565625436995,0.5050677605022766,0.7508204688163107,0.5607098583728362,0.3423157827397781,0.02557043911344698,0.40898574219401673,0.4441392482331128,0.3334410173392763,-0.14271731135715007,0.00956153362766136,0.5398951812244132,0.5848141962296474,0.23257760370431885,0.6315100787476133,0.3047899160740292,0.32343229936802703,0.5219145982747349,0.5403896899578846,-0.027192135039959073,0.590506715575006,0.5647641578799711,0.5962482037833776,0.24590383729341037,0.16474480617312154,0.5821039611700619,0.38903781058597803,0.11010300882691089,0.1476421022423875,0.46648732522582653,0.18490126702866244,-0.22341402659435433,0.1359917255764664,0.1673876804088019,0.3308961501739353,0.30532747920016523,0.25866982792160703,0.28264512290401755,0.6053839093839308,0.3838778299862855,0.16696996221808447,0.1205907861245226,0.2808990075161187,0.01321333864598769,0.45966736288770765,0.4795231743413541,0.41225533770603034,0.3748772578239044,1.0,0.22368651450686128,0.4795154506621607,0.03613368842312878,0.17590322558636406,-0.08763392070032375,0.4125539472520267,0.4708127329220063,0.5440722418243685,0.37275119982761773,0.27217014865237066,0.47287933742918253,0.5562590125403101,0.19539713253955046,0.6110978969168178
Thal_PuA_R,0.27323049090472046,-0.2599703413623295,0.08885037014157088,0.1551968455017705,-0.043353803894949354,-0.01223472704779191,-0.1469269562253359,-0.1112214456742094,0.40541070927113143,0.5109548556685279,0.4780196000099316,0.09414449558306319,-0.1809288768905432,0.27789497333960694,-0.25090315097296456,0.4446284017159516,0.02903871138968492,0.4893707629376892,0.40770543209047067,0.5044555347285761,0.32468473190354497,0.3794545467235698,0.2463829503956282,0.39047698917529317,0.2029487468290655,0.010187538138271337,0.46929028979366133,0.060745969020682966,0.32751004495890257,0.11072514915537308,0.3530828835817981,0.30574752260530724,0.20823792536027247,0.40895793350645393,0.1095524000502158,0.22398591073793914,0.3800153172536329,0.3809355681341529,0.03250958189966522,0.6370654821084624,0.28575854130600603,0.27954889996775334,0.03708300799402031,0.21758799374728674,0.5503147112486018,0.3827853149406065,0.23778990569694294,-0.04213841808959642,0.3635745786646737,-0.16829795300594555,-0.33846826888003567,0.27737128783026244,0.2668312441637961,0.32126546342017454,0.33494544954168665,0.48973018176378774,0.18831135716657021,-0.37623571622118884,-0.117711308616192,0.4432956637145121,-0.023828647195047216,-0.03885347251533149,0.010313071025869668,-0.20869962225206334,0.3286281984132313,0.16304276845383786,0.22481973717674766,0.5580047750043973,0.3840778317921666,0.1108648787630623,0.6562762065131389,-0.047555614450008575,0.45150997440847584,0.3333257001987567,0.15631249977373823,-0.0821101942370846,-0.2782162177548098,0.4747948170468326,-0.1358947389090642,0.3297351246486939,-0.14407171289813447,0.15156890546609844,-0.28876426140205735,-0.10866738479966737,-0.09780627609688793,-0.0036973673112404314,0.5484116257240673,0.38561508089067575,0.014231845796787735,0.4053959846685456,0.3118182035350496,0.003864638406489026,0.4573788536535523,0.23798335486924177,0.33882969019761633,0.258582578381079,0.30165556087940876,-0.008143701442650702,0.24253704790999936,0.38955674798942924,0.22368651450686128,1.0,-0.017999632324227074,0.12966899712570842,0.007119708364904444,-0.17337477655513084,0.04881851506620913,0.26170530754066795,0.3671687751193048,-0.06983289517379938,-0.11296970227746458,-0.16355688153669173,0.23833237017363332,0.009677647767644246,0.33591348994677217
