,ACC_sup_L,Temporal_Inf_L,Thal_LGN_L,Thal_VPL_R,Thal_VA_R,Occipital_Sup_R,Thal_LP_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_L,Occipital_Inf_L,LC_R,Thal_PuA_L,Occipital_Inf_R,SupraMarginal_R,Cerebellum_9_L,Thal_IL_R,Cingulate_Mid_R,Frontal_Mid_2_L,Thal_PuM_R,Cerebellum_10_R,Frontal_Sup_2_L,Cerebellum_3_L,Thal_AV_R,Vermis_3,Insula_L,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Cerebellum_4_5_R,Thal_PuM_L,Thal_LP_L,Frontal_Mid_2_R,Angular_L,ACC_pre_R,Cuneus_L,Rolandic_Oper_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_L,Postcentral_R,Temporal_Sup_L,ParaHippocampal_L,ACC_sup_R,Raphe_D,Thal_PuL_R,Vermis_7,VTA_R,Cerebellum_10_L,OFCpost_R,Occipital_Mid_R,Precentral_R,ACC_sub_R,Thal_MGN_L,Fusiform_R,Vermis_8,Hippocampus_L,Thal_LGN_R,Parietal_Inf_R,Thal_VPL_L,Cuneus_R,Red_N_R,Supp_Motor_Area_L,Frontal_Med_Orb_R,VTA_L,Rolandic_Oper_R,Cingulate_Mid_L,OFClat_L,Cerebellum_9_R,Heschl_L,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Occipital_Sup_L,Cerebellum_7b_L,Frontal_Sup_Medial_L,Parietal_Sup_R,Pallidum_R,Cerebellum_6_R,ACC_sub_L,Rectus_R,Precuneus_L,Calcarine_L,Cerebellum_Crus2_L,Calcarine_R,Temporal_Mid_L,OFCmed_R,Heschl_R,ACC_pre_L,Cerebellum_3_R,Parietal_Inf_L,Cerebellum_8_R,Thal_MDl_R,Fusiform_L,Thal_MGN_R,OFCpost_L,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Putamen_L,Vermis_1_2,Thal_MDm_L,Temporal_Mid_R,Thal_PuL_L,Olfactory_L,Thal_PuA_R,Paracentral_Lobule_L,Thal_VA_L,N_Acc_R,N_Acc_L,Caudate_L,OFClat_R,Precentral_L,Olfactory_R,SN_pr_L,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Temporal_Sup_R,Cingulate_Post_R,SN_pc_R,Caudate_R,Putamen_R,OFCant_R,SN_pr_R,Thal_IL_L,Thal_MDm_R,Lingual_R,Thal_VL_L,Thal_AV_L,Hippocampus_R,Occipital_Mid_L,Amygdala_R,Cerebellum_Crus2_R,Lingual_L
Frontal_Sup_Medial_L,0.7250134656655448,0.625752575497861,0.6795872776138829,0.5533227529900944,0.39193285841109904,0.11055391917182497,0.4926308647460978,0.8697531512590362,0.506251192896564,-0.0494000494672742,0.05914352426564502,0.43326530934154023,-0.09837207475009774,0.3341250484924547,0.2782611187631455,0.5854389234125426,0.813245063262124,0.7208117158379863,0.6741524381287336,0.668496750385502,0.8617046486682172,0.5011388804263672,0.45272551481393364,0.752553038969591,0.7048640429094654,0.4132721900823246,0.8181414286789688,0.6778701800638728,0.5272910016814972,0.5690646378685253,0.8793576463499664,0.022217216147184003,0.5480768964420729,0.22716565846320136,0.7252103185886534,0.3590480589318721,0.8095021437896913,0.3429652150318029,0.5225808723728673,0.6714591424687995,0.6477498256603926,0.6256201600710405,0.1835636679602813,0.21418710096504182,-0.21533902133362218,0.43014636683935653,0.668508666335256,0.4366628817136804,-0.05208398791764695,0.7691783358732297,0.1638009347154307,0.22113367865620204,0.7195497397524984,0.09554970368159957,0.7133622983088647,0.3732469107134445,-0.04669520441204287,0.24428847478383026,0.3029260076669605,0.5431649784379453,0.8433287987534771,0.17384143390687218,0.28684583142052955,0.7577508535719131,0.8369910824310731,0.6018528134037079,0.250395402333478,0.6141411349427578,0.26072387805798797,0.5773913724159819,-0.03912022423531269,0.13513358819629878,1.0,-0.007172132087387222,0.7193239070866174,0.43924786378474945,0.21312098849243555,0.5849270163425159,0.43041834741327883,0.5316983721858566,0.07949999709574151,0.46231371280772526,0.5827476588075515,0.0017043795989770275,0.5719517581591549,0.6255078106187052,0.6613500224768799,0.456885410356954,0.20414462406558143,0.11498741854010693,0.7051647271371978,0.4332519137110181,0.4934830355643636,0.10637491580194605,0.83690315338831,0.6611039629957477,0.601411951181714,0.6347901922071784,0.5008900894962564,0.14138587208246456,0.41253051730933643,0.5250151735378566,0.3872687125622476,0.5726717524832031,0.3699354624284565,0.5366252615082152,0.6872473418160002,0.4602617669931734,0.8112068802897427,0.36305961606157533,0.3483602194104008,0.6357666941788765,0.22253335371711355,0.6820347413928475,0.7071030239486283,0.49850753927218566,0.7860581310820778,0.7144465135377096,0.3989217126375148,0.5859069807504775,0.47353183177225905,0.24549668891787216,0.6181436032553727,0.5081659865467457,0.2160083101912979,0.7464118619959551,0.07998387706479337,0.31679680817991124,0.11385674764365959,0.4506874507519234
Parietal_Sup_R,0.14612989227124873,0.07478347434902759,0.04046312351760216,-0.0292029975909444,0.23159681375425428,-0.07791174645624252,0.07550234016660085,0.0433946633278204,-0.21298079085775076,-0.00733447069696757,0.17452174412187232,-0.03310885409801321,0.3334290428226566,0.06892912245902523,0.14168591027092423,0.06880655832664281,0.13291675589050408,0.22396287300206624,0.11197578216243233,0.1236371834368703,0.11822022444701837,0.05104010274769662,0.1771466887198173,0.02391054618242509,0.10156165057051492,-0.04597031788674784,0.09519856277394213,0.18124787673430212,0.22738127806316907,-0.01287607092298826,0.026124307550978956,0.05642001261801347,-0.07134043781246396,0.18530847282740096,0.05480003184786599,-0.009338977876904788,0.08551173570191856,-0.10986434783830565,-0.019773922501426587,0.23669590558354048,0.13886099604794142,0.11264335512537467,0.14028423619704525,0.2145181667691166,0.1867473155950896,0.12440705225954919,0.21473804983842415,0.06858137199489239,0.13934731522257013,0.04836903062679412,-0.05600298924226181,-0.12522734799283083,0.19992257364110674,0.14028255066833661,0.15184667985479236,0.020225516918594432,-0.08212136967893853,0.13321857214852065,0.09463387195891006,0.12451863684491946,0.14084776638064875,-0.2490648018375798,0.07653268900504584,-0.0015819329691330805,0.12518098474425784,0.016254660363455516,0.20895416826723703,0.1676508388896873,0.3275310626214241,0.04820745041974161,0.13374489147733892,-0.01417783816762232,-0.007172132087387222,1.0,-0.08089716615544919,0.3838231008348668,0.01882017437278438,-0.0200163156046601,0.13807901225140934,0.27318587572453085,0.1796829276008522,0.26140289069526446,0.25529975180057146,-0.14815850450139617,0.07467425669961351,-0.09577847937407727,0.11303866823077355,0.1884349182914571,0.34958564222818456,0.11075237544606699,0.17911674623910614,-0.055674524503001824,0.27217014865237066,-0.11398384410590157,0.12805794105868187,0.02426096195433655,0.08862787247796385,0.11568331389155982,0.3627253368163836,0.23851062183697463,0.15517515689865627,-0.11296970227746458,0.012095569544507365,-0.01329245175390709,0.023595463984296572,0.03610895980686612,0.05298676399721132,0.18917879132841645,0.19477369368669586,0.03115091681051871,0.07662175074159551,0.1271481369553117,0.44341654117655055,0.1984360873350579,0.19990912890298637,0.2373833794473623,0.13025092556083195,-0.011755724665767292,-0.10783925906818938,0.016289021689868066,0.1029234429470629,-0.0074202770306580545,0.26065001990111347,0.13673227895935505,0.3129846773424809,0.10776674870138385,-0.20797630196502864,0.0323854632907856,0.34532602596891243,0.29748677119236366
Pallidum_R,0.5107393858007226,0.518257664754751,0.6022429811508803,0.5869063635714719,0.1299445520655151,0.046968958327058274,0.5807150170334201,0.7015333947832504,0.4276273076620889,-0.2254838171719043,-0.20732468621191358,0.5402158899643372,-0.1288406104367632,0.03816417363599819,0.19233349884619572,0.6567319483732662,0.6728146032883028,0.6559497448103366,0.6049907612899733,0.6100362475668174,0.765098307343934,0.6234354129195024,0.5910611475582425,0.6424932186305125,0.4917486305699226,0.24991674205682698,0.5817828594829708,0.6288201657010429,0.44422544538045244,0.531110676350568,0.7656107342968231,-0.04183473494684299,0.502355393290508,-0.041461439685292464,0.6279416440310562,0.6675324128675928,0.5452974384465884,0.48794810256365256,0.2599615330875074,0.4583237245313699,0.5731629398860508,0.44953592581288804,0.016700521707062356,0.3613326762094946,-0.401882209576743,0.3735584503028403,0.3072269314871388,0.47152067947215426,-0.2750111291438348,0.5366196492694157,0.22996207697055526,0.13250370740148018,0.5867057588128787,0.005000769806573264,0.6165012372466794,0.32524772954660275,-0.25716773962509304,0.07222699085300717,0.0307392916297776,0.57588408838333,0.6023247201954622,0.4671084051657242,0.39180465291028665,0.6846212197203154,0.5835638160569301,0.4596327957357216,0.29989585465606117,0.6335174913469057,-0.05989538626922473,0.28799057853305265,-0.2071770447090372,-0.15215487518310605,0.7193239070866174,-0.08089716615544919,1.0,0.16324780930728794,0.18486752915451848,0.5961678836560625,0.09917390929955883,0.23976668113036392,0.009865373550065329,0.15284644200401928,0.31593688644427426,0.2564653392564759,0.5011961299940773,0.7713606802143383,0.5820979314929592,0.020439089442437764,0.04102930580649656,0.3949536531279743,0.5134757683464052,0.3660429434080509,0.3844596954043564,0.27267951146413677,0.5631168402914528,0.7772990897150136,0.592402333909873,0.6105831513307844,0.29798981224832694,0.09002514405635717,0.20460253998641031,0.5509439121381702,0.09355559979489068,0.7355075648951237,0.3350003909273205,0.6136299795310891,0.7405898726958132,0.2816678082163349,0.5603512984510454,0.4456261779312622,0.2631014111930401,0.6031320943322038,0.003635506203295688,0.4673609365841249,0.5268035076069237,0.21147260388613465,0.6816375602372844,0.8327084795065621,0.4868502592049157,0.47587239506992357,0.5264766739414108,0.5100794736976602,0.3618143983447455,0.35022171170713023,0.0571966925094155,0.6465067741775884,0.041633939714556846,0.4966525940099916,0.11377152098763821,0.20028173385597192
Cerebellum_6_R,0.678531329604281,0.6172060992288455,0.3323809142185117,0.23956639927706305,0.7477757344149653,0.09778361857004926,0.3628322164238279,0.5475789292858197,0.19810757444914903,-0.04950083894126689,0.4393017542399251,0.19821730583161076,0.581832843555564,0.3635814895395944,0.5525883054383686,0.3769886130097168,0.6023551842528931,0.6377157042096221,0.37454962619442655,0.5375839668268564,0.5018437075365076,0.4294670939903854,0.45217535578259366,0.5148774118321497,0.6552545701108017,0.35113072485124197,0.6640379896804974,0.6850588816476634,0.6069720378275897,0.17321437580831012,0.502239888549478,0.08072678327900211,0.2522625058848016,0.40495142894284397,0.4912330049718265,-0.11016532413689731,0.6374362851118712,-0.024565059187746055,0.2623182262195391,0.7527433251577356,0.6006771657697773,0.6018973662353962,0.3413800192513996,0.3317144171895201,0.3340098090165178,0.488419146744806,0.6407201130582728,0.24850279536683414,0.2418090834837027,0.5131222765261833,0.0008592347722145852,-0.002416046716539342,0.7974156827070004,0.31564950259668134,0.646037096476225,0.03804212093630454,-0.12434714923602595,0.5628877338918921,0.3595824513157397,0.5008209315838543,0.6353130878778552,-0.37720543860386924,0.3438902157732956,0.3919634868403908,0.6059580290056779,0.43581358724816144,0.6142787109457936,0.5417233386803202,0.899060867406451,0.5984326337712969,0.17327250924328103,0.46000339953846947,0.43924786378474945,0.3838231008348668,0.16324780930728794,1.0,0.30045447961146066,0.31025230220562755,0.4553423240843451,0.7840714747862858,0.3995830511550602,0.7911194142106927,0.797080091147538,-0.375818990891946,0.4033449577978104,0.018316804476784368,0.5145723014290376,0.45955100711113267,0.7998153406765737,0.08977107060710218,0.8286439153342763,-0.009217625064336245,0.6112879693160388,-0.21548045799636872,0.6517729422420778,0.3438770287527434,0.3969486542264301,0.4530686376373671,0.834368074170979,0.5025239673853374,0.5416530578532622,-0.04213841808959642,0.21240735127359006,0.2794304504854924,0.3356430366738086,0.18226091999394184,0.3969407594091338,0.5035013989140129,0.6250972580875183,0.22167428135267186,0.32589192155444774,0.5461326173085786,0.8927596617644504,0.723966719179426,0.6484317021694701,0.6951764971832881,0.6320159008037902,0.24306484445028234,-0.09284178853719981,0.40076382276868305,0.3867758032027602,-0.12301343780699052,0.8343982072383613,0.6769501298244524,0.6364668879917339,0.6584589577033957,-0.2858900082935569,0.2148056692904851,0.681597206577647,0.8990785497907953
ACC_sub_L,0.4700056236979879,0.2511004587289309,0.20030408277327139,0.1890680895239789,0.43349649497790893,0.14231519145882246,0.16525235582027387,0.2985147767807121,0.15051319880788883,-0.13567780394148346,0.11384746650097756,0.1888400751668875,0.13112244322552769,0.04042408323510034,-0.0189373831998114,-0.01758265232374309,0.27255675945705005,0.313979722869547,0.15535371442490356,0.21723619441753417,0.2620825929740734,0.3444915921115447,0.3040859176310694,0.3597124841783237,0.18885602938710494,0.5244520161320798,0.25090534726213337,0.31254589787783893,0.12307633258658222,0.15874245507824633,0.3083130638813939,0.05864512549457478,0.43501084871579093,-0.012167163551063861,0.028271463425235368,0.13176926656011337,0.18367196942126057,0.37222435099415085,0.01974490875853246,0.15007909141928075,0.603932804245383,0.16798997608671237,-0.060741806108363695,0.10357931573411644,-0.2203331851240824,0.5738706609834917,0.17171577738681978,0.601424962767472,0.003335309151246138,0.16135836872575335,0.59082596707869,0.2684782891363985,0.28883937044632,-0.33590550773157607,0.3829485135604381,-0.0819541502037747,-0.19116285108821188,0.30668128273679,-0.0467352847953395,0.33805016479997285,0.27645899198437995,0.015607414427901662,0.2113318156794115,0.01791620566078291,0.1845043346408087,0.4827935594052028,0.24952008238596995,0.025611256771866465,0.2455274393380664,0.526467922010655,-0.01935348993084389,0.2607494599758764,0.21312098849243555,0.01882017437278438,0.18486752915451848,0.30045447961146066,1.0,0.6328068633114394,0.13497899962901674,0.08640725884959496,0.18776049250599897,0.14611207093897258,0.3094977928337839,0.332006763547872,-0.0744586771005139,0.1323355011614113,0.32170518277637883,0.08537560189394591,0.1486399443775628,0.09944707912882526,0.3372702939000839,-0.10755550075164609,0.40188922774818264,-0.18810413569498943,0.2790449845645941,0.21418500842087934,0.2528407873162005,0.30050550312912305,0.3070030040424938,0.1457788365132604,0.5225231580103995,0.10243771437126446,0.03251701570158977,0.40527655023808157,0.3456613467676466,0.07902285887870797,0.24346587909790413,0.2734930125888565,0.25908415342970775,0.501693782815989,0.4747525064427853,0.536218433976403,0.26268078892853447,0.20196809310502822,0.36836421867804403,0.43050751072840454,0.3439806056914369,0.21348525139615354,0.3562478583649196,0.22175994954143924,0.2306216364340468,-0.046614309663300484,0.17625191026684156,0.35282394325160277,0.2461245346812643,0.42422748284056605,-0.11253614410936147,0.5746435607503801,0.3633999909239533,0.30189531241193923
Rectus_R,0.5995526419732193,0.4121195662507608,0.48632871000621186,0.37193927132222715,0.3195495535821479,0.11661530030521344,0.44284440469857195,0.6635364073836963,0.42556772055044145,-0.12741930407748506,-0.048869455823743156,0.33283508580664983,-0.006835936051900367,0.07463986586813971,0.08759311118006231,0.2648391900129997,0.5943844876797747,0.5682227080833152,0.3894371471636815,0.45370142795954665,0.6163495816661327,0.47605940075579506,0.5218490280985842,0.5041436746844987,0.43729927998784474,0.4467805815662782,0.5231595444176158,0.47222596108162834,0.23295450172831025,0.3295349760033768,0.6156086444060181,0.012945626547324585,0.518679424906077,0.019169056662251407,0.3692273759222007,0.5329216608688551,0.46617377776363683,0.5741567839353876,0.18021973195837557,0.36822290762498233,0.701557676210809,0.3450913342500122,0.056407028303143446,0.2593734900646891,-0.3892100320455035,0.5809200671510918,0.2837186646156064,0.688005727863746,-0.08628943672734266,0.3917548666779658,0.45940317223682714,0.1624190581189881,0.5012314584223366,-0.2500915018919789,0.5800042062115458,0.08505408948676747,-0.22084396695941827,0.22457957416936747,-0.007069037363825789,0.5108335488115768,0.5273630438338969,0.2771564936793358,0.4472217694663922,0.3838076473031803,0.42696128740070666,0.6287526143115879,0.2729794957595027,0.36303222365550714,0.16955842521762612,0.4988339968611178,-0.11382347285475036,0.06696648054550583,0.5849270163425159,-0.0200163156046601,0.5961678836560625,0.31025230220562755,0.6328068633114394,1.0,0.14694126839723154,0.2043748999078924,0.06089261837191621,0.1684954762961868,0.3724435332877987,0.3990807916188242,0.2481792101038923,0.5782516266560287,0.48938906912556207,0.15420571881212616,0.12358339021350084,0.37753338563196703,0.47395612466531856,0.09875895482972341,0.5369820250193064,0.09875753534831327,0.5040251484436293,0.5597641846675493,0.4424339155161956,0.47925189696444764,0.3231126788513131,0.10656857592013858,0.3601501348476154,0.3827853149406065,0.11334393949029356,0.6689407593464458,0.4113243104301216,0.4034761089431921,0.5425985736059555,0.4102902344958551,0.4992609981884414,0.6011129865992236,0.39482507580889264,0.718114414973911,0.20230900533336357,0.3705392949383241,0.47395948247273206,0.426891420874682,0.5750448823599754,0.5579589554128522,0.5551579508519843,0.4106410498373089,0.3972347021761387,0.327652106370468,0.302107073978786,0.4810346303101901,0.18804863888209755,0.625246610784399,0.052443177825134926,0.6189410281186952,0.2556381950146689,0.24059105805439895
Precuneus_L,0.34433566578841995,0.35329433804497185,0.22846804245178873,0.1447770709406737,0.5599992981179922,0.4176501300262388,0.3292107978912726,0.3268593459285998,0.2336146576042627,0.2974881424523286,0.027795334225213002,-0.01722300560964097,0.019574174417440623,0.8575477569906652,0.14349016672740572,0.2427927245873359,0.44056776299460526,0.27204111790756075,0.47813119801161313,0.4249437783374218,0.35783940456142316,0.11241230757121294,0.05291754012508307,0.36159987172421443,0.41962943447578427,0.3608800518091776,0.468605547668648,0.25123580514685234,0.3300347394613419,-0.08938088325177052,0.35974467329285825,-0.03010164071220551,0.03349486232192771,0.8373805005259443,0.31811300621916394,-0.10597215065340285,0.4552578773656619,-0.18663807662015275,0.7848649838604762,0.4443807744495027,0.27135129360801924,0.1301484002472353,0.15404213985254994,-0.13027117933098706,0.22612442895291754,0.21226730614028058,0.6452036693695079,0.19157033889940672,0.6205271854425769,0.6756527586739115,-0.06300046019971269,0.3142469410569844,0.4916352105533734,0.18651754449756844,0.4166476429447031,0.07261812885823285,0.6268816346076012,0.618208861205289,0.7657368638171863,0.3942274510350189,0.608358739315931,-0.09161924476373622,-0.17709408308064664,0.2572599906977869,0.6394677624222482,0.41112808693861475,0.08319924770225942,0.1336546889738614,0.5457034966984481,0.4573031717748875,0.39532005734716463,0.42565500254666816,0.43041834741327883,0.13807901225140934,0.09917390929955883,0.4553423240843451,0.13497899962901674,0.14694126839723154,1.0,0.721682662785057,-0.06263513586678156,0.7697921931486766,0.5271100372556254,-0.02717661568889406,0.09609671175620899,-0.0587187147522392,0.31926470045601985,0.8157374531866414,0.2121642757995505,-0.167797453610769,0.4762502227016166,0.34401046194574353,0.2933544486701343,-0.07423399012886372,0.6680895075732067,0.170166054924568,0.23452337589428326,0.1446769277920677,0.6120433381807152,0.058678911676529756,0.5848822624002503,-0.015332224898888533,0.8794590007873987,0.025118529365723914,-0.10296912691639637,0.018087947426229767,0.12829716155821735,0.26468786261569066,0.517133066261807,0.3646605127454841,0.33193639306602785,0.35930855174764187,0.32861965018340167,0.6399196066854332,0.6663895897171386,0.4271011050748109,0.29960898776833916,0.07903981461468586,0.0748114251028494,0.13564791504476426,0.40813497593370673,-0.0590425986861189,0.6789520231025163,0.5193240403551783,0.4836238523935226,0.3751846442376446,0.20976345900989443,0.12784500346781527,0.10089454341831153,0.4944311776339504
Calcarine_L,0.5637327878487968,0.7204932873466152,0.38069196118258514,0.34337434711778003,0.6889135790533204,0.24656007426175255,0.4034442318770554,0.5246558711688152,0.33306908079047826,0.05028728465068906,0.3482032613157876,0.19590972428430295,0.33812626588692585,0.5999100925372227,0.6213041455830721,0.4984902824440385,0.7086002949520678,0.6082760080289044,0.49008097541545703,0.6958699642745554,0.5787089993430486,0.42102767720886086,0.36346955871647013,0.5684358319334876,0.6900961883542807,0.2952483858408817,0.7029232131268139,0.6775894997994842,0.654925499181581,0.16458802171497125,0.5524273593338492,-0.055808492029318875,0.18156275663335641,0.655155533131926,0.6422753344730362,-0.07443416273031646,0.688540695868277,-0.16631807098118592,0.57662594415807,0.7977235824727867,0.5125331255940464,0.523702652192712,0.30181834810059915,0.2773821809722889,0.2834975763176554,0.34446372957152127,0.7516350099559309,0.1171279772054907,0.31731350214496995,0.7184345987884182,-0.17771627872788884,0.011500205765644677,0.775843482858742,0.383541126933736,0.6985978042533436,0.22679778180035245,0.15414011006522713,0.6750251191960096,0.5817858370385183,0.603721891802832,0.7695603056694771,-0.20236907092036172,0.26632571905559466,0.5572347018862375,0.7785342999035444,0.4256951733503328,0.5769480555063525,0.6245349377853144,0.757060774665273,0.503207963294323,0.25823511175646313,0.4788807067068841,0.5316983721858566,0.27318587572453085,0.23976668113036392,0.7840714747862858,0.08640725884959496,0.2043748999078924,0.721682662785057,1.0,0.2093229118300645,0.9285713442341769,0.8061989315546872,-0.3039977666800568,0.46054423713560083,0.07707835948501889,0.5135471812401244,0.6362715616676161,0.6670717938914763,-0.003308236309230626,0.824811114290267,0.2430366593684829,0.4795231743413541,0.02165145342555292,0.7794878297690342,0.3949412475205285,0.4240956530546822,0.4266642679069315,0.776922249244699,0.38934780353418497,0.5406348425953437,-0.008143701442650702,0.5317846598620628,0.2287806291801426,0.2484251696494374,0.2738849806930379,0.45289186149930094,0.3714333520414077,0.6828933769747385,0.28234448782997157,0.2855194788670272,0.42857889757125445,0.6789301743847622,0.7862115930649443,0.7796484972234501,0.5606466898244669,0.5940101949110268,0.3079656701396369,-0.08784029273882346,0.46114243545972927,0.4775481014678395,0.0787923641107061,0.9226840066470677,0.6803418013846113,0.5728337778445558,0.6214425112301288,-0.18337960217664978,0.1743692126376125,0.5083322971764133,0.8142962119426174
Cerebellum_Crus2_L,0.3736735919839653,0.3133462656207263,0.16787622405451388,0.09421095752904075,0.2346137391540658,-0.16101880210124342,0.18832497485397712,0.10301481492286144,0.10165648550101697,-0.200006075272598,0.09960141740194095,0.17047053153746933,0.30584932014864785,-0.09261505946701994,0.19199945244445704,0.11118811022861501,0.18649723679900634,0.32802845717837187,0.13974924415249895,0.19507313371944018,0.18145337764980055,0.3522788212891709,0.1791691593761355,0.32788539792263455,0.36810455904151596,0.24612979091808365,0.27388386675390186,0.38795498646038107,0.31727506858851734,0.10564006472573959,0.19288229888549702,0.0864334911243349,0.17000899312549927,-0.08915958426152208,0.30491043983829025,-0.14629009426981263,0.2804209105545081,0.12022064909185957,-0.12709754574312138,0.3365193919666018,0.36396717918029575,0.29814338106512417,-0.04586633084376074,0.3575359300836514,0.15309800551468852,0.2222571556821055,0.18567396514575493,0.1524673223914832,-0.10502212887619078,0.0833876559783472,0.04601607429082436,0.009798734532773377,0.34800231691457517,0.1818287368236041,0.36699012811397463,0.04989934978093565,-0.2888427077375328,0.13150905627675066,-0.1195040150131007,0.18078183373791423,0.20551673923984146,-0.10530054179438934,0.059642896565364735,0.20086963322573972,0.13641258949152824,0.04978608235411052,0.32990072899874395,0.2878477045837309,0.27687231132573425,0.32710120849984575,-0.04338697738088216,0.0016216508126150584,0.07949999709574151,0.1796829276008522,0.009865373550065329,0.3995830511550602,0.18776049250599897,0.06089261837191621,-0.06263513586678156,0.2093229118300645,1.0,0.16157422289497023,0.4340577386135555,-0.11090149567720865,0.1537719527147276,0.04693984574081314,0.30826482700083363,-0.07676872900169128,0.3808134322266128,0.06932672768966532,0.3562473286369745,-0.014131684456066678,0.3801382687849474,-0.101002525951614,0.17693788727879312,0.2303219257217147,0.31108326907244255,0.13853020312990158,0.281205112910783,0.341463808340949,0.25148289217467323,-0.1112214456742094,-0.22912358189765256,0.2032492567303663,0.06582568251308592,0.06597740117142402,0.22788769323524763,0.25130646481092034,0.1529839191362923,0.13498439226683487,0.27158178837005587,0.166102212684633,0.36543937845895963,0.22439711358952885,0.24787988872114342,0.35563446890060185,0.2555066034389851,0.15724148320544795,-0.03946283707517555,0.15264968517437244,-0.003280470703135251,-0.08798880021838457,0.31708158670804093,0.13955921626745682,0.13259019594743912,0.35115473550687043,-0.32853375725279965,0.15201145525051332,0.2525048133874223,0.4548830027146959
Calcarine_R,0.5053642233825435,0.6419570415483197,0.2892799912416986,0.22567005573548252,0.7777733749088691,0.31752311377195763,0.35800253200231696,0.47404450534192516,0.22472613072185232,0.13199617725717167,0.29773227625603965,0.06494024159102442,0.40073136256611136,0.7160180932940828,0.6055848135889053,0.40678899162248905,0.63957042007744,0.4885319545681223,0.3744941957357595,0.5725669196543341,0.45519341295027477,0.26486577674276063,0.36949445176652335,0.4249261459216315,0.5801407197497191,0.24907003887660314,0.6119133894390891,0.5374370879099621,0.5154420008308738,-0.0002860159867273161,0.4643186823156533,-0.02545768802699351,0.05334836464350783,0.7487321827751038,0.48689663758678514,-0.136001173851912,0.6199824849249725,-0.20902248798269085,0.6387230050350228,0.6727677631017404,0.46938195100511015,0.42981986570607356,0.34500309771416615,0.13590563021955512,0.2539859509491374,0.30239639963625464,0.7353080981857629,0.108037988958369,0.47113363894128446,0.7255021194980429,-0.20590037267964525,-0.0121521618939235,0.7202363716275214,0.27764416808967685,0.5768633416875778,0.06479812018198679,0.272350740012766,0.7080755809780097,0.7032005852905859,0.5003764144258017,0.6983301459503848,-0.36244852490879703,0.21025977055755174,0.4115862456717673,0.7412907718297876,0.43867518186036536,0.5174842045017238,0.4582293238267227,0.8172017178589008,0.47236645579936515,0.3834027114039061,0.6004438112933326,0.46231371280772526,0.26140289069526446,0.15284644200401928,0.7911194142106927,0.14611207093897258,0.1684954762961868,0.7697921931486766,0.9285713442341769,0.16157422289497023,1.0,0.7346704535300292,-0.3370834136532301,0.33641734279264474,-0.09213582509065524,0.3783668797705729,0.7230341492527099,0.6662936021234069,-0.002015469582390771,0.7717569631008903,0.18216965374222452,0.40898574219401673,-0.13021742591318572,0.758701678739071,0.2706972791556885,0.31607819931844217,0.37853459510106297,0.7962075786928472,0.3319527778918932,0.5389645881323419,-0.117711308616192,0.6176424015838055,0.18052895843324768,0.20678932280284695,0.15936255436888272,0.28173839888786895,0.29555287962812465,0.6517707068407816,0.25722761528387555,0.28262068181137545,0.40612615648630634,0.6949911599863485,0.7553642961529649,0.7297474298669251,0.5461785407911717,0.5237905958954594,0.15215747497371945,-0.16243286234988094,0.3357632369426046,0.4851905468555709,-0.07771570770426378,0.8652033165381875,0.7022902915220262,0.7013346536872512,0.5468094344017472,-0.09353542593346892,0.10419833639714578,0.5066216546558788,0.7969675299216531
