,Hippocampus_R,N_Acc_R,N_Acc_L,Temporal_Pole_Mid_R,Red_N_L,Paracentral_Lobule_R,Putamen_R,ACC_sup_L,Thal_AV_L,Cerebellum_Crus1_L,Cerebellum_10_R,ACC_sup_R,OFCpost_L,ACC_pre_R,SupraMarginal_L,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Postcentral_R,Calcarine_L,Red_N_R,Cerebellum_3_R,Cerebellum_6_L,Thal_IL_R,Temporal_Pole_Sup_R,Thal_MDm_L,Vermis_10,Postcentral_L,Thal_LGN_L,Lingual_R,Lingual_L,Supp_Motor_Area_L,OFClat_L,Thal_VA_L,Rolandic_Oper_L,Thal_PuA_R,Pallidum_L,Frontal_Inf_Oper_L,Calcarine_R,Temporal_Inf_L,Caudate_L,Thal_PuL_L,Frontal_Inf_Tri_L,ACC_sub_R,Cerebellum_10_L,LC_R,Thal_LGN_R,Hippocampus_L,ParaHippocampal_L,Frontal_Med_Orb_L,Temporal_Sup_R,Vermis_4_5,Fusiform_L,ACC_pre_L,Thal_MDm_R,Raphe_M,Cerebellum_3_L,Cerebellum_4_5_R,OFCant_L,SN_pc_R,Frontal_Sup_2_L,Supp_Motor_Area_R,ParaHippocampal_R,Cingulate_Post_R,OFCant_R,Precuneus_R,OFCmed_L,Thal_PuM_L,Vermis_7,Insula_R,Thal_VL_L,Thal_AV_R,Cingulate_Mid_R,Parietal_Inf_R,Rectus_R,Cerebellum_4_5_L,Precuneus_L,Thal_VA_R,Vermis_8,Frontal_Mid_2_R,Raphe_D,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Temporal_Inf_R,OFCpost_R,VTA_R,Temporal_Mid_L,Amygdala_L,Thal_PuL_R,Occipital_Mid_L,Occipital_Sup_L,Rolandic_Oper_R,Frontal_Sup_Medial_L,Thal_VL_R,OFCmed_R,Vermis_9,Temporal_Sup_L,Thal_MDl_L,Olfactory_R,Thal_PuI_R,Heschl_R,Caudate_R,Thal_VPL_R,Cerebellum_Crus2_L,Thal_MGN_L,SN_pr_L,Thal_IL_L,Rectus_L,ACC_sub_L,Cerebellum_8_R,Amygdala_R
Thal_MDm_R,0.44248117256145536,-0.047416343325622654,0.2754361644897472,-0.10032982990243795,0.31789816148485806,0.39360993556306195,0.5140734187782211,0.18559172809296307,0.09472768510752545,0.2813018059555627,0.34843794642840303,0.2897869243409828,0.08136688230517339,0.026245856278403975,0.42114848749006273,0.20207348459186375,0.09690437764443999,0.3762664325208882,0.4825263745783117,0.3052972234722468,0.5714234414888374,0.16638164597052033,0.5691809388628587,0.04023024658194143,0.589402493371067,-0.09749221833890793,0.45973462930748527,0.3287571809118119,0.3723260893631894,0.4679440770989279,0.48895154970184385,0.33588977602607756,0.4788104770699848,0.1684592796427252,0.4891343965791171,0.37074419619963583,0.1587547206247107,0.22133147663940572,0.19259854093051085,0.12786286493951549,0.36947428810959115,0.3413395568035405,-0.2635057795341459,-0.09402528652350431,-0.07933075298642196,0.4741251865918852,0.5522179772561184,0.43319627584366466,0.019561339532997924,0.3695021617215801,0.571035241434345,0.3802190952566577,-0.08969630057719805,1.0,0.14573479000015907,0.30757187502443095,0.5749882912019858,0.10884616901462144,0.35943418657810344,0.3756739017637411,0.3136041136276478,0.26451777705205737,0.3897820978261639,0.07104921537659238,0.4939187315084299,0.10426891043422536,0.6514176645922777,-0.2590298094339492,0.21192705927186414,0.7065591640132695,0.5859021946571453,0.2926716193330241,0.23832540048055617,-0.31463350493169306,0.554057853861559,0.5971162982222198,0.16484434277041915,0.012911926970602039,0.4889117996883509,0.26290632269546377,0.422567854548974,0.5473616081040629,0.0068635533542762955,0.23056047219951933,-0.03018395125203862,0.20433079929555778,0.31172002562672657,0.10112833786460786,0.15951276942321294,0.26284035004518025,0.18668669526014744,0.34323371524514634,0.6035765145631026,-0.1184392441030578,-0.07389082033402614,0.431487180996822,0.5940400125859324,0.306264266061773,0.2976514221921711,0.5286530961936837,0.6543586929730182,0.010112574637506998,-0.08172906072704406,0.41384967463751626,-0.3613686999511536,0.48592696322938744,0.0734417178454725,-0.2746055289352809,0.0985114011209774,0.12698962432211428
Raphe_M,0.5950568545383902,0.17140281888085127,0.13886589931716994,-0.2890540707695933,0.38960629195274615,0.34835317439566094,0.4549773638524763,0.52432121553874,-0.4714423356841195,-0.06915015067096338,0.4485982522250227,0.23005247990232983,-0.2540941760089238,0.5148391725088141,0.05946664182721509,-0.5562127782293279,-0.15955050322488443,-0.24070839160483967,-0.2602472515958348,0.3872391400440534,0.1548703235286277,-0.24564535105796956,-0.053393630604865364,-0.12130261909445257,0.2902304437362224,-0.42074229979298794,0.18439850302115465,0.015898558422692843,-0.19697458351915778,-0.23245877515309168,0.20094657925572784,0.16055865331546484,0.34677040195697667,0.32042803259106895,0.359752918315704,0.3552518721817007,-0.016437560551021267,-0.29774724145878956,0.1070296627508797,0.2772182850061759,0.17141697875699477,-0.025357762984097903,0.3196070204178406,-0.1493885999975555,0.4570351520162947,0.10810646811812076,0.4466467587372723,0.4133694074532572,-0.07064306438336655,0.36619524736787684,0.43140707073455975,0.05240413856546257,0.4961460051056959,0.14573479000015907,1.0,0.2343418485090629,0.45133530268825306,0.037332533834321634,0.44102128258470885,0.4447883155258414,0.10781574924033456,0.5310794785416386,0.2986395567942207,0.4049879484149852,-0.18686351799141554,0.29433738533362724,0.4143141570245583,0.10919624723520166,0.1614844097962083,0.36449193298256954,0.43400117482215134,-0.07145840709464836,-0.45960032884476903,0.10639070529940296,0.21639230223504125,0.017169719503053498,0.2669905663392241,-0.06356539221527954,0.4391313105342931,-0.04375717177160986,0.3158580354306745,0.05476446194248558,0.03362282710655098,-0.11381178576832056,0.4885680483448168,-0.12506355371703673,-0.04584077991648065,0.5072568258466694,-0.48798125588393737,-0.44884610654400997,0.19663072911545476,0.4463446667863546,0.47908834526900607,0.0049908023004529905,-0.35158445580011594,0.30814688817000346,-0.15227267261228097,0.43626600812989363,0.2995938138375161,0.16919779967466472,0.3653172680778268,0.39414599973470654,-0.06502878154019952,0.37214026529410793,-0.1140943924464967,-0.021379511908838307,0.24405452744785586,0.22091773279547453,-0.3036866399054865,0.6335452082187436
Cerebellum_3_L,0.38205391924617876,-0.09505097232344313,0.06379148333399454,-0.16575776142514792,0.5648152888127521,0.5798883922482615,0.2793526251314228,0.249271112032887,-0.05126263577692607,0.2393909004731048,0.126334372742549,0.3279193987139867,0.09652463630405131,0.1906708576980513,0.4530737496454258,-0.09160127489802945,0.5527572395937189,0.23742436947970832,0.29073470430480464,0.5354680225707147,0.4824378967585457,0.3021106879031444,0.19185523911040403,-0.19352312414086179,0.5062468696149339,0.04383995797698052,0.3924983542822848,0.41319569615600044,0.17156908819298863,0.4261238507307646,0.533328579565153,0.28387385626773337,0.29773053235773306,0.4897023112785951,0.5672257314504904,0.5078948211073417,0.23057144223935713,0.1766167852749159,0.6934107150390743,0.4644556512329092,0.24755046629121377,0.26972000591208134,0.35647077696331425,0.2316360262825289,0.40302455565051265,0.5928316291348744,0.7149514379582806,0.5667677071912511,-0.0008201449714023119,0.251773106665771,0.6212997035569765,0.7771750754094056,0.1395638968166823,0.30757187502443095,0.2343418485090629,1.0,0.6772523518618211,-0.07122360741721821,0.42575310946022416,0.367010742563858,0.4518992349537754,0.20293705389944441,0.2579462259096331,0.1893694733701613,0.3228432201453468,0.10749747862501269,0.3527469236080599,-0.10775685837917821,0.24994980696259295,0.39549228346691884,0.1872147580187053,0.049769093025315424,0.04569701602812637,0.19454106501936794,0.7241737982111405,0.4311180260516238,0.26428431574999584,0.10270665465011088,0.5267757609457228,0.18179943771546136,0.25558665952031795,0.37643334037999593,-0.2898913756465385,0.14396465238358366,0.21748777614912504,0.6491970092664695,0.23766867601486033,0.2345437254777906,0.20217524768185746,0.1674073911535175,0.2430067932298408,0.2590636538589615,0.531529920953301,0.30849175744284274,0.21024791024611217,0.7423877164806234,-0.027246568498416748,0.17159291851165,0.3343959877479972,0.5581604064365974,0.6230777292267015,0.4160583412332749,0.2732742193793309,0.23523316035176411,-0.07842109342900139,0.1537731798895543,0.05940908808673046,-0.2086494519152669,-0.27441316966800305,0.1856409945636436
Cerebellum_4_5_R,0.7721078648496232,0.06496184300064449,0.2590156162786353,-0.2272748524214984,0.6884399587187993,0.7118957255643661,0.6611236826091043,0.30654346711666897,-0.12658866136127853,0.19896421605620185,0.631730356571194,0.3880162478145949,-0.19286704493700355,0.399757829738373,0.5398071965026744,-0.1439596124397449,0.155023955121673,0.3132695231681557,0.33061924808713167,0.6538106488675618,0.7849829617536119,0.12049232243073614,0.23223620329264846,-0.040404846571918625,0.6723271717518466,-0.2199710777635944,0.6562483615223721,0.41030127848806774,0.2902751682334553,0.3881615615127099,0.5944466231715395,0.3924604384743095,0.524500743943384,0.5149421052753362,0.67890705774102,0.5616746622662202,0.13652957159320192,0.13195125367217,0.39627250018092236,0.39017981819283665,0.4940797400047193,0.18536993507503638,0.2654591779669319,-0.06752194012498021,0.34082823785189953,0.6851620946184497,0.8985280967888053,0.648128252084661,-0.11476965610766811,0.5959817830826325,0.9142251891746902,0.6270716377715253,0.20899251315954667,0.5749882912019858,0.45133530268825306,0.6772523518618211,1.0,0.08309032494969107,0.5654629843461465,0.6446854459767868,0.5491252934266494,0.607011032972546,0.6256988208231279,0.3295066022378695,0.4751729331021694,0.2727082597481906,0.7665061506017156,-0.2453228490785307,0.16922173013421013,0.5986217250821873,0.48459772655550076,0.18533471791910305,0.036013083722395756,0.14944590503472838,0.8344915286320191,0.7068514167856912,0.35454680747600625,0.011550705339026196,0.8250696168890788,0.10317406511094022,0.5146014524749044,0.6158984620182063,-0.038868398840352515,0.16551522649479533,0.24034660982389142,0.295394668963907,0.34965206642649477,0.29438447719091754,-0.043169764122440425,0.02385262769289634,0.4243891403401759,0.33879430115638476,0.7813353748889627,0.03190165368145791,-0.13509655008457883,0.7057051765377867,0.17985258695666348,0.3786993744440729,0.5478967877030443,0.6354068120370285,0.7817646926664078,0.3089599126618093,-0.023898960433037762,0.501991993764261,-0.203813807228763,0.042426415180773364,0.1994348318229425,-0.06390693915205423,-0.1074406248599699,0.506234928282658
OFCant_L,0.17841335502767675,0.09717588584439155,0.645437136134813,0.1094105127715762,-0.016872570601769707,0.07373554324952179,0.2111262328961165,0.18807936694098795,-0.404864412670055,0.0019441689308572925,0.03987731374782756,0.20976204884137825,0.004355277742574198,0.3521675983193908,0.04856397603874173,-0.16222377844377728,0.27898185640397616,-0.031062429356661366,0.03535611357232611,0.05160339553546121,0.014509117965427282,0.024320947153147966,-0.05410907581469532,0.2445131600493071,-0.004458525413231161,-0.01486365486872652,0.103085630929723,0.06249319389927732,0.10801833563433792,0.027619087908154098,0.038708440644361526,0.2954594317445161,0.21338116632962087,0.31161556189369294,0.05896923046072186,0.1382962728736109,0.15767113685475675,0.062497210916315216,-0.12812400862873577,-0.10883294593973299,0.07045156362258673,0.04709566599565431,0.14409837165216247,0.0980577223792756,-0.010039381466424708,0.011220498441069272,0.05057599667081224,-0.1476817316960104,0.27702772198986075,0.24588986860356685,0.12920605833102758,-0.04519907938228123,0.23143044490790357,0.10884616901462144,0.037332533834321634,-0.07122360741721821,0.08309032494969107,1.0,0.048509548251311214,0.42630345183941076,0.040410477184109804,0.13469332766030778,0.12615971416218294,0.6682779598434317,-0.044387424771818285,0.663408410572071,0.1249388193615502,-0.11780290052559868,0.1373169548236575,0.12193632062557312,0.25497272902185275,-0.0017153247215876224,-0.13081956468496764,0.20947930533548476,0.012091604557104032,-0.037300977258692226,0.18882148935059892,0.04711366656987242,0.3154589624307487,-0.02825319238078517,0.3428234449489929,-0.02947610803087034,0.1821905382306534,-0.13917751108597806,0.03856371567927326,-0.10160321476921984,-0.1678942609325733,0.15010474181987826,-0.09485818823346678,-0.08091656741004345,0.22588301512290448,0.21460962056771618,0.21737688185672382,0.3534763597561705,-0.0810810131715107,0.16782838845697007,0.026557779974931212,0.6286704493586507,0.06332339062350784,0.12196393254334068,0.07560122391358887,0.06219498254521702,0.2881620324743605,0.07586528568601593,-0.06615696012155199,-0.045818990812306115,0.6578507896218672,0.23683296502952636,0.0834639115482868,0.2260258779154119
SN_pc_R,0.6208451855081731,0.251605849782793,0.2586245074398118,-0.25733127821722657,0.6366371779935063,0.5525571840734611,0.4957149940239066,0.31440196043688495,-0.26135074706120576,-0.0642433079457823,0.469292036850344,0.450975715179537,-0.02449337715427906,0.4360240469993603,0.24474005186591283,-0.2913999753589153,0.009431517195215127,0.055106154968609725,0.0320868717866617,0.6956531037921887,0.40323111225893377,-0.1658675786433712,0.1976910139135414,0.04334155003496618,0.42902986765554674,-0.3529356183721307,0.4480157962932623,0.30744946212064544,-0.0006263100316003178,0.04447880537303282,0.48241333403739456,0.20834840823821588,0.3930604912888759,0.3789278340239775,0.5726003695160458,0.43231695304724677,0.1274674035981783,-0.15285057115996278,0.1582423554508234,0.3946854916679889,0.39384556647212354,0.0716591384065814,0.20958754422544765,-0.13467595955469058,0.3910161199978399,0.3334219824534472,0.6672299085627366,0.4097710546252899,-0.1520577949530351,0.37384501886789606,0.5785686584681244,0.23813746204642702,0.2053241814667582,0.35943418657810344,0.44102128258470885,0.42575310946022416,0.5654629843461465,0.048509548251311214,1.0,0.5627186257129716,0.46632298294369273,0.5777571128499309,0.45284674586992424,0.31129762091871654,0.10469777311565062,0.18532931136944306,0.49368274927380407,-0.30788458883039904,0.17930219887678034,0.3378085067440862,0.30917592069771416,0.1251842268449606,-0.19891629202211775,0.08342176308539097,0.43449321826907894,0.32443386834034726,0.19563854645748005,-0.1931090467071265,0.4904371195648372,0.19171639559456377,0.2845452789400233,0.3448818447371327,-0.021795419366567696,0.05555468691106309,0.4788785769011322,-0.023456212575689472,0.24376530124229612,0.2687804653526131,-0.3047495543266809,-0.19232045292535352,0.3258582382581978,0.2817509996903424,0.4734523839897547,-0.009939132881437546,-0.27366127860490597,0.3852944702074408,-0.014716574954153837,0.29716309030637567,0.4482845945821863,0.34434936012171696,0.47147592607218086,0.38494913651811524,-0.13219819087973553,0.4962184131986707,-0.06952505804576466,0.027696877094594823,0.13285841378284502,0.09039141549996112,-0.16158966704063246,0.481088576903565
Frontal_Sup_2_L,0.7020568877184644,0.34138928043005884,0.44586700065267554,-0.12366592345592792,0.5993739922589467,0.5733008152450131,0.710661760388824,0.4856247551412813,-0.3499750597946113,-0.10779213948374762,0.5637473928273983,0.5583560016821466,-0.16489509495361526,0.6579360987978448,0.36186544849773494,-0.25407689908198516,0.028060691922310636,0.2573516312985843,0.052526465426359775,0.5711729631995573,0.5052498005346364,-0.25755195733461644,0.1835256414272234,0.012143676713028982,0.5173167225799105,-0.4453601498906925,0.6733366199601699,0.3316915774335157,-0.02462505123474311,-0.010160581620178655,0.4695724383585202,0.22852745681988443,0.629935907507439,0.6914569070279729,0.4892261585142885,0.5612721001183856,0.3729712573655649,-0.13339135588854495,0.07406270416074348,0.45070316826573154,0.481019617103106,0.2503724355093457,0.31052739677878277,-0.18779227281976765,0.35153090039692564,0.39209172433858275,0.6683252277865652,0.374898302287947,-0.1279019093224803,0.5681170231278949,0.5888647601751579,0.16635056833014214,0.4161736888003427,0.3756739017637411,0.4447883155258414,0.367010742563858,0.6446854459767868,0.42630345183941076,0.5627186257129716,1.0,0.5348817988779534,0.6364049577559701,0.6239946057452184,0.51801037348943,0.17104229176248945,0.45388521968403894,0.6454089471297508,-0.3451291296938153,0.1186479291978555,0.5041186483058645,0.5395226793377984,0.38556533824765965,-0.08183330499354513,0.14344292313704168,0.4172065366997669,0.3391056612883314,0.33203123466389917,-0.19880483143097138,0.7476359594680191,-0.020108002681193594,0.6542234752357313,0.4216670748465342,-0.06557749650444121,0.04418855972527673,0.31831715375854464,-0.10172006103226403,0.1992603373715659,0.4343225248861178,-0.38920200583744374,-0.25727347782282306,0.4850173187955088,0.535074642364835,0.6563115416247706,0.016477485568207408,-0.4173566624208022,0.5303136582616363,0.06086889863248869,0.5526363502921682,0.4202706550750135,0.5151531754920633,0.6442385206557908,0.37479075175466414,-0.014580048880968246,0.580503639482078,-0.1199959056192459,-0.06877773614244635,0.4210212857813475,0.1846850828848231,-0.05717964100558351,0.6358038205408922
Supp_Motor_Area_R,0.39701674727571046,0.06488449276753551,0.2488644332785361,0.06745477239556716,0.5986676893664583,0.7750273522046196,0.40599559035230287,0.04233214642106701,0.11650716408380961,-0.08127349003545849,0.26685580948197873,0.4661695409560155,-0.08303752695041362,0.09531764228065209,0.37686507233322725,0.26143702027759547,0.1513924552216986,0.6304894869133069,0.46900559441115214,0.5886317771959576,0.5973206655548816,0.14549262089278442,0.19353940743159923,0.10277689510382851,0.32562785038303077,0.013997751692609195,0.8084733075442493,0.5152061210519853,0.3957251233258746,0.4459714383815921,0.79831689516068,0.23996968318411682,0.3883604182722988,0.4647593597761197,0.3841406603750125,0.34222626412120316,0.22553918328879446,0.3328075949282827,0.22548293486865564,0.36256668930059743,0.5156400996468111,0.13995293783976284,-0.004763746124210837,0.027129064933569553,0.01645027832755289,0.5343268349346557,0.6345979904842861,0.39179713361388263,-0.19658833552941363,0.3580245359959766,0.5503440266836882,0.46691161901771766,-0.1336111499572777,0.3136041136276478,0.10781574924033456,0.4518992349537754,0.5491252934266494,0.040410477184109804,0.46632298294369273,0.5348817988779534,1.0,0.3255400058535331,0.3823838938189346,0.0465894115282686,0.5766353473238957,0.060687664249894774,0.3742368465497152,-0.23710670833487688,-0.029956291748177356,0.2534732483179047,0.08691174611866323,0.361567543100245,0.37087709922653284,-0.05934154213209517,0.5676864762876832,0.5882908930765129,0.1990811932809352,-0.1742724630744745,0.5483789565645851,0.3181726467212115,0.255259834595711,0.743891388886811,-0.027335165316527122,0.2689846181038049,0.03556633289971995,0.2558167094599338,0.38972779132397545,-0.026502303722759104,0.18051638131737457,0.3260477749493142,0.490034590508567,-0.048646229101236484,0.35688631775790675,-0.18738768187053,0.0015690979177414382,0.4318929258716937,0.04940704690571053,0.06303510388084364,0.33665925850579903,0.5946098740150981,0.4395746545333995,0.15628353005826054,-0.07353792152459682,0.38238723901877264,-0.06847892996674868,-0.03789215208416308,0.016269451382838876,-0.051567767795561596,0.06161035081741892,0.08723232972733753
ParaHippocampal_R,0.8998466215264896,0.5686516054655464,0.29401844963402785,-0.41140217062303946,0.5342887957287309,0.44295910738646777,0.7252339854089883,0.39112196015373935,-0.341376433971005,-0.21623055347417997,0.7961435089563227,0.483551593085865,-0.3032439824386899,0.6663630988614226,0.10085844148939242,-0.48028492556422875,-0.3084856766643897,-0.12772774850957283,-0.1307124710086858,0.5458787995799357,0.4195184271089061,-0.34107835627501754,0.1647582314222415,0.09578989773743131,0.3181843681930481,-0.5460385358407072,0.40192837075322463,0.11787329949564404,-0.03094189202098513,-0.13320582841715808,0.32663650806631644,0.1932733175515375,0.4762822018728384,0.3381232990626674,0.47782734672280114,0.5164500443258815,0.10654694411346188,-0.2289528879710605,-0.09121342444962455,0.2981569516225898,0.33610312231518313,0.08013130822801734,0.4036682396515738,-0.1445484468893787,0.5087564991725494,0.36782564415421426,0.5693608416237945,0.41792821770407274,-0.15756049746929823,0.6862334074273404,0.5791988459562007,0.08667400497362919,0.41447061596450735,0.26451777705205737,0.5310794785416386,0.20293705389944441,0.607011032972546,0.13469332766030778,0.5777571128499309,0.6364049577559701,0.3255400058535331,1.0,0.5060090883792441,0.470020886473508,0.022323521201491028,0.4029265939459927,0.5137057908391652,-0.18039673802248998,0.23777479437050256,0.3489591033823214,0.3128776178923152,0.06470647383526545,-0.34534597301082665,0.2908635651221642,0.3387264433566174,0.25382308493403355,0.2500318147819033,-0.2450417218465478,0.613082492024034,-0.11319425371989182,0.5808296382235385,0.1905600394996982,0.2548060770892635,0.20066823575523163,0.33436006682244795,-0.31572260618310016,0.20471382386107895,0.31941392540083546,-0.4965804832630569,-0.37689285693948643,0.4564597449346142,0.40418692830528885,0.5330872676923889,-0.19140362874459668,-0.4943020175226104,0.30069828906133556,-0.017218401652056573,0.4292390527856066,0.6439737916213483,0.26995362402131234,0.46579959600651666,0.37429585140836524,-0.2795601887830314,0.5109713223150655,-0.07705002374745125,-0.12854820176536527,0.3268028891109494,0.17698455564732105,-0.03387942495125091,0.7886301693056854
Cingulate_Post_R,0.6024125663107784,0.14234726062367747,0.1702359543957656,-0.08688837353962635,0.4499838253699646,0.4632218090757187,0.5479157330981196,0.26009764942331404,-0.13673608067855825,0.007168096683486599,0.5906729998513582,0.301138532365372,-0.3034017454428187,0.3875730153094144,0.43690745428052324,-0.1137180175175068,-0.1649091662259507,0.19842546972557532,0.0944067031014927,0.44304479102020283,0.4812109773656786,-0.2615232090894832,0.2147705078348947,-0.14653749959795712,0.461138189609083,-0.4362730472403854,0.5233365313682796,0.29337502046005787,0.034320428703537104,0.06517153314985065,0.3410960138879802,0.22351986710081506,0.5201504838190338,0.3707061147725739,0.48626212798658325,0.4458355249041854,0.08497359374483072,-0.09956891141720559,0.01934004837048211,0.39122355547799237,0.6517712793577001,0.03642593132106837,0.1748559229490477,-0.4558038178573975,0.27856460437025915,0.41979093075314666,0.6169079559833841,0.36186473177432615,-0.10716836538795238,0.5080388170855078,0.6529446514131952,0.1527246789486448,0.2257254783714356,0.3897820978261639,0.2986395567942207,0.2579462259096331,0.6256988208231279,0.12615971416218294,0.45284674586992424,0.6239946057452184,0.3823838938189346,0.5060090883792441,1.0,0.27259573821095423,0.3296084095316188,0.2626319676752435,0.7898372851761747,-0.37573403351953044,-0.07653521468899703,0.4014214763897826,0.4939421219633361,0.42119538823215447,-0.0348215859256014,-0.0685724884886181,0.45876983981233316,0.5389676964711024,0.2338918201371561,-0.2587060955120567,0.6138090945393452,-0.15659250197654326,0.35805900139523467,0.4914165422441958,-0.08906570011577386,-0.1127698080136891,0.17151010064559366,-0.07254827182836916,0.1161748283874308,0.27541012608127363,-0.2606042432684051,-0.1265142285980288,0.3105262682824577,0.2573703299265929,0.5495857054694148,-0.1679138537678019,-0.3876456460358507,0.42194292345650725,0.059763084890607804,0.37203785383221577,0.39144388744529013,0.510966285994843,0.561119996021361,0.2436989889947725,-0.2262360143364464,0.4161194951489995,-0.16240266326854125,-0.12205302104497814,0.1745947306497866,0.11343676768834056,-0.12165611061395426,0.5382948347500612
OFCant_R,0.467552685641876,0.360703995586244,0.5416700491816641,-0.27856912996336136,0.3029828921896499,0.1713681007278645,0.3527930283283139,0.48627234343492304,-0.6043950171676977,-0.15953393095013876,0.1999830896080064,0.34955214438403237,-0.04958833731954985,0.6933841323471915,0.08030955260764677,-0.5482136171780396,0.3433642024105821,-0.2988900274120711,-0.2290880131419407,0.3296923460830503,-0.013489303073529581,-0.12201322400112315,-0.050990456148213625,0.03565761811668135,0.08888457662445849,-0.23375947998835322,0.027632879214569566,0.12530516896931765,-0.14564201016878728,-0.15442033106122655,0.06580107738664154,0.20924788537278802,0.318718333541971,0.37793604714393914,0.46333466878681234,0.3299814672354074,0.08091668779091923,-0.20347797685811622,0.19519577783575873,0.2137717252842952,0.10118777734559953,-0.06582194160420814,0.5405261826846358,0.1356587900267415,0.4690969715968291,0.0955101024068968,0.29051830034415593,0.18975329035337815,0.18304917025846745,0.31791152509420856,0.3370867028963408,0.15102474935272295,0.5359548770209946,0.07104921537659238,0.4049879484149852,0.1893694733701613,0.3295066022378695,0.6682779598434317,0.31129762091871654,0.51801037348943,0.0465894115282686,0.470020886473508,0.27259573821095423,1.0,-0.24461581162839086,0.7247259340480247,0.2441247663384751,-0.12948519330610303,0.2051201010269575,0.19905430119123316,0.31656668256819137,-0.13551823259942525,-0.45950720570930853,0.43132099146597963,0.15053470354086596,-0.09699997600619656,0.11274775311277468,-0.03736093808668365,0.4868233734184412,-0.12247443758313165,0.2940671548649333,-0.14834427059381727,-0.006422523083089361,-0.1494153593812622,0.35278456945565445,0.028808360777748187,-0.2865388871278427,0.44766101760024785,-0.3256395712884975,-0.3653234655108934,0.18726180398668113,0.5052728170033537,0.3340832308712172,0.4747404463274475,-0.17334062412665208,0.3717284544924501,-0.33423223297317695,0.7223996065037441,0.2689771740446857,0.16848936579836757,0.21927258428261423,0.49652606031902613,0.3267810168039105,0.21845205649004057,-0.14414524576732007,-0.025322068316614814,0.7198922406027848,0.3792383469938017,-0.32772867990743765,0.5831275051114242
Precuneus_R,0.21052425363522684,-0.24522278799855787,0.0277754586987169,0.21886334306278454,0.2017725372369239,0.46476193823533724,0.3037952205298742,-0.09282913946078679,0.48483429622585805,0.28938359829030547,0.2567647308476097,0.21184505154642563,-0.014136309497946937,-0.29568257912186524,0.524219666245567,0.6697422668031989,0.12907062384272816,0.708866871619647,0.8527745066729452,0.21754969067368762,0.709402784732227,0.5014124044642168,0.17257261089490755,0.2483389061950141,0.3286904378089931,0.3912944581161977,0.6366355099793285,0.3218948383755047,0.7155195011697534,0.7793163585068743,0.564626509172469,0.23857206249736795,0.2339215849015379,0.1520806843530377,0.16001575690931724,0.17567288978089537,0.1447113548288808,0.7001537602631347,0.1398586718283893,0.15208480613698008,0.3335282066842686,0.28164745632638205,-0.21208197188731917,0.06466293900304196,-0.4031061670445823,0.5832328908117158,0.4332344859299497,0.2382401429456078,-0.1575749500023392,0.3854142920865637,0.45129607101415065,0.5193194909461868,-0.37654664700356627,0.4939187315084299,-0.18686351799141554,0.3228432201453468,0.4751729331021694,-0.044387424771818285,0.10469777311565062,0.17104229176248945,0.5766353473238957,0.022323521201491028,0.3296084095316188,-0.24461581162839086,1.0,-0.1787262736538474,0.38847809149549956,-0.03180283293853403,0.08146192794828948,0.4261443737025879,0.025268297549090848,0.5365890972024425,0.754831698618603,-0.22160583447131207,0.6255361077473908,0.8853037397983865,0.3258892333459057,0.06900944974708992,0.4225936704798126,0.3355133885358125,0.22547716779586668,0.7584736655025083,0.18878123572413544,0.4203602593669982,-0.29323622097760055,0.40480701484422843,0.5359507484004967,-0.15149934787948144,0.6564157793403299,0.773928276645573,0.43408063174588596,-0.156929357463427,0.38466351883790706,-0.23592587017851688,0.3109564589017246,0.3293898364477054,0.5088840580931058,-0.12021325015352975,0.33173818189661425,0.49053234292296394,0.4147640731308608,-0.11495428230639952,-0.1073542345463411,0.11287204438908893,-0.07826508359973183,0.09388366474788067,-0.26509547976384623,-0.43094793112590063,0.36623525196585066,-0.2705538485396759
