,Thal_LGN_L,ACC_sup_L,Parietal_Inf_R,Thal_VPL_R,Paracentral_Lobule_R,Cerebellum_4_5_R,OFCpost_R,LC_L,Amygdala_L,Vermis_3,Vermis_9,SN_pc_R,Temporal_Pole_Mid_L,Putamen_R,Vermis_10,LC_R,Rolandic_Oper_L,Cerebellum_7b_R,SN_pr_L,Paracentral_Lobule_L,OFCant_L,Thal_IL_R,VTA_R,OFClat_R,Cerebellum_10_L,Parietal_Inf_L,Thal_PuA_L,Cerebellum_6_R,Cerebellum_4_5_L,VTA_L,Frontal_Sup_Medial_L,Thal_AV_R,Supp_Motor_Area_R,N_Acc_L,Raphe_D,Raphe_M,Heschl_R,Thal_PuM_L,Hippocampus_L,Occipital_Inf_R,OFCpost_L,Frontal_Sup_2_L,Thal_PuM_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,SN_pc_L,Heschl_L,Calcarine_L,ACC_pre_R,Vermis_8,Thal_PuL_R,Thal_AV_L,ACC_sub_L,Red_N_R,Cerebellum_8_R,SN_pr_R,Thal_MDm_R,Cingulate_Post_L,Lingual_R,Insula_R,Rolandic_Oper_R,ParaHippocampal_R,ACC_sup_R,Cerebellum_6_L,Postcentral_L,SupraMarginal_R,Temporal_Pole_Mid_R,Caudate_L,Temporal_Sup_R,Thal_MGN_L,OFCant_R,Putamen_L,Thal_PuI_R,Pallidum_R,OFCmed_L,Cerebellum_Crus2_R,Temporal_Sup_L,Thal_MGN_R,Vermis_1_2,Frontal_Inf_Tri_R,Angular_L,Temporal_Mid_R,Parietal_Sup_R,Caudate_R,N_Acc_R,Temporal_Pole_Sup_R,ParaHippocampal_L,Temporal_Pole_Sup_L,Vermis_4_5,Thal_MDl_R,Frontal_Mid_2_L,Fusiform_L,Cerebellum_7b_L,Frontal_Sup_2_R,Occipital_Sup_R,Thal_PuA_R,Frontal_Med_Orb_R,Red_N_L,Cerebellum_10_R
ACC_pre_R,0.004087214234147015,0.484915183384316,-0.477814716934001,0.4405764076644426,0.22901659363138377,0.399757829738373,-0.005068873923960937,0.44210629756843556,-0.09084795435493728,-0.2682121101551979,-0.42088539197227604,0.4360240469993603,-0.025183540704367836,0.474712501259685,-0.48704771610087433,0.5483975646841985,0.5057367399970686,-0.4417844484894293,-0.08179758664325325,-0.11855752970883489,0.3521675983193908,0.05349124199902885,0.4499719831523584,0.7580721400827257,-0.10232823756290216,-0.1703267679465846,0.14084061337024692,-0.2980676376597112,0.10814025997117009,-0.2175966091574288,0.5634612375528241,0.2973434729332261,0.09531764228065209,0.4135230245105402,-0.22361641046822117,0.5148391725088141,0.09954603103207592,0.3275231110490457,0.36434247782554285,-0.3494132231505861,-0.0751315559462832,0.6579360987978448,0.2886343909686859,0.024902997019350153,0.5172585367482876,-0.5777599248210045,-0.20222203916896675,-0.001671575558187795,-0.3739184385007761,1.0,-0.18457073436477273,0.4865825379082169,-0.62418857246911,0.39447547644888536,0.4158686034206692,-0.2194580310317731,0.3674953605431909,0.026245856278403975,0.39887865002756273,-0.328614380977846,0.3092673626801317,0.3455472424838618,0.6663630988614226,0.5176191205439735,-0.418465826273807,0.18773214984946326,-0.314537119178197,-0.3637060921816559,0.23153625188072496,0.45678630433957756,0.34693845842521687,0.6933841323471915,0.40101759206277304,0.30506683280689184,0.25412018964794864,0.46053560651356634,0.2564727165204445,0.30131739653358525,-0.5055537922116659,0.5106155036171833,0.5185464003362132,-0.4891499593512072,-0.26251861008306676,-0.6200043483354944,0.2948705524848713,0.520014974573954,0.11728559928180794,0.15232362822610718,0.5107722192500326,0.3190558868145119,-0.05305031646078482,0.48954157595242803,-0.04956041129126547,-0.4976354693038588,0.6286277021972311,-0.38050231911045657,0.38429230362133526,0.31342211104516815,0.41574948873469963,0.4779671607439595
Vermis_8,-0.1455061260305427,0.1335759369928354,0.08309115896475515,-0.009465245398979326,-0.1029191039976735,0.011550705339026196,0.04191347181284412,0.020797986907080856,0.18711136959943603,0.07788177990714798,0.4921422709642028,-0.1931090467071265,0.19360692288031697,-0.14116864330563136,0.2604664977963834,-0.009013039382461605,-0.13605838870912168,0.21632946710110884,0.164583530319767,-0.08619320805952771,0.04711366656987242,-0.08670554497315747,-0.15246451101364317,-0.2521037285544726,0.28678150167180366,-0.11130514879870114,0.14426106083699042,0.4209398591397599,0.287358218408217,0.35635483309419597,-0.0012591105769729784,-0.07343542371379384,-0.1742724630744745,0.08788519942628922,0.07703998331659243,-0.06356539221527954,-0.11447610429296477,-0.04959117984026903,-0.055074945716723105,0.024160514751270266,0.2137421230519652,-0.19880483143097138,0.15578754195931468,-0.037547928464060035,-0.23283842701931476,0.11422227941571478,0.14393687081445722,-0.11035006498046407,0.10452940536720033,-0.18457073436477273,1.0,0.019466827515121063,0.16377381378846725,0.029425866532246634,-0.08154648377908502,0.06680442854755475,-0.10514684787048936,0.012911926970602039,-0.26510447707011314,0.06696746841356238,-0.0006821926106411813,-0.24141779274883715,-0.2450417218465478,-0.12485012054541679,0.3875402451151906,-0.19998335253723185,0.1298909159726604,0.30314908492359266,-0.15167823916138445,-0.10645171134249526,-0.1753693852413725,-0.03736093808668365,0.038968300051407466,0.03221446011309127,0.05908823792475323,0.03614514116779516,0.10095065479970107,0.11376915399262093,0.07448802263144969,0.06900610226141245,0.005896321171692796,0.07547169540018547,0.038721038972595524,0.0540773810622823,-0.08782265558123536,0.0010615425262135306,-0.017004732805552755,0.08215424403148762,0.039154575933279014,0.012678895704384043,0.25986076778823464,-0.13651984967539849,0.28429547815368217,0.3727789029110082,-0.13508315496210352,0.1475297680185306,-0.01469794500184697,0.13073093134154626,-0.02476551761050009,-0.15637909541560083
Thal_PuL_R,0.12445620541261192,0.6773170100401382,-0.41663484615745316,0.7185788855897572,0.21707117220788905,0.29438447719091754,-0.07762677511484915,0.3797209021148145,-0.13486602531912537,-0.3108375377074075,-0.0815456171859914,0.2687804653526131,-0.17018523302756064,0.2802781203295232,-0.194333840929177,0.5098121843514509,0.3918698998429204,-0.29341922221434746,4.4441189152834296e-05,-0.05542951213106897,0.15010474181987826,0.09385548577223342,0.23072016491590794,0.30811767291980535,0.09545982310094932,-0.10921112884480838,0.41111681664185784,-0.0813704895943419,0.2039460494390118,-0.08286791541017437,0.48691485644654997,0.3577285111378152,-0.026502303722759104,0.1539515551333633,-0.02895760449316707,0.5072568258466694,0.12480648339600493,0.38249965392269614,0.23090703820174724,-0.2643734565585048,-0.12413268258435096,0.4343225248861178,0.46188090312359,0.2110654352400193,0.12431167825002541,-0.396246706301635,0.0028578752684665014,0.07991713673462496,-0.2262008021321561,0.4865825379082169,0.019466827515121063,1.0,-0.3170517826639147,0.3246200580125572,0.31573052375889066,-0.3016891493971578,0.2077898985286859,0.10112833786460786,0.3027754111458748,-0.1630191773895218,0.2640570013241055,0.25638663818377777,0.31941392540083546,0.2299679116612088,-0.09238237949196833,0.0550182950819385,-0.24863835555329666,-0.16716074104015197,0.3926543221774012,0.2975160824430445,0.35223661573297443,0.44766101760024785,0.2547239145139291,0.22074898650563468,0.13902245916060027,0.20749965021692074,0.17854092852353878,0.3810308110884131,-0.3611236584054517,0.5719161041835387,0.2016085547869843,-0.2252430551248867,-0.1913273359595331,-0.5486113164022074,0.24645410741948848,0.2236227525337711,-0.07629258543804704,0.1015817602383089,0.3958879285972838,0.33730878548289966,0.20595454008109224,0.2844027135366161,0.1204540261373404,-0.20829709030421473,0.51599813872352,-0.3326734331701146,0.4684011234615639,0.12075498912448518,0.3524413159808481,0.21663372033812775
Thal_AV_L,0.06500529818815677,-0.24810578276525616,0.5778113444074625,-0.28312849802187906,-0.046923253012047986,-0.12658866136127853,0.1777222672303045,-0.29995699806192183,0.34979895805435196,0.47022238987452797,0.35090150451139085,-0.26135074706120576,0.19376257245117312,-0.14906847155035513,0.36447943816104106,-0.40154758815143266,-0.2747234622438616,0.4218336186621491,-0.025705136462294415,0.28550620580580166,-0.404864412670055,0.12091486750724421,-0.4655369151449585,-0.5412840110380737,0.0529518840082104,0.3611995799273037,0.13580120982138003,0.32242768873782196,0.18279450497721983,0.16319545284452336,-0.3514078848717718,-0.3001958477457444,0.11650716408380961,-0.19921380017546578,0.2083512289956801,-0.4714423356841195,0.1572482935810149,-0.046334069930400075,-0.0993498538977338,0.2471246669233177,-0.028511964085654744,-0.3499750597946113,0.05404398988209201,0.2021873760840775,-0.3081885549746406,0.5990738926303667,0.29991522353598354,0.2220165426867368,0.4962028414280077,-0.62418857246911,0.16377381378846725,-0.3170517826639147,1.0,-0.277111259355008,-0.1859440735379769,0.25677972025133966,-0.1016151366878197,0.09472768510752545,-0.12763340209984664,0.32519265555568877,-0.2006490799604424,-0.0946449620259686,-0.341376433971005,-0.23409855267084295,0.3712111739717116,0.08109628104365288,0.4976576676515402,0.31708380323116947,-0.04351088790283094,-0.06374909082841208,-0.16766616833646641,-0.6043950171676977,0.02946998549541092,0.04752644595770129,-0.010156708402682785,-0.38850709178280474,-0.3711449356493311,-0.00045912553608575197,0.5353008111130979,-0.34186677220925693,-0.13731070476319163,0.5418889925906266,0.32339336091731474,0.6329946176680974,-0.0811696033644903,-0.19177262488488372,-0.07866729999410324,-0.05826999475404022,-0.4038712580818497,-0.11485881859317651,0.24040116483127513,-0.17497043315556665,0.23408485068465815,0.43907677303117826,-0.33233360094902575,0.5249504176074323,-0.18376318531026098,-0.13710421778191656,-0.16455829241158687,-0.198861900146642
ACC_sub_L,-0.0002305808313634385,0.22920916494464022,-0.3800049670628779,0.24012973295953577,-0.10022378382742285,-0.06390693915205423,-0.3790357595297159,0.13257147300503444,-0.22481448354010405,-0.4389693607289084,-0.29677199241871377,0.09039141549996112,0.11599412734764543,-0.01642322543177722,-0.35700826711495115,0.36035822292021663,0.144354811612818,-0.35516643244053137,0.15017383666336578,-0.26861813660421036,0.23683296502952636,0.062075478569521586,0.228293541303346,0.20696911795476478,-0.11668555465417604,-0.28884672291303676,-0.06910393643447388,-0.3309868840729796,-0.164005573159883,-0.12370291821549959,0.15025521108296988,0.0390231913779486,-0.051567767795561596,0.3799323392190455,-0.14859331528375572,0.22091773279547453,-0.15134185007907286,0.015395177689022509,-0.04771924923905833,-0.2612815126803536,-0.19816117218570833,0.1846850828848231,0.07116918255733878,-0.09677605047715243,-0.07029204034209316,-0.4075055035682291,-0.2419502219484478,-0.2391612380555409,-0.5207970044447909,0.39447547644888536,0.029425866532246634,0.3246200580125572,-0.277111259355008,1.0,0.14572108376749474,-0.2911441137530207,-0.012903709553006189,-0.2746055289352809,0.15695476205228712,-0.4683152273589047,-0.27000594268850725,-0.1404898337289311,0.17698455564732105,0.01660597531642703,-0.41241392995219217,-0.10164061474677058,-0.29316684240962637,0.13571294916968166,-0.04998003431882847,-0.0331057525808995,0.17641604676905137,0.3792383469938017,0.03352733933266855,-0.067698932269881,-0.2761660693087028,0.31609312133493,0.046697834423020515,0.003451163222113713,-0.3568817173046851,0.17913054451479543,-0.00030482559661599364,-0.3739098325916205,-0.42281339653475375,-0.3753015639733222,-0.293114582887457,0.37240293901925525,-0.1690376027457839,-0.12137244867978289,0.3043619885048912,-0.06840773642764883,-0.2920048538864846,0.0342341758698962,-0.2397009450247179,-0.2176596569708299,0.16209121082510855,-0.38615429643856103,0.08649873494273419,0.16681719241260576,0.22033287317347755,0.037954230276584164
Red_N_R,0.4463722092052891,0.3053848273354487,-0.07996469858206459,0.4856493971197043,0.6649666939406997,0.6538106488675618,0.16974615060883436,0.5448813099305222,0.35437787306667556,0.1370077407628459,-0.06240920183813643,0.6956531037921887,0.09289665281494813,0.5070938652119875,-0.17763713464122416,0.428043378867377,0.5389729337689412,-0.2108904476609189,0.052521209200703016,0.38896081393383414,0.05160339553546121,0.25344541170095725,0.2547702756139499,0.3723570409619808,0.1160047023770973,0.24959961341898937,0.57479225617145,0.051830333267334085,0.5989152946029316,-0.12813342993412186,0.2961118897235682,0.1775010721478479,0.5886317771959576,0.2822655451685173,0.34241529750313354,0.3872391400440534,0.38939039485081367,0.5004946185069082,0.7329237547532864,-0.2633982063844373,-0.027074667087950123,0.5711729631995573,0.47460851993798375,0.3922137015416481,0.2927255159293772,-0.2265031179787592,0.3089668217294666,0.08544798106609057,0.14541426324025825,0.4158686034206692,-0.08154648377908502,0.31573052375889066,-0.1859440735379769,0.14572108376749474,1.0,-0.13147419286341303,0.6749051133577365,0.3052972234722468,0.497444836435629,0.14927925203983633,0.20261622140968857,0.45369194563898635,0.5458787995799357,0.44605742940845144,0.048961176719061306,0.5180499585805413,0.005305523020198913,-0.08756448550594678,0.46890534405924944,0.39957916313473013,0.4935273541310706,0.3296923460830503,0.5314159310501617,0.5073660032397564,0.334414723995019,0.19381769357845635,0.26282480321049156,0.5059504511284856,-0.016393545629541057,0.5824330105498392,0.3061473843164465,-0.012836491702231428,-0.07167930860309553,-0.25895572438642644,0.495070658875986,0.3233201704618693,0.0714341259786542,0.467104511725382,0.36214040416855325,0.6544855510279435,0.34297138835266466,0.5266334920389738,0.45495806987784565,-0.14092192006639484,0.7193983791219344,-0.03504770528522759,0.6057763657919549,0.17955587517483326,0.8182653005890205,0.4327434750474654
Cerebellum_8_R,-0.17358110201184895,-0.18151339150372114,0.42020391830307985,-0.3767139675917076,-0.0004940877530419807,-0.1074406248599699,0.4328735302898028,-0.4088830581155316,0.4434882215935153,0.5434364776006056,0.15174875693839476,-0.16158966704063246,-0.015807206918475054,0.17130386785375196,0.3063863892704804,-0.5209403892716399,0.01203910526820874,0.5727026240540398,0.08015879061034895,0.19945538207574656,0.0834639115482868,-0.10148466289499879,-0.2896349288559845,0.1523072622239839,0.09223947725200864,0.47136646674882526,-0.06070203782443337,0.619880275503383,0.003545453436376534,0.38031945115393084,-0.1758498504650834,-0.24441127016721137,0.06161035081741892,0.027122754124411026,0.12617636918459324,-0.3036866399054865,-0.1074714291089742,-0.08997343337520293,-0.1355929010577113,0.4430410876738732,0.14000085337227794,-0.05717964100558351,-0.04132114703688355,0.09129622957335012,0.381763960252596,0.5227586358095189,-0.11682645326728365,0.159226647579548,0.43231692049432624,-0.2194580310317731,0.06680442854755475,-0.3016891493971578,0.25677972025133966,-0.2911441137530207,-0.13147419286341303,1.0,0.1297303769699869,0.0985114011209774,-0.11711268682783904,0.48320933964379303,0.20541155240146436,0.3785096082796534,-0.03387942495125091,0.13161029543269812,0.25080007050357944,0.18155532942306854,0.3883579723687719,0.17003927704438834,-0.21503241179740973,0.18413239517444818,-0.10768714357190302,-0.32772867990743765,-0.0187941212450165,0.09689214454020678,0.002928787105464665,-0.13859538564264612,0.11817411025244821,-0.26616444206664014,0.1817925411748399,-0.38152830053031134,0.16169489418514416,0.355277207855677,0.6330895768464805,0.36596797326668096,-0.01540496312039108,-0.061956414973139876,0.529217934859777,-0.2283618886990461,-0.6018472032175699,-0.08216581415583897,0.12269151671585955,0.11252322077334222,-0.16696560281375028,0.22863739181349838,-0.20697462824235205,0.5038012563033696,-0.3228687554281727,-0.2516298243511161,-0.13060922625764243,0.2409045260839968
SN_pr_R,0.23414287051601548,0.3314033627654431,0.05607781349237233,0.2582046478981094,0.6679331505793454,0.6493796391119966,0.30692349411228886,0.3936994184917635,0.5729615150993372,0.300733461280959,-0.19778921077190878,0.6681530084822338,-0.00670308886328474,0.6175679351165474,-0.2493061230098286,0.2598544650256396,0.4165552845309764,-0.19763857397840492,0.09189880794024098,0.5190399765004898,-0.018136006931300144,0.23005190437043263,0.322728838683466,0.4637424785519253,-0.08303229341149826,0.40826788606110864,0.46785907997594567,0.16894176105758452,0.549030805803872,0.04159608882682909,0.24150155698995787,0.22135545795758002,0.5434681891562967,0.24492350458634432,0.2115133841324223,0.37635014450502335,0.3212763478346615,0.5526544273361794,0.677596848196923,-0.19670631570746866,-0.03193325920547383,0.5975886976512123,0.4242157332910811,0.3282175223167043,0.43702702376995484,-0.14066430670882124,0.3117693897857855,0.18850730253406026,0.2541158462235485,0.3674953605431909,-0.10514684787048936,0.2077898985286859,-0.1016151366878197,-0.012903709553006189,0.6749051133577365,0.1297303769699869,1.0,0.42065849246309156,0.43062150594492205,0.1933988374324181,0.27039842600571945,0.48375548329193724,0.5750567252998934,0.532919192410729,-0.037150120350139336,0.5906675147681483,0.07676240628318926,-0.18855635222424724,0.3113796074227187,0.45344857290846424,0.446403350002621,0.10665799486227236,0.48095214826254046,0.4551391341753663,0.4498415308396011,0.027599065510061548,0.2159788515852144,0.32671140405321064,0.04240489984788599,0.4950406049404803,0.429810273524163,0.008603343391394956,0.061406260212363166,-0.10052625126444033,0.5607307677040436,0.27303491240922145,0.1898335667134524,0.38738874538733226,0.13261366498931015,0.6101468987800011,0.41780366622397536,0.5295224286015717,0.2628862948551763,-0.23113613478736517,0.6384659720815005,0.13501385400288438,0.5020673503735372,0.05615031294304803,0.6639586278362006,0.6426830078864687
Thal_MDm_R,0.3287571809118119,0.18559172809296307,0.23832540048055617,0.010112574637506998,0.39360993556306195,0.5749882912019858,0.23056047219951933,0.15381379752206742,0.31172002562672657,0.4842884442780764,-0.07389082033402614,0.35943418657810344,0.1404718773543495,0.5140734187782211,-0.09749221833890793,-0.07933075298642196,0.1684592796427252,-0.02509028337852961,-0.3613686999511536,0.5473616081040629,0.10884616901462144,0.5691809388628587,-0.03018395125203862,0.11970006944732968,-0.09402528652350431,0.3873385131749981,0.5079132329633812,0.27205570279823693,0.554057853861559,-0.14504437589341418,0.34323371524514634,0.5859021946571453,0.3136041136276478,0.2754361644897472,0.26290632269546377,0.14573479000015907,0.5286530961936837,0.6514176645922777,0.5522179772561184,0.1077768517850284,0.08136688230517339,0.3756739017637411,0.2093933321732,0.42114848749006273,0.2851419083747477,0.11919634195431253,0.2822652579892703,0.26530120716808914,0.4825263745783117,0.026245856278403975,0.012911926970602039,0.10112833786460786,0.09472768510752545,-0.2746055289352809,0.3052972234722468,0.0985114011209774,0.42065849246309156,1.0,0.3618930100469677,0.3723260893631894,0.21192705927186414,0.18668669526014744,0.26451777705205737,0.2897869243409828,0.16638164597052033,0.45973462930748527,0.2742680609984751,-0.10032982990243795,0.12786286493951549,0.3695021617215801,0.41384967463751626,0.07104921537659238,0.46447852707224624,0.2976514221921711,0.6649399404057438,0.10426891043422536,0.17240375556682858,0.431487180996822,0.40126240416805226,0.2758284266696179,0.422567854548974,0.17890742807514948,0.2082728450857607,0.20207348459186375,0.6543586929730182,-0.047416343325622654,0.04023024658194143,0.43319627584366466,0.10026058486235459,0.571035241434345,0.6059403566895105,0.5312007544621439,0.3802190952566577,-0.11586149840980536,0.4087826106389236,0.34009530442098335,0.4891343965791171,-0.018567217620516503,0.31789816148485806,0.34843794642840303
Cingulate_Post_L,0.31304227078806784,0.301361061886129,-0.11832132885271957,0.293419226195056,0.45910640406430087,0.555491568082728,-0.03203109300023553,0.31531353127519773,0.1141701794806671,0.13605301880007498,-0.2957989493157991,0.503674162505568,-0.02708098541980532,0.5373907423620288,-0.34942779330808477,0.2839888317868495,0.4023971483364915,-0.27859048540656917,-0.1279371887898871,0.444617507927041,0.07212542184653747,0.20845770823156182,0.24706808672225672,0.38321469091339727,-0.36981062645110835,0.321903776668234,0.5613328262245997,-0.05484578854875062,0.47788848931479244,-0.28775779517417766,0.23752262052134304,0.3281737730107183,0.33434947795513964,0.2289186505297855,-0.0005513106486646432,0.30417820885301683,0.40238493173475826,0.7384764327206541,0.5736319837913766,-0.18398631515927855,-0.2740597171450369,0.531933999562367,0.4623476380529442,0.5747675644467524,0.36377516712719504,-0.17254766254675807,0.051632727769555874,0.18984728515163704,0.08302419169383185,0.39887865002756273,-0.26510447707011314,0.3027754111458748,-0.12763340209984664,0.15695476205228712,0.497444836435629,-0.11711268682783904,0.43062150594492205,0.3618930100469677,1.0,0.06431410116812644,0.0927220690820026,0.4124028224401101,0.47382832533986957,0.3728075659361452,-0.1717437142176408,0.39464913466695833,-0.1457025262444215,-0.06758442437986384,0.4575895329363733,0.4783369439892177,0.3790259358198007,0.27061197351490524,0.46444530783488275,0.3832922376140689,0.3867453528770423,0.17594887213781188,0.1254929223097652,0.44304828418121806,0.01350945764555554,0.45946297541748,0.29003116555935454,0.07420257931039459,-0.06395853700935523,-0.14042406139948221,0.48534083387041066,0.17296163516728766,-0.006679581570796569,0.23224000870656897,0.17308737427738843,0.6292636973124142,0.3098948490410383,0.45643886263869105,0.15136871613697825,-0.3314759120192535,0.6340454430067569,0.06310320610514018,0.48955765006364027,0.08611459575981022,0.48244517788852465,0.5510000287337512
Lingual_R,0.38257761193176626,-0.12978408170952896,0.5096078867053977,-0.12963569195582053,0.37287091762128616,0.2902751682334553,0.5632235101367701,-0.30847540736933354,0.4588911554787424,0.7827091083007756,0.5019639880907607,-0.0006263100316003178,-0.06368877208232422,0.21898552944615216,0.6479316084889418,-0.49240135728310386,0.15389930844399527,0.44885846363028253,-0.03216391735885965,0.4662274517069555,0.10801833563433792,0.09053459202510453,-0.2577015145165124,-0.044347368535946806,0.4266728964154113,0.6041745224179975,0.3832682101714653,0.7949860733840555,0.5010834742494972,0.1977379587509646,-0.17790971527108893,-0.2211047257708274,0.3957251233258746,0.03500547785582124,0.5066845210522218,-0.19697458351915778,0.3090289190373574,0.12433903115680092,0.25624410685778726,0.5026852866580173,0.09688216001553743,-0.02462505123474311,0.19982082756815434,0.45080715196890403,0.29481552508157766,0.6932817249777026,0.18548501871757056,0.2435786940958758,0.8662872685038692,-0.328614380977846,0.06696746841356238,-0.1630191773895218,0.32519265555568877,-0.4683152273589047,0.14927925203983633,0.48320933964379303,0.1933988374324181,0.3723260893631894,0.06431410116812644,1.0,0.3300056688027968,0.568407365835093,-0.03094189202098513,0.22200145890967532,0.7755449375908189,0.3552999625022197,0.5644885380969775,0.15874231043212206,0.05105656427865624,0.3177692040906224,0.02543699883439473,-0.14564201016878728,0.08002397539409593,0.26545667785048904,0.09148155138600803,-0.16623744038847565,0.06275733663074107,0.16409980119167686,0.4812922227065822,-0.02578677316206629,0.09107904283143714,0.6864256887609996,0.8237813732205875,0.43252756288801586,0.23884664712982173,-0.23802592969775815,0.5579554972574464,0.03729107724493827,-0.4900885131879458,0.3887575085918546,0.44509498768472966,0.24131888483111816,0.5106910115951887,0.526125499744757,0.03404033211815815,0.6331055636293272,0.05874939266235299,-0.24996548681550632,0.06662089062183851,0.09753201840323546
Insula_R,-0.0929983093126519,0.29837872207125526,-0.15038435439226938,0.28039467865119955,0.17463250504685732,0.16922173013421013,0.5138446951621263,0.044903037125179165,0.19658148487637775,0.18189515230812794,0.28810087427862485,0.17930219887678034,-0.08434192403342529,0.24660728074215663,0.26186412184130975,0.09095056483216772,0.23458721734492832,0.19079378720239043,-0.057462450233320236,-0.09783451390984577,0.1373169548236575,0.13369641395499882,0.14853106842899053,0.3670441065807431,0.37636416529207234,0.13565995686262133,0.21042410499000413,0.34318190096911744,0.23407061428759957,0.21815489978091923,0.29338280837042413,-0.13957067960082176,-0.029956291748177356,0.20167999387735427,0.24041908551818833,0.1614844097962083,0.0001894851017355583,-0.019996606043448835,0.10194794142675653,0.07634868146102439,0.2672303511207767,0.1186479291978555,0.2279313254904577,0.20398009873578424,0.5009083792988304,0.12664519642292293,0.039554155297439324,0.10516861637863824,0.19289918646025647,0.3092673626801317,-0.0006821926106411813,0.2640570013241055,-0.2006490799604424,-0.27000594268850725,0.20261622140968857,0.20541155240146436,0.27039842600571945,0.21192705927186414,0.0927220690820026,0.3300056688027968,1.0,0.543781193121868,0.23777479437050256,0.49831005340022644,0.3247587117269645,-0.017212283827138616,-0.06356968541577357,-0.31313390055397167,0.07218368548803947,0.37351648621765177,0.025763365322381403,0.2051201010269575,0.1301804413180607,0.21559991971019968,0.3109807137990957,-0.05198293920640529,0.17153209325934934,0.17227725303493868,-0.3170903977719856,0.2110446155392414,0.33936625792612624,0.17272622423581951,0.40803216732150865,-0.23569334229527103,0.22175933899894565,0.14101065383740227,0.5726695577095208,-0.10514341714319629,-0.0027335175164632484,0.22380474666540803,0.11802542759138078,0.21043304406843513,0.20353448350059822,0.07676257723221536,0.2544026373455325,0.023390565174828085,0.18450400694410432,-0.06501050276879564,0.1514631353455164,0.2040530018160458
Rolandic_Oper_R,0.32287404371816086,0.2431959756489527,0.13462961892608222,0.2684215565898555,0.55205335483896,0.4243891403401759,0.5033302064374356,0.02304632830056926,0.37648074837070516,0.46344364512689645,0.08638154601845284,0.3258582382581978,-0.08539330631137303,0.5817389364903568,0.17889092360618727,-0.01904552912596308,0.6445531046163367,0.08115279267151738,-0.0019726791013638923,0.37179703906527733,0.22588301512290448,0.06921211043499749,0.13603256707603062,0.4939957150610354,0.23250491167218448,0.5142441664008632,0.3830994386181045,0.47782292235891705,0.4237669558317749,0.005308658683089084,0.21863122330345222,-0.08612096318867067,0.490034590508567,0.22656256248060203,0.3168299726465609,0.19663072911545476,0.34456882702891833,0.31569951183986156,0.423839191204372,0.18720104778282817,-0.12048720990594464,0.4850173187955088,0.4369530758580478,0.506974024303943,0.6427210433335333,0.2387830566268799,-0.05230802300860496,0.3484671218255079,0.4480994181023077,0.3455472424838618,-0.24141779274883715,0.25638663818377777,-0.0946449620259686,-0.1404898337289311,0.45369194563898635,0.3785096082796534,0.48375548329193724,0.18668669526014744,0.4124028224401101,0.568407365835093,0.543781193121868,1.0,0.4564597449346142,0.6085189914487954,0.29113053724797505,0.5404768990801592,0.29817957379377186,0.0011655276162506828,0.36548640205708377,0.6607175051609184,0.31073491862237973,0.18726180398668113,0.38682781412243883,0.47353908035316084,0.19525306010533386,0.04640483580930227,0.17528186854219557,0.3267765995544609,-0.019301411904889303,0.30288432590066683,0.45993781556864977,0.32427738063197786,0.5673432821751112,-0.03904044108216363,0.42327640191732063,0.20018363327868385,0.5813726277987344,0.017459027328469445,-0.18282558831124646,0.46990391755088073,0.3141279848028972,0.5583963964778889,0.2664624176045414,0.059672784490931705,0.4947581640344214,0.2731675301560701,0.20514722584866354,-0.0515027056470467,0.3572301939793707,0.4921701310551237
ParaHippocampal_R,0.11787329949564404,0.39112196015373935,-0.34534597301082665,0.37429585140836524,0.44295910738646777,0.607011032972546,0.20066823575523163,0.45125143322979255,0.20471382386107895,0.04139647917722832,-0.4943020175226104,0.5777571128499309,-0.00931965415013996,0.7252339854089883,-0.5460385358407072,0.5087564991725494,0.3381232990626674,-0.4808400033689326,-0.07705002374745125,0.1905600394996982,0.13469332766030778,0.1647582314222415,0.33436006682244795,0.8071049300138426,-0.1445484468893787,0.11270873596083168,0.34832441053959046,-0.04773818181214551,0.3387264433566174,-0.19532094684099954,0.40418692830528885,0.3128776178923152,0.3255400058535331,0.29401844963402785,-0.11319425371989182,0.5310794785416386,0.26995362402131234,0.5137057908391652,0.5693608416237945,-0.20996336510197972,-0.3032439824386899,0.6364049577559701,0.4328199754750102,0.10085844148939242,0.6951114391782856,-0.4441254169075687,-0.17777789927728632,0.022632899347488297,-0.1307124710086858,0.6663630988614226,-0.2450417218465478,0.31941392540083546,-0.341376433971005,0.17698455564732105,0.5458787995799357,-0.03387942495125091,0.5750567252998934,0.26451777705205737,0.47382832533986957,-0.03094189202098513,0.23777479437050256,0.4564597449346142,1.0,0.483551593085865,-0.34107835627501754,0.40192837075322463,-0.18539895370391304,-0.41140217062303946,0.2981569516225898,0.6862334074273404,0.5109713223150655,0.470020886473508,0.6437635434947147,0.6439737916213483,0.471368633455042,0.4029265939459927,0.07978197221361631,0.30069828906133556,-0.3139141243456571,0.5914118810715584,0.5808296382235385,-0.31775729193081237,-0.01797125123800795,-0.48028492556422875,0.46579959600651666,0.5686516054655464,0.09578989773743131,0.41792821770407274,0.3181686641593001,0.5791988459562007,0.17889705985838975,0.5211596527423049,0.08667400497362919,-0.4764111061480598,0.7221095742861515,-0.20107957780588076,0.47782734672280114,0.163802852363855,0.5342887957287309,0.7961435089563227
