,Thal_AV_L,Vermis_9,Occipital_Mid_R,Angular_L,Calcarine_L,ACC_sub_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Temporal_Sup_L,Precuneus_L,Putamen_L,Insula_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Frontal_Sup_Medial_R,Cerebellum_4_5_L,Thal_VPL_L,Frontal_Mid_2_L,Postcentral_L,Temporal_Inf_R,Calcarine_R,Putamen_R,Red_N_R,Parietal_Inf_R,Cerebellum_Crus2_L,Thal_VL_R,Thal_PuA_R,Frontal_Sup_2_L,Thal_MDl_L,Fusiform_L,Thal_PuI_R,Thal_MGN_L,Pallidum_L,ACC_sup_L,N_Acc_L,Thal_MDm_R,Cuneus_R,Heschl_R,ACC_pre_R,OFClat_R,Vermis_3,Vermis_6,Heschl_L,Cerebellum_9_R,OFCpost_L,Thal_VA_L,Cingulate_Post_R,Vermis_4_5,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_PuI_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_R,Raphe_M,Postcentral_R,Fusiform_R,ACC_sub_L,OFCant_L,Cerebellum_6_R,Occipital_Inf_L,Hippocampus_L,Hippocampus_R,Frontal_Inf_Tri_R,Amygdala_L,Paracentral_Lobule_L,Occipital_Sup_R,Lingual_L,Thal_VL_L,ParaHippocampal_R,Cerebellum_6_L,ParaHippocampal_L,Vermis_10,Lingual_R,Temporal_Pole_Sup_L,Thal_AV_R,Frontal_Med_Orb_R,Thal_MGN_R,Occipital_Sup_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Cerebellum_Crus1_L,Thal_PuA_L,Rectus_R,Occipital_Mid_L,Cerebellum_10_L,Vermis_7,Olfactory_R,Frontal_Sup_Medial_L,Insula_L,Frontal_Inf_Oper_L,Cerebellum_8_L,SupraMarginal_L,SN_pc_L,Vermis_8,Parietal_Sup_L,Cerebellum_8_R,Parietal_Sup_R,Precuneus_R,Thal_VPL_R,Frontal_Med_Orb_L,Olfactory_L,Precentral_R,Amygdala_R,N_Acc_R
Occipital_Sup_L,0.6263597966201374,0.6251499920852543,0.8419955707679713,0.8415316607604523,0.8770140663335297,-0.33573517041487555,-0.09040519567792278,0.026826652677190303,0.11375013469214798,0.5430355935825114,-0.06212326726191525,0.11477561865042694,0.3913334603453804,0.22643186787660521,-0.013373737082382374,-0.35732843442953904,0.37278450462393004,0.18596912919868122,0.048615624385268376,0.23091506766989797,0.21375855312079695,0.8666013471972612,-0.06902025644481859,-0.07970950858085715,0.7270466233742625,0.12805132253848417,-0.0010392532402246461,-0.10163488607409,-0.25727347782282306,0.4154875246001322,0.48882367477673794,0.0697750612573598,-0.16495517993885,-0.0763419135395985,-0.23597676627334557,-0.07344435324495592,0.26284035004518025,0.9368445637898043,0.26455879368627166,-0.6103061751258052,-0.43630493188844965,0.724318367420389,0.6873507713654723,0.2984566850539042,0.5663408264616729,0.20231501533081678,-0.07538136901313028,-0.1265142285980288,0.08279956265638908,0.35475055316027326,0.24110675041492047,0.28021964618257234,0.329824670376267,0.33169548419025724,-0.44884610654400997,0.5248678635037475,0.3585800085127503,-0.48984822707226,-0.08091656741004345,0.6381613749289496,0.80464013540364,0.04918878551393119,-0.23404947450424407,-0.10909376184268084,0.38704144598812695,0.4382581075217054,0.7524209821115034,0.8507649090634771,0.15627533233264176,-0.37689285693948643,0.754756559160921,-0.057851638508133414,0.7326319249960186,0.7913678618568489,-0.507386538570948,-0.3378444510682427,-0.23608412777763169,0.6894238262253842,1.0,-0.18371367495560906,-0.22605964600022477,0.28367415024028275,0.23038964847407958,-0.24570750715193007,0.9408049522119963,0.36558414674185225,0.1597179561193636,-0.3659966414767756,-0.3354534472883055,-0.04836838408273142,0.11706419426624698,-0.05795472944211312,0.3841949862596157,0.2978425984806926,0.16792711030437624,0.759018016822225,0.36359798370781776,0.7558350446864798,0.773928276645573,-0.23603168629245458,-0.028579357179936364,-0.2583236283912575,0.2576707441769657,-0.6895270693112544,-0.3776872675798029
Cerebellum_Crus2_R,-0.3711449356493311,-0.08869761819829558,-0.1619806783641965,-0.19732205295314917,-0.016435070880384286,0.03270523735039772,0.15242577263169038,0.17973025927327035,0.12073697597486616,0.06728357809702819,-0.026808214836074564,0.17153209325934934,0.11288005706323127,-0.039561288295773,0.052077906530420624,0.31086754846578474,0.14303121198125315,0.19721086864236378,0.22161519613805777,0.14871874852632327,0.1615422528242979,-0.06300664375389789,0.130465767450449,0.26282480321049156,-0.17255362769338634,0.1914809665986745,0.24257297454976195,0.282372836138949,0.2965929910407385,0.06664149809996839,0.029955147682323144,-0.01829191810528633,0.113643709962783,0.08423384844212559,0.07704330475127015,0.13306442711314212,0.17240375556682858,-0.19972429941092829,0.12111238919782298,0.2564727165204445,0.22865040297721365,0.008778766233706752,0.08515882525903955,-0.047877670251520114,-0.016997294096519736,0.18329861565877123,0.15125183010031482,0.17179258807341588,0.2501894228300205,0.01867261309702597,0.18271546638292854,0.17354067743092713,0.13227662927883416,0.01881231190832583,0.19093580288278683,-0.06452647822825466,0.18932433950019928,0.046697834423020515,0.3142110795842149,0.14252049192368732,-0.2445035743586715,0.2638466859623927,0.18617818685483115,0.12249208550781933,0.013745031148697974,0.08967851893827249,-0.08587475807637679,0.017205859081280077,0.15218491610918486,0.07978197221361631,0.022559143930547677,-0.017745384272233777,-0.12868318790509842,0.06275733663074107,0.09217443803815342,0.21006018927095635,0.06964700483653019,-0.11485155357539836,-0.18371367495560906,1.0,0.29096259137495706,0.19887767810521934,0.18934001773676398,-0.007765938330863338,-0.20812593024283274,0.04194636463529589,-0.25074395936817123,0.3321613475469134,0.2147165426949721,0.074291257132917,0.12368155110104594,0.11384439624927803,0.08582446884641708,-0.004494913334958493,0.10095065479970107,-0.08854146177064286,0.11817411025244821,-0.3095832718195512,-0.057713261228885426,0.15005002981476231,-0.08785638074972553,0.2456896482716116,0.1767530821926233,0.19997221667242282,0.003420751583156278
Frontal_Sup_2_R,-0.33233360094902575,-0.26031888342794746,-0.4381918648340303,-0.1514740863498302,0.03958252875525948,0.40330349895502465,0.43060209399165783,0.4657132731681031,0.6557684213923478,0.4429550910801321,0.633151408489684,0.2544026373455325,0.571312005687309,-0.30330162824988144,-0.11421605295986821,0.7885185069046595,0.6303134001230672,0.5236041068258174,0.6557899522409659,0.5426208845816067,0.020709406635334028,-0.11651638209328712,0.7042880797173316,0.7193983791219344,-0.27626866913138876,0.024531023870348275,0.6918087647131596,0.7639910921478514,0.7717676107040077,-0.0755815191713606,0.4198107721877228,0.5505834499571622,0.5795074581776032,0.5933379866294475,0.5852528591765985,0.3404212935350988,0.4087826106389236,-0.31030193956397256,0.5736045106106265,0.6286277021972311,0.5445597410396823,0.051673298925066516,-0.03554821752196701,0.1473238424020611,-0.12403754010981977,-0.1512807810188114,0.5640719904704685,0.6296106192790859,0.7783264793445418,0.46358874621038715,0.4475265296775452,0.4349853459829064,0.12034352631301386,-0.3037206873467219,0.5780369458073057,0.030724391752083642,0.44237721952158304,0.16209121082510855,0.14758793045559163,-0.009114739891323737,-0.5176084934656712,0.7930648120202985,0.8147237593973147,0.47064001671780786,0.14461866675954727,0.4157712591130292,-0.14412903796414797,0.09254226114126476,0.5325362154349784,0.7221095742861515,-0.09923835075662868,0.5408026280316248,-0.3931102168293609,0.03404033211815815,0.5057539326332646,0.43013455838805736,0.19923709042623236,-0.12507948263611993,-0.22605964600022477,0.29096259137495706,1.0,0.053792998912583025,0.5987804367702063,0.19334254062646503,-0.3085993000531697,-0.06250761663772623,-0.19354397410215332,0.541088823781482,0.5349500382517095,0.6134176064703152,0.20096876508326708,0.3179089352742349,0.43688396877568597,0.12646315552629203,-0.13508315496210352,0.04534861576719611,-0.20697462824235205,-0.4364813930099627,0.17787379514045878,0.6056063862173084,-0.12540605800092822,0.39939086851667416,0.5950564739943132,0.6906307787454038,0.34242015115596597
Cerebellum_Crus1_L,0.26929499824095254,0.41196335600681205,0.23092418055951697,0.25532759899317237,0.2828964508987233,-0.09866262247818045,-0.1080418230749685,0.0042966287190095934,0.2595775337381124,0.41452061541172386,0.12265841002057419,0.11907227520325353,0.10397341293346037,0.234630913332321,0.03931158920205585,-0.060985023521084224,0.4616822494331671,0.3820528786014746,-0.0362937135642319,-0.0424001607738398,0.14170210113677242,0.18135846659699537,0.06016024783837445,0.050768568796722285,0.13547978237001418,0.18712281648682463,0.2836158724664992,0.16963675435037323,-0.10779213948374762,0.3361025145001026,0.3263577849889853,0.07345595917434158,-0.10878247568526543,0.10711328150186628,0.19428207656757784,0.026790149149910184,0.2813018059555627,0.28288373314383536,0.14146129850212713,-0.26716881971278683,-0.23385471706977665,0.24931209168330817,0.3402391535313181,0.010466374230725493,0.2533819344327961,0.042280703488907154,-0.005752240359221301,0.007168096683486599,0.2642187197137518,0.13767950456029926,0.19556244757812338,0.245415248976607,0.22717902493017297,0.27738110857168613,-0.06915015067096338,0.0702751864336675,0.36684542271198245,-0.14902109825216708,0.0019441689308572925,0.5214947955569457,0.1660823352294815,0.13304882000653848,-0.039638703078764465,0.05398798938984416,0.21990847730183205,0.2168346562979495,0.2551538830339241,0.370472658230291,0.34928413302788625,-0.21623055347417997,0.4218617429535166,0.05538315271235962,0.2040619589652949,0.21519370630586523,-0.1150637960234878,0.047124441022926275,-0.13179293204307496,0.22360965268624192,0.28367415024028275,0.19887767810521934,0.053792998912583025,1.0,0.3409539214458388,-0.0433252044002626,0.3086539645857113,0.08760650808467611,0.3026303632502735,0.04108596959178854,-0.01284479752959019,0.14581217608915223,0.005612825811292181,0.10993478039749056,0.29663949748620305,0.22669539156013452,0.6184006260742493,0.26331077426333965,0.1716474470608497,0.14248478571131487,0.28938359829030547,0.01368926157510869,0.09827094162376986,0.10882087316916535,0.11617222112179783,-0.1311562825600768,-0.15885001671070112
Thal_PuA_L,0.13580120982138003,0.1993688103298532,0.030088215680435574,0.2809177480779789,0.3871925461398651,0.15343330513118744,0.20317818727706582,0.39957452106932045,0.6016868739145091,0.6136195251424683,0.5282266199528827,0.21042410499000413,0.5126686752330838,-0.03480102061997711,-0.13712357485119708,0.4434078844450191,0.753524962238499,0.6011439514415139,0.41812054341989746,0.33625047830182037,0.17125077676644831,0.24264864360185753,0.42401038089282106,0.57479225617145,0.007818970473833184,0.095223435183898,0.5547536994992796,0.7096049948730426,0.3484963187519286,0.11059826601128042,0.6267401270195363,0.5543111378852845,0.3900192969172403,0.3715032927815554,0.36851057806595666,0.2165084668471025,0.5079132329633812,0.11021817486178233,0.44337194289109716,0.14084061337024692,0.1497897533134479,0.27673593604411845,0.38993260699308246,0.10646274287558002,0.29288445726231976,0.010391430411459615,0.3658118248771312,0.4874741069912783,0.7083324495129064,0.4703230258265491,0.3918075190574759,0.5845517489761279,0.24415674634510018,-0.017409511839107435,0.22182495117561282,0.06863903189508502,0.4839353481964423,-0.06910393643447388,-0.0012040089941928779,0.33918508931706415,-0.04320906465211282,0.6380014283761837,0.4739561984942607,0.17458335682633097,0.31419674724710833,0.43230500676810757,0.17627403448816745,0.5010136953277881,0.5775379389535745,0.34832441053959046,0.37226594651282213,0.4349661134257693,0.06503554733211815,0.3832682101714653,0.23586708614356344,0.17639016493494902,0.06974862481922084,0.14717232514858775,0.23038964847407958,0.18934001773676398,0.5987804367702063,0.3409539214458388,1.0,0.012564816773019195,0.20097653121341702,0.23381160629700065,-0.021194365135032794,0.1250844221366227,0.30212675765913966,0.43166237685571657,0.10642430022080084,0.11973812642005914,0.6029499288218328,0.3007935025228142,0.14426106083699042,0.2688209196729377,-0.06070203782443337,-0.12731862684676548,0.4046541159117446,0.4960453996916416,-0.08481143689077442,0.15328971943267775,0.4876644918678141,0.18802475526520665,0.1991647737296354
Rectus_R,-0.22684898746304802,-0.02380736271767063,-0.2767701597088634,-0.21941763384794988,-0.20688737171836477,0.5687342257264543,0.19609233371107163,-0.09098050334980799,0.15569981731916194,-0.144302140675138,0.19618235778263063,0.0904574548550501,-0.04352230096188816,-0.005307642913567321,0.08174626161805361,0.016000248562308767,0.06651588975937564,-0.032884504154151686,0.12334185824081233,-0.09806472497859142,0.02497744403812413,-0.1537231407200253,0.1498612496200963,0.13503736893932522,-0.2986776562888612,0.21749800096537122,0.14523654897342153,0.031118056263692566,0.14344292313704168,-0.2403933282113628,0.11023914474823242,0.3181651375783875,-0.02705529937469326,0.18230827944648645,0.1790876395535124,0.13130298146784786,-0.31463350493169306,-0.22091992728949067,-0.09997253213608498,0.3266104848640574,0.2958979606896677,-0.1842659107274849,-0.010729156235441174,-0.0972384371973016,0.06503752000360628,-0.0955242466177891,0.018214981133124426,-0.0685724884886181,0.09302347659793585,0.058427976569689295,0.045458453953488964,-0.3403689399956742,0.21537147546759924,-0.13950623851628324,0.10639070529940296,-0.25279422989229,0.093904305627054,0.20837877600497057,0.20947930533548476,-0.07075587538893707,-0.18558087057485356,0.12458915969425158,0.2388250929082355,0.19483801838422363,0.031768676498149385,-0.2101045349731252,-0.23302504990849512,-0.15666678519534807,-0.15598112265437195,0.2908635651221642,-0.003249421382416828,0.0793768579231886,-0.07446998850829858,-0.12009648946338683,0.26643139280676836,-0.09134506936851075,0.055262996892270974,-0.31202019413098153,-0.24570750715193007,-0.007765938330863338,0.19334254062646503,-0.0433252044002626,0.012564816773019195,1.0,-0.18559537599245046,0.21341346133465447,0.08200667902587896,0.07970444404428795,0.1905827991139426,0.1168704059302413,-0.02073449852421135,0.025237097477884416,-0.017195859042369744,-0.22436306921567697,0.1710225010268671,-0.22630934691550061,-0.01180026011958121,-0.33436711800219354,-0.22160583447131207,0.18101715903791296,0.013140859980135092,0.12486676038769082,-0.12966080835704993,0.2981068612862669,0.20033834793660057
Occipital_Mid_L,0.6021270562696823,0.7808720593728558,0.8174912536175722,0.8360758892134751,0.7933872299196335,-0.257375573800242,-0.21664653544635476,-0.10608745146029147,0.12577605447904108,0.41130137744389356,-0.1388317338083418,0.13882712304645017,0.2590501694649913,0.24613780742322844,-0.012337125174521794,-0.4299821913306487,0.33660306876982915,0.06023250466833818,-0.07429486916416218,0.059645943807090644,0.14094398733566763,0.8476202141417384,-0.22773613273810217,-0.14591997533833756,0.6658219505132909,0.2841022050620032,-0.0767446575196323,-0.1202346545766848,-0.38920200583744374,0.30992512643223447,0.5605163375969663,-0.0027963010430742657,-0.2707606641127121,-0.1402152595246693,-0.25157433855420847,-0.11362333445987864,0.15951276942321294,0.9052602864388392,0.17896054170795028,-0.6187686750447636,-0.54441889415901,0.6009913509712116,0.7942044294613685,0.1882310536081126,0.7315612089995911,0.26493508252085934,-0.1916798759568369,-0.2606042432684051,-0.007414724037825961,0.28036153949102094,0.12317229524367372,0.1650519313099378,0.47959708817501356,0.291248332087568,-0.48798125588393737,0.41611983806567127,0.260818432188024,-0.4892239795530873,-0.09485818823346678,0.6025296316420226,0.9066282051437892,-0.045014258768183324,-0.3669371423817681,-0.21727695900876734,0.27644495875883857,0.28380077632039674,0.6874914776064699,0.8387518213254107,0.09763323152619664,-0.4965804832630569,0.8466918043052928,-0.05931072050885223,0.8472423587034533,0.7287855373460086,-0.4081377759894244,-0.40665769166462107,-0.213097064696781,0.6267967742008279,0.9408049522119963,-0.20812593024283274,-0.3085993000531697,0.3086539645857113,0.20097653121341702,-0.18559537599245046,1.0,0.4979425903835006,0.22232562641778866,-0.4087678142943242,-0.32160120811275517,-0.03350445620876138,0.06549433280298926,-0.2597374692229752,0.33945417644868825,0.32496979744293253,0.2789853141411941,0.6404823166897872,0.24883859303689582,0.6813426936627279,0.6564157793403299,-0.1816808322267332,0.06250566726355401,-0.23758465275898183,0.10927332029546581,-0.7668605302218019,-0.40995014779315136
Cerebellum_10_L,0.0529518840082104,0.6623087896300051,0.2601329124351819,0.31081474321864655,0.27957534899847625,0.14749212907661802,-0.026448236001199388,-0.2818852523815254,0.15643034912521195,-0.07593408198896924,-0.05014864181360983,0.37636416529207234,0.1517114306361215,0.23758109942632316,0.12019797963955331,-0.2015309716545089,0.17627961050088453,-0.28887750627044034,0.00656130842227291,-0.10144693684339605,0.2965517617295294,0.4860164749055869,-0.15756513046081294,0.1160047023770973,0.06757259028298596,0.43102762637384384,-0.09044810954836706,0.0636396668686458,-0.18779227281976765,-0.07456224240684119,0.49097809290332106,0.08416325090592844,-0.09219431855505403,-0.016447179668814888,0.008416918788174726,0.10659607849241447,-0.09402528652350431,0.32231231472056504,-0.07983755956899749,-0.10232823756290216,-0.14105189220799982,0.12538050601794667,0.7064635114310194,-0.10481017521896906,0.758871121806543,0.4345435452484428,-0.12275153504295605,-0.4558038178573975,-0.030545834290324477,0.051683490268326984,0.09684085320126724,-0.17335416485819272,0.5733443604398767,0.007112213958134299,-0.1493885999975555,-0.117990480988913,0.17271345797208987,-0.11668555465417604,0.0980577223792756,0.41145718725438835,0.518137065202047,-0.053088736772448006,-0.1724805952957729,-0.10565793108771243,0.18507983811198866,-0.17649072499082688,0.06560309681165603,0.4443821404649368,0.006012529562796055,-0.1445484468893787,0.7095017209567369,-0.035948425208899536,0.6904776761085886,0.4266728964154113,0.04822436183891424,-0.43804621544112,-0.029087351171027676,-0.04498071047013855,0.36558414674185225,0.04194636463529589,-0.06250761663772623,0.08760650808467611,0.23381160629700065,0.21341346133465447,0.4979425903835006,1.0,0.276052818972803,-0.1693014606666655,0.049882871657909854,0.021097774027066588,0.1999520406271253,-0.36553939645212247,0.10240583017852906,0.12180541610420184,0.28678150167180366,-0.00013406178030941129,0.09223947725200864,-0.08504404551043489,0.06466293900304196,0.28936592236234376,0.09434158738652236,-0.008751371904819857,-0.13160514625104608,-0.39990043839163353,0.10738111084190502
Vermis_7,0.1140408890274346,0.42898225981669263,0.2736079675232807,0.20720289319697982,0.03926394415214435,0.02602163572988593,-0.019493228846462107,-0.3324872985841426,-0.10815854305517227,-0.0881582944592915,-0.06070449394737619,0.19192274385198826,-0.154365890526234,0.2600335061285986,0.08995973391047953,-0.25500954162999817,-0.04732944921413837,-0.24085504415631656,-0.27907110915732253,-0.3469811128054402,0.4005763542832376,0.19006666687671334,-0.1383337063208955,-0.21854620403450953,0.008092782336291503,0.05170756157529471,-0.13282791694082577,-0.2618832018503213,-0.3451291296938153,-0.03601631175795619,0.019963560020580792,0.007561228471234542,-0.20010109611455584,-0.040479103874749366,0.19543166069560425,-0.11909834631158703,-0.2590298094339492,0.17914059701662177,-0.21346726309780073,-0.2272791031991798,-0.09337808780356806,-0.04371043447699967,0.3099887471529,-0.02768233558422889,0.39703197654562167,-0.14236917072427543,-0.15068243045418814,-0.37573403351953044,-0.1908361248952581,-0.19663717421621935,-0.09267050262854967,-0.28863230743384327,-0.05950449038955762,0.1269756539887826,0.10919624723520166,-0.2904486628854778,0.1236779355179104,-0.02121517338633399,-0.11780290052559868,0.4300575455059415,0.27450859283977164,-0.28975792260282834,-0.15574123264157727,-0.12111977781945416,-0.06487491143866954,-0.25072349338328853,0.030536466894079174,0.07783651641391513,-0.008824541660501894,-0.18039673802248998,0.35321076759077225,-0.15644261159765238,0.3935194887851695,0.14018986234380282,-0.2295026981877597,-0.3318699211300167,-0.210674158331537,-0.1975014474175871,0.1597179561193636,-0.25074395936817123,-0.19354397410215332,0.3026303632502735,-0.021194365135032794,0.08200667902587896,0.22232562641778866,0.276052818972803,1.0,-0.14513906770310755,-0.058356688193253896,-0.1291816043915692,-0.09634781172069878,-0.1723033630636347,0.0001830203965616612,-0.19397836960390746,0.2817809870750848,0.008525266910963284,0.12821604487631472,-0.0009700515510410328,-0.03180283293853403,0.05548706214698224,-0.008395608698697217,-0.1402526673675449,-0.3311261296490181,-0.19991090136454745,-0.027791894645998245
Olfactory_R,-0.5809267891057974,-0.332697117812239,-0.42182634217797704,-0.37125390200342795,-0.18575983878165198,0.28519496005794964,0.4181386075896511,0.26866364698546935,0.3285392371753856,0.03570543036152767,0.25960378705745213,0.1901829992748656,0.14440819201314334,-0.2083198481097911,-0.17634280073467015,0.4054674367244669,0.14514080328504117,0.2567520804226419,0.45090973139989265,0.18251738260176795,0.04214320558520972,-0.2397145501759031,0.46216924378466573,0.22135046606270736,-0.3935991493095905,0.08631768568597097,0.41899582804033236,0.48444832809698263,0.5526363502921682,-0.0027501155663798974,0.0022332438855842103,0.14244379533802384,0.2373211454713303,0.31041238770172697,0.5369484568457344,0.5177154089900216,0.306264266061773,-0.3434971831395414,0.30639291399448576,0.5614602953000138,0.52379707774753,-0.2068771495831498,-0.20013290697916103,-0.0895247039246433,-0.31539306753847546,-0.1464361326866974,0.38475368257664805,0.37203785383221577,0.4235756705920585,0.11570979759160537,0.11828257557593992,0.2226172139798293,0.12050431475067043,-0.29828487680916055,0.43626600812989363,-0.17110351855795194,0.2741117086917952,0.20084247843350833,0.6286704493586507,-0.09986209302965503,-0.4864003117219271,0.317586016484005,0.5283530175667113,0.4004346767908137,-0.2877889056917057,0.04089352419230455,-0.27503226533745734,-0.15723185105709797,0.335763091616562,0.4292390527856066,-0.25078181398555216,0.22030510092939387,-0.4188533187957814,-0.14922778499873202,0.38462747676869674,0.5688120621804247,0.10747414293111048,-0.2584174471835763,-0.3659966414767756,0.3321613475469134,0.541088823781482,0.04108596959178854,0.1250844221366227,0.07970444404428795,-0.4087678142943242,-0.1693014606666655,-0.14513906770310755,1.0,0.45130299516225186,0.3166680292703097,0.007048142799579842,0.23329036846489346,0.016520527379918912,-0.15182445339312858,-0.04860073015499816,-0.2069017533062155,-0.16039770501498554,-0.45199623723844945,-0.12021325015352975,0.3453863826781322,0.22219281346701875,0.8480885316294531,0.13086944646139673,0.676685425954526,0.19622849902128692
Frontal_Sup_Medial_L,-0.3514078848717718,-0.1805449923924836,-0.3772186860294346,-0.29757565915480827,-0.11501262713776321,0.41536543632968687,0.2956216821323395,0.01708226585856493,0.40465413765464964,-0.03305663297278194,0.5680533197898027,0.29338280837042413,0.1839593103685876,-0.08228834663956745,-0.14791926542298522,0.56810601477033,0.20215271866673123,0.300613705124294,0.4870814538545467,0.12329022739397963,-0.07629725580454474,-0.2368630063277837,0.4569575832546038,0.2961118897235682,-0.2996547435126553,0.17820277163072654,0.5724738629213156,0.37611421852925514,0.535074642364835,0.01134981536076709,0.16294255637372093,0.39544045725634874,0.4302314014879312,0.568085082159378,0.5617391432895884,0.21002146182462877,0.34323371524514634,-0.308015909774907,0.24601510514130384,0.5634612375528241,0.39915817653853636,-0.17373662627642553,-0.10024930323055627,0.1321185492837814,-0.0846949936043611,-0.006116039657309583,0.48955615216964177,0.2573703299265929,0.27260915080354403,0.19434600711823957,0.3318068736698132,0.24642603403802485,0.14814426612735748,-0.1745573808772279,0.4463446667863546,-0.1540971998995396,0.11328239985107721,0.15025521108296988,0.21460962056771618,-0.10577807250007686,-0.38207748432964284,0.37485395404866356,0.4629903563569769,0.5213546504500407,-0.015627978634794128,-0.13877863651441677,-0.23144824722333288,-0.12088859875496026,0.5808383470051898,0.40418692830528885,-0.12280628258519836,0.357392269682961,-0.2713233792977209,-0.17790971527108893,0.4925322795119254,0.460173742185378,0.22039668542465168,-0.28725353782569074,-0.3354534472883055,0.2147165426949721,0.5349500382517095,-0.01284479752959019,0.30212675765913966,0.1905827991139426,-0.32160120811275517,0.049882871657909854,-0.058356688193253896,0.45130299516225186,1.0,0.528832160056404,0.32251058856197135,0.09270328261305412,0.22745525057270588,-0.09897931238177449,-0.0012591105769729784,-0.2682284474255813,-0.1758498504650834,-0.43974197971893614,-0.156929357463427,0.4317381640763566,0.0028696422030037817,0.44255289112259216,0.10345159341100944,0.4673029126934571,0.38364796185013406
Insula_L,-0.05778309954661719,-0.002420813400521391,-0.3032898834801332,-0.04170685810365573,0.09793215788040151,0.30728222361016755,-0.018840408180033342,0.16249446171032134,0.7526642429749469,0.2907110904950594,0.5508754372730197,0.16244100973750816,0.36320605115911525,-0.23285757948987024,-0.20902247248254552,0.5934786966409823,0.5255258546496083,0.47468539627839457,0.5332172434637942,0.36510234205126835,-0.3784401669744601,-0.04734877799114669,0.41008853394867056,0.3804252355972579,-0.08104257692977586,0.2505188499129456,0.5800968550743623,0.50110793984608,0.5694778503270528,-0.011899877850198238,0.5136512610007449,0.3233890763198253,0.40899915177649276,0.5182924032069715,0.5221483516466503,0.2181305032705362,0.3645296721003444,-0.111008773775537,0.5608633281839623,0.3413715428762351,0.02731614399564124,0.010998361129415992,0.07422599487889986,0.46267719810944963,0.0704446432223017,0.04964342961328437,0.3948700804153342,0.41780313359545873,0.48710363913160654,0.3262895510521774,0.3730416005271803,0.41677636350641367,0.4119136274831715,-0.11527888339267532,0.32511736005172176,0.15600035333217932,0.09868413410277162,0.06058148365220732,0.06545603363760942,-0.11929283182126585,-0.19808389571693763,0.5751826329766169,0.38762766816594657,0.41250704898380464,0.060363097829260186,0.25183039436417004,-0.07844837037266697,0.1418819140817719,0.5329382713820561,0.2457847116235828,0.041686398949883026,0.46318376843819836,-0.1609328110113017,-0.09029788275635142,0.5981915170199591,0.45404841070130536,0.3442585405872244,0.0880288244951013,-0.04836838408273142,0.074291257132917,0.6134176064703152,0.14581217608915223,0.43166237685571657,0.1168704059302413,-0.03350445620876138,0.021097774027066588,-0.1291816043915692,0.3166680292703097,0.528832160056404,1.0,0.36256992137755223,0.04617912285051827,0.48467133614834085,0.2729086286964914,0.137336060192726,-0.011517602293203592,-0.28622397523307297,-0.19041392308504318,0.16994096181482313,0.504981338218761,0.12786127212503165,0.3587658915517398,0.375603179323612,0.33085317240530376,0.07650710078782619
Frontal_Inf_Oper_L,-0.006748042846876108,0.03321383429665245,0.1335860479657555,0.13814089891477854,0.20118891865640695,0.07526287078990469,0.14474973641387548,-0.019274722926824465,0.29638088062195933,0.13882677598683885,0.331550602775189,0.32070975857334627,0.21638302944991147,0.05590842414504312,0.11681839810711533,0.19406942021753518,0.18194264497407883,0.15548664513007032,0.48178366015461044,0.3526390864286641,-0.009943717351875096,0.1703526934212735,0.3062266923170642,0.2636296756623312,0.17351437467772468,0.14466151144226372,0.3125970150327486,0.012242063626728611,0.3729712573655649,0.05578603206825497,0.14320667630632225,0.08504968513377772,0.2543810485212249,0.48019139275174627,0.04498876172624999,0.2820015873468688,0.1587547206247107,0.1413093837941101,0.17856366422530404,0.28377784285334445,0.09832466432292647,0.2934667416006014,0.05258985809728082,0.3903699773314794,0.07885078649049017,0.09511541237062739,0.2750937390628322,0.08497359374483072,0.0608556484725517,0.12066352435739218,0.6046173421873684,0.1622390809914549,0.2169282142961976,0.2497064340858879,-0.016437560551021267,0.26174952560675707,0.05544925624147056,0.10981391006698385,0.15767113685475675,0.07325254527761303,0.03738223259456421,0.20861908070813243,0.0937431427313834,0.44785957507051477,0.30766528297254725,0.1113058423209081,0.17238187450404321,0.13935365939888944,0.2501204407150211,0.10654694411346188,0.09766483484589342,-0.12166482391907028,0.07126724453804836,0.1378566835517684,0.05250555096535919,-0.028046498698603855,0.06852887424154416,0.029114595328172132,0.11706419426624698,0.12368155110104594,0.20096876508326708,0.005612825811292181,0.10642430022080084,-0.02073449852421135,0.06549433280298926,0.1999520406271253,-0.09634781172069878,0.007048142799579842,0.32251058856197135,0.36256992137755223,1.0,0.0244911817967139,0.40126968621132086,0.02333189325690176,-0.021464042673612977,0.08974855488032571,0.08868940972478749,0.07807390398494526,0.1447113548288808,0.1177166370669037,-0.16709127833728454,0.0014244436922321614,0.26788812619811864,-0.03740792377706711,0.20784882477516972
