,Thal_VA_R,Thal_LGN_R,Occipital_Inf_R,Temporal_Mid_R,ACC_sup_R,Red_N_L,Frontal_Inf_Orb_2_R,Angular_R,Vermis_8,Thal_MDl_L,Rectus_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_L,Vermis_7,Rectus_R,Heschl_L,SupraMarginal_L,Caudate_R,Putamen_L,Thal_MGN_R,Precuneus_R,Thal_AV_L,Cuneus_R,Cingulate_Mid_R,Cerebellum_4_5_R,Frontal_Sup_2_R,Vermis_3,Calcarine_R,Occipital_Sup_L,VTA_R,Thal_PuA_R,OFCpost_L,Parietal_Inf_L,Thal_PuL_R,Thal_PuL_L,Amygdala_R,N_Acc_R,Temporal_Pole_Mid_R,Occipital_Mid_R,SN_pr_L,SN_pc_R,Temporal_Pole_Sup_R,Thal_PuA_L,Cerebellum_3_R,Cerebellum_Crus2_R,Thal_PuM_L,Thal_VPL_R,Occipital_Mid_L,Cingulate_Post_L,Thal_IL_R,Thal_IL_L,OFCmed_L,Cerebellum_6_L,Pallidum_L,Olfactory_R,LC_L,ACC_sub_R,Fusiform_R,Thal_LP_L,Thal_VPL_L,Thal_LP_R,Lingual_R,Postcentral_L,ACC_sup_L,Raphe_D,Parietal_Sup_R,OFClat_L,ACC_pre_R,ParaHippocampal_R,Cerebellum_8_R
Thal_IL_L,0.3305882572799746,0.6411372303046233,0.2858043856511397,0.48414439275501875,0.5348215358604488,0.25214926676032373,0.3230979740312821,0.25800076943851513,0.20210239402626204,0.8527994099033969,-0.01797067489452382,0.4138721480592862,0.4185568108193356,0.398608125425909,-0.03348652615497509,0.10822413104390838,0.203730708185929,0.7351887549815478,0.3674710893886521,0.6045066281736777,0.28768535871605005,0.13960457173142884,0.2918007242900092,0.5780751879601191,0.6962947276447777,0.43215511695878717,0.3128938691791706,0.6267665983403731,0.16451342886435877,0.12708025179546684,0.272384991266243,-0.014367777911565278,0.13490177256355387,0.04360628781775603,0.3686513330818022,0.3324302694796623,0.2845424590240251,0.14218977684958964,0.24062877053660484,0.061898546759641994,0.0575863994209394,0.30549048055144756,0.3829612075408884,0.40930615173708673,0.25558190682993887,0.5898207413101517,0.6931980310079083,0.1410802987671493,0.5019533148189811,0.7629209178988191,1.0,-0.01617026225877788,0.5500185857901158,0.15892378679501992,0.2699247571923595,0.09417563441647753,0.05306577452013802,0.5749098455757463,0.21107101538544357,0.6265307614673735,0.16311638993910826,0.6299181908340684,0.24014293671492867,0.6458469562137664,0.16055724527732745,0.11927295476407512,0.04021398833729764,0.3124503401270021,0.2496174122132275,0.2549078563782479
OFCmed_L,0.3105563533827469,0.02729749168731064,-0.24254976322270905,0.16844048529207933,0.18786527001670472,-0.16091709249974653,0.5549230810235054,0.1533083769635898,-0.17766738492587428,-0.07197559718307617,0.6607320477856331,0.1483081974570539,-0.11310706818854462,0.014982754358807221,0.7614413168547687,0.09724467339792073,-0.3158851500514116,0.04639611727807758,0.4445482338839044,-0.11279229197995458,-0.12538972689343772,-0.06259000587095727,-0.08951543204062472,-0.003936611264603389,0.11125678565626457,0.11064801503474526,0.1711111073866902,-0.14798311353022664,-0.2578593558639656,-0.3483737465593845,-0.3923073209804552,0.9173686997674277,-0.26890563850862925,0.21776775703371082,0.19642045578055622,-0.10705316287497202,0.25931166763911695,0.5856038176700139,0.0031761750447129567,0.3078603178334812,0.043414647322752964,0.4588534108931598,-0.2786658376317731,0.15589788326392828,-0.23412356182355437,-0.21903053430350078,-0.24350788368400786,-0.006130341773237828,-0.08244800905152389,-0.14500732494383772,-0.01617026225877788,1.0,-0.09256649645315207,0.2983075255783879,0.5611513389489587,0.039615994039039766,0.5574948122125915,0.005122006310543201,-0.21607256902600647,-0.2725387686323696,0.2578009724822945,-0.09330057243127851,-0.3270362136175523,-0.10501465172916324,-0.00809708477151756,0.12482589738270305,0.6522482817580056,0.393116571080543,0.44565697829189,-0.13751961822331485
Cerebellum_6_L,-0.13480855814969714,0.38793612457915544,0.5809571115538747,0.3133178611058535,0.31438796900585136,0.09557643033524445,0.01218976724698582,0.16642581877000046,0.712071492142049,0.2967796663014411,0.04834932575876968,0.35044023422348075,0.5123167360493839,0.7362326304705273,-0.06944316638130336,0.2873421448731174,0.16566114250937822,0.27424092000600964,0.13748161748795182,0.3864438278318887,0.16795017310119767,-0.11015661454086464,0.2053416036112864,0.4296742459199995,0.3918903400673257,0.40543136243301686,0.06723251328020097,0.6677556221971656,0.21676094928645076,0.30138160228802946,0.3964729943064665,-0.1615611510679591,0.012806876170629259,-0.09976519773478242,0.27006481743231703,0.23989095483263087,0.0025877160583371796,-0.08932964028639362,0.16099976951577,0.11485865822918037,0.2505979877160633,0.016921307702172875,0.30126114435528567,0.33398953818890637,0.556615976863668,0.43464695581138085,0.4400608198502582,0.46775254314461645,0.3919811364038851,0.45562513357820944,0.5500185857901158,-0.09256649645315207,1.0,0.11798257563082933,-0.08157799754186086,-0.16237047540300886,-0.16228023563052982,0.4497315832626341,0.18148466148811038,0.4900134397185737,-0.24681400823346047,0.7865114621022449,0.1346229224692794,0.3676528248811395,0.05001864362658283,0.12888820204851942,-0.0026561320113842263,-0.033553315873357845,0.1174603393209096,0.6872312218672058
Pallidum_L,0.6199040238280952,0.05179269153966173,-0.48298040865172565,-0.3255504284664598,0.47353575703575845,-0.19792201429814615,0.2099737343341023,-0.3385554784366202,0.08155466449336239,0.10066268853545343,0.3863462020454808,0.24232972691043578,0.6430848585413117,0.05584911962771114,0.4859712526345316,0.6229771408409757,-0.20946101808461196,0.027985517095131633,0.09599146308563007,0.1485164762371499,-0.11091458118467921,0.19045419657918222,-0.28584291600572864,0.05310460314507315,0.5393273870737753,0.1307216325425453,0.40453870880122994,-0.16887948497056648,-0.21090581635036973,-0.30379318248568415,-0.4213082463943179,0.3665858977396904,-0.2546478442871284,0.3925555750937437,0.11815748735932899,0.17123553094079266,-0.2475135999485214,0.1204476270009454,-0.5069497372948554,0.39279998550543094,0.27856430131262866,-0.06385446133025426,-0.5650192422508322,0.38874523746784184,-0.19209186290865013,-0.029388498811173096,-0.15396084249489317,-0.012994260858452062,0.5329409556173454,0.4118851156063453,0.15892378679501992,0.2983075255783879,0.11798257563082933,1.0,0.37927258575117856,-0.22426649817356847,0.5588648151392883,0.21543295307893195,-0.61174905366649,-0.09514327415528956,0.34378150215439685,0.0742108768275965,-0.14739094519198528,0.1184089527675474,-0.1105018539607129,-0.23417000693006784,0.5533693676470935,0.2578242605591631,0.49128357175441995,0.11998182660683514
Olfactory_R,0.5902371936649111,0.28709026029083834,-0.2879613648532856,0.3796155110846481,0.29815756191995196,0.255135886704767,0.7862446244992061,0.08511234334090163,-0.1355238893704931,0.1963060932826388,0.3148478910827451,0.35399592162139126,0.09108529818888418,0.010349131299869486,0.4866076734616411,0.1269406760976464,-0.20274935705110092,0.5321953869260687,0.4704119817983278,0.009302937900389522,0.14848560276055892,0.13975647694922017,0.036710299686441655,0.3337595294720694,0.5646444130665562,0.2230641732551532,0.5220870618623239,0.044214817888200864,-0.2772387304285658,-0.25929982378207506,-0.3707776286213118,0.6861549769415726,-0.16729577804063706,0.21242502254202217,0.23688205681140043,0.16807089173649495,0.5437303051058748,0.6488057360647373,-0.03531717604960414,0.4348037968198987,0.2518115676237615,0.6617954054124113,-0.273156486592679,0.6037631257180878,-0.2202854587339658,0.027610855178231593,-0.07149811967595773,-0.40795298545098596,0.13655705373984037,0.24725359391387017,0.2699247571923595,0.5611513389489587,-0.08157799754186086,0.37927258575117856,1.0,0.3838787106231509,0.6182169118341617,0.5086300425852048,-0.20246657942091095,-0.14851121221111685,0.45274970628655803,0.14937665254181035,-0.1627140259965964,0.2005792623917877,0.16212503472957082,-0.07813981937611468,0.48362098221115296,0.4984759452158119,0.7141509414807106,-0.05961254513355615
LC_L,0.0034280819115071652,0.05816067252338472,-0.020623326668800568,0.4197636814471995,-0.11464451150729452,0.5473856212057571,0.4411643945465565,0.04103760634121156,-0.3349343199234688,0.015863189684425835,-0.2463961445175262,0.18379305222678483,-0.1824911311437677,-0.30290074320566507,-0.10483399459591296,-0.21063429491457358,0.09285032369094834,0.3678865060423113,0.2736826414319337,-0.23292370145339686,0.22959900342859246,0.010616636688097232,0.11341354257850737,0.20752672410781767,0.14295723751387399,-0.07797168695921416,0.5389861780658324,0.0984537821822206,0.0365975939852683,-0.03464783205312404,-0.023428483611548055,0.0685510702206007,0.13921063082592505,0.10758453371468613,0.01105254861830019,-0.027135325279267236,0.571970442476049,0.3166737755657112,0.10205725284654278,0.2589015696607045,0.22796793022978257,0.43896794852619997,0.13941117250369386,0.2130393942421008,-0.13047088789874378,0.24293748086352954,-0.010382889977091164,-0.16480081065606356,-0.06343814382474101,-0.13569163796879646,0.09417563441647753,0.039615994039039766,-0.16237047540300886,-0.22426649817356847,0.3838787106231509,1.0,-0.028548840832962434,0.3845704942328833,0.238659722721008,-0.00023017158198223794,0.11853196089853833,0.1297709658560118,0.10625115556922186,0.15564642869560674,0.43224568835620636,0.034581812414807594,-0.13973500201898092,0.2219134618653841,0.1915951348028281,-0.17325582919994803
ACC_sub_R,0.6048864241981918,0.06431509036643462,-0.584774204495621,-0.10920878193279339,0.38325893292622076,-0.22776280086592487,0.5714420730283677,-0.20650598867204872,-0.17912837786963706,-0.04556021841051404,0.5704203294668891,0.09548775697890534,0.27687235983509584,-0.06648626670113168,0.7722603689317964,0.3276312334308249,-0.19580742839633147,0.17904483669671115,0.06153686683491621,-0.057607235308959316,-0.0700942763705563,0.011767346905590198,-0.20893826776273167,0.037612608854662236,0.38470441391895493,-0.046573637743882804,0.29971944260082756,-0.18499969353187692,-0.3883899130497072,-0.48852698226033825,-0.5032587378460913,0.6639064580590393,-0.26016264861438265,0.21661863337377085,0.12215034763463996,-0.0912809264535525,0.03350386464149574,0.46684418860683213,-0.34909995791534193,0.4920937721142989,0.3672431778570807,0.30757859730370346,-0.5529339188164699,0.38756593528407013,-0.33228086987965566,-0.2784085548347397,-0.2887522207396156,-0.3165479114154946,0.0749424054455534,0.20286765964362227,0.05306577452013802,0.5574948122125915,-0.16228023563052982,0.5588648151392883,0.6182169118341617,-0.028548840832962434,1.0,0.13875366937008005,-0.48713433425296304,-0.17881644858577864,0.33755558983302925,-0.14606079079033457,-0.196568106556513,0.0005773845052725131,-0.08707105708094544,-0.17083491757659233,0.7387595358887757,0.6496785566346863,0.7030778509084185,-0.1547686408112488
Fusiform_R,0.2831967253845682,0.32853747612429635,0.1841507111367466,0.6294429606356132,0.4474373365222049,0.47717107185627533,0.48606814465837617,0.23912483580594862,0.1860974734494469,0.5119939759907327,-0.0647619447443639,0.43250311476071024,0.4158566138699655,0.1726075744838657,-0.0002379232920902054,0.11155660709491895,0.24341476348884045,0.5584037879313857,0.3291286773316432,0.40848591078543245,0.517953704545536,0.03126828152088988,0.37270755447545145,0.7008686399503402,0.7973250697387128,0.3598620343641976,0.5708269645885635,0.6016352240327181,0.20830716616164857,0.2774508174464825,0.13467188470837146,0.09606125096261413,0.2174233220312604,0.19443555702612783,0.21226360445400022,0.5249962181946489,0.3462573889255767,0.4180678519956141,0.22647861764733995,0.1770096180078784,0.16604707605305163,0.5056823197863698,0.22513138573867014,0.6613118045061699,0.07159437498856788,0.5047121101387035,0.425768002134137,-0.09272535790677658,0.5291364544228351,0.5193347085672565,0.5749098455757463,0.005122006310543201,0.4497315832626341,0.21543295307893195,0.5086300425852048,0.3845704942328833,0.13875366937008005,1.0,0.14187566153895523,0.33380033578065693,0.2515513934045128,0.7396650362043673,0.2853530781219045,0.4179105536563436,0.3778350034175775,0.07803108984456489,0.012214983916433372,0.33104589913213334,0.4800036770884401,0.22337720169620298
Thal_LP_L,-0.6635983333187614,0.361627647583933,0.39034904351935057,0.4051511909625073,-0.16370084071461447,0.248351970404863,-0.07194996077988912,0.6985705119588678,-0.0531360617601141,0.24470942143528887,-0.27351246891195274,-0.027461955755939283,-0.23729423887985318,0.08512618282891482,-0.39756141941662587,-0.6623348807713965,0.6220313949744236,0.31010570253168246,0.04918693002144697,0.3051690315787609,0.5909464208783131,-0.1875632695461489,0.7228456197563095,0.46379515511591834,-0.16708292622042487,0.1981698330862453,-0.13790926987308377,0.628418665620244,0.6480681926929286,0.37693437564717336,0.793789602456256,-0.26407745494882906,0.6008050770347574,-0.2135996075507247,0.14471344131712777,0.112518231935925,0.15101227539721557,-0.07320860158724062,0.7939585280065893,-0.48818610205993646,-0.25309132707366344,0.06010367825927924,0.9096279932912193,-0.21261524719746006,-0.03156803908442962,0.4356000781455493,0.65845166239031,0.31916264157410473,-0.28625041590118,-0.039471293847836306,0.21107101538544357,-0.21607256902600647,0.18148466148811038,-0.61174905366649,-0.20246657942091095,0.238659722721008,-0.48713433425296304,0.14187566153895523,1.0,0.6234707448974912,-0.3194073987343393,0.30386988708378054,0.5508000742321023,0.2613821467607001,0.5088623940414051,0.6372027696334649,-0.3076357755283803,-0.07414781814652881,-0.2850177083721694,-0.22997667228163074
Thal_VPL_L,-0.319764522332761,0.5888783176031102,0.23299736608083355,0.16283406282477955,0.29052072276724533,0.029945990400210974,-0.1108894925772895,0.4461968736332079,0.0800558912547689,0.5345864868437589,-0.12099525677940642,0.047380160723782344,0.4321709855656106,0.29873595268567454,-0.16160444750601455,-0.26216305946426866,0.7762286847986587,0.4050001227825903,-0.20103895060731594,0.6743635516019666,0.6346881531657373,-0.07138128615456256,0.6449518582181283,0.5407014097054984,0.32414344878560586,0.12153457015018593,0.07311730953847907,0.784499054147072,0.656664521398591,0.2653376775647458,0.7991701225965612,-0.2984686748796582,0.6287025844285234,-0.1359593903323186,0.14587545462069734,0.24402766575128218,-0.1881228050753835,-0.1665974054251819,0.46315878887121686,-0.3209440390950633,-0.028901558560868134,-0.09464852078745314,0.7242649630257391,0.027613626906573853,0.041074962319370405,0.5684197828832134,0.8976167608605006,0.44079583192804184,0.19225996636882203,0.5253743648705294,0.6265307614673735,-0.2725387686323696,0.4900134397185737,-0.09514327415528956,-0.14851121221111685,-0.00023017158198223794,-0.17881644858577864,0.33380033578065693,0.6234707448974912,1.0,-0.25685036029802094,0.5536879778867285,0.7073548693025432,0.427276949385179,0.45179208150918426,0.38245098677317224,-0.004049940926788218,0.2113603657346868,-0.07121613029065474,-0.059084449931396575
Thal_LP_R,0.6638212374223453,-0.03053780015347706,-0.22333716105143792,0.17388052242182644,0.3436008483018893,0.2811644303641486,0.35978085082941186,-0.05632241678568892,-0.1589161678283482,0.30844100929631435,0.007347729884116012,0.29320962927946037,0.06156665123710644,-0.16541174233956898,0.11925012451390271,0.09599998023920055,-0.2444936772179223,0.24240797021673702,0.33986076272953597,0.11154617951077289,-0.02106730222520445,0.2501823453596592,-0.08130954613021071,0.10940949609183431,0.37408107279166347,0.1741453667961361,0.2792966219254308,-0.16101032989252517,-0.282625310408221,-0.03255266568563826,-0.438937745099985,0.32953529134749865,-0.13168065253503786,0.47800916390901094,0.1574378000427494,0.3069622501255828,0.2740988659256221,0.4393152667805575,-0.1319310345738265,0.028578000770935683,-0.14273251622117136,0.4204207920819275,-0.293327353296915,0.2607737464871778,-0.10731503894192569,0.05207173649037274,-0.0842301902324858,-0.46913017967765275,0.2463358051894385,0.21745963670230642,0.16311638993910826,0.2578009724822945,-0.24681400823346047,0.34378150215439685,0.45274970628655803,0.11853196089853833,0.33755558983302925,0.2515513934045128,-0.3194073987343393,-0.25685036029802094,1.0,0.0350587119559502,-0.11922690976752501,0.11866203955507709,0.011051257197409436,-0.17521126306660492,0.05366209762272178,0.29626470894266776,0.23844653397425725,-0.027727901462646417
Lingual_R,0.012545323567760731,0.40379014270684216,0.5181480209946236,0.5732687315961175,0.3684315608298051,0.46576107472690403,0.1581851710337238,0.3414294541139092,0.46556470911744896,0.5113117333837603,-0.22953313739098452,0.5343616339488262,0.5207167379670276,0.5455504223500037,-0.18702941263346298,0.059181141815484714,0.39149046192594567,0.4656438255260103,0.18494978573967868,0.5409003746496542,0.5248317046594747,-0.0070049316381104966,0.5039792762418965,0.7057122691994907,0.5810942542641583,0.45981049147942493,0.39152196585188875,0.8286761491018239,0.39731454820310547,0.5118533692764806,0.4408623203516173,-0.09643326703534172,0.29972468644322875,0.08298687530355776,0.2932925152321742,0.46637482197234537,0.17242673651008047,0.18205956735843393,0.3491780643261509,-0.0011826838126589155,0.17978429551083935,0.30757220744387204,0.4238875572332297,0.3657889905513191,0.4190580620298057,0.59811387990858,0.5968268860237649,0.2627972773956016,0.4981097624708456,0.5741810407774467,0.6299181908340684,-0.09330057243127851,0.7865114621022449,0.0742108768275965,0.14937665254181035,0.1297709658560118,-0.14606079079033457,0.7396650362043673,0.30386988708378054,0.5536879778867285,0.0350587119559502,1.0,0.4090654558359812,0.42549526052103254,0.43480573428353625,0.15030039008644952,-0.1273902124705027,0.15640196946034068,0.16632424017074518,0.5194454767165585
Postcentral_L,-0.2515373716977576,0.23161720514229214,0.06950116391634058,0.1060264492548533,0.17026389280597107,0.16734019467009667,-0.16664272507102018,0.3822373000081971,-0.19082454380932073,0.3691553489967677,-0.32848896498827274,0.15417896135919187,0.36553599265209535,-0.004603155952250653,-0.18206551793899867,-0.5110593591324784,0.9624840874032448,0.13110366618483119,-0.4110557519918092,0.5559866688829413,0.8350376688021763,0.04254322456984221,0.7404160570161409,0.508935248383297,0.16666907811633447,0.04323130943645137,0.13982238877530317,0.5768306414228869,0.8173894841217061,0.4480550184752862,0.6619963487260496,-0.3796350067971281,0.9414270891809335,0.018413318795317105,0.07008715997965975,0.2472106506431672,-0.2598486090792676,0.03445349960754977,0.4071491573145734,-0.48216586893639124,-0.18067262875556625,0.02120168519281601,0.6126522134635092,-0.07457903145164445,-0.03677014201847273,0.3643450986205546,0.6508125995001771,0.34997082755215286,0.11071436541684908,0.3546454200880921,0.24014293671492867,-0.3270362136175523,0.1346229224692794,-0.14739094519198528,-0.1627140259965964,0.10625115556922186,-0.196568106556513,0.2853530781219045,0.5508000742321023,0.7073548693025432,-0.11922690976752501,0.4090654558359812,1.0,0.1970745302514721,0.6160295266166195,0.4213718208685415,-0.25922400813079355,0.23954423552823698,-0.2003964067265904,-0.22560206932863835
ACC_sup_L,0.1792960658576187,0.5020046565252364,0.14725682793739153,0.3780173042147998,0.6129961474682201,0.26859887436024305,0.39814626306730144,0.016443581829564128,0.1316208053520024,0.5110428701257622,0.010913397032426018,0.512311647095272,0.42494671364703285,0.23842105295004998,-0.0880876299637363,0.16855063627700734,0.1301202311507093,0.714242540638494,0.31805599081584807,0.25584622091820813,0.1779416978449271,-0.00220109171524684,0.07997590904828901,0.6714922878819813,0.48825630341288306,0.5713280398862014,0.2678123317467193,0.4380839166340378,0.05177073145242185,-0.07425971665616236,0.16216742902411083,-0.11764012225106153,0.018629957192216908,0.139662354826468,0.43034793901166835,0.06778108913529057,0.3175580959362333,-0.012625315846570877,0.02391022166224682,0.16678518067550577,0.16201870467928736,0.18939574605796577,0.22578524586390725,0.31513168456954616,0.2556509561640709,0.429929421551166,0.442094179006979,0.12564763281561914,0.4537740553056095,0.4039437774097584,0.6458469562137664,-0.10501465172916324,0.3676528248811395,0.1184089527675474,0.2005792623917877,0.15564642869560674,0.0005773845052725131,0.4179105536563436,0.2613821467607001,0.427276949385179,0.11866203955507709,0.42549526052103254,0.1970745302514721,1.0,0.10296658806266729,0.03200436272772555,-0.040898153194758945,0.24267195937162162,0.1769290184868827,0.29496897822978396
Raphe_D,-0.21651994581492828,0.27214342537208963,-0.0619793110845038,0.2512308854102887,0.024718909757624502,0.4181061090350229,0.11032966393708679,0.5054408672948377,-0.318881014561249,0.22196746417432947,-0.38069776395669247,0.15454265172871923,0.11516972963784676,-0.1604044815821092,-0.13460064615382208,-0.46451686158089345,0.6434748930077496,0.22927610680503407,-0.09943718721215444,0.2994386215015807,0.7185260648755423,0.053603475612187194,0.6625277085429951,0.4659546040483447,0.13351728619489728,0.018007239521733925,0.5402107567397202,0.5104740383149824,0.551980103109297,0.3149553179080737,0.45199709173205765,0.02607859249719864,0.6284404378896287,0.035007073782432736,0.019875175408168303,0.1815720673891631,0.057034756166190664,0.17747808509984367,0.48647270445215784,-0.22751994399311445,0.0006052830275855602,0.20664082649790802,0.46939364423349017,-0.04199939059771127,-0.2952397570824529,0.2769563970661981,0.41997838869625376,0.10815002372992305,-0.07900682286443601,0.1515155853710747,0.16055724527732745,-0.00809708477151756,0.05001864362658283,-0.1105018539607129,0.16212503472957082,0.43224568835620636,-0.08707105708094544,0.3778350034175775,0.5088623940414051,0.45179208150918426,0.011051257197409436,0.43480573428353625,0.6160295266166195,0.10296658806266729,1.0,0.3606431722322973,0.012036297640822294,0.3210429644427516,-0.04877214530751112,-0.33292116934898563
Parietal_Sup_R,-0.3516427766739018,0.1754768231938927,0.15106623663154306,0.2006703344554046,-0.10112214886180113,0.05403358203854269,-0.05250942649937213,0.6821225741166608,-0.08080179811559458,0.21882975829679388,0.0011735120988727323,0.012466813212505071,-0.15214229737852883,0.06289988710952558,-0.0031381085405197125,-0.46018813709521567,0.43395306176111403,0.08064830140712334,0.08985810610614922,0.3652799728404306,0.5173547706704822,-0.131217406882295,0.5974927477642519,0.30610714692876356,-0.05228833484841877,0.2786950736619367,-0.16174381659936418,0.3863096582123667,0.5955496603523466,0.3481705226799161,0.4830359729604631,0.016268940986011844,0.5127112902746217,-0.0694880571075726,0.20442271739815593,0.1885572370120366,-0.052318718824949116,0.08320986614126347,0.633279009481201,-0.4367254090489502,-0.3709101871323223,0.01938848070784929,0.6165387941837202,-0.13767916167753552,-0.1819007769660641,0.26656935377319424,0.4454781420507194,0.47507833617541845,-0.21035373348538222,-0.007836406978084461,0.11927295476407512,0.12482589738270305,0.12888820204851942,-0.23417000693006784,-0.07813981937611468,0.034581812414807594,-0.17083491757659233,0.07803108984456489,0.6372027696334649,0.38245098677317224,-0.17521126306660492,0.15030039008644952,0.4213718208685415,0.03200436272772555,0.3606431722322973,1.0,-0.011195892245192426,0.0040005943345563415,-0.2234861258361704,-0.33543972045840703
OFClat_L,0.285812818527823,0.24775931333604087,-0.5419423024998967,-0.26639706854485906,0.2562388768621931,-0.42262402205169647,0.38339926386328377,-0.0023069390363437818,-0.143652025519257,-0.11564079322330252,0.680959606867689,-0.12623357065728563,0.24746323645951196,0.008627810848048133,0.7665045323674186,0.36652164737387566,-0.165106486237442,0.10781083972652425,0.02616495631722227,-0.037341741658936986,-0.08824698213513672,-0.012017511710211662,-0.1084782243257661,-0.014183024753490273,0.23401221566808447,-0.0722190052408432,0.2491674157605135,-0.06791430603948961,-0.2031354956595859,-0.6096459751045941,-0.23489251423536578,0.7379499176078801,-0.2536510039961623,0.044214206644861094,0.02030426060741864,-0.22546542439021777,-0.10355443357785085,0.18364746462447176,-0.1841569703581883,0.4615387621189162,0.38996327433185324,0.0063236794110472115,-0.3857190872604638,0.2167412123621953,-0.45294313222701077,-0.23641715408066186,-0.14438188622333037,-0.017143057154763705,0.01712699987944864,0.12749126994217994,0.04021398833729764,0.6522482817580056,-0.0026561320113842263,0.5533693676470935,0.48362098221115296,-0.13973500201898092,0.7387595358887757,0.012214983916433372,-0.3076357755283803,-0.004049940926788218,0.05366209762272178,-0.1273902124705027,-0.25922400813079355,-0.040898153194758945,0.012036297640822294,-0.011195892245192426,1.0,0.48279372599273995,0.6036211401106436,-0.2279842514159564
ACC_pre_R,0.4343293519882666,0.29864271559245126,-0.3842298639188144,0.17841207598977363,0.5562201513133396,0.04449343219392535,0.575251119265374,0.012797576420858577,-0.36660457235535454,0.21351138917542495,0.29177007778361297,0.19811144799994615,0.33181629048242045,-0.11346055480038764,0.552014943291168,0.016312100174890327,0.2458406343328798,0.4465635203159623,0.035318758720665,0.15070117233750302,0.26119500574761456,0.0195930820475526,0.1366569603914338,0.34370802445629317,0.43389558133245315,-0.03696353533159083,0.4781674020915595,0.20988810867354055,0.01427396162265665,-0.2670756376969811,-0.09907700895707916,0.4176340895157906,0.16249990272745393,0.2342165145046312,0.12413360861421557,-0.12870231048908606,0.15881007124214713,0.48650553281146725,-0.03762610864408107,0.2998051628006237,0.3007822873156781,0.42764512031918817,-0.09253011458076929,0.311050073169642,-0.2117448133296527,0.04682660269199452,0.10293418115679925,-0.1254701538428479,0.13357646258729916,0.32337110993284024,0.3124503401270021,0.393116571080543,-0.033553315873357845,0.2578242605591631,0.4984759452158119,0.2219134618653841,0.6496785566346863,0.33104589913213334,-0.07414781814652881,0.2113603657346868,0.29626470894266776,0.15640196946034068,0.23954423552823698,0.24267195937162162,0.3210429644427516,0.0040005943345563415,0.48279372599273995,1.0,0.5530380862432952,-0.22013427849749045
ParaHippocampal_R,0.531791683580768,0.3079017884616966,-0.2872514725283717,0.22173904018953292,0.341132286378903,0.035305566480489804,0.7248153287923115,-0.17161216180760888,0.03340887010740786,0.08086167484999228,0.5108277971045956,0.18568275445549187,0.3119712200593703,0.054431698926529874,0.6043962851610818,0.3485999220402389,-0.18332963139768294,0.4354442948547466,0.33939802532846675,-0.09902507239877112,0.013103416141212064,0.13067485850498445,-0.10521109853904535,0.23790693652126085,0.5255984007692397,0.06523658517714441,0.43956619018728665,0.06700588746959481,-0.26915151785122193,-0.43855880156143834,-0.32591573851475086,0.5914353352878684,-0.23423573492664682,0.1843284455557485,0.13985134746491318,-0.058583702710782545,0.3055259218283196,0.5395645254225276,-0.2188630995011116,0.6667671429387231,0.6053363311206996,0.4690890768338099,-0.3562225658843798,0.649476035215516,-0.14731247147267035,0.0328558429290657,-0.15119374776774527,-0.3268442501628201,0.23156903000083515,0.3199741416995259,0.2496174122132275,0.44565697829189,0.1174603393209096,0.49128357175441995,0.7141509414807106,0.1915951348028281,0.7030778509084185,0.4800036770884401,-0.2850177083721694,-0.07121613029065474,0.23844653397425725,0.16632424017074518,-0.2003964067265904,0.1769290184868827,-0.04877214530751112,-0.2234861258361704,0.6036211401106436,0.5530380862432952,1.0,0.11350224016899932
Cerebellum_8_R,0.11950900496357286,0.026633906621877965,0.5847840532197939,0.2818230293956434,0.2036621056362444,0.23168736552515645,0.06653067927436776,-0.3184727499585454,0.7882778806829166,0.030979205559633825,-0.0228075497150501,0.47073527441681456,0.3637938845771216,0.6586697090673611,-0.1374455848166307,0.43123819535195596,-0.2755411752682869,0.11221026373773416,0.20453302679732346,-0.018389265018671563,-0.26253398198246486,-0.047463075220128,-0.28630428232022126,0.13790708071302965,0.211977001580824,0.34985725328246,-0.04792978310791807,0.19378447761141296,-0.2791471466152696,0.19279183678173206,-0.11194140354778115,-0.19056673265672097,-0.3832931435357215,-0.0028564075373367476,0.2550154102470066,0.10840087790566842,0.158437928627696,-0.0016992561734514619,-0.25381779287253653,0.3028003227540028,0.3213309841115021,0.13296676014835213,-0.17701036388026264,0.31180597945693694,0.8374462002288166,0.13212132217997805,-0.07259121633228705,0.07331039578247596,0.35344419833535895,0.21458539456416187,0.2549078563782479,-0.13751961822331485,0.6872312218672058,0.11998182660683514,-0.05961254513355615,-0.17325582919994803,-0.1547686408112488,0.22337720169620298,-0.22997667228163074,-0.059084449931396575,-0.027727901462646417,0.5194454767165585,-0.22560206932863835,0.29496897822978396,-0.33292116934898563,-0.33543972045840703,-0.2279842514159564,-0.22013427849749045,0.11350224016899932,1.0
