,Frontal_Sup_2_R,VTA_L,Cerebellum_4_5_R,Thal_LP_R,LC_R,ParaHippocampal_R,Rectus_L,Thal_PuM_L,Thal_LGN_R,Rolandic_Oper_L,Red_N_R,Precentral_R,Thal_PuA_L,OFCpost_L,Frontal_Med_Orb_R,ACC_sub_L,Cerebellum_Crus2_L,Thal_VL_R,ACC_sup_R,Vermis_8,Cingulate_Mid_L,Thal_PuL_L,Rectus_R,Thal_AV_L,Frontal_Inf_Tri_L,Thal_MGN_L,Thal_MDl_R,Putamen_R,Cerebellum_8_L,Frontal_Inf_Oper_R,Cerebellum_9_R,Occipital_Sup_L,Rolandic_Oper_R,OFCant_R,Parietal_Inf_L,Cerebellum_3_L,Supp_Motor_Area_L,Thal_VA_R,Fusiform_R,ACC_pre_R,Calcarine_R,Thal_PuM_R,Thal_PuA_R,N_Acc_R,Paracentral_Lobule_R,Heschl_L,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,SN_pr_R,Cerebellum_6_R,N_Acc_L,Thal_MGN_R,Thal_PuI_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Vermis_1_2,Hippocampus_R,Cerebellum_4_5_L,Thal_PuI_L,Caudate_L
Heschl_L,0.10781042590115934,-0.07539955232751483,0.332770708431572,0.09599998023920055,0.3710446317080697,0.3485999220402389,0.2956993057790572,0.016077802529569914,-0.055980795621930445,0.31949531742889087,0.5149988987915495,-0.0188344036219542,-0.6197278715636287,0.14459750033425664,0.08548449277231056,0.2539346794446796,0.1866349974809772,0.026372072553511317,0.3042976278896133,0.32932275355230123,0.30253664973580113,0.10061787616770858,0.2440387839566729,0.010285309263601994,0.48263774788424,0.10446707665889221,0.06019298603624409,0.1627338994661416,0.6904151585035546,-0.1868870008298245,0.3289045181338996,-0.4151098875313096,0.41908226188175274,0.5218516117707777,-0.6233231721114293,0.2632598790516078,-0.18285296034859397,0.4285011226368579,0.11155660709491895,0.016312100174890327,-0.20315750870593807,0.5494208784043021,-0.4163065975107222,-0.1082884101696772,-0.38444899709610536,1.0,0.0628310187621352,-0.06646151736172944,0.4192188463397646,0.2782349404876283,0.45774931777264566,-0.14251757876346247,-0.4652608100979829,0.0103483044577025,0.10922054744302559,0.6581115768396344,0.3213627727213172,0.3337428384075762,-0.3978629706744312,0.5016084575014693
Frontal_Inf_Orb_2_R,0.20395943342569453,-0.2843628289861947,0.4606037421743809,0.35978085082941186,0.10263401642715585,0.7248153287923115,0.4469652340385224,0.057133697964952886,0.2939116330265949,0.2707941497564585,-0.02164925213255624,-0.035130016679173176,-0.18686283708012094,0.585858660528806,0.42911300005374053,0.6191272146933441,-0.345058872912868,0.12699963238915252,0.3907584598474736,-0.14968132530158276,0.33171075375445697,0.31365620540762496,0.5312243986005606,0.022620390192811285,0.07373192453943507,0.3571372921198373,-0.0631320399923646,0.5997286234723956,-0.10413653339109835,0.3724483024562336,0.23391662038652983,-0.3308057604395019,0.5223695783273978,0.11356235254014856,-0.2127410967485815,0.3792440214117047,-0.05449663946415223,0.4680134782107955,0.48606814465837617,0.575251119265374,0.06133525541606087,0.5017546058729279,-0.37435743953470363,0.6543838833450403,0.07627391868113921,0.0628310187621352,1.0,0.35163973249534425,0.6331725323137266,0.12907149605651477,-0.17672829611307855,-0.11972202879684161,-0.5006812891009224,0.02525666018006934,-0.03152682533622498,0.35062895505485553,0.5811896378807595,0.34368457282077364,-0.21416936569793119,0.006847809514572194
Cingulate_Mid_R,0.6467045028279577,0.1991828240742627,0.583043146612284,0.10940949609183431,0.32341946208395,0.23790693652126085,-0.11550261338527461,0.5086304008773879,0.4568758475815962,0.6375616780799384,0.11525382274505497,0.4410239028939215,0.46305709085297014,0.02616013332026543,-0.05573312622330588,-0.07780721469251073,0.04073337436154999,0.6958941716979694,0.4960652997571277,0.12699611210613132,0.8111540078980107,0.3722094883387282,-0.06713950387737892,-0.08408386705692858,0.39493370449330617,0.44906999010888526,0.593574582081753,0.23453806424397697,0.04050559650964827,0.6829733516611438,0.5189580444273265,0.4389252595953944,0.5172542878882425,-0.06765099867054872,0.38574428712462494,0.36475176281505506,0.7554154794694775,0.054066177942237684,0.7008686399503402,0.34370802445629317,0.7695440294228911,-0.05412562448985834,0.4053963522353943,0.24853429096891091,0.6132229715531854,-0.06646151736172944,0.35163973249534425,1.0,0.1710621563317038,0.39623522052202603,0.22142982493119978,0.4930302932007294,0.29206693069214945,0.1763588925401692,0.05867229735236061,-0.12274141475925444,0.48682606827928593,0.615335922940666,0.34365105247028016,0.1989766857007384
SN_pr_R,-0.020424262621895676,-0.09428520559138495,0.30549581050300356,0.0681693883617089,0.22789913072205262,0.7049343151580129,0.20568180147459394,0.04475272495856366,0.04778192559646905,0.12534429738387676,0.46303269397586927,-0.24039516841981623,-0.3844041864777163,0.3753019174443017,0.3475776019355081,0.44168050596515607,-0.2363204070469389,-0.0530534194756516,0.12014328791862675,0.05475296758049373,0.3403865355452755,0.13120879650698952,0.38452311186289273,-0.08632129206988838,0.19383111211288143,0.10414358292004891,-0.14281656595990813,0.6048567569270011,0.2135103040276017,0.08255858282688062,0.32404552373267936,-0.33819273126578314,0.4074053770114509,0.1533975409841036,-0.343729449806895,0.1814249114190145,-0.15112378199349383,0.3525707642887117,0.3987592718536037,0.40434670809358964,0.027971259509843326,0.5470136092421812,-0.35565087505646864,0.440523547463822,-0.007459030277770286,0.4192188463397646,0.6331725323137266,0.1710621563317038,1.0,0.23495976772366417,0.08678073475904627,-0.32942076606960974,-0.5648237483097693,0.04067321278232795,0.06485235920006299,0.5027374319158616,0.3004294656127955,0.35252231745285195,-0.3399723535467102,0.21337350202919275
Cerebellum_6_R,0.4189339654876061,0.4653874320672282,0.4066463566704699,-0.007308515979201104,0.3719715709025292,0.12081406561598919,-0.1012047283718838,0.337956944143655,0.23713525322329937,0.4391875106010879,0.27454857397638965,0.3484446326667995,0.12474660119535244,-0.19823566736571935,-0.19284722563864784,-0.27706863842296753,0.6422117282085419,0.3926301171351392,0.2875989697577178,0.7666785348641876,0.3776771703074896,0.2791450739855501,-0.215540045714827,-0.050758803024747015,0.4058192274039215,0.3611653789141063,0.3408012437954308,-0.039835022347703086,0.7195517030897973,0.4342514501900749,0.776286468701318,-0.03819075921378371,0.3780992077104591,-0.11831579462209141,-0.14326434115468334,0.24400025924775096,0.38878098996349153,0.055492532621597014,0.5123338790518716,-0.10833422630707419,0.5214147159995928,0.06381872529616181,0.14753585873653127,0.24625061086247796,0.16844702282084043,0.2782349404876283,0.12907149605651477,0.39623522052202603,0.23495976772366417,1.0,0.14772784830088262,0.25609994386107915,0.16137772190462252,0.8267761766153254,0.7908587351741907,-0.1666198593664196,0.2996720610921973,0.5534351236399918,0.29581681515169256,0.129683542094353
N_Acc_L,0.13393038826433462,0.1702585968504068,0.37806015808967136,0.015769914585736015,0.5304630361213547,0.14758104023798307,-0.04285830225157414,0.13522055732748875,-0.007543444052632832,0.4379853884486463,0.5668036036935369,-0.013445137295285469,-0.19028344048123813,-0.05903059089257783,-0.006177329167637272,0.010288827179343903,0.19515526885474085,0.3212051296612627,0.37471804640404904,0.20890028745523395,0.4063986523707065,-0.015201228116961375,0.06124908456602061,0.018654479440660548,0.7416834750487372,-0.06683030699345884,0.4900918899907546,0.2404209972314455,0.38814568920895587,-0.23704685618691884,0.42635240079888503,0.1963640947370444,0.41710719262309337,0.6009364769672629,0.07741551609889966,0.18740097604283618,0.25499924589322415,0.17220907929518506,0.20973942420788838,0.1117210912670916,0.18302412295174245,0.08414056055054281,0.0610859421510252,-0.4726496107774621,0.20988313239289172,0.45774931777264566,-0.17672829611307855,0.22142982493119978,0.08678073475904627,0.14772784830088262,1.0,0.23878654559252435,0.06957326034103602,-0.11892213282293222,-0.09507584522304294,0.2713346995758533,0.21099684214199085,0.38808274779352986,-0.16888089251635666,0.7155417301321041
Thal_MGN_R,0.33228966413888894,0.2252124208863999,0.5091421097260531,0.11154617951077289,0.1815216085763256,-0.09902507239877112,-0.09991401643817495,0.48801867839771235,0.4486806458097002,0.5342355252644487,-0.09221112677769594,0.2894856421570582,0.5155274428092856,-0.1378350053597397,-0.12860168331144403,-0.25432412627874373,0.33297915567764497,0.6894521635104055,0.3689003056044294,0.13586672496865984,0.3900005615777379,0.2570744193291576,-0.08121167441965989,0.040214096188816675,0.3973027908632849,0.5532750000965904,0.782023860140543,-0.015617524099800903,-0.0240522330597593,0.2715667416476523,0.36242383869545847,0.5173073469206485,0.2655954899884854,0.0011580307204273662,0.5057750031855283,0.47025944463391645,0.46922889234272785,0.07169742399824297,0.40848591078543245,0.15070117233750302,0.6043620311525418,-0.288383630133767,0.5193505131630155,-0.20696799664837512,0.43834681291432215,-0.14251757876346247,-0.11972202879684161,0.4930302932007294,-0.32942076606960974,0.25609994386107915,0.23878654559252435,1.0,0.6676743096442659,0.19745111543822502,0.05852234130079389,-0.3798834432353871,0.3538917112456822,0.4482859982751213,0.5105253479243185,0.3226072503475831
Thal_PuI_R,0.11958040237199558,0.3615851975625713,-0.068797232611621,-0.2454728257244426,-0.08539818559814931,-0.5005374057134133,-0.3840267225641155,0.4171157097434391,0.3175033872699552,0.15913873745135176,-0.2184588931265738,0.3098141245748892,0.7876034741935194,-0.41445994269308495,-0.28418060795313727,-0.6425211506057268,0.40612872214290086,0.4937418471088832,-0.09082043368292213,0.16425275514156146,0.035499875230178744,-0.023549323644026142,-0.4390188818333823,0.0472872971536647,0.102865397069913,0.10735317266826543,0.5314418833136119,-0.4235504006540494,-0.11544409387725296,0.23443807492286772,0.07411014653372909,0.7636476049713585,-0.22079765128724013,-0.38213832145021054,0.7055749827857931,0.014515759781190931,0.47459724633578926,-0.5152617111698379,0.07051084697434991,-0.1864223685575368,0.6376016996056821,-0.750568644992109,0.8788826946240346,-0.2720370963150074,0.4863631187438025,-0.4652608100979829,-0.5006812891009224,0.29206693069214945,-0.5648237483097693,0.16137772190462252,0.06957326034103602,0.6676743096442659,1.0,0.2933133144183441,0.12352935612987727,-0.7440342496603185,-0.16816942739781307,0.07575370319479104,0.6495192384202509,-0.0018494296601641782
Cerebellum_Crus1_R,0.2791691243847888,0.35778632938933586,0.04272699462645016,-0.12439864647479441,0.030136099876533828,-0.11444114763019486,-0.04876468168812913,0.13822273609703295,0.2397726886363526,0.22711713049889945,-0.004903265814669755,0.2773088588686339,0.1931022588609311,-0.15411096858865772,-0.017311077002277866,-0.2855233769192191,0.7620766878581123,0.233487890858854,0.09976929118833235,0.6684896455441407,0.14139902296114853,0.27438920450597665,-0.15222749984152323,-0.09432510571812237,0.14534625943656831,0.2267731297955941,0.13516459779537676,-0.16857185274736372,0.5306644748907208,0.31419634314930384,0.5108227723508304,-0.08489587399058532,0.16022418845959216,-0.3537069753407275,-0.11737062518128287,0.04346992058997343,0.21254861550090656,-0.1519636549308149,0.12797354279598327,-0.1314881726374391,0.4268406531376259,-0.16271064406015995,0.2247192482752316,0.2234974965773805,0.09876596931152061,0.0103483044577025,0.02525666018006934,0.1763588925401692,0.04067321278232795,0.8267761766153254,-0.11892213282293222,0.19745111543822502,0.2933133144183441,1.0,0.8546505197687291,-0.44559882412432966,0.01316375818524777,0.2114841908135999,0.2323927348956149,-0.04929785758791912
Cerebellum_Crus2_R,0.2175477037727526,0.4605683430686989,0.02489230598637671,-0.10731503894192569,0.2436901413414057,-0.14731247147267035,-0.17876433381806592,0.15367331156651873,0.03380307367601256,0.18674065114076924,0.16125062000120438,0.09606217057776625,0.041020224043655344,-0.34425292762936344,-0.12075755618904623,-0.35665971271660385,0.6284745507018885,0.11553792380983564,0.08975065261630799,0.6007419753677427,0.07286460224710634,0.2705421027612641,-0.27281807252753304,-0.0810845659749929,0.17590438724046792,0.15488340004733922,0.07930673437967994,-0.1848729614231274,0.5350344317021597,0.19472268538176163,0.4737459945834794,-0.16846286841945382,0.044810208707776036,-0.3310790585992088,-0.17344601522276312,-0.09648183413541118,0.21219153642112842,-0.03508158240760447,0.07159437498856788,-0.2117448133296527,0.23082903730031643,0.03401988913349941,0.04215712435906462,0.2237275836531233,-0.08287774433759731,0.10922054744302559,-0.03152682533622498,0.05867229735236061,0.06485235920006299,0.7908587351741907,-0.09507584522304294,0.05852234130079389,0.12352935612987727,0.8546505197687291,1.0,-0.2551616775097842,-0.08597301798975635,0.18960316419574477,0.218443166288166,-0.04411306771296699
Vermis_1_2,-0.02896424286326914,-0.2701820781243684,0.3511812129967876,0.33083193190077537,0.31563180491901943,0.5547401539371175,0.3139770624718223,-0.17216907733485903,-0.12319981876761117,0.10617961678627738,0.4552988439074456,-0.2957552427020853,-0.7359264644426743,0.31444151921390656,0.13414933240524526,0.5390382876053776,-0.43183610710350434,-0.1979435773563308,0.23703337512842393,-0.18733417513950346,0.11749214584794636,-0.03198724850362976,0.3871964618703861,0.1972120668471571,0.24127610264887547,-0.02814093545260185,-0.15826080567064252,0.4258048668557104,0.1792133192298287,-0.2581794386486838,0.04239792232944443,-0.48797651456319086,0.36322088361314725,0.561146185529516,-0.47895194879870573,0.2597440709175626,-0.31903264189364405,0.6174804662258782,0.11864827599490806,0.19889664590208797,-0.47182946403001974,0.7704392766709414,-0.6572697793273797,0.05399787018426982,-0.3577549268272504,0.6581115768396344,0.35062895505485553,-0.12274141475925444,0.5027374319158616,-0.1666198593664196,0.2713346995758533,-0.3798834432353871,-0.7440342496603185,-0.44559882412432966,-0.2551616775097842,1.0,0.31949980344737144,0.19383815666254187,-0.5555126353694841,0.3273133442631479
Hippocampus_R,0.33646335210033756,-0.14629402483348117,0.8010121533228989,0.3661676449352076,0.20229119523998412,0.5963714657301217,0.3265796399869998,0.34829339024579015,0.45274500053778655,0.5217367170878828,0.03498697322288627,0.22774412923840684,-0.05479298462192573,0.2889339210721766,0.004739157381931319,0.3094494405288087,-0.06173107568584968,0.5375825785545433,0.5500118400900487,0.16138593264239637,0.4861184702675269,0.2906956305629777,0.25698810848688725,0.11080982182063352,0.4226090904317324,0.5569867649245203,0.48502312305012,0.41634437152659715,0.17253898104085763,0.4090232832388407,0.44103929069798936,-0.16126317026188242,0.7586484687532802,0.33087421937610567,-0.13909009469337014,0.6733775014593318,0.18994067812256618,0.4855339957832856,0.7008956167248392,0.3355683620781387,0.2800292457353086,0.39351867067338414,-0.12265875373912564,0.2909675212022134,0.1494131157304196,0.3213627727213172,0.5811896378807595,0.48682606827928593,0.3004294656127955,0.2996720610921973,0.21099684214199085,0.3538917112456822,-0.16816942739781307,0.01316375818524777,-0.08597301798975635,0.31949980344737144,1.0,0.5885523243786348,0.01667849764145495,0.3464346785642314
Cerebellum_4_5_L,0.4677429673890721,0.2518091159272088,0.8126428612535631,0.12162897824252397,0.5191351804163554,0.40181663887916097,0.025360172315068413,0.5484325747583235,0.3910892032095942,0.7160262995123216,0.4051336121184141,0.18236005350002102,0.13584053201581245,0.0266758277842269,0.061883676825634594,0.05397879767852935,0.13098958289884197,0.5552943164976615,0.48277585838322207,0.30390822409540064,0.6526366834728898,0.3259468125166884,0.0918762963935509,0.11783665614223734,0.6193011165159993,0.5675976772699598,0.55569401249947,0.24349951372906203,0.3571026121314298,0.33770875489767044,0.7761917508230314,0.23473547004254372,0.5118563054290154,0.2220296213858129,0.13319506705117962,0.7324343198290387,0.5150460609367146,0.31342213776447836,0.7731941720342859,0.2714319151891782,0.5296181351777723,0.2651840266018666,0.12973285472981147,0.16701290860203535,0.41238705704718503,0.3337428384075762,0.34368457282077364,0.615335922940666,0.35252231745285195,0.5534351236399918,0.38808274779352986,0.4482859982751213,0.07575370319479104,0.2114841908135999,0.18960316419574477,0.19383815666254187,0.5885523243786348,1.0,0.2650855975392357,0.43777719278669974
Thal_PuI_L,0.2829300513053531,0.49714791341390746,0.11887310274858091,0.03492075718873863,0.06951483644061507,-0.3332181887150922,-0.4792834249694159,0.6308868662343087,0.19933774578211003,0.17137496840991492,-0.15349629355282796,0.3851061904214725,0.741082093727926,-0.4019552314725316,-0.4310439039132356,-0.5337245721315791,0.1839771132289383,0.3809423339084524,-0.054951798141432785,0.1603841540244851,0.0014535671061645513,0.1285692174424396,-0.5272992149554475,0.16415263011259515,-0.08552097633694514,0.43566762978216744,0.4080202864823352,-0.38732608346547553,-0.0925806901470268,0.47716977016654416,0.14496308477753772,0.5727410693513159,-0.23208634912115628,-0.4225197905075981,0.4987225851975761,0.05421666639863998,0.46514212856538345,-0.16932898286386266,0.31883589325257994,-0.16819238517308222,0.5021855987176161,-0.3221312144036104,0.5402981361396088,0.1582818780336317,0.33827159019201164,-0.3978629706744312,-0.21416936569793119,0.34365105247028016,-0.3399723535467102,0.29581681515169256,-0.16888089251635666,0.5105253479243185,0.6495192384202509,0.2323927348956149,0.218443166288166,-0.5555126353694841,0.01667849764145495,0.2650855975392357,1.0,-0.29963433955697966
Caudate_L,-0.058659813227380626,0.0366685024482275,0.5075680808743187,0.027865800743604115,0.3282076376260355,0.36463003119036447,0.18445343635341702,0.10982965263103493,0.23019899490778592,0.49595701686493315,0.5756984101200705,-0.3636171491001407,-0.2795849879360799,-0.02306682282011731,0.28101038879430584,0.14453329089278416,0.15563799598838554,0.40808542909749823,0.5042235105565461,0.10075312215074521,0.5422420174957416,0.025220316403324547,0.3480154176728931,0.05821465729482058,0.8693361236984697,0.06215639660029339,0.5208194021939455,0.5046252633351911,0.2643558089436331,-0.41419423350396295,0.4212810821887602,0.09419323724889928,0.5849241119484319,0.6210164739344068,0.10611093607671326,0.3673058069823987,0.12244610482884481,0.345081365425414,0.22751272628451769,0.45269428856196137,0.17616791206899218,0.18131828196169036,0.026618609046429865,-0.45887259861844804,0.15472252614634122,0.5016084575014693,0.006847809514572194,0.1989766857007384,0.21337350202919275,0.129683542094353,0.7155417301321041,0.3226072503475831,-0.0018494296601641782,-0.04929785758791912,-0.04411306771296699,0.3273133442631479,0.3464346785642314,0.43777719278669974,-0.29963433955697966,1.0
