,Cerebellum_Crus1_L,Supp_Motor_Area_R,Red_N_L,Angular_R,OFCant_L,Temporal_Inf_R,Cingulate_Mid_R,Parietal_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Hippocampus_R,Cerebellum_10_R,Temporal_Pole_Sup_R,Heschl_R,Heschl_L,Cingulate_Post_R,Cingulate_Post_L,Rectus_L,Rectus_R,Cerebellum_6_R,Cerebellum_8_R,Raphe_D,Precuneus_L,Thal_VA_R,Temporal_Mid_R,Amygdala_R,Frontal_Med_Orb_R,SN_pr_R,Thal_LGN_L,Postcentral_R,Occipital_Sup_L,SupraMarginal_L,Occipital_Mid_L,Cerebellum_3_R,Temporal_Inf_L,Cerebellum_Crus2_R,Thal_LGN_R,Thal_PuI_R,VTA_L,Insula_R,Raphe_M,Temporal_Pole_Mid_R,Vermis_3,Olfactory_L,Pallidum_R,Frontal_Med_Orb_L,Thal_MDl_L,Thal_PuA_L,Parietal_Inf_L,SN_pc_R,Vermis_7,ACC_pre_L,OFCmed_R,Occipital_Mid_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Paracentral_Lobule_R,Insula_L,Calcarine_L,Cerebellum_4_5_R,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Cerebellum_9_L,Thal_LP_L,Frontal_Mid_2_R
Temporal_Pole_Mid_R,-0.37296439326599096,0.03052113060106848,0.2879699596612712,0.13580530185197268,0.48965284894488803,0.47408492335896313,0.24013414653382525,0.09939333744479457,-0.2925777719328773,-0.12907601212985453,0.2884688968569515,0.2429498011985629,0.8438359840160458,0.32576821851971866,-0.22653398287649443,0.26455367700825666,-0.012232638615054312,0.24424920674990105,0.45668368607403237,0.06580255945801418,-0.0016992561734514619,0.17747808509984367,0.23123039282387714,0.4535582656927135,0.5343048075253453,0.19321734883884126,0.2913869362800285,0.4052147396687073,0.09965927531541792,0.05709078010060019,-0.14143330665158876,-0.03727786076184389,-0.32875559418961386,0.36341142204178206,-0.0552661562450745,-0.04120634910206063,-0.020396767275736364,-0.28057608002481377,-0.053756625164753324,-0.080857871848257,0.1495174425116083,1.0,0.29467877380285956,-0.13703642544965006,0.6298324437371982,0.2245970080710645,0.15796089487684223,-0.08633839299667431,0.04146054468275431,0.007168940968161692,-0.041927018792724965,0.5836743363462341,0.2724313898202338,0.12677084048279927,0.32023106192871703,0.17936371889844616,0.2648649098699588,0.13566128124843524,0.007043876682913096,0.3425211135924644,0.1204486148800761,0.35639103209558365,0.12084782899575909,-0.07320860158724062,-0.05359685032985465
Vermis_3,-0.24034405489387198,0.20998995017342714,0.3673698793597999,-0.08277332723654235,0.33546840204527284,0.27739143328141136,0.4095471381182222,-0.013870117798324868,-0.05516408432520458,0.2614177133091293,0.353141344661046,0.15487833640091742,0.29519450994579605,0.4117572909668723,0.2532416323117203,0.5372644107919793,0.46014465035414215,-0.15855648728794774,0.13036049568321564,0.027793879604443295,-0.04792978310791807,0.5402107567397202,0.16894686840216702,0.41700437252143474,0.17618956438219524,0.06301643554230645,0.1487069120315356,0.5286312110789032,0.10615068020186422,-0.11828223580107157,0.04995286609934027,0.10013983230157222,-0.08059301127304144,0.40950588928113,0.36512320548919874,-0.23099886900785935,0.18434829427579164,-0.22794382233289998,0.12062517162733964,0.03287212444573216,-0.11346587659700852,0.29467877380285956,1.0,0.08435917971344614,0.520263701467938,0.09929054947388456,0.22415092509639203,-0.14066899513402192,0.07215756608278563,0.4514833713881542,-0.21481838000198397,0.2793089571896832,-0.07165756229338217,-0.12186813776416971,0.3806860483235646,0.2551060279052419,0.24990275519035834,0.11229227825581851,0.22908847349843775,0.5824304315953847,0.13824569987806645,0.3904812477172005,0.35054728837942656,-0.13790926987308377,0.07652661036934691
Olfactory_L,0.16186995633600332,0.5180652001177394,0.09956755022526372,0.08272663206251799,-0.4220643591858411,-5.9559411929328894e-05,0.27981055203896715,0.25421836534143344,0.16062291793281983,0.4834157154975271,0.2635256673032472,0.254424434351492,-0.16103809047592263,0.20593894218995726,0.022731754338714927,0.15510158989907255,0.5332491145031891,-0.2257567601497313,-0.29305054922998275,0.24621677345198367,0.12410493221795174,0.07993404247478256,0.2672934476482832,0.08987624216564263,0.04338241524594673,0.5311371816725721,-0.4385097403174842,-0.3102907278071226,0.3559830585347046,0.059908599551714736,0.430400700014902,0.31028809008950703,0.2921079162359067,0.17775400760399176,0.31972771624839363,0.03765767808409582,0.06382584572455854,0.3677360278135848,0.28128009904825196,0.4858863282566688,0.2842695013235848,-0.13703642544965006,0.08435917971344614,1.0,-0.19651053194638882,-0.2993728878736338,0.5005545444875311,0.3018494098926356,0.3670726420677747,-0.3189680264044584,0.033729381900258225,-0.47405779122110353,-0.01411531771073228,0.0621821395329394,0.11391839413312935,0.12365172658690565,0.3487561991414242,0.3160132702741454,0.3056149011753454,0.42676876742516817,0.2949138240025485,0.2614777430529908,0.38493726870294454,0.0755557590627056,0.17125101251051
Pallidum_R,-0.24814013632263468,0.1291410912718266,0.4388371995145174,0.014843446734238132,0.42163923416350874,0.41226187492897776,0.33988375140731025,-0.09970885241333,-0.0741827600766328,0.029874842803056204,0.46126194051304736,0.397014297053673,0.6489229428317527,0.3363311666554449,0.08396174201896432,0.38875603193531866,0.09232047535283706,0.06393731271479602,0.26547067509522176,0.1828078413154498,0.0944409329377149,0.2598534139096437,0.16542958352705275,0.38369799396298887,0.4393503563745832,0.22774150573495822,0.17799829241983778,0.6772444735365944,-0.0754862730156153,0.0116970924091666,-0.18335981679084382,-0.04241157913335228,-0.4055986313765848,0.5070535307103832,0.12107722116318152,-0.04018424580174167,0.04919870309416319,-0.30358532715054676,0.10728738575781076,0.1296672674443736,0.24093379141279578,0.6298324437371982,0.520263701467938,-0.19651053194638882,1.0,0.06364652237157703,0.07517990716801219,-0.16948346652113297,-0.07018868907071342,0.4076734833086875,0.029868900486162846,0.4565630305051985,0.047684708982884315,0.018743128918946857,0.45734703484360517,0.20072098916934816,0.27942151277630933,0.13531588838933123,0.07811169716584287,0.40768753207145153,0.0790700793987895,0.30565014686535713,0.32454993764123724,-0.08614844939176336,0.1055270921198403
Frontal_Med_Orb_L,0.08692702278549336,-0.3283443613166941,-0.32526031030888064,-0.23782985336309623,0.18375563826077035,-0.09750305841963226,-0.1564945820908293,0.09160085944762958,0.06250781104903201,-0.005191922965086125,-0.00248402076449766,0.007863618015570586,0.047794333418618384,0.22165164896891396,0.23016303425017526,0.16574692031270036,0.04146172244558,0.6077583002946623,0.7487333532651483,-0.10697252060417412,0.03152459428084888,-0.08726896980359306,-0.19469266103288696,0.2519778251028617,-0.25198101465365924,-0.3320267672114365,0.8340954849056994,0.22079074938604512,0.09856114057022604,-0.31525149336158437,-0.1344034437653706,-0.09614659042545619,0.3284627694967239,0.09598148045561593,0.28254536549833587,-0.016966691922423463,0.031836740637266756,-0.2805079861410538,-0.33831621159589764,-0.27711069518114645,-0.11093466842696892,0.2245970080710645,0.09929054947388456,-0.2993728878736338,0.06364652237157703,1.0,-0.20502045763140325,-0.3861802789632067,-0.13479423026138573,0.2566657990244308,0.16000678892567352,0.6086886908478075,0.6424507863642934,-0.3878116914857071,0.17572979543267425,0.1343070429346928,-0.13060086868282794,0.10470501774016576,-0.1389493914687749,0.06927150006782576,-0.07942838567256151,0.15524699992270272,-0.010833901190531774,-0.36090535097382553,-0.07247814912297357
Thal_MDl_L,0.035274266483514505,0.35540344336687846,0.2732279704779368,0.43559139549979964,-0.0171406168945814,0.2747345215755149,0.5497226616573847,0.23016600720754718,-0.025968294008468715,0.28117652978181534,0.5153985336377659,0.2316867441880974,0.277254563755961,0.12028689081410075,-0.08651413863697689,0.5120832497886953,0.4738574908163799,-0.13242365285496727,-0.12244525269165517,0.28845871873582535,0.030979205559633825,0.22196746417432947,0.4685912840502662,0.3650076161204085,0.46782270005816795,0.4669718643150224,-0.19244188218650346,-0.12745323849663573,0.6241408992421996,0.3709363930001889,0.3411972527136935,0.27637331412525773,0.08587865825580669,0.2901461992325032,0.21871818361177564,0.07858960783695539,0.5638668389934194,0.37500419855361766,0.22366189594173788,0.48534312783404454,0.13704467879102483,0.15796089487684223,0.22415092509639203,0.5005545444875311,0.07517990716801219,-0.20502045763140325,1.0,0.46933832819902455,0.34992255489220053,-0.2547482423731529,0.17276828181854986,0.05234090778703286,-0.05455091334516165,0.3954879635403334,0.31991739413872206,0.03703637538911303,0.25941055000275404,0.524151593911824,0.5812560179597104,0.5981211799029521,0.44592068846655336,0.38891404490322323,0.2519401266167029,0.24470942143528887,0.32924662208274696
Thal_PuA_L,0.036892858803452104,0.507721623694441,0.23098889472659392,0.7439982995338686,-0.14691800570809643,0.054333749331126266,0.46305709085297014,0.6142719779899164,-0.26336527928779785,0.16214936595249194,-0.05479298462192573,-0.15192407784274006,0.029215879328365883,-0.6354201336876782,-0.6197278715636287,-0.021850668059513703,-0.10095280498916136,-0.3221682948684199,-0.42592030003854653,0.12474660119535244,-0.17701036388026264,0.46939364423349017,0.7775932846050507,-0.5652205600827858,0.43853810297589,0.2594668553965866,-0.2159629832955842,-0.3844041864777163,0.3119173370859457,0.534344736858904,0.745913641065433,0.6603095602215338,0.4140851245078857,-0.18674978972945974,0.011277127182248539,0.041020224043655344,0.39150524673953696,0.7876034741935194,0.19452627856910315,0.33327366972260974,-0.1573591468479173,-0.08633839299667431,-0.14066899513402192,0.3018494098926356,-0.16948346652113297,-0.3861802789632067,0.46933832819902455,1.0,0.6746150964381473,-0.38511710654098535,0.1393554203787758,-0.35736581757419067,-0.33010373846425195,0.8263854587698255,-0.26576649997847623,-0.3489852454072002,0.461778676914259,0.41172786179866216,0.7390519443221523,-0.033205362795746124,0.2043657469313598,0.006996188009818326,-0.10513646592991786,0.9096279932912193,0.111985337320909
Parietal_Inf_L,-0.2612566839923223,0.47170917850751365,0.1540125121027307,0.5198281158748603,-0.3506060249083241,-0.11726622606966493,0.38574428712462494,0.8912041911977648,-0.5128410325440007,0.38408791322921826,-0.13909009469337014,-0.1493817844777851,0.012464675652631938,-0.2503401468699482,-0.6233231721114293,-0.06558285154398588,-0.025504743915617446,-0.3258200668928032,-0.18431019623165454,-0.14326434115468334,-0.3832931435357215,0.6284404378896287,0.8269388851998141,-0.30553287425512227,0.10980477868780432,0.2215959106360273,-0.09109940066281226,-0.343729449806895,0.42939603959097494,0.09174746822575229,0.8829105714656534,0.9262047933718593,0.3283645545674895,-0.12998102916822352,0.07977706227402781,-0.17344601522276312,0.23244208302674535,0.7055749827857931,0.2291066992529385,0.18402868421307558,-0.0851443294846618,0.04146054468275431,0.07215756608278563,0.3670726420677747,-0.07018868907071342,-0.13479423026138573,0.34992255489220053,0.6746150964381473,1.0,-0.27400587771830726,-0.11317731423893627,-0.11527794851578108,-0.14108483309974892,0.5368155328943258,-0.1440272174505935,-0.2989339117627307,0.7085561210509064,0.19119486508228417,0.6065984109873349,0.039125100063794854,-0.03393527775527626,0.007013771156738981,-0.1588950676457348,0.6008050770347574,-0.25556670462394687
SN_pc_R,0.20481163740720837,-0.10930120371483079,0.0469556923466363,-0.4318050075106872,0.1873758744787622,0.15108374789914075,0.08386882838384056,-0.29382511697309566,0.3848632203577405,0.22650300332129292,0.11652310874146572,0.2004739096040418,0.008415700993957973,0.29203437340222416,0.49855002960058875,0.33922253864956897,0.16150644315196852,0.10805503137063556,0.24001854746158854,0.20238819426340296,0.3213309841115021,0.0006052830275855602,-0.2170915536869441,0.1691695018343895,-0.0848387028976905,-0.41171656389105704,0.2990026288494433,0.7441324765564744,-0.22474980848121873,-0.3551754029321127,-0.22967871721590438,-0.1162375248462439,-0.07680715496014004,0.3276990959324572,0.3151639265348065,0.08361269634551742,0.1549407645331581,-0.40904914901874206,0.04909495043198226,0.03467790291610258,0.20577015861254971,0.007168940968161692,0.4514833713881542,-0.3189680264044584,0.4076734833086875,0.2566657990244308,-0.2547482423731529,-0.38511710654098535,-0.27400587771830726,1.0,0.1305012049915324,0.23373437520379747,0.04231656398466828,-0.40371930500966413,0.3191495880614505,0.14232289470312998,-0.07980761124814889,-0.0041082016305694444,0.014431619047445369,0.1762866597189578,-0.08073948698939262,0.10807410115694954,0.38319669656683253,-0.25309132707366344,0.07076388388108806
Vermis_7,0.756788399064454,0.2077525500606756,0.03178903545470203,0.15184592428118968,-0.11407335870112559,0.15612060518665305,0.24559210743980614,-0.07021108369476037,0.5812511022176091,0.21485158028848025,0.17049934792651775,0.4725564462670379,0.09194053257011375,-0.09507959995581795,0.15477469614715358,0.2626056184738552,0.13086510892755496,0.09780006268947186,-0.021481088975923917,0.7272214049572531,0.6586697090673611,-0.1604044815821092,0.03425456606267693,-0.06810171641151766,0.22381005052771843,0.2339465515220482,0.07974587343487034,0.029929035339719422,0.12690598500060807,0.22178277623829742,-0.007206090278984979,0.009456988463826059,0.26096977144934036,0.2412677585789806,0.2989435142984925,0.6474720417046884,0.34692732368391743,0.31114172088108116,0.2686398232611949,0.34234979206552446,0.2993288834799099,-0.041927018792724965,-0.21481838000198397,0.033729381900258225,0.029868900486162846,0.16000678892567352,0.17276828181854986,0.1393554203787758,-0.11317731423893627,0.1305012049915324,1.0,0.08056581765290335,-0.0012586890251866125,0.1203572251138285,0.2726989430604026,-0.12672285029644068,0.08907120540681314,0.31056390030458136,0.3705150689715663,0.22366805069810763,0.3909343188496383,0.32936025186040435,0.4224064839872227,0.08512618282891482,0.45396217071520945
ACC_pre_L,-0.2563004841955771,-0.3968460188998849,-0.04430572935367245,-0.03528949347212774,0.4239483396533844,0.12369407221048913,0.04473091298248074,0.007116338551989869,-0.2745845621551206,-0.21892277249059902,0.23742630136468068,0.0775915767721447,0.5301708825935187,0.37983472272421487,0.019996021307234987,0.312311083379653,-0.12804903892283012,0.42542239805722276,0.7126040911285585,-0.1484147936323517,-0.15020618220761658,0.12005110209486224,-0.030733989192561356,0.5366991642003022,0.0813744283952516,-0.15746557610160636,0.7029520245153874,0.39292438384063066,0.17527942655154477,-0.16653786138152435,-0.3203742425727795,-0.08952866718614134,-0.23661405699364962,0.26038285019759216,0.009929422310020688,-0.1058686934330005,0.20338007344837342,-0.3359994988765236,-0.224883708858112,-0.27318259205532974,-0.050256349552597765,0.5836743363462341,0.2793089571896832,-0.47405779122110353,0.4565630305051985,0.6086886908478075,0.05234090778703286,-0.35736581757419067,-0.11527794851578108,0.23373437520379747,0.08056581765290335,1.0,0.4162264343210747,-0.15798553823067768,0.4091523633636255,0.054587264071826444,-0.02772528782501985,0.025710767793987174,-0.08650862065500146,0.2472750107681003,-0.0646173729421979,0.21111020054734775,-0.12038128583998114,-0.30236546099735767,-0.14586650501307608
OFCmed_R,0.0073106636008945115,-0.3066450050437394,-0.55987902194563,-0.13546317308794503,0.30695306421019275,-0.17963523536905418,-0.11562557840608408,0.041970388585494935,0.05722710990960686,-0.10626891383298136,0.28707104990090326,0.049959641751163124,0.06492864787995911,0.3473855410386217,0.27963854019938794,0.16798312610844954,0.12101889673272405,0.905603186777752,0.8727632993697823,-0.17351716839708006,-0.08940120415955799,-0.2721425885561307,-0.16374118736008092,0.2795815484831913,-0.1809241827061908,-0.11549769892647456,0.5631973311813367,0.13399455853149456,0.20131859037649344,-0.1417385487658348,-0.12429866530691705,-0.13252662271455903,0.18330072505220313,0.28013221561674634,0.3358496474151845,-0.26163904704752616,0.06170743813310144,-0.29281719112357874,-0.6014308035915498,0.0965381933484329,0.045812081381268306,0.2724313898202338,-0.07165756229338217,-0.01411531771073228,0.047684708982884315,0.6424507863642934,-0.05455091334516165,-0.33010373846425195,-0.14108483309974892,0.04231656398466828,-0.0012586890251866125,0.4162264343210747,1.0,-0.3026415765297425,0.31800101575706985,0.4519470858664211,-0.06561724863280273,0.3349834440526637,-0.1888260055566147,0.1853023509159844,-0.03815818559648102,0.01727697787206712,-0.023595271741100283,-0.3573379840144511,-0.04651703045730583
Occipital_Mid_R,-0.050522816222126024,0.45772247584126763,0.24489262844252616,0.930559677337438,0.12529660271828452,0.00531920652733719,0.44061883057012907,0.4963029347769022,-0.306486934990811,-0.13619967594643748,-0.03395285533780243,-0.15944912182630006,0.19834849589988168,-0.6477251031911561,-0.6217558054942639,-0.08794152869752475,-0.2631992493132266,-0.2650045635040891,-0.3024832462796579,0.052723667668483847,-0.25381779287253653,0.48647270445215784,0.7884423137613804,-0.4449554566686033,0.5199060634900361,0.33708877053529746,-0.22385193543245266,-0.2839629917819859,0.2516038689555204,0.7476586996649844,0.6003974865509262,0.4687346737921085,0.16451047278661282,-0.17439828326719328,-0.02564794151859571,-0.08536326912720492,0.31030402634718807,0.6614580381383797,0.15192808893623713,0.20032813057547613,-0.14201677265834256,0.12677084048279927,-0.12186813776416971,0.0621821395329394,0.018743128918946857,-0.3878116914857071,0.3954879635403334,0.8263854587698255,0.5368155328943258,-0.40371930500966413,0.1203572251138285,-0.15798553823067768,-0.3026415765297425,1.0,-0.2061484307137687,-0.15310981456322054,0.48951729336983324,0.1756587491559029,0.6199444246202379,-0.08139980888486666,0.255334343058826,-0.020523107373128773,-0.18774951259058628,0.7939585280065893,0.16194613265947355
Rolandic_Oper_R,0.13566858434821802,0.17041659621374677,0.0469702770164019,-0.10214504944908935,0.18822527838220168,0.2062843997358403,0.5172542878882425,-0.19872784614871364,0.2812722747988618,0.33381909154770467,0.7586484687532802,0.6103994270195896,0.35450254644086254,0.6752833395892127,0.41908226188175274,0.7318666644745063,0.4838907821038188,0.2960040645239972,0.3831319170030471,0.3780992077104591,0.27838692516637453,0.06726467157501177,0.012100287931747639,0.5108278171488809,0.22550976406200476,0.3128342752382654,0.14109179390730592,0.4074053770114509,0.20776488748374242,0.018908339616587055,-0.21163199417708728,-0.005401883786415198,-0.23213723645198203,0.6028219952386764,0.3907596231008085,0.044810208707776036,0.3447574337543323,-0.22079765128724013,-0.06882212124473173,0.5650861480744354,0.33515233414979745,0.32023106192871703,0.3806860483235646,0.11391839413312935,0.45734703484360517,0.17572979543267425,0.31991739413872206,-0.26576649997847623,-0.1440272174505935,0.3191495880614505,0.2726989430604026,0.4091523633636255,0.31800101575706985,-0.2061484307137687,1.0,0.3487988288207942,0.23479064711420716,0.4121646914395026,0.18145951173758093,0.7120163896337305,0.32925227178755406,0.4330673042800432,0.47366712511928455,-0.27764329050116177,0.3481308212873107
Temporal_Pole_Mid_L,0.042532795668038276,0.012299148892945979,-0.2074385834741961,0.010019957435171659,0.4362191230863328,-0.2760960426798488,0.06233504819987051,-0.2652946588497814,0.24120088318517824,-0.11295595763023346,0.41161919544504305,0.06266834732566605,-0.07595164766396491,0.35235492336526797,0.4387133761764654,0.2149728779575684,0.36311507035711277,0.40508818945905734,0.39324072048189085,-0.13129677149002397,-0.11273877073717335,-0.1360267731064049,-0.0924054993885064,0.39145805557513164,-0.17200196556375666,0.17545098347472,0.028033596366565276,0.1641482458532544,0.06270944465256104,0.22756955527346523,-0.1324133642909402,-0.33828861856681564,-0.07412402756088748,0.2154020738157182,0.5993560703592182,-0.4792108116807383,-0.04821469607225159,-0.3403687860437902,-0.2793908328368055,0.15879403835120448,0.11034711829690619,0.17936371889844616,0.2551060279052419,0.12365172658690565,0.20072098916934816,0.1343070429346928,0.03703637538911303,-0.3489852454072002,-0.2989339117627307,0.14232289470312998,-0.12672285029644068,0.054587264071826444,0.4519470858664211,-0.15310981456322054,0.3487988288207942,1.0,-0.07873717306863343,-0.015162114866213263,-0.10092278580054895,0.37550215644343105,0.21928661561144386,0.008514867038256322,0.14679531493448167,-0.36114055667106515,0.3315659542272922
Paracentral_Lobule_R,-0.08524611821671887,0.7412061100725063,0.3293311799680691,0.5064878802191651,-0.07284213288028742,0.029160239025559222,0.6132229715531854,0.6289398665785251,-0.18852515045711057,0.4339459629174226,0.1494131157304196,0.23863346480955017,0.2587946144844933,-0.0747703307473963,-0.38444899709610536,0.18115747070310653,0.0559647142455612,-0.22128238285213203,-0.057905082016578444,0.16844702282084043,-0.052670404120364826,0.6920002980886282,0.7714423197653826,-0.19821966949600175,0.3518863280562436,0.4551882075853317,-0.10362113407257556,-0.007459030277770286,0.2881464003906839,0.2660757863338633,0.6466623828422877,0.7154863230906997,0.18665688083077173,0.16904115998764208,0.261805314531961,-0.08287774433759731,0.1891245641780734,0.4863631187438025,0.25439390575909754,0.3722014460305996,0.09830914652067244,0.2648649098699588,0.24990275519035834,0.3487561991414242,0.27942151277630933,-0.13060086868282794,0.25941055000275404,0.461778676914259,0.7085561210509064,-0.07980761124814889,0.08907120540681314,-0.02772528782501985,-0.06561724863280273,0.48951729336983324,0.23479064711420716,-0.07873717306863343,1.0,0.2837258811604977,0.5546799235502048,0.24360162905655983,0.24016562639801922,0.35686676450119276,0.23669587592416785,0.45798657544697247,0.05964670873481758
Insula_L,0.2215563623349278,0.28452553005295944,0.039904313170247986,0.19596957260487397,0.1387048600278416,0.32696395676155,0.5192451375552561,0.23136866599773298,0.18300324189944106,0.395286256312537,0.5032094321821826,0.3593875740188119,0.27042496953338957,0.055971685150915135,0.0819250097366163,0.5761340002823062,0.4232249769910048,0.355896969492696,0.20665927666550665,0.4133553600988267,0.25105658671833064,0.11534217308143846,0.29836939823892783,-0.0009132039773657804,0.47514208918827133,0.21004208113899855,0.19022818295905145,0.14841208190928493,0.3146950188530753,0.20666607573561885,0.2685667385342841,0.2866460315152421,0.4014133409099256,0.43428741496593326,0.32398834533290205,0.19207555006025373,0.4686156565842644,0.20968961521169285,-0.120584458547875,0.6601880672279249,0.09878242965821948,0.13566128124843524,0.11229227825581851,0.3160132702741454,0.13531588838933123,0.10470501774016576,0.524151593911824,0.41172786179866216,0.19119486508228417,-0.0041082016305694444,0.31056390030458136,0.025710767793987174,0.3349834440526637,0.1756587491559029,0.4121646914395026,-0.015162114866213263,0.2837258811604977,1.0,0.49722387504257515,0.4722008301912452,0.3456608008635642,0.36354291189739474,0.3850996823835811,0.32188096450613546,0.33330203708769013
Calcarine_L,0.2753817043438834,0.5579208954914874,0.22702456750876446,0.6017471300797232,-0.05765720955210594,0.09611631333064118,0.7230980517172921,0.5037812998786129,0.027788520257641003,0.42661516587379444,0.2359653991289824,0.1508627072118237,0.09264928817627995,-0.26214553823344366,-0.20745713239076763,0.43071853673675076,0.2981412804501182,-0.21477901777593064,-0.18566085748938513,0.3686284283614797,0.04895260355644262,0.4951049570715209,0.7797652639987346,-0.22293191845165697,0.40372930124951983,0.333919300159474,-0.04445435772905803,-0.06245589945286097,0.3863126406536343,0.4014634530484138,0.7139104125241185,0.6891852657363099,0.4267369044310196,0.0918014381380019,0.4623093656628151,0.12488148305066285,0.5786725475159152,0.6983015744012243,0.2887826022960056,0.514919731512886,0.013085502007936971,0.007043876682913096,0.22908847349843775,0.3056149011753454,0.07811169716584287,-0.1389493914687749,0.5812560179597104,0.7390519443221523,0.6065984109873349,0.014431619047445369,0.3705150689715663,-0.08650862065500146,-0.1888260055566147,0.6199444246202379,0.18145951173758093,-0.10092278580054895,0.5546799235502048,0.49722387504257515,1.0,0.4057956959641566,0.34322349460751256,0.24750189406561823,0.22586783650333986,0.6344393110055714,0.2777934517621331
Cerebellum_4_5_R,0.07654190179709736,0.31096207212048743,0.2229738530027881,0.007562137557116465,0.18060021704033052,0.36395479417672666,0.583043146612284,-0.04304538108416514,0.2016753596882661,0.41515826507590087,0.8010121533228989,0.5384118472975514,0.3485581884716909,0.6114107513176121,0.332770708431572,0.7761318171873175,0.7011527371181064,0.1369712156233306,0.21315305929109107,0.4066463566704699,0.211977001580824,0.13351728619489728,0.19557280793242418,0.5969360117122549,0.3425922374218072,0.4388566436488437,0.03673318946969801,0.30549581050300356,0.3518686779677546,0.06524354190538628,0.022636378972749855,0.09278354022163898,-0.04002382622398545,0.6950541781693296,0.5094428453958,0.02489230598637671,0.38450221878320245,-0.068797232611621,0.11361111756180398,0.5203790140553454,0.29649480651715693,0.3425211135924644,0.5824304315953847,0.42676876742516817,0.40768753207145153,0.06927150006782576,0.5981211799029521,-0.033205362795746124,0.039125100063794854,0.1762866597189578,0.22366805069810763,0.2472750107681003,0.1853023509159844,-0.08139980888486666,0.7120163896337305,0.37550215644343105,0.24360162905655983,0.4722008301912452,0.4057956959641566,1.0,0.42082479263220895,0.48831135760071503,0.6083479446616752,-0.16708292622042487,0.36703187985930713
Frontal_Sup_2_R,0.3264181013007076,0.6367740634008463,0.22597451124937556,0.32689491454025227,0.1596281099136574,0.24706354926311275,0.6467045028279577,0.0013999663707326086,0.33150763330335586,0.33144826370530195,0.33646335210033756,0.3189262536212853,0.19674131332721467,0.03305115204226149,0.10781042590115934,0.5482319403483356,0.3984180471716613,0.000567003265568402,-0.07813113307262695,0.4189339654876061,0.34985725328246,0.018007239521733925,0.2769642611882279,0.18778789369337573,0.4251560182180387,0.3222665465491648,-0.14928288031904632,-0.020424262621895676,0.17982093778228891,0.589569352203179,0.0967398188984863,-0.05891323768557396,0.23122099597971965,0.2668449287211204,0.31029090370603263,0.2175477037727526,0.2554023895369516,0.11958040237199558,0.17292418837772114,0.35183851084812745,0.1673826223852821,0.1204486148800761,0.13824569987806645,0.2949138240025485,0.0790700793987895,-0.07942838567256151,0.44592068846655336,0.2043657469313598,-0.03393527775527626,-0.08073948698939262,0.3909343188496383,-0.0646173729421979,-0.03815818559648102,0.255334343058826,0.32925227178755406,0.21928661561144386,0.24016562639801922,0.3456608008635642,0.34322349460751256,0.42082479263220895,1.0,0.7247234384093715,0.39984874094962025,0.1981698330862453,0.8511286260864795
Frontal_Sup_Medial_R,0.18048043525583451,0.547075786660069,0.4167368223058738,0.03514056776903205,0.055180946212684844,0.4990469388306793,0.5673147673873934,0.015919870650272352,0.248568451558796,0.4466922335277242,0.2991294390017049,0.4662754883426681,0.4430022206164799,0.29271845169789684,0.1266458679515774,0.625999461185737,0.44566262424025993,-0.039928800000492495,0.07569590986099277,0.46619966956398856,0.47073527441681456,0.15454265172871923,0.16882207192123008,0.3804789490949793,0.4680141934084112,0.2842013706083247,0.04626130453685762,0.22255731520443228,0.19554031957178203,0.141674046714592,0.004354842719152737,0.00691762240636452,0.12599679948517445,0.4041303690067676,0.22038673381394575,0.3719212957689606,0.17146207944671094,-0.008168063590709995,0.28903075137153966,0.2125579785798748,0.15516715936111136,0.35639103209558365,0.3904812477172005,0.2614777430529908,0.30565014686535713,0.15524699992270272,0.38891404490322323,0.006996188009818326,0.007013771156738981,0.10807410115694954,0.32936025186040435,0.21111020054734775,0.01727697787206712,-0.020523107373128773,0.4330673042800432,0.008514867038256322,0.35686676450119276,0.36354291189739474,0.24750189406561823,0.48831135760071503,0.7247234384093715,1.0,0.5132253846729496,-0.027461955755939283,0.538572659942718
