,Insula_R,Paracentral_Lobule_L,Thal_PuL_L,Cerebellum_Crus2_L,Thal_MDl_R,SupraMarginal_R,Thal_VA_R,Cerebellum_7b_R,Parietal_Sup_R,Angular_R,Calcarine_R,Cerebellum_9_L,Putamen_L,Thal_AV_L,Thal_LP_L,Postcentral_L,ACC_sub_L,Vermis_6,OFCpost_L,Hippocampus_R,Vermis_4_5,Hippocampus_L,Cerebellum_3_R,Cerebellum_4_5_L,SN_pr_R,Parietal_Inf_L,Postcentral_R,Pallidum_L,Frontal_Sup_Medial_L,Cuneus_L,SN_pr_L,Parietal_Inf_R,Cerebellum_9_R,Thal_PuI_R,Thal_PuM_R,OFClat_L,Temporal_Mid_L,Thal_VPL_R,Precuneus_R,Thal_VL_R,Vermis_3,Insula_L,LC_R,Thal_PuM_L,ACC_sup_L,Thal_MGN_L,Rectus_L,Amygdala_R,Thal_IL_R,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Thal_VL_L,Temporal_Inf_R,Thal_PuA_R,Rolandic_Oper_R,Temporal_Inf_L,ACC_sup_R,OFCmed_R,Cerebellum_4_5_R,Heschl_L,LC_L,Cerebellum_7b_L,Thal_MGN_R,Heschl_R,Thal_AV_R,Precentral_R,ParaHippocampal_L,Red_N_R,Red_N_L,SN_pc_R,Thal_MDm_R,Cerebellum_Crus1_L,Lingual_R,OFClat_R,Vermis_7,Frontal_Inf_Oper_R,Vermis_9,Temporal_Sup_L,Occipital_Sup_L,Cerebellum_Crus1_R,Vermis_8,Precuneus_L,OFCpost_R,Frontal_Inf_Orb_2_L,Occipital_Sup_R,Amygdala_L,Frontal_Med_Orb_R,Cerebellum_8_L,Fusiform_R,Occipital_Mid_R,Supp_Motor_Area_L,Cuneus_R,OFCant_L,Olfactory_L,Vermis_10,Cingulate_Post_L,Occipital_Inf_R,SN_pc_L,Raphe_D,Vermis_1_2,Cerebellum_10_R,Thal_LGN_L,Raphe_M,Cingulate_Mid_L,N_Acc_L,Pallidum_R,Cerebellum_6_L,Frontal_Inf_Oper_L,Angular_L,ACC_pre_L,Caudate_L
Fusiform_R,0.6129047836361764,0.37058045212217805,0.21226360445400022,-0.114887871847888,0.5300817184372083,0.27629856253740104,0.2831967253845682,0.06481648126446526,0.07803108984456489,0.23912483580594862,0.6016352240327181,0.6610191625242289,0.3291286773316432,0.03126828152088988,0.14187566153895523,0.2853530781219045,0.08060870721693147,0.25306073487108344,0.09606125096261413,0.7008956167248392,0.7035035492306909,0.5327122606983807,0.6613118045061699,0.7731941720342859,0.3987592718536037,0.2174233220312604,0.2461350775698622,0.21543295307893195,0.47556118730139263,0.3266507323371453,0.1770096180078784,0.1599894513518741,0.6410248064612879,0.07051084697434991,0.22100301176389398,0.012214983916433372,0.22263389896939514,0.425768002134137,0.517953704545536,0.5170506782248775,0.5708269645885635,0.49016870505628196,0.3980622556981136,0.5047121101387035,0.4179105536563436,0.48824872203939296,-0.0647619447443639,0.5249962181946489,0.5193347085672565,-0.09272535790677658,0.3943508686635301,0.5303082586445603,0.4158566138699655,0.5420131583264477,0.48606814465837617,0.3054827268500454,0.5109427815083513,0.13467188470837146,0.5910432488912437,0.3553750017189785,0.4474373365222049,-0.04349563932706749,0.7973250697387128,0.11155660709491895,0.3845704942328833,-0.05703393397091397,0.40848591078543245,0.3342709799513506,0.3865812150873877,0.21511363606046158,0.5009323705776243,0.24031662871468318,0.47717107185627533,0.16604707605305163,0.4173649581214305,-0.02074696934155778,0.7396650362043673,0.3600555346364139,0.1726075744838657,0.5629533287773243,0.46832378035220595,0.410246156592043,0.20830716616164857,0.12797354279598327,0.1860974734494469,0.431575077655675,0.12499661491993115,0.32995922409934936,0.2371855315310781,0.3087545197831733,-0.13752915440667624,0.12262246917694587,1.0,0.22647861764733995,0.46802137089067275,0.37270755447545145,0.20344396084715374,0.3751578559689808,0.2939871150720354,0.5291364544228351,0.1841507111367466,0.1149670694337826,0.3778350034175775,0.11864827599490806,0.5644211326149768,0.2406659041815731,0.2516128135421888,0.5708706263988825,0.20973942420788838,0.5559609802425659,0.4497315832626341,0.3493701429814148,0.06468254978343452,0.04850973706660563,0.22751272628451769
Occipital_Mid_R,0.20032813057547613,0.6840363186433307,0.07233721342206073,0.09764264231444295,0.2499948574873011,0.814766364807876,-0.4449554566686033,-0.12494054254344836,0.633279009481201,0.930559677337438,0.653413773429852,-0.18774951259058628,0.18081988122690765,-0.06778113938557075,0.7939585280065893,0.4071491573145734,-0.30251054316613224,0.08315157826162817,0.01706324896561284,-0.03395285533780243,-0.03196758016824183,0.21348146121592296,-0.17439828326719328,0.020017469332570013,-0.2839629917819859,0.5368155328943258,0.7476586996649844,-0.5069497372948554,-0.01996857330890244,0.7258299505840559,-0.5437958741815415,0.8607759527616431,-0.09003839231581715,0.6614580381383797,-0.6462513709825002,-0.1841569703581883,0.09418215839552324,0.6350861495155071,0.6141564307424872,0.3611691457947148,-0.12186813776416971,0.1756587491559029,-0.23196681040943334,0.3264771643979045,0.02391022166224682,0.2547320808315749,-0.2650045635040891,0.33708877053529746,0.07146757059341201,0.16451047278661282,-0.13619967594643748,-0.01710844547677137,-0.33233115028821264,0.45772247584126763,-0.06129696016400738,-0.3793198198109153,0.00531920652733719,0.682238181335266,-0.2061484307137687,-0.02564794151859571,-0.1858676793944479,-0.3026415765297425,-0.08139980888486666,-0.6217558054942639,0.10205725284654278,-0.2537265096903244,0.4304651756099838,-0.6477251031911561,0.10824816381395523,0.5256707344950209,-0.15323191173602624,-0.43903585995396577,0.24489262844252616,-0.40371930500966413,0.6523878958661798,-0.050522816222126024,0.3491780643261509,-0.12503525875345212,0.1203572251138285,0.613709124097965,-0.4245068142308891,0.1518086394038896,0.6003974865509262,0.1752017768052413,0.004206016972287476,0.7884423137613804,-0.11265021742297127,-0.2650849424725197,0.9177747423617035,0.29022453601350695,-0.22385193543245266,-0.306486934990811,0.22647861764733995,1.0,0.37764298097560384,0.8274095130730101,0.12529660271828452,0.0621821395329394,0.03154310548837412,-0.2631992493132266,0.4389105633189209,-0.43137026004784257,0.48647270445215784,-0.7074460573273234,-0.15944912182630006,0.2516038689555204,-0.14201677265834256,0.057041924319325005,-0.25742195400896845,0.018743128918946857,0.16099976951577,-0.2822866011885577,0.5651497224783982,-0.15798553823067768,-0.43149849188884454
Supp_Motor_Area_L,0.47341066108310637,0.6551743180975557,0.29043835335210644,0.20443021398983263,0.5755241514253276,0.320549127819592,-0.22507519979615867,0.17534856541404015,0.4090969952093364,0.3447660834474847,0.6402116911585533,0.4212375075269842,-0.006690694918473903,-0.16199550693835071,0.5326890665398707,0.6243685102499608,-0.4622049737558352,0.20227567023239845,-0.4129026662751939,0.18994067812256618,0.5120306914969696,0.3596460364089295,0.10408673083613956,0.5150460609367146,-0.15112378199349383,0.4922086121570606,0.33742565781079314,-0.09842146414171878,0.5610856177752481,0.500643051512319,-0.29054682234481094,0.3137986022940085,0.514208091444658,0.47459724633578926,-0.2896471650893553,-0.36275086765840725,0.4156052375922445,0.5944567318160958,0.5986879358716182,0.5720735549243443,0.17365662458505715,0.39125767223572827,0.36077674665292175,0.4646936651777271,0.5505618458392988,0.24144208773383896,-0.3508867912712667,0.39722578552726917,0.3267506944693123,0.4122078865342041,0.7197688541415418,0.17908300189025825,0.3545093671471504,0.8773850693712567,-0.05449663946415223,0.08140399227952476,0.1722873740837952,0.5120486617603492,0.17130346828412418,0.2729538870380878,0.27339248874205685,-0.2992293500584732,0.36354328168307326,-0.18285296034859397,0.14971529550358056,0.08924414224537612,0.46922889234272785,-0.1257364705684972,0.38475102016791773,0.43900516015018676,-0.02482402122086382,0.09116290459317479,0.3522270616383621,-0.0952448214953511,0.6222655767291025,0.18459288657527662,0.6035661154719453,-0.13563813597894447,0.24361898906349597,0.4925510223035248,0.16515047512383468,0.49501856725367777,0.5671985907879644,0.21254861550090656,0.2663295175499185,0.6189662632814921,-0.3224381749753001,0.20174063957799393,0.3855378387734304,0.2732186921080414,-0.23329474216958893,0.09393833703079849,0.46802137089067275,0.37764298097560384,1.0,0.5047835163844585,-0.25376040461618277,0.5010520034408291,0.12022921890354533,0.34969160395928084,0.33560103567882194,-0.15614515723795513,0.3815628515541107,-0.31903264189364405,0.2993120414142136,0.10130646318415593,0.13172015318168204,0.5805580515117781,0.25499924589322415,-0.0006958088531528756,0.43110864178342523,0.2898211308426096,0.5364424767486881,-0.3423920229455892,0.12244610482884481
Cuneus_R,0.31601421218974296,0.8584909074626931,0.05626912156960706,0.056160039653177556,0.518025071435502,0.6809543930563533,-0.3160678834825328,-0.16532284000953953,0.5974927477642519,0.834502516003259,0.761820854005722,-0.08391697995705005,-0.09754659031422817,0.07222902977773005,0.7228456197563095,0.7404160570161409,-0.292606408016721,0.04129311518356236,-0.058569898855543874,0.029626674966992166,0.2325937693662736,0.23571402357781537,-0.08142529783660897,0.21741560423920223,-0.24856580699159275,0.8163794579033874,0.519182759168862,-0.28584291600572864,0.33075822138804445,0.8901368673088426,-0.5339110813744004,0.7819688199859669,0.08859008483889935,0.7659949179726636,-0.6232870717005415,-0.1084782243257661,0.400073471534887,0.7524532916206391,0.9015240717228722,0.5292798313143401,0.08866328981229796,0.19408260040464972,-0.028508965523260276,0.4224701928252002,0.07997590904828901,0.20661081065352907,-0.32347036972690024,0.3933252600114633,0.34982583936463174,0.2215072574516113,0.18750509009780633,0.11526410072866577,0.04483864836043002,0.5771858728576819,-0.08622925723299339,-0.11551595776842905,-0.08035099746110765,0.7755074934119697,-0.02365468528198254,0.2081429755330747,-0.05725321984985515,-0.24146098128787033,0.12381417855818391,-0.5628984231686512,0.11341354257850737,-0.28516600269271025,0.6092802243773852,-0.3982244822153579,0.3697562614622371,0.31556719979109715,-0.1596792734047062,-0.15970504076155712,0.26688094238752286,-0.24153977995621878,0.6972414827164322,-0.0707900581112005,0.5039792762418965,-0.2172475769635141,0.13097041830921777,0.423958353865435,-0.3200124396713274,0.47808699952560857,0.8209157639744049,0.0652912949765542,-0.05921263611105908,0.9436635772977732,-0.04495138230330145,-0.14425523182048078,0.9400112934065247,0.17176769717928198,-0.166693896260668,-0.3430493420730396,0.37270755447545145,0.8274095130730101,0.5047835163844585,1.0,-0.07200162926834261,0.21778825192366177,0.15559860382255947,-0.050517678067463746,0.2502054870411367,-0.3388539294482593,0.6625277085429951,-0.5971470121916855,-0.060788613072710565,0.4310803223185442,-0.062070531837136414,0.24990581153967614,0.015019408995770306,0.09830139136500221,0.2053416036112864,0.04547031423526135,0.7433589905185776,-0.06486284421987652,-0.0320501300043325
OFCant_L,-0.10130148739503436,-0.12415732980317201,0.20036844729782397,-0.30952919297082654,-0.26734287205614266,0.2627556740245616,0.20805795042854047,-0.3550477193964919,0.0873723099605519,0.18688129774770523,-0.0010768017084306074,-0.012134923963766819,0.6292056397806416,-0.08809446882412837,-0.002963043950827205,-0.40909280649439345,0.6833109268219243,-0.03660562425361475,0.8081473469703798,0.35892840179800023,-0.06904103492593873,0.30117173274597725,0.3007118173539503,0.13140137514261757,0.42622850330897527,-0.3506060249083241,0.34513293321253485,0.16164892191779798,-0.14936410127759525,-0.1858204495683408,0.4470144117810594,0.2229716680134265,-0.02826302325336163,-0.43974537566165534,0.3003678761740748,0.5873065761323999,-0.2949874138857829,-0.18122929855485095,-0.11206388156231034,-0.08452845730857354,0.33546840204527284,0.1387048600278416,-0.11755003319684386,-0.06512461070687178,0.0864351853000845,0.20853452300560604,0.48339927290817836,-0.12536091825931006,-0.1709868317308433,-0.19787594340859105,-0.3915868067870016,0.3045076512742663,-0.2447118003961005,-0.16245384045858244,0.6380659421341799,0.17725816394319593,0.176326405001732,-0.29015585851798115,0.18822527838220168,0.1426083813328431,0.09756382410633746,0.30695306421019275,0.18060021704033052,0.10485552218359193,0.28213300749352865,-0.22272598759777104,-0.22595432665297574,0.031266991653368964,-0.24305649784685757,0.18382087940239636,0.5451170105225268,-0.15671040646264675,0.02036439651700143,0.1873758744787622,-0.20250948856004417,-0.2086641131962375,-0.029575779348599347,0.5741406245240124,-0.11407335870112559,0.30795068322624514,0.08555251779520516,-0.20775742170464148,-0.3202231354500576,-0.13264042464671003,-0.14272227314334446,0.0030230020267038695,0.4688956421961504,0.05212699131550562,0.038968220070321975,0.26839073642540756,0.338208339691907,-0.06946755880141768,0.20344396084715374,0.12529660271828452,-0.25376040461618277,-0.07200162926834261,1.0,-0.4220643591858411,0.12062899522219893,-0.11299152152951442,-0.20228014443912942,0.22178770569643247,0.09786708100552971,0.29071563730342415,-0.030136848627466257,-0.04782689887286723,-0.11159724551420025,0.1605757905455508,-0.20846762825780724,0.42163923416350874,-0.04637446806337968,-0.1838313766235018,-0.22324145114751084,0.4239483396533844,-0.2050278580058451
Olfactory_L,0.4858863282566688,0.3129088043162384,-0.013103059098970993,0.1270813180432059,0.5826031786853961,0.07582527812647909,0.08987624216564263,0.03374638711161938,0.11946142985573542,0.08272663206251799,0.24805009777857379,0.38493726870294454,-0.05258809090647243,0.2961719479398015,0.0755557590627056,0.3922451837726154,-0.38563452303838675,0.2126228193069367,-0.4801811207385651,0.2635256673032472,0.526425986389361,0.3256750712430075,0.17775400760399176,0.4443247041548424,-0.3102907278071226,0.3670726420677747,0.059908599551714736,0.1755876668219244,0.25379630106571377,0.37374223324662625,-0.33113375113256877,0.05709220935408963,0.35017859924380546,0.3677360278135848,-0.05796772469505625,-0.359188692838859,0.47869145896062854,0.4263491724090887,0.3075729614242765,0.3925455305918561,0.08435917971344614,0.3160132702741454,0.30279126509659154,0.39658872444703797,0.15982208102812043,0.30219987318379893,-0.2257567601497313,0.5311371816725721,0.4796588571157862,0.2921079162359067,0.4834157154975271,0.30145156284985714,0.40227879900387875,0.5180652001177394,-0.2683492611712643,0.010831003171632356,-5.9559411929328894e-05,0.2581188094151038,0.11391839413312935,0.31972771624839363,0.2778207777089535,-0.01411531771073228,0.42676876742516817,0.022731754338714927,-0.11408366815364641,0.1621811701190819,0.48780383265176275,0.20593894218995726,0.38134673520421086,0.17367193325091176,0.15147069740140373,0.10548480159127424,0.09956755022526372,-0.3189680264044584,0.3922658828051459,0.16186995633600332,0.3819139913457054,-0.034202580764528465,0.033729381900258225,0.09854986920497656,0.2749507195849252,0.4151274811628365,0.430400700014902,-0.028176453733159322,0.18941056228044736,0.2672934476482832,-0.16863619084408019,0.3969632376423091,0.09193235596697744,0.07832502839719638,-0.4385097403174842,0.16062291793281983,0.3751578559689808,0.0621821395329394,0.5010520034408291,0.21778825192366177,-0.4220643591858411,1.0,-0.021561187178597164,0.5332491145031891,0.13931022917224248,-0.32355337750604063,0.07993404247478256,-0.05720276415990986,0.254424434351492,0.3559830585347046,0.2842695013235848,0.16069225395419443,0.3785744906837941,-0.19651053194638882,0.28643785018234796,0.2821865976456299,0.27757446181270773,-0.47405779122110353,0.20593368860306513
Vermis_10,0.3537011262984608,0.09182405534627425,0.0548107869601273,0.3519622417989267,0.2835393658366456,0.10334301125986163,-0.006651387220983504,0.22934369435549848,0.0069156419101721244,0.06849028099987776,0.46658742208172704,0.3435039658465516,-0.023473757575799687,0.07401967341796128,0.08988833043158233,0.10894330202117923,-0.0015849355632442579,0.409845657535034,0.07989730536027084,0.23210628416677262,0.24120323098844917,0.3967965149849908,0.40302213805135334,0.42637737080127663,0.22462861380730803,0.037254225391775406,0.03304481641149269,0.16111895433500026,0.2393327781050421,0.04111840473131139,0.22726363929147117,-0.01109545348321553,0.4767275456234742,0.15596435104750156,-0.08910771936238464,0.29480588402519153,0.3475504190630867,0.3124555663853479,0.11984416111861088,0.46116132638691665,0.19874436079634028,0.38056150538239475,0.12483890210826605,0.14752049700561995,0.28456032683525917,0.24749123826794964,0.1928874821094956,-0.019640333238177696,0.41065593572940123,0.16990145578178356,0.2587187685567697,0.3999999849922261,0.3952164340560801,0.03388780712144193,0.2167223065503021,0.47354957171637074,0.11153515833615187,0.27917041608869747,0.3308485238859214,0.3457574066564926,0.26727903948753745,0.12527564221180185,0.3546069333484992,0.16805763437601265,-0.04438637673400632,0.29927807950901475,0.23647380062634527,0.07367020955648243,0.4265187481522541,0.06971327686579938,0.03873423972764388,0.09730745027542262,-0.11810127444247492,0.34352967593241707,0.29238972032035043,0.45543370818044643,0.4971439322704145,-0.2462413402728998,0.5792918955233701,0.17934353425705052,0.25907136111532275,0.44225200728004915,0.0655579459796111,0.4508713269139903,0.19634848786774278,0.08693883904310522,0.0936355372052308,0.2667243287107402,0.08151576145479751,0.3138165207934624,0.22657720331677814,0.3608096807998021,0.2939871150720354,0.03154310548837412,0.12022921890354533,0.15559860382255947,0.12062899522219893,-0.021561187178597164,1.0,0.16840157584053667,0.2606227281848965,0.4013890457950238,0.1494851658098899,0.0044387017441026135,0.24316641794578808,0.22855926205175134,0.03593150248014148,0.38750024070570616,0.19057956474742047,0.12382545698547985,0.6155789033018475,0.3753430411471525,0.1481496818092014,0.2137810819962512,0.33417375469231314
Cingulate_Post_L,0.45595821964382527,-0.023529461889841456,0.1721097238909624,0.07994077879195569,0.5427823396769473,-0.08958787983525292,0.46532834708938464,0.1078517215920279,-0.21035373348538222,-0.1945474103613134,0.2457077291508421,0.6098477685228005,0.12220418379400896,0.08966710107885532,-0.28625041590118,0.11071436541684908,0.013170604014141763,0.14272225908007452,-0.08153318151016048,0.4456233401783866,0.6963432332705056,0.3303525958726524,0.3618461687342141,0.6690691271074145,0.2051003043498055,-0.025504743915617446,-0.06673611569270956,0.5329409556173454,0.42266053394235553,0.10477661789503043,0.2659316123934843,-0.2631474361228629,0.5651469671190218,-0.04131869210740347,0.4420859932726345,0.01712699987944864,0.49098117214304754,0.25054770785794417,0.08501216379982116,0.4353439095479545,0.46014465035414215,0.4232249769910048,0.6861846743430013,0.43220330274924057,0.4537740553056095,0.389439701398989,-0.0013944746582311084,0.28454986650850306,0.5345867549588934,0.23399362477223873,0.5349216297111739,0.3977483403926482,0.6694493321448358,0.31111430000147905,0.07960584449281047,0.4605938394368652,0.20369014801594792,-0.07602665431282947,0.4838907821038188,0.5514532121931265,0.6066393740992819,0.12101889673272405,0.7011527371181064,0.5812774653122249,-0.06343814382474101,0.36176038035695185,0.3368086241077192,0.5196603186669364,0.4222284362767565,0.12661825080080905,0.49579786897648037,0.4796711197911824,0.06753564749507747,0.16150644315196852,0.22886366672475664,0.27068370020747395,0.4981097624708456,0.1660509178828513,0.13086510892755496,0.15280790199617308,0.6716692647873733,0.4777934924392715,0.13421461229983225,-0.01957727588268614,0.20949488384313308,-0.0064521512305354784,-0.02853351359116385,0.5027374180264482,-0.22605355903565882,-0.1107345517751497,-0.09183857526957413,0.43497062833918404,0.5291364544228351,-0.2631992493132266,0.34969160395928084,-0.050517678067463746,-0.11299152152951442,0.5332491145031891,0.16840157584053667,1.0,-0.02098677262517379,0.19898817439974828,-0.07900682286443601,0.4153774498446865,0.44919148501113776,0.13568033460597217,0.22054045851953952,0.5385652233484821,0.5520431982476761,0.09232047535283706,0.3919811364038851,0.5938599629715525,-0.07698259518533056,-0.12804903892283012,0.5001185660469643
Occipital_Inf_R,0.2530729321498491,0.23373275864212595,0.1887084323292205,0.5873660296254849,0.12354315007785278,0.3023631583550044,-0.3649639382845607,0.7091798864711649,0.15106623663154306,0.3071252603470134,0.49355987363466125,0.33089808234491624,0.21300652721971053,-0.06218249643507368,0.39034904351935057,0.06950116391634058,-0.5538626878815412,0.546912229450612,-0.3497324800805723,-0.10556872867315735,0.08397821021836793,0.18483366748687582,0.010556708395881024,0.15020711109076165,-0.1207930082509136,0.0678122571387093,0.33506381631716137,-0.48298040865172565,-0.05966210924183543,0.2885487791359287,-0.2428394775640902,0.1613735577351052,0.29809615513798615,0.45174458125405215,-0.33089569608048275,-0.5419423024998967,-0.016782293562348713,0.35274194228410005,0.0928182418712799,0.22891617219592705,-0.3016721092923019,0.24479759925571867,-0.004926868950825375,0.3201791605460491,0.14725682793739153,0.22671011833628912,-0.282272240635053,0.2567065408824169,0.07933580251025238,0.21280478889048435,0.1251797774905919,-0.08501520749543698,-0.1154764791664079,0.3626107700036314,-0.15347218159938175,-0.2989181211436546,0.4402480708268361,0.4067102155015312,-0.15529928425034,-0.16150289816034208,-0.14214908975098878,-0.3879275461924933,-0.07675494002667234,-0.18376363865196682,-0.020623326668800568,0.3977274110058074,0.1840882721670439,-0.4490848687058005,0.02888985375157557,0.4368831470156106,-0.2384784541320478,-0.14624140790159196,0.33780507597425646,-0.16144880256110744,0.4922290675737782,0.524083079704478,0.5181480209946236,-0.3626050383708424,0.589692976558752,0.5129212404761906,-0.05014446684134507,0.025770972223208424,0.16354837060598348,0.7864598447695008,0.567687879151462,0.1737798647370017,-0.4326946996198112,-0.14554996429248554,0.26892015766204597,0.4510890932592365,-0.3069464448167835,0.37790444302522785,0.1841507111367466,0.4389105633189209,0.33560103567882194,0.2502054870411367,-0.20228014443912942,0.13931022917224248,0.2606227281848965,-0.02098677262517379,1.0,-0.08954092785831957,-0.0619793110845038,-0.5534077557395005,0.29382363229943453,-0.002483500980168551,0.1711832387279827,-0.01730266928232388,-0.25009284969501205,-0.1078562004405706,0.5809571115538747,-0.0768705392301289,0.168521997066758,-0.3620782450965467,-0.37427176015948244
SN_pc_L,0.03720674039953913,-0.42455608593961974,0.07246957862246965,0.023555590637667195,-0.10541800056100459,-0.3745032055459217,0.15998244514224008,0.16973179926274143,-0.3908575504932132,-0.44705356800849533,0.040565440936788044,0.38449053179289777,-0.01662139890786527,0.01703593691464776,-0.29883326474821736,-0.26812875672861214,0.20648540359176656,0.16965428036369434,0.12883696485147697,0.0848895352909771,0.144426341053053,0.0001572507520227474,0.3597270891195405,0.284487137194535,0.7059368481108996,-0.362238864375869,-0.35270218552149946,0.27769160076487415,0.19408869217093058,-0.32817350340768325,0.81808792250663,-0.4917953694608306,0.24425371038783367,-0.4142473892754283,0.3270427720951334,0.3911886196271662,0.08978405300455214,-0.2816319777830195,-0.25109113843613157,0.07258610317275262,0.406273386380371,0.08298823806639671,0.12969810033490045,-0.025237157019394236,0.18165348493464775,0.03235552351479577,0.21473474832703912,-0.47157867671368703,0.14461349893960113,-0.0003375019273901228,0.16894343684566124,0.1509369682109095,0.3404489200470291,-0.2016165610032992,0.26844431745862013,0.5309891406244053,0.17307094351707566,-0.1484859763289425,0.28601881079435915,0.2756594744151699,0.09369007410943443,0.12472121131729622,0.1460007821491885,0.5972042367424375,0.14194075520158664,0.3102480850241142,-0.33404550056858495,0.24094522327478388,0.1867673877743153,-0.2651985587390193,0.14436027824054798,0.604626632723487,-0.06523982570885642,0.9024704171722734,-0.17101635953257527,0.2913196938178704,0.16478175542280074,-0.12048643277941214,0.1465986480436806,-0.15428070044662837,0.43677193586917606,0.18763305643514952,-0.27129810022248846,0.11917800636741734,0.1730053192093571,-0.3300968110481908,0.11259568081720693,0.10824322048902575,-0.4411487007623701,0.14027741463239404,0.3361543741604114,0.4646894663030472,0.1149670694337826,-0.43137026004784257,-0.15614515723795513,-0.3388539294482593,0.22178770569643247,-0.32355337750604063,0.4013890457950238,0.19898817439974828,-0.08954092785831957,1.0,-0.08311812485422607,0.4914761349892237,0.1989393439132946,-0.16736095185260697,0.15575618660759885,0.33381555975374727,0.2429414131768147,0.2952113634561661,0.3260180139386974,0.3574119589484832,-0.328585829435472,0.21606964511273163,0.4343900734890244
Raphe_D,0.04854539513870675,0.6137540839233273,0.019875175408168303,-0.2565206893515409,0.2810767580616519,0.35663796899881545,-0.21651994581492828,-0.3004781247319466,0.3606431722322973,0.5054408672948377,0.5104740383149824,-0.0223253051615054,-0.09943718721215444,0.053603475612187194,0.5088623940414051,0.6160295266166195,-0.023928240293409193,-0.31783781092732755,0.02607859249719864,0.019807680820737316,0.2617557549081032,0.1319199210753546,-0.04199939059771127,0.2751729259764678,0.010482457184075037,0.6284404378896287,0.22201005102589375,-0.1105018539607129,0.36823617945887593,0.5259540667660935,-0.22751994399311445,0.5044935282502389,0.15085856239474757,0.39358375646042276,-0.3012872328184238,0.012036297640822294,0.22517579764879375,0.41997838869625376,0.7185260648755423,0.28146391491939715,0.5402107567397202,0.11534217308143846,0.011850343093188215,0.2769563970661981,0.10296658806266729,0.08512017593027237,-0.38069776395669247,0.1815720673891631,0.1515155853710747,0.10815002372992305,0.20026013689665978,0.05828264023747595,0.11516972963784676,0.44979236452059396,0.11032966393708679,0.0022257667731436503,-0.03993447532123423,0.45199709173205765,0.06726467157501177,0.13706855243268998,0.024718909757624502,-0.2721425885561307,0.13351728619489728,-0.46451686158089345,0.43224568835620636,-0.4815788589905437,0.2994386215015807,-0.17602978525796187,0.21229078257822756,0.027492056405283547,-0.22626101703568022,0.05494114534901333,0.4181061090350229,0.0006052830275855602,0.35649589396255515,-0.2999051631211175,0.43480573428353625,0.027218759261041187,-0.1604044815821092,0.22157920775503925,-0.26295615971331276,0.37113375789310926,0.551980103109297,-0.10277982182472065,-0.318881014561249,0.6930566802839475,-0.09642360019998239,-0.19344735587287729,0.610796410653439,0.05981657813143082,0.05331060148746585,-0.4130280049088818,0.3778350034175775,0.48647270445215784,0.3815628515541107,0.6625277085429951,0.09786708100552971,0.07993404247478256,0.1494851658098899,-0.07900682286443601,-0.0619793110845038,-0.08311812485422607,1.0,-0.30875834565994187,-0.09367888213109768,0.27894142784342213,-0.32471289276649723,0.2725854058962328,0.12734345939538924,0.2598534139096437,0.05001864362658283,0.0898110801060001,0.5389506982683241,0.12005110209486224,0.0552223897472341
Vermis_1_2,-0.04463309541819675,-0.541507169809001,-0.03198724850362976,-0.43183610710350434,-0.15826080567064252,-0.5102216366813367,0.6174804662258782,-0.23749172900131404,-0.5069305557855337,-0.6423793417149469,-0.47182946403001974,0.21710694244331485,0.11758403621244692,0.1972120668471571,-0.6703918202067474,-0.43259785979070925,0.5390382876053776,-0.1633708873804353,0.31444151921390656,0.31949980344737144,0.1995561651828064,-0.07883040863326722,0.4433964654416999,0.19383815666254187,0.5027374319158616,-0.47895194879870573,-0.41309085169597354,0.5909408765134695,0.06431206814637656,-0.530164518420851,0.7182344461513472,-0.5830421074333423,0.04239792232944443,-0.7440342496603185,0.7704392766709414,0.3995274937450333,-0.11189135188453077,-0.5246996686375098,-0.40134932946849816,-0.1979435773563308,0.47426439858855857,-0.0831585404151963,0.31563180491901943,-0.17216907733485903,0.07044705420263318,-0.02814093545260185,0.3139770624718223,-0.22747376750629952,0.060691881946434656,-0.3088316809430553,0.06071388842431342,0.2597440709175626,0.24127610264887547,-0.28171768670583364,0.35062895505485553,0.4287871405635587,0.10680204757140145,-0.6572697793273797,0.36322088361314725,0.1978824485259345,0.23703337512842393,0.32308604613153324,0.3511812129967876,0.6581115768396344,0.11625046314711553,0.013634760433730735,-0.3798834432353871,0.6876829598697193,-0.04068754885729813,-0.2957552427020853,0.5166626361354856,0.4552988439074456,-0.1393249528989921,0.48111851682678597,-0.5558589035387855,-0.19480306584013765,-0.23225339567841802,0.5076731368699408,-0.30034820563377806,-0.2581794386486838,0.5608432779554927,-0.11711056658362103,-0.48797651456319086,-0.44559882412432966,-0.18733417513950346,-0.5260128744082075,0.3096547229003889,0.27299644611616725,-0.6981226471394277,-0.21588884298874972,0.13414933240524526,0.1792133192298287,0.11864827599490806,-0.7074460573273234,-0.31903264189364405,-0.5971470121916855,0.29071563730342415,-0.05720276415990986,0.0044387017441026135,0.4153774498446865,-0.5534077557395005,0.4914761349892237,-0.30875834565994187,1.0,0.07903837014702712,-0.11817840723874984,0.10274857852883379,0.11749214584794636,0.2713346995758533,0.2804621930198883,-0.24183400596761093,0.17654175101157685,-0.6163951081697392,0.20392208903126233,0.3273133442631479
