,Fusiform_R,Cerebellum_4_5_L,Insula_L,Vermis_10,Pallidum_R,Thal_PuM_L,Amygdala_L,Rolandic_Oper_R,Cuneus_L,Rolandic_Oper_L,Vermis_4_5,SN_pc_L,N_Acc_L,OFCpost_R,Thal_VA_R,ACC_pre_L,Temporal_Mid_R,Thal_PuA_L,Cerebellum_9_L,SupraMarginal_R,Thal_MDm_R,SN_pr_L,Thal_MDl_R,ACC_sup_L,Thal_IL_L,Postcentral_R,ParaHippocampal_R,Cerebellum_6_R,Calcarine_R,Putamen_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Temporal_Mid_L,Thal_LP_L,Frontal_Mid_2_L,Vermis_8,Thal_VA_L,Cingulate_Post_R,Cerebellum_Crus2_L,Frontal_Med_Orb_R,Rectus_R,Occipital_Sup_R,Cerebellum_3_R,VTA_L,Hippocampus_L,Fusiform_L,Vermis_9,N_Acc_R,Rectus_L,Occipital_Sup_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,Thal_LGN_R,Vermis_3,ACC_sub_L,Thal_PuL_L,Caudate_R,Pallidum_L,ACC_sup_R,Precuneus_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_L,Occipital_Inf_R,Parietal_Sup_L,Thal_IL_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Olfactory_R,Postcentral_L,Cingulate_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_R,Cerebellum_8_L,Vermis_7,Cerebellum_Crus1_R,OFCmed_R,Lingual_L,Thal_PuM_R,Thal_PuI_L,Angular_R,Temporal_Pole_Sup_L,Cerebellum_8_R,Cingulate_Mid_L,Thal_AV_L,Occipital_Inf_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Thal_LP_R,Cuneus_R,Thal_MDl_L,Thal_VPL_R,Temporal_Pole_Sup_R
Thal_LGN_R,0.32853747612429635,0.3910892032095942,0.4686156565842644,0.5424321394286902,0.04919870309416319,0.35819856689694873,0.4991383647039305,0.3447574337543323,0.28988876207197445,0.36308501203926297,0.3140263997323664,0.21387234405572575,-0.007543444052632832,0.13740753468898198,0.07242047289907862,0.20338007344837342,0.2966160691949719,0.39150524673953696,0.09086574567221557,0.39756369860507007,0.5162766553774298,0.03638724482025631,0.3929134991069846,0.5020046565252364,0.6411372303046233,0.29082038203078014,0.3079017884616966,0.23713525322329937,0.5612481863764827,0.17931376125673612,0.38793612457915544,0.1880219867940696,0.2974067791517322,0.361627647583933,0.19068361714375084,0.02695160022082998,0.07644043568628474,0.49565232583448987,0.1685225084063918,0.07615277928874785,0.10597263829800828,0.361045571043702,0.39100617941876625,-0.10063508952549938,0.5475893410812335,0.31634037437058254,-0.028913550946603476,0.21720137044500015,0.1413418182666498,0.23332419744256258,0.5426385995876465,0.21273274408084578,1.0,0.18434829427579164,-0.048237883905764355,0.14331109806353606,0.6519385531026091,0.05179269153966173,0.27530871615383395,0.3545439303879737,0.316209250442542,0.2939116330265949,0.45623017977133024,0.04312594196796488,0.16856037340497876,0.16054514070217318,0.19725223007242618,0.587252343820312,0.2748037450525782,-0.020396767275736364,0.28709026029083834,0.23161720514229214,0.4568758475815962,0.25380635884512864,0.2554023895369516,0.05427227967923561,0.34692732368391743,0.2397726886363526,0.06170743813310144,0.46138484977203176,-0.19111641345956124,0.19933774578211003,0.35791710405959476,0.14988614808640868,0.026633906621877965,0.3717608054619515,0.40784770813334287,0.04661050846468022,0.13847591117395633,0.37929287268631473,-0.03053780015347706,0.4031475220395516,0.5638668389934194,0.6186964513414943,0.1860704530748963
Vermis_3,0.5708269645885635,0.614578987452643,0.11229227825581851,0.19874436079634028,0.520263701467938,0.26836106607906296,-0.10322512411089559,0.3806860483235646,0.0831995078615705,0.3429583654607466,0.6126431203511297,0.406273386380371,0.3560449049788394,0.049775690979343604,0.41700437252143474,0.2793089571896832,0.17618956438219524,-0.14066899513402192,0.35054728837942656,-0.10127890369844533,0.0034036425103971973,0.45724052405384835,0.2320524250869466,0.2678123317467193,0.3128938691791706,-0.11828223580107157,0.43956619018728665,0.027793879604443295,0.20177905664544055,0.177787160527947,0.06723251328020097,0.28178363514650717,0.14941650573969473,-0.13790926987308377,0.2614177133091293,-0.2558469342656815,0.3838086553971273,0.5372644107919793,-0.4120751561454119,0.1487069120315356,0.13036049568321564,-0.059029662462300195,0.40950588928113,0.12062517162733964,0.17532519925233872,0.22701537962696627,0.33117523565692564,0.247118680161275,-0.15855648728794774,0.04995286609934027,0.34107282222524865,0.04013563872950775,0.18434829427579164,1.0,0.37955047858721974,0.10457989481232524,0.4046243332260406,0.40453870880122994,0.3171386348021249,0.16894686840216702,0.15953160932173377,0.40806913680082035,0.23838006394721195,0.15487833640091742,-0.24034405489387198,-0.3016721092923019,-0.013870117798324868,0.3308408249597319,0.5041495199890413,0.29467877380285956,0.5220870618623239,0.13982238877530317,0.4095471381182222,0.07652661036934691,0.13824569987806645,-0.05516408432520458,-0.21481838000198397,-0.24742687983427877,-0.07165756229338217,0.18048513210436354,0.44421251075897633,-0.0714095587470057,-0.08277332723654235,0.26870513517011535,-0.04792978310791807,0.50797232047563,0.14679324751325137,-0.16741167922535974,0.20998995017342714,0.09791154817706237,0.2792966219254308,0.08866328981229796,0.22415092509639203,0.03918967466487177,0.29519450994579605
ACC_sub_L,0.08060870721693147,0.05397879767852935,-0.05364269683733271,-0.0015849355632442579,0.4368154702493272,-0.34915269834586843,-0.22496161279690655,0.38308820873549815,-0.3702624029950316,0.08303433903136696,-0.015002399297147624,0.20648540359176656,0.010288827179343903,0.668150294006997,0.6149268514562207,0.7490852610260356,0.004289926838710029,-0.5882722965356104,-0.055719961537897135,-0.09805795672302182,-0.5535559370161424,0.4990415171334488,-0.26057648153598195,-0.07585889379368184,-0.057183644353702635,-0.09832901364504956,0.5949364691422795,-0.27706863842296753,-0.33761546080180865,0.32437569196912125,-0.2971181549144365,0.06964130503827473,-0.22676139438085777,-0.5054897942946286,-0.33203651785521376,-0.3243202806792878,0.5659818901176116,0.259743558571291,-0.39587505011612073,0.5082740416214252,0.7491310557211476,-0.23219792897767627,0.3093270574568098,-0.4029549553018006,0.08154313424924212,-0.18539797955088677,0.08903831290389108,0.23230596480412413,0.5465273661620561,-0.4802500253703115,0.23118209572388432,0.1818214497131213,-0.048237883905764355,0.37955047858721974,1.0,0.1036633060987951,0.08915787383345643,0.4816546138971895,0.30413875810743707,-0.22799347824877392,0.21833174435813021,0.6191272146933441,-0.23766681579335439,0.0439701973698294,-0.35562818828234805,-0.5538626878815412,-0.2229809778217634,-0.06528754682215616,0.08823798518944509,0.5965325269181134,0.6732749281261308,-0.36660195505464893,-0.07780721469251073,-0.06651059881257963,-0.02772459535269337,-0.17389148545692898,-0.22283355237945268,-0.2855233769192191,0.5335230261564206,-0.32435112333262683,0.5523145380091715,-0.5337245721315791,-0.1572141149565871,0.5934381281935756,-0.20389319226896466,0.09499339394228565,0.07594004862351084,-0.2745183799236069,-0.41022473388233643,-0.16682026083190069,0.4508250718801321,-0.292606408016721,-0.07920118372695736,-0.45151198053283137,0.4497198819366657
Thal_PuL_L,0.21226360445400022,0.3259468125166884,0.37179176212572373,0.0548107869601273,0.21818184947945987,0.37049533878537977,0.2551596467132068,0.2712177822661483,0.0245605131077621,0.4150916740349507,0.27376613859501325,0.07246957862246965,-0.015201228116961375,0.04470213410154925,0.1444332560967087,0.2169916484227014,0.31713429338465965,0.12006886921683621,0.2512794132671592,0.13771805085461558,0.20329603489389772,0.1041153649863455,0.2308827562488442,0.43034793901166835,0.3686513330818022,0.20426826881596208,0.13985134746491318,0.2791450739855501,0.2069164366688986,0.3567263897770572,0.27006481743231703,0.19028944080436136,0.03763262046135275,0.14471344131712777,0.22120970645948348,0.15909544896740813,0.07648940578506916,0.4210414148374653,0.1669094459837223,0.2228915715978305,0.10903461773917789,0.059947678251805164,0.18561284512555473,0.039596535831448613,0.4214347088530641,0.22288271788451489,0.08232698778486473,0.2723435736170906,0.1516146536034579,-0.022916906604817214,0.20762937091919223,0.2541575573886044,0.14331109806353606,0.10457989481232524,0.1036633060987951,1.0,0.33963044772085144,0.11815748735932899,0.3005213093476532,0.13290632049044937,0.33035557543558264,0.31365620540762496,0.14033267892435128,0.25375545605522914,0.13400803718560683,0.1887084323292205,0.02293075631768746,0.17974881086906305,0.31644989516151784,0.20599991075975913,0.23688205681140043,0.07008715997965975,0.3722094883387282,0.36466747133979904,0.3819834705626526,0.11661909814374453,0.32681313439056675,0.27438920450597665,0.05590654600465079,0.24495158396717523,0.17689036240116965,0.1285692174424396,0.09250865537537481,0.08243036683548935,0.2550154102470066,0.4034002573449359,-0.22169661602663113,0.1815128828671552,0.24157638795409764,0.31402273727747654,0.1574378000427494,0.05626912156960706,0.26140030640603923,0.1807236473577471,0.28513014034718515
Caudate_R,0.5584037879313857,0.4887265552700848,0.38394582239466085,0.35354167174369,0.41824190513181636,0.4531835924108886,0.42133416206207636,0.4253548769896255,0.22048439160094271,0.35648606142161127,0.4173346218016868,0.22069079923933152,-0.010516264375219637,-0.01866688533509278,0.31470608787049276,0.289570312300955,0.5652794504204057,0.27968500621333814,0.2930817831559345,0.3086183220519094,0.4849605357830159,0.21029795305464358,0.40931304033194643,0.714242540638494,0.7351887549815478,0.320972422418987,0.4354442948547466,0.32147122558667296,0.5558841962178362,0.46776314769146615,0.27424092000600964,0.06238558602032799,-0.006886518504238465,0.31010570253168246,0.2745756927197166,0.0339758883157802,0.08409967948344978,0.6912731710130303,-0.03536987356914236,0.016178601985841475,-0.05057926411984878,0.26087000263040455,0.43095295671672423,0.15502852526211844,0.5218533278613762,0.26411382170836545,0.19034504421058354,0.6066521397726268,-0.0777707999601289,0.030861023607684418,0.37950489918831565,0.11713759133186834,0.6519385531026091,0.4046243332260406,0.08915787383345643,0.33963044772085144,1.0,0.027985517095131633,0.3804655537714398,0.3553904895977138,0.5706577909130917,0.5720550083842021,0.20063540185827247,0.21922915780917948,-0.029183519167169887,0.13535200092757865,-0.02148973315501329,0.5266137371843581,0.4516640626998012,0.25359618668555683,0.5321953869260687,0.13110366618483119,0.6716825988756435,0.4576362494762399,0.45067598256921554,0.009287678128163458,0.23002513557938659,0.16871328054272058,-0.2236843458659057,0.32500229348211684,0.14157199911036034,0.22868865236276395,0.261772143193611,0.04088716089329444,0.11221026373773416,0.584571704583901,0.08292751401439258,-0.1842173463139892,0.2627229519930554,0.6421977122361502,0.24240797021673702,0.3141286619333563,0.5968028702392457,0.4870615470583312,0.4563868708756667
Pallidum_L,0.21543295307893195,0.4340024452447866,0.11509749933983522,0.16111895433500026,0.2955968189231721,-0.029388498811173096,-0.25417607247743484,0.5567664893118365,-0.17375483094487057,0.4311496131861862,0.40948634552796853,0.27769160076487415,0.6283897479698639,0.4120128323156966,0.6199040238280952,0.3151331170536617,-0.3255504284664598,-0.5650192422508322,0.32444871008955334,-0.2058217884761554,-0.2656732932316667,0.39279998550543094,0.2578478296700334,0.1184089527675474,0.15892378679501992,-0.22087985688670259,0.49128357175441995,0.03976895943148777,-0.16887948497056648,0.09599146308563007,0.11798257563082933,0.562378401630908,0.4123705648641081,-0.61174905366649,0.2234331681668475,0.08155466449336239,0.7785885258462866,0.42332404495082715,0.008260474744525749,0.2406060660496614,0.4859712526345316,-0.3601553619066483,0.38874523746784184,-0.14139568818098522,0.19992664061748266,0.41959058393353627,0.5372084515262533,-0.2475135999485214,0.3863462020454808,-0.21090581635036973,0.4816253544411119,0.5191822463658412,0.05179269153966173,0.40453870880122994,0.4816546138971895,0.11815748735932899,0.027985517095131633,1.0,0.47353575703575845,-0.2528002789018967,-0.11635671244650445,0.2099737343341023,0.26362494130327613,0.33517570602910507,0.14381162598450004,-0.48298040865172565,-0.22084560906077713,0.4118851156063453,0.28646711212143394,0.1204476270009454,0.37927258575117856,-0.14739094519198528,0.05310460314507315,0.18720702200315942,0.1307216325425453,0.329506528864388,0.05584911962771114,-0.21547430888527194,0.5223903562434228,0.11700867009402159,0.5326359170453325,-0.3945333596479263,-0.3385554784366202,0.7424461320315606,0.11998182660683514,0.3238584573761803,0.19045419657918222,0.13212815076224754,-0.06491526896029574,-0.3027650339903522,0.34378150215439685,-0.28584291600572864,0.10066268853545343,-0.15396084249489317,-0.06385446133025426
ACC_sup_R,0.4474373365222049,0.48277585838322207,0.5861067472022831,0.26727903948753745,0.12265950297042423,0.1992402481878697,-0.0003630293101926665,0.6699897103586925,-0.15796505651031173,0.7524082226846971,0.4693988402024719,0.09369007410943443,0.37471804640404904,0.32615504292105113,0.4651748286393658,0.3331219307302892,0.17008773868305735,-0.07618427020034868,0.37970550112518187,0.0037246082734481195,0.16989877191357936,0.17818690748547758,0.47196105636107627,0.6129961474682201,0.5348215358604488,-0.030324750755424974,0.341132286378903,0.2875989697577178,0.25535797074995104,0.15292282508193794,0.31438796900585136,0.6071999312758063,0.3303174274087574,-0.16370084071461447,0.4416185101705123,0.040127947942615885,0.4153529587047168,0.7043054856797684,0.06304932079921803,0.19156099237905502,0.3309760830503427,-0.1109559707709738,0.4055830514723948,-0.08070954353912718,0.5129269766383292,0.41020779392844253,0.3327200646850067,-0.010926814001898408,0.3336443771040694,-0.047726002032266054,0.42070891584371267,0.7046140137218919,0.27530871615383395,0.3171386348021249,0.30413875810743707,0.3005213093476532,0.3804655537714398,0.47353575703575845,1.0,0.026104202887839986,0.27772394335541134,0.3907584598474736,0.4263504936785073,0.41549953328437295,0.11601486357479475,-0.14214908975098878,-0.06183500288088074,0.4642774152273796,0.5305315988968828,0.2346676513592815,0.29815756191995196,0.17026389280597107,0.4960652997571277,0.33661494632931,0.411444793637175,0.1724848782485672,0.18488549678618077,0.09976929118833235,0.37084102461694446,0.3551153384237837,0.35230425214675626,-0.054951798141432785,-0.08261975440664196,0.38680738056335207,0.2036621056362444,0.6014143498549558,-0.042287249161168994,0.12604416242961447,0.11097206308503105,0.18973914408246614,0.3436008483018893,-0.05725321984985515,0.45489218591811104,0.28361523278092504,0.22158710568018153
Precuneus_L,0.431575077655675,0.29290887530981635,0.29836939823892783,0.08693883904310522,0.16542958352705275,0.4497593348871044,0.23862669751199175,0.012100287931747639,0.8534546490410688,0.2618955458154866,0.2835986664969446,-0.3300968110481908,0.02249137193933431,0.03104390466051931,-0.2740109739265044,-0.030733989192561356,0.42505157597317517,0.7775932846050507,-0.024494207697822942,0.6331993887396848,0.6712261932157672,-0.4601467453399852,0.5029988623061414,0.16736780312406446,0.3228960430033801,0.512757570194994,-0.03581833199234415,0.0081556231903134,0.7385087100166552,-0.01628736390121036,0.1836224865432588,0.06351245032569185,0.37415001543108034,0.7501176934537055,0.26829179209483184,-0.1113740001874216,-0.44856297928528094,0.15440306564293402,-0.059974161890211534,-0.05548007437741139,-0.14662956519226358,0.8860255179779459,-0.024979409284418067,0.23072356102610364,0.3251735796272212,0.29891186521034413,-0.2724338615071943,0.040218699204663554,-0.2630193096708646,0.8211532175679938,0.15471715058027694,-0.035749392788410043,0.3545439303879737,0.16894686840216702,-0.22799347824877392,0.13290632049044937,0.3553904895977138,-0.2528002789018967,0.026104202887839986,1.0,0.23178771025345674,0.04626850690728034,0.4995272883444182,-0.04144158179292938,-0.17257062210642182,0.1737798647370017,0.7578002316038107,0.30653920823958763,0.4273005231594064,0.23123039282387714,0.09978986744772086,0.777432597659766,0.6693506485693658,0.12171986401185987,0.2769642611882279,-0.40046153770356296,0.03425456606267693,-0.020748760805468912,-0.16374118736008092,0.4994042312047393,-0.523639144294614,0.5709644565609057,0.7929845594373969,-0.11863055866753712,-0.3139120875894306,0.3380660428449382,0.0029261565206072184,-0.07872436891358875,0.6511480122847663,0.44834889431933755,-0.08616826476807977,0.9436635772977732,0.4685912840502662,0.7135109062471733,0.22704187487627486
Temporal_Sup_R,0.611037012246714,0.34866164587835335,0.5059600453155164,0.13034879890305673,0.44805503170198707,0.3441485510855283,0.5091458081668222,0.418741061365385,0.049455888373611846,0.3293687095429924,0.21539085627555665,-0.032838027407882366,-0.3260950823618088,0.19796836865346665,0.20078441783571338,0.13492250067869158,0.857813785692029,0.22180988441739877,0.32031074167108875,0.4410771493170107,0.24136475847939576,0.18721166859317134,0.07411242080085532,0.43268149025457037,0.4549297180626236,0.5449205669622224,0.38741540897809285,0.3700972806709376,0.3442713709304749,0.7207165033617878,0.21303498949031896,-0.11445281910146632,-0.30345025594347647,0.23885888693385193,-0.07962938140305906,0.09379578504380526,-0.20392878022774769,0.5279398061640502,-0.1146256384523766,-0.033043513191700034,0.0988235975899998,0.20612843210642728,0.49024764843290275,-0.09772683442260231,0.4864057990201978,0.14993933429840448,0.19723495401869445,0.6887720610494223,0.18965635392853034,-0.13071035603241288,0.3238204050145785,0.19780194035157225,0.316209250442542,0.15953160932173377,0.21833174435813021,0.33035557543558264,0.5706577909130917,-0.11635671244650445,0.27772394335541134,0.23178771025345674,1.0,0.6986339092043969,-0.03702748084338603,0.29727087104151995,-0.119091146797026,0.28826727915416334,-0.13842861905424494,0.100868594612375,0.031436914245737545,0.4889205492400332,0.5199491605521959,-0.1540157992897384,0.5366561998506372,0.46661053765269,0.43809962802198055,0.03494674400410072,0.14540237956869956,0.22016932873704703,0.026532049650784234,0.20277849912135715,0.27334324336812965,0.24960372593782348,0.3345205784205901,-0.019930806259892787,0.17655464027179418,0.2907736709958522,-0.059407004899183595,-0.20735382681811565,0.256534432859484,0.8032317819802869,0.2795265394086996,0.1503797410179272,0.42069535884271303,0.2031485705038821,0.6890054632768097
Frontal_Inf_Orb_2_R,0.48606814465837617,0.34368457282077364,0.38388602129239197,0.2167223065503021,0.6566209876656789,0.057133697964952886,0.3702649633470045,0.5223695783273978,-0.2215082557209976,0.2707941497564585,0.23246567167851653,0.26844431745862013,-0.17672829611307855,0.5270275240576703,0.4680134782107955,0.6182444144823541,0.5629730277120241,-0.18686283708012094,0.263044812357551,0.031104335713217676,-0.129297389033552,0.5074640595900228,-0.0631320399923646,0.39814626306730144,0.3230979740312821,0.07477511853196185,0.7248153287923115,0.12907149605651477,0.06133525541606087,0.5651582349650336,0.01218976724698582,0.06092717648741661,-0.30354852694666773,-0.07194996077988912,0.0034198116693301126,-0.14968132530158276,0.2942841834613073,0.5704453083561637,-0.345058872912868,0.42911300005374053,0.5312243986005606,-0.07233870148891787,0.5775844285564,-0.2843628289861947,0.415958281224292,-0.033589325606882055,0.18776578094709992,0.6543838833450403,0.4469652340385224,-0.3308057604395019,0.3792440214117047,0.3246972448885062,0.2939116330265949,0.40806913680082035,0.6191272146933441,0.31365620540762496,0.5720550083842021,0.2099737343341023,0.3907584598474736,0.04626850690728034,0.6986339092043969,1.0,-0.043893518336631875,0.22785753475761666,-0.3177917461484361,-0.15347218159938175,-0.14122307338149467,0.11701803890856975,0.29675667383108023,0.6656095659390351,0.7862446244992061,-0.16664272507102018,0.35163973249534425,0.2309567396042053,0.20395943342569453,-0.10413653339109835,0.02553692431175623,0.02525666018006934,0.3169735955743371,-0.00948067943477006,0.5017546058729279,-0.21416936569793119,-0.019749464536650396,0.22901907275196684,0.06653067927436776,0.33171075375445697,0.022620390192811285,-0.29395346643734016,-0.04347738770004466,0.3724483024562336,0.35978085082941186,-0.08622925723299339,0.1844944139313988,-0.10513936857505782,0.7611532131173373
Temporal_Sup_L,0.410246156592043,0.5536883056630524,0.6468809414483169,0.44225200728004915,0.0005280561699345077,0.49231038053359405,0.21571545132975628,0.3958523149071413,0.44439939661693534,0.709269729598878,0.5235374178573587,0.18763305643514952,0.5520974730107385,0.14567192164084208,-0.13551310754867785,-0.05725226756378592,0.007096584452914015,0.3948333225360995,0.3194950829841724,0.16911260798477523,0.6048422207951346,-0.032769348741970634,0.7168539659839003,0.36969572890715574,0.4760749187707272,0.002546457642203505,0.14417151719246205,0.2582241096554058,0.6488030476002756,-0.29847759440690125,0.5557213982764344,0.778166813539008,0.8556515290383871,0.28931487306927245,0.6170956731193666,0.1244749325160351,0.18662506188265326,0.4326281022455541,0.22875269305702653,0.14873116694649802,0.11411561774584277,0.3118275508713206,0.1996936567706704,0.07578984588109329,0.5186432254149679,0.6489476638884046,0.1814521682340056,-0.378866051093953,0.08827023583369017,0.6542677006307247,0.42890122727908253,0.5372798587968393,0.45623017977133024,0.23838006394721195,-0.23766681579335439,0.14033267892435128,0.20063540185827247,0.26362494130327613,0.4263504936785073,0.4995272883444182,-0.03702748084338603,-0.043893518336631875,1.0,0.25441377862415593,0.3063212021047861,0.025770972223208424,0.48184351359108707,0.5780636243816023,0.5000442071685677,-0.14589066041040225,-0.08015516561479394,0.6592065151307656,0.5326045392998018,0.10649221603676272,0.11921997880824023,0.1639376723789236,0.2684741933904359,0.0973776190391742,0.2244603141442434,0.7237174909025157,-0.25092567467166954,0.17381822828930585,0.20300734161955084,0.25712483443296213,0.0695982284462566,0.5671310178082564,0.007031098988066657,0.37396457886767637,0.38576429599819895,0.05831358783344468,-0.2355761102201798,0.47808699952560857,0.39422217676015064,0.6455761511489851,-0.1530788307689604
Cerebellum_10_R,0.5644211326149768,0.5460827757791138,0.3593875740188119,0.24316641794578808,0.397014297053673,0.2444144655538921,0.1758760133831976,0.6103994270195896,-0.02101247711544076,0.5004847022752443,0.4521353855529586,0.1989393439132946,0.30014191672823176,0.03137099329151159,0.31259718128819247,0.0775915767721447,0.3219856243009823,-0.15192407784274006,0.7664813864135475,-0.013656636535710276,0.17071017577586334,0.2319362332396114,0.3727846437155269,0.29096117043042224,0.37386329028542764,-0.014232666273604158,0.2820420154305244,0.7459823603734115,0.31594298566782053,0.1928984103800967,0.5927743634917232,0.5284575710289626,0.20886564210147573,-0.24468047415621647,0.38631751809430753,0.6548431555177019,0.3215251083928943,0.45183803579327514,0.37903701582305344,-0.09201062163268009,0.023752861209860924,-0.14070219891454905,0.5305397137788853,0.3627620616045972,0.3894395995929381,0.4795685211056159,0.5661168848302754,0.12092074722131166,0.02386209412123177,-0.1630043515013203,0.2993485534525234,0.41502597760614013,0.04312594196796488,0.15487833640091742,0.0439701973698294,0.25375545605522914,0.21922915780917948,0.33517570602910507,0.41549953328437295,-0.04144158179292938,0.29727087104151995,0.22785753475761666,0.25441377862415593,1.0,0.43239374622773036,0.29382363229943453,-0.20566594664120033,0.40970380105483106,0.36771166029535435,0.2429498011985629,0.22843198816465254,0.024208825621351515,0.3459492379572536,0.32585115624798316,0.3189262536212853,0.5417188775257764,0.4725564462670379,0.5287266345507525,0.049959641751163124,0.4760377723769942,0.2828467851718717,0.08576420221313241,-0.13065109762686258,0.2009148222771593,0.6743215814346052,0.4139192609989981,-0.07160651080480507,0.1204919029392437,0.3157630329571312,0.22053048458184188,0.22699483012504473,-0.060788613072710565,0.2316867441880974,0.09044659055677556,0.3155087099726236
Cerebellum_Crus1_L,-0.02074696934155778,0.2664714568982739,0.2215563623349278,0.45543370818044643,-0.24814013632263468,0.142416017510652,0.18286403242594604,0.13566858434821802,0.06126192259663712,0.29049286101306204,0.11793775170479674,0.2913196938178704,0.34978243587425367,-0.244660791033726,-0.17078426570462998,-0.2563004841955771,-0.07431696319053264,0.036892858803452104,0.46803566653640993,0.12375661599544609,0.2833369193356959,0.06521097551049858,0.24995292011976064,0.147152722217157,0.25812849884653527,0.14568236557853526,-0.10348241572691626,0.698842006534767,0.32255504049659295,-0.04038313196137584,0.808694322129223,0.4124671958008783,0.48393721711857446,-0.06601239720599064,0.2195195308907305,0.8109009289111583,0.1503346713539767,0.13026155800471395,0.9042706016803901,-0.06566202634848431,-0.13016410134220407,-0.07922276034566988,0.022545031616285006,0.26852063759254147,0.19527240732112405,0.6089373108147521,0.36431384778912657,-0.2409548292382061,0.054365327243319356,9.570838458174945e-05,0.14858365449975136,0.22691294883019808,0.16856037340497876,-0.24034405489387198,-0.35562818828234805,0.13400803718560683,-0.029183519167169887,0.14381162598450004,0.11601486357479475,-0.17257062210642182,-0.119091146797026,-0.3177917461484361,0.3063212021047861,0.43239374622773036,1.0,0.524083079704478,-0.22080804779393687,0.28665000135508373,-0.019224762249379038,-0.37296439326599096,-0.31638034732908893,-0.16083315758596356,0.056973230996811654,0.45223422171125544,0.3264181013007076,0.8670285286399307,0.756788399064454,0.6792926794097155,0.0073106636008945115,0.6045130040568494,-0.1866323323878979,0.07002791690992785,-0.020631587131787327,0.25074380350274844,0.725731095497668,0.19415458154076137,-0.10975986795690858,0.7227818189332673,0.15782240008944146,0.05510939162610933,-0.3025028223027151,-0.0707900581112005,0.035274266483514505,0.18632802373009696,-0.32915504820369246
Occipital_Inf_R,0.1841507111367466,0.15020711109076165,0.24479759925571867,0.2606227281848965,-0.1078562004405706,0.3201791605460491,0.4510890932592365,-0.15529928425034,0.2885487791359287,0.08478383676791217,0.08397821021836793,-0.08954092785831957,-0.25009284969501205,-0.4326946996198112,-0.3649639382845607,-0.3620782450965467,0.5496917766938332,0.49013781933857764,0.33089808234491624,0.3023631583550044,0.4922290675737782,-0.2428394775640902,0.12354315007785278,0.14725682793739153,0.2858043856511397,0.33506381631716137,-0.2872514725283717,0.6968074167796806,0.49355987363466125,0.21300652721971053,0.5809571115538747,-0.0768705392301289,-0.016782293562348713,0.39034904351935057,0.1251797774905919,0.567687879151462,-0.5103682751380761,0.006973797429789192,0.5873660296254849,-0.3069464448167835,-0.4584492720982033,0.26892015766204597,0.010556708395881024,0.4192852749725715,0.18483366748687582,0.2465834005961076,-0.05014446684134507,0.28010430202811326,-0.282272240635053,0.16354837060598348,-0.08501520749543698,-0.14554996429248554,0.16054514070217318,-0.3016721092923019,-0.5538626878815412,0.1887084323292205,0.13535200092757865,-0.48298040865172565,-0.14214908975098878,0.1737798647370017,0.28826727915416334,-0.15347218159938175,0.025770972223208424,0.29382363229943453,0.524083079704478,1.0,0.02933079778632721,0.07933580251025238,-0.05966210924183543,-0.06402900788053177,-0.2879613648532856,0.06950116391634058,0.20049796169652162,0.2957664692507279,0.3009644732528755,0.37790444302522785,0.589692976558752,0.7864598447695008,-0.3879275461924933,0.5320170376720574,-0.33089569608048275,0.5390687651504595,0.3071252603470134,-0.40761746566720075,0.5847840532197939,-0.01730266928232388,-0.06218249643507368,0.3062318913607741,0.3626107700036314,0.5129212404761906,-0.22333716105143792,0.2502054870411367,0.23086328736784262,0.35274194228410005,0.163881112460103
