,Raphe_D,Vermis_4_5,Cerebellum_9_R,N_Acc_R,Precentral_R,Occipital_Inf_R,Thal_PuI_R,Cerebellum_7b_L,Thal_MDl_R,Thal_LGN_R,Cerebellum_3_R,Hippocampus_L,Temporal_Mid_L,Frontal_Mid_2_R,ACC_sup_L,Pallidum_L,Frontal_Med_Orb_R,Thal_VPL_R,Rolandic_Oper_L,SN_pr_L,Occipital_Mid_L,Calcarine_R,Temporal_Sup_R,OFCant_L,Thal_LGN_L,Cerebellum_10_L,Insula_R,Putamen_R,Frontal_Inf_Oper_R,Heschl_L,OFCmed_R,Vermis_9,Red_N_L,ACC_sup_R,VTA_L,Olfactory_L,Thal_PuI_L,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,Thal_VL_L,Thal_PuM_L,Cerebellum_8_L,Thal_MGN_R,Parietal_Inf_L,Thal_MDm_R,Cerebellum_7b_R,Thal_IL_L,Cerebellum_9_L,Precuneus_L,Vermis_10,SN_pc_L,Caudate_L,Thal_PuA_L,Temporal_Sup_L,ACC_pre_R,Fusiform_R,Postcentral_L,Thal_IL_R,OFCpost_L,ParaHippocampal_L,Frontal_Sup_2_R,Cerebellum_6_R,Thal_MDl_L,Occipital_Sup_R,Vermis_8
Cerebellum_8_L,-0.589053903636289,0.023204731085292824,0.9603573901589323,-0.4343109490433571,-0.1856483949112454,0.7638705315060567,0.6780030023852622,0.8197132750646356,0.2530489633134274,0.7199381372676772,0.43041150142180773,-0.2606721250728392,0.5469830679932957,-0.4232361628693778,0.045483792153842066,-0.46304657342982236,-0.7651064135179603,0.29912274105308534,-0.18717381527720733,0.03921913726946211,0.2524315526064611,0.7226497788841098,0.6376723758686035,-0.6206116349180193,-0.3613418221109552,0.7190531948870387,0.19869448439888032,-0.36399097278432285,0.213697756267552,-0.38247213144685777,-0.5934112030447984,0.7031796171413096,0.6715164109917104,0.0815607643367815,0.06400670536403878,0.09206261314855714,0.36429551506837704,0.8365188581649977,0.9241847759432502,-0.4720185363742391,0.41264639076181253,1.0,0.764274120065821,-0.24713182413537713,0.548586847088203,0.2908050598956009,-0.3474021929473698,0.9675973715497109,-0.19328386638873127,0.9167310474825437,0.20947893149814306,-0.2530981515693039,0.06943624861087608,0.2902337359168503,-0.36264497383500494,0.07028541082787707,-0.4203853371546421,0.6938418708638011,-0.4738736598268511,-0.5718596366984594,-0.407214127098482,0.8669820452187047,-0.37532700452593537,0.2190818160697939,0.9257722956421134
Thal_MGN_R,-0.8307617215120355,-0.3788104235808827,0.7933562377200577,-0.4679582296611966,-0.19753547833576438,0.6137740231700332,0.8930620651946456,0.6036195490745041,0.298595765932025,0.9343650444059911,0.06146599459349392,-0.33769069986412986,0.7303574186602857,-0.7261705822711593,-0.3474594089660094,-0.6705693006823431,-0.6990616468685629,0.6220093730300219,-0.4429170689079761,-0.06315038845422664,0.6085511683230662,0.8217253790703626,0.6643111815497564,-0.694118460039209,-0.6420407859625774,0.5333069697505595,0.14273466927311576,-0.4573967301177634,-0.18210270243083715,-0.44513922481671214,-0.5770165450063933,0.30456047674469705,0.7551714118029373,-0.3157651138845728,-0.10429807543758146,0.13860406780897816,0.2778140566663225,0.771919767086611,0.8458147375863903,-0.6789352888398739,0.7017592608574207,0.764274120065821,1.0,0.09040515896116225,0.8371629370211601,0.5177024438536053,-0.3069540222612177,0.7513908006541602,0.23002998920250742,0.8628172259139135,0.24850644861973667,-0.07984141253530717,-0.0514581941622774,0.38954629072430713,-0.6436471790222108,-0.031087508645141582,-0.4621727341258996,0.7596864792347583,-0.3939069986455508,-0.5033407861488459,-0.7232526588174266,0.8714990129025589,-0.46259407967878713,0.5982908954740036,0.6765418753270854
Parietal_Inf_L,-0.2544447072011997,-0.29629633634800634,-0.10531780916393123,-0.10674925030238935,0.48350757794614985,-0.12034045451595966,0.35855392069167774,0.04672414973594217,0.2405343502126835,0.30338118356663796,-0.17114188401857755,-0.09360207223143716,0.4570495963827741,-0.22656253341656735,-0.3749619875898116,-0.3187477488460856,0.0019383540477006223,0.585434618171251,0.07795569228940967,0.003870483401969243,0.7476441523569458,0.31604573411325904,0.11670897306619671,-0.22419309779823843,-0.3776154257885459,-0.18694973977794074,0.06787502051587814,-0.18446919210234436,-0.33104396843462675,0.03876345959851292,-0.03292218262448555,-0.5237805601054054,0.35652213016988427,-0.40715587119121416,0.018989599308259164,0.11322078721043304,-0.3591775296652967,-0.17213347654391595,-0.1376666117077201,-0.46089027230707424,0.6137239689499794,-0.24713182413537713,0.09040515896116225,1.0,0.36111969576755304,0.26032390161158747,-0.18492946270810917,-0.1861481934669504,0.8605791976401279,0.005997939837567464,0.010546527760112298,0.1502267250824738,-0.2811011172045911,0.2852791129206664,-0.48235305054590777,-0.34008630721227406,0.4859542277774127,0.0556816146792102,0.004328040933040265,0.014816960461460084,-0.10670902766292836,0.008298209308079004,-0.28839174747710544,0.7341970383865322,-0.28622800495508427
Thal_MDm_R,-0.7604806564963413,-0.34459479207088584,0.6001751013867346,-0.46189216190946136,-0.0323495242004094,0.4412123620418581,0.8585233895411174,0.5221631363424855,0.6343689346892287,0.877540197448269,0.009106642790774038,-0.17013888198981014,0.8181961795582688,-0.6490585257978342,-0.4535289664198993,-0.5768272248574375,-0.5529905005781737,0.8225362561121528,-0.33137257230701805,0.0944327260804411,0.7550351593759176,0.7957123095703191,0.544877562716972,-0.6502369822811762,-0.539827201299761,0.37014829156624296,0.2021069942499395,-0.3576223845264789,-0.3235856237342413,-0.364421709835133,-0.475458728631198,0.055983925982024715,0.6833388755670236,-0.36666393730313357,-0.006666725235009418,0.25483157503089815,0.23792054785103156,0.5422663107097208,0.6035049558947913,-0.6151706299044136,0.8279204555274062,0.548586847088203,0.8371629370211601,0.36111969576755304,1.0,0.4509182623316587,-0.16666573149779873,0.5548741737185178,0.4840396649386321,0.7024664658831615,0.2856993595706405,0.14762025311419366,0.026500735060808578,0.4963212264522926,-0.6286188762026331,-0.17961082354205335,-0.24117932377593881,0.7876195408319153,-0.23680562579896916,-0.3737838686687652,-0.5820635845660765,0.679295875909582,-0.2576416460676839,0.7279924557701818,0.45002786088930274
Cerebellum_7b_R,-0.47170853039757055,-0.14096942303135743,0.31538968303902887,-0.08079296764634025,0.04484623632000025,0.2756235136128407,0.4990793537282185,0.298152899801401,0.1194839180024802,0.5473724593454106,0.11824347292628795,-0.07868864596169058,0.4518905475924749,-0.3930776950091104,-0.22196833296145055,-0.37878729873932515,-0.28012398550233275,0.5152140702992756,-0.2360818703876991,-0.20234675358880613,0.4932181735656321,0.45594602675687174,0.4066022886888126,-0.2146635874689411,-0.6570981661188571,0.2558367683452443,0.20520206802055085,-0.23885523490506183,-0.15921585807655209,-0.1865279096378995,-0.08333184967579438,-0.11066885216501986,0.5783465926435846,-0.26871310762029904,-0.15496051899051144,0.17860021054563313,0.1921407250717122,0.3184731461128996,0.3950104057319055,-0.44799642115889315,0.46156581136754476,0.2908050598956009,0.5177024438536053,0.26032390161158747,0.4509182623316587,1.0,0.15444725647468738,0.3201843317939811,0.34766773963961334,0.3781258455578875,0.2619596944127541,-0.13598211602664959,0.10463964576713822,0.24000990785987814,-0.4192979391132513,-0.0009029851788862797,-0.24658028772063378,0.18721176624274694,0.06705040553128963,-0.010707290022028346,-0.3379198994803773,0.427475618248321,-0.22682834426391893,0.5003852411620151,0.14043892506756214
Thal_IL_L,0.3156208501290652,0.414880902681203,-0.3944171380628054,0.4221731339206834,-0.08646615133345081,-0.3307455648923917,-0.48625026963773565,-0.295959482728721,0.1107921304496089,-0.37548776992085714,0.10931303943207388,0.5626793046054128,-0.2284881616393015,0.4157877223906255,0.12397967457324688,0.5806959160146883,0.4472338775096626,-0.07306226172347262,0.2772724223346375,0.11944861428877405,-0.3569891669125347,-0.3990682397759946,-0.3084021503777158,0.6223903751873983,0.20735704695654636,-0.06502612684596454,0.1245968051693203,0.5468434700981493,0.08910978293814578,0.3465892406928151,0.46626304566301324,-0.08699661526864942,-0.308285684147392,0.09460760908266079,-0.01782599610686184,0.09171454492322298,0.347010234184162,-0.2980906237856275,-0.4302286896406432,0.5802284055004489,-0.40751182887998355,-0.3474021929473698,-0.3069540222612177,-0.18492946270810917,-0.16666573149779873,0.15444725647468738,1.0,-0.33921376827070154,-0.16665189064625002,-0.4551229378339882,0.057618298549951416,0.27752357104181,0.5592630266025654,0.10782148521858807,0.5069548287828203,0.14155892239133924,0.0575194916218016,-0.22381966477907314,0.4835406332553458,0.5597106203035643,0.2943508196577163,-0.4556220386653134,0.7416401053405175,-0.3644273627395606,-0.34535035471379355
Cerebellum_9_L,-0.6374896208911519,0.004606491608355564,0.9770579497780832,-0.41025296612719936,-0.11978817875239184,0.782239929555642,0.685773099123001,0.7964332810398002,0.2494954192446367,0.740279169345275,0.3968756773732156,-0.32824369472029963,0.5577711028677104,-0.41334504909310216,0.04215787451809693,-0.48463162742613397,-0.8064101197144541,0.36707320386945663,-0.1942898152717226,0.009641725706519434,0.31016703750956426,0.7430822437912218,0.6589787328288865,-0.6360045711289851,-0.440017388950605,0.7638179275440522,0.12337974048983522,-0.406138850161484,0.20273683373262819,-0.3345615096880863,-0.6472963180779062,0.6273580173978659,0.7466123524954537,0.05162152090143097,-0.01862521731531294,0.04649110820142801,0.31820274996358716,0.8496775188309472,0.9265871100468459,-0.5337443588732732,0.4518676630569021,0.9675973715497109,0.7513908006541602,-0.1861481934669504,0.5548741737185178,0.3201843317939811,-0.33921376827070154,1.0,-0.14376873495202705,0.9374505812894985,0.21110643041043206,-0.28640825824088767,0.07164118277468685,0.27039931653192534,-0.40554243712596083,-0.02817819081948404,-0.39612417989360527,0.6526169900151156,-0.5294618006652052,-0.5872601075109967,-0.42738818999671907,0.8736819257997516,-0.3976804172831419,0.2865957317396331,0.8765564896357741
Precuneus_L,-0.3582915843898599,-0.3581636668342108,-0.06739366219587216,-0.07153908537380664,0.4909332976385339,-0.12292802807691208,0.45756114184678154,0.009301948260505705,0.2429745204064108,0.4047990016936008,-0.22846910841319032,-0.13409913583997563,0.5431464597326744,-0.31566736944574203,-0.4959829098782159,-0.36972873801898903,-0.030013098914049473,0.6607027967923098,-0.23148999857474745,-0.036956516137457505,0.8494473182962388,0.4074976203114084,0.1921724700714732,-0.26253116435044227,-0.49511281058033263,-0.17246504783918937,-0.008720834200106787,-0.2711838802558727,-0.46508795766349453,-0.14742380733295113,-0.06801149273836425,-0.49580295160157434,0.3968621617283336,-0.5131257487644276,-0.06829782724258206,0.09140198140324275,-0.3744331404914847,-0.18375910457978067,-0.08722080675258129,-0.5409823244908077,0.6850540802032924,-0.19328386638873127,0.23002998920250742,0.8605791976401279,0.4840396649386321,0.34766773963961334,-0.16665189064625002,-0.14376873495202705,1.0,0.05204161316554699,0.019232212851683302,0.18123869145093982,-0.31427831547603025,0.30027817806413454,-0.617830213126135,-0.25538994912860896,0.09684344476562053,0.13141466980718694,0.04312580999512487,0.0696337513385946,-0.18617437867711015,0.0734266389381381,-0.3096480891735374,0.8529759032342517,-0.23255387358548502
Vermis_10,-0.7653448564358986,-0.22550917357301536,0.954776587068802,-0.5324445794180933,-0.06780960932195788,0.7644431406979326,0.8504171522428423,0.7657658015574492,0.30228421799951377,0.8809994461382737,0.24892536553965325,-0.4002001530734856,0.6580433450164238,-0.5826445416111741,-0.11326543168955149,-0.6607764232549348,-0.8465374631016728,0.526214191767956,-0.3099219774052063,0.0053158167255941465,0.5053733572311719,0.8481531849452211,0.6938719400388713,-0.7651307304042988,-0.5504868622803915,0.6658708044634919,0.09449801317940595,-0.5383768023155002,0.05053493930047622,-0.42276436487719393,-0.7089366427664117,0.43490915365958854,0.8221650319798479,-0.09300425726507507,-0.008496798444915573,0.08494172089104349,0.25678485457251193,0.8588795478956501,0.950187727103306,-0.6984866903603925,0.6496825162026255,0.9167310474825437,0.8628172259139135,0.005997939837567464,0.7024664658831615,0.3781258455578875,-0.4551229378339882,0.9374505812894985,0.05204161316554699,1.0,0.23878882097561493,-0.2662109143967807,-0.044002364315390986,0.26902884327830096,-0.5749652106638521,-0.11259436523641951,-0.35579930201085946,0.7127855120783175,-0.5416964685917707,-0.6713376335314197,-0.536559085093677,0.9480339400358,-0.5371266766938454,0.4911671014640252,0.8020617518761081
SN_pc_L,-0.16477449400379884,-0.12971681130295373,0.23218620143550253,-0.12171673376836296,0.020506634034915833,0.21146322366453196,0.24860475472021812,0.2501961816392318,0.19281123012128235,0.2564258033342266,-0.18805943007217066,0.02592920917977044,0.13677716947877544,-0.23744729962566236,-0.03746435713002979,-0.2237316194335139,-0.17432770199052394,0.20672044251694577,-0.08362986055235859,0.41363672259833817,0.13629073932881663,0.193334639897029,0.13606177383490378,-0.07693217994308969,-0.36911196032778065,0.16632788782480193,0.09275709977054895,-0.17881601578071607,-0.041790973523714366,0.09991540982491669,-0.11900423256991648,-0.06832293806883638,0.29550381911367796,0.03428612727782684,-0.036972145008229436,0.6399041230419693,0.0693085868091276,0.19882551129503992,0.2313242406451419,-0.19033831617120642,0.15151265968992889,0.20947893149814306,0.24850644861973667,0.010546527760112298,0.2856993595706405,0.2619596944127541,0.057618298549951416,0.21110643041043206,0.019232212851683302,0.23878882097561493,1.0,-0.039843335808804135,0.017666746310958638,-0.009102971595024895,-0.19470502478708043,-0.18796473691467988,-0.04967173163990857,0.033486899461733284,0.26784680762158036,-0.04249376077028889,-0.1713463001845213,0.2083116239603257,-0.08151733655885855,0.13896981187557886,0.07901397941916151
Caudate_L,0.08151627365325315,0.08479340730277249,-0.2887861050679607,0.17398469177984063,-0.36770587035116165,-0.2326723084598336,-0.17979752916025918,-0.2177810042315211,0.08446530430761966,-0.17861151821440563,-0.075870410748122,0.34323271620153245,0.19029513201767417,-0.0101369909227148,-0.539088091413315,0.38350099323624137,0.5286404144654027,-0.07383168087040091,0.07265372164295779,0.23595775051881432,0.0328072207870921,-0.14601890868977602,-0.37422998234048727,0.18285985654431194,0.23217462812994225,-0.08426484533145598,0.16530627747224924,0.5710867837519681,-0.4138845553882054,0.16665683654676935,0.40618326215247,-0.12343191512485145,-0.2821604813711678,-0.38379114487512234,0.040133714293751135,0.27325329256144565,0.010073155941037202,-0.19261628344943896,-0.3402918666418607,0.43242550322541756,-0.13712761605161874,-0.2530981515693039,-0.07984141253530717,0.1502267250824738,0.14762025311419366,-0.13598211602664959,0.27752357104181,-0.28640825824088767,0.18123869145093982,-0.2662109143967807,-0.039843335808804135,1.0,0.031172190528166763,0.5009569231338976,0.3019503529970256,0.01550896841807719,0.22764741769154886,0.06898927230139208,0.2897180634155728,0.36174356871020547,0.05395411326913041,-0.258710657046882,0.39427388239524364,-0.05360452252586452,-0.20100164126200523
Thal_PuA_L,0.20052298368798394,0.4034117306113879,0.007271047521116114,0.1900302815424351,-0.1745019771437273,0.06000377803711204,-0.18106845467678162,0.06804657999516084,0.29650560286734057,-0.07047684296788805,0.325712022173437,0.46997458292565064,-0.030001769989011023,0.240315023345393,0.24825899342552038,0.2897001600534943,0.1243762213044021,0.0531758507072079,0.269913536918187,0.01270650828076151,-0.261968582597733,-0.08250786206463051,0.0034985454467935996,0.26650262765277255,0.20655337865552334,0.09169387393157309,0.24998833385957347,0.3488824498462263,0.21517075995265694,0.23859977851148645,0.2029229426127049,0.16235078576067455,-0.07555009318147313,0.1998124170291764,0.06381738624487605,0.011894377605498226,0.655345926022913,0.07161941216373705,-0.018213895886719365,0.35474789406646845,-0.11175264336963411,0.06943624861087608,-0.0514581941622774,-0.2811011172045911,0.026500735060808578,0.10463964576713822,0.5592630266025654,0.07164118277468685,-0.31427831547603025,-0.044002364315390986,0.017666746310958638,0.031172190528166763,1.0,0.17718209085314815,0.41852967612909947,0.18096360986294355,-0.0447976838855254,0.09577267016877601,0.19417646396829807,0.24186045259291664,0.16491184488988053,-0.05035760209323356,0.5576198278292597,-0.28720308311139575,0.0034861612131595653
Temporal_Sup_L,-0.2708094447158839,0.10014744822628584,0.2802479372106673,0.0015303610027630227,-0.2008589392510122,0.23117563111549058,0.3220679659476899,0.3480143181226713,0.3141763706259571,0.3775384283279657,0.25081323013611706,0.23788498647853704,0.7130523549376717,-0.24426522100743203,-0.3989209965797001,-0.011055652990377923,0.002569691235351988,0.3777231680579232,0.16422386514132456,0.028465128231363622,0.3910884288595059,0.40050346790921176,0.1756934412732041,-0.15978501142413976,-0.16090312812744323,0.275743708110413,0.44771724368841664,0.2975161229816316,-0.13629889057578287,0.15301458909699386,0.07395344421982519,0.20957025961061157,0.2898164655444703,-0.3381516288699414,-0.0073402546440304965,0.1859188820133081,0.23539729684532026,0.2104783620478175,0.16796671377160236,-0.025648809427281354,0.3155977893498242,0.2902337359168503,0.38954629072430713,0.2852791129206664,0.4963212264522926,0.24000990785987814,0.10782148521858807,0.27039931653192534,0.30027817806413454,0.26902884327830096,-0.009102971595024895,0.5009569231338976,0.17718209085314815,1.0,-0.06853060153495355,0.05122760065805938,0.032800383985866495,0.49769090020744483,-0.04094396210432596,0.14199480598508282,-0.20317394814085984,0.2466387392066326,0.09919619957876413,0.29777775717678995,0.25262150269050976
ACC_pre_R,0.727137909974715,0.5061945998357978,-0.46643448089273415,0.45709873214319147,-0.3487288483966136,-0.30409575181631254,-0.7941893768945223,-0.37838453926739485,-0.15718610841258387,-0.7590607418734235,0.22058778296998605,0.6156983856599794,-0.591951595486742,0.6205619831287619,0.38654303589061373,0.7859447920584127,0.6623605725697934,-0.677239033593684,0.5116311038281726,0.1991940830363244,-0.8193971008914115,-0.6674350462166287,-0.5472053065066843,0.6854955438338683,0.7587638173175085,-0.22076406322515954,0.11601958008449048,0.7227268532083843,0.2424231371927241,0.5173440763272038,0.6230051217609122,0.11055572785815625,-0.7074766513747636,0.3987541793215456,0.19149377642453166,0.01707878375002012,0.2424433291904087,-0.3184222028801623,-0.4882152334013992,0.908707396866748,-0.8050749547141522,-0.36264497383500494,-0.6436471790222108,-0.48235305054590777,-0.6286188762026331,-0.4192979391132513,0.5069548287828203,-0.40554243712596083,-0.617830213126135,-0.5749652106638521,-0.19470502478708043,0.3019503529970256,0.41852967612909947,-0.06853060153495355,1.0,0.3112060782747515,0.27029477168704913,-0.3488049136398534,0.35231489055127096,0.48167982177258717,0.5913901319414995,-0.5487027432348337,0.6902085522309445,-0.8410804599991725,-0.27035075076102966
Fusiform_R,0.32213983334030033,0.22002022924656447,-0.010316613674860626,0.2648985941979925,-0.24698065727205232,0.0672407231070885,-0.1811171182505861,0.02359342380845856,-0.19491129489578743,-0.16047399455595013,0.2912601781431096,0.3647728513718632,-0.19452486373740083,0.22142269315250646,0.2118991616936917,0.32934715639491396,0.21723562370233665,-0.3332181616984229,0.0765620584279786,0.017171226857647805,-0.31680406585476456,-0.024956011224136893,0.15650447461518308,0.30969294924749363,0.32435915445799973,-0.06766287584221353,0.31286627921417165,0.4105637874591807,0.19938023890746734,0.02428398746530602,0.3842483451154966,0.3986248357415411,-0.24521792070092627,0.16904313733186838,0.12009493424974564,-0.006657051136117358,0.29000680599295736,-0.03408361715041737,0.05752836880886811,0.3338992736719694,-0.28734957068083855,0.07028541082787707,-0.031087508645141582,-0.34008630721227406,-0.17961082354205335,-0.0009029851788862797,0.14155892239133924,-0.02817819081948404,-0.25538994912860896,-0.11259436523641951,-0.18796473691467988,0.01550896841807719,0.18096360986294355,0.05122760065805938,0.3112060782747515,1.0,-0.1352267327629081,0.018939472042457505,0.2758849055523016,0.3192748180022044,0.11321318723568884,0.0993696158377934,0.181182710473434,-0.3472612394246442,0.13829521843278553
Postcentral_L,0.36383710175479805,0.06796912878163598,-0.366636089337884,0.03908260780361643,0.1618169912734687,-0.2081612125367181,-0.29245083482614437,-0.1547185983222092,0.04281275055130991,-0.3379016653887067,-0.021177446237274536,0.2435366004888262,-0.1592941907954765,0.2543118030460938,0.17366373044879976,0.30173578032974746,0.298617217301955,-0.08690234340790638,0.5934711102492033,0.17417411956966117,-0.07738161208838756,-0.27212043575097805,-0.4089706765460558,0.21891949182056006,0.3212078896128992,-0.281326373335251,0.14063396673268524,0.26168023300556026,-0.025980362530185593,0.4339233846319561,0.27661998902571355,-0.3320234840237094,-0.26268107304491084,0.22223078924117334,0.18974794964673028,0.1767987966639206,-0.14856514967595955,-0.3438233929029867,-0.4119029888508171,0.2661153064561363,-0.13250129822732043,-0.4203853371546421,-0.4621727341258996,0.4859542277774127,-0.24117932377593881,-0.24658028772063378,0.0575194916218016,-0.39612417989360527,0.09684344476562053,-0.35579930201085946,-0.04967173163990857,0.22764741769154886,-0.0447976838855254,0.032800383985866495,0.27029477168704913,-0.1352267327629081,1.0,-0.3001934853272056,0.18147406813091774,0.18709821805128551,0.37626277476460834,-0.3762687773971057,0.1617066668469533,-0.11817842576859658,-0.4140857237424345
Thal_IL_R,-0.6070853566272582,-0.11319204620646955,0.6920823852949362,-0.36219046823315004,-0.19980222597110292,0.5175154418361261,0.7040432246387497,0.6055786720501124,0.5783628955745932,0.7413369293151381,0.26288317888687734,-0.03936138160995933,0.6505693357952451,-0.4793866366453631,-0.22260696472983382,-0.44230829241025205,-0.5212499604490822,0.5528421393015478,-0.14904487589115817,0.16225238732894412,0.4403622621314475,0.6897932927387186,0.5546749193363063,-0.6142481154021826,-0.17105077699315455,0.42754420622760075,0.23515681904014873,-0.1962475299496214,-0.05942361200761839,-0.30841066578905624,-0.4569507431127734,0.40399403973015413,0.5197082742335923,-0.1813659440994825,0.21068327441652668,0.11418650221776631,0.3649699047623855,0.6583498045067114,0.6764124090363549,-0.409217367893142,0.5862773667796115,0.6938418708638011,0.7596864792347583,0.0556816146792102,0.7876195408319153,0.18721176624274694,-0.22381966477907314,0.6526169900151156,0.13141466980718694,0.7127855120783175,0.033486899461733284,0.06898927230139208,0.09577267016877601,0.49769090020744483,-0.3488049136398534,0.018939472042457505,-0.3001934853272056,1.0,-0.44453156592014065,-0.4630420234168721,-0.4766129461275149,0.6846872685682469,-0.15711405951609658,0.3975024326445773,0.6905321650771948
OFCpost_L,0.5401707108968662,0.23000270498052142,-0.5146950519602089,0.41423111389737566,-0.02511802535846439,-0.40733710069944323,-0.4192631550944861,-0.29989653471856065,-0.0813291433586768,-0.41894500534953816,-0.02725704252166993,0.4806764083240281,-0.23712459207902292,0.2569088535721579,-0.05236967670288693,0.4841990551311441,0.634206495205101,-0.27306260742258087,0.11090225211650456,0.10960426410105413,-0.23120885233743171,-0.378833166879045,-0.39701498083600406,0.6769339672996472,0.17717941561203143,-0.39148312317729145,0.12900451449753678,0.43605617797203383,-0.11643626291783031,0.2219370378140839,0.752003581800433,-0.25796401592861273,-0.4074050260250171,-0.02680191839885543,0.008943401789274358,0.4105886239458048,0.08350660607870256,-0.46611882496779417,-0.5073573074557091,0.4831770614385236,-0.34451663780689384,-0.4738736598268511,-0.3939069986455508,0.004328040933040265,-0.23680562579896916,0.06705040553128963,0.4835406332553458,-0.5294618006652052,0.04312580999512487,-0.5416964685917707,0.26784680762158036,0.2897180634155728,0.19417646396829807,-0.04094396210432596,0.35231489055127096,0.2758849055523016,0.18147406813091774,-0.44453156592014065,1.0,0.7270522304354754,0.31700048229976924,-0.481336437662596,0.462065133491607,-0.24503866405646274,-0.5035695878800234
ParaHippocampal_L,0.5939034606940594,0.4104979112993667,-0.5917675041119174,0.5867595364276365,0.028854882891554634,-0.45827117636731707,-0.5711342007975412,-0.41370622249522493,-0.18542001148448048,-0.5399424069228593,0.046946611286822426,0.5544386487666986,-0.2309402162208954,0.44977606347647925,0.005493584806543572,0.6547653393681571,0.7222314172014292,-0.3007383169449423,0.2616469267019919,0.010185878648875255,-0.2790258044865892,-0.4499345411288633,-0.435208493343454,0.7941499762633429,0.2704018693205371,-0.2917942893023421,0.23181791369910854,0.6118474677578067,-0.04054890771145072,0.485754861548763,0.8147986967600763,-0.1843646791448963,-0.4616310854211661,-0.02024446567920439,-0.1617524700450942,0.19808047417885688,-0.05632733891174418,-0.5723457150868749,-0.6606414200188176,0.6129297450273136,-0.4619873191397218,-0.5718596366984594,-0.5033407861488459,0.014816960461460084,-0.3737838686687652,-0.010707290022028346,0.5597106203035643,-0.5872601075109967,0.0696337513385946,-0.6713376335314197,-0.04249376077028889,0.36174356871020547,0.24186045259291664,0.14199480598508282,0.48167982177258717,0.3192748180022044,0.18709821805128551,-0.4630420234168721,0.7270522304354754,1.0,0.4243787487699255,-0.6238176905740794,0.5874790383064965,-0.28930044421986817,-0.5016462516598817
Frontal_Sup_2_R,0.6770957232470746,0.5185324230209002,-0.46297307778646685,0.32032184211438025,0.32180017627039686,-0.3221392805214531,-0.6363063018113109,-0.2658175931649489,-0.0649082042446944,-0.6516459468670563,0.20590570417607537,0.4729705884524692,-0.4654227010350062,0.7987625535069821,0.44390575543476446,0.6166463139506041,0.48549675237953505,-0.43832027653644623,0.46296221134358595,0.19547601177882284,-0.48502722440782364,-0.4672720046873776,-0.42965705138921284,0.5512135721623089,0.5770069000293057,-0.21224488110396222,0.018313988274428976,0.39675056928143254,0.32013098328927114,0.35801378003378653,0.42272517513965824,-0.042639046608230854,-0.48510369949119064,0.4263336657377947,0.2438190144212662,-0.01810971732455518,-0.03479546835745217,-0.5089137156455645,-0.5492957129916509,0.5674396305760101,-0.519084759177026,-0.407214127098482,-0.7232526588174266,-0.10670902766292836,-0.5820635845660765,-0.3379198994803773,0.2943508196577163,-0.42738818999671907,-0.18617437867711015,-0.536559085093677,-0.1713463001845213,0.05395411326913041,0.16491184488988053,-0.20317394814085984,0.5913901319414995,0.11321318723568884,0.37626277476460834,-0.4766129461275149,0.31700048229976924,0.4243787487699255,1.0,-0.5504445115596014,0.418881018331809,-0.4866742897326495,-0.34520200998453376
Cerebellum_6_R,-0.732914997566712,-0.30505682481365975,0.9042984560582847,-0.4836350336705953,-0.10778997885257433,0.7549857720416128,0.8492283779891143,0.7074218519908213,0.24463491573172644,0.8692369431645378,0.2072436367796335,-0.3472408326334765,0.5982877262801901,-0.5959341981381181,-0.10796661304900716,-0.644530020672156,-0.7746240846830941,0.5022556270103137,-0.3324741126051034,-0.004568754605424106,0.49600608280119146,0.8446781622197641,0.7468288020906536,-0.7239566622240101,-0.5348235829572857,0.5815103971114213,0.11734446160776182,-0.4875312774917817,0.018864771802014277,-0.4181093715536243,-0.6324694828293708,0.41178789911260977,0.7864507604069605,-0.10498206824516411,0.0021994484432787927,0.06488577942034973,0.288160945586228,0.8334858479658129,0.9620607890456745,-0.6872922111934385,0.6484398239341252,0.8669820452187047,0.8714990129025589,0.008298209308079004,0.679295875909582,0.427475618248321,-0.4556220386653134,0.8736819257997516,0.0734266389381381,0.9480339400358,0.2083116239603257,-0.258710657046882,-0.05035760209323356,0.2466387392066326,-0.5487027432348337,0.0993696158377934,-0.3762687773971057,0.6846872685682469,-0.481336437662596,-0.6238176905740794,-0.5504445115596014,1.0,-0.5607631019497191,0.49043191921618523,0.7642568879416185
