,Supp_Motor_Area_L,Calcarine_R,Temporal_Pole_Mid_L,Precentral_L,Vermis_1_2,Occipital_Sup_L,Thal_PuA_R,Parietal_Inf_L,VTA_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Precuneus_L,Temporal_Inf_R,Thal_AV_L,OFClat_R,Supp_Motor_Area_R,Cerebellum_8_L,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Sup_L,SN_pr_R,Frontal_Med_Orb_L,Frontal_Sup_2_L,Cerebellum_Crus1_R,Thal_AV_R,Thal_PuL_R,Red_N_L,Occipital_Sup_R,Rolandic_Oper_R,SupraMarginal_L,Cerebellum_4_5_L,Pallidum_R,Putamen_R,Precentral_R,Parietal_Inf_R,ACC_pre_L,OFCmed_R,Raphe_D,Thal_IL_L,Thal_LP_R,OFCant_L,ACC_sub_L,Rolandic_Oper_L,Frontal_Inf_Orb_2_L,Thal_VA_R,SupraMarginal_R,Cerebellum_8_R,Thal_PuM_L,OFCpost_L,ACC_sup_L,Cerebellum_6_L,Pallidum_L,Vermis_8,Postcentral_L,Olfactory_L,Lingual_R,Cerebellum_3_R,Cuneus_L,Frontal_Med_Orb_R,Thal_VL_R,Thal_IL_R,VTA_L,Frontal_Inf_Oper_R,Raphe_M,N_Acc_L,Vermis_10,Cuneus_R,Cerebellum_Crus2_R,Amygdala_L,SN_pc_R,Frontal_Inf_Tri_L,Parietal_Sup_L,Occipital_Inf_L,Paracentral_Lobule_R,OFCant_R,Frontal_Sup_2_R,Heschl_R,Vermis_9,ACC_sup_R,Thal_MDm_R,Thal_PuL_L,Temporal_Pole_Mid_R,Cingulate_Post_L,Temporal_Sup_R,Thal_VL_L,OFClat_L,ACC_pre_R,Occipital_Mid_R,Cerebellum_6_R,Cerebellum_3_L,SN_pr_L,Frontal_Sup_Medial_R,Angular_L,Cerebellum_9_R,ACC_sub_R,Frontal_Inf_Orb_2_R,Fusiform_R,Parietal_Sup_R,Thal_MDm_L,Red_N_R,Thal_LP_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Occipital_Inf_R,Thal_MGN_R,Rectus_R,Cingulate_Mid_L,Vermis_7,N_Acc_R,Thal_VA_L
Postcentral_L,0.7208814155613026,0.5077744210987454,-0.0015958747481069602,0.9367179750333493,-0.19277564396526126,-0.18687438180044352,-0.10623869413481057,0.9214271543269884,-0.387379519230749,0.7606260953670884,-0.2584823733772709,0.8244298119751503,-0.2909500929315929,0.37992837649877687,-0.15003911108577925,0.7773034956416909,0.02088217629548565,-0.13737136622226315,-0.4636762376224466,0.4757798504413125,0.2374753903496585,-0.4275985050259162,0.316811105485321,0.1373054591610816,0.16334284171029334,-0.6227355432148665,0.4044656083565072,-0.10702048703520925,0.3348917998751723,0.8785436811135573,-0.03654713828052719,-0.1254153223007922,-0.024774173230929966,0.7003396637322081,0.6854016970923359,-0.27670470841443134,-0.23366795414194813,-0.16795561226135994,0.20388231446852112,-0.16277090240833494,-0.4083005991934714,-0.3568318181697307,-0.06292540350324421,-0.10972653990515359,-0.584136490377966,0.6962581314970747,-0.08788729239508418,0.037516963209534,0.10536177790228572,0.05871254880834729,0.02603059809337343,0.04238964803513667,-0.36266009075069605,1.0,0.2854491512869948,0.42987755685503515,0.6413732428269481,0.6706041297763049,-0.5281204104645277,0.4598015453725787,0.5056945918936864,0.22129859918304098,0.16854575926169615,-0.3004187306494683,-0.2635596934968549,0.2594095378331476,0.6062295214385924,-0.09990918649212369,0.2745702400375329,0.23217016347159972,0.38826631243422555,0.6297164146284614,0.017227656384986346,0.7848862043275397,-0.31557916312025686,0.6687796826316923,-0.11498125302283797,0.2422497804153937,0.48810291254057037,0.46719331919913215,-0.07011095482310699,-0.009774086488739234,0.3920282845951471,0.19772537774042803,0.5039792477499255,-0.3913235356470684,0.13321976292119853,0.2133920802315468,0.15796201856223843,0.041236153618267976,-0.1410346226177113,0.08199140761167721,0.8065130271801606,0.0073420228084568745,-0.5997658207443718,-0.30225100637587565,0.4991149024197941,0.5765042407030541,0.5954199914565489,0.4718985547366058,-0.7281853704564327,0.4494700559852735,0.515439796631007,0.5509241833931066,0.5897294043219429,0.09844762228868827,0.6442680704871974,0.37664828987143806,-0.36518289325703496,-0.5653640052789579
Olfactory_L,0.33715108957507167,0.2729624245645437,-0.0662937580345613,0.22782181962272446,0.2787529953177777,-0.10994366417028158,0.22087425807403577,0.1445859018823373,0.45793553559668376,0.4084976970425152,0.02846608011031243,0.3577226888043668,0.08126607724121956,0.2974220365254431,-0.11887475248373401,0.3317239796185695,0.4791155664700072,0.5262648556687929,0.17639726336493472,0.4275903211429814,0.2803957478851724,0.0901885150858764,0.6299074779330994,0.19020358143933166,0.20745854904152253,0.06430509907953473,0.46969124743897217,0.0513900998455766,0.5910483217161792,0.3027714421131234,0.1789426564105092,0.5098726670466958,0.6321443080772923,0.3753572103296098,0.16468739642828897,0.22859381417409946,0.26940428221557816,0.4855764760276973,0.3187105259454938,0.4275125252272303,0.07494847780920538,0.45645878887053254,0.40058290833913773,0.5338814121348614,0.24607920555872798,0.38178951478528333,0.3405361252177422,0.429220622137201,0.4644413033120143,0.5796788877177711,0.35452169619457863,0.6479402055866195,-0.006447889620810706,0.2854491512869948,1.0,0.19289873160784,0.31959299071443104,0.31030342483839285,0.022298281893469815,0.506555211013458,0.18389519671931692,0.18558323063627444,0.5656525143973204,0.3241824790695887,0.5680997983536535,0.2501888505223609,0.19375486878573703,0.13109796871495955,0.4075795382572312,0.5954599996754945,0.6441933860760614,0.042877888717874776,0.17341764022097295,0.21073685138202006,0.140869285811372,0.5894685830892095,0.44419468641780263,0.3655296585169756,0.41887589812311227,0.49579736570354455,-0.019454159861718473,-0.17032317984323078,0.3614659052189948,0.6247239623316448,0.5052219549258932,0.20394246738505575,0.47533496732583935,0.1770333478315279,0.18718565875960844,0.055808026291211704,0.4059263681644624,0.613298501136389,0.16185389833591876,0.36353402550182007,0.16930468240052407,0.4117487969031925,0.5110834846319379,0.12025868193524823,0.26553567094973474,0.42749441388571663,0.08828158378915558,0.7395829971036579,0.4623985056464345,0.1408003883083667,0.22980687676242836,0.4664407226682961,0.5293126498254347,0.08252995471942345,0.3534291085061721,0.3435422784221707
Lingual_R,0.29292833931414014,0.756540501151414,0.5783162855932031,0.39779058171930076,0.2487102111910649,0.24927349704745144,-0.3465477055637408,0.357053133305523,-0.07973706836202689,0.3170259186120694,0.4309101361440649,0.43993243090464107,-0.16111486759629384,0.0986393865828811,-0.3903168644843542,0.37087227577363596,0.49040979737955154,0.024783971393879008,-0.46483415562860303,0.5354129847315793,-0.015294298592431841,-0.20342926854248608,0.21855594030900183,0.15725424984069764,0.2618827096399771,-0.4622525346287579,0.25308871111094117,-0.15720883378807135,0.3550539139633775,0.6217337318256971,0.5149015997104615,-0.25464539546646137,0.07160627049801,0.5919482244175627,0.34287328350333657,-0.19868733539097755,-0.2634475686557969,-0.17269692826474956,0.39301508363484006,-0.12058083161084548,-0.32758296030002393,-0.06863870653315848,0.3039023654289587,0.05820121966880695,-0.3548497041768551,0.4439009765998089,0.32338219355105247,-0.07632388255044681,0.0468866229665791,0.15784755767838504,0.6912139146835754,0.004608461459791406,-0.0001042243300035228,0.42987755685503515,0.19289873160784,1.0,0.6747104832563513,0.5773656739301232,-0.31155197837025544,0.47533213754001025,0.5028870753407907,0.29710482198888555,0.3539241613738492,-0.014007387060172514,-0.13755686810480514,0.7014503353430075,0.5623810146835423,0.208543541292095,0.1550820387225414,0.05770324811416253,0.3402149807631387,0.215685881602663,0.5025602577125661,0.30802194808413386,-0.3311788663960353,0.40026837597777526,0.22494282252590497,0.5333293409699833,0.1795919814225199,0.24587848245877084,-0.011874528540533428,0.20857801542591362,0.5076686669466903,0.2568806744745067,0.3891381195731114,-0.21975742468003628,-0.005181751988911281,0.4520201844675548,0.4450127225083791,0.5311334851646924,-0.034708849448463384,0.0017962740405776485,0.4349182683039751,0.4956322188536679,-0.30924842005041636,-0.24254397150309615,0.537416856025031,0.21777489580017412,0.4126581597067542,0.36803536919060625,-0.2920346573378736,0.280701747884996,0.4287846208372419,0.5613658090797512,0.3734137693032204,-0.25017791174685133,0.4925685786595338,0.8106846786893707,-0.3984499442366693,-0.19441623978141834
Cerebellum_3_R,0.4821073142289071,0.5204239595814045,0.3561065423078912,0.610056795016468,0.24561490542286052,0.1766354001560647,-0.11731476760958898,0.5226157448010432,-0.1604994655209608,0.5498639843994099,0.14778266237966695,0.557162655844755,-0.1399407628099274,0.3014970108715006,-0.2786732159296107,0.5298178794780314,0.4131367610494899,0.10627310169720132,-0.36321997377751636,0.4938619130146315,0.17707485500682185,-0.19706258101649665,0.38868215522425426,0.25401817034638086,0.18415973981253342,-0.4400822858673062,0.6091303031386955,-0.13540773495625788,0.41548358642886574,0.631199014827374,0.2925493609687332,-0.07678642116837359,0.045325377111999014,0.6254303476821322,0.4323968399902891,-0.03828626816556683,-0.4006578626830808,0.0024007131059826307,0.4342893627920941,0.018972569378235642,-0.25122513675623587,-0.16509030858359763,0.10565349594334161,0.09318145095191549,-0.3119285730295844,0.5159223525286082,0.35959481344753763,0.14247205263113893,0.2870055918234174,0.157975769400812,0.43989913621036686,0.13832128999866725,-0.21599464805918284,0.6413732428269481,0.31959299071443104,0.6747104832563513,1.0,0.52726825058956,-0.2826067554216124,0.6172836971784637,0.5213304244211353,0.4070846917159097,0.3149303846599454,0.07380569922463602,-0.12163493045697787,0.615935933358865,0.546660239671785,0.22913434943970185,0.2643019317174541,0.3458571550455287,0.41232194614190476,0.3532619154320931,0.30566453407102284,0.40136715513485044,-0.3152647538600248,0.5718859102302347,0.17729824820134252,0.5612447050152062,0.3563704077632818,0.41762272790062444,0.1197184079976134,0.2738538896808421,0.42023559895442353,0.3572998070115615,0.5179040259812411,-0.3409230943701305,0.15082933092047365,0.34006820767453283,0.3521457311367554,0.305649787109568,0.16930231755412412,0.1686422654412293,0.5060995430241918,0.4437753608734305,-0.3177655731364389,-0.03206353642485274,0.6543705797552648,0.383734185386434,0.5939647474929655,0.6458700890569722,-0.43354851116472376,0.4155569280768713,0.4081000381987169,0.6868624827212865,0.5048026653376312,-0.08823105068317906,0.5631823877413551,0.7069838744419565,-0.2059546260055537,-0.2656040169676534
Cuneus_L,0.39498312488717124,0.6455864745747875,0.1991813169536313,0.5164131409574749,-0.15594479062178548,-0.10835883754081045,-0.34781640662112073,0.7253246999492174,-0.3365944923444693,0.7338989523338677,-0.04447818915708215,0.860576410739669,-0.4231714555391915,0.19092119889418774,-0.5214903907689645,0.41904095163017585,0.23696657214796027,-0.24835871399637674,-0.5949607612449531,0.26578353572437075,0.08465568663714948,-0.37115212495230726,0.08182568013357748,0.0003351615577469002,0.11176918365586737,-0.7126302059625481,0.4222225729096092,-0.221289573243782,0.13642034384229762,0.7652345308215726,-0.09560760855206916,-0.1689550567758044,-0.05647417555011837,0.6220856617868923,0.8193186191938829,-0.5216643962525069,-0.20506020823816898,-0.19083772015916686,0.30159090404312194,-0.12301692797996494,-0.4942990935919175,-0.27550786017088613,-0.1195477402998823,-0.09232237454777638,-0.5973902954163205,0.7782393878696363,0.0020818207211276405,0.03225493133864684,0.14618453104529738,-0.05321779704834075,0.1960049379697343,0.12718191645806007,-0.4570936582319079,0.6706041297763049,0.31030342483839285,0.5773656739301232,0.52726825058956,1.0,-0.5152195060752365,0.518490783670471,0.6447264670486822,0.25772238732587494,0.1502118605850485,-0.24630231306374892,-0.08644232660848508,0.3172794251799232,0.8028470209927426,-0.1772254072871876,0.20224468886938696,0.13843313940791552,0.174206491334897,0.6724692915596818,0.22235264929065116,0.7139578203047661,-0.3599366300280523,0.47441723210552567,-0.11648143519380838,0.4207948037150076,0.13719844179800353,0.5157840819275211,-0.13444908753376966,-0.1418222489282163,0.19366654770946715,0.14500094629469462,0.5510860119421486,-0.3966020141697541,-0.1680184283933941,0.43160133319872823,0.07340996869765841,-0.01780012881528728,-0.03162896804269503,0.11885713156578154,0.894015307208798,0.08580975007061035,-0.5562595546424265,-0.33103849991495266,0.5491501393933073,0.5525368760423208,0.695998128272227,0.5913960446798532,-0.6011044219687357,0.2941345361716705,0.23675118883011162,0.6969563456540518,0.5661855761341652,0.04010445493155363,0.4752895297625369,0.40580206547853037,-0.4292292370584494,-0.4805993652084398
Frontal_Med_Orb_R,-0.576364874824744,-0.37894622227508334,-0.1173954031408286,-0.546107994564302,0.3093861536876828,-0.10032704603068449,0.17912722149763124,-0.5790653089438683,0.502647775221833,-0.5233396428593284,-0.1178620506332782,-0.4126230141932359,0.30933366606454177,-0.21799583292984986,0.244457991413146,-0.5019558005315148,-0.11972075019300012,0.27295533651283865,0.3888372984665703,-0.07238557522535027,-0.05251966098206972,0.9348671307702084,0.29461136126647114,-0.012187527645681748,0.08109054288475274,0.5746671639812635,-0.1980101102732874,0.029713628947531025,-0.07220849243484558,-0.43587029641140934,0.18635937889765558,0.2089263855817331,0.2032095485246694,-0.5444762505550662,-0.5039821870592766,0.6711257490490924,0.3131258289302276,0.32074410628211164,0.017243928153147334,0.30838123683519436,0.8572715080843418,0.6991313320443732,0.3506285784724364,0.40525478670875303,0.7054071164980633,-0.46412192848363915,0.07563074723114711,-0.02099517627477343,-0.04852863536194893,0.3736289465913043,0.07828129875222449,0.028793071825112784,0.20950575729844814,-0.5281204104645277,0.022298281893469815,-0.31155197837025544,-0.2826067554216124,-0.5152195060752365,1.0,-0.11891667668520312,-0.37007628773403556,-0.11852720002442775,-0.012766517560298686,0.4402092969702002,0.46210390731979295,-0.202393490469496,-0.5057267226671431,0.07497399538027914,-0.1107981939093287,0.034017895771793545,-0.007007828688033814,-0.39850474002076947,-0.12254610870482269,-0.5267443258248838,0.582215174363361,-0.24323867706673638,0.4188771367716515,-0.2215852736448412,-0.3460019995621129,-0.32291343314817855,0.1818352304076924,0.1832645564943466,-0.020266514214317893,0.0983369646563768,-0.2818167251927405,0.6148659117511083,0.22935941666106646,-0.1936147651540173,-0.13613248804057293,0.07414099382374968,0.3549267996208804,0.19850075695776884,-0.5232931549974955,-0.04422679440640549,0.898705117684181,0.6308916904634395,-0.16818970515616719,-0.3073178299240694,-0.5144954370081842,-0.3087841798694514,0.6684687015207791,-0.0985066615085617,-0.059237208514456734,-0.25040421068916013,-0.4035620952152737,0.04455106030262768,-0.15329567561933796,-0.23650827627629717,0.5200419756462805,0.7342664211447997
Thal_VL_R,0.3243685403839214,0.5351587870775566,0.29357381597984067,0.29386161155057966,0.48512752324436864,0.10683719847435964,0.14360056757289985,0.3478928189970209,0.07782313368877267,0.5291095628160627,0.14304522563368932,0.5388006483999032,-0.04934038923896248,0.6623627737250802,-0.29535948499867976,0.3840051985400184,0.45818035279704483,0.29245447712187134,-0.07416484122886743,0.3723063612937209,0.33688607225785633,-0.06825524998037098,0.495605213363489,0.05641723360922532,0.5399465568411166,-0.16775917040293178,0.4961377321593767,-0.2195509947318005,0.4399691755547858,0.48667763052416435,0.11619060263429168,0.26485714805386246,0.31950459451055113,0.54960959765329,0.48269017685073407,0.16810522443874018,-0.19514827930480919,-0.10730512004645291,0.8084621874947683,0.11308257543665816,-0.10649791061369782,0.09413671570048893,0.3430660290944957,0.33355746439896256,0.06536302518834576,0.6409898871223714,0.29224872974707344,0.4574461571988229,0.4964960592431264,0.38386901638609017,0.33780414668440045,0.5253326931487261,-0.13520192213770776,0.4598015453725787,0.506555211013458,0.47533213754001025,0.6172836971784637,0.518490783670471,-0.11891667668520312,1.0,0.5939345432506974,0.3699293623867571,0.4416715239485497,0.3433856746397924,0.3005102676646514,0.5337254541271768,0.5222946397659927,-0.03479565628924105,0.47168904394681854,0.167982311385745,0.4729718640328307,0.26059705049480325,0.2888554111293091,0.4857280740983977,-0.1325053214651956,0.6220958397043238,0.235288174644527,0.4667693266357241,0.5038705451252918,0.6451907810809369,0.13956319767972641,0.10158917502468336,0.35338635539238233,0.4726068783335007,0.7803169825939703,-0.20075288135840622,0.448947602265178,0.3700161909472812,0.2684932669159091,0.10878109919621397,0.36219800468279795,0.4922896325801243,0.414230125667123,0.4481235215902811,-0.09255973945853489,0.209821590378792,0.5462896749324782,0.2987712773461356,0.6608568431044113,0.3903536121765149,-0.26455542033815754,0.5465595176389659,0.32569750571982076,0.3509735153579365,0.40746952157968264,0.18625802189500748,0.4861410624112663,0.25034429930486296,0.0882996038591263,0.09435111064506808
Thal_IL_R,0.3988462902671638,0.6565035205769842,0.2919306415088187,0.39425752813125586,-0.029631676067425547,0.19239488946938021,-0.10385446245379736,0.5504548097373889,-0.4574141509409068,0.5155829258534549,0.2869961734571567,0.5416833722040383,0.03411433615611033,0.2663542129071182,-0.5869858039007698,0.4240820613704753,0.41025784097551327,-0.14433944182659184,-0.50044782831507,0.2729396250447999,-0.017177349864513657,-0.2722967324359971,0.1515649577787943,0.3312099128176453,0.2958798851492264,-0.5171479064453465,0.47232828896616363,-0.19060816601909827,0.1656527603767338,0.5791966680487548,-0.11615575974872917,-0.2884858008873167,-0.2173831274313114,0.4168970535947719,0.5116527337653778,-0.3313535223279984,-0.5808655404312512,-0.4136573038116457,0.6686342240672991,-0.24565256806967523,-0.5092507173434963,-0.3895661279969373,-0.030843833376879643,-0.2846250597484798,-0.47628112807354694,0.6125714622318459,0.3766668573966346,0.10954549276615583,0.0750954181413638,-0.029849220411464674,0.2484863446249839,0.08969024939350204,-0.15202567862554445,0.5056945918936864,0.18389519671931692,0.5028870753407907,0.5213304244211353,0.6447264670486822,-0.37007628773403556,0.5939345432506974,1.0,0.28514470170905315,0.24152777122437183,0.02551429950479538,-0.25296592062046785,0.5868782256320656,0.7136057490843913,0.22219763109403176,0.33121594482227895,-0.06986026198303845,0.01894162798379608,0.34748430521307583,0.4309259330753095,0.5377373678906985,-0.6128514848176643,0.41399314802436776,0.11502809205410117,0.654549110263303,0.22630990237821408,0.6964288969174212,0.06275876130823069,0.4043714755012507,0.23483908217378371,0.24417078328499942,0.31729637747144257,-0.6539588991976488,-0.00993228638128716,0.24283245877637052,0.3701774581757688,-0.08168684619071909,-0.06855177867947752,0.1534355046698359,0.577178253588706,0.39105924354249144,-0.44529809156083033,-0.2797024369660488,0.2684992034404828,0.3275702881664672,0.8288945578274874,0.36728279355180343,-0.5691765460461006,0.2531453177370907,0.1364227536495634,0.5001559986123015,0.645414654017257,-0.21604573584459447,0.37381363019710506,0.40751434728988234,-0.26008991082867566,-0.4691145959070949
VTA_L,0.2422549513004183,0.22438961877512328,0.20287631175164478,0.18590891008340052,0.20115653045277263,0.09681522726273675,-0.06202814067478063,0.16067038002850975,-0.05236929521338149,0.33532859392908504,0.17717477869460277,0.23072543991261255,-0.04754167487854742,0.1289305303471017,-0.2055478782563079,0.22838688256067174,0.24621249856616434,0.14277385032862755,-0.16809814291661482,0.1968241602909721,0.2254340925110481,-0.1792770835527153,0.1575724581860671,0.07923947546183703,0.18555955101289048,-0.21352072949502338,0.46077524370149175,-0.15648674365079537,0.2520728948585504,0.2072075710028194,0.12532154595231235,0.03363710719264198,0.1141474498929376,0.2973885512568275,0.2087554686588936,0.007611438191896538,-0.27450851663990244,-0.01054579231800032,0.3427567672569244,0.047640482008922805,-0.13794196004723996,-0.19011536199276396,0.05257278320532048,0.23607837482232813,-0.030057937224682522,0.2840436976153006,0.19839636463100743,0.10097259002844948,0.14535650961802415,0.13858224425409763,0.19209046256534576,0.1933353708527414,-0.07338696619384304,0.22129859918304098,0.18558323063627444,0.29710482198888555,0.4070846917159097,0.25772238732587494,-0.11852720002442775,0.3699293623867571,0.28514470170905315,1.0,0.23452386166994493,0.039108489853933066,0.01617880737807516,0.19485167002933448,0.2824856436670564,0.06422863985360837,0.025325968037948562,0.19431483495195953,0.23924238697895706,0.1490211790621808,0.2661483830119237,0.19898881973055277,-0.10019518040804623,0.2655172785216658,0.16605964450606914,0.20692287188167324,0.23799454493526784,0.22378689575133234,-0.041207851510886885,0.0706876806135654,0.11816545088336129,0.24367885065326814,0.22611081345511072,-0.18564296234925723,0.10774955768813489,0.1756169089271254,0.12540009415813155,0.0734889832583329,0.49820946763187035,0.17649696313668145,0.2033018606180898,0.2237919365055455,-0.10666672934066011,0.054091360920674104,0.25641804965916665,0.14243431527198055,0.330384708663682,0.34517463852628744,-0.13057799245175306,0.23251858967473496,0.1557396079994659,0.2620510901111748,0.16090850295795164,-0.1522781673028458,0.22235681706872346,0.22091146885076718,0.005730227359765139,-0.03251927854003768
Frontal_Inf_Oper_R,0.48230149575998577,0.5036757602208498,0.11734976289166017,0.23773746593390963,0.38157072277003085,0.15309837259163733,0.29355059051278515,0.023138398702722548,0.35012728657360137,0.36142456934241396,0.35285870881257236,0.20568366311286332,0.4688578402960691,0.2850934490125064,0.09489566924823267,0.4093752972793239,0.5754306717003351,0.7759804910508079,0.16232164159166446,0.5823467643616809,0.2706252209193578,-0.031033270508452667,0.6393836385134233,0.46706729803843994,0.2087246147545172,0.13198362559084564,0.41077892896321133,0.1183162174349126,0.8659738296694194,0.2506074961137277,0.3869198537839944,0.43139144983939837,0.616066192937752,0.49107306631539255,-0.021323718580539327,0.3097860345096506,0.005023259219709567,0.32014917695767997,0.3654007904501044,0.34757052328949783,0.1265257158023356,0.1891341449446686,0.5404525888290613,0.445541603401772,0.2331654687188874,0.4233016081740625,0.5511734126853867,0.3117919075342459,0.3695317129971419,0.5946211651517318,0.525152081749083,0.6119623862559479,0.3476808533076978,0.16854575926169615,0.5656525143973204,0.3539241613738492,0.3149303846599454,0.1502118605850485,-0.012766517560298686,0.4416715239485497,0.24152777122437183,0.23452386166994493,1.0,0.3923199905942934,0.28270665710198206,0.531857364014184,0.2945412698936232,0.40083003045972815,0.5157739592074565,0.3494617931630697,0.5971612793688743,-0.15792798108699488,0.3105810436610723,0.06478489772601473,-0.08617904834753047,0.6077090718216961,0.6864265600972368,0.45647540958636085,0.5659521778745089,0.4226740938562428,0.10182319501035124,0.1700265027640795,0.606370714366618,0.8347881272099192,0.3334324644741916,0.10425263983320662,0.53640251544811,0.0784764397359295,0.5976389936735893,0.25611653880075436,0.37453382616565417,0.6838843208459517,-0.055241617478761024,0.6079902559916727,0.17520432183166326,0.4041786473845117,0.4482514652446876,-0.09081304132906932,0.2685853228683382,0.17835433969369843,0.153501283786069,0.7101532413884323,0.5019755636666885,-0.06892385241576525,0.1618343432727897,0.2708761193159262,0.6251225848620745,0.20635113625987844,0.43229653470759877,0.26576977892070003
Raphe_M,-0.10914000781233961,0.055985949573714555,0.052691906709332326,-0.2801453702749125,0.6552286134112435,0.11602188546601427,0.36136218387112023,-0.41122882450420933,0.4118798634473552,-0.1767796716160483,0.32162421911739775,-0.250335938754604,0.49282304837899016,0.15805256985312094,-0.061393378747763565,-0.13076029163033195,0.35443004242676945,0.5183945127741814,0.3363340003222325,0.12277649299698107,0.04594321068304177,0.3986484216300615,0.3996661980376307,0.2085733296744343,0.29125631535300456,0.4875429068421053,0.2679349869799661,0.12311564126990078,0.26595881128698207,-0.22547798133062186,0.28550129265011664,0.3806465858861776,0.34299284749333997,-0.1223927454351825,-0.3858574060275151,0.4313262539294112,-0.06172127363862902,0.3159773100910216,0.44387686007698063,0.40071407880352544,0.3766862773902836,0.476795090050221,0.3789698306135113,0.396896080769418,0.6426330845350646,-0.1527539115030155,0.5299781316039335,0.32121613572894087,0.30475113928043623,0.32699514024629006,0.3257655762350009,0.4299075106966767,0.350601260452763,-0.3004187306494683,0.3241824790695887,-0.014007387060172514,0.07380569922463602,-0.24630231306374892,0.4402092969702002,0.3433856746397924,0.02551429950479538,0.039108489853933066,0.3923199905942934,1.0,0.4439505541390896,0.2772103022877819,-0.1607543402402727,0.2909905083258451,0.19053810157450832,0.03609230280285491,0.22015251513816628,-0.3962205893843184,0.20319118318325202,-0.3449279721108937,0.1885812680755389,0.08803485477919397,0.5205557234792804,0.2479355933291769,0.09900831167157753,0.05313858878905728,0.11797128832485132,0.2122166801240066,0.22114047896187677,0.4270328156159214,0.07092617718425046,0.19495612965557318,0.3385527106106891,-0.13673976585495917,0.2706391738724679,0.19484258228224458,0.48623686650990194,0.43483996863902474,-0.41622731338509256,0.44150267466607573,0.5578675028098875,0.5482027368643125,0.10397462080901977,-0.2564829706741185,-0.0339460358260977,-0.02620123276688339,0.4817018935900324,0.2908954007035046,0.057091872913058075,-0.263333402927012,-0.24096884838496302,0.13453644265139697,0.12964544329993197,-0.020443348804246992,0.547895126455579,0.6052519432787843
N_Acc_L,-0.1806011445623988,-0.10006750289721086,0.044612299837416526,-0.3505742698952721,0.43380222720426975,-0.08707207400803561,0.37322185458423335,-0.34776969921572426,0.7168532747173147,-0.005161068784121213,-0.04699995016971634,-0.0320097364854833,0.08883378901465461,0.23245028029433082,0.10549841109795105,-0.1637584338664598,0.24092531562310313,0.527331121466111,0.5234452307292187,0.10395229983078504,0.4188847529137558,0.4434670795805068,0.48636267435488256,-0.14522372650379767,0.23364009578833306,0.5214743855499392,0.07014929914763877,-0.03700438067419098,0.316771448424756,-0.18399018826213723,0.15284379853359226,0.6873634781725548,0.7379233718909638,-0.0143687930392161,-0.09376188814697639,0.5383074914327258,0.5727813896821354,0.374639006143227,0.20694777204014436,0.45368777697245133,0.5013390712858502,0.7129249732684164,0.5392136424789357,0.7809730118983526,0.6682750829195909,0.01509361087232621,0.08264914909079991,0.4374977308296812,0.49952133633167517,0.5796588697543834,0.1746257029501493,0.6154342583081689,0.09709661957309683,-0.2635596934968549,0.5680997983536535,-0.13755686810480514,-0.12163493045697787,-0.08644232660848508,0.46210390731979295,0.3005102676646514,-0.25296592062046785,0.01617880737807516,0.28270665710198206,0.4439505541390896,1.0,-0.0325295389916033,-0.16984299837530026,-0.18867559501973044,0.3208392248255729,0.2921957999085521,0.5154857269045552,-0.17886794120393384,-0.09508378806364372,-0.13546652463833234,0.5686310667533758,0.2079143766414667,0.2742104046527993,-0.07318146399641758,0.12329290450458448,0.07137172523217157,-0.0021171251566935267,-0.2733278143284915,0.11332520849826774,0.3821821369413745,0.2621687762813519,0.5618955781314775,0.46388285801305146,0.12780463118097804,-0.06367702317049272,0.06923211066740609,0.5828703226252034,0.537914613862272,-0.23955481513543395,0.14767815691613953,0.5399941622676177,0.7204437026051486,0.28877552824789565,-0.09927121255150127,-0.20047757859114063,-0.06810145822962624,0.483906147260446,0.43244454889511014,0.20039775467170443,-0.2265147289019641,-0.2247654926429189,0.5810608218155832,0.12004910406252185,-0.28741452946866947,0.53254286074155,0.7170592880754687
