,SN_pr_R,Thal_PuL_L,Postcentral_R,Thal_PuM_R,Parietal_Inf_R,Thal_VA_R,N_Acc_L,OFClat_R,Cerebellum_4_5_R,Caudate_L,Cingulate_Mid_L,Cingulate_Post_R,Cerebellum_9_R,Cerebellum_10_L,Occipital_Inf_L,Cerebellum_3_L,Cerebellum_6_L,Thal_LGN_R,Thal_PuM_L,Thal_AV_R,Thal_MGN_L,SN_pc_R,Thal_PuA_R,N_Acc_R,Fusiform_R,Frontal_Sup_2_L,Parietal_Inf_L,Cuneus_L,Frontal_Inf_Orb_2_R,Putamen_R,OFCpost_L,Putamen_L,Occipital_Mid_L,ACC_pre_R,Thal_VA_L,Cerebellum_8_R,Temporal_Mid_R,Thal_VL_R,Frontal_Sup_Medial_R,Cerebellum_9_L,Frontal_Inf_Oper_R,ACC_sub_R,Pallidum_L,Frontal_Med_Orb_R,Temporal_Inf_R,Occipital_Sup_R,Thal_MDl_R,OFCant_R,Precentral_L,Supp_Motor_Area_L,Postcentral_L,Olfactory_R,SupraMarginal_R,Vermis_8,VTA_L,Rolandic_Oper_R,Temporal_Inf_L,Angular_R,Vermis_6,Thal_IL_R,Temporal_Mid_L,Calcarine_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Frontal_Sup_Medial_L,Olfactory_L,Thal_MGN_R,Cerebellum_3_R,Temporal_Pole_Mid_R,Thal_LGN_L,ParaHippocampal_R,ACC_sup_L,Thal_VL_L,Thal_VPL_R,Raphe_M,Cerebellum_6_R,SN_pc_L,Cerebellum_4_5_L,Temporal_Pole_Mid_L
Temporal_Inf_R,0.06697123596507767,0.13001581345450855,-0.3354584563333565,0.34207442157948054,-0.6042086157304654,0.4595950957571146,0.08883378901465461,0.30894659526269086,0.328130761677692,0.051179682387610566,0.17432378646268212,0.4063068794377659,0.5402142143168577,0.421233780892181,0.09697679997727336,0.1227436271316869,0.3070702730835182,0.008930276430353554,0.16888710165324516,-0.02122716109537796,-0.06580665465250382,0.05751752568684457,0.49428267642257584,0.5868105182431932,-0.027316400653709185,0.3223808527168194,-0.3307727786276637,-0.4231714555391915,0.4057201343346778,0.2588684182915815,-0.022913782212949717,0.4026551331836356,-0.09858895525402098,0.30530690784537057,0.33275779416222506,0.6253387221210117,0.6984191836538711,-0.04934038923896248,0.3086530402330328,0.3699566183378505,0.4688578402960691,0.3901333569749138,0.2941433781177994,0.30933366606454177,1.0,0.21895441039806623,-0.43221439374585485,-0.013139633133851664,-0.14163656105500486,0.16841308521873183,-0.2909500929315929,0.31842789845053465,-0.2547573493657903,0.7299051178106912,-0.04754167487854742,0.34658390593467203,0.08874109013616198,-0.37258575175680936,0.09792896971688465,0.03411433615611033,-0.13238124603476484,0.12647794038678611,0.7150236979915595,0.32428612131665285,0.09620822982082373,0.24081079840912908,0.08126607724121956,-0.21515080596732755,-0.1399407628099274,0.5214078512878592,-0.24683270255105363,0.35451140806607445,0.23600768504244404,-0.2953425660008739,-0.23962739402154673,0.49282304837899016,0.6364035818626385,0.338462972487241,0.2635527196597951,0.004680465961079404
Occipital_Sup_R,-0.19316826336055765,-0.0021959207310707474,-0.268816655690878,0.07844287360473169,-0.318821959851073,0.09516728281150717,-0.03700438067419098,0.16388126685732343,0.1410064118974422,-0.19496934089414458,-0.01682643330789771,0.14676663057706496,0.022601567023372585,0.0367887907038053,0.045191272474254404,0.10526043681148436,0.04610819872813633,-0.25284134568135175,-0.12385167949584788,-0.15652357170288186,-0.1472216473421162,0.07114465099584935,-0.010677095262377876,0.07427418764351976,-0.13072275612377451,-0.04193419163316473,-0.15741261640461857,-0.221289573243782,-0.02893272515362907,0.027111425976571707,-0.11575901329780307,0.004465872427252043,0.07800208455261722,-0.00473043685872097,0.11019942362566353,0.08929390721757667,0.11664889636984221,-0.2195509947318005,-0.09950995570583304,-0.07593245300833971,0.1183162174349126,0.08963318655678133,-0.04590459077747485,0.029713628947531025,0.21895441039806623,1.0,-0.10275764896121953,0.1067079810398124,-0.021541525821856148,0.02545873274006861,-0.10702048703520925,0.01756241980052521,-0.23991925963870636,0.24530011803371313,-0.15648674365079537,0.07800002207358249,-0.06189643276197545,-0.1642893418525805,-0.024222224020760973,-0.19060816601909827,-0.09233855356342217,-0.10918756557755907,0.13319822763087355,-0.0841257224864604,-0.11388483316416634,0.029970339424935894,0.0513900998455766,-0.12054244044857675,-0.13540773495625788,0.013918419003761243,-0.22863231418384627,0.09671418768027293,-0.023045235283876368,-0.19639281261318212,-0.14374820019444898,0.12311564126990078,0.08427312725350439,0.1452687994115546,0.1640435232033086,-0.16859834476490318
Thal_MDl_R,-0.2590994167142985,-0.05008044439132638,0.5685098175070554,-0.33501006379495396,0.5634395938445197,-0.56661395255311,-0.201403895000333,-0.6510763995613466,-0.012376548637165818,0.1343666758262399,0.360498450414519,0.17130511681141977,0.10560930101240192,-0.2508842015302378,0.4814754387464522,0.05872929391757535,0.27566395773115454,0.4123880699630593,-0.08045857046005664,0.06518672017780408,0.3626087586182165,0.16504052140776473,-0.5523119765369653,-0.44698357533374944,0.3094655768140262,0.018935653038620825,0.5055403250439152,0.7852510627945574,-0.3756962669666781,-0.1732367634252433,0.08051991853190517,-0.23654980152917676,0.32884387734974,-0.28887631344849696,-0.35262003691521293,0.09365716919358075,0.09172932907888283,0.47793290740112493,0.03083253918906294,0.15077574288974005,0.16610247727542077,-0.43460355208958834,-0.0389738843097771,-0.41639142796057127,-0.43221439374585485,-0.10275764896121953,1.0,-0.3865673275351304,0.44279570473328145,0.2366559192738814,0.5557866217571639,0.10864982134776242,0.5493832845893689,-0.43835942307018616,0.36768996439122187,0.11912468943252441,0.09761943702697795,0.7638522194991888,0.3637194744039436,0.6106446239304015,0.5036936279760249,0.48808899110821335,-0.014263316079995935,0.23569983813531456,-0.11926843891468443,0.20519822661893888,0.2978031937921284,0.5274783330400922,0.5591825613594136,-0.07402614444577066,0.54387399216682,-0.33276170303937297,-0.032330750055366335,0.5078940171839851,0.8800949681547546,-0.1770981544945957,0.0021889288315815364,0.019297542872919956,0.022114470984456274,0.11542004722078868
OFCant_R,0.16715365132558757,-0.03329712494539167,-0.2672719167345409,0.4058413988100064,-0.29535739356543134,0.5954506545008055,0.5686310667533758,0.43847230429811757,0.16896115883400292,0.31290291924188945,0.005062518790755664,0.15608669726536356,-0.19755708180414114,0.30583842390647736,-0.3539144398682965,0.2666378190264292,0.0461119389096697,-0.5767470354767292,0.00038723938484834747,0.059638408825803464,-0.2554368211917135,0.1614087822726204,0.1480619816534445,0.25388125936434114,0.0633674373042849,0.25549680069004027,-0.37980941632693427,-0.3599366300280523,0.43201926232523546,0.43827435840883044,0.0877908715207126,0.22953084819181255,-0.40570560308981474,0.2502346707783147,0.6507596313503499,-0.21559041184734842,-0.19892187972157443,-0.1325053214651956,-0.02214265514721976,-0.04929950709074381,-0.08617904834753047,0.5582548832847156,0.03895981313820724,0.582215174363361,-0.013139633133851664,0.1067079810398124,-0.3865673275351304,1.0,-0.3135602821376586,-0.32070835890872523,-0.31557916312025686,-0.05216699327590746,-0.32086282185070075,0.25706738994012096,-0.10019518040804623,0.034056096342047905,0.30558954926100873,-0.23735533331466857,-0.1616400042818182,-0.6128514848176643,0.0728707751454237,-0.3323406546132004,-0.15679696082959182,-0.5850421877587044,0.5048960332031955,0.06669767286502809,0.140869285811372,-0.5080715534927079,-0.3152647538600248,-0.4156868442200116,-0.6062696214725953,0.5499788351752829,0.34178902451372084,-0.12510698321626013,-0.5008300092749147,0.1885812680755389,-0.18282524105534845,0.3234937560760751,0.3142234667623802,-0.11197890419913152
Precentral_L,0.1994097564623442,-0.03693396719241057,0.6146510417995068,-0.30388177508977976,0.4865278066565736,-0.550958994642233,-0.3505742698952721,-0.030295787704614843,0.17307326759148245,0.06482675155354595,0.6882342959560123,0.26013333933214394,0.07616718878657078,-0.08593501685479192,0.031283443164813574,0.14475013592269784,0.07086350060979878,0.44820219229876995,-0.017364573264693144,0.09289632138084201,0.15915530186478577,0.26349284057679634,-0.06494058514694455,-0.3242958674866935,0.46697572383915675,0.3474089691758589,0.8265482374343375,0.5164131409574749,-0.31216585184537293,-0.02268997733464975,0.019520640743822634,-0.20478162520229348,0.26680239592306787,0.1366312327156706,-0.5525576348671113,0.01340949519461247,0.15283008848237242,0.29386161155057966,0.04720247934684067,0.12987340522114968,0.23773746593390963,-0.5677196641388453,-0.008950028716172053,-0.546107994564302,-0.14163656105500486,-0.021541525821856148,0.44279570473328145,-0.3135602821376586,1.0,0.8056841423762048,0.9367179750333493,0.019016030669707834,0.5457153429296896,-0.1943585767324348,0.18590891008340052,0.39895174904788583,-0.18279606930343262,0.48635358091410463,0.5569956793615618,0.39425752813125586,0.23246618013520504,0.4534662079293687,0.2875238142354272,0.40015162436294255,-0.28030515107103826,0.4747057762253931,0.22782181962272446,0.4894731929511428,0.610056795016468,0.0421942231823517,0.546592625664337,-0.16028894862405382,0.03674665459736094,0.3555043104207288,0.3771716770865322,-0.2801453702749125,0.28590012862055436,-0.17100129863214156,0.07931451140861684,-0.011193511777081422
Supp_Motor_Area_L,0.44524232080941717,-0.09185546653683595,0.586047923969557,-0.1364154585153262,0.3849041707957618,-0.37150420895783837,-0.1806011445623988,0.08188561326724496,0.2515717581715968,0.15770794728419257,0.7093193493351367,0.35224166559681436,0.3316549809937801,0.2036324084536433,0.02320441458492175,0.13396461179156155,0.1386436198123331,0.44568859517073156,0.11495761317098634,0.10735738148436508,0.09579796396106949,0.3680515210636564,0.18216380836886,-0.08601331694471018,0.46072151045084453,0.46587010439312826,0.6671083643316639,0.39498312488717124,-0.13944942588063278,0.19268820536817474,0.13053745921040777,0.0541467035022383,0.22404003918081297,0.33109504602055495,-0.45194992048001986,0.2600942214438441,0.40810975829216045,0.3243685403839214,0.25399436261199504,0.40742733548321736,0.48230149575998577,-0.5230824684883822,0.2674983831232825,-0.576364874824744,0.16841308521873183,0.02545873274006861,0.2366559192738814,-0.32070835890872523,0.8056841423762048,1.0,0.7208814155613026,0.1717613081295298,0.5959304491531623,0.11704115776506072,0.2422549513004183,0.6004075953709083,0.07175195600328121,0.3645451421050667,0.47293680561846707,0.3988462902671638,0.32523288327643096,0.5407678943493301,0.5163667971047163,0.6087984086761299,-0.0832710787289857,0.6671094254803875,0.33715108957507167,0.4075035531405033,0.4821073142289071,0.11174867942953215,0.4627475725570816,0.061344234717421765,0.0946111428193294,0.24015026149567892,0.2402988635889606,-0.10914000781233961,0.561791471534567,-0.007924105631527028,0.1228042525202792,0.08203306439794243
Postcentral_L,0.2374753903496585,-0.07011095482310699,0.7139749939431419,-0.3434157793621566,0.6854016970923359,-0.584136490377966,-0.2635596934968549,-0.15003911108577925,0.021720197247530316,0.19290708412339844,0.6442680704871974,0.19412721275865927,0.0073420228084568745,-0.07704425448594687,0.017227656384986346,0.041236153618267976,0.02603059809337343,0.5374665206185237,0.037516963209534,0.16334284171029334,0.3138995972975857,0.23217016347159972,-0.10623869413481057,-0.36518289325703496,0.4991149024197941,0.316811105485321,0.9214271543269884,0.6706041297763049,-0.30225100637587565,-0.024774173230929966,0.10536177790228572,-0.20916931850973838,0.2619682036327056,0.13321976292119853,-0.5653640052789579,-0.08788729239508418,0.12481458288220319,0.4598015453725787,0.08199140761167721,0.14795022691751705,0.16854575926169615,-0.5997658207443718,0.04238964803513667,-0.5281204104645277,-0.2909500929315929,-0.10702048703520925,0.5557866217571639,-0.31557916312025686,0.9367179750333493,0.7208814155613026,1.0,0.06757130602622272,0.6962581314970747,-0.36266009075069605,0.22129859918304098,0.3348917998751723,-0.11731890727467975,0.6274151826251566,0.46889770762344296,0.5056945918936864,0.3620587074923181,0.5077744210987454,0.1373054591610816,0.33543632659609746,-0.2233698824962515,0.4494700559852735,0.2854491512869948,0.5897294043219429,0.6413732428269481,-0.009774086488739234,0.6707662812527256,-0.23720402942688282,0.05871254880834729,0.5039792477499255,0.5237960478460689,-0.3004187306494683,0.15796201856223843,-0.2178504191545329,-0.03654713828052719,-0.0015958747481069602
Olfactory_R,0.17612621785438223,0.0708709975077049,0.22085143745619618,0.4597163012398868,0.012267652383817398,0.3635326206353805,0.38476697027183715,-0.017268766461529743,-0.15006919525726933,0.5362108664523377,0.21700632667169226,0.1573758439102993,0.36313651670798114,0.5864334090216395,0.17937642168289258,-0.18342614480274455,0.08724776310534146,0.2612116098455497,0.46238893717849644,0.14468765145824822,0.3820436128181046,0.2684768373788819,0.37169191749775415,0.5796654182492835,0.2599108430627846,0.5095354888514524,-0.037862511352475765,0.02855230295682198,0.6122416305368905,0.3637885575606216,0.5544770362778388,0.5941423688231952,-0.1345958877574094,0.44912451539632325,0.2959752035563113,0.3813550356574623,0.5737342844703499,0.5276532615375534,0.7306123417317638,0.5363427589924916,0.4901958310314198,0.3237364904127475,0.6039513262513683,0.21498915585976996,0.31842789845053465,0.01756241980052521,0.10864982134776242,-0.05216699327590746,0.019016030669707834,0.1717613081295298,0.06757130602622272,1.0,0.2225613594638506,-0.06702744694846904,0.3190961606061575,0.40535850297003856,0.1289552093788251,0.18750957994037717,-0.15067890396256736,0.24826860888229066,0.15026357434013252,0.0653491824782492,0.13342104265445284,0.12705434387267647,0.2573438280682982,0.5079360973160956,0.497244103438805,0.19499518421505221,0.3260092294386001,0.22446732494571417,0.13003493067960006,0.21744903501719312,0.39092888290083616,0.423257514958787,0.23751846294680756,0.47735398283840974,0.11236338519683477,0.4045714752158308,-0.06129594188201386,-0.06913569167087065
SupraMarginal_R,0.40370765016123716,0.001102139024409758,0.9175439813842399,-0.2205995284077878,0.8598900998255022,-0.420832770302049,0.01509361087232621,-0.2696273820778371,-0.11648959323400486,0.419273905761145,0.5583749076411162,0.18147538325910634,0.18848308958835558,0.22585366668787035,0.08128417908660651,-0.1261989787259524,0.11977187375186611,0.6211326502712862,0.267123515842981,0.23931686958537562,0.49411971628634704,0.2475496688102657,0.011568859174353432,-0.1431476864224097,0.582293118412443,0.3182169754192477,0.7190054153858837,0.7782393878696363,-0.09101713869547406,0.14596924143889844,0.2797135618344605,0.09366130843383577,0.20762211551301996,0.22876401203917598,-0.4140479438366746,0.0562015564005966,0.2949375827502993,0.6409898871223714,0.39495602823644416,0.46298659568788425,0.4233016081740625,-0.4687612375557752,0.38819284364756473,-0.46412192848363915,-0.2547573493657903,-0.23991925963870636,0.5493832845893689,-0.32086282185070075,0.5457153429296896,0.5959304491531623,0.6962581314970747,0.2225613594638506,1.0,-0.35200573215985786,0.2840436976153006,0.43903413813797404,0.20347933141722999,0.7791988143448435,0.28943333297771695,0.6125714622318459,0.5206002630012301,0.635488984123546,0.07732113403890406,0.43169224597336625,0.0670866257854708,0.4677399609985173,0.38178951478528333,0.5942200955832818,0.5159223525286082,-0.07526687467529534,0.6665113540842142,-0.15781432817191046,0.16863416427094247,0.6146857828095124,0.6082222293797942,-0.1527539115030155,0.22170938850870978,-0.13877562992482265,-0.16306131965170553,0.1624552897937954
Vermis_8,0.07753636165082747,0.07187262358099593,-0.365045857740676,0.17344259058623,-0.638897073577671,0.4160983256098316,0.09709661957309683,0.33186866646067903,0.7126878264692885,0.04987108089593626,0.1825209770858145,0.4335870716999856,0.5299145968085515,0.2469023168586102,0.17171744263014985,0.5513848058111376,0.4859292413909735,-0.20040996290391824,-0.055001196013046004,0.1169740551315473,-0.20209084400629346,-0.00291616355837596,0.2556446563985745,0.22861992876442686,-0.0857096011534298,0.25717176213539217,-0.4209962115381195,-0.4570936582319079,0.1431167847020128,0.28104045509009307,-0.19127127766018254,0.15557378229166874,-0.10329518800019835,0.2848903819600785,0.3952946558807785,0.4825577948658488,0.27512006546705237,-0.13520192213770776,-0.09037226195713406,0.25736724586297555,0.3476808533076978,0.266998914084441,0.024489178303863008,0.20950575729844814,0.7299051178106912,0.24530011803371313,-0.43835942307018616,0.25706738994012096,-0.1943585767324348,0.11704115776506072,-0.36266009075069605,-0.06702744694846904,-0.35200573215985786,1.0,-0.07338696619384304,0.32801735879624316,0.45682692656397494,-0.5324722963828908,0.2201725814295591,-0.15202567862554445,0.10964802372985163,0.1627263614023411,0.5963696527086011,0.23975806996924456,0.2923636954259131,0.19448171643881657,-0.006447889620810706,-0.4447131865920045,-0.21599464805918284,0.25237425987627365,-0.3681660024292582,0.5313416599332766,0.25790075966726916,-0.4198596953806313,-0.3324683647251164,0.350601260452763,0.6930320779231341,0.4276262954588745,0.6343299189751439,0.2269673180435252
VTA_L,0.2254340925110481,-0.041207851510886885,0.3050322563338797,0.010793094055937038,0.2087554686588936,-0.030057937224682522,0.01617880737807516,-0.2055478782563079,0.08529430818578553,0.21787580846346405,0.22235681706872346,0.16172454008008466,0.2237919365055455,0.04425563945527707,0.2661483830119237,0.0734889832583329,0.19209046256534576,0.2906709040847266,0.10097259002844948,0.18555955101289048,0.11656919248369531,0.19431483495195953,-0.06202814067478063,0.005730227359765139,0.25641804965916665,0.1575724581860671,0.16067038002850975,0.25772238732587494,0.054091360920674104,0.1141474498929376,0.14535650961802415,0.14241630329900123,0.048139104666886014,0.10774955768813489,-0.03251927854003768,0.19839636463100743,0.16099919335450527,0.3699293623867571,0.17649696313668145,0.2537126727312821,0.23452386166994493,-0.10666672934066011,0.1933353708527414,-0.11852720002442775,-0.04754167487854742,-0.15648674365079537,0.36768996439122187,-0.10019518040804623,0.18590891008340052,0.2422549513004183,0.22129859918304098,0.3190961606061575,0.2840436976153006,-0.07338696619384304,1.0,0.2520728948585504,0.1632339812449018,0.25030861673808724,0.15560992414572813,0.28514470170905315,0.30170083379429197,0.22438961877512328,0.07923947546183703,0.1743780496232332,0.1637571270225554,0.23251858967473496,0.18558323063627444,0.16090850295795164,0.4070846917159097,0.0706876806135654,0.1754865192930454,0.09910148713394423,0.13858224425409763,0.22611081345511072,0.29384887439873375,0.039108489853933066,0.12540009415813155,0.2126678102086813,0.12532154595231235,0.20287631175164478
Rolandic_Oper_R,0.40690457589709006,0.07644611402348526,0.5006655576819389,0.3429835828702725,0.024184751260174938,0.16517517637984316,0.316771448424756,0.1476923236455885,0.44596054643249494,0.5654052765890802,0.7402105640831437,0.6486090427005384,0.5682707257125095,0.5965187133156222,0.2291988918555255,0.31058458418109236,0.5097411017800431,0.2398603783733922,0.3080954123818544,0.24003359208550387,0.19842881984729668,0.4362828856221173,0.32574872812491923,0.318009856850753,0.5650280087558284,0.7172410179537198,0.14810753746008706,0.13642034384229762,0.3791492560089526,0.7187940969232502,0.38086277655059203,0.5545214504806081,0.010659302483778384,0.6168006922630419,0.20283114999828433,0.4411354096223796,0.5670932920470825,0.4399691755547858,0.5624119541822897,0.6777976904409563,0.8659738296694194,0.05985591982594959,0.5581456249887932,-0.07220849243484558,0.34658390593467203,0.07800002207358249,0.11912468943252441,0.034056096342047905,0.39895174904788583,0.6004075953709083,0.3348917998751723,0.40535850297003856,0.43903413813797404,0.32801735879624316,0.2520728948585504,1.0,0.437589334761486,0.23478534991932595,0.3644469031416014,0.1656527603767338,0.47684141913074823,0.4451452694015642,0.46650673953530536,0.39024424468090985,0.4247873818136964,0.8042319662457347,0.5910483217161792,0.2128788502195652,0.41548358642886574,0.11935263903568123,0.1637738564061354,0.456617698693134,0.6599254061750539,0.3800535225121474,0.15865856497929093,0.26595881128698207,0.5896135408008593,0.31381870218599606,0.4336124335512446,0.2122733909860942
Temporal_Inf_L,0.31105963257093794,-0.004939824064114556,0.22229842724598028,0.09275994034234997,0.0018123952408091372,0.2571236481572864,0.49968376595790026,-0.0952218875424741,0.5446018731314342,0.5706911399892097,0.33493367305964195,0.37117968030786713,0.5338239043714855,0.3275531925078371,0.31074412534659224,0.5508422872303046,0.6435439199396059,0.032882033072208924,0.05387119042384822,0.4016008933607791,0.177301259144254,0.1543321864599814,-0.04025617286778039,0.0022741847590354186,0.2673619174687972,0.4234615964864652,-0.18848324895341745,0.1302271240763845,0.2330569842081949,0.4600037875501941,0.2251016186208787,0.22317060592197285,-0.0734423538413555,0.3164138053989172,0.4107085279036061,0.3376565870224085,0.09957923864770467,0.4234782478250887,0.13933730032101801,0.5325335508559271,0.4083376830013549,0.13553611386950193,0.23172946485883109,0.14674408770919972,0.08874109013616198,-0.06189643276197545,0.09761943702697795,0.30558954926100873,-0.18279606930343262,0.07175195600328121,-0.11731890727467975,0.1289552093788251,0.20347933141722999,0.45682692656397494,0.1632339812449018,0.437589334761486,1.0,0.0606204618320061,0.20462317803420996,0.12425522619164643,0.7836524185852586,0.4018124724607357,0.1533629344959174,0.20827102734384897,0.7894879785513714,0.3938696127415506,0.31855992871964856,-0.08921202393478922,0.13199124875001686,0.02076207722882365,0.005229854500025919,0.5370494029952757,0.4351734236607535,0.13086338480156132,0.18014807507544478,0.2875854130765616,0.46401632098559287,0.49488974577027656,0.5963127822210006,0.5711800035587903
Angular_R,0.04449405368433655,-0.07867374512999603,0.7386804018340356,-0.21529628967847184,0.760181684307174,-0.4745862551686578,0.0038366784772809123,-0.4330741306179987,-0.1827348803660798,0.2710618040829195,0.5247810006824336,0.25221012569731943,0.045891632878082095,0.05122749422639447,0.14035146891842795,-0.15284883845707653,0.15849256997769015,0.4076937031450712,0.07291460677934801,0.009397537943404748,0.38740014395653094,0.30057762827849493,-0.2852935296938785,-0.2154903863632573,0.586249890596116,0.20797760948667338,0.6532989297494362,0.8704683290838414,-0.14690483346652713,0.01951193925833899,0.1660876817631416,-0.03835408862881218,0.209895271963098,-0.11379628716401788,-0.35214876159259234,0.05035352075528609,0.26879072075843996,0.47592191479207374,0.2865712349127675,0.3143499576894396,0.24151735704434515,-0.3336004132343195,0.21421620205133893,-0.3140366840979594,-0.37258575175680936,-0.1642893418525805,0.7638522194991888,-0.23735533331466857,0.48635358091410463,0.3645451421050667,0.6274151826251566,0.18750957994037717,0.7791988143448435,-0.5324722963828908,0.25030861673808724,0.23478534991932595,0.0606204618320061,1.0,0.3598211516972455,0.5351071257760694,0.4800038378428253,0.5058501181713305,0.07921597984982182,0.2340107988457876,0.0055901596611570995,0.3463626873133323,0.4175794310257056,0.5465256918102162,0.5092746373223556,-0.1484555248490764,0.5506437761062629,-0.23682785613395663,0.027993682402139113,0.5441186063147545,0.6956241163579924,-0.16607176028754905,0.02535525780684282,-0.028816821828996905,-0.14785626450452308,0.04640563681323022
Vermis_6,0.013986163814744795,0.01908817105645808,0.36851639834329125,-0.33135040586590875,0.175581519013882,-0.381353290537712,-0.2675986762745863,-0.18177035975087152,0.684898980774337,0.0417698856293218,0.6941046131465604,0.6012244637061429,0.43546951339258566,-0.14374358148371782,0.30139365714902827,0.5834737349093746,0.6616774877044306,0.30570224093178716,-0.20409869629786553,0.04086478569792107,0.15682079926029632,0.20045712766270593,-0.26608088511480366,-0.35697598308906925,0.590677731941763,0.3245448665977145,0.43779968842935635,0.4253873336795512,-0.2770495225745822,-0.004889837343726881,-0.2216828909554766,-0.23711164546099878,0.2550428624446753,-0.05386279844921642,-0.2780215378108357,0.3867226919940238,0.26796119990744943,0.19074166758865227,-0.13759550436346726,0.28711414937220175,0.2742994208017349,-0.28291498991717595,-0.1610465606152606,-0.20500229966314285,0.09792896971688465,-0.024222224020760973,0.3637194744039436,-0.1616400042818182,0.5569956793615618,0.47293680561846707,0.46889770762344296,-0.15067890396256736,0.28943333297771695,0.2201725814295591,0.15560992414572813,0.3644469031416014,0.20462317803420996,0.3598211516972455,1.0,0.37035617786589964,0.4403131732326753,0.679468113182805,0.5902907850042545,0.4395121506366605,0.073469232745977,0.3066705708354733,0.11908175948812075,0.25169137318592966,0.6381086401795563,0.25107712268230914,0.3870026617610517,0.12854292163330935,0.04795031931660765,0.05776922391479513,0.3521850721951264,-0.060714958336836704,0.6401154029464873,0.16013891235100772,0.5929673451298626,0.3616237992360474
Thal_IL_R,-0.017177349864513657,0.06275876130823069,0.5144304902967661,-0.416906852737214,0.5116527337653778,-0.47628112807354694,-0.25296592062046785,-0.5869858039007698,-0.0107683372142812,0.21342817427813535,0.37381363019710506,0.1154981555023612,0.39105924354249144,-0.09003119187760729,0.4309259330753095,-0.08168684619071909,0.2484863446249839,0.7717969534223432,0.10954549276615583,0.2958798851492264,0.5634976423753035,-0.06986026198303845,-0.10385446245379736,-0.26008991082867566,0.2684992034404828,0.1515649577787943,0.5504548097373889,0.6447264670486822,-0.2797024369660488,-0.2173831274313114,0.0750954181413638,-0.17524334861732205,0.3794393745776101,-0.00993228638128716,-0.4691145959070949,0.3766668573966346,0.39211990306099964,0.5939345432506974,0.1534355046698359,0.3592585631430761,0.24152777122437183,-0.44529809156083033,0.08969024939350204,-0.37007628773403556,0.03411433615611033,-0.19060816601909827,0.6106446239304015,-0.6128514848176643,0.39425752813125586,0.3988462902671638,0.5056945918936864,0.24826860888229066,0.6125714622318459,-0.15202567862554445,0.28514470170905315,0.1656527603767338,0.12425522619164643,0.5351071257760694,0.37035617786589964,1.0,0.4744860313902092,0.6565035205769842,0.3312099128176453,0.6428086534056844,-0.13928068255189,0.2531453177370907,0.18389519671931692,0.645414654017257,0.5213304244211353,0.4043714755012507,0.7543580034798026,-0.34502069168744787,-0.029849220411464674,0.31729637747144257,0.8053943607921401,0.02551429950479538,0.3701774581757688,-0.011121994519493505,-0.11615575974872917,0.2919306415088187
Temporal_Mid_L,0.2656652286288216,-0.1012391341280161,0.532787676983597,-0.11862120355714738,0.3801577534433639,-0.10588569341529337,0.3462788019942418,-0.34888519505243054,0.4441042084935707,0.6113414940538978,0.590279309864683,0.48673307110765873,0.4278759680198385,0.16492959252386175,0.35216664738109177,0.4463272320102187,0.6020567842390536,0.31289868965573103,0.01253950144505604,0.4207551591149682,0.415175262481541,0.20293925913322952,-0.18739422681692322,-0.24888161781178905,0.5060722124046956,0.47488645938255586,0.30426166917933595,0.5598464053552292,0.0035874128109896265,0.36708423833779097,0.22518476984632188,0.07636786571577724,0.1354748454356615,0.21321928868710371,0.0780236468537171,0.2602957394096733,0.2024082720603633,0.6475529395363673,0.1677488555708433,0.505159109450064,0.40533622862430996,-0.15925717778839166,0.2134966207517398,-0.10932150461443212,-0.13238124603476484,-0.09233855356342217,0.5036936279760249,0.0728707751454237,0.23246618013520504,0.32523288327643096,0.3620587074923181,0.15026357434013252,0.5206002630012301,0.10964802372985163,0.30170083379429197,0.47684141913074823,0.7836524185852586,0.4800038378428253,0.4403131732326753,0.4744860313902092,1.0,0.6741822769494266,0.1747766705795284,0.3186600521420334,0.561038612203127,0.5520629321405496,0.4722870281813507,0.2893323437576275,0.47090248644681443,0.00731721902053495,0.39798552861122694,0.2996759677974596,0.36208486135768886,0.3861387342716044,0.5603364038031488,0.16185056848910565,0.4111001600037859,0.38828783222745844,0.4752010097433365,0.48546451258786244
