,ACC_pre_L,Frontal_Mid_2_R,OFCpost_L,Vermis_6,Cingulate_Mid_L,Temporal_Mid_L,Insula_R,Vermis_7,ACC_pre_R,Thal_MDm_L,Paracentral_Lobule_R,Raphe_D,Olfactory_L,Thal_PuM_R,Occipital_Inf_R,Olfactory_R,Supp_Motor_Area_L,Temporal_Sup_R,Thal_VA_L,Cerebellum_Crus1_L,Thal_IL_R,Heschl_R,Amygdala_L,Frontal_Inf_Oper_L,Thal_PuL_L,Angular_L,Thal_IL_L,Frontal_Med_Orb_R,Red_N_L,N_Acc_L,Parietal_Sup_L,Cerebellum_3_R,Angular_R,Thal_LGN_R,Supp_Motor_Area_R,Occipital_Mid_L,Temporal_Inf_L,Thal_AV_L,Vermis_4_5,Rectus_R,OFClat_L,Rolandic_Oper_L,Cerebellum_9_R,N_Acc_R,Thal_AV_R,Frontal_Inf_Oper_R,Thal_MDl_L,Cerebellum_9_L,Thal_VL_R,Hippocampus_R,Vermis_1_2,SupraMarginal_L,Cerebellum_7b_L,Insula_L,Precuneus_L,Parietal_Inf_R,ParaHippocampal_R,Vermis_9,Thal_VA_R,Thal_PuA_R,Cerebellum_Crus1_R,OFClat_R,Thal_PuI_L,Cingulate_Post_L,Cerebellum_8_R,Cerebellum_4_5_L,Temporal_Pole_Sup_R,ACC_sup_R,Putamen_L,Heschl_L,Cuneus_L,Cingulate_Mid_R,ACC_sub_L,Cerebellum_6_R,OFCant_L,Temporal_Inf_R,Precentral_R,ParaHippocampal_L,Vermis_8,Parietal_Sup_R,Frontal_Sup_2_R,SN_pc_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Rolandic_Oper_R,ACC_sub_R,Calcarine_R,SupraMarginal_R,Thal_Re_L,Occipital_Sup_L
Parietal_Inf_R,-0.3700495605883639,0.33039252863279184,0.1917203095477292,0.175581519013882,0.2852609186967486,0.3801577534433639,-0.22078831956682207,0.13344456018895798,-0.04194646956054515,0.658744010051062,0.9044010494282911,-0.3619045383311564,0.16468739642828897,-0.3990088696093601,0.6182266546982271,0.012267652383817398,0.3849041707957618,0.00800814228469509,-0.575594889751646,-0.03875614693610892,0.5116527337653778,-0.40844621650411755,0.277433089123355,0.05473955781710828,-0.09631703227139395,0.8778505649374226,0.22695949465955953,-0.5039821870592766,0.3068048712889529,-0.09376188814697639,0.7953460848023075,0.4323968399902891,0.760181684307174,0.5223807965612739,0.4225098618083528,0.18817059308400183,0.0018123952408091372,0.45420886888146045,-0.24147516201702593,0.23290157804749181,-0.4357370611110962,-0.24987088282684589,-0.17983806931778,-0.38496057844324894,0.1449928432797285,-0.021323718580539327,0.4762312749652992,0.11661795929169337,0.48269017685073407,-0.3454190730434768,-0.20236881860910813,0.6083697892233471,0.1920736117794526,0.138842779378946,0.870444467309313,1.0,-0.3395857975846919,0.15842251577905248,-0.5809392763020962,-0.17515462082162894,-0.23640131716035023,-0.31965648279939224,0.2755378793754085,0.015053504956941,-0.2920825734627034,-0.3396765818292774,-0.5825711015729523,0.27640173827013387,-0.1768948801547132,-0.2521096320841596,0.8193186191938829,-0.1415890564261264,-0.39011809243678264,-0.13710187510749844,-0.4289301914490633,-0.6042086157304654,0.651936776842098,-0.0426300606369114,-0.638897073577671,0.7018564181971059,0.45551423907826527,0.11949112689213844,-0.5084635216716676,0.09429535409585378,0.024184751260174938,-0.586200598919839,0.4358536847115693,0.8598900998255022,0.2697369306319018,-0.1971724760204272
ParaHippocampal_R,0.5359680564278473,0.3736628277497522,0.3924105914342679,0.12854292163330935,0.26655323294737726,0.2996759677974596,0.6010325655208595,0.10537274689938321,0.4598939636832462,-0.3252169208849466,-0.2743447816161586,0.436329655890766,0.3380368241431844,0.5534225993449448,-0.36180553781540997,0.21744903501719312,0.061344234717421765,0.4282804298523673,0.6443633964136039,0.23383683899785593,-0.34502069168744787,0.383268839963621,0.3100011354759797,0.3441157060243935,-0.03456437908584154,-0.43218345759868326,0.1332814180757004,0.31314344186403975,0.14398603189826348,0.593116553792583,-0.3914603302326359,0.05545617050728125,-0.23682785613395663,-0.2865941189022149,0.050236026081085385,-0.34670379883910396,0.5370494029952757,0.1667390588841499,0.5702535022291059,0.3888655029551769,0.5925654316285727,0.6062475577970592,0.39161178078539255,0.44146318184651756,0.1881462287658907,0.415021537124275,-0.05905027963139027,0.42854101387845916,0.16396732829631544,0.71617956574296,0.6172818040786459,-0.15182289080776082,-0.06366923506962938,0.41816713302265085,-0.1934948961225783,-0.3395857975846919,1.0,-0.027138073225191475,0.6648530677964601,0.3695100914041053,0.15455679222572713,0.40221167997794754,-0.2409802296553806,0.3938655543750353,0.29745150724582986,0.6476099776785402,0.5757857406458965,0.2674626241181515,0.5929863046682948,0.3650902150412959,-0.23819816631548651,0.42021382000384305,0.5450054822290265,0.357604948874531,0.5055312867361714,0.35451140806607445,0.09125502063585951,0.773917067680677,0.5313416599332766,-0.23621535209127872,0.19682038643345606,0.2561865542328144,0.11974513737923285,0.5893908629962735,0.456617698693134,0.44064589575185015,0.09458510417032005,-0.15781432817191046,0.3029695717700104,0.053756906392906006
Vermis_9,-0.10181374820028351,0.46099397337148074,0.1234451735492725,0.49532629413735196,0.438925963144925,0.4012647395203382,0.3004613170503001,0.6103756272360991,0.05732639539545807,0.572324546733614,0.12090780796411756,0.0980422491242383,0.3655296585169756,-0.02140896034320265,0.4249672355475595,0.3094784238169918,0.37865430950762285,0.4814231733505494,-0.13858289314208166,0.7456839488601265,0.654549110263303,0.39219768049499015,0.37756169135401024,0.17469832113273764,0.20040851447737823,0.24582833379781113,0.4944759915594179,-0.2215852736448412,0.6323817390257778,-0.07318146399641758,0.0042911372204832675,0.5612447050152062,0.43427319853947427,0.5717479415006934,0.35466640451929093,0.26883026303030916,0.26447921412066644,0.08331807183801641,0.30042412609699376,-0.13960975624692706,-0.3337499752334481,0.10884217466228502,0.7924009226387208,0.008753645947743357,0.11352898878870653,0.45647540958636085,0.4668862972769749,0.728548993482182,0.4667693266357241,0.24133240959800076,0.11980562319678216,0.3789443742999858,0.75845968645741,0.3906132784189243,0.2824178836464901,0.15842251577905248,-0.027138073225191475,1.0,-0.18871807873050844,-0.019063122520910122,0.5874674171159381,-0.44396207662666687,0.5986034361560361,0.3917650708678579,0.8144358823415768,0.17837521543755966,0.11451012869854463,0.170787388382847,0.1242598743424821,0.026264280231276273,0.4207948037150076,0.4164603411376284,-0.10865566982100724,0.6080597801965968,-0.3283199801634909,0.27039173611609235,0.4063585462003911,0.10900306531238711,0.11000374617828024,0.05950851881870629,0.433844036175653,0.23417248125338694,0.6236436623477215,0.1951325425743302,0.3868967352034327,-0.14768966086003435,0.5481383794589313,0.41475490765007805,-0.17048144180613903,0.36810615677837827
Thal_VA_R,0.7725414968752783,0.12630039697972592,0.26596563315482086,-0.381353290537712,-0.13036470359969604,-0.10588569341529337,0.555581775518849,-0.36468061669472396,0.5126086834329244,-0.4374118747074271,-0.5252346523654189,0.45217675337732854,0.24607920555872798,0.7571273673596367,-0.5554124221034216,0.3635326206353805,-0.37150420895783837,0.29773245006598714,0.9230814715233955,-0.07568065648003114,-0.47628112807354694,0.3960985417096865,0.13315431922567303,-0.04413273215553118,0.18666206440566005,-0.7160809721606455,0.17012444974063537,0.7054071164980633,-0.09415554526986115,0.6682750829195909,-0.5841417518375802,-0.3119285730295844,-0.4745862551686578,-0.36939235021865285,-0.37689480277023996,-0.46969037473616027,0.2571236481572864,0.1572243494006468,0.1438613645925279,0.31189367589524486,0.5969190173612915,0.4745648608402005,0.18796856799416006,0.7661996941025874,0.2324315307707453,0.2331654687188874,-0.08450743936045821,0.2624279543980374,0.06536302518834576,0.7463340994323466,0.5922094559742057,-0.5924814873769267,-0.3437520747040307,0.24954409197031907,-0.5205444545567751,-0.5809392763020962,0.6648530677964601,-0.18871807873050844,1.0,0.5439574158619982,-0.024988433738240466,0.3994623800032,-0.1554285786896605,0.003896686512480821,0.22607269270383828,0.23529506583268572,0.7076494565348252,0.07444882025138508,0.6904813507880726,0.3493184473385109,-0.5973902954163205,0.18082894259386148,0.6977620511797618,0.0026066162034015378,0.687089047936939,0.4595950957571146,-0.36531501332128435,0.6822968410655872,0.4160983256098316,-0.3869269797274593,-0.1131615916300925,0.09817083612004207,0.08381081060036463,0.2332066011052808,0.16517517637984316,0.8344280659014526,-0.37771765454811357,-0.420832770302049,0.3552309222928182,0.025984666181230565
Thal_PuA_R,0.5343684612582494,0.25955234275178446,0.34254860329183234,-0.26608088511480366,0.07835726492895005,-0.18739422681692322,0.29318818135116226,-0.35943417002972894,0.5923977435632769,0.03208598948454611,-0.02217405730713948,0.14835529637583802,0.22087425807403577,0.5892787352118969,-0.4486779300384895,0.37169191749775415,0.18216380836886,0.4292491785185096,0.29133938882828686,-0.10201079817039482,-0.10385446245379736,0.1177945568024858,0.5694365525337474,-0.030718034993423134,0.19618442512460538,-0.3465879522689182,0.22659129264818875,0.17912722149763124,0.09939903660235166,0.37322185458423335,-0.3091430632788432,-0.11731476760958898,-0.2852935296938785,0.05733024173512524,0.09845964541427611,-0.2606012803950164,-0.04025617286778039,0.5620724037078861,-0.10699511854090009,0.5555443793031009,0.07243203026596483,0.19269313171952662,0.20047295211672056,0.6579676223360994,0.24103544346026148,0.29355059051278515,0.002920815817146539,0.3527553982967462,0.14360056757289985,0.587468309357368,0.23667917341810718,-0.3064753268093262,0.08958625518127532,0.4395473540143,-0.1406094590056595,-0.17515462082162894,0.3695100914041053,-0.019063122520910122,0.5439574158619982,1.0,0.18508979689051555,0.44552826474507745,-0.10911061810990459,0.13972405613953048,0.19793111777992795,-0.13207136031976388,0.5711831289221188,0.4992048555992637,0.6464594887645315,0.1842300383671448,-0.34781640662112073,0.2569593365701872,0.10525829457309024,0.18616666654863762,0.26655662418946297,0.49428267642257584,-0.005349827577442071,0.45800187938645376,0.2556446563985745,-0.10493676822546316,0.17849897965844064,0.0509709527568154,0.050143898330063844,0.2381388785859368,0.32574872812491923,0.2888218749901676,-0.12930173625384087,0.011568859174353432,0.5824597168994223,-0.023062150144934467
Cerebellum_Crus1_R,0.0759036289556875,0.27561701648487935,-0.17635536191885853,0.5902907850042545,0.5550505972690903,0.1747766705795284,0.264701458729216,0.416380575104777,0.13519636622905842,0.1446425730123538,-0.04623728369059198,0.25231175296370284,0.19020358143933166,0.007539930581519512,-0.09833649364111403,0.13342104265445284,0.5163667971047163,0.5305880523450611,-0.05391003491254563,0.5405227730095225,0.3312099128176453,0.5384891992577355,0.3611686319076996,0.3353302510775487,0.11830724837988674,-0.12101595669697794,0.12975463580100313,-0.012187527645681748,0.5119265659375223,-0.14522372650379767,-0.2856785396820959,0.25401817034638086,0.07921597984982182,0.23769947860457116,0.5154981847050901,0.11903995600071604,0.1533629344959174,-0.1148333030575046,0.505506023133028,-0.07096385033739035,-0.02035001625942251,0.23622794943070713,0.6174351229372474,0.1553728824434388,-0.047970371054034774,0.46706729803843994,-0.02975699977179352,0.4764278271580192,0.05641723360922532,0.3573681366594299,0.012052910700791687,0.2436087717863452,0.5986975665101877,0.2588237797183493,0.06840955999717961,-0.23640131716035023,0.15455679222572713,0.5874674171159381,-0.024988433738240466,0.18508979689051555,1.0,0.06782523868646957,0.04836059533606893,0.6379221259294471,0.7147953980056407,0.3818581754853111,0.3799600528407056,0.21095363882888463,0.07621889069673927,0.246547176632747,0.0003351615577469002,0.7019392263052817,-0.06447001105555042,0.8386444510773035,0.03237715289679569,0.7150236979915595,0.15733424237759888,-0.011705646021348732,0.5963696527086011,-0.26156187219373894,0.3819637279406398,0.24947407359984927,0.752610254145745,0.20541763390480683,0.46650673953530536,-0.006717828179691317,0.44114084748975485,0.07732113403890406,-0.23483398255188506,0.18788925790274633
OFClat_R,0.529869441450705,0.018863439032032216,0.09492788600860491,-0.18177035975087152,-0.05876554045999519,-0.34888519505243054,0.041836127918047666,-0.35548966896959533,0.3935216508235874,-0.4748631717449255,-0.15761516641906076,0.24256272041989965,-0.11887475248373401,0.33849918555870373,-0.5357352075668779,-0.017268766461529743,0.08188561326724496,0.11924485731718537,0.24674239302847514,-0.3615233205281941,-0.5869858039007698,-0.010262402804286894,0.17344714969701402,0.04119023854259943,0.06792975356630308,-0.41769429808191916,-0.3192408835929859,0.244457991413146,-0.2528650501957303,0.10549841109795105,-0.2854496847245265,-0.2786732159296107,-0.4330741306179987,-0.28964512606575626,0.033825736413967473,-0.24776161301342903,-0.0952218875424741,0.14291935207688222,0.09943267353834963,0.3954993673690345,0.47520551042104364,0.14430773544662717,-0.14181984495115316,0.3984030200775633,-0.15730867815220426,0.09489566924823267,-0.4236949051007826,-0.06156264876507395,-0.29535948499867976,0.2521366379298784,0.031568489327030325,-0.3426092983707427,-0.27496328094611344,0.04306898119191361,-0.28298347043787453,-0.31965648279939224,0.40221167997794754,-0.44396207662666687,0.3994623800032,0.44552826474507745,0.06782523868646957,1.0,-0.5437752683724894,0.09380251559876998,-0.1881430700249203,0.13594910897922102,0.4942807113474033,0.24648700288125402,0.26486301884685826,0.14900798242008076,-0.5214903907689645,0.18827535349557448,0.1619481024421364,0.04888470218910099,0.5066897791105225,0.30894659526269086,-0.14771349812741932,0.16653176948697734,0.33186866646067903,-0.24549432941469546,-0.03117925872268565,0.14883449822728292,-0.07281342574875799,0.16299882777017885,0.1476923236455885,0.3128876090383888,-0.28498688677568856,-0.2696273820778371,0.3246489028158697,-0.13691147762070363
Thal_PuI_L,-0.2318673402246765,0.2647354608082296,0.2554915023490042,0.10339367540251351,0.12100179203899926,0.12733842365387077,0.28105289649771886,0.29786462276468423,-0.11892795866571743,0.6270060318196747,0.10696965808321628,0.24441499758514668,0.43194408052852445,0.13379813571591598,0.6026585851026497,0.4104706156249681,0.038066075794078315,0.3320942131279212,-0.07304653264808808,0.1912722653668065,0.4946175377353958,0.25979894932970693,-0.012100185926203027,-0.10614007181197085,0.16962990061182898,0.37828711253613473,0.3950164284270956,-0.1853426706746922,0.41843487262194046,-0.005500052657868057,0.1563540559826332,0.4340303990342669,0.5497048072621575,0.4462558038334498,-0.027553929134560194,0.22262147653797756,-0.1494070884078841,0.062199405746317334,-0.06067108274745173,-0.15440073733987586,-0.39216366268439495,-0.20924041887920472,0.30594412147508915,0.10476379473556426,-0.04750241018441421,0.2404262623339153,0.7127914766718915,0.3923095217074244,0.42330180740308376,0.06404297119427926,-0.025728736129710012,0.22811195468307896,0.24696177748760745,0.3980882231396734,0.3143592009996271,0.2755378793754085,-0.2409802296553806,0.5986034361560361,-0.1554285786896605,-0.10911061810990459,0.04836059533606893,-0.5437752683724894,1.0,-0.041934059913667394,0.3757456274757066,-0.18822390525368327,-0.08993309564583427,-0.04766785036216122,0.21956339409922784,-0.4211319110553282,0.4698437040745885,0.016160224829085152,-0.09111804881485536,-0.03560379336573898,-0.3685149847745343,-0.06980216271017509,0.19267644709613577,0.026742045577420187,-0.4022153300800144,0.3221570006619584,0.1503378856457468,0.22719216742016968,0.2700392778871624,-0.032932972683413074,0.1554959058158542,-0.07332887159125744,0.20505647461630416,0.36023563476043424,-0.16639151862228863,0.07302859760011038
Cingulate_Post_L,0.1886735620487981,0.557038077687225,-0.009456573028930115,0.7165681973795203,0.8258549618672936,0.5468669467016217,0.4573127949309062,0.5066726671866043,0.3870970030981176,0.12349998754367313,0.1826744894205838,0.19372608132198033,0.3614659052189948,0.0778285088625606,0.007517785461136347,0.10764712717206239,0.5606985422462167,0.663774670215932,0.07838021553377177,0.4630953783368657,0.23483908217378371,0.5358331778898674,0.43322832652581705,0.7106360355035979,0.038674930987629155,0.07747588577932205,0.22474066587741146,-0.020266514214317893,0.3414823463621737,0.11332520849826774,-0.08208032088305901,0.42023559895442353,0.21805389984546894,0.21228377178288838,0.6421841940377041,0.022002761683213145,0.4328426994876991,0.1500076814052334,0.8012806717747716,0.1310398552738791,0.18763665580995828,0.5962995641046783,0.5267127206121799,0.044039647857445,0.20289356006670914,0.606370714366618,0.1126496237439547,0.5147345373015826,0.35338635539238233,0.41041259189353774,0.26058264773306206,0.5486941148078404,0.397498713280355,0.4135438887973086,0.3749180806841732,0.015053504956941,0.3938655543750353,0.3917650708678579,0.003896686512480821,0.13972405613953048,0.6379221259294471,0.09380251559876998,-0.041934059913667394,1.0,0.4137919959005662,0.6456055433353233,0.2721609771616215,0.4290943373308319,0.18985785744716113,0.3589098149782465,0.19366654770946715,0.8487954587934887,0.18245015937368134,0.7532542850959492,0.13186100600130904,0.3972433557285429,0.5202611656678697,0.26014444002414194,0.4856856193393613,-0.07242273653570595,0.6503723887496361,0.257650692698627,0.36951173421146805,0.6216184686955982,0.7193885747010641,-0.013225006407640065,0.670975203573859,0.34382666253498007,-0.003014305759443855,0.014668556069526788
Cerebellum_8_R,0.2053417691778314,0.3848951349074851,0.1139423588362293,0.3867226919940238,0.3417829500351494,0.2602957394096733,0.4745873322639643,0.481878423434817,0.22055817853166682,0.2579263033714468,-0.23700650705595575,0.30952953717073256,0.3405361252177422,0.24858099153321167,0.03960017431283834,0.3813550356574623,0.2600942214438441,0.5548005927873025,0.22781962339126574,0.7389970711100986,0.3766668573966346,0.6179385315215716,0.3420081963274548,0.1815747294520491,0.2540715432212807,-0.22498565749275398,0.4276886435017203,0.07563074723114711,0.5530262165860451,0.08264914909079991,-0.39147083778273967,0.35959481344753763,0.05035352075528609,0.29238648988380117,0.22384862953862802,0.08667746148678832,0.3376565870224085,0.004618999325553819,0.4361387140786311,-0.13860955777671896,-0.06892205783564355,0.31088168246669523,0.8961190463088773,0.319939438211106,0.12543568872979607,0.5511734126853867,0.2682356398466113,0.7333386330140031,0.29224872974707344,0.5349414040577338,0.3660172327830602,0.049454177107767026,0.6064360486422701,0.42578370712692193,-0.11774826561276289,-0.2920825734627034,0.29745150724582986,0.8144358823415768,0.22607269270383828,0.19793111777992795,0.7147953980056407,-0.1881430700249203,0.3757456274757066,0.4137919959005662,1.0,0.38253842062657745,0.4726996239226601,0.1989953418637343,0.34231006291368227,0.24307676395570513,0.0020818207211276405,0.5326781126331183,0.1083603573710844,0.7128597130612497,-0.008485434412256595,0.6253387221210117,0.1367328894581486,0.28120708381074205,0.4825577948658488,-0.268956939088598,0.30084817864393143,0.2442155762922836,0.819541258721525,0.24233463739192435,0.4411354096223796,0.200826070939024,0.36776747239772895,0.0562015564005966,-0.1620457112935273,0.43311003733648956
Cerebellum_4_5_L,0.26404614642995455,0.24022807460075296,-0.04932401471572257,0.5929673451298626,0.439784744806243,0.4752010097433365,0.42263008418626324,0.5752756211093419,0.18823483948268177,-0.289363586025513,-0.25630027797999544,0.29607733786241525,0.1789426564105092,0.10654741905552191,-0.09880940977201716,-0.06129594188201386,0.1228042525202792,0.27067412458619156,0.3849258755951775,0.4946106417486394,-0.11615575974872917,0.5033324785009651,0.007582383666915972,0.5940446377953695,-0.004990171042045568,-0.2763053354396895,0.07657052113027898,0.18635937889765558,0.10198999176017334,0.15284379853359226,-0.32525711706956495,0.2925493609687332,-0.14785626450452308,-0.146638835107361,0.23392677735151185,-0.08353436997718235,0.5963127822210006,-0.18515609739945155,0.9276755410981955,-0.14989505854317467,0.47079451947592027,0.6878830296863203,0.48380665518168836,-0.04312186535765762,0.15464526772487297,0.3869198537839944,-0.09165895249170017,0.28670228064924624,0.11619060263429168,0.3778582687085126,0.5243856890609314,0.20444371925880048,0.08343113757621655,0.16337449838928417,-0.09618858714944072,-0.3396765818292774,0.6476099776785402,0.17837521543755966,0.23529506583268572,-0.13207136031976388,0.3818581754853111,0.13594910897922102,-0.18822390525368327,0.6456055433353233,0.38253842062657745,1.0,0.26329391827804494,0.10931034997318166,0.08667078990858619,0.48078990087099366,-0.09560760855206916,0.5678546288898336,0.42337939979847916,0.5764698404846372,0.2860116669958706,0.2635527196597951,0.2158946565090802,0.3217548116063938,0.6343299189751439,-0.31119467432717624,0.24242783275297625,0.20148832728335803,0.4014730821917597,0.5114118045156648,0.4336124335512446,0.20292351788225277,0.36020001642588706,-0.16306131965170553,-0.22651869673893354,0.15922155643697877
Temporal_Pole_Sup_R,0.6937817337884599,0.15589896469464387,0.1973819775765993,-0.04951280588583972,0.05601322415769439,-0.13524528011695616,0.5299190645889074,-0.08545035176278523,0.4687400684552084,-0.22253736920707076,-0.46401492575322134,0.36432441337374427,0.10900387893129916,0.5639474636587671,-0.4164190933042577,0.4178269357489208,-0.053510409392792356,0.5597417576382903,0.5739544165585521,0.14199043799856548,-0.22242452512104238,0.532100938932263,0.35956444546179195,0.0016405976228542533,0.17078511399897559,-0.5798122338697075,0.1945896680556515,0.5773291178902418,0.037402025597242386,0.34779222582496744,-0.5966617282849812,-0.09869163283090407,-0.3889739847349599,-0.08818284781427618,-0.1455724314629009,-0.2406595692899926,0.11758796871059826,0.1198725239505355,0.2734984047279546,0.22889661014880996,0.3431699376985204,0.3490577585739868,0.4270197537917468,0.7634440230187621,0.03217219662187731,0.41277799483435407,-0.11102736671410218,0.3807049476017067,0.004991195623934537,0.7729878818305601,0.34418969083136064,-0.3951731985609619,0.04782299320200473,0.3537748324436686,-0.42003843813600755,-0.5825711015729523,0.5757857406458965,0.11451012869854463,0.7076494565348252,0.5711831289221188,0.3799600528407056,0.4942807113474033,-0.08993309564583427,0.2721609771616215,0.4726996239226601,0.26329391827804494,1.0,0.11882573471458119,0.6254050845053273,0.24025996071236105,-0.5132340841945341,0.40815914798629854,0.3882685153215523,0.37423567691415827,0.5749116417177067,0.7901728500739881,-0.2967854214855015,0.5140916371321954,0.4996541858522482,-0.347557290630845,-0.02259136006211691,0.09692138399266102,0.44430059084324486,0.19264102948070128,0.33721889125819876,0.6815249942895262,-0.07150161042546989,-0.31159244091876076,0.17745922834428549,0.16197794951567537
ACC_sup_R,0.31648010810805394,0.6706350295825776,0.3866845714669705,0.1273590877817301,0.519121894283528,0.271210190393509,0.2950685106947537,0.04356641856125436,0.7562663638070374,0.39384940443369393,0.48694674704743385,-0.07258135999107679,0.41887589812311227,0.1722514389301765,-0.11031322110198534,0.29970072587858637,0.7175403732225866,0.4978350482986529,-0.05348487518802177,0.14966777301619721,0.22630990237821408,0.09751085512859975,0.6666157570559521,0.46744807469857,0.12545991258895317,0.11463580359342418,0.36607154148024745,-0.3460019995621129,0.3208208258128531,0.12329290450458448,0.07046867520740566,0.3563704077632818,0.09033444785715596,0.4224576177367291,0.6922830324258844,0.011286419825558402,0.21551473131506765,0.7487131067834453,0.1733108914212347,0.4295547190962751,-0.139552576755888,0.3569934019623556,0.35262889326635344,0.19890641157556796,0.4419271408348785,0.5659521778745089,0.3555388931425838,0.49579255471793887,0.5038705451252918,0.3630768137654802,0.30514217410320404,0.30845321750818444,0.38193126669336447,0.6358319143918939,0.3341943272474347,0.27640173827013387,0.2674626241181515,0.170787388382847,0.07444882025138508,0.4992048555992637,0.21095363882888463,0.24648700288125402,-0.04766785036216122,0.4290943373308319,0.1989953418637343,0.10931034997318166,0.11882573471458119,1.0,0.37047793858247496,0.313936298524068,0.13719844179800353,0.4894149757570967,-0.10969363467702817,0.41091365866814034,-0.12949742581046592,0.1624791246287662,0.6533506281935919,0.3221804219283774,0.18108977348081784,0.1657269425148227,0.7181276843556376,0.2703588496116037,0.014109448291714932,0.6345864888198007,0.653726222538892,-0.22484959831967768,0.3296624580480198,0.5332146258149131,0.5037898050243148,0.1160225645820306
Putamen_L,0.5769160698922602,0.5416160912095348,0.617289272853471,-0.23711164546099878,0.17350050987785107,0.07636786571577724,0.7472374550968113,-0.2351124216512055,0.5634527577876446,0.029842903039432014,-0.16640959260320526,0.4755889206096993,0.5393185212188659,0.8071686698308482,-0.27381392273297095,0.5941423688231952,0.0541467035022383,0.6831622844865048,0.6083971300728369,0.058251084644476335,-0.17524334861732205,0.43137322448523724,0.44410848788766394,0.050037089239337695,0.07376224717938488,-0.3194684866306574,0.2903717373710935,0.27886674524869903,0.2421309935580492,0.6706615745962464,-0.3287868320768433,-0.0026424439098664976,-0.03835408862881218,-0.049609000512464134,-0.06443900231698964,-0.33833561083175473,0.22317060592197285,0.44072197337180674,0.09711074339789949,0.5826902914062113,0.2903551554917165,0.356164680605446,0.35210217737003435,0.8078958285454366,0.1564950655493542,0.6115047632940074,0.2904958061111797,0.5822692769997582,0.33555018020193084,0.7729999334403522,0.4421793623209919,-0.27552664815930683,-0.006671522098778336,0.7293833356902306,-0.0971836282984806,-0.1768948801547132,0.5929863046682948,0.1242598743424821,0.6904813507880726,0.6464594887645315,0.07621889069673927,0.26486301884685826,0.21956339409922784,0.18985785744716113,0.34231006291368227,0.08667078990858619,0.6254050845053273,0.37047793858247496,1.0,0.03841758444449051,-0.17263570195111327,0.3573342517995032,0.416361909472817,0.13955363456829117,0.37887505606791005,0.4026551331836356,0.08089953477057546,0.7633717181742606,0.15557378229166874,-0.10905421790062642,0.23788206994636849,0.2954448623883446,0.09835894171969596,0.4413171326643299,0.5545214504806081,0.5190692188783325,-0.00855436347446717,0.09366130843383577,0.4743447876948746,0.03250715107093664
Heschl_L,0.4554457215326471,0.17822896843933755,-0.044035769274056315,0.10563042747995159,0.18523137194277753,0.4000585606003098,0.23873380798438604,0.05870754364238555,0.47853440282024307,-0.20200589294882798,-0.04299199282884058,-0.24094845337942955,0.07525628171337047,-0.002148040507150341,-0.4035003291911795,-0.07104848494957174,0.02992671225600278,0.1244705742396329,0.3730104876025552,0.44656600061451845,0.04780819607157452,0.23482053945996212,0.32804354343133035,0.4110281231067177,0.18795156587442183,-0.3815700832407471,0.30248408180920067,0.26627315658358863,-0.17328419593517586,0.2610616641006153,-0.3451750999126487,-0.09984085538396266,-0.3633225860662464,0.06827970525327424,0.19053436243680308,-0.027481187967416217,0.6409682634530456,0.1315591549820682,0.39461210836860344,0.024889973836270247,0.30302932033451546,0.7873535084665362,0.3655635516161622,0.038412944115001735,0.5823742318112732,0.2218242117735109,-0.23316298310736994,0.22626726751686388,0.13460646939645052,0.3580455506689314,0.4873859307985291,-0.014500009040105535,0.13872331970030083,0.009422582232335545,-0.20999972793012406,-0.2521096320841596,0.3650902150412959,0.026264280231276273,0.3493184473385109,0.1842300383671448,0.246547176632747,0.14900798242008076,-0.4211319110553282,0.3589098149782465,0.24307676395570513,0.48078990087099366,0.24025996071236105,0.313936298524068,0.03841758444449051,1.0,-0.23229427651300186,0.31590807533646303,0.36290988029806986,0.43791260224361483,0.2497015874014739,0.3183695903143619,0.08004492771873402,0.3339232886659303,0.6550448226109581,-0.34148878779109937,0.24185950349174276,-0.040661502198775894,0.1522463813367336,0.37172969976247877,0.2674512391410203,0.17592465008748695,0.13525228199514586,-0.07292722376243262,0.12776831995451976,0.28090631675466543
