,Thal_Re_L,Frontal_Inf_Orb_2_L,Temporal_Mid_L,OFCmed_L,Frontal_Mid_2_R,Frontal_Sup_2_R,ACC_pre_R,Vermis_1_2,Caudate_L,Thal_VPL_L,Olfactory_R,Temporal_Sup_L,Postcentral_R,ACC_sup_R,Cerebellum_4_5_R,Raphe_D,Hippocampus_R,Red_N_R,Cerebellum_4_5_L,Thal_LP_L,SN_pr_L,Thal_VPL_R,Thal_PuA_R,Rolandic_Oper_R,Vermis_8,Frontal_Med_Orb_R,Postcentral_L,Frontal_Sup_Medial_R,Thal_VA_R,Cerebellum_Crus1_R,Pallidum_R,Cingulate_Mid_L,ParaHippocampal_R,Thal_PuL_R,ACC_sub_L,Thal_AV_R,Precentral_L,Thal_IL_R,Frontal_Med_Orb_L,Heschl_R,Cerebellum_3_R,VTA_R,Raphe_M,Parietal_Sup_L,Cerebellum_Crus1_L,SN_pc_L,Insula_R,SN_pr_R,Cingulate_Post_L,OFCpost_R,Rectus_L,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Vermis_6,Caudate_R,Cerebellum_Crus2_R,Cuneus_L,Cerebellum_7b_R,N_Acc_L,Olfactory_L,ACC_pre_L,Occipital_Sup_L,Red_N_L,Thal_IL_L,Cerebellum_3_L,Frontal_Inf_Tri_R,Parietal_Inf_R,Frontal_Sup_2_L,OFCant_L,Cuneus_R
Rectus_L,0.647464512604184,0.33934961216996795,-0.10361400274235763,0.5643251888846468,0.18640023959963098,0.15564582441625435,0.5557127583859087,0.2872937187067152,0.39983881347183736,-0.38323631493930194,0.35222581586977775,-0.15075808385672945,0.026982498994301933,0.29834830687750324,-0.2541758675167943,-0.015493841163952938,0.46517434828467935,-0.3912137046170845,-0.23425417967376125,0.11177132269192971,0.33212074652477747,-0.38534600697992083,0.6479940453408776,0.10124355027025818,0.01264351281155736,0.45288072493982456,-0.12614543545349638,0.49166663172803526,0.5390881687946807,-0.11739860333379572,0.5380566741840009,-0.010723771266071542,0.29105321480120955,0.4694685556736172,0.21703123291627205,0.34627383389208377,-0.1941825439876568,-0.13855561994576607,0.27179951018012843,-0.04042424282266151,-0.1959838894574716,0.2946305851501086,0.33545747721074015,-0.04725953768436342,-0.33435945492882163,0.0869441504047017,0.1747156380044821,0.5640240375271692,-0.018750659722971394,0.4265439870619098,1.0,0.14687059965746468,-0.04663797916304068,-0.37164259721451665,0.5051854137476403,-0.3883962975857751,-0.2504163089634376,-0.4120279205940687,0.4619299287905247,0.10262954670919276,0.591217779215327,-0.17262983401251467,-0.0072650967062290826,0.19305898643018943,-0.2632219321006645,0.35473328379998464,0.027628733464643434,0.3646327127263368,0.5142683862419105,-0.13138807321436172
Frontal_Inf_Tri_L,0.323061621293398,0.6864659884956424,0.6112001003808573,0.12289410318867013,0.7790813343372649,0.7423466015892234,0.6675528566015553,0.39750411729020874,0.7219319177649693,0.23364773201150058,0.3293916913194283,0.7367627678715392,0.4768572016522348,0.6345864888198007,0.47575024633972335,0.27403825610488425,0.49303163606076106,0.18897045581004712,0.5114118045156648,0.07676093464403912,0.4200845049353058,0.07234486946934632,0.2381388785859368,0.7982631897188323,0.25094810298471426,-0.007007828688033814,0.38826631243422555,0.41584366949255314,0.2332066011052808,0.20541763390480683,0.44252545260284937,0.6978399468702735,0.5893908629962735,0.11464141942925339,0.4049199297386309,0.36050828316067685,0.4093219780858539,0.01894162798379608,0.0345029864571136,0.3679580147495221,0.41232194614190476,0.457991862471412,0.22015251513816628,0.003446459295484628,0.2703899551212637,0.39071274533138173,0.6714591466744224,0.49869349369029004,0.6216184686955982,0.49867619377123434,0.14687059965746468,1.0,0.5519205932965087,0.3154740404029731,0.2922561769822969,0.09496927459040985,0.174206491334897,0.10500095239048667,0.5154857269045552,0.6441933860760614,0.4126698982357719,0.00113855359334408,0.3543107924482501,0.28759495833828846,0.4603781841342594,0.5875990376424242,0.09429535409585378,0.7895534185959246,0.21382729149466767,0.1583370524054293
Supp_Motor_Area_R,0.14345936107793117,0.0256021463345709,0.43902226559371993,-0.32334200476242664,0.5898207663873689,0.8395338692765987,0.3414096174593147,0.0015812862989975274,0.23288363102333184,0.15964714721301987,0.06564236654423608,0.6652296654523986,0.618995006054105,0.6922830324258844,0.35423405064789976,-0.05584461915066359,0.054844640502611695,0.3067862044813443,0.23392677735151185,-0.552753294046752,0.042790521035786636,0.2868486838159432,0.09845964541427611,0.5728200410014948,0.14568930458788099,-0.5019558005315148,0.7773034956416909,0.13372407823229465,-0.37689480277023996,0.5154981847050901,-0.01883059401020417,0.7829877335266778,0.050236026081085385,-0.35665852455008074,-0.2872952427601328,0.2450246122442986,0.8325752315284856,0.4240820613704753,-0.4666498629016618,0.08388364378288206,0.5298178794780314,-0.19882362302147627,-0.13076029163033195,0.288261886544157,0.2837811446292216,0.036245027117671615,0.09207802878285731,0.4293560185589711,0.6421841940377041,0.10725195845212686,-0.04663797916304068,0.5519205932965087,1.0,0.5755992588715448,-0.2189885553415539,0.1417775931253173,0.41904095163017585,0.39040919199942975,-0.1637584338664598,0.3317239796185695,-0.09201300646369726,-0.007923437158505416,0.5406107534232336,0.18869019940136056,0.25105759324374777,0.12371366520648341,0.4225098618083528,0.5235717279684903,-0.3005976558623612,0.4421524736205537
Vermis_6,-0.2988528736934711,-0.06427952261976215,0.4403131732326753,-0.31082445346854454,0.2780590474846376,0.46459164004190684,-0.05386279844921642,0.052272133088754565,0.0417698856293218,0.2773302250130693,-0.15067890396256736,0.6572389179575576,0.36851639834329125,0.1273590877817301,0.684898980774337,0.059090605523252404,-0.025922884111328894,0.370296921352048,0.5929673451298626,-0.26428574780237474,-0.012132303544603368,0.3521850721951264,-0.26608088511480366,0.3644469031416014,0.2201725814295591,-0.20500229966314285,0.46889770762344296,-0.13759550436346726,-0.381353290537712,0.5902907850042545,-0.3261533743883412,0.6941046131465604,0.12854292163330935,-0.3519072350724677,-0.10506223666327169,0.04086478569792107,0.5569956793615618,0.37035617786589964,-0.10417039130709212,0.27725912645035417,0.6381086401795563,-0.19280105588187038,-0.060714958336836704,0.15247995309175025,0.4980605862423561,0.16013891235100772,0.08565490726881246,0.013986163814744795,0.7165681973795203,-0.1660692044637617,-0.37164259721451665,0.3154740404029731,0.5755992588715448,1.0,-0.2589089077580243,0.400816180088683,0.4253873336795512,0.5878090425179527,-0.2675986762745863,0.11908175948812075,-0.18065721019472375,0.10509522377211333,0.4130327447881433,0.10232613654719701,0.5834737349093746,-0.043315012593941084,0.175581519013882,0.3245448665977145,-0.14262798260786735,0.37711637039370494
Caudate_R,0.35477683434366974,0.5362753690546925,0.0029470594850728934,0.49448364922014737,0.46317929227290683,0.17958025733669905,0.5752223793613437,0.42131037643363695,0.6206292059747602,0.12765146769614943,0.6453791578810708,0.014731388555915182,0.04662170898644119,0.18274451488554216,-0.06774630760180604,0.4634617181481814,0.763741846447534,-0.07833347741190308,0.02049041026733021,0.554795706689112,0.4999473826897524,-0.08764944575334174,0.555867312292579,0.41028156765949136,0.15719397280415906,0.5709935434141472,-0.31816646924600134,0.7928387700781627,0.7579237168025413,0.11829943216267237,0.7544342072169079,0.11360909222378797,0.41961756586485316,0.6040592715203559,0.5536564690330124,0.2030610878160131,-0.327155259541192,-0.09214480270519333,0.4799534045608355,0.5465178512319877,-0.05383077038314559,0.5794700416964925,0.6072928845650161,-0.3546341084927894,0.06788803413755717,0.4388506016528731,0.7125501617765707,0.17969554477990698,0.1316498918423249,0.3145630198426583,0.5051854137476403,0.2922561769822969,-0.2189885553415539,-0.2589089077580243,1.0,0.20011636940592126,-0.2466840560207754,-0.08703389440533923,0.6385599691828576,0.4778803150935452,0.6816506517822235,0.043961877025446336,0.1833003852105174,0.38437050669432515,-0.1432330388477042,0.8107378077782252,-0.27300110291343926,0.5438391835047164,0.5222665818582211,-0.12187789654861937
Cerebellum_Crus2_R,-0.4681176600719399,-0.06550861009079353,0.01616931135044873,-0.14031542893482093,0.08826418801620184,0.06382699542435173,0.023625852684183622,0.0763702124895163,-0.07534076518184536,0.11085751412497556,0.2060300117566901,0.38278024033947866,-0.2126270203833321,0.014109448291714932,0.4425116182371189,0.32043621466870365,0.3332629640609773,0.12272368623006602,0.4014730821917597,0.2572143629252832,0.09008873819429374,0.1308749244225822,0.050143898330063844,0.33841925291218433,0.5297272536484872,0.07497399538027914,-0.09990918649212369,0.04645609879034565,0.08381081060036463,0.752610254145745,-0.09267610538358971,0.23873561700576507,0.11974513737923285,0.12893373058999275,0.025104593947473792,-0.14112137938603045,0.06714209478657761,0.22219763109403176,0.11918248193257097,0.6271957051049203,0.22913434943970185,0.007735370264181426,0.2909905083258451,-0.475331665228332,0.5728657042104612,0.33379488547919545,0.33801583126432877,-0.3252797479162674,0.36951173421146805,-0.2657723247660433,-0.3883962975857751,0.09496927459040985,0.1417775931253173,0.400816180088683,0.20011636940592126,1.0,-0.1772254072871876,0.45078950242077914,-0.18867559501973044,0.13109796871495955,0.08637653652189485,0.3816931225196518,0.2979303328871497,0.15148644947136955,0.2736039425782586,0.32811958987513057,-0.5084635216716676,0.24103445215260116,-0.022025206748812406,0.008497492397659885
Cuneus_L,0.0020573090834514695,-0.09232237454777638,0.5598464053552292,-0.4751030631732869,0.3943089134650165,0.47441723210552567,-0.1680184283933941,-0.15594479062178548,0.23094944686951335,0.6512087822171634,0.02855230295682198,0.26578353572437075,0.7626823500138421,0.13719844179800353,-0.06374333859161128,-0.19083772015916686,-0.25061365621136467,0.5913960446798532,-0.09560760855206916,-0.6011044219687357,-0.03162896804269503,0.7592427138480071,-0.34781640662112073,0.13642034384229762,-0.4570936582319079,-0.5152195060752365,0.6706041297763049,0.11885713156578154,-0.5973902954163205,0.0003351615577469002,-0.1689550567758044,0.4752895297625369,-0.23819816631548651,-0.7126302059625481,-0.27550786017088613,0.11176918365586737,0.5164131409574749,0.6447264670486822,-0.37115212495230726,-0.11648143519380838,0.52726825058956,-0.3365944923444693,-0.24630231306374892,0.6724692915596818,0.2513820827660161,-0.09599907351967646,0.0044326753548655645,0.08465568663714948,0.19366654770946715,0.0762276473132979,-0.2504163089634376,0.174206491334897,0.41904095163017585,0.4253873336795512,-0.2466840560207754,-0.1772254072871876,1.0,0.5272604819672949,-0.08644232660848508,0.31030342483839285,-0.5216643962525069,-0.10835883754081045,0.4222225729096092,0.30159090404312194,-0.01780012881528728,-0.24835871399637674,0.8193186191938829,0.08182568013357748,-0.4942990935919175,0.8028470209927426
Cerebellum_7b_R,-0.2578947443821962,-0.21750975239270284,0.3089153551884935,-0.5011345524544103,0.2954891494042737,0.39200015121654724,-0.09883282666090525,-0.046087086934321245,0.0869499970554288,0.598855748208026,0.21537159598343522,0.3188362500071384,0.47710402807494734,0.09985918177625756,0.13698435199173697,-0.05829140063813618,-0.08750379935377166,0.6180544348513359,0.09174681679095699,-0.4253591927710514,-0.04223622576031399,0.6692772509384806,-0.2618035377157017,0.18703084504669387,-0.25837729087402367,-0.30279404670057253,0.5041272301377331,0.0790897592453659,-0.4595319129512267,0.361410000826404,-0.2822026243727664,0.3919608751656146,-0.24043070281287504,-0.5250029590934209,-0.29479243977110603,0.06776721865735663,0.5072694540574998,0.648327500492768,-0.18466611715933814,0.15990445254104793,0.7815927140972808,-0.3884815243317353,-0.02765608568343665,0.31525696603247183,0.4680451093495427,0.07346353234898881,0.03955835904696002,-0.163846945262452,0.22416194464781686,-0.19074752390645558,-0.4120279205940687,0.10500095239048667,0.39040919199942975,0.5878090425179527,-0.08703389440533923,0.45078950242077914,0.5272604819672949,1.0,-0.3351607844989626,0.16502805773953785,-0.22690629621357047,0.2858742747698607,0.572017173546644,0.37838553888077303,0.0916404546687249,-0.037733833735390424,0.3524274628169115,0.2162468918099646,-0.38079418778007074,0.6004122801806993
N_Acc_L,0.46805764603180333,0.7809730118983526,0.3462788019942418,0.49319453961101656,0.42503731159347974,0.2079143766414667,0.46388285801305146,0.43380222720426975,0.7096294944745147,0.014251154680219627,0.38476697027183715,0.10395229983078504,0.06693242258854477,0.12329290450458448,0.008637061995723708,0.374639006143227,0.6094081828862612,-0.06810145822962624,0.15284379853359226,0.483906147260446,0.5828703226252034,-0.18617056160608197,0.37322185458423335,0.316771448424756,0.09709661957309683,0.46210390731979295,-0.2635596934968549,0.537914613862272,0.6682750829195909,-0.14522372650379767,0.6873634781725548,0.12004910406252185,0.593116553792583,0.5214743855499392,0.7129249732684164,0.23364009578833306,-0.3505742698952721,-0.25296592062046785,0.4434670795805068,0.2742104046527993,-0.12163493045697787,0.7168532747173147,0.4439505541390896,-0.17886794120393384,0.02512479542380074,0.44423360038769966,0.6670405471449922,0.4188847529137558,0.11332520849826774,0.6067138806845824,0.4619299287905247,0.5154857269045552,-0.1637584338664598,-0.2675986762745863,0.6385599691828576,-0.18867559501973044,-0.08644232660848508,-0.3351607844989626,1.0,0.5680997983536535,0.5383074914327258,-0.08707207400803561,0.07014929914763877,0.20694777204014436,0.06923211066740609,0.527331121466111,-0.09376188814697639,0.48636267435488256,0.5013390712858502,-0.16984299837530026
Olfactory_L,0.21944807575887973,0.5338814121348614,0.4722870281813507,0.09689797669028513,0.6888097228201442,0.5894685830892095,0.47533496732583935,0.2787529953177777,0.6512931350187556,0.4639481341682209,0.497244103438805,0.4275903211429814,0.4312803670147331,0.41887589812311227,0.10701334972823875,0.4855764760276973,0.47339498974761723,0.42749441388571663,0.1789426564105092,0.08828158378915558,0.4059263681644624,0.281079419496021,0.22087425807403577,0.5910483217161792,-0.006447889620810706,0.022298281893469815,0.2854491512869948,0.613298501136389,0.24607920555872798,0.19020358143933166,0.5098726670466958,0.5293126498254347,0.3380368241431844,0.06430509907953473,0.45645878887053254,0.20745854904152253,0.22782181962272446,0.18389519671931692,0.0901885150858764,0.44419468641780263,0.31959299071443104,0.45793553559668376,0.3241824790695887,0.042877888717874776,0.1731602481279847,0.43686237937616273,0.697978044566994,0.2803957478851724,0.3614659052189948,0.3381354026917901,0.10262954670919276,0.6441933860760614,0.3317239796185695,0.11908175948812075,0.4778803150935452,0.13109796871495955,0.31030342483839285,0.16502805773953785,0.5680997983536535,1.0,0.22859381417409946,-0.10994366417028158,0.46969124743897217,0.3187105259454938,0.055808026291211704,0.5262648556687929,0.16468739642828897,0.6299074779330994,0.07494847780920538,0.19375486878573703
ACC_pre_L,0.412783006650753,0.6167333514315325,-0.005489145581825034,0.62624914753028,0.29817643659416854,0.16682813171658523,0.7742953414850481,0.48664499280214374,0.5070635282990337,-0.2406415853454856,0.37253648141018325,0.13699039129967155,-0.1068888856320616,0.31648010810805394,0.17116010690620478,0.27741471350358804,0.6684755602629981,-0.34174779032046104,0.26404614642995455,0.47182458938963756,0.4286319184657345,-0.40148997626449207,0.5343684612582494,0.3554113060542246,0.3249347173315068,0.6711257490490924,-0.27670470841443134,0.4530680652386269,0.7725414968752783,0.0759036289556875,0.5604486657989807,0.05289275885138492,0.5359680564278473,0.6601884222740124,0.5983731843930893,0.2905832272244449,-0.25984100305620067,-0.3313535223279984,0.5380359539242973,0.3577177851287986,-0.03828626816556683,0.6035660440410509,0.4313262539294112,-0.42214737081789994,-0.041956670377353615,0.311557622556592,0.5277278160289679,0.3974060967577557,0.1886735620487981,0.38426494093954605,0.591217779215327,0.4126698982357719,-0.09201300646369726,-0.18065721019472375,0.6816506517822235,0.08637653652189485,-0.5216643962525069,-0.22690629621357047,0.5383074914327258,0.22859381417409946,1.0,0.11278545086518572,-0.058474292217806575,0.20406057558688553,0.15474074795476758,0.6549207543864716,-0.3700495605883639,0.5764853892847731,0.7211958105332466,-0.35775393133041533
Occipital_Sup_L,-0.04320637022847675,-0.03012805492344077,0.09891551375090521,-0.2929148568629262,0.09782684907809186,0.01851035218032238,0.09300074491970611,0.24656003642670007,-0.003771448091205334,0.0006383052053076121,0.041177176211203016,0.05711470478828623,0.011338245340734037,0.1160225645820306,0.20143416307254347,-0.2160950092143789,0.1506456713176824,-0.06368370956244589,0.15922155643697877,0.033775461102049896,-0.011521963525972725,0.11186560884152606,-0.023062150144934467,0.11530314025410199,0.22882518786939846,-0.10032704603068449,-0.18687438180044352,0.016748491618115473,0.025984666181230565,0.18788925790274633,-0.12040391789797861,-0.067012379401745,0.053756906392906006,0.04600458408351721,-0.1064995424301915,0.2078484005634346,-0.12226927344503657,0.19239488946938021,-0.08444552173849024,0.06394530885578376,0.1766354001560647,-0.01858647603073315,0.11602188546601427,-0.2424091843728342,0.5671305027544513,0.0993183139442665,0.07628215372519428,0.021568581872329358,0.014668556069526788,-0.04293355372689218,-0.17262983401251467,0.00113855359334408,-0.007923437158505416,0.10509522377211333,0.043961877025446336,0.3816931225196518,-0.10835883754081045,0.2858742747698607,-0.08707207400803561,-0.10994366417028158,0.11278545086518572,1.0,0.05254271023517142,0.23735245281259723,0.16536005750716945,0.14656913110014072,-0.1971724760204272,0.017528249500150993,-0.14898489183588864,0.20143139794836143
Red_N_L,0.06120390172682699,0.11128368788026033,0.3870109356569693,-0.07004164121643798,0.5453271043635739,0.5823163613016915,0.13947031752785996,0.10870924351439806,0.34327594888987367,0.3802216546126912,0.45729848265727185,0.39378310297969266,0.4786382134462597,0.3208208258128531,0.10289635274489073,0.32176290849009176,0.30665310345477376,0.7182794932119594,0.10198999176017334,-0.24003871043393246,0.5150433300650068,0.39595326521196866,0.09939903660235166,0.42952886772278576,-0.04695808324588428,-0.1980101102732874,0.4044656083565072,0.3802153148992286,-0.09415554526986115,0.5119265659375223,0.1756592033933323,0.5699915267979182,0.14398603189826348,-0.21506430390946535,-0.13884876093044715,0.08022524680612432,0.42421680528270356,0.47232828896616363,-0.1993655651344441,0.2879331966113403,0.6091303031386955,-0.11673016974480474,0.2679349869799661,0.18261566218404607,0.3345417438104677,0.42592058937355015,0.3234608241758488,0.247959607523182,0.3414823463621737,0.27577358697799953,-0.0072650967062290826,0.3543107924482501,0.5406107534232336,0.4130327447881433,0.1833003852105174,0.2979303328871497,0.4222225729096092,0.572017173546644,0.07014929914763877,0.46969124743897217,-0.058474292217806575,0.05254271023517142,1.0,0.371304127331819,0.04680127354414169,0.2852370035316166,0.3068048712889529,0.4544937946670904,-0.11914508487772184,0.42327854561468126
Thal_IL_L,0.22270241553888948,0.1717552739434132,0.49215226841677495,-0.11730301633672494,0.404834095412146,0.39504740736056543,0.4159755141496789,0.4687006227560167,0.6379692900619607,0.40696404510397,0.5320963875686474,0.24779882581113577,0.39215586748060244,0.36607154148024745,0.08796805064056507,-0.26009437649408085,0.5008523593887939,0.11883223556538093,0.07657052113027898,-0.11570459168586873,0.26530489453607614,0.5438729357676177,0.22659129264818875,0.303128876104766,0.052785992989575016,0.017243928153147334,0.20388231446852112,0.3890603174313419,0.17012444974063537,0.12975463580100313,0.14765309977148472,0.27589843177153706,0.1332814180757004,-0.0344993742320334,0.06975963893934795,0.5762852238767024,0.07129298067816355,0.6686342240672991,0.03391943672317504,0.2827922571949718,0.4342893627920941,0.011014537948904621,0.44387686007698063,0.04479074834121973,0.41274025574073453,0.3718182365609517,0.38059410300744495,0.1298910200626408,0.22474066587741146,0.17141192280754533,0.19305898643018943,0.28759495833828846,0.18869019940136056,0.10232613654719701,0.38437050669432515,0.15148644947136955,0.30159090404312194,0.37838553888077303,0.20694777204014436,0.3187105259454938,0.20406057558688553,0.23735245281259723,0.371304127331819,1.0,0.07122045813040653,0.2722714295809407,0.22695949465955953,0.39154249859176116,-0.1169157086364993,0.4300497598953901
Cerebellum_3_L,-0.22116102335117813,0.30345682783016387,0.4463272320102187,0.04406622257720292,0.15885199323453997,0.21821962665035644,0.11325329356357274,0.4660032352809133,0.15079399129422197,-0.028681337560982317,-0.18342614480274455,0.5527132003435302,0.038693276646320475,0.10638205261547763,0.8974385907813528,0.131160940357507,0.21924442314948758,0.01881045933472534,0.9266858827741131,0.19739675639720677,0.2122356951807113,-0.006690515126459862,-0.20816952176302045,0.31058458418109236,0.5513848058111376,0.07414099382374968,0.041236153618267976,-0.24807120431529642,0.11065812636346896,0.25241406048420273,-0.16835708550107567,0.38575149533657027,0.5872354945752264,0.03506694471700615,0.31195849266576176,0.17375500180324915,0.14475013592269784,-0.08168684619071909,0.14218822299596973,0.3134935925561468,0.305649787109568,0.2769380072352895,0.19484258228224458,-0.18503098938325588,0.455616420204286,0.4149220341268534,0.2583378029447683,0.07046300201611837,0.5478663566074801,0.073623373983436,-0.2632219321006645,0.4603781841342594,0.25105759324374777,0.5834737349093746,-0.1432330388477042,0.2736039425782586,-0.01780012881528728,0.0916404546687249,0.06923211066740609,0.055808026291211704,0.15474074795476758,0.16536005750716945,0.04680127354414169,0.07122045813040653,1.0,0.11124970251897592,-0.2256893298277821,0.2876776433378035,0.18565938751381592,-0.08112915471027148
Frontal_Inf_Tri_R,0.3613640366339954,0.6284911024063428,0.11420413100802575,0.3592088451560537,0.6746585323916513,0.40962411158730794,0.6948156389750438,0.43998544106547804,0.5620449320671776,0.10690951642781776,0.5825642689405937,0.331271208081363,0.1679583635737495,0.47962263505361025,0.2387253907587252,0.5046107185982615,0.7827366036510637,-0.01786782629463254,0.274042694912865,0.47278867537343977,0.5159394868766991,-0.15072061974407236,0.5756788412859188,0.7495924862228384,0.3557837676836325,0.27295533651283865,-0.13737136622226315,0.7613287737532698,0.6324075040574143,0.2857578940465788,0.7588104760770364,0.34618619410297163,0.5947792190624903,0.5388340501908592,0.40786174615784787,0.16010171108815774,-0.04063569275280741,-0.14433944182659184,0.1704481228695644,0.6061806292356471,0.10627310169720132,0.5757372710709499,0.5183945127741814,-0.4230052085955861,0.2108026563503736,0.4585483942915943,0.8071542743785264,0.3221785404767587,0.3743818595335198,0.3834243788833961,0.35473328379998464,0.5875990376424242,0.12371366520648341,-0.043315012593941084,0.8107378077782252,0.32811958987513057,-0.24835871399637674,-0.037733833735390424,0.527331121466111,0.5262648556687929,0.6549207543864716,0.14656913110014072,0.2852370035316166,0.2722714295809407,0.11124970251897592,1.0,-0.3108262353336992,0.6598761592644529,0.3889925746765918,-0.06951974662361171
Parietal_Inf_R,0.2697369306319018,-0.13171027718303613,0.3801577534433639,-0.3532963545237225,0.33039252863279184,0.45551423907826527,-0.04194646956054515,-0.20236881860910813,0.20864385585413292,0.43974518202936586,0.012267652383817398,0.04476116191125855,0.8046836481001427,0.27640173827013387,-0.32430565770657754,-0.3619045383311564,-0.3454190730434768,0.4463621346547451,-0.3396765818292774,-0.7786114318478257,-0.10386838327083692,0.5579694070511756,-0.17515462082162894,0.024184751260174938,-0.638897073577671,-0.5039821870592766,0.6854016970923359,0.11754371479763438,-0.5809392763020962,-0.23640131716035023,-0.07705602559816697,0.2852609186967486,-0.3395857975846919,-0.6483679912156598,-0.39011809243678264,0.1449928432797285,0.4865278066565736,0.5116527337653778,-0.4462674643099647,-0.40844621650411755,0.4323968399902891,-0.35823309952048177,-0.3858574060275151,0.7953460848023075,-0.03875614693610892,-0.3249409835909331,-0.22078831956682207,0.3135738504766733,0.015053504956941,0.1871732839063742,0.027628733464643434,0.09429535409585378,0.4225098618083528,0.175581519013882,-0.27300110291343926,-0.5084635216716676,0.8193186191938829,0.3524274628169115,-0.09376188814697639,0.16468739642828897,-0.3700495605883639,-0.1971724760204272,0.3068048712889529,0.22695949465955953,-0.2256893298277821,-0.3108262353336992,1.0,0.011488072691043214,-0.4289301914490633,0.703887454342959
Frontal_Sup_2_L,0.2895122111844422,0.5921981216051733,0.47488645938255586,0.22987316086486617,0.7733091355434571,0.7895197413625741,0.7428660145688958,0.3891392441542191,0.7367847860802904,0.16476586739438287,0.5095354888514524,0.6393896856571322,0.4084168624636204,0.5568121584612752,0.3864081535384174,0.32492509752773896,0.6072028082787211,0.13651300880700176,0.3837834339752533,0.13834345701860712,0.46585580681789746,0.10324435150977836,0.36457973007675093,0.7172410179537198,0.25717176213539217,0.29461136126647114,0.316811105485321,0.6456781221776033,0.35010179524163937,0.4011947213786397,0.4303090422384157,0.7225292689599004,0.4592002480441477,0.19099294825401847,0.43797340938880225,0.410759933625532,0.3474089691758589,0.1515649577787943,0.31185093624298493,0.5393066443253215,0.38868215522425426,0.37660149511907276,0.3996661980376307,-0.0798503388948207,0.24298380209142542,0.4819410495287285,0.6878524036285286,0.41225413744357997,0.6399579409275645,0.32315522680064346,0.3646327127263368,0.7895534185959246,0.5235717279684903,0.3245448665977145,0.5438391835047164,0.24103445215260116,0.08182568013357748,0.2162468918099646,0.48636267435488256,0.6299074779330994,0.5764853892847731,0.017528249500150993,0.4544937946670904,0.39154249859176116,0.2876776433378035,0.6598761592644529,0.011488072691043214,1.0,0.3970521484593165,0.13868555256966278
OFCant_L,0.13636249884065182,0.5447328378057551,-0.03585139543673298,0.8409294943672831,0.05325497034483238,-0.07215857762994758,0.3525063928750079,0.3195540651524833,0.2763814188741769,-0.3519988712928974,0.20907281848159143,0.09947419650449524,-0.33062810500431766,-0.12949742581046592,0.14465267701008944,0.4082742983984621,0.4737637289705483,-0.2708554309384485,0.2860116669958706,0.6216992339540033,0.4383847043489875,-0.46751887566700673,0.26655662418946297,0.12585883167217207,0.26654294009351176,0.8572715080843418,-0.4083005991934714,0.2617442131718584,0.687089047936939,0.03237715289679569,0.34460581925011463,0.012325712924447414,0.5055312867361714,0.581686050418828,0.686463911581825,0.020599733704016118,-0.3856045883603125,-0.5092507173434963,0.7793810706363508,0.3792077681477304,-0.25122513675623587,0.5493695084245669,0.3766862773902836,-0.320370031226054,-0.19990448859130167,0.35928560252031416,0.41296377458384764,0.15427767428818015,0.13186100600130904,0.3247499303503383,0.5142683862419105,0.21382729149466767,-0.3005976558623612,-0.14262798260786735,0.5222665818582211,-0.022025206748812406,-0.4942990935919175,-0.38079418778007074,0.5013390712858502,0.07494847780920538,0.7211958105332466,-0.14898489183588864,-0.11914508487772184,-0.1169157086364993,0.18565938751381592,0.3889925746765918,-0.4289301914490633,0.3970521484593165,1.0,-0.5023196993096859
Cuneus_R,0.061773351513227555,-0.15435690494581464,0.4347990713973211,-0.5333032487748822,0.40973015703859317,0.47330676561942653,-0.010319851408709137,-0.08454549874955415,0.20985844127551853,0.5143499443186023,0.16701333396361762,0.2580550928595689,0.7286144513490523,0.30112933484243165,-0.058611897286291334,-0.3276419843403598,-0.09573928219048275,0.40496211172825725,-0.1442849747670245,-0.6396060167506533,-0.09426008267712331,0.6884148243118463,-0.1046868572060989,0.2539444078493703,-0.34264545765796556,-0.5057267226671431,0.6062295214385924,0.24554765197464232,-0.5374904432026413,0.1264706470356025,-0.11097453947348872,0.4050252849162573,-0.23714917576899466,-0.5751756134543956,-0.4338278619457194,0.18226927852540267,0.4980721807271064,0.7136057490843913,-0.42921455433862993,-0.08816314439842544,0.546660239671785,-0.3519494561521027,-0.1607543402402727,0.5335514771976075,0.39829998398811595,-0.14561778065604306,0.021863496974644514,0.1904594405117475,0.2106517819696734,0.0703530489835909,-0.13138807321436172,0.1583370524054293,0.4421524736205537,0.37711637039370494,-0.12187789654861937,0.008497492397659885,0.8028470209927426,0.6004122801806993,-0.16984299837530026,0.19375486878573703,-0.35775393133041533,0.20143139794836143,0.42327854561468126,0.4300497598953901,-0.08112915471027148,-0.06951974662361171,0.703887454342959,0.13868555256966278,-0.5023196993096859,1.0
