,Insula_R,Parietal_Inf_L,Thal_MGN_R,Thal_VPL_L,Thal_PuL_R,Frontal_Inf_Orb_2_L,ParaHippocampal_L,SN_pr_L,Vermis_1_2,Temporal_Sup_L,SN_pr_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_VL_R,ACC_pre_R,Olfactory_R,Putamen_L,Temporal_Sup_R,Precuneus_R,Frontal_Mid_2_R,SupraMarginal_R,OFCmed_L,Caudate_L,Thal_AV_L,OFCant_R,Calcarine_R,N_Acc_R,Thal_PuM_R,Calcarine_L,OFClat_R,OFCpost_L,Paracentral_Lobule_L,Thal_VA_L,Postcentral_L,Frontal_Mid_2_L,Parietal_Sup_R,ACC_sup_L,Hippocampus_R,Thal_AV_R,Rectus_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Putamen_R,Thal_PuM_L,SupraMarginal_L,Occipital_Sup_L,Temporal_Inf_R,Frontal_Inf_Orb_2_R,Cingulate_Post_R,OFCpost_R,Temporal_Pole_Mid_R,Thal_MDm_L,Fusiform_R,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Caudate_R,Cuneus_L,Thal_PuL_L,Thal_VA_R,Amygdala_L,Paracentral_Lobule_R,Thal_PuI_R,Cerebellum_4_5_L,Heschl_L,OFClat_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_IL_R,Lingual_L,Angular_L,Thal_MDl_L,Cerebellum_7b_R,Thal_LGN_L,Thal_MGN_L,Rolandic_Oper_R,Angular_R,N_Acc_L,Thal_PuI_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_8_R,Vermis_3,Thal_PuA_R,Cingulate_Mid_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Vermis_8,Olfactory_L,Thal_MDm_R,Raphe_M,OFCmed_R,Parietal_Sup_L,Rectus_L,Fusiform_L,Vermis_4_5
Fusiform_R,0.418273501781341,0.442568777989901,0.3312225621917303,0.4900051253129765,-0.13240472566801392,0.3452227277869004,0.4793135984588647,0.36381869063492306,0.22878476740056775,0.4980978910816249,0.433414979022871,0.3659478476609241,-0.16818970515616719,0.5462896749324782,0.2759859621506376,0.2599108430627846,0.3468410104038879,0.5735877072621879,0.674718361331547,0.6438936082575019,0.582293118412443,0.02126851523976418,0.534068372390202,0.3928393143174192,0.0633674373042849,0.5475387889830962,0.06950571079409361,0.17092153007306232,0.7068383531813568,-0.012729700467387845,0.3717480237127498,0.623093441966704,-0.010770183138173649,0.4991149024197941,0.472166802052246,0.3814134517681127,0.32262361855559535,0.34048312889468835,0.17201802875051223,0.3778153503387121,0.2562969922141063,-0.037815854149326845,0.4819268128802931,0.3879921786173588,0.5359270669778268,-0.06700790029607707,-0.027316400653709185,0.20662456709575489,0.5487164185009364,0.4275192545004777,-0.10839792290985534,0.40537760896285524,1.0,0.5806197458939654,0.026489475939454197,0.20601072153789213,0.5491501393933073,0.03528782626383782,-0.031428483082386514,0.4823239856939922,0.42499326192985093,-0.02591083295842455,0.32971221566587716,-0.0612146741936802,0.03743367261909968,0.328411473650695,0.422856244019095,0.2684992034404828,0.6084234697295455,0.43075108802095097,0.4224028699820785,0.4098871205298533,0.39700212166479537,0.4397209915328183,0.5650280087558284,0.586249890596116,0.28877552824789565,0.3240515589591048,0.2920733997667876,0.486460034772385,0.25787253692721723,0.5891199077237618,0.14923912438852271,0.7024429535694817,0.3784920202240227,0.5482418614246727,-0.0857096011534298,0.5110834846319379,0.4167231256224212,0.10397462080901977,0.1555439104180414,0.30700013838674184,0.08572707417260225,0.687027967755816,0.4647571583259937
Frontal_Inf_Tri_L,0.6714591466744224,0.17183993214358823,0.08229039115889852,0.23364773201150058,0.11464141942925339,0.6864659884956424,0.554913349459328,0.4200845049353058,0.39750411729020874,0.7367627678715392,0.49869349369029004,0.41584366949255314,-0.007007828688033814,0.4729718640328307,0.6675528566015553,0.3293916913194283,0.4413171326643299,0.570690424480751,0.3335721286464074,0.7790813343372649,0.35074520629425715,0.12289410318867013,0.7219319177649693,0.36348366230523776,0.32921567811608815,0.33561053464127255,0.17293828018137178,0.32328191718855004,0.33087019207957646,0.16299882777017885,0.44344660289948773,0.37189700846227025,0.30424984661565724,0.38826631243422555,0.7011965278672769,0.042499857605554955,0.7069341812552179,0.49303163606076106,0.36050828316067685,0.43926477219815124,0.2703899551212637,0.11408098609812606,0.73951515036243,0.2623097070650731,0.4380742903748823,0.00113855359334408,0.07077221074841532,0.3839572911939265,0.5313736129224386,0.49867619377123434,-0.09960873565034432,0.050150826956582926,0.5806197458939654,1.0,0.09496927459040985,0.2922561769822969,0.174206491334897,-0.04078071810964031,0.2332066011052808,0.47474082073519475,0.20165212173008587,0.18951951899445504,0.5114118045156648,0.37172969976247877,0.37936207610686995,0.5875990376424242,0.6060050113460744,0.01894162798379608,0.33724976241240767,0.07042206966565175,0.20422926664620303,0.10500095239048667,0.09846461640135977,0.17619614298152517,0.7982631897188323,0.19235708228222262,0.5154857269045552,-0.032932972683413074,0.47575024633972335,0.4457141213019419,0.24233463739192435,0.4925893553655259,0.2381388785859368,0.6978399468702735,0.42647303225387384,0.833689435304915,0.25094810298471426,0.6441933860760614,0.22101711928456166,0.22015251513816628,0.3075810947551951,0.003446459295484628,0.14687059965746468,0.6231012570405494,0.5681151613491058
Cerebellum_Crus2_R,0.33801583126432877,-0.21443182885194795,-0.0016102262474014097,0.11085751412497556,0.12893373058999275,-0.06550861009079353,-0.0712893554447254,0.09008873819429374,0.0763702124895163,0.38278024033947866,-0.3252797479162674,0.04645609879034565,0.07497399538027914,-0.03479565628924105,0.023625852684183622,0.2060300117566901,0.09835894171969596,0.3892827276191428,-0.12203509627191644,0.08826418801620184,-0.20058066545933811,-0.14031542893482093,-0.07534076518184536,-0.2949599444133256,-0.23985920498439167,0.20471741147228498,0.18965679765158186,0.11133258218015399,0.07645638468201965,-0.07281342574875799,-0.14678871868373836,-0.1673750095267728,0.12020629114040272,-0.09990918649212369,0.23978812773119126,-0.32793579864169364,0.16381315203915375,0.3332629640609773,-0.14112137938603045,-0.3889063220593742,0.5728657042104612,0.6851854654507327,0.027670108856621342,-0.040812358211470966,0.03652204471095428,0.3816931225196518,0.6702857172140657,0.07619405877658196,0.40652558615103596,-0.2657723247660433,0.6158395130624278,0.06865715053646766,0.026489475939454197,0.09496927459040985,1.0,0.20011636940592126,-0.1772254072871876,0.14964130173486995,0.08381081060036463,0.04102971820160844,-0.42631335603741427,0.03242669377296298,0.4014730821917597,0.1522463813367336,-0.02703938197099047,0.32811958987513057,-0.00824097656339965,0.22219763109403176,0.42151866236505126,-0.3046486249342289,0.06269589203555204,0.45078950242077914,-0.010826361367331467,-0.030825274397675,0.33841925291218433,-0.11475743899753169,-0.18867559501973044,0.2700392778871624,0.4425116182371189,0.5763228183680847,0.819541258721525,0.5155804194723946,0.050143898330063844,0.23873561700576507,0.701143498102578,0.2123009855955606,0.5297272536484872,0.13109796871495955,0.16021269546124586,0.2909905083258451,-0.25547045804582996,-0.475331665228332,-0.3883962975857751,0.1498867362928309,0.4660156182108541
Caudate_R,0.7125501617765707,-0.44245607951239285,-0.09296885279343126,0.12765146769614943,0.6040592715203559,0.5362753690546925,0.6657836183089375,0.4999473826897524,0.42131037643363695,0.014731388555915182,0.17969554477990698,0.7928387700781627,0.5709935434141472,0.3326483937997861,0.5752223793613437,0.6453791578810708,0.8300024231275985,0.6277550823767127,-0.15892489858646605,0.46317929227290683,0.014905927377619282,0.49448364922014737,0.6206292059747602,0.30669776908659185,0.2605913802413996,-0.10102621872128495,0.8553070862406063,0.7506359567643741,-0.11687041607483865,0.18217298823760922,0.4419844442999684,-0.0558702663008538,0.7073605279018227,-0.31816646924600134,-0.03670790385082892,-0.15396573956402423,0.6169037625218097,0.763741846447534,0.2030610878160131,0.40649558076590225,0.06788803413755717,0.08191074839395178,0.6014902028734938,0.5682391612086707,-0.3278780488897167,0.043961877025446336,0.48089638167485216,0.8389578953803328,0.24745609688440656,0.3145630198426583,0.17018403501734308,0.007551324147812445,0.20601072153789213,0.2922561769822969,0.20011636940592126,1.0,-0.2466840560207754,0.25369985707433373,0.7579237168025413,0.37922241199794304,-0.2948271316170943,0.5911516351763746,0.02049041026733021,0.09899596194404756,0.33093013794519033,0.8107378077782252,0.45424122778294695,-0.09214480270519333,-0.12720835208579548,-0.3774946368386458,0.2586747902171782,-0.08703389440533923,-0.2601862426991462,0.289843172845368,0.41028156765949136,-0.03640949945087606,0.6385599691828576,0.28569392101564056,-0.06774630760180604,0.18733834165412905,0.424186809676395,0.0013194312097054267,0.555867312292579,0.11360909222378797,0.38942783485855614,0.38243077985952945,0.15719397280415906,0.4778803150935452,0.26812371727072265,0.6072928845650161,0.2941391904422281,-0.3546341084927894,0.5051854137476403,0.08423697929791459,0.057553814653008684
Cuneus_L,0.0044326753548655645,0.7253246999492174,0.5661855761341652,0.6512087822171634,-0.7126302059625481,-0.09232237454777638,-0.024489938848262484,-0.03162896804269503,-0.15594479062178548,0.26578353572437075,0.08465568663714948,0.11885713156578154,-0.5152195060752365,0.518490783670471,-0.1680184283933941,0.02855230295682198,-0.17263570195111327,0.14500094629469462,0.7448075310178189,0.3943089134650165,0.7782393878696363,-0.4751030631732869,0.23094944686951335,0.19092119889418774,-0.3599366300280523,0.6455864745747875,-0.4292292370584494,-0.3975525584305779,0.8749781960781903,-0.5214903907689645,0.14618453104529738,0.7338989523338677,-0.4805993652084398,0.6706041297763049,0.3047305710846303,0.5525368760423208,-0.05321779704834075,-0.25061365621136467,0.11176918365586737,0.04010445493155363,0.2513820827660161,-0.04447818915708215,-0.05647417555011837,0.03225493133864684,0.7652345308215726,-0.10835883754081045,-0.4231714555391915,-0.33103849991495266,0.15578678903576232,0.0762276473132979,-0.1418222489282163,0.695998128272227,0.5491501393933073,0.174206491334897,-0.1772254072871876,-0.2466840560207754,1.0,-0.13444908753376966,-0.5973902954163205,0.20224468886938696,0.7139578203047661,-0.5949607612449531,-0.09560760855206916,-0.23229427651300186,-0.3966020141697541,-0.24835871399637674,0.005379506249370757,0.6447264670486822,0.608742093871452,0.894015307208798,0.5911693991407396,0.5272604819672949,0.6854359822738783,0.45001721454415405,0.13642034384229762,0.8704683290838414,-0.08644232660848508,0.4698437040745885,-0.06374333859161128,0.1960049379697343,0.0020818207211276405,0.36406874722209986,-0.34781640662112073,0.4752895297625369,0.08580975007061035,0.2941345361716705,-0.4570936582319079,0.31030342483839285,0.5157840819275211,-0.24630231306374892,-0.20506020823816898,0.6724692915596818,-0.2504163089634376,0.4449692086464736,0.024246831792378732
Thal_PuL_L,0.058042916919028555,-0.18305578569337314,0.0795859397167196,0.08317905864282613,0.2349956174391508,0.06536574734675801,0.08006131199765022,0.058372641189891626,0.24193979742432933,-0.08448828568879625,0.06404594538862703,0.09597130208457212,0.1818352304076924,0.13956319767972641,0.2139226602920585,0.0708709975077049,0.07376224717938488,0.07258541867399568,-0.009953161301315424,0.1094075475539671,0.001102139024409758,0.02112815997056956,0.128350485115337,0.11465224905687456,-0.03329712494539167,-0.11399252276779498,0.1794697600389624,0.20669038452712668,-0.08557607721874051,0.06792975356630308,0.03156143841115919,-0.09854750930047874,0.16196821397418304,-0.07011095482310699,-0.053954325266197575,-0.07527045894850991,0.22563589768211112,0.12796121645831582,0.22215055988039004,-0.06694885010882445,0.12209887904065304,0.11890942090675921,-0.017551086160593338,0.3347284252902787,-0.10892587041611014,0.1970176673033784,0.13001581345450855,0.1588467456287867,0.07006210437269651,-0.10366007193948504,0.2050277280324014,0.06384775565513763,0.03528782626383782,-0.04078071810964031,0.14964130173486995,0.25369985707433373,-0.13444908753376966,1.0,0.18666206440566005,0.11456946921543858,-0.10262677807605901,0.12888580734913133,-0.004990171042045568,0.18795156587442183,-0.016333681909515497,0.17878957982058144,0.010749146452044177,0.06275876130823069,0.006460616242477852,-0.1599987547994496,0.03047113750798003,0.17010843569671538,-0.046258539211297856,0.17207345872772986,0.07644611402348526,-0.07867374512999603,-0.0021171251566935267,0.16962990061182898,-0.0008296173480272399,0.11721951344946897,0.2540715432212807,-0.03217982693621037,0.19618442512460538,0.020241125579112892,0.2151718231251739,-0.02777767680244942,0.07187262358099593,-0.019454159861718473,0.17410126293728495,0.11797128832485132,-0.03757328320712603,-0.1442696551145727,0.16686528246460502,-0.02334425835920547,-0.006778855003469887
Thal_VA_R,0.555581775518849,-0.7020825914324157,-0.5061433405304633,-0.2842270979070747,0.8247208765081195,0.6184958699760601,0.6822968410655872,0.5618308642581228,0.5922094559742057,-0.10469820392578005,0.19883444573277476,0.38924818842142056,0.7054071164980633,0.06536302518834576,0.5126086834329244,0.3635326206353805,0.6904813507880726,0.29773245006598714,-0.4885437653065016,0.12630039697972592,-0.420832770302049,0.7133246177183118,0.4324700792185112,0.1572243494006468,0.5954506545008055,-0.37771765454811357,0.7661996941025874,0.7571273673596367,-0.5277853537364947,0.3994623800032,0.26596563315482086,-0.4410186552933229,0.9230814715233955,-0.584136490377966,-0.21101586695710267,-0.3869269797274593,0.47592741710564984,0.7463340994323466,0.2324315307707453,0.31189367589524486,-0.07568065648003114,0.09726181188125478,0.5589368282603032,0.40085767559384344,-0.5924814873769267,0.025984666181230565,0.4595950957571146,0.7788795058915848,0.1397836527992641,0.3372861933962122,-0.007806183464209668,-0.4374118747074271,-0.031428483082386514,0.2332066011052808,0.08381081060036463,0.7579237168025413,-0.5973902954163205,0.18666206440566005,1.0,0.13315431922567303,-0.5252346523654189,0.7527642782116715,0.23529506583268572,0.3493184473385109,0.5969190173612915,0.6324075040574143,0.5221169892682356,-0.47628112807354694,-0.3555718020492807,-0.7160809721606455,-0.08450743936045821,-0.4595319129512267,-0.6496171359511119,0.010517614039667594,0.16517517637984316,-0.4745862551686578,0.6682750829195909,-0.1554285786896605,0.10867954414918424,0.12345218093975774,0.22607269270383828,-0.20541201294564151,0.5439574158619982,-0.13036470359969604,0.18796856799416006,0.13706333576931087,0.4160983256098316,0.24607920555872798,-0.18118965605155488,0.6426330845350646,0.4336524025481445,-0.5841417518375802,0.5390881687946807,-0.0325217762804053,0.1438613645925279
Amygdala_L,0.3270332774235199,0.26544063846130705,0.23549306420338612,-0.03155954106252762,0.14446412938901518,0.24494080643639662,0.5254999189801652,0.16614293511403924,0.24193280633684736,0.35106508845012796,0.7156450696350017,0.5756179634080584,-0.1107981939093287,0.47168904394681854,0.6218038925761763,0.3599862830579206,0.44410848788766394,0.5993352004550869,0.3395282356890715,0.6330766619699622,0.5272534932348316,-0.060232048911105146,0.5210455591269602,0.6737775692802919,-0.13013489193687114,0.40304011163683306,0.3460219597206909,0.19085953118411722,0.32388852833353365,0.17344714969701402,0.414217624658973,0.4667724132498482,-0.008373933058356434,0.2745702400375329,0.5303737904799395,0.13327198346265987,0.3926315465114886,0.5224379761513561,0.386447189153365,0.6037587173160549,0.3394081096787413,0.1074905614781681,0.457203563325123,0.4966906005522643,0.20486333952082225,0.18726071125798627,0.3490575643366535,0.3837918303613113,0.2520904274757479,0.4221813421030003,0.2518508700500054,0.415720968743667,0.4823239856939922,0.47474082073519475,0.04102971820160844,0.37922241199794304,0.20224468886938696,0.11456946921543858,0.13315431922567303,1.0,0.41390283870587147,0.25095435583035475,0.007582383666915972,0.32804354343133035,-0.1291059404381098,0.46817997537333206,0.3634662204101539,0.33121594482227895,0.19213153243326891,0.10948848621312733,0.20820063795990915,0.1405807975761538,0.34109178827179276,0.3594003250115192,0.5471426655456408,0.1754139990570832,0.3208392248255729,-0.012100185926203027,0.106147859763013,0.15723537640422308,0.3420081963274548,0.245602414538051,0.5694365525337474,0.4618361909268176,0.4729639072103127,0.5901563994905776,0.19025603841452057,0.4075795382572312,0.6415670667969716,0.19053810157450832,0.09931373133801331,0.04652441980875496,0.489268847517215,0.46076047078981036,0.10245883230467694
Paracentral_Lobule_R,-0.1944275602827257,0.8667118715980129,0.5494419739782117,0.277170690583101,-0.576582967052049,-0.12876094223040027,-0.05508373739242084,-0.13271902058354199,-0.15558671250691533,0.19562739697665696,0.42133433336772785,0.12394305832629686,-0.5267443258248838,0.4857280740983977,0.1384553229172213,0.01110751389171003,-0.16640959260320526,0.10601709980310865,0.7765947093871555,0.36814873628791056,0.8322525124968041,-0.33236287302790457,0.21691340215155336,0.5566876106709208,-0.28172106527274027,0.5146955239445791,-0.3334732185098605,-0.40322566288426137,0.6391564992700753,-0.15761516641906076,0.14504277839239144,0.788256261872829,-0.5691327222388497,0.7848862043275397,0.46345698887237835,0.6088148503094213,-0.053238210105436244,-0.24548764349392777,0.24311799381736493,0.2816176854761695,-0.02248649212214888,-0.3347359102945536,-0.05624336989774068,0.14864542564088878,0.6491038861502627,-0.2083721400118866,-0.3965370866738852,-0.293285804837396,-0.032904181646572356,0.16516557285931777,-0.17298116206043743,0.6327538084308524,0.42499326192985093,0.20165212173008587,-0.42631335603741427,-0.2948271316170943,0.7139578203047661,-0.10262677807605901,-0.5252346523654189,0.41390283870587147,1.0,-0.3686643500612698,-0.25630027797999544,-0.04299199282884058,-0.43613713135444443,-0.2397642559880728,-0.1305296841233622,0.5377373678906985,0.28094780097431477,0.7914288352521954,0.40508217764164156,0.2772201221943815,0.6414086822329053,0.3701157455726098,0.13795698231454462,0.6224958046184698,-0.13546652463833234,0.10696965808321628,-0.19124365147039288,-0.125824285456272,-0.23700650705595575,0.1525298614945731,-0.02217405730713948,0.4107943634699111,-0.1197443673178953,0.2782636015157063,-0.4208545352225136,0.21073685138202006,0.5597245240390859,-0.3449279721108937,-0.1476798894889343,0.6969475112779908,0.12440258306270637,0.29997159591810707,-0.12991413606264618
Thal_PuI_R,0.36384747625880276,-0.5312269804362967,-0.42776587388581244,-0.3340598957569981,0.7813445398878014,0.4447334637329009,0.5241646949918026,0.28323404110472267,0.3114478314773154,-0.17320408524067396,0.30801710915535774,0.32464140421131427,0.3888372984665703,-0.07416484122886743,0.49625669867289457,0.2655235648645792,0.6420634670310925,0.2462551105125168,-0.4596710925769287,0.08980328349496207,-0.3307944237109226,0.5324020125986166,0.27548220799138284,0.2546739823429095,0.4216765267760686,-0.3935249658810614,0.6654975470466118,0.721072911913302,-0.5466746073059879,0.5523091676185988,0.3243307242691248,-0.3340090598665524,0.615660096037525,-0.4636762376224466,-0.1164319288074746,-0.312663502974757,0.3719778784590597,0.5632757024236296,0.030895063459093115,0.4418793001784206,-0.16571527351270293,0.002801988288079244,0.5537492408581899,0.5347488887838221,-0.5843004694493322,0.021032103584762166,0.408172267984993,0.6400818638577871,0.026975967462763206,0.34865729163433173,-0.08272465585348446,-0.3749970300565724,-0.02591083295842455,0.18951951899445504,0.03242669377296298,0.5911516351763746,-0.5949607612449531,0.12888580734913133,0.7527642782116715,0.25095435583035475,-0.3686643500612698,1.0,0.01781785005767435,0.2244751545001607,0.4312604996527816,0.5666238634191951,0.32818456446120403,-0.50044782831507,-0.48863149853001275,-0.632005772586351,-0.21295108789801356,-0.4909276531228812,-0.4819350024166336,-0.0681863446928684,0.18512403363661306,-0.508186053492914,0.5234452307292187,-0.18817991864099623,-0.05976494781577481,-0.06546531601514456,0.08898351030175392,-0.31999382683645305,0.6558725665480893,-0.20505946277717454,0.11224776024545928,0.08786102739036031,0.34427882934824566,0.17639726336493472,-0.07969391073420154,0.3363340003222325,0.5104057206393308,-0.5056257507754048,0.47272997036152914,-0.1327336037390287,-0.036260250272474724
Cerebellum_4_5_L,0.42263008418626324,-0.18074330325579996,-0.24003367652329938,0.00797240725603259,0.1392607892524638,0.41249722982402054,0.3217548116063938,0.31900622897241565,0.5243856890609314,0.6401094270851301,0.04994077386450478,-0.11596083345904402,0.18635937889765558,0.11619060263429168,0.18823483948268177,-0.06129594188201386,0.08667078990858619,0.27067412458619156,0.06368312613061561,0.24022807460075296,-0.16306131965170553,0.15250563653096003,0.22172840607061706,-0.18515609739945155,0.3142234667623802,0.36020001642588706,-0.04312186535765762,0.10654741905552191,0.10915438160319005,0.13594910897922102,-0.04932401471572257,-0.15746979805816683,0.3849258755951775,-0.03654713828052719,0.24793811829712528,-0.31119467432717624,0.3269112287823683,0.3778582687085126,0.15464526772487297,-0.14989505854317467,0.4946106417486394,0.4499096906298433,0.33666155468984366,-0.17555815936504968,0.20444371925880048,0.15922155643697877,0.2635527196597951,0.0910788481062372,0.6233098842655298,0.06232588196317131,0.09102008773078257,-0.289363586025513,0.32971221566587716,0.5114118045156648,0.4014730821917597,0.02049041026733021,-0.09560760855206916,-0.004990171042045568,0.23529506583268572,0.007582383666915972,-0.25630027797999544,0.01781785005767435,1.0,0.48078990087099366,0.47079451947592027,0.274042694912865,0.5081212118929431,-0.11615575974872917,0.5555406455667676,-0.2763053354396895,-0.09165895249170017,0.09174681679095699,-0.1714855817846522,-0.038952895171469666,0.4336124335512446,-0.14785626450452308,0.15284379853359226,-0.18822390525368327,0.9403029022681249,0.7934709363416127,0.38253842062657745,0.6273554248925699,-0.13207136031976388,0.439784744806243,0.48380665518168836,0.2962816023547075,0.6343299189751439,0.1789426564105092,-0.23710736278058236,0.28550129265011664,0.09909519081562602,-0.32525711706956495,-0.23425417967376125,0.650907566991625,0.9276755410981955
Heschl_L,0.23873380798438604,-0.24920462935176854,-0.24825542388745714,-0.38668690503482267,0.32771825948203137,0.34768710135507125,0.3339232886659303,0.10486510901708362,0.4873859307985291,0.366405943506436,0.3035742720596692,-0.06035792230818278,0.26627315658358863,0.13460646939645052,0.47853440282024307,-0.07104848494957174,0.03841758444449051,0.1244705742396329,-0.11934520187047508,0.17822896843933755,-0.07292722376243262,0.08241333373300051,0.3198402377013818,0.1315591549820682,0.29238996893563046,0.13525228199514586,0.038412944115001735,-0.002148040507150341,-0.18998094448370628,0.14900798242008076,-0.044035769274056315,-0.25828173893020356,0.3730104876025552,-0.16587116250396758,0.1335458436782817,-0.34148878779109937,0.4684394077655387,0.3580455506689314,0.5823742318112732,0.024889973836270247,0.44656600061451845,0.4113204724661448,0.270057403511373,-0.001091650567018891,-0.014500009040105535,0.28090631675466543,0.3183695903143619,0.16746067484722607,0.23648065798918497,0.0636514993529121,0.2112950172511011,-0.20200589294882798,-0.0612146741936802,0.37172969976247877,0.1522463813367336,0.09899596194404756,-0.23229427651300186,0.18795156587442183,0.3493184473385109,0.32804354343133035,-0.04299199282884058,0.2244751545001607,0.48078990087099366,1.0,0.30302932033451546,0.1741231518317004,0.4569612825466394,0.04780819607157452,0.12721451980235535,-0.3815700832407471,-0.23316298310736994,-0.17854385529536013,-0.17337492462254772,0.021502468174480923,0.2674512391410203,-0.3633225860662464,0.2610616641006153,-0.4211319110553282,0.5301988609981604,0.395041856402459,0.24307676395570513,0.08221226908259407,0.1842300383671448,0.18523137194277753,0.3655635516161622,0.21595295296412761,0.6550448226109581,0.07525628171337047,0.006688333348664097,0.20621423201103478,0.11283807857753864,-0.3451750999126487,0.21459317811347475,0.3920766464057317,0.39461210836860344
OFClat_L,0.43032971823327454,-0.49050752364721717,-0.4818859405860349,-0.24730978757156916,0.5221729354049182,0.6021907592310851,0.4125280254216495,0.389180108735843,0.2528766406686944,0.22434570339381024,0.07897181926557484,0.034389041873063034,0.6148659117511083,-0.20075288135840622,0.24466587727571418,-0.055891130935086145,0.2903551554917165,0.10447592530460026,-0.20478921243460008,0.10714691138702352,-0.3698699135479606,0.6718783983297086,0.26159330681386483,-0.27118375542804585,0.8656827354942407,-0.25207419928329594,0.3180462000607822,0.4469596169316637,-0.32920704072811574,0.47520551042104364,0.04765114172590864,-0.38550313306382816,0.7250183950772754,-0.3913235356470684,-0.11825884903472011,-0.3717500229045369,0.42628480616736414,0.3350654976001682,-0.06998570192914882,0.2800472419689787,-0.0939856951073945,-0.11816426237851387,0.514150443374826,-0.07670225941050407,-0.24357452935546847,-0.2047870895433032,0.10440320108411272,0.4521539823048563,0.2874809797548438,0.307505350009055,-0.3049146870009774,-0.7464692268477295,0.03743367261909968,0.37936207610686995,-0.02703938197099047,0.33093013794519033,-0.3966020141697541,-0.016333681909515497,0.5969190173612915,-0.1291059404381098,-0.43613713135444443,0.4312604996527816,0.47079451947592027,0.30302932033451546,1.0,0.32955552406898575,0.5564690298363583,-0.6539588991976488,-0.1333139918448926,-0.4710657746241927,-0.43496420232647093,-0.4785176562598774,-0.6533982987820557,-0.343555760520561,0.18313193093128752,-0.2393744907165862,0.5618955781314775,-0.39216366268439495,0.31650652708796806,0.21980323461118903,-0.06892205783564355,-0.007886326114922466,0.07243203026596483,0.05587609544293053,-0.04326788393935405,0.1191369144432895,0.37858513682575196,0.20394246738505575,-0.44622796545408966,0.19495612965557318,0.7303378224157868,-0.3524246944829428,0.17413823555112173,0.10514818352364608,0.3936659261548473
Frontal_Inf_Tri_R,0.8071542743785264,-0.3280488115322655,-0.061476113642661916,0.10690951642781776,0.5388340501908592,0.6284911024063428,0.6516828340485412,0.5159394868766991,0.43998544106547804,0.331271208081363,0.3221785404767587,0.7613287737532698,0.27295533651283865,0.29245447712187134,0.6948156389750438,0.5825642689405937,0.8602454769449402,0.7652545846398471,-0.09899354787936483,0.6746585323916513,0.07100848013525803,0.3592088451560537,0.5620449320671776,0.3324252185435022,0.1900267462929269,0.06306375971533387,0.7442893133561419,0.7211841898872731,-0.05881457974552143,0.35012265026890443,0.49559045833372883,0.0734027383427273,0.5798614573318988,-0.13737136622226315,0.3282946269291622,-0.24085429950723913,0.6731874681607746,0.7827366036510637,0.16010171108815774,0.43655548246199444,0.2108026563503736,0.2383044753204679,0.7696359627503951,0.5084868531201197,-0.17481573889476515,0.14656913110014072,0.5236765887171753,0.738210318627157,0.40802052118435067,0.3834243788833961,0.1503170734247561,-0.026617284203533792,0.328411473650695,0.5875990376424242,0.32811958987513057,0.8107378077782252,-0.24835871399637674,0.17878957982058144,0.6324075040574143,0.46817997537333206,-0.2397642559880728,0.5666238634191951,0.274042694912865,0.1741231518317004,0.32955552406898575,1.0,0.4857534829913079,-0.14433944182659184,0.02738072886181085,-0.4053226791743819,0.2074059306546586,-0.037733833735390424,-0.21272318102460305,0.1434849106916579,0.7495924862228384,-0.09812820027372332,0.527331121466111,0.14991703537364107,0.2387253907587252,0.33282153380285334,0.49824559466997553,0.22346195108154593,0.5756788412859188,0.34618619410297163,0.5339799922183124,0.6226499360126213,0.3557837676836325,0.5262648556687929,0.23562785047178056,0.5183945127741814,0.29146792358759704,-0.4230052085955861,0.35473328379998464,0.2646897643177877,0.309366486137934
