,Cingulate_Post_R,SN_pc_R,Thal_LP_R,Thal_PuM_L,Precuneus_L,Caudate_L,Paracentral_Lobule_L,Thal_PuL_L,Cerebellum_4_5_R,Thal_VA_L,SN_pr_L,Vermis_4_5,SupraMarginal_R,OFCmed_L,Heschl_R,Calcarine_R,N_Acc_R,Frontal_Sup_2_R,Vermis_6,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Raphe_M,Putamen_L,Vermis_3,ACC_sup_R,Vermis_9,Thal_MGN_R,Angular_L,Frontal_Sup_2_L,OFClat_L,Frontal_Inf_Tri_R,Thal_MDm_L,Cerebellum_6_L,Frontal_Inf_Oper_L,ACC_sub_L,OFCant_R,SN_pr_R,Cerebellum_4_5_L,Parietal_Inf_L,OFCmed_R,Vermis_10,Vermis_1_2,Cuneus_R,Parietal_Sup_R,OFClat_R,ACC_pre_R,OFCpost_L,Thal_VPL_L,Thal_LGN_L,Pallidum_L,Cerebellum_7b_L,Cuneus_L,Thal_VL_R,Thal_AV_R,Insula_R,Frontal_Mid_2_L,ACC_sub_R,ACC_pre_L,Thal_PuI_R,Olfactory_L,Hippocampus_L,Cingulate_Post_L,Thal_VPL_R,Temporal_Inf_L,Thal_IL_R,ParaHippocampal_R,VTA_L,Temporal_Mid_R,SN_pc_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Fusiform_L,Angular_R,Thal_MDl_R,Postcentral_L,Frontal_Med_Orb_R,Frontal_Med_Orb_L,Paracentral_Lobule_R,Occipital_Sup_R,Cerebellum_7b_R,Putamen_R,Rectus_L,Pallidum_R,Cerebellum_8_L,Thal_VA_R,Thal_MDm_R,ACC_sup_L,ParaHippocampal_L,Red_N_L,Occipital_Mid_L,Thal_AV_L,Thal_PuA_L,Cerebellum_Crus2_R,Cerebellum_3_R,Cingulate_Mid_L,Precuneus_R,Amygdala_R,Frontal_Inf_Tri_L,Occipital_Mid_R,Thal_MGN_L,Vermis_8,Cingulate_Mid_R,Fusiform_R,Hippocampus_R,Cerebellum_8_R,Parietal_Inf_R,Heschl_L,Thal_Re_L,OFCpost_R,Temporal_Inf_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Olfactory_R,Calcarine_L,Temporal_Mid_L,Thal_VL_L,Cerebellum_9_L,Thal_LGN_R,Rolandic_Oper_L
Insula_R,0.5817432386972528,0.39685957818969114,0.5130077846867156,0.36110112267106836,0.02595295241528177,0.7022414000084353,0.11629137789869574,0.058042916919028555,0.31396609880265514,0.6592315019423084,0.6183826579470219,0.46347966994128315,0.12429215333874742,0.3541564086103647,0.7754836673884974,0.2171446728382444,0.5617786832202735,0.428142332890357,0.08565490726881246,0.7591545157841415,0.11374474199599317,0.5583871217067574,0.7472374550968113,0.38620435732112834,0.2950685106947537,0.3004613170503001,-0.01469595378797961,-0.20497629217563484,0.6878524036285286,0.43032971823327454,0.8071542743785264,0.016346266766962037,0.5295516986731313,0.48097189459880746,0.6203225663247856,0.2768738333735296,0.21050098548258236,0.42263008418626324,-0.24233412680134045,0.28787555365046263,0.3331166261500772,0.4889321231676725,0.021863496974644514,-0.1730296958031997,0.041836127918047666,0.5448337164446525,0.5073229745320215,0.3293990556491439,-0.13301777651397742,0.6507731948324821,0.06530512409439053,0.0044326753548655645,0.45992997297651794,0.19518838066047697,1.0,0.261426745082332,0.5054256520294823,0.5277278160289679,0.36384747625880276,0.697978044566994,0.7049093308220387,0.4573127949309062,0.12676104504362481,0.5009113906330325,0.01985403913097365,0.6010325655208595,0.2255426829122751,0.5652708465344747,0.5985541616574113,0.5176114261270511,0.7025357013188887,0.7510916757295744,0.45170115990026705,0.1326934178511887,0.08375395114459795,-0.0410553736291575,0.3583841944863811,0.3785950281859319,-0.1944275602827257,0.08672811236393575,0.03955835904696002,0.8100477469917339,0.1747156380044821,0.587237744409671,0.5363521595704743,0.555581775518849,0.22881006157180442,0.73671646826345,0.7084950581115357,0.3234608241758488,-0.17575314869948766,0.15159549602060157,-0.12810390814683803,0.33801583126432877,0.23067438773876248,0.47971854033730943,0.050146032682698294,0.6852928961183454,0.6714591466744224,0.07531781491861878,0.2474100275723068,0.2840105265436909,0.6112816516831988,0.418273501781341,0.7901067950859928,0.4745873322639643,-0.22078831956682207,0.23873380798438604,0.153762161447061,0.4461541793620341,0.3888603905030949,0.09073335138025253,0.09207802878285731,0.600336314343531,0.1470234698625748,0.4557228915229598,0.37605897629736695,0.6486446443453537,-0.010208627941318844,0.6709256803235465
Frontal_Mid_2_L,0.4269985971249941,0.3823853991425767,0.07209309723382419,0.12083380571304023,0.479628332263571,0.326663772805655,0.6133942021612703,-0.053954325266197575,0.3529184085537643,-0.25513500653119653,0.10624143460046921,0.41168907078194583,0.49686414154030784,-0.2246717030875802,0.18615462151795784,0.4866608429269246,-0.01899852774842494,0.8031659214086205,0.4695757591914713,0.15321575160750503,0.9208105553911303,-0.022676561382557223,0.11860257351686594,0.5700681994809531,0.7400823297440218,0.3195483374730734,0.3220742049923081,0.3212884157520554,0.6447252679465322,-0.11825884903472011,0.3282946269291622,0.36786994271972134,0.20550758045551193,0.7038905721170181,-0.16770984061725155,-0.13167833486515543,0.41137350227363484,0.24793811829712528,0.5814001131322789,-0.0680407976479057,0.4150345654802993,0.02148128787678825,0.3742407628709116,0.1761546016926822,0.1446953346145585,0.4866894604085592,0.16617324572521502,0.2013231667471534,0.37000966307566324,0.28510022312967165,0.48424045250219794,0.3047305710846303,0.365316834964958,0.19468093099766193,0.261426745082332,1.0,-0.35047844128924055,0.04472307437030907,-0.1164319288074746,0.4273328760824919,0.17149174859442487,0.6342537607860906,0.1990765561413083,0.15074380145524074,0.30525688937296325,0.19461790750226446,0.2113447129734307,0.4108593280185892,0.10938796614940356,0.6980736645991155,-0.008733720806053145,0.6708095459654605,0.39971101656125774,0.2867616441350468,0.18913445456764966,0.7198858529989042,-0.40163083450928366,-0.38315866605857735,0.46345698887237835,0.05807238441975091,0.33833581521472234,0.3188058189585382,0.0052607250012998074,0.16098379319673503,0.27891155330876927,-0.21101586695710267,0.4357181715682868,0.31570128184533236,0.05613590701973904,0.5107866938048312,0.1557227303585556,0.38561785201507476,0.3058456178419136,0.23978812773119126,0.4955945594771729,0.7489316866438911,0.5164951994595303,0.24749181713459367,0.7011965278672769,0.16661023685053747,0.12524767165967648,0.1854928754709293,0.6397200165808464,0.472166802052246,0.21041647836678182,0.2789471406670116,0.2536516294328205,0.1335458436782817,0.16869011869871603,0.19146915665193745,0.19013545004735274,0.12499718001281036,0.8896655732072591,0.2323011735991004,0.5035210854214461,0.3795225020349689,0.2965339035384004,0.43531322527292765,0.3616513293923151,0.2505995901205073
ACC_sub_R,0.16490193113802404,0.07205541550810812,0.49914035963130193,0.14519279474515148,-0.48718806891774186,0.2925768917556665,-0.5118363040928923,0.1612178483042384,0.07312817136171303,0.8487075778920946,0.43318978974422695,0.15868272599106578,-0.4687612375557752,0.703398472264257,0.5239166115817018,-0.37476230808218103,0.6845819640522921,-0.21155460467843945,-0.28291498991717595,0.49067284230133096,-0.5230824684883822,0.5578675028098875,0.5190692188783325,-0.10376897575314839,-0.22484959831967768,-0.14768966086003435,-0.43972342647247165,-0.6303147374276187,0.33075321487555936,0.6438693389352462,0.5155989405943829,-0.5074146154331078,0.1258593366939351,-0.08320544466944768,0.7557893411334434,0.5582548832847156,-0.0977805985855384,0.20292351788225277,-0.6907958207197561,0.3790368920137778,-0.17760811001888102,0.3764159939561879,-0.5405409552331125,-0.3863357275471531,0.3128876090383888,0.32873818949017697,0.06453708653460041,-0.1998808632985029,-0.6554870653771119,0.2428321432558297,-0.46616697211025004,-0.5562595546424265,-0.09255973945853489,0.05095393818747105,0.5054256520294823,-0.35047844128924055,1.0,0.7111381106136258,0.5465170576277154,0.16930468240052407,0.3444976441640433,-0.013225006407640065,-0.3894627958012493,0.13553611386950193,-0.44529809156083033,0.44064589575185015,-0.10666672934066011,0.23248249375951388,0.5096622810791505,-0.08935454148593269,0.7106620500410248,0.05985591982594959,-0.11817336384730745,-0.3336004132343195,-0.43460355208958834,-0.5997658207443718,0.898705117684181,0.8084154295710797,-0.6097011689361488,0.08963318655678133,-0.31524991498866917,0.36656440942880847,0.40528498173959554,0.42803532123880633,0.02726356032634741,0.8344280659014526,-0.28387394673419997,0.4436258321770506,0.4536860477735596,-0.14462340591717165,-0.3943706872317023,-0.14722287592654365,-0.6299993775060274,0.15774037489849335,-0.3177655731364389,-0.15511510217148963,-0.40460542139234135,0.3540461208569972,0.0687189308506384,-0.20975532040354375,-0.08336523820989464,0.266998914084441,0.1692697781170266,-0.11791844508963079,0.5594644954326032,0.200826070939024,-0.586200598919839,0.17592465008748695,0.06477525663939046,0.08692159440806292,0.3901333569749138,0.10608501929486819,-0.5111491435597081,0.3237364904127475,-0.4471067091964843,-0.15925717778839166,-0.16256177814894693,0.12999003850243065,-0.429624835897637,0.3610406330525434
ACC_pre_L,0.16497167098741405,0.20416551217165743,0.34242218789749806,0.36161428295487286,-0.3184918112420323,0.5070635282990337,-0.25483279264046654,0.31936361162625504,0.17116010690620478,0.694891076551276,0.4286319184657345,0.22456361624943233,-0.1894869054414701,0.62624914753028,0.3577177851287986,-0.24275484023378374,0.6522880061038039,0.16682813171658523,-0.18065721019472375,0.6167333514315325,-0.1309128573255381,0.4313262539294112,0.5769160698922602,-0.04916157760764448,0.31648010810805394,-0.10181374820028351,-0.25561120023685285,-0.539373823924786,0.5764853892847731,0.5376917293799404,0.6549207543864716,-0.3244578023138218,0.131662877233585,0.15914386323835325,0.5983731843930893,0.5081078802267378,0.3974060967577557,0.26404614642995455,-0.4392241118535457,0.3949905833520843,0.03530643792575347,0.48664499280214374,-0.35775393133041533,-0.2488302362438485,0.529869441450705,0.7742953414850481,0.3410320770372425,-0.2406415853454856,-0.3746793099052252,0.3802124710008652,-0.1956951908624966,-0.5216643962525069,0.16810522443874018,0.2905832272244449,0.5277278160289679,0.04472307437030907,0.7111381106136258,1.0,0.6626695022658268,0.22859381417409946,0.4964519401494829,0.1886735620487981,-0.40148997626449207,0.27295246961146596,-0.3313535223279984,0.5359680564278473,0.007611438191896538,0.21316191401257498,0.311557622556592,0.13699039129967155,0.7740634718854122,0.3554113060542246,0.11601318701975895,-0.3787395129503027,-0.5300257804659321,-0.27670470841443134,0.6711257490490924,0.5380359539242973,-0.26633660556633343,-0.016053183305420493,-0.22690629621357047,0.5384643007997278,0.591217779215327,0.5604486657989807,0.15108812462937488,0.7725414968752783,-0.019572267776411398,0.6677676316718042,0.6104102001123285,-0.058474292217806575,-0.35718869134871034,0.319084368944856,-0.5224104584324033,0.08637653652189485,-0.03828626816556683,0.05289275885138492,-0.21320097551992515,0.4006565681390616,0.4126698982357719,-0.053598112627806706,0.01739020016863828,0.3249347173315068,0.32723604460808414,0.07758407375608607,0.6684755602629981,0.2053417691778314,-0.3700495605883639,0.4554457215326471,0.412783006650753,0.38426494093954605,0.3716038722022856,0.2117838700118106,-0.09201300646369726,0.37253648141018325,-0.3587455618366067,-0.005489145581825034,0.026864846696676492,0.35384420626705315,-0.07635639888901134,0.5612192775918079
Thal_PuI_R,0.026975967462763206,0.0993970679595957,0.3571226852593732,0.5347488887838221,-0.45830948203578176,0.27548220799138284,-0.3340090598665524,0.12888580734913133,-0.05976494781577481,0.615660096037525,0.28323404110472267,-0.036260250272474724,-0.3307944237109226,0.5324020125986166,0.14222473029411933,-0.3935249658810614,0.6654975470466118,-0.1253716458309305,-0.4479897838859288,0.4447334637329009,-0.21417799901727114,0.3363340003222325,0.6420634670310925,-0.31999382683645305,0.18641479945226544,-0.22330638350968474,-0.42776587388581244,-0.632005772586351,0.17797274824548912,0.4312604996527816,0.5666238634191951,-0.3749970300565724,-0.06546531601514456,-0.09300924448026515,0.4429254593237862,0.4216765267760686,0.30801710915535774,0.01781785005767435,-0.5312269804362967,0.5104057206393308,-0.20948289562367506,0.3114478314773154,-0.47302734765982707,-0.312663502974757,0.5523091676185988,0.49625669867289457,0.3243307242691248,-0.3340598957569981,-0.4819350024166336,0.46023510584142274,-0.20231144796259143,-0.5949607612449531,-0.07416484122886743,0.030895063459093115,0.36384747625880276,-0.1164319288074746,0.5465170576277154,0.6626695022658268,1.0,0.17639726336493472,0.5305732671395116,-0.035491609991958745,-0.5906923385479843,0.061740390277110334,-0.50044782831507,0.4780725917606432,-0.16809814291661482,0.12063569339090906,0.1856418803744743,-0.17320408524067396,0.6400818638577871,0.18512403363661306,-0.1327336037390287,-0.508186053492914,-0.6833188256621747,-0.4636762376224466,0.3888372984665703,0.22523430811254203,-0.3686643500612698,0.06757706129593741,-0.4909276531228812,0.5537492408581899,0.47272997036152914,0.7050045416382047,0.062260147586324574,0.7527642782116715,-0.07969391073420154,0.3719778784590597,0.5241646949918026,-0.21011284270296585,-0.37460063006328365,0.2546739823429095,-0.5438176429607109,0.03242669377296298,-0.36321997377751636,-0.20505946277717454,-0.4596710925769287,0.3665263364704149,0.18951951899445504,-0.20861844613938177,-0.0681863446928684,0.34427882934824566,0.0833291999338661,-0.02591083295842455,0.5632757024236296,0.08898351030175392,-0.45498371220235545,0.2244751545001607,0.46442954367306444,0.34865729163433173,0.408172267984993,-0.08272465585348446,-0.26598479484479587,0.2655235648645792,-0.5466746073059879,-0.28475949605446393,-0.012857608087784888,0.22406521351137887,-0.27191976698409115,0.31006057999279213
Olfactory_L,0.45364364885655606,0.5954599996754945,0.4275125252272303,0.429220622137201,0.3577226888043668,0.6512931350187556,0.4084976970425152,-0.019454159861718473,0.10701334972823875,0.3435422784221707,0.4059263681644624,0.3006624419657264,0.38178951478528333,0.09689797669028513,0.44419468641780263,0.2729624245645437,0.3534291085061721,0.5894685830892095,0.11908175948812075,0.5338814121348614,0.33715108957507167,0.3241824790695887,0.5393185212188659,0.4195350670833137,0.41887589812311227,0.3655296585169756,0.22980687676242836,0.16185389833591876,0.6299074779330994,0.20394246738505575,0.5262648556687929,0.26553567094973474,0.35452169619457863,0.4623985056464345,0.45645878887053254,0.140869285811372,0.2803957478851724,0.1789426564105092,0.1445859018823373,0.26940428221557816,0.2501888505223609,0.2787529953177777,0.19375486878573703,0.12025868193524823,-0.11887475248373401,0.47533496732583935,0.4644413033120143,0.4639481341682209,0.07213594557665899,0.6479402055866195,0.07628776464244391,0.31030342483839285,0.506555211013458,0.20745854904152253,0.697978044566994,0.4273328760824919,0.16930468240052407,0.22859381417409946,0.17639726336493472,1.0,0.658134465768809,0.3614659052189948,0.281079419496021,0.31855992871964856,0.18389519671931692,0.3380368241431844,0.18558323063627444,0.44821539544660655,0.43686237937616273,0.4275903211429814,0.4117487969031925,0.5910483217161792,0.3653490820435851,0.4175794310257056,0.2978031937921284,0.2854491512869948,0.022298281893469815,0.0901885150858764,0.21073685138202006,0.0513900998455766,0.16502805773953785,0.6321443080772923,0.10262954670919276,0.5098726670466958,0.4791155664700072,0.24607920555872798,0.49579736570354455,0.5796788877177711,0.4694903744682724,0.46969124743897217,-0.03841000606903438,0.2974220365254431,0.18648208879859393,0.13109796871495955,0.31959299071443104,0.5293126498254347,0.3295851694832988,0.5397813069372777,0.6441933860760614,0.1770333478315279,0.35965043928172563,-0.006447889620810706,0.46948788234388783,0.5110834846319379,0.47339498974761723,0.3405361252177422,0.16468739642828897,0.07525628171337047,0.21944807575887973,0.3381354026917901,0.08126607724121956,-0.17032317984323078,0.3317239796185695,0.497244103438805,0.38366405198033043,0.4722870281813507,0.5052219549258932,0.6483462241257725,0.16051644323885744,0.40058290833913773
Hippocampus_L,0.3012693409829825,0.5071782650835802,0.5302736633232318,0.6816207910300085,0.08890221466168098,0.663205239565772,0.23834868607181495,0.08230392248399669,0.01813730603014545,0.5478352661668239,0.6098348242389343,0.19429439138594448,0.22061737661703365,0.4298826076168389,0.3425512695996843,0.08164141802734855,0.6373338797807538,0.32800517336473844,-0.129351149312099,0.6428910918089488,0.11392039592123594,0.45335826611721064,0.8213904414810167,0.13535715312924865,0.3942590015776128,0.21829823317237562,0.030685671729082677,-0.12969419174949728,0.4418057900343726,0.31084250808292463,0.7157127704438566,0.12815074421587486,0.2899350896314745,0.12652016761470258,0.4212603005920044,0.27003587472704194,0.45158046280036857,0.18165038551703339,-0.16544334027021382,0.395072102266564,0.16788389635794826,0.4872271627414606,0.021659059012672496,0.030330129316758134,0.20891103794102472,0.5164076949939854,0.6914048150920535,0.3269695438563457,-0.04111560013725251,0.7986971592910859,0.02604400029228841,0.007080214647920098,0.529569188168778,0.0963998774601329,0.7049093308220387,0.17149174859442487,0.3444976441640433,0.4964519401494829,0.5305732671395116,0.658134465768809,1.0,0.21464560119761605,0.020800479019879005,0.33429195586960436,-0.09019604647238111,0.5904836421944339,0.2033252286419424,0.3995275332086241,0.40833234948245395,0.1750844855699257,0.6817121444049619,0.5323535847182687,0.3345915204348586,0.12786862492873968,-0.02873901387092582,-0.0417054459764303,0.1472638281556478,0.07425773746052662,-0.019550917752382404,-0.031098951844349538,-0.04311611719993563,0.7329570660033509,0.3210849218687427,0.8076496750209902,0.4614206241672977,0.569166481696326,0.35181838147483907,0.4953062528289759,0.7857662103132552,0.36196702241244666,-0.31346925726880936,0.48317579367458174,-0.021260981094391004,0.03939655520919932,0.2242394962930669,0.22812593092788666,0.05058842464066156,0.7449993156335214,0.5234476737605392,0.08224399680605608,0.3385971308873693,0.06448734724905383,0.3051956563868562,0.5144595398919167,0.7306671088544722,0.31290824798137673,0.006296025143523835,-0.010194155274117569,0.4541105031708424,0.6559106862567372,0.21215462220601458,-0.17382919572302327,0.03649584982077217,0.5750672829055914,0.10026729775892433,0.24969028254994174,0.577798234039428,0.7058264660942196,0.0795829510128176,0.3512881570901968
Cingulate_Post_L,0.8719360394585703,0.257650692698627,0.10383897230549781,0.04425569891474336,0.3749180806841732,0.40583320128463674,0.32545234950159674,0.038674930987629155,0.6990731661329099,0.07838021553377177,0.20020732377447373,0.8012806717747716,0.34382666253498007,-0.014269799006851757,0.5358331778898674,0.670975203573859,0.044039647857445,0.6503723887496361,0.7165681973795203,0.29331190370704363,0.5606985422462167,0.22114047896187677,0.18985785744716113,0.7625718241446378,0.4290943373308319,0.3917650708678579,0.13459624421208477,0.07747588577932205,0.6399579409275645,0.18763665580995828,0.3743818595335198,0.12349998754367313,0.6300628035141546,0.7106360355035979,0.18245015937368134,0.06790981150361125,0.27648554323820357,0.6456055433353233,0.2764756225907219,0.05517930302335671,0.5833429753814083,0.26058264773306206,0.2106517819696734,-0.07242273653570595,0.09380251559876998,0.3870970030981176,-0.009456573028930115,0.15722214920189947,0.20065763351245286,0.21923129518186169,0.397498713280355,0.19366654770946715,0.35338635539238233,0.20289356006670914,0.4573127949309062,0.6342537607860906,-0.013225006407640065,0.1886735620487981,-0.035491609991958745,0.3614659052189948,0.21464560119761605,1.0,0.18954614128096287,0.4328426994876991,0.23483908217378371,0.3938655543750353,0.11816545088336129,0.5245994604649629,0.3011044348431169,0.8336948185167624,0.08397508496259125,0.7193885747010641,0.6915003158654341,0.21805389984546894,0.10945578352713849,0.3920282845951471,-0.020266514214317893,0.028676353142516355,0.1826744894205838,0.08073413686713457,0.22416194464781686,0.44832741395894615,-0.018750659722971394,0.10625057119163904,0.3489155215717406,0.003896686512480821,0.26345887674408563,0.4448163187344372,0.26014444002414194,0.3414823463621737,0.022002761683213145,0.1500076814052334,0.04795598412087548,0.36951173421146805,0.42023559895442353,0.8258549618672936,0.5299196510671083,0.2413676960897771,0.6216184686955982,0.146080758565361,0.2062943554068307,0.4856856193393613,0.8487954587934887,0.5800798716183133,0.41041259189353774,0.4137919959005662,0.015053504956941,0.3589098149782465,-0.003014305759443855,0.096226158598592,0.3972433557285429,0.16940478552132884,0.6421841940377041,0.10764712717206239,0.48689402495976686,0.5468669467016217,0.1825729961438939,0.5147345373015826,0.21228377178288838,0.5962995641046783
Thal_VPL_R,0.17029442700731526,0.04604345286545299,-0.12205389841934959,0.049497317833159554,0.5952129675430424,0.2775119028849744,0.4884249365064133,0.06327927682019649,-0.011938879133514834,-0.3421975391277133,-0.05322616354306083,0.090547463265173,0.6082222293797942,-0.4875375129578812,0.18173458390903643,0.6172022612725476,-0.3513770524108691,0.37707104544029835,0.3521850721951264,-0.12953440951720085,0.2402988635889606,-0.061633057094955264,-0.15935686222411907,0.4296634293437108,0.07648278157089061,0.604351264186913,0.6207987654930833,0.6798461347981263,0.10324435150977836,-0.46398610101185167,-0.15072061974407236,0.7482197395469088,0.3341581047126254,0.1962719192009455,-0.2220701695365796,-0.5008300092749147,-0.2221437163043515,-0.016015200247340627,0.4940497554674357,-0.4526734198279934,0.5092732841905259,0.008086206826983999,0.6884148243118463,0.32924562738188534,-0.6419187294226056,-0.1361288954993075,0.13064003628203275,0.8068700224662246,0.7246405906281478,0.055757309928314604,0.42063533611990817,0.7592427138480071,0.6554804053852703,0.18356049107631003,0.12676104504362481,0.1990765561413083,-0.3894627958012493,-0.40148997626449207,-0.5906923385479843,0.281079419496021,0.020800479019879005,0.18954614128096287,1.0,0.18014807507544478,0.8053943607921401,-0.36264706880879344,0.29384887439873375,0.2657759771375967,0.03256178297093246,0.2899545991296165,-0.30102366870241276,0.15865856497929093,0.392820272408737,0.6956241163579924,0.8800949681547546,0.5237960478460689,-0.361011264322801,-0.1874774633096019,0.4638745194301065,-0.14374820019444898,0.6692772509384806,-0.1663246381555744,-0.38534600697992083,-0.2952564743159353,0.4060786889388457,-0.5045966377397397,0.5788981387004881,0.04398245852128362,-0.07941769452769526,0.39595326521196866,0.3736465944682961,0.11866718887558177,0.806710305495414,0.1308749244225822,0.5809625151176616,0.3574668575970507,0.5389012933188685,-0.1160081413240213,0.07234486946934632,0.33154218924052603,0.6175451741734229,-0.3324683647251164,0.11316667344786814,0.30888428726526646,-0.11485342828254406,0.2475551531111929,0.5579694070511756,-0.13743358193874822,-0.24585171987368787,-0.13592141339935515,-0.23962739402154673,0.17720691063188315,0.2868486838159432,0.23751846294680756,0.7352725206263987,0.5603364038031488,0.5890868344161119,0.31557685435833693,0.6461041425587135,-0.01701563396483498
Temporal_Inf_L,0.37117968030786713,0.1543321864599814,0.01685685318618734,0.05387119042384822,0.05087875904114758,0.5706911399892097,0.016264447920816317,-0.004939824064114556,0.5446018731314342,0.4107085279036061,0.42855571172274626,0.5042611128930236,0.20347933141722999,0.06585244764156226,0.34463612205242283,0.4018124724607357,0.0022741847590354186,0.359520674891026,0.20462317803420996,0.5637234892346187,0.07175195600328121,0.2875854130765616,0.22317060592197285,0.31645117353285,0.21551473131506765,0.26447921412066644,-0.08921202393478922,-0.11659720747410408,0.4234615964864652,0.41637085228708387,0.2921211989191269,-0.06524607947051934,0.6435439199396059,0.4587203841840484,0.44593878679227456,0.30558954926100873,0.31105963257093794,0.5963127822210006,-0.18848324895341745,0.17431191936567844,0.5355415404142285,0.5672745370621721,0.10907856377768883,-0.21841500478742207,-0.0952218875424741,0.3164138053989172,0.2251016186208787,0.034672349816654305,0.005229854500025919,0.23172946485883109,0.20827102734384897,0.1302271240763845,0.4234782478250887,0.4016008933607791,0.5009113906330325,0.15074380145524074,0.13553611386950193,0.27295246961146596,0.061740390277110334,0.31855992871964856,0.33429195586960436,0.4328426994876991,0.18014807507544478,1.0,0.12425522619164643,0.5370494029952757,0.1632339812449018,0.09957923864770467,0.49488974577027656,0.5319973057681624,0.2330569842081949,0.437589334761486,0.719132314240309,0.0606204618320061,0.09761943702697795,-0.11731890727467975,0.14674408770919972,0.1955722023130405,0.00874192198347418,-0.06189643276197545,-0.0062514023078296425,0.4600037875501941,0.024745101469423623,0.1026890084249408,0.534321925781754,0.2571236481572864,0.10310290254123403,0.4351734236607535,0.6095045567569534,0.13650137878092156,-0.0734423538413555,0.10678270709002372,-0.16730420369384844,0.09099854862213681,0.13199124875001686,0.33493367305964195,0.07779992760424866,0.37665173174478034,0.5654638362842657,0.338307722123651,0.177301259144254,0.45682692656397494,0.34293884235416183,0.2673619174687972,0.45187208471598334,0.3376565870224085,0.0018123952408091372,0.6409682634530456,0.11392618510879078,0.3673209391934473,0.08874109013616198,0.02076207722882365,0.16703828357135586,0.1289552093788251,0.18883757828456824,0.7836524185852586,0.13086338480156132,0.5325335508559271,0.032882033072208924,0.7612131266342901
Thal_IL_R,0.1154981555023612,-0.06986026198303845,-0.24565256806967523,0.10954549276615583,0.5416833722040383,0.21342817427813535,0.5155829258534549,0.06275876130823069,-0.0107683372142812,-0.4691145959070949,-0.06855177867947752,-0.0003619547577717009,0.6125714622318459,-0.5345121029040325,0.11502809205410117,0.6565035205769842,-0.26008991082867566,0.41399314802436776,0.37035617786589964,-0.2846250597484798,0.3988462902671638,0.02551429950479538,-0.17524334861732205,0.38326537343932515,0.22630990237821408,0.654549110263303,0.645414654017257,0.577178253588706,0.1515649577787943,-0.6539588991976488,-0.14433944182659184,0.8288945578274874,0.2484863446249839,0.1364227536495634,-0.3895661279969373,-0.6128514848176643,-0.017177349864513657,-0.11615575974872917,0.5504548097373889,-0.5808655404312512,0.5868782256320656,-0.029631676067425547,0.7136057490843913,0.3275702881664672,-0.5869858039007698,-0.00993228638128716,0.0750954181413638,0.4728973498466583,0.7543580034798026,0.08969024939350204,0.6428086534056844,0.6447264670486822,0.5939345432506974,0.2958798851492264,0.01985403913097365,0.30525688937296325,-0.44529809156083033,-0.3313535223279984,-0.50044782831507,0.18389519671931692,-0.09019604647238111,0.23483908217378371,0.8053943607921401,0.12425522619164643,1.0,-0.34502069168744787,0.28514470170905315,0.39211990306099964,-0.011121994519493505,0.2729396250447999,-0.2797024369660488,0.1656527603767338,0.35838542405932766,0.5351071257760694,0.6106446239304015,0.5056945918936864,-0.37007628773403556,-0.2722967324359971,0.5377373678906985,-0.19060816601909827,0.648327500492768,-0.2173831274313114,-0.13855561994576607,-0.2884858008873167,0.41025784097551327,-0.47628112807354694,0.6964288969174212,-0.029849220411464674,-0.08456496581128799,0.47232828896616363,0.3794393745776101,0.2663542129071182,0.794100470697687,0.22219763109403176,0.5213304244211353,0.37381363019710506,0.5150326704517388,-0.15203848838771386,0.01894162798379608,0.24283245877637052,0.5634976423753035,-0.15202567862554445,0.15699664960465148,0.2684992034404828,-0.009497059171988842,0.3766668573966346,0.5116527337653778,0.04780819607157452,-0.09569366530683791,-0.11629222051459544,0.03411433615611033,0.4043714755012507,0.4240820613704753,0.24826860888229066,0.6759148159528058,0.4744860313902092,0.31729637747144257,0.3592585631430761,0.7717969534223432,-0.030843833376879643
