,Hippocampus_L,Cerebellum_3_R,Vermis_10,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_MGN_L,Heschl_R,SN_pr_L,Red_N_R,Rectus_L,Angular_L,Vermis_1_2,SN_pc_R,Frontal_Sup_Medial_L,OFClat_L,Occipital_Sup_L,Putamen_R,Insula_R,Occipital_Mid_R,Vermis_7,Pallidum_L,Frontal_Med_Orb_R,Occipital_Inf_R,Amygdala_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Thal_MDl_L,N_Acc_L,Temporal_Pole_Mid_L,Thal_PuA_L,Fusiform_R,Rolandic_Oper_L,Cerebellum_6_L,Cerebellum_8_L,SN_pc_L,Thal_AV_R,Frontal_Inf_Oper_R,Cerebellum_Crus2_R,Cerebellum_8_R,OFCpost_L,Olfactory_L,SN_pr_R,Cingulate_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_L,Lingual_L,Cerebellum_10_R,Frontal_Med_Orb_L,Supp_Motor_Area_L,Fusiform_L,Red_N_L,Thal_VPL_R,Hippocampus_R,ACC_sup_L,Caudate_R,Raphe_D,Calcarine_L,Caudate_L,Vermis_3,Supp_Motor_Area_R,Parietal_Inf_L,Thal_IL_R,Thal_IL_L,OFCmed_L,Thal_LP_L,Cuneus_L,Calcarine_R,VTA_R,Temporal_Mid_L,Precuneus_L,Vermis_4_5,Cerebellum_6_R,SupraMarginal_L,Thal_VA_R,ACC_sub_L,Thal_LGN_L,Paracentral_Lobule_L,Pallidum_R,Olfactory_R,Temporal_Mid_R,Cerebellum_10_L,Angular_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,Frontal_Sup_2_L,Cerebellum_4_5_R,VTA_L,Precuneus_R,Thal_PuA_R,ACC_sub_R,Frontal_Sup_2_R,Temporal_Sup_L,Thal_AV_L,Thal_VL_R,Rectus_R,Vermis_6,Cerebellum_9_L,OFClat_R,Parietal_Sup_R,Thal_PuL_L,ParaHippocampal_R,ACC_pre_L,Cingulate_Post_R,OFCant_R
Angular_R,0.12786862492873968,0.5092746373223556,0.2225271441575013,0.07921597984982182,-0.09812820027372332,-0.37258575175680936,0.38740014395653094,0.05355680304182884,0.11582786584198744,0.7177048195195891,-0.14936745138269153,0.8272239546361282,-0.19575281024752297,0.30057762827849493,0.3463626873133323,-0.2393744907165862,-0.20593271376609187,0.01951193925833899,0.1326934178511887,0.31282384504623284,0.31349951622832484,0.21421620205133893,-0.3140366840979594,0.734409724286648,0.1675933405930013,0.1352250032885259,0.2865712349127675,0.5697349719461837,0.0038366784772809123,0.04640563681323022,0.7309150671118259,0.586249890596116,-0.1468694959356798,0.15849256997769015,0.22697363537478327,-0.028816821828996905,0.009397537943404748,0.24151735704434515,-0.11475743899753169,0.05035352075528609,0.1660876817631416,0.4175794310257056,0.04449405368433655,0.17758651449315727,0.5247810006824336,0.0055901596611570995,0.5245297982416459,-0.08634934460660458,-0.185710017821028,0.3645451421050667,0.3366722036137224,0.5393521276920221,0.6956241163579924,-0.15232374747687027,0.027993682402139113,-0.03640949945087606,0.07154548540537195,0.8404949740967438,0.2710618040829195,0.41314774752223066,0.3864226950245421,0.6532989297494362,0.5351071257760694,0.21152130678346884,-0.2510183590082473,-0.468996790046235,0.8704683290838414,0.5058501181713305,-0.24895497058906446,0.4800038378428253,0.8617206831746571,0.014822099862426889,0.02535525780684282,0.7016570835035173,-0.4745862551686578,-0.14392366244684376,0.5506437761062629,0.7529841098121903,-0.029345416673896358,0.18750957994037717,0.26879072075843996,0.05122749422639447,1.0,-0.14690483346652713,0.07291460677934801,0.20797760948667338,-0.1827348803660798,0.25030861673808724,0.7997653602406403,-0.2852935296938785,-0.3336004132343195,0.5128925134551411,0.2821394119675553,0.12565757304136413,0.47592191479207374,0.1421841948522641,0.3598211516972455,0.3143499576894396,-0.4330741306179987,0.5596824685865796,-0.07867374512999603,-0.23682785613395663,-0.3787395129503027,0.25221012569731943,-0.23735533331466857
Frontal_Inf_Orb_2_R,0.6817121444049619,-0.03206353642485274,-0.02005759850074798,0.028261993458426768,0.738210318627157,0.4057201343346778,0.04924366634480256,0.40581804074232475,0.5706548272438338,-0.14040442938415457,0.5946725578971617,-0.40336994997425124,0.43835294435171795,0.33740654170449424,0.36211650711762305,0.4521539823048563,-0.0057931032430268955,0.6632957643321307,0.7025357013188887,-0.0869508166913369,-0.26505671447108153,0.647113958863813,0.6308916904634395,-0.261946424803222,0.6329423006178293,-0.04668761904589137,0.6906593206711651,0.0713355899143455,0.7204437026051486,-0.015488580809845812,-0.3488213583130765,0.20662456709575489,0.4104054301832777,0.1083277045673028,0.25788494493063513,0.4066315382469994,0.12879626611785808,0.4041786473845117,0.07619405877658196,0.26978559699725285,0.5906281682089579,0.4117487969031925,0.39557880868778805,0.2615314643152997,0.0764729658544212,0.5964717387271522,-0.23330348434925036,0.6810660565859489,0.517353385206224,-0.13944942588063278,0.09123259335383778,0.12583310734916486,-0.30102366870241276,0.7660763284195611,0.5948556734497045,0.8389578953803328,0.4324997643904377,-0.21439291058796037,0.5636450323661077,-0.06825387536124482,-0.20587618828746898,-0.4284898021752574,-0.2797024369660488,0.2076369555356034,0.6504555798134501,0.5250686266651428,-0.33103849991495266,-0.21363406558395978,0.6365592368837817,0.0035874128109896265,-0.20568916500791318,0.07011738118777679,0.031231300754084396,-0.35166049399109234,0.7788795058915848,0.591202477136055,-0.3601502246680161,-0.07152865365792802,0.7437469729118176,0.6122416305368905,0.3860297255936821,0.7254643518990627,-0.14690483346652713,1.0,0.49244739151007316,0.55065421988556,-0.030416644373026967,0.054091360920674104,-0.20272398642366898,0.5669041008393112,0.7106620500410248,0.1436898113757422,0.03970452753269619,0.2797177341904766,0.209821590378792,0.5265584369113471,-0.2770495225745822,0.457900039941146,0.33233893956410787,-0.12190403654153933,0.1588467456287867,0.5831736865032018,0.7740634718854122,0.19263177916866991,0.43201926232523546
Thal_PuM_L,0.6816207910300085,0.14247205263113893,0.12803580811757329,0.018468598782553462,0.5084868531201197,0.16888710165324516,0.40657052222243256,0.07810256800650872,0.3356088711462974,0.05727563278481361,0.43225128717943045,-0.033468487769534046,0.32547348910150187,0.2028957947987524,0.3001386390007563,-0.07670225941050407,0.10759733758131033,0.4718256114035043,0.36110112267106836,0.06518185208408135,-0.1637475680454449,0.7505250216727225,-0.02099517627477343,-0.0659598163566824,0.392079065639705,0.052592672166141226,0.5528017192841173,0.384463447464901,0.4374977308296812,0.05724078275670687,0.17496734447546644,0.3879921786173588,0.13265141372820352,0.049144855957686896,0.3809153080310591,0.1590699241874333,0.25583583917538616,0.3117919075342459,-0.040812358211470966,0.2713727035727891,0.5873740686724966,0.429220622137201,0.41134341600482954,0.13001363573682784,0.08470449796133236,0.24855723265080826,-0.0973948199468534,0.6665663788804869,-0.13709705346821432,0.11495761317098634,0.11087520106207917,0.2683471324816922,0.049497317833159554,0.47049047863477844,0.35662012702366913,0.5682391612086707,0.19863984441035906,0.05492605355296778,0.5102808904630494,-0.10004653789069863,0.06538418963711067,-0.046206982131863916,0.10954549276615583,0.3832784176052201,0.17306436494347135,0.012470913187062543,0.03225493133864684,0.0070297640802322835,0.27404960065295186,0.01253950144505604,0.1188713115484657,-0.14295710586086843,0.08421428729343006,-0.13335724809306615,0.40085767559384344,0.09650934839262269,0.08267723014948028,0.23557251368153181,0.7171226852754087,0.46238893717849644,0.2605833052748132,0.6625194891900306,0.07291460677934801,0.49244739151007316,1.0,0.27929556805821265,-0.22663639128743762,0.10097259002844948,0.06465306140033023,0.6480263168658894,0.14519279474515148,0.2617372458436985,-0.10344304798084895,0.6287669484376788,0.4574461571988229,0.49466254163909706,-0.20409869629786553,0.5715972598311627,0.10252202429724737,0.13813742557581227,0.3347284252902787,0.27872663441369894,0.36161428295487286,0.07998286919175777,0.00038723938484834747
Frontal_Sup_2_L,0.4418057900343726,0.38868215522425426,0.4173646506283513,0.4011947213786397,0.6598761592644529,0.3223808527168194,0.26827104372922894,0.5393066443253215,0.46585580681789746,0.13651300880700176,0.3646327127263368,-0.007543929022762176,0.3891392441542191,0.4193728579427557,0.855945288809526,0.29737235807805346,0.017528249500150993,0.6016714543280371,0.6878524036285286,0.19004652999966623,0.2131197363450902,0.5006577723999724,0.29461136126647114,0.0328324659346203,0.4902409486188356,0.24298380209142542,0.6456781221776033,0.23431264443614022,0.48636267435488256,0.14154667362768777,-0.02447285525008724,0.4961708395712449,0.6346269909989851,0.3951690736500101,0.3987994423818936,0.4819410495287285,0.410759933625532,0.6393836385134233,0.24103445215260116,0.4373545377676055,0.3315375952699689,0.6299074779330994,0.41225413744357997,0.759570277481653,0.7225292689599004,0.4843755968965892,0.3083805387168177,0.4250074117815641,0.31185093624298493,0.46587010439312826,0.48571951834383287,0.4544937946670904,0.10324435150977836,0.6072028082787211,0.7500150297567352,0.5438391835047164,0.32492509752773896,0.30699038856156513,0.7367847860802904,0.528029781380274,0.5235717279684903,0.11285927625501153,0.1515649577787943,0.39154249859176116,0.22987316086486617,0.13834345701860712,0.08182568013357748,0.3030717276152376,0.37660149511907276,0.47488645938255586,0.2772857774073458,0.5054844221653741,0.44294867671467336,0.33635449893625946,0.35010179524163937,0.43797340938880225,0.040543589917542006,0.33052054963649846,0.4303090422384157,0.5095354888514524,0.5086064089913523,0.5860354449758624,0.20797760948667338,0.55065421988556,0.27929556805821265,1.0,0.3864081535384174,0.1575724581860671,0.36911969011653445,0.36457973007675093,0.33075321487555936,0.7895197413625741,0.6393896856571322,0.3563482134740867,0.495605213363489,0.37887766443025817,0.3245448665977145,0.6331407035795221,0.1458262760069961,-0.009284246495488863,0.15162848875212623,0.4592002480441477,0.5764853892847731,0.5710137710167688,0.25549680069004027
Cerebellum_4_5_R,0.01813730603014545,0.28595843603260834,0.5578771002887293,0.479765332451476,0.2387253907587252,0.328130761677692,-0.045099039298989285,0.4521501155745596,0.16156624520867588,-0.041318515210261954,-0.2541758675167943,-0.25150624211539785,0.44474095135803055,0.12298274612519798,0.32430104707382434,0.31650652708796806,0.20143416307254347,0.26467345726511754,0.31396609880265514,0.1616290388068745,0.6387157195184534,-0.10981530750664588,0.05795794283887305,-0.12932404989274768,0.12722180919416698,0.5679039706212845,-0.1520241293530788,-0.1435362669116667,0.008637061995723708,0.4179629587959408,-0.27625860682220443,0.2920733997667876,0.6478329021095474,0.7610379433115396,0.33320268525919555,0.4570010441235015,0.19606231795458356,0.4026425763418792,0.4425116182371189,0.4276634714079219,-0.15467319177184816,0.10701334972823875,0.05227071919490112,0.6126454826994173,0.48532537904134165,0.3912159213615337,0.6059114523689958,-0.08041211675563463,0.09558686917902744,0.2515717581715968,0.6419969576009927,0.10289635274489073,-0.011938879133514834,0.29557713021699494,0.2850343798268221,-0.06774630760180604,0.1603809744061535,0.15537232755959093,0.14097376862865668,0.6557797576361224,0.35423405064789976,-0.0969339573776993,-0.0107683372142812,0.08796805064056507,-0.040514138450792034,0.2227285787490465,-0.06374333859161128,0.45968805511279454,0.2629963203068734,0.4441042084935707,-0.08213279614348055,0.9111828311682861,0.6916427315852133,0.2563517444852895,0.10867954414918424,0.27022463440935396,-0.08229385925606401,-0.12081059828959531,-0.15337688750314013,-0.15006919525726933,0.14887109280849647,0.026216235684157325,-0.1827348803660798,-0.030416644373026967,-0.22663639128743762,0.3864081535384174,1.0,0.08529430818578553,0.08656297322973124,-0.11234034901540212,0.07312817136171303,0.296118141515296,0.6677663130294315,-0.1667561661503706,0.06257950060309493,-0.18234545550263362,0.684898980774337,0.2707977078001604,0.10639946005448116,-0.321639000475206,-0.0008296173480272399,0.5668159672949269,0.17116010690620478,0.6099181965497047,0.16896115883400292
VTA_L,0.2033252286419424,0.4070846917159097,0.19485167002933448,0.07923947546183703,0.14277385032862755,-0.04754167487854742,0.11656919248369531,0.16605964450606914,0.49820946763187035,0.34517463852628744,-0.011608494752212553,0.2033018606180898,0.20115653045277263,0.19431483495195953,0.23251858967473496,-0.18564296234925723,0.09681522726273675,0.1141474498929376,0.2255426829122751,0.1756169089271254,0.22091146885076718,0.1933353708527414,-0.11852720002442775,0.2620510901111748,0.3021118742394957,0.1739924097904194,0.17649696313668145,0.417287465786356,0.01617880737807516,0.20287631175164478,0.26745929543394203,0.25641804965916665,0.05257278320532048,0.19209046256534576,0.24621249856616434,0.2126678102086813,0.18555955101289048,0.23452386166994493,0.06422863985360837,0.19839636463100743,0.14535650961802415,0.18558323063627444,0.2254340925110481,0.12941020625832086,0.22235681706872346,0.1637571270225554,0.2625629956074368,-0.023285502932979027,-0.1792770835527153,0.2422549513004183,0.2611481533179288,0.46077524370149175,0.29384887439873375,0.1961789152356642,0.13858224425409763,0.03047458686725237,-0.01054579231800032,0.2603521217466026,0.21787580846346405,0.2095748029530044,0.22838688256067174,0.16067038002850975,0.28514470170905315,0.3427567672569244,0.013934491990564218,-0.13057799245175306,0.25772238732587494,0.22438961877512328,-0.05236929521338149,0.30170083379429197,0.23072543991261255,0.12599370053275372,0.12540009415813155,0.2072075710028194,-0.030057937224682522,-0.19011536199276396,0.1754865192930454,0.33532859392908504,0.03363710719264198,0.3190961606061575,0.16099919335450527,0.04425563945527707,0.25030861673808724,0.054091360920674104,0.10097259002844948,0.1575724581860671,0.08529430818578553,1.0,0.2072221729569128,-0.06202814067478063,-0.10666672934066011,0.2655172785216658,0.1968241602909721,0.1289305303471017,0.3699293623867571,-0.1522781673028458,0.15560992414572813,0.2537126727312821,-0.2055478782563079,0.14243431527198055,-0.041207851510886885,0.09910148713394423,0.007611438191896538,0.16172454008008466,-0.10019518040804623
Precuneus_R,0.05058842464066156,0.6013747554694252,0.3266695475043135,0.28850293285606426,-0.09899354787936483,-0.24054570243310858,0.3569427330700342,0.034235883284821245,0.029983875299062587,0.5315564136743322,-0.02506987434107741,0.7737279171004005,-0.10437265733354975,0.3110631879719467,0.4003539650899996,-0.20478921243460008,-0.228422128156677,0.05975940421486865,0.050146032682698294,0.3105167222133719,0.4224055137318075,0.11165245632333477,-0.3050275667664515,0.5778296072869537,0.054831927463221374,0.137229044774982,0.17539202775359536,0.36300448264179985,-0.09903931143094714,0.03868736581676119,0.5930694877815071,0.674718361331547,0.029752935393780204,0.22570680478361915,0.08626537251104967,-0.07573732498551121,0.14816711399663465,0.2515474322756892,-0.12203509627191644,0.01384615611399945,0.036105800494189905,0.3295851694832988,0.2922674780558656,0.431424745302855,0.742792817365406,-0.01789499936545603,0.6205612658346836,-0.0752328413625076,-0.21603480141090362,0.5866423106252127,0.4875904972097409,0.5167369225010525,0.5389012933188685,-0.11667901462538917,0.0718910530571471,-0.15892489858646605,-0.04810182212985485,0.8243416907382706,0.28162140534474445,0.5576703413351165,0.6994102908957162,0.8179182798280906,0.5150326704517388,0.18685171041705248,-0.20074210531074513,-0.6133588552616641,0.7448075310178189,0.6390157664490097,-0.2653906015947802,0.4970824070501294,0.9227664764704548,0.24831831857977765,0.276629368351003,0.8233359106497425,-0.4885437653065016,-0.18588183774986022,0.5879383321281165,0.7832694359059342,-0.07852733067782824,0.04201813169540493,0.2358811457614483,0.06752811317674945,0.7997653602406403,-0.20272398642366898,0.06465306140033023,0.36911969011653445,0.08656297322973124,0.2072221729569128,1.0,-0.12897833284382734,-0.40460542139234135,0.6956275592716812,0.512261344349051,0.2906705624487422,0.4873213753243263,0.20635134178753411,0.624020709372533,0.3032056793883256,-0.19307723773189228,0.5098959946365694,-0.009953161301315424,-0.1487459198496643,-0.21320097551992515,0.3964160750084958,-0.16535003926291364
Thal_PuA_R,0.4648320061765738,-0.11731476760958898,-0.009065676648688455,0.18508979689051555,0.5756788412859188,0.49428267642257584,0.1311824031176491,0.1177945568024858,0.23168651815367944,-0.3629199945849598,0.6479940453408776,-0.3465879522689182,0.23667917341810718,0.0509709527568154,0.30988628112116123,0.07243203026596483,-0.023062150144934467,0.49196987540509135,0.29318818135116226,-0.11251016553968309,-0.35943417002972894,0.628515784306977,0.17912722149763124,-0.4486779300384895,0.34546758470222655,-0.10201079817039482,0.49113948469121566,0.002920815817146539,0.37322185458423335,-0.11796282226946346,-0.18237006392577879,0.14923912438852271,0.19269313171952662,-0.12039808164074202,0.09499624582156521,0.12255378718866294,0.24103544346026148,0.29355059051278515,0.050143898330063844,0.19793111777992795,0.34254860329183234,0.22087425807403577,0.47520219297340316,0.2569593365701872,0.07835726492895005,0.17227320976672023,-0.3147416850610375,0.6740338970790349,0.0007147578454013742,0.18216380836886,-0.056507350741421956,0.09939903660235166,-0.38474575452996307,0.587468309357368,0.32638655357504737,0.555867312292579,0.14835529637583802,-0.23190159767789745,0.34279655972695516,-0.1279491554222942,0.09845964541427611,-0.14025598669619924,-0.10385446245379736,0.22659129264818875,0.3523801709944061,0.15473301273999765,-0.34781640662112073,-0.12930173625384087,0.27551225368157306,-0.18739422681692322,-0.1406094590056595,-0.10699511854090009,0.18616666654863762,-0.3064753268093262,0.5439574158619982,0.10525829457309024,-0.1352452017549884,0.020244556940424794,0.6966128352073203,0.37169191749775415,0.35007317451590325,0.6548752394008396,-0.2852935296938785,0.5669041008393112,0.6480263168658894,0.36457973007675093,-0.11234034901540212,-0.06202814067478063,-0.12897833284382734,1.0,0.2888218749901676,0.17849897965844064,-0.014478071852474437,0.5620724037078861,0.14360056757289985,0.5555443793031009,-0.26608088511480366,0.3527553982967462,0.44552826474507745,-0.10493676822546316,0.19618442512460538,0.3695100914041053,0.5343684612582494,0.08904888244522914,0.1480619816534445
ACC_sub_R,0.3444976441640433,-0.3177655731364389,-0.17760811001888102,-0.006717828179691317,0.5155989405943829,0.3901333569749138,-0.08336523820989464,0.5239166115817018,0.43318978974422695,-0.2664508003489639,0.40528498173959554,-0.6303147374276187,0.3764159939561879,0.07205541550810812,0.013418647661397689,0.6438693389352462,-0.07653644388059165,0.36656440942880847,0.5054256520294823,-0.20975532040354375,-0.2776577772466285,0.2428321432558297,0.898705117684181,-0.3349385844597322,0.3540461208569972,-0.1273275188887649,0.36836530568660236,-0.1732804016489891,0.5399941622676177,-0.13929418973379318,-0.6299993775060274,-0.11791844508963079,0.3610406330525434,0.1258593366939351,0.02726356032634741,0.5096622810791505,0.05095393818747105,0.17520432183166326,0.15774037489849335,0.200826070939024,0.06453708653460041,0.16930468240052407,-0.0977805985855384,0.1692697781170266,-0.15511510217148963,0.40301780324795883,-0.26776546139542856,0.34896756266221873,0.8084154295710797,-0.5230824684883822,-0.11817336384730745,-0.14462340591717165,-0.3894627958012493,0.5594644954326032,0.4436258321770506,0.7441053633342645,0.5057683511068303,-0.4471067091964843,0.2925768917556665,-0.10376897575314839,-0.5111491435597081,-0.6907958207197561,-0.44529809156083033,0.0376448528099295,0.703398472264257,0.7958528118547522,-0.5562595546424265,-0.37476230808218103,0.6058125652420118,-0.15925717778839166,-0.48718806891774186,0.15868272599106578,-0.09643658432915626,-0.5401071466842932,0.8344280659014526,0.7557893411334434,-0.6554870653771119,-0.5118363040928923,0.42803532123880633,0.3237364904127475,0.23248249375951388,0.42490799682468045,-0.3336004132343195,0.7106620500410248,0.14519279474515148,0.33075321487555936,0.07312817136171303,-0.10666672934066011,-0.40460542139234135,0.2888218749901676,1.0,-0.21155460467843945,-0.08935454148593269,-0.14722287592654365,-0.09255973945853489,0.13831901266992194,-0.28291498991717595,0.12999003850243065,0.3128876090383888,-0.3863357275471531,0.1612178483042384,0.44064589575185015,0.7111381106136258,0.16490193113802404,0.5582548832847156
Frontal_Sup_2_R,0.32800517336473844,0.5718859102302347,0.5133960629846691,0.3819637279406398,0.40962411158730794,0.040258176269388324,0.3757743981076805,0.26561722097384066,0.27359445188525927,0.360687266239554,0.15564582441625435,0.3910343323007671,0.22282523484417832,0.4416221527157936,0.8468582851760958,-0.05666729472981998,0.01851035218032238,0.4303789076884355,0.428142332890357,0.3336753825437095,0.3300344800925605,0.42720799937377363,-0.24323867706673638,0.24810646373672382,0.3305432672188517,0.31085378810911624,0.5051930154918617,0.41190807632388404,0.2079143766414667,0.19391723105572448,0.3840757684255797,0.6335133970848754,0.424170791542046,0.32872379109220773,0.4129935876425528,0.22179328848863822,0.4096314887162429,0.6077090718216961,0.06382699542435173,0.30084817864393143,0.31449389850894627,0.5894685830892095,0.5052253487697836,0.6910849792942259,0.8525857840493593,0.27568909727536056,0.4766858044970856,0.2809562954129196,-0.18315044823061344,0.7674549343433034,0.5735625980311633,0.5823163613016915,0.37707104544029835,0.3010271524197623,0.49989338129522504,0.17958025733669905,0.06902942237317482,0.6041312768695104,0.6195084854567077,0.5732396317239679,0.8395338692765987,0.5230362908692696,0.41399314802436776,0.39504740736056543,-0.14583164483942096,-0.33388881806056314,0.47441723210552567,0.5461649528199294,0.08336698004749017,0.5832971315004593,0.6467395564616588,0.3930953007641853,0.4875608897818758,0.652404104462739,-0.1131615916300925,0.036403061356297256,0.41103459049698343,0.71573712026481,0.2494480833012136,0.3349034267273638,0.38647312358864444,0.4156164337836184,0.5128925134551411,0.1436898113757422,0.2617372458436985,0.7895197413625741,0.296118141515296,0.2655172785216658,0.6956275592716812,0.17849897965844064,-0.21155460467843945,1.0,0.6678926859184218,0.48921136671679294,0.6220958397043238,0.3754321397703188,0.46459164004190684,0.6202484985016854,-0.03117925872268565,0.24801887850155088,0.09894501995879947,0.19682038643345606,0.16682813171658523,0.5022244833447301,-0.033385243451741264
Temporal_Sup_L,0.1750844855699257,0.4938619130146315,0.6035461044317638,0.5706797454931806,0.331271208081363,0.23343327512623366,0.1222425429011488,0.532333639559986,0.1984705565036687,0.23827591083171396,-0.15075808385672945,0.1769638790291438,0.213103671811306,0.3273871728642758,0.6795060329114009,0.22434570339381024,0.05711470478828623,0.44515323612028806,0.5176114261270511,0.1892589267713163,0.5313154248077876,0.12342844614159691,-0.07238557522535027,0.13612481620785188,0.2953048412654633,0.48849267262640317,0.15874784523169322,0.1179872742137645,0.10395229983078504,0.31275176354720385,0.08814864955252247,0.4980978910816249,0.6090182497293564,0.6233034325386848,0.37701885577522554,0.3236968662644097,0.2192284406476809,0.5823467643616809,0.38278024033947866,0.37312546053974144,0.05555842800921751,0.4275903211429814,0.22600807522984862,0.7920204455251378,0.8189457232663592,0.3681447824917627,0.6600952242651256,0.02810853394479249,0.029688070660894603,0.5968472450618665,0.6912821610729044,0.39378310297969266,0.2899545991296165,0.34822626971440795,0.4577197930496728,0.014731388555915182,0.13545385636187282,0.5096856774843086,0.4104297401037903,0.7790634271361233,0.6652296654523986,0.3370026213171525,0.2729396250447999,0.24779882581113577,-0.08203966767816492,-0.06763068317802276,0.26578353572437075,0.6133646460173368,0.13812330972990383,0.6810419499364435,0.3719346728251106,0.7438303362594428,0.6558686173807198,0.6620734475513627,-0.10469820392578005,0.19315792949099794,0.2911940152931948,0.3398688056573851,-0.009676440062310023,0.1378030764178893,0.4249166205606403,0.21467737684384133,0.2821394119675553,0.03970452753269619,-0.10344304798084895,0.6393896856571322,0.6677663130294315,0.1968241602909721,0.512261344349051,-0.014478071852474437,-0.08935454148593269,0.6678926859184218,1.0,0.06759593175573392,0.3723063612937209,0.1077534724254555,0.6572389179575576,0.46707313396924255,0.031201069102947093,-0.08684651353302295,-0.08448828568879625,0.34257144330580197,0.13699039129967155,0.6910970271263459,0.07656337193481864
Thal_AV_L,0.48317579367458174,0.3014970108715006,0.21765348765503753,-0.1148333030575046,0.3324252185435022,-0.0015023285291628859,0.574457616183071,-0.17874126059937553,0.1117642262824716,-0.05811789208826018,0.5152583801023467,0.22692201741902626,0.33833422399953716,0.05503437381892238,0.3830683998963658,-0.27118375542804585,0.07299755980965841,0.3307657439341282,0.15159549602060157,0.17944756457604324,-0.12451620022166157,0.6056490518852112,-0.21799583292984986,-0.002669794643195864,0.16184121966871645,-0.020864471820405153,0.495972258758961,0.4863052730983814,0.23245028029433082,0.08919735391792892,0.3155882164739309,0.3928393143174192,0.14574987325361652,-0.09429540931745503,0.1652413919622743,-0.017976098755838898,0.5114513308960889,0.2850934490125064,-0.2949599444133256,0.004618999325553819,0.50524648838372,0.2974220365254431,0.6321749157650631,0.13046380892649015,0.22512958210543793,0.17972266685788546,-0.06357145892211348,0.574214524640829,-0.3149144923442274,0.3923736807632997,0.26907979547446287,0.20959303536762544,0.11866718887558177,0.3602440859643028,0.2776348055682623,0.30669776908659185,-0.24972650005602748,0.2115214029920005,0.5456491942776289,-0.056918447550763945,0.3712609817339066,0.33358250816623325,0.2663542129071182,0.5408073345781098,0.007190405967114371,-0.37854336576611136,0.19092119889418774,0.22912186858380598,0.05867641730757382,0.17635046625395745,0.3677096453820401,-0.13963231412489505,0.1268233008495616,0.1585146486952506,0.1572243494006468,-0.11089413926538823,0.4101821751597528,0.45221408476781677,0.49002717072676183,0.3695645165615962,0.1633883102000057,0.49729110962326534,0.12565757304136413,0.2797177341904766,0.6287669484376788,0.3563482134740867,-0.1667561661503706,0.1289305303471017,0.2906705624487422,0.5620724037078861,-0.14722287592654365,0.48921136671679294,0.06759593175573392,1.0,0.6623627737250802,0.5293239527489014,-0.11091286860191726,0.4315787231412027,0.14291935207688222,0.368853145647533,0.11465224905687456,0.1667390588841499,0.319084368944856,-0.0665178209933938,-0.130080484317722
Thal_VL_R,0.529569188168778,0.6172836971784637,0.5337254541271768,0.05641723360922532,0.29245447712187134,-0.04934038923896248,0.7978190275068212,0.235288174644527,0.36219800468279795,0.3903536121765149,0.16905329664299676,0.414230125667123,0.48512752324436864,0.167982311385745,0.5465595176389659,-0.20075288135840622,0.10683719847435964,0.31950459451055113,0.45992997297651794,0.3700161909472812,0.25034429930486296,0.5253326931487261,-0.11891667668520312,0.3509735153579365,0.3092185364808044,0.3245160191960879,0.4922896325801243,0.7960313111945336,0.3005102676646514,0.29357381597984067,0.5262086161463627,0.5462896749324782,0.3430660290944957,0.33780414668440045,0.45818035279704483,0.3333650096190907,0.5399465568411166,0.4416715239485497,-0.03479565628924105,0.29224872974707344,0.4964960592431264,0.506555211013458,0.33688607225785633,0.3148534911233259,0.4861410624112663,0.35976296408691055,0.39145054120861644,0.3395592320182684,-0.06825524998037098,0.3243685403839214,0.5700744594801368,0.4961377321593767,0.6554804053852703,0.4505057126539753,0.38386901638609017,0.3326483937997861,-0.10730512004645291,0.5688933008526609,0.77236245943073,0.35929697546511996,0.3840051985400184,0.3478928189970209,0.5939345432506974,0.8084621874947683,-0.06601251712704698,-0.26455542033815754,0.518490783670471,0.5351587870775566,0.07782313368877267,0.6475529395363673,0.5388006483999032,0.19496789467393963,0.2684932669159091,0.48667763052416435,0.06536302518834576,0.09413671570048893,0.575621701443122,0.5291095628160627,0.26485714805386246,0.5276532615375534,0.3444761685131234,0.3830582002620881,0.47592191479207374,0.209821590378792,0.4574461571988229,0.495605213363489,0.06257950060309493,0.3699293623867571,0.4873213753243263,0.14360056757289985,-0.09255973945853489,0.6220958397043238,0.3723063612937209,0.6623627737250802,1.0,0.18625802189500748,0.19074166758865227,0.6298432382030198,-0.29535948499867976,0.2987712773461356,0.13956319767972641,0.16396732829631544,0.16810522443874018,0.26440515359344946,-0.1325053214651956
