,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R
Cerebellum_6_L,-0.07295611268460044,-0.14301635026687914,0.22522358517395769,0.1995316243256444,-0.07506534080923197,-0.23314487630824457,-0.0842099853487728,0.018471960544113496,0.027100232998177452,-0.12988264202155095,0.12491861668171504,-0.186193012986682,0.1370638023589649,0.4718249344337308,-0.11689001222830364,0.29068092434116516,0.005335731946173222,0.06314626786104734,0.016218304848066793,0.23102181182557174,0.10326885454586726,0.032426583566474654,0.038684179996665555,-0.04300539186605203,-0.04426197186209777,-0.09907624352269213,0.15469784592386746,-0.4966882020680772,0.7181541747368234,0.1781881629038814,0.223361851852121,0.37313504183539287,0.4711941188399716,0.39624782632205036,0.21453221196466263,0.3542194383819981,-0.1778404126654462,-0.3782231867631179,-0.2767679329271588,-0.27247491647165206,-0.5389895689399417,-0.6484815543149126,0.6947649733477986,0.649088175329477,0.5383470887227539,0.5463011745834567,0.6436637345233301,0.5918978494797263,0.5779466210996989,0.3102634017343563,0.5753289356997948,0.48429989858209754,0.43828135447969074,-0.044886617336357446,0.22125619058276427,0.6343108435210506,0.07402481970386281,0.10834893297071002,0.40021723379784263,0.2671458609064027,0.35950698007374454,0.23512474281840182,0.6843168239658811,0.34119965676217473,0.21638934899082787,0.18687111190209132,-0.2384984544827187,-0.2645221358173438,-0.0502557046743316,-0.13361907674930865,-0.29056536382626713,-0.06575902413002603,-0.2852549491325634,0.07373539602089924,0.16662764455651857,0.18874581006891122,0.3646180756536531,0.7365278494496669,0.506337027083256,0.30936338909339667,0.17109924786675612,0.25223608104059464,0.44948445031618756,0.3059001967515269,0.40892776669729236,0.06653683390350595,0.48050935482841817,0.47769794342717165,0.5987107241996609,0.08988431341105639,0.6574657881193012,0.48237128146144637,1.0,0.905610294748666,0.6916088085855002,0.13169251021947162,-0.3962863179716951,-0.5571463025488406,0.5495167523347586,0.04810897542537438,0.736508845513253,-0.686331358515338,0.6691968840038636,0.4849149795084291,-0.32440063824919013,-0.1819731652587536,-0.3174312147219465,0.45945786340609585,-0.20713239385629922,-0.04300440077499759,-0.25300774060000525,-0.06587103626193651,-0.12651406842383056,-0.02756771592921051,0.1842850073639302
Cerebellum_6_R,-0.007138815719964671,-0.1286453197180801,0.17642278122631336,0.15659510608237068,-0.07557252969979696,-0.2326862356541299,-0.14179505402887327,0.0928416554292756,0.0025628872283128966,-0.1004231863500865,0.09321308010074801,-0.12732170640456994,0.03976584524807943,0.5160448792747021,-0.2018722562870222,0.28355134326739917,-0.04891261150633768,-0.027413454466727254,0.06845484877179664,0.2960798006425935,-0.02494602588809311,-0.05849356882989365,0.06454199031630212,0.003443299213909934,-0.17221230681010918,-0.11855435359620446,0.03768957675982943,-0.5419004480630247,0.7712235319767625,0.18627622721996054,0.0814374934783031,0.3808423052501138,0.449117533080927,0.36177276241812834,0.30639673077374907,0.409933232982381,-0.2010522893286311,-0.38217070903707234,-0.28921296734908586,-0.29961130852814033,-0.5398846819808322,-0.6498568720148359,0.7197923002533356,0.7169354526847367,0.5302910627545505,0.5736899944844343,0.6471555801862326,0.6384036597312018,0.6293123675226595,0.3149499051080871,0.5739055365829552,0.5334517997380435,0.516033698827128,-0.015923876760444933,0.23414982563370346,0.7385208597576935,0.08042002786828939,0.12178305399858062,0.46752543546003356,0.31115051370930463,0.3524919423815931,0.31923252979125494,0.7059470810582297,0.41106760454230645,0.29558765462224473,0.23358978093815985,-0.25390764582755476,-0.30089495153670465,-0.19388980975363299,-0.17663684474591293,-0.3553470383586326,-0.11357031004483692,-0.2794753436751635,-0.025242438206967463,0.06594098911990495,0.27169608592866995,0.4638885200117153,0.7858738439250966,0.436932749540011,0.4072999182512091,0.1866265498571638,0.19208367052734657,0.35669582094048474,0.2689359364201297,0.47173674546962163,0.13247621237298046,0.5237799713805361,0.4745479581639747,0.6035566395897958,0.05441702317844493,0.6511009176623901,0.5304244182782754,0.905610294748666,1.0,0.6192410759774806,0.10702266978858223,-0.3953958716437341,-0.5892941669888151,0.4259666957389525,0.06916323247383892,0.7288988191272854,-0.7029592243945554,0.4693462937227294,0.5554579402837541,-0.36402227908414836,-0.3064144691906608,-0.2881467531860743,0.31683631571906656,-0.126114002862581,-0.17967766469644061,-0.24573134606967406,-0.0728851280122559,-0.1784863153118478,-0.008741393681187004,0.14970488247452776
Cerebellum_8_L,0.01616768516812978,0.073815795734894,0.2362291307504183,0.40475502621285997,0.0019327339580539667,-0.08470611641526421,-0.041445359410511515,0.05108513010689846,0.04363731954804001,-0.06912720169630399,-0.042428172591357005,-0.14818368240413338,0.00504475561541473,0.26248105732133054,-0.05372033531918815,0.14536141427643545,0.14259782350011355,0.21520111928030983,0.14711107180139202,0.1843204398695104,0.18692777110212708,0.05539702300954996,0.20452887382892146,0.03477450106334523,-0.16675377707727454,-0.10123157891424006,0.034754341962873574,-0.3225650743062199,0.4889482474655808,0.04141584675886925,0.04866896508113227,0.2562290399595169,0.47580598643249195,0.424793498104893,0.12401430661555626,0.20160383096995538,-0.11645664037168224,-0.289036214542443,-0.22910475369910047,-0.18918007934759173,-0.4716366301889996,-0.449796494137794,0.40657323217068847,0.41637371520139715,0.5129204754460859,0.4323472530908729,0.29836174926528797,0.2842722191557257,0.4431075998654777,0.2856428170432022,0.33839116751162746,0.3529300510322853,0.28934209885256496,0.03045807237901163,0.1513278514276896,0.43039822205256445,0.11793574328928631,0.20375356338858394,0.40309720062791027,0.37459934131452266,0.34355461403275134,0.2659963342604985,0.5876101081347425,0.31948946027250147,0.12299667049527717,0.1020854993173184,-0.201557774496887,-0.15032348933838452,-0.1574481727664583,-0.18870511795223482,-0.38529910151569186,-0.22739544905335438,0.03838396180552256,0.27393772890854373,0.03887829785825468,0.05583870447864524,0.27508674342236866,0.48613437204603865,0.25625508264326546,0.14766097238900017,0.10780542467666891,0.2949076319807703,0.3247032682836845,0.25630149388118323,0.48448050418822625,0.29241947617158,0.449372849036452,0.5238075464508672,0.4266983617603984,0.27236462834315595,0.4813733430523943,0.3684960120568994,0.6916088085855002,0.6192410759774806,1.0,0.5095413077800431,-0.15861774156846808,-0.2863577049500323,0.3045920533139992,-0.04864400333594917,0.4383834206722116,-0.4948861167665345,0.6545048081744377,0.4798784241921597,-0.2065733969714758,0.04177039211102597,-0.24376265877555028,0.33342509181270014,-0.1332423635957406,-0.059810906475722445,-0.3381442314223616,0.0061831681149577605,0.007030948198816832,-0.068532063214781,0.29420652370345085
Cerebellum_8_R,0.279710705196999,0.4549881584545912,0.33242310942737424,0.5141272303615445,0.3007318686874787,0.2912827013085011,0.19555704209620425,0.17973715469116783,0.22458678607480265,0.18570054053565554,-0.041223451984300476,-0.032080308140314005,-0.04810329910704189,-0.1757315672840215,-0.04074823572583315,-0.12442395227384306,0.2805182821127168,0.34529692154125896,0.19554332601484545,-0.07608077509050878,0.11233002700397711,0.11544036930134739,0.13773427919100867,0.06325367265510447,-0.22382368430309196,-0.00330624548578685,-0.041792566827422384,0.04701428339904918,0.14230976391617609,-0.0697650383734158,0.010788070702778069,0.22715651969536851,0.3645276658238824,0.3975859776439955,0.27159579314128945,0.23318987303428002,0.15938963309983256,0.07560507684477091,0.082014276535962,0.004154940854807158,-0.17765645667814267,0.062315920607875344,0.11176162934173381,0.1345455091391599,0.4375540936533293,0.2863453816990294,-0.12509363383649907,-0.07678469589915375,0.21404422275404641,0.30986199324188846,0.042634595685773866,-0.05723720712473358,0.11968365051216777,0.042428644613020525,0.19562857532808456,0.06769619497053014,0.30847122910828473,0.31574617440447267,0.3418775139635472,0.41688426548048213,0.3095312120698987,0.30963033828469416,0.19237114977380573,0.21548774291625555,0.31617224163536883,0.23432436223000233,0.15862123707514905,0.16865883815109495,-0.1082660102671238,-0.04687091136522845,-0.15095662536134552,-0.16945899392851382,0.4049974701452492,0.41702431840994897,-0.0449608427896802,-0.08436246705175823,0.13289021406206214,-0.0180114925555159,-0.04665945660155046,-0.006054495662164555,-0.08392934885592149,0.09642261864748296,0.03179460034889314,-0.0388041192649222,0.3745766842863678,0.4339289984856728,0.10354724295976939,0.38585897986596357,0.05525424304944356,0.574236792176233,0.2056115646033006,0.2315572044522931,0.13169251021947162,0.10702266978858223,0.5095413077800431,1.0,0.36057936760572046,0.29206678341999415,-0.15307409597320903,0.08031719771937731,0.04846613640040568,0.08437020505249423,0.190595103471753,0.263337203229051,0.09736024579701635,0.28581064776156984,0.12655571905139526,-0.07506683109059337,0.061685873071797105,-0.007429393453375456,-0.08756474891116878,0.24971248842749136,0.1756663392473665,0.10805219281036009,0.4423968675868675
Cerebellum_9_L,0.45398630952981134,0.577677740141661,0.4139188085757991,0.41279519818684784,0.5649969338010796,0.5712239237988629,0.4367147857432641,0.2949016278979959,0.43865725789731225,0.4606956874397751,0.23988622315436828,0.18801572767487995,0.2273646192405989,-0.38305013223462436,0.0678376382297811,-0.28298577784144147,0.3735524996753201,0.4279197142965597,-0.15134998261243682,-0.3625552116873775,-0.15401831939635535,0.030023535671828343,-0.1328734549980127,-0.06123891988462983,0.18269298453893668,0.02292271008721793,0.1709539702461405,0.44870997006897567,-0.2161161980427325,0.0175303947488127,0.2831263503301804,0.31629714720581187,0.16124844453224363,0.23938736324195312,0.31051199539604835,0.2525840778240754,0.5614684687549968,0.6081938192273071,0.5383085543528684,0.45126890570746936,0.3999229682261862,0.6249918043743233,-0.16288484015391863,-0.15237826077379238,-0.013848496247454723,-0.1695238292705162,-0.27661532136288597,-0.3615239879645781,-0.33244654428696074,0.10545251749500072,-0.24635213707052336,-0.5740147787416708,-0.22500635026825597,-0.2727974717158562,0.11397618590734798,-0.21165879531498374,0.4871941078630929,0.3522557645369272,0.05687969378537301,0.07675963307444024,0.17760418982341547,0.11128036294823451,-0.437667414752801,-0.13506259113013908,0.2740231705606453,0.26442662584027643,0.4183341949013657,0.5777801199579577,0.28938959312905715,0.2928437559146641,0.38509389044987413,0.2015657546425039,0.5571710286123236,0.5151646106796114,0.23548249914081829,-0.0277000647714417,-0.24983358318054963,-0.44157915095181055,-0.2569508060794161,-0.10779121743377028,0.015599700727992695,0.08043768912928412,-0.2846098729645709,-0.26274598555502127,-0.10681275001426446,0.21211839069120797,-0.4927246603912339,0.16315411005158054,-0.33432680433016615,0.6212437020083292,-0.15883656208860833,0.08521975332988092,-0.3962863179716951,-0.3953958716437341,-0.15861774156846808,0.36057936760572046,1.0,0.8234884767253754,-0.22735334746904315,0.38154575108359,-0.2552476072989551,0.6733999880233604,-0.3522329214684935,-0.33519983274043347,0.5675314373294863,0.4083611887842042,0.5011926806023684,-0.20431647128433778,-0.022201035542273276,0.3370062701494663,0.2938040040623493,0.25699628685238823,0.22798151010781254,0.4121291634910797,0.5112396708668842
Cerebellum_9_R,0.3090100972261437,0.5264624689764458,0.2900146942977004,0.3036770704820534,0.4459295511314969,0.5404701927922232,0.38572244135622397,0.13431793270386702,0.3420340790518731,0.3321318751258092,0.2151903642826554,0.13981504331296504,0.15195762309932942,-0.5776929809827085,0.1169505529577052,-0.3158294127747795,0.30260173916077077,0.36474219527594265,-0.10169358927063823,-0.4151893847673139,-0.12281966400297006,0.05930788341216708,-0.1461327760121912,-0.003825040331702399,0.16556183077480102,0.11086368795244225,0.1858777215404669,0.5475268611882065,-0.35815689920461286,-0.08464670099182307,0.2708497431559979,0.18826102574188083,-0.022716117821554995,0.03185615045387919,0.13847556575038633,0.05660072399620453,0.5159974786392929,0.6034588340317215,0.5249383236793904,0.45028604677540823,0.4663508074763984,0.7112732385063283,-0.3033281738603588,-0.3129229055651917,-0.15995743276189778,-0.30702453639960575,-0.4444145521945385,-0.5322165060453782,-0.4835886284461681,0.007817891929904192,-0.408249480376492,-0.7089419057309281,-0.40601960835155265,-0.2210083411718806,0.004333523471784947,-0.3682117285626717,0.3367279304524243,0.1930911474511138,-0.10354092784814248,-0.04450071090728467,0.012274723093359393,-0.05770475367159318,-0.5689610332876426,-0.2953555265685164,0.1052795837718888,0.081533005965577,0.3964403688530658,0.5673127723621336,0.2823852925526486,0.2655319929593032,0.41566204309738986,0.15380973472786197,0.5616083616001188,0.50803793586289,0.1655976331911205,-0.17670789845608917,-0.3188006930750781,-0.6302154899177472,-0.3596330781527744,-0.24171286848698886,-0.05259758119882307,0.04549100168284134,-0.32914949083812683,-0.33148954425635196,-0.2758934355891528,0.11296058848913469,-0.6678392725920326,0.00010588279513104584,-0.4712430569978722,0.5588806160734109,-0.3246286423544457,-0.0756349933566894,-0.5571463025488406,-0.5892941669888151,-0.2863577049500323,0.29206678341999415,0.8234884767253754,1.0,-0.3841214034999399,0.26058645724218926,-0.43676562181141065,0.8093328694610519,-0.38372717297445363,-0.551611799289787,0.6127257505880545,0.499422142593509,0.5055358377701402,-0.22499606996760937,-0.04637064871509896,0.26115928441774544,0.31690567660455327,0.20802630664527472,0.21435860016786953,0.30588552230771765,0.42474907234986475
Vermis_1_2,0.05995972821423008,0.011209275599432788,0.06457610850639313,0.051718580581253094,-0.029737205073999486,-0.14415110015642527,0.17532601155555838,0.14920436931781095,0.24523026926427183,-0.003314742716541318,0.04907932012402176,-0.16658546617246914,0.4325907105984134,0.42439099981696987,0.029902286351571522,0.16774044311252725,-0.009057066645876796,-0.03481929110759554,-0.12861608695021523,0.14957670208323254,0.13964208970992673,0.23236914906448902,-0.12595192608229916,-0.2647325138315743,0.047263569523540265,-0.05133090132261296,0.15690475987225638,-0.29883580209237964,0.3170447566188487,-0.016496672507076815,0.3704596374808418,0.17501890032904827,0.34847686397989197,0.3691982512645611,0.17468117098397498,0.3092744129911476,0.060993715916753274,-0.0429866423436618,-0.025643608390178943,-0.0570396840621229,-0.22511412388453209,-0.3106360211094364,0.3767155311202128,0.22152516487726387,0.05297766892377685,0.06453087795040627,0.6524321865844299,0.49705232032613234,0.052222912725039886,0.034585603361927765,0.296087713400787,0.21804468020539394,0.12127148629701176,-0.07222727478027101,0.3282349857617271,0.3108666048724879,0.2003325024857671,0.19971622654508908,0.13173096099105477,0.018121091456721423,0.3741536069917884,0.07450500219726008,0.3300878424819868,0.18803876354260649,0.09426311407029533,0.1092753878503622,-0.018332837274527666,-0.09843603404273954,0.22651435836665754,0.07429220094065439,0.03468966440415394,0.16604935648129154,-0.16678256705407057,0.08993285691856567,0.4590361741546901,0.23407343081100151,0.1662108740598791,0.29174262653128546,0.4603640870734841,0.14377093024260837,0.1522395299328129,0.20434139438878443,0.5791353697459186,0.26436197470965545,0.29438272323998405,0.08826116468323326,0.16762854280800005,0.20825893349068308,0.4367865159557721,0.006452634075531981,0.5142728304161506,0.2965466161088726,0.5495167523347586,0.4259666957389525,0.3045920533139992,-0.15307409597320903,-0.22735334746904315,-0.3841214034999399,1.0,0.3131289904414781,0.5552400422282495,-0.38175056015448033,0.6061009423360271,0.09543495810711335,0.01654123027173147,-0.002032349706840037,-0.09179134699539783,0.31281518845513606,-0.052953263141357,0.20261431833981355,-0.06455063590030165,0.06062998174855436,0.03964162704377519,0.17070212207633503,0.0677285801575085
Vermis_3,0.7093298780946182,0.6974859091985881,0.6462429376632758,0.6030477754546394,0.7304528986309669,0.6951026096200427,0.6966119823274695,0.7205256241166845,0.7248359054848404,0.7431943888297835,0.5691591073842144,0.46967677494455506,0.6745125893120828,0.2913714280902769,-0.08761732562243527,-0.04048686535565019,0.6157463565626489,0.4916923026241553,-0.03029028541126834,-0.05742375059269095,-0.050948632581678255,0.11957777733325999,-0.18135920506786568,0.030179271318952462,0.26733463929214357,0.09040285272664152,0.40440448940000423,0.3206041118569857,-0.011755829627718189,0.2631067970487206,0.6647371884473814,0.630920594361987,0.6587974417120581,0.6862151400128892,0.6938378419463126,0.6207589727076983,0.8516696297298179,0.8017905019517787,0.7460830831004388,0.7086722831326837,0.5152779955386554,0.35862660175414907,0.29494489434406757,0.18760403030687237,-0.02694519917789099,0.06343415963811568,0.5278988651230364,0.44714415587146616,-0.23540609741945745,0.15568629876522244,-0.0518325150343152,-0.13532648012547394,0.001519134856751487,-0.1554204894197784,0.7085488708910774,0.41786666782930115,0.7824548389384228,0.7562288057399644,0.25672153238268697,0.25922318138818196,0.4323964249107337,0.43183004517865103,-0.19297845789504425,0.2290966586956677,0.5754646666359741,0.6039254010379805,0.6683351229319761,0.6446456028799629,0.6364570413265583,0.6790183453468381,0.6509186551588261,0.5923667167193815,0.46985266138848386,0.437305413359763,0.717056477533731,0.5787418682185349,-0.027869810942379808,0.026744615552171863,0.40855296682362596,0.48142618497583395,-0.04530185067756765,-0.08943870462221493,0.4430495073867744,0.013116217687237827,-0.05496220307211469,0.0009333683639237886,-0.061796962032290306,0.1469181778007045,0.4584269926191556,0.42398446200824713,0.5631279477446202,0.6953904775137478,0.04810897542537438,0.06916323247383892,-0.04864400333594917,0.08031719771937731,0.38154575108359,0.26058645724218926,0.3131289904414781,1.0,0.34989931733498686,0.29529972363289064,-0.15686271080510783,-0.17838669410372673,0.3612734829726653,-0.05434402071565346,0.6340229553282559,-0.1355233001227631,0.24266602380297927,0.4488109420559125,0.5674931681983355,0.6582450656273727,0.5215420836527076,0.7356874517687894,0.5778721942534987
Vermis_4_5,0.19419579884674001,0.05831583990471713,0.26926791928218413,0.1709754991779403,0.100071866453287,-0.11056393155759017,0.13070264990021396,0.21014389104507958,0.1769436224314458,0.025687940360204255,0.05594046677336267,-0.2390802899888382,0.2132259277128899,0.38587199371151343,-0.23302918656442406,-0.030759443048229963,0.003035520718167724,-0.0006374895672653602,0.05274016109667836,0.20728696622939546,-0.08850416100501865,-0.0286196686787143,-0.3142306534178425,-0.19706652995043206,-0.04870314704053089,-0.004827447739650038,0.05645241677202017,-0.4567572563821252,0.4427447314727425,-0.031624369418437895,0.22602958067116843,0.2755431218069575,0.5519744064800903,0.568263949842117,0.39335433272770687,0.39896263482329697,0.0925523091252528,-0.060640008240028145,-0.0745308145041079,-0.061894578764096306,-0.2812083304182775,-0.2957548992066889,0.6746865434297289,0.6125210623177942,0.49177076863383423,0.5336636429162457,0.8217037316925045,0.679679959256279,0.4704026090618675,0.43241897654773126,0.6232501428431007,0.37938720595628683,0.33601655995328505,-0.06488683035353417,0.5571514985038145,0.6472971893222196,0.3656365801881872,0.2877272357991921,0.4918778848112254,0.19600672973019898,0.5958521363497707,0.29023468882773684,0.5863205656318426,0.4264894746194523,0.46599149908374193,0.4991247008549878,-0.11702988370797464,-0.2190693207486884,0.07172506842900235,-0.03138583968397922,-0.10568931192542502,-0.023522389104310915,-0.15864896884590896,-0.07119910990555729,0.41008602267730493,0.3343881403749803,0.18706014011895272,0.4135674146720027,0.6395790376478356,0.5625295782500956,0.22864387998144176,0.32324298738276597,0.5350815253741104,0.2565575469451991,0.47784349066707776,0.2026834996321838,0.27789684276879734,0.28602531583022534,0.6617325794940652,0.17560600734979,0.8311214736056353,0.7016578113023918,0.736508845513253,0.7288988191272854,0.4383834206722116,0.04846613640040568,-0.2552476072989551,-0.43676562181141065,0.5552400422282495,0.34989931733498686,1.0,-0.5190446655024216,0.4910235219308778,0.39798288386470126,-0.27969698050410874,-0.11426606744125911,-0.21768528362262252,0.21403608948064393,-0.2660773989511443,0.13667607889530528,-0.19290112625741385,0.09999501417439922,-0.17515811387336017,0.39568953211859553,0.2733791768818874
Vermis_6,0.24777863777878442,0.388753105715279,0.27343346629904325,0.20896137535941844,0.42043600356983635,0.5068820536976933,0.38424003641815235,0.1108471216400357,0.32181192780610174,0.34609853080817315,0.28207681900733605,0.25077229977792026,0.27258077563963307,-0.496067376959877,0.0880751239025167,-0.3198905275727777,0.3587590411576614,0.33349052227077286,-0.14459866654571513,-0.4148600630612076,-0.0856035696260153,0.014793457919003447,-0.13775664194329962,-0.032870261157561635,0.2915206522267705,0.13103761143838985,0.2035346862184506,0.5413436838574538,-0.4601930046410326,0.003873932256504904,0.2830726344416992,0.13358591496996924,-0.1428765840987381,-0.06475597152531544,0.045383650465180204,-0.07132557432002369,0.463713961255029,0.5976068510035842,0.5407243988228114,0.5166773869847875,0.5984255233947194,0.7294741246945449,-0.4427535073118865,-0.4408116963588423,-0.3611837921763672,-0.48143377163049905,-0.5005802119417381,-0.5765431793933461,-0.6658794686289354,-0.19514497050331892,-0.5576832960103622,-0.7595708060222405,-0.44856955453239994,-0.3103039840943613,-0.003864112850529513,-0.430382575926402,0.27146815207904296,0.08507019868404705,-0.29234995024524907,-0.24094036298263768,-0.07697392542635743,-0.20569715821789464,-0.77004853389172,-0.44911942450900205,-0.06638545826054468,-0.062349398268149885,0.43969427236151515,0.6240774890257855,0.4047674371624696,0.3743074028935673,0.567460417892974,0.3218788478988359,0.4805018657237273,0.36624801920737643,0.18325533264045388,-0.17595161242337398,-0.340053932617518,-0.6218034222119133,-0.40068248893114866,-0.2547032514771323,-0.06166297077461539,0.021155164293304482,-0.31255455931098725,-0.34841002300112134,-0.4406883534748752,-0.009574997919897976,-0.6478784983121425,-0.2061319398303303,-0.5523871077876863,0.2998367675339379,-0.42265832414438936,-0.18714009351567695,-0.686331358515338,-0.7029592243945554,-0.4948861167665345,0.08437020505249423,0.6733999880233604,0.8093328694610519,-0.38175056015448033,0.29529972363289064,-0.5190446655024216,1.0,-0.5318887469502399,-0.6065684222846317,0.6943224429476724,0.3227002515966188,0.5531641314608757,-0.25277483727850497,0.0027503630618005664,0.36673348587548377,0.3659360615896183,0.2077685634217718,0.2197542083475146,0.30445945358220416,0.232053412121227
Vermis_7,-0.17833395261092683,-0.13774018466210136,-0.006595649925266701,0.02705047127428221,-0.2025932277281314,-0.3203166364761384,-0.0825010335098385,-0.15710598486139968,-0.01921604268429434,-0.2659540185071909,-0.1871357021983228,-0.38801752163754655,0.04293649569925774,0.19306224753762855,0.09346813142292361,0.14813339998326683,-0.13046030708582304,-0.0503483083686756,-0.037171730906591295,0.16327916161021888,0.249877976382156,0.2116034663163441,-0.0213484399906058,-0.13612124922353297,-0.044454401555394554,-0.08886105258041432,0.0007145102115887228,-0.38435235066226575,0.3066147317208318,-0.13290886226905937,0.08451016382672923,-0.0005176705017304562,0.23381925776383758,0.23141088448802682,-0.025595208381824178,0.07199987379262043,-0.26438751375435127,-0.3856996773425689,-0.34291697320572695,-0.30322165943900237,-0.5187167102742708,-0.46947217482770276,0.35374773955955163,0.28753158069476575,0.4036309366956108,0.3035479254471078,0.3630852134458288,0.2591083715057449,0.3323927460903235,0.2396968464003707,0.43471173115330153,0.26048064592738457,0.117356898769068,-0.009656128747126739,0.03397572637036192,0.1767648784178288,-0.025641080302620287,-0.01880842749651417,0.23451050109744637,0.055932159745047526,0.3397062413658415,0.006149757172119474,0.5498452300992913,0.1966522545643217,-0.00395046797544313,-0.005421339796264242,-0.331359192908783,-0.3101388175528101,-0.06339936748621784,-0.23884041337526973,-0.33191435885924137,-0.14927470746542504,-0.16291097796010584,0.12423471275089411,0.1589147552104195,-0.05032225830363649,0.13939172840477143,0.2924955913509492,0.2991060505536181,-0.014664847904012799,0.21942262725203232,0.40638382711056126,0.3560867332457533,0.3288744999246328,0.3634032735154621,0.22840633822088813,0.2510608278687948,0.3072488853376694,0.3040291244447675,0.07500309804829101,0.3879124768056831,0.16673298830506772,0.6691968840038636,0.4693462937227294,0.6545048081744377,0.190595103471753,-0.3522329214684935,-0.38372717297445363,0.6061009423360271,-0.15686271080510783,0.4910235219308778,-0.5318887469502399,1.0,0.2884879204466628,-0.18212248969979336,0.1567057689267402,-0.36966756135231327,0.4039141730960948,-0.2964603434631713,0.07362891806497253,-0.37295485492662084,-0.21899181972901924,-0.21440145529320936,-0.1727507914900588,0.05413806984529724
