,Cerebellum_8_L,Vermis_4_5,Cerebellum_Crus1_R,Cuneus_R,Thal_PuA_R,Cerebellum_9_L,SN_pr_L,Temporal_Pole_Sup_L,Insula_L,Pallidum_R,OFCant_L,Thal_MDm_R,Precuneus_R,Thal_Re_L,Thal_LP_R,Cerebellum_7b_R,Paracentral_Lobule_L,Thal_LGN_R,Thal_MDm_L,Thal_PuM_L,Frontal_Mid_2_R,Parietal_Inf_R,Angular_R,ACC_pre_R,Frontal_Sup_Medial_L,ACC_sub_L,Frontal_Sup_2_L,OFCmed_R,Temporal_Mid_L,Vermis_10,Temporal_Inf_L,Parietal_Inf_L,Cingulate_Mid_R,Thal_MGN_L,Occipital_Mid_L,Cerebellum_3_L,OFClat_L,Cerebellum_6_R,Thal_AV_L,Thal_VL_L,Cerebellum_Crus1_L,Thal_PuA_L,Parietal_Sup_R,Vermis_3,Thal_VL_R,Rectus_L,Frontal_Inf_Orb_2_L,Raphe_M,Thal_PuL_L,SN_pr_R,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Thal_VPL_R,Olfactory_R,Thal_MGN_R,Caudate_R,Vermis_1_2,Red_N_R,Temporal_Pole_Mid_L,Occipital_Sup_R,Cerebellum_3_R,Frontal_Mid_2_L,Insula_R,Amygdala_R,Thal_VA_R
Vermis_3,0.41157680460394064,0.6758251842406945,0.3171379463724883,0.19003409993423276,0.2782806954860642,0.4600532160404698,0.3930339159865585,0.08150656121122773,0.6976898963824,0.5987332392236033,0.10532577619064598,0.532985419041377,0.713089112077648,0.41839140625750076,0.5232183300961671,-0.045639907189553304,0.4614458639526542,0.613744830661762,0.6432538907057826,0.6143249468811696,0.6051905815148735,0.2785382256134436,0.22036867078899597,0.3881314538291888,0.5291937349398187,0.07551728638464532,0.6557436337375886,0.1729986615327369,0.08483223789275625,0.13453543302987397,0.26001115753739545,0.2664237091887216,0.7983446800310062,0.5226199924976532,-0.08091260735949163,0.883311146943784,0.006011081824647774,0.20186439309751678,0.5661799902395348,0.6854324175384464,-0.015661950798689914,0.547654284788705,0.0554710413762148,1.0,0.608265037800708,0.3353425105569922,0.38453716294023305,0.5083760828246787,0.47592326397288864,0.5400480784269569,0.4438565391618916,0.6021805446991781,0.42171140698046006,0.228196674657882,0.18831496013615354,0.645751954338187,0.6506326591960213,0.45338854250512256,-0.016796028931217465,0.2094780247610685,0.7545264600639225,0.484876559788278,0.6526045032610192,0.2292001531336555,0.5053556285643255
Thal_VL_R,0.31332194401758473,0.6203508971826164,0.4087308609128287,0.13420636473207379,0.07910304203132751,0.5156973268755388,0.15321485293607712,0.2438642929946795,0.5793898876235022,0.5002004398472131,-0.01123927206798277,0.6411202423310579,0.5291502076957508,0.1723930689971346,0.48512015436028316,-0.04328775197219363,0.3830532183257771,0.2747507659071261,0.3190122228244891,0.36894134477722285,0.5635311236349226,0.23026248781917116,0.32726546126595973,0.2930236916760417,0.4349383636905399,0.23499302543870643,0.4798027028453577,-0.0256012663556072,0.23013397021765833,0.2604015629863483,0.2893449492447644,0.30062011134165334,0.7337138250417988,0.21470640006017386,0.0664246365963898,0.5602677469694418,0.03894528176249641,0.3665407752062549,0.5346719473010515,0.6633522879640323,0.05794407371892503,0.39917839475369593,0.049005587709690275,0.608265037800708,1.0,0.19142220302190485,0.28144204456946237,0.40891519751827327,0.14644753410232317,0.5303690010974672,0.3592225758370256,0.5906208006111329,0.3304857261439077,-0.11898628515901186,0.10394130546726611,0.5422701469354985,0.47634502346118035,0.1268288528457278,0.07286743336406601,0.2949425748742768,0.5736468051986757,0.4595914206274227,0.608316235687703,0.13985986490855387,0.6501398321108467
Rectus_L,-0.12858661194858842,0.22189553730381356,-0.02008871758268733,-0.05803511080503767,0.10400597267105767,0.28291440819503894,0.17423453867232497,-0.20075388609965344,0.12863138633472648,0.29855403823980126,0.668319935799036,0.36298781779887884,0.35925223740110607,0.44486944119446337,0.4748011827138173,-0.25338099955659193,0.17265552126125583,0.32487862395977335,0.4743677070234421,0.29344428588664484,0.5080326557679591,-0.07928221113404955,0.0029727460533897484,0.37406734848627343,0.21353742302655257,0.5381133912861317,0.116078323999042,0.11273629177919144,-0.420171322682159,-0.30060787255942817,-0.2256288319154892,0.0645323596174751,0.3714983576271665,0.42294395008951874,-0.36114588251012053,0.2873898180731084,-0.35803300728288495,-0.00106247399501834,0.4828648273649184,0.34757698783328417,-0.33959479121809233,0.5057336061888468,0.035150610252824246,0.3353425105569922,0.19142220302190485,1.0,0.3516480209184592,0.23770704183269312,0.28353364999177527,0.5176870742017763,0.5845944287112911,0.5487951857248778,-0.09830868940434388,0.29507720538360616,-0.13405878123526457,0.5587053838367263,0.3724439060524192,0.21406421176199747,-0.2869882044602674,-0.05977634796343152,0.3549597288386383,0.19607325560171157,0.36809384305101395,0.43546537926895484,0.4409548140981377
Frontal_Inf_Orb_2_L,0.222276756712002,0.12500843476585322,-0.01861360022122053,-0.3620552248915245,-0.23003907173387644,0.11017717622376398,0.35388747907507434,0.6542914358562636,0.4316602949012309,0.40979130369917277,0.6267139948075588,0.2646836835742575,0.035773681014350675,0.5421155048453209,0.46808008376888627,-0.40114297930320575,-0.3281577850573712,0.0030907046985994588,0.29995139341647004,0.30645938328631006,0.2915090497083209,-0.23254878485927566,-0.2821263542895826,0.7566804374201274,0.4719603133789277,0.24041730112893067,0.18825974816599705,0.12923616689565068,0.24189368529627323,0.01632988592266537,0.303075301825858,-0.3355292418024243,0.3795735692602468,0.250628899038938,-0.15401856553751098,0.4141638434361325,0.5337298136499659,-0.0964250245284977,0.3382902569798876,0.37325983505726396,0.07911691283536819,0.7219128272074093,-0.3694226958125493,0.38453716294023305,0.28144204456946237,0.3516480209184592,1.0,0.26042957282888685,0.4436487996170462,0.587427228428879,0.5308308700199564,0.21985661519108934,-0.11178076887266074,0.3207175311643214,-0.10361086307593467,0.6115316348012294,0.596873227009635,0.3647128361527177,-0.23230431817783703,-0.37402168553604354,0.14573063602655553,0.14949744788468838,0.51598601516325,0.4668824687314915,0.38979014882459984
Raphe_M,0.29763350687470935,0.37627688252424,0.20226277516449878,0.06653938199681794,0.10888731045055836,0.3493099767556228,0.2333967374543582,0.13213216844127523,0.4594972039847165,0.33955239365636086,0.08304077399740965,0.29257889601039677,0.3318190861785309,0.2155112688756209,0.3948649517127849,-0.16945435209506587,0.2465333757464439,0.26712543276086675,0.4055910865063936,0.4128950779360887,0.5461335814808497,0.054251684195115876,0.14584226911717146,0.2656678267447679,0.37294489749331977,0.07060923421509022,0.4574588211449783,-0.06460351193626541,0.09867761908085865,0.06782820908787476,0.04538870470857894,0.20285081334637065,0.5057757059540045,0.2842587613726336,-0.09580035470320176,0.4905042345310624,0.01279704087613594,0.1582674961116641,0.3921666755112401,0.5395755085485098,-0.05554988170484218,0.3780223308570278,-0.01621817398817228,0.5083760828246787,0.40891519751827327,0.23770704183269312,0.26042957282888685,1.0,0.26465137557173546,0.38019702120304755,0.37453378820776634,0.4516090541355272,0.21147824953678765,0.19423726170964872,0.09296541515012154,0.47404568263622915,0.3953352358568633,0.23340437531450503,0.037325596348775254,0.05135022582621178,0.5626413983537637,0.4200407305663885,0.4937821294216084,0.2173341828541021,0.3235410078037463
Thal_PuL_L,0.11446649432526966,0.14561722941291502,-0.0015950426945470636,-0.22853348430360804,0.10057423823368254,0.11045179656065997,0.43770964774787563,0.008768743104596556,0.3568805883972375,0.4393377625729859,0.39247972974327644,0.3199790438000254,0.23146776813444264,0.4473398567912768,0.405368225340466,-0.15465854186161154,0.21213037058827494,0.153059321634942,0.5520651477112208,0.538597447643193,0.3598720220811015,0.06996190419976538,-0.04596664785129327,0.42505525877609923,0.2979045978134889,0.03180261053522815,0.451187547162015,0.19473591541225618,-0.10539730089929207,-0.0008622801654094579,0.024633880380090782,0.10060844249465181,0.33749016417434946,0.38511116193188355,-0.16734233728095443,0.49586353107283554,0.06316895992197608,-0.11930128977654778,0.24837838141707097,0.3829899368092573,-0.10699227263059674,0.5169678358384681,0.01257700885353116,0.47592326397288864,0.14644753410232317,0.28353364999177527,0.4436487996170462,0.26465137557173546,1.0,0.4623419097310384,0.44715979184811455,0.2399689264233111,0.15380421150656265,0.419500010690614,0.04074043254434346,0.4115107792937966,0.2619627855433303,0.40745754549983987,-0.27218638042159266,-0.19722649781191331,0.4463756236745009,0.4852850537444514,0.4323744469529958,0.2512286932947931,0.1804582339407164
SN_pr_R,0.13408545750520823,0.30660571900954575,0.1790111626996958,-0.4197033917966819,-0.17621540903794403,0.39290741684013514,0.48500706058468585,0.174314476774181,0.4874282850200143,0.45975515085394797,0.4484664852370052,0.5449259070799217,0.23301567188237374,0.6027608373750777,0.507923834423659,-0.23245840084470457,-0.007443894248127631,0.1536242987104398,0.4223510175868448,0.2658634300921227,0.5160315267962963,-0.17830290383679795,-0.0747841105214462,0.6753464318038789,0.5541973673163167,0.3801562903846279,0.3694089748929016,0.148481985186211,-0.10345651582332048,-0.11859053217648036,0.07733690578316352,-0.062307724241476466,0.506663843024377,0.24131941449759756,-0.18297552586736163,0.6235513891976019,0.07331628025855082,0.1851275416899446,0.5067248179822883,0.5372207009830327,-0.2528105947317767,0.7029994655996232,-0.24209808674613792,0.5400480784269569,0.5303690010974672,0.5176870742017763,0.587427228428879,0.38019702120304755,0.4623419097310384,1.0,0.6931713249486788,0.46256204006810353,-0.13115853634022168,0.3033557008284925,-0.15520693666115296,0.696987467992523,0.6948456566148592,0.3312033879077642,-0.1326486193021723,-0.19536447836479287,0.4425697023777051,0.28706922462384427,0.6829212230336832,0.6003236345191736,0.591652696662991
Frontal_Inf_Orb_2_R,-0.0480654860771772,0.11951016410675509,0.0727360180121868,-0.2773009420777967,-0.04495296114469519,0.19288121923712756,0.38347161443540034,0.05092851220778363,0.22448413916378568,0.5496337637629732,0.497949686323888,0.5967772020483826,0.24317551019153777,0.5396151647535028,0.446715723877969,-0.5047029940523964,0.022122778655667176,0.21991863794414226,0.52892291829415,0.5313101564246944,0.7114361197545488,-0.27057198468306515,-0.16382131725884747,0.5635178741213305,0.29544401466765535,0.31662281909871326,0.14231988396138362,0.036087155115364415,-0.43750712402761294,-0.3470536594767368,-0.2635428795329385,0.050204904722133424,0.2682456958591736,0.36508102703871426,-0.4601562483732784,0.38223335025226224,0.03643865859138793,-0.08089008095219151,0.38636840542399337,0.3913646127352395,-0.26743690473843673,0.6819790874417353,-0.07227738838320778,0.4438565391618916,0.3592225758370256,0.5845944287112911,0.5308308700199564,0.37453378820776634,0.44715979184811455,0.6931713249486788,1.0,0.5608151726576845,0.023215823308273285,0.47645953193531687,0.14273363211323017,0.7508961869363108,0.4832553691085781,0.45219829514618937,-0.08159809419655904,-0.2038833943269289,0.43453993236825283,0.44146156130327174,0.6024322752873934,0.3929235964566591,0.5163405216432116
Temporal_Sup_R,0.1266878246508238,0.5257370804885355,0.3293449821874758,0.31237041049987196,0.1793934926495018,0.42272480863596607,0.2863676282932155,-0.030760207122552456,0.555960787131107,0.42764609399499637,0.3148867172467369,0.5624167979257823,0.7228593684759048,0.18059898291237217,0.4749460599031073,-0.059579322028592535,0.5375367866727945,0.5201878531376881,0.504825040764939,0.5488292653752211,0.6963158983430787,0.19009955890561966,0.3828581644580221,0.29290289637413447,0.42457214649761993,0.3094707105923093,0.488663318139828,0.07072415671924848,-0.12699792381903352,0.027803193541238367,-0.09690263917561018,0.48203584235223684,0.666699030226164,0.3973462202042645,-0.044888927720028914,0.4267424096453854,-0.26081474626481077,0.20733269837747234,0.4298566934701663,0.5573439617437798,-0.09857156675347944,0.3656689442424497,0.24236389807615275,0.6021805446991781,0.5906208006111329,0.5487951857248778,0.21985661519108934,0.4516090541355272,0.2399689264233111,0.46256204006810353,0.5608151726576845,1.0,0.29867929677312466,0.23024276450063047,0.21221068108685295,0.6190605994930383,0.37117963202232196,0.18187929903021335,-0.10706475540010013,0.37591023879518226,0.6968515826213132,0.510624266758683,0.7115994118123503,0.30828583559997974,0.5598861557222018
Thal_VPL_R,0.42763420788479517,0.497284085390367,0.3976606087684174,0.5770370025508209,0.6793706595507878,0.29651214785495905,0.24860714603086004,-0.015965738752743625,0.361531545811451,0.543126624108419,-0.2945268322886466,0.4140783151653922,0.537844572430604,-0.004073424804130434,0.2591321766088483,0.2672274854975605,0.44501047380623965,0.5824188934154954,0.44625855817614696,0.5865029161155755,0.19144475473744269,0.28650736903012775,0.2692421859210939,-0.03039124932255693,0.14532390169534543,-0.49316421641537656,0.31848463875105765,0.2608545386853256,0.1755380111524064,0.3813723535628025,0.21377746914275422,0.2952949044772521,0.36684484428484765,0.3404128074081879,0.11741924684123828,0.2709444641580071,-0.09554261272439198,0.1970566490782352,0.022435374543789344,0.3454189205039963,0.33348380907515407,0.13669041181714534,0.19356891739922547,0.42171140698046006,0.3304857261439077,-0.09830868940434388,-0.11178076887266074,0.21147824953678765,0.15380421150656265,-0.13115853634022168,0.023215823308273285,0.29867929677312466,1.0,0.1662451709297166,0.7351840312720892,0.2628763403056528,-0.06765273567258702,0.4280231416381324,0.002627693719425207,0.3645182014227793,0.42849331249491995,0.210342463420332,0.2098489016873004,-0.09894304537172192,-0.040542072350590624
Olfactory_R,0.12540860694404737,-0.008743240941680136,0.14177169701870823,-0.24071464304456103,0.31013532626004575,0.07084726097813236,0.698539356585842,0.004230937288550032,0.22095652903422008,0.39687536207965574,0.4267123686393168,0.3153120070742466,0.081836333480079,0.37274570958388537,0.33703439613151454,-0.1388797121642298,-0.11323151037605353,0.31127621235117325,0.5400912096946798,0.41073482037675973,0.16234555807436016,-0.2870075407558211,-0.271467597752134,0.4241856306454933,0.19096152443879716,-0.24362824780002648,0.0676260251705019,0.2486299597116626,-0.21362922401694517,-0.15139540625617964,-0.10222198326146942,-0.15287155167074898,0.02096609527070919,0.3475455456642007,-0.31680868903475623,0.22255908062980193,-0.10055645885830411,-0.09850789846561436,0.09607794876317566,0.18848218576842038,-0.06286725495708535,0.5144286589972625,-0.1565123743948503,0.228196674657882,-0.11898628515901186,0.29507720538360616,0.3207175311643214,0.19423726170964872,0.419500010690614,0.3033557008284925,0.47645953193531687,0.23024276450063047,0.1662451709297166,1.0,0.37692998424492724,0.490395948103136,0.10044833036285476,0.5841353129929353,-0.32777233254177984,-0.2983383723320677,0.2835968383763276,0.029718466750308703,0.38616780032558606,0.47713248214756365,-0.13908368583989184
Thal_MGN_R,0.22634767432681668,0.14732972786630624,0.27955469265591704,0.34219123740314017,0.5445716350131357,0.10216822057623937,0.30278664089119856,-0.039859047723847026,0.19849099555305386,0.39972213140926666,-0.19624520668576875,0.33415519486097317,0.2377233334857207,-0.09886679767053705,0.08949704266598292,0.07607210999473726,0.17770885013199084,0.4097409000163391,0.26722624548875823,0.566107604445777,0.09185893828327656,0.0700356072350083,0.08663465299002664,-0.002424862840929217,-0.06962642103055944,-0.4151072655356859,0.03757821152464223,0.1564894296609999,-0.03145548570693297,0.15106547173853566,-0.036352110043257904,0.16003556928039997,0.030795978037071476,0.21406449166749936,-0.025118595021377598,-0.007962383779517026,-0.1373012348226996,-0.010191237566756854,-0.17341348654226066,0.07312494327474517,0.23585650108243006,0.12424201647073352,0.18488550420590147,0.18831496013615354,0.10394130546726611,-0.13405878123526457,-0.10361086307593467,0.09296541515012154,0.04074043254434346,-0.15520693666115296,0.14273363211323017,0.21221068108685295,0.7351840312720892,0.37692998424492724,1.0,0.23070059106234073,-0.23141210317771269,0.5072626014306981,-0.0809627186186112,0.21490188665511892,0.2893613297086392,0.04690608330982195,0.15171422393718376,-0.11287248388351985,-0.17369623654296917
Caudate_R,0.26282566225558196,0.4509174558076903,0.3167748533930667,-0.0539189113828298,0.1664328951109939,0.501407452591128,0.4937581674756675,0.26485285091076194,0.5540647171445079,0.6584880608525703,0.40315480316150876,0.6449008267386027,0.42671698656774865,0.5584694360610707,0.7436414170581922,-0.25336930534385194,0.07702767518590814,0.4446175385912818,0.6249236555952694,0.6037159955940901,0.6771658425486647,-0.14523829299060168,-0.0509391047101013,0.7591048223736784,0.6200965373045003,0.1413783663858975,0.40095800005142435,0.30701927032949977,-0.09547705086797631,0.01403986551231975,0.04565456559911751,0.046568117033394356,0.6292120159025594,0.43790617979013186,-0.19955988416354373,0.6016988596059535,0.06638656237946816,0.17007163148493343,0.5695370365494422,0.6298849992972354,-0.004070316431937283,0.8163026763890716,-0.14541492489216598,0.645751954338187,0.5422701469354985,0.5587053838367263,0.6115316348012294,0.47404568263622915,0.4115107792937966,0.696987467992523,0.7508961869363108,0.6190605994930383,0.2628763403056528,0.490395948103136,0.23070059106234073,1.0,0.5846419965525953,0.5748614924811335,-0.14498016068908787,-0.10004804226258925,0.5421713088727926,0.27557515794808674,0.7648246898662945,0.5905288880571385,0.4788726819769604
Vermis_1_2,0.25439432806721884,0.40212245154828513,0.25304561333023673,-0.23915572021923254,-0.18305561520760294,0.3116374059765688,0.24855892100901142,0.2901421780764721,0.4607088842459654,0.3806200983522231,0.2695110665950126,0.38337349483951727,0.2512332566547106,0.555878696509828,0.5364840412920299,-0.15974616417134532,-0.042971828323465334,0.17611086998375167,0.39780858278239156,0.2343849379993441,0.45308965536342083,-0.16145758576687277,-0.1282493154153843,0.5538848970222511,0.5618827471570056,0.23964387060970063,0.4471991667582858,0.06735519306264882,0.12118873149124812,-0.0733116865073039,0.2708738128110584,-0.16699268295026662,0.5809231281114479,0.333185499414779,-0.12621768791747875,0.747170677525022,0.2272607648875595,0.2788029484368201,0.5952733472258754,0.5328340490545651,-0.07047175096954782,0.6400438227817264,-0.3958539369728707,0.6506326591960213,0.47634502346118035,0.3724439060524192,0.596873227009635,0.3953352358568633,0.2619627855433303,0.6948456566148592,0.4832553691085781,0.37117963202232196,-0.06765273567258702,0.10044833036285476,-0.23141210317771269,0.5846419965525953,1.0,0.29307958011409563,-0.008829998938394083,-0.23076202255872338,0.3819888080143272,0.33774183748065456,0.5120949131884224,0.5036442604051021,0.5670793830777651
Red_N_R,0.19868601794447524,0.18701927419269004,0.23019977114561826,-0.0185757680067979,0.47993572883505675,0.16412716551090994,0.5334596386263664,0.043832248945377975,0.3369337790811065,0.6948704190165662,0.20458225543422265,0.40867286559539684,0.2384632126963559,0.5099868640959212,0.40492239815111686,-0.10728082387328144,0.009062766472917046,0.3688929783834878,0.548846704382967,0.6480969726959348,0.24445589012621005,-0.12376634022799753,-0.18966704259589254,0.40873849655165734,0.34193598187022256,-0.2520647423809295,0.22596547157238453,0.366924907649921,-0.16344128428981483,-0.012526687645980153,-0.008630408344470882,-0.1298973461995692,0.23905908332675777,0.4727306910250198,-0.24632628417040273,0.43066383045607276,0.037318777106401683,-0.004280749337891102,0.19179031832908255,0.30903501207113054,0.16524603676236344,0.6486925220994716,-0.16800886107817004,0.45338854250512256,0.1268288528457278,0.21406421176199747,0.3647128361527177,0.23340437531450503,0.40745754549983987,0.3312033879077642,0.45219829514618937,0.18187929903021335,0.4280231416381324,0.5841353129929353,0.5072626014306981,0.5748614924811335,0.29307958011409563,1.0,-0.1608112182087667,-0.25980846566947674,0.39992254706083513,0.15964188136344218,0.27851254045143925,0.2953840269911502,-0.01482910035989934
Temporal_Pole_Mid_L,-0.13862549102734217,-0.1008718300142043,-0.06388000168927921,0.22804190310121078,-0.09129193399072207,0.07013529531235808,-0.35835294499640385,0.09019315010824552,-0.12334651299715713,0.024396077276837944,-0.3925920449911066,-0.11584751066621461,0.041798969287276354,-0.12248231995349997,-0.2727630688032392,-0.10581680957272808,0.1577000418750426,-0.15882120057642524,-0.20389515144932557,0.051669949061117514,0.19084858413557065,0.32294647829854817,0.32947167288805135,-0.25201986557383466,0.0007741436725317852,-0.042439800611022524,0.00770307705138755,-0.11901587831183778,-0.05796637021507831,0.0033023184943663016,-0.19241278560378225,0.29542945419703687,-0.05330145852098869,0.049279366105282094,0.2363075959308423,-0.00845909769823653,0.3403062580154505,-0.04047789041181602,-0.05677303387752262,-0.1232119235487048,0.04715493069786767,-0.26394312719079943,0.2871658261984786,-0.016796028931217465,0.07286743336406601,-0.2869882044602674,-0.23230431817783703,0.037325596348775254,-0.27218638042159266,-0.1326486193021723,-0.08159809419655904,-0.10706475540010013,0.002627693719425207,-0.32777233254177984,-0.0809627186186112,-0.14498016068908787,-0.008829998938394083,-0.1608112182087667,1.0,0.2803849583748574,-0.048179985159141056,0.06365578915076196,-0.05974006470380653,-0.2766664533776166,0.10907335696311089
Occipital_Sup_R,0.015590634850035036,0.3236728625750571,0.12166950995379033,0.743687219946527,0.21539387536331073,0.1943832571965331,-0.2037231735769692,-0.14257064809427222,0.22844259220967036,-0.02093491952363398,-0.2626703133811323,0.0735838447269416,0.6073648571941558,-0.3830616686751436,-0.1878034735016816,0.2983806527371956,0.6278570689560269,0.3343767633529037,-0.07719499906445802,0.15051322109701085,0.1779694491416957,0.73471739045745,0.8258611403314872,-0.3129997160343721,0.024749776114000983,0.07379206207373129,0.23434224662400222,-0.020050016915534707,0.08004867570137528,0.26143174213229625,0.036928439513434816,0.6971407823480226,0.27833505882382853,0.022306660458811012,0.4356899981762331,-0.028465225687864554,-0.1988361415479255,0.06284138863238671,-0.07792316579615645,0.006298547850920681,0.01651024742777314,-0.4490481049485269,0.7132379524930574,0.2094780247610685,0.2949425748742768,-0.05977634796343152,-0.37402168553604354,0.05135022582621178,-0.19722649781191331,-0.19536447836479287,-0.2038833943269289,0.37591023879518226,0.3645182014227793,-0.2983383723320677,0.21490188665511892,-0.10004804226258925,-0.23076202255872338,-0.25980846566947674,0.2803849583748574,1.0,0.3071817149765121,0.07828223038023092,0.16137381673477488,-0.3358522802897904,0.14737488916281807
Cerebellum_3_R,0.17824418148079776,0.5526067776021166,0.3766429301184213,0.25346505270948727,0.38111205309291923,0.4248486564265122,0.36668287181256326,-0.12434443824327719,0.5906770447150888,0.578582627669415,0.14742472072215268,0.5411557183187466,0.6839280801153086,0.28358325584755645,0.5007672493223613,0.03958705819836563,0.6478450874722986,0.5375884075500754,0.5868561077879163,0.671770751514167,0.6156830680026851,0.34219519008891025,0.38014511179701455,0.17423126042252346,0.3692653983011326,0.1056042111849322,0.603210088600101,0.05796645823751398,-0.09275527497533094,0.11880045023630405,0.009251555244770825,0.4674651108597617,0.6659916896750755,0.5184834810868701,-0.07397347913108789,0.6774561673773792,-0.219850640284978,0.187946852867278,0.47998793878070256,0.6592603836159598,-0.06320460703272979,0.383153159611828,0.24210840885375162,0.7545264600639225,0.5736468051986757,0.3549597288386383,0.14573063602655553,0.5626413983537637,0.4463756236745009,0.4425697023777051,0.43453993236825283,0.6968515826213132,0.42849331249491995,0.2835968383763276,0.2893613297086392,0.5421713088727926,0.3819888080143272,0.39992254706083513,-0.048179985159141056,0.3071817149765121,1.0,0.5837135876987668,0.6075123197027666,0.17902497717278668,0.3833080562936316
Frontal_Mid_2_L,0.022058252400556123,0.25759003990310747,0.2043306183935211,0.06831038478124148,0.03634917486337682,0.09770068165853715,0.07071567712617735,-0.08695040610364385,0.2690212120108552,0.3927797039087713,0.08971158298363172,0.42397250266151665,0.4108872500161751,0.19224798750707459,0.29769519346467194,-0.11051542139395598,0.5192886908119148,0.1288728282364903,0.4521671503725033,0.5461832210808168,0.620169865489073,0.21523446472438745,0.27725125032993775,0.004728504808364896,0.22021966482305264,0.1413620036426107,0.5839060346612799,-0.12836709971091678,-0.09713470334363607,0.006575610740584832,-0.05091418928816168,0.4289642315493764,0.4074372976113699,0.42501874643158555,-0.0841087634401365,0.45489816890220647,0.021173907880227456,0.14680864246106015,0.38479741125737044,0.5045107342180758,-0.032436828630556455,0.26061221196301426,0.13147347060306985,0.484876559788278,0.4595914206274227,0.19607325560171157,0.14949744788468838,0.4200407305663885,0.4852850537444514,0.28706922462384427,0.44146156130327174,0.510624266758683,0.210342463420332,0.029718466750308703,0.04690608330982195,0.27557515794808674,0.33774183748065456,0.15964188136344218,0.06365578915076196,0.07828223038023092,0.5837135876987668,1.0,0.3719756447650307,-0.05014388710529576,0.4282287051822758
Insula_R,0.34686081064005925,0.5159451353761471,0.45231370100555623,0.03377835633470131,-0.008146868417179496,0.5562839568235224,0.5996013373226651,0.3287808908728732,0.7969140986374839,0.5101942866777782,0.29549233526188395,0.5118157959164376,0.48996518133996714,0.41145021362971934,0.5495647823363591,-0.07881226518915595,0.2510530077876632,0.391103722097174,0.4788664790602274,0.4945097815012735,0.5839286933872115,0.03910893323636551,0.19957374590782276,0.6696749629664948,0.6823973624935415,0.10836645227849154,0.5796709941172229,0.18926941749795984,0.13625754471716992,0.2383319007969046,0.17754242596284991,0.27547648236491956,0.6954421185749292,0.2856467268077064,0.10876193161428253,0.5817900709763004,0.15633950042961436,0.30502708384546373,0.4419856487177382,0.6362938099752473,0.06872018940304009,0.5346485473297646,-0.025492277633564653,0.6526045032610192,0.608316235687703,0.36809384305101395,0.51598601516325,0.4937821294216084,0.4323744469529958,0.6829212230336832,0.6024322752873934,0.7115994118123503,0.2098489016873004,0.38616780032558606,0.15171422393718376,0.7648246898662945,0.5120949131884224,0.27851254045143925,-0.05974006470380653,0.16137381673477488,0.6075123197027666,0.3719756447650307,1.0,0.5748844451498331,0.5944724678333619
Amygdala_R,0.27589784784192833,0.29574958091299935,0.4665821087903149,-0.2520011663381656,-0.03887437156056636,0.4417383165247253,0.6057910700871179,0.25254301299600973,0.41428514174834974,0.2543374356153092,0.42986946294906514,0.21408619235970988,0.013402254339901217,0.5618877589191075,0.5924015721892409,0.15859518777190165,-0.2498564522049422,0.21120178392118036,0.3732548244052589,0.06829072711869419,0.17010496375587025,-0.4940673417951965,-0.2885058649564383,0.7135523657463246,0.5669033570515201,-0.015603558307084157,0.29459748742740177,0.3492571213687387,0.09937615037635639,0.18125809755823535,0.1462029745733661,-0.2754327990701556,0.35341523925492224,0.1658518321764155,-0.07889945275866281,0.33992300187097607,0.049764752614709314,0.4971013619768448,0.3820211857915036,0.4010190665588645,0.11394997457573776,0.5963998597912973,-0.5278209629824816,0.2292001531336555,0.13985986490855387,0.43546537926895484,0.4668824687314915,0.2173341828541021,0.2512286932947931,0.6003236345191736,0.3929235964566591,0.30828583559997974,-0.09894304537172192,0.47713248214756365,-0.11287248388351985,0.5905288880571385,0.5036442604051021,0.2953840269911502,-0.2766664533776166,-0.3358522802897904,0.17902497717278668,-0.05014388710529576,0.5748844451498331,1.0,0.21106211396727573
Thal_VA_R,0.04607810481768011,0.3581493797448628,0.15936115964998548,-0.051116636648258044,-0.2746886127803348,0.3608168672381075,0.08314284354855922,0.12246996953744704,0.4226146260953252,0.32053795865357276,0.2182247449638302,0.4166537501106109,0.34850455693948484,0.35324552347929405,0.30956014392860365,-0.2182345162545173,0.2212486652409688,0.07213693210496917,0.2655569733195585,0.28269655838392654,0.5824972344495711,0.10569276750558405,0.2202310659013404,0.41251049677497625,0.4233577487764283,0.5033717593472492,0.40422818394057214,-0.041424081271385214,-0.08055414467796736,-0.019154782942179895,0.012280330090586761,0.2019213066285987,0.5439942763573716,0.2159082602337072,-0.04399028625089277,0.4539227410881337,0.0870391963123507,0.16849163842240988,0.46494736366993966,0.4767981348329829,-0.16085344290901427,0.40268949824095246,0.027783705721582026,0.5053556285643255,0.6501398321108467,0.4409548140981377,0.38979014882459984,0.3235410078037463,0.1804582339407164,0.591652696662991,0.5163405216432116,0.5598861557222018,-0.040542072350590624,-0.13908368583989184,-0.17369623654296917,0.4788726819769604,0.5670793830777651,-0.01482910035989934,0.10907335696311089,0.14737488916281807,0.3833080562936316,0.4282287051822758,0.5944724678333619,0.21106211396727573,1.0
