,Thal_PuI_R,Frontal_Inf_Oper_R,N_Acc_L,Thal_PuI_L,ParaHippocampal_R,Cerebellum_Crus1_R,Thal_PuA_R,Thal_VPL_L,Cerebellum_4_5_R,OFClat_L,Insula_R,Vermis_4_5,Amygdala_L,Paracentral_Lobule_L,Angular_R,Heschl_R,OFClat_R,Frontal_Sup_2_R,Paracentral_Lobule_R,Temporal_Mid_R,Temporal_Mid_L,Thal_AV_L,Thal_IL_R,SN_pr_R,N_Acc_R,Cerebellum_9_R,Cerebellum_7b_L,Precuneus_R,Olfactory_R,Thal_Re_L,Temporal_Inf_L,Cuneus_L,Supp_Motor_Area_L,Thal_PuM_L,Cerebellum_6_L,VTA_L,Temporal_Sup_R,ACC_sup_R,Cerebellum_4_5_L,Pallidum_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Frontal_Mid_2_R,Caudate_R,Vermis_10,Frontal_Inf_Tri_R,Occipital_Mid_R,Lingual_L,Thal_IL_L,Fusiform_L,ACC_pre_R,ParaHippocampal_L,Thal_MDm_L,Hippocampus_L,Precentral_R,Cerebellum_8_L,Cerebellum_10_R,Temporal_Inf_R,ACC_sub_R,SupraMarginal_R,Vermis_8,Postcentral_R,Temporal_Pole_Sup_R,OFCmed_L,SupraMarginal_L,Cerebellum_Crus2_L,Red_N_L,Occipital_Sup_L,Rolandic_Oper_L,Thal_LGN_L,Fusiform_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Thal_VPL_R,Cerebellum_3_L,Pallidum_L,Occipital_Mid_L,OFCmed_R,Insula_L,Thal_LP_R,Frontal_Inf_Tri_L
Precentral_R,0.424004198499771,0.6754666675322996,0.06701670738436437,0.16119479817997776,0.1990397048276224,0.13650516832222223,0.34341143484096787,0.21056624563478887,0.4191366270980725,-0.19318383326474237,0.1990141261068766,0.49562195218660066,-0.3292064327223603,0.7877568675582323,0.6575620890769488,0.33970702246131546,-0.25243234039261636,0.4614483156857035,0.817468280777373,0.42627746206628314,0.10748203851913274,0.2795324219336314,0.06700670660865077,0.007705907259121152,-0.07239183367502856,0.04568888425387864,0.32632261584493244,0.7079813848025799,-0.21184110004803303,-0.11548815094407452,0.19480298847524313,0.6361245073230793,0.6858497775516661,0.352909336510854,0.09297737426910568,-0.03244906044602855,0.3734212991162789,0.6303563520612234,0.3667856200812528,0.22888509343182045,0.5473523160645197,0.17870516598073397,0.8164914171890677,0.3546855256728595,-0.21208276481801147,0.3075230426994424,0.28003195836795247,0.03814620061972517,0.273691079408327,0.2467130376697608,0.4129882253643927,0.39999858002799166,0.4106787560796845,0.20363814641477151,-0.2664243484990568,0.21615396327045033,0.2878240514136333,-0.006795549687292666,1.0,0.23353428009467336,0.02235801596023135,0.14463988725150184,0.13821094338386813,0.8137361352511512,0.08561509557637448,0.9498909352646395,-0.13240313618349364,-0.3892016027425918,0.349525900178204,0.26739348712750993,0.21841160698683826,0.4240684720722474,0.6799241111498285,0.3693359052511382,0.40400657508324844,0.22418180645284974,-0.17202862554779674,0.4171956479356764,0.48858903258993697,0.6704637964624941,0.24672626554569663,0.07137931108524156,0.40712201324490804,0.09697961737337747,0.05318879587482803
Cerebellum_8_L,0.12027049447442957,0.18013199999452567,-0.0322162158829874,0.23923056609758972,0.15028028331093182,0.5798309973222985,0.27222654888037656,0.09773352070795603,0.656102347814394,0.1708323423606313,0.34686081064005925,0.6396997899450225,0.5449160145850561,-0.03763962706434453,-0.062079784515391444,0.27970573092191336,-0.03965480127128034,0.1962247517347772,0.09828183392208292,0.26737952038851465,0.6467145188839675,0.22391379554342947,-0.03175773869998159,0.13408545750520823,0.19657235200985637,0.6776690650768474,0.08592283094454585,0.22001460895011551,0.12540860694404737,0.1144759160017855,0.6703198995472759,0.26909926246731497,0.319765183453841,0.1362924706916631,0.6925357007934945,0.10705432629655914,0.1266878246508238,0.018393348493225603,0.7328692286283799,0.17941454267259932,-0.17564911387407825,0.28547556903926347,0.22169680348948914,0.022058252400556123,0.222276756712002,0.028538578677624025,0.04732091509114584,0.26282566225558196,0.6623836696221705,0.11873525926884435,0.05732475221714392,0.6587203225091965,0.07005940803641847,0.7290568451837526,0.19050580638664577,0.36817631124883077,0.2745261204012424,0.4408132015080968,0.23353428009467336,1.0,-0.2517506875551024,0.2529744321625568,0.12697552531920597,0.32856510516032983,-0.10663728863645686,0.19560653884909832,0.03100102826484473,0.05343249800269716,0.19683468468906454,0.20696477354884482,0.4200616261375801,0.035980203603762126,0.4456957296255391,0.18791299503901834,0.40268358061558757,0.04607810481768011,-0.0480654860771772,0.42763420788479517,0.39009423269392346,0.015109400208826769,0.08844048853452822,0.07243301506960545,0.5708536533811784,0.44381867464361185,0.25169445436974996
Cerebellum_10_R,0.32116504430692405,0.47242630022232185,0.593103886339624,0.5656525756771775,0.6563207199534155,-0.11627698839615942,0.14594700966018573,0.6736484888893959,-0.11536293856896815,-0.1802198411022538,0.371404082615567,0.05758627792213631,-0.2620746716234418,0.2237922327479175,-0.06816902063558175,0.3466973855247798,0.3611163296328728,0.4818349622910844,0.12845241289287773,0.06016663709382223,-0.6507569914191853,0.4215564567891912,0.4851470435355788,0.5038961197802523,0.4415672047080591,-0.29924977812976716,-0.12056041122774523,0.34118892814284824,0.44134051557180964,0.4853169963766784,-0.4558517491358614,-0.2480095594892172,0.27320768719307953,0.5575624753073665,-0.5349499138080502,0.18514966681559827,0.4786192224517806,0.30605693528144273,-0.20142740573877155,0.5249201687192838,0.19700065010255988,0.2364318289292584,0.1853997382254229,0.37999117335046523,0.28364421397777456,0.5670091801360495,0.7052690032948347,0.624067002002663,-0.5421132897090014,0.7129402906847453,-0.539411778161651,-0.37131931181114314,0.3185588090766857,-0.3592429021569421,0.3439583373798692,0.4441768733629891,0.599136476864213,0.3553467444481709,0.02235801596023135,-0.2517506875551024,1.0,0.04209308724007192,-0.08799105377140852,-0.012593644087129315,0.27479946368109764,-0.01856695794572513,0.7102105882144653,0.3513570050022404,-0.2167516870517638,-0.23711820379250795,0.1416487426761691,-0.29216460405257044,0.04657066844527988,0.25542675240982593,0.22631860371496665,0.3537077863898111,0.7835565902714873,0.04164324923413396,0.4210296331061487,0.010534464939258146,-0.45009728532881615,0.108786605847295,0.04738430370680952,0.36710229188909493,0.18914120497478915
Temporal_Inf_R,0.3455492268443613,0.2759012187564082,0.08167886285743228,0.07375709149086036,0.2575984874532032,0.686079025435564,0.32758268172696803,-0.024816341951048083,0.6747540813694078,-0.40790100061574897,0.2158769933910733,0.5550533008412751,-0.040883888591746104,0.3406725528910714,0.17587745936099664,0.4136025413420505,0.1592347906102687,0.18954215170600047,0.2575611906410057,0.7954972310361773,0.0400384083378061,0.28432461532413955,-0.17610283699353138,-0.003650847621710041,0.02652478611723646,0.613665758232787,0.028508388300937805,0.36298280562329016,-0.024371314260278835,-0.032050024455594475,0.11741795420159501,0.3404403300446177,0.4242112590439222,0.13077962637470858,0.4001906775913344,-0.12188223340855948,0.47217711752533226,0.1508523976247043,0.49946778640436623,0.08747703242615132,0.17561096528060616,0.12384580382537363,0.3397481551198981,0.22728938806046975,-0.25859325473903194,0.15900551413293776,0.24121507983279739,0.20917090382699086,0.3460054807306853,0.2378885373798139,0.15552375061013826,0.5519775684980265,0.05706128047917225,0.35998337018419924,-0.06756206258388785,0.18309216561210168,0.2566453213223816,-0.004458083490676088,0.14463988725150184,0.2529744321625568,0.04209308724007192,1.0,-0.0679664672642147,0.24432432038737215,-0.1934538441386856,0.0013811759504902207,0.3432866903269444,-0.024432144014699637,0.057035063626129076,0.24444944044984332,0.16499920793731238,0.0326596045705955,0.10330313968231014,0.2038623554937478,0.8241564513839956,0.09943038392011044,0.05067789684821725,0.3317474828481749,0.10953280693447118,0.2866397096687694,-0.10310199160135322,-0.011783883995523376,0.18026833194563116,0.45382110904173245,-0.13771973100390766
ACC_sub_R,0.362984131583111,-0.007637673925380517,-0.43758314769099266,-0.0971188943725003,-0.27934590044188384,0.03126895276009315,0.32033908902436253,-0.18070754497075853,-0.07791455506591996,0.07971789578973189,-0.2932561926939702,-0.009426902593156853,-0.23421904198396837,0.16253395007959828,0.05817526857556431,-0.21411040800490538,-0.3763347814756722,-0.061334979453785556,0.22370913592779654,-0.1254878836479234,0.01730214493561669,-0.20850266546000334,-0.07736455235240274,-0.4362402769020767,-0.06444879157333176,-0.051745761784096046,-0.015662543663221194,0.03147352757842666,-0.17413359585769964,-0.15232324241955766,-0.06527698060370196,0.07657255616905807,0.07818840404629852,0.190695234653094,0.05759185961583277,-0.2697123091561796,-0.28109932484188405,-0.03224291917977118,-0.03919092302802678,0.15173410531773399,0.14585308033245925,-0.14937861471130465,0.17654301738648331,0.06463333085826586,-0.3537330835237172,0.07464220345947184,-0.07426381742501297,-0.19958196921718838,0.1091438837212844,-0.2197887266098681,0.13238228311995587,0.06252355362616016,0.06135334502894222,-0.027858226507374777,-0.3072759776534157,-0.2844209929639275,0.0012048258253779232,-0.2105213225664204,0.13821094338386813,0.12697552531920597,-0.08799105377140852,-0.0679664672642147,1.0,0.005024058715332772,-0.025777150511727936,0.10858771711937483,-0.3758760211058442,-0.5774465048116298,0.0735646055611504,-0.01419246855371358,0.17725242592794374,0.21444080075384475,0.00925251671146781,-0.09254316675906404,-0.044908507612285584,-0.20575736658281538,-0.20941924667552697,0.5337526938785337,-0.059553725489615635,0.019459941809035736,0.13197361535611277,0.0907331562242253,-0.16156022385739477,-0.20591638206827517,-0.23847092051885607
SupraMarginal_R,0.38357618567424334,0.6865480063165226,0.15823907759184883,0.20675179628055584,0.27967256654415157,0.24871731330922395,0.2599238679038267,0.1786867787735217,0.5507101630230554,-0.22314658228486417,0.3333079478677804,0.6575125756528055,-0.08754854371776925,0.6550861938724507,0.6229831611377264,0.4576144408857904,-0.21089748418364263,0.5098048573305085,0.7166817752612653,0.5592048490864735,0.2397774233533905,0.36638158496804407,0.04422639306271302,0.14002623048777432,-0.09639630803536815,0.21757978839049766,0.2744036201555122,0.6930203943316451,-0.23678394975182515,-0.02826070591859744,0.2853151353425104,0.6718115900260635,0.6263833896527183,0.27363649495567943,0.20237671640993732,0.09632973887493754,0.4626864510586994,0.5319623778110392,0.4806273153918106,0.18700291395008584,0.5343907643363504,0.31216060727913175,0.6927431589001988,0.2613241163349472,-0.11915579443136085,0.17521962666127164,0.32413451191506143,0.16473313326158673,0.34956260753014134,0.33165054406675654,0.40248325026276727,0.5001620674789632,0.36765340176917927,0.3432647889636799,-0.08730486051002105,0.275740778567035,0.21268324505406921,0.15120869195727393,0.8137361352511512,0.32856510516032983,-0.012593644087129315,0.24432432038737215,0.005024058715332772,1.0,-0.049715683746690005,0.8207719162036751,-0.017661574503131345,-0.1788887240953704,0.46917626525147405,0.3315649765375114,0.2647328948148829,0.41415963826718366,0.6909995383524989,0.3914690951268727,0.5037471102835646,0.34302013874352355,-0.13729342855442622,0.3773672871781537,0.4979392254252633,0.6034770061967105,0.2706365060369574,0.026498181083245323,0.5405948178900256,0.2364888851206078,0.07703058450174977
Vermis_8,0.03308684391977792,0.1446259448452937,0.12162988530320455,0.13863942810660354,0.07367435409899672,-0.21606343408323414,0.049879431132228536,0.23554981167402486,-0.11579900126041971,0.09648270288531928,-0.034082520949745655,-0.1714656073974528,-0.20948229862130893,0.04530283995900493,0.02875940948113263,-0.14235457413285066,0.10581022664151532,0.01704099961834368,-0.02008232985842183,-0.20805710369600766,-0.16042874405619068,0.033671087823883346,0.17713390333291973,0.10055076708194828,0.15105175219649652,-0.17228144211411836,0.00335268653184719,0.025851095245734104,0.10986041236002647,0.03338667128170132,-0.15761550666447346,-0.15200134192976414,0.12799457895695676,0.2176260147289597,-0.09241462377471414,-0.05471552433659639,0.06091003078758644,0.23024523544113693,-0.05494671365827258,0.16076241722902634,0.002666987545158914,-0.15889311420278757,0.12774012163492818,0.23427290102956047,0.10307238235950969,0.33707857157697546,0.1515673756373349,-0.0569087048644709,-0.23229353053347707,0.10475225814865877,-0.16681018692545857,-0.17685100301258574,0.15207341754683085,-0.16596037200016417,-0.16785243233135547,0.06812658652656588,0.22779130967729158,0.07852790390319808,0.08561509557637448,-0.10663728863645686,0.27479946368109764,-0.1934538441386856,-0.025777150511727936,-0.049715683746690005,1.0,0.10705407084399186,0.03434404224411956,-0.03162749826604894,-0.10962819005224501,-0.08066426106053166,0.03235320678707438,-0.13556709625474903,-0.00822896564668893,0.22900087596672897,-0.0628099140075491,0.071743890830949,0.19579903209433988,-0.11071167316240596,0.09930934236331779,0.014926199716977385,-0.20948931133811763,-0.11728003158978455,-0.06869322400641231,-0.07092715206410218,0.09301191822567902
Postcentral_R,0.37942394278253827,0.6285489129217433,0.046728663265973656,0.1363613276549013,0.14740352303293794,0.01958522643873783,0.29645588656805477,0.2042242537540632,0.3420379567793125,-0.10790795990083797,0.15631950882414716,0.42980274025580645,-0.26328684018645626,0.7475362219842703,0.6313556967736966,0.2525985192433861,-0.262293941573148,0.4124121427625136,0.8001615389479331,0.31842098944472913,0.15442871674331207,0.26776637983716844,0.07981463699479581,0.0011504902983036146,-0.0858048838085429,-0.004307770099925098,0.26988818265390446,0.6629442870839098,-0.23216714792679305,-0.10237373540696579,0.2594190586446359,0.5851964646844257,0.6229233320760311,0.30994308142897053,0.07678418657237289,-0.02715534072679424,0.2953511908927046,0.6034269749553882,0.31784621963132265,0.2076805335469966,0.509805290836473,0.15662619159068875,0.7594135702378081,0.31487507958712246,-0.11943900765044071,0.27960399719776874,0.20878054266520296,-0.01236264620403453,0.24061185967827078,0.18375872986481082,0.4007130430129844,0.3441289352656488,0.38593776017313286,0.20646737747243488,-0.25967052415462416,0.17528689979637888,0.2322878801537816,0.011756340800732899,0.9498909352646395,0.19560653884909832,-0.01856695794572513,0.0013811759504902207,0.10858771711937483,0.8207719162036751,0.10705407084399186,1.0,-0.21280093891417304,-0.34117009761582984,0.39259260888241565,0.24538283353822732,0.19783260632390146,0.40031997724001184,0.6986226558432418,0.37021251208287326,0.2836705445326696,0.2145217607754285,-0.20907752598483687,0.35748523996886916,0.47229535546754897,0.5983756915209123,0.24336333421272904,0.022983534524708964,0.3986872027889559,0.04241457717442162,0.13064026349066937
Temporal_Pole_Sup_R,0.18113179888049774,0.4265287819859865,0.7062980635867251,0.6139288229086044,0.7391405905149401,0.2760755025550539,-0.0242338668003235,0.5911775685012445,0.22403530096178836,-0.07331771441123554,0.6950562215573373,0.2887902517413047,0.16789394469143087,0.0661694792042096,-0.07809495392278697,0.6033732537260352,0.666571478138921,0.5657633223447736,-0.0386509141763586,0.3376759299045482,-0.32196777408356186,0.5015709377383079,0.4279837614878126,0.6993303937150978,0.3640138997972826,0.13968473911104917,-0.12133119009458164,0.31339962649942554,0.42686767505954354,0.5410487531114782,-0.22663213452864242,-0.09179130144885243,0.3234566973445485,0.4344585601559371,-0.190540230070649,0.35901319050328845,0.6949604185786838,0.24834244908448921,0.1403450214068398,0.4424995194976833,0.09119771021971368,0.4860620322576743,0.14288695116358957,0.3104567033578502,0.48177674543125876,0.35628039909067605,0.6978592052451501,0.8214249263153519,-0.16397248969375777,0.7752838564700582,-0.4010191716235016,-0.015088502542760947,0.3177187306139042,-0.015387019040924793,0.637740626088716,0.6425995956719542,0.5321569433938754,0.5759196121222693,-0.13240313618349364,0.03100102826484473,0.7102105882144653,0.3432866903269444,-0.3758760211058442,-0.017661574503131345,0.03434404224411956,-0.21280093891417304,1.0,0.6393134582264107,-0.1692488581526801,-0.15434288364928578,0.20040388304539591,-0.19254208729966996,0.1298148123210277,0.3105965269968663,0.44472471607103337,0.5264209095370813,0.8397410202747287,-0.015338552806579564,0.38135845849110867,-0.0033061972390697604,-0.3014348142370513,0.17015629254330528,0.33567464489132753,0.6280191497173658,0.3537636726626902
OFCmed_L,-0.13755176068800773,-0.08921288491423707,0.489727847543638,0.28551293110567755,0.5002992703232371,-0.014923047454600796,-0.16325214498132098,0.3594446358295374,0.034833617118828895,0.0699971686080799,0.4215132052013319,0.06721392818456474,0.5882648728528995,-0.38900614562330804,-0.3585822504863854,0.35657082274338264,0.5682354201392691,0.24182784573170218,-0.3476997737989036,-0.042862485409798104,-0.003446792054291635,0.3404107840553277,0.334946933428922,0.5763309616143958,0.3032067832861235,0.09137651869344558,-0.32996701378443694,-0.06317597587448545,0.4385249520185052,0.5598316806600095,0.02467473361105895,-0.299402082967602,-0.13474051644977839,0.04450544481213873,-0.13513470150440293,0.3357876077161386,0.22003052840435047,-0.13484494663874697,0.05454168337940482,0.1769306087623507,-0.34064476174476177,0.4363253059964995,-0.31087428184181076,-0.14880858816874323,0.6997712952398633,0.13523649795708978,0.19436986039594997,0.5874665510992825,-0.13118670164361967,0.3812906102420756,-0.4624955634734373,-0.17227608516522477,-0.0987509036138903,0.06562929524102346,0.7624501650826645,0.5426391648308146,0.2796830629322748,0.5692412999317976,-0.3892016027425918,0.05343249800269716,0.3513570050022404,-0.024432144014699637,-0.5774465048116298,-0.1788887240953704,-0.03162749826604894,-0.34117009761582984,0.6393134582264107,1.0,-0.2280140609925053,-0.2414424541213383,0.03303515640433959,-0.3738064449540643,0.06102036497202633,0.20754316078995827,-0.007944012326962456,0.2369045325481076,0.4580681710260677,-0.2984788542650736,0.19892765833455006,-0.46564744616219794,-0.17268310857518723,0.24582524209948672,0.2629698021110943,0.5007024497596764,0.41523786520637423
SupraMarginal_L,0.15134417634588163,0.38083090448499557,-0.04980292162830789,0.13175605158187675,-0.04149923472674361,0.13814850446276392,0.007437590339120999,-0.07475316108824967,0.31148115764442835,0.08503738415772737,0.2966614982112232,0.3224884620096918,0.07656535598386954,0.4098138799180498,0.367384324245891,0.2028390613091282,-0.17718583518417472,0.26818164139927364,0.39561682530758924,0.37574815715516496,0.44693548781291614,0.03440915631769194,-0.13721474696768135,-0.10919696047802609,-0.16931262975800876,0.26191064227587324,0.25953556810722606,0.32215684449852516,-0.2656563152005655,-0.24258884292383165,0.28121502289570216,0.6594516003090666,0.2651463828653184,0.12586635215642433,0.2348318128172704,-0.1069870094273824,0.22513288266894055,0.2695762981687151,0.24907445926063554,-0.017022590264586284,0.581176880724945,0.16543424923046265,0.36016442583576824,0.19594603460908677,-0.000592790748879425,-0.044307041011969264,0.10257325588767818,-0.029034178552808557,0.3440980992033391,0.09562423118716841,0.4855684856909728,0.4955906444731255,0.1403945096912366,0.27531070721980727,-0.039899639909452195,0.054228953459486626,-0.08124596906631065,0.10161584170183793,0.349525900178204,0.19683468468906454,-0.2167516870517638,0.057035063626129076,0.0735646055611504,0.46917626525147405,-0.10962819005224501,0.39259260888241565,-0.1692488581526801,-0.2280140609925053,1.0,0.21184850966427624,0.23499858240706414,0.5732170221294531,0.5234878091610041,0.19184804705349867,0.20579647678432528,0.13963137568643594,-0.18014540349970143,0.28707811854589016,0.12289836847833752,0.3504303498729131,0.4756587699140147,-0.13860104450107344,0.42043459598483346,-0.08263086681052384,0.2764462123447285
Cerebellum_Crus2_L,0.039880688505083736,0.16335187588687103,-0.17998996937356243,-0.10538592017929564,-0.21903665642044612,0.1572616051651396,0.18703216773376213,-0.16285564220289914,0.2719764739244674,-0.21728717523683708,-0.06332581939558403,0.28571554553013656,-0.068691509701162,0.21828088765800208,0.22601481276247118,0.019133901268278727,-0.34537319352513557,-0.05524930040848441,0.25545388675959396,0.2453364503320094,0.2112335482074892,0.09413732484884782,-0.25499133028354143,-0.1427900253081296,-0.166821883350315,0.25522846162619073,0.3352574260293503,0.18886467634981755,-0.22138950147806127,-0.32799675923740884,0.1555556951592207,0.2547769594182351,0.2320723232029918,-0.06757555753628271,0.30563012617711244,-0.22170417649608226,0.09711872574358488,0.012790392879602572,0.2623692304380129,-0.05299971874162317,0.19918107775876592,-0.11940176172149458,0.2412690344098349,0.11636681017921115,-0.22998400237485958,-0.028273436985637397,0.11053653874490771,-0.10630203892047238,0.2586721700613687,0.011270024352917187,0.23520772967532722,0.3058715747787759,-0.03422828077411461,0.20239043518191108,-0.2977713523741076,-0.13577201061996186,-0.02270975791926277,-0.16483552038801316,0.26739348712750993,0.20696477354884482,-0.23711820379250795,0.24444944044984332,-0.01419246855371358,0.3315649765375114,-0.08066426106053166,0.24538283353822732,-0.15434288364928578,-0.2414424541213383,0.21184850966427624,1.0,-0.06372969580964022,0.20943344568571046,0.09230700363067561,0.018181248138901516,0.24732071036667155,-0.042387682287278954,-0.19206192244997689,0.09250438720832137,-0.044194505954292786,0.22366880257110072,0.06133381796439978,-0.27229895423792994,0.02977753476963931,0.08359228911848113,-0.1573220689230197
Red_N_L,0.33979339017895394,0.3816659171765497,0.4238289843056596,0.3986361982635082,0.3970009905646496,0.4462195630530396,0.4049351870062152,0.37657366346558974,0.44608892565911795,0.13646754437807837,0.47271633618099856,0.4143254150547167,0.2321793458146651,0.2247636590646995,0.09153083700767796,0.34923113744031314,0.15370040677109675,0.3564090338124772,0.2792207639953291,0.26831130152729776,0.26504358482090934,0.14008010972257734,0.12592356567067123,0.28511742745143703,0.502691122988936,0.33908045436045897,0.05026551800223192,0.31066768595086575,0.36577937086042345,0.1961331288677953,0.23229057147763907,0.2261626117579373,0.39336713451213995,0.5906091972866034,0.2893510133193035,0.18113212568588638,0.30678802589129534,0.3096519034701075,0.41226193447163223,0.6168168128779512,0.11303078365273245,0.34679042791376147,0.35641943587541824,0.20492836620174254,0.2530435453431722,0.3412367245821565,0.2098656247812681,0.4484266195863411,0.37929675015333003,0.34911960943651626,0.04907726472540212,0.4170057964679556,0.3735919931500535,0.37571413754142136,0.29785801117569255,0.3854371852311107,0.3924169974517521,0.44563358580273366,0.21841160698683826,0.4200616261375801,0.1416487426761691,0.16499920793731238,0.17725242592794374,0.2647328948148829,0.03235320678707438,0.19783260632390146,0.20040388304539591,0.03303515640433959,0.23499858240706414,-0.06372969580964022,1.0,0.15625103654780984,0.48232036501726605,0.3403255627664928,0.38076804360137106,0.030074314978015357,0.20497692894324177,0.6253677983549444,0.4493956580572687,0.2550378847986959,0.07396808818093543,0.25155455352281914,0.6071323494298797,0.36716372406671866,0.37240760261729844
Occipital_Sup_L,0.1405420052516766,0.29318604982274676,-0.07666964220945865,-0.14742856004861524,-0.17413885086937886,0.0884248234982358,0.043601990623070574,-0.22614265887526017,0.1350211427418562,0.11076716651939765,0.19650213570409517,0.12110446665021432,-0.12539431979382973,0.45140315460812197,0.7718763388172919,0.13763554456765015,-0.14546549641912374,0.27264253627298835,0.44438904903416493,0.32751693642695506,0.26836874927189097,-0.16950407179635385,-0.21798786035428808,-0.2164810245071457,-0.2573574357171893,0.009739251466837415,0.40175624898537443,0.3347069117363434,-0.27308743264821006,-0.33147640876408935,0.02270056419573055,0.7167262717923409,0.19068670281775582,0.10126936266491918,0.03914599145820239,-0.17920820754053393,0.16838037728422944,0.28170450835496075,0.08159399892651759,-0.017601951655284647,0.6905301182584086,0.13932771354243334,0.37069148845940636,0.09733000676701449,-0.274330942213136,-0.07250303262320164,0.09247009919414154,-0.13593274666090907,0.35406204834222843,-0.07822715053169006,0.819159954225032,0.36056962659001013,0.16014858953208355,0.041224414225254094,-0.20052594939268467,-0.05071082100613532,-0.166877738296562,-0.14980064849595515,0.4240684720722474,0.035980203603762126,-0.29216460405257044,0.0326596045705955,0.21444080075384475,0.41415963826718366,-0.13556709625474903,0.40031997724001184,-0.19254208729966996,-0.3738064449540643,0.5732170221294531,0.20943344568571046,0.15625103654780984,1.0,0.2550962276546718,0.04404369995529572,0.06847224110601777,0.04197630992122584,-0.2633911906747308,0.3095980278628578,-0.07918991919744883,0.42615172144204844,0.6790732120914822,0.03652114608996531,0.23984791408710626,-0.24583659495531246,-0.028446459188388798
Rolandic_Oper_L,0.3943714699746676,0.6447239213750549,0.280556084012554,0.45854794805273064,0.4438120056296952,0.28799328120247564,0.18039982670669832,0.43132240132816557,0.590332499721594,0.10154349930231389,0.5731347821755455,0.6181146390668366,0.1939867260363953,0.5224794621117833,0.3307539023531257,0.5613496378555217,0.08949033775158743,0.6290384024919282,0.6078875697144688,0.3827610747109756,0.39415535704066534,0.4606830759560008,0.2685140199543312,0.34950222514470225,0.08359322217414791,0.33113912031636633,0.06898856505056072,0.5832517420179987,-0.026273175467952666,0.23014122436507364,0.4282655044312339,0.526434451965321,0.7165715141860449,0.44382923261481766,0.2743112307525462,0.2352530139764152,0.4660933272909965,0.6062342084374158,0.5667293244952096,0.41917316536814997,0.3411139831116601,0.5613525095214622,0.7042961331413221,0.410816998996684,0.3275341999649825,0.3359370139783548,0.3046574674979241,0.38255446286053446,0.415698818369789,0.43861062150555324,0.15231127197622538,0.5272660332876943,0.48288194338058077,0.497068283536348,0.2893172751075524,0.5185976815021018,0.390092434143609,0.4818102174583647,0.6799241111498285,0.4456957296255391,0.04657066844527988,0.10330313968231014,0.00925251671146781,0.6909995383524989,-0.00822896564668893,0.6986226558432418,0.1298148123210277,0.06102036497202633,0.5234878091610041,0.09230700363067561,0.48232036501726605,0.2550962276546718,1.0,0.5667888617703734,0.4506266364845413,0.4123567570101046,0.05959448463938561,0.40937270100538264,0.6911934351127607,0.40154375058582675,0.29739377506018694,0.17666076215031773,0.7862405796912052,0.3750937632952707,0.5729489831375113
Thal_LGN_L,0.5070362222843284,0.5276069705197282,0.3153647503691191,0.5396941380893776,0.3030723180087146,0.22700766889803997,0.08665893641676192,0.4270759456344184,0.44920204368944083,0.1475832187139696,0.37628596605398973,0.36293295030158657,0.16033749331939653,0.30840292711375294,0.27918127888973454,0.4119259182008068,0.2505457565391667,0.5480875544387376,0.29736120351782674,0.25895585640138175,0.22991064520684068,0.49374826360687885,0.23245996042618405,0.3207645841439901,0.01609581182350781,0.31631189615905936,-0.16186091258273475,0.39256110189690185,-0.03824924741160366,0.31467462235383614,0.16836706041116817,0.2553236865493816,0.636718045086244,0.5298920464696966,0.225239870303206,0.0622347198703628,0.375300817798669,0.5716975507044368,0.42188195850689697,0.4441296909757329,0.19326773754044796,0.40576952201592315,0.5429878869853013,0.49709319323157003,0.41194729058389545,0.5941394663458087,0.43749611242837005,0.3986876531541146,0.1841272289164704,0.3436261752037335,-0.05231441609612575,0.38572308397424554,0.27178128709793736,0.3220787275664817,0.23865150530178805,0.43973163491828937,0.3857531109196623,0.5096385925995173,0.3693359052511382,0.18791299503901834,0.25542675240982593,0.2038623554937478,-0.09254316675906404,0.3914690951268727,0.22900087596672897,0.37021251208287326,0.3105965269968663,0.20754316078995827,0.19184804705349867,0.018181248138901516,0.3403255627664928,0.04404369995529572,0.5667888617703734,1.0,0.4306113987129256,0.4316408501191662,0.18525036461293742,0.1672290329262175,0.5524480348101029,0.15698103933695426,0.02949564437437471,0.09724455564001845,0.44879087837829407,0.4915602364154076,0.4418315896334907
